ID;Geslacht;Leeftijd;NationaliteitInJaarVanImmigratie;Migratiemotief;Kenmerken;JaarVanImmigratie;Perioden;BevolkingOp31DecemberNietEUEFTA_1
757;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2002 ;2006;6670.0
758;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2002 ;2007;8870.0
759;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2002 ;2008;11160.0
760;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2002 ;2009;12765.0
761;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2002 ;2010;13825.0
762;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2002 ;2011;14935.0
763;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2002 ;2012;15915.0
764;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2002 ;2013;16410.0
765;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2002 ;2014;16910.0
766;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2002 ;2015;17045.0
767;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2002 ;2016;17110.0
768;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2002 ;2017;17880.0
769;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2002 ;2018;18520.0
770;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2002 ;2019;18800.0
771;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2002 ;2020;19260.0
772;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2002 ;2021;19430.0
773;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2002 ;2022;19705.0
774;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2002 ;2023;19865.0
775;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2003;1999;
776;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2003;2000;
777;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2003;2001;
778;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2003;2002;
779;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2003;2003;60.0
780;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2003;2004;995.0
781;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2003;2005;2110.0
782;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2003;2006;3685.0
783;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2003;2007;6405.0
784;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2003;2008;8260.0
785;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2003;2009;10475.0
786;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2003;2010;11675.0
787;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2003;2011;12825.0
788;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2003;2012;13910.0
789;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2003;2013;14300.0
790;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2003;2014;14720.0
791;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2003;2015;14895.0
792;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2003;2016;15025.0
793;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2003;2017;15070.0
794;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2003;2018;15760.0
795;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2003;2019;16385.0
796;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2003;2020;16800.0
797;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2003;2021;16990.0
798;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2003;2022;17195.0
799;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2003;2023;17295.0
800;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2004 ;1999;
801;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2004 ;2000;
802;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2004 ;2001;
803;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2004 ;2002;
804;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2004 ;2003;
805;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2004 ;2004;170.0
806;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2004 ;2005;1450.0
807;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2004 ;2006;2005.0
808;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2004 ;2007;3020.0
809;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2004 ;2008;5050.0
810;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2004 ;2009;6820.0
811;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2004 ;2010;8320.0
812;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2004 ;2011;9525.0
813;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2004 ;2012;10420.0
814;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2004 ;2013;10715.0
815;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2004 ;2014;11100.0
816;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2004 ;2015;11250.0
817;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2004 ;2016;11330.0
818;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2004 ;2017;11410.0
819;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2004 ;2018;11460.0
820;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2004 ;2019;12000.0
821;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2004 ;2020;12600.0
822;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2004 ;2021;12795.0
823;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2004 ;2022;12960.0
824;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2004 ;2023;13135.0
825;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2005 ;1999;
826;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2005 ;2000;
827;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2005 ;2001;
828;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2005 ;2002;
829;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2005 ;2003;
830;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2005 ;2004;
831;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2005 ;2005;335.0
832;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2005 ;2006;1225.0
833;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2005 ;2007;1585.0
834;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2005 ;2008;2780.0
835;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2005 ;2009;4880.0
836;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2005 ;2010;6145.0
837;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2005 ;2011;7915.0
838;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2005 ;2012;9130.0
839;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2005 ;2013;9530.0
840;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2005 ;2014;9975.0
841;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2005 ;2015;10140.0
842;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2005 ;2016;10285.0
843;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2005 ;2017;10355.0
844;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2005 ;2018;10395.0
845;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2005 ;2019;10390.0
846;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2005 ;2020;11000.0
847;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2005 ;2021;11280.0
848;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2005 ;2022;11455.0
849;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2005 ;2023;11555.0
850;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2006;1999;
851;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2006;2000;
852;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2006;2001;
853;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2006;2002;
854;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2006;2003;
855;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2006;2004;
856;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2006;2005;
857;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2006;2006;255.0
858;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2006;2007;860.0
859;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2006;2008;1115.0
860;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2006;2009;2610.0
861;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2006;2010;3970.0
862;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2006;2011;5205.0
863;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2006;2012;7445.0
864;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2006;2013;8040.0
865;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2006;2014;8625.0
866;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2006;2015;8870.0
867;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2006;2016;9060.0
868;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2006;2017;9165.0
869;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2006;2018;9285.0
870;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2006;2019;9365.0
871;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2006;2020;9520.0
872;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2006;2021;9885.0
873;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2006;2022;10175.0
874;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2006;2023;10315.0
875;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2007 ;1999;
876;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2007 ;2000;
877;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2007 ;2001;
878;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2007 ;2002;
879;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2007 ;2003;
880;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2007 ;2004;
881;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2007 ;2005;
882;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2007 ;2006;
883;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2007 ;2007;265.0
884;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2007 ;2008;785.0
885;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2007 ;2009;1105.0
886;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2007 ;2010;1885.0
887;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2007 ;2011;3480.0
888;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2007 ;2012;5430.0
889;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2007 ;2013;7110.0
890;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2007 ;2014;8185.0
891;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2007 ;2015;8580.0
892;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2007 ;2016;8815.0
893;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2007 ;2017;8940.0
894;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2007 ;2018;9105.0
895;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2007 ;2019;9220.0
896;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2007 ;2020;9440.0
897;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2007 ;2021;9520.0
898;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2007 ;2022;9860.0
899;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2007 ;2023;10135.0
900;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2008;1999;
901;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2008;2000;
902;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2008;2001;
903;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2008;2002;
904;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2008;2003;
905;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2008;2004;
906;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2008;2005;
907;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2008;2006;
908;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2008;2007;
909;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2008;2008;195.0
910;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2008;2009;760.0
911;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2008;2010;1045.0
912;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2008;2011;1765.0
913;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2008;2012;4095.0
914;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2008;2013;5665.0
915;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2008;2014;9175.0
916;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2008;2015;10200.0
917;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2008;2016;10770.0
918;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2008;2017;11115.0
919;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2008;2018;11460.0
920;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2008;2019;11700.0
921;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2008;2020;12230.0
922;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2008;2021;12315.0
923;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2008;2022;12450.0
924;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2008;2023;12890.0
925;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2009;1999;
926;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2009;2000;
927;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2009;2001;
928;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2009;2002;
929;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2009;2003;
930;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2009;2004;
931;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2009;2005;
932;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2009;2006;
933;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2009;2007;
934;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2009;2008;
935;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2009;2009;205.0
936;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2009;2010;695.0
937;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2009;2011;990.0
938;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2009;2012;2005.0
939;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2009;2013;3770.0
940;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2009;2014;6780.0
941;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2009;2015;10390.0
942;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2009;2016;11690.0
943;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2009;2017;12350.0
944;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2009;2018;12835.0
945;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2009;2019;13130.0
946;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2009;2020;13730.0
947;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2009;2021;13830.0
948;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2009;2022;13975.0
949;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2009;2023;14095.0
950;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2010 ;1999;
951;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2010 ;2000;
952;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2010 ;2001;
953;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2010 ;2002;
954;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2010 ;2003;
955;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2010 ;2004;
956;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2010 ;2005;
957;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2010 ;2006;
958;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2010 ;2007;
959;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2010 ;2008;
960;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2010 ;2009;
961;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2010 ;2010;170.0
962;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2010 ;2011;605.0
963;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2010 ;2012;865.0
964;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2010 ;2013;1310.0
965;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2010 ;2014;3900.0
966;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2010 ;2015;6405.0
967;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2010 ;2016;10185.0
968;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2010 ;2017;11345.0
969;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2010 ;2018;12090.0
970;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2010 ;2019;12510.0
971;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2010 ;2020;13325.0
972;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2010 ;2021;13550.0
973;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2010 ;2022;13700.0
974;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2010 ;2023;13890.0
975;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2011;1999;
976;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2011;2000;
977;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2011;2001;
978;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2011;2002;
979;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2011;2003;
980;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2011;2004;
981;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2011;2005;
982;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2011;2006;
983;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2011;2007;
984;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2011;2008;
985;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2011;2009;
986;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2011;2010;
987;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2011;2011;120.0
988;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2011;2012;470.0
989;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2011;2013;645.0
990;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2011;2014;1665.0
991;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2011;2015;3655.0
992;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2011;2016;5725.0
993;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2011;2017;8930.0
