ID;Indelingen;Perioden;AantalBeursNvS_1;TotaalVermogen_2;TotaleVasteActiva_3;ImmaterieleVasteActiva_4;MaterieleActivaTbvBedrijfsuitoefening_5;MaterActNietTbvBedrijfsuitoefening_6;Deelnemingen_7;OverigeFinancieleVasteActiva_8;TotaleVlottendeActiva_9;Voorraden_10;KortlopendeVorderingen_11;LiquideMiddelen_12;Effecten_13;TotaalEigenVermogen_14;GewoonGestortEnOpgevraagdKapitaal_15;OverigGestortEnOpgevraagdKapitaal_16;Agioreserve_17;Herwaarderingsreserve_18;IngehoudenWinstEnOverigeReserves_19;TotaalVreemdVermogenLang_20;BelangVanDerden_21;TotaleVoorzieningen_22;Pensioenvoorzieningen_23;Belastingvoorzieningen_24;OverigeVoorzieningen_25;TotaalLanglopendeSchulden_26;AchtergesteldeLeningen_27;ConverteerbareObligatieleningen_28;OverigeObligatieleningen_29;Deelnemingen_30;Kredietinstellingen_31;OverigeLanglopendeSchulden_32;TotaalKortlopendeSchulden_33;AflossingsverplOpLanglopendeSchulden_34;Kredietinstellingen_35;Leveranciers_36;OverigeNietRentedragendeKortlSchuld_37;TotaleVermogen_38;TotaleVasteActiva_39;ImmaterieleVasteActiva_40;MaterieleActivaTbvBedrijfsuitoefening_41;MaterActNietTbvBedrijfsuitoefening_42;Deelnemingen_43;OverigeFinancieleVasteActiva_44;TotaleVlottendeActiva_45;Voorraden_46;KortlopendeVorderingen_47;LiquideMiddelen_48;Effecten_49;TotaalEigenVermogen_50;GewoonGestortEnOpgevraagdKapitaal_51;OverigGestortEnOpgevraagdKapitaal_52;Agioreserve_53;Herwaarderingsreserve_54;IngehoudenWinstEnOverigeReserves_55;TotaalVreemdVermogenLang_56;BelangVanDerden_57;TotaleVoorzieningen_58;Pensioenvoorzieningen_59;Belastingvoorzieningen_60;OverigeVoorzieningen_61;LanglopendeSchulden_62;AchtergesteldeLeningen_63;ConverteerbareObligatieleningen_64;OverigeObligatieleningen_65;Deelnemingen_66;Kredietinstellingen_67;OverigeLanglopendeSchulden_68;TotaleKortlopendeSchulden_69;AflossingsverplOpLanglopendeSchulden_70;Kredietinstellingen_71;Leveranciers_72;OverigeNietRentedragendeKortlSchuld_73;NettoOmzetEnOverigeBedrijfsopbrengst_74;KostenVanDeOmzet_75;Afschrijvingen_76;Personeelskosten_77;Bedrijfsresultaat_78;TotaleFinancieleResultaten_79;ResultaatDeelnemingen_80;Rentebaten_81;Rentelasten_82;OverigeFinancieleResultaten_83;BuitengewoneBaten_84;BuitengewoneLasten_85;ResultaatVoorBelastingen_86;Belastingen_87;ResultaatNaBelastingen_88;AandeelVanDerden_89;Nettoresultaat_90;TotaleDividend_91;ContantDividend_92;KeuzeDividend_93;OverigeUitkeringen_94;Reserveringen_95;NettoOmzetEnOverigeBedrijfsopbrengst_96;KostenVanDeOmzet_97;Afschrijvingen_98;Personeelskosten_99;Bedrijfsresultaat_100;TotaleFinancieleResultaten_101;ResultaatDeelnemingen_102;Rentebaten_103;Rentelasten_104;OverigeFinancieleResultaten_105;BuitengewoneBaten_106;BuitengewoneLasten_107;ResultaatVoorBelastingen_108;Belastingen_109;ResultaatNaBelastingen_110;AandeelVanDerden_111;Nettoresultaat_112;TotaleDividend_113;ContantDividend_114;KeuzeDividend_115;OverigeUitkeringen_116;Reserveringen_117;Verslagjaar_118;VorigJaar_119;KostenvoetRentedragendVreemdVermogen_120;RentabiliteitEigenVermogen_121;RentabiliteitTotaleVermogen_122;Solvabiliteit_123;OmzetPerWerknemer_124
1066;5;1990;31.0;137142.3;74795.5;1694.7;58675.2;4289.3;7844.3;2292.0;62346.8;20665.8;31410.4;10270.6;;48046.7;5774.6;286.7;4864.7;5285.3;31835.4;44478.3;1793.2;20294.1;5016.4;7754.1;7523.6;22391.0;2648.5;836.7;6960.7;4.4;;11940.7;44617.5;2757.6;7575.0;13130.9;21154.0;133144.1;73819.7;1108.7;58388.9;4184.4;7998.8;2138.9;59324.5;19954.8;30335.1;9034.6;;50485.8;5633.8;301.2;4630.5;5213.6;34706.7;82658.5;1911.5;18392.3;4717.5;8078.7;5596.1;19841.7;2420.2;829.6;7240.4;4.2;;9347.3;42513.0;2880.6;7303.4;12045.8;20283.2;161384.2;-113060.3;-7411.7;-28192.2;12719.7;-3436.3;775.7;1620.7;-3632.7;138.6;142.3;-2480.9;9283.4;-4699.7;4583.8;181.0;4402.8;-3110.9;-2953.4;-157.5;-0.2;1291.8;156692.3;-108804.0;-7380.8;-28184.1;12323.2;1038.0;981.3;1676.9;-3113.3;447.9;1065.1;-19.9;13361.0;-4545.4;8815.5;189.8;8625.6;-3385.8;-3020.7;-365.1;-2.4;5237.4;1010.9;1012.6;11.4;8.9;9.6;36.5;159.6
1067;5;1991;33.0;140422.5;79214.9;2108.6;61512.1;5145.0;8191.6;2257.6;61207.1;19868.5;30810.2;8050.7;2477.7;49806.7;5986.9;263.6;5242.1;5064.2;33249.9;44771.9;1791.5;19766.9;5158.5;7598.1;7010.3;23213.5;2452.5;733.8;7160.1;4.4;7029.9;5832.8;45844.0;3381.3;7009.5;12948.8;22504.4;137396.4;74950.5;1710.0;58745.8;4293.9;7908.3;2292.5;62445.9;21109.8;31034.5;8059.7;2241.9;48206.8;5833.0;286.7;4871.2;5151.7;32064.2;89189.7;1816.0;20488.4;4896.3;7782.4;7809.7;21496.3;2577.0;900.9;6747.4;4.4;6266.4;5000.2;45389.0;3491.5;6991.2;13313.5;21592.8;168806.1;-119675.9;-8157.2;-30005.3;10968.0;-822.9;678.6;1520.9;-3599.7;343.3;990.3;-756.3;10144.9;-3720.2;6424.7;156.6;6268.1;-3271.0;-3036.0;-235.0;-0.1;2996.9;164100.9;-115384.1;-7462.5;-28370.2;12884.1;-3645.3;785.8;1416.5;-3450.2;38.3;565.6;-3001.3;9238.7;-4709.0;4529.7;184.8;4344.9;-3129.8;-2929.5;-200.3;0.0;1215.3;1009.3;1022.2;10.8;12.8;9.9;35.3;167.3
1068;5;1992;32.0;138447.9;78353.5;2340.8;65376.6;111.5;8444.0;2080.6;60094.2;19506.1;29937.6;8448.3;2202.2;49376.6;6080.0;229.3;5131.0;142.4;37793.9;43366.9;1863.8;19864.5;6189.3;6809.8;6865.4;21638.6;2208.4;477.4;6907.1;4.2;6169.2;5872.3;45704.4;4099.6;6485.7;12685.5;22433.6;136190.2;76746.0;2098.0;64160.7;168.6;8091.5;2227.2;59444.1;19055.5;29880.5;8030.1;2478.0;48477.1;5920.8;235.2;4910.8;281.0;37129.3;87713.5;1751.2;19330.0;5130.7;7352.8;6846.5;22175.0;2297.2;531.7;6930.5;4.4;6320.6;6090.6;44457.3;3364.7;6020.7;12578.4;22493.5;162931.7;-115463.3;-8092.9;-30075.2;9300.5;-1509.2;665.3;1729.4;-3181.1;276.8;401.3;-1400.9;7791.5;-2566.1;5225.3;188.1;5037.2;-3201.7;-3073.1;-128.6;-0.3;1835.0;166476.9;-118025.4;-7862.0;-29539.4;11050.5;-781.8;731.4;1551.5;-3502.0;134.2;884.6;-581.5;10268.4;-3706.0;6562.3;158.9;6403.5;-3271.0;-3075.6;-195.4;-0.4;3132.1;980.1;994.1;9.9;10.3;8.0;35.6;166.2
1069;5;1993;30.0;146221.7;83310.8;4107.3;68972.9;149.2;7911.9;2169.5;62911.2;18719.0;31954.9;8318.9;3918.4;55135.0;6717.0;317.6;7058.4;124.8;40917.2;44867.2;2333.5;20127.3;6722.5;6433.0;6971.8;22406.4;2177.9;115.8;7067.7;;5772.7;7272.3;46219.6;4285.5;4735.0;13182.1;24017.0;139953.2;79337.1;3079.4;65789.2;116.3;8252.3;2099.9;60616.1;19579.7;30297.3;8542.5;2196.6;50149.1;6050.1;274.5;5365.1;141.3;38318.1;89804.2;1907.9;19541.1;6201.2;6639.6;6700.3;22177.0;2214.9;472.5;6819.0;4.2;6365.5;6300.9;46178.2;4119.6;6746.8;12795.5;22516.3;170019.7;-121934.1;-8287.6;-30069.3;9728.6;-757.7;564.7;1214.7;-2925.7;101.6;1185.2;-898.2;8971.0;-2924.7;6046.4;186.8;5859.6;-3388.2;-3133.0;-255.2;-0.4;2471.1;164244.3;-116255.0;-8178.6;-30359.1;9451.8;-1633.1;593.0;1726.0;-3185.8;283.7;354.1;-1404.1;7818.8;-2573.3;5245.4;188.9;5056.7;-3211.2;-3033.1;-178.1;-0.3;1845.0;976.3;993.2;9.0;11.1;8.3;36.8;174.1
1070;5;1994;35.0;163491.1;92656.4;4542.8;77062.7;238.7;7716.6;3095.6;70834.4;20114.8;36094.1;11456.5;3169.0;63263.2;9180.0;380.3;11277.6;155.5;42269.8;48225.5;2261.4;21392.6;7831.9;5499.7;8061.0;24571.5;3276.5;274.8;7558.0;;4530.9;8931.3;52002.4;4204.3;4760.0;15249.4;27788.7;161635.3;94259.2;4145.1;79048.1;235.4;8116.3;2714.3;67376.5;19703.1;34858.4;9740.5;3074.5;61723.3;9065.7;325.0;10904.0;124.8;41303.8;99912.2;2012.4;22023.6;7425.2;6519.2;8079.2;25285.2;2675.9;173.2;7426.0;;5884.5;9125.6;50591.0;5362.3;5050.5;14162.3;26015.9;191660.7;-132705.4;-10345.7;-34120.2;14489.6;-611.2;855.8;1604.1;-2932.5;-43.3;435.6;-530.9;13878.5;-3726.8;10151.8;321.5;9830.3;-4549.1;-3601.9;-947.2;-0.4;5281.0;184402.8;-129090.5;-9990.1;-33991.8;11330.3;-930.9;602.3;1323.5;-3314.5;84.2;1389.0;-1015.4;10399.6;-3334.6;7065.0;167.3;6897.7;-3928.3;-3628.2;-300.1;-0.4;2969.0;1089.6;1096.5;8.5;15.7;10.3;38.4;175.9
1071;5;1995;38.0;171604.8;96699.7;5043.7;79090.8;195.1;9011.4;3358.7;74904.7;20986.7;38413.2;12469.2;3035.6;67218.2;9224.6;487.0;11587.2;167.8;45751.6;49120.4;3128.4;22294.8;8332.2;5856.2;8106.4;23697.2;2563.1;362.4;7093.9;;5094.9;8582.9;55266.1;4003.8;5632.6;16485.3;29144.4;164496.3;93682.7;4523.1;77919.4;229.7;7838.3;3172.2;70813.6;19352.8;36431.8;11525.2;3503.8;64462.2;9006.6;550.6;11083.3;208.1;43613.6;100034.2;2321.9;21686.1;7984.0;5645.7;8056.4;23938.9;2723.2;184.7;6743.7;;5068.7;9218.6;52087.3;4167.7;4377.0;15335.4;28207.2;205449.8;-140890.9;-10457.8;-37308.6;16792.7;-479.0;939.2;1286.3;-2726.3;104.6;897.0;-979.8;16313.6;-4848.4;11465.2;396.7;11068.4;-5163.4;-4240.9;-922.5;-0.3;5904.7;197773.5;-135758.1;-10488.2;-36428.8;15098.5;-368.5;873.7;1640.0;-2861.4;-75.4;502.8;-448.2;14730.1;-4061.3;10668.9;324.6;10344.3;-4636.8;-3868.3;-768.5;-7.2;5700.4;1358.1;1296.8;8.3;16.8;11.3;39.2;151.3
1072;5;1996;39.0;195950.0;111109.8;9246.7;87791.1;188.5;10530.4;3353.1;84839.5;22949.2;45770.1;13085.2;3035.0;73722.7;8715.8;633.3;14121.4;185.3;50066.9;56319.4;3462.7;24837.4;8760.2;6704.7;9372.5;28019.3;2597.2;356.2;8741.6;;7712.4;8611.9;65907.8;4358.6;7372.4;20057.2;34119.6;172740.9;97205.8;5053.4;79585.9;197.8;8997.0;3371.7;75534.9;21182.8;38607.3;12989.0;2755.8;67456.3;9266.5;531.7;11543.9;167.9;45946.3;105284.7;3129.8;22536.7;8439.7;5855.3;8241.7;23894.9;2538.1;362.4;6941.0;;6239.8;7813.6;55723.3;4038.1;5792.4;16597.4;29295.4;234957.9;-163477.5;-11062.9;-41555.0;18862.1;-1645.6;1027.9;1236.0;-2871.8;-62.3;604.2;-1579.6;17216.6;-6054.7;11162.0;332.1;10830.1;-5712.1;-4560.8;-1151.3;-0.3;5117.6;206028.6;-141247.2;-10357.7;-37641.1;16782.8;-413.6;927.4;1268.6;-2763.9;101.6;1059.8;-1007.1;16368.9;-4852.0;11516.9;385.1;11131.9;-5186.1;-4280.0;-906.1;-0.3;5945.5;1424.8;1327.8;7.8;15.3;10.9;38.3;164.9
1073;5;1997;46.0;221367.7;124924.7;10981.4;92328.2;197.3;14567.3;6850.5;96442.6;25746.2;51232.1;15546.2;3918.1;88953.8;9023.1;641.5;15335.0;204.4;63749.8;59720.5;3553.2;26669.8;8620.7;7630.9;10418.2;29497.5;3176.3;546.8;8237.3;5.9;8958.2;8573.0;72693.3;3989.3;7525.5;23341.9;37836.6;199752.0;114866.3;9599.2;89026.4;194.2;10727.9;5318.6;84886.0;23766.7;44679.5;13359.0;3080.8;74824.5;8818.9;638.9;14779.8;220.7;50366.2;124928.1;3520.4;25073.7;8837.8;6824.0;9411.9;28682.1;2879.4;628.5;8462.8;5.3;8409.8;8296.3;67651.9;4500.8;7500.9;20893.3;34756.9;283082.9;-200306.9;-12462.5;-47149.7;23164.0;3527.3;1308.4;1520.4;-3443.5;-263.3;6027.1;-1621.8;26691.0;-8149.8;18541.2;239.1;18302.0;-6915.5;-5311.2;-1604.3;-0.3;11386.3;240771.8;-168582.0;-11242.6;-41511.6;19435.2;-1695.5;961.1;1261.5;-2992.2;-39.0;678.6;-1565.5;17740.0;-6241.2;11498.9;339.9;11159.2;-5745.4;-4552.1;-1193.3;-0.3;5413.4;1487.2;1350.9;8.4;22.3;14.3;38.9;190.3
1074;5;1998;49.0;226808.1;132155.5;14357.9;91390.4;153.7;16711.2;9542.3;94652.3;24595.6;45841.5;19618.8;4596.4;82016.7;7485.0;628.4;21398.6;133.1;52371.6;64510.4;2809.9;24822.1;8112.7;6613.8;10095.6;36878.4;4953.1;699.6;10791.9;;10462.0;9971.8;80281.1;5294.6;9406.0;22536.3;43044.2;215107.3;124982.2;9453.4;90402.2;193.6;15737.2;9195.8;90125.1;24318.4;46561.1;14750.1;4495.5;86528.3;9190.4;643.7;16567.1;204.4;59922.7;128579.2;3003.8;25973.4;8080.9;7525.5;10367.0;29702.5;3190.8;458.1;8275.7;;8378.5;9399.4;69899.5;3859.9;7408.6;22467.6;36163.4;273116.8;-189332.5;-14494.4;-52262.0;17027.9;3533.3;-180.6;1335.0;-3313.0;-38.1;7029.8;-1299.8;20498.9;-4816.1;15575.5;43.2;15517.6;-11434.1;-9864.0;-1570.1;-0.2;4083.4;275725.6;-192265.3;-12467.7;-48553.2;22439.8;3834.1;1624.0;1491.9;-3418.0;-270.0;5996.1;-1589.9;26273.9;-8060.6;18041.9;132.9;17895.8;-6702.5;-5419.3;-1283.2;-0.3;11193.2;1669.9;1551.6;7.1;18.4;10.8;38.1;163.6
1075;5;1999;50.0;273139.6;162376.9;32231.4;100038.7;137.6;18418.3;11550.9;110762.5;27485.2;57580.3;21286.6;4410.4;97519.2;6121.4;439.4;28045.6;890.6;62022.2;80583.5;3373.4;26078.5;8959.3;7290.2;9829.0;51131.6;6103.9;2145.9;17713.5;344.9;12764.1;12059.3;95036.8;7466.0;11862.7;29492.5;46215.6;222247.5;130358.2;14389.6;89251.2;144.1;14985.1;11588.2;91889.4;23151.1;44241.5;20307.4;4189.4;80262.1;7141.6;463.0;21481.1;155.2;51021.2;141985.6;2747.9;23915.3;8231.5;6330.9;9352.9;37005.5;4794.6;691.0;10857.1;611.2;10574.0;9477.6;78316.9;5146.7;9262.2;21856.4;42051.6;297307.2;-203641.2;-14988.9;-56225.4;22451.8;-1241.0;1609.3;1223.1;-3852.6;112.7;1810.3;-2143.8;21210.9;-6597.0;14613.9;-356.4;14257.5;-7428.1;-5751.8;-1676.3;-17.0;6812.4;263633.9;-182744.6;-14257.2;-50501.7;16130.4;4208.6;-127.7;1305.0;-3330.7;-21.4;7566.9;-1183.5;20338.9;-4815.9;15522.9;-56.2;15466.7;11316.4;9737.6;1578.8;12.2;3674.1;1736.9;1591.4;6.3;16.0;10.1;35.9;171.2
1076;5;2000;56.0;399819.5;255414.8;93628.4;112519.7;76.7;30795.8;18394.2;136844.5;33361.3;74518.0;26859.4;2105.8;127428.3;6399.8;1888.0;40304.5;85.7;78750.3;142179.7;6632.2;29783.1;10093.7;9050.3;10639.1;105764.4;8579.9;11225.3;39175.9;;20618.6;26164.7;130211.5;22132.5;12067.5;37522.2;58489.3;277262.9;163491.6;32775.1;100409.8;138.7;18662.6;11505.4;113771.3;27877.1;58805.6;22733.5;4355.1;99432.3;6348.2;444.3;29481.8;88.4;63069.6;177830.6;3441.8;26174.9;8990.9;7303.5;9880.5;52159.1;6386.1;2148.9;18441.8;;13528.1;11654.2;96054.8;7453.1;12706.9;30168.2;45726.6;403814.3;-284175.3;-20362.6;-66652.5;32624.0;5964.5;2443.8;2177.2;-7389.8;2045.6;9323.4;-2635.7;38588.6;-11639.9;26948.6;-277.3;26671.3;-8424.0;-6458.4;-1965.6;-18.2;18229.0;304151.7;-209239.0;-15037.1;-56970.8;22904.7;-1284.9;1624.7;1259.7;-3895.5;113.2;1879.5;-2266.5;21619.8;-6627.7;14992.1;-375.8;14616.3;7468.3;5681.7;1786.6;17.0;7131.0;1911.6;1755.0;6.9;23.5;13.7;33.9;211.2
1077;5;2001;59.0;389764.0;255730.6;86728.8;118844.6;85.5;28111.2;21960.5;134033.5;32990.3;71796.0;28439.8;807.4;124957.8;6521.5;2050.1;50916.1;138.3;65331.8;130057.9;4832.4;33687.5;11923.6;10530.4;11233.5;91538.0;9026.9;5568.8;43027.2;;14917.0;18998.1;134748.5;30056.0;11000.3;35799.2;57893.0;393176.1;255798.7;93655.9;111389.3;75.7;31579.6;19098.2;137377.4;33791.4;74488.7;26991.5;2105.8;127728.9;6218.8;1919.2;40679.8;128.7;78782.4;265447.4;6632.4;30635.4;11193.4;9188.1;10253.9;97658.7;8711.7;3665.3;38589.8;;20844.9;25847.0;130520.9;22153.2;11955.7;37638.7;58773.3;423421.9;-304267.2;-23420.4;-72894.8;22839.5;-16416.0;101.9;2270.7;-9307.2;-268.5;12850.1;-22063.0;6423.6;-8195.3;-1771.7;1559.0;-212.6;-8060.1;-6895.5;-1164.6;;-8272.7;405255.4;-284970.4;-20432.9;-67095.6;32756.6;5797.1;2438.8;2154.5;-7348.5;2033.0;9024.2;-2504.9;38553.7;-11736.5;26817.2;-279.6;26537.6;8468.0;6476.4;1991.6;;18069.6;1959.7;1920.2;6.9;-0.2;4.0;32.3;216.1
1078;5;2002;55.0;344033.3;222757.8;68185.1;115449.4;85.7;20259.6;18778.0;121275.5;30871.6;69424.0;17649.9;3330.0;103776.9;6087.6;547.6;51760.3;29.4;45352.0;123247.7;3824.6;37184.9;14796.1;12304.0;10084.8;82238.2;9726.6;3235.3;41295.8;55.0;10339.5;17586.0;117008.9;16482.5;13229.4;33383.1;53913.9;371246.7;243694.1;82594.5;110426.3;80.5;27917.2;22675.6;127552.6;31534.0;68471.4;26869.8;677.4;126067.8;5936.2;538.5;48673.1;26.2;70893.8;245178.9;4051.2;32918.2;12239.2;10225.0;10454.0;90469.7;10337.6;4175.8;44944.8;193.0;11852.1;18966.4;117739.8;20912.2;9703.7;32483.9;54640.0;419995.8;-301045.6;-22100.4;-71817.6;25032.2;-21297.1;726.8;1538.3;-7218.4;-3.3;3367.6;-19708.1;3735.1;-8410.9;-4675.8;-475.1;-5150.9;-7562.5;-6755.0;-807.5;;-12713.4;396347.1;-282176.2;-21257.0;-70072.1;22841.8;-12271.5;536.5;2246.8;-8167.0;-34.6;12585.0;-19438.2;10570.3;-7895.0;2675.3;1142.0;3817.3;8048.8;6881.3;1167.5;;-4231.5;1850.6;1874.6;6.1;-4.5;3.1;32.1;226.9
1079;5;2003;51.0;313841.0;202679.9;59000.2;105704.2;64.1;17042.7;20868.7;111161.0;28197.6;59779.0;21530.9;1653.5;102917.9;6066.4;543.6;53771.3;34.9;42501.7;109872.8;3581.3;35478.1;12997.8;13053.9;9426.4;70813.4;6653.9;2531.4;35398.9;;10925.0;15304.2;101050.3;13709.4;10142.2;29573.5;47625.2;338183.3;220863.0;68343.2;113678.3;62.6;19976.9;18802.0;117320.2;30757.2;67118.3;16165.6;3279.1;102319.0;5910.3;515.4;51836.9;29.4;44027.0;235864.3;3814.6;36008.5;14130.5;12039.1;9838.9;82161.1;9612.9;3235.3;41556.8;55.0;10506.7;17194.4;113880.1;15727.9;11913.3;33142.3;53096.6;389155.3;-275213.0;-22626.2;-68550.3;22765.8;-2365.6;1720.0;1779.2;-5814.7;-183.5;277.4;-144.0;20400.1;-5862.7;14537.4;-461.7;14075.7;-7946.7;-7318.0;-628.7;;6129.0;407336.8;-292069.2;-23886.7;-70717.6;20663.4;-16899.7;-2172.7;1506.4;-7157.1;71.8;759.2;-9907.3;3763.8;-8489.8;-4726.1;-485.9;-5212.0;7508.8;6703.1;805.7;;-12720.8;1791.7;1814.3;5.6;13.7;8.0;31.5;217.2
1080;7;1977;33.0;11827.5;4938.0;17.7;4020.0;196.7;516.8;186.8;6888.8;3702.9;2516.4;669.5;;2667.5;659.3;0.7;471.3;189.7;1346.5;4335.4;216.8;1343.2;440.2;376.0;527.0;2775.4;160.3;200.7;485.3;21.4;;1907.7;4824.5;265.1;413.8;1116.4;3029.2;11587.6;4996.3;9.4;4047.9;234.7;493.9;210.4;6591.2;3542.3;2392.8;656.1;;3087.3;657.8;0.7;468.1;192.1;1768.6;8500.0;231.7;1304.8;423.2;388.4;493.2;2706.7;68.6;195.8;494.3;21.2;;1926.8;4256.8;331.0;345.8;1090.6;2489.4;12063.3;-7745.5;-516.2;-3851.4;-50.0;-273.0;17.0;70.4;-315.4;0.6;31.2;-76.8;-323.1;-7.7;-330.9;6.5;-337.3;;;;;-337.3;12126.5;-7670.8;-514.8;-3846.6;94.5;-245.0;20.8;83.7;-313.0;1.0;60.1;-97.6;-150.7;8.3;-142.3;3.9;-146.2;-16.2;-16.2;;;-162.5;;;9.0;-11.7;-0.1;24.6;0.0
1081;7;1978;24.0;7184.0;2683.5;8.0;1963.7;168.8;412.5;130.5;4500.4;2700.3;1569.1;231.0;;1317.0;331.0;0.5;163.0;47.1;775.4;2254.6;35.2;738.5;301.4;164.1;273.0;1480.9;215.2;75.4;236.2;2.6;;951.5;3612.4;161.3;258.8;704.9;2487.4;7012.3;2707.6;6.1;2035.2;159.9;422.0;84.4;4304.5;2553.8;1368.1;382.6;;1427.4;326.1;0.5;161.2;47.0;892.6;5585.2;40.6;661.0;281.7;158.1;221.2;1476.7;148.9;86.4;255.0;1.2;;985.2;3406.9;115.3;264.4;640.2;2387.0;6416.4;-4208.2;-239.2;-1995.0;-26.0;-115.7;-16.8;38.4;-168.5;1.0;55.7;-25.5;-141.7;-23.8;-165.6;-0.1;-165.5;;;;;-165.5;6349.9;-4229.5;-237.1;-1925.1;-41.8;-130.3;-18.4;37.5;-157.0;0.6;18.9;-11.9;-172.0;8.9;-163.2;6.3;-169.6;-5.6;-5.6;;-0.2;-175.4;;;8.8;-12.1;0.4;19.3;0.0
1082;7;1979;26.0;9460.5;3340.3;15.2;2309.2;197.0;718.6;100.3;6119.4;3388.9;2488.1;242.4;;1606.6;431.4;0.5;196.5;144.0;834.2;3211.2;56.2;1053.9;357.5;258.2;438.2;2101.1;272.4;84.4;299.6;15.8;;1428.9;4642.6;59.2;351.1;1189.8;3042.5;10005.2;3494.2;5.4;2371.3;168.1;809.4;140.0;6510.9;4119.7;2085.4;305.8;;1746.1;427.3;0.5;194.1;149.3;974.9;8259.3;75.5;942.6;327.4;249.6;365.6;2065.3;280.1;92.1;383.1;4.8;;1305.2;5175.9;77.8;255.4;1043.6;3799.1;10328.7;-6886.6;-311.7;-3047.3;83.4;-229.8;-1.1;72.3;-236.7;0.8;6.4;-71.5;-146.6;-16.5;-163.2;-3.2;-160.0;;;;0.0;-160.0;9121.3;-5743.9;-313.2;-2983.9;80.4;-126.1;-9.4;71.2;-207.3;2.2;41.8;-24.6;-45.8;-34.5;-80.4;0.4;-80.8;-11.2;-11.2;;-5.1;-97.1;;;9.5;-9.5;0.9;17.2;0.0
1083;7;1980;38.0;17695.2;6144.9;21.6;4959.5;210.5;788.9;164.4;11549.6;6346.3;4323.5;879.8;;3134.2;857.1;7.8;513.7;185.2;1570.4;5531.7;248.4;1935.6;620.6;495.2;819.8;3347.7;326.1;145.0;540.9;23.1;;2312.6;9029.5;456.3;1200.1;2206.6;5166.5;17512.7;6031.3;19.7;4862.9;249.5;710.1;189.1;11481.2;5968.0;4710.2;803.0;;3603.8;857.3;4.0;520.2;176.7;2045.6;13909.6;262.4;1802.8;574.7;565.4;662.7;3326.1;278.9;164.1;511.5;20.9;;2350.7;8518.3;347.7;1149.6;2245.4;4775.6;20518.6;-13808.8;-732.5;-5836.7;140.8;-595.6;34.0;145.1;-558.1;1.0;24.5;-242.1;-454.9;-45.7;-500.7;-2.7;-497.9;-7.4;-7.4;;;-505.3;20473.8;-13705.3;-679.6;-5487.5;601.6;-393.3;5.2;141.5;-487.4;1.0;29.5;-83.1;208.2;-118.5;89.6;15.7;73.8;-60.3;-60.3;;-0.2;13.3;;;11.2;-14.8;0.6;19.1;0.0
1084;7;1981;37.0;10952.7;3641.1;20.2;2891.1;207.3;459.9;62.6;7311.1;4143.3;2609.6;558.2;;1540.1;425.3;6.8;256.9;129.9;721.2;3202.0;38.6;1166.1;387.6;276.9;501.6;1997.3;283.6;41.9;160.6;0.2;;1511.0;6210.6;332.4;764.9;1263.3;3850.0;10537.0;3739.9;19.3;3021.9;184.9;451.6;62.2;6797.3;3960.5;2407.2;429.6;;1839.9;423.9;6.8;252.4;139.4;1017.4;8697.5;41.6;1141.3;391.2;336.8;413.3;1989.7;250.0;48.5;196.1;0.2;;1494.9;5524.9;259.1;735.1;1180.9;3349.8;12581.0;-8884.8;-434.4;-3119.1;142.6;-521.8;-25.8;73.0;-400.6;0.2;11.1;-179.7;-379.2;22.6;-356.5;2.6;-359.0;-3.3;-3.3;;;-362.3;11890.2;-8274.4;-413.2;-3122.5;80.2;-314.3;-3.7;65.5;-333.2;0.9;13.1;-56.9;-234.0;-27.5;-261.7;5.2;-266.8;-15.7;-15.7;;;-282.6;;;13.1;-21.2;0.2;15.7;0.0
1085;7;1982;30.0;6826.0;2726.2;5.4;2494.8;31.8;125.7;68.5;4099.2;2238.1;1585.6;275.5;;1016.4;306.6;4.3;152.7;102.3;450.5;2666.3;17.8;789.1;73.5;198.3;517.3;1859.4;268.5;33.1;78.4;0.1;;1479.3;3143.3;269.9;724.8;893.9;1254.7;7046.9;2795.6;6.7;2507.3;76.2;152.3;53.1;4251.3;2278.2;1755.2;217.9;;1195.9;306.6;8.1;153.2;100.6;627.4;5851.3;36.8;779.7;65.8;235.4;478.5;2008.1;272.7;40.3;82.1;0.4;;1612.6;3026.7;163.8;591.5;975.8;1295.6;9699.9;-6876.8;-335.9;-2352.4;134.6;-342.2;3.8;32.2;-325.3;2.0;26.1;-81.0;-207.7;31.4;-176.8;0.0;-176.8;-4.7;-4.7;;;-181.5;10721.2;-7685.4;-320.7;-2589.5;125.7;-427.9;-29.1;53.5;-344.4;2.9;6.9;-117.7;-302.4;21.7;-280.8;2.4;-283.2;-12.0;-11.2;-0.8;;-295.1;;;11.5;-16.0;1.7;15.9;0.0
