ID;Geslacht;LeeftijdOp31December;BurgerlijkeStaat;Nationaliteit;Perioden;Immigratie_1;EmigratieInclusiefAdministratieveC_2;MigratiesaldoInclusiefAdministratie_3;AdministratieveOpnemingen_4;AdministratieveAfvoeringen_5;SaldoAdministratieveCorrecties_6
1558;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Libanees;2014;61.0;44.0;17.0;3.0;17.0;-14.0
1559;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Libanees;2015;124.0;13.0;111.0;12.0;9.0;3.0
1560;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Libanees;2016;161.0;44.0;117.0;8.0;18.0;-10.0
1561;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Libanees;2017;167.0;42.0;125.0;4.0;14.0;-10.0
1562;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Libanees;2018;173.0;56.0;117.0;6.0;15.0;-9.0
1563;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Libanees;2019;264.0;51.0;213.0;6.0;15.0;-9.0
1564;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Libanees;2020;267.0;43.0;224.0;13.0;20.0;-7.0
1565;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Libanees;2021;388.0;54.0;334.0;14.0;18.0;-4.0
1566;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Libanees;2022;511.0;70.0;441.0;6.0;19.0;-13.0
1567;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Libanees;2023;295.0;101.0;194.0;5.0;23.0;-18.0
1568;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Liberiaans;2010;22.0;14.0;8.0;11.0;17.0;-6.0
1569;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Liberiaans;2011;9.0;7.0;2.0;9.0;12.0;-3.0
1570;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Liberiaans;2012;10.0;12.0;-2.0;5.0;14.0;-9.0
1571;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Liberiaans;2013;17.0;2.0;15.0;13.0;13.0;0.0
1572;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Liberiaans;2014;14.0;13.0;1.0;4.0;9.0;-5.0
1573;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Liberiaans;2015;16.0;12.0;4.0;4.0;10.0;-6.0
1574;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Liberiaans;2016;13.0;7.0;6.0;10.0;14.0;-4.0
1575;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Liberiaans;2017;15.0;11.0;4.0;8.0;16.0;-8.0
1576;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Liberiaans;2018;28.0;10.0;18.0;3.0;8.0;-5.0
1577;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Liberiaans;2019;42.0;3.0;39.0;6.0;4.0;2.0
1578;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Liberiaans;2020;37.0;20.0;17.0;3.0;14.0;-11.0
1579;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Liberiaans;2021;41.0;20.0;21.0;3.0;12.0;-9.0
1580;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Liberiaans;2022;51.0;20.0;31.0;3.0;13.0;-10.0
1581;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Liberiaans;2023;34.0;24.0;10.0;2.0;15.0;-13.0
1582;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Libisch;2010;17.0;16.0;1.0;3.0;14.0;-11.0
1583;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Libisch;2011;32.0;22.0;10.0;2.0;20.0;-18.0
1584;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Libisch;2012;20.0;23.0;-3.0;3.0;9.0;-6.0
1585;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Libisch;2013;26.0;21.0;5.0;3.0;9.0;-6.0
1586;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Libisch;2014;53.0;22.0;31.0;2.0;7.0;-5.0
1587;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Libisch;2015;57.0;6.0;51.0;3.0;7.0;-4.0
1588;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Libisch;2016;48.0;32.0;16.0;3.0;14.0;-11.0
1589;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Libisch;2017;48.0;15.0;33.0;5.0;15.0;-10.0
1590;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Libisch;2018;56.0;11.0;45.0;11.0;9.0;2.0
1591;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Libisch;2019;89.0;0.0;89.0;11.0;10.0;1.0
1592;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Libisch;2020;57.0;16.0;41.0;0.0;7.0;-7.0
1593;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Libisch;2021;73.0;38.0;35.0;9.0;33.0;-24.0
1594;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Libisch;2022;111.0;-4.0;115.0;21.0;10.0;11.0
1595;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Libisch;2023;140.0;33.0;107.0;4.0;23.0;-19.0
1596;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Liechtensteins;2010;2.0;2.0;0.0;0.0;0.0;0.0
1597;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Liechtensteins;2011;2.0;3.0;-1.0;0.0;0.0;0.0
1598;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Liechtensteins;2012;1.0;5.0;-4.0;0.0;0.0;0.0
1599;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Liechtensteins;2013;1.0;0.0;1.0;0.0;0.0;0.0
1600;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Liechtensteins;2014;2.0;2.0;0.0;0.0;0.0;0.0
1601;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Liechtensteins;2015;3.0;4.0;-1.0;0.0;0.0;0.0
1602;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Liechtensteins;2016;6.0;2.0;4.0;0.0;0.0;0.0
1603;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Liechtensteins;2017;3.0;3.0;0.0;0.0;0.0;0.0
1604;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Liechtensteins;2018;3.0;5.0;-2.0;0.0;1.0;-1.0
1605;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Liechtensteins;2019;9.0;3.0;6.0;0.0;0.0;0.0
1606;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Liechtensteins;2020;0.0;3.0;-3.0;0.0;0.0;0.0
1607;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Liechtensteins;2021;6.0;3.0;3.0;0.0;0.0;0.0
1608;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Liechtensteins;2022;3.0;5.0;-2.0;0.0;0.0;0.0
1609;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Liechtensteins;2023;8.0;3.0;5.0;0.0;0.0;0.0
1610;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Litouws;2010;1087.0;334.0;753.0;41.0;181.0;-140.0
1611;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Litouws;2011;1316.0;491.0;825.0;48.0;216.0;-168.0
1612;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Litouws;2012;1196.0;718.0;478.0;32.0;291.0;-259.0
1613;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Litouws;2013;1254.0;907.0;347.0;63.0;319.0;-256.0
1614;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Litouws;2014;1109.0;844.0;265.0;48.0;283.0;-235.0
1615;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Litouws;2015;1124.0;754.0;370.0;53.0;257.0;-204.0
1616;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Litouws;2016;1225.0;754.0;471.0;49.0;218.0;-169.0
1617;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Litouws;2017;1568.0;780.0;788.0;29.0;239.0;-210.0
1618;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Litouws;2018;1809.0;868.0;941.0;42.0;272.0;-230.0
1619;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Litouws;2019;2080.0;1067.0;1013.0;74.0;295.0;-221.0
1620;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Litouws;2020;1704.0;1271.0;433.0;52.0;286.0;-234.0
1621;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Litouws;2021;1914.0;1149.0;765.0;42.0;321.0;-279.0
1622;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Litouws;2022;1859.0;1177.0;682.0;36.0;274.0;-238.0
1623;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Litouws;2023;1900.0;1321.0;579.0;46.0;342.0;-296.0
1624;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Luxemburgs;2010;43.0;25.0;18.0;2.0;7.0;-5.0
1625;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Luxemburgs;2011;55.0;35.0;20.0;1.0;8.0;-7.0
1626;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Luxemburgs;2012;56.0;36.0;20.0;1.0;6.0;-5.0
1627;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Luxemburgs;2013;61.0;46.0;15.0;0.0;7.0;-7.0
1628;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Luxemburgs;2014;87.0;52.0;35.0;0.0;7.0;-7.0
1629;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Luxemburgs;2015;117.0;56.0;61.0;1.0;7.0;-6.0
1630;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Luxemburgs;2016;164.0;65.0;99.0;0.0;6.0;-6.0
1631;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Luxemburgs;2017;228.0;107.0;121.0;1.0;18.0;-17.0
1632;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Luxemburgs;2018;260.0;133.0;127.0;1.0;10.0;-9.0
1633;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Luxemburgs;2019;334.0;183.0;151.0;1.0;17.0;-16.0
1634;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Luxemburgs;2020;356.0;215.0;141.0;1.0;26.0;-25.0
1635;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Luxemburgs;2021;359.0;249.0;110.0;3.0;20.0;-17.0
1636;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Luxemburgs;2022;339.0;245.0;94.0;2.0;14.0;-12.0
1637;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Luxemburgs;2023;385.0;263.0;122.0;1.0;14.0;-13.0
1638;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Macedonisch;2010;86.0;63.0;23.0;5.0;38.0;-33.0
1639;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Macedonisch;2011;128.0;38.0;90.0;6.0;21.0;-15.0
1640;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Macedonisch;2012;112.0;71.0;41.0;7.0;38.0;-31.0
1641;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Macedonisch;2013;122.0;66.0;56.0;3.0;27.0;-24.0
1642;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Macedonisch;2014;147.0;71.0;76.0;4.0;22.0;-18.0
1643;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Macedonisch;2015;146.0;63.0;83.0;4.0;25.0;-21.0
1644;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Macedonisch;2016;182.0;39.0;143.0;6.0;15.0;-9.0
1645;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Macedonisch;2017;167.0;71.0;96.0;6.0;26.0;-20.0
1646;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Macedonisch;2018;198.0;49.0;149.0;6.0;16.0;-10.0
1647;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Macedonisch;2019;21.0;3.0;18.0;0.0;3.0;-3.0
1648;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Macedonisch;2020;;;;;;
1649;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Macedonisch;2021;;;;;;
1650;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Macedonisch;2022;;;;;;
1651;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Macedonisch;2023;;;;;;
1652;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Burger van Republiek Noord-Macedonië;2010;;;;;;
1653;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Burger van Republiek Noord-Macedonië;2011;;;;;;
1654;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Burger van Republiek Noord-Macedonië;2012;;;;;;
1655;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Burger van Republiek Noord-Macedonië;2013;;;;;;
1656;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Burger van Republiek Noord-Macedonië;2014;;;;;;
1657;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Burger van Republiek Noord-Macedonië;2015;;;;;;
1658;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Burger van Republiek Noord-Macedonië;2016;;;;;;
1659;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Burger van Republiek Noord-Macedonië;2017;;;;;;
1660;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Burger van Republiek Noord-Macedonië;2018;;;;;;
1661;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Burger van Republiek Noord-Macedonië;2019;187.0;49.0;138.0;5.0;17.0;-12.0
1662;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Burger van Republiek Noord-Macedonië;2020;144.0;67.0;77.0;6.0;24.0;-18.0
1663;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Burger van Republiek Noord-Macedonië;2021;211.0;51.0;160.0;6.0;11.0;-5.0
1664;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Burger van Republiek Noord-Macedonië;2022;246.0;35.0;211.0;4.0;8.0;-4.0
1665;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Burger van Republiek Noord-Macedonië;2023;204.0;60.0;144.0;2.0;7.0;-5.0
1666;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Madagaskisch;2010;3.0;0.0;3.0;0.0;0.0;0.0
1667;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Madagaskisch;2011;9.0;3.0;6.0;0.0;1.0;-1.0
1668;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Madagaskisch;2012;5.0;6.0;-1.0;0.0;3.0;-3.0
1669;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Madagaskisch;2013;10.0;5.0;5.0;0.0;5.0;-5.0
1670;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Madagaskisch;2014;12.0;3.0;9.0;0.0;1.0;-1.0
1671;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Madagaskisch;2015;8.0;6.0;2.0;1.0;3.0;-2.0
1672;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Madagaskisch;2016;12.0;4.0;8.0;0.0;0.0;0.0
1673;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Madagaskisch;2017;12.0;4.0;8.0;0.0;1.0;-1.0
1674;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Madagaskisch;2018;12.0;4.0;8.0;0.0;2.0;-2.0
1675;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Madagaskisch;2019;9.0;1.0;8.0;0.0;0.0;0.0
1676;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Madagaskisch;2020;6.0;5.0;1.0;0.0;3.0;-3.0
1677;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Madagaskisch;2021;10.0;2.0;8.0;0.0;0.0;0.0
1678;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Madagaskisch;2022;10.0;4.0;6.0;0.0;0.0;0.0
1679;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Madagaskisch;2023;13.0;4.0;9.0;0.0;0.0;0.0
1680;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Malawisch;2010;15.0;20.0;-5.0;1.0;13.0;-12.0
1681;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Malawisch;2011;11.0;9.0;2.0;0.0;4.0;-4.0
1682;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Malawisch;2012;13.0;10.0;3.0;1.0;4.0;-3.0
1683;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Malawisch;2013;11.0;10.0;1.0;0.0;5.0;-5.0
1684;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Malawisch;2014;9.0;8.0;1.0;0.0;1.0;-1.0
1685;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Malawisch;2015;16.0;16.0;0.0;0.0;3.0;-3.0
1686;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Malawisch;2016;14.0;4.0;10.0;0.0;3.0;-3.0
1687;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Malawisch;2017;22.0;12.0;10.0;0.0;0.0;0.0
1688;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Malawisch;2018;14.0;9.0;5.0;0.0;1.0;-1.0
1689;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Malawisch;2019;19.0;4.0;15.0;5.0;2.0;3.0
1690;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Malawisch;2020;9.0;9.0;0.0;1.0;3.0;-2.0
1691;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Malawisch;2021;17.0;5.0;12.0;1.0;2.0;-1.0
1692;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Malawisch;2022;9.0;8.0;1.0;0.0;1.0;-1.0
1693;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Malawisch;2023;17.0;7.0;10.0;0.0;1.0;-1.0
1694;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Maledivisch;2010;0.0;2.0;-2.0;0.0;2.0;-2.0
1695;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Maledivisch;2011;0.0;0.0;0.0;0.0;0.0;0.0
1696;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Maledivisch;2012;0.0;0.0;0.0;0.0;0.0;0.0
1697;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Maledivisch;2013;1.0;0.0;1.0;0.0;0.0;0.0
1698;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Maledivisch;2014;2.0;1.0;1.0;0.0;1.0;-1.0
1699;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Maledivisch;2015;2.0;1.0;1.0;0.0;0.0;0.0
1700;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Maledivisch;2016;7.0;0.0;7.0;0.0;0.0;0.0
1701;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Maledivisch;2017;3.0;2.0;1.0;0.0;1.0;-1.0
1702;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Maledivisch;2018;4.0;3.0;1.0;0.0;0.0;0.0
1703;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Maledivisch;2019;3.0;2.0;1.0;0.0;2.0;-2.0
1704;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Maledivisch;2020;1.0;3.0;-2.0;0.0;0.0;0.0
1705;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Maledivisch;2021;7.0;0.0;7.0;0.0;0.0;0.0
1706;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Maledivisch;2022;4.0;2.0;2.0;0.0;1.0;-1.0
1707;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Maledivisch;2023;5.0;8.0;-3.0;0.0;0.0;0.0
1708;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Maleisisch;2010;255.0;307.0;-52.0;5.0;63.0;-58.0
1709;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Maleisisch;2011;198.0;204.0;-6.0;5.0;48.0;-43.0
1710;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Maleisisch;2012;249.0;182.0;67.0;2.0;45.0;-43.0
1711;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Maleisisch;2013;233.0;190.0;43.0;3.0;27.0;-24.0
1712;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Maleisisch;2014;237.0;214.0;23.0;4.0;32.0;-28.0
1713;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Maleisisch;2015;250.0;192.0;58.0;4.0;36.0;-32.0
1714;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Maleisisch;2016;230.0;182.0;48.0;4.0;27.0;-23.0
1715;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Maleisisch;2017;228.0;188.0;40.0;1.0;30.0;-29.0
1716;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Maleisisch;2018;263.0;201.0;62.0;1.0;33.0;-32.0
1717;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Maleisisch;2019;312.0;221.0;91.0;1.0;28.0;-27.0
1718;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Maleisisch;2020;191.0;197.0;-6.0;3.0;31.0;-28.0
1719;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Maleisisch;2021;219.0;147.0;72.0;1.0;15.0;-14.0
1720;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Maleisisch;2022;297.0;114.0;183.0;5.0;12.0;-7.0
1721;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Maleisisch;2023;355.0;165.0;190.0;1.0;8.0;-7.0
1722;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Malinees;2010;1.0;11.0;-10.0;0.0;10.0;-10.0
1723;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Malinees;2011;3.0;5.0;-2.0;0.0;3.0;-3.0
1724;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Malinees;2012;6.0;0.0;6.0;0.0;0.0;0.0
1725;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Malinees;2013;8.0;3.0;5.0;0.0;1.0;-1.0
1726;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Malinees;2014;5.0;2.0;3.0;0.0;0.0;0.0
1727;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Malinees;2015;12.0;1.0;11.0;0.0;1.0;-1.0
1728;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Malinees;2016;3.0;4.0;-1.0;0.0;3.0;-3.0
1729;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Malinees;2017;10.0;6.0;4.0;0.0;2.0;-2.0
1730;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Malinees;2018;1.0;3.0;-2.0;3.0;6.0;-3.0
1731;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Malinees;2019;18.0;0.0;18.0;2.0;2.0;0.0
1732;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Malinees;2020;7.0;4.0;3.0;0.0;2.0;-2.0
1733;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Malinees;2021;21.0;4.0;17.0;0.0;3.0;-3.0
1734;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Malinees;2022;22.0;7.0;15.0;0.0;4.0;-4.0
1735;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Malinees;2023;20.0;9.0;11.0;0.0;1.0;-1.0
1736;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Maltees;2010;41.0;21.0;20.0;0.0;4.0;-4.0
1737;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Maltees;2011;40.0;33.0;7.0;0.0;5.0;-5.0
1738;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Maltees;2012;36.0;31.0;5.0;0.0;11.0;-11.0
1739;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Maltees;2013;44.0;29.0;15.0;1.0;4.0;-3.0
1740;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Maltees;2014;37.0;36.0;1.0;0.0;6.0;-6.0
1741;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Maltees;2015;46.0;38.0;8.0;1.0;4.0;-3.0
1742;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Maltees;2016;67.0;39.0;28.0;1.0;10.0;-9.0
1743;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Maltees;2017;73.0;35.0;38.0;1.0;4.0;-3.0
1744;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Maltees;2018;86.0;41.0;45.0;1.0;8.0;-7.0
1745;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Maltees;2019;95.0;49.0;46.0;1.0;2.0;-1.0
1746;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Maltees;2020;78.0;46.0;32.0;1.0;3.0;-2.0
1747;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Maltees;2021;127.0;60.0;67.0;0.0;1.0;-1.0
1748;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Maltees;2022;156.0;60.0;96.0;0.0;4.0;-4.0
1749;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Maltees;2023;158.0;85.0;73.0;0.0;4.0;-4.0
1750;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Marshalleilands;2010;0.0;0.0;0.0;0.0;0.0;0.0
1751;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Marshalleilands;2011;0.0;0.0;0.0;0.0;0.0;0.0
1752;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Marshalleilands;2012;0.0;0.0;0.0;0.0;0.0;0.0
1753;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Marshalleilands;2013;0.0;0.0;0.0;0.0;0.0;0.0
1754;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Marshalleilands;2014;0.0;0.0;0.0;0.0;0.0;0.0
1755;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Marshalleilands;2015;0.0;0.0;0.0;0.0;0.0;0.0
1756;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Marshalleilands;2016;0.0;0.0;0.0;0.0;0.0;0.0
1757;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Marshalleilands;2017;0.0;0.0;0.0;0.0;0.0;0.0
