ID;Geslacht;Niveau;Leerweg;Migratieachtergrond;Perioden;MboStudenten_1
771;Totaal mannen en vrouwen;Totaal;Bol deeltijd;Nederlandse achtergrond;2011/'12;5523
772;Totaal mannen en vrouwen;Totaal;Bol deeltijd;Nederlandse achtergrond;2012/'13;3842
773;Totaal mannen en vrouwen;Totaal;Bol deeltijd;Nederlandse achtergrond;2013/'14;2263
774;Totaal mannen en vrouwen;Totaal;Bol deeltijd;Nederlandse achtergrond;2014/'15;798
775;Totaal mannen en vrouwen;Totaal;Bol deeltijd;Nederlandse achtergrond;2015/'16;171
776;Totaal mannen en vrouwen;Totaal;Bol deeltijd;Nederlandse achtergrond;2016/'17;22
777;Totaal mannen en vrouwen;Totaal;Bol deeltijd;Nederlandse achtergrond;2017/'18;2
778;Totaal mannen en vrouwen;Totaal;Bol deeltijd;Nederlandse achtergrond;2018/'19;0
779;Totaal mannen en vrouwen;Totaal;Bol deeltijd;Nederlandse achtergrond;2019/'20;0
780;Totaal mannen en vrouwen;Totaal;Bol deeltijd;Nederlandse achtergrond;2020/'21;0
781;Totaal mannen en vrouwen;Totaal;Bol deeltijd;Nederlandse achtergrond;2021/'22;1
782;Totaal mannen en vrouwen;Totaal;Bol deeltijd;Met migratieachtergrond;2005/'06;5804
783;Totaal mannen en vrouwen;Totaal;Bol deeltijd;Met migratieachtergrond;2006/'07;5220
784;Totaal mannen en vrouwen;Totaal;Bol deeltijd;Met migratieachtergrond;2007/'08;4460
785;Totaal mannen en vrouwen;Totaal;Bol deeltijd;Met migratieachtergrond;2008/'09;3957
786;Totaal mannen en vrouwen;Totaal;Bol deeltijd;Met migratieachtergrond;2009/'10;3700
787;Totaal mannen en vrouwen;Totaal;Bol deeltijd;Met migratieachtergrond;2010/'11;3445
788;Totaal mannen en vrouwen;Totaal;Bol deeltijd;Met migratieachtergrond;2011/'12;2930
789;Totaal mannen en vrouwen;Totaal;Bol deeltijd;Met migratieachtergrond;2012/'13;1811
790;Totaal mannen en vrouwen;Totaal;Bol deeltijd;Met migratieachtergrond;2013/'14;889
791;Totaal mannen en vrouwen;Totaal;Bol deeltijd;Met migratieachtergrond;2014/'15;263
792;Totaal mannen en vrouwen;Totaal;Bol deeltijd;Met migratieachtergrond;2015/'16;64
793;Totaal mannen en vrouwen;Totaal;Bol deeltijd;Met migratieachtergrond;2016/'17;3
794;Totaal mannen en vrouwen;Totaal;Bol deeltijd;Met migratieachtergrond;2017/'18;0
795;Totaal mannen en vrouwen;Totaal;Bol deeltijd;Met migratieachtergrond;2018/'19;0
796;Totaal mannen en vrouwen;Totaal;Bol deeltijd;Met migratieachtergrond;2019/'20;0
797;Totaal mannen en vrouwen;Totaal;Bol deeltijd;Met migratieachtergrond;2020/'21;0
798;Totaal mannen en vrouwen;Totaal;Bol deeltijd;Met migratieachtergrond;2021/'22;0
799;Totaal mannen en vrouwen;Totaal;Bol deeltijd;Westerse migratieachtergrond;2005/'06;1459
800;Totaal mannen en vrouwen;Totaal;Bol deeltijd;Westerse migratieachtergrond;2006/'07;1292
801;Totaal mannen en vrouwen;Totaal;Bol deeltijd;Westerse migratieachtergrond;2007/'08;1094
802;Totaal mannen en vrouwen;Totaal;Bol deeltijd;Westerse migratieachtergrond;2008/'09;949
803;Totaal mannen en vrouwen;Totaal;Bol deeltijd;Westerse migratieachtergrond;2009/'10;923
804;Totaal mannen en vrouwen;Totaal;Bol deeltijd;Westerse migratieachtergrond;2010/'11;863
805;Totaal mannen en vrouwen;Totaal;Bol deeltijd;Westerse migratieachtergrond;2011/'12;773
806;Totaal mannen en vrouwen;Totaal;Bol deeltijd;Westerse migratieachtergrond;2012/'13;514
807;Totaal mannen en vrouwen;Totaal;Bol deeltijd;Westerse migratieachtergrond;2013/'14;275
808;Totaal mannen en vrouwen;Totaal;Bol deeltijd;Westerse migratieachtergrond;2014/'15;97
809;Totaal mannen en vrouwen;Totaal;Bol deeltijd;Westerse migratieachtergrond;2015/'16;25
810;Totaal mannen en vrouwen;Totaal;Bol deeltijd;Westerse migratieachtergrond;2016/'17;1
811;Totaal mannen en vrouwen;Totaal;Bol deeltijd;Westerse migratieachtergrond;2017/'18;0
812;Totaal mannen en vrouwen;Totaal;Bol deeltijd;Westerse migratieachtergrond;2018/'19;0
813;Totaal mannen en vrouwen;Totaal;Bol deeltijd;Westerse migratieachtergrond;2019/'20;0
814;Totaal mannen en vrouwen;Totaal;Bol deeltijd;Westerse migratieachtergrond;2020/'21;0
815;Totaal mannen en vrouwen;Totaal;Bol deeltijd;Westerse migratieachtergrond;2021/'22;0
816;Totaal mannen en vrouwen;Totaal;Bol deeltijd;Niet-westerse migratieachtergrond;2005/'06;4345
817;Totaal mannen en vrouwen;Totaal;Bol deeltijd;Niet-westerse migratieachtergrond;2006/'07;3928
818;Totaal mannen en vrouwen;Totaal;Bol deeltijd;Niet-westerse migratieachtergrond;2007/'08;3366
819;Totaal mannen en vrouwen;Totaal;Bol deeltijd;Niet-westerse migratieachtergrond;2008/'09;3008
820;Totaal mannen en vrouwen;Totaal;Bol deeltijd;Niet-westerse migratieachtergrond;2009/'10;2777
821;Totaal mannen en vrouwen;Totaal;Bol deeltijd;Niet-westerse migratieachtergrond;2010/'11;2582
822;Totaal mannen en vrouwen;Totaal;Bol deeltijd;Niet-westerse migratieachtergrond;2011/'12;2157
823;Totaal mannen en vrouwen;Totaal;Bol deeltijd;Niet-westerse migratieachtergrond;2012/'13;1297
824;Totaal mannen en vrouwen;Totaal;Bol deeltijd;Niet-westerse migratieachtergrond;2013/'14;614
825;Totaal mannen en vrouwen;Totaal;Bol deeltijd;Niet-westerse migratieachtergrond;2014/'15;166
826;Totaal mannen en vrouwen;Totaal;Bol deeltijd;Niet-westerse migratieachtergrond;2015/'16;39
827;Totaal mannen en vrouwen;Totaal;Bol deeltijd;Niet-westerse migratieachtergrond;2016/'17;2
828;Totaal mannen en vrouwen;Totaal;Bol deeltijd;Niet-westerse migratieachtergrond;2017/'18;0
829;Totaal mannen en vrouwen;Totaal;Bol deeltijd;Niet-westerse migratieachtergrond;2018/'19;0
830;Totaal mannen en vrouwen;Totaal;Bol deeltijd;Niet-westerse migratieachtergrond;2019/'20;0
831;Totaal mannen en vrouwen;Totaal;Bol deeltijd;Niet-westerse migratieachtergrond;2020/'21;0
832;Totaal mannen en vrouwen;Totaal;Bol deeltijd;Niet-westerse migratieachtergrond;2021/'22;0
833;Totaal mannen en vrouwen;Totaal;Bol deeltijd;Turkije;2005/'06;702
834;Totaal mannen en vrouwen;Totaal;Bol deeltijd;Turkije;2006/'07;634
835;Totaal mannen en vrouwen;Totaal;Bol deeltijd;Turkije;2007/'08;517
836;Totaal mannen en vrouwen;Totaal;Bol deeltijd;Turkije;2008/'09;485
837;Totaal mannen en vrouwen;Totaal;Bol deeltijd;Turkije;2009/'10;415
838;Totaal mannen en vrouwen;Totaal;Bol deeltijd;Turkije;2010/'11;412
839;Totaal mannen en vrouwen;Totaal;Bol deeltijd;Turkije;2011/'12;313
840;Totaal mannen en vrouwen;Totaal;Bol deeltijd;Turkije;2012/'13;192
841;Totaal mannen en vrouwen;Totaal;Bol deeltijd;Turkije;2013/'14;78
842;Totaal mannen en vrouwen;Totaal;Bol deeltijd;Turkije;2014/'15;12
843;Totaal mannen en vrouwen;Totaal;Bol deeltijd;Turkije;2015/'16;3
844;Totaal mannen en vrouwen;Totaal;Bol deeltijd;Turkije;2016/'17;0
845;Totaal mannen en vrouwen;Totaal;Bol deeltijd;Turkije;2017/'18;0
846;Totaal mannen en vrouwen;Totaal;Bol deeltijd;Turkije;2018/'19;0
847;Totaal mannen en vrouwen;Totaal;Bol deeltijd;Turkije;2019/'20;0
848;Totaal mannen en vrouwen;Totaal;Bol deeltijd;Turkije;2020/'21;0
849;Totaal mannen en vrouwen;Totaal;Bol deeltijd;Turkije;2021/'22;0
850;Totaal mannen en vrouwen;Totaal;Bol deeltijd;Marokko;2005/'06;666
851;Totaal mannen en vrouwen;Totaal;Bol deeltijd;Marokko;2006/'07;585
852;Totaal mannen en vrouwen;Totaal;Bol deeltijd;Marokko;2007/'08;523
853;Totaal mannen en vrouwen;Totaal;Bol deeltijd;Marokko;2008/'09;436
854;Totaal mannen en vrouwen;Totaal;Bol deeltijd;Marokko;2009/'10;401
855;Totaal mannen en vrouwen;Totaal;Bol deeltijd;Marokko;2010/'11;374
856;Totaal mannen en vrouwen;Totaal;Bol deeltijd;Marokko;2011/'12;323
857;Totaal mannen en vrouwen;Totaal;Bol deeltijd;Marokko;2012/'13;169
858;Totaal mannen en vrouwen;Totaal;Bol deeltijd;Marokko;2013/'14;88
859;Totaal mannen en vrouwen;Totaal;Bol deeltijd;Marokko;2014/'15;23
860;Totaal mannen en vrouwen;Totaal;Bol deeltijd;Marokko;2015/'16;6
861;Totaal mannen en vrouwen;Totaal;Bol deeltijd;Marokko;2016/'17;0
862;Totaal mannen en vrouwen;Totaal;Bol deeltijd;Marokko;2017/'18;0
863;Totaal mannen en vrouwen;Totaal;Bol deeltijd;Marokko;2018/'19;0
864;Totaal mannen en vrouwen;Totaal;Bol deeltijd;Marokko;2019/'20;0
865;Totaal mannen en vrouwen;Totaal;Bol deeltijd;Marokko;2020/'21;0
866;Totaal mannen en vrouwen;Totaal;Bol deeltijd;Marokko;2021/'22;0
867;Totaal mannen en vrouwen;Totaal;Bol deeltijd;Suriname;2005/'06;917
868;Totaal mannen en vrouwen;Totaal;Bol deeltijd;Suriname;2006/'07;921
869;Totaal mannen en vrouwen;Totaal;Bol deeltijd;Suriname;2007/'08;766
870;Totaal mannen en vrouwen;Totaal;Bol deeltijd;Suriname;2008/'09;657
871;Totaal mannen en vrouwen;Totaal;Bol deeltijd;Suriname;2009/'10;570
872;Totaal mannen en vrouwen;Totaal;Bol deeltijd;Suriname;2010/'11;572
873;Totaal mannen en vrouwen;Totaal;Bol deeltijd;Suriname;2011/'12;500
874;Totaal mannen en vrouwen;Totaal;Bol deeltijd;Suriname;2012/'13;314
875;Totaal mannen en vrouwen;Totaal;Bol deeltijd;Suriname;2013/'14;148
876;Totaal mannen en vrouwen;Totaal;Bol deeltijd;Suriname;2014/'15;44
877;Totaal mannen en vrouwen;Totaal;Bol deeltijd;Suriname;2015/'16;8
878;Totaal mannen en vrouwen;Totaal;Bol deeltijd;Suriname;2016/'17;0
879;Totaal mannen en vrouwen;Totaal;Bol deeltijd;Suriname;2017/'18;0
880;Totaal mannen en vrouwen;Totaal;Bol deeltijd;Suriname;2018/'19;0
881;Totaal mannen en vrouwen;Totaal;Bol deeltijd;Suriname;2019/'20;0
882;Totaal mannen en vrouwen;Totaal;Bol deeltijd;Suriname;2020/'21;0
883;Totaal mannen en vrouwen;Totaal;Bol deeltijd;Suriname;2021/'22;0
884;Totaal mannen en vrouwen;Totaal;Bol deeltijd;(voormalige) Nederlandse Antillen, Aruba;2005/'06;577
885;Totaal mannen en vrouwen;Totaal;Bol deeltijd;(voormalige) Nederlandse Antillen, Aruba;2006/'07;509
886;Totaal mannen en vrouwen;Totaal;Bol deeltijd;(voormalige) Nederlandse Antillen, Aruba;2007/'08;387
887;Totaal mannen en vrouwen;Totaal;Bol deeltijd;(voormalige) Nederlandse Antillen, Aruba;2008/'09;332
888;Totaal mannen en vrouwen;Totaal;Bol deeltijd;(voormalige) Nederlandse Antillen, Aruba;2009/'10;317
889;Totaal mannen en vrouwen;Totaal;Bol deeltijd;(voormalige) Nederlandse Antillen, Aruba;2010/'11;302
890;Totaal mannen en vrouwen;Totaal;Bol deeltijd;(voormalige) Nederlandse Antillen, Aruba;2011/'12;251
891;Totaal mannen en vrouwen;Totaal;Bol deeltijd;(voormalige) Nederlandse Antillen, Aruba;2012/'13;165
892;Totaal mannen en vrouwen;Totaal;Bol deeltijd;(voormalige) Nederlandse Antillen, Aruba;2013/'14;74
893;Totaal mannen en vrouwen;Totaal;Bol deeltijd;(voormalige) Nederlandse Antillen, Aruba;2014/'15;18
894;Totaal mannen en vrouwen;Totaal;Bol deeltijd;(voormalige) Nederlandse Antillen, Aruba;2015/'16;10
895;Totaal mannen en vrouwen;Totaal;Bol deeltijd;(voormalige) Nederlandse Antillen, Aruba;2016/'17;1
896;Totaal mannen en vrouwen;Totaal;Bol deeltijd;(voormalige) Nederlandse Antillen, Aruba;2017/'18;0
897;Totaal mannen en vrouwen;Totaal;Bol deeltijd;(voormalige) Nederlandse Antillen, Aruba;2018/'19;0
898;Totaal mannen en vrouwen;Totaal;Bol deeltijd;(voormalige) Nederlandse Antillen, Aruba;2019/'20;0
899;Totaal mannen en vrouwen;Totaal;Bol deeltijd;(voormalige) Nederlandse Antillen, Aruba;2020/'21;0
900;Totaal mannen en vrouwen;Totaal;Bol deeltijd;(voormalige) Nederlandse Antillen, Aruba;2021/'22;0
901;Totaal mannen en vrouwen;Totaal;Bol deeltijd;Overige niet-westerse migratieachterg...;2005/'06;1483
902;Totaal mannen en vrouwen;Totaal;Bol deeltijd;Overige niet-westerse migratieachterg...;2006/'07;1279
903;Totaal mannen en vrouwen;Totaal;Bol deeltijd;Overige niet-westerse migratieachterg...;2007/'08;1173
904;Totaal mannen en vrouwen;Totaal;Bol deeltijd;Overige niet-westerse migratieachterg...;2008/'09;1098
905;Totaal mannen en vrouwen;Totaal;Bol deeltijd;Overige niet-westerse migratieachterg...;2009/'10;1074
906;Totaal mannen en vrouwen;Totaal;Bol deeltijd;Overige niet-westerse migratieachterg...;2010/'11;922
907;Totaal mannen en vrouwen;Totaal;Bol deeltijd;Overige niet-westerse migratieachterg...;2011/'12;770
908;Totaal mannen en vrouwen;Totaal;Bol deeltijd;Overige niet-westerse migratieachterg...;2012/'13;457
909;Totaal mannen en vrouwen;Totaal;Bol deeltijd;Overige niet-westerse migratieachterg...;2013/'14;226
910;Totaal mannen en vrouwen;Totaal;Bol deeltijd;Overige niet-westerse migratieachterg...;2014/'15;69
911;Totaal mannen en vrouwen;Totaal;Bol deeltijd;Overige niet-westerse migratieachterg...;2015/'16;12
912;Totaal mannen en vrouwen;Totaal;Bol deeltijd;Overige niet-westerse migratieachterg...;2016/'17;1
913;Totaal mannen en vrouwen;Totaal;Bol deeltijd;Overige niet-westerse migratieachterg...;2017/'18;0
914;Totaal mannen en vrouwen;Totaal;Bol deeltijd;Overige niet-westerse migratieachterg...;2018/'19;0
915;Totaal mannen en vrouwen;Totaal;Bol deeltijd;Overige niet-westerse migratieachterg...;2019/'20;0
916;Totaal mannen en vrouwen;Totaal;Bol deeltijd;Overige niet-westerse migratieachterg...;2020/'21;0
917;Totaal mannen en vrouwen;Totaal;Bol deeltijd;Overige niet-westerse migratieachterg...;2021/'22;0
918;Totaal mannen en vrouwen;Totaal;Bol deeltijd;Onbekende migratieachtergrond;2005/'06;100
919;Totaal mannen en vrouwen;Totaal;Bol deeltijd;Onbekende migratieachtergrond;2006/'07;80
920;Totaal mannen en vrouwen;Totaal;Bol deeltijd;Onbekende migratieachtergrond;2007/'08;51
921;Totaal mannen en vrouwen;Totaal;Bol deeltijd;Onbekende migratieachtergrond;2008/'09;41
922;Totaal mannen en vrouwen;Totaal;Bol deeltijd;Onbekende migratieachtergrond;2009/'10;37
923;Totaal mannen en vrouwen;Totaal;Bol deeltijd;Onbekende migratieachtergrond;2010/'11;24
924;Totaal mannen en vrouwen;Totaal;Bol deeltijd;Onbekende migratieachtergrond;2011/'12;14
925;Totaal mannen en vrouwen;Totaal;Bol deeltijd;Onbekende migratieachtergrond;2012/'13;73
926;Totaal mannen en vrouwen;Totaal;Bol deeltijd;Onbekende migratieachtergrond;2013/'14;28
927;Totaal mannen en vrouwen;Totaal;Bol deeltijd;Onbekende migratieachtergrond;2014/'15;5
928;Totaal mannen en vrouwen;Totaal;Bol deeltijd;Onbekende migratieachtergrond;2015/'16;0
929;Totaal mannen en vrouwen;Totaal;Bol deeltijd;Onbekende migratieachtergrond;2016/'17;0
930;Totaal mannen en vrouwen;Totaal;Bol deeltijd;Onbekende migratieachtergrond;2017/'18;0
931;Totaal mannen en vrouwen;Totaal;Bol deeltijd;Onbekende migratieachtergrond;2018/'19;0
932;Totaal mannen en vrouwen;Totaal;Bol deeltijd;Onbekende migratieachtergrond;2019/'20;0
933;Totaal mannen en vrouwen;Totaal;Bol deeltijd;Onbekende migratieachtergrond;2020/'21;0
934;Totaal mannen en vrouwen;Totaal;Bol deeltijd;Onbekende migratieachtergrond;2021/'22;0
935;Totaal mannen en vrouwen;Totaal;Bbl totaal;Totaal;2005/'06;137076
936;Totaal mannen en vrouwen;Totaal;Bbl totaal;Totaal;2006/'07;140819
937;Totaal mannen en vrouwen;Totaal;Bbl totaal;Totaal;2007/'08;160023
938;Totaal mannen en vrouwen;Totaal;Bbl totaal;Totaal;2008/'09;171531
939;Totaal mannen en vrouwen;Totaal;Bbl totaal;Totaal;2009/'10;170882
940;Totaal mannen en vrouwen;Totaal;Bbl totaal;Totaal;2010/'11;170251
941;Totaal mannen en vrouwen;Totaal;Bbl totaal;Totaal;2011/'12;162275
942;Totaal mannen en vrouwen;Totaal;Bbl totaal;Totaal;2012/'13;150655
943;Totaal mannen en vrouwen;Totaal;Bbl totaal;Totaal;2013/'14;127513
944;Totaal mannen en vrouwen;Totaal;Bbl totaal;Totaal;2014/'15;103384
945;Totaal mannen en vrouwen;Totaal;Bbl totaal;Totaal;2015/'16;97784
946;Totaal mannen en vrouwen;Totaal;Bbl totaal;Totaal;2016/'17;101751
947;Totaal mannen en vrouwen;Totaal;Bbl totaal;Totaal;2017/'18;107894
948;Totaal mannen en vrouwen;Totaal;Bbl totaal;Totaal;2018/'19;120918
949;Totaal mannen en vrouwen;Totaal;Bbl totaal;Totaal;2019/'20;129856
950;Totaal mannen en vrouwen;Totaal;Bbl totaal;Totaal;2020/'21;127795
951;Totaal mannen en vrouwen;Totaal;Bbl totaal;Totaal;2021/'22;130191
952;Totaal mannen en vrouwen;Totaal;Bbl totaal;Nederlandse achtergrond;2005/'06;113639
953;Totaal mannen en vrouwen;Totaal;Bbl totaal;Nederlandse achtergrond;2006/'07;116513
954;Totaal mannen en vrouwen;Totaal;Bbl totaal;Nederlandse achtergrond;2007/'08;130176
955;Totaal mannen en vrouwen;Totaal;Bbl totaal;Nederlandse achtergrond;2008/'09;138204
956;Totaal mannen en vrouwen;Totaal;Bbl totaal;Nederlandse achtergrond;2009/'10;137777
957;Totaal mannen en vrouwen;Totaal;Bbl totaal;Nederlandse achtergrond;2010/'11;136783
958;Totaal mannen en vrouwen;Totaal;Bbl totaal;Nederlandse achtergrond;2011/'12;130957
959;Totaal mannen en vrouwen;Totaal;Bbl totaal;Nederlandse achtergrond;2012/'13;121276
960;Totaal mannen en vrouwen;Totaal;Bbl totaal;Nederlandse achtergrond;2013/'14;104118
961;Totaal mannen en vrouwen;Totaal;Bbl totaal;Nederlandse achtergrond;2014/'15;86658
962;Totaal mannen en vrouwen;Totaal;Bbl totaal;Nederlandse achtergrond;2015/'16;82271
963;Totaal mannen en vrouwen;Totaal;Bbl totaal;Nederlandse achtergrond;2016/'17;85568
964;Totaal mannen en vrouwen;Totaal;Bbl totaal;Nederlandse achtergrond;2017/'18;90018
965;Totaal mannen en vrouwen;Totaal;Bbl totaal;Nederlandse achtergrond;2018/'19;98285
966;Totaal mannen en vrouwen;Totaal;Bbl totaal;Nederlandse achtergrond;2019/'20;104087
967;Totaal mannen en vrouwen;Totaal;Bbl totaal;Nederlandse achtergrond;2020/'21;102321
968;Totaal mannen en vrouwen;Totaal;Bbl totaal;Nederlandse achtergrond;2021/'22;103421
969;Totaal mannen en vrouwen;Totaal;Bbl totaal;Met migratieachtergrond;2005/'06;22849
970;Totaal mannen en vrouwen;Totaal;Bbl totaal;Met migratieachtergrond;2006/'07;23581
971;Totaal mannen en vrouwen;Totaal;Bbl totaal;Met migratieachtergrond;2007/'08;28814
972;Totaal mannen en vrouwen;Totaal;Bbl totaal;Met migratieachtergrond;2008/'09;31977
973;Totaal mannen en vrouwen;Totaal;Bbl totaal;Met migratieachtergrond;2009/'10;31293
974;Totaal mannen en vrouwen;Totaal;Bbl totaal;Met migratieachtergrond;2010/'11;31163
975;Totaal mannen en vrouwen;Totaal;Bbl totaal;Met migratieachtergrond;2011/'12;28595
976;Totaal mannen en vrouwen;Totaal;Bbl totaal;Met migratieachtergrond;2012/'13;26108
977;Totaal mannen en vrouwen;Totaal;Bbl totaal;Met migratieachtergrond;2013/'14;21646
978;Totaal mannen en vrouwen;Totaal;Bbl totaal;Met migratieachtergrond;2014/'15;16370
979;Totaal mannen en vrouwen;Totaal;Bbl totaal;Met migratieachtergrond;2015/'16;15194
980;Totaal mannen en vrouwen;Totaal;Bbl totaal;Met migratieachtergrond;2016/'17;15984
981;Totaal mannen en vrouwen;Totaal;Bbl totaal;Met migratieachtergrond;2017/'18;17700
982;Totaal mannen en vrouwen;Totaal;Bbl totaal;Met migratieachtergrond;2018/'19;22541
983;Totaal mannen en vrouwen;Totaal;Bbl totaal;Met migratieachtergrond;2019/'20;25671
984;Totaal mannen en vrouwen;Totaal;Bbl totaal;Met migratieachtergrond;2020/'21;25399
985;Totaal mannen en vrouwen;Totaal;Bbl totaal;Met migratieachtergrond;2021/'22;26727
986;Totaal mannen en vrouwen;Totaal;Bbl totaal;Westerse migratieachtergrond;2005/'06;8619
987;Totaal mannen en vrouwen;Totaal;Bbl totaal;Westerse migratieachtergrond;2006/'07;8832
988;Totaal mannen en vrouwen;Totaal;Bbl totaal;Westerse migratieachtergrond;2007/'08;10265
989;Totaal mannen en vrouwen;Totaal;Bbl totaal;Westerse migratieachtergrond;2008/'09;11104
990;Totaal mannen en vrouwen;Totaal;Bbl totaal;Westerse migratieachtergrond;2009/'10;11001
991;Totaal mannen en vrouwen;Totaal;Bbl totaal;Westerse migratieachtergrond;2010/'11;11174
992;Totaal mannen en vrouwen;Totaal;Bbl totaal;Westerse migratieachtergrond;2011/'12;10535
993;Totaal mannen en vrouwen;Totaal;Bbl totaal;Westerse migratieachtergrond;2012/'13;9811
994;Totaal mannen en vrouwen;Totaal;Bbl totaal;Westerse migratieachtergrond;2013/'14;8108
995;Totaal mannen en vrouwen;Totaal;Bbl totaal;Westerse migratieachtergrond;2014/'15;6132
996;Totaal mannen en vrouwen;Totaal;Bbl totaal;Westerse migratieachtergrond;2015/'16;5476
997;Totaal mannen en vrouwen;Totaal;Bbl totaal;Westerse migratieachtergrond;2016/'17;5636
998;Totaal mannen en vrouwen;Totaal;Bbl totaal;Westerse migratieachtergrond;2017/'18;5950
999;Totaal mannen en vrouwen;Totaal;Bbl totaal;Westerse migratieachtergrond;2018/'19;7015
1000;Totaal mannen en vrouwen;Totaal;Bbl totaal;Westerse migratieachtergrond;2019/'20;7568
1001;Totaal mannen en vrouwen;Totaal;Bbl totaal;Westerse migratieachtergrond;2020/'21;7510
1002;Totaal mannen en vrouwen;Totaal;Bbl totaal;Westerse migratieachtergrond;2021/'22;7795
1003;Totaal mannen en vrouwen;Totaal;Bbl totaal;Niet-westerse migratieachtergrond;2005/'06;14230
1004;Totaal mannen en vrouwen;Totaal;Bbl totaal;Niet-westerse migratieachtergrond;2006/'07;14749
1005;Totaal mannen en vrouwen;Totaal;Bbl totaal;Niet-westerse migratieachtergrond;2007/'08;18549
1006;Totaal mannen en vrouwen;Totaal;Bbl totaal;Niet-westerse migratieachtergrond;2008/'09;20873
1007;Totaal mannen en vrouwen;Totaal;Bbl totaal;Niet-westerse migratieachtergrond;2009/'10;20292
1008;Totaal mannen en vrouwen;Totaal;Bbl totaal;Niet-westerse migratieachtergrond;2010/'11;19989
1009;Totaal mannen en vrouwen;Totaal;Bbl totaal;Niet-westerse migratieachtergrond;2011/'12;18060
1010;Totaal mannen en vrouwen;Totaal;Bbl totaal;Niet-westerse migratieachtergrond;2012/'13;16297
1011;Totaal mannen en vrouwen;Totaal;Bbl totaal;Niet-westerse migratieachtergrond;2013/'14;13538
1012;Totaal mannen en vrouwen;Totaal;Bbl totaal;Niet-westerse migratieachtergrond;2014/'15;10238
1013;Totaal mannen en vrouwen;Totaal;Bbl totaal;Niet-westerse migratieachtergrond;2015/'16;9718
1014;Totaal mannen en vrouwen;Totaal;Bbl totaal;Niet-westerse migratieachtergrond;2016/'17;10348
1015;Totaal mannen en vrouwen;Totaal;Bbl totaal;Niet-westerse migratieachtergrond;2017/'18;11750
1016;Totaal mannen en vrouwen;Totaal;Bbl totaal;Niet-westerse migratieachtergrond;2018/'19;15526
1017;Totaal mannen en vrouwen;Totaal;Bbl totaal;Niet-westerse migratieachtergrond;2019/'20;18103
1018;Totaal mannen en vrouwen;Totaal;Bbl totaal;Niet-westerse migratieachtergrond;2020/'21;17889
1019;Totaal mannen en vrouwen;Totaal;Bbl totaal;Niet-westerse migratieachtergrond;2021/'22;18932
1020;Totaal mannen en vrouwen;Totaal;Bbl totaal;Turkije;2005/'06;2527
1021;Totaal mannen en vrouwen;Totaal;Bbl totaal;Turkije;2006/'07;2647
1022;Totaal mannen en vrouwen;Totaal;Bbl totaal;Turkije;2007/'08;3357
1023;Totaal mannen en vrouwen;Totaal;Bbl totaal;Turkije;2008/'09;3897
1024;Totaal mannen en vrouwen;Totaal;Bbl totaal;Turkije;2009/'10;3980
1025;Totaal mannen en vrouwen;Totaal;Bbl totaal;Turkije;2010/'11;3944
1026;Totaal mannen en vrouwen;Totaal;Bbl totaal;Turkije;2011/'12;3669
1027;Totaal mannen en vrouwen;Totaal;Bbl totaal;Turkije;2012/'13;3240
1028;Totaal mannen en vrouwen;Totaal;Bbl totaal;Turkije;2013/'14;2781
1029;Totaal mannen en vrouwen;Totaal;Bbl totaal;Turkije;2014/'15;2081
1030;Totaal mannen en vrouwen;Totaal;Bbl totaal;Turkije;2015/'16;1981
1031;Totaal mannen en vrouwen;Totaal;Bbl totaal;Turkije;2016/'17;2097
1032;Totaal mannen en vrouwen;Totaal;Bbl totaal;Turkije;2017/'18;2328
1033;Totaal mannen en vrouwen;Totaal;Bbl totaal;Turkije;2018/'19;2934
1034;Totaal mannen en vrouwen;Totaal;Bbl totaal;Turkije;2019/'20;3295
1035;Totaal mannen en vrouwen;Totaal;Bbl totaal;Turkije;2020/'21;3094
1036;Totaal mannen en vrouwen;Totaal;Bbl totaal;Turkije;2021/'22;3264
1037;Totaal mannen en vrouwen;Totaal;Bbl totaal;Marokko;2005/'06;2350
1038;Totaal mannen en vrouwen;Totaal;Bbl totaal;Marokko;2006/'07;2516
1039;Totaal mannen en vrouwen;Totaal;Bbl totaal;Marokko;2007/'08;3163
1040;Totaal mannen en vrouwen;Totaal;Bbl totaal;Marokko;2008/'09;3471
1041;Totaal mannen en vrouwen;Totaal;Bbl totaal;Marokko;2009/'10;3293
1042;Totaal mannen en vrouwen;Totaal;Bbl totaal;Marokko;2010/'11;3218
1043;Totaal mannen en vrouwen;Totaal;Bbl totaal;Marokko;2011/'12;2960
1044;Totaal mannen en vrouwen;Totaal;Bbl totaal;Marokko;2012/'13;2638
1045;Totaal mannen en vrouwen;Totaal;Bbl totaal;Marokko;2013/'14;2143
1046;Totaal mannen en vrouwen;Totaal;Bbl totaal;Marokko;2014/'15;1606
1047;Totaal mannen en vrouwen;Totaal;Bbl totaal;Marokko;2015/'16;1536
1048;Totaal mannen en vrouwen;Totaal;Bbl totaal;Marokko;2016/'17;1624
1049;Totaal mannen en vrouwen;Totaal;Bbl totaal;Marokko;2017/'18;1762
1050;Totaal mannen en vrouwen;Totaal;Bbl totaal;Marokko;2018/'19;2287
1051;Totaal mannen en vrouwen;Totaal;Bbl totaal;Marokko;2019/'20;2547
1052;Totaal mannen en vrouwen;Totaal;Bbl totaal;Marokko;2020/'21;2531
1053;Totaal mannen en vrouwen;Totaal;Bbl totaal;Marokko;2021/'22;2868
