ID;KenmerkenVanPersonen;FiscaleBestanddelen;Populatie;Perioden;TotaalAantalPersonen_1;Tariefgroep1_2;Tariefgroep2_3;Tariefgroep3_4;Tariefgroep4_5;Tariefgroep5_6;PercentageMetBestanddeel_7;GemiddeldBedrag_8
2120;Totaal personen;Overige betaalde periodieke uitkeringen;Alle personen met inkomen;1998;5.0;0.0;3.0;2.0;0.0;0.0;0.0;2.4
2121;Totaal personen;Overige betaalde periodieke uitkeringen;Alle personen met inkomen;1999;5.0;0.0;3.0;2.0;0.0;0.0;0.0;3.1
2122;Totaal personen;Overige betaalde periodieke uitkeringen;Alle personen met inkomen;2000;5.0;0.0;3.0;2.0;0.0;0.0;0.0;1.9
2123;Totaal personen;Overige betaalde periodieke uitkeringen;Personen tot 65 jaar met inkomen;1990;7.0;0.0;3.0;3.0;0.0;0.0;0.1;1.8
2124;Totaal personen;Overige betaalde periodieke uitkeringen;Personen tot 65 jaar met inkomen;1991;6.0;0.0;4.0;2.0;0.0;0.0;0.1;2.0
2125;Totaal personen;Overige betaalde periodieke uitkeringen;Personen tot 65 jaar met inkomen;1992;5.0;0.0;3.0;2.0;0.0;0.0;0.1;2.2
2126;Totaal personen;Overige betaalde periodieke uitkeringen;Personen tot 65 jaar met inkomen;1993;8.0;0.0;5.0;3.0;0.0;0.0;0.1;2.0
2127;Totaal personen;Overige betaalde periodieke uitkeringen;Personen tot 65 jaar met inkomen;1994;7.0;0.0;5.0;2.0;0.0;0.0;0.1;2.5
2128;Totaal personen;Overige betaalde periodieke uitkeringen;Personen tot 65 jaar met inkomen;1995;7.0;0.0;4.0;3.0;0.0;0.0;0.1;2.3
2129;Totaal personen;Overige betaalde periodieke uitkeringen;Personen tot 65 jaar met inkomen;1996;6.0;0.0;4.0;2.0;0.0;0.0;0.1;2.3
2130;Totaal personen;Overige betaalde periodieke uitkeringen;Personen tot 65 jaar met inkomen;1997;5.0;0.0;3.0;2.0;0.0;0.0;0.1;2.5
2131;Totaal personen;Overige betaalde periodieke uitkeringen;Personen tot 65 jaar met inkomen;1998;4.0;0.0;2.0;2.0;0.0;0.0;0.0;2.6
2132;Totaal personen;Overige betaalde periodieke uitkeringen;Personen tot 65 jaar met inkomen;1999;4.0;0.0;3.0;2.0;0.0;0.0;0.0;3.3
2133;Totaal personen;Overige betaalde periodieke uitkeringen;Personen tot 65 jaar met inkomen;2000;4.0;0.0;2.0;1.0;0.0;0.0;0.0;1.6
2134;Totaal personen;Overige betaalde periodieke uitkeringen;Personen 65 jaar en ouder met inkomen;1990;1.0;0.0;1.0;0.0;0.0;0.0;0.0;2.6
2135;Totaal personen;Overige betaalde periodieke uitkeringen;Personen 65 jaar en ouder met inkomen;1991;2.0;0.0;1.0;0.0;0.0;0.0;0.1;1.7
2136;Totaal personen;Overige betaalde periodieke uitkeringen;Personen 65 jaar en ouder met inkomen;1992;1.0;0.0;1.0;0.0;0.0;0.0;0.1;2.3
2137;Totaal personen;Overige betaalde periodieke uitkeringen;Personen 65 jaar en ouder met inkomen;1993;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.9
2138;Totaal personen;Overige betaalde periodieke uitkeringen;Personen 65 jaar en ouder met inkomen;1994;1.0;0.0;1.0;0.0;0.0;0.0;0.1;1.3
2139;Totaal personen;Overige betaalde periodieke uitkeringen;Personen 65 jaar en ouder met inkomen;1995;1.0;0.0;1.0;0.0;0.0;0.0;0.1;1.7
2140;Totaal personen;Overige betaalde periodieke uitkeringen;Personen 65 jaar en ouder met inkomen;1996;1.0;0.0;1.0;0.0;0.0;0.0;;
2141;Totaal personen;Overige betaalde periodieke uitkeringen;Personen 65 jaar en ouder met inkomen;1997;1.0;0.0;0.0;0.0;0.0;0.0;;
2142;Totaal personen;Overige betaalde periodieke uitkeringen;Personen 65 jaar en ouder met inkomen;1998;1.0;0.0;1.0;0.0;0.0;0.0;;
2143;Totaal personen;Overige betaalde periodieke uitkeringen;Personen 65 jaar en ouder met inkomen;1999;1.0;0.0;1.0;0.0;0.0;0.0;;
2144;Totaal personen;Overige betaalde periodieke uitkeringen;Personen 65 jaar en ouder met inkomen;2000;1.0;0.0;1.0;0.0;0.0;0.0;0.0;3.1
2145;Totaal personen;Overige betaalde periodieke uitkeringen;Personen met 52 weken inkomen;1990;7.0;0.0;4.0;3.0;0.0;0.0;0.1;1.9
2146;Totaal personen;Overige betaalde periodieke uitkeringen;Personen met 52 weken inkomen;1991;8.0;0.0;5.0;2.0;0.0;0.0;0.1;2.0
2147;Totaal personen;Overige betaalde periodieke uitkeringen;Personen met 52 weken inkomen;1992;6.0;0.0;4.0;2.0;0.0;0.0;0.1;2.2
2148;Totaal personen;Overige betaalde periodieke uitkeringen;Personen met 52 weken inkomen;1993;9.0;0.0;6.0;3.0;0.0;0.0;0.1;2.0
2149;Totaal personen;Overige betaalde periodieke uitkeringen;Personen met 52 weken inkomen;1994;8.0;0.0;5.0;3.0;0.0;0.0;0.1;2.4
2150;Totaal personen;Overige betaalde periodieke uitkeringen;Personen met 52 weken inkomen;1995;8.0;0.0;5.0;3.0;0.0;0.0;0.1;2.2
2151;Totaal personen;Overige betaalde periodieke uitkeringen;Personen met 52 weken inkomen;1996;7.0;0.0;5.0;2.0;0.0;0.0;0.1;2.3
2152;Totaal personen;Overige betaalde periodieke uitkeringen;Personen met 52 weken inkomen;1997;5.0;0.0;3.0;2.0;0.0;0.0;0.1;2.3
2153;Totaal personen;Overige betaalde periodieke uitkeringen;Personen met 52 weken inkomen;1998;5.0;0.0;3.0;2.0;0.0;0.0;0.0;2.5
2154;Totaal personen;Overige betaalde periodieke uitkeringen;Personen met 52 weken inkomen;1999;5.0;0.0;3.0;2.0;0.0;0.0;0.0;2.6
2155;Totaal personen;Overige betaalde periodieke uitkeringen;Personen met 52 weken inkomen;2000;5.0;0.0;3.0;2.0;0.0;0.0;0.0;1.9
2156;Totaal personen;Premies volksverzekering;Alle personen met inkomen;1990;9635.0;254.0;7383.0;1770.0;184.0;44.0;94.8;2.2
2157;Totaal personen;Premies volksverzekering;Alle personen met inkomen;1991;9870.0;255.0;7699.0;1685.0;181.0;51.0;95.4;2.3
2158;Totaal personen;Premies volksverzekering;Alle personen met inkomen;1992;9882.0;240.0;7807.0;1619.0;163.0;52.0;93.9;2.7
2159;Totaal personen;Premies volksverzekering;Alle personen met inkomen;1993;9892.0;253.0;7847.0;1577.0;159.0;54.0;93.2;2.7
2160;Totaal personen;Premies volksverzekering;Alle personen met inkomen;1994;9882.0;273.0;7817.0;1550.0;187.0;55.0;92.3;3.3
2161;Totaal personen;Premies volksverzekering;Alle personen met inkomen;1995;9934.0;286.0;7846.0;1535.0;209.0;59.0;91.3;3.3
2162;Totaal personen;Premies volksverzekering;Alle personen met inkomen;1996;10017.0;342.0;7895.0;1509.0;204.0;67.0;90.8;3.3
2163;Totaal personen;Premies volksverzekering;Alle personen met inkomen;1997;10171.0;344.0;8072.0;1486.0;197.0;72.0;90.8;3.5
2164;Totaal personen;Premies volksverzekering;Alle personen met inkomen;1998;10208.0;295.0;8153.0;1482.0;197.0;81.0;89.9;3.0
2165;Totaal personen;Premies volksverzekering;Alle personen met inkomen;1999;10313.0;313.0;8289.0;1424.0;198.0;89.0;89.9;3.2
2166;Totaal personen;Premies volksverzekering;Alle personen met inkomen;2000;10542.0;314.0;8558.0;1369.0;201.0;99.0;90.3;3.3
2167;Totaal personen;Premies volksverzekering;Personen tot 65 jaar met inkomen;1990;7886.0;235.0;5792.0;1634.0;182.0;44.0;93.8;2.6
2168;Totaal personen;Premies volksverzekering;Personen tot 65 jaar met inkomen;1991;8097.0;229.0;6087.0;1552.0;179.0;51.0;94.5;2.7
2169;Totaal personen;Premies volksverzekering;Personen tot 65 jaar met inkomen;1992;8072.0;211.0;6161.0;1487.0;161.0;52.0;92.7;3.1
2170;Totaal personen;Premies volksverzekering;Personen tot 65 jaar met inkomen;1993;8060.0;219.0;6187.0;1442.0;158.0;54.0;91.8;3.1
2171;Totaal personen;Premies volksverzekering;Personen tot 65 jaar met inkomen;1994;8023.0;233.0;6130.0;1419.0;186.0;55.0;90.8;3.8
2172;Totaal personen;Premies volksverzekering;Personen tot 65 jaar met inkomen;1995;8038.0;241.0;6125.0;1405.0;208.0;59.0;89.6;3.9
2173;Totaal personen;Premies volksverzekering;Personen tot 65 jaar met inkomen;1996;8091.0;296.0;6148.0;1378.0;202.0;67.0;89.0;3.9
2174;Totaal personen;Premies volksverzekering;Personen tot 65 jaar met inkomen;1997;8216.0;297.0;6296.0;1356.0;196.0;72.0;89.0;4.1
2175;Totaal personen;Premies volksverzekering;Personen tot 65 jaar met inkomen;1998;8239.0;276.0;6337.0;1349.0;195.0;81.0;88.0;3.6
2176;Totaal personen;Premies volksverzekering;Personen tot 65 jaar met inkomen;1999;8336.0;293.0;6468.0;1289.0;198.0;89.0;88.1;3.7
2177;Totaal personen;Premies volksverzekering;Personen tot 65 jaar met inkomen;2000;8550.0;296.0;6722.0;1234.0;200.0;98.0;88.8;3.8
2178;Totaal personen;Premies volksverzekering;Personen 65 jaar en ouder met inkomen;1990;1749.0;19.0;1591.0;137.0;2.0;0.0;99.5;0.5
2179;Totaal personen;Premies volksverzekering;Personen 65 jaar en ouder met inkomen;1991;1773.0;26.0;1612.0;133.0;2.0;0.0;99.5;0.5
2180;Totaal personen;Premies volksverzekering;Personen 65 jaar en ouder met inkomen;1992;1810.0;29.0;1646.0;132.0;2.0;0.0;99.6;0.7
2181;Totaal personen;Premies volksverzekering;Personen 65 jaar en ouder met inkomen;1993;1832.0;34.0;1660.0;136.0;2.0;0.0;99.5;0.7
2182;Totaal personen;Premies volksverzekering;Personen 65 jaar en ouder met inkomen;1994;1859.0;39.0;1687.0;131.0;1.0;0.0;99.6;0.9
2183;Totaal personen;Premies volksverzekering;Personen 65 jaar en ouder met inkomen;1995;1897.0;45.0;1721.0;130.0;1.0;0.0;99.4;0.9
2184;Totaal personen;Premies volksverzekering;Personen 65 jaar en ouder met inkomen;1996;1926.0;47.0;1746.0;131.0;1.0;0.0;99.3;0.8
2185;Totaal personen;Premies volksverzekering;Personen 65 jaar en ouder met inkomen;1997;1955.0;47.0;1776.0;131.0;1.0;0.0;99.2;0.9
2186;Totaal personen;Premies volksverzekering;Personen 65 jaar en ouder met inkomen;1998;1969.0;19.0;1816.0;133.0;1.0;0.0;98.5;0.9
2187;Totaal personen;Premies volksverzekering;Personen 65 jaar en ouder met inkomen;1999;1977.0;20.0;1821.0;135.0;1.0;0.0;97.9;0.9
2188;Totaal personen;Premies volksverzekering;Personen 65 jaar en ouder met inkomen;2000;1991.0;19.0;1836.0;135.0;1.0;1.0;97.3;0.9
2189;Totaal personen;Premies volksverzekering;Personen met 52 weken inkomen;1990;8541.0;138.0;6461.0;1734.0;168.0;40.0;97.9;2.4
2190;Totaal personen;Premies volksverzekering;Personen met 52 weken inkomen;1991;8790.0;144.0;6781.0;1650.0;168.0;47.0;97.8;2.5
2191;Totaal personen;Premies volksverzekering;Personen met 52 weken inkomen;1992;8930.0;141.0;6990.0;1592.0;157.0;50.0;97.1;2.9
2192;Totaal personen;Premies volksverzekering;Personen met 52 weken inkomen;1993;8998.0;157.0;7089.0;1549.0;151.0;52.0;96.8;2.9
2193;Totaal personen;Premies volksverzekering;Personen met 52 weken inkomen;1994;9074.0;175.0;7149.0;1519.0;181.0;51.0;96.8;3.4
2194;Totaal personen;Premies volksverzekering;Personen met 52 weken inkomen;1995;9201.0;196.0;7250.0;1501.0;198.0;56.0;96.4;3.5
2195;Totaal personen;Premies volksverzekering;Personen met 52 weken inkomen;1996;9325.0;244.0;7349.0;1477.0;192.0;64.0;95.7;3.4
2196;Totaal personen;Premies volksverzekering;Personen met 52 weken inkomen;1997;9508.0;237.0;7556.0;1457.0;188.0;70.0;95.7;3.6
2197;Totaal personen;Premies volksverzekering;Personen met 52 weken inkomen;1998;9570.0;197.0;7651.0;1456.0;189.0;77.0;94.9;3.2
2198;Totaal personen;Premies volksverzekering;Personen met 52 weken inkomen;1999;9633.0;210.0;7754.0;1394.0;190.0;85.0;94.6;3.3
2199;Totaal personen;Premies volksverzekering;Personen met 52 weken inkomen;2000;9829.0;210.0;7996.0;1336.0;193.0;94.0;94.7;3.4
2200;Totaal personen;Loon- en inkomstenbelasting;Alle personen met inkomen;1990;9562.0;255.0;7320.0;1761.0;183.0;43.0;94.0;2.6
2201;Totaal personen;Loon- en inkomstenbelasting;Alle personen met inkomen;1991;9779.0;255.0;7617.0;1677.0;180.0;50.0;94.5;2.8
2202;Totaal personen;Loon- en inkomstenbelasting;Alle personen met inkomen;1992;9883.0;240.0;7808.0;1619.0;163.0;52.0;93.9;3.0
2203;Totaal personen;Loon- en inkomstenbelasting;Alle personen met inkomen;1993;9890.0;253.0;7846.0;1577.0;159.0;54.0;93.2;2.9
2204;Totaal personen;Loon- en inkomstenbelasting;Alle personen met inkomen;1994;9879.0;273.0;7814.0;1550.0;187.0;55.0;92.3;2.2
2205;Totaal personen;Loon- en inkomstenbelasting;Alle personen met inkomen;1995;9929.0;286.0;7841.0;1535.0;209.0;59.0;91.2;2.1
2206;Totaal personen;Loon- en inkomstenbelasting;Alle personen met inkomen;1996;10018.0;343.0;7895.0;1509.0;204.0;67.0;90.8;2.1
2207;Totaal personen;Loon- en inkomstenbelasting;Alle personen met inkomen;1997;10170.0;344.0;8071.0;1486.0;197.0;72.0;90.8;2.0
2208;Totaal personen;Loon- en inkomstenbelasting;Alle personen met inkomen;1998;10155.0;290.0;8116.0;1471.0;197.0;81.0;89.4;2.0
2209;Totaal personen;Loon- en inkomstenbelasting;Alle personen met inkomen;1999;10256.0;306.0;8254.0;1410.0;198.0;89.0;89.4;2.2
2210;Totaal personen;Loon- en inkomstenbelasting;Alle personen met inkomen;2000;10469.0;304.0;8511.0;1355.0;201.0;98.0;89.7;2.3
2211;Totaal personen;Loon- en inkomstenbelasting;Personen tot 65 jaar met inkomen;1990;7815.0;235.0;5731.0;1625.0;181.0;43.0;92.9;2.9
2212;Totaal personen;Loon- en inkomstenbelasting;Personen tot 65 jaar met inkomen;1991;8008.0;229.0;6007.0;1544.0;179.0;50.0;93.5;3.0
2213;Totaal personen;Loon- en inkomstenbelasting;Personen tot 65 jaar met inkomen;1992;8073.0;211.0;6161.0;1487.0;161.0;52.0;92.7;3.2
2214;Totaal personen;Loon- en inkomstenbelasting;Personen tot 65 jaar met inkomen;1993;8058.0;219.0;6186.0;1442.0;158.0;54.0;91.8;3.2
2215;Totaal personen;Loon- en inkomstenbelasting;Personen tot 65 jaar met inkomen;1994;8020.0;233.0;6127.0;1419.0;186.0;55.0;90.7;2.4
2216;Totaal personen;Loon- en inkomstenbelasting;Personen tot 65 jaar met inkomen;1995;8032.0;241.0;6120.0;1405.0;208.0;59.0;89.5;2.3
2217;Totaal personen;Loon- en inkomstenbelasting;Personen tot 65 jaar met inkomen;1996;8093.0;296.0;6149.0;1378.0;202.0;67.0;89.0;2.3
2218;Totaal personen;Loon- en inkomstenbelasting;Personen tot 65 jaar met inkomen;1997;8215.0;297.0;6295.0;1356.0;196.0;72.0;89.0;2.1
2219;Totaal personen;Loon- en inkomstenbelasting;Personen tot 65 jaar met inkomen;1998;8186.0;271.0;6301.0;1339.0;195.0;81.0;87.5;2.2
2220;Totaal personen;Loon- en inkomstenbelasting;Personen tot 65 jaar met inkomen;1999;8279.0;285.0;6433.0;1276.0;197.0;89.0;87.5;2.4
2221;Totaal personen;Loon- en inkomstenbelasting;Personen tot 65 jaar met inkomen;2000;8478.0;286.0;6675.0;1220.0;199.0;98.0;88.0;2.5
2222;Totaal personen;Loon- en inkomstenbelasting;Personen 65 jaar en ouder met inkomen;1990;1747.0;19.0;1589.0;136.0;2.0;0.0;99.4;1.7
2223;Totaal personen;Loon- en inkomstenbelasting;Personen 65 jaar en ouder met inkomen;1991;1771.0;26.0;1610.0;133.0;2.0;0.0;99.4;1.9
2224;Totaal personen;Loon- en inkomstenbelasting;Personen 65 jaar en ouder met inkomen;1992;1810.0;29.0;1646.0;132.0;2.0;0.0;99.6;2.0
2225;Totaal personen;Loon- en inkomstenbelasting;Personen 65 jaar en ouder met inkomen;1993;1832.0;34.0;1660.0;136.0;2.0;0.0;99.5;1.9
2226;Totaal personen;Loon- en inkomstenbelasting;Personen 65 jaar en ouder met inkomen;1994;1859.0;39.0;1687.0;131.0;1.0;0.0;99.6;1.4
2227;Totaal personen;Loon- en inkomstenbelasting;Personen 65 jaar en ouder met inkomen;1995;1897.0;45.0;1721.0;130.0;1.0;0.0;99.4;1.3
2228;Totaal personen;Loon- en inkomstenbelasting;Personen 65 jaar en ouder met inkomen;1996;1926.0;47.0;1746.0;131.0;1.0;0.0;99.3;1.3
2229;Totaal personen;Loon- en inkomstenbelasting;Personen 65 jaar en ouder met inkomen;1997;1955.0;47.0;1776.0;131.0;1.0;0.0;99.2;1.2
2230;Totaal personen;Loon- en inkomstenbelasting;Personen 65 jaar en ouder met inkomen;1998;1969.0;19.0;1815.0;133.0;1.0;0.0;98.4;1.3
2231;Totaal personen;Loon- en inkomstenbelasting;Personen 65 jaar en ouder met inkomen;1999;1977.0;20.0;1821.0;135.0;1.0;0.0;97.9;1.3
2232;Totaal personen;Loon- en inkomstenbelasting;Personen 65 jaar en ouder met inkomen;2000;1991.0;19.0;1835.0;135.0;1.0;1.0;97.3;1.3
2233;Totaal personen;Loon- en inkomstenbelasting;Personen met 52 weken inkomen;1990;8508.0;138.0;6439.0;1725.0;167.0;39.0;97.6;2.9
2234;Totaal personen;Loon- en inkomstenbelasting;Personen met 52 weken inkomen;1991;8754.0;143.0;6754.0;1643.0;168.0;47.0;97.4;3.0
2235;Totaal personen;Loon- en inkomstenbelasting;Personen met 52 weken inkomen;1992;8930.0;141.0;6990.0;1592.0;157.0;50.0;97.1;3.2
2236;Totaal personen;Loon- en inkomstenbelasting;Personen met 52 weken inkomen;1993;8997.0;157.0;7088.0;1549.0;151.0;52.0;96.7;3.2
2237;Totaal personen;Loon- en inkomstenbelasting;Personen met 52 weken inkomen;1994;9073.0;175.0;7147.0;1519.0;181.0;51.0;96.8;2.4
2238;Totaal personen;Loon- en inkomstenbelasting;Personen met 52 weken inkomen;1995;9199.0;196.0;7248.0;1501.0;198.0;56.0;96.3;2.3
2239;Totaal personen;Loon- en inkomstenbelasting;Personen met 52 weken inkomen;1996;9326.0;244.0;7349.0;1477.0;192.0;64.0;95.8;2.2
2240;Totaal personen;Loon- en inkomstenbelasting;Personen met 52 weken inkomen;1997;9508.0;237.0;7556.0;1457.0;188.0;70.0;95.6;2.1
2241;Totaal personen;Loon- en inkomstenbelasting;Personen met 52 weken inkomen;1998;9527.0;192.0;7624.0;1445.0;189.0;77.0;94.4;2.1
2242;Totaal personen;Loon- en inkomstenbelasting;Personen met 52 weken inkomen;1999;9585.0;203.0;7727.0;1381.0;189.0;85.0;94.2;2.3
2243;Totaal personen;Loon- en inkomstenbelasting;Personen met 52 weken inkomen;2000;9767.0;200.0;7959.0;1322.0;193.0;93.0;94.1;2.4
2244;Actief;Belastbaar inkomen;Alle personen met inkomen;1990;6591.0;244.0;4887.0;1378.0;49.0;34.0;100.0;16.9
2245;Actief;Belastbaar inkomen;Alle personen met inkomen;1991;6751.0;245.0;5117.0;1298.0;50.0;41.0;100.0;17.4
2246;Actief;Belastbaar inkomen;Alle personen met inkomen;1992;6862.0;216.0;5296.0;1251.0;54.0;45.0;100.0;18.1
2247;Actief;Belastbaar inkomen;Alle personen met inkomen;1993;6841.0;224.0;5314.0;1204.0;53.0;46.0;100.0;18.3
2248;Actief;Belastbaar inkomen;Alle personen met inkomen;1994;6826.0;235.0;5317.0;1168.0;59.0;47.0;100.0;18.1
2249;Actief;Belastbaar inkomen;Alle personen met inkomen;1995;7045.0;242.0;5516.0;1172.0;64.0;52.0;100.0;18.2
2250;Actief;Belastbaar inkomen;Alle personen met inkomen;1996;7249.0;300.0;5664.0;1159.0;65.0;60.0;100.0;18.0
2251;Actief;Belastbaar inkomen;Alle personen met inkomen;1997;7452.0;293.0;5885.0;1144.0;64.0;65.0;100.0;18.2
2252;Actief;Belastbaar inkomen;Alle personen met inkomen;1998;7719.0;294.0;6115.0;1157.0;73.0;80.0;100.0;17.8
2253;Actief;Belastbaar inkomen;Alle personen met inkomen;1999;7906.0;297.0;6334.0;1111.0;78.0;86.0;100.0;18.6
2254;Actief;Belastbaar inkomen;Alle personen met inkomen;2000;8061.0;298.0;6543.0;1042.0;84.0;94.0;100.0;19.2
2255;Actief;Belastbaar inkomen;Personen tot 65 jaar met inkomen;1990;6536.0;242.0;4846.0;1365.0;49.0;34.0;100.0;16.8
2256;Actief;Belastbaar inkomen;Personen tot 65 jaar met inkomen;1991;6698.0;243.0;5079.0;1285.0;50.0;41.0;100.0;17.4
2257;Actief;Belastbaar inkomen;Personen tot 65 jaar met inkomen;1992;6813.0;214.0;5259.0;1241.0;54.0;45.0;100.0;18.0
2258;Actief;Belastbaar inkomen;Personen tot 65 jaar met inkomen;1993;6793.0;222.0;5279.0;1193.0;53.0;46.0;100.0;18.2
2259;Actief;Belastbaar inkomen;Personen tot 65 jaar met inkomen;1994;6780.0;232.0;5283.0;1158.0;59.0;47.0;100.0;18.1
2260;Actief;Belastbaar inkomen;Personen tot 65 jaar met inkomen;1995;6997.0;240.0;5479.0;1163.0;64.0;52.0;100.0;18.1
2261;Actief;Belastbaar inkomen;Personen tot 65 jaar met inkomen;1996;7204.0;297.0;5631.0;1150.0;65.0;60.0;100.0;18.0
2262;Actief;Belastbaar inkomen;Personen tot 65 jaar met inkomen;1997;7404.0;291.0;5849.0;1134.0;64.0;65.0;100.0;18.2
2263;Actief;Belastbaar inkomen;Personen tot 65 jaar met inkomen;1998;7667.0;292.0;6076.0;1145.0;73.0;80.0;100.0;17.7
2264;Actief;Belastbaar inkomen;Personen tot 65 jaar met inkomen;1999;7852.0;295.0;6293.0;1100.0;78.0;86.0;100.0;18.5
2265;Actief;Belastbaar inkomen;Personen tot 65 jaar met inkomen;2000;8007.0;297.0;6502.0;1031.0;84.0;94.0;100.0;19.1
2266;Actief;Belastbaar inkomen;Personen 65 jaar en ouder met inkomen;1990;55.0;1.0;41.0;13.0;0.0;0.0;100.0;25.7
2267;Actief;Belastbaar inkomen;Personen 65 jaar en ouder met inkomen;1991;53.0;2.0;38.0;13.0;0.0;0.0;100.0;27.0
2268;Actief;Belastbaar inkomen;Personen 65 jaar en ouder met inkomen;1992;49.0;2.0;37.0;10.0;0.0;0.0;100.0;29.8
2269;Actief;Belastbaar inkomen;Personen 65 jaar en ouder met inkomen;1993;47.0;2.0;35.0;10.0;0.0;0.0;100.0;27.3
2270;Actief;Belastbaar inkomen;Personen 65 jaar en ouder met inkomen;1994;46.0;2.0;34.0;10.0;0.0;0.0;100.0;28.0
2271;Actief;Belastbaar inkomen;Personen 65 jaar en ouder met inkomen;1995;48.0;2.0;37.0;9.0;0.0;0.0;100.0;27.6
2272;Actief;Belastbaar inkomen;Personen 65 jaar en ouder met inkomen;1996;45.0;2.0;33.0;10.0;0.0;0.0;100.0;26.5
2273;Actief;Belastbaar inkomen;Personen 65 jaar en ouder met inkomen;1997;47.0;2.0;36.0;10.0;0.0;0.0;100.0;27.1
2274;Actief;Belastbaar inkomen;Personen 65 jaar en ouder met inkomen;1998;52.0;2.0;39.0;12.0;0.0;0.0;100.0;29.6
2275;Actief;Belastbaar inkomen;Personen 65 jaar en ouder met inkomen;1999;55.0;2.0;42.0;12.0;0.0;0.0;100.0;30.6
2276;Actief;Belastbaar inkomen;Personen 65 jaar en ouder met inkomen;2000;54.0;2.0;41.0;12.0;0.0;0.0;100.0;32.8
2277;Actief;Belastbaar inkomen;Personen met 52 weken inkomen;1990;5621.0;146.0;4041.0;1356.0;48.0;31.0;100.0;19.2
2278;Actief;Belastbaar inkomen;Personen met 52 weken inkomen;1991;5817.0;154.0;4302.0;1275.0;47.0;39.0;100.0;19.6
2279;Actief;Belastbaar inkomen;Personen met 52 weken inkomen;1992;5956.0;133.0;4497.0;1231.0;53.0;43.0;100.0;20.2
2280;Actief;Belastbaar inkomen;Personen met 52 weken inkomen;1993;5982.0;145.0;4558.0;1184.0;51.0;44.0;100.0;20.3
2281;Actief;Belastbaar inkomen;Personen met 52 weken inkomen;1994;5982.0;158.0;4575.0;1147.0;58.0;45.0;100.0;20.1
2282;Actief;Belastbaar inkomen;Personen met 52 weken inkomen;1995;6185.0;178.0;4741.0;1155.0;62.0;50.0;100.0;20.2
2283;Actief;Belastbaar inkomen;Personen met 52 weken inkomen;1996;6376.0;226.0;4889.0;1139.0;63.0;58.0;100.0;19.9
2284;Actief;Belastbaar inkomen;Personen met 52 weken inkomen;1997;6563.0;214.0;5098.0;1126.0;63.0;63.0;100.0;20.2
2285;Actief;Belastbaar inkomen;Personen met 52 weken inkomen;1998;6767.0;212.0;5268.0;1140.0;71.0;75.0;100.0;19.7
2286;Actief;Belastbaar inkomen;Personen met 52 weken inkomen;1999;6914.0;218.0;5449.0;1090.0;75.0;83.0;100.0;20.5
2287;Actief;Belastbaar inkomen;Personen met 52 weken inkomen;2000;7059.0;216.0;5652.0;1021.0;81.0;89.0;100.0;21.2
2288;Actief;Belastingvrije som;Alle personen met inkomen;1990;6348.0;0.0;4887.0;1378.0;49.0;34.0;96.3;2.6
2289;Actief;Belastingvrije som;Alle personen met inkomen;1991;6506.0;0.0;5117.0;1298.0;50.0;41.0;96.4;2.6
2290;Actief;Belastingvrije som;Alle personen met inkomen;1992;6646.0;0.0;5296.0;1251.0;54.0;45.0;96.8;2.9
2291;Actief;Belastingvrije som;Alle personen met inkomen;1993;6617.0;0.0;5314.0;1204.0;53.0;46.0;96.7;3.1
2292;Actief;Belastingvrije som;Alle personen met inkomen;1994;6591.0;0.0;5317.0;1168.0;59.0;47.0;96.6;3.2
2293;Actief;Belastingvrije som;Alle personen met inkomen;1995;6803.0;0.0;5516.0;1172.0;64.0;52.0;96.6;3.3
2294;Actief;Belastingvrije som;Alle personen met inkomen;1996;6949.0;0.0;5664.0;1159.0;65.0;60.0;95.9;3.8
2295;Actief;Belastingvrije som;Alle personen met inkomen;1997;7158.0;0.0;5885.0;1144.0;64.0;65.0;96.1;3.8
2296;Actief;Belastingvrije som;Alle personen met inkomen;1998;7719.0;294.0;6115.0;1157.0;73.0;80.0;100.0;4.4
2297;Actief;Belastingvrije som;Alle personen met inkomen;1999;7906.0;297.0;6334.0;1111.0;78.0;86.0;100.0;4.5
2298;Actief;Belastingvrije som;Alle personen met inkomen;2000;8061.0;298.0;6543.0;1042.0;84.0;94.0;100.0;4.5
2299;Actief;Belastingvrije som;Personen tot 65 jaar met inkomen;1990;6294.0;0.0;4846.0;1365.0;49.0;34.0;96.3;2.6
2300;Actief;Belastingvrije som;Personen tot 65 jaar met inkomen;1991;6455.0;0.0;5079.0;1285.0;50.0;41.0;96.4;2.6
2301;Actief;Belastingvrije som;Personen tot 65 jaar met inkomen;1992;6598.0;0.0;5259.0;1241.0;54.0;45.0;96.9;2.9
2302;Actief;Belastingvrije som;Personen tot 65 jaar met inkomen;1993;6572.0;0.0;5279.0;1193.0;53.0;46.0;96.7;3.1
2303;Actief;Belastingvrije som;Personen tot 65 jaar met inkomen;1994;6547.0;0.0;5283.0;1158.0;59.0;47.0;96.6;3.2
2304;Actief;Belastingvrije som;Personen tot 65 jaar met inkomen;1995;6757.0;0.0;5479.0;1163.0;64.0;52.0;96.6;3.3
2305;Actief;Belastingvrije som;Personen tot 65 jaar met inkomen;1996;6907.0;0.0;5631.0;1150.0;65.0;60.0;95.9;3.8
2306;Actief;Belastingvrije som;Personen tot 65 jaar met inkomen;1997;7113.0;0.0;5849.0;1134.0;64.0;65.0;96.1;3.8
