ID;SBI93;Globalisering;Perioden;AantalOndernemingen_1;AantalWerknemersFTE_2;BalanstotaalEindstand_3;ImmaterieleVasteActiva_4;MaterieleVasteActiva_5;DeelnemingenTotaal_6;GroepsmaatschappijenTotaal_7;GroepsmaatschappijenBinnenland_8;GroepsmaatschappijenBuitenland_9;OverigeDeelnemingenTotaal_10;OverigeDeelnemingenBinnenland_11;OverigeDeelnemingenBuitenland_12;LanglopendeVorderingenTotaal_13;VorderingenOpGroepsmaatschappijen_14;VorderingenOpFinancieleInstellingen_15;OverigeLanglopendeVorderingen_16;VoorradenTotaal_17;OnderhandenWerk_18;VoorradenFysiek_19;VooruitbetalingOpVoorraden_20;KortlopendeVorderingenTotaal_21;VorderingenOpGroepsmaatschappijen_22;Handelsdebiteuren_23;AfboekingInvesteringspremiesSubsED_24;OverigeVorderingen_25;BeleggingenOpKorteTermijn_26;LiquideMiddelenTotaal_27;Kasmiddelen_28;TermijndepositoS_29;VorderingenOpFinancieleInstellingen_30;EigenVermogenTotaal_31;Aandelenkapitaal_32;Agioreserve_33;Herwaarderingsreserve_34;NietVerdeeldeWinstEnOverigeReserves_35;LanglopendeSchuldenTotaalGeenRente_36;BelangVanDerden_37;Egalisatierekening_38;Voorzieningen_39;LanglopendeSchuldenTotaalWelRente_40;SchuldenAanGroepsmaatschappijen_41;AchtergesteldeLeningen_42;Obligatieleningen_43;SchuldenAanFinancieleInstellingen_44;OverigeLanglopendeSchulden_45;KortlopendeSchuldenTotaal_46;AflossingOpLanglopendeSchulden_47;SchuldenAanGroepsmaatschappijen_48;Handelscrediteuren_49;OntvangenVooruitbetalingen_50;SchuldenAanFinancieleInstellingen_51;Belastingen_52;OverigeSchulden_53;BalanstotaalBeginstand_54;ImmaterieleVasteActiva_55;MaterieleVasteActiva_56;DeelnemingenTotaal_57;GroepsmaatschappijenTotaal_58;GroepsmaatschappijenBinnenland_59;GroepsmaatschappijenBuitenland_60;OverigeDeelnemingenTotaal_61;OverigeDeelnemingenBinnenland_62;OverigeDeelnemingenBuitenland_63;LanglVorderingenEnBeleggingenTotaal_64;VorderingenOpGroepsmaatschappijen_65;VorderingenOpFinancieleInstellingen_66;OverigeLanglopendeVorderingen_67;VoorradenTotaal_68;Onderhandenwerk_69;VoorradenFysiek_70;VooruitbetalingOpVoorraden_71;KortlVorderingenEnBeleggingenTotaal_72;VorderingenOpGroepsmaatschappijen_73;Handelsdebiteuren_74;Belastingen_75;OverigeVorderingen_76;BeleggingenOpKorteTermijn_77;LiquideMiddelenTotaal_78;Kasmiddelen_79;TermijndepositoS_80;VorderingenOpFinancieleInstellingen_81;EigenVermogenTotaal_82;Aandelenkapitaal_83;Agioreserve_84;Herwaarderingsreserve_85;NietVerdeeldeWinstEnOverigeReserves_86;LanglopendeSchuldenTotaalGeenRente_87;BelangVanDerden_88;Egalisatierekening_89;Voorzieningen_90;LanglopendeSchuldenTotaalWelRente_91;SchuldenAanGroepsmaatschappijen_92;AchtergesteldeLeningen_93;Obligatieleningen_94;SchuldenAanFinancieleInstellingen_95;OverigeLanglopendeSchulden_96;KortlopendeSchuldenTotaal_97;AflossingOpLanglopendeSchulden_98;SchuldenAanGroepsmaatschappijen_99;Handelscrediteuren_100;OntvangenVooruitbetalingen_101;Belastingen_102;SchuldenAanFinancieleInstellingen_103;OverigeSchulden_104;TotaleNettoOmzet_105;NettoOmzetUitBinnenland_106;NettoOmzetUitBuitenlandTotaal_107;OmzetGroepsmaatschappijenBuitenland_108;OverigeOmzetBuitenland_109;LoonSalarisEnSocialePremies_110;Afschrijvingen_111;TotaleKostenVanDeOmzet_112;KostenVanDeOmzetUitBinnenland_113;TotaleKostenOmzetUitBuitenland_114;KostenGroepsmaatschappijenBuitenland_115;OverigeKostenOmzetUitBuitenland_116;Investeringspremies_117;Bedrijfsresultaat_118;ResultaatUitDeelnemingenTotaal_119;ResultaatGroepsmaatschappijenTotaal_120;GroepsmaatschappijenBinnenland_121;GroepsmaatschappijenBuitenland_122;OverigeDeelnemingenBinnenland_123;OverigeDeelnemingenBuitenland_124;Rentebaten_125;Rentelasten_126;OverigeFinancieleResultaten_127;BuitengewoneBaten_128;BuitengewoneLasten_129;ResultaatVoorBelastingen_130;Vennootschapsbelasting_131;AandeelVanDerden_132;Nettoresultaat_133;DividendvoorstelTotaal_134;DividendGroepsmaatschappijen_135;DividendOverigeAandeelhouders_136;UitkeringAanLedenCooperaties_137;BeginstandBoekjaar_138;MutatiesDoorDeConsolidaties_139;AankopenInclusiefProductie_140;BoekwaardeVerkopen_141;AfboekingInvesteringspremiesSubsED_142;Herwaarderingen_143;Afschrijvingen_144;Waardecorrecties_145;EindstandBoekjaar_146;BeginstandBoekjaar_147;ToevoegingenTotaal_148;WinstBoekjaar_149;ValutaverschillenDeelnemingen_150;OverigeToevoegingen_151;OnttrekkingenTotaal_152;VerliesBoekjaar_153;Dividenduitkering_154;ValutaverschillenDeelnemingen_155;AfboekingGoodwill_156;OverigeOnttrekkingen_157;EindstandBoekjaar_158
631;7000i Zakelijke dienstverlening, ..;Totaal;1988;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
632;7000i Zakelijke dienstverlening, ..;Totaal;1989;164.0;148.1;9005.4;189.0;3205.0;735.8;589.0;2.6;586.4;146.8;53.4;93.5;429.4;271.5;17.1;140.8;516.8;172.9;339.6;4.3;2767.1;477.2;1523.0;43.6;687.4;35.9;1162.2;6.3;615.9;540.0;2308.8;625.7;640.1;28.0;1015.0;582.2;33.1;92.6;456.5;2177.4;490.6;76.1;134.4;1015.6;460.7;3937.1;182.1;662.0;682.5;283.4;722.5;386.0;1018.6;7388.1;140.9;3057.7;568.7;484.6;10.7;473.8;84.1;38.3;45.8;228.2;124.7;14.5;89.0;440.0;95.1;343.4;1.5;2229.4;334.3;1355.2;61.9;446.9;31.1;723.4;8.3;369.5;345.6;1701.8;579.3;433.7;25.9;662.9;594.1;44.6;109.7;439.8;1729.8;386.5;70.3;41.8;832.3;398.9;2760.7;177.9;425.6;619.6;184.1;435.5;601.7;918.0;9628.1;;;;;3486.5;593.1;5061.9;;;;;25.2;511.7;60.6;38.1;-20.5;58.6;13.1;9.4;145.3;255.6;32.2;217.7;20.7;691.2;152.8;8.3;530.1;193.6;69.2;123.7;0.7;3057.7;0.0;798.0;117.8;0.2;5.1;540.0;2.2;3205.0;662.9;706.2;580.0;20.1;106.1;354.2;49.8;193.6;22.9;0.0;87.8;1015.0
633;7000i Zakelijke dienstverlening, ..;Totaal;1990;191.0;190.7;9873.8;195.3;3737.5;768.9;639.6;30.9;608.7;129.3;29.7;99.6;345.1;106.6;64.4;174.1;445.9;137.4;304.6;3.9;3024.1;587.0;1716.1;70.8;607.4;42.8;1357.0;6.8;878.1;472.1;2318.8;644.7;750.1;22.6;901.4;739.8;38.1;89.1;612.6;2333.5;283.0;85.3;237.0;1227.5;500.7;4481.8;235.2;814.0;860.2;244.2;551.5;487.7;1289.0;9320.4;211.6;3490.2;649.8;532.7;27.5;505.2;117.1;28.9;88.2;438.7;272.6;38.6;127.5;486.5;184.8;296.5;5.2;2772.4;401.0;1610.2;48.1;669.6;43.5;1271.2;6.4;692.2;572.6;2248.5;662.3;549.5;29.0;1007.7;713.4;61.6;112.5;539.3;2319.7;505.6;89.2;146.3;1100.5;478.1;3399.1;243.8;587.8;758.9;286.1;409.8;639.6;1112.7;11729.5;;;;;4199.8;726.4;6194.9;;;;;29.0;637.4;126.6;137.5;10.8;126.7;-18.1;7.2;187.2;290.8;21.3;103.9;115.5;670.0;209.9;11.1;449.0;249.9;101.4;146.6;1.9;3490.2;0.0;1112.2;198.2;1.0;0.1;658.5;-7.4;3737.5;1007.7;688.1;648.2;5.4;34.4;794.4;199.2;249.9;15.0;0.0;330.3;901.4
634;7000i Zakelijke dienstverlening, ..;Totaal;1991;205.0;193.6;11410.1;159.0;4073.7;853.3;741.4;6.2;735.2;111.9;76.6;35.3;444.6;205.9;77.2;161.5;478.9;168.4;309.3;1.2;3916.7;1323.9;1770.5;47.1;697.6;77.6;1483.7;12.0;937.0;534.7;2723.2;743.1;906.0;60.7;1013.4;928.7;108.6;75.9;744.2;2580.4;414.4;92.3;96.5;1421.9;555.3;5177.9;333.3;1178.3;942.5;202.5;661.1;504.3;1355.9;10390.3;219.8;3845.4;785.7;719.0;0.3;718.7;66.7;23.4;43.3;395.3;139.8;71.1;184.4;479.7;157.2;321.5;1.0;3215.9;726.8;1765.1;45.4;626.6;52.0;1448.5;9.7;909.2;529.6;2545.8;772.4;671.4;61.4;1040.6;801.3;73.5;92.7;635.1;2454.8;323.4;92.5;214.1;1259.2;565.6;4053.6;305.5;808.3;913.8;250.4;460.4;534.7;1315.2;12039.6;;;;;4579.9;705.4;5888.7;;;;;20.0;885.6;-28.0;-9.3;;-9.3;-27.3;8.6;299.2;426.4;-5.7;159.6;239.5;644.8;218.1;41.2;385.6;237.6;105.5;130.2;1.9;3845.4;53.5;1100.4;283.9;0.1;1.7;640.0;-3.2;4073.7;1040.6;808.0;686.0;39.1;82.9;835.2;300.4;237.6;14.1;146.6;136.6;1013.4
635;7000i Zakelijke dienstverlening, ..;Totaal;1992;222.0;209.7;12421.1;194.6;4937.3;869.1;713.8;0.0;713.8;155.3;91.4;63.9;581.4;241.7;66.0;273.7;460.1;178.8;271.5;9.8;3812.3;1115.5;1807.2;50.9;760.9;77.8;1566.3;28.1;1024.7;513.5;3127.9;692.7;976.1;74.7;1384.4;875.2;79.0;57.0;739.2;3267.5;429.4;221.3;87.5;1748.4;780.9;5150.4;275.8;1130.8;825.4;218.1;755.0;485.1;1460.2;11633.0;199.0;4544.1;719.7;598.8;0.0;598.8;120.9;83.8;37.0;462.6;177.4;58.2;227.0;479.9;174.9;302.8;2.2;3745.9;1169.2;1730.7;45.5;720.6;79.9;1481.5;8.9;914.1;558.5;2847.4;648.6;876.2;73.2;1249.4;890.4;123.4;79.0;688.0;2827.8;353.4;120.6;97.3;1634.6;621.9;4342.9;248.0;1166.7;894.2;199.8;497.8;724.3;1336.4;12956.7;;;;;5098.0;837.6;6165.6;;;;;20.7;876.1;44.4;45.1;;45.1;2.9;-3.6;321.3;449.6;-8.0;98.8;135.0;748.0;215.5;32.6;500.0;197.5;53.6;142.2;1.7;4544.1;77.3;1409.9;302.8;1.2;2.9;785.0;-7.9;4937.3;1249.4;836.9;612.5;10.7;213.6;701.9;112.6;197.4;10.8;289.2;91.9;1384.4
636;7000i Zakelijke dienstverlening, ..;Totaal;1993;226.0;218.7;12777.7;240.4;5407.4;938.3;738.0;0.0;738.0;200.3;148.2;52.1;645.9;206.1;118.8;321.0;491.8;212.6;272.0;7.2;3633.5;702.1;1960.8;63.0;748.6;159.0;1420.4;21.6;778.5;620.3;3463.7;654.4;1073.5;68.3;1667.5;988.6;117.9;35.4;835.3;3598.5;558.5;138.9;56.0;1970.5;874.6;4726.9;392.5;651.6;907.1;224.1;601.7;508.3;1441.6;12496.3;245.2;4995.5;835.1;642.8;0.0;642.8;192.3;143.3;49.0;597.6;237.0;78.8;281.8;434.4;169.4;255.1;9.9;3841.6;1073.4;1884.3;53.2;758.4;72.3;1546.8;30.9;943.8;572.1;3191.2;670.8;941.6;69.8;1509.0;898.4;86.3;51.4;760.7;3292.1;484.1;138.2;73.7;1683.5;912.6;4367.1;384.7;1041.1;843.3;226.5;509.3;747.5;1362.2;14267.0;;;;;5376.6;894.4;7100.8;;;;;13.6;908.8;88.0;27.9;;27.9;52.6;7.5;277.6;462.3;33.1;157.0;176.8;825.5;230.7;31.7;563.1;336.2;172.7;159.8;3.7;4995.5;53.9;1514.1;316.6;0.5;0.6;839.8;0.1;5407.4;1509.0;748.3;656.1;12.8;79.4;589.9;93.0;336.1;20.0;86.2;54.6;1667.5
637;7000i Zakelijke dienstverlening, ..;Totaal;1994;239.0;221.9;14608.1;249.8;6328.8;1198.5;1002.7;0.1;1002.6;195.8;121.2;74.6;655.7;207.6;100.0;348.1;451.8;161.3;287.0;3.5;4181.2;868.4;2282.9;110.4;846.5;73.0;1542.2;9.4;937.4;595.4;4045.9;868.7;1153.9;73.9;1949.4;1114.9;76.0;21.1;1017.8;4357.7;737.3;99.5;0.4;2650.1;870.4;5089.6;407.0;820.6;943.2;222.6;555.5;542.8;1597.9;13463.6;253.6;5828.0;992.0;819.2;0.1;819.1;172.8;136.1;36.7;616.6;175.8;85.3;355.5;505.3;208.1;290.6;6.6;3749.3;862.0;2098.5;71.4;635.0;82.4;1518.7;8.2;818.5;692.0;3511.2;752.4;1141.4;72.9;1544.5;1070.6;72.4;38.5;959.7;3908.6;636.6;77.1;48.8;2192.8;953.3;4349.4;392.7;792.1;930.4;218.2;510.4;623.7;1505.6;14884.2;;;;;5695.6;940.7;7109.9;;;;;14.9;1152.9;89.0;58.5;-0.5;59.0;26.9;3.6;221.0;416.2;16.0;144.8;216.0;991.5;272.1;8.1;711.4;265.0;70.2;191.0;3.8;5828.0;-13.0;1776.6;313.0;0.1;-0.8;882.3;-66.5;6328.8;1544.5;1130.2;783.1;52.3;294.7;725.3;71.7;265.0;24.2;241.3;123.1;1949.4
638;7000i Zakelijke dienstverlening, ..;Totaal;1995;267.0;223.6;15453.7;406.4;6026.9;1833.7;1398.9;0.0;1398.9;434.8;247.0;187.8;937.0;453.8;114.3;368.9;504.5;137.7;366.3;0.5;4189.1;681.5;2635.2;79.1;691.9;101.4;1556.1;8.4;761.1;786.6;4248.9;901.9;1629.2;147.6;1570.2;1225.1;118.3;17.0;1089.8;3873.0;768.6;325.3;1.0;1979.0;799.1;6106.8;371.7;999.7;1231.8;395.9;693.5;651.4;1762.8;14483.0;343.1;5585.8;1575.5;1182.9;1.7;1181.2;392.6;211.5;181.1;830.2;395.6;104.9;329.7;488.6;132.2;353.3;3.1;4026.8;899.1;2359.7;80.0;573.7;114.3;1632.7;8.5;886.6;737.6;3915.1;906.4;1413.0;114.1;1481.6;1189.2;98.4;23.6;1067.2;4110.4;862.5;318.5;1.3;2043.5;884.6;4733.7;385.8;881.0;1158.5;313.4;580.0;534.8;1415.0;17993.3;;;;;6199.8;851.0;9614.3;;;;;8.3;1336.6;87.6;47.1;-1.4;48.6;30.5;10.0;166.0;348.1;2.2;117.4;197.1;1164.6;322.7;26.5;815.4;550.1;352.4;194.0;3.7;5585.8;37.3;1467.9;283.4;0.7;37.8;799.1;-18.8;6026.9;1481.6;1099.9;974.3;1.3;124.3;1011.3;158.9;550.1;36.4;174.1;91.8;1570.2
639;7000i Zakelijke dienstverlening, ..;Totaal;1996;251.0;232.5;16979.6;551.7;6344.6;1906.5;1599.4;6.9;1592.6;307.1;200.0;107.1;1175.5;649.9;88.6;437.0;666.2;186.5;478.9;0.8;4622.1;871.7;2783.2;81.7;788.9;96.6;1713.0;6.5;655.7;1050.8;5196.8;1122.9;1604.9;154.4;2314.6;1294.8;90.7;13.3;1190.8;4254.3;810.2;545.9;1.0;2071.8;825.4;6233.7;322.5;862.0;1416.1;294.5;698.9;683.9;1955.8;15332.1;401.7;6024.9;1761.8;1428.8;7.4;1421.4;333.0;208.0;125.0;886.8;490.3;73.8;322.7;466.9;97.7;368.7;0.5;4196.0;751.5;2544.0;77.7;717.6;105.2;1593.8;10.2;766.8;816.8;4259.4;906.9;1592.5;126.0;1634.0;1148.9;89.5;14.5;1044.9;3910.2;737.9;388.2;1.2;1971.8;811.1;5300.7;298.4;928.7;1204.7;341.0;603.0;712.8;1924.9;19421.6;;;;;6783.4;950.8;10184.9;;;;;5.0;1507.4;188.5;138.9;-5.0;144.0;45.5;4.1;161.9;346.8;34.6;181.5;207.3;1520.0;375.3;18.9;1125.8;369.7;176.6;187.4;5.7;6024.9;108.0;1292.2;252.6;0.0;25.3;864.4;11.3;6344.6;1634.0;1480.5;1248.5;25.9;206.1;799.9;122.7;369.7;4.9;200.4;102.1;2314.6
640;7000i Zakelijke dienstverlening, ..;Totaal;1997;252.0;303.1;19294.3;567.9;6847.9;1870.7;1594.3;107.9;1486.4;276.4;206.0;70.4;1061.1;508.7;89.6;462.8;673.7;237.3;436.4;0.0;6129.4;1329.0;3364.5;113.1;1082.9;239.9;2143.5;34.2;970.8;1138.5;5943.8;1079.1;1924.5;199.4;2740.8;1350.0;127.7;15.7;1206.6;4658.0;858.7;662.7;2.1;2217.8;916.7;7342.5;489.6;903.5;1548.3;369.9;797.9;829.1;2404.2;17729.0;485.5;6577.0;1955.4;1751.8;89.2;1662.6;203.6;161.2;42.4;877.0;448.0;79.9;349.1;671.4;199.4;471.4;0.6;5128.9;1051.5;2870.3;70.5;918.1;218.5;2033.8;20.3;962.6;1050.9;5180.7;1027.3;1775.8;193.5;2184.1;1250.4;106.0;18.2;1126.2;4584.4;884.7;545.1;0.1;2351.0;803.5;6054.5;389.7;959.5;1466.3;368.2;759.7;659.1;2111.1;23822.1;;;;;8887.3;1093.2;12092.6;;;;;2.3;1751.4;90.0;60.1;9.0;51.1;29.8;0.1;191.0;373.3;-4.7;306.3;275.8;1685.0;416.6;26.8;1241.5;464.9;178.4;281.1;5.4;6577.0;-50.5;1677.6;390.0;3.1;2.0;970.0;4.9;6847.9;2184.1;1751.0;1505.2;57.4;188.4;1194.3;263.7;464.8;11.4;299.5;154.9;2740.8
641;7000i Zakelijke dienstverlening, ..;Totaal;1998;232.0;358.9;30322.9;1197.1;8644.4;4628.4;4377.9;152.4;4225.6;250.5;163.2;87.3;2719.9;1921.7;145.5;652.7;821.5;259.3;558.0;4.2;9516.1;1725.3;4543.5;212.5;2053.7;981.1;2795.5;20.7;1579.9;1194.9;10727.0;1412.7;4934.9;371.2;4008.2;2164.3;200.0;16.0;1948.3;6843.7;1899.1;720.0;523.6;2424.4;1276.6;10588.0;565.5;1660.5;2075.8;590.0;1238.5;1131.8;3325.9;24485.0;654.8;7168.1;4106.0;3775.3;103.8;3671.5;330.7;132.9;197.8;2114.8;1566.1;119.4;429.3;788.9;228.8;558.1;2.0;6996.8;1711.1;3512.8;148.4;1369.9;254.6;2655.5;12.8;1318.2;1324.5;8340.7;1382.3;2577.5;187.6;4193.3;1809.3;172.4;12.0;1624.9;5192.1;1234.8;560.9;489.3;2194.9;712.2;8109.4;872.1;1265.7;1694.7;457.4;981.9;1033.5;2837.6;29446.2;;;;;11323.2;1369.3;15265.6;;;;;3.3;1491.4;295.6;273.5;37.9;235.7;15.2;6.9;412.8;584.5;-18.9;224.4;169.0;1652.0;427.3;34.8;1190.0;916.9;501.2;412.8;2.9;7168.1;512.4;2364.8;430.8;0.3;262.7;1214.3;-18.3;8644.4;4193.3;4008.9;1765.2;33.4;2210.3;4194.0;575.2;916.9;152.8;1921.0;628.2;4008.2
642;7000i Zakelijke dienstverlening, ..;Totaal;1999;312.0;440.9;42319.1;3094.3;9968.7;7870.4;7407.5;163.1;7244.4;462.9;282.0;180.9;4129.1;3239.4;20.2;869.5;1243.2;402.1;834.9;6.2;12310.4;3150.0;5914.7;379.5;1933.7;932.5;3703.0;31.7;1971.4;1699.9;15907.9;1944.9;6426.4;406.9;7129.7;2515.3;171.4;28.0;2315.9;8830.8;1576.8;449.4;268.9;4704.9;1830.8;15065.1;1284.7;2261.3;2589.6;586.7;2361.2;1379.1;4602.5;35392.2;1085.7;9816.3;5262.7;4852.7;158.7;4694.0;410.0;284.5;125.5;3445.3;2655.8;19.7;769.8;1178.3;373.9;799.1;5.3;10999.2;1964.2;5193.5;211.8;2495.0;1134.7;3604.6;22.2;2325.3;1257.1;13347.2;1849.0;5557.0;421.2;5520.0;2709.9;221.0;32.1;2456.8;7094.9;1575.3;462.9;569.6;2913.4;1573.7;10527.3;742.2;1595.3;2358.5;595.5;1169.1;1712.8;4066.7;39985.6;;;;;14854.9;1726.5;20803.0;;;;;5.0;2606.1;620.8;534.7;25.6;509.1;61.2;24.9;485.6;701.2;4.8;1171.0;400.7;3786.4;798.6;9.6;2978.2;1142.6;172.6;914.0;56.0;9816.3;-379.1;2633.0;620.2;0.0;18.8;1468.3;-31.9;9968.7;5520.0;4533.8;3181.3;180.8;1171.7;2924.1;203.1;1142.6;23.8;1301.8;252.7;7129.7
643;7000i Zakelijke dienstverlening, ..;Totaal;2000;336.0;444.0;50518.8;4218.2;10845.1;9479.5;8049.5;226.4;7823.1;1430.0;1153.5;276.5;6415.0;5367.5;111.2;936.3;1055.7;299.5;752.2;4.0;14500.9;3796.7;7263.1;561.0;2380.6;499.5;4004.3;92.4;730.2;3181.7;17690.4;2996.3;9290.9;387.3;5015.9;2787.4;182.8;31.3;2573.3;11770.8;1823.7;630.0;2787.7;4984.4;1545.0;18270.1;633.5;4346.3;3044.4;668.5;2773.9;1391.3;5412.2;43961.9;3273.6;10124.9;7526.9;7103.2;155.7;6947.5;423.7;255.1;168.6;4297.5;3381.4;144.1;772.0;1155.9;349.6;801.6;4.7;13239.8;3391.9;6268.5;471.1;2078.1;1030.2;4343.4;60.9;1747.4;2535.1;15879.0;2179.7;6548.7;382.6;6768.0;2628.9;157.6;23.2;2448.1;9061.0;1720.5;463.5;1203.0;4343.9;1330.1;14135.4;1111.8;2850.5;2837.6;608.2;1464.4;2257.8;5262.9;43582.2;35076.1;8506.1;4346.2;4159.9;15223.2;2114.9;24463.7;19054.1;5409.6;3536.4;1873.2;9.4;1789.9;492.4;425.9;30.6;395.3;56.6;9.9;766.5;1181.9;-35.1;770.2;442.2;2159.8;566.3;22.8;1570.6;899.2;199.5;633.3;66.4;10124.9;53.9;2812.0;596.4;0.0;29.9;1585.5;6.4;10845.1;6768.0;3879.0;2929.7;86.0;863.3;5631.1;1359.1;899.2;78.8;2493.9;800.2;5015.9
644;7000i Zakelijke dienstverlening, ..;Totaal;2001;227.0;414.3;52633.2;4675.7;11069.7;10519.0;9220.6;425.5;8795.2;1298.4;1048.4;250.1;5075.2;3909.4;116.6;1049.2;1058.9;288.7;765.3;4.9;15674.0;5385.4;7048.3;613.2;2122.9;504.2;4560.6;123.5;1949.4;2487.7;18819.5;2884.5;14271.7;348.0;1315.3;2607.2;280.5;19.4;2307.3;12174.6;2872.0;746.0;2528.2;4569.2;1459.2;19032.0;732.2;5462.8;2892.1;1028.6;2310.9;1330.7;5274.7;49528.3;4429.5;10678.9;9258.6;7860.1;338.7;7521.4;1398.5;1136.7;261.7;5887.7;4879.0;120.9;887.8;1011.7;275.8;730.5;5.4;14200.7;4021.6;7022.8;532.7;2072.1;551.5;4061.3;144.7;700.2;3216.4;16779.1;2715.1;8480.6;317.2;5266.2;2685.5;258.3;28.5;2398.7;12492.7;2314.5;593.6;2784.8;5173.2;1626.6;15233.0;997.1;4596.8;2722.3;769.1;1323.3;2338.0;4824.4;41445.0;32393.0;9052.0;4357.2;4694.8;14859.9;2470.7;22352.2;16396.4;5955.9;3168.9;2786.9;9.6;1771.7;-842.8;-915.1;35.1;-950.2;13.6;58.7;861.1;1361.3;128.7;988.7;821.9;724.2;546.4;53.7;124.1;833.3;223.7;567.7;41.9;10678.9;121.0;2892.3;897.2;10.2;55.0;1741.0;-29.1;11069.7;5266.2;3857.3;2667.7;10.5;1179.2;7808.3;2543.5;833.3;117.3;131.5;4182.7;1315.3
645;7000i Zakelijke dienstverlening, ..;Totaal;2002;213.0;374.4;46428.4;4531.7;10903.6;5988.6;4880.0;385.2;4494.9;1108.6;920.1;188.5;6024.9;4717.1;159.3;1148.5;1179.5;320.0;857.4;2.1;13617.4;4855.6;6081.2;419.2;1801.4;460.0;4182.5;59.2;1176.0;2947.3;15409.5;2823.9;13031.1;324.6;-770.1;2718.8;270.2;17.2;2431.4;9959.4;3206.1;643.9;668.4;4125.1;1315.9;18340.8;1533.7;5172.2;2719.8;1066.3;1998.1;1159.4;4691.3;51710.0;4593.9;10997.3;10547.9;9433.7;399.8;9033.8;1114.2;1002.1;112.1;5539.5;4259.6;106.3;1173.6;1014.2;273.5;737.8;2.9;14874.0;5232.1;6767.7;602.3;1838.3;433.6;4143.2;57.5;1720.9;2364.8;18571.4;2748.7;14625.0;336.8;860.9;2463.4;234.9;21.1;2207.4;11858.0;2777.5;767.1;2521.4;4573.2;1218.8;16626.9;773.5;6111.1;2757.7;1005.7;1294.7;2190.6;4684.2;39973.9;31527.3;8446.6;5122.8;3323.8;14044.7;2864.2;21890.3;15967.8;5922.5;3552.5;2370.0;5.8;1180.4;-417.5;-427.4;20.6;-448.0;2.1;7.8;652.7;1194.5;70.0;363.0;1159.4;-505.1;338.6;62.8;-906.6;1053.2;425.4;548.8;79.0;10997.3;453.6;2648.4;931.9;4.1;-25.8;2002.7;-231.3;10903.6;860.9;4859.7;1906.2;21.0;2932.6;6490.7;2812.7;1053.2;514.8;412.1;1697.8;-770.1
646;7000i Zakelijke dienstverlening, ..;Totaal;2003;214.0;348.8;46289.6;6047.3;10422.3;6368.7;5144.7;851.6;4293.1;1224.0;1131.3;92.7;5857.2;4399.8;164.3;1293.1;1329.0;316.2;985.5;27.3;11491.9;3527.6;5341.3;614.7;1696.0;312.3;4773.2;25.5;1716.4;3031.3;15707.7;2729.8;10661.4;598.8;1717.7;2462.9;226.8;21.8;2214.3;12444.7;5905.9;818.9;247.9;3864.3;1607.7;15674.4;1331.3;4113.6;2478.1;916.0;1362.0;1308.9;4164.5;45301.4;4492.1;10620.2;6208.5;4899.2;659.0;4240.2;1309.3;1222.7;86.6;5091.8;3757.9;169.8;1164.1;1439.1;366.7;1069.1;3.3;12878.3;4648.0;5723.1;411.5;1729.4;366.3;4571.5;68.8;1766.3;2736.4;14775.5;2742.0;10607.0;579.7;846.8;2509.8;264.1;20.7;2225.0;9675.1;2835.8;1009.2;148.2;4208.7;1473.2;16272.6;1497.1;5857.5;2470.7;1032.3;1200.5;2068.4;4214.5;38508.6;29341.7;9166.9;5677.9;3489.0;13670.8;2627.8;21217.6;15596.2;5621.5;2672.2;2949.3;8.8;1001.2;1281.8;1282.4;88.0;1194.4;-14.1;13.5;446.2;949.9;105.9;0.0;0.0;1885.2;476.8;59.7;1348.6;460.0;91.8;367.3;0.9;10620.2;544.2;2305.0;1125.2;0.3;4.6;1726.4;-199.8;10422.3;846.8;5379.9;2521.3;53.3;2805.3;3403.6;1172.6;1565.4;202.9;41.2;421.5;1717.7
