ID;Geslacht;Leeftijd;Diagnose;Perioden;GeslotenDBCS_1;GeopendeDBCS_2;LopendeDBCS_3
2945;Totaal mannen en vrouwen;Totaal;DE3 Huidkanker;2013;237025.0;253225.0;375610.0
2946;Totaal mannen en vrouwen;Totaal;DE3 Huidkanker;2014;261495.0;266325.0;408395.0
2947;Totaal mannen en vrouwen;Totaal;DE3 Huidkanker;2015;323690.0;264545.0;412910.0
2948;Totaal mannen en vrouwen;Totaal;DE3 Huidkanker;2016;349075.0;354500.0;444650.0
2949;Totaal mannen en vrouwen;Totaal;DE3 Huidkanker;2017;364095.0;364435.0;460270.0
2950;Totaal mannen en vrouwen;Totaal;DE3 Huidkanker;2018;376190.0;382760.0;478920.0
2951;Totaal mannen en vrouwen;Totaal;DE3 Huidkanker;2019;396830.0;396030.0;498745.0
2952;Totaal mannen en vrouwen;Totaal;DE3 Huidkanker;2020;373405.0;372120.0;474015.0
2953;Totaal mannen en vrouwen;Totaal;DE3 Huidkanker;2021;395220.0;403900.0;504485.0
2954;Totaal mannen en vrouwen;Totaal;DE4 Moedervlekken (alle vormen);2008;92275.0;91090.0;112930.0
2955;Totaal mannen en vrouwen;Totaal;DE4 Moedervlekken (alle vormen);2009;97010.0;97520.0;118180.0
2956;Totaal mannen en vrouwen;Totaal;DE4 Moedervlekken (alle vormen);2010;105340.0;104895.0;126065.0
2957;Totaal mannen en vrouwen;Totaal;DE4 Moedervlekken (alle vormen);2011;109775.0;107095.0;127680.0
2958;Totaal mannen en vrouwen;Totaal;DE4 Moedervlekken (alle vormen);2012;93505.0;112180.0;130170.0
2959;Totaal mannen en vrouwen;Totaal;DE4 Moedervlekken (alle vormen);2013;103975.0;104475.0;141905.0
2960;Totaal mannen en vrouwen;Totaal;DE4 Moedervlekken (alle vormen);2014;97830.0;95915.0;134840.0
2961;Totaal mannen en vrouwen;Totaal;DE4 Moedervlekken (alle vormen);2015;99560.0;85895.0;123245.0
2962;Totaal mannen en vrouwen;Totaal;DE4 Moedervlekken (alle vormen);2016;107710.0;114100.0;137240.0
2963;Totaal mannen en vrouwen;Totaal;DE4 Moedervlekken (alle vormen);2017;114935.0;111700.0;140480.0
2964;Totaal mannen en vrouwen;Totaal;DE4 Moedervlekken (alle vormen);2018;109985.0;110355.0;135895.0
2965;Totaal mannen en vrouwen;Totaal;DE4 Moedervlekken (alle vormen);2019;110140.0;109720.0;135625.0
2966;Totaal mannen en vrouwen;Totaal;DE4 Moedervlekken (alle vormen);2020;95350.0;94380.0;119855.0
2967;Totaal mannen en vrouwen;Totaal;DE4 Moedervlekken (alle vormen);2021;102175.0;104565.0;129065.0
2968;Totaal mannen en vrouwen;Totaal;DE5 Acneïforme huidaandoeningen;2008;59500.0;59180.0;79055.0
2969;Totaal mannen en vrouwen;Totaal;DE5 Acneïforme huidaandoeningen;2009;65820.0;66580.0;86135.0
2970;Totaal mannen en vrouwen;Totaal;DE5 Acneïforme huidaandoeningen;2010;74575.0;74885.0;95195.0
2971;Totaal mannen en vrouwen;Totaal;DE5 Acneïforme huidaandoeningen;2011;80170.0;77105.0;97435.0
2972;Totaal mannen en vrouwen;Totaal;DE5 Acneïforme huidaandoeningen;2012;57990.0;72530.0;90400.0
2973;Totaal mannen en vrouwen;Totaal;DE5 Acneïforme huidaandoeningen;2013;67410.0;69490.0;102740.0
2974;Totaal mannen en vrouwen;Totaal;DE5 Acneïforme huidaandoeningen;2014;70095.0;69205.0;105745.0
2975;Totaal mannen en vrouwen;Totaal;DE5 Acneïforme huidaandoeningen;2015;87565.0;74350.0;111235.0
2976;Totaal mannen en vrouwen;Totaal;DE5 Acneïforme huidaandoeningen;2016;88780.0;91540.0;115125.0
2977;Totaal mannen en vrouwen;Totaal;DE5 Acneïforme huidaandoeningen;2017;91625.0;92830.0;117635.0
2978;Totaal mannen en vrouwen;Totaal;DE5 Acneïforme huidaandoeningen;2018;95220.0;96110.0;122110.0
2979;Totaal mannen en vrouwen;Totaal;DE5 Acneïforme huidaandoeningen;2019;99100.0;99265.0;126155.0
2980;Totaal mannen en vrouwen;Totaal;DE5 Acneïforme huidaandoeningen;2020;89660.0;90035.0;117080.0
2981;Totaal mannen en vrouwen;Totaal;DE5 Acneïforme huidaandoeningen;2021;100440.0;101535.0;128945.0
2982;Totaal mannen en vrouwen;Totaal;DE6 Constitutioneel eczeem;2008;46715.0;45320.0;63230.0
2983;Totaal mannen en vrouwen;Totaal;DE6 Constitutioneel eczeem;2009;45680.0;44970.0;61485.0
2984;Totaal mannen en vrouwen;Totaal;DE6 Constitutioneel eczeem;2010;47510.0;47625.0;63430.0
2985;Totaal mannen en vrouwen;Totaal;DE6 Constitutioneel eczeem;2011;50165.0;48010.0;63685.0
2986;Totaal mannen en vrouwen;Totaal;DE6 Constitutioneel eczeem;2012;43600.0;51670.0;65310.0
2987;Totaal mannen en vrouwen;Totaal;DE6 Constitutioneel eczeem;2013;47100.0;47085.0;69280.0
2988;Totaal mannen en vrouwen;Totaal;DE6 Constitutioneel eczeem;2014;46965.0;47000.0;69440.0
2989;Totaal mannen en vrouwen;Totaal;DE6 Constitutioneel eczeem;2015;55790.0;47390.0;70245.0
2990;Totaal mannen en vrouwen;Totaal;DE6 Constitutioneel eczeem;2016;55240.0;56600.0;70995.0
2991;Totaal mannen en vrouwen;Totaal;DE6 Constitutioneel eczeem;2017;53075.0;52765.0;67765.0
2992;Totaal mannen en vrouwen;Totaal;DE6 Constitutioneel eczeem;2018;53095.0;52015.0;66705.0
2993;Totaal mannen en vrouwen;Totaal;DE6 Constitutioneel eczeem;2019;52630.0;53570.0;67175.0
2994;Totaal mannen en vrouwen;Totaal;DE6 Constitutioneel eczeem;2020;49805.0;49955.0;64500.0
2995;Totaal mannen en vrouwen;Totaal;DE6 Constitutioneel eczeem;2021;55805.0;58085.0;72780.0
2996;Totaal mannen en vrouwen;Totaal;DE7 Contactallergisch eczeem;2008;15825.0;15275.0;20030.0
2997;Totaal mannen en vrouwen;Totaal;DE7 Contactallergisch eczeem;2009;14770.0;14710.0;18915.0
2998;Totaal mannen en vrouwen;Totaal;DE7 Contactallergisch eczeem;2010;15190.0;15240.0;19385.0
2999;Totaal mannen en vrouwen;Totaal;DE7 Contactallergisch eczeem;2011;16105.0;15630.0;19755.0
3000;Totaal mannen en vrouwen;Totaal;DE7 Contactallergisch eczeem;2012;14110.0;16425.0;20150.0
3001;Totaal mannen en vrouwen;Totaal;DE7 Contactallergisch eczeem;2013;14585.0;14845.0;20970.0
3002;Totaal mannen en vrouwen;Totaal;DE7 Contactallergisch eczeem;2014;14285.0;13515.0;19965.0
3003;Totaal mannen en vrouwen;Totaal;DE7 Contactallergisch eczeem;2015;15050.0;12830.0;18530.0
3004;Totaal mannen en vrouwen;Totaal;DE7 Contactallergisch eczeem;2016;12020.0;11465.0;14905.0
3005;Totaal mannen en vrouwen;Totaal;DE7 Contactallergisch eczeem;2017;11675.0;11515.0;14700.0
3006;Totaal mannen en vrouwen;Totaal;DE7 Contactallergisch eczeem;2018;10920.0;10615.0;13640.0
3007;Totaal mannen en vrouwen;Totaal;DE7 Contactallergisch eczeem;2019;10900.0;11075.0;13795.0
3008;Totaal mannen en vrouwen;Totaal;DE7 Contactallergisch eczeem;2020;9665.0;9415.0;12310.0
3009;Totaal mannen en vrouwen;Totaal;DE7 Contactallergisch eczeem;2021;9845.0;9795.0;12440.0
3010;Totaal mannen en vrouwen;Totaal;DE8 Seborrhoisch eczeem;2008;16315.0;15715.0;20675.0
3011;Totaal mannen en vrouwen;Totaal;DE8 Seborrhoisch eczeem;2009;15880.0;15830.0;20190.0
3012;Totaal mannen en vrouwen;Totaal;DE8 Seborrhoisch eczeem;2010;16620.0;16610.0;20920.0
3013;Totaal mannen en vrouwen;Totaal;DE8 Seborrhoisch eczeem;2011;17245.0;16345.0;20555.0
3014;Totaal mannen en vrouwen;Totaal;DE8 Seborrhoisch eczeem;2012;14255.0;17850.0;21250.0
3015;Totaal mannen en vrouwen;Totaal;DE8 Seborrhoisch eczeem;2013;16455.0;16210.0;23395.0
3016;Totaal mannen en vrouwen;Totaal;DE8 Seborrhoisch eczeem;2014;15485.0;15240.0;22200.0
3017;Totaal mannen en vrouwen;Totaal;DE8 Seborrhoisch eczeem;2015;17290.0;15390.0;22040.0
3018;Totaal mannen en vrouwen;Totaal;DE8 Seborrhoisch eczeem;2016;16270.0;16230.0;20870.0
3019;Totaal mannen en vrouwen;Totaal;DE8 Seborrhoisch eczeem;2017;17255.0;17565.0;22360.0
3020;Totaal mannen en vrouwen;Totaal;DE8 Seborrhoisch eczeem;2018;17830.0;17690.0;22795.0
3021;Totaal mannen en vrouwen;Totaal;DE8 Seborrhoisch eczeem;2019;18540.0;18825.0;23790.0
3022;Totaal mannen en vrouwen;Totaal;DE8 Seborrhoisch eczeem;2020;16010.0;15305.0;20555.0
3023;Totaal mannen en vrouwen;Totaal;DE8 Seborrhoisch eczeem;2021;16430.0;16745.0;21290.0
3024;Totaal mannen en vrouwen;Totaal;DE9 Overig eczeem;2008;67335.0;64945.0;85830.0
3025;Totaal mannen en vrouwen;Totaal;DE9 Overig eczeem;2009;66910.0;66490.0;84990.0
3026;Totaal mannen en vrouwen;Totaal;DE9 Overig eczeem;2010;70410.0;71075.0;89160.0
3027;Totaal mannen en vrouwen;Totaal;DE9 Overig eczeem;2011;75280.0;71785.0;90310.0
3028;Totaal mannen en vrouwen;Totaal;DE9 Overig eczeem;2012;63505.0;78200.0;93155.0
3029;Totaal mannen en vrouwen;Totaal;DE9 Overig eczeem;2013;72195.0;72715.0;102515.0
3030;Totaal mannen en vrouwen;Totaal;DE9 Overig eczeem;2014;70955.0;69165.0;100100.0
3031;Totaal mannen en vrouwen;Totaal;DE9 Overig eczeem;2015;78665.0;69385.0;98440.0
3032;Totaal mannen en vrouwen;Totaal;DE9 Overig eczeem;2016;76260.0;76810.0;96345.0
3033;Totaal mannen en vrouwen;Totaal;DE9 Overig eczeem;2017;80225.0;80500.0;101735.0
3034;Totaal mannen en vrouwen;Totaal;DE9 Overig eczeem;2018;84260.0;84760.0;106265.0
3035;Totaal mannen en vrouwen;Totaal;DE9 Overig eczeem;2019;83805.0;82905.0;104910.0
3036;Totaal mannen en vrouwen;Totaal;DE9 Overig eczeem;2020;70690.0;67940.0;89045.0
3037;Totaal mannen en vrouwen;Totaal;DE9 Overig eczeem;2021;71810.0;72880.0;91220.0
3038;Totaal mannen en vrouwen;Totaal;DE10 Psoriatiforme huidaandoeningen;2008;53340.0;53225.0;77635.0
3039;Totaal mannen en vrouwen;Totaal;DE10 Psoriatiforme huidaandoeningen;2009;54275.0;54725.0;79020.0
3040;Totaal mannen en vrouwen;Totaal;DE10 Psoriatiforme huidaandoeningen;2010;56105.0;57055.0;81800.0
3041;Totaal mannen en vrouwen;Totaal;DE10 Psoriatiforme huidaandoeningen;2011;59585.0;58525.0;84025.0
3042;Totaal mannen en vrouwen;Totaal;DE10 Psoriatiforme huidaandoeningen;2012;56410.0;68295.0;92765.0
3043;Totaal mannen en vrouwen;Totaal;DE10 Psoriatiforme huidaandoeningen;2013;61265.0;63900.0;99970.0
3044;Totaal mannen en vrouwen;Totaal;DE10 Psoriatiforme huidaandoeningen;2014;62500.0;61375.0;100975.0
3045;Totaal mannen en vrouwen;Totaal;DE10 Psoriatiforme huidaandoeningen;2015;86975.0;76170.0;114910.0
3046;Totaal mannen en vrouwen;Totaal;DE10 Psoriatiforme huidaandoeningen;2016;97155.0;97980.0;126400.0
3047;Totaal mannen en vrouwen;Totaal;DE10 Psoriatiforme huidaandoeningen;2017;98230.0;98410.0;126970.0
3048;Totaal mannen en vrouwen;Totaal;DE10 Psoriatiforme huidaandoeningen;2018;98935.0;99660.0;128390.0
3049;Totaal mannen en vrouwen;Totaal;DE10 Psoriatiforme huidaandoeningen;2019;101795.0;102160.0;131620.0
3050;Totaal mannen en vrouwen;Totaal;DE10 Psoriatiforme huidaandoeningen;2020;93905.0;92295.0;122115.0
3051;Totaal mannen en vrouwen;Totaal;DE10 Psoriatiforme huidaandoeningen;2021;96860.0;99160.0;127360.0
3052;Totaal mannen en vrouwen;Totaal;DE11 Spataderen;2008;74130.0;74985.0;96780.0
3053;Totaal mannen en vrouwen;Totaal;DE11 Spataderen;2009;82625.0;84140.0;106790.0
3054;Totaal mannen en vrouwen;Totaal;DE11 Spataderen;2010;95730.0;96660.0;120830.0
3055;Totaal mannen en vrouwen;Totaal;DE11 Spataderen;2011;108940.0;107140.0;131835.0
3056;Totaal mannen en vrouwen;Totaal;DE11 Spataderen;2012;81260.0;96025.0;116395.0
3057;Totaal mannen en vrouwen;Totaal;DE11 Spataderen;2013;84815.0;79070.0;115610.0
3058;Totaal mannen en vrouwen;Totaal;DE11 Spataderen;2014;64665.0;55735.0;87750.0
3059;Totaal mannen en vrouwen;Totaal;DE11 Spataderen;2015;55865.0;43790.0;68300.0
3060;Totaal mannen en vrouwen;Totaal;DE11 Spataderen;2016;41410.0;40350.0;52610.0
3061;Totaal mannen en vrouwen;Totaal;DE11 Spataderen;2017;43780.0;43780.0;55490.0
3062;Totaal mannen en vrouwen;Totaal;DE11 Spataderen;2018;45335.0;45720.0;57425.0
3063;Totaal mannen en vrouwen;Totaal;DE11 Spataderen;2019;45270.0;44650.0;56740.0
3064;Totaal mannen en vrouwen;Totaal;DE11 Spataderen;2020;36465.0;35035.0;46500.0
3065;Totaal mannen en vrouwen;Totaal;DE11 Spataderen;2021;38340.0;39625.0;49660.0
3066;Totaal mannen en vrouwen;Totaal;DE12 Overig dermatologie;2008;352360.0;344225.0;459580.0
3067;Totaal mannen en vrouwen;Totaal;DE12 Overig dermatologie;2009;358350.0;356930.0;464155.0
3068;Totaal mannen en vrouwen;Totaal;DE12 Overig dermatologie;2010;383720.0;384350.0;490155.0
3069;Totaal mannen en vrouwen;Totaal;DE12 Overig dermatologie;2011;404220.0;386155.0;491295.0
3070;Totaal mannen en vrouwen;Totaal;DE12 Overig dermatologie;2012;386345.0;445795.0;534555.0
3071;Totaal mannen en vrouwen;Totaal;DE12 Overig dermatologie;2013;398235.0;398665.0;547910.0
3072;Totaal mannen en vrouwen;Totaal;DE12 Overig dermatologie;2014;374415.0;370400.0;522350.0
3073;Totaal mannen en vrouwen;Totaal;DE12 Overig dermatologie;2015;418310.0;371620.0;520670.0
3074;Totaal mannen en vrouwen;Totaal;DE12 Overig dermatologie;2016;413145.0;416010.0;518140.0
3075;Totaal mannen en vrouwen;Totaal;DE12 Overig dermatologie;2017;408185.0;405805.0;510555.0
3076;Totaal mannen en vrouwen;Totaal;DE12 Overig dermatologie;2018;416670.0;420100.0;522385.0
3077;Totaal mannen en vrouwen;Totaal;DE12 Overig dermatologie;2019;418280.0;416620.0;522265.0
3078;Totaal mannen en vrouwen;Totaal;DE12 Overig dermatologie;2020;364490.0;357225.0;461150.0
3079;Totaal mannen en vrouwen;Totaal;DE12 Overig dermatologie;2021;392935.0;402665.0;499265.0
3080;Totaal mannen en vrouwen;Totaal;IN Totaal inwendige geneeskunde;2008;1469370.0;1471010.0;2086945.0
3081;Totaal mannen en vrouwen;Totaal;IN Totaal inwendige geneeskunde;2009;1501750.0;1516410.0;2133980.0
3082;Totaal mannen en vrouwen;Totaal;IN Totaal inwendige geneeskunde;2010;1556395.0;1577345.0;2209575.0
3083;Totaal mannen en vrouwen;Totaal;IN Totaal inwendige geneeskunde;2011;1627520.0;1614825.0;2266385.0
3084;Totaal mannen en vrouwen;Totaal;IN Totaal inwendige geneeskunde;2012;1773150.0;1948690.0;2583540.0
3085;Totaal mannen en vrouwen;Totaal;IN Totaal inwendige geneeskunde;2013;1999755.0;1999970.0;2783415.0
3086;Totaal mannen en vrouwen;Totaal;IN Totaal inwendige geneeskunde;2014;2027620.0;2023460.0;2815365.0
3087;Totaal mannen en vrouwen;Totaal;IN Totaal inwendige geneeskunde;2015;2435245.0;2190820.0;2977800.0
3088;Totaal mannen en vrouwen;Totaal;IN Totaal inwendige geneeskunde;2016;2564275.0;2571375.0;3113930.0
3089;Totaal mannen en vrouwen;Totaal;IN Totaal inwendige geneeskunde;2017;2584755.0;2579090.0;3127995.0
3090;Totaal mannen en vrouwen;Totaal;IN Totaal inwendige geneeskunde;2018;2640080.0;2658740.0;3201280.0
3091;Totaal mannen en vrouwen;Totaal;IN Totaal inwendige geneeskunde;2019;2697795.0;2705115.0;3265630.0
3092;Totaal mannen en vrouwen;Totaal;IN Totaal inwendige geneeskunde;2020;2651005.0;2649255.0;3216405.0
3093;Totaal mannen en vrouwen;Totaal;IN Totaal inwendige geneeskunde;2021;2719695.0;2738920.0;3303630.0
3094;Totaal mannen en vrouwen;Totaal;IN1 Totaal algemeen;2008;257685.0;251615.0;301250.0
3095;Totaal mannen en vrouwen;Totaal;IN1 Totaal algemeen;2009;260235.0;258925.0;302490.0
3096;Totaal mannen en vrouwen;Totaal;IN1 Totaal algemeen;2010;261730.0;259850.0;302105.0
3097;Totaal mannen en vrouwen;Totaal;IN1 Totaal algemeen;2011;266830.0;257605.0;297365.0
3098;Totaal mannen en vrouwen;Totaal;IN1 Totaal algemeen;2012;221125.0;272920.0;303265.0
3099;Totaal mannen en vrouwen;Totaal;IN1 Totaal algemeen;2013;260920.0;259485.0;342805.0
3100;Totaal mannen en vrouwen;Totaal;IN1 Totaal algemeen;2014;254100.0;255455.0;335855.0
3101;Totaal mannen en vrouwen;Totaal;IN1 Totaal algemeen;2015;261790.0;239970.0;321115.0
3102;Totaal mannen en vrouwen;Totaal;IN1 Totaal algemeen;2016;246950.0;248725.0;307435.0
3103;Totaal mannen en vrouwen;Totaal;IN1 Totaal algemeen;2017;241490.0;239715.0;298205.0
3104;Totaal mannen en vrouwen;Totaal;IN1 Totaal algemeen;2018;237895.0;236975.0;293540.0
3105;Totaal mannen en vrouwen;Totaal;IN1 Totaal algemeen;2019;231395.0;230930.0;286385.0
3106;Totaal mannen en vrouwen;Totaal;IN1 Totaal algemeen;2020;207280.0;202480.0;257315.0
3107;Totaal mannen en vrouwen;Totaal;IN1 Totaal algemeen;2021;211315.0;214090.0;263970.0
3108;Totaal mannen en vrouwen;Totaal;IN2 Totaal hart- en vaatziekten;2008;12845.0;12765.0;17480.0
3109;Totaal mannen en vrouwen;Totaal;IN2 Totaal hart- en vaatziekten;2009;12890.0;12640.0;17280.0
3110;Totaal mannen en vrouwen;Totaal;IN2 Totaal hart- en vaatziekten;2010;13465.0;13625.0;18015.0
3111;Totaal mannen en vrouwen;Totaal;IN2 Totaal hart- en vaatziekten;2011;13720.0;13090.0;17600.0
3112;Totaal mannen en vrouwen;Totaal;IN2 Totaal hart- en vaatziekten;2012;13075.0;16455.0;20305.0
3113;Totaal mannen en vrouwen;Totaal;IN2 Totaal hart- en vaatziekten;2013;15500.0;15775.0;22795.0
3114;Totaal mannen en vrouwen;Totaal;IN2 Totaal hart- en vaatziekten;2014;15275.0;15130.0;22460.0
3115;Totaal mannen en vrouwen;Totaal;IN2 Totaal hart- en vaatziekten;2015;18150.0;15765.0;22915.0
3116;Totaal mannen en vrouwen;Totaal;IN2 Totaal hart- en vaatziekten;2016;17585.0;17665.0;22470.0
3117;Totaal mannen en vrouwen;Totaal;IN2 Totaal hart- en vaatziekten;2017;19910.0;20430.0;25460.0
3118;Totaal mannen en vrouwen;Totaal;IN2 Totaal hart- en vaatziekten;2018;21320.0;21735.0;27275.0
3119;Totaal mannen en vrouwen;Totaal;IN2 Totaal hart- en vaatziekten;2019;22900.0;23450.0;29395.0
3120;Totaal mannen en vrouwen;Totaal;IN2 Totaal hart- en vaatziekten;2020;22845.0;22840.0;29320.0
3121;Totaal mannen en vrouwen;Totaal;IN2 Totaal hart- en vaatziekten;2021;23810.0;24105.0;30570.0
3122;Totaal mannen en vrouwen;Totaal;IN3 Tot.endocr./stofwisselingsziekten;2008;328550.0;327075.0;579550.0
3123;Totaal mannen en vrouwen;Totaal;IN3 Tot.endocr./stofwisselingsziekten;2009;326855.0;326330.0;577330.0
3124;Totaal mannen en vrouwen;Totaal;IN3 Tot.endocr./stofwisselingsziekten;2010;336130.0;341040.0;591515.0
3125;Totaal mannen en vrouwen;Totaal;IN3 Tot.endocr./stofwisselingsziekten;2011;359530.0;361205.0;615735.0
3126;Totaal mannen en vrouwen;Totaal;IN3 Tot.endocr./stofwisselingsziekten;2012;365885.0;395835.0;651855.0
3127;Totaal mannen en vrouwen;Totaal;IN3 Tot.endocr./stofwisselingsziekten;2013;373060.0;368675.0;645125.0
3128;Totaal mannen en vrouwen;Totaal;IN3 Tot.endocr./stofwisselingsziekten;2014;370665.0;361820.0;641385.0
3129;Totaal mannen en vrouwen;Totaal;IN3 Tot.endocr./stofwisselingsziekten;2015;523965.0;424415.0;696275.0
3130;Totaal mannen en vrouwen;Totaal;IN3 Tot.endocr./stofwisselingsziekten;2016;546125.0;546310.0;717510.0
3131;Totaal mannen en vrouwen;Totaal;IN3 Tot.endocr./stofwisselingsziekten;2017;549550.0;546365.0;715070.0
3132;Totaal mannen en vrouwen;Totaal;IN3 Tot.endocr./stofwisselingsziekten;2018;566595.0;575675.0;741145.0
3133;Totaal mannen en vrouwen;Totaal;IN3 Tot.endocr./stofwisselingsziekten;2019;576395.0;579265.0;753770.0
3134;Totaal mannen en vrouwen;Totaal;IN3 Tot.endocr./stofwisselingsziekten;2020;565230.0;565430.0;742765.0
3135;Totaal mannen en vrouwen;Totaal;IN3 Tot.endocr./stofwisselingsziekten;2021;577655.0;581965.0;759435.0
3136;Totaal mannen en vrouwen;Totaal;IN3.1 Schildklieraandoeningen;2008;86920.0;83995.0;148275.0
3137;Totaal mannen en vrouwen;Totaal;IN3.1 Schildklieraandoeningen;2009;84340.0;82485.0;143840.0
3138;Totaal mannen en vrouwen;Totaal;IN3.1 Schildklieraandoeningen;2010;84475.0;83845.0;143345.0
3139;Totaal mannen en vrouwen;Totaal;IN3.1 Schildklieraandoeningen;2011;87230.0;83380.0;141880.0
3140;Totaal mannen en vrouwen;Totaal;IN3.1 Schildklieraandoeningen;2012;81965.0;93900.0;148785.0
3141;Totaal mannen en vrouwen;Totaal;IN3.1 Schildklieraandoeningen;2013;89235.0;86730.0;152060.0
3142;Totaal mannen en vrouwen;Totaal;IN3.1 Schildklieraandoeningen;2014;87895.0;84545.0;148905.0
3143;Totaal mannen en vrouwen;Totaal;IN3.1 Schildklieraandoeningen;2015;117610.0;93330.0;154260.0
3144;Totaal mannen en vrouwen;Totaal;IN3.1 Schildklieraandoeningen;2016;116185.0;116895.0;152725.0
3145;Totaal mannen en vrouwen;Totaal;IN3.1 Schildklieraandoeningen;2017;116820.0;115530.0;151570.0
3146;Totaal mannen en vrouwen;Totaal;IN3.1 Schildklieraandoeningen;2018;124115.0;128885.0;163625.0
3147;Totaal mannen en vrouwen;Totaal;IN3.1 Schildklieraandoeningen;2019;130410.0;131120.0;170620.0
3148;Totaal mannen en vrouwen;Totaal;IN3.1 Schildklieraandoeningen;2020;128875.0;129180.0;169385.0
3149;Totaal mannen en vrouwen;Totaal;IN3.1 Schildklieraandoeningen;2021;132825.0;133905.0;174395.0
3150;Totaal mannen en vrouwen;Totaal;IN3.2 Diabetes mellitus zonder compl.;2008;53425.0;48655.0;93720.0
3151;Totaal mannen en vrouwen;Totaal;IN3.2 Diabetes mellitus zonder compl.;2009;48150.0;45770.0;86060.0
3152;Totaal mannen en vrouwen;Totaal;IN3.2 Diabetes mellitus zonder compl.;2010;46745.0;44985.0;82895.0
3153;Totaal mannen en vrouwen;Totaal;IN3.2 Diabetes mellitus zonder compl.;2011;46120.0;47755.0;83790.0
3154;Totaal mannen en vrouwen;Totaal;IN3.2 Diabetes mellitus zonder compl.;2012;50295.0;48880.0;86340.0
3155;Totaal mannen en vrouwen;Totaal;IN3.2 Diabetes mellitus zonder compl.;2013;44810.0;43900.0;78535.0
3156;Totaal mannen en vrouwen;Totaal;IN3.2 Diabetes mellitus zonder compl.;2014;45685.0;45895.0;80770.0
3157;Totaal mannen en vrouwen;Totaal;IN3.2 Diabetes mellitus zonder compl.;2015;67090.0;53600.0;89240.0
3158;Totaal mannen en vrouwen;Totaal;IN3.2 Diabetes mellitus zonder compl.;2016;72160.0;73050.0;95065.0
3159;Totaal mannen en vrouwen;Totaal;IN3.2 Diabetes mellitus zonder compl.;2017;73850.0;73945.0;96315.0
3160;Totaal mannen en vrouwen;Totaal;IN3.2 Diabetes mellitus zonder compl.;2018;78260.0;80490.0;102950.0
3161;Totaal mannen en vrouwen;Totaal;IN3.2 Diabetes mellitus zonder compl.;2019;82830.0;83760.0;108445.0
3162;Totaal mannen en vrouwen;Totaal;IN3.2 Diabetes mellitus zonder compl.;2020;81885.0;81900.0;107510.0
3163;Totaal mannen en vrouwen;Totaal;IN3.2 Diabetes mellitus zonder compl.;2021;84240.0;85445.0;111060.0
3164;Totaal mannen en vrouwen;Totaal;IN3.3 Diabetes mellitus met compl.;2008;100225.0;103705.0;187040.0
3165;Totaal mannen en vrouwen;Totaal;IN3.3 Diabetes mellitus met compl.;2009;100610.0;100400.0;187210.0
3166;Totaal mannen en vrouwen;Totaal;IN3.3 Diabetes mellitus met compl.;2010;101855.0;104150.0;190755.0
3167;Totaal mannen en vrouwen;Totaal;IN3.3 Diabetes mellitus met compl.;2011;106700.0;107720.0;196375.0
3168;Totaal mannen en vrouwen;Totaal;IN3.3 Diabetes mellitus met compl.;2012;108825.0;112125.0;201960.0
3169;Totaal mannen en vrouwen;Totaal;IN3.3 Diabetes mellitus met compl.;2013;104200.0;99605.0;189115.0
3170;Totaal mannen en vrouwen;Totaal;IN3.3 Diabetes mellitus met compl.;2014;100470.0;92205.0;179955.0
3171;Totaal mannen en vrouwen;Totaal;IN3.3 Diabetes mellitus met compl.;2015;144465.0;115260.0;195165.0
3172;Totaal mannen en vrouwen;Totaal;IN3.3 Diabetes mellitus met compl.;2016;149865.0;143800.0;194585.0
3173;Totaal mannen en vrouwen;Totaal;IN3.3 Diabetes mellitus met compl.;2017;142340.0;137600.0;184260.0
3174;Totaal mannen en vrouwen;Totaal;IN3.3 Diabetes mellitus met compl.;2018;131740.0;129590.0;171500.0
3175;Totaal mannen en vrouwen;Totaal;IN3.3 Diabetes mellitus met compl.;2019;122915.0;120525.0;160275.0
3176;Totaal mannen en vrouwen;Totaal;IN3.3 Diabetes mellitus met compl.;2020;111735.0;108695.0;146050.0
3177;Totaal mannen en vrouwen;Totaal;IN3.3 Diabetes mellitus met compl.;2021;105125.0;103755.0;138070.0
3178;Totaal mannen en vrouwen;Totaal;IN3.4 Diab.mell.chronische pompther.;2008;8330.0;9460.0;16790.0
3179;Totaal mannen en vrouwen;Totaal;IN3.4 Diab.mell.chronische pompther.;2009;9280.0;10250.0;18705.0
3180;Totaal mannen en vrouwen;Totaal;IN3.4 Diab.mell.chronische pompther.;2010;10325.0;11470.0;20900.0
3181;Totaal mannen en vrouwen;Totaal;IN3.4 Diab.mell.chronische pompther.;2011;11670.0;13450.0;24070.0
3182;Totaal mannen en vrouwen;Totaal;IN3.4 Diab.mell.chronische pompther.;2012;14180.0;15225.0;27580.0
3183;Totaal mannen en vrouwen;Totaal;IN3.4 Diab.mell.chronische pompther.;2013;13980.0;14830.0;27640.0
3184;Totaal mannen en vrouwen;Totaal;IN3.4 Diab.mell.chronische pompther.;2014;15515.0;15890.0;30315.0
3185;Totaal mannen en vrouwen;Totaal;IN3.4 Diab.mell.chronische pompther.;2015;26210.0;21330.0;36435.0
3186;Totaal mannen en vrouwen;Totaal;IN3.4 Diab.mell.chronische pompther.;2016;31180.0;31155.0;41650.0
3187;Totaal mannen en vrouwen;Totaal;IN3.4 Diab.mell.chronische pompther.;2017;31515.0;31415.0;41525.0
