ID;Bedrijfsomvang;BedrijfstakkenBranchesSBI2008;Perioden;WerkzamePersonen_1;Arbeidsjaren_2;UitgavenVoorEigenRDActiviteiten_3;OndernemingenMetEigenRDActiviteiten_4
326;0 Werkzame personen;85 Onderwijs;2011;;;;
327;0 Werkzame personen;85 Onderwijs;2012;;;;
328;0 Werkzame personen;Q Gezondheids- en welzijnszorg;2011;;;;
329;0 Werkzame personen;Q Gezondheids- en welzijnszorg;2012;;;;
330;0 Werkzame personen;87-88 Verzorging en welzijn;2011;;;;
331;0 Werkzame personen;87-88 Verzorging en welzijn;2012;;;;
332;0 Werkzame personen;R-U Cultuur, recreatie, overige diensten;2011;;;;
333;0 Werkzame personen;R-U Cultuur, recreatie, overige diensten;2012;;;;
334;0 Werkzame personen;R Cultuur, sport en recreatie;2011;;;;
335;0 Werkzame personen;R Cultuur, sport en recreatie;2012;;;;
336;0 Werkzame personen;S Overige dienstverlening;2011;;;;
337;0 Werkzame personen;S Overige dienstverlening;2012;;;;
338;0 Werkzame personen;T Huishoudens;2011;;;;
339;0 Werkzame personen;T Huishoudens;2012;;;;
340;0 Werkzame personen;U Extraterritoriale organisaties;2011;;;;
341;0 Werkzame personen;U Extraterritoriale organisaties;2012;;;;
342;0 Werkzame personen;99 Extraterritoriale organisaties;2011;;;;
343;0 Werkzame personen;99 Extraterritoriale organisaties;2012;;;;
344;1 tot 10 werkzame personen;A-U Alle economische activiteiten;2011;24242.0;10579.0;535.0;8903.0
345;1 tot 10 werkzame personen;A-U Alle economische activiteiten;2012;31191.0;12183.0;638.0;9409.0
346;1 tot 10 werkzame personen;A Landbouw, bosbouw en visserij;2011;1835.0;275.0;10.0;295.0
347;1 tot 10 werkzame personen;A Landbouw, bosbouw en visserij;2012;2040.0;284.0;10.0;272.0
348;1 tot 10 werkzame personen;B-E Nijverheid (geen bouw) en energie;2011;3712.0;1580.0;81.0;1182.0
349;1 tot 10 werkzame personen;B-E Nijverheid (geen bouw) en energie;2012;5033.0;1805.0;95.0;1318.0
350;1 tot 10 werkzame personen;B Delfstoffenwinning;2011;12.0;11.0;1.0;4.0
351;1 tot 10 werkzame personen;B Delfstoffenwinning;2012;2.0;1.0;0.0;2.0
352;1 tot 10 werkzame personen;C Industrie;2011;3527.0;1511.0;75.0;1135.0
353;1 tot 10 werkzame personen;C Industrie;2012;4587.0;1677.0;83.0;1235.0
354;1 tot 10 werkzame personen;10-12 Voedings-, genotmiddelenindustrie;2011;38.0;33.0;2.0;37.0
355;1 tot 10 werkzame personen;10-12 Voedings-, genotmiddelenindustrie;2012;101.0;57.0;3.0;58.0
356;1 tot 10 werkzame personen;10 Voedingsmiddelenindustrie;2011;37.0;33.0;2.0;34.0
357;1 tot 10 werkzame personen;10 Voedingsmiddelenindustrie;2012;59.0;38.0;2.0;44.0
358;1 tot 10 werkzame personen;11 Drankenindustrie;2011;0.0;0.0;0.0;2.0
359;1 tot 10 werkzame personen;11 Drankenindustrie;2012;7.0;4.0;0.0;7.0
360;1 tot 10 werkzame personen;12 Tabaksindustrie;2011;1.0;0.0;0.0;1.0
361;1 tot 10 werkzame personen;12 Tabaksindustrie;2012;35.0;15.0;1.0;7.0
362;1 tot 10 werkzame personen;13-15 Textiel-, kleding-, lederindustrie;2011;97.0;20.0;1.0;22.0
363;1 tot 10 werkzame personen;13-15 Textiel-, kleding-, lederindustrie;2012;170.0;33.0;2.0;42.0
364;1 tot 10 werkzame personen;13 Textielindustrie;2011;36.0;10.0;0.0;13.0
365;1 tot 10 werkzame personen;13 Textielindustrie;2012;54.0;14.0;0.0;22.0
366;1 tot 10 werkzame personen;14 Kledingindustrie;2011;10.0;2.0;0.0;4.0
367;1 tot 10 werkzame personen;14 Kledingindustrie;2012;32.0;8.0;0.0;8.0
368;1 tot 10 werkzame personen;15 Leer- en schoenenindustrie;2011;52.0;8.0;1.0;5.0
369;1 tot 10 werkzame personen;15 Leer- en schoenenindustrie;2012;84.0;12.0;1.0;12.0
370;1 tot 10 werkzame personen;16+23 Hout- en bouwmaterialenindustrie;2011;76.0;21.0;1.0;31.0
371;1 tot 10 werkzame personen;16+23 Hout- en bouwmaterialenindustrie;2012;188.0;46.0;2.0;47.0
372;1 tot 10 werkzame personen;16 Houtindustrie;2011;38.0;8.0;0.0;11.0
373;1 tot 10 werkzame personen;16 Houtindustrie;2012;94.0;18.0;1.0;18.0
374;1 tot 10 werkzame personen;17-18 Papier- en grafische industrie;2011;42.0;29.0;1.0;25.0
375;1 tot 10 werkzame personen;17-18 Papier- en grafische industrie;2012;69.0;40.0;1.0;34.0
376;1 tot 10 werkzame personen;17 Papierindustrie;2011;15.0;4.0;0.0;8.0
377;1 tot 10 werkzame personen;17 Papierindustrie;2012;21.0;4.0;0.0;10.0
378;1 tot 10 werkzame personen;18 Grafische industrie;2011;27.0;25.0;1.0;17.0
379;1 tot 10 werkzame personen;18 Grafische industrie;2012;48.0;35.0;1.0;24.0
380;1 tot 10 werkzame personen;19-22 Raffinaderijen en chemie;2011;308.0;172.0;8.0;145.0
381;1 tot 10 werkzame personen;19-22 Raffinaderijen en chemie;2012;450.0;227.0;10.0;170.0
382;1 tot 10 werkzame personen;19 Aardolie-industrie;2011;1.0;1.0;0.0;2.0
383;1 tot 10 werkzame personen;19 Aardolie-industrie;2012;27.0;23.0;1.0;9.0
384;1 tot 10 werkzame personen;20-21 Chemie en farmaceutische industrie;2011;165.0;101.0;4.0;77.0
385;1 tot 10 werkzame personen;20-21 Chemie en farmaceutische industrie;2012;227.0;119.0;5.0;89.0
386;1 tot 10 werkzame personen;20 Chemische industrie;2011;126.0;65.0;3.0;55.0
387;1 tot 10 werkzame personen;20 Chemische industrie;2012;177.0;76.0;3.0;60.0
388;1 tot 10 werkzame personen;21 Farmaceutische industrie;2011;39.0;36.0;2.0;22.0
389;1 tot 10 werkzame personen;21 Farmaceutische industrie;2012;50.0;43.0;2.0;29.0
390;1 tot 10 werkzame personen;22 Rubber- en kunststofproductindustrie;2011;142.0;71.0;3.0;66.0
391;1 tot 10 werkzame personen;22 Rubber- en kunststofproductindustrie;2012;196.0;86.0;4.0;72.0
392;1 tot 10 werkzame personen;23 Bouwmaterialenindustrie;2011;37.0;14.0;1.0;20.0
393;1 tot 10 werkzame personen;23 Bouwmaterialenindustrie;2012;94.0;28.0;1.0;29.0
394;1 tot 10 werkzame personen;24-30, 33 Metaal-elektro industrie;2011;2758.0;1093.0;56.0;782.0
395;1 tot 10 werkzame personen;24-30, 33 Metaal-elektro industrie;2012;3338.0;1129.0;57.0;776.0
396;1 tot 10 werkzame personen;24-25 Basismetaal, metaalprod.-industrie;2011;836.0;216.0;8.0;214.0
397;1 tot 10 werkzame personen;24-25 Basismetaal, metaalprod.-industrie;2012;1040.0;237.0;10.0;213.0
398;1 tot 10 werkzame personen;24 Basismetaalindustrie;2011;58.0;16.0;1.0;16.0
399;1 tot 10 werkzame personen;24 Basismetaalindustrie;2012;76.0;19.0;1.0;19.0
400;1 tot 10 werkzame personen;25 Metaalproductenindustrie;2011;779.0;200.0;8.0;198.0
401;1 tot 10 werkzame personen;25 Metaalproductenindustrie;2012;964.0;218.0;9.0;194.0
402;1 tot 10 werkzame personen;26-28 Elektrotechn. en machine-industrie;2011;1391.0;700.0;40.0;417.0
403;1 tot 10 werkzame personen;26-28 Elektrotechn. en machine-industrie;2012;1600.0;694.0;39.0;399.0
404;1 tot 10 werkzame personen;26-27 Elektrische en elektron. Industrie;2011;569.0;366.0;23.0;197.0
405;1 tot 10 werkzame personen;26-27 Elektrische en elektron. Industrie;2012;588.0;354.0;21.0;189.0
406;1 tot 10 werkzame personen;26 Elektrotechnische industrie;2011;340.0;276.0;18.0;139.0
407;1 tot 10 werkzame personen;26 Elektrotechnische industrie;2012;386.0;282.0;18.0;126.0
408;1 tot 10 werkzame personen;27 Elektrische apparatenindustrie;2011;229.0;90.0;4.0;58.0
409;1 tot 10 werkzame personen;27 Elektrische apparatenindustrie;2012;202.0;72.0;4.0;63.0
410;1 tot 10 werkzame personen;28 Machine-industrie;2011;822.0;334.0;17.0;220.0
411;1 tot 10 werkzame personen;28 Machine-industrie;2012;1012.0;340.0;17.0;210.0
412;1 tot 10 werkzame personen;29-30 Transportmiddelenindustrie;2011;127.0;91.0;4.0;67.0
413;1 tot 10 werkzame personen;29-30 Transportmiddelenindustrie;2012;162.0;92.0;5.0;74.0
414;1 tot 10 werkzame personen;29 Auto- en aanhangwagenindustrie;2011;72.0;44.0;2.0;33.0
415;1 tot 10 werkzame personen;29 Auto- en aanhangwagenindustrie;2012;94.0;46.0;3.0;33.0
416;1 tot 10 werkzame personen;30 Overige transportmiddelenindustrie;2011;55.0;46.0;2.0;34.0
417;1 tot 10 werkzame personen;30 Overige transportmiddelenindustrie;2012;68.0;47.0;2.0;41.0
418;1 tot 10 werkzame personen;31 Meubelindustrie;2011;42.0;21.0;1.0;24.0
419;1 tot 10 werkzame personen;31 Meubelindustrie;2012;82.0;31.0;1.0;32.0
420;1 tot 10 werkzame personen;32 Overige industrie;2011;167.0;120.0;6.0;69.0
421;1 tot 10 werkzame personen;32 Overige industrie;2012;189.0;114.0;6.0;76.0
422;1 tot 10 werkzame personen;33 Reparatie en installatie van machines;2011;403.0;86.0;3.0;84.0
423;1 tot 10 werkzame personen;33 Reparatie en installatie van machines;2012;536.0;105.0;4.0;90.0
424;1 tot 10 werkzame personen;D Energievoorziening;2011;40.0;16.0;1.0;17.0
425;1 tot 10 werkzame personen;D Energievoorziening;2012;125.0;43.0;2.0;26.0
426;1 tot 10 werkzame personen;35 Energiebedrijven;2011;40.0;16.0;1.0;17.0
427;1 tot 10 werkzame personen;35 Energiebedrijven;2012;125.0;43.0;2.0;26.0
428;1 tot 10 werkzame personen;E Waterbedrijven en afvalbeheer;2011;133.0;42.0;5.0;26.0
429;1 tot 10 werkzame personen;E Waterbedrijven en afvalbeheer;2012;319.0;84.0;10.0;55.0
430;1 tot 10 werkzame personen;F Bouwnijverheid;2011;495.0;128.0;6.0;156.0
431;1 tot 10 werkzame personen;F Bouwnijverheid;2012;810.0;194.0;10.0;198.0
432;1 tot 10 werkzame personen;G+I Handel en horeca;2011;2521.0;1159.0;58.0;961.0
433;1 tot 10 werkzame personen;G+I Handel en horeca;2012;3007.0;1143.0;59.0;1037.0
434;1 tot 10 werkzame personen;G-I Handel, vervoer en horeca;2011;2851.0;1261.0;63.0;1088.0
435;1 tot 10 werkzame personen;G-I Handel, vervoer en horeca;2012;3513.0;1282.0;66.0;1201.0
436;1 tot 10 werkzame personen;G Handel;2011;2780.0;1234.0;62.0;1049.0
437;1 tot 10 werkzame personen;G Handel;2012;3330.0;1213.0;63.0;1128.0
438;1 tot 10 werkzame personen;H Vervoer en opslag;2011;64.0;25.0;1.0;33.0
439;1 tot 10 werkzame personen;H Vervoer en opslag;2012;138.0;54.0;2.0;55.0
440;1 tot 10 werkzame personen;I Horeca;2011;6.0;2.0;0.0;6.0
441;1 tot 10 werkzame personen;I Horeca;2012;45.0;15.0;1.0;18.0
442;1 tot 10 werkzame personen;J Informatie en communicatie;2011;4978.0;2556.0;123.0;1667.0
443;1 tot 10 werkzame personen;J Informatie en communicatie;2012;6026.0;2714.0;131.0;1746.0
444;1 tot 10 werkzame personen;58-60 Uitgeverijen, film,radio en t.v.;2011;989.0;75.0;10.0;51.0
445;1 tot 10 werkzame personen;58-60 Uitgeverijen, film,radio en t.v.;2012;1011.0;132.0;15.0;63.0
446;1 tot 10 werkzame personen;58 Uitgeverijen;2011;237.0;18.0;2.0;16.0
447;1 tot 10 werkzame personen;58 Uitgeverijen;2012;406.0;29.0;4.0;25.0
448;1 tot 10 werkzame personen;"59 Film- en tv-productie; geluidsopname";2011;751.0;56.0;7.0;34.0
449;1 tot 10 werkzame personen;"59 Film- en tv-productie; geluidsopname";2012;521.0;38.0;6.0;32.0
450;1 tot 10 werkzame personen;60 Radio- en televisieomroepen;2011;1.0;1.0;;1.0
451;1 tot 10 werkzame personen;60 Radio- en televisieomroepen;2012;84.0;64.0;5.0;6.0
452;1 tot 10 werkzame personen;61 Telecommunicatie;2011;57.0;57.0;3.0;37.0
453;1 tot 10 werkzame personen;61 Telecommunicatie;2012;48.0;37.0;2.0;29.0
454;1 tot 10 werkzame personen;62-63 IT- en informatiedienstverlening;2011;3933.0;2425.0;110.0;1579.0
455;1 tot 10 werkzame personen;62-63 IT- en informatiedienstverlening;2012;4967.0;2545.0;115.0;1654.0
456;1 tot 10 werkzame personen;62 IT-dienstverlening;2011;3688.0;2194.0;99.0;1438.0
457;1 tot 10 werkzame personen;62 IT-dienstverlening;2012;4616.0;2258.0;100.0;1484.0
458;1 tot 10 werkzame personen;63 Diensten op het gebied van informatie;2011;245.0;231.0;11.0;141.0
459;1 tot 10 werkzame personen;63 Diensten op het gebied van informatie;2012;351.0;287.0;14.0;170.0
460;1 tot 10 werkzame personen;K Financiële dienstverlening;2011;1751.0;1046.0;55.0;1846.0
461;1 tot 10 werkzame personen;K Financiële dienstverlening;2012;2179.0;1076.0;59.0;1806.0
462;1 tot 10 werkzame personen;L Verhuur en handel van onroerend goed;2011;42.0;32.0;2.0;55.0
463;1 tot 10 werkzame personen;L Verhuur en handel van onroerend goed;2012;69.0;38.0;3.0;53.0
464;1 tot 10 werkzame personen;68 Verhuur en handel van onroerend goed;2011;42.0;32.0;2.0;55.0
465;1 tot 10 werkzame personen;68 Verhuur en handel van onroerend goed;2012;69.0;38.0;3.0;53.0
466;1 tot 10 werkzame personen;M-N Zakelijke dienstverlening;2011;8100.0;3476.0;182.0;2411.0
467;1 tot 10 werkzame personen;M-N Zakelijke dienstverlening;2012;10687.0;4460.0;248.0;2529.0
468;1 tot 10 werkzame personen;M Specialistische zakelijke diensten;2011;7038.0;2923.0;151.0;2252.0
469;1 tot 10 werkzame personen;M Specialistische zakelijke diensten;2012;9324.0;3932.0;218.0;2336.0
470;1 tot 10 werkzame personen;69-71 Management- en technisch advies;2011;4564.0;2078.0;106.0;1743.0
471;1 tot 10 werkzame personen;69-71 Management- en technisch advies;2012;6349.0;2991.0;167.0;1800.0
472;1 tot 10 werkzame personen;69 Juridische diensten en administratie;2011;76.0;40.0;2.0;40.0
473;1 tot 10 werkzame personen;69 Juridische diensten en administratie;2012;156.0;60.0;3.0;52.0
474;1 tot 10 werkzame personen;70 Holdings en managementadviesbureaus;2011;1124.0;863.0;52.0;833.0
475;1 tot 10 werkzame personen;70 Holdings en managementadviesbureaus;2012;2372.0;1664.0;109.0;877.0
476;1 tot 10 werkzame personen;71 Architecten-, ingenieursbureaus e.d.;2011;3364.0;1175.0;52.0;870.0
477;1 tot 10 werkzame personen;71 Architecten-, ingenieursbureaus e.d.;2012;3821.0;1267.0;56.0;871.0
478;1 tot 10 werkzame personen;72 Research;2011;1045.0;606.0;35.0;278.0
479;1 tot 10 werkzame personen;72 Research;2012;1135.0;594.0;34.0;269.0
480;1 tot 10 werkzame personen;73-75 Reclame, design, overige diensten;2011;1428.0;238.0;11.0;231.0
481;1 tot 10 werkzame personen;73-75 Reclame, design, overige diensten;2012;1840.0;347.0;16.0;267.0
482;1 tot 10 werkzame personen;73 Reclamewezen en marktonderzoek;2011;1320.0;154.0;6.0;141.0
483;1 tot 10 werkzame personen;73 Reclamewezen en marktonderzoek;2012;1551.0;175.0;8.0;142.0
484;1 tot 10 werkzame personen;74 Design, fotografie, vertaalbureaus;2011;95.0;83.0;4.0;87.0
485;1 tot 10 werkzame personen;74 Design, fotografie, vertaalbureaus;2012;250.0;167.0;8.0;116.0
486;1 tot 10 werkzame personen;75 Veterinaire dienstverlening;2011;13.0;1.0;0.0;3.0
487;1 tot 10 werkzame personen;75 Veterinaire dienstverlening;2012;39.0;4.0;0.0;9.0
488;1 tot 10 werkzame personen;N Verhuur en overige zakelijke diensten;2011;1063.0;553.0;31.0;159.0
489;1 tot 10 werkzame personen;N Verhuur en overige zakelijke diensten;2012;1363.0;528.0;31.0;193.0
490;1 tot 10 werkzame personen;O-Q Overheid en zorg;2011;;;;
491;1 tot 10 werkzame personen;O-Q Overheid en zorg;2012;;;;
492;1 tot 10 werkzame personen;O Openbaar bestuur en overheidsdiensten;2011;;;;
493;1 tot 10 werkzame personen;O Openbaar bestuur en overheidsdiensten;2012;;;;
494;1 tot 10 werkzame personen;84 Openbaar bestuur en overheidsdiensten;2011;;;;
495;1 tot 10 werkzame personen;84 Openbaar bestuur en overheidsdiensten;2012;;;;
496;1 tot 10 werkzame personen;P Onderwijs;2011;;;;
497;1 tot 10 werkzame personen;P Onderwijs;2012;;;;
498;1 tot 10 werkzame personen;85 Onderwijs;2011;;;;
499;1 tot 10 werkzame personen;85 Onderwijs;2012;;;;
500;1 tot 10 werkzame personen;Q Gezondheids- en welzijnszorg;2011;;;;
501;1 tot 10 werkzame personen;Q Gezondheids- en welzijnszorg;2012;;;;
502;1 tot 10 werkzame personen;87-88 Verzorging en welzijn;2011;;;;
503;1 tot 10 werkzame personen;87-88 Verzorging en welzijn;2012;;;;
504;1 tot 10 werkzame personen;R-U Cultuur, recreatie, overige diensten;2011;;;;
505;1 tot 10 werkzame personen;R-U Cultuur, recreatie, overige diensten;2012;;;;
506;1 tot 10 werkzame personen;R Cultuur, sport en recreatie;2011;;;;
507;1 tot 10 werkzame personen;R Cultuur, sport en recreatie;2012;;;;
508;1 tot 10 werkzame personen;S Overige dienstverlening;2011;;;;
509;1 tot 10 werkzame personen;S Overige dienstverlening;2012;;;;
510;1 tot 10 werkzame personen;T Huishoudens;2011;;;;
511;1 tot 10 werkzame personen;T Huishoudens;2012;;;;
512;1 tot 10 werkzame personen;U Extraterritoriale organisaties;2011;;;;
513;1 tot 10 werkzame personen;U Extraterritoriale organisaties;2012;;;;
514;1 tot 10 werkzame personen;99 Extraterritoriale organisaties;2011;;;;
515;1 tot 10 werkzame personen;99 Extraterritoriale organisaties;2012;;;;
516;10 tot 50 werkzame personen;A-U Alle economische activiteiten;2011;26682.0;12331.0;834.0;5474.0
517;10 tot 50 werkzame personen;A-U Alle economische activiteiten;2012;25409.0;12747.0;854.0;5993.0
518;10 tot 50 werkzame personen;A Landbouw, bosbouw en visserij;2011;355.0;59.0;5.0;129.0
519;10 tot 50 werkzame personen;A Landbouw, bosbouw en visserij;2012;442.0;182.0;11.0;241.0
520;10 tot 50 werkzame personen;B-E Nijverheid (geen bouw) en energie;2011;11032.0;5148.0;310.0;2096.0
521;10 tot 50 werkzame personen;B-E Nijverheid (geen bouw) en energie;2012;7283.0;3229.0;194.0;1828.0
522;10 tot 50 werkzame personen;B Delfstoffenwinning;2011;25.0;24.0;2.0;9.0
523;10 tot 50 werkzame personen;B Delfstoffenwinning;2012;12.0;5.0;0.0;4.0
524;10 tot 50 werkzame personen;C Industrie;2011;10834.0;5079.0;301.0;2041.0
525;10 tot 50 werkzame personen;C Industrie;2012;7145.0;3181.0;191.0;1792.0
526;10 tot 50 werkzame personen;10-12 Voedings-, genotmiddelenindustrie;2011;362.0;167.0;10.0;228.0
527;10 tot 50 werkzame personen;10-12 Voedings-, genotmiddelenindustrie;2012;170.0;76.0;5.0;83.0
528;10 tot 50 werkzame personen;10 Voedingsmiddelenindustrie;2011;344.0;156.0;9.0;221.0
529;10 tot 50 werkzame personen;10 Voedingsmiddelenindustrie;2012;161.0;74.0;5.0;82.0
530;10 tot 50 werkzame personen;11 Drankenindustrie;2011;18.0;12.0;1.0;7.0
531;10 tot 50 werkzame personen;11 Drankenindustrie;2012;9.0;2.0;0.0;1.0
532;10 tot 50 werkzame personen;12 Tabaksindustrie;2011;;;;0.0
533;10 tot 50 werkzame personen;12 Tabaksindustrie;2012;;;;0.0
534;10 tot 50 werkzame personen;13-15 Textiel-, kleding-, lederindustrie;2011;13.0;15.0;2.0;1.0
535;10 tot 50 werkzame personen;13-15 Textiel-, kleding-, lederindustrie;2012;98.0;83.0;6.0;64.0
536;10 tot 50 werkzame personen;13 Textielindustrie;2011;13.0;15.0;2.0;1.0
537;10 tot 50 werkzame personen;13 Textielindustrie;2012;68.0;68.0;5.0;54.0
538;10 tot 50 werkzame personen;14 Kledingindustrie;2011;;;;0.0
539;10 tot 50 werkzame personen;14 Kledingindustrie;2012;18.0;6.0;0.0;6.0
540;10 tot 50 werkzame personen;15 Leer- en schoenenindustrie;2011;;;;0.0
541;10 tot 50 werkzame personen;15 Leer- en schoenenindustrie;2012;12.0;9.0;0.0;4.0
542;10 tot 50 werkzame personen;16+23 Hout- en bouwmaterialenindustrie;2011;748.0;278.0;8.0;207.0
543;10 tot 50 werkzame personen;16+23 Hout- en bouwmaterialenindustrie;2012;164.0;37.0;2.0;60.0
544;10 tot 50 werkzame personen;16 Houtindustrie;2011;5.0;1.0;0.0;2.0
545;10 tot 50 werkzame personen;16 Houtindustrie;2012;68.0;8.0;0.0;32.0
546;10 tot 50 werkzame personen;17-18 Papier- en grafische industrie;2011;187.0;123.0;4.0;142.0
547;10 tot 50 werkzame personen;17-18 Papier- en grafische industrie;2012;239.0;124.0;7.0;83.0
548;10 tot 50 werkzame personen;17 Papierindustrie;2011;77.0;23.0;1.0;92.0
549;10 tot 50 werkzame personen;17 Papierindustrie;2012;155.0;50.0;4.0;46.0
550;10 tot 50 werkzame personen;18 Grafische industrie;2011;109.0;99.0;3.0;50.0
551;10 tot 50 werkzame personen;18 Grafische industrie;2012;84.0;74.0;3.0;37.0
552;10 tot 50 werkzame personen;19-22 Raffinaderijen en chemie;2011;1352.0;831.0;52.0;272.0
553;10 tot 50 werkzame personen;19-22 Raffinaderijen en chemie;2012;1302.0;663.0;44.0;247.0
554;10 tot 50 werkzame personen;19 Aardolie-industrie;2011;1.0;1.0;0.0;1.0
555;10 tot 50 werkzame personen;19 Aardolie-industrie;2012;;;;0.0
556;10 tot 50 werkzame personen;20-21 Chemie en farmaceutische industrie;2011;968.0;639.0;33.0;177.0
557;10 tot 50 werkzame personen;20-21 Chemie en farmaceutische industrie;2012;712.0;477.0;30.0;155.0
558;10 tot 50 werkzame personen;20 Chemische industrie;2011;713.0;406.0;22.0;160.0
559;10 tot 50 werkzame personen;20 Chemische industrie;2012;616.0;432.0;27.0;139.0
560;10 tot 50 werkzame personen;21 Farmaceutische industrie;2011;255.0;233.0;12.0;17.0
561;10 tot 50 werkzame personen;21 Farmaceutische industrie;2012;96.0;45.0;3.0;16.0
562;10 tot 50 werkzame personen;22 Rubber- en kunststofproductindustrie;2011;382.0;191.0;18.0;94.0
563;10 tot 50 werkzame personen;22 Rubber- en kunststofproductindustrie;2012;590.0;186.0;14.0;93.0
564;10 tot 50 werkzame personen;23 Bouwmaterialenindustrie;2011;743.0;277.0;8.0;205.0
565;10 tot 50 werkzame personen;23 Bouwmaterialenindustrie;2012;96.0;29.0;2.0;28.0
566;10 tot 50 werkzame personen;24-30, 33 Metaal-elektro industrie;2011;5580.0;2369.0;150.0;1071.0
567;10 tot 50 werkzame personen;24-30, 33 Metaal-elektro industrie;2012;4667.0;1996.0;118.0;1109.0
568;10 tot 50 werkzame personen;24-25 Basismetaal, metaalprod.-industrie;2011;1525.0;413.0;21.0;315.0
569;10 tot 50 werkzame personen;24-25 Basismetaal, metaalprod.-industrie;2012;1297.0;407.0;23.0;333.0
570;10 tot 50 werkzame personen;24 Basismetaalindustrie;2011;26.0;26.0;2.0;1.0
571;10 tot 50 werkzame personen;24 Basismetaalindustrie;2012;23.0;22.0;2.0;1.0
572;10 tot 50 werkzame personen;25 Metaalproductenindustrie;2011;1499.0;387.0;19.0;314.0
573;10 tot 50 werkzame personen;25 Metaalproductenindustrie;2012;1273.0;384.0;21.0;332.0
574;10 tot 50 werkzame personen;26-28 Elektrotechn. en machine-industrie;2011;2280.0;1002.0;77.0;484.0
575;10 tot 50 werkzame personen;26-28 Elektrotechn. en machine-industrie;2012;2432.0;1202.0;72.0;569.0
576;10 tot 50 werkzame personen;26-27 Elektrische en elektron. Industrie;2011;1188.0;555.0;40.0;257.0
577;10 tot 50 werkzame personen;26-27 Elektrische en elektron. Industrie;2012;1070.0;494.0;33.0;266.0
578;10 tot 50 werkzame personen;26 Elektrotechnische industrie;2011;364.0;229.0;16.0;85.0
579;10 tot 50 werkzame personen;26 Elektrotechnische industrie;2012;726.0;354.0;24.0;147.0
580;10 tot 50 werkzame personen;27 Elektrische apparatenindustrie;2011;824.0;326.0;24.0;172.0
581;10 tot 50 werkzame personen;27 Elektrische apparatenindustrie;2012;344.0;139.0;9.0;119.0
582;10 tot 50 werkzame personen;28 Machine-industrie;2011;1092.0;447.0;37.0;228.0
583;10 tot 50 werkzame personen;28 Machine-industrie;2012;1362.0;708.0;39.0;303.0
584;10 tot 50 werkzame personen;29-30 Transportmiddelenindustrie;2011;1405.0;875.0;45.0;219.0
585;10 tot 50 werkzame personen;29-30 Transportmiddelenindustrie;2012;786.0;336.0;20.0;155.0
586;10 tot 50 werkzame personen;29 Auto- en aanhangwagenindustrie;2011;564.0;164.0;9.0;141.0
587;10 tot 50 werkzame personen;29 Auto- en aanhangwagenindustrie;2012;515.0;225.0;10.0;106.0
588;10 tot 50 werkzame personen;30 Overige transportmiddelenindustrie;2011;841.0;711.0;36.0;78.0
589;10 tot 50 werkzame personen;30 Overige transportmiddelenindustrie;2012;272.0;111.0;10.0;49.0
590;10 tot 50 werkzame personen;31 Meubelindustrie;2011;2592.0;1296.0;75.0;120.0
591;10 tot 50 werkzame personen;31 Meubelindustrie;2012;250.0;52.0;2.0;63.0
592;10 tot 50 werkzame personen;32 Overige industrie;2011;;;;0.0
593;10 tot 50 werkzame personen;32 Overige industrie;2012;255.0;150.0;8.0;81.0
594;10 tot 50 werkzame personen;33 Reparatie en installatie van machines;2011;370.0;79.0;7.0;53.0
595;10 tot 50 werkzame personen;33 Reparatie en installatie van machines;2012;153.0;52.0;3.0;52.0
596;10 tot 50 werkzame personen;D Energievoorziening;2011;2.0;2.0;0.0;1.0
597;10 tot 50 werkzame personen;D Energievoorziening;2012;1.0;1.0;0.0;1.0
598;10 tot 50 werkzame personen;35 Energiebedrijven;2011;2.0;2.0;0.0;1.0
599;10 tot 50 werkzame personen;35 Energiebedrijven;2012;1.0;1.0;0.0;1.0
600;10 tot 50 werkzame personen;E Waterbedrijven en afvalbeheer;2011;171.0;43.0;7.0;45.0
601;10 tot 50 werkzame personen;E Waterbedrijven en afvalbeheer;2012;125.0;41.0;3.0;32.0
602;10 tot 50 werkzame personen;F Bouwnijverheid;2011;817.0;265.0;16.0;317.0
603;10 tot 50 werkzame personen;F Bouwnijverheid;2012;794.0;335.0;25.0;331.0
604;10 tot 50 werkzame personen;G+I Handel en horeca;2011;2249.0;1088.0;63.0;862.0
605;10 tot 50 werkzame personen;G+I Handel en horeca;2012;2234.0;1092.0;61.0;748.0
606;10 tot 50 werkzame personen;G-I Handel, vervoer en horeca;2011;2779.0;1185.0;68.0;1120.0
607;10 tot 50 werkzame personen;G-I Handel, vervoer en horeca;2012;2626.0;1186.0;66.0;908.0
608;10 tot 50 werkzame personen;G Handel;2011;2281.0;997.0;57.0;905.0
609;10 tot 50 werkzame personen;G Handel;2012;2461.0;1164.0;65.0;830.0
610;10 tot 50 werkzame personen;H Vervoer en opslag;2011;323.0;37.0;2.0;156.0
611;10 tot 50 werkzame personen;H Vervoer en opslag;2012;165.0;22.0;1.0;78.0
612;10 tot 50 werkzame personen;I Horeca;2011;174.0;151.0;9.0;58.0
613;10 tot 50 werkzame personen;I Horeca;2012;;;;0.0
614;10 tot 50 werkzame personen;J Informatie en communicatie;2011;5102.0;2814.0;228.0;789.0
615;10 tot 50 werkzame personen;J Informatie en communicatie;2012;5598.0;3267.0;215.0;959.0
616;10 tot 50 werkzame personen;58-60 Uitgeverijen, film,radio en t.v.;2011;449.0;39.0;3.0;111.0
