ID;GeslachtWerknemer;Dienstverband;OverigeKenmerkenWerknemer;BedrijfstakkenBranchesSBI93;Perioden;Banen_1;Arbeidsvolume_2;Uurloon_3;MaandloonInclusiefOverwerk_4;MaandloonExclusiefOverwerk_5;JaarloonInclusiefBijzondereBeloning_6;JaarloonExclusiefBijzondereBeloning_7;BijzondereBeloning_8;BijtellingAutoVanDeZaak_9;PerBaanPerWeekInclusiefOverwerk_10;PerBaanPerWeekExclusiefOverwerk_11;PerBaanPerJaar_12;PerArbeidsjaar_13
7600;Vrouwen;Voltijd;Totaal;K VH en handel in onroerend goed, ..;2006;162.0;162.0;15.85;2408.0;2394.0;32600.0;28890.0;3710.0;620.0;39.5;39.4;1813.0;1813.0
7601;Vrouwen;Voltijd;Totaal;K VH en handel in onroerend goed, ..;2007;180.0;180.0;16.28;2450.0;2435.0;33240.0;29390.0;3850.0;650.0;39.5;39.3;1794.0;1794.0
7602;Vrouwen;Voltijd;Totaal;K VH en handel in onroerend goed, ..;2008;193.0;193.0;17.03;2556.0;2542.0;34620.0;30670.0;3950.0;780.0;39.4;39.1;1791.0;1791.0
7603;Vrouwen;Voltijd;Totaal;K VH en handel in onroerend goed, ..;2009;177.0;177.0;17.75;2672.0;2659.0;36090.0;32070.0;4020.0;820.0;39.3;39.1;1798.0;1798.0
7604;Vrouwen;Voltijd;Totaal;L Openbaar bestuur, overheidsdiensten ..;2006;75.0;75.0;19.12;2700.0;2690.0;37080.0;32400.0;4680.0;20.0;36.5;36.4;1689.0;1689.0
7605;Vrouwen;Voltijd;Totaal;L Openbaar bestuur, overheidsdiensten ..;2007;77.0;77.0;20.04;2811.0;2799.0;38510.0;33730.0;4790.0;20.0;36.6;36.5;1676.0;1676.0
7606;Vrouwen;Voltijd;Totaal;L Openbaar bestuur, overheidsdiensten ..;2008;78.0;78.0;20.77;2908.0;2897.0;40600.0;34900.0;5700.0;30.0;36.5;36.4;1673.0;1673.0
7607;Vrouwen;Voltijd;Totaal;L Openbaar bestuur, overheidsdiensten ..;2009;81.0;81.0;21.29;2997.0;2984.0;41850.0;35960.0;5880.0;20.0;36.6;36.4;1682.0;1682.0
7608;Vrouwen;Voltijd;Totaal;M Onderwijs;2006;77.0;77.0;18.99;2681.0;2680.0;36280.0;32180.0;4100.0;40.0;37.5;37.5;1693.0;1693.0
7609;Vrouwen;Voltijd;Totaal;M Onderwijs;2007;78.0;78.0;19.42;2725.0;2723.0;37320.0;32700.0;4620.0;40.0;37.6;37.6;1683.0;1683.0
7610;Vrouwen;Voltijd;Totaal;M Onderwijs;2008;84.0;84.0;20.11;2807.0;2805.0;38800.0;33680.0;5120.0;50.0;37.0;37.0;1674.0;1674.0
7611;Vrouwen;Voltijd;Totaal;M Onderwijs;2009;83.0;83.0;20.91;2930.0;2928.0;40820.0;35160.0;5650.0;50.0;37.2;37.2;1680.0;1680.0
7612;Vrouwen;Voltijd;Totaal;N Gezondheids- en welzijnszorg;2006;181.0;181.0;16.96;2336.0;2327.0;31420.0;28030.0;3380.0;40.0;36.0;35.9;1646.0;1646.0
7613;Vrouwen;Voltijd;Totaal;N Gezondheids- en welzijnszorg;2007;190.0;190.0;17.48;2386.0;2376.0;32100.0;28640.0;3460.0;40.0;36.0;35.9;1632.0;1632.0
7614;Vrouwen;Voltijd;Totaal;N Gezondheids- en welzijnszorg;2008;212.0;212.0;18.05;2442.0;2433.0;33050.0;29310.0;3750.0;50.0;35.7;35.5;1618.0;1618.0
7615;Vrouwen;Voltijd;Totaal;N Gezondheids- en welzijnszorg;2009;211.0;211.0;18.33;2531.0;2521.0;34470.0;30370.0;4100.0;50.0;36.2;36.1;1650.0;1650.0
7616;Vrouwen;Voltijd;Totaal;O Milieudienstverlening, cultuur, ..;2006;43.0;43.0;15.66;2232.0;2223.0;29930.0;26780.0;3150.0;200.0;37.3;37.2;1703.0;1703.0
7617;Vrouwen;Voltijd;Totaal;O Milieudienstverlening, cultuur, ..;2007;45.0;45.0;16.12;2282.0;2273.0;30670.0;27390.0;3280.0;210.0;37.4;37.3;1692.0;1692.0
7618;Vrouwen;Voltijd;Totaal;O Milieudienstverlening, cultuur, ..;2008;48.0;48.0;16.56;2337.0;2330.0;31380.0;28040.0;3330.0;240.0;37.1;37.0;1688.0;1688.0
7619;Vrouwen;Voltijd;Totaal;O Milieudienstverlening, cultuur, ..;2009;46.0;46.0;17.34;2450.0;2442.0;32980.0;29400.0;3580.0;250.0;37.1;37.0;1690.0;1690.0
7620;Vrouwen;Voltijd;Leeftijd: 0 tot 15 jaar;A-O Alle economische activiteiten ..;2006;;;;;;;;;;;;;
7621;Vrouwen;Voltijd;Leeftijd: 0 tot 15 jaar;A-O Alle economische activiteiten ..;2007;;;;;;;;;;;;;
7622;Vrouwen;Voltijd;Leeftijd: 0 tot 15 jaar;A-O Alle economische activiteiten ..;2008;;;;;;;;;;;;;
7623;Vrouwen;Voltijd;Leeftijd: 0 tot 15 jaar;A-O Alle economische activiteiten ..;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7624;Vrouwen;Voltijd;Leeftijd: 0 tot 15 jaar;A+B Landbouw, bosbouw, visserij;2006;;;;;;;;;;;;;
7625;Vrouwen;Voltijd;Leeftijd: 0 tot 15 jaar;A+B Landbouw, bosbouw, visserij;2007;;;;;;;;;;;;;
7626;Vrouwen;Voltijd;Leeftijd: 0 tot 15 jaar;A+B Landbouw, bosbouw, visserij;2008;;;;;;;;;;;;;
7627;Vrouwen;Voltijd;Leeftijd: 0 tot 15 jaar;A+B Landbouw, bosbouw, visserij;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7628;Vrouwen;Voltijd;Leeftijd: 0 tot 15 jaar;C Winning van delfstoffen;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7629;Vrouwen;Voltijd;Leeftijd: 0 tot 15 jaar;C Winning van delfstoffen;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7630;Vrouwen;Voltijd;Leeftijd: 0 tot 15 jaar;C Winning van delfstoffen;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7631;Vrouwen;Voltijd;Leeftijd: 0 tot 15 jaar;C Winning van delfstoffen;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7632;Vrouwen;Voltijd;Leeftijd: 0 tot 15 jaar;D Industrie;2006;;;;;;;;;;;;;
7633;Vrouwen;Voltijd;Leeftijd: 0 tot 15 jaar;D Industrie;2007;;;;;;;;;;;;;
7634;Vrouwen;Voltijd;Leeftijd: 0 tot 15 jaar;D Industrie;2008;;;;;;;;;;;;;
7635;Vrouwen;Voltijd;Leeftijd: 0 tot 15 jaar;D Industrie;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7636;Vrouwen;Voltijd;Leeftijd: 0 tot 15 jaar;E Productie en distributie van en ..;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7637;Vrouwen;Voltijd;Leeftijd: 0 tot 15 jaar;E Productie en distributie van en ..;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7638;Vrouwen;Voltijd;Leeftijd: 0 tot 15 jaar;E Productie en distributie van en ..;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7639;Vrouwen;Voltijd;Leeftijd: 0 tot 15 jaar;E Productie en distributie van en ..;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7640;Vrouwen;Voltijd;Leeftijd: 0 tot 15 jaar;F Bouwnijverheid;2006;;;;;;;;;;;;;
7641;Vrouwen;Voltijd;Leeftijd: 0 tot 15 jaar;F Bouwnijverheid;2007;;;;;;;;;;;;;
7642;Vrouwen;Voltijd;Leeftijd: 0 tot 15 jaar;F Bouwnijverheid;2008;;;;;;;;;;;;;
7643;Vrouwen;Voltijd;Leeftijd: 0 tot 15 jaar;F Bouwnijverheid;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7644;Vrouwen;Voltijd;Leeftijd: 0 tot 15 jaar;G Reparatie van consumentenartikelen ..;2006;;;;;;;;;;;;;
7645;Vrouwen;Voltijd;Leeftijd: 0 tot 15 jaar;G Reparatie van consumentenartikelen ..;2007;;;;;;;;;;;;;
7646;Vrouwen;Voltijd;Leeftijd: 0 tot 15 jaar;G Reparatie van consumentenartikelen ..;2008;;;;;;;;;;;;;
7647;Vrouwen;Voltijd;Leeftijd: 0 tot 15 jaar;G Reparatie van consumentenartikelen ..;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7648;Vrouwen;Voltijd;Leeftijd: 0 tot 15 jaar;H Horeca;2006;;;;;;;;;;;;;
7649;Vrouwen;Voltijd;Leeftijd: 0 tot 15 jaar;H Horeca;2007;;;;;;;;;;;;;
7650;Vrouwen;Voltijd;Leeftijd: 0 tot 15 jaar;H Horeca;2008;;;;;;;;;;;;;
7651;Vrouwen;Voltijd;Leeftijd: 0 tot 15 jaar;H Horeca;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7652;Vrouwen;Voltijd;Leeftijd: 0 tot 15 jaar;I Vervoer, opslag en communicatie;2006;;;;;;;;;;;;;
7653;Vrouwen;Voltijd;Leeftijd: 0 tot 15 jaar;I Vervoer, opslag en communicatie;2007;;;;;;;;;;;;;
7654;Vrouwen;Voltijd;Leeftijd: 0 tot 15 jaar;I Vervoer, opslag en communicatie;2008;;;;;;;;;;;;;
7655;Vrouwen;Voltijd;Leeftijd: 0 tot 15 jaar;I Vervoer, opslag en communicatie;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7656;Vrouwen;Voltijd;Leeftijd: 0 tot 15 jaar;J Financiële instellingen;2006;;;;;;;;;;;;;
7657;Vrouwen;Voltijd;Leeftijd: 0 tot 15 jaar;J Financiële instellingen;2007;;;;;;;;;;;;;
7658;Vrouwen;Voltijd;Leeftijd: 0 tot 15 jaar;J Financiële instellingen;2008;;;;;;;;;;;;;
7659;Vrouwen;Voltijd;Leeftijd: 0 tot 15 jaar;J Financiële instellingen;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7660;Vrouwen;Voltijd;Leeftijd: 0 tot 15 jaar;K VH en handel in onroerend goed, ..;2006;;;;;;;;;;;;;
7661;Vrouwen;Voltijd;Leeftijd: 0 tot 15 jaar;K VH en handel in onroerend goed, ..;2007;;;;;;;;;;;;;
7662;Vrouwen;Voltijd;Leeftijd: 0 tot 15 jaar;K VH en handel in onroerend goed, ..;2008;;;;;;;;;;;;;
7663;Vrouwen;Voltijd;Leeftijd: 0 tot 15 jaar;K VH en handel in onroerend goed, ..;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7664;Vrouwen;Voltijd;Leeftijd: 0 tot 15 jaar;L Openbaar bestuur, overheidsdiensten ..;2006;;;;;;;;;;;;;
7665;Vrouwen;Voltijd;Leeftijd: 0 tot 15 jaar;L Openbaar bestuur, overheidsdiensten ..;2007;;;;;;;;;;;;;
7666;Vrouwen;Voltijd;Leeftijd: 0 tot 15 jaar;L Openbaar bestuur, overheidsdiensten ..;2008;;;;;;;;;;;;;
7667;Vrouwen;Voltijd;Leeftijd: 0 tot 15 jaar;L Openbaar bestuur, overheidsdiensten ..;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7668;Vrouwen;Voltijd;Leeftijd: 0 tot 15 jaar;M Onderwijs;2006;;;;;;;;;;;;;
7669;Vrouwen;Voltijd;Leeftijd: 0 tot 15 jaar;M Onderwijs;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7670;Vrouwen;Voltijd;Leeftijd: 0 tot 15 jaar;M Onderwijs;2008;;;;;;;;;;;;;
7671;Vrouwen;Voltijd;Leeftijd: 0 tot 15 jaar;M Onderwijs;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7672;Vrouwen;Voltijd;Leeftijd: 0 tot 15 jaar;N Gezondheids- en welzijnszorg;2006;;;;;;;;;;;;;
7673;Vrouwen;Voltijd;Leeftijd: 0 tot 15 jaar;N Gezondheids- en welzijnszorg;2007;;;;;;;;;;;;;
7674;Vrouwen;Voltijd;Leeftijd: 0 tot 15 jaar;N Gezondheids- en welzijnszorg;2008;;;;;;;;;;;;;
7675;Vrouwen;Voltijd;Leeftijd: 0 tot 15 jaar;N Gezondheids- en welzijnszorg;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7676;Vrouwen;Voltijd;Leeftijd: 0 tot 15 jaar;O Milieudienstverlening, cultuur, ..;2006;;;;;;;;;;;;;
7677;Vrouwen;Voltijd;Leeftijd: 0 tot 15 jaar;O Milieudienstverlening, cultuur, ..;2007;;;;;;;;;;;;;
7678;Vrouwen;Voltijd;Leeftijd: 0 tot 15 jaar;O Milieudienstverlening, cultuur, ..;2008;;;;;;;;;;;;;
7679;Vrouwen;Voltijd;Leeftijd: 0 tot 15 jaar;O Milieudienstverlening, cultuur, ..;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7680;Vrouwen;Voltijd;Leeftijd: 15 tot 20 jaar;A-O Alle economische activiteiten ..;2006;19.0;19.0;5.72;836.0;829.0;10860.0;10040.0;820.0;10.0;38.4;38.2;1741.0;1741.0
7681;Vrouwen;Voltijd;Leeftijd: 15 tot 20 jaar;A-O Alle economische activiteiten ..;2007;20.0;20.0;5.66;817.0;812.0;10610.0;9800.0;810.0;10.0;38.4;38.3;1722.0;1722.0
7682;Vrouwen;Voltijd;Leeftijd: 15 tot 20 jaar;A-O Alle economische activiteiten ..;2008;22.0;22.0;5.58;810.0;804.0;10500.0;9720.0;780.0;10.0;37.9;37.8;1730.0;1730.0
7683;Vrouwen;Voltijd;Leeftijd: 15 tot 20 jaar;A-O Alle economische activiteiten ..;2009;18.0;18.0;5.64;824.0;818.0;10690.0;9890.0;800.0;10.0;38.1;37.9;1742.0;1742.0
7684;Vrouwen;Voltijd;Leeftijd: 15 tot 20 jaar;A+B Landbouw, bosbouw, visserij;2006;1.0;1.0;4.86;734.0;728.0;9120.0;8800.0;310.0;0.0;40.2;40.1;1800.0;1800.0
7685;Vrouwen;Voltijd;Leeftijd: 15 tot 20 jaar;A+B Landbouw, bosbouw, visserij;2007;1.0;1.0;5.31;790.0;785.0;9810.0;9480.0;330.0;10.0;40.2;40.1;1776.0;1776.0
7686;Vrouwen;Voltijd;Leeftijd: 15 tot 20 jaar;A+B Landbouw, bosbouw, visserij;2008;1.0;1.0;5.33;816.0;806.0;10190.0;9800.0;390.0;0.0;39.9;39.5;1815.0;1815.0
7687;Vrouwen;Voltijd;Leeftijd: 15 tot 20 jaar;A+B Landbouw, bosbouw, visserij;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7688;Vrouwen;Voltijd;Leeftijd: 15 tot 20 jaar;C Winning van delfstoffen;2006;;;;;;;;;;;;;
7689;Vrouwen;Voltijd;Leeftijd: 15 tot 20 jaar;C Winning van delfstoffen;2007;;;;;;;;;;;;;
7690;Vrouwen;Voltijd;Leeftijd: 15 tot 20 jaar;C Winning van delfstoffen;2008;;;;;;;;;;;;;
7691;Vrouwen;Voltijd;Leeftijd: 15 tot 20 jaar;C Winning van delfstoffen;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7692;Vrouwen;Voltijd;Leeftijd: 15 tot 20 jaar;D Industrie;2006;1.0;1.0;5.4;810.0;802.0;10490.0;9720.0;770.0;10.0;39.1;38.9;1781.0;1781.0
7693;Vrouwen;Voltijd;Leeftijd: 15 tot 20 jaar;D Industrie;2007;1.0;1.0;5.3;788.0;778.0;10100.0;9450.0;650.0;10.0;39.3;39.0;1761.0;1761.0
7694;Vrouwen;Voltijd;Leeftijd: 15 tot 20 jaar;D Industrie;2008;1.0;1.0;5.44;821.0;811.0;10590.0;9860.0;730.0;20.0;39.3;39.0;1788.0;1788.0
7695;Vrouwen;Voltijd;Leeftijd: 15 tot 20 jaar;D Industrie;2009;1.0;1.0;5.47;832.0;822.0;10760.0;9980.0;790.0;20.0;39.5;39.3;1804.0;1804.0
7696;Vrouwen;Voltijd;Leeftijd: 15 tot 20 jaar;E Productie en distributie van en ..;2006;;;;;;;;;;;;;
7697;Vrouwen;Voltijd;Leeftijd: 15 tot 20 jaar;E Productie en distributie van en ..;2007;;;;;;;;;;;;;
7698;Vrouwen;Voltijd;Leeftijd: 15 tot 20 jaar;E Productie en distributie van en ..;2008;;;;;;;;;;;;;
7699;Vrouwen;Voltijd;Leeftijd: 15 tot 20 jaar;E Productie en distributie van en ..;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7700;Vrouwen;Voltijd;Leeftijd: 15 tot 20 jaar;F Bouwnijverheid;2006;;;;;;;;;;;;;
7701;Vrouwen;Voltijd;Leeftijd: 15 tot 20 jaar;F Bouwnijverheid;2007;;;;;;;;;;;;;
7702;Vrouwen;Voltijd;Leeftijd: 15 tot 20 jaar;F Bouwnijverheid;2008;;;;;;;;;;;;;
7703;Vrouwen;Voltijd;Leeftijd: 15 tot 20 jaar;F Bouwnijverheid;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7704;Vrouwen;Voltijd;Leeftijd: 15 tot 20 jaar;G Reparatie van consumentenartikelen ..;2006;5.0;5.0;5.07;751.0;742.0;9730.0;9010.0;730.0;10.0;38.7;38.5;1755.0;1755.0
7705;Vrouwen;Voltijd;Leeftijd: 15 tot 20 jaar;G Reparatie van consumentenartikelen ..;2007;5.0;5.0;5.13;757.0;749.0;9830.0;9090.0;740.0;10.0;39.1;38.9;1753.0;1753.0
7706;Vrouwen;Voltijd;Leeftijd: 15 tot 20 jaar;G Reparatie van consumentenartikelen ..;2008;6.0;6.0;5.11;754.0;749.0;9780.0;9050.0;730.0;10.0;38.5;38.3;1759.0;1759.0
7707;Vrouwen;Voltijd;Leeftijd: 15 tot 20 jaar;G Reparatie van consumentenartikelen ..;2009;4.0;4.0;5.46;815.0;805.0;10570.0;9780.0;800.0;10.0;38.8;38.4;1769.0;1769.0
7708;Vrouwen;Voltijd;Leeftijd: 15 tot 20 jaar;H Horeca;2006;2.0;2.0;5.33;782.0;779.0;9950.0;9380.0;560.0;0.0;38.6;38.6;1755.0;1755.0
7709;Vrouwen;Voltijd;Leeftijd: 15 tot 20 jaar;H Horeca;2007;2.0;2.0;5.3;758.0;756.0;9680.0;9100.0;580.0;0.0;38.4;38.4;1711.0;1711.0
7710;Vrouwen;Voltijd;Leeftijd: 15 tot 20 jaar;H Horeca;2008;2.0;2.0;5.12;749.0;747.0;9530.0;8980.0;550.0;0.0;38.0;38.2;1752.0;1752.0
7711;Vrouwen;Voltijd;Leeftijd: 15 tot 20 jaar;H Horeca;2009;1.0;1.0;5.07;744.0;738.0;9450.0;8920.0;520.0;0.0;38.3;38.1;1745.0;1745.0
7712;Vrouwen;Voltijd;Leeftijd: 15 tot 20 jaar;I Vervoer, opslag en communicatie;2006;1.0;1.0;4.08;647.0;635.0;8320.0;7760.0;560.0;10.0;41.0;40.7;1867.0;1867.0
7713;Vrouwen;Voltijd;Leeftijd: 15 tot 20 jaar;I Vervoer, opslag en communicatie;2007;1.0;1.0;4.42;696.0;684.0;8980.0;8350.0;630.0;0.0;41.3;41.0;1859.0;1859.0
7714;Vrouwen;Voltijd;Leeftijd: 15 tot 20 jaar;I Vervoer, opslag en communicatie;2008;1.0;1.0;4.47;716.0;708.0;9190.0;8600.0;600.0;0.0;41.5;41.3;1902.0;1902.0
7715;Vrouwen;Voltijd;Leeftijd: 15 tot 20 jaar;I Vervoer, opslag en communicatie;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7716;Vrouwen;Voltijd;Leeftijd: 15 tot 20 jaar;J Financiële instellingen;2006;;;;;;;;;;;;;
7717;Vrouwen;Voltijd;Leeftijd: 15 tot 20 jaar;J Financiële instellingen;2007;;;;;;;;;;;;;
7718;Vrouwen;Voltijd;Leeftijd: 15 tot 20 jaar;J Financiële instellingen;2008;;;;;;;;;;;;;
7719;Vrouwen;Voltijd;Leeftijd: 15 tot 20 jaar;J Financiële instellingen;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7720;Vrouwen;Voltijd;Leeftijd: 15 tot 20 jaar;K VH en handel in onroerend goed, ..;2006;3.0;3.0;6.45;1008.0;990.0;12940.0;12090.0;850.0;40.0;40.5;40.3;1842.0;1842.0
7721;Vrouwen;Voltijd;Leeftijd: 15 tot 20 jaar;K VH en handel in onroerend goed, ..;2007;3.0;3.0;6.62;1000.0;998.0;13010.0;12010.0;1000.0;50.0;40.3;40.1;1810.0;1810.0
7722;Vrouwen;Voltijd;Leeftijd: 15 tot 20 jaar;K VH en handel in onroerend goed, ..;2008;3.0;3.0;6.5;1010.0;994.0;12900.0;12120.0;780.0;60.0;40.3;40.0;1835.0;1835.0
7723;Vrouwen;Voltijd;Leeftijd: 15 tot 20 jaar;K VH en handel in onroerend goed, ..;2009;3.0;3.0;6.23;971.0;959.0;12380.0;11650.0;730.0;50.0;40.4;40.0;1846.0;1846.0
7724;Vrouwen;Voltijd;Leeftijd: 15 tot 20 jaar;L Openbaar bestuur, overheidsdiensten ..;2006;1.0;1.0;7.49;1075.0;1073.0;15050.0;12910.0;2140.0;0.0;37.4;37.3;1718.0;1718.0
7725;Vrouwen;Voltijd;Leeftijd: 15 tot 20 jaar;L Openbaar bestuur, overheidsdiensten ..;2007;1.0;1.0;7.78;1115.0;1112.0;15390.0;13380.0;2000.0;0.0;37.6;37.6;1716.0;1716.0
7726;Vrouwen;Voltijd;Leeftijd: 15 tot 20 jaar;L Openbaar bestuur, overheidsdiensten ..;2008;1.0;1.0;7.89;1131.0;1128.0;16180.0;13570.0;2600.0;0.0;37.4;37.3;1715.0;1715.0
7727;Vrouwen;Voltijd;Leeftijd: 15 tot 20 jaar;L Openbaar bestuur, overheidsdiensten ..;2009;1.0;1.0;7.28;1044.0;1041.0;14660.0;12530.0;2130.0;0.0;37.3;37.2;1716.0;1716.0
7728;Vrouwen;Voltijd;Leeftijd: 15 tot 20 jaar;M Onderwijs;2006;;;;;;;;;;;;;
7729;Vrouwen;Voltijd;Leeftijd: 15 tot 20 jaar;M Onderwijs;2007;;;;;;;;;;;;;
7730;Vrouwen;Voltijd;Leeftijd: 15 tot 20 jaar;M Onderwijs;2008;;;;;;;;;;;;;
7731;Vrouwen;Voltijd;Leeftijd: 15 tot 20 jaar;M Onderwijs;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7732;Vrouwen;Voltijd;Leeftijd: 15 tot 20 jaar;N Gezondheids- en welzijnszorg;2006;4.0;4.0;6.45;903.0;901.0;11750.0;10840.0;910.0;0.0;37.0;36.9;1677.0;1677.0
7733;Vrouwen;Voltijd;Leeftijd: 15 tot 20 jaar;N Gezondheids- en welzijnszorg;2007;5.0;5.0;5.8;797.0;795.0;10310.0;9560.0;750.0;0.0;36.7;36.6;1646.0;1646.0
7734;Vrouwen;Voltijd;Leeftijd: 15 tot 20 jaar;N Gezondheids- en welzijnszorg;2008;6.0;6.0;5.58;764.0;763.0;9900.0;9170.0;730.0;0.0;35.8;35.8;1639.0;1639.0
7735;Vrouwen;Voltijd;Leeftijd: 15 tot 20 jaar;N Gezondheids- en welzijnszorg;2009;5.0;5.0;5.69;796.0;794.0;10330.0;9550.0;780.0;0.0;36.5;36.4;1674.0;1674.0
7736;Vrouwen;Voltijd;Leeftijd: 15 tot 20 jaar;O Milieudienstverlening, cultuur, ..;2006;2.0;2.0;5.27;704.0;701.0;9100.0;8440.0;650.0;0.0;35.3;35.2;1596.0;1596.0
7737;Vrouwen;Voltijd;Leeftijd: 15 tot 20 jaar;O Milieudienstverlening, cultuur, ..;2007;2.0;2.0;5.35;707.0;705.0;9190.0;8490.0;700.0;10.0;35.3;35.3;1580.0;1580.0
7738;Vrouwen;Voltijd;Leeftijd: 15 tot 20 jaar;O Milieudienstverlening, cultuur, ..;2008;2.0;2.0;5.27;698.0;696.0;8930.0;8380.0;550.0;0.0;35.0;35.0;1585.0;1585.0
7739;Vrouwen;Voltijd;Leeftijd: 15 tot 20 jaar;O Milieudienstverlening, cultuur, ..;2009;2.0;2.0;5.4;723.0;722.0;9280.0;8680.0;600.0;0.0;35.3;35.3;1604.0;1604.0
7740;Vrouwen;Voltijd;Leeftijd: 20 tot 25 jaar;A-O Alle economische activiteiten ..;2006;127.0;127.0;10.58;1554.0;1545.0;20620.0;18650.0;1970.0;60.0;38.2;38.1;1752.0;1752.0
7741;Vrouwen;Voltijd;Leeftijd: 20 tot 25 jaar;A-O Alle economische activiteiten ..;2007;132.0;132.0;10.84;1581.0;1570.0;20950.0;18970.0;1980.0;70.0;38.3;38.1;1739.0;1739.0
7742;Vrouwen;Voltijd;Leeftijd: 20 tot 25 jaar;A-O Alle economische activiteiten ..;2008;138.0;138.0;11.22;1631.0;1621.0;21650.0;19570.0;2080.0;90.0;38.0;37.8;1734.0;1734.0
7743;Vrouwen;Voltijd;Leeftijd: 20 tot 25 jaar;A-O Alle economische activiteiten ..;2009;126.0;126.0;11.54;1684.0;1674.0;22430.0;20210.0;2220.0;80.0;38.0;37.9;1741.0;1741.0
7744;Vrouwen;Voltijd;Leeftijd: 20 tot 25 jaar;A+B Landbouw, bosbouw, visserij;2006;1.0;1.0;9.23;1403.0;1389.0;17880.0;16840.0;1040.0;20.0;39.6;39.4;1806.0;1806.0
7745;Vrouwen;Voltijd;Leeftijd: 20 tot 25 jaar;A+B Landbouw, bosbouw, visserij;2007;2.0;2.0;9.45;1433.0;1418.0;18230.0;17200.0;1030.0;20.0;40.0;39.7;1801.0;1801.0
7746;Vrouwen;Voltijd;Leeftijd: 20 tot 25 jaar;A+B Landbouw, bosbouw, visserij;2008;2.0;2.0;9.7;1492.0;1474.0;19080.0;17910.0;1170.0;50.0;40.1;39.7;1824.0;1824.0
7747;Vrouwen;Voltijd;Leeftijd: 20 tot 25 jaar;A+B Landbouw, bosbouw, visserij;2009;1.0;1.0;9.83;1541.0;1515.0;19820.0;18490.0;1330.0;40.0;40.7;40.1;1848.0;1848.0
7748;Vrouwen;Voltijd;Leeftijd: 20 tot 25 jaar;C Winning van delfstoffen;2006;;;;;;;;;;;;;
7749;Vrouwen;Voltijd;Leeftijd: 20 tot 25 jaar;C Winning van delfstoffen;2007;;;;;;;;;;;;;
7750;Vrouwen;Voltijd;Leeftijd: 20 tot 25 jaar;C Winning van delfstoffen;2008;;;;;;;;;;;;;
