ID;Populatie;Gemeenten;OnderwijspositieBasisjaarT;PositieInSchooljaarT1;Herkomstgroepering;Perioden;AantalLeerlingenVoNaarBestemming_1;VerdelingNaarBestemmingIn_2
2050;Woongemeente;Nederland totaal;Havo-5 met diploma;9;Totaal herkomstgroeperingen;2003/'04;;
2051;Woongemeente;Nederland totaal;Havo-5 met diploma;9;Autochtonen;2003/'04;;
2052;Woongemeente;Nederland totaal;Havo-5 met diploma;9;Niet-westerse allochtonen;2003/'04;;
2053;Woongemeente;Nederland totaal;Havo-5 met diploma;9;Westerse allochtonen;2003/'04;;
2054;Woongemeente;Nederland totaal;Havo-5 met diploma;9;Turken;2003/'04;;
2055;Woongemeente;Nederland totaal;Havo-5 met diploma;9;Marokkanen;2003/'04;;
2056;Woongemeente;Nederland totaal;Havo-5 met diploma;9;Surinamers;2003/'04;;
2057;Woongemeente;Nederland totaal;Havo-5 met diploma;9;Antillianen en Arubanen;2003/'04;;
2058;Woongemeente;Nederland totaal;Havo-5 met diploma;9;Overig niet-westerse allochtonen;2003/'04;;
2059;Woongemeente;Nederland totaal;Havo-5 met diploma;9;Herkomst onbekend;2003/'04;;
2060;Woongemeente;Nederland totaal;Havo-5 met diploma;Overig onderwijs;Totaal herkomstgroeperingen;2003/'04;;
2061;Woongemeente;Nederland totaal;Havo-5 met diploma;Overig onderwijs;Autochtonen;2003/'04;;
2062;Woongemeente;Nederland totaal;Havo-5 met diploma;Overig onderwijs;Niet-westerse allochtonen;2003/'04;;
2063;Woongemeente;Nederland totaal;Havo-5 met diploma;Overig onderwijs;Westerse allochtonen;2003/'04;;
2064;Woongemeente;Nederland totaal;Havo-5 met diploma;Overig onderwijs;Turken;2003/'04;;
2065;Woongemeente;Nederland totaal;Havo-5 met diploma;Overig onderwijs;Marokkanen;2003/'04;;
2066;Woongemeente;Nederland totaal;Havo-5 met diploma;Overig onderwijs;Surinamers;2003/'04;;
2067;Woongemeente;Nederland totaal;Havo-5 met diploma;Overig onderwijs;Antillianen en Arubanen;2003/'04;;
2068;Woongemeente;Nederland totaal;Havo-5 met diploma;Overig onderwijs;Overig niet-westerse allochtonen;2003/'04;;
2069;Woongemeente;Nederland totaal;Havo-5 met diploma;Overig onderwijs;Herkomst onbekend;2003/'04;;
2070;Woongemeente;Nederland totaal;Havo-5 met diploma;Totaal niet in (bekostigd) onderwijs;Totaal herkomstgroeperingen;2003/'04;4500.0;12.0
2071;Woongemeente;Nederland totaal;Havo-5 met diploma;Totaal niet in (bekostigd) onderwijs;Autochtonen;2003/'04;3850.0;12.0
2072;Woongemeente;Nederland totaal;Havo-5 met diploma;Totaal niet in (bekostigd) onderwijs;Niet-westerse allochtonen;2003/'04;280.0;9.0
2073;Woongemeente;Nederland totaal;Havo-5 met diploma;Totaal niet in (bekostigd) onderwijs;Westerse allochtonen;2003/'04;380.0;16.0
2074;Woongemeente;Nederland totaal;Havo-5 met diploma;Totaal niet in (bekostigd) onderwijs;Turken;2003/'04;20.0;4.0
2075;Woongemeente;Nederland totaal;Havo-5 met diploma;Totaal niet in (bekostigd) onderwijs;Marokkanen;2003/'04;10.0;3.0
2076;Woongemeente;Nederland totaal;Havo-5 met diploma;Totaal niet in (bekostigd) onderwijs;Surinamers;2003/'04;80.0;10.0
2077;Woongemeente;Nederland totaal;Havo-5 met diploma;Totaal niet in (bekostigd) onderwijs;Antillianen en Arubanen;2003/'04;40.0;16.0
2078;Woongemeente;Nederland totaal;Havo-5 met diploma;Totaal niet in (bekostigd) onderwijs;Overig niet-westerse allochtonen;2003/'04;140.0;11.0
2079;Woongemeente;Nederland totaal;Havo-5 met diploma;Totaal niet in (bekostigd) onderwijs;Herkomst onbekend;2003/'04;;
2080;Woongemeente;Nederland totaal;Havo-5 met diploma;Uit GBA/onbekend;Totaal herkomstgroeperingen;2003/'04;;
2081;Woongemeente;Nederland totaal;Havo-5 met diploma;Uit GBA/onbekend;Autochtonen;2003/'04;;
2082;Woongemeente;Nederland totaal;Havo-5 met diploma;Uit GBA/onbekend;Niet-westerse allochtonen;2003/'04;;
2083;Woongemeente;Nederland totaal;Havo-5 met diploma;Uit GBA/onbekend;Westerse allochtonen;2003/'04;;
2084;Woongemeente;Nederland totaal;Havo-5 met diploma;Uit GBA/onbekend;Turken;2003/'04;;
2085;Woongemeente;Nederland totaal;Havo-5 met diploma;Uit GBA/onbekend;Marokkanen;2003/'04;;
2086;Woongemeente;Nederland totaal;Havo-5 met diploma;Uit GBA/onbekend;Surinamers;2003/'04;;
2087;Woongemeente;Nederland totaal;Havo-5 met diploma;Uit GBA/onbekend;Antillianen en Arubanen;2003/'04;;
2088;Woongemeente;Nederland totaal;Havo-5 met diploma;Uit GBA/onbekend;Overig niet-westerse allochtonen;2003/'04;;
2089;Woongemeente;Nederland totaal;Havo-5 met diploma;Uit GBA/onbekend;Herkomst onbekend;2003/'04;;
2090;Woongemeente;Nederland totaal;Havo-5 met diploma;Overige uitstroom;Totaal herkomstgroeperingen;2003/'04;4500.0;12.0
2091;Woongemeente;Nederland totaal;Havo-5 met diploma;Overige uitstroom;Autochtonen;2003/'04;3850.0;12.0
2092;Woongemeente;Nederland totaal;Havo-5 met diploma;Overige uitstroom;Niet-westerse allochtonen;2003/'04;280.0;9.0
2093;Woongemeente;Nederland totaal;Havo-5 met diploma;Overige uitstroom;Westerse allochtonen;2003/'04;380.0;16.0
2094;Woongemeente;Nederland totaal;Havo-5 met diploma;Overige uitstroom;Turken;2003/'04;20.0;4.0
2095;Woongemeente;Nederland totaal;Havo-5 met diploma;Overige uitstroom;Marokkanen;2003/'04;10.0;3.0
2096;Woongemeente;Nederland totaal;Havo-5 met diploma;Overige uitstroom;Surinamers;2003/'04;80.0;10.0
2097;Woongemeente;Nederland totaal;Havo-5 met diploma;Overige uitstroom;Antillianen en Arubanen;2003/'04;40.0;16.0
2098;Woongemeente;Nederland totaal;Havo-5 met diploma;Overige uitstroom;Overig niet-westerse allochtonen;2003/'04;140.0;11.0
2099;Woongemeente;Nederland totaal;Havo-5 met diploma;Overige uitstroom;Herkomst onbekend;2003/'04;;
2100;Woongemeente;Nederland totaal;Vmbo-3 totaal;0;Totaal herkomstgroeperingen;2003/'04;106660.0;100.0
2101;Woongemeente;Nederland totaal;Vmbo-3 totaal;0;Autochtonen;2003/'04;79250.0;100.0
2102;Woongemeente;Nederland totaal;Vmbo-3 totaal;0;Niet-westerse allochtonen;2003/'04;20720.0;100.0
2103;Woongemeente;Nederland totaal;Vmbo-3 totaal;0;Westerse allochtonen;2003/'04;6550.0;100.0
2104;Woongemeente;Nederland totaal;Vmbo-3 totaal;0;Turken;2003/'04;5100.0;100.0
2105;Woongemeente;Nederland totaal;Vmbo-3 totaal;0;Marokkanen;2003/'04;4670.0;100.0
2106;Woongemeente;Nederland totaal;Vmbo-3 totaal;0;Surinamers;2003/'04;3870.0;100.0
2107;Woongemeente;Nederland totaal;Vmbo-3 totaal;0;Antillianen en Arubanen;2003/'04;1530.0;100.0
2108;Woongemeente;Nederland totaal;Vmbo-3 totaal;0;Overig niet-westerse allochtonen;2003/'04;5570.0;100.0
2109;Woongemeente;Nederland totaal;Vmbo-3 totaal;0;Herkomst onbekend;2003/'04;150.0;100.0
2110;Woongemeente;Nederland totaal;Vmbo-3 totaal;1;Totaal herkomstgroeperingen;2003/'04;103250.0;97.0
2111;Woongemeente;Nederland totaal;Vmbo-3 totaal;1;Autochtonen;2003/'04;77440.0;98.0
2112;Woongemeente;Nederland totaal;Vmbo-3 totaal;1;Niet-westerse allochtonen;2003/'04;19550.0;94.0
2113;Woongemeente;Nederland totaal;Vmbo-3 totaal;1;Westerse allochtonen;2003/'04;6210.0;95.0
2114;Woongemeente;Nederland totaal;Vmbo-3 totaal;1;Turken;2003/'04;4910.0;96.0
2115;Woongemeente;Nederland totaal;Vmbo-3 totaal;1;Marokkanen;2003/'04;4500.0;96.0
2116;Woongemeente;Nederland totaal;Vmbo-3 totaal;1;Surinamers;2003/'04;3690.0;95.0
2117;Woongemeente;Nederland totaal;Vmbo-3 totaal;1;Antillianen en Arubanen;2003/'04;1410.0;92.0
2118;Woongemeente;Nederland totaal;Vmbo-3 totaal;1;Overig niet-westerse allochtonen;2003/'04;5050.0;91.0
2119;Woongemeente;Nederland totaal;Vmbo-3 totaal;1;Herkomst onbekend;2003/'04;50.0;32.0
2120;Woongemeente;Nederland totaal;Vmbo-3 totaal;2;Totaal herkomstgroeperingen;2003/'04;100080.0;94.0
2121;Woongemeente;Nederland totaal;Vmbo-3 totaal;2;Autochtonen;2003/'04;75640.0;95.0
2122;Woongemeente;Nederland totaal;Vmbo-3 totaal;2;Niet-westerse allochtonen;2003/'04;18430.0;89.0
2123;Woongemeente;Nederland totaal;Vmbo-3 totaal;2;Westerse allochtonen;2003/'04;5960.0;91.0
2124;Woongemeente;Nederland totaal;Vmbo-3 totaal;2;Turken;2003/'04;4670.0;92.0
2125;Woongemeente;Nederland totaal;Vmbo-3 totaal;2;Marokkanen;2003/'04;4250.0;91.0
2126;Woongemeente;Nederland totaal;Vmbo-3 totaal;2;Surinamers;2003/'04;3520.0;91.0
2127;Woongemeente;Nederland totaal;Vmbo-3 totaal;2;Antillianen en Arubanen;2003/'04;1330.0;87.0
2128;Woongemeente;Nederland totaal;Vmbo-3 totaal;2;Overig niet-westerse allochtonen;2003/'04;4670.0;84.0
2129;Woongemeente;Nederland totaal;Vmbo-3 totaal;2;Herkomst onbekend;2003/'04;40.0;29.0
2130;Woongemeente;Nederland totaal;Vmbo-3 totaal;3;Totaal herkomstgroeperingen;2003/'04;3060.0;3.0
2131;Woongemeente;Nederland totaal;Vmbo-3 totaal;3;Autochtonen;2003/'04;1730.0;2.0
2132;Woongemeente;Nederland totaal;Vmbo-3 totaal;3;Niet-westerse allochtonen;2003/'04;1080.0;5.0
2133;Woongemeente;Nederland totaal;Vmbo-3 totaal;3;Westerse allochtonen;2003/'04;240.0;4.0
2134;Woongemeente;Nederland totaal;Vmbo-3 totaal;3;Turken;2003/'04;230.0;5.0
2135;Woongemeente;Nederland totaal;Vmbo-3 totaal;3;Marokkanen;2003/'04;240.0;5.0
2136;Woongemeente;Nederland totaal;Vmbo-3 totaal;3;Surinamers;2003/'04;170.0;4.0
2137;Woongemeente;Nederland totaal;Vmbo-3 totaal;3;Antillianen en Arubanen;2003/'04;80.0;5.0
2138;Woongemeente;Nederland totaal;Vmbo-3 totaal;3;Overig niet-westerse allochtonen;2003/'04;360.0;7.0
2139;Woongemeente;Nederland totaal;Vmbo-3 totaal;3;Herkomst onbekend;2003/'04;;
2140;Woongemeente;Nederland totaal;Vmbo-3 totaal;4;Totaal herkomstgroeperingen;2003/'04;2390.0;2.0
2141;Woongemeente;Nederland totaal;Vmbo-3 totaal;4;Autochtonen;2003/'04;1190.0;2.0
2142;Woongemeente;Nederland totaal;Vmbo-3 totaal;4;Niet-westerse allochtonen;2003/'04;1000.0;5.0
2143;Woongemeente;Nederland totaal;Vmbo-3 totaal;4;Westerse allochtonen;2003/'04;190.0;3.0
2144;Woongemeente;Nederland totaal;Vmbo-3 totaal;4;Turken;2003/'04;210.0;4.0
2145;Woongemeente;Nederland totaal;Vmbo-3 totaal;4;Marokkanen;2003/'04;220.0;5.0
2146;Woongemeente;Nederland totaal;Vmbo-3 totaal;4;Surinamers;2003/'04;150.0;4.0
2147;Woongemeente;Nederland totaal;Vmbo-3 totaal;4;Antillianen en Arubanen;2003/'04;70.0;5.0
2148;Woongemeente;Nederland totaal;Vmbo-3 totaal;4;Overig niet-westerse allochtonen;2003/'04;350.0;6.0
2149;Woongemeente;Nederland totaal;Vmbo-3 totaal;4;Herkomst onbekend;2003/'04;;
2150;Woongemeente;Nederland totaal;Vmbo-3 totaal;5;Totaal herkomstgroeperingen;2003/'04;70.0;0.0
2151;Woongemeente;Nederland totaal;Vmbo-3 totaal;5;Autochtonen;2003/'04;40.0;0.0
2152;Woongemeente;Nederland totaal;Vmbo-3 totaal;5;Niet-westerse allochtonen;2003/'04;20.0;0.0
2153;Woongemeente;Nederland totaal;Vmbo-3 totaal;5;Westerse allochtonen;2003/'04;;
2154;Woongemeente;Nederland totaal;Vmbo-3 totaal;5;Turken;2003/'04;;
2155;Woongemeente;Nederland totaal;Vmbo-3 totaal;5;Marokkanen;2003/'04;;
2156;Woongemeente;Nederland totaal;Vmbo-3 totaal;5;Surinamers;2003/'04;;
2157;Woongemeente;Nederland totaal;Vmbo-3 totaal;5;Antillianen en Arubanen;2003/'04;;
2158;Woongemeente;Nederland totaal;Vmbo-3 totaal;5;Overig niet-westerse allochtonen;2003/'04;;
2159;Woongemeente;Nederland totaal;Vmbo-3 totaal;5;Herkomst onbekend;2003/'04;;
2160;Woongemeente;Nederland totaal;Vmbo-3 totaal;6;Totaal herkomstgroeperingen;2003/'04;600.0;1.0
2161;Woongemeente;Nederland totaal;Vmbo-3 totaal;6;Autochtonen;2003/'04;500.0;1.0
2162;Woongemeente;Nederland totaal;Vmbo-3 totaal;6;Niet-westerse allochtonen;2003/'04;60.0;0.0
2163;Woongemeente;Nederland totaal;Vmbo-3 totaal;6;Westerse allochtonen;2003/'04;40.0;1.0
2164;Woongemeente;Nederland totaal;Vmbo-3 totaal;6;Turken;2003/'04;10.0;0.0
2165;Woongemeente;Nederland totaal;Vmbo-3 totaal;6;Marokkanen;2003/'04;20.0;0.0
2166;Woongemeente;Nederland totaal;Vmbo-3 totaal;6;Surinamers;2003/'04;10.0;0.0
2167;Woongemeente;Nederland totaal;Vmbo-3 totaal;6;Antillianen en Arubanen;2003/'04;;
2168;Woongemeente;Nederland totaal;Vmbo-3 totaal;6;Overig niet-westerse allochtonen;2003/'04;10.0;0.0
2169;Woongemeente;Nederland totaal;Vmbo-3 totaal;6;Herkomst onbekend;2003/'04;;
2170;Woongemeente;Nederland totaal;Vmbo-3 totaal;7;Totaal herkomstgroeperingen;2003/'04;;
2171;Woongemeente;Nederland totaal;Vmbo-3 totaal;7;Autochtonen;2003/'04;;
2172;Woongemeente;Nederland totaal;Vmbo-3 totaal;7;Niet-westerse allochtonen;2003/'04;;
2173;Woongemeente;Nederland totaal;Vmbo-3 totaal;7;Westerse allochtonen;2003/'04;;
2174;Woongemeente;Nederland totaal;Vmbo-3 totaal;7;Turken;2003/'04;;
2175;Woongemeente;Nederland totaal;Vmbo-3 totaal;7;Marokkanen;2003/'04;;
2176;Woongemeente;Nederland totaal;Vmbo-3 totaal;7;Surinamers;2003/'04;;
2177;Woongemeente;Nederland totaal;Vmbo-3 totaal;7;Antillianen en Arubanen;2003/'04;;
2178;Woongemeente;Nederland totaal;Vmbo-3 totaal;7;Overig niet-westerse allochtonen;2003/'04;;
2179;Woongemeente;Nederland totaal;Vmbo-3 totaal;7;Herkomst onbekend;2003/'04;;
2180;Woongemeente;Nederland totaal;Vmbo-3 totaal;8;Totaal herkomstgroeperingen;2003/'04;;
2181;Woongemeente;Nederland totaal;Vmbo-3 totaal;8;Autochtonen;2003/'04;;
2182;Woongemeente;Nederland totaal;Vmbo-3 totaal;8;Niet-westerse allochtonen;2003/'04;;
2183;Woongemeente;Nederland totaal;Vmbo-3 totaal;8;Westerse allochtonen;2003/'04;;
2184;Woongemeente;Nederland totaal;Vmbo-3 totaal;8;Turken;2003/'04;;
2185;Woongemeente;Nederland totaal;Vmbo-3 totaal;8;Marokkanen;2003/'04;;
2186;Woongemeente;Nederland totaal;Vmbo-3 totaal;8;Surinamers;2003/'04;;
2187;Woongemeente;Nederland totaal;Vmbo-3 totaal;8;Antillianen en Arubanen;2003/'04;;
2188;Woongemeente;Nederland totaal;Vmbo-3 totaal;8;Overig niet-westerse allochtonen;2003/'04;;
2189;Woongemeente;Nederland totaal;Vmbo-3 totaal;8;Herkomst onbekend;2003/'04;;
2190;Woongemeente;Nederland totaal;Vmbo-3 totaal;9;Totaal herkomstgroeperingen;2003/'04;;
2191;Woongemeente;Nederland totaal;Vmbo-3 totaal;9;Autochtonen;2003/'04;;
2192;Woongemeente;Nederland totaal;Vmbo-3 totaal;9;Niet-westerse allochtonen;2003/'04;;
2193;Woongemeente;Nederland totaal;Vmbo-3 totaal;9;Westerse allochtonen;2003/'04;;
2194;Woongemeente;Nederland totaal;Vmbo-3 totaal;9;Turken;2003/'04;;
2195;Woongemeente;Nederland totaal;Vmbo-3 totaal;9;Marokkanen;2003/'04;;
2196;Woongemeente;Nederland totaal;Vmbo-3 totaal;9;Surinamers;2003/'04;;
2197;Woongemeente;Nederland totaal;Vmbo-3 totaal;9;Antillianen en Arubanen;2003/'04;;
2198;Woongemeente;Nederland totaal;Vmbo-3 totaal;9;Overig niet-westerse allochtonen;2003/'04;;
2199;Woongemeente;Nederland totaal;Vmbo-3 totaal;9;Herkomst onbekend;2003/'04;;
2200;Woongemeente;Nederland totaal;Vmbo-3 totaal;Overig onderwijs;Totaal herkomstgroeperingen;2003/'04;110.0;0.0
2201;Woongemeente;Nederland totaal;Vmbo-3 totaal;Overig onderwijs;Autochtonen;2003/'04;60.0;0.0
2202;Woongemeente;Nederland totaal;Vmbo-3 totaal;Overig onderwijs;Niet-westerse allochtonen;2003/'04;40.0;0.0
2203;Woongemeente;Nederland totaal;Vmbo-3 totaal;Overig onderwijs;Westerse allochtonen;2003/'04;10.0;0.0
2204;Woongemeente;Nederland totaal;Vmbo-3 totaal;Overig onderwijs;Turken;2003/'04;;
2205;Woongemeente;Nederland totaal;Vmbo-3 totaal;Overig onderwijs;Marokkanen;2003/'04;;
2206;Woongemeente;Nederland totaal;Vmbo-3 totaal;Overig onderwijs;Surinamers;2003/'04;;
2207;Woongemeente;Nederland totaal;Vmbo-3 totaal;Overig onderwijs;Antillianen en Arubanen;2003/'04;;
2208;Woongemeente;Nederland totaal;Vmbo-3 totaal;Overig onderwijs;Overig niet-westerse allochtonen;2003/'04;10.0;0.0
2209;Woongemeente;Nederland totaal;Vmbo-3 totaal;Overig onderwijs;Herkomst onbekend;2003/'04;;
2210;Woongemeente;Nederland totaal;Vmbo-3 totaal;Totaal niet in (bekostigd) onderwijs;Totaal herkomstgroeperingen;2003/'04;3410.0;3.0
2211;Woongemeente;Nederland totaal;Vmbo-3 totaal;Totaal niet in (bekostigd) onderwijs;Autochtonen;2003/'04;1810.0;2.0
2212;Woongemeente;Nederland totaal;Vmbo-3 totaal;Totaal niet in (bekostigd) onderwijs;Niet-westerse allochtonen;2003/'04;1170.0;6.0
2213;Woongemeente;Nederland totaal;Vmbo-3 totaal;Totaal niet in (bekostigd) onderwijs;Westerse allochtonen;2003/'04;330.0;5.0
2214;Woongemeente;Nederland totaal;Vmbo-3 totaal;Totaal niet in (bekostigd) onderwijs;Turken;2003/'04;190.0;4.0
2215;Woongemeente;Nederland totaal;Vmbo-3 totaal;Totaal niet in (bekostigd) onderwijs;Marokkanen;2003/'04;170.0;4.0
2216;Woongemeente;Nederland totaal;Vmbo-3 totaal;Totaal niet in (bekostigd) onderwijs;Surinamers;2003/'04;180.0;5.0
2217;Woongemeente;Nederland totaal;Vmbo-3 totaal;Totaal niet in (bekostigd) onderwijs;Antillianen en Arubanen;2003/'04;120.0;8.0
2218;Woongemeente;Nederland totaal;Vmbo-3 totaal;Totaal niet in (bekostigd) onderwijs;Overig niet-westerse allochtonen;2003/'04;520.0;9.0
2219;Woongemeente;Nederland totaal;Vmbo-3 totaal;Totaal niet in (bekostigd) onderwijs;Herkomst onbekend;2003/'04;100.0;68.0
2220;Woongemeente;Nederland totaal;Vmbo-3 totaal;Uit GBA/onbekend;Totaal herkomstgroeperingen;2003/'04;630.0;1.0
2221;Woongemeente;Nederland totaal;Vmbo-3 totaal;Uit GBA/onbekend;Autochtonen;2003/'04;180.0;0.0
2222;Woongemeente;Nederland totaal;Vmbo-3 totaal;Uit GBA/onbekend;Niet-westerse allochtonen;2003/'04;260.0;1.0
2223;Woongemeente;Nederland totaal;Vmbo-3 totaal;Uit GBA/onbekend;Westerse allochtonen;2003/'04;90.0;1.0
2224;Woongemeente;Nederland totaal;Vmbo-3 totaal;Uit GBA/onbekend;Turken;2003/'04;20.0;0.0
2225;Woongemeente;Nederland totaal;Vmbo-3 totaal;Uit GBA/onbekend;Marokkanen;2003/'04;20.0;0.0
2226;Woongemeente;Nederland totaal;Vmbo-3 totaal;Uit GBA/onbekend;Surinamers;2003/'04;30.0;1.0
2227;Woongemeente;Nederland totaal;Vmbo-3 totaal;Uit GBA/onbekend;Antillianen en Arubanen;2003/'04;20.0;2.0
2228;Woongemeente;Nederland totaal;Vmbo-3 totaal;Uit GBA/onbekend;Overig niet-westerse allochtonen;2003/'04;180.0;3.0
2229;Woongemeente;Nederland totaal;Vmbo-3 totaal;Uit GBA/onbekend;Herkomst onbekend;2003/'04;100.0;68.0
2230;Woongemeente;Nederland totaal;Vmbo-3 totaal;Overige uitstroom;Totaal herkomstgroeperingen;2003/'04;2780.0;3.0
2231;Woongemeente;Nederland totaal;Vmbo-3 totaal;Overige uitstroom;Autochtonen;2003/'04;1630.0;2.0
2232;Woongemeente;Nederland totaal;Vmbo-3 totaal;Overige uitstroom;Niet-westerse allochtonen;2003/'04;910.0;4.0
2233;Woongemeente;Nederland totaal;Vmbo-3 totaal;Overige uitstroom;Westerse allochtonen;2003/'04;240.0;4.0
2234;Woongemeente;Nederland totaal;Vmbo-3 totaal;Overige uitstroom;Turken;2003/'04;170.0;3.0
2235;Woongemeente;Nederland totaal;Vmbo-3 totaal;Overige uitstroom;Marokkanen;2003/'04;150.0;3.0
2236;Woongemeente;Nederland totaal;Vmbo-3 totaal;Overige uitstroom;Surinamers;2003/'04;150.0;4.0
2237;Woongemeente;Nederland totaal;Vmbo-3 totaal;Overige uitstroom;Antillianen en Arubanen;2003/'04;100.0;6.0
2238;Woongemeente;Nederland totaal;Vmbo-3 totaal;Overige uitstroom;Overig niet-westerse allochtonen;2003/'04;350.0;6.0
2239;Woongemeente;Nederland totaal;Vmbo-3 totaal;Overige uitstroom;Herkomst onbekend;2003/'04;;
2240;Woongemeente;Nederland totaal;Vmbo-4 totaal;0;Totaal herkomstgroeperingen;2003/'04;103730.0;100.0
2241;Woongemeente;Nederland totaal;Vmbo-4 totaal;0;Autochtonen;2003/'04;79300.0;100.0
2242;Woongemeente;Nederland totaal;Vmbo-4 totaal;0;Niet-westerse allochtonen;2003/'04;17970.0;100.0
2243;Woongemeente;Nederland totaal;Vmbo-4 totaal;0;Westerse allochtonen;2003/'04;6320.0;100.0
2244;Woongemeente;Nederland totaal;Vmbo-4 totaal;0;Turken;2003/'04;4280.0;100.0
2245;Woongemeente;Nederland totaal;Vmbo-4 totaal;0;Marokkanen;2003/'04;3870.0;100.0
2246;Woongemeente;Nederland totaal;Vmbo-4 totaal;0;Surinamers;2003/'04;4000.0;100.0
2247;Woongemeente;Nederland totaal;Vmbo-4 totaal;0;Antillianen en Arubanen;2003/'04;1380.0;100.0
2248;Woongemeente;Nederland totaal;Vmbo-4 totaal;0;Overig niet-westerse allochtonen;2003/'04;4440.0;100.0
2249;Woongemeente;Nederland totaal;Vmbo-4 totaal;0;Herkomst onbekend;2003/'04;140.0;100.0
2250;Woongemeente;Nederland totaal;Vmbo-4 totaal;1;Totaal herkomstgroeperingen;2003/'04;92720.0;89.0
2251;Woongemeente;Nederland totaal;Vmbo-4 totaal;1;Autochtonen;2003/'04;71270.0;90.0
2252;Woongemeente;Nederland totaal;Vmbo-4 totaal;1;Niet-westerse allochtonen;2003/'04;15960.0;89.0
2253;Woongemeente;Nederland totaal;Vmbo-4 totaal;1;Westerse allochtonen;2003/'04;5440.0;86.0
2254;Woongemeente;Nederland totaal;Vmbo-4 totaal;1;Turken;2003/'04;3860.0;90.0
2255;Woongemeente;Nederland totaal;Vmbo-4 totaal;1;Marokkanen;2003/'04;3560.0;92.0
2256;Woongemeente;Nederland totaal;Vmbo-4 totaal;1;Surinamers;2003/'04;3550.0;89.0
2257;Woongemeente;Nederland totaal;Vmbo-4 totaal;1;Antillianen en Arubanen;2003/'04;1190.0;86.0
2258;Woongemeente;Nederland totaal;Vmbo-4 totaal;1;Overig niet-westerse allochtonen;2003/'04;3810.0;86.0
2259;Woongemeente;Nederland totaal;Vmbo-4 totaal;1;Herkomst onbekend;2003/'04;50.0;33.0
2260;Woongemeente;Nederland totaal;Vmbo-4 totaal;2;Totaal herkomstgroeperingen;2003/'04;10410.0;10.0
2261;Woongemeente;Nederland totaal;Vmbo-4 totaal;2;Autochtonen;2003/'04;7720.0;10.0
2262;Woongemeente;Nederland totaal;Vmbo-4 totaal;2;Niet-westerse allochtonen;2003/'04;1860.0;10.0
2263;Woongemeente;Nederland totaal;Vmbo-4 totaal;2;Westerse allochtonen;2003/'04;810.0;13.0
2264;Woongemeente;Nederland totaal;Vmbo-4 totaal;2;Turken;2003/'04;450.0;11.0
2265;Woongemeente;Nederland totaal;Vmbo-4 totaal;2;Marokkanen;2003/'04;350.0;9.0
2266;Woongemeente;Nederland totaal;Vmbo-4 totaal;2;Surinamers;2003/'04;390.0;10.0
2267;Woongemeente;Nederland totaal;Vmbo-4 totaal;2;Antillianen en Arubanen;2003/'04;110.0;8.0
2268;Woongemeente;Nederland totaal;Vmbo-4 totaal;2;Overig niet-westerse allochtonen;2003/'04;560.0;13.0
2269;Woongemeente;Nederland totaal;Vmbo-4 totaal;2;Herkomst onbekend;2003/'04;10.0;7.0
2270;Woongemeente;Nederland totaal;Vmbo-4 totaal;3;Totaal herkomstgroeperingen;2003/'04;82180.0;79.0
2271;Woongemeente;Nederland totaal;Vmbo-4 totaal;3;Autochtonen;2003/'04;63450.0;80.0
2272;Woongemeente;Nederland totaal;Vmbo-4 totaal;3;Niet-westerse allochtonen;2003/'04;14080.0;78.0
2273;Woongemeente;Nederland totaal;Vmbo-4 totaal;3;Westerse allochtonen;2003/'04;4620.0;73.0
2274;Woongemeente;Nederland totaal;Vmbo-4 totaal;3;Turken;2003/'04;3400.0;80.0
2275;Woongemeente;Nederland totaal;Vmbo-4 totaal;3;Marokkanen;2003/'04;3210.0;83.0
2276;Woongemeente;Nederland totaal;Vmbo-4 totaal;3;Surinamers;2003/'04;3160.0;79.0
2277;Woongemeente;Nederland totaal;Vmbo-4 totaal;3;Antillianen en Arubanen;2003/'04;1070.0;77.0
2278;Woongemeente;Nederland totaal;Vmbo-4 totaal;3;Overig niet-westerse allochtonen;2003/'04;3240.0;73.0
2279;Woongemeente;Nederland totaal;Vmbo-4 totaal;3;Herkomst onbekend;2003/'04;40.0;26.0
2280;Woongemeente;Nederland totaal;Vmbo-4 totaal;4;Totaal herkomstgroeperingen;2003/'04;71450.0;69.0
2281;Woongemeente;Nederland totaal;Vmbo-4 totaal;4;Autochtonen;2003/'04;53640.0;68.0
2282;Woongemeente;Nederland totaal;Vmbo-4 totaal;4;Niet-westerse allochtonen;2003/'04;13570.0;76.0
2283;Woongemeente;Nederland totaal;Vmbo-4 totaal;4;Westerse allochtonen;2003/'04;4210.0;67.0
2284;Woongemeente;Nederland totaal;Vmbo-4 totaal;4;Turken;2003/'04;3280.0;77.0
2285;Woongemeente;Nederland totaal;Vmbo-4 totaal;4;Marokkanen;2003/'04;3140.0;81.0
2286;Woongemeente;Nederland totaal;Vmbo-4 totaal;4;Surinamers;2003/'04;3040.0;76.0
2287;Woongemeente;Nederland totaal;Vmbo-4 totaal;4;Antillianen en Arubanen;2003/'04;1010.0;73.0
2288;Woongemeente;Nederland totaal;Vmbo-4 totaal;4;Overig niet-westerse allochtonen;2003/'04;3100.0;70.0
2289;Woongemeente;Nederland totaal;Vmbo-4 totaal;4;Herkomst onbekend;2003/'04;30.0;23.0
2290;Woongemeente;Nederland totaal;Vmbo-4 totaal;5;Totaal herkomstgroeperingen;2003/'04;270.0;0.0
