ID;Onderwijsvolgend;UitkeringSocialeZekerheid;RegioS;Perioden;TotaalJongeren_1;TotaalWerkzaam_2;Werknemer_3;Zelfstandige_4;WerknemerEnZelfstandige_5;NietWerkzameJongeren_6
1571;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Goeree-Overflakkee;2008 ;6380;4850;4610;140;100;1530
1572;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Goeree-Overflakkee;2009 ;6370;4710;4470;150;100;1660
1573;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Goeree-Overflakkee;2010 ;6350;4700;4480;140;90;1650
1574;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Goeree-Overflakkee;2011;6330;4660;4460;120;80;1670
1575;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Goes;2005;4790;3300;3180;60;60;1490
1576;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Goes;2006 ;4750;3250;3110;60;70;1500
1577;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Goes;2007 ;4750;3390;3240;80;70;1360
1578;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Goes;2008 ;4750;3410;3250;90;70;1340
1579;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Goes;2009 ;4690;3270;3110;80;80;1420
1580;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Goes;2010 ;4740;3310;3130;90;90;1440
1581;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Goes;2011;4840;3300;3150;70;90;1540
1582;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Goirle;2005;3140;2190;2110;40;40;950
1583;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Goirle;2006 ;3060;2170;2080;50;40;890
1584;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Goirle;2007 ;2970;2180;2090;40;50;790
1585;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Goirle;2008 ;2970;2220;2130;50;50;740
1586;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Goirle;2009 ;2960;2160;2050;60;50;800
1587;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Goirle;2010 ;2920;2110;2010;60;40;810
1588;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Goirle;2011;2860;2030;1940;40;40;830
1589;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Gorinchem;2005;4750;3180;3070;60;50;1570
1590;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Gorinchem;2006 ;4720;3210;3090;70;50;1510
1591;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Gorinchem;2007 ;4680;3270;3140;80;50;1410
1592;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Gorinchem;2008 ;4770;3390;3230;90;70;1380
1593;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Gorinchem;2009 ;4790;3270;3110;100;60;1520
1594;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Gorinchem;2010 ;4850;3250;3080;110;60;1600
1595;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Gorinchem;2011;4890;3270;3120;90;70;1620
1596;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Gouda;2005;10130;6590;6390;90;120;3530
1597;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Gouda;2006 ;10160;6590;6360;110;130;3570
1598;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Gouda;2007 ;10230;6910;6680;130;100;3320
1599;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Gouda;2008 ;10260;7000;6720;170;120;3250
1600;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Gouda;2009 ;10370;6900;6590;190;130;3470
1601;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Gouda;2010 ;10340;6830;6500;200;140;3500
1602;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Gouda;2011;10360;6750;6440;180;130;3600
1603;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Graft-De Rijp;2005;700;480;460;10;10;230
1604;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Graft-De Rijp;2006 ;700;520;500;10;10;180
1605;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Graft-De Rijp;2007 ;720;550;520;20;10;170
1606;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Graft-De Rijp;2008 ;760;580;550;20;10;190
1607;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Graft-De Rijp;2009 ;780;570;530;30;20;210
1608;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Graft-De Rijp;2010 ;820;580;540;30;20;240
1609;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Graft-De Rijp;2011;810;580;540;20;10;230
1610;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Grave;2005;1650;1080;1050;20;20;570
1611;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Grave;2006 ;1650;1070;1030;20;20;580
1612;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Grave;2007 ;1640;1120;1080;30;20;520
1613;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Grave;2008 ;1650;1100;1060;20;20;550
1614;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Grave;2009 ;1780;1100;1060;30;20;680
1615;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Grave;2010 ;1840;1110;1060;20;30;740
1616;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Grave;2011;1820;1140;1100;20;20;680
1617;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;'s-Gravenhage (gemeente);2005;73380;41330;39500;1030;800;32050
1618;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;'s-Gravenhage (gemeente);2006 ;73760;42220;40120;1230;870;31540
1619;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;'s-Gravenhage (gemeente);2007 ;73060;43720;41700;1200;820;29340
1620;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;'s-Gravenhage (gemeente);2008 ;74180;44890;42480;1510;900;29280
1621;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;'s-Gravenhage (gemeente);2009 ;75570;42850;40170;1750;930;32720
1622;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;'s-Gravenhage (gemeente);2010 ;76680;42880;39960;1920;1000;33800
1623;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;'s-Gravenhage (gemeente);2011;76970;42660;39880;1820;960;34310
1624;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Groesbeek;2005;2150;1340;1300;10;20;810
1625;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Groesbeek;2006 ;2170;1370;1330;20;20;800
1626;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Groesbeek;2007 ;2220;1460;1390;40;30;760
1627;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Groesbeek;2008 ;2300;1550;1490;30;30;750
1628;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Groesbeek;2009 ;2360;1540;1470;40;30;820
1629;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Groesbeek;2010 ;2460;1590;1520;30;40;860
1630;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Groesbeek;2011;2550;1700;1630;40;30;850
1631;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Groningen (gemeente);2005;47000;27040;25750;640;650;19960
1632;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Groningen (gemeente);2006 ;47960;28340;26840;720;770;19620
1633;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Groningen (gemeente);2007 ;49050;29270;27740;750;790;19780
1634;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Groningen (gemeente);2008 ;50430;29960;28240;840;870;20480
1635;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Groningen (gemeente);2009 ;51990;29170;27320;990;860;22820
1636;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Groningen (gemeente);2010 ;52980;29500;27700;930;880;23480
1637;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Groningen (gemeente);2011;55110;30420;28710;890;820;24690
1638;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Grootegast;2005;1620;1020;980;40;10;590
1639;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Grootegast;2006 ;1660;1080;1010;40;30;580
1640;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Grootegast;2007 ;1650;1070;1000;40;30;580
1641;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Grootegast;2008 ;1650;1090;1010;50;30;550
1642;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Grootegast;2009 ;1640;1060;980;50;30;580
1643;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Grootegast;2010 ;1710;1060;1000;40;20;640
1644;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Grootegast;2011;1740;1090;1020;50;20;640
1645;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Gulpen-Wittem;2005;1780;1160;1110;30;20;620
1646;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Gulpen-Wittem;2006 ;1800;1200;1140;30;30;600
1647;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Gulpen-Wittem;2007 ;1770;1210;1150;30;20;560
1648;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Gulpen-Wittem;2008 ;1790;1250;1170;40;40;550
1649;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Gulpen-Wittem;2009 ;1820;1250;1170;40;40;580
1650;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Gulpen-Wittem;2010 ;1810;1220;1150;40;40;580
1651;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Gulpen-Wittem;2011;1810;1250;1180;30;40;570
1652;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Haaksbergen;2005;2930;2090;2010;40;40;850
1653;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Haaksbergen;2006 ;2930;2110;2030;40;40;820
1654;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Haaksbergen;2007 ;2940;2180;2100;40;40;770
1655;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Haaksbergen;2008 ;2960;2240;2160;40;40;720
1656;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Haaksbergen;2009 ;2990;2130;2050;50;40;860
1657;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Haaksbergen;2010 ;3010;2200;2120;50;40;810
1658;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Haaksbergen;2011;2980;2250;2170;40;40;730
1659;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Haaren;2005;1660;1190;1150;20;20;460
1660;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Haaren;2006 ;1630;1180;1120;30;30;460
1661;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Haaren;2007 ;1700;1250;1190;30;40;450
1662;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Haaren;2008 ;1720;1270;1200;30;40;450
1663;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Haaren;2009 ;1770;1290;1220;40;30;480
1664;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Haaren;2010 ;1800;1290;1230;40;30;510
1665;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Haaren;2011;1840;1310;1250;30;30;530
1666;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Haarlem;2005;19790;13020;12510;260;260;6760
1667;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Haarlem;2006 ;19880;13450;12850;340;270;6430
1668;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Haarlem;2007 ;20120;14120;13470;340;310;6010
1669;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Haarlem;2008 ;20350;14380;13650;400;330;5970
1670;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Haarlem;2009 ;20670;14130;13320;470;350;6540
1671;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Haarlem;2010 ;20740;13990;13160;480;360;6750
1672;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Haarlem;2011;20810;14100;13320;420;360;6710
1673;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Haarlemmerliede en Spaarnwoude;2005;690;470;460;0;10;220
1674;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Haarlemmerliede en Spaarnwoude;2006 ;730;480;470;10;0;250
1675;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Haarlemmerliede en Spaarnwoude;2007 ;730;520;500;10;10;220
1676;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Haarlemmerliede en Spaarnwoude;2008 ;740;520;510;10;10;220
1677;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Haarlemmerliede en Spaarnwoude;2009 ;750;530;520;10;10;220
1678;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Haarlemmerliede en Spaarnwoude;2010 ;800;540;520;10;10;250
1679;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Haarlemmerliede en Spaarnwoude;2011;840;570;540;20;10;260
1680;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Haarlemmermeer;2005;17410;12090;11670;210;200;5320
1681;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Haarlemmermeer;2006 ;18010;12610;12140;250;220;5410
1682;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Haarlemmermeer;2007 ;18470;13250;12790;260;210;5220
1683;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Haarlemmermeer;2008 ;18560;13430;12950;300;180;5140
1684;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Haarlemmermeer;2009 ;18780;13070;12520;340;220;5710
1685;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Haarlemmermeer;2010 ;18950;12900;12340;320;240;6060
1686;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Haarlemmermeer;2011;19160;13220;12670;330;220;5940
1687;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Halderberge;2005;3720;2530;2430;60;40;1190
1688;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Halderberge;2006 ;3680;2550;2450;60;40;1130
1689;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Halderberge;2007 ;3670;2570;2460;60;50;1100
1690;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Halderberge;2008 ;3600;2550;2440;70;50;1040
1691;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Halderberge;2009 ;3700;2480;2360;80;50;1210
1692;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Halderberge;2010 ;3720;2440;2310;80;60;1270
1693;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Halderberge;2011;3740;2530;2410;80;50;1210
1694;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Hardenberg;2005;8420;5950;5710;130;110;2470
1695;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Hardenberg;2006 ;8470;6050;5780;150;120;2420
1696;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Hardenberg;2007 ;8370;6190;5910;140;140;2180
1697;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Hardenberg;2008 ;8490;6360;6070;140;160;2130
1698;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Hardenberg;2009 ;8600;6230;5930;150;150;2360
1699;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Hardenberg;2010 ;8660;6190;5880;140;170;2460
1700;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Hardenberg;2011;8630;6340;6050;150;150;2290
1701;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Harderwijk;2005;6270;4480;4350;80;60;1780
1702;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Harderwijk;2006 ;6340;4620;4440;100;90;1720
1703;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Harderwijk;2007 ;6230;4620;4420;110;90;1610
1704;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Harderwijk;2008 ;6310;4740;4510;120;110;1570
1705;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Harderwijk;2009 ;6420;4680;4420;150;120;1740
1706;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Harderwijk;2010 ;6510;4670;4430;140;100;1840
1707;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Harderwijk;2011;6490;4720;4520;120;80;1760
1708;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Hardinxveld-Giessendam;2005;2750;2090;2010;40;40;660
1709;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Hardinxveld-Giessendam;2006 ;2730;2090;1980;60;50;650
1710;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Hardinxveld-Giessendam;2007 ;2760;2180;2050;60;70;580
1711;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Hardinxveld-Giessendam;2008 ;2740;2180;2030;80;60;560
1712;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Hardinxveld-Giessendam;2009 ;2780;2160;2020;90;60;620
1713;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Hardinxveld-Giessendam;2010 ;2770;2140;2010;90;50;630
1714;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Hardinxveld-Giessendam;2011;2800;2130;2000;80;50;670
1715;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Haren;2005;1910;840;810;20;10;1070
1716;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Haren;2006 ;1890;840;810;20;20;1040
1717;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Haren;2007 ;1860;880;840;20;20;980
1718;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Haren;2008 ;1900;930;890;30;20;970
1719;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Haren;2009 ;1940;940;890;30;20;1000
1720;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Haren;2010 ;2020;950;900;30;20;1070
1721;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Haren;2011;2020;950;910;20;20;1080
1722;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Harlingen;2005;2080;1270;1210;30;20;810
1723;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Harlingen;2006 ;2020;1270;1200;40;30;760
1724;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Harlingen;2007 ;2000;1320;1270;30;20;680
1725;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Harlingen;2008 ;1980;1280;1230;30;20;710
1726;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Harlingen;2009 ;2030;1220;1150;30;30;810
1727;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Harlingen;2010 ;2040;1220;1160;30;30;820
1728;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Harlingen;2011;2030;1240;1180;30;30;790
1729;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Hattem;2005;1510;970;940;20;10;540
1730;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Hattem;2006 ;1480;970;940;20;20;510
1731;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Hattem;2007 ;1520;1020;990;20;20;490
1732;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Hattem;2008 ;1500;1020;980;20;20;480
1733;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Hattem;2009 ;1540;1080;1030;30;20;460
1734;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Hattem;2010 ;1560;1040;980;30;30;520
1735;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Hattem;2011;1540;1030;980;30;20;510
1736;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Heemskerk;2005;5190;3520;3430;40;50;1670
1737;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Heemskerk;2006 ;5320;3690;3570;60;50;1630
1738;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Heemskerk;2007 ;5390;3960;3830;70;60;1430
1739;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Heemskerk;2008 ;5450;4020;3880;80;70;1420
1740;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Heemskerk;2009 ;5520;3870;3720;90;60;1650
1741;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Heemskerk;2010 ;5690;3980;3800;90;90;1720
1742;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Heemskerk;2011;5690;4080;3920;90;70;1610
1743;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Heemstede;2005;2690;1440;1380;20;30;1250
1744;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Heemstede;2006 ;2560;1410;1360;20;30;1150
1745;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Heemstede;2007 ;2580;1490;1430;30;30;1100
1746;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Heemstede;2008 ;2540;1450;1400;20;30;1090
1747;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Heemstede;2009 ;2630;1440;1380;30;30;1200
1748;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Heemstede;2010 ;2730;1520;1440;40;30;1210
1749;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Heemstede;2011;2770;1540;1480;30;40;1230
1750;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Heerde;2005;2450;1610;1570;20;30;830
1751;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Heerde;2006 ;2360;1640;1590;20;30;720
1752;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Heerde;2007 ;2350;1730;1680;20;20;620
1753;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Heerde;2008 ;2360;1770;1710;40;30;580
1754;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Heerde;2009 ;2330;1700;1630;30;40;630
1755;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Heerde;2010 ;2330;1700;1630;40;30;630
1756;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Heerde;2011;2310;1710;1640;40;30;600
1757;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Heerenveen;2005;5630;3560;3430;60;70;2070
1758;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Heerenveen;2006 ;5770;3630;3490;60;80;2140
1759;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Heerenveen;2007 ;5760;3760;3600;70;90;2000
1760;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Heerenveen;2008 ;5750;3740;3570;90;90;2010
1761;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Heerenveen;2009 ;5720;3530;3360;90;80;2180
1762;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Heerenveen;2010 ;5790;3590;3390;100;100;2210
1763;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Heerenveen;2011;5790;3630;3460;90;80;2160
1764;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Heerhugowaard;2005;7130;4970;4770;110;90;2160
1765;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Heerhugowaard;2006 ;7200;5210;5010;110;90;1990
1766;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Heerhugowaard;2007 ;7230;5350;5140;120;100;1870
1767;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Heerhugowaard;2008 ;7200;5320;5060;140;110;1890
1768;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Heerhugowaard;2009 ;7090;5100;4860;140;100;1990
1769;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Heerhugowaard;2010 ;7140;5090;4880;130;80;2050
1770;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Heerhugowaard;2011;7270;5090;4890;110;90;2180
1771;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Heerlen;2005;12980;7500;7250;130;120;5480
1772;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Heerlen;2006 ;12810;7530;7240;140;150;5280
1773;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Heerlen;2007 ;12670;7770;7480;150;140;4900
1774;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Heerlen;2008 ;12560;7810;7470;170;170;4740
1775;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Heerlen;2009 ;12630;7500;7170;180;160;5130
1776;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Heerlen;2010 ;12480;7420;7090;180;160;5060
1777;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Heerlen;2011;12280;7320;6990;170;160;4960
1778;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Heeze-Leende;2005;1740;1120;1070;40;20;610
1779;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Heeze-Leende;2006 ;1790;1230;1160;40;30;550
1780;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Heeze-Leende;2007 ;1840;1320;1240;50;30;530
1781;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Heeze-Leende;2008 ;1860;1300;1230;40;30;550
1782;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Heeze-Leende;2009 ;1870;1240;1150;50;40;630
1783;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Heeze-Leende;2010 ;1890;1290;1200;50;30;600
1784;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Heeze-Leende;2011;1950;1360;1290;40;30;590
1785;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Heiloo;2005;2220;1480;1430;30;20;740
1786;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Heiloo;2006 ;2240;1540;1470;30;30;700
1787;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Heiloo;2007 ;2280;1580;1520;30;30;700
1788;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Heiloo;2008 ;2380;1690;1610;40;40;680
1789;Totaal wel/niet onderwijsvolgend;Totaal met/zonder uitkering;Heiloo;2009 ;2500;1700;1630;40;40;790
