ID;SITC;Landen;Perioden;Invoerwaarde_1;Uitvoerwaarde_2
8890;3 Minerale brandstoffen, smeermiddele...;Azië;1987;;
8891;3 Minerale brandstoffen, smeermiddele...;Azië;1988;;
8892;3 Minerale brandstoffen, smeermiddele...;Azië;1989;;
8893;3 Minerale brandstoffen, smeermiddele...;Azië;1990;;
8894;3 Minerale brandstoffen, smeermiddele...;Azië;1991;;
8895;3 Minerale brandstoffen, smeermiddele...;Azië;1992;;
8896;3 Minerale brandstoffen, smeermiddele...;Azië;1993;;
8897;3 Minerale brandstoffen, smeermiddele...;Azië;1994;;
8898;3 Minerale brandstoffen, smeermiddele...;Azië;1995;;
8899;3 Minerale brandstoffen, smeermiddele...;Azië;1996;3281.0;94.0
8900;3 Minerale brandstoffen, smeermiddele...;Azië;1997;3718.0;73.0
8901;3 Minerale brandstoffen, smeermiddele...;Azië;1998;2733.0;56.0
8902;3 Minerale brandstoffen, smeermiddele...;Azië;1999;3716.0;65.0
8903;3 Minerale brandstoffen, smeermiddele...;Azië;2000;5764.0;106.0
8904;3 Minerale brandstoffen, smeermiddele...;Azië;2001;4778.0;122.0
8905;3 Minerale brandstoffen, smeermiddele...;Azië;2002;3761.0;252.0
8906;3 Minerale brandstoffen, smeermiddele...;Azië;2003;3500.0;118.0
8907;3 Minerale brandstoffen, smeermiddele...;Azië;2004;4650.0;154.0
8908;3 Minerale brandstoffen, smeermiddele...;Azië;2005;7091.0;610.0
8909;3 Minerale brandstoffen, smeermiddele...;Azië;2006;8616.0;653.0
8910;3 Minerale brandstoffen, smeermiddele...;Azië;2007;;962.0
8911;3 Minerale brandstoffen, smeermiddele...;Azië;2008;8219.0;
8912;3 Minerale brandstoffen, smeermiddele...;Azië;2009;5791.0;
8913;3 Minerale brandstoffen, smeermiddele...;Azië;2010;8097.0;1680.0
8914;3 Minerale brandstoffen, smeermiddele...;Azië;2011;;2046.0
8915;3 Minerale brandstoffen, smeermiddele...;Azië;2012;13118.0;4509.0
8916;3 Minerale brandstoffen, smeermiddele...;Azië;2013;10684.0;3754.0
8917;3 Minerale brandstoffen, smeermiddele...;Azië;2014;9468.0;3102.0
8918;3 Minerale brandstoffen, smeermiddele...;Azië;2015;6992.0;3259.0
8919;3 Minerale brandstoffen, smeermiddele...;Azië;2016;6849.0;4382.0
8920;3 Minerale brandstoffen, smeermiddele...;Azië;2017;8406.0;6957.0
8921;3 Minerale brandstoffen, smeermiddele...;Azië;2018;8537.0;6189.0
8922;3 Minerale brandstoffen, smeermiddele...;Azië;2019;8785.0;2934.0
8923;3 Minerale brandstoffen, smeermiddele...;Azië;2020;4521.0;1988.0
8924;3 Minerale brandstoffen, smeermiddele...;Azië;2021;5896.0;2279.0
8925;3 Minerale brandstoffen, smeermiddele...;Oceanië;1917;;
8926;3 Minerale brandstoffen, smeermiddele...;Oceanië;1918;;
8927;3 Minerale brandstoffen, smeermiddele...;Oceanië;1919;;
8928;3 Minerale brandstoffen, smeermiddele...;Oceanië;1920;;
8929;3 Minerale brandstoffen, smeermiddele...;Oceanië;1921;;
8930;3 Minerale brandstoffen, smeermiddele...;Oceanië;1922;;
8931;3 Minerale brandstoffen, smeermiddele...;Oceanië;1923;;
8932;3 Minerale brandstoffen, smeermiddele...;Oceanië;1924;;
8933;3 Minerale brandstoffen, smeermiddele...;Oceanië;1925;;
8934;3 Minerale brandstoffen, smeermiddele...;Oceanië;1926;;
8935;3 Minerale brandstoffen, smeermiddele...;Oceanië;1927;;
8936;3 Minerale brandstoffen, smeermiddele...;Oceanië;1928;;
8937;3 Minerale brandstoffen, smeermiddele...;Oceanië;1929;;
8938;3 Minerale brandstoffen, smeermiddele...;Oceanië;1930;;
8939;3 Minerale brandstoffen, smeermiddele...;Oceanië;1931;;
8940;3 Minerale brandstoffen, smeermiddele...;Oceanië;1932;;
8941;3 Minerale brandstoffen, smeermiddele...;Oceanië;1933;;
8942;3 Minerale brandstoffen, smeermiddele...;Oceanië;1934;;
8943;3 Minerale brandstoffen, smeermiddele...;Oceanië;1935;;
8944;3 Minerale brandstoffen, smeermiddele...;Oceanië;1936;;
8945;3 Minerale brandstoffen, smeermiddele...;Oceanië;1937;;
8946;3 Minerale brandstoffen, smeermiddele...;Oceanië;1938;;
8947;3 Minerale brandstoffen, smeermiddele...;Oceanië;1939;;
8948;3 Minerale brandstoffen, smeermiddele...;Oceanië;1940;;
8949;3 Minerale brandstoffen, smeermiddele...;Oceanië;1941;;
8950;3 Minerale brandstoffen, smeermiddele...;Oceanië;1942;;
8951;3 Minerale brandstoffen, smeermiddele...;Oceanië;1943;;
8952;3 Minerale brandstoffen, smeermiddele...;Oceanië;1944;;
8953;3 Minerale brandstoffen, smeermiddele...;Oceanië;1945;;
8954;3 Minerale brandstoffen, smeermiddele...;Oceanië;1946;;
8955;3 Minerale brandstoffen, smeermiddele...;Oceanië;1947;;
8956;3 Minerale brandstoffen, smeermiddele...;Oceanië;1948;;
8957;3 Minerale brandstoffen, smeermiddele...;Oceanië;1949;;
8958;3 Minerale brandstoffen, smeermiddele...;Oceanië;1950;;
8959;3 Minerale brandstoffen, smeermiddele...;Oceanië;1951;;
8960;3 Minerale brandstoffen, smeermiddele...;Oceanië;1952;;
8961;3 Minerale brandstoffen, smeermiddele...;Oceanië;1953;;
8962;3 Minerale brandstoffen, smeermiddele...;Oceanië;1954;;
8963;3 Minerale brandstoffen, smeermiddele...;Oceanië;1955;;
8964;3 Minerale brandstoffen, smeermiddele...;Oceanië;1956;;
8965;3 Minerale brandstoffen, smeermiddele...;Oceanië;1957;;
8966;3 Minerale brandstoffen, smeermiddele...;Oceanië;1958;;
8967;3 Minerale brandstoffen, smeermiddele...;Oceanië;1959;;
8968;3 Minerale brandstoffen, smeermiddele...;Oceanië;1960;;
8969;3 Minerale brandstoffen, smeermiddele...;Oceanië;1961;;
8970;3 Minerale brandstoffen, smeermiddele...;Oceanië;1962;;
8971;3 Minerale brandstoffen, smeermiddele...;Oceanië;1963;;
8972;3 Minerale brandstoffen, smeermiddele...;Oceanië;1964;;
8973;3 Minerale brandstoffen, smeermiddele...;Oceanië;1965;;
8974;3 Minerale brandstoffen, smeermiddele...;Oceanië;1966;;
8975;3 Minerale brandstoffen, smeermiddele...;Oceanië;1967;;
8976;3 Minerale brandstoffen, smeermiddele...;Oceanië;1968;;
8977;3 Minerale brandstoffen, smeermiddele...;Oceanië;1969;;
8978;3 Minerale brandstoffen, smeermiddele...;Oceanië;1970;;
8979;3 Minerale brandstoffen, smeermiddele...;Oceanië;1971;;
8980;3 Minerale brandstoffen, smeermiddele...;Oceanië;1972;;
8981;3 Minerale brandstoffen, smeermiddele...;Oceanië;1973;;
8982;3 Minerale brandstoffen, smeermiddele...;Oceanië;1974;;
8983;3 Minerale brandstoffen, smeermiddele...;Oceanië;1975;;
8984;3 Minerale brandstoffen, smeermiddele...;Oceanië;1976;;
8985;3 Minerale brandstoffen, smeermiddele...;Oceanië;1977;;
8986;3 Minerale brandstoffen, smeermiddele...;Oceanië;1978;;
8987;3 Minerale brandstoffen, smeermiddele...;Oceanië;1979;;
8988;3 Minerale brandstoffen, smeermiddele...;Oceanië;1980;;
8989;3 Minerale brandstoffen, smeermiddele...;Oceanië;1981;;
8990;3 Minerale brandstoffen, smeermiddele...;Oceanië;1982;;
8991;3 Minerale brandstoffen, smeermiddele...;Oceanië;1983;;
8992;3 Minerale brandstoffen, smeermiddele...;Oceanië;1984;;
8993;3 Minerale brandstoffen, smeermiddele...;Oceanië;1985;;
8994;3 Minerale brandstoffen, smeermiddele...;Oceanië;1986;;
8995;3 Minerale brandstoffen, smeermiddele...;Oceanië;1987;;
8996;3 Minerale brandstoffen, smeermiddele...;Oceanië;1988;;
8997;3 Minerale brandstoffen, smeermiddele...;Oceanië;1989;;
8998;3 Minerale brandstoffen, smeermiddele...;Oceanië;1990;;
8999;3 Minerale brandstoffen, smeermiddele...;Oceanië;1991;;
9000;3 Minerale brandstoffen, smeermiddele...;Oceanië;1992;;
9001;3 Minerale brandstoffen, smeermiddele...;Oceanië;1993;;
9002;3 Minerale brandstoffen, smeermiddele...;Oceanië;1994;;
9003;3 Minerale brandstoffen, smeermiddele...;Oceanië;1995;;
9004;3 Minerale brandstoffen, smeermiddele...;Oceanië;1996;42.0;1.0
9005;3 Minerale brandstoffen, smeermiddele...;Oceanië;1997;64.0;2.0
9006;3 Minerale brandstoffen, smeermiddele...;Oceanië;1998;104.0;1.0
9007;3 Minerale brandstoffen, smeermiddele...;Oceanië;1999;97.0;1.0
9008;3 Minerale brandstoffen, smeermiddele...;Oceanië;2000;127.0;2.0
9009;3 Minerale brandstoffen, smeermiddele...;Oceanië;2001;164.0;1.0
9010;3 Minerale brandstoffen, smeermiddele...;Oceanië;2002;122.0;3.0
9011;3 Minerale brandstoffen, smeermiddele...;Oceanië;2003;99.0;5.0
9012;3 Minerale brandstoffen, smeermiddele...;Oceanië;2004;88.0;6.0
9013;3 Minerale brandstoffen, smeermiddele...;Oceanië;2005;137.0;6.0
9014;3 Minerale brandstoffen, smeermiddele...;Oceanië;2006;159.0;8.0
9015;3 Minerale brandstoffen, smeermiddele...;Oceanië;2007;141.0;7.0
9016;3 Minerale brandstoffen, smeermiddele...;Oceanië;2008;95.0;18.0
9017;3 Minerale brandstoffen, smeermiddele...;Oceanië;2009;73.0;
9018;3 Minerale brandstoffen, smeermiddele...;Oceanië;2010;86.0;15.0
9019;3 Minerale brandstoffen, smeermiddele...;Oceanië;2011;142.0;37.0
9020;3 Minerale brandstoffen, smeermiddele...;Oceanië;2012;117.0;69.0
9021;3 Minerale brandstoffen, smeermiddele...;Oceanië;2013;191.0;11.0
9022;3 Minerale brandstoffen, smeermiddele...;Oceanië;2014;157.0;
9023;3 Minerale brandstoffen, smeermiddele...;Oceanië;2015;177.0;12.0
9024;3 Minerale brandstoffen, smeermiddele...;Oceanië;2016;211.0;25.0
9025;3 Minerale brandstoffen, smeermiddele...;Oceanië;2017;315.0;33.0
9026;3 Minerale brandstoffen, smeermiddele...;Oceanië;2018;353.0;339.0
9027;3 Minerale brandstoffen, smeermiddele...;Oceanië;2019;;383.0
9028;3 Minerale brandstoffen, smeermiddele...;Oceanië;2020;;173.0
9029;3 Minerale brandstoffen, smeermiddele...;Oceanië;2021;252.0;50.0
9030;3 Minerale brandstoffen, smeermiddele...;Overige;1917;;
9031;3 Minerale brandstoffen, smeermiddele...;Overige;1918;;
9032;3 Minerale brandstoffen, smeermiddele...;Overige;1919;;
9033;3 Minerale brandstoffen, smeermiddele...;Overige;1920;;
9034;3 Minerale brandstoffen, smeermiddele...;Overige;1921;;
9035;3 Minerale brandstoffen, smeermiddele...;Overige;1922;;
9036;3 Minerale brandstoffen, smeermiddele...;Overige;1923;;
9037;3 Minerale brandstoffen, smeermiddele...;Overige;1924;;
9038;3 Minerale brandstoffen, smeermiddele...;Overige;1925;;
9039;3 Minerale brandstoffen, smeermiddele...;Overige;1926;;
9040;3 Minerale brandstoffen, smeermiddele...;Overige;1927;;
9041;3 Minerale brandstoffen, smeermiddele...;Overige;1928;;
9042;3 Minerale brandstoffen, smeermiddele...;Overige;1929;;
9043;3 Minerale brandstoffen, smeermiddele...;Overige;1930;;
9044;3 Minerale brandstoffen, smeermiddele...;Overige;1931;;
9045;3 Minerale brandstoffen, smeermiddele...;Overige;1932;;
9046;3 Minerale brandstoffen, smeermiddele...;Overige;1933;;
9047;3 Minerale brandstoffen, smeermiddele...;Overige;1934;;
9048;3 Minerale brandstoffen, smeermiddele...;Overige;1935;;
9049;3 Minerale brandstoffen, smeermiddele...;Overige;1936;;
9050;3 Minerale brandstoffen, smeermiddele...;Overige;1937;;
9051;3 Minerale brandstoffen, smeermiddele...;Overige;1938;;
9052;3 Minerale brandstoffen, smeermiddele...;Overige;1939;;
9053;3 Minerale brandstoffen, smeermiddele...;Overige;1940;;
9054;3 Minerale brandstoffen, smeermiddele...;Overige;1941;;
9055;3 Minerale brandstoffen, smeermiddele...;Overige;1942;;
9056;3 Minerale brandstoffen, smeermiddele...;Overige;1943;;
9057;3 Minerale brandstoffen, smeermiddele...;Overige;1944;;
9058;3 Minerale brandstoffen, smeermiddele...;Overige;1945;;
9059;3 Minerale brandstoffen, smeermiddele...;Overige;1946;;
9060;3 Minerale brandstoffen, smeermiddele...;Overige;1947;;
9061;3 Minerale brandstoffen, smeermiddele...;Overige;1948;;
9062;3 Minerale brandstoffen, smeermiddele...;Overige;1949;;
9063;3 Minerale brandstoffen, smeermiddele...;Overige;1950;;
9064;3 Minerale brandstoffen, smeermiddele...;Overige;1951;;
9065;3 Minerale brandstoffen, smeermiddele...;Overige;1952;;
9066;3 Minerale brandstoffen, smeermiddele...;Overige;1953;;
9067;3 Minerale brandstoffen, smeermiddele...;Overige;1954;;
9068;3 Minerale brandstoffen, smeermiddele...;Overige;1955;;
9069;3 Minerale brandstoffen, smeermiddele...;Overige;1956;;
9070;3 Minerale brandstoffen, smeermiddele...;Overige;1957;;
9071;3 Minerale brandstoffen, smeermiddele...;Overige;1958;;
9072;3 Minerale brandstoffen, smeermiddele...;Overige;1959;;
9073;3 Minerale brandstoffen, smeermiddele...;Overige;1960;;
9074;3 Minerale brandstoffen, smeermiddele...;Overige;1961;;
9075;3 Minerale brandstoffen, smeermiddele...;Overige;1962;;
9076;3 Minerale brandstoffen, smeermiddele...;Overige;1963;;
9077;3 Minerale brandstoffen, smeermiddele...;Overige;1964;;
9078;3 Minerale brandstoffen, smeermiddele...;Overige;1965;;
9079;3 Minerale brandstoffen, smeermiddele...;Overige;1966;;
9080;3 Minerale brandstoffen, smeermiddele...;Overige;1967;;
9081;3 Minerale brandstoffen, smeermiddele...;Overige;1968;;
9082;3 Minerale brandstoffen, smeermiddele...;Overige;1969;;
9083;3 Minerale brandstoffen, smeermiddele...;Overige;1970;;
9084;3 Minerale brandstoffen, smeermiddele...;Overige;1971;;
9085;3 Minerale brandstoffen, smeermiddele...;Overige;1972;;
9086;3 Minerale brandstoffen, smeermiddele...;Overige;1973;;
9087;3 Minerale brandstoffen, smeermiddele...;Overige;1974;;
9088;3 Minerale brandstoffen, smeermiddele...;Overige;1975;;
9089;3 Minerale brandstoffen, smeermiddele...;Overige;1976;;
9090;3 Minerale brandstoffen, smeermiddele...;Overige;1977;;
9091;3 Minerale brandstoffen, smeermiddele...;Overige;1978;;
9092;3 Minerale brandstoffen, smeermiddele...;Overige;1979;;
9093;3 Minerale brandstoffen, smeermiddele...;Overige;1980;;
9094;3 Minerale brandstoffen, smeermiddele...;Overige;1981;;
9095;3 Minerale brandstoffen, smeermiddele...;Overige;1982;;
9096;3 Minerale brandstoffen, smeermiddele...;Overige;1983;;
9097;3 Minerale brandstoffen, smeermiddele...;Overige;1984;;
9098;3 Minerale brandstoffen, smeermiddele...;Overige;1985;;
9099;3 Minerale brandstoffen, smeermiddele...;Overige;1986;;
9100;3 Minerale brandstoffen, smeermiddele...;Overige;1987;;
9101;3 Minerale brandstoffen, smeermiddele...;Overige;1988;;
9102;3 Minerale brandstoffen, smeermiddele...;Overige;1989;;
9103;3 Minerale brandstoffen, smeermiddele...;Overige;1990;;
9104;3 Minerale brandstoffen, smeermiddele...;Overige;1991;;
9105;3 Minerale brandstoffen, smeermiddele...;Overige;1992;;
9106;3 Minerale brandstoffen, smeermiddele...;Overige;1993;;
9107;3 Minerale brandstoffen, smeermiddele...;Overige;1994;;
9108;3 Minerale brandstoffen, smeermiddele...;Overige;1995;;
9109;3 Minerale brandstoffen, smeermiddele...;Overige;1996;17.0;712.0
9110;3 Minerale brandstoffen, smeermiddele...;Overige;1997;6.0;757.0
9111;3 Minerale brandstoffen, smeermiddele...;Overige;1998;11.0;681.0
9112;3 Minerale brandstoffen, smeermiddele...;Overige;1999;14.0;580.0
9113;3 Minerale brandstoffen, smeermiddele...;Overige;2000;20.0;888.0
9114;3 Minerale brandstoffen, smeermiddele...;Overige;2001;23.0;994.0
9115;3 Minerale brandstoffen, smeermiddele...;Overige;2002;0.0;949.0
9116;3 Minerale brandstoffen, smeermiddele...;Overige;2003;1.0;1081.0
9117;3 Minerale brandstoffen, smeermiddele...;Overige;2004;0.0;1172.0
9118;3 Minerale brandstoffen, smeermiddele...;Overige;2005;0.0;1372.0
9119;3 Minerale brandstoffen, smeermiddele...;Overige;2006;3.0;1679.0
9120;3 Minerale brandstoffen, smeermiddele...;Overige;2007;0.0;1623.0
9121;3 Minerale brandstoffen, smeermiddele...;Overige;2008;25.0;2411.0
9122;3 Minerale brandstoffen, smeermiddele...;Overige;2009;71.0;1453.0
9123;3 Minerale brandstoffen, smeermiddele...;Overige;2010;185.0;2009.0
9124;3 Minerale brandstoffen, smeermiddele...;Overige;2011;178.0;1418.0
9125;3 Minerale brandstoffen, smeermiddele...;Overige;2012;344.0;1669.0
9126;3 Minerale brandstoffen, smeermiddele...;Overige;2013;457.0;4596.0
9127;3 Minerale brandstoffen, smeermiddele...;Overige;2014;338.0;3746.0
9128;3 Minerale brandstoffen, smeermiddele...;Overige;2015;1610.0;2339.0
9129;3 Minerale brandstoffen, smeermiddele...;Overige;2016;1705.0;2113.0
9130;3 Minerale brandstoffen, smeermiddele...;Overige;2017;2382.0;4136.0
9131;3 Minerale brandstoffen, smeermiddele...;Overige;2018;3076.0;4522.0
9132;3 Minerale brandstoffen, smeermiddele...;Overige;2019;2738.0;4416.0
9133;3 Minerale brandstoffen, smeermiddele...;Overige;2020;1605.0;2896.0
9134;3 Minerale brandstoffen, smeermiddele...;Overige;2021;2409.0;4473.0
9135;3 Minerale brandstoffen, smeermiddele...;België;1917;;
9136;3 Minerale brandstoffen, smeermiddele...;België;1918;;
9137;3 Minerale brandstoffen, smeermiddele...;België;1919;;
9138;3 Minerale brandstoffen, smeermiddele...;België;1920;;
9139;3 Minerale brandstoffen, smeermiddele...;België;1921;;
9140;3 Minerale brandstoffen, smeermiddele...;België;1922;;
9141;3 Minerale brandstoffen, smeermiddele...;België;1923;;
9142;3 Minerale brandstoffen, smeermiddele...;België;1924;;
9143;3 Minerale brandstoffen, smeermiddele...;België;1925;;
9144;3 Minerale brandstoffen, smeermiddele...;België;1926;;
9145;3 Minerale brandstoffen, smeermiddele...;België;1927;;
9146;3 Minerale brandstoffen, smeermiddele...;België;1928;;
9147;3 Minerale brandstoffen, smeermiddele...;België;1929;;
9148;3 Minerale brandstoffen, smeermiddele...;België;1930;;
9149;3 Minerale brandstoffen, smeermiddele...;België;1931;;
9150;3 Minerale brandstoffen, smeermiddele...;België;1932;;
9151;3 Minerale brandstoffen, smeermiddele...;België;1933;;
9152;3 Minerale brandstoffen, smeermiddele...;België;1934;;
9153;3 Minerale brandstoffen, smeermiddele...;België;1935;;
9154;3 Minerale brandstoffen, smeermiddele...;België;1936;;
9155;3 Minerale brandstoffen, smeermiddele...;België;1937;;
9156;3 Minerale brandstoffen, smeermiddele...;België;1938;;
9157;3 Minerale brandstoffen, smeermiddele...;België;1939;;
9158;3 Minerale brandstoffen, smeermiddele...;België;1940;;
9159;3 Minerale brandstoffen, smeermiddele...;België;1941;;
9160;3 Minerale brandstoffen, smeermiddele...;België;1942;;
9161;3 Minerale brandstoffen, smeermiddele...;België;1943;;
9162;3 Minerale brandstoffen, smeermiddele...;België;1944;;
9163;3 Minerale brandstoffen, smeermiddele...;België;1945;;
9164;3 Minerale brandstoffen, smeermiddele...;België;1946;;
9165;3 Minerale brandstoffen, smeermiddele...;België;1947;;
9166;3 Minerale brandstoffen, smeermiddele...;België;1948;;
9167;3 Minerale brandstoffen, smeermiddele...;België;1949;;
9168;3 Minerale brandstoffen, smeermiddele...;België;1950;;
9169;3 Minerale brandstoffen, smeermiddele...;België;1951;;
9170;3 Minerale brandstoffen, smeermiddele...;België;1952;;
9171;3 Minerale brandstoffen, smeermiddele...;België;1953;;
9172;3 Minerale brandstoffen, smeermiddele...;België;1954;;
9173;3 Minerale brandstoffen, smeermiddele...;België;1955;;
9174;3 Minerale brandstoffen, smeermiddele...;België;1956;;
9175;3 Minerale brandstoffen, smeermiddele...;België;1957;;
9176;3 Minerale brandstoffen, smeermiddele...;België;1958;;
9177;3 Minerale brandstoffen, smeermiddele...;België;1959;;
9178;3 Minerale brandstoffen, smeermiddele...;België;1960;;
9179;3 Minerale brandstoffen, smeermiddele...;België;1961;;
9180;3 Minerale brandstoffen, smeermiddele...;België;1962;;
9181;3 Minerale brandstoffen, smeermiddele...;België;1963;;
9182;3 Minerale brandstoffen, smeermiddele...;België;1964;;
9183;3 Minerale brandstoffen, smeermiddele...;België;1965;;
9184;3 Minerale brandstoffen, smeermiddele...;België;1966;;
9185;3 Minerale brandstoffen, smeermiddele...;België;1967;;
9186;3 Minerale brandstoffen, smeermiddele...;België;1968;;
9187;3 Minerale brandstoffen, smeermiddele...;België;1969;;
9188;3 Minerale brandstoffen, smeermiddele...;België;1970;;
9189;3 Minerale brandstoffen, smeermiddele...;België;1971;;
9190;3 Minerale brandstoffen, smeermiddele...;België;1972;;
9191;3 Minerale brandstoffen, smeermiddele...;België;1973;;
9192;3 Minerale brandstoffen, smeermiddele...;België;1974;;
9193;3 Minerale brandstoffen, smeermiddele...;België;1975;;
9194;3 Minerale brandstoffen, smeermiddele...;België;1976;;
9195;3 Minerale brandstoffen, smeermiddele...;België;1977;;
9196;3 Minerale brandstoffen, smeermiddele...;België;1978;;
9197;3 Minerale brandstoffen, smeermiddele...;België;1979;;
9198;3 Minerale brandstoffen, smeermiddele...;België;1980;;
9199;3 Minerale brandstoffen, smeermiddele...;België;1981;;
9200;3 Minerale brandstoffen, smeermiddele...;België;1982;;
9201;3 Minerale brandstoffen, smeermiddele...;België;1983;;
9202;3 Minerale brandstoffen, smeermiddele...;België;1984;;
9203;3 Minerale brandstoffen, smeermiddele...;België;1985;;
9204;3 Minerale brandstoffen, smeermiddele...;België;1986;;
9205;3 Minerale brandstoffen, smeermiddele...;België;1987;;
9206;3 Minerale brandstoffen, smeermiddele...;België;1988;;
9207;3 Minerale brandstoffen, smeermiddele...;België;1989;;
9208;3 Minerale brandstoffen, smeermiddele...;België;1990;;
9209;3 Minerale brandstoffen, smeermiddele...;België;1991;;
9210;3 Minerale brandstoffen, smeermiddele...;België;1992;;
9211;3 Minerale brandstoffen, smeermiddele...;België;1993;;
9212;3 Minerale brandstoffen, smeermiddele...;België;1994;;
9213;3 Minerale brandstoffen, smeermiddele...;België;1995;;
9214;3 Minerale brandstoffen, smeermiddele...;België;1996;;
9215;3 Minerale brandstoffen, smeermiddele...;België;1997;;
9216;3 Minerale brandstoffen, smeermiddele...;België;1998;;
9217;3 Minerale brandstoffen, smeermiddele...;België;1999;;
9218;3 Minerale brandstoffen, smeermiddele...;België;2000;1367.0;4024.0
9219;3 Minerale brandstoffen, smeermiddele...;België;2001;1412.0;4936.0
9220;3 Minerale brandstoffen, smeermiddele...;België;2002;2369.0;4270.0
9221;3 Minerale brandstoffen, smeermiddele...;België;2003;2957.0;4846.0
9222;3 Minerale brandstoffen, smeermiddele...;België;2004;3189.0;4733.0
9223;3 Minerale brandstoffen, smeermiddele...;België;2005;4087.0;6405.0
9224;3 Minerale brandstoffen, smeermiddele...;België;2006;4986.0;7978.0
9225;3 Minerale brandstoffen, smeermiddele...;België;2007;5261.0;7800.0
9226;3 Minerale brandstoffen, smeermiddele...;België;2008;5906.0;10849.0
9227;3 Minerale brandstoffen, smeermiddele...;België;2009;4216.0;7422.0
9228;3 Minerale brandstoffen, smeermiddele...;België;2010;6321.0;9671.0
9229;3 Minerale brandstoffen, smeermiddele...;België;2011;8624.0;13985.0
9230;3 Minerale brandstoffen, smeermiddele...;België;2012;9486.0;13345.0
9231;3 Minerale brandstoffen, smeermiddele...;België;2013;9130.0;12962.0
9232;3 Minerale brandstoffen, smeermiddele...;België;2014;8570.0;11896.0
9233;3 Minerale brandstoffen, smeermiddele...;België;2015;6093.0;8856.0
9234;3 Minerale brandstoffen, smeermiddele...;België;2016;5750.0;7683.0
9235;3 Minerale brandstoffen, smeermiddele...;België;2017;6716.0;8999.0
9236;3 Minerale brandstoffen, smeermiddele...;België;2018;7519.0;9637.0
9237;3 Minerale brandstoffen, smeermiddele...;België;2019;6627.0;9358.0
9238;3 Minerale brandstoffen, smeermiddele...;België;2020;4851.0;6907.0
9239;3 Minerale brandstoffen, smeermiddele...;België;2021;7875.0;11203.0
9240;3 Minerale brandstoffen, smeermiddele...;China;1917;;
9241;3 Minerale brandstoffen, smeermiddele...;China;1918;;
9242;3 Minerale brandstoffen, smeermiddele...;China;1919;;
9243;3 Minerale brandstoffen, smeermiddele...;China;1920;;
9244;3 Minerale brandstoffen, smeermiddele...;China;1921;;
9245;3 Minerale brandstoffen, smeermiddele...;China;1922;;
9246;3 Minerale brandstoffen, smeermiddele...;China;1923;;
9247;3 Minerale brandstoffen, smeermiddele...;China;1924;;
9248;3 Minerale brandstoffen, smeermiddele...;China;1925;;
9249;3 Minerale brandstoffen, smeermiddele...;China;1926;;
9250;3 Minerale brandstoffen, smeermiddele...;China;1927;;
9251;3 Minerale brandstoffen, smeermiddele...;China;1928;;
9252;3 Minerale brandstoffen, smeermiddele...;China;1929;;
9253;3 Minerale brandstoffen, smeermiddele...;China;1930;;
9254;3 Minerale brandstoffen, smeermiddele...;China;1931;;
9255;3 Minerale brandstoffen, smeermiddele...;China;1932;;
9256;3 Minerale brandstoffen, smeermiddele...;China;1933;;
9257;3 Minerale brandstoffen, smeermiddele...;China;1934;;
9258;3 Minerale brandstoffen, smeermiddele...;China;1935;;
9259;3 Minerale brandstoffen, smeermiddele...;China;1936;;
9260;3 Minerale brandstoffen, smeermiddele...;China;1937;;
9261;3 Minerale brandstoffen, smeermiddele...;China;1938;;
9262;3 Minerale brandstoffen, smeermiddele...;China;1939;;
9263;3 Minerale brandstoffen, smeermiddele...;China;1940;;
9264;3 Minerale brandstoffen, smeermiddele...;China;1941;;
9265;3 Minerale brandstoffen, smeermiddele...;China;1942;;
9266;3 Minerale brandstoffen, smeermiddele...;China;1943;;
9267;3 Minerale brandstoffen, smeermiddele...;China;1944;;
9268;3 Minerale brandstoffen, smeermiddele...;China;1945;;
9269;3 Minerale brandstoffen, smeermiddele...;China;1946;;
9270;3 Minerale brandstoffen, smeermiddele...;China;1947;;
9271;3 Minerale brandstoffen, smeermiddele...;China;1948;;
9272;3 Minerale brandstoffen, smeermiddele...;China;1949;;
9273;3 Minerale brandstoffen, smeermiddele...;China;1950;;
9274;3 Minerale brandstoffen, smeermiddele...;China;1951;;
9275;3 Minerale brandstoffen, smeermiddele...;China;1952;;
9276;3 Minerale brandstoffen, smeermiddele...;China;1953;;
9277;3 Minerale brandstoffen, smeermiddele...;China;1954;;
9278;3 Minerale brandstoffen, smeermiddele...;China;1955;;
9279;3 Minerale brandstoffen, smeermiddele...;China;1956;;
9280;3 Minerale brandstoffen, smeermiddele...;China;1957;;
9281;3 Minerale brandstoffen, smeermiddele...;China;1958;;
9282;3 Minerale brandstoffen, smeermiddele...;China;1959;;
9283;3 Minerale brandstoffen, smeermiddele...;China;1960;;
9284;3 Minerale brandstoffen, smeermiddele...;China;1961;;
9285;3 Minerale brandstoffen, smeermiddele...;China;1962;;
9286;3 Minerale brandstoffen, smeermiddele...;China;1963;;
9287;3 Minerale brandstoffen, smeermiddele...;China;1964;;
9288;3 Minerale brandstoffen, smeermiddele...;China;1965;;
9289;3 Minerale brandstoffen, smeermiddele...;China;1966;;
9290;3 Minerale brandstoffen, smeermiddele...;China;1967;;
9291;3 Minerale brandstoffen, smeermiddele...;China;1968;;
9292;3 Minerale brandstoffen, smeermiddele...;China;1969;;
9293;3 Minerale brandstoffen, smeermiddele...;China;1970;;
9294;3 Minerale brandstoffen, smeermiddele...;China;1971;;
