ID;Geslacht;Onderwijssoort;Leeftijd;VerdachtVanMisdrijf;InkomstenniveauHuishouden;Perioden;AantalLeerlingenOnderzoekspopulatie_1;AantalVSVErsOnderzoekspopulatie_2;AantalNietVSVErsOnderzoekspopulatie_3;PercentageVSVErsOnderzoekspopulatie_4
445;Totaal mannen en vrouwen;0;22 jaar of jonger;2 keer of meer verdacht van misdrijf;Inkomstenniveau onbekend;2004/'05;370.0;180.0;190.0;48.7
446;Totaal mannen en vrouwen;0;22 jaar of jonger;2 keer of meer verdacht van misdrijf;Inkomstenniveau onbekend;2005/'06;470.0;210.0;260.0;44.5
447;Totaal mannen en vrouwen;0;22 jaar of jonger;2 keer of meer verdacht van misdrijf;Inkomstenniveau onbekend;2006/'07;720.0;270.0;440.0;38.2
448;Totaal mannen en vrouwen;0;22 jaar of jonger;2 keer of meer verdacht van misdrijf;Inkomstenniveau onbekend;2007/'08;450.0;190.0;260.0;42.4
449;Totaal mannen en vrouwen;0;22 jaar of jonger;2 keer of meer verdacht van misdrijf;Inkomstenniveau onbekend;2008/'09;400.0;200.0;200.0;49.1
450;Totaal mannen en vrouwen;0;17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Totaal inkomstenniveau huishouden;2004/'05;852410.0;19490.0;832920.0;2.3
451;Totaal mannen en vrouwen;0;17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Totaal inkomstenniveau huishouden;2005/'06;895660.0;18780.0;876880.0;2.1
452;Totaal mannen en vrouwen;0;17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Totaal inkomstenniveau huishouden;2006/'07;899580.0;17150.0;882430.0;1.9
453;Totaal mannen en vrouwen;0;17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Totaal inkomstenniveau huishouden;2007/'08;892610.0;13310.0;879300.0;1.5
454;Totaal mannen en vrouwen;0;17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Totaal inkomstenniveau huishouden;2008/'09;883120.0;11010.0;872110.0;1.2
455;Totaal mannen en vrouwen;0;17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;< 2 keer minimumloon;2004/'05;197170.0;7480.0;189690.0;3.8
456;Totaal mannen en vrouwen;0;17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;< 2 keer minimumloon;2005/'06;206600.0;7270.0;199330.0;3.5
457;Totaal mannen en vrouwen;0;17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;< 2 keer minimumloon;2006/'07;193590.0;6260.0;187320.0;3.2
458;Totaal mannen en vrouwen;0;17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;< 2 keer minimumloon;2007/'08;173260.0;4600.0;168670.0;2.7
459;Totaal mannen en vrouwen;0;17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;< 2 keer minimumloon;2008/'09;177010.0;3880.0;173140.0;2.2
460;Totaal mannen en vrouwen;0;17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;< 0,9 keer minimumloon;2004/'05;44440.0;1830.0;42610.0;4.1
461;Totaal mannen en vrouwen;0;17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;< 0,9 keer minimumloon;2005/'06;47810.0;1860.0;45950.0;3.9
462;Totaal mannen en vrouwen;0;17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;< 0,9 keer minimumloon;2006/'07;46070.0;1680.0;44390.0;3.6
463;Totaal mannen en vrouwen;0;17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;< 0,9 keer minimumloon;2007/'08;38320.0;1150.0;37160.0;3.0
464;Totaal mannen en vrouwen;0;17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;< 0,9 keer minimumloon;2008/'09;41720.0;1050.0;40660.0;2.5
465;Totaal mannen en vrouwen;0;17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;0,9 tot 1,1 keer minimumloon;2004/'05;35270.0;1680.0;33590.0;4.8
466;Totaal mannen en vrouwen;0;17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;0,9 tot 1,1 keer minimumloon;2005/'06;36590.0;1680.0;34910.0;4.6
467;Totaal mannen en vrouwen;0;17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;0,9 tot 1,1 keer minimumloon;2006/'07;34570.0;1430.0;33140.0;4.1
468;Totaal mannen en vrouwen;0;17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;0,9 tot 1,1 keer minimumloon;2007/'08;31850.0;1050.0;30800.0;3.3
469;Totaal mannen en vrouwen;0;17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;0,9 tot 1,1 keer minimumloon;2008/'09;30000.0;840.0;29170.0;2.8
470;Totaal mannen en vrouwen;0;17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;1,1 tot 1,5 keer minimumloon;2004/'05;55460.0;2170.0;53290.0;3.9
471;Totaal mannen en vrouwen;0;17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;1,1 tot 1,5 keer minimumloon;2005/'06;58580.0;2000.0;56580.0;3.4
472;Totaal mannen en vrouwen;0;17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;1,1 tot 1,5 keer minimumloon;2006/'07;53070.0;1620.0;51450.0;3.1
473;Totaal mannen en vrouwen;0;17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;1,1 tot 1,5 keer minimumloon;2007/'08;48850.0;1250.0;47590.0;2.6
474;Totaal mannen en vrouwen;0;17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;1,1 tot 1,5 keer minimumloon;2008/'09;51850.0;1070.0;50790.0;2.1
475;Totaal mannen en vrouwen;0;17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;1,5 tot 2 keer minimumloon;2004/'05;62010.0;1800.0;60210.0;2.9
476;Totaal mannen en vrouwen;0;17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;1,5 tot 2 keer minimumloon;2005/'06;63620.0;1740.0;61880.0;2.7
477;Totaal mannen en vrouwen;0;17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;1,5 tot 2 keer minimumloon;2006/'07;59880.0;1540.0;58340.0;2.6
478;Totaal mannen en vrouwen;0;17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;1,5 tot 2 keer minimumloon;2007/'08;54250.0;1140.0;53110.0;2.1
479;Totaal mannen en vrouwen;0;17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;1,5 tot 2 keer minimumloon;2008/'09;53440.0;920.0;52520.0;1.7
480;Totaal mannen en vrouwen;0;17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;2 tot 4 keer minimumloon;2004/'05;387590.0;7510.0;380090.0;1.9
481;Totaal mannen en vrouwen;0;17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;2 tot 4 keer minimumloon;2005/'06;395700.0;6800.0;388900.0;1.7
482;Totaal mannen en vrouwen;0;17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;2 tot 4 keer minimumloon;2006/'07;370550.0;5820.0;364730.0;1.6
483;Totaal mannen en vrouwen;0;17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;2 tot 4 keer minimumloon;2007/'08;348690.0;4290.0;344400.0;1.2
484;Totaal mannen en vrouwen;0;17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;2 tot 4 keer minimumloon;2008/'09;341850.0;3630.0;338220.0;1.1
485;Totaal mannen en vrouwen;0;17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;>= 4 keer minimumloon;2004/'05;262590.0;3980.0;258610.0;1.5
486;Totaal mannen en vrouwen;0;17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;>= 4 keer minimumloon;2005/'06;287790.0;4130.0;283670.0;1.4
487;Totaal mannen en vrouwen;0;17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;>= 4 keer minimumloon;2006/'07;325560.0;4380.0;321190.0;1.3
488;Totaal mannen en vrouwen;0;17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;>= 4 keer minimumloon;2007/'08;365180.0;4010.0;361170.0;1.1
489;Totaal mannen en vrouwen;0;17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;>= 4 keer minimumloon;2008/'09;362080.0;3270.0;358810.0;0.9
490;Totaal mannen en vrouwen;0;17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Inkomstenniveau onbekend;2004/'05;5060.0;530.0;4540.0;10.4
491;Totaal mannen en vrouwen;0;17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Inkomstenniveau onbekend;2005/'06;5570.0;580.0;4990.0;10.5
492;Totaal mannen en vrouwen;0;17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Inkomstenniveau onbekend;2006/'07;9880.0;690.0;9200.0;6.9
493;Totaal mannen en vrouwen;0;17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Inkomstenniveau onbekend;2007/'08;5480.0;410.0;5070.0;7.5
494;Totaal mannen en vrouwen;0;17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Inkomstenniveau onbekend;2008/'09;2180.0;240.0;1940.0;11.1
495;Totaal mannen en vrouwen;0;17 jaar of jonger;Niet verdacht van misdrijf;Totaal inkomstenniveau huishouden;2004/'05;832040.0;16530.0;815510.0;2.0
496;Totaal mannen en vrouwen;0;17 jaar of jonger;Niet verdacht van misdrijf;Totaal inkomstenniveau huishouden;2005/'06;870720.0;15640.0;855080.0;1.8
497;Totaal mannen en vrouwen;0;17 jaar of jonger;Niet verdacht van misdrijf;Totaal inkomstenniveau huishouden;2006/'07;872150.0;13970.0;858180.0;1.6
498;Totaal mannen en vrouwen;0;17 jaar of jonger;Niet verdacht van misdrijf;Totaal inkomstenniveau huishouden;2007/'08;863540.0;10720.0;852810.0;1.2
499;Totaal mannen en vrouwen;0;17 jaar of jonger;Niet verdacht van misdrijf;Totaal inkomstenniveau huishouden;2008/'09;855410.0;8810.0;846600.0;1.0
500;Totaal mannen en vrouwen;0;17 jaar of jonger;Niet verdacht van misdrijf;< 2 keer minimumloon;2004/'05;188100.0;6040.0;182070.0;3.2
501;Totaal mannen en vrouwen;0;17 jaar of jonger;Niet verdacht van misdrijf;< 2 keer minimumloon;2005/'06;195560.0;5650.0;189920.0;2.9
502;Totaal mannen en vrouwen;0;17 jaar of jonger;Niet verdacht van misdrijf;< 2 keer minimumloon;2006/'07;182000.0;4750.0;177250.0;2.6
503;Totaal mannen en vrouwen;0;17 jaar of jonger;Niet verdacht van misdrijf;< 2 keer minimumloon;2007/'08;161870.0;3360.0;158510.0;2.1
504;Totaal mannen en vrouwen;0;17 jaar of jonger;Niet verdacht van misdrijf;< 2 keer minimumloon;2008/'09;166000.0;2840.0;163160.0;1.7
505;Totaal mannen en vrouwen;0;17 jaar of jonger;Niet verdacht van misdrijf;< 0,9 keer minimumloon;2004/'05;42790.0;1510.0;41280.0;3.5
506;Totaal mannen en vrouwen;0;17 jaar of jonger;Niet verdacht van misdrijf;< 0,9 keer minimumloon;2005/'06;45730.0;1500.0;44230.0;3.3
507;Totaal mannen en vrouwen;0;17 jaar of jonger;Niet verdacht van misdrijf;< 0,9 keer minimumloon;2006/'07;43570.0;1310.0;42260.0;3.0
508;Totaal mannen en vrouwen;0;17 jaar of jonger;Niet verdacht van misdrijf;< 0,9 keer minimumloon;2007/'08;36170.0;910.0;35260.0;2.5
509;Totaal mannen en vrouwen;0;17 jaar of jonger;Niet verdacht van misdrijf;< 0,9 keer minimumloon;2008/'09;39610.0;840.0;38780.0;2.1
510;Totaal mannen en vrouwen;0;17 jaar of jonger;Niet verdacht van misdrijf;0,9 tot 1,1 keer minimumloon;2004/'05;32950.0;1300.0;31650.0;3.9
511;Totaal mannen en vrouwen;0;17 jaar of jonger;Niet verdacht van misdrijf;0,9 tot 1,1 keer minimumloon;2005/'06;33950.0;1250.0;32700.0;3.7
512;Totaal mannen en vrouwen;0;17 jaar of jonger;Niet verdacht van misdrijf;0,9 tot 1,1 keer minimumloon;2006/'07;31760.0;1040.0;30720.0;3.3
513;Totaal mannen en vrouwen;0;17 jaar of jonger;Niet verdacht van misdrijf;0,9 tot 1,1 keer minimumloon;2007/'08;29060.0;730.0;28340.0;2.5
514;Totaal mannen en vrouwen;0;17 jaar of jonger;Niet verdacht van misdrijf;0,9 tot 1,1 keer minimumloon;2008/'09;27520.0;580.0;26950.0;2.1
515;Totaal mannen en vrouwen;0;17 jaar of jonger;Niet verdacht van misdrijf;1,1 tot 1,5 keer minimumloon;2004/'05;52530.0;1740.0;50780.0;3.3
516;Totaal mannen en vrouwen;0;17 jaar of jonger;Niet verdacht van misdrijf;1,1 tot 1,5 keer minimumloon;2005/'06;54880.0;1500.0;53380.0;2.7
517;Totaal mannen en vrouwen;0;17 jaar of jonger;Niet verdacht van misdrijf;1,1 tot 1,5 keer minimumloon;2006/'07;49600.0;1220.0;48380.0;2.5
518;Totaal mannen en vrouwen;0;17 jaar of jonger;Niet verdacht van misdrijf;1,1 tot 1,5 keer minimumloon;2007/'08;45290.0;880.0;44400.0;2.0
519;Totaal mannen en vrouwen;0;17 jaar of jonger;Niet verdacht van misdrijf;1,1 tot 1,5 keer minimumloon;2008/'09;48160.0;750.0;47420.0;1.6
520;Totaal mannen en vrouwen;0;17 jaar of jonger;Niet verdacht van misdrijf;1,5 tot 2 keer minimumloon;2004/'05;59840.0;1480.0;58360.0;2.5
521;Totaal mannen en vrouwen;0;17 jaar of jonger;Niet verdacht van misdrijf;1,5 tot 2 keer minimumloon;2005/'06;61000.0;1390.0;59610.0;2.3
522;Totaal mannen en vrouwen;0;17 jaar of jonger;Niet verdacht van misdrijf;1,5 tot 2 keer minimumloon;2006/'07;57080.0;1190.0;55890.0;2.1
523;Totaal mannen en vrouwen;0;17 jaar of jonger;Niet verdacht van misdrijf;1,5 tot 2 keer minimumloon;2007/'08;51350.0;840.0;50520.0;1.6
524;Totaal mannen en vrouwen;0;17 jaar of jonger;Niet verdacht van misdrijf;1,5 tot 2 keer minimumloon;2008/'09;50700.0;680.0;50020.0;1.3
525;Totaal mannen en vrouwen;0;17 jaar of jonger;Niet verdacht van misdrijf;2 tot 4 keer minimumloon;2004/'05;380120.0;6510.0;373610.0;1.7
526;Totaal mannen en vrouwen;0;17 jaar of jonger;Niet verdacht van misdrijf;2 tot 4 keer minimumloon;2005/'06;386670.0;5850.0;380820.0;1.5
527;Totaal mannen en vrouwen;0;17 jaar of jonger;Niet verdacht van misdrijf;2 tot 4 keer minimumloon;2006/'07;360940.0;4840.0;356110.0;1.3
528;Totaal mannen en vrouwen;0;17 jaar of jonger;Niet verdacht van misdrijf;2 tot 4 keer minimumloon;2007/'08;338440.0;3530.0;334910.0;1.0
529;Totaal mannen en vrouwen;0;17 jaar of jonger;Niet verdacht van misdrijf;2 tot 4 keer minimumloon;2008/'09;332080.0;2950.0;329130.0;0.9
530;Totaal mannen en vrouwen;0;17 jaar of jonger;Niet verdacht van misdrijf;>= 4 keer minimumloon;2004/'05;259160.0;3600.0;255560.0;1.4
531;Totaal mannen en vrouwen;0;17 jaar of jonger;Niet verdacht van misdrijf;>= 4 keer minimumloon;2005/'06;283470.0;3730.0;279730.0;1.3
532;Totaal mannen en vrouwen;0;17 jaar of jonger;Niet verdacht van misdrijf;>= 4 keer minimumloon;2006/'07;320140.0;3910.0;316230.0;1.2
533;Totaal mannen en vrouwen;0;17 jaar of jonger;Niet verdacht van misdrijf;>= 4 keer minimumloon;2007/'08;358300.0;3560.0;354740.0;1.0
534;Totaal mannen en vrouwen;0;17 jaar of jonger;Niet verdacht van misdrijf;>= 4 keer minimumloon;2008/'09;355540.0;2880.0;352650.0;0.8
535;Totaal mannen en vrouwen;0;17 jaar of jonger;Niet verdacht van misdrijf;Inkomstenniveau onbekend;2004/'05;4650.0;380.0;4270.0;8.2
536;Totaal mannen en vrouwen;0;17 jaar of jonger;Niet verdacht van misdrijf;Inkomstenniveau onbekend;2005/'06;5020.0;410.0;4610.0;8.1
537;Totaal mannen en vrouwen;0;17 jaar of jonger;Niet verdacht van misdrijf;Inkomstenniveau onbekend;2006/'07;9070.0;480.0;8590.0;5.3
538;Totaal mannen en vrouwen;0;17 jaar of jonger;Niet verdacht van misdrijf;Inkomstenniveau onbekend;2007/'08;4930.0;280.0;4650.0;5.7
539;Totaal mannen en vrouwen;0;17 jaar of jonger;Niet verdacht van misdrijf;Inkomstenniveau onbekend;2008/'09;1800.0;140.0;1660.0;7.7
540;Totaal mannen en vrouwen;0;17 jaar of jonger;Wel verdacht van misdrijf;Totaal inkomstenniveau huishouden;2004/'05;20380.0;2960.0;17410.0;14.5
541;Totaal mannen en vrouwen;0;17 jaar of jonger;Wel verdacht van misdrijf;Totaal inkomstenniveau huishouden;2005/'06;24930.0;3140.0;21790.0;12.6
542;Totaal mannen en vrouwen;0;17 jaar of jonger;Wel verdacht van misdrijf;Totaal inkomstenniveau huishouden;2006/'07;27430.0;3170.0;24260.0;11.6
543;Totaal mannen en vrouwen;0;17 jaar of jonger;Wel verdacht van misdrijf;Totaal inkomstenniveau huishouden;2007/'08;29080.0;2590.0;26490.0;8.9
544;Totaal mannen en vrouwen;0;17 jaar of jonger;Wel verdacht van misdrijf;Totaal inkomstenniveau huishouden;2008/'09;27700.0;2200.0;25500.0;7.9
545;Totaal mannen en vrouwen;0;17 jaar of jonger;Wel verdacht van misdrijf;< 2 keer minimumloon;2004/'05;9070.0;1450.0;7620.0;16.0
546;Totaal mannen en vrouwen;0;17 jaar of jonger;Wel verdacht van misdrijf;< 2 keer minimumloon;2005/'06;11040.0;1630.0;9410.0;14.7
547;Totaal mannen en vrouwen;0;17 jaar of jonger;Wel verdacht van misdrijf;< 2 keer minimumloon;2006/'07;11580.0;1520.0;10070.0;13.1
548;Totaal mannen en vrouwen;0;17 jaar of jonger;Wel verdacht van misdrijf;< 2 keer minimumloon;2007/'08;11390.0;1240.0;10150.0;10.9
549;Totaal mannen en vrouwen;0;17 jaar of jonger;Wel verdacht van misdrijf;< 2 keer minimumloon;2008/'09;11010.0;1040.0;9980.0;9.4
550;Totaal mannen en vrouwen;0;17 jaar of jonger;Wel verdacht van misdrijf;< 0,9 keer minimumloon;2004/'05;1660.0;320.0;1330.0;19.4
551;Totaal mannen en vrouwen;0;17 jaar of jonger;Wel verdacht van misdrijf;< 0,9 keer minimumloon;2005/'06;2080.0;350.0;1720.0;17.0
552;Totaal mannen en vrouwen;0;17 jaar of jonger;Wel verdacht van misdrijf;< 0,9 keer minimumloon;2006/'07;2500.0;370.0;2130.0;14.8
553;Totaal mannen en vrouwen;0;17 jaar of jonger;Wel verdacht van misdrijf;< 0,9 keer minimumloon;2007/'08;2140.0;240.0;1900.0;11.2
554;Totaal mannen en vrouwen;0;17 jaar of jonger;Wel verdacht van misdrijf;< 0,9 keer minimumloon;2008/'09;2110.0;220.0;1890.0;10.3
555;Totaal mannen en vrouwen;0;17 jaar of jonger;Wel verdacht van misdrijf;0,9 tot 1,1 keer minimumloon;2004/'05;2320.0;380.0;1940.0;16.3
556;Totaal mannen en vrouwen;0;17 jaar of jonger;Wel verdacht van misdrijf;0,9 tot 1,1 keer minimumloon;2005/'06;2640.0;430.0;2220.0;16.1
557;Totaal mannen en vrouwen;0;17 jaar of jonger;Wel verdacht van misdrijf;0,9 tot 1,1 keer minimumloon;2006/'07;2800.0;390.0;2420.0;13.8
558;Totaal mannen en vrouwen;0;17 jaar of jonger;Wel verdacht van misdrijf;0,9 tot 1,1 keer minimumloon;2007/'08;2790.0;330.0;2470.0;11.6
559;Totaal mannen en vrouwen;0;17 jaar of jonger;Wel verdacht van misdrijf;0,9 tot 1,1 keer minimumloon;2008/'09;2480.0;260.0;2220.0;10.5
560;Totaal mannen en vrouwen;0;17 jaar of jonger;Wel verdacht van misdrijf;1,1 tot 1,5 keer minimumloon;2004/'05;2930.0;430.0;2500.0;14.6
561;Totaal mannen en vrouwen;0;17 jaar of jonger;Wel verdacht van misdrijf;1,1 tot 1,5 keer minimumloon;2005/'06;3700.0;500.0;3200.0;13.5
562;Totaal mannen en vrouwen;0;17 jaar of jonger;Wel verdacht van misdrijf;1,1 tot 1,5 keer minimumloon;2006/'07;3480.0;410.0;3070.0;11.7
563;Totaal mannen en vrouwen;0;17 jaar of jonger;Wel verdacht van misdrijf;1,1 tot 1,5 keer minimumloon;2007/'08;3560.0;370.0;3190.0;10.4
564;Totaal mannen en vrouwen;0;17 jaar of jonger;Wel verdacht van misdrijf;1,1 tot 1,5 keer minimumloon;2008/'09;3690.0;320.0;3370.0;8.6
565;Totaal mannen en vrouwen;0;17 jaar of jonger;Wel verdacht van misdrijf;1,5 tot 2 keer minimumloon;2004/'05;2170.0;320.0;1850.0;14.8
566;Totaal mannen en vrouwen;0;17 jaar of jonger;Wel verdacht van misdrijf;1,5 tot 2 keer minimumloon;2005/'06;2620.0;350.0;2270.0;13.3
567;Totaal mannen en vrouwen;0;17 jaar of jonger;Wel verdacht van misdrijf;1,5 tot 2 keer minimumloon;2006/'07;2810.0;350.0;2450.0;12.5
568;Totaal mannen en vrouwen;0;17 jaar of jonger;Wel verdacht van misdrijf;1,5 tot 2 keer minimumloon;2007/'08;2900.0;310.0;2600.0;10.5
569;Totaal mannen en vrouwen;0;17 jaar of jonger;Wel verdacht van misdrijf;1,5 tot 2 keer minimumloon;2008/'09;2740.0;240.0;2500.0;8.8
570;Totaal mannen en vrouwen;0;17 jaar of jonger;Wel verdacht van misdrijf;2 tot 4 keer minimumloon;2004/'05;7470.0;990.0;6480.0;13.3
571;Totaal mannen en vrouwen;0;17 jaar of jonger;Wel verdacht van misdrijf;2 tot 4 keer minimumloon;2005/'06;9030.0;950.0;8080.0;10.5
572;Totaal mannen en vrouwen;0;17 jaar of jonger;Wel verdacht van misdrijf;2 tot 4 keer minimumloon;2006/'07;9610.0;980.0;8630.0;10.2
573;Totaal mannen en vrouwen;0;17 jaar of jonger;Wel verdacht van misdrijf;2 tot 4 keer minimumloon;2007/'08;10250.0;760.0;9490.0;7.5
574;Totaal mannen en vrouwen;0;17 jaar of jonger;Wel verdacht van misdrijf;2 tot 4 keer minimumloon;2008/'09;9760.0;680.0;9090.0;6.9
575;Totaal mannen en vrouwen;0;17 jaar of jonger;Wel verdacht van misdrijf;>= 4 keer minimumloon;2004/'05;3430.0;380.0;3050.0;11.1
576;Totaal mannen en vrouwen;0;17 jaar of jonger;Wel verdacht van misdrijf;>= 4 keer minimumloon;2005/'06;4320.0;390.0;3930.0;9.1
577;Totaal mannen en vrouwen;0;17 jaar of jonger;Wel verdacht van misdrijf;>= 4 keer minimumloon;2006/'07;5420.0;470.0;4950.0;8.7
578;Totaal mannen en vrouwen;0;17 jaar of jonger;Wel verdacht van misdrijf;>= 4 keer minimumloon;2007/'08;6880.0;450.0;6430.0;6.5
579;Totaal mannen en vrouwen;0;17 jaar of jonger;Wel verdacht van misdrijf;>= 4 keer minimumloon;2008/'09;6540.0;380.0;6160.0;5.8
580;Totaal mannen en vrouwen;0;17 jaar of jonger;Wel verdacht van misdrijf;Inkomstenniveau onbekend;2004/'05;410.0;140.0;270.0;35.0
581;Totaal mannen en vrouwen;0;17 jaar of jonger;Wel verdacht van misdrijf;Inkomstenniveau onbekend;2005/'06;550.0;170.0;370.0;31.7
582;Totaal mannen en vrouwen;0;17 jaar of jonger;Wel verdacht van misdrijf;Inkomstenniveau onbekend;2006/'07;810.0;210.0;610.0;25.3
583;Totaal mannen en vrouwen;0;17 jaar of jonger;Wel verdacht van misdrijf;Inkomstenniveau onbekend;2007/'08;550.0;130.0;420.0;24.1
584;Totaal mannen en vrouwen;0;17 jaar of jonger;Wel verdacht van misdrijf;Inkomstenniveau onbekend;2008/'09;390.0;100.0;280.0;27.0
585;Totaal mannen en vrouwen;0;17 jaar of jonger;1 keer verdacht van misdrijf;Totaal inkomstenniveau huishouden;2004/'05;15530.0;1790.0;13740.0;11.5
586;Totaal mannen en vrouwen;0;17 jaar of jonger;1 keer verdacht van misdrijf;Totaal inkomstenniveau huishouden;2005/'06;18730.0;1880.0;16850.0;10.0
587;Totaal mannen en vrouwen;0;17 jaar of jonger;1 keer verdacht van misdrijf;Totaal inkomstenniveau huishouden;2006/'07;20450.0;1840.0;18610.0;9.0
588;Totaal mannen en vrouwen;0;17 jaar of jonger;1 keer verdacht van misdrijf;Totaal inkomstenniveau huishouden;2007/'08;21490.0;1430.0;20060.0;6.6
589;Totaal mannen en vrouwen;0;17 jaar of jonger;1 keer verdacht van misdrijf;Totaal inkomstenniveau huishouden;2008/'09;20550.0;1180.0;19360.0;5.7
590;Totaal mannen en vrouwen;0;17 jaar of jonger;1 keer verdacht van misdrijf;< 2 keer minimumloon;2004/'05;6540.0;830.0;5710.0;12.7
591;Totaal mannen en vrouwen;0;17 jaar of jonger;1 keer verdacht van misdrijf;< 2 keer minimumloon;2005/'06;7840.0;920.0;6920.0;11.7
592;Totaal mannen en vrouwen;0;17 jaar of jonger;1 keer verdacht van misdrijf;< 2 keer minimumloon;2006/'07;8120.0;820.0;7300.0;10.1
593;Totaal mannen en vrouwen;0;17 jaar of jonger;1 keer verdacht van misdrijf;< 2 keer minimumloon;2007/'08;7890.0;630.0;7260.0;8.0
594;Totaal mannen en vrouwen;0;17 jaar of jonger;1 keer verdacht van misdrijf;< 2 keer minimumloon;2008/'09;7680.0;520.0;7170.0;6.7
595;Totaal mannen en vrouwen;0;17 jaar of jonger;1 keer verdacht van misdrijf;< 0,9 keer minimumloon;2004/'05;1240.0;220.0;1020.0;17.4
596;Totaal mannen en vrouwen;0;17 jaar of jonger;1 keer verdacht van misdrijf;< 0,9 keer minimumloon;2005/'06;1510.0;220.0;1300.0;14.3
597;Totaal mannen en vrouwen;0;17 jaar of jonger;1 keer verdacht van misdrijf;< 0,9 keer minimumloon;2006/'07;1770.0;200.0;1570.0;11.1
598;Totaal mannen en vrouwen;0;17 jaar of jonger;1 keer verdacht van misdrijf;< 0,9 keer minimumloon;2007/'08;1490.0;130.0;1360.0;8.6
599;Totaal mannen en vrouwen;0;17 jaar of jonger;1 keer verdacht van misdrijf;< 0,9 keer minimumloon;2008/'09;1480.0;110.0;1360.0;7.6
600;Totaal mannen en vrouwen;0;17 jaar of jonger;1 keer verdacht van misdrijf;0,9 tot 1,1 keer minimumloon;2004/'05;1590.0;200.0;1390.0;12.8
601;Totaal mannen en vrouwen;0;17 jaar of jonger;1 keer verdacht van misdrijf;0,9 tot 1,1 keer minimumloon;2005/'06;1800.0;230.0;1570.0;12.8
602;Totaal mannen en vrouwen;0;17 jaar of jonger;1 keer verdacht van misdrijf;0,9 tot 1,1 keer minimumloon;2006/'07;1950.0;210.0;1750.0;10.6
603;Totaal mannen en vrouwen;0;17 jaar of jonger;1 keer verdacht van misdrijf;0,9 tot 1,1 keer minimumloon;2007/'08;1900.0;160.0;1740.0;8.5
604;Totaal mannen en vrouwen;0;17 jaar of jonger;1 keer verdacht van misdrijf;0,9 tot 1,1 keer minimumloon;2008/'09;1680.0;120.0;1550.0;7.3
605;Totaal mannen en vrouwen;0;17 jaar of jonger;1 keer verdacht van misdrijf;1,1 tot 1,5 keer minimumloon;2004/'05;2090.0;240.0;1850.0;11.3
606;Totaal mannen en vrouwen;0;17 jaar of jonger;1 keer verdacht van misdrijf;1,1 tot 1,5 keer minimumloon;2005/'06;2570.0;270.0;2310.0;10.3
607;Totaal mannen en vrouwen;0;17 jaar of jonger;1 keer verdacht van misdrijf;1,1 tot 1,5 keer minimumloon;2006/'07;2370.0;210.0;2160.0;9.0
608;Totaal mannen en vrouwen;0;17 jaar of jonger;1 keer verdacht van misdrijf;1,1 tot 1,5 keer minimumloon;2007/'08;2450.0;200.0;2260.0;7.9
609;Totaal mannen en vrouwen;0;17 jaar of jonger;1 keer verdacht van misdrijf;1,1 tot 1,5 keer minimumloon;2008/'09;2560.0;160.0;2400.0;6.4
