ID;Geslacht;Persoonskenmerken;BedrijfstakkenBranchesSBI2008;Perioden;WerkzameBeroepsbevolking_1
2024;Totaal mannen en vrouwen;Totaal personen;58-60 Uitgeverijen, film,radio en t.v.;2021;83
2025;Totaal mannen en vrouwen;Totaal personen;58-60 Uitgeverijen, film,radio en t.v.;2022 1e kwartaal;79
2026;Totaal mannen en vrouwen;Totaal personen;58-60 Uitgeverijen, film,radio en t.v.;2022 2e kwartaal;78
2027;Totaal mannen en vrouwen;Totaal personen;58-60 Uitgeverijen, film,radio en t.v.;2022 3e kwartaal;84
2028;Totaal mannen en vrouwen;Totaal personen;58-60 Uitgeverijen, film,radio en t.v.;2022 4e kwartaal;80
2029;Totaal mannen en vrouwen;Totaal personen;58-60 Uitgeverijen, film,radio en t.v.;2022;80
2030;Totaal mannen en vrouwen;Totaal personen;58-60 Uitgeverijen, film,radio en t.v.;2023 1e kwartaal;82
2031;Totaal mannen en vrouwen;Totaal personen;58-60 Uitgeverijen, film,radio en t.v.;2023 2e kwartaal;85
2032;Totaal mannen en vrouwen;Totaal personen;58-60 Uitgeverijen, film,radio en t.v.;2023 3e kwartaal;74
2033;Totaal mannen en vrouwen;Totaal personen;58-60 Uitgeverijen, film,radio en t.v.;2023 4e kwartaal;73
2034;Totaal mannen en vrouwen;Totaal personen;58-60 Uitgeverijen, film,radio en t.v.;2023;79
2035;Totaal mannen en vrouwen;Totaal personen;58-60 Uitgeverijen, film,radio en t.v.;2024 1e kwartaal;75
2036;Totaal mannen en vrouwen;Totaal personen;58-60 Uitgeverijen, film,radio en t.v.;2024 2e kwartaal;79
2037;Totaal mannen en vrouwen;Totaal personen;58-60 Uitgeverijen, film,radio en t.v.;2024 3e kwartaal;81
2038;Totaal mannen en vrouwen;Totaal personen;58-60 Uitgeverijen, film,radio en t.v.;2024 4e kwartaal;84
2039;Totaal mannen en vrouwen;Totaal personen;58-60 Uitgeverijen, film,radio en t.v.;2024;80
2040;Totaal mannen en vrouwen;Totaal personen;61 Telecommunicatie;2013 1e kwartaal;44
2041;Totaal mannen en vrouwen;Totaal personen;61 Telecommunicatie;2013 2e kwartaal;38
2042;Totaal mannen en vrouwen;Totaal personen;61 Telecommunicatie;2013 3e kwartaal;37
2043;Totaal mannen en vrouwen;Totaal personen;61 Telecommunicatie;2013 4e kwartaal;34
2044;Totaal mannen en vrouwen;Totaal personen;61 Telecommunicatie;2013;38
2045;Totaal mannen en vrouwen;Totaal personen;61 Telecommunicatie;2014 1e kwartaal;34
2046;Totaal mannen en vrouwen;Totaal personen;61 Telecommunicatie;2014 2e kwartaal;33
2047;Totaal mannen en vrouwen;Totaal personen;61 Telecommunicatie;2014 3e kwartaal;30
2048;Totaal mannen en vrouwen;Totaal personen;61 Telecommunicatie;2014 4e kwartaal;31
2049;Totaal mannen en vrouwen;Totaal personen;61 Telecommunicatie;2014;32
2050;Totaal mannen en vrouwen;Totaal personen;61 Telecommunicatie;2015 1e kwartaal;33
2051;Totaal mannen en vrouwen;Totaal personen;61 Telecommunicatie;2015 2e kwartaal;34
2052;Totaal mannen en vrouwen;Totaal personen;61 Telecommunicatie;2015 3e kwartaal;34
2053;Totaal mannen en vrouwen;Totaal personen;61 Telecommunicatie;2015 4e kwartaal;37
2054;Totaal mannen en vrouwen;Totaal personen;61 Telecommunicatie;2015;35
2055;Totaal mannen en vrouwen;Totaal personen;61 Telecommunicatie;2016 1e kwartaal;38
2056;Totaal mannen en vrouwen;Totaal personen;61 Telecommunicatie;2016 2e kwartaal;38
2057;Totaal mannen en vrouwen;Totaal personen;61 Telecommunicatie;2016 3e kwartaal;37
2058;Totaal mannen en vrouwen;Totaal personen;61 Telecommunicatie;2016 4e kwartaal;32
2059;Totaal mannen en vrouwen;Totaal personen;61 Telecommunicatie;2016;36
2060;Totaal mannen en vrouwen;Totaal personen;61 Telecommunicatie;2017 1e kwartaal;32
2061;Totaal mannen en vrouwen;Totaal personen;61 Telecommunicatie;2017 2e kwartaal;27
2062;Totaal mannen en vrouwen;Totaal personen;61 Telecommunicatie;2017 3e kwartaal;29
2063;Totaal mannen en vrouwen;Totaal personen;61 Telecommunicatie;2017 4e kwartaal;33
2064;Totaal mannen en vrouwen;Totaal personen;61 Telecommunicatie;2017;30
2065;Totaal mannen en vrouwen;Totaal personen;61 Telecommunicatie;2018 1e kwartaal;27
2066;Totaal mannen en vrouwen;Totaal personen;61 Telecommunicatie;2018 2e kwartaal;27
2067;Totaal mannen en vrouwen;Totaal personen;61 Telecommunicatie;2018 3e kwartaal;31
2068;Totaal mannen en vrouwen;Totaal personen;61 Telecommunicatie;2018 4e kwartaal;33
2069;Totaal mannen en vrouwen;Totaal personen;61 Telecommunicatie;2018;30
2070;Totaal mannen en vrouwen;Totaal personen;61 Telecommunicatie;2019 1e kwartaal;32
2071;Totaal mannen en vrouwen;Totaal personen;61 Telecommunicatie;2019 2e kwartaal;31
2072;Totaal mannen en vrouwen;Totaal personen;61 Telecommunicatie;2019 3e kwartaal;33
2073;Totaal mannen en vrouwen;Totaal personen;61 Telecommunicatie;2019 4e kwartaal;31
2074;Totaal mannen en vrouwen;Totaal personen;61 Telecommunicatie;2019;32
2075;Totaal mannen en vrouwen;Totaal personen;61 Telecommunicatie;2020 1e kwartaal;35
2076;Totaal mannen en vrouwen;Totaal personen;61 Telecommunicatie;2020 2e  kwartaal;36
2077;Totaal mannen en vrouwen;Totaal personen;61 Telecommunicatie;2020 3e kwartaal;29
2078;Totaal mannen en vrouwen;Totaal personen;61 Telecommunicatie;2020 4e kwartaal;28
2079;Totaal mannen en vrouwen;Totaal personen;61 Telecommunicatie;2020;32
2080;Totaal mannen en vrouwen;Totaal personen;61 Telecommunicatie;2021 1e kwartaal;42
2081;Totaal mannen en vrouwen;Totaal personen;61 Telecommunicatie;2021 2e kwartaal;43
2082;Totaal mannen en vrouwen;Totaal personen;61 Telecommunicatie;2021 3e kwartaal;41
2083;Totaal mannen en vrouwen;Totaal personen;61 Telecommunicatie;2021 4e kwartaal;37
2084;Totaal mannen en vrouwen;Totaal personen;61 Telecommunicatie;2021;41
2085;Totaal mannen en vrouwen;Totaal personen;61 Telecommunicatie;2022 1e kwartaal;36
2086;Totaal mannen en vrouwen;Totaal personen;61 Telecommunicatie;2022 2e kwartaal;30
2087;Totaal mannen en vrouwen;Totaal personen;61 Telecommunicatie;2022 3e kwartaal;36
2088;Totaal mannen en vrouwen;Totaal personen;61 Telecommunicatie;2022 4e kwartaal;30
2089;Totaal mannen en vrouwen;Totaal personen;61 Telecommunicatie;2022;33
2090;Totaal mannen en vrouwen;Totaal personen;61 Telecommunicatie;2023 1e kwartaal;33
2091;Totaal mannen en vrouwen;Totaal personen;61 Telecommunicatie;2023 2e kwartaal;36
2092;Totaal mannen en vrouwen;Totaal personen;61 Telecommunicatie;2023 3e kwartaal;40
2093;Totaal mannen en vrouwen;Totaal personen;61 Telecommunicatie;2023 4e kwartaal;40
2094;Totaal mannen en vrouwen;Totaal personen;61 Telecommunicatie;2023;37
2095;Totaal mannen en vrouwen;Totaal personen;61 Telecommunicatie;2024 1e kwartaal;35
2096;Totaal mannen en vrouwen;Totaal personen;61 Telecommunicatie;2024 2e kwartaal;36
2097;Totaal mannen en vrouwen;Totaal personen;61 Telecommunicatie;2024 3e kwartaal;37
2098;Totaal mannen en vrouwen;Totaal personen;61 Telecommunicatie;2024 4e kwartaal;38
2099;Totaal mannen en vrouwen;Totaal personen;61 Telecommunicatie;2024;36
2100;Totaal mannen en vrouwen;Totaal personen;62-63 IT- en informatiedienstverlening;2013 1e kwartaal;175
2101;Totaal mannen en vrouwen;Totaal personen;62-63 IT- en informatiedienstverlening;2013 2e kwartaal;170
2102;Totaal mannen en vrouwen;Totaal personen;62-63 IT- en informatiedienstverlening;2013 3e kwartaal;173
2103;Totaal mannen en vrouwen;Totaal personen;62-63 IT- en informatiedienstverlening;2013 4e kwartaal;177
2104;Totaal mannen en vrouwen;Totaal personen;62-63 IT- en informatiedienstverlening;2013;174
2105;Totaal mannen en vrouwen;Totaal personen;62-63 IT- en informatiedienstverlening;2014 1e kwartaal;175
2106;Totaal mannen en vrouwen;Totaal personen;62-63 IT- en informatiedienstverlening;2014 2e kwartaal;175
2107;Totaal mannen en vrouwen;Totaal personen;62-63 IT- en informatiedienstverlening;2014 3e kwartaal;171
2108;Totaal mannen en vrouwen;Totaal personen;62-63 IT- en informatiedienstverlening;2014 4e kwartaal;169
2109;Totaal mannen en vrouwen;Totaal personen;62-63 IT- en informatiedienstverlening;2014;172
2110;Totaal mannen en vrouwen;Totaal personen;62-63 IT- en informatiedienstverlening;2015 1e kwartaal;172
2111;Totaal mannen en vrouwen;Totaal personen;62-63 IT- en informatiedienstverlening;2015 2e kwartaal;173
2112;Totaal mannen en vrouwen;Totaal personen;62-63 IT- en informatiedienstverlening;2015 3e kwartaal;171
2113;Totaal mannen en vrouwen;Totaal personen;62-63 IT- en informatiedienstverlening;2015 4e kwartaal;170
2114;Totaal mannen en vrouwen;Totaal personen;62-63 IT- en informatiedienstverlening;2015;171
2115;Totaal mannen en vrouwen;Totaal personen;62-63 IT- en informatiedienstverlening;2016 1e kwartaal;180
2116;Totaal mannen en vrouwen;Totaal personen;62-63 IT- en informatiedienstverlening;2016 2e kwartaal;185
2117;Totaal mannen en vrouwen;Totaal personen;62-63 IT- en informatiedienstverlening;2016 3e kwartaal;190
2118;Totaal mannen en vrouwen;Totaal personen;62-63 IT- en informatiedienstverlening;2016 4e kwartaal;192
2119;Totaal mannen en vrouwen;Totaal personen;62-63 IT- en informatiedienstverlening;2016;187
2120;Totaal mannen en vrouwen;Totaal personen;62-63 IT- en informatiedienstverlening;2017 1e kwartaal;188
2121;Totaal mannen en vrouwen;Totaal personen;62-63 IT- en informatiedienstverlening;2017 2e kwartaal;196
2122;Totaal mannen en vrouwen;Totaal personen;62-63 IT- en informatiedienstverlening;2017 3e kwartaal;185
2123;Totaal mannen en vrouwen;Totaal personen;62-63 IT- en informatiedienstverlening;2017 4e kwartaal;192
2124;Totaal mannen en vrouwen;Totaal personen;62-63 IT- en informatiedienstverlening;2017;190
2125;Totaal mannen en vrouwen;Totaal personen;62-63 IT- en informatiedienstverlening;2018 1e kwartaal;210
2126;Totaal mannen en vrouwen;Totaal personen;62-63 IT- en informatiedienstverlening;2018 2e kwartaal;201
2127;Totaal mannen en vrouwen;Totaal personen;62-63 IT- en informatiedienstverlening;2018 3e kwartaal;197
2128;Totaal mannen en vrouwen;Totaal personen;62-63 IT- en informatiedienstverlening;2018 4e kwartaal;204
2129;Totaal mannen en vrouwen;Totaal personen;62-63 IT- en informatiedienstverlening;2018;203
2130;Totaal mannen en vrouwen;Totaal personen;62-63 IT- en informatiedienstverlening;2019 1e kwartaal;217
2131;Totaal mannen en vrouwen;Totaal personen;62-63 IT- en informatiedienstverlening;2019 2e kwartaal;213
2132;Totaal mannen en vrouwen;Totaal personen;62-63 IT- en informatiedienstverlening;2019 3e kwartaal;219
2133;Totaal mannen en vrouwen;Totaal personen;62-63 IT- en informatiedienstverlening;2019 4e kwartaal;224
2134;Totaal mannen en vrouwen;Totaal personen;62-63 IT- en informatiedienstverlening;2019;218
2135;Totaal mannen en vrouwen;Totaal personen;62-63 IT- en informatiedienstverlening;2020 1e kwartaal;223
2136;Totaal mannen en vrouwen;Totaal personen;62-63 IT- en informatiedienstverlening;2020 2e  kwartaal;227
2137;Totaal mannen en vrouwen;Totaal personen;62-63 IT- en informatiedienstverlening;2020 3e kwartaal;233
2138;Totaal mannen en vrouwen;Totaal personen;62-63 IT- en informatiedienstverlening;2020 4e kwartaal;238
2139;Totaal mannen en vrouwen;Totaal personen;62-63 IT- en informatiedienstverlening;2020;230
2140;Totaal mannen en vrouwen;Totaal personen;62-63 IT- en informatiedienstverlening;2021 1e kwartaal;262
2141;Totaal mannen en vrouwen;Totaal personen;62-63 IT- en informatiedienstverlening;2021 2e kwartaal;291
2142;Totaal mannen en vrouwen;Totaal personen;62-63 IT- en informatiedienstverlening;2021 3e kwartaal;286
2143;Totaal mannen en vrouwen;Totaal personen;62-63 IT- en informatiedienstverlening;2021 4e kwartaal;303
2144;Totaal mannen en vrouwen;Totaal personen;62-63 IT- en informatiedienstverlening;2021;286
2145;Totaal mannen en vrouwen;Totaal personen;62-63 IT- en informatiedienstverlening;2022 1e kwartaal;305
2146;Totaal mannen en vrouwen;Totaal personen;62-63 IT- en informatiedienstverlening;2022 2e kwartaal;315
2147;Totaal mannen en vrouwen;Totaal personen;62-63 IT- en informatiedienstverlening;2022 3e kwartaal;322
2148;Totaal mannen en vrouwen;Totaal personen;62-63 IT- en informatiedienstverlening;2022 4e kwartaal;328
2149;Totaal mannen en vrouwen;Totaal personen;62-63 IT- en informatiedienstverlening;2022;318
2150;Totaal mannen en vrouwen;Totaal personen;62-63 IT- en informatiedienstverlening;2023 1e kwartaal;327
2151;Totaal mannen en vrouwen;Totaal personen;62-63 IT- en informatiedienstverlening;2023 2e kwartaal;329
2152;Totaal mannen en vrouwen;Totaal personen;62-63 IT- en informatiedienstverlening;2023 3e kwartaal;316
2153;Totaal mannen en vrouwen;Totaal personen;62-63 IT- en informatiedienstverlening;2023 4e kwartaal;310
2154;Totaal mannen en vrouwen;Totaal personen;62-63 IT- en informatiedienstverlening;2023;321
2155;Totaal mannen en vrouwen;Totaal personen;62-63 IT- en informatiedienstverlening;2024 1e kwartaal;311
2156;Totaal mannen en vrouwen;Totaal personen;62-63 IT- en informatiedienstverlening;2024 2e kwartaal;305
2157;Totaal mannen en vrouwen;Totaal personen;62-63 IT- en informatiedienstverlening;2024 3e kwartaal;322
2158;Totaal mannen en vrouwen;Totaal personen;62-63 IT- en informatiedienstverlening;2024 4e kwartaal;328
2159;Totaal mannen en vrouwen;Totaal personen;62-63 IT- en informatiedienstverlening;2024;316
2160;Totaal mannen en vrouwen;Totaal personen;K Financiële dienstverlening;2013 1e kwartaal;278
2161;Totaal mannen en vrouwen;Totaal personen;K Financiële dienstverlening;2013 2e kwartaal;276
2162;Totaal mannen en vrouwen;Totaal personen;K Financiële dienstverlening;2013 3e kwartaal;287
2163;Totaal mannen en vrouwen;Totaal personen;K Financiële dienstverlening;2013 4e kwartaal;280
2164;Totaal mannen en vrouwen;Totaal personen;K Financiële dienstverlening;2013;280
2165;Totaal mannen en vrouwen;Totaal personen;K Financiële dienstverlening;2014 1e kwartaal;284
2166;Totaal mannen en vrouwen;Totaal personen;K Financiële dienstverlening;2014 2e kwartaal;286
2167;Totaal mannen en vrouwen;Totaal personen;K Financiële dienstverlening;2014 3e kwartaal;285
2168;Totaal mannen en vrouwen;Totaal personen;K Financiële dienstverlening;2014 4e kwartaal;285
2169;Totaal mannen en vrouwen;Totaal personen;K Financiële dienstverlening;2014;285
2170;Totaal mannen en vrouwen;Totaal personen;K Financiële dienstverlening;2015 1e kwartaal;275
2171;Totaal mannen en vrouwen;Totaal personen;K Financiële dienstverlening;2015 2e kwartaal;266
2172;Totaal mannen en vrouwen;Totaal personen;K Financiële dienstverlening;2015 3e kwartaal;260
2173;Totaal mannen en vrouwen;Totaal personen;K Financiële dienstverlening;2015 4e kwartaal;279
2174;Totaal mannen en vrouwen;Totaal personen;K Financiële dienstverlening;2015;270
2175;Totaal mannen en vrouwen;Totaal personen;K Financiële dienstverlening;2016 1e kwartaal;276
2176;Totaal mannen en vrouwen;Totaal personen;K Financiële dienstverlening;2016 2e kwartaal;265
2177;Totaal mannen en vrouwen;Totaal personen;K Financiële dienstverlening;2016 3e kwartaal;265
2178;Totaal mannen en vrouwen;Totaal personen;K Financiële dienstverlening;2016 4e kwartaal;273
2179;Totaal mannen en vrouwen;Totaal personen;K Financiële dienstverlening;2016;270
2180;Totaal mannen en vrouwen;Totaal personen;K Financiële dienstverlening;2017 1e kwartaal;269
2181;Totaal mannen en vrouwen;Totaal personen;K Financiële dienstverlening;2017 2e kwartaal;250
2182;Totaal mannen en vrouwen;Totaal personen;K Financiële dienstverlening;2017 3e kwartaal;244
2183;Totaal mannen en vrouwen;Totaal personen;K Financiële dienstverlening;2017 4e kwartaal;258
2184;Totaal mannen en vrouwen;Totaal personen;K Financiële dienstverlening;2017;255
2185;Totaal mannen en vrouwen;Totaal personen;K Financiële dienstverlening;2018 1e kwartaal;260
2186;Totaal mannen en vrouwen;Totaal personen;K Financiële dienstverlening;2018 2e kwartaal;266
2187;Totaal mannen en vrouwen;Totaal personen;K Financiële dienstverlening;2018 3e kwartaal;260
2188;Totaal mannen en vrouwen;Totaal personen;K Financiële dienstverlening;2018 4e kwartaal;272
2189;Totaal mannen en vrouwen;Totaal personen;K Financiële dienstverlening;2018;264
2190;Totaal mannen en vrouwen;Totaal personen;K Financiële dienstverlening;2019 1e kwartaal;258
2191;Totaal mannen en vrouwen;Totaal personen;K Financiële dienstverlening;2019 2e kwartaal;251
2192;Totaal mannen en vrouwen;Totaal personen;K Financiële dienstverlening;2019 3e kwartaal;256
2193;Totaal mannen en vrouwen;Totaal personen;K Financiële dienstverlening;2019 4e kwartaal;252
2194;Totaal mannen en vrouwen;Totaal personen;K Financiële dienstverlening;2019;254
2195;Totaal mannen en vrouwen;Totaal personen;K Financiële dienstverlening;2020 1e kwartaal;255
2196;Totaal mannen en vrouwen;Totaal personen;K Financiële dienstverlening;2020 2e  kwartaal;258
2197;Totaal mannen en vrouwen;Totaal personen;K Financiële dienstverlening;2020 3e kwartaal;254
2198;Totaal mannen en vrouwen;Totaal personen;K Financiële dienstverlening;2020 4e kwartaal;261
2199;Totaal mannen en vrouwen;Totaal personen;K Financiële dienstverlening;2020;257
2200;Totaal mannen en vrouwen;Totaal personen;K Financiële dienstverlening;2021 1e kwartaal;278
2201;Totaal mannen en vrouwen;Totaal personen;K Financiële dienstverlening;2021 2e kwartaal;279
2202;Totaal mannen en vrouwen;Totaal personen;K Financiële dienstverlening;2021 3e kwartaal;282
2203;Totaal mannen en vrouwen;Totaal personen;K Financiële dienstverlening;2021 4e kwartaal;288
2204;Totaal mannen en vrouwen;Totaal personen;K Financiële dienstverlening;2021;282
2205;Totaal mannen en vrouwen;Totaal personen;K Financiële dienstverlening;2022 1e kwartaal;296
2206;Totaal mannen en vrouwen;Totaal personen;K Financiële dienstverlening;2022 2e kwartaal;299
2207;Totaal mannen en vrouwen;Totaal personen;K Financiële dienstverlening;2022 3e kwartaal;290
2208;Totaal mannen en vrouwen;Totaal personen;K Financiële dienstverlening;2022 4e kwartaal;303
2209;Totaal mannen en vrouwen;Totaal personen;K Financiële dienstverlening;2022;297
2210;Totaal mannen en vrouwen;Totaal personen;K Financiële dienstverlening;2023 1e kwartaal;295
2211;Totaal mannen en vrouwen;Totaal personen;K Financiële dienstverlening;2023 2e kwartaal;306
2212;Totaal mannen en vrouwen;Totaal personen;K Financiële dienstverlening;2023 3e kwartaal;304
2213;Totaal mannen en vrouwen;Totaal personen;K Financiële dienstverlening;2023 4e kwartaal;313
2214;Totaal mannen en vrouwen;Totaal personen;K Financiële dienstverlening;2023;304
2215;Totaal mannen en vrouwen;Totaal personen;K Financiële dienstverlening;2024 1e kwartaal;310
2216;Totaal mannen en vrouwen;Totaal personen;K Financiële dienstverlening;2024 2e kwartaal;287
2217;Totaal mannen en vrouwen;Totaal personen;K Financiële dienstverlening;2024 3e kwartaal;276
2218;Totaal mannen en vrouwen;Totaal personen;K Financiële dienstverlening;2024 4e kwartaal;271
2219;Totaal mannen en vrouwen;Totaal personen;K Financiële dienstverlening;2024;286
2220;Totaal mannen en vrouwen;Totaal personen;L Verhuur en handel van onroerend goed;2013 1e kwartaal;67
2221;Totaal mannen en vrouwen;Totaal personen;L Verhuur en handel van onroerend goed;2013 2e kwartaal;63
2222;Totaal mannen en vrouwen;Totaal personen;L Verhuur en handel van onroerend goed;2013 3e kwartaal;62
2223;Totaal mannen en vrouwen;Totaal personen;L Verhuur en handel van onroerend goed;2013 4e kwartaal;63
2224;Totaal mannen en vrouwen;Totaal personen;L Verhuur en handel van onroerend goed;2013;64
2225;Totaal mannen en vrouwen;Totaal personen;L Verhuur en handel van onroerend goed;2014 1e kwartaal;60
2226;Totaal mannen en vrouwen;Totaal personen;L Verhuur en handel van onroerend goed;2014 2e kwartaal;62
2227;Totaal mannen en vrouwen;Totaal personen;L Verhuur en handel van onroerend goed;2014 3e kwartaal;66
2228;Totaal mannen en vrouwen;Totaal personen;L Verhuur en handel van onroerend goed;2014 4e kwartaal;64
2229;Totaal mannen en vrouwen;Totaal personen;L Verhuur en handel van onroerend goed;2014;63
2230;Totaal mannen en vrouwen;Totaal personen;L Verhuur en handel van onroerend goed;2015 1e kwartaal;69
2231;Totaal mannen en vrouwen;Totaal personen;L Verhuur en handel van onroerend goed;2015 2e kwartaal;66
2232;Totaal mannen en vrouwen;Totaal personen;L Verhuur en handel van onroerend goed;2015 3e kwartaal;65
2233;Totaal mannen en vrouwen;Totaal personen;L Verhuur en handel van onroerend goed;2015 4e kwartaal;71
2234;Totaal mannen en vrouwen;Totaal personen;L Verhuur en handel van onroerend goed;2015;68
2235;Totaal mannen en vrouwen;Totaal personen;L Verhuur en handel van onroerend goed;2016 1e kwartaal;65
2236;Totaal mannen en vrouwen;Totaal personen;L Verhuur en handel van onroerend goed;2016 2e kwartaal;67
2237;Totaal mannen en vrouwen;Totaal personen;L Verhuur en handel van onroerend goed;2016 3e kwartaal;67
2238;Totaal mannen en vrouwen;Totaal personen;L Verhuur en handel van onroerend goed;2016 4e kwartaal;63
2239;Totaal mannen en vrouwen;Totaal personen;L Verhuur en handel van onroerend goed;2016;65
2240;Totaal mannen en vrouwen;Totaal personen;L Verhuur en handel van onroerend goed;2017 1e kwartaal;61
2241;Totaal mannen en vrouwen;Totaal personen;L Verhuur en handel van onroerend goed;2017 2e kwartaal;64
2242;Totaal mannen en vrouwen;Totaal personen;L Verhuur en handel van onroerend goed;2017 3e kwartaal;67
2243;Totaal mannen en vrouwen;Totaal personen;L Verhuur en handel van onroerend goed;2017 4e kwartaal;66
2244;Totaal mannen en vrouwen;Totaal personen;L Verhuur en handel van onroerend goed;2017;64
2245;Totaal mannen en vrouwen;Totaal personen;L Verhuur en handel van onroerend goed;2018 1e kwartaal;67
2246;Totaal mannen en vrouwen;Totaal personen;L Verhuur en handel van onroerend goed;2018 2e kwartaal;65
2247;Totaal mannen en vrouwen;Totaal personen;L Verhuur en handel van onroerend goed;2018 3e kwartaal;67
2248;Totaal mannen en vrouwen;Totaal personen;L Verhuur en handel van onroerend goed;2018 4e kwartaal;66
2249;Totaal mannen en vrouwen;Totaal personen;L Verhuur en handel van onroerend goed;2018;66
2250;Totaal mannen en vrouwen;Totaal personen;L Verhuur en handel van onroerend goed;2019 1e kwartaal;69
2251;Totaal mannen en vrouwen;Totaal personen;L Verhuur en handel van onroerend goed;2019 2e kwartaal;69
2252;Totaal mannen en vrouwen;Totaal personen;L Verhuur en handel van onroerend goed;2019 3e kwartaal;69
2253;Totaal mannen en vrouwen;Totaal personen;L Verhuur en handel van onroerend goed;2019 4e kwartaal;70
2254;Totaal mannen en vrouwen;Totaal personen;L Verhuur en handel van onroerend goed;2019;69
2255;Totaal mannen en vrouwen;Totaal personen;L Verhuur en handel van onroerend goed;2020 1e kwartaal;73
2256;Totaal mannen en vrouwen;Totaal personen;L Verhuur en handel van onroerend goed;2020 2e  kwartaal;72
2257;Totaal mannen en vrouwen;Totaal personen;L Verhuur en handel van onroerend goed;2020 3e kwartaal;64
2258;Totaal mannen en vrouwen;Totaal personen;L Verhuur en handel van onroerend goed;2020 4e kwartaal;69
2259;Totaal mannen en vrouwen;Totaal personen;L Verhuur en handel van onroerend goed;2020;70
2260;Totaal mannen en vrouwen;Totaal personen;L Verhuur en handel van onroerend goed;2021 1e kwartaal;76
2261;Totaal mannen en vrouwen;Totaal personen;L Verhuur en handel van onroerend goed;2021 2e kwartaal;79
2262;Totaal mannen en vrouwen;Totaal personen;L Verhuur en handel van onroerend goed;2021 3e kwartaal;73
2263;Totaal mannen en vrouwen;Totaal personen;L Verhuur en handel van onroerend goed;2021 4e kwartaal;70
2264;Totaal mannen en vrouwen;Totaal personen;L Verhuur en handel van onroerend goed;2021;74
2265;Totaal mannen en vrouwen;Totaal personen;L Verhuur en handel van onroerend goed;2022 1e kwartaal;71
2266;Totaal mannen en vrouwen;Totaal personen;L Verhuur en handel van onroerend goed;2022 2e kwartaal;64
2267;Totaal mannen en vrouwen;Totaal personen;L Verhuur en handel van onroerend goed;2022 3e kwartaal;77
2268;Totaal mannen en vrouwen;Totaal personen;L Verhuur en handel van onroerend goed;2022 4e kwartaal;79
2269;Totaal mannen en vrouwen;Totaal personen;L Verhuur en handel van onroerend goed;2022;73
2270;Totaal mannen en vrouwen;Totaal personen;L Verhuur en handel van onroerend goed;2023 1e kwartaal;78
2271;Totaal mannen en vrouwen;Totaal personen;L Verhuur en handel van onroerend goed;2023 2e kwartaal;79
2272;Totaal mannen en vrouwen;Totaal personen;L Verhuur en handel van onroerend goed;2023 3e kwartaal;80
2273;Totaal mannen en vrouwen;Totaal personen;L Verhuur en handel van onroerend goed;2023 4e kwartaal;77
2274;Totaal mannen en vrouwen;Totaal personen;L Verhuur en handel van onroerend goed;2023;78
2275;Totaal mannen en vrouwen;Totaal personen;L Verhuur en handel van onroerend goed;2024 1e kwartaal;76
2276;Totaal mannen en vrouwen;Totaal personen;L Verhuur en handel van onroerend goed;2024 2e kwartaal;78
2277;Totaal mannen en vrouwen;Totaal personen;L Verhuur en handel van onroerend goed;2024 3e kwartaal;80
2278;Totaal mannen en vrouwen;Totaal personen;L Verhuur en handel van onroerend goed;2024 4e kwartaal;78
2279;Totaal mannen en vrouwen;Totaal personen;L Verhuur en handel van onroerend goed;2024;78
2280;Totaal mannen en vrouwen;Totaal personen;M Specialistische zakelijke diensten;2013 1e kwartaal;598
2281;Totaal mannen en vrouwen;Totaal personen;M Specialistische zakelijke diensten;2013 2e kwartaal;596
2282;Totaal mannen en vrouwen;Totaal personen;M Specialistische zakelijke diensten;2013 3e kwartaal;593
2283;Totaal mannen en vrouwen;Totaal personen;M Specialistische zakelijke diensten;2013 4e kwartaal;583
2284;Totaal mannen en vrouwen;Totaal personen;M Specialistische zakelijke diensten;2013;593
2285;Totaal mannen en vrouwen;Totaal personen;M Specialistische zakelijke diensten;2014 1e kwartaal;584
2286;Totaal mannen en vrouwen;Totaal personen;M Specialistische zakelijke diensten;2014 2e kwartaal;563
2287;Totaal mannen en vrouwen;Totaal personen;M Specialistische zakelijke diensten;2014 3e kwartaal;589
2288;Totaal mannen en vrouwen;Totaal personen;M Specialistische zakelijke diensten;2014 4e kwartaal;581
2289;Totaal mannen en vrouwen;Totaal personen;M Specialistische zakelijke diensten;2014;579
2290;Totaal mannen en vrouwen;Totaal personen;M Specialistische zakelijke diensten;2015 1e kwartaal;591
2291;Totaal mannen en vrouwen;Totaal personen;M Specialistische zakelijke diensten;2015 2e kwartaal;592
2292;Totaal mannen en vrouwen;Totaal personen;M Specialistische zakelijke diensten;2015 3e kwartaal;586
2293;Totaal mannen en vrouwen;Totaal personen;M Specialistische zakelijke diensten;2015 4e kwartaal;581
2294;Totaal mannen en vrouwen;Totaal personen;M Specialistische zakelijke diensten;2015;587
2295;Totaal mannen en vrouwen;Totaal personen;M Specialistische zakelijke diensten;2016 1e kwartaal;573
2296;Totaal mannen en vrouwen;Totaal personen;M Specialistische zakelijke diensten;2016 2e kwartaal;567
2297;Totaal mannen en vrouwen;Totaal personen;M Specialistische zakelijke diensten;2016 3e kwartaal;588
2298;Totaal mannen en vrouwen;Totaal personen;M Specialistische zakelijke diensten;2016 4e kwartaal;599
2299;Totaal mannen en vrouwen;Totaal personen;M Specialistische zakelijke diensten;2016;582
