ID;EducationAndLabour;PersonalCharacteristics;Periods;NotHappy_1;Happy_2;NotSatisfiedWithLife_3;SatisfiedWithLife_4
750;1.2 Government employee ;Age: 50 to 65 years;2003;10.0;90.0;9.0;91.0
751;1.2 Government employee ;Age: 50 to 65 years;2004;9.0;91.0;9.0;91.0
752;1.2 Government employee ;Age: 50 to 65 years;2005;7.0;93.0;7.0;93.0
753;1.2 Government employee ;Age: 50 to 65 years;2006;5.0;95.0;7.0;93.0
754;1.2 Government employee ;Age: 50 to 65 years;2007;8.0;92.0;6.0;94.0
755;1.2 Government employee ;Age: 50 to 65 years;2008;5.0;95.0;5.0;95.0
756;1.2 Government employee ;Age: 50 to 65 years;2009;8.0;92.0;10.0;90.0
757;1.2 Government employee ;Age: 50 to 65 years;2010 old method;;;;
758;1.2 Government employee ;Age: 50 to 65 years;2010 new method;;;;
759;1.2 Government employee ;Age: 50 to 65 years;2012;;;;
760;1.2 Government employee ;Age: 65 years or older;2003;;;;
761;1.2 Government employee ;Age: 65 years or older;2004;;;;
762;1.2 Government employee ;Age: 65 years or older;2005;;;;
763;1.2 Government employee ;Age: 65 years or older;2006;;;;
764;1.2 Government employee ;Age: 65 years or older;2007;;;;
765;1.2 Government employee ;Age: 65 years or older;2008;;;;
766;1.2 Government employee ;Age: 65 years or older;2009;;;;
767;1.2 Government employee ;Age: 65 years or older;2010 old method;;;;
768;1.2 Government employee ;Age: 65 years or older;2010 new method;;;;
769;1.2 Government employee ;Age: 65 years or older;2012;;;;
770;1.2 Government employee ;Origin: Native Dutch background;2003;7.0;93.0;8.0;92.0
771;1.2 Government employee ;Origin: Native Dutch background;2004;6.0;94.0;6.0;94.0
772;1.2 Government employee ;Origin: Native Dutch background;2005;6.0;94.0;6.0;94.0
773;1.2 Government employee ;Origin: Native Dutch background;2006;7.0;93.0;7.0;93.0
774;1.2 Government employee ;Origin: Native Dutch background;2007;5.0;95.0;6.0;94.0
775;1.2 Government employee ;Origin: Native Dutch background;2008;6.0;94.0;6.0;94.0
776;1.2 Government employee ;Origin: Native Dutch background;2009;6.0;94.0;9.0;91.0
777;1.2 Government employee ;Origin: Native Dutch background;2010 old method;8.0;92.0;9.0;91.0
778;1.2 Government employee ;Origin: Native Dutch background;2010 new method;11.0;89.0;11.0;89.0
779;1.2 Government employee ;Origin: Native Dutch background;2012;11.0;89.0;8.0;92.0
780;1.2 Government employee ;Origin: western country;2003;18.0;82.0;18.0;82.0
781;1.2 Government employee ;Origin: western country;2004;7.0;93.0;12.0;88.0
782;1.2 Government employee ;Origin: western country;2005;;;;
783;1.2 Government employee ;Origin: western country;2006;;;;
784;1.2 Government employee ;Origin: western country;2007;;;;
785;1.2 Government employee ;Origin: western country;2008;;;;
786;1.2 Government employee ;Origin: western country;2009;;;;
787;1.2 Government employee ;Origin: western country;2010 old method;;;;
788;1.2 Government employee ;Origin: western country;2010 new method;;;;
789;1.2 Government employee ;Origin: western country;2012;;;;
790;1.2 Government employee ;Origin: Foreign non-western background;2003;;;;
791;1.2 Government employee ;Origin: Foreign non-western background;2004;;;;
792;1.2 Government employee ;Origin: Foreign non-western background;2005;;;;
793;1.2 Government employee ;Origin: Foreign non-western background;2006;;;;
794;1.2 Government employee ;Origin: Foreign non-western background;2007;;;;
795;1.2 Government employee ;Origin: Foreign non-western background;2008;;;;
796;1.2 Government employee ;Origin: Foreign non-western background;2009;;;;
797;1.2 Government employee ;Origin: Foreign non-western background;2010 old method;;;;
798;1.2 Government employee ;Origin: Foreign non-western background;2010 new method;;;;
799;1.2 Government employee ;Origin: Foreign non-western background;2012;;;;
800;1.3 Director or large shareholder;Total population;2003;7.0;93.0;7.0;93.0
801;1.3 Director or large shareholder;Total population;2004;4.0;96.0;6.0;94.0
802;1.3 Director or large shareholder;Total population;2005;;;;
803;1.3 Director or large shareholder;Total population;2006;;;;
804;1.3 Director or large shareholder;Total population;2007;;;;
805;1.3 Director or large shareholder;Total population;2008;;;;
806;1.3 Director or large shareholder;Total population;2009;4.0;96.0;9.0;91.0
807;1.3 Director or large shareholder;Total population;2010 old method;;;;
808;1.3 Director or large shareholder;Total population;2010 new method;;;;
809;1.3 Director or large shareholder;Total population;2012;;;;
810;1.3 Director or large shareholder;Gender: male;2003;4.0;96.0;4.0;96.0
811;1.3 Director or large shareholder;Gender: male;2004;3.0;97.0;8.0;92.0
812;1.3 Director or large shareholder;Gender: male;2005;;;;
813;1.3 Director or large shareholder;Gender: male;2006;;;;
814;1.3 Director or large shareholder;Gender: male;2007;;;;
815;1.3 Director or large shareholder;Gender: male;2008;;;;
816;1.3 Director or large shareholder;Gender: male;2009;;;;
817;1.3 Director or large shareholder;Gender: male;2010 old method;;;;
818;1.3 Director or large shareholder;Gender: male;2010 new method;;;;
819;1.3 Director or large shareholder;Gender: male;2012;;;;
820;1.3 Director or large shareholder;Gender: female;2003;;;;
821;1.3 Director or large shareholder;Gender: female;2004;;;;
822;1.3 Director or large shareholder;Gender: female;2005;;;;
823;1.3 Director or large shareholder;Gender: female;2006;;;;
824;1.3 Director or large shareholder;Gender: female;2007;;;;
825;1.3 Director or large shareholder;Gender: female;2008;;;;
826;1.3 Director or large shareholder;Gender: female;2009;;;;
827;1.3 Director or large shareholder;Gender: female;2010 old method;;;;
828;1.3 Director or large shareholder;Gender: female;2010 new method;;;;
829;1.3 Director or large shareholder;Gender: female;2012;;;;
830;1.3 Director or large shareholder;Age: 18 to 35 years;2003;;;;
831;1.3 Director or large shareholder;Age: 18 to 35 years;2004;;;;
832;1.3 Director or large shareholder;Age: 18 to 35 years;2005;;;;
833;1.3 Director or large shareholder;Age: 18 to 35 years;2006;;;;
834;1.3 Director or large shareholder;Age: 18 to 35 years;2007;;;;
835;1.3 Director or large shareholder;Age: 18 to 35 years;2008;;;;
836;1.3 Director or large shareholder;Age: 18 to 35 years;2009;;;;
837;1.3 Director or large shareholder;Age: 18 to 35 years;2010 old method;;;;
838;1.3 Director or large shareholder;Age: 18 to 35 years;2010 new method;;;;
839;1.3 Director or large shareholder;Age: 18 to 35 years;2012;;;;
840;1.3 Director or large shareholder;Age: 35 to 50 years;2003;;;;
841;1.3 Director or large shareholder;Age: 35 to 50 years;2004;;;;
842;1.3 Director or large shareholder;Age: 35 to 50 years;2005;;;;
843;1.3 Director or large shareholder;Age: 35 to 50 years;2006;;;;
844;1.3 Director or large shareholder;Age: 35 to 50 years;2007;;;;
845;1.3 Director or large shareholder;Age: 35 to 50 years;2008;;;;
846;1.3 Director or large shareholder;Age: 35 to 50 years;2009;;;;
847;1.3 Director or large shareholder;Age: 35 to 50 years;2010 old method;;;;
848;1.3 Director or large shareholder;Age: 35 to 50 years;2010 new method;;;;
849;1.3 Director or large shareholder;Age: 35 to 50 years;2012;;;;
850;1.3 Director or large shareholder;Age: 50 to 65 years;2003;;;;
851;1.3 Director or large shareholder;Age: 50 to 65 years;2004;;;;
852;1.3 Director or large shareholder;Age: 50 to 65 years;2005;;;;
853;1.3 Director or large shareholder;Age: 50 to 65 years;2006;;;;
854;1.3 Director or large shareholder;Age: 50 to 65 years;2007;;;;
855;1.3 Director or large shareholder;Age: 50 to 65 years;2008;;;;
856;1.3 Director or large shareholder;Age: 50 to 65 years;2009;;;;
857;1.3 Director or large shareholder;Age: 50 to 65 years;2010 old method;;;;
858;1.3 Director or large shareholder;Age: 50 to 65 years;2010 new method;;;;
859;1.3 Director or large shareholder;Age: 50 to 65 years;2012;;;;
860;1.3 Director or large shareholder;Age: 65 years or older;2003;;;;
861;1.3 Director or large shareholder;Age: 65 years or older;2004;;;;
862;1.3 Director or large shareholder;Age: 65 years or older;2005;;;;
863;1.3 Director or large shareholder;Age: 65 years or older;2006;;;;
864;1.3 Director or large shareholder;Age: 65 years or older;2007;;;;
865;1.3 Director or large shareholder;Age: 65 years or older;2008;;;;
866;1.3 Director or large shareholder;Age: 65 years or older;2009;;;;
867;1.3 Director or large shareholder;Age: 65 years or older;2010 old method;;;;
868;1.3 Director or large shareholder;Age: 65 years or older;2010 new method;;;;
869;1.3 Director or large shareholder;Age: 65 years or older;2012;;;;
870;1.3 Director or large shareholder;Origin: Native Dutch background;2003;7.0;93.0;7.0;93.0
871;1.3 Director or large shareholder;Origin: Native Dutch background;2004;4.0;96.0;6.0;94.0
872;1.3 Director or large shareholder;Origin: Native Dutch background;2005;;;;
873;1.3 Director or large shareholder;Origin: Native Dutch background;2006;;;;
874;1.3 Director or large shareholder;Origin: Native Dutch background;2007;;;;
875;1.3 Director or large shareholder;Origin: Native Dutch background;2008;;;;
876;1.3 Director or large shareholder;Origin: Native Dutch background;2009;;;;
877;1.3 Director or large shareholder;Origin: Native Dutch background;2010 old method;;;;
878;1.3 Director or large shareholder;Origin: Native Dutch background;2010 new method;;;;
879;1.3 Director or large shareholder;Origin: Native Dutch background;2012;;;;
880;1.3 Director or large shareholder;Origin: western country;2003;;;;
881;1.3 Director or large shareholder;Origin: western country;2004;;;;
882;1.3 Director or large shareholder;Origin: western country;2005;;;;
883;1.3 Director or large shareholder;Origin: western country;2006;;;;
884;1.3 Director or large shareholder;Origin: western country;2007;;;;
885;1.3 Director or large shareholder;Origin: western country;2008;;;;
886;1.3 Director or large shareholder;Origin: western country;2009;;;;
887;1.3 Director or large shareholder;Origin: western country;2010 old method;;;;
888;1.3 Director or large shareholder;Origin: western country;2010 new method;;;;
889;1.3 Director or large shareholder;Origin: western country;2012;;;;
890;1.3 Director or large shareholder;Origin: Foreign non-western background;2003;;;;
891;1.3 Director or large shareholder;Origin: Foreign non-western background;2004;;;;
892;1.3 Director or large shareholder;Origin: Foreign non-western background;2005;;;;
893;1.3 Director or large shareholder;Origin: Foreign non-western background;2006;;;;
894;1.3 Director or large shareholder;Origin: Foreign non-western background;2007;;;;
895;1.3 Director or large shareholder;Origin: Foreign non-western background;2008;;;;
896;1.3 Director or large shareholder;Origin: Foreign non-western background;2009;;;;
897;1.3 Director or large shareholder;Origin: Foreign non-western background;2010 old method;;;;
898;1.3 Director or large shareholder;Origin: Foreign non-western background;2010 new method;;;;
899;1.3 Director or large shareholder;Origin: Foreign non-western background;2012;;;;
900;1.4 Self-employed;Total population;2003;8.0;92.0;10.0;90.0
901;1.4 Self-employed;Total population;2004;7.0;93.0;10.0;90.0
902;1.4 Self-employed;Total population;2005;7.0;93.0;11.0;89.0
903;1.4 Self-employed;Total population;2006;7.0;93.0;10.0;90.0
904;1.4 Self-employed;Total population;2007;10.0;90.0;10.0;90.0
905;1.4 Self-employed;Total population;2008;7.0;93.0;9.0;91.0
906;1.4 Self-employed;Total population;2009;8.0;92.0;11.0;89.0
907;1.4 Self-employed;Total population;2010 old method;7.0;93.0;11.0;89.0
908;1.4 Self-employed;Total population;2010 new method;11.0;89.0;13.0;87.0
909;1.4 Self-employed;Total population;2012;13.0;87.0;14.0;86.0
910;1.4 Self-employed;Gender: male;2003;9.0;91.0;11.0;89.0
911;1.4 Self-employed;Gender: male;2004;7.0;93.0;9.0;91.0
912;1.4 Self-employed;Gender: male;2005;7.0;93.0;11.0;89.0
913;1.4 Self-employed;Gender: male;2006;6.0;94.0;10.0;90.0
914;1.4 Self-employed;Gender: male;2007;13.0;87.0;11.0;89.0
915;1.4 Self-employed;Gender: male;2008;7.0;93.0;10.0;90.0
916;1.4 Self-employed;Gender: male;2009;10.0;90.0;13.0;87.0
917;1.4 Self-employed;Gender: male;2010 old method;6.0;94.0;9.0;91.0
918;1.4 Self-employed;Gender: male;2010 new method;10.0;90.0;13.0;87.0
919;1.4 Self-employed;Gender: male;2012;;;;
920;1.4 Self-employed;Gender: female;2003;7.0;93.0;9.0;91.0
921;1.4 Self-employed;Gender: female;2004;9.0;91.0;12.0;88.0
922;1.4 Self-employed;Gender: female;2005;6.0;94.0;11.0;89.0
923;1.4 Self-employed;Gender: female;2006;8.0;92.0;9.0;91.0
924;1.4 Self-employed;Gender: female;2007;5.0;95.0;7.0;93.0
925;1.4 Self-employed;Gender: female;2008;8.0;92.0;8.0;92.0
926;1.4 Self-employed;Gender: female;2009;6.0;94.0;8.0;92.0
927;1.4 Self-employed;Gender: female;2010 old method;;;;
928;1.4 Self-employed;Gender: female;2010 new method;;;;
929;1.4 Self-employed;Gender: female;2012;;;;
930;1.4 Self-employed;Age: 18 to 35 years;2003;8.0;92.0;9.0;91.0
931;1.4 Self-employed;Age: 18 to 35 years;2004;7.0;93.0;7.0;93.0
932;1.4 Self-employed;Age: 18 to 35 years;2005;;;;
933;1.4 Self-employed;Age: 18 to 35 years;2006;;;;
934;1.4 Self-employed;Age: 18 to 35 years;2007;11.0;89.0;12.0;88.0
935;1.4 Self-employed;Age: 18 to 35 years;2008;;;;
936;1.4 Self-employed;Age: 18 to 35 years;2009;;;;
937;1.4 Self-employed;Age: 18 to 35 years;2010 old method;;;;
938;1.4 Self-employed;Age: 18 to 35 years;2010 new method;;;;
939;1.4 Self-employed;Age: 18 to 35 years;2012;;;;
940;1.4 Self-employed;Age: 35 to 50 years;2003;8.0;92.0;11.0;89.0
941;1.4 Self-employed;Age: 35 to 50 years;2004;7.0;93.0;10.0;90.0
942;1.4 Self-employed;Age: 35 to 50 years;2005;6.0;94.0;9.0;91.0
943;1.4 Self-employed;Age: 35 to 50 years;2006;6.0;94.0;7.0;93.0
944;1.4 Self-employed;Age: 35 to 50 years;2007;9.0;91.0;9.0;91.0
945;1.4 Self-employed;Age: 35 to 50 years;2008;7.0;93.0;8.0;92.0
946;1.4 Self-employed;Age: 35 to 50 years;2009;9.0;91.0;12.0;88.0
947;1.4 Self-employed;Age: 35 to 50 years;2010 old method;;;;
948;1.4 Self-employed;Age: 35 to 50 years;2010 new method;;;;
949;1.4 Self-employed;Age: 35 to 50 years;2012;;;;
950;1.4 Self-employed;Age: 50 to 65 years;2003;8.0;92.0;11.0;89.0
951;1.4 Self-employed;Age: 50 to 65 years;2004;8.0;92.0;11.0;89.0
952;1.4 Self-employed;Age: 50 to 65 years;2005;7.0;93.0;14.0;86.0
953;1.4 Self-employed;Age: 50 to 65 years;2006;9.0;91.0;13.0;87.0
954;1.4 Self-employed;Age: 50 to 65 years;2007;11.0;89.0;9.0;91.0
955;1.4 Self-employed;Age: 50 to 65 years;2008;10.0;90.0;11.0;89.0
956;1.4 Self-employed;Age: 50 to 65 years;2009;11.0;89.0;15.0;85.0
957;1.4 Self-employed;Age: 50 to 65 years;2010 old method;;;;
958;1.4 Self-employed;Age: 50 to 65 years;2010 new method;;;;
959;1.4 Self-employed;Age: 50 to 65 years;2012;;;;
960;1.4 Self-employed;Age: 65 years or older;2003;;;;
961;1.4 Self-employed;Age: 65 years or older;2004;;;;
962;1.4 Self-employed;Age: 65 years or older;2005;;;;
963;1.4 Self-employed;Age: 65 years or older;2006;;;;
964;1.4 Self-employed;Age: 65 years or older;2007;;;;
965;1.4 Self-employed;Age: 65 years or older;2008;;;;
966;1.4 Self-employed;Age: 65 years or older;2009;;;;
967;1.4 Self-employed;Age: 65 years or older;2010 old method;;;;
968;1.4 Self-employed;Age: 65 years or older;2010 new method;;;;
969;1.4 Self-employed;Age: 65 years or older;2012;;;;
970;1.4 Self-employed;Origin: Native Dutch background;2003;7.0;93.0;10.0;90.0
971;1.4 Self-employed;Origin: Native Dutch background;2004;6.0;94.0;10.0;90.0
972;1.4 Self-employed;Origin: Native Dutch background;2005;6.0;94.0;9.0;91.0
973;1.4 Self-employed;Origin: Native Dutch background;2006;6.0;94.0;9.0;91.0
974;1.4 Self-employed;Origin: Native Dutch background;2007;9.0;91.0;9.0;91.0
975;1.4 Self-employed;Origin: Native Dutch background;2008;7.0;93.0;9.0;91.0
976;1.4 Self-employed;Origin: Native Dutch background;2009;8.0;92.0;10.0;90.0
977;1.4 Self-employed;Origin: Native Dutch background;2010 old method;6.0;94.0;8.0;92.0
978;1.4 Self-employed;Origin: Native Dutch background;2010 new method;12.0;88.0;13.0;87.0
979;1.4 Self-employed;Origin: Native Dutch background;2012;13.0;87.0;13.0;87.0
980;1.4 Self-employed;Origin: western country;2003;;;;
981;1.4 Self-employed;Origin: western country;2004;;;;
982;1.4 Self-employed;Origin: western country;2005;;;;
983;1.4 Self-employed;Origin: western country;2006;;;;
984;1.4 Self-employed;Origin: western country;2007;;;;
985;1.4 Self-employed;Origin: western country;2008;;;;
986;1.4 Self-employed;Origin: western country;2009;;;;
987;1.4 Self-employed;Origin: western country;2010 old method;;;;
988;1.4 Self-employed;Origin: western country;2010 new method;;;;
989;1.4 Self-employed;Origin: western country;2012;;;;
990;1.4 Self-employed;Origin: Foreign non-western background;2003;;;;
991;1.4 Self-employed;Origin: Foreign non-western background;2004;;;;
992;1.4 Self-employed;Origin: Foreign non-western background;2005;;;;
993;1.4 Self-employed;Origin: Foreign non-western background;2006;;;;
994;1.4 Self-employed;Origin: Foreign non-western background;2007;;;;
995;1.4 Self-employed;Origin: Foreign non-western background;2008;;;;
996;1.4 Self-employed;Origin: Foreign non-western background;2009;;;;
997;1.4 Self-employed;Origin: Foreign non-western background;2010 old method;;;;
998;1.4 Self-employed;Origin: Foreign non-western background;2010 new method;;;;
999;1.4 Self-employed;Origin: Foreign non-western background;2012;;;;
1000;1.5 Employed, other;Total population;2003;5.0;95.0;9.0;91.0
1001;1.5 Employed, other;Total population;2004;5.0;95.0;6.0;94.0
1002;1.5 Employed, other;Total population;2005;;;;
1003;1.5 Employed, other;Total population;2006;;;;
1004;1.5 Employed, other;Total population;2007;;;;
1005;1.5 Employed, other;Total population;2008;;;;
1006;1.5 Employed, other;Total population;2009;;;;
1007;1.5 Employed, other;Total population;2010 old method;;;;
1008;1.5 Employed, other;Total population;2010 new method;14.0;86.0;10.0;90.0
1009;1.5 Employed, other;Total population;2012;;;;
1010;1.5 Employed, other;Gender: male;2003;;;;
1011;1.5 Employed, other;Gender: male;2004;;;;
1012;1.5 Employed, other;Gender: male;2005;;;;
1013;1.5 Employed, other;Gender: male;2006;;;;
1014;1.5 Employed, other;Gender: male;2007;;;;
1015;1.5 Employed, other;Gender: male;2008;;;;
1016;1.5 Employed, other;Gender: male;2009;;;;
1017;1.5 Employed, other;Gender: male;2010 old method;;;;
1018;1.5 Employed, other;Gender: male;2010 new method;;;;
1019;1.5 Employed, other;Gender: male;2012;;;;
1020;1.5 Employed, other;Gender: female;2003;6.0;94.0;9.0;91.0
1021;1.5 Employed, other;Gender: female;2004;4.0;96.0;5.0;95.0
1022;1.5 Employed, other;Gender: female;2005;;;;
1023;1.5 Employed, other;Gender: female;2006;;;;
1024;1.5 Employed, other;Gender: female;2007;;;;
1025;1.5 Employed, other;Gender: female;2008;;;;
1026;1.5 Employed, other;Gender: female;2009;;;;
1027;1.5 Employed, other;Gender: female;2010 old method;;;;
1028;1.5 Employed, other;Gender: female;2010 new method;;;;
1029;1.5 Employed, other;Gender: female;2012;;;;
1030;1.5 Employed, other;Age: 18 to 35 years;2003;;;;
1031;1.5 Employed, other;Age: 18 to 35 years;2004;;;;
1032;1.5 Employed, other;Age: 18 to 35 years;2005;;;;
1033;1.5 Employed, other;Age: 18 to 35 years;2006;;;;
1034;1.5 Employed, other;Age: 18 to 35 years;2007;;;;
1035;1.5 Employed, other;Age: 18 to 35 years;2008;;;;
1036;1.5 Employed, other;Age: 18 to 35 years;2009;;;;
1037;1.5 Employed, other;Age: 18 to 35 years;2010 old method;;;;
1038;1.5 Employed, other;Age: 18 to 35 years;2010 new method;;;;
1039;1.5 Employed, other;Age: 18 to 35 years;2012;;;;
1040;1.5 Employed, other;Age: 35 to 50 years;2003;;;;
1041;1.5 Employed, other;Age: 35 to 50 years;2004;;;;
1042;1.5 Employed, other;Age: 35 to 50 years;2005;;;;
1043;1.5 Employed, other;Age: 35 to 50 years;2006;;;;
1044;1.5 Employed, other;Age: 35 to 50 years;2007;;;;
1045;1.5 Employed, other;Age: 35 to 50 years;2008;;;;
1046;1.5 Employed, other;Age: 35 to 50 years;2009;;;;
1047;1.5 Employed, other;Age: 35 to 50 years;2010 old method;;;;
1048;1.5 Employed, other;Age: 35 to 50 years;2010 new method;;;;
1049;1.5 Employed, other;Age: 35 to 50 years;2012;;;;
1050;1.5 Employed, other;Age: 50 to 65 years;2003;;;;
1051;1.5 Employed, other;Age: 50 to 65 years;2004;;;;
1052;1.5 Employed, other;Age: 50 to 65 years;2005;;;;
1053;1.5 Employed, other;Age: 50 to 65 years;2006;;;;
1054;1.5 Employed, other;Age: 50 to 65 years;2007;;;;
1055;1.5 Employed, other;Age: 50 to 65 years;2008;;;;
1056;1.5 Employed, other;Age: 50 to 65 years;2009;;;;
1057;1.5 Employed, other;Age: 50 to 65 years;2010 old method;;;;
1058;1.5 Employed, other;Age: 50 to 65 years;2010 new method;;;;
1059;1.5 Employed, other;Age: 50 to 65 years;2012;;;;
1060;1.5 Employed, other;Age: 65 years or older;2003;;;;
1061;1.5 Employed, other;Age: 65 years or older;2004;;;;
1062;1.5 Employed, other;Age: 65 years or older;2005;;;;
1063;1.5 Employed, other;Age: 65 years or older;2006;;;;
1064;1.5 Employed, other;Age: 65 years or older;2007;;;;
1065;1.5 Employed, other;Age: 65 years or older;2008;;;;
1066;1.5 Employed, other;Age: 65 years or older;2009;;;;
1067;1.5 Employed, other;Age: 65 years or older;2010 old method;;;;
1068;1.5 Employed, other;Age: 65 years or older;2010 new method;;;;
1069;1.5 Employed, other;Age: 65 years or older;2012;;;;
1070;1.5 Employed, other;Origin: Native Dutch background;2003;6.0;94.0;7.0;93.0
1071;1.5 Employed, other;Origin: Native Dutch background;2004;5.0;95.0;7.0;93.0
1072;1.5 Employed, other;Origin: Native Dutch background;2005;;;;
1073;1.5 Employed, other;Origin: Native Dutch background;2006;;;;
1074;1.5 Employed, other;Origin: Native Dutch background;2007;;;;
1075;1.5 Employed, other;Origin: Native Dutch background;2008;;;;
1076;1.5 Employed, other;Origin: Native Dutch background;2009;;;;
1077;1.5 Employed, other;Origin: Native Dutch background;2010 old method;;;;
1078;1.5 Employed, other;Origin: Native Dutch background;2010 new method;;;;
1079;1.5 Employed, other;Origin: Native Dutch background;2012;;;;
1080;1.5 Employed, other;Origin: western country;2003;;;;
1081;1.5 Employed, other;Origin: western country;2004;;;;
1082;1.5 Employed, other;Origin: western country;2005;;;;
1083;1.5 Employed, other;Origin: western country;2006;;;;
1084;1.5 Employed, other;Origin: western country;2007;;;;
1085;1.5 Employed, other;Origin: western country;2008;;;;
1086;1.5 Employed, other;Origin: western country;2009;;;;
1087;1.5 Employed, other;Origin: western country;2010 old method;;;;
1088;1.5 Employed, other;Origin: western country;2010 new method;;;;
1089;1.5 Employed, other;Origin: western country;2012;;;;
1090;1.5 Employed, other;Origin: Foreign non-western background;2003;;;;
1091;1.5 Employed, other;Origin: Foreign non-western background;2004;;;;
1092;1.5 Employed, other;Origin: Foreign non-western background;2005;;;;
1093;1.5 Employed, other;Origin: Foreign non-western background;2006;;;;
1094;1.5 Employed, other;Origin: Foreign non-western background;2007;;;;
1095;1.5 Employed, other;Origin: Foreign non-western background;2008;;;;
1096;1.5 Employed, other;Origin: Foreign non-western background;2009;;;;
1097;1.5 Employed, other;Origin: Foreign non-western background;2010 old method;;;;
1098;1.5 Employed, other;Origin: Foreign non-western background;2010 new method;;;;
1099;1.5 Employed, other;Origin: Foreign non-western background;2012;;;;
1100;2. Unemployed ;Total population;2003;20.0;80.0;19.0;81.0
1101;2. Unemployed ;Total population;2004;20.0;80.0;20.0;80.0
1102;2. Unemployed ;Total population;2005;20.0;80.0;19.0;81.0
1103;2. Unemployed ;Total population;2006;17.0;83.0;18.0;82.0
1104;2. Unemployed ;Total population;2007;19.0;81.0;18.0;82.0
1105;2. Unemployed ;Total population;2008;17.0;83.0;16.0;84.0
1106;2. Unemployed ;Total population;2009;17.0;83.0;17.0;83.0
1107;2. Unemployed ;Total population;2010 old method;20.0;80.0;19.0;81.0
1108;2. Unemployed ;Total population;2010 new method;23.0;77.0;20.0;80.0
1109;2. Unemployed ;Total population;2012;22.0;78.0;21.0;79.0
1110;2. Unemployed ;Gender: male;2003;18.0;82.0;18.0;82.0
1111;2. Unemployed ;Gender: male;2004;17.0;83.0;18.0;82.0
1112;2. Unemployed ;Gender: male;2005;18.0;82.0;19.0;81.0
1113;2. Unemployed ;Gender: male;2006;15.0;85.0;17.0;83.0
1114;2. Unemployed ;Gender: male;2007;14.0;86.0;17.0;83.0
1115;2. Unemployed ;Gender: male;2008;17.0;83.0;15.0;85.0
1116;2. Unemployed ;Gender: male;2009;14.0;86.0;15.0;85.0
1117;2. Unemployed ;Gender: male;2010 old method;16.0;84.0;18.0;82.0
1118;2. Unemployed ;Gender: male;2010 new method;20.0;80.0;20.0;80.0
1119;2. Unemployed ;Gender: male;2012;23.0;77.0;22.0;78.0
1120;2. Unemployed ;Gender: female;2003;22.0;78.0;21.0;79.0
1121;2. Unemployed ;Gender: female;2004;22.0;78.0;20.0;80.0
1122;2. Unemployed ;Gender: female;2005;21.0;79.0;19.0;81.0
1123;2. Unemployed ;Gender: female;2006;20.0;80.0;18.0;82.0
1124;2. Unemployed ;Gender: female;2007;22.0;78.0;20.0;80.0
1125;2. Unemployed ;Gender: female;2008;18.0;82.0;17.0;83.0
1126;2. Unemployed ;Gender: female;2009;20.0;80.0;18.0;82.0
1127;2. Unemployed ;Gender: female;2010 old method;22.0;78.0;19.0;81.0
1128;2. Unemployed ;Gender: female;2010 new method;25.0;75.0;21.0;79.0
1129;2. Unemployed ;Gender: female;2012;20.0;80.0;20.0;80.0
1130;2. Unemployed ;Age: 18 to 35 years;2003;14.0;86.0;16.0;84.0
1131;2. Unemployed ;Age: 18 to 35 years;2004;13.0;87.0;17.0;83.0
1132;2. Unemployed ;Age: 18 to 35 years;2005;15.0;85.0;18.0;82.0
1133;2. Unemployed ;Age: 18 to 35 years;2006;11.0;89.0;14.0;86.0
1134;2. Unemployed ;Age: 18 to 35 years;2007;12.0;88.0;12.0;88.0
1135;2. Unemployed ;Age: 18 to 35 years;2008;11.0;89.0;10.0;90.0
1136;2. Unemployed ;Age: 18 to 35 years;2009;13.0;87.0;15.0;85.0
1137;2. Unemployed ;Age: 18 to 35 years;2010 old method;12.0;88.0;14.0;86.0
1138;2. Unemployed ;Age: 18 to 35 years;2010 new method;19.0;81.0;18.0;82.0
1139;2. Unemployed ;Age: 18 to 35 years;2012;13.0;87.0;18.0;82.0
1140;2. Unemployed ;Age: 35 to 50 years;2003;39.0;61.0;45.0;55.0
1141;2. Unemployed ;Age: 35 to 50 years;2004;42.0;58.0;48.0;52.0
1142;2. Unemployed ;Age: 35 to 50 years;2005;37.0;63.0;39.0;61.0
1143;2. Unemployed ;Age: 35 to 50 years;2006;41.0;59.0;44.0;56.0
1144;2. Unemployed ;Age: 35 to 50 years;2007;42.0;58.0;49.0;51.0
1145;2. Unemployed ;Age: 35 to 50 years;2008;39.0;61.0;44.0;56.0
1146;2. Unemployed ;Age: 35 to 50 years;2009;41.0;59.0;46.0;54.0
1147;2. Unemployed ;Age: 35 to 50 years;2010 old method;;;;
1148;2. Unemployed ;Age: 35 to 50 years;2010 new method;44.0;56.0;44.0;56.0
1149;2. Unemployed ;Age: 35 to 50 years;2012;;;;
1150;2. Unemployed ;Age: 50 to 65 years;2003;23.0;77.0;22.0;78.0
1151;2. Unemployed ;Age: 50 to 65 years;2004;24.0;76.0;23.0;77.0
1152;2. Unemployed ;Age: 50 to 65 years;2005;24.0;76.0;26.0;74.0
1153;2. Unemployed ;Age: 50 to 65 years;2006;20.0;80.0;25.0;75.0
1154;2. Unemployed ;Age: 50 to 65 years;2007;22.0;78.0;23.0;77.0
1155;2. Unemployed ;Age: 50 to 65 years;2008;24.0;76.0;22.0;78.0
1156;2. Unemployed ;Age: 50 to 65 years;2009;19.0;81.0;21.0;79.0
