ID;Geslacht;Leeftijd;PrognoseInterval;Perioden;BevolkingOp1Januari_1
2180;Totaal mannen en vrouwen;40 tot 45 jaar;Ondergrens 95%-prognose-interval;2042;1219672
2181;Totaal mannen en vrouwen;40 tot 45 jaar;Ondergrens 95%-prognose-interval;2043;1227932
2182;Totaal mannen en vrouwen;40 tot 45 jaar;Ondergrens 95%-prognose-interval;2044;1226752
2183;Totaal mannen en vrouwen;40 tot 45 jaar;Ondergrens 95%-prognose-interval;2045;1217479
2184;Totaal mannen en vrouwen;40 tot 45 jaar;Ondergrens 95%-prognose-interval;2046;1197023
2185;Totaal mannen en vrouwen;40 tot 45 jaar;Ondergrens 95%-prognose-interval;2047;1178146
2186;Totaal mannen en vrouwen;40 tot 45 jaar;Ondergrens 95%-prognose-interval;2048;1158989
2187;Totaal mannen en vrouwen;40 tot 45 jaar;Ondergrens 95%-prognose-interval;2049;1146857
2188;Totaal mannen en vrouwen;40 tot 45 jaar;Ondergrens 95%-prognose-interval;2050;1138583
2189;Totaal mannen en vrouwen;40 tot 45 jaar;Ondergrens 95%-prognose-interval;2051;1132978
2190;Totaal mannen en vrouwen;40 tot 45 jaar;Ondergrens 95%-prognose-interval;2052;1129929
2191;Totaal mannen en vrouwen;40 tot 45 jaar;Ondergrens 95%-prognose-interval;2053;1122320
2192;Totaal mannen en vrouwen;40 tot 45 jaar;Ondergrens 95%-prognose-interval;2054;1110629
2193;Totaal mannen en vrouwen;40 tot 45 jaar;Ondergrens 95%-prognose-interval;2055;1106189
2194;Totaal mannen en vrouwen;40 tot 45 jaar;Ondergrens 95%-prognose-interval;2056;1091156
2195;Totaal mannen en vrouwen;40 tot 45 jaar;Ondergrens 95%-prognose-interval;2057;1084486
2196;Totaal mannen en vrouwen;40 tot 45 jaar;Ondergrens 95%-prognose-interval;2058;1077314
2197;Totaal mannen en vrouwen;40 tot 45 jaar;Ondergrens 95%-prognose-interval;2059;1072388
2198;Totaal mannen en vrouwen;40 tot 45 jaar;Ondergrens 95%-prognose-interval;2060;1062797
2199;Totaal mannen en vrouwen;40 tot 45 jaar;Ondergrens 95%-prognose-interval;2061;1061225
2200;Totaal mannen en vrouwen;40 tot 45 jaar;Ondergrens 95%-prognose-interval;2062;1065221
2201;Totaal mannen en vrouwen;40 tot 45 jaar;Ondergrens 95%-prognose-interval;2063;1060612
2202;Totaal mannen en vrouwen;40 tot 45 jaar;Ondergrens 95%-prognose-interval;2064;1057731
2203;Totaal mannen en vrouwen;40 tot 45 jaar;Ondergrens 95%-prognose-interval;2065;1050592
2204;Totaal mannen en vrouwen;40 tot 45 jaar;Ondergrens 95%-prognose-interval;2066;1044733
2205;Totaal mannen en vrouwen;40 tot 45 jaar;Ondergrens 95%-prognose-interval;2067;1034318
2206;Totaal mannen en vrouwen;40 tot 45 jaar;Ondergrens 95%-prognose-interval;2068;1032311
2207;Totaal mannen en vrouwen;40 tot 45 jaar;Ondergrens 95%-prognose-interval;2069;1032261
2208;Totaal mannen en vrouwen;40 tot 45 jaar;Ondergrens 95%-prognose-interval;2070;1035789
2209;Totaal mannen en vrouwen;40 tot 45 jaar;Bovengrens 95%-prognose-interval;2024;1075842
2210;Totaal mannen en vrouwen;40 tot 45 jaar;Bovengrens 95%-prognose-interval;2025;1093733
2211;Totaal mannen en vrouwen;40 tot 45 jaar;Bovengrens 95%-prognose-interval;2026;1108074
2212;Totaal mannen en vrouwen;40 tot 45 jaar;Bovengrens 95%-prognose-interval;2027;1129323
2213;Totaal mannen en vrouwen;40 tot 45 jaar;Bovengrens 95%-prognose-interval;2028;1155951
2214;Totaal mannen en vrouwen;40 tot 45 jaar;Bovengrens 95%-prognose-interval;2029;1183026
2215;Totaal mannen en vrouwen;40 tot 45 jaar;Bovengrens 95%-prognose-interval;2030;1208174
2216;Totaal mannen en vrouwen;40 tot 45 jaar;Bovengrens 95%-prognose-interval;2031;1238765
2217;Totaal mannen en vrouwen;40 tot 45 jaar;Bovengrens 95%-prognose-interval;2032;1264492
2218;Totaal mannen en vrouwen;40 tot 45 jaar;Bovengrens 95%-prognose-interval;2033;1289310
2219;Totaal mannen en vrouwen;40 tot 45 jaar;Bovengrens 95%-prognose-interval;2034;1310787
2220;Totaal mannen en vrouwen;40 tot 45 jaar;Bovengrens 95%-prognose-interval;2035;1331338
2221;Totaal mannen en vrouwen;40 tot 45 jaar;Bovengrens 95%-prognose-interval;2036;1340755
2222;Totaal mannen en vrouwen;40 tot 45 jaar;Bovengrens 95%-prognose-interval;2037;1347017
2223;Totaal mannen en vrouwen;40 tot 45 jaar;Bovengrens 95%-prognose-interval;2038;1356871
2224;Totaal mannen en vrouwen;40 tot 45 jaar;Bovengrens 95%-prognose-interval;2039;1373251
2225;Totaal mannen en vrouwen;40 tot 45 jaar;Bovengrens 95%-prognose-interval;2040;1388456
2226;Totaal mannen en vrouwen;40 tot 45 jaar;Bovengrens 95%-prognose-interval;2041;1414380
2227;Totaal mannen en vrouwen;40 tot 45 jaar;Bovengrens 95%-prognose-interval;2042;1440519
2228;Totaal mannen en vrouwen;40 tot 45 jaar;Bovengrens 95%-prognose-interval;2043;1460007
2229;Totaal mannen en vrouwen;40 tot 45 jaar;Bovengrens 95%-prognose-interval;2044;1468603
2230;Totaal mannen en vrouwen;40 tot 45 jaar;Bovengrens 95%-prognose-interval;2045;1466353
2231;Totaal mannen en vrouwen;40 tot 45 jaar;Bovengrens 95%-prognose-interval;2046;1457030
2232;Totaal mannen en vrouwen;40 tot 45 jaar;Bovengrens 95%-prognose-interval;2047;1444658
2233;Totaal mannen en vrouwen;40 tot 45 jaar;Bovengrens 95%-prognose-interval;2048;1433794
2234;Totaal mannen en vrouwen;40 tot 45 jaar;Bovengrens 95%-prognose-interval;2049;1428182
2235;Totaal mannen en vrouwen;40 tot 45 jaar;Bovengrens 95%-prognose-interval;2050;1425138
2236;Totaal mannen en vrouwen;40 tot 45 jaar;Bovengrens 95%-prognose-interval;2051;1429579
2237;Totaal mannen en vrouwen;40 tot 45 jaar;Bovengrens 95%-prognose-interval;2052;1429616
2238;Totaal mannen en vrouwen;40 tot 45 jaar;Bovengrens 95%-prognose-interval;2053;1433167
2239;Totaal mannen en vrouwen;40 tot 45 jaar;Bovengrens 95%-prognose-interval;2054;1427110
2240;Totaal mannen en vrouwen;40 tot 45 jaar;Bovengrens 95%-prognose-interval;2055;1426463
2241;Totaal mannen en vrouwen;40 tot 45 jaar;Bovengrens 95%-prognose-interval;2056;1416958
2242;Totaal mannen en vrouwen;40 tot 45 jaar;Bovengrens 95%-prognose-interval;2057;1412112
2243;Totaal mannen en vrouwen;40 tot 45 jaar;Bovengrens 95%-prognose-interval;2058;1408383
2244;Totaal mannen en vrouwen;40 tot 45 jaar;Bovengrens 95%-prognose-interval;2059;1408130
2245;Totaal mannen en vrouwen;40 tot 45 jaar;Bovengrens 95%-prognose-interval;2060;1404524
2246;Totaal mannen en vrouwen;40 tot 45 jaar;Bovengrens 95%-prognose-interval;2061;1403046
2247;Totaal mannen en vrouwen;40 tot 45 jaar;Bovengrens 95%-prognose-interval;2062;1411792
2248;Totaal mannen en vrouwen;40 tot 45 jaar;Bovengrens 95%-prognose-interval;2063;1412784
2249;Totaal mannen en vrouwen;40 tot 45 jaar;Bovengrens 95%-prognose-interval;2064;1417667
2250;Totaal mannen en vrouwen;40 tot 45 jaar;Bovengrens 95%-prognose-interval;2065;1421545
2251;Totaal mannen en vrouwen;40 tot 45 jaar;Bovengrens 95%-prognose-interval;2066;1422424
2252;Totaal mannen en vrouwen;40 tot 45 jaar;Bovengrens 95%-prognose-interval;2067;1410027
2253;Totaal mannen en vrouwen;40 tot 45 jaar;Bovengrens 95%-prognose-interval;2068;1422468
2254;Totaal mannen en vrouwen;40 tot 45 jaar;Bovengrens 95%-prognose-interval;2069;1436618
2255;Totaal mannen en vrouwen;40 tot 45 jaar;Bovengrens 95%-prognose-interval;2070;1451840
2256;Totaal mannen en vrouwen;40 tot 45 jaar;Ondergrens 67%-prognose-interval;2024;1071934
2257;Totaal mannen en vrouwen;40 tot 45 jaar;Ondergrens 67%-prognose-interval;2025;1084682
2258;Totaal mannen en vrouwen;40 tot 45 jaar;Ondergrens 67%-prognose-interval;2026;1092566
2259;Totaal mannen en vrouwen;40 tot 45 jaar;Ondergrens 67%-prognose-interval;2027;1107325
2260;Totaal mannen en vrouwen;40 tot 45 jaar;Ondergrens 67%-prognose-interval;2028;1126072
2261;Totaal mannen en vrouwen;40 tot 45 jaar;Ondergrens 67%-prognose-interval;2029;1145546
2262;Totaal mannen en vrouwen;40 tot 45 jaar;Ondergrens 67%-prognose-interval;2030;1161574
2263;Totaal mannen en vrouwen;40 tot 45 jaar;Ondergrens 67%-prognose-interval;2031;1183440
2264;Totaal mannen en vrouwen;40 tot 45 jaar;Ondergrens 67%-prognose-interval;2032;1199926
2265;Totaal mannen en vrouwen;40 tot 45 jaar;Ondergrens 67%-prognose-interval;2033;1213715
2266;Totaal mannen en vrouwen;40 tot 45 jaar;Ondergrens 67%-prognose-interval;2034;1225454
2267;Totaal mannen en vrouwen;40 tot 45 jaar;Ondergrens 67%-prognose-interval;2035;1235351
2268;Totaal mannen en vrouwen;40 tot 45 jaar;Ondergrens 67%-prognose-interval;2036;1232019
2269;Totaal mannen en vrouwen;40 tot 45 jaar;Ondergrens 67%-prognose-interval;2037;1228048
2270;Totaal mannen en vrouwen;40 tot 45 jaar;Ondergrens 67%-prognose-interval;2038;1227699
2271;Totaal mannen en vrouwen;40 tot 45 jaar;Ondergrens 67%-prognose-interval;2039;1233571
2272;Totaal mannen en vrouwen;40 tot 45 jaar;Ondergrens 67%-prognose-interval;2040;1237665
2273;Totaal mannen en vrouwen;40 tot 45 jaar;Ondergrens 67%-prognose-interval;2041;1251879
2274;Totaal mannen en vrouwen;40 tot 45 jaar;Ondergrens 67%-prognose-interval;2042;1263915
2275;Totaal mannen en vrouwen;40 tot 45 jaar;Ondergrens 67%-prognose-interval;2043;1272324
2276;Totaal mannen en vrouwen;40 tot 45 jaar;Ondergrens 67%-prognose-interval;2044;1273858
2277;Totaal mannen en vrouwen;40 tot 45 jaar;Ondergrens 67%-prognose-interval;2045;1266729
2278;Totaal mannen en vrouwen;40 tot 45 jaar;Ondergrens 67%-prognose-interval;2046;1250374
2279;Totaal mannen en vrouwen;40 tot 45 jaar;Ondergrens 67%-prognose-interval;2047;1234012
2280;Totaal mannen en vrouwen;40 tot 45 jaar;Ondergrens 67%-prognose-interval;2048;1214736
2281;Totaal mannen en vrouwen;40 tot 45 jaar;Ondergrens 67%-prognose-interval;2049;1200735
2282;Totaal mannen en vrouwen;40 tot 45 jaar;Ondergrens 67%-prognose-interval;2050;1194119
2283;Totaal mannen en vrouwen;40 tot 45 jaar;Ondergrens 67%-prognose-interval;2051;1191738
2284;Totaal mannen en vrouwen;40 tot 45 jaar;Ondergrens 67%-prognose-interval;2052;1187663
2285;Totaal mannen en vrouwen;40 tot 45 jaar;Ondergrens 67%-prognose-interval;2053;1183541
2286;Totaal mannen en vrouwen;40 tot 45 jaar;Ondergrens 67%-prognose-interval;2054;1171697
2287;Totaal mannen en vrouwen;40 tot 45 jaar;Ondergrens 67%-prognose-interval;2055;1163784
2288;Totaal mannen en vrouwen;40 tot 45 jaar;Ondergrens 67%-prognose-interval;2056;1150995
2289;Totaal mannen en vrouwen;40 tot 45 jaar;Ondergrens 67%-prognose-interval;2057;1144883
2290;Totaal mannen en vrouwen;40 tot 45 jaar;Ondergrens 67%-prognose-interval;2058;1140616
2291;Totaal mannen en vrouwen;40 tot 45 jaar;Ondergrens 67%-prognose-interval;2059;1138331
2292;Totaal mannen en vrouwen;40 tot 45 jaar;Ondergrens 67%-prognose-interval;2060;1133310
2293;Totaal mannen en vrouwen;40 tot 45 jaar;Ondergrens 67%-prognose-interval;2061;1130824
2294;Totaal mannen en vrouwen;40 tot 45 jaar;Ondergrens 67%-prognose-interval;2062;1134283
2295;Totaal mannen en vrouwen;40 tot 45 jaar;Ondergrens 67%-prognose-interval;2063;1132803
2296;Totaal mannen en vrouwen;40 tot 45 jaar;Ondergrens 67%-prognose-interval;2064;1129000
2297;Totaal mannen en vrouwen;40 tot 45 jaar;Ondergrens 67%-prognose-interval;2065;1122637
2298;Totaal mannen en vrouwen;40 tot 45 jaar;Ondergrens 67%-prognose-interval;2066;1121100
2299;Totaal mannen en vrouwen;40 tot 45 jaar;Ondergrens 67%-prognose-interval;2067;1109094
2300;Totaal mannen en vrouwen;40 tot 45 jaar;Ondergrens 67%-prognose-interval;2068;1108809
2301;Totaal mannen en vrouwen;40 tot 45 jaar;Ondergrens 67%-prognose-interval;2069;1113965
2302;Totaal mannen en vrouwen;40 tot 45 jaar;Ondergrens 67%-prognose-interval;2070;1124957
2303;Totaal mannen en vrouwen;40 tot 45 jaar;Bovengrens 67%-prognose-interval;2024;1074550
2304;Totaal mannen en vrouwen;40 tot 45 jaar;Bovengrens 67%-prognose-interval;2025;1091106
2305;Totaal mannen en vrouwen;40 tot 45 jaar;Bovengrens 67%-prognose-interval;2026;1103143
2306;Totaal mannen en vrouwen;40 tot 45 jaar;Bovengrens 67%-prognose-interval;2027;1122389
2307;Totaal mannen en vrouwen;40 tot 45 jaar;Bovengrens 67%-prognose-interval;2028;1146431
2308;Totaal mannen en vrouwen;40 tot 45 jaar;Bovengrens 67%-prognose-interval;2029;1171558
2309;Totaal mannen en vrouwen;40 tot 45 jaar;Bovengrens 67%-prognose-interval;2030;1194420
2310;Totaal mannen en vrouwen;40 tot 45 jaar;Bovengrens 67%-prognose-interval;2031;1221975
2311;Totaal mannen en vrouwen;40 tot 45 jaar;Bovengrens 67%-prognose-interval;2032;1244007
2312;Totaal mannen en vrouwen;40 tot 45 jaar;Bovengrens 67%-prognose-interval;2033;1263314
2313;Totaal mannen en vrouwen;40 tot 45 jaar;Bovengrens 67%-prognose-interval;2034;1282078
2314;Totaal mannen en vrouwen;40 tot 45 jaar;Bovengrens 67%-prognose-interval;2035;1298463
2315;Totaal mannen en vrouwen;40 tot 45 jaar;Bovengrens 67%-prognose-interval;2036;1301963
2316;Totaal mannen en vrouwen;40 tot 45 jaar;Bovengrens 67%-prognose-interval;2037;1304319
2317;Totaal mannen en vrouwen;40 tot 45 jaar;Bovengrens 67%-prognose-interval;2038;1311110
2318;Totaal mannen en vrouwen;40 tot 45 jaar;Bovengrens 67%-prognose-interval;2039;1322764
2319;Totaal mannen en vrouwen;40 tot 45 jaar;Bovengrens 67%-prognose-interval;2040;1334818
2320;Totaal mannen en vrouwen;40 tot 45 jaar;Bovengrens 67%-prognose-interval;2041;1356566
2321;Totaal mannen en vrouwen;40 tot 45 jaar;Bovengrens 67%-prognose-interval;2042;1374570
2322;Totaal mannen en vrouwen;40 tot 45 jaar;Bovengrens 67%-prognose-interval;2043;1389518
2323;Totaal mannen en vrouwen;40 tot 45 jaar;Bovengrens 67%-prognose-interval;2044;1396985
2324;Totaal mannen en vrouwen;40 tot 45 jaar;Bovengrens 67%-prognose-interval;2045;1395780
2325;Totaal mannen en vrouwen;40 tot 45 jaar;Bovengrens 67%-prognose-interval;2046;1383137
2326;Totaal mannen en vrouwen;40 tot 45 jaar;Bovengrens 67%-prognose-interval;2047;1371361
2327;Totaal mannen en vrouwen;40 tot 45 jaar;Bovengrens 67%-prognose-interval;2048;1358390
2328;Totaal mannen en vrouwen;40 tot 45 jaar;Bovengrens 67%-prognose-interval;2049;1348843
2329;Totaal mannen en vrouwen;40 tot 45 jaar;Bovengrens 67%-prognose-interval;2050;1345242
2330;Totaal mannen en vrouwen;40 tot 45 jaar;Bovengrens 67%-prognose-interval;2051;1347709
2331;Totaal mannen en vrouwen;40 tot 45 jaar;Bovengrens 67%-prognose-interval;2052;1346980
2332;Totaal mannen en vrouwen;40 tot 45 jaar;Bovengrens 67%-prognose-interval;2053;1345633
2333;Totaal mannen en vrouwen;40 tot 45 jaar;Bovengrens 67%-prognose-interval;2054;1337142
2334;Totaal mannen en vrouwen;40 tot 45 jaar;Bovengrens 67%-prognose-interval;2055;1334671
2335;Totaal mannen en vrouwen;40 tot 45 jaar;Bovengrens 67%-prognose-interval;2056;1324857
2336;Totaal mannen en vrouwen;40 tot 45 jaar;Bovengrens 67%-prognose-interval;2057;1321012
2337;Totaal mannen en vrouwen;40 tot 45 jaar;Bovengrens 67%-prognose-interval;2058;1318630
2338;Totaal mannen en vrouwen;40 tot 45 jaar;Bovengrens 67%-prognose-interval;2059;1317208
2339;Totaal mannen en vrouwen;40 tot 45 jaar;Bovengrens 67%-prognose-interval;2060;1314467
2340;Totaal mannen en vrouwen;40 tot 45 jaar;Bovengrens 67%-prognose-interval;2061;1313311
2341;Totaal mannen en vrouwen;40 tot 45 jaar;Bovengrens 67%-prognose-interval;2062;1320513
2342;Totaal mannen en vrouwen;40 tot 45 jaar;Bovengrens 67%-prognose-interval;2063;1319576
2343;Totaal mannen en vrouwen;40 tot 45 jaar;Bovengrens 67%-prognose-interval;2064;1315730
2344;Totaal mannen en vrouwen;40 tot 45 jaar;Bovengrens 67%-prognose-interval;2065;1312884
2345;Totaal mannen en vrouwen;40 tot 45 jaar;Bovengrens 67%-prognose-interval;2066;1313262
2346;Totaal mannen en vrouwen;40 tot 45 jaar;Bovengrens 67%-prognose-interval;2067;1304629
2347;Totaal mannen en vrouwen;40 tot 45 jaar;Bovengrens 67%-prognose-interval;2068;1309604
2348;Totaal mannen en vrouwen;40 tot 45 jaar;Bovengrens 67%-prognose-interval;2069;1320703
2349;Totaal mannen en vrouwen;40 tot 45 jaar;Bovengrens 67%-prognose-interval;2070;1334103
2350;Totaal mannen en vrouwen;45 tot 50 jaar;Prognose;2024;1052217
2351;Totaal mannen en vrouwen;45 tot 50 jaar;Prognose;2025;1048978
2352;Totaal mannen en vrouwen;45 tot 50 jaar;Prognose;2026;1061462
2353;Totaal mannen en vrouwen;45 tot 50 jaar;Prognose;2027;1071553
2354;Totaal mannen en vrouwen;45 tot 50 jaar;Prognose;2028;1079368
2355;Totaal mannen en vrouwen;45 tot 50 jaar;Prognose;2029;1083458
2356;Totaal mannen en vrouwen;45 tot 50 jaar;Prognose;2030;1093428
2357;Totaal mannen en vrouwen;45 tot 50 jaar;Prognose;2031;1099913
2358;Totaal mannen en vrouwen;45 tot 50 jaar;Prognose;2032;1114610
2359;Totaal mannen en vrouwen;45 tot 50 jaar;Prognose;2033;1134682
2360;Totaal mannen en vrouwen;45 tot 50 jaar;Prognose;2034;1156257
2361;Totaal mannen en vrouwen;45 tot 50 jaar;Prognose;2035;1175151
2362;Totaal mannen en vrouwen;45 tot 50 jaar;Prognose;2036;1198749
2363;Totaal mannen en vrouwen;45 tot 50 jaar;Prognose;2037;1217430
2364;Totaal mannen en vrouwen;45 tot 50 jaar;Prognose;2038;1233276
2365;Totaal mannen en vrouwen;45 tot 50 jaar;Prognose;2039;1247659
2366;Totaal mannen en vrouwen;45 tot 50 jaar;Prognose;2040;1260289
2367;Totaal mannen en vrouwen;45 tot 50 jaar;Prognose;2041;1260218
2368;Totaal mannen en vrouwen;45 tot 50 jaar;Prognose;2042;1259189
2369;Totaal mannen en vrouwen;45 tot 50 jaar;Prognose;2043;1261223
2370;Totaal mannen en vrouwen;45 tot 50 jaar;Prognose;2044;1270110
2371;Totaal mannen en vrouwen;45 tot 50 jaar;Prognose;2045;1279540
2372;Totaal mannen en vrouwen;45 tot 50 jaar;Prognose;2046;1297786
2373;Totaal mannen en vrouwen;45 tot 50 jaar;Prognose;2047;1313071
2374;Totaal mannen en vrouwen;45 tot 50 jaar;Prognose;2048;1324868
2375;Totaal mannen en vrouwen;45 tot 50 jaar;Prognose;2049;1328933
2376;Totaal mannen en vrouwen;45 tot 50 jaar;Prognose;2050;1324648
2377;Totaal mannen en vrouwen;45 tot 50 jaar;Prognose;2051;1309797
2378;Totaal mannen en vrouwen;45 tot 50 jaar;Prognose;2052;1295463
2379;Totaal mannen en vrouwen;45 tot 50 jaar;Prognose;2053;1279229
2380;Totaal mannen en vrouwen;45 tot 50 jaar;Prognose;2054;1267571
2381;Totaal mannen en vrouwen;45 tot 50 jaar;Prognose;2055;1262238
2382;Totaal mannen en vrouwen;45 tot 50 jaar;Prognose;2056;1262005
2383;Totaal mannen en vrouwen;45 tot 50 jaar;Prognose;2057;1259877
2384;Totaal mannen en vrouwen;45 tot 50 jaar;Prognose;2058;1257393
2385;Totaal mannen en vrouwen;45 tot 50 jaar;Prognose;2059;1247366
2386;Totaal mannen en vrouwen;45 tot 50 jaar;Prognose;2060;1240541
2387;Totaal mannen en vrouwen;45 tot 50 jaar;Prognose;2061;1229988
2388;Totaal mannen en vrouwen;45 tot 50 jaar;Prognose;2062;1224866
2389;Totaal mannen en vrouwen;45 tot 50 jaar;Prognose;2063;1220496
2390;Totaal mannen en vrouwen;45 tot 50 jaar;Prognose;2064;1218765
2391;Totaal mannen en vrouwen;45 tot 50 jaar;Prognose;2065;1214207
2392;Totaal mannen en vrouwen;45 tot 50 jaar;Prognose;2066;1212661
2393;Totaal mannen en vrouwen;45 tot 50 jaar;Prognose;2067;1219279
2394;Totaal mannen en vrouwen;45 tot 50 jaar;Prognose;2068;1217215
2395;Totaal mannen en vrouwen;45 tot 50 jaar;Prognose;2069;1214453
2396;Totaal mannen en vrouwen;45 tot 50 jaar;Prognose;2070;1210999
2397;Totaal mannen en vrouwen;45 tot 50 jaar;Ondergrens 95%-prognose-interval;2024;1050283
2398;Totaal mannen en vrouwen;45 tot 50 jaar;Ondergrens 95%-prognose-interval;2025;1044415
2399;Totaal mannen en vrouwen;45 tot 50 jaar;Ondergrens 95%-prognose-interval;2026;1053864
2400;Totaal mannen en vrouwen;45 tot 50 jaar;Ondergrens 95%-prognose-interval;2027;1060787
2401;Totaal mannen en vrouwen;45 tot 50 jaar;Ondergrens 95%-prognose-interval;2028;1065205
2402;Totaal mannen en vrouwen;45 tot 50 jaar;Ondergrens 95%-prognose-interval;2029;1065578
2403;Totaal mannen en vrouwen;45 tot 50 jaar;Ondergrens 95%-prognose-interval;2030;1071815
2404;Totaal mannen en vrouwen;45 tot 50 jaar;Ondergrens 95%-prognose-interval;2031;1073375
2405;Totaal mannen en vrouwen;45 tot 50 jaar;Ondergrens 95%-prognose-interval;2032;1083288
2406;Totaal mannen en vrouwen;45 tot 50 jaar;Ondergrens 95%-prognose-interval;2033;1099203
2407;Totaal mannen en vrouwen;45 tot 50 jaar;Ondergrens 95%-prognose-interval;2034;1115859
2408;Totaal mannen en vrouwen;45 tot 50 jaar;Ondergrens 95%-prognose-interval;2035;1130374
2409;Totaal mannen en vrouwen;45 tot 50 jaar;Ondergrens 95%-prognose-interval;2036;1149513
2410;Totaal mannen en vrouwen;45 tot 50 jaar;Ondergrens 95%-prognose-interval;2037;1163589
2411;Totaal mannen en vrouwen;45 tot 50 jaar;Ondergrens 95%-prognose-interval;2038;1174766
2412;Totaal mannen en vrouwen;45 tot 50 jaar;Ondergrens 95%-prognose-interval;2039;1183063
2413;Totaal mannen en vrouwen;45 tot 50 jaar;Ondergrens 95%-prognose-interval;2040;1190171
2414;Totaal mannen en vrouwen;45 tot 50 jaar;Ondergrens 95%-prognose-interval;2041;1184632
2415;Totaal mannen en vrouwen;45 tot 50 jaar;Ondergrens 95%-prognose-interval;2042;1178749
2416;Totaal mannen en vrouwen;45 tot 50 jaar;Ondergrens 95%-prognose-interval;2043;1175539
2417;Totaal mannen en vrouwen;45 tot 50 jaar;Ondergrens 95%-prognose-interval;2044;1179896
2418;Totaal mannen en vrouwen;45 tot 50 jaar;Ondergrens 95%-prognose-interval;2045;1184099
2419;Totaal mannen en vrouwen;45 tot 50 jaar;Ondergrens 95%-prognose-interval;2046;1195964
2420;Totaal mannen en vrouwen;45 tot 50 jaar;Ondergrens 95%-prognose-interval;2047;1205105
2421;Totaal mannen en vrouwen;45 tot 50 jaar;Ondergrens 95%-prognose-interval;2048;1211000
2422;Totaal mannen en vrouwen;45 tot 50 jaar;Ondergrens 95%-prognose-interval;2049;1212138
2423;Totaal mannen en vrouwen;45 tot 50 jaar;Ondergrens 95%-prognose-interval;2050;1202658
2424;Totaal mannen en vrouwen;45 tot 50 jaar;Ondergrens 95%-prognose-interval;2051;1185253
2425;Totaal mannen en vrouwen;45 tot 50 jaar;Ondergrens 95%-prognose-interval;2052;1167280
2426;Totaal mannen en vrouwen;45 tot 50 jaar;Ondergrens 95%-prognose-interval;2053;1149648
2427;Totaal mannen en vrouwen;45 tot 50 jaar;Ondergrens 95%-prognose-interval;2054;1136988
2428;Totaal mannen en vrouwen;45 tot 50 jaar;Ondergrens 95%-prognose-interval;2055;1128448
2429;Totaal mannen en vrouwen;45 tot 50 jaar;Ondergrens 95%-prognose-interval;2056;1124274
2430;Totaal mannen en vrouwen;45 tot 50 jaar;Ondergrens 95%-prognose-interval;2057;1118506
2431;Totaal mannen en vrouwen;45 tot 50 jaar;Ondergrens 95%-prognose-interval;2058;1112554
2432;Totaal mannen en vrouwen;45 tot 50 jaar;Ondergrens 95%-prognose-interval;2059;1100420
2433;Totaal mannen en vrouwen;45 tot 50 jaar;Ondergrens 95%-prognose-interval;2060;1094542
2434;Totaal mannen en vrouwen;45 tot 50 jaar;Ondergrens 95%-prognose-interval;2061;1082701
2435;Totaal mannen en vrouwen;45 tot 50 jaar;Ondergrens 95%-prognose-interval;2062;1073052
2436;Totaal mannen en vrouwen;45 tot 50 jaar;Ondergrens 95%-prognose-interval;2063;1068090
2437;Totaal mannen en vrouwen;45 tot 50 jaar;Ondergrens 95%-prognose-interval;2064;1064846
2438;Totaal mannen en vrouwen;45 tot 50 jaar;Ondergrens 95%-prognose-interval;2065;1057569
2439;Totaal mannen en vrouwen;45 tot 50 jaar;Ondergrens 95%-prognose-interval;2066;1053507
2440;Totaal mannen en vrouwen;45 tot 50 jaar;Ondergrens 95%-prognose-interval;2067;1060867
2441;Totaal mannen en vrouwen;45 tot 50 jaar;Ondergrens 95%-prognose-interval;2068;1056593
2442;Totaal mannen en vrouwen;45 tot 50 jaar;Ondergrens 95%-prognose-interval;2069;1048366
2443;Totaal mannen en vrouwen;45 tot 50 jaar;Ondergrens 95%-prognose-interval;2070;1041875
2444;Totaal mannen en vrouwen;45 tot 50 jaar;Bovengrens 95%-prognose-interval;2024;1054090
2445;Totaal mannen en vrouwen;45 tot 50 jaar;Bovengrens 95%-prognose-interval;2025;1053139
2446;Totaal mannen en vrouwen;45 tot 50 jaar;Bovengrens 95%-prognose-interval;2026;1068635
2447;Totaal mannen en vrouwen;45 tot 50 jaar;Bovengrens 95%-prognose-interval;2027;1081763
2448;Totaal mannen en vrouwen;45 tot 50 jaar;Bovengrens 95%-prognose-interval;2028;1093156
2449;Totaal mannen en vrouwen;45 tot 50 jaar;Bovengrens 95%-prognose-interval;2029;1100587
2450;Totaal mannen en vrouwen;45 tot 50 jaar;Bovengrens 95%-prognose-interval;2030;1114757
2451;Totaal mannen en vrouwen;45 tot 50 jaar;Bovengrens 95%-prognose-interval;2031;1125633
2452;Totaal mannen en vrouwen;45 tot 50 jaar;Bovengrens 95%-prognose-interval;2032;1144585
2453;Totaal mannen en vrouwen;45 tot 50 jaar;Bovengrens 95%-prognose-interval;2033;1170171
2454;Totaal mannen en vrouwen;45 tot 50 jaar;Bovengrens 95%-prognose-interval;2034;1196738
2455;Totaal mannen en vrouwen;45 tot 50 jaar;Bovengrens 95%-prognose-interval;2035;1221548
2456;Totaal mannen en vrouwen;45 tot 50 jaar;Bovengrens 95%-prognose-interval;2036;1251563
2457;Totaal mannen en vrouwen;45 tot 50 jaar;Bovengrens 95%-prognose-interval;2037;1276286
2458;Totaal mannen en vrouwen;45 tot 50 jaar;Bovengrens 95%-prognose-interval;2038;1298484
