ID;Aardolieproducten;Perioden;TotaalAanbod_1;TotaleProductie_2;Raffinaderijen_3;PetrochemischeIndustrie_4;Groothandel_5;Invoer_6;Uitvoer_7;Bunkers_8;Voorraadmutatie_9;TotaalVerbruik_10;TotaalVoorOmzettingInOlieproducten_11;Raffinaderijen_12;PetrochemischeIndustrie_13;Groothandel_14;TotaalFinaalVerbruikAndereOmzetting_15;RaffinaderijenBrandstof_16;PetrochemischeIndustrieBrandstof_17;PetrochemischeIndustrieGrondstof_18;Visserij_19;VervoerEnOverig_20;Beginvoorraad_21;Eindvoorraad_22;Voorraadmutatie_23
2129;Nafta, aromaten en overige lichte olie;2007 januari;983.0;863.0;771.0;83.0;10.0;1208.0;972.0;;-117.0;983.0;435.0;194.0;134.0;107.0;547.0;0.0;0.0;547.0;0.0;0.0;1326.0;1443.0;-117.0
2130;Nafta, aromaten en overige lichte olie;2007 februari;953.0;826.0;669.0;100.0;57.0;973.0;1077.0;;232.0;953.0;293.0;110.0;79.0;104.0;660.0;0.0;0.0;660.0;0.0;0.0;1443.0;1211.0;232.0
2131;Nafta, aromaten en overige lichte olie;2007 maart;948.0;841.0;673.0;167.0;1.0;1213.0;931.0;;-174.0;948.0;530.0;243.0;123.0;164.0;419.0;0.0;0.0;419.0;0.0;0.0;1211.0;1385.0;-174.0
2132;Nafta, aromaten en overige lichte olie;2007 1e kwartaal;2884.0;2530.0;2112.0;350.0;68.0;3393.0;2980.0;;-59.0;2884.0;1259.0;546.0;337.0;375.0;1625.0;0.0;0.0;1625.0;0.0;0.0;1326.0;1385.0;-59.0
2133;Nafta, aromaten en overige lichte olie;2007 april;809.0;882.0;579.0;152.0;151.0;962.0;1180.0;;146.0;809.0;405.0;107.0;98.0;200.0;405.0;0.0;0.0;405.0;0.0;0.0;1385.0;1240.0;146.0
2134;Nafta, aromaten en overige lichte olie;2007 mei;998.0;826.0;671.0;113.0;42.0;1190.0;920.0;;-99.0;998.0;448.0;105.0;116.0;227.0;549.0;0.0;0.0;549.0;0.0;0.0;1240.0;1338.0;-99.0
2135;Nafta, aromaten en overige lichte olie;2007 juni;958.0;592.0;507.0;80.0;5.0;1083.0;971.0;;254.0;958.0;415.0;117.0;77.0;222.0;543.0;0.0;0.0;543.0;0.0;0.0;1338.0;1085.0;254.0
2136;Nafta, aromaten en overige lichte olie;2007 2e kwartaal;2765.0;2300.0;1757.0;344.0;199.0;3235.0;3070.0;;300.0;2765.0;1268.0;328.0;292.0;648.0;1497.0;0.0;0.0;1497.0;0.0;0.0;1385.0;1085.0;300.0
2137;Nafta, aromaten en overige lichte olie;2007 juli;1033.0;838.0;718.0;117.0;3.0;1103.0;920.0;;12.0;1033.0;549.0;157.0;179.0;214.0;484.0;0.0;0.0;484.0;0.0;0.0;1085.0;1073.0;12.0
2138;Nafta, aromaten en overige lichte olie;2007 augustus;1036.0;986.0;839.0;122.0;25.0;1058.0;882.0;;-125.0;1036.0;433.0;101.0;131.0;200.0;604.0;0.0;0.0;604.0;0.0;0.0;1073.0;1198.0;-125.0
2139;Nafta, aromaten en overige lichte olie;2007 september;1146.0;883.0;749.0;100.0;34.0;966.0;835.0;;132.0;1146.0;501.0;151.0;111.0;239.0;645.0;0.0;0.0;645.0;0.0;0.0;1198.0;1066.0;132.0
2140;Nafta, aromaten en overige lichte olie;2007 3e kwartaal;3216.0;2707.0;2307.0;340.0;61.0;3127.0;2637.0;;19.0;3216.0;1483.0;408.0;422.0;653.0;1732.0;0.0;0.0;1732.0;0.0;0.0;1085.0;1066.0;19.0
2141;Nafta, aromaten en overige lichte olie;2007 oktober;1093.0;907.0;765.0;101.0;41.0;1340.0;1024.0;;-131.0;1093.0;469.0;121.0;145.0;202.0;624.0;0.0;0.0;624.0;0.0;0.0;1066.0;1197.0;-131.0
2142;Nafta, aromaten en overige lichte olie;2007 november;1163.0;885.0;712.0;115.0;58.0;1201.0;926.0;;2.0;1163.0;508.0;161.0;150.0;196.0;655.0;0.0;0.0;655.0;0.0;0.0;1197.0;1195.0;2.0
2143;Nafta, aromaten en overige lichte olie;2007 december;1168.0;899.0;804.0;82.0;13.0;1408.0;1019.0;;-120.0;1168.0;421.0;49.0;103.0;269.0;746.0;0.0;0.0;746.0;0.0;0.0;1195.0;1315.0;-120.0
2144;Nafta, aromaten en overige lichte olie;2007 4e kwartaal;3423.0;2691.0;2281.0;299.0;111.0;3949.0;2968.0;;-249.0;3423.0;1398.0;331.0;399.0;668.0;2025.0;0.0;0.0;2025.0;0.0;0.0;1066.0;1315.0;-249.0
2145;Nafta, aromaten en overige lichte olie;2007;12288.0;10228.0;8457.0;1332.0;439.0;13704.0;11655.0;;11.0;12288.0;5408.0;1614.0;1449.0;2345.0;6880.0;0.0;0.0;6880.0;0.0;0.0;1326.0;1315.0;11.0
2146;Nafta, aromaten en overige lichte olie;2008 januari;970.0;968.0;855.0;101.0;12.0;1033.0;917.0;;-114.0;970.0;452.0;84.0;117.0;251.0;518.0;0.0;0.0;518.0;0.0;0.0;1315.0;1429.0;-114.0
2147;Nafta, aromaten en overige lichte olie;2008 februari;992.0;976.0;842.0;108.0;26.0;1092.0;1038.0;;-38.0;992.0;383.0;73.0;104.0;206.0;610.0;0.0;0.0;610.0;0.0;0.0;1429.0;1468.0;-38.0
2148;Nafta, aromaten en overige lichte olie;2008 maart;805.0;965.0;845.0;99.0;20.0;1011.0;1087.0;;-84.0;805.0;317.0;68.0;107.0;142.0;487.0;0.0;0.0;487.0;0.0;0.0;1468.0;1552.0;-84.0
2149;Nafta, aromaten en overige lichte olie;2008 1e kwartaal;2767.0;2909.0;2542.0;308.0;59.0;3137.0;3042.0;;-237.0;2767.0;1152.0;225.0;328.0;599.0;1615.0;0.0;0.0;1615.0;0.0;0.0;1315.0;1552.0;-237.0
2150;Nafta, aromaten en overige lichte olie;2008 april;738.0;964.0;867.0;54.0;43.0;840.0;1210.0;;144.0;738.0;440.0;186.0;54.0;200.0;298.0;0.0;0.0;298.0;0.0;0.0;1552.0;1408.0;144.0
2151;Nafta, aromaten en overige lichte olie;2008 mei;991.0;847.0;690.0;108.0;48.0;1006.0;1028.0;;166.0;991.0;515.0;255.0;89.0;171.0;475.0;0.0;0.0;475.0;0.0;0.0;1408.0;1242.0;166.0
2152;Nafta, aromaten en overige lichte olie;2008 juni;884.0;753.0;612.0;111.0;30.0;857.0;811.0;;84.0;884.0;420.0;142.0;71.0;207.0;464.0;0.0;0.0;464.0;0.0;0.0;1242.0;1158.0;84.0
2153;Nafta, aromaten en overige lichte olie;2008 2e kwartaal;2613.0;2563.0;2169.0;273.0;121.0;2704.0;3049.0;;394.0;2613.0;1375.0;584.0;213.0;578.0;1237.0;0.0;0.0;1237.0;0.0;0.0;1552.0;1158.0;394.0
2154;Nafta, aromaten en overige lichte olie;2008 juli;901.0;912.0;753.0;103.0;57.0;1044.0;1061.0;;7.0;901.0;397.0;49.0;100.0;248.0;505.0;0.0;0.0;505.0;0.0;0.0;1158.0;1151.0;7.0
2155;Nafta, aromaten en overige lichte olie;2008 augustus;908.0;980.0;883.0;96.0;0.0;874.0;1004.0;;58.0;908.0;439.0;92.0;79.0;268.0;469.0;0.0;0.0;469.0;0.0;0.0;1151.0;1094.0;58.0
2156;Nafta, aromaten en overige lichte olie;2008 september;1161.0;1002.0;836.0;154.0;11.0;918.0;793.0;;33.0;1161.0;670.0;316.0;161.0;194.0;490.0;0.0;0.0;490.0;0.0;0.0;1094.0;1061.0;33.0
2157;Nafta, aromaten en overige lichte olie;2008 3e kwartaal;2970.0;2893.0;2472.0;353.0;68.0;2837.0;2857.0;;97.0;2970.0;1506.0;457.0;339.0;710.0;1464.0;0.0;0.0;1464.0;0.0;0.0;1158.0;1061.0;97.0
2158;Nafta, aromaten en overige lichte olie;2008 oktober;1022.0;702.0;596.0;102.0;4.0;1314.0;852.0;;-143.0;1022.0;487.0;150.0;139.0;198.0;535.0;0.0;0.0;535.0;0.0;0.0;1061.0;1203.0;-143.0
2159;Nafta, aromaten en overige lichte olie;2008 november;793.0;659.0;572.0;81.0;6.0;1056.0;819.0;;-103.0;793.0;430.0;144.0;68.0;219.0;363.0;0.0;0.0;363.0;0.0;0.0;1203.0;1306.0;-103.0
2160;Nafta, aromaten en overige lichte olie;2008 december;1058.0;804.0;701.0;103.0;0.0;1235.0;794.0;;-187.0;1058.0;554.0;180.0;123.0;251.0;504.0;0.0;0.0;504.0;0.0;0.0;1306.0;1494.0;-187.0
2161;Nafta, aromaten en overige lichte olie;2008 4e kwartaal;2873.0;2165.0;1870.0;285.0;10.0;3605.0;2465.0;;-433.0;2873.0;1472.0;475.0;330.0;667.0;1401.0;0.0;0.0;1401.0;0.0;0.0;1061.0;1494.0;-433.0
2162;Nafta, aromaten en overige lichte olie;2008;11222.0;10530.0;9052.0;1220.0;258.0;12283.0;11413.0;;-178.0;11222.0;5505.0;1740.0;1211.0;2554.0;5717.0;0.0;0.0;5717.0;0.0;0.0;1315.0;1494.0;-178.0
2163;Nafta, aromaten en overige lichte olie;2009 januari;1203.0;868.0;766.0;102.0;0.0;938.0;902.0;;299.0;1203.0;643.0;300.0;128.0;216.0;560.0;0.0;0.0;560.0;0.0;0.0;1494.0;1195.0;299.0
2164;Nafta, aromaten en overige lichte olie;2009 februari;1044.0;876.0;785.0;83.0;8.0;1222.0;1026.0;;-28.0;1044.0;444.0;263.0;106.0;74.0;601.0;0.0;0.0;601.0;0.0;0.0;1195.0;1223.0;-28.0
2165;Nafta, aromaten en overige lichte olie;2009 maart;1035.0;975.0;859.0;116.0;0.0;1052.0;999.0;;6.0;1035.0;512.0;222.0;103.0;188.0;523.0;0.0;0.0;523.0;0.0;0.0;1223.0;1217.0;6.0
2166;Nafta, aromaten en overige lichte olie;2009 1e kwartaal;3283.0;2719.0;2410.0;302.0;8.0;3212.0;2926.0;;277.0;3283.0;1599.0;785.0;337.0;478.0;1683.0;0.0;0.0;1683.0;0.0;0.0;1494.0;1217.0;277.0
2167;Nafta, aromaten en overige lichte olie;2009 april;856.0;805.0;684.0;121.0;0.0;946.0;864.0;;-31.0;856.0;405.0;128.0;80.0;197.0;451.0;0.0;0.0;451.0;0.0;0.0;1217.0;1248.0;-31.0
2168;Nafta, aromaten en overige lichte olie;2009 mei;1219.0;918.0;783.0;135.0;0.0;1171.0;953.0;;83.0;1219.0;734.0;236.0;178.0;320.0;485.0;0.0;0.0;485.0;0.0;0.0;1248.0;1165.0;83.0
2169;Nafta, aromaten en overige lichte olie;2009 juni;1044.0;802.0;635.0;153.0;14.0;1093.0;811.0;;-41.0;1044.0;576.0;273.0;108.0;195.0;468.0;0.0;0.0;468.0;0.0;0.0;1165.0;1206.0;-41.0
2170;Nafta, aromaten en overige lichte olie;2009 2e kwartaal;3119.0;2525.0;2102.0;409.0;14.0;3210.0;2628.0;;11.0;3119.0;1715.0;636.0;366.0;713.0;1403.0;0.0;0.0;1403.0;0.0;0.0;1217.0;1206.0;11.0
2171;Nafta, aromaten en overige lichte olie;2009 juli;944.0;881.0;758.0;122.0;0.0;1009.0;1050.0;;104.0;944.0;534.0;222.0;106.0;206.0;410.0;0.0;0.0;410.0;0.0;0.0;1206.0;1102.0;104.0
2172;Nafta, aromaten en overige lichte olie;2009 augustus;1177.0;974.0;822.0;137.0;15.0;1029.0;832.0;;7.0;1177.0;669.0;260.0;124.0;285.0;508.0;0.0;0.0;508.0;0.0;0.0;1102.0;1095.0;7.0
2173;Nafta, aromaten en overige lichte olie;2009 september;1155.0;1158.0;973.0;161.0;24.0;998.0;947.0;;-55.0;1155.0;630.0;200.0;165.0;265.0;525.0;0.0;0.0;525.0;0.0;0.0;1095.0;1150.0;-55.0
2174;Nafta, aromaten en overige lichte olie;2009 3e kwartaal;3276.0;3013.0;2554.0;420.0;39.0;3035.0;2828.0;;56.0;3276.0;1832.0;682.0;395.0;755.0;1443.0;0.0;0.0;1443.0;0.0;0.0;1206.0;1150.0;56.0
2175;Nafta, aromaten en overige lichte olie;2009 oktober;1208.0;1032.0;865.0;123.0;44.0;1199.0;993.0;;-31.0;1208.0;604.0;279.0;148.0;176.0;604.0;0.0;0.0;604.0;0.0;0.0;1150.0;1181.0;-31.0
2176;Nafta, aromaten en overige lichte olie;2009 november;1151.0;939.0;798.0;109.0;32.0;1233.0;930.0;;-91.0;1151.0;627.0;186.0;121.0;320.0;524.0;0.0;0.0;524.0;0.0;0.0;1181.0;1272.0;-91.0
2177;Nafta, aromaten en overige lichte olie;2009 december;876.0;946.0;842.0;99.0;5.0;1168.0;952.0;;-285.0;876.0;371.0;130.0;114.0;127.0;505.0;0.0;0.0;505.0;0.0;0.0;1272.0;1557.0;-285.0
2178;Nafta, aromaten en overige lichte olie;2009 4e kwartaal;3235.0;2917.0;2505.0;331.0;81.0;3599.0;2874.0;;-407.0;3235.0;1602.0;596.0;382.0;623.0;1633.0;0.0;0.0;1633.0;0.0;0.0;1150.0;1557.0;-407.0
2179;Nafta, aromaten en overige lichte olie;2009;12912.0;11174.0;9570.0;1462.0;142.0;13057.0;11256.0;;-64.0;12912.0;6749.0;2699.0;1481.0;2569.0;6163.0;0.0;0.0;6163.0;0.0;0.0;1494.0;1557.0;-64.0
2180;Nafta, aromaten en overige lichte olie;2010 januari;1061.0;823.0;749.0;71.0;3.0;1178.0;1041.0;;102.0;1061.0;415.0;31.0;100.0;283.0;647.0;0.0;0.0;647.0;0.0;0.0;1557.0;1456.0;102.0
2181;Nafta, aromaten en overige lichte olie;2010 februari;1193.0;715.0;633.0;82.0;0.0;1205.0;911.0;;184.0;1193.0;641.0;27.0;115.0;499.0;552.0;0.0;0.0;552.0;0.0;0.0;1456.0;1272.0;184.0
2182;Nafta, aromaten en overige lichte olie;2010 maart;1089.0;795.0;694.0;101.0;0.0;1713.0;1472.0;;53.0;1089.0;480.0;50.0;124.0;306.0;609.0;0.0;0.0;609.0;0.0;0.0;1272.0;1218.0;53.0
2183;Nafta, aromaten en overige lichte olie;2010 1e kwartaal;3343.0;2333.0;2076.0;254.0;3.0;4096.0;3424.0;;339.0;3343.0;1536.0;109.0;339.0;1089.0;1807.0;0.0;0.0;1807.0;0.0;0.0;1557.0;1218.0;339.0
2184;Nafta, aromaten en overige lichte olie;2010 april;1146.0;757.0;651.0;71.0;36.0;1468.0;948.0;;-132.0;1146.0;602.0;70.0;97.0;434.0;544.0;0.0;0.0;544.0;0.0;0.0;1218.0;1350.0;-132.0
2185;Nafta, aromaten en overige lichte olie;2010 mei;878.0;703.0;612.0;91.0;0.0;1102.0;951.0;;23.0;878.0;448.0;69.0;118.0;261.0;429.0;0.0;0.0;429.0;0.0;0.0;1350.0;1327.0;23.0
2186;Nafta, aromaten en overige lichte olie;2010 juni;784.0;706.0;616.0;90.0;0.0;1229.0;1113.0;;-37.0;784.0;343.0;43.0;116.0;185.0;441.0;0.0;0.0;441.0;0.0;0.0;1327.0;1364.0;-37.0
2187;Nafta, aromaten en overige lichte olie;2010 2e kwartaal;2808.0;2166.0;1878.0;252.0;36.0;3799.0;3012.0;;-146.0;2808.0;1393.0;182.0;331.0;880.0;1415.0;0.0;0.0;1415.0;0.0;0.0;1218.0;1364.0;-146.0
2188;Nafta, aromaten en overige lichte olie;2010 juli;1131.0;669.0;573.0;96.0;0.0;1456.0;1050.0;;56.0;1131.0;504.0;121.0;116.0;267.0;627.0;0.0;0.0;627.0;0.0;0.0;1364.0;1308.0;56.0
2189;Nafta, aromaten en overige lichte olie;2010 augustus;892.0;593.0;451.0;93.0;49.0;1248.0;962.0;;14.0;892.0;409.0;49.0;123.0;237.0;483.0;0.0;0.0;483.0;0.0;0.0;1308.0;1294.0;14.0
2190;Nafta, aromaten en overige lichte olie;2010 september;983.0;553.0;486.0;67.0;0.0;1235.0;957.0;;152.0;983.0;395.0;79.0;107.0;209.0;589.0;0.0;0.0;589.0;0.0;0.0;1294.0;1141.0;152.0
2191;Nafta, aromaten en overige lichte olie;2010 3e kwartaal;3007.0;1815.0;1510.0;255.0;49.0;3939.0;2970.0;;223.0;3007.0;1308.0;249.0;346.0;713.0;1699.0;0.0;0.0;1699.0;0.0;0.0;1364.0;1141.0;223.0
2192;Nafta, aromaten en overige lichte olie;2010 oktober;1028.0;660.0;562.0;74.0;25.0;1220.0;951.0;;98.0;1028.0;371.0;95.0;136.0;140.0;657.0;0.0;0.0;657.0;0.0;0.0;1141.0;1043.0;98.0
2193;Nafta, aromaten en overige lichte olie;2010 november;1052.0;830.0;753.0;75.0;2.0;1284.0;1034.0;;-28.0;1052.0;355.0;64.0;97.0;194.0;697.0;0.0;0.0;697.0;0.0;0.0;1043.0;1070.0;-28.0
2194;Nafta, aromaten en overige lichte olie;2010 december;857.0;796.0;761.0;12.0;23.0;1404.0;1128.0;;-214.0;857.0;285.0;41.0;89.0;156.0;572.0;0.0;0.0;572.0;0.0;0.0;1070.0;1285.0;-214.0
2195;Nafta, aromaten en overige lichte olie;2010 4e kwartaal;2938.0;2286.0;2076.0;161.0;49.0;3909.0;3113.0;;-144.0;2938.0;1012.0;200.0;321.0;490.0;1926.0;0.0;0.0;1926.0;0.0;0.0;1141.0;1285.0;-144.0
2196;Nafta, aromaten en overige lichte olie;2010;12096.0;8599.0;7539.0;922.0;138.0;15743.0;12519.0;;272.0;12096.0;5249.0;740.0;1337.0;3171.0;6847.0;0.0;0.0;6847.0;0.0;0.0;1557.0;1285.0;272.0
2197;Nafta, aromaten en overige lichte olie;2011 januari;884.0;824.0;782.0;8.0;33.0;1278.0;1097.0;;-121.0;884.0;325.0;82.0;74.0;168.0;560.0;0.0;0.0;560.0;0.0;0.0;1285.0;1406.0;-121.0
2198;Nafta, aromaten en overige lichte olie;2011 februari;780.0;768.0;731.0;17.0;21.0;880.0;983.0;;114.0;780.0;301.0;32.0;93.0;176.0;479.0;0.0;0.0;479.0;0.0;0.0;1406.0;1292.0;114.0
2199;Nafta, aromaten en overige lichte olie;2011 maart;650.0;902.0;838.0;39.0;24.0;1122.0;1377.0;;3.0;650.0;269.0;36.0;78.0;155.0;381.0;0.0;0.0;381.0;0.0;0.0;1292.0;1289.0;3.0
2200;Nafta, aromaten en overige lichte olie;2011 1e kwartaal;2314.0;2494.0;2352.0;64.0;78.0;3281.0;3457.0;;-4.0;2314.0;894.0;151.0;245.0;499.0;1420.0;0.0;0.0;1420.0;0.0;0.0;1285.0;1289.0;-4.0
2201;Nafta, aromaten en overige lichte olie;2011 april;774.0;596.0;541.0;34.0;21.0;1005.0;1016.0;;189.0;774.0;352.0;81.0;87.0;184.0;422.0;0.0;0.0;422.0;0.0;0.0;1289.0;1100.0;189.0
2202;Nafta, aromaten en overige lichte olie;2011 mei;644.0;674.0;659.0;5.0;10.0;975.0;1042.0;;36.0;644.0;262.0;86.0;40.0;135.0;382.0;0.0;0.0;382.0;0.0;0.0;1100.0;1064.0;36.0
2203;Nafta, aromaten en overige lichte olie;2011 juni;706.0;707.0;647.0;35.0;24.0;1212.0;1018.0;;-196.0;706.0;273.0;61.0;83.0;129.0;432.0;0.0;0.0;432.0;0.0;0.0;1064.0;1259.0;-196.0
2204;Nafta, aromaten en overige lichte olie;2011 2e kwartaal;2123.0;1977.0;1847.0;74.0;55.0;3193.0;3076.0;;30.0;2123.0;887.0;229.0;210.0;449.0;1236.0;0.0;0.0;1236.0;0.0;0.0;1289.0;1259.0;30.0
2205;Nafta, aromaten en overige lichte olie;2011 juli;865.0;736.0;711.0;9.0;17.0;1088.0;1024.0;;63.0;865.0;397.0;75.0;92.0;230.0;468.0;0.0;0.0;468.0;0.0;0.0;1259.0;1196.0;63.0
2206;Nafta, aromaten en overige lichte olie;2011 augustus;820.0;674.0;657.0;13.0;4.0;1088.0;879.0;;-64.0;820.0;301.0;78.0;91.0;132.0;518.0;0.0;0.0;518.0;0.0;0.0;1196.0;1260.0;-64.0
2207;Nafta, aromaten en overige lichte olie;2011 september;802.0;702.0;681.0;16.0;5.0;926.0;808.0;;-19.0;802.0;277.0;80.0;71.0;126.0;526.0;0.0;0.0;526.0;0.0;0.0;1260.0;1279.0;-19.0
2208;Nafta, aromaten en overige lichte olie;2011 3e kwartaal;2487.0;2113.0;2049.0;37.0;26.0;3103.0;2710.0;;-19.0;2487.0;975.0;232.0;255.0;488.0;1512.0;0.0;0.0;1512.0;0.0;0.0;1259.0;1279.0;-19.0
2209;Nafta, aromaten en overige lichte olie;2011 oktober;780.0;635.0;601.0;9.0;26.0;1122.0;1139.0;;162.0;780.0;450.0;82.0;166.0;202.0;330.0;0.0;0.0;328.0;0.0;0.0;1279.0;1116.0;162.0
2210;Nafta, aromaten en overige lichte olie;2011 november;766.0;658.0;625.0;6.0;27.0;1067.0;790.0;;-168.0;766.0;318.0;76.0;75.0;167.0;449.0;0.0;0.0;449.0;0.0;0.0;1116.0;1285.0;-168.0
2211;Nafta, aromaten en overige lichte olie;2011 december;1044.0;814.0;741.0;5.0;67.0;1186.0;973.0;;18.0;1044.0;471.0;104.0;80.0;286.0;573.0;0.0;0.0;574.0;0.0;0.0;1285.0;1267.0;18.0
2212;Nafta, aromaten en overige lichte olie;2011 4e kwartaal;2590.0;2107.0;1966.0;20.0;120.0;3374.0;2902.0;;11.0;2590.0;1238.0;261.0;322.0;655.0;1352.0;0.0;0.0;1351.0;0.0;0.0;1279.0;1267.0;11.0
2213;Nafta, aromaten en overige lichte olie;2011;9514.0;8691.0;8215.0;196.0;280.0;12951.0;12145.0;;18.0;9514.0;3994.0;873.0;1031.0;2090.0;5520.0;0.0;0.0;5519.0;0.0;0.0;1285.0;1267.0;18.0
2214;Nafta, aromaten en overige lichte olie;2012 januari;1044.0;785.0;713.0;7.0;64.0;1456.0;1142.0;;-55.0;1044.0;332.0;72.0;132.0;128.0;711.0;0.0;0.0;711.0;0.0;0.14;1267.0;1322.0;-55.0
2215;Nafta, aromaten en overige lichte olie;2012 februari;1077.0;637.0;594.0;8.0;34.0;1389.0;920.0;;-30.0;1077.0;438.0;80.0;69.0;288.0;639.0;0.0;0.0;639.0;0.0;0.06;1322.0;1352.0;-30.0
2216;Nafta, aromaten en overige lichte olie;2012 maart;1172.0;805.0;759.0;5.0;41.0;1358.0;996.0;;5.0;1172.0;504.0;43.0;101.0;360.0;668.0;0.0;0.0;668.0;0.0;-0.01;1352.0;1347.0;5.0
2217;Nafta, aromaten en overige lichte olie;2012 1e kwartaal;3292.0;2226.0;2067.0;20.0;139.0;4203.0;3057.0;;-80.0;3292.0;1274.0;195.0;302.0;777.0;2019.0;0.0;0.0;2018.0;0.0;0.19;1267.0;1347.0;-80.0
2218;Nafta, aromaten en overige lichte olie;2012 april;1331.0;760.0;748.0;12.0;0.0;1501.0;1012.0;;82.0;1331.0;651.0;106.0;70.0;475.0;680.0;0.0;0.0;680.0;0.0;0.02;1347.0;1266.0;82.0
2219;Nafta, aromaten en overige lichte olie;2012 mei;985.0;635.0;618.0;16.0;2.0;1349.0;1012.0;;14.0;985.0;542.0;59.0;75.0;409.0;443.0;0.0;0.0;443.0;0.0;0.0;1266.0;1252.0;14.0
2220;Nafta, aromaten en overige lichte olie;2012 juni;857.0;550.0;524.0;10.0;16.0;1500.0;1157.0;;-37.0;857.0;400.0;19.0;35.0;340.0;457.0;0.0;0.0;457.0;0.0;0.27;1252.0;1289.0;-37.0
2221;Nafta, aromaten en overige lichte olie;2012 2e kwartaal;3173.0;1946.0;1890.0;38.0;18.0;4350.0;3181.0;;59.0;3173.0;1593.0;184.0;185.0;1224.0;1580.0;0.0;0.0;1580.0;0.0;0.29;1347.0;1289.0;59.0
2222;Nafta, aromaten en overige lichte olie;2012 juli;980.0;766.0;672.0;69.0;26.0;1486.0;1021.0;;-251.0;980.0;421.0;71.0;93.0;258.0;559.0;0.0;0.0;559.0;0.0;0.03;1289.0;1540.0;-251.0
2223;Nafta, aromaten en overige lichte olie;2012 augustus;1174.0;648.0;638.0;1.0;9.0;1230.0;907.0;;201.0;1174.0;569.0;86.0;98.0;385.0;604.0;0.0;0.0;604.0;0.0;-0.19;1540.0;1339.0;201.0
2224;Nafta, aromaten en overige lichte olie;2012 september;1277.0;626.0;595.0;28.0;2.0;1339.0;907.0;;219.0;1277.0;576.0;31.0;99.0;446.0;702.0;0.0;0.0;702.0;0.0;0.0;1339.0;1120.0;219.0
2225;Nafta, aromaten en overige lichte olie;2012 3e kwartaal;3431.0;2040.0;1906.0;98.0;37.0;4056.0;2834.0;;169.0;3431.0;1567.0;188.0;290.0;1089.0;1864.0;0.0;0.0;1865.0;0.0;-0.17;1289.0;1120.0;169.0
2226;Nafta, aromaten en overige lichte olie;2012 oktober;1303.0;547.0;450.0;38.0;59.0;1645.0;985.0;;96.0;1303.0;518.0;139.0;91.0;288.0;785.0;0.0;0.0;785.0;0.0;0.12;1120.0;1023.0;96.0
2227;Nafta, aromaten en overige lichte olie;2012 november;1206.0;774.0;699.0;53.0;22.0;1770.0;1022.0;;-316.0;1206.0;495.0;30.0;108.0;357.0;711.0;0.0;0.0;711.0;0.0;0.11;1023.0;1339.0;-316.0
2228;Nafta, aromaten en overige lichte olie;2012 december;1083.0;766.0;708.0;48.0;9.0;1358.0;1086.0;;44.0;1083.0;530.0;44.0;124.0;362.0;553.0;0.0;0.0;553.0;0.0;-0.02;1339.0;1295.0;44.0
2229;Nafta, aromaten en overige lichte olie;2012 4e kwartaal;3593.0;2087.0;1857.0;139.0;90.0;4773.0;3093.0;;-175.0;3593.0;1544.0;214.0;324.0;1006.0;2049.0;0.0;0.0;2049.0;0.0;0.22;1120.0;1295.0;-175.0
2230;Nafta, aromaten en overige lichte olie;2012;13489.0;8299.0;7720.0;295.0;284.0;17382.0;12165.0;;-28.0;13489.0;5977.0;780.0;1101.0;4096.0;7512.0;0.0;0.0;7512.0;0.0;0.52;1267.0;1295.0;-28.0
2231;Nafta, aromaten en overige lichte olie;2013 januari;1218.0;847.0;791.0;38.0;18.0;1654.0;1144.0;;-139.0;1218.0;527.0;55.0;95.0;377.0;691.0;0.0;0.0;691.0;0.0;0.12;1295.0;1434.0;-139.0
2232;Nafta, aromaten en overige lichte olie;2013 februari;867.0;608.0;529.0;6.0;72.0;1303.0;1059.0;;15.0;867.0;523.0;52.0;83.0;388.0;344.0;0.0;0.0;344.0;0.0;-0.09;1434.0;1419.0;15.0
2233;Nafta, aromaten en overige lichte olie;2013 maart;985.0;629.0;564.0;28.0;37.0;1524.0;1122.0;;-45.0;985.0;665.0;190.0;65.0;410.0;320.0;0.0;0.0;320.0;0.0;0.0;1419.0;1464.0;-45.0
2234;Nafta, aromaten en overige lichte olie;2013 1e kwartaal;3070.0;2083.0;1884.0;72.0;127.0;4482.0;3325.0;;-170.0;3070.0;1715.0;297.0;243.0;1175.0;1355.0;0.0;0.0;1355.0;0.0;0.03;1295.0;1464.0;-170.0
2235;Nafta, aromaten en overige lichte olie;2013 april;1021.0;672.0;606.0;30.0;35.0;1177.0;886.0;;58.0;1021.0;782.0;95.0;78.0;609.0;239.0;0.0;0.0;239.0;0.0;-0.06;1464.0;1406.0;58.0
2236;Nafta, aromaten en overige lichte olie;2013 mei;926.0;612.0;496.0;18.0;98.0;1338.0;1200.0;;176.0;926.0;530.0;52.0;71.0;407.0;396.0;0.0;0.0;396.0;0.0;0.16;1406.0;1230.0;176.0
2237;Nafta, aromaten en overige lichte olie;2013 juni;983.0;743.0;706.0;20.0;17.0;1352.0;929.0;;-182.0;983.0;501.0;77.0;75.0;349.0;483.0;0.0;0.0;483.0;0.0;0.04;1230.0;1412.0;-182.0
2238;Nafta, aromaten en overige lichte olie;2013 2e kwartaal;2930.0;2027.0;1807.0;68.0;151.0;3867.0;3015.0;;52.0;2930.0;1813.0;223.0;224.0;1366.0;1117.0;0.0;0.0;1117.0;0.0;0.13;1464.0;1412.0;52.0
