ID;TypeZelfstandige;BedrijfstakkenBranchesSBI2008;RegioS;Perioden;Zelfstandigen_1;GemiddeldPersoonlijkInkomen_2;MediaanPersoonlijkInkomen_3;GemiddeldInkomenAlsZelfstandige_4;MediaanInkomenAlsZelfstandige_5;GemiddeldGestandaardiseerdInkomen_6;MediaanGestandaardiseerdInkomen_7;ZelfstandigenMetBedrijfsvermogen_8;MediaanVermogen_9;MediaanBedrijfsvermogen_10;Zelfstandigen_11;GemiddeldPersoonlijkInkomen_12;MediaanPersoonlijkInkomen_13;GemiddeldInkomenAlsZelfstandige_14;MediaanInkomenAlsZelfstandige_15;GemiddeldGestandaardiseerdInkomen_16;MediaanGestandaardiseerdInkomen_17;ZelfstandigenMetBedrijfsvermogen_18;MediaanVermogen_19;MediaanBedrijfsvermogen_20
1166;Zelfstandige;A-U Alle economische activiteiten;Altena;2017;5.2;47.1;39.7;46.3;39.1;42.5;36.5;4.7;225.6;56.7;7.3;46.6;37.2;35.0;22.8;41.6;35.2;5.9;214.1;49.6
1167;Zelfstandige;A-U Alle economische activiteiten;Altena;2018;5.3;49.1;42.1;48.8;41.2;44.0;37.1;4.9;249.2;62.5;7.3;46.4;39.1;36.9;24.6;42.2;35.6;6.0;233.7;51.2
1168;Zelfstandige;A-U Alle economische activiteiten;Altena;2019;5.5;48.6;43.1;48.2;42.6;48.1;38.9;5.0;261.5;61.5;7.6;46.3;39.9;36.4;26.3;46.2;37.7;6.2;249.8;54.7
1169;Zelfstandige;A-U Alle economische activiteiten;Altena;2020;5.6;50.3;43.8;49.7;43.2;48.4;40.3;5.1;291.9;71.4;7.7;47.7;40.0;37.4;25.6;46.5;39.0;6.4;273.6;61.6
1170;Zelfstandige;A-U Alle economische activiteiten;Altena;2021;5.7;52.5;46.7;51.4;46.0;49.3;42.3;5.2;332.9;76.0;8.2;48.5;42.0;37.4;25.6;47.3;40.6;6.6;310.4;67.0
1171;Zelfstandige;A-U Alle economische activiteiten;Altena;2022;5.9;56.3;48.6;55.9;48.0;54.8;45.0;5.4;431.6;84.4;8.3;52.1;44.4;41.3;29.6;52.0;43.5;6.7;400.9;76.0
1172;Zelfstandige;A-U Alle economische activiteiten;Altena;2023;6.0;;;;;;;5.5;457.0;98.4;8.5;;;;;;;6.9;421.2;83.4
1173;Zelfstandige;A-U Alle economische activiteiten;Ameland;2007;0.4;29.6;24.3;30.0;23.4;29.2;26.0;0.4;308.9;65.0;0.6;29.6;25.4;21.0;11.1;28.3;23.9;0.5;305.5;56.3
1174;Zelfstandige;A-U Alle economische activiteiten;Ameland;2008;0.4;32.1;24.6;31.3;23.4;33.4;26.4;0.4;315.2;68.8;0.6;30.9;25.6;21.3;12.7;30.6;24.9;0.5;306.7;55.5
1175;Zelfstandige;A-U Alle economische activiteiten;Ameland;2009;0.4;30.8;23.0;31.3;21.7;27.9;25.0;0.4;305.0;51.9;0.6;31.5;25.3;21.8;12.5;26.4;24.1;0.5;280.8;48.4
1176;Zelfstandige;A-U Alle economische activiteiten;Ameland;2010;0.4;30.5;24.5;29.7;23.4;28.5;26.5;;;;0.7;30.7;27.0;20.2;11.7;27.5;24.5;;;
1177;Zelfstandige;A-U Alle economische activiteiten;Ameland;2011;0.4;29.2;24.1;28.3;23.2;30.7;29.0;0.4;283.4;54.2;0.7;30.8;25.8;19.6;11.1;29.8;27.2;0.5;276.5;50.7
1178;Zelfstandige;A-U Alle economische activiteiten;Ameland;2012;0.4;30.3;24.9;29.1;24.1;32.4;29.0;0.4;283.2;65.6;0.6;30.9;26.5;20.5;11.8;30.9;28.0;0.5;272.0;58.7
1179;Zelfstandige;A-U Alle economische activiteiten;Ameland;2013;0.4;31.4;24.8;31.9;23.4;33.2;28.9;0.4;243.8;52.9;0.7;31.7;26.3;21.9;11.8;31.4;27.8;0.5;233.7;52.9
1180;Zelfstandige;A-U Alle economische activiteiten;Ameland;2014;0.4;31.3;25.8;30.0;24.4;33.2;29.6;0.4;227.0;34.0;0.7;32.0;26.9;20.6;12.2;31.5;28.9;0.5;227.0;42.2
1181;Zelfstandige;A-U Alle economische activiteiten;Ameland;2015;0.4;35.6;28.7;34.5;27.0;36.4;33.2;0.4;208.6;54.8;0.7;34.2;29.4;23.4;14.4;33.8;31.0;0.5;218.3;54.8
1182;Zelfstandige;A-U Alle economische activiteiten;Ameland;2016;0.5;38.0;32.1;36.8;29.5;39.7;36.2;0.4;247.8;68.8;0.7;36.1;30.4;24.9;14.4;36.5;33.6;0.6;241.4;62.6
1183;Zelfstandige;A-U Alle economische activiteiten;Ameland;2017;0.5;40.6;35.6;40.1;33.1;41.3;38.8;0.4;284.3;71.8;0.7;38.5;33.4;27.2;18.2;37.9;34.8;0.6;267.5;66.2
1184;Zelfstandige;A-U Alle economische activiteiten;Ameland;2018;0.5;43.9;35.9;43.2;34.9;42.6;38.5;0.4;274.2;73.2;0.7;41.6;35.2;30.2;19.4;39.5;35.5;0.6;271.7;59.5
1185;Zelfstandige;A-U Alle economische activiteiten;Ameland;2019;0.5;45.0;37.9;44.0;37.1;49.8;40.2;0.4;311.2;95.9;0.7;43.2;37.4;31.2;20.2;45.2;36.7;0.6;299.9;85.9
1186;Zelfstandige;A-U Alle economische activiteiten;Ameland;2020;0.5;44.7;39.0;42.7;35.9;46.9;42.1;0.4;343.9;110.3;0.7;42.2;36.8;29.1;18.4;43.1;39.0;0.6;323.0;103.2
1187;Zelfstandige;A-U Alle economische activiteiten;Ameland;2021;0.5;55.7;47.0;53.3;43.5;54.1;46.6;0.5;344.4;101.0;0.7;49.8;41.0;36.3;21.5;48.9;41.4;0.6;351.6;90.1
1188;Zelfstandige;A-U Alle economische activiteiten;Ameland;2022;0.5;51.8;45.4;49.9;41.7;52.4;45.8;0.5;475.0;116.9;0.7;48.2;40.2;35.2;22.5;49.0;42.8;0.6;473.1;113.2
1189;Zelfstandige;A-U Alle economische activiteiten;Ameland;2023;0.5;;;;;;;0.5;495.0;121.0;0.8;;;;;;;0.6;478.3;110.2
1190;Zelfstandige;A-U Alle economische activiteiten;Amersfoort;2007;6.9;43.8;33.7;42.2;31.9;35.5;28.6;5.8;188.2;27.7;11.5;43.0;33.8;27.0;11.4;33.3;27.6;7.5;165.5;21.1
1191;Zelfstandige;A-U Alle economische activiteiten;Amersfoort;2008;7.5;45.4;34.9;44.4;33.6;34.0;28.8;6.4;172.4;27.7;12.3;44.3;35.0;28.6;12.1;32.5;28.1;8.2;147.7;21.3
1192;Zelfstandige;A-U Alle economische activiteiten;Amersfoort;2009;7.8;43.1;32.3;42.1;31.1;32.8;28.3;6.8;149.4;23.8;12.9;43.0;33.8;26.8;11.1;32.1;28.0;8.9;126.9;18.1
1193;Zelfstandige;A-U Alle economische activiteiten;Amersfoort;2010;7.8;42.7;32.3;41.8;30.9;32.5;27.9;;;;13.1;42.5;33.8;26.6;11.6;31.6;27.6;;;
1194;Zelfstandige;A-U Alle economische activiteiten;Amersfoort;2011;8.3;42.7;32.2;42.4;31.2;36.3;30.8;7.2;131.3;23.0;13.7;43.0;34.1;27.2;12.4;34.9;30.4;9.3;110.9;18.2
1195;Zelfstandige;A-U Alle economische activiteiten;Amersfoort;2012;8.6;42.2;30.9;41.8;29.8;36.1;30.5;7.4;108.5;23.1;13.9;42.8;33.5;27.4;12.3;34.9;30.2;9.6;91.1;18.4
1196;Zelfstandige;A-U Alle economische activiteiten;Amersfoort;2013;8.7;40.9;29.5;40.1;28.2;34.6;29.7;7.6;80.3;22.6;14.2;42.2;32.6;26.6;12.0;34.0;29.8;9.8;63.8;18.2
1197;Zelfstandige;A-U Alle economische activiteiten;Amersfoort;2014;9.3;42.4;30.7;41.5;29.1;39.5;31.4;8.0;78.5;21.1;14.6;43.5;33.6;28.2;13.5;38.1;31.5;10.4;65.0;16.8
1198;Zelfstandige;A-U Alle economische activiteiten;Amersfoort;2015;9.7;42.5;32.2;41.7;30.8;35.5;32.1;8.2;86.2;21.1;15.1;43.6;34.3;28.7;14.7;35.4;32.1;10.6;74.9;17.4
1199;Zelfstandige;A-U Alle economische activiteiten;Amersfoort;2016;10.1;44.7;34.1;43.8;32.3;40.5;34.2;8.7;103.7;23.8;15.6;45.2;35.5;30.3;15.7;39.1;33.9;11.1;89.4;18.9
1200;Zelfstandige;A-U Alle economische activiteiten;Amersfoort;2017;10.4;46.2;35.1;44.6;33.5;41.3;35.2;9.0;122.3;25.7;16.3;47.9;36.7;30.8;16.3;40.9;35.0;11.7;111.9;21.1
1201;Zelfstandige;A-U Alle economische activiteiten;Amersfoort;2018;10.8;47.9;38.1;46.8;36.2;41.7;36.4;9.4;157.6;28.0;16.9;48.0;38.4;32.0;17.3;40.4;35.8;12.1;141.5;22.5
1202;Zelfstandige;A-U Alle economische activiteiten;Amersfoort;2019;11.2;50.2;40.1;49.0;38.0;47.5;38.5;9.8;189.4;29.9;17.6;49.4;39.6;33.1;18.2;45.0;37.6;12.6;175.0;24.7
1203;Zelfstandige;A-U Alle economische activiteiten;Amersfoort;2020;11.2;51.4;40.9;49.5;38.3;47.6;40.0;9.9;220.3;33.8;17.9;49.7;39.8;33.0;16.8;45.1;39.0;13.0;199.1;26.7
1204;Zelfstandige;A-U Alle economische activiteiten;Amersfoort;2021;11.5;54.4;44.3;52.8;42.2;48.4;42.0;10.2;264.5;36.4;19.2;52.3;42.4;34.0;17.2;46.6;41.2;13.5;244.6;29.2
1205;Zelfstandige;A-U Alle economische activiteiten;Amersfoort;2022;12.3;56.2;46.5;54.6;44.5;50.3;44.1;10.7;349.3;41.3;20.1;53.8;44.5;35.7;19.8;48.5;43.1;14.0;332.3;33.3
1206;Zelfstandige;A-U Alle economische activiteiten;Amersfoort;2023;12.8;;;;;;;11.3;355.6;42.6;21.1;;;;;;;14.7;340.7;34.8
1207;Zelfstandige;A-U Alle economische activiteiten;Amstelveen;2007;4.6;48.9;35.8;46.8;34.0;39.4;30.3;4.0;255.3;31.7;7.3;48.5;36.5;31.4;14.5;37.4;29.7;5.1;229.6;23.7
1208;Zelfstandige;A-U Alle economische activiteiten;Amstelveen;2008;5.0;51.3;38.5;49.5;37.1;37.4;31.1;4.3;236.4;31.3;7.7;50.4;38.0;33.8;16.2;36.4;30.6;5.5;217.9;23.1
1209;Zelfstandige;A-U Alle economische activiteiten;Amstelveen;2009;5.0;48.9;35.3;47.4;33.7;35.5;30.4;4.5;215.4;28.1;7.9;49.1;36.7;31.9;14.6;35.2;30.3;5.8;196.7;21.9
1210;Zelfstandige;A-U Alle economische activiteiten;Amstelveen;2010;5.1;49.9;36.2;48.3;34.4;36.8;30.3;;;;8.1;49.8;37.4;32.0;14.8;35.9;30.3;;;
1211;Zelfstandige;A-U Alle economische activiteiten;Amstelveen;2011;5.3;50.0;36.6;49.3;35.1;41.4;34.1;4.6;200.6;28.3;8.3;49.7;37.2;33.0;15.7;40.0;33.6;6.0;182.6;22.4
1212;Zelfstandige;A-U Alle economische activiteiten;Amstelveen;2012;5.5;49.2;35.2;48.2;34.0;41.6;34.1;4.8;171.0;28.4;8.6;49.6;36.7;32.7;15.5;40.2;33.6;6.2;156.4;21.9
1213;Zelfstandige;A-U Alle economische activiteiten;Amstelveen;2013;5.6;48.5;33.9;47.2;32.1;39.8;32.7;5.0;136.8;27.6;8.7;50.4;36.0;32.7;15.7;39.4;32.8;6.4;124.8;22.1
1214;Zelfstandige;A-U Alle economische activiteiten;Amstelveen;2014;5.9;49.6;35.2;48.2;33.5;45.5;34.2;5.2;135.7;26.9;8.9;50.4;36.4;33.8;16.4;44.0;34.1;6.7;126.2;21.5
1215;Zelfstandige;A-U Alle economische activiteiten;Amstelveen;2015;6.1;49.1;35.6;47.6;33.4;40.6;34.2;5.3;152.0;27.7;9.2;51.4;36.7;33.7;16.9;40.6;34.3;6.8;138.1;22.2
1216;Zelfstandige;A-U Alle economische activiteiten;Amstelveen;2016;6.3;50.9;37.4;49.4;35.2;44.2;36.5;5.5;175.6;28.7;9.5;51.8;37.5;34.7;17.6;43.0;36.2;7.1;162.0;23.1
1217;Zelfstandige;A-U Alle economische activiteiten;Amstelveen;2017;6.4;52.9;37.7;50.6;35.7;46.1;37.9;5.5;224.5;32.1;9.8;57.1;38.4;35.8;17.9;46.3;37.4;7.3;210.0;26.8
1218;Zelfstandige;A-U Alle economische activiteiten;Amstelveen;2018;6.7;53.0;39.3;51.4;36.8;48.0;38.5;5.8;282.9;35.6;10.2;53.6;38.8;35.6;18.1;45.9;37.8;7.5;261.4;28.9
1219;Zelfstandige;A-U Alle economische activiteiten;Amstelveen;2019;6.8;55.2;40.6;53.8;38.6;57.5;40.6;5.9;331.4;38.8;10.6;55.2;39.6;36.7;18.0;53.6;39.3;7.6;309.8;31.5
1220;Zelfstandige;A-U Alle economische activiteiten;Amstelveen;2020;6.8;54.5;39.7;51.9;35.9;53.1;40.9;5.9;372.8;42.0;11.0;53.6;36.9;34.0;14.3;49.5;39.4;7.8;335.5;33.8
1221;Zelfstandige;A-U Alle economische activiteiten;Amstelveen;2021;7.0;58.2;42.4;56.1;40.3;53.7;43.5;6.0;415.1;43.0;11.4;57.2;40.1;36.7;16.0;51.1;41.9;7.9;385.7;34.3
1222;Zelfstandige;A-U Alle economische activiteiten;Amstelveen;2022;7.3;60.7;46.3;58.5;44.0;58.9;46.3;6.2;510.5;49.4;11.6;59.1;43.1;39.2;20.1;55.6;44.5;8.2;468.7;38.6
1223;Zelfstandige;A-U Alle economische activiteiten;Amstelveen;2023;7.5;;;;;;;6.4;510.2;51.9;12.0;;;;;;;8.3;468.0;41.6
1224;Zelfstandige;A-U Alle economische activiteiten;Amsterdam;2007;50.4;37.2;25.0;35.3;23.4;30.6;24.1;42.4;60.0;13.5;79.0;38.1;27.4;24.1;11.6;30.1;24.2;54.6;48.0;10.4
1225;Zelfstandige;A-U Alle economische activiteiten;Amsterdam;2008;53.7;38.4;25.6;36.8;24.2;30.1;24.8;46.1;57.4;13.4;83.5;39.3;28.3;25.3;12.0;30.0;24.8;59.3;46.0;10.4
1226;Zelfstandige;A-U Alle economische activiteiten;Amsterdam;2009;57.2;35.9;23.2;34.5;21.9;28.3;23.6;50.9;51.8;11.8;88.7;37.6;26.5;23.7;11.0;28.8;24.2;65.6;42.8;9.3
1227;Zelfstandige;A-U Alle economische activiteiten;Amsterdam;2010;59.4;36.4;23.8;34.9;22.3;28.7;23.5;;;;91.9;37.9;26.8;24.0;11.6;28.9;24.1;;;
1228;Zelfstandige;A-U Alle economische activiteiten;Amsterdam;2011;63.5;37.0;24.4;35.9;23.1;32.8;26.1;53.7;42.5;11.8;96.8;38.5;27.4;25.1;12.2;32.5;26.3;68.1;34.2;9.6
1229;Zelfstandige;A-U Alle economische activiteiten;Amsterdam;2012;66.8;36.7;23.8;35.5;22.4;33.1;25.8;56.3;34.0;11.7;100.5;38.3;26.8;25.1;12.1;32.8;26.3;71.1;27.5;9.7
1230;Zelfstandige;A-U Alle economische activiteiten;Amsterdam;2013;69.1;36.1;23.3;34.7;22.0;32.2;25.6;58.6;25.9;11.5;103.6;38.2;26.4;24.7;12.0;32.3;26.2;73.8;20.0;9.6
1231;Zelfstandige;A-U Alle economische activiteiten;Amsterdam;2014;73.2;37.5;24.5;36.0;23.1;36.3;27.1;61.1;27.1;11.6;107.6;39.3;27.4;26.2;13.6;36.0;27.5;76.6;21.5;9.6
1232;Zelfstandige;A-U Alle economische activiteiten;Amsterdam;2015;77.1;38.8;25.7;37.3;24.3;34.8;28.0;63.2;34.6;12.3;112.2;40.4;28.2;27.3;14.5;34.8;28.3;79.1;28.1;10.1
1233;Zelfstandige;A-U Alle economische activiteiten;Amsterdam;2016;80.1;39.8;26.9;38.2;25.2;36.9;29.6;67.1;46.6;13.2;116.3;41.3;29.1;28.0;15.2;36.6;29.8;83.8;38.2;10.9
1234;Zelfstandige;A-U Alle economische activiteiten;Amsterdam;2017;82.4;41.3;27.7;39.5;26.0;38.5;30.6;69.2;66.2;14.3;120.8;44.4;30.0;29.0;15.7;38.9;30.7;87.1;56.3;12.0
1235;Zelfstandige;A-U Alle economische activiteiten;Amsterdam;2018;85.6;42.9;29.7;41.3;27.9;41.2;31.6;71.8;94.3;15.5;127.7;43.8;31.2;29.5;16.0;39.9;31.4;90.0;77.7;12.8
1236;Zelfstandige;A-U Alle economische activiteiten;Amsterdam;2019;88.9;44.2;30.6;42.5;29.0;46.5;33.1;74.4;109.0;16.5;132.3;45.0;32.1;30.3;16.6;44.2;32.8;92.9;90.1;13.7
1237;Zelfstandige;A-U Alle economische activiteiten;Amsterdam;2020;84.2;45.6;31.7;42.1;27.6;46.9;34.8;71.3;145.3;19.2;134.8;45.2;31.1;28.1;12.5;43.4;33.3;95.2;97.6;14.6
1238;Zelfstandige;A-U Alle economische activiteiten;Amsterdam;2021;87.7;48.8;33.9;45.7;30.9;48.3;36.7;73.5;146.5;19.5;140.1;48.5;34.4;30.7;14.4;45.4;35.6;96.3;103.4;15.3
1239;Zelfstandige;A-U Alle economische activiteiten;Amsterdam;2022;94.2;50.4;36.4;47.9;34.1;50.9;38.4;77.4;149.5;20.8;147.3;50.2;37.0;32.9;17.8;48.2;37.7;99.3;108.5;17.2
1240;Zelfstandige;A-U Alle economische activiteiten;Amsterdam;2023;96.2;;;;;;;80.0;138.6;22.1;150.9;;;;;;;102.3;103.9;18.4
1241;Zelfstandige;A-U Alle economische activiteiten;Apeldoorn;2007;8.2;38.7;27.9;37.2;26.3;33.6;26.5;6.6;233.4;32.0;12.8;38.5;29.2;25.3;10.6;31.9;26.0;8.1;210.7;26.1
1242;Zelfstandige;A-U Alle economische activiteiten;Apeldoorn;2008;8.6;39.8;28.7;38.7;27.4;32.0;27.3;6.9;216.9;32.4;13.5;39.4;30.0;26.1;10.9;30.8;26.6;8.7;195.3;26.1
1243;Zelfstandige;A-U Alle economische activiteiten;Apeldoorn;2009;8.7;38.6;27.6;37.5;26.1;30.9;26.8;7.3;187.7;31.6;13.9;38.7;29.4;25.1;10.2;30.2;26.4;9.2;166.4;25.0
1244;Zelfstandige;A-U Alle economische activiteiten;Apeldoorn;2010;8.5;40.8;29.7;39.5;28.1;31.9;27.1;;;;13.6;40.3;30.9;26.1;11.9;30.9;26.7;;;
1245;Zelfstandige;A-U Alle economische activiteiten;Apeldoorn;2011;8.7;40.6;30.0;40.1;28.9;35.6;30.2;7.5;165.9;29.0;13.7;40.4;31.6;26.9;12.6;34.4;29.6;9.5;149.7;23.4
1246;Zelfstandige;A-U Alle economische activiteiten;Apeldoorn;2012;8.9;39.8;28.8;39.2;27.4;35.5;29.9;7.7;140.2;29.7;13.9;40.0;30.7;26.6;12.7;34.4;29.4;9.8;123.6;23.3
1247;Zelfstandige;A-U Alle economische activiteiten;Apeldoorn;2013;9.0;39.2;28.1;38.2;26.7;34.7;29.4;7.8;110.0;28.3;14.0;39.7;30.0;26.1;12.3;34.1;29.2;10.0;94.6;23.2
1248;Zelfstandige;A-U Alle economische activiteiten;Apeldoorn;2014;9.2;40.7;29.3;39.6;28.0;38.9;30.9;8.0;98.8;26.8;14.1;41.2;30.9;27.6;13.4;37.9;30.5;10.1;85.7;21.7
1249;Zelfstandige;A-U Alle economische activiteiten;Apeldoorn;2015;9.5;40.1;29.7;39.2;28.3;35.0;31.0;8.1;103.5;27.5;14.3;41.1;31.4;27.7;14.1;34.6;30.8;10.3;92.3;22.1
1250;Zelfstandige;A-U Alle economische activiteiten;Apeldoorn;2016;9.8;42.5;32.1;41.4;30.5;38.5;33.1;8.4;109.5;29.3;14.7;42.6;33.0;29.3;15.1;37.6;32.7;10.7;97.9;23.8
1251;Zelfstandige;A-U Alle economische activiteiten;Apeldoorn;2017;9.9;44.1;33.4;42.7;32.1;40.5;34.4;8.6;126.5;32.2;15.3;45.0;34.0;29.9;15.6;40.1;33.7;11.0;119.0;27.1
1252;Zelfstandige;A-U Alle economische activiteiten;Apeldoorn;2018;10.2;45.0;35.4;43.9;33.7;41.5;35.3;8.9;157.9;35.6;15.5;44.2;35.0;30.6;16.4;40.0;34.4;11.3;142.5;28.4
1253;Zelfstandige;A-U Alle economische activiteiten;Apeldoorn;2019;10.5;47.0;36.5;45.8;34.9;47.3;36.9;9.3;185.0;37.3;15.9;46.0;36.0;32.1;17.9;44.8;36.1;11.7;169.1;30.2
1254;Zelfstandige;A-U Alle economische activiteiten;Apeldoorn;2020;10.6;48.5;38.0;46.4;35.3;46.7;38.6;9.3;211.1;40.0;16.3;46.4;36.2;31.9;16.1;44.2;37.4;12.0;187.3;32.0
1255;Zelfstandige;A-U Alle economische activiteiten;Apeldoorn;2021;11.0;50.8;40.5;48.8;38.3;48.6;40.5;9.6;244.8;42.4;17.3;48.9;38.7;33.1;16.9;46.3;39.4;12.5;220.4;34.9
1256;Zelfstandige;A-U Alle economische activiteiten;Apeldoorn;2022;11.6;52.8;43.8;50.9;41.7;50.2;42.5;10.1;320.9;47.8;18.2;50.5;41.5;34.6;19.5;48.2;41.5;13.1;294.7;39.1
1257;Zelfstandige;A-U Alle economische activiteiten;Apeldoorn;2023;11.9;;;;;;;10.5;344.9;50.7;19.0;;;;;;;13.5;319.2;40.4
1258;Zelfstandige;A-U Alle economische activiteiten;Arnhem;2007;6.7;35.3;24.0;33.9;22.4;29.9;24.0;5.5;88.7;15.3;11.1;35.0;26.2;21.9;8.5;28.6;23.5;7.2;73.4;11.4
1259;Zelfstandige;A-U Alle economische activiteiten;Arnhem;2008;7.3;36.9;25.3;35.7;24.0;29.1;24.5;6.1;80.5;15.8;11.9;36.6;27.3;23.4;9.3;28.1;24.1;7.9;62.3;11.7
1260;Zelfstandige;A-U Alle economische activiteiten;Arnhem;2009;7.6;35.3;23.9;34.3;22.9;27.9;23.9;6.6;60.0;14.0;12.4;35.4;26.3;22.3;8.7;27.3;23.8;8.6;46.8;10.3
1261;Zelfstandige;A-U Alle economische activiteiten;Arnhem;2010;7.6;35.7;24.3;34.6;23.1;28.5;24.1;;;;12.6;36.1;27.2;22.2;9.6;27.8;24.1;;;
1262;Zelfstandige;A-U Alle economische activiteiten;Arnhem;2011;8.0;36.3;25.0;35.4;23.7;32.0;26.7;6.7;51.4;13.7;13.0;36.8;27.6;23.3;10.2;30.7;26.3;8.7;39.8;10.5
1263;Zelfstandige;A-U Alle economische activiteiten;Arnhem;2012;8.3;35.9;23.9;34.9;22.8;31.0;26.3;7.1;39.3;12.7;13.4;36.3;27.0;23.2;10.0;30.2;26.2;9.1;29.1;10.3
1264;Zelfstandige;A-U Alle economische activiteiten;Arnhem;2013;8.5;35.0;23.4;33.9;22.1;30.6;26.1;7.1;24.9;13.3;13.6;35.8;26.4;22.7;10.0;30.0;26.1;9.2;16.3;10.6
1265;Zelfstandige;A-U Alle economische activiteiten;Arnhem;2014;8.8;35.7;23.9;34.6;22.3;34.2;27.0;7.4;25.6;13.1;13.8;36.7;26.9;23.6;10.7;32.9;27.0;9.5;18.3;10.4
1266;Zelfstandige;A-U Alle economische activiteiten;Arnhem;2015;9.2;36.0;25.0;34.9;23.6;32.1;27.7;7.6;33.3;13.6;14.4;36.8;27.2;23.8;11.0;31.6;27.6;9.8;23.8;11.1
1267;Zelfstandige;A-U Alle economische activiteiten;Arnhem;2016;9.6;37.4;26.0;36.2;24.4;34.1;29.6;8.1;38.6;14.5;14.8;37.9;28.4;25.1;12.2;33.3;29.4;10.3;28.3;11.9
1268;Zelfstandige;A-U Alle economische activiteiten;Arnhem;2017;9.8;39.1;27.3;37.6;25.6;35.2;30.6;8.2;48.8;15.3;15.2;40.4;29.5;26.1;12.9;34.7;30.2;10.7;40.2;12.9
1269;Zelfstandige;A-U Alle economische activiteiten;Arnhem;2018;10.2;40.5;30.0;39.2;27.9;36.6;31.7;8.6;68.0;17.2;15.7;40.3;31.2;27.1;14.2;35.3;30.9;11.0;56.5;13.9
1270;Zelfstandige;A-U Alle economische activiteiten;Arnhem;2019;10.6;42.8;31.9;41.4;30.0;40.8;33.5;9.0;84.4;18.5;16.6;41.8;32.5;28.2;15.0;38.7;32.7;11.4;72.1;15.3
1271;Zelfstandige;A-U Alle economische activiteiten;Arnhem;2020;10.5;44.4;33.1;42.0;30.1;40.8;35.2;9.0;105.2;20.2;16.9;42.9;32.9;28.1;13.5;38.9;34.1;11.8;84.7;16.2
1272;Zelfstandige;A-U Alle economische activiteiten;Arnhem;2021;11.1;47.9;37.0;45.7;34.4;42.9;37.4;9.5;136.7;22.6;18.2;45.2;35.6;29.8;14.9;40.5;35.9;12.3;113.3;18.7
1273;Zelfstandige;A-U Alle economische activiteiten;Arnhem;2022;12.1;49.8;39.9;47.7;37.2;45.8;39.2;10.1;187.2;25.3;19.5;47.5;38.7;31.7;17.6;43.2;38.2;13.0;165.4;20.9
1274;Zelfstandige;A-U Alle economische activiteiten;Arnhem;2023;12.5;;;;;;;10.7;195.8;25.9;20.7;;;;;;;13.7;176.4;21.6
1275;Zelfstandige;A-U Alle economische activiteiten;Assen;2007;2.6;33.9;22.5;33.0;21.5;29.0;23.8;2.0;132.9;21.7;4.5;34.4;25.6;19.9;6.0;27.6;23.5;2.6;110.0;15.5
1276;Zelfstandige;A-U Alle economische activiteiten;Assen;2008;2.8;34.5;24.2;33.8;22.4;28.7;24.4;2.1;116.5;20.7;5.0;34.5;26.4;20.3;6.1;27.5;24.1;2.7;95.2;15.0
1277;Zelfstandige;A-U Alle economische activiteiten;Assen;2009;2.9;32.5;21.9;31.7;20.7;27.4;23.6;2.2;93.3;18.6;5.1;33.9;25.7;19.1;5.7;27.1;23.7;3.0;77.7;14.1
1278;Zelfstandige;A-U Alle economische activiteiten;Assen;2010;2.7;35.6;24.3;34.8;23.5;29.1;24.6;;;;5.0;35.9;27.5;20.5;6.8;28.0;24.2;;;
1279;Zelfstandige;A-U Alle economische activiteiten;Assen;2011;2.8;34.7;25.1;33.9;24.1;31.7;27.0;2.4;92.9;18.2;5.1;35.4;27.8;20.4;7.4;30.5;26.7;3.0;80.1;14.3
1280;Zelfstandige;A-U Alle economische activiteiten;Assen;2012;2.9;33.8;23.9;32.8;22.7;30.3;26.6;2.4;80.5;18.6;5.1;35.4;27.7;20.4;7.6;30.0;26.6;3.1;65.6;15.3
1281;Zelfstandige;A-U Alle economische activiteiten;Assen;2013;2.9;33.7;23.8;32.4;22.8;30.2;26.5;2.4;60.4;19.6;5.1;35.3;27.4;20.3;8.1;29.8;26.7;3.1;43.4;16.2
1282;Zelfstandige;A-U Alle economische activiteiten;Assen;2014;3.0;34.6;24.5;33.7;23.2;33.3;27.5;2.4;53.8;18.5;5.2;36.2;27.8;21.4;8.6;32.8;27.6;3.2;45.2;15.2
1283;Zelfstandige;A-U Alle economische activiteiten;Assen;2015;3.0;35.1;25.2;33.8;23.6;31.9;27.9;2.4;62.7;18.7;5.1;36.7;28.3;21.7;8.8;31.7;28.0;3.2;53.2;15.0
1284;Zelfstandige;A-U Alle economische activiteiten;Assen;2016;3.0;36.0;26.8;34.5;25.3;33.3;29.8;2.5;72.1;18.0;5.1;38.0;30.0;22.4;10.1;33.4;29.9;3.3;60.2;15.5
1285;Zelfstandige;A-U Alle economische activiteiten;Assen;2017;3.1;37.6;28.3;35.8;26.6;34.4;31.0;2.6;81.4;19.7;5.2;39.5;30.8;23.1;10.1;34.2;30.8;3.4;68.9;16.5
1286;Zelfstandige;A-U Alle economische activiteiten;Assen;2018;3.1;39.3;30.0;38.0;28.0;35.6;31.8;2.7;98.1;21.6;5.4;39.5;31.9;24.1;10.5;34.8;31.5;3.5;88.2;17.7
1287;Zelfstandige;A-U Alle economische activiteiten;Assen;2019;3.1;40.4;31.2;39.2;29.4;38.9;33.8;2.7;115.4;22.5;5.4;40.6;32.9;24.4;10.7;37.2;33.3;3.5;103.9;18.5
