ID;Geslacht;Leeftijd;Recidive;Perioden;VerdachtenVanMisdrijven_1
398;Totaal;45 tot 65 jaar;"Veelpleger; 1 delict in verslagjaar";2016;9060
399;Totaal;45 tot 65 jaar;"Veelpleger; 1 delict in verslagjaar";2017;8810
400;Totaal;45 tot 65 jaar;"Veelpleger; 1 delict in verslagjaar";2018;8820
401;Totaal;45 tot 65 jaar;"Veelpleger; 1 delict in verslagjaar";2019;8440
402;Totaal;45 tot 65 jaar;"Veelpleger; 1 delict in verslagjaar";2020;8060
403;Totaal;45 tot 65 jaar;"Veelpleger; 1 delict in verslagjaar";2021;7460
404;Totaal;45 tot 65 jaar;"Veelpleger; 1 delict in verslagjaar";2022;7540
405;Totaal;45 tot 65 jaar;"Veelpleger; 1 delict in verslagjaar";2023;7620
406;Totaal;45 tot 65 jaar;"Veelpleger; 1 delict in verslagjaar";2024;7290
407;Totaal;45 tot 65 jaar;"Veelpleger; 2-5 delicten in verslagjaar";2014;3970
408;Totaal;45 tot 65 jaar;"Veelpleger; 2-5 delicten in verslagjaar";2015;3920
409;Totaal;45 tot 65 jaar;"Veelpleger; 2-5 delicten in verslagjaar";2016;3850
410;Totaal;45 tot 65 jaar;"Veelpleger; 2-5 delicten in verslagjaar";2017;3590
411;Totaal;45 tot 65 jaar;"Veelpleger; 2-5 delicten in verslagjaar";2018;3610
412;Totaal;45 tot 65 jaar;"Veelpleger; 2-5 delicten in verslagjaar";2019;3680
413;Totaal;45 tot 65 jaar;"Veelpleger; 2-5 delicten in verslagjaar";2020;3520
414;Totaal;45 tot 65 jaar;"Veelpleger; 2-5 delicten in verslagjaar";2021;3090
415;Totaal;45 tot 65 jaar;"Veelpleger; 2-5 delicten in verslagjaar";2022;3170
416;Totaal;45 tot 65 jaar;"Veelpleger; 2-5 delicten in verslagjaar";2023;3270
417;Totaal;45 tot 65 jaar;"Veelpleger; 2-5 delicten in verslagjaar";2024;3240
418;Totaal;45 tot 65 jaar;"Veelpleger; 6 of meer delicten in jaar";2014;490
419;Totaal;45 tot 65 jaar;"Veelpleger; 6 of meer delicten in jaar";2015;420
420;Totaal;45 tot 65 jaar;"Veelpleger; 6 of meer delicten in jaar";2016;440
421;Totaal;45 tot 65 jaar;"Veelpleger; 6 of meer delicten in jaar";2017;420
422;Totaal;45 tot 65 jaar;"Veelpleger; 6 of meer delicten in jaar";2018;420
423;Totaal;45 tot 65 jaar;"Veelpleger; 6 of meer delicten in jaar";2019;470
424;Totaal;45 tot 65 jaar;"Veelpleger; 6 of meer delicten in jaar";2020;470
425;Totaal;45 tot 65 jaar;"Veelpleger; 6 of meer delicten in jaar";2021;380
426;Totaal;45 tot 65 jaar;"Veelpleger; 6 of meer delicten in jaar";2022;410
427;Totaal;45 tot 65 jaar;"Veelpleger; 6 of meer delicten in jaar";2023;460
428;Totaal;45 tot 65 jaar;"Veelpleger; 6 of meer delicten in jaar";2024;480
429;Totaal;45 tot 65 jaar;Recidive onbekend;2014;520
430;Totaal;45 tot 65 jaar;Recidive onbekend;2015;430
431;Totaal;45 tot 65 jaar;Recidive onbekend;2016;410
432;Totaal;45 tot 65 jaar;Recidive onbekend;2017;360
433;Totaal;45 tot 65 jaar;Recidive onbekend;2018;360
434;Totaal;45 tot 65 jaar;Recidive onbekend;2019;330
435;Totaal;45 tot 65 jaar;Recidive onbekend;2020;230
436;Totaal;45 tot 65 jaar;Recidive onbekend;2021;210
437;Totaal;45 tot 65 jaar;Recidive onbekend;2022;300
438;Totaal;45 tot 65 jaar;Recidive onbekend;2023;300
439;Totaal;45 tot 65 jaar;Recidive onbekend;2024;330
440;Totaal;65 jaar of ouder;Totaal;2014;7970
441;Totaal;65 jaar of ouder;Totaal;2015;7220
442;Totaal;65 jaar of ouder;Totaal;2016;6950
443;Totaal;65 jaar of ouder;Totaal;2017;6320
444;Totaal;65 jaar of ouder;Totaal;2018;6200
445;Totaal;65 jaar of ouder;Totaal;2019;5940
446;Totaal;65 jaar of ouder;Totaal;2020;5210
447;Totaal;65 jaar of ouder;Totaal;2021;4860
448;Totaal;65 jaar of ouder;Totaal;2022;5030
449;Totaal;65 jaar of ouder;Totaal;2023;5020
450;Totaal;65 jaar of ouder;Totaal;2024;4390
451;Totaal;65 jaar of ouder;First offender;2014;4760
452;Totaal;65 jaar of ouder;First offender;2015;4190
453;Totaal;65 jaar of ouder;First offender;2016;3890
454;Totaal;65 jaar of ouder;First offender;2017;3380
455;Totaal;65 jaar of ouder;First offender;2018;3240
456;Totaal;65 jaar of ouder;First offender;2019;2970
457;Totaal;65 jaar of ouder;First offender;2020;2540
458;Totaal;65 jaar of ouder;First offender;2021;2390
459;Totaal;65 jaar of ouder;First offender;2022;2400
460;Totaal;65 jaar of ouder;First offender;2023;2370
461;Totaal;65 jaar of ouder;First offender;2024;1960
462;Totaal;65 jaar of ouder;Meerpleger;2014;2240
463;Totaal;65 jaar of ouder;Meerpleger;2015;2080
464;Totaal;65 jaar of ouder;Meerpleger;2016;2070
465;Totaal;65 jaar of ouder;Meerpleger;2017;1950
466;Totaal;65 jaar of ouder;Meerpleger;2018;1930
467;Totaal;65 jaar of ouder;Meerpleger;2019;1980
468;Totaal;65 jaar of ouder;Meerpleger;2020;1690
469;Totaal;65 jaar of ouder;Meerpleger;2021;1520
470;Totaal;65 jaar of ouder;Meerpleger;2022;1610
471;Totaal;65 jaar of ouder;Meerpleger;2023;1600
472;Totaal;65 jaar of ouder;Meerpleger;2024;1410
473;Totaal;65 jaar of ouder;"Veelpleger; totaal";2014;900
474;Totaal;65 jaar of ouder;"Veelpleger; totaal";2015;880
475;Totaal;65 jaar of ouder;"Veelpleger; totaal";2016;950
476;Totaal;65 jaar of ouder;"Veelpleger; totaal";2017;950
477;Totaal;65 jaar of ouder;"Veelpleger; totaal";2018;980
478;Totaal;65 jaar of ouder;"Veelpleger; totaal";2019;960
479;Totaal;65 jaar of ouder;"Veelpleger; totaal";2020;960
480;Totaal;65 jaar of ouder;"Veelpleger; totaal";2021;930
481;Totaal;65 jaar of ouder;"Veelpleger; totaal";2022;990
482;Totaal;65 jaar of ouder;"Veelpleger; totaal";2023;990
483;Totaal;65 jaar of ouder;"Veelpleger; totaal";2024;990
484;Totaal;65 jaar of ouder;"Veelpleger; 1 delict in verslagjaar";2014;690
485;Totaal;65 jaar of ouder;"Veelpleger; 1 delict in verslagjaar";2015;680
486;Totaal;65 jaar of ouder;"Veelpleger; 1 delict in verslagjaar";2016;750
487;Totaal;65 jaar of ouder;"Veelpleger; 1 delict in verslagjaar";2017;750
488;Totaal;65 jaar of ouder;"Veelpleger; 1 delict in verslagjaar";2018;740
489;Totaal;65 jaar of ouder;"Veelpleger; 1 delict in verslagjaar";2019;730
490;Totaal;65 jaar of ouder;"Veelpleger; 1 delict in verslagjaar";2020;730
491;Totaal;65 jaar of ouder;"Veelpleger; 1 delict in verslagjaar";2021;720
492;Totaal;65 jaar of ouder;"Veelpleger; 1 delict in verslagjaar";2022;750
493;Totaal;65 jaar of ouder;"Veelpleger; 1 delict in verslagjaar";2023;750
494;Totaal;65 jaar of ouder;"Veelpleger; 1 delict in verslagjaar";2024;770
495;Totaal;65 jaar of ouder;"Veelpleger; 2-5 delicten in verslagjaar";2014;200
496;Totaal;65 jaar of ouder;"Veelpleger; 2-5 delicten in verslagjaar";2015;190
497;Totaal;65 jaar of ouder;"Veelpleger; 2-5 delicten in verslagjaar";2016;190
498;Totaal;65 jaar of ouder;"Veelpleger; 2-5 delicten in verslagjaar";2017;180
499;Totaal;65 jaar of ouder;"Veelpleger; 2-5 delicten in verslagjaar";2018;220
500;Totaal;65 jaar of ouder;"Veelpleger; 2-5 delicten in verslagjaar";2019;220
501;Totaal;65 jaar of ouder;"Veelpleger; 2-5 delicten in verslagjaar";2020;210
502;Totaal;65 jaar of ouder;"Veelpleger; 2-5 delicten in verslagjaar";2021;190
503;Totaal;65 jaar of ouder;"Veelpleger; 2-5 delicten in verslagjaar";2022;220
504;Totaal;65 jaar of ouder;"Veelpleger; 2-5 delicten in verslagjaar";2023;220
505;Totaal;65 jaar of ouder;"Veelpleger; 2-5 delicten in verslagjaar";2024;200
506;Totaal;65 jaar of ouder;"Veelpleger; 6 of meer delicten in jaar";2014;20
507;Totaal;65 jaar of ouder;"Veelpleger; 6 of meer delicten in jaar";2015;20
508;Totaal;65 jaar of ouder;"Veelpleger; 6 of meer delicten in jaar";2016;10
509;Totaal;65 jaar of ouder;"Veelpleger; 6 of meer delicten in jaar";2017;20
510;Totaal;65 jaar of ouder;"Veelpleger; 6 of meer delicten in jaar";2018;20
511;Totaal;65 jaar of ouder;"Veelpleger; 6 of meer delicten in jaar";2019;10
512;Totaal;65 jaar of ouder;"Veelpleger; 6 of meer delicten in jaar";2020;30
513;Totaal;65 jaar of ouder;"Veelpleger; 6 of meer delicten in jaar";2021;10
514;Totaal;65 jaar of ouder;"Veelpleger; 6 of meer delicten in jaar";2022;10
515;Totaal;65 jaar of ouder;"Veelpleger; 6 of meer delicten in jaar";2023;20
516;Totaal;65 jaar of ouder;"Veelpleger; 6 of meer delicten in jaar";2024;20
517;Totaal;65 jaar of ouder;Recidive onbekend;2014;70
518;Totaal;65 jaar of ouder;Recidive onbekend;2015;60
519;Totaal;65 jaar of ouder;Recidive onbekend;2016;50
520;Totaal;65 jaar of ouder;Recidive onbekend;2017;40
521;Totaal;65 jaar of ouder;Recidive onbekend;2018;40
522;Totaal;65 jaar of ouder;Recidive onbekend;2019;30
523;Totaal;65 jaar of ouder;Recidive onbekend;2020;20
524;Totaal;65 jaar of ouder;Recidive onbekend;2021;30
525;Totaal;65 jaar of ouder;Recidive onbekend;2022;40
526;Totaal;65 jaar of ouder;Recidive onbekend;2023;50
527;Totaal;65 jaar of ouder;Recidive onbekend;2024;30
528;Totaal;Leeftijd onbekend;Totaal;2014;1030
529;Totaal;Leeftijd onbekend;Totaal;2015;1000
530;Totaal;Leeftijd onbekend;Totaal;2016;840
531;Totaal;Leeftijd onbekend;Totaal;2017;940
532;Totaal;Leeftijd onbekend;Totaal;2018;780
533;Totaal;Leeftijd onbekend;Totaal;2019;700
534;Totaal;Leeftijd onbekend;Totaal;2020;740
535;Totaal;Leeftijd onbekend;Totaal;2021;710
536;Totaal;Leeftijd onbekend;Totaal;2022;720
537;Totaal;Leeftijd onbekend;Totaal;2023;610
538;Totaal;Leeftijd onbekend;Totaal;2024;710
539;Totaal;Leeftijd onbekend;First offender;2014;650
540;Totaal;Leeftijd onbekend;First offender;2015;510
541;Totaal;Leeftijd onbekend;First offender;2016;530
542;Totaal;Leeftijd onbekend;First offender;2017;470
543;Totaal;Leeftijd onbekend;First offender;2018;370
544;Totaal;Leeftijd onbekend;First offender;2019;340
545;Totaal;Leeftijd onbekend;First offender;2020;310
546;Totaal;Leeftijd onbekend;First offender;2021;350
547;Totaal;Leeftijd onbekend;First offender;2022;360
548;Totaal;Leeftijd onbekend;First offender;2023;290
549;Totaal;Leeftijd onbekend;First offender;2024;240
550;Totaal;Leeftijd onbekend;Meerpleger;2014;70
551;Totaal;Leeftijd onbekend;Meerpleger;2015;60
552;Totaal;Leeftijd onbekend;Meerpleger;2016;40
553;Totaal;Leeftijd onbekend;Meerpleger;2017;40
554;Totaal;Leeftijd onbekend;Meerpleger;2018;30
555;Totaal;Leeftijd onbekend;Meerpleger;2019;30
556;Totaal;Leeftijd onbekend;Meerpleger;2020;30
557;Totaal;Leeftijd onbekend;Meerpleger;2021;30
558;Totaal;Leeftijd onbekend;Meerpleger;2022;30
559;Totaal;Leeftijd onbekend;Meerpleger;2023;20
560;Totaal;Leeftijd onbekend;Meerpleger;2024;30
561;Totaal;Leeftijd onbekend;"Veelpleger; totaal";2014;10
562;Totaal;Leeftijd onbekend;"Veelpleger; totaal";2015;0
563;Totaal;Leeftijd onbekend;"Veelpleger; totaal";2016;0
564;Totaal;Leeftijd onbekend;"Veelpleger; totaal";2017;0
565;Totaal;Leeftijd onbekend;"Veelpleger; totaal";2018;0
566;Totaal;Leeftijd onbekend;"Veelpleger; totaal";2019;0
567;Totaal;Leeftijd onbekend;"Veelpleger; totaal";2020;0
568;Totaal;Leeftijd onbekend;"Veelpleger; totaal";2021;0
569;Totaal;Leeftijd onbekend;"Veelpleger; totaal";2022;0
570;Totaal;Leeftijd onbekend;"Veelpleger; totaal";2023;0
571;Totaal;Leeftijd onbekend;"Veelpleger; totaal";2024;0
572;Totaal;Leeftijd onbekend;"Veelpleger; 1 delict in verslagjaar";2014;0
573;Totaal;Leeftijd onbekend;"Veelpleger; 1 delict in verslagjaar";2015;0
574;Totaal;Leeftijd onbekend;"Veelpleger; 1 delict in verslagjaar";2016;0
575;Totaal;Leeftijd onbekend;"Veelpleger; 1 delict in verslagjaar";2017;0
576;Totaal;Leeftijd onbekend;"Veelpleger; 1 delict in verslagjaar";2018;0
577;Totaal;Leeftijd onbekend;"Veelpleger; 1 delict in verslagjaar";2019;0
578;Totaal;Leeftijd onbekend;"Veelpleger; 1 delict in verslagjaar";2020;0
579;Totaal;Leeftijd onbekend;"Veelpleger; 1 delict in verslagjaar";2021;0
580;Totaal;Leeftijd onbekend;"Veelpleger; 1 delict in verslagjaar";2022;0
581;Totaal;Leeftijd onbekend;"Veelpleger; 1 delict in verslagjaar";2023;0
582;Totaal;Leeftijd onbekend;"Veelpleger; 1 delict in verslagjaar";2024;0
583;Totaal;Leeftijd onbekend;"Veelpleger; 2-5 delicten in verslagjaar";2014;0
584;Totaal;Leeftijd onbekend;"Veelpleger; 2-5 delicten in verslagjaar";2015;0
585;Totaal;Leeftijd onbekend;"Veelpleger; 2-5 delicten in verslagjaar";2016;0
586;Totaal;Leeftijd onbekend;"Veelpleger; 2-5 delicten in verslagjaar";2017;0
587;Totaal;Leeftijd onbekend;"Veelpleger; 2-5 delicten in verslagjaar";2018;0
588;Totaal;Leeftijd onbekend;"Veelpleger; 2-5 delicten in verslagjaar";2019;0
589;Totaal;Leeftijd onbekend;"Veelpleger; 2-5 delicten in verslagjaar";2020;0
590;Totaal;Leeftijd onbekend;"Veelpleger; 2-5 delicten in verslagjaar";2021;0
591;Totaal;Leeftijd onbekend;"Veelpleger; 2-5 delicten in verslagjaar";2022;0
592;Totaal;Leeftijd onbekend;"Veelpleger; 2-5 delicten in verslagjaar";2023;0
593;Totaal;Leeftijd onbekend;"Veelpleger; 2-5 delicten in verslagjaar";2024;0
594;Totaal;Leeftijd onbekend;"Veelpleger; 6 of meer delicten in jaar";2014;10
595;Totaal;Leeftijd onbekend;"Veelpleger; 6 of meer delicten in jaar";2015;0
596;Totaal;Leeftijd onbekend;"Veelpleger; 6 of meer delicten in jaar";2016;0
597;Totaal;Leeftijd onbekend;"Veelpleger; 6 of meer delicten in jaar";2017;0
598;Totaal;Leeftijd onbekend;"Veelpleger; 6 of meer delicten in jaar";2018;0
599;Totaal;Leeftijd onbekend;"Veelpleger; 6 of meer delicten in jaar";2019;0
600;Totaal;Leeftijd onbekend;"Veelpleger; 6 of meer delicten in jaar";2020;0
601;Totaal;Leeftijd onbekend;"Veelpleger; 6 of meer delicten in jaar";2021;0
602;Totaal;Leeftijd onbekend;"Veelpleger; 6 of meer delicten in jaar";2022;0
603;Totaal;Leeftijd onbekend;"Veelpleger; 6 of meer delicten in jaar";2023;0
604;Totaal;Leeftijd onbekend;"Veelpleger; 6 of meer delicten in jaar";2024;0
605;Totaal;Leeftijd onbekend;Recidive onbekend;2014;300
606;Totaal;Leeftijd onbekend;Recidive onbekend;2015;430
607;Totaal;Leeftijd onbekend;Recidive onbekend;2016;260
608;Totaal;Leeftijd onbekend;Recidive onbekend;2017;430
609;Totaal;Leeftijd onbekend;Recidive onbekend;2018;380
610;Totaal;Leeftijd onbekend;Recidive onbekend;2019;330
611;Totaal;Leeftijd onbekend;Recidive onbekend;2020;400
612;Totaal;Leeftijd onbekend;Recidive onbekend;2021;330
613;Totaal;Leeftijd onbekend;Recidive onbekend;2022;330
614;Totaal;Leeftijd onbekend;Recidive onbekend;2023;290
615;Totaal;Leeftijd onbekend;Recidive onbekend;2024;440
616;Mannen;Totaal;Totaal;2014;174400
617;Mannen;Totaal;Totaal;2015;159940
618;Mannen;Totaal;Totaal;2016;150090
619;Mannen;Totaal;Totaal;2017;139090
620;Mannen;Totaal;Totaal;2018;134220
621;Mannen;Totaal;Totaal;2019;136280
622;Mannen;Totaal;Totaal;2020;125820
623;Mannen;Totaal;Totaal;2021;118150
624;Mannen;Totaal;Totaal;2022;128510
625;Mannen;Totaal;Totaal;2023;124320
626;Mannen;Totaal;Totaal;2024;116760
627;Mannen;Totaal;First offender;2014;54700
628;Mannen;Totaal;First offender;2015;49830
629;Mannen;Totaal;First offender;2016;46630
630;Mannen;Totaal;First offender;2017;43720
631;Mannen;Totaal;First offender;2018;41640
632;Mannen;Totaal;First offender;2019;42740
633;Mannen;Totaal;First offender;2020;36850
634;Mannen;Totaal;First offender;2021;35640
635;Mannen;Totaal;First offender;2022;42040
636;Mannen;Totaal;First offender;2023;40490
637;Mannen;Totaal;First offender;2024;36880
638;Mannen;Totaal;Meerpleger;2014;59630
639;Mannen;Totaal;Meerpleger;2015;54040
640;Mannen;Totaal;Meerpleger;2016;50050
641;Mannen;Totaal;Meerpleger;2017;45680
642;Mannen;Totaal;Meerpleger;2018;43930
643;Mannen;Totaal;Meerpleger;2019;44980
644;Mannen;Totaal;Meerpleger;2020;41960
645;Mannen;Totaal;Meerpleger;2021;38880
646;Mannen;Totaal;Meerpleger;2022;41680
647;Mannen;Totaal;Meerpleger;2023;39920
648;Mannen;Totaal;Meerpleger;2024;37640
649;Mannen;Totaal;"Veelpleger; totaal";2014;56660
650;Mannen;Totaal;"Veelpleger; totaal";2015;53600
651;Mannen;Totaal;"Veelpleger; totaal";2016;51410
652;Mannen;Totaal;"Veelpleger; totaal";2017;48060
653;Mannen;Totaal;"Veelpleger; totaal";2018;46990
654;Mannen;Totaal;"Veelpleger; totaal";2019;47000
655;Mannen;Totaal;"Veelpleger; totaal";2020;45880
656;Mannen;Totaal;"Veelpleger; totaal";2021;42500
657;Mannen;Totaal;"Veelpleger; totaal";2022;43180
658;Mannen;Totaal;"Veelpleger; totaal";2023;42280
659;Mannen;Totaal;"Veelpleger; totaal";2024;40890
660;Mannen;Totaal;"Veelpleger; 1 delict in verslagjaar";2014;32670
661;Mannen;Totaal;"Veelpleger; 1 delict in verslagjaar";2015;31430
662;Mannen;Totaal;"Veelpleger; 1 delict in verslagjaar";2016;30600
663;Mannen;Totaal;"Veelpleger; 1 delict in verslagjaar";2017;29140
664;Mannen;Totaal;"Veelpleger; 1 delict in verslagjaar";2018;28280
665;Mannen;Totaal;"Veelpleger; 1 delict in verslagjaar";2019;27490
666;Mannen;Totaal;"Veelpleger; 1 delict in verslagjaar";2020;26400
667;Mannen;Totaal;"Veelpleger; 1 delict in verslagjaar";2021;25130
668;Mannen;Totaal;"Veelpleger; 1 delict in verslagjaar";2022;25410
669;Mannen;Totaal;"Veelpleger; 1 delict in verslagjaar";2023;24540
670;Mannen;Totaal;"Veelpleger; 1 delict in verslagjaar";2024;23830
671;Mannen;Totaal;"Veelpleger; 2-5 delicten in verslagjaar";2014;20930
672;Mannen;Totaal;"Veelpleger; 2-5 delicten in verslagjaar";2015;19280
673;Mannen;Totaal;"Veelpleger; 2-5 delicten in verslagjaar";2016;18240
674;Mannen;Totaal;"Veelpleger; 2-5 delicten in verslagjaar";2017;16590
675;Mannen;Totaal;"Veelpleger; 2-5 delicten in verslagjaar";2018;16280
676;Mannen;Totaal;"Veelpleger; 2-5 delicten in verslagjaar";2019;16890
677;Mannen;Totaal;"Veelpleger; 2-5 delicten in verslagjaar";2020;16670
678;Mannen;Totaal;"Veelpleger; 2-5 delicten in verslagjaar";2021;15160
679;Mannen;Totaal;"Veelpleger; 2-5 delicten in verslagjaar";2022;15250
680;Mannen;Totaal;"Veelpleger; 2-5 delicten in verslagjaar";2023;15080
681;Mannen;Totaal;"Veelpleger; 2-5 delicten in verslagjaar";2024;14640
682;Mannen;Totaal;"Veelpleger; 6 of meer delicten in jaar";2014;3050
683;Mannen;Totaal;"Veelpleger; 6 of meer delicten in jaar";2015;2880
684;Mannen;Totaal;"Veelpleger; 6 of meer delicten in jaar";2016;2580
685;Mannen;Totaal;"Veelpleger; 6 of meer delicten in jaar";2017;2320
686;Mannen;Totaal;"Veelpleger; 6 of meer delicten in jaar";2018;2430
687;Mannen;Totaal;"Veelpleger; 6 of meer delicten in jaar";2019;2620
688;Mannen;Totaal;"Veelpleger; 6 of meer delicten in jaar";2020;2810
689;Mannen;Totaal;"Veelpleger; 6 of meer delicten in jaar";2021;2210
690;Mannen;Totaal;"Veelpleger; 6 of meer delicten in jaar";2022;2530
691;Mannen;Totaal;"Veelpleger; 6 of meer delicten in jaar";2023;2670
692;Mannen;Totaal;"Veelpleger; 6 of meer delicten in jaar";2024;2420
693;Mannen;Totaal;Recidive onbekend;2014;3410
694;Mannen;Totaal;Recidive onbekend;2015;2480
695;Mannen;Totaal;Recidive onbekend;2016;2000
696;Mannen;Totaal;Recidive onbekend;2017;1620
697;Mannen;Totaal;Recidive onbekend;2018;1670
698;Mannen;Totaal;Recidive onbekend;2019;1560
699;Mannen;Totaal;Recidive onbekend;2020;1140
700;Mannen;Totaal;Recidive onbekend;2021;1130
701;Mannen;Totaal;Recidive onbekend;2022;1610
702;Mannen;Totaal;Recidive onbekend;2023;1630
703;Mannen;Totaal;Recidive onbekend;2024;1360
704;Mannen;12 tot 18 jaar;Totaal;2014;18290
705;Mannen;12 tot 18 jaar;Totaal;2015;17800
706;Mannen;12 tot 18 jaar;Totaal;2016;16550
707;Mannen;12 tot 18 jaar;Totaal;2017;14920
708;Mannen;12 tot 18 jaar;Totaal;2018;13200
709;Mannen;12 tot 18 jaar;Totaal;2019;14780
710;Mannen;12 tot 18 jaar;Totaal;2020;13110
711;Mannen;12 tot 18 jaar;Totaal;2021;12210
712;Mannen;12 tot 18 jaar;Totaal;2022;13200
713;Mannen;12 tot 18 jaar;Totaal;2023;13020
714;Mannen;12 tot 18 jaar;Totaal;2024;12440
715;Mannen;12 tot 18 jaar;First offender;2014;9590
716;Mannen;12 tot 18 jaar;First offender;2015;9380
717;Mannen;12 tot 18 jaar;First offender;2016;9000
718;Mannen;12 tot 18 jaar;First offender;2017;8400
719;Mannen;12 tot 18 jaar;First offender;2018;7380
720;Mannen;12 tot 18 jaar;First offender;2019;8370
721;Mannen;12 tot 18 jaar;First offender;2020;7190
722;Mannen;12 tot 18 jaar;First offender;2021;6920
723;Mannen;12 tot 18 jaar;First offender;2022;7910
724;Mannen;12 tot 18 jaar;First offender;2023;7750
725;Mannen;12 tot 18 jaar;First offender;2024;7310
726;Mannen;12 tot 18 jaar;Meerpleger;2014;6860
727;Mannen;12 tot 18 jaar;Meerpleger;2015;6660
728;Mannen;12 tot 18 jaar;Meerpleger;2016;5970
729;Mannen;12 tot 18 jaar;Meerpleger;2017;5230
730;Mannen;12 tot 18 jaar;Meerpleger;2018;4620
731;Mannen;12 tot 18 jaar;Meerpleger;2019;5190
732;Mannen;12 tot 18 jaar;Meerpleger;2020;4860
733;Mannen;12 tot 18 jaar;Meerpleger;2021;4300
734;Mannen;12 tot 18 jaar;Meerpleger;2022;4300
735;Mannen;12 tot 18 jaar;Meerpleger;2023;4320
736;Mannen;12 tot 18 jaar;Meerpleger;2024;4140
737;Mannen;12 tot 18 jaar;"Veelpleger; totaal";2014;1770
738;Mannen;12 tot 18 jaar;"Veelpleger; totaal";2015;1690
739;Mannen;12 tot 18 jaar;"Veelpleger; totaal";2016;1520
740;Mannen;12 tot 18 jaar;"Veelpleger; totaal";2017;1250
741;Mannen;12 tot 18 jaar;"Veelpleger; totaal";2018;1150
742;Mannen;12 tot 18 jaar;"Veelpleger; totaal";2019;1180
743;Mannen;12 tot 18 jaar;"Veelpleger; totaal";2020;1030
744;Mannen;12 tot 18 jaar;"Veelpleger; totaal";2021;960
745;Mannen;12 tot 18 jaar;"Veelpleger; totaal";2022;920
746;Mannen;12 tot 18 jaar;"Veelpleger; totaal";2023;880
747;Mannen;12 tot 18 jaar;"Veelpleger; totaal";2024;930
748;Mannen;12 tot 18 jaar;"Veelpleger; 1 delict in verslagjaar";2014;440
749;Mannen;12 tot 18 jaar;"Veelpleger; 1 delict in verslagjaar";2015;400
750;Mannen;12 tot 18 jaar;"Veelpleger; 1 delict in verslagjaar";2016;400
751;Mannen;12 tot 18 jaar;"Veelpleger; 1 delict in verslagjaar";2017;320
752;Mannen;12 tot 18 jaar;"Veelpleger; 1 delict in verslagjaar";2018;280
753;Mannen;12 tot 18 jaar;"Veelpleger; 1 delict in verslagjaar";2019;240
754;Mannen;12 tot 18 jaar;"Veelpleger; 1 delict in verslagjaar";2020;240
755;Mannen;12 tot 18 jaar;"Veelpleger; 1 delict in verslagjaar";2021;270
756;Mannen;12 tot 18 jaar;"Veelpleger; 1 delict in verslagjaar";2022;220
757;Mannen;12 tot 18 jaar;"Veelpleger; 1 delict in verslagjaar";2023;200
758;Mannen;12 tot 18 jaar;"Veelpleger; 1 delict in verslagjaar";2024;230
759;Mannen;12 tot 18 jaar;"Veelpleger; 2-5 delicten in verslagjaar";2014;1060
760;Mannen;12 tot 18 jaar;"Veelpleger; 2-5 delicten in verslagjaar";2015;1020
761;Mannen;12 tot 18 jaar;"Veelpleger; 2-5 delicten in verslagjaar";2016;900
762;Mannen;12 tot 18 jaar;"Veelpleger; 2-5 delicten in verslagjaar";2017;740
763;Mannen;12 tot 18 jaar;"Veelpleger; 2-5 delicten in verslagjaar";2018;640
764;Mannen;12 tot 18 jaar;"Veelpleger; 2-5 delicten in verslagjaar";2019;680
765;Mannen;12 tot 18 jaar;"Veelpleger; 2-5 delicten in verslagjaar";2020;590
766;Mannen;12 tot 18 jaar;"Veelpleger; 2-5 delicten in verslagjaar";2021;540
767;Mannen;12 tot 18 jaar;"Veelpleger; 2-5 delicten in verslagjaar";2022;530
768;Mannen;12 tot 18 jaar;"Veelpleger; 2-5 delicten in verslagjaar";2023;520
769;Mannen;12 tot 18 jaar;"Veelpleger; 2-5 delicten in verslagjaar";2024;500
770;Mannen;12 tot 18 jaar;"Veelpleger; 6 of meer delicten in jaar";2014;260
771;Mannen;12 tot 18 jaar;"Veelpleger; 6 of meer delicten in jaar";2015;270
772;Mannen;12 tot 18 jaar;"Veelpleger; 6 of meer delicten in jaar";2016;220
773;Mannen;12 tot 18 jaar;"Veelpleger; 6 of meer delicten in jaar";2017;190
774;Mannen;12 tot 18 jaar;"Veelpleger; 6 of meer delicten in jaar";2018;230
775;Mannen;12 tot 18 jaar;"Veelpleger; 6 of meer delicten in jaar";2019;250
776;Mannen;12 tot 18 jaar;"Veelpleger; 6 of meer delicten in jaar";2020;190
777;Mannen;12 tot 18 jaar;"Veelpleger; 6 of meer delicten in jaar";2021;160
778;Mannen;12 tot 18 jaar;"Veelpleger; 6 of meer delicten in jaar";2022;170
779;Mannen;12 tot 18 jaar;"Veelpleger; 6 of meer delicten in jaar";2023;160
780;Mannen;12 tot 18 jaar;"Veelpleger; 6 of meer delicten in jaar";2024;200
781;Mannen;12 tot 18 jaar;Recidive onbekend;2014;70
782;Mannen;12 tot 18 jaar;Recidive onbekend;2015;70
783;Mannen;12 tot 18 jaar;Recidive onbekend;2016;60
784;Mannen;12 tot 18 jaar;Recidive onbekend;2017;40
785;Mannen;12 tot 18 jaar;Recidive onbekend;2018;50
786;Mannen;12 tot 18 jaar;Recidive onbekend;2019;40
787;Mannen;12 tot 18 jaar;Recidive onbekend;2020;20
788;Mannen;12 tot 18 jaar;Recidive onbekend;2021;40
789;Mannen;12 tot 18 jaar;Recidive onbekend;2022;70
