ID;SocialRelations;PersonalCharacteristics;Periods;NotHappy_1;Happy_2;NotSatisfiedWithLife_3;SatisfiedWithLife_4
470;234;Origin: Native Dutch background;2003;22.0;78.0;23.0;77.0
471;234;Origin: Native Dutch background;2004;18.0;82.0;20.0;80.0
472;234;Origin: Native Dutch background;2005;19.0;81.0;15.0;85.0
473;234;Origin: Native Dutch background;2006;;;;
474;234;Origin: Native Dutch background;2007;21.0;79.0;21.0;79.0
475;234;Origin: Native Dutch background;2008;;;;
476;234;Origin: Native Dutch background;2009;;;;
477;234;Origin: Native Dutch background;2010 old method;;;;
478;234;Origin: Native Dutch background;2010 new method;;;;
479;234;Origin: Native Dutch background;2012;;;;
480;234;Origin: Western foreign background ;2003;;;;
481;234;Origin: Western foreign background ;2004;;;;
482;234;Origin: Western foreign background ;2005;;;;
483;234;Origin: Western foreign background ;2006;;;;
484;234;Origin: Western foreign background ;2007;;;;
485;234;Origin: Western foreign background ;2008;;;;
486;234;Origin: Western foreign background ;2009;;;;
487;234;Origin: Western foreign background ;2010 old method;;;;
488;234;Origin: Western foreign background ;2010 new method;;;;
489;234;Origin: Western foreign background ;2012;;;;
490;234;Origin: Non-western foreign background;2003;;;;
491;234;Origin: Non-western foreign background;2004;;;;
492;234;Origin: Non-western foreign background;2005;;;;
493;234;Origin: Non-western foreign background;2006;;;;
494;234;Origin: Non-western foreign background;2007;;;;
495;234;Origin: Non-western foreign background;2008;;;;
496;234;Origin: Non-western foreign background;2009;;;;
497;234;Origin: Non-western foreign background;2010 old method;;;;
498;234;Origin: Non-western foreign background;2010 new method;;;;
499;234;Origin: Non-western foreign background;2012;;;;
500;567;Total population;2003;37.0;63.0;36.0;64.0
501;567;Total population;2004;39.0;61.0;40.0;60.0
502;567;Total population;2005;41.0;59.0;50.0;50.0
503;567;Total population;2006;29.0;71.0;32.0;68.0
504;567;Total population;2007;33.0;67.0;33.0;67.0
505;567;Total population;2008;36.0;64.0;28.0;72.0
506;567;Total population;2009;42.0;58.0;43.0;57.0
507;567;Total population;2010 old method;;;;
508;567;Total population;2010 new method;;;;
509;567;Total population;2012;;;;
510;567;Gender: male;2003;35.0;65.0;37.0;63.0
511;567;Gender: male;2004;41.0;59.0;43.0;57.0
512;567;Gender: male;2005;;;;
513;567;Gender: male;2006;;;;
514;567;Gender: male;2007;;;;
515;567;Gender: male;2008;;;;
516;567;Gender: male;2009;;;;
517;567;Gender: male;2010 old method;;;;
518;567;Gender: male;2010 new method;;;;
519;567;Gender: male;2012;;;;
520;567;Gender: female;2003;40.0;60.0;35.0;65.0
521;567;Gender: female;2004;35.0;65.0;35.0;65.0
522;567;Gender: female;2005;;;;
523;567;Gender: female;2006;;;;
524;567;Gender: female;2007;;;;
525;567;Gender: female;2008;;;;
526;567;Gender: female;2009;;;;
527;567;Gender: female;2010 old method;;;;
528;567;Gender: female;2010 new method;;;;
529;567;Gender: female;2012;;;;
530;567;Age: 18 to 35 years;2003;;;;
531;567;Age: 18 to 35 years;2004;;;;
532;567;Age: 18 to 35 years;2005;;;;
533;567;Age: 18 to 35 years;2006;;;;
534;567;Age: 18 to 35 years;2007;;;;
535;567;Age: 18 to 35 years;2008;;;;
536;567;Age: 18 to 35 years;2009;;;;
537;567;Age: 18 to 35 years;2010 old method;;;;
538;567;Age: 18 to 35 years;2010 new method;;;;
539;567;Age: 18 to 35 years;2012;;;;
540;567;Age: 35 to 50 years;2003;;;;
541;567;Age: 35 to 50 years;2004;;;;
542;567;Age: 35 to 50 years;2005;;;;
543;567;Age: 35 to 50 years;2006;;;;
544;567;Age: 35 to 50 years;2007;;;;
545;567;Age: 35 to 50 years;2008;;;;
546;567;Age: 35 to 50 years;2009;;;;
547;567;Age: 35 to 50 years;2010 old method;;;;
548;567;Age: 35 to 50 years;2010 new method;;;;
549;567;Age: 35 to 50 years;2012;;;;
550;567;Age: 50 to 65 years;2003;;;;
551;567;Age: 50 to 65 years;2004;;;;
552;567;Age: 50 to 65 years;2005;;;;
553;567;Age: 50 to 65 years;2006;;;;
554;567;Age: 50 to 65 years;2007;;;;
555;567;Age: 50 to 65 years;2008;;;;
556;567;Age: 50 to 65 years;2009;;;;
557;567;Age: 50 to 65 years;2010 old method;;;;
558;567;Age: 50 to 65 years;2010 new method;;;;
559;567;Age: 50 to 65 years;2012;;;;
560;567;Age: 65 years or older;2003;;;;
561;567;Age: 65 years or older;2004;;;;
562;567;Age: 65 years or older;2005;;;;
563;567;Age: 65 years or older;2006;;;;
564;567;Age: 65 years or older;2007;;;;
565;567;Age: 65 years or older;2008;;;;
566;567;Age: 65 years or older;2009;;;;
567;567;Age: 65 years or older;2010 old method;;;;
568;567;Age: 65 years or older;2010 new method;;;;
569;567;Age: 65 years or older;2012;;;;
570;567;Origin: Native Dutch background;2003;30.0;70.0;30.0;70.0
571;567;Origin: Native Dutch background;2004;27.0;73.0;28.0;72.0
572;567;Origin: Native Dutch background;2005;;;;
573;567;Origin: Native Dutch background;2006;;;;
574;567;Origin: Native Dutch background;2007;;;;
575;567;Origin: Native Dutch background;2008;;;;
576;567;Origin: Native Dutch background;2009;;;;
577;567;Origin: Native Dutch background;2010 old method;;;;
578;567;Origin: Native Dutch background;2010 new method;;;;
579;567;Origin: Native Dutch background;2012;;;;
580;567;Origin: Western foreign background ;2003;;;;
581;567;Origin: Western foreign background ;2004;;;;
582;567;Origin: Western foreign background ;2005;;;;
583;567;Origin: Western foreign background ;2006;;;;
584;567;Origin: Western foreign background ;2007;;;;
585;567;Origin: Western foreign background ;2008;;;;
586;567;Origin: Western foreign background ;2009;;;;
587;567;Origin: Western foreign background ;2010 old method;;;;
588;567;Origin: Western foreign background ;2010 new method;;;;
589;567;Origin: Western foreign background ;2012;;;;
590;567;Origin: Non-western foreign background;2003;;;;
591;567;Origin: Non-western foreign background;2004;;;;
592;567;Origin: Non-western foreign background;2005;;;;
593;567;Origin: Non-western foreign background;2006;;;;
594;567;Origin: Non-western foreign background;2007;;;;
595;567;Origin: Non-western foreign background;2008;;;;
596;567;Origin: Non-western foreign background;2009;;;;
597;567;Origin: Non-western foreign background;2010 old method;;;;
598;567;Origin: Non-western foreign background;2010 new method;;;;
599;567;Origin: Non-western foreign background;2012;;;;
600;12;Total population;2003;11.0;89.0;12.0;88.0
601;12;Total population;2004;11.0;89.0;12.0;88.0
602;12;Total population;2005;12.0;88.0;13.0;87.0
603;12;Total population;2006;10.0;90.0;12.0;88.0
604;12;Total population;2007;11.0;89.0;12.0;88.0
605;12;Total population;2008;10.0;90.0;11.0;89.0
606;12;Total population;2009;11.0;89.0;12.0;88.0
607;12;Total population;2010 old method;11.0;89.0;13.0;87.0
608;12;Total population;2010 new method;15.0;85.0;14.0;86.0
609;12;Total population;2012;15.0;85.0;16.0;84.0
610;12;Gender: male;2003;11.0;89.0;11.0;89.0
611;12;Gender: male;2004;10.0;90.0;11.0;89.0
612;12;Gender: male;2005;12.0;88.0;13.0;87.0
613;12;Gender: male;2006;9.0;91.0;12.0;88.0
614;12;Gender: male;2007;11.0;89.0;11.0;89.0
615;12;Gender: male;2008;10.0;90.0;10.0;90.0
616;12;Gender: male;2009;9.0;91.0;11.0;89.0
617;12;Gender: male;2010 old method;10.0;90.0;12.0;88.0
618;12;Gender: male;2010 new method;13.0;87.0;13.0;87.0
619;12;Gender: male;2012;16.0;84.0;16.0;84.0
620;12;Gender: female;2003;12.0;88.0;13.0;87.0
621;12;Gender: female;2004;12.0;88.0;13.0;87.0
622;12;Gender: female;2005;13.0;87.0;13.0;87.0
623;12;Gender: female;2006;12.0;88.0;13.0;87.0
624;12;Gender: female;2007;12.0;88.0;12.0;88.0
625;12;Gender: female;2008;11.0;89.0;11.0;89.0
626;12;Gender: female;2009;12.0;88.0;13.0;87.0
627;12;Gender: female;2010 old method;13.0;87.0;14.0;86.0
628;12;Gender: female;2010 new method;16.0;84.0;15.0;85.0
629;12;Gender: female;2012;14.0;86.0;15.0;85.0
630;12;Age: 18 to 35 years;2003;9.0;91.0;11.0;89.0
631;12;Age: 18 to 35 years;2004;9.0;91.0;11.0;89.0
632;12;Age: 18 to 35 years;2005;10.0;90.0;13.0;87.0
633;12;Age: 18 to 35 years;2006;8.0;92.0;11.0;89.0
634;12;Age: 18 to 35 years;2007;9.0;91.0;9.0;91.0
635;12;Age: 18 to 35 years;2008;7.0;93.0;9.0;91.0
636;12;Age: 18 to 35 years;2009;9.0;91.0;11.0;89.0
637;12;Age: 18 to 35 years;2010 old method;8.0;92.0;11.0;89.0
638;12;Age: 18 to 35 years;2010 new method;12.0;88.0;13.0;87.0
639;12;Age: 18 to 35 years;2012;11.0;89.0;13.0;87.0
640;12;Age: 35 to 50 years;2003;11.0;89.0;13.0;87.0
641;12;Age: 35 to 50 years;2004;11.0;89.0;13.0;87.0
642;12;Age: 35 to 50 years;2005;12.0;88.0;13.0;87.0
643;12;Age: 35 to 50 years;2006;10.0;90.0;13.0;87.0
644;12;Age: 35 to 50 years;2007;10.0;90.0;12.0;88.0
645;12;Age: 35 to 50 years;2008;11.0;89.0;12.0;88.0
646;12;Age: 35 to 50 years;2009;11.0;89.0;14.0;86.0
647;12;Age: 35 to 50 years;2010 old method;11.0;89.0;15.0;85.0
648;12;Age: 35 to 50 years;2010 new method;14.0;86.0;14.0;86.0
649;12;Age: 35 to 50 years;2012;14.0;86.0;15.0;85.0
650;12;Age: 50 to 65 years;2003;14.0;86.0;13.0;87.0
651;12;Age: 50 to 65 years;2004;12.0;88.0;13.0;87.0
652;12;Age: 50 to 65 years;2005;13.0;87.0;15.0;85.0
653;12;Age: 50 to 65 years;2006;12.0;88.0;14.0;86.0
654;12;Age: 50 to 65 years;2007;14.0;86.0;14.0;86.0
655;12;Age: 50 to 65 years;2008;12.0;88.0;11.0;89.0
656;12;Age: 50 to 65 years;2009;10.0;90.0;12.0;88.0
657;12;Age: 50 to 65 years;2010 old method;13.0;87.0;14.0;86.0
658;12;Age: 50 to 65 years;2010 new method;16.0;84.0;15.0;85.0
659;12;Age: 50 to 65 years;2012;22.0;78.0;21.0;79.0
660;12;Age: 65 years or older;2003;16.0;84.0;13.0;87.0
661;12;Age: 65 years or older;2004;15.0;85.0;11.0;89.0
662;12;Age: 65 years or older;2005;15.0;85.0;11.0;89.0
663;12;Age: 65 years or older;2006;13.0;87.0;10.0;90.0
664;12;Age: 65 years or older;2007;15.0;85.0;12.0;88.0
665;12;Age: 65 years or older;2008;12.0;88.0;10.0;90.0
666;12;Age: 65 years or older;2009;13.0;87.0;10.0;90.0
667;12;Age: 65 years or older;2010 old method;16.0;84.0;12.0;88.0
668;12;Age: 65 years or older;2010 new method;19.0;81.0;14.0;86.0
669;12;Age: 65 years or older;2012;15.0;85.0;14.0;86.0
670;12;Origin: Native Dutch background;2003;10.0;90.0;11.0;89.0
671;12;Origin: Native Dutch background;2004;10.0;90.0;11.0;89.0
672;12;Origin: Native Dutch background;2005;10.0;90.0;11.0;89.0
673;12;Origin: Native Dutch background;2006;9.0;91.0;11.0;89.0
674;12;Origin: Native Dutch background;2007;10.0;90.0;11.0;89.0
675;12;Origin: Native Dutch background;2008;9.0;91.0;10.0;90.0
676;12;Origin: Native Dutch background;2009;9.0;91.0;10.0;90.0
677;12;Origin: Native Dutch background;2010 old method;10.0;90.0;11.0;89.0
678;12;Origin: Native Dutch background;2010 new method;13.0;87.0;13.0;87.0
679;12;Origin: Native Dutch background;2012;14.0;86.0;15.0;85.0
680;12;Origin: Western foreign background ;2003;15.0;85.0;14.0;86.0
681;12;Origin: Western foreign background ;2004;12.0;88.0;15.0;85.0
682;12;Origin: Western foreign background ;2005;16.0;84.0;15.0;85.0
683;12;Origin: Western foreign background ;2006;10.0;90.0;13.0;87.0
684;12;Origin: Western foreign background ;2007;14.0;86.0;15.0;85.0
685;12;Origin: Western foreign background ;2008;12.0;88.0;13.0;87.0
686;12;Origin: Western foreign background ;2009;11.0;89.0;15.0;85.0
687;12;Origin: Western foreign background ;2010 old method;13.0;87.0;17.0;83.0
688;12;Origin: Western foreign background ;2010 new method;19.0;81.0;18.0;82.0
689;12;Origin: Western foreign background ;2012;15.0;85.0;18.0;82.0
690;12;Origin: Non-western foreign background;2003;25.0;75.0;22.0;78.0
691;12;Origin: Non-western foreign background;2004;25.0;75.0;24.0;76.0
692;12;Origin: Non-western foreign background;2005;27.0;73.0;26.0;74.0
693;12;Origin: Non-western foreign background;2006;21.0;79.0;26.0;74.0
694;12;Origin: Non-western foreign background;2007;23.0;77.0;16.0;84.0
695;12;Origin: Non-western foreign background;2008;20.0;80.0;16.0;84.0
696;12;Origin: Non-western foreign background;2009;19.0;81.0;22.0;78.0
697;12;Origin: Non-western foreign background;2010 old method;21.0;79.0;22.0;78.0
698;12;Origin: Non-western foreign background;2010 new method;22.0;78.0;17.0;83.0
699;12;Origin: Non-western foreign background;2012;;;;
700;34;Total population;2003;15.0;85.0;15.0;85.0
701;34;Total population;2004;15.0;85.0;16.0;84.0
702;34;Total population;2005;12.0;88.0;14.0;86.0
703;34;Total population;2006;11.0;89.0;14.0;86.0
704;34;Total population;2007;11.0;89.0;13.0;87.0
705;34;Total population;2008;11.0;89.0;13.0;87.0
706;34;Total population;2009;9.0;91.0;13.0;87.0
707;34;Total population;2010 old method;12.0;88.0;14.0;86.0
708;34;Total population;2010 new method;18.0;82.0;16.0;84.0
709;34;Total population;2012;0.0;0.0;0.0;0.0
710;34;Gender: male;2003;13.0;87.0;14.0;86.0
711;34;Gender: male;2004;14.0;86.0;15.0;85.0
712;34;Gender: male;2005;12.0;88.0;15.0;85.0
713;34;Gender: male;2006;7.0;93.0;12.0;88.0
714;34;Gender: male;2007;6.0;94.0;10.0;90.0
715;34;Gender: male;2008;12.0;88.0;14.0;86.0
716;34;Gender: male;2009;7.0;93.0;12.0;88.0
717;34;Gender: male;2010 old method;8.0;92.0;12.0;88.0
718;34;Gender: male;2010 new method;16.0;84.0;15.0;85.0
719;34;Gender: male;2012;0.0;0.0;0.0;0.0
720;34;Gender: female;2003;16.0;84.0;16.0;84.0
721;34;Gender: female;2004;16.0;84.0;16.0;84.0
722;34;Gender: female;2005;13.0;87.0;14.0;86.0
723;34;Gender: female;2006;16.0;84.0;16.0;84.0
724;34;Gender: female;2007;15.0;85.0;17.0;83.0
725;34;Gender: female;2008;10.0;90.0;12.0;88.0
726;34;Gender: female;2009;12.0;88.0;13.0;87.0
727;34;Gender: female;2010 old method;18.0;82.0;17.0;83.0
728;34;Gender: female;2010 new method;20.0;80.0;18.0;82.0
729;34;Gender: female;2012;0.0;0.0;0.0;0.0
730;34;Age: 18 to 35 years;2003;13.0;87.0;14.0;86.0
731;34;Age: 18 to 35 years;2004;13.0;87.0;19.0;81.0
732;34;Age: 18 to 35 years;2005;12.0;88.0;14.0;86.0
733;34;Age: 18 to 35 years;2006;5.0;95.0;10.0;90.0
734;34;Age: 18 to 35 years;2007;10.0;90.0;13.0;87.0
735;34;Age: 18 to 35 years;2008;3.0;97.0;7.0;93.0
736;34;Age: 18 to 35 years;2009;9.0;91.0;15.0;85.0
737;34;Age: 18 to 35 years;2010 old method;;;;
738;34;Age: 18 to 35 years;2010 new method;;;;
739;34;Age: 18 to 35 years;2012;0.0;0.0;0.0;0.0
740;34;Age: 35 to 50 years;2003;14.0;86.0;16.0;84.0
741;34;Age: 35 to 50 years;2004;14.0;86.0;14.0;86.0
742;34;Age: 35 to 50 years;2005;12.0;88.0;13.0;87.0
743;34;Age: 35 to 50 years;2006;11.0;89.0;16.0;84.0
744;34;Age: 35 to 50 years;2007;10.0;90.0;15.0;85.0
745;34;Age: 35 to 50 years;2008;12.0;88.0;15.0;85.0
746;34;Age: 35 to 50 years;2009;8.0;92.0;13.0;87.0
747;34;Age: 35 to 50 years;2010 old method;;;;
748;34;Age: 35 to 50 years;2010 new method;16.0;84.0;16.0;84.0
749;34;Age: 35 to 50 years;2012;0.0;0.0;0.0;0.0
750;34;Age: 50 to 65 years;2003;13.0;87.0;13.0;87.0
751;34;Age: 50 to 65 years;2004;14.0;86.0;15.0;85.0
752;34;Age: 50 to 65 years;2005;13.0;87.0;16.0;84.0
753;34;Age: 50 to 65 years;2006;12.0;88.0;14.0;86.0
754;34;Age: 50 to 65 years;2007;10.0;90.0;11.0;89.0
755;34;Age: 50 to 65 years;2008;10.0;90.0;13.0;87.0
756;34;Age: 50 to 65 years;2009;6.0;94.0;9.0;91.0
757;34;Age: 50 to 65 years;2010 old method;15.0;85.0;20.0;80.0
758;34;Age: 50 to 65 years;2010 new method;19.0;81.0;18.0;82.0
759;34;Age: 50 to 65 years;2012;0.0;0.0;0.0;0.0
760;34;Age: 65 years or older;2003;20.0;80.0;15.0;85.0
761;34;Age: 65 years or older;2004;24.0;76.0;18.0;82.0
762;34;Age: 65 years or older;2005;13.0;87.0;13.0;87.0
763;34;Age: 65 years or older;2006;17.0;83.0;13.0;87.0
764;34;Age: 65 years or older;2007;14.0;86.0;14.0;86.0
765;34;Age: 65 years or older;2008;18.0;82.0;14.0;86.0
766;34;Age: 65 years or older;2009;15.0;85.0;17.0;83.0
767;34;Age: 65 years or older;2010 old method;;;;
768;34;Age: 65 years or older;2010 new method;;;;
769;34;Age: 65 years or older;2012;0.0;0.0;0.0;0.0
770;34;Origin: Native Dutch background;2003;13.0;87.0;13.0;87.0
771;34;Origin: Native Dutch background;2004;14.0;86.0;14.0;86.0
772;34;Origin: Native Dutch background;2005;10.0;90.0;13.0;87.0
773;34;Origin: Native Dutch background;2006;11.0;89.0;13.0;87.0
774;34;Origin: Native Dutch background;2007;9.0;91.0;13.0;87.0
775;34;Origin: Native Dutch background;2008;10.0;90.0;11.0;89.0
776;34;Origin: Native Dutch background;2009;8.0;92.0;10.0;90.0
777;34;Origin: Native Dutch background;2010 old method;10.0;90.0;13.0;87.0
778;34;Origin: Native Dutch background;2010 new method;17.0;83.0;15.0;85.0
779;34;Origin: Native Dutch background;2012;0.0;0.0;0.0;0.0
780;34;Origin: Western foreign background ;2003;20.0;80.0;18.0;82.0
781;34;Origin: Western foreign background ;2004;17.0;83.0;19.0;81.0
782;34;Origin: Western foreign background ;2005;;;;
783;34;Origin: Western foreign background ;2006;;;;
784;34;Origin: Western foreign background ;2007;;;;
785;34;Origin: Western foreign background ;2008;;;;
786;34;Origin: Western foreign background ;2009;;;;
787;34;Origin: Western foreign background ;2010 old method;;;;
788;34;Origin: Western foreign background ;2010 new method;;;;
789;34;Origin: Western foreign background ;2012;0.0;0.0;0.0;0.0
790;34;Origin: Non-western foreign background;2003;31.0;69.0;28.0;72.0
791;34;Origin: Non-western foreign background;2004;32.0;68.0;37.0;63.0
792;34;Origin: Non-western foreign background;2005;;;;
793;34;Origin: Non-western foreign background;2006;;;;
794;34;Origin: Non-western foreign background;2007;;;;
795;34;Origin: Non-western foreign background;2008;;;;
796;34;Origin: Non-western foreign background;2009;;;;
797;34;Origin: Non-western foreign background;2010 old method;;;;
798;34;Origin: Non-western foreign background;2010 new method;;;;
799;34;Origin: Non-western foreign background;2012;0.0;0.0;0.0;0.0
800;56;Total population;2003;15.0;85.0;14.0;86.0
801;56;Total population;2004;15.0;85.0;17.0;83.0
802;56;Total population;2005;14.0;86.0;15.0;85.0
803;56;Total population;2006;14.0;86.0;17.0;83.0
804;56;Total population;2007;16.0;84.0;15.0;85.0
805;56;Total population;2008;17.0;83.0;16.0;84.0
806;56;Total population;2009;12.0;88.0;12.0;88.0
807;56;Total population;2010 old method;13.0;87.0;11.0;89.0
808;56;Total population;2010 new method;21.0;79.0;19.0;81.0
809;56;Total population;2012;18.0;82.0;18.0;82.0
810;56;Gender: male;2003;13.0;87.0;13.0;87.0
811;56;Gender: male;2004;11.0;89.0;14.0;86.0
812;56;Gender: male;2005;12.0;88.0;14.0;86.0
813;56;Gender: male;2006;13.0;87.0;15.0;85.0
814;56;Gender: male;2007;13.0;87.0;15.0;85.0
815;56;Gender: male;2008;17.0;83.0;14.0;86.0
816;56;Gender: male;2009;9.0;91.0;14.0;86.0
817;56;Gender: male;2010 old method;;;;
818;56;Gender: male;2010 new method;18.0;82.0;17.0;83.0
819;56;Gender: male;2012;16.0;84.0;15.0;85.0
820;56;Gender: female;2003;16.0;84.0;16.0;84.0
821;56;Gender: female;2004;20.0;80.0;21.0;79.0
822;56;Gender: female;2005;17.0;83.0;15.0;85.0
823;56;Gender: female;2006;15.0;85.0;20.0;80.0
824;56;Gender: female;2007;20.0;80.0;15.0;85.0
825;56;Gender: female;2008;18.0;82.0;18.0;82.0
826;56;Gender: female;2009;16.0;84.0;11.0;89.0
827;56;Gender: female;2010 old method;;;;
828;56;Gender: female;2010 new method;25.0;75.0;22.0;78.0
829;56;Gender: female;2012;20.0;80.0;21.0;79.0
830;56;Age: 18 to 35 years;2003;12.0;88.0;15.0;85.0
831;56;Age: 18 to 35 years;2004;14.0;86.0;15.0;85.0
832;56;Age: 18 to 35 years;2005;;;;
833;56;Age: 18 to 35 years;2006;;;;
834;56;Age: 18 to 35 years;2007;;;;
835;56;Age: 18 to 35 years;2008;;;;
836;56;Age: 18 to 35 years;2009;;;;
837;56;Age: 18 to 35 years;2010 old method;;;;
838;56;Age: 18 to 35 years;2010 new method;;;;
839;56;Age: 18 to 35 years;2012;;;;
840;56;Age: 35 to 50 years;2003;13.0;87.0;16.0;84.0
841;56;Age: 35 to 50 years;2004;12.0;88.0;17.0;83.0
842;56;Age: 35 to 50 years;2005;10.0;90.0;15.0;85.0
843;56;Age: 35 to 50 years;2006;16.0;84.0;20.0;80.0
844;56;Age: 35 to 50 years;2007;15.0;85.0;14.0;86.0
845;56;Age: 35 to 50 years;2008;21.0;79.0;19.0;81.0
846;56;Age: 35 to 50 years;2009;11.0;89.0;15.0;85.0
847;56;Age: 35 to 50 years;2010 old method;;;;
848;56;Age: 35 to 50 years;2010 new method;;;;
849;56;Age: 35 to 50 years;2012;;;;
850;56;Age: 50 to 65 years;2003;14.0;86.0;12.0;88.0
851;56;Age: 50 to 65 years;2004;18.0;82.0;18.0;82.0
852;56;Age: 50 to 65 years;2005;13.0;87.0;14.0;86.0
853;56;Age: 50 to 65 years;2006;13.0;87.0;14.0;86.0
854;56;Age: 50 to 65 years;2007;16.0;84.0;14.0;86.0
855;56;Age: 50 to 65 years;2008;14.0;86.0;15.0;85.0
856;56;Age: 50 to 65 years;2009;16.0;84.0;13.0;87.0
857;56;Age: 50 to 65 years;2010 old method;;;;
858;56;Age: 50 to 65 years;2010 new method;;;;
859;56;Age: 50 to 65 years;2012;16.0;84.0;19.0;81.0
860;56;Age: 65 years or older;2003;20.0;80.0;14.0;86.0
861;56;Age: 65 years or older;2004;16.0;84.0;16.0;84.0
862;56;Age: 65 years or older;2005;20.0;80.0;11.0;89.0
863;56;Age: 65 years or older;2006;;;;
864;56;Age: 65 years or older;2007;;;;
865;56;Age: 65 years or older;2008;19.0;81.0;15.0;85.0
866;56;Age: 65 years or older;2009;;;;
867;56;Age: 65 years or older;2010 old method;;;;
868;56;Age: 65 years or older;2010 new method;;;24.0;76.0
869;56;Age: 65 years or older;2012;;;;
870;56;Origin: Native Dutch background;2003;12.0;88.0;12.0;88.0
871;56;Origin: Native Dutch background;2004;13.0;87.0;16.0;84.0
872;56;Origin: Native Dutch background;2005;14.0;86.0;14.0;86.0
873;56;Origin: Native Dutch background;2006;12.0;88.0;15.0;85.0
874;56;Origin: Native Dutch background;2007;14.0;86.0;14.0;86.0
875;56;Origin: Native Dutch background;2008;14.0;86.0;12.0;88.0
876;56;Origin: Native Dutch background;2009;12.0;88.0;11.0;89.0
877;56;Origin: Native Dutch background;2010 old method;13.0;87.0;12.0;88.0
878;56;Origin: Native Dutch background;2010 new method;20.0;80.0;18.0;82.0
879;56;Origin: Native Dutch background;2012;18.0;82.0;16.0;84.0
880;56;Origin: Western foreign background ;2003;21.0;79.0;19.0;81.0
881;56;Origin: Western foreign background ;2004;;;;
882;56;Origin: Western foreign background ;2005;;;;
883;56;Origin: Western foreign background ;2006;;;;
884;56;Origin: Western foreign background ;2007;;;;
885;56;Origin: Western foreign background ;2008;;;;
886;56;Origin: Western foreign background ;2009;;;;
887;56;Origin: Western foreign background ;2010 old method;;;;
888;56;Origin: Western foreign background ;2010 new method;;;;
889;56;Origin: Western foreign background ;2012;;;;
890;56;Origin: Non-western foreign background;2003;33.0;67.0;35.0;65.0
891;56;Origin: Non-western foreign background;2004;;;;
892;56;Origin: Non-western foreign background;2005;;;;
893;56;Origin: Non-western foreign background;2006;;;;
894;56;Origin: Non-western foreign background;2007;;;;
895;56;Origin: Non-western foreign background;2008;;;;
896;56;Origin: Non-western foreign background;2009;;;;
897;56;Origin: Non-western foreign background;2010 old method;;;;
898;56;Origin: Non-western foreign background;2010 new method;;;;
899;56;Origin: Non-western foreign background;2012;;;;
900;78;Total population;2003;22.0;78.0;19.0;81.0
901;78;Total population;2004;24.0;76.0;24.0;76.0
902;78;Total population;2005;25.0;75.0;21.0;79.0
903;78;Total population;2006;22.0;78.0;24.0;76.0
904;78;Total population;2007;26.0;74.0;26.0;74.0
905;78;Total population;2008;21.0;79.0;21.0;79.0
906;78;Total population;2009;20.0;80.0;18.0;82.0
907;78;Total population;2010 old method;;;;
908;78;Total population;2010 new method;20.0;80.0;22.0;78.0
909;78;Total population;2012;;;;
910;78;Gender: male;2003;22.0;78.0;22.0;78.0
911;78;Gender: male;2004;23.0;77.0;23.0;77.0
912;78;Gender: male;2005;19.0;81.0;24.0;76.0
913;78;Gender: male;2006;17.0;83.0;20.0;80.0
914;78;Gender: male;2007;;;;
915;78;Gender: male;2008;22.0;78.0;22.0;78.0
916;78;Gender: male;2009;18.0;82.0;17.0;83.0
917;78;Gender: male;2010 old method;;;;
918;78;Gender: male;2010 new method;;;;
919;78;Gender: male;2012;;;;
920;78;Gender: female;2003;22.0;78.0;16.0;84.0
921;78;Gender: female;2004;25.0;75.0;24.0;76.0
922;78;Gender: female;2005;;;;
923;78;Gender: female;2006;;;;
924;78;Gender: female;2007;;;;
925;78;Gender: female;2008;;;;
926;78;Gender: female;2009;;;;
927;78;Gender: female;2010 old method;;;;
928;78;Gender: female;2010 new method;;;;
929;78;Gender: female;2012;;;;
930;78;Age: 18 to 35 years;2003;;;;
931;78;Age: 18 to 35 years;2004;;;;
932;78;Age: 18 to 35 years;2005;;;;
933;78;Age: 18 to 35 years;2006;;;;
934;78;Age: 18 to 35 years;2007;;;;
935;78;Age: 18 to 35 years;2008;;;;
936;78;Age: 18 to 35 years;2009;;;;
937;78;Age: 18 to 35 years;2010 old method;;;;
938;78;Age: 18 to 35 years;2010 new method;;;;
939;78;Age: 18 to 35 years;2012;;;;
940;78;Age: 35 to 50 years;2003;28.0;72.0;25.0;75.0
941;78;Age: 35 to 50 years;2004;;;;
942;78;Age: 35 to 50 years;2005;;;;
943;78;Age: 35 to 50 years;2006;;;;
944;78;Age: 35 to 50 years;2007;;;;
945;78;Age: 35 to 50 years;2008;;;;
946;78;Age: 35 to 50 years;2009;;;;
947;78;Age: 35 to 50 years;2010 old method;;;;
948;78;Age: 35 to 50 years;2010 new method;;;;
949;78;Age: 35 to 50 years;2012;;;;
950;78;Age: 50 to 65 years;2003;13.0;87.0;13.0;87.0
951;78;Age: 50 to 65 years;2004;20.0;80.0;19.0;81.0
952;78;Age: 50 to 65 years;2005;;;;
953;78;Age: 50 to 65 years;2006;;;;
954;78;Age: 50 to 65 years;2007;;;;
955;78;Age: 50 to 65 years;2008;;;;
956;78;Age: 50 to 65 years;2009;;;;
957;78;Age: 50 to 65 years;2010 old method;;;;
958;78;Age: 50 to 65 years;2010 new method;;;;
959;78;Age: 50 to 65 years;2012;;;;
960;78;Age: 65 years or older;2003;24.0;76.0;17.0;83.0
961;78;Age: 65 years or older;2004;24.0;76.0;21.0;79.0
