ID;Inkomensgroepen;KenmerkenVanHetHuishouden;Perioden;Aantal_1;Aandeel_2;AantalPersonen_3;Totaal_4;Aandeel_5;Gemiddeld_6;k_25ePercentiel_7;k_50ePercentielMediaan_8;k_75ePercentiel_9
1882;1e 10%-groep (laag inkomen);33;2008;6;0.9;;;;;;;
1883;1e 10%-groep (laag inkomen);33;2009;5;0.7;;;;;;;
1884;1e 10%-groep (laag inkomen);33;2010;5;0.7;;;;;;;
1885;1e 10%-groep (laag inkomen);33;2011 voor methodewijziging;5;0.7;;;;;;;
1886;1e 10%-groep (laag inkomen);33;2011 na methodewijziging;6;0.9;;;;;;;
1887;1e 10%-groep (laag inkomen);33;2012;8;1.0;2.0;13.0;15.5;1722.0;122.0;533.0;1568.0
1888;1e 10%-groep (laag inkomen);33;2013;7;0.9;2.0;8.4;14.3;1253.0;70.0;372.0;1094.0
1889;1e 10%-groep (laag inkomen);33;2014;7;0.9;2.0;9.3;14.2;1324.0;82.0;415.0;1131.0
1890;1e 10%-groep (laag inkomen);34;2002;23;3.4;4.1;4.0;12.2;173.0;1.0;43.0;223.0
1891;1e 10%-groep (laag inkomen);34;2003;25;3.6;4.1;5.9;17.7;235.0;1.0;65.0;224.0
1892;1e 10%-groep (laag inkomen);34;2004;28;4.1;4.0;8.8;23.3;312.0;0.0;40.0;198.0
1893;1e 10%-groep (laag inkomen);34;2005;30;4.4;4.0;5.8;15.7;191.0;1.0;49.0;205.0
1894;1e 10%-groep (laag inkomen);34;2006;27;3.8;4.0;6.2;15.7;229.0;0.0;32.0;178.0
1895;1e 10%-groep (laag inkomen);34;2007;21;3.0;4.0;6.5;14.6;309.0;0.0;32.0;221.0
1896;1e 10%-groep (laag inkomen);34;2008;21;3.0;4.0;7.0;14.4;332.0;0.0;57.0;299.0
1897;1e 10%-groep (laag inkomen);34;2009;21;2.9;4.0;7.7;14.7;360.0;0.0;46.0;296.0
1898;1e 10%-groep (laag inkomen);34;2010;25;3.5;4.0;8.0;15.4;317.0;-2.0;57.0;325.0
1899;1e 10%-groep (laag inkomen);34;2011 voor methodewijziging;23;3.1;4.0;3.6;7.3;157.0;-26.0;11.0;190.0
1900;1e 10%-groep (laag inkomen);34;2011 na methodewijziging;22;3.0;3.9;6.8;10.7;311.0;-9.0;19.0;238.0
1901;1e 10%-groep (laag inkomen);34;2012;21;2.9;3.9;11.9;14.1;555.0;-9.0;23.0;311.0
1902;1e 10%-groep (laag inkomen);34;2013;21;2.8;3.9;6.2;10.6;298.0;-32.0;4.0;183.0
1903;1e 10%-groep (laag inkomen);34;2014;21;2.8;3.9;6.7;10.2;317.0;-25.0;4.0;185.0
1904;1e 10%-groep (laag inkomen);35;2002;6;0.9;;;;;;;
1905;1e 10%-groep (laag inkomen);35;2003;6;0.8;;;;;;;
1906;1e 10%-groep (laag inkomen);35;2004;7;1.0;;;;;;;
1907;1e 10%-groep (laag inkomen);35;2005;7;1.1;;;;;;;
1908;1e 10%-groep (laag inkomen);35;2006;5;0.7;;;;;;;
1909;1e 10%-groep (laag inkomen);35;2007;6;0.8;;;;;;;
1910;1e 10%-groep (laag inkomen);35;2008;6;0.9;;;;;;;
1911;1e 10%-groep (laag inkomen);35;2009;5;0.7;;;;;;;
1912;1e 10%-groep (laag inkomen);35;2010;7;1.0;;;;;;;
1913;1e 10%-groep (laag inkomen);35;2011 voor methodewijziging;7;0.9;;;;;;;
1914;1e 10%-groep (laag inkomen);35;2011 na methodewijziging;7;0.9;;;;;;;
1915;1e 10%-groep (laag inkomen);35;2012;7;1.0;3.8;7.4;8.8;1024.0;2.0;206.0;783.0
1916;1e 10%-groep (laag inkomen);35;2013;7;1.0;3.8;4.1;7.0;559.0;0.0;123.0;529.0
1917;1e 10%-groep (laag inkomen);35;2014;7;1.0;3.8;4.3;6.6;589.0;0.0;113.0;515.0
1918;1e 10%-groep (laag inkomen);36;2002;28;4.1;2.6;1.6;5.0;58.0;0.0;2.0;25.0
1919;1e 10%-groep (laag inkomen);36;2003;27;3.9;2.5;1.5;4.3;54.0;0.0;2.0;27.0
1920;1e 10%-groep (laag inkomen);36;2004;33;4.8;2.5;2.3;6.0;69.0;0.0;2.0;48.0
1921;1e 10%-groep (laag inkomen);36;2005;29;4.1;2.6;1.9;5.2;66.0;0.0;2.0;39.0
1922;1e 10%-groep (laag inkomen);36;2006;31;4.4;2.6;1.7;4.2;53.0;0.0;1.0;30.0
1923;1e 10%-groep (laag inkomen);36;2007;36;5.0;2.6;3.5;7.8;97.0;0.0;1.0;34.0
1924;1e 10%-groep (laag inkomen);36;2008;35;5.0;2.6;3.0;6.1;84.0;0.0;2.0;63.0
1925;1e 10%-groep (laag inkomen);36;2009;33;4.5;2.5;3.1;6.0;95.0;0.0;1.0;62.0
1926;1e 10%-groep (laag inkomen);36;2010;35;4.7;2.5;2.1;4.0;60.0;0.0;1.0;31.0
1927;1e 10%-groep (laag inkomen);36;2011 voor methodewijziging;33;4.5;2.5;2.5;5.0;75.0;0.0;1.0;60.0
1928;1e 10%-groep (laag inkomen);36;2011 na methodewijziging;33;4.5;2.5;3.4;5.5;104.0;0.0;1.0;55.0
1929;1e 10%-groep (laag inkomen);36;2012;34;4.6;2.5;3.5;4.2;103.0;0.0;1.0;51.0
1930;1e 10%-groep (laag inkomen);36;2013;35;4.7;2.5;3.1;5.2;88.0;0.0;1.0;41.0
1931;1e 10%-groep (laag inkomen);36;2014;37;4.9;2.5;3.5;5.4;95.0;0.0;1.0;44.0
1932;1e 10%-groep (laag inkomen);37;2002;22;3.3;2.6;0.9;2.9;42.0;0.0;1.0;15.0
1933;1e 10%-groep (laag inkomen);37;2003;23;3.3;2.5;1.0;2.9;44.0;0.0;2.0;21.0
1934;1e 10%-groep (laag inkomen);37;2004;27;3.9;2.5;1.5;4.1;57.0;0.0;2.0;29.0
1935;1e 10%-groep (laag inkomen);37;2005;24;3.4;2.6;1.0;2.8;44.0;0.0;1.0;28.0
1936;1e 10%-groep (laag inkomen);37;2006;26;3.6;2.6;1.2;3.1;48.0;0.0;1.0;23.0
1937;1e 10%-groep (laag inkomen);37;2007;29;4.0;2.6;1.7;3.8;60.0;0.0;1.0;25.0
1938;1e 10%-groep (laag inkomen);37;2008;29;4.1;2.6;1.6;3.3;55.0;0.0;1.0;38.0
1939;1e 10%-groep (laag inkomen);37;2009;27;3.7;2.5;1.3;2.5;48.0;0.0;1.0;34.0
1940;1e 10%-groep (laag inkomen);37;2010;30;4.0;2.5;1.1;2.1;37.0;0.0;1.0;24.0
1941;1e 10%-groep (laag inkomen);37;2011 voor methodewijziging;26;3.6;2.5;1.1;2.2;42.0;0.0;1.0;31.0
1942;1e 10%-groep (laag inkomen);37;2011 na methodewijziging;26;3.5;2.5;1.6;2.6;64.0;0.0;1.0;28.0
1943;1e 10%-groep (laag inkomen);37;2012;27;3.6;2.5;1.7;2.1;65.0;0.0;1.0;27.0
1944;1e 10%-groep (laag inkomen);37;2013;26;3.5;2.5;1.3;2.3;52.0;0.0;1.0;23.0
1945;1e 10%-groep (laag inkomen);37;2014;27;3.6;2.5;1.5;2.3;56.0;0.0;1.0;24.0
1946;1e 10%-groep (laag inkomen);38;2002;6;0.8;;;;;;;
1947;1e 10%-groep (laag inkomen);38;2003;4;0.6;;;;;;;
1948;1e 10%-groep (laag inkomen);38;2004;6;0.9;;;;;;;
1949;1e 10%-groep (laag inkomen);38;2005;5;0.7;;;;;;;
1950;1e 10%-groep (laag inkomen);38;2006;6;0.8;;;;;;;
1951;1e 10%-groep (laag inkomen);38;2007;7;1.0;;;;;;;
1952;1e 10%-groep (laag inkomen);38;2008;6;0.9;;;;;;;
1953;1e 10%-groep (laag inkomen);38;2009;6;0.8;;;;;;;
1954;1e 10%-groep (laag inkomen);38;2010;5;0.7;;;;;;;
1955;1e 10%-groep (laag inkomen);38;2011 voor methodewijziging;7;0.9;;;;;;;
1956;1e 10%-groep (laag inkomen);38;2011 na methodewijziging;7;1.0;;;;;;;
1957;1e 10%-groep (laag inkomen);38;2012;8;1.0;2.4;1.8;2.1;235.0;0.0;10.0;189.0
1958;1e 10%-groep (laag inkomen);38;2013;9;1.2;2.4;1.7;2.9;190.0;0.0;4.0;132.0
1959;1e 10%-groep (laag inkomen);38;2014;10;1.3;2.4;2.0;3.0;204.0;0.0;4.0;134.0
1960;1e 10%-groep (laag inkomen);39;2002;7;1.0;;;;;;;
1961;1e 10%-groep (laag inkomen);39;2003;8;1.1;;;;;;;
1962;1e 10%-groep (laag inkomen);39;2004;8;1.1;;;;;;;
1963;1e 10%-groep (laag inkomen);39;2005;9;1.3;;;;;;;
1964;1e 10%-groep (laag inkomen);39;2006;8;1.1;;;;;;;
1965;1e 10%-groep (laag inkomen);39;2007;7;1.0;;;;;;;
1966;1e 10%-groep (laag inkomen);39;2008;9;1.2;;;;;;;
1967;1e 10%-groep (laag inkomen);39;2009;9;1.2;;;;;;;
1968;1e 10%-groep (laag inkomen);39;2010;11;1.5;;;;;;;
1969;1e 10%-groep (laag inkomen);39;2011 voor methodewijziging;7;1.0;;;;;;;
1970;1e 10%-groep (laag inkomen);39;2011 na methodewijziging;7;1.0;;;;;;;
1971;1e 10%-groep (laag inkomen);39;2012;7;0.9;2.8;1.3;1.6;195.0;0.0;2.0;28.0
1972;1e 10%-groep (laag inkomen);39;2013;8;1.0;2.7;1.2;2.0;153.0;0.0;2.0;20.0
1973;1e 10%-groep (laag inkomen);39;2014;8;1.0;2.7;1.1;1.7;145.0;0.0;3.0;21.0
1974;1e 10%-groep (laag inkomen);42;2002;131;19.1;1.1;10.4;31.9;79.0;2.0;10.0;22.0
1975;1e 10%-groep (laag inkomen);42;2003;120;17.3;1.1;9.1;27.2;76.0;2.0;9.0;48.0
1976;1e 10%-groep (laag inkomen);42;2004;97;14.0;1.1;6.8;18.0;70.0;1.0;9.0;37.0
1977;1e 10%-groep (laag inkomen);42;2005;90;12.9;1.1;8.7;23.7;97.0;2.0;13.0;70.0
1978;1e 10%-groep (laag inkomen);42;2006;84;11.9;1.1;9.7;24.5;115.0;2.0;13.0;113.0
1979;1e 10%-groep (laag inkomen);42;2007;93;13.1;1.1;10.8;24.2;116.0;1.0;12.0;102.0
1980;1e 10%-groep (laag inkomen);42;2008;95;13.3;1.1;14.1;28.9;148.0;1.0;14.0;183.0
1981;1e 10%-groep (laag inkomen);42;2009;86;11.9;1.1;14.5;28.0;168.0;1.0;15.0;180.0
1982;1e 10%-groep (laag inkomen);42;2010;74;10.2;1.1;14.7;28.4;199.0;1.0;20.0;204.0
1983;1e 10%-groep (laag inkomen);42;2011 voor methodewijziging;70;9.5;1.1;14.7;29.8;210.0;3.0;24.0;201.0
1984;1e 10%-groep (laag inkomen);42;2011 na methodewijziging;77;10.5;1.1;20.9;33.1;271.0;3.0;28.0;208.0
1985;1e 10%-groep (laag inkomen);42;2012;80;10.8;1.2;29.4;35.0;368.0;4.0;39.0;229.0
1986;1e 10%-groep (laag inkomen);42;2013;73;9.8;1.2;22.1;37.7;302.0;2.0;30.0;201.0
1987;1e 10%-groep (laag inkomen);42;2014;74;9.8;1.2;24.5;37.7;333.0;2.0;30.0;216.0
1988;1e 10%-groep (laag inkomen);43;2002;123;18.0;1.0;7.6;23.3;62.0;2.0;9.0;19.0
1989;1e 10%-groep (laag inkomen);43;2003;113;16.3;1.0;7.2;21.6;64.0;2.0;9.0;27.0
1990;1e 10%-groep (laag inkomen);43;2004;90;13.0;1.0;4.6;12.2;52.0;1.0;8.0;22.0
1991;1e 10%-groep (laag inkomen);43;2005;82;11.7;1.0;6.3;17.1;77.0;1.0;11.0;50.0
1992;1e 10%-groep (laag inkomen);43;2006;76;10.8;1.0;7.0;17.7;92.0;2.0;11.0;76.0
1993;1e 10%-groep (laag inkomen);43;2007;87;12.2;1.0;8.3;18.5;95.0;1.0;11.0;91.0
1994;1e 10%-groep (laag inkomen);43;2008;87;12.1;1.0;10.0;20.6;116.0;1.0;12.0;146.0
1995;1e 10%-groep (laag inkomen);43;2009;78;10.8;1.0;9.8;18.8;125.0;1.0;11.0;144.0
1996;1e 10%-groep (laag inkomen);43;2010;66;9.0;1.0;10.0;19.3;152.0;1.0;15.0;177.0
1997;1e 10%-groep (laag inkomen);43;2011 voor methodewijziging;62;8.4;1.0;9.5;19.3;153.0;2.0;24.0;177.0
1998;1e 10%-groep (laag inkomen);43;2011 na methodewijziging;68;9.3;1.0;12.1;19.2;178.0;2.0;24.0;162.0
1999;1e 10%-groep (laag inkomen);43;2012;69;9.4;1.0;13.7;16.3;197.0;3.0;24.0;170.0
2000;1e 10%-groep (laag inkomen);43;2013;64;8.5;1.0;11.7;19.9;183.0;2.0;24.0;153.0
2001;1e 10%-groep (laag inkomen);43;2014;64;8.5;1.0;13.1;20.2;206.0;1.0;24.0;162.0
2002;1e 10%-groep (laag inkomen);44;2002;24;3.5;1.0;1.3;4.0;55.0;1.0;9.0;19.0
2003;1e 10%-groep (laag inkomen);44;2003;24;3.4;1.0;1.0;3.0;43.0;3.0;9.0;21.0
2004;1e 10%-groep (laag inkomen);44;2004;18;2.6;;;;;;;
2005;1e 10%-groep (laag inkomen);44;2005;15;2.1;;;;;;;
2006;1e 10%-groep (laag inkomen);44;2006;17;2.5;;;;;;;
2007;1e 10%-groep (laag inkomen);44;2007;19;2.6;;;;;;;
2008;1e 10%-groep (laag inkomen);44;2008;19;2.7;;;;;;;
2009;1e 10%-groep (laag inkomen);44;2009;19;2.7;;;;;;;
2010;1e 10%-groep (laag inkomen);44;2010;16;2.2;;;;;;;
2011;1e 10%-groep (laag inkomen);44;2011 voor methodewijziging;17;2.3;;;;;;;
2012;1e 10%-groep (laag inkomen);44;2011 na methodewijziging;17;2.3;;;;;;;
2013;1e 10%-groep (laag inkomen);44;2012;18;2.4;1.0;3.8;4.5;217.0;1.0;19.0;170.0
2014;1e 10%-groep (laag inkomen);44;2013;17;2.2;1.0;3.3;5.7;201.0;1.0;14.0;154.0
2015;1e 10%-groep (laag inkomen);44;2014;16;2.2;1.0;3.8;5.8;231.0;1.0;11.0;172.0
2016;1e 10%-groep (laag inkomen);45;2002;99;14.5;1.0;6.3;19.2;63.0;2.0;9.0;19.0
2017;1e 10%-groep (laag inkomen);45;2003;89;12.9;1.0;6.2;18.6;70.0;2.0;9.0;38.0
2018;1e 10%-groep (laag inkomen);45;2004;72;10.4;1.0;4.1;10.7;56.0;1.0;9.0;22.0
2019;1e 10%-groep (laag inkomen);45;2005;67;9.6;1.0;5.5;14.8;82.0;1.0;13.0;56.0
2020;1e 10%-groep (laag inkomen);45;2006;59;8.3;1.0;5.9;15.0;100.0;2.0;13.0;81.0
2021;1e 10%-groep (laag inkomen);45;2007;68;9.5;1.0;7.2;16.0;105.0;1.0;13.0;94.0
2022;1e 10%-groep (laag inkomen);45;2008;67;9.4;1.0;8.6;17.7;128.0;1.0;14.0;155.0
2023;1e 10%-groep (laag inkomen);45;2009;59;8.1;1.0;7.0;13.4;119.0;2.0;17.0;162.0
2024;1e 10%-groep (laag inkomen);45;2010;50;6.8;1.0;8.0;15.4;160.0;1.0;18.0;177.0
2025;1e 10%-groep (laag inkomen);45;2011 voor methodewijziging;45;6.2;1.0;6.7;13.7;149.0;4.0;24.0;185.0
2026;1e 10%-groep (laag inkomen);45;2011 na methodewijziging;51;7.0;1.0;9.0;14.2;175.0;3.0;24.0;166.0
2027;1e 10%-groep (laag inkomen);45;2012;52;7.0;1.0;9.8;11.7;190.0;4.0;24.0;170.0
2028;1e 10%-groep (laag inkomen);45;2013;47;6.3;1.0;8.3;14.2;177.0;3.0;24.0;152.0
2029;1e 10%-groep (laag inkomen);45;2014;47;6.3;1.0;9.3;14.4;198.0;2.0;24.0;160.0
2030;1e 10%-groep (laag inkomen);46;2002;6;0.9;;;;;;;
2031;1e 10%-groep (laag inkomen);46;2003;5;0.8;;;;;;;
2032;1e 10%-groep (laag inkomen);46;2004;5;0.7;;;;;;;
2033;1e 10%-groep (laag inkomen);46;2005;5;0.7;;;;;;;
2034;1e 10%-groep (laag inkomen);46;2006;6;0.8;;;;;;;
2035;1e 10%-groep (laag inkomen);46;2007;5;0.7;;;;;;;
2036;1e 10%-groep (laag inkomen);46;2008;6;0.9;;;;;;;
2037;1e 10%-groep (laag inkomen);46;2009;6;0.8;;;;;;;
2038;1e 10%-groep (laag inkomen);46;2010;6;0.8;;;;;;;
2039;1e 10%-groep (laag inkomen);46;2011 voor methodewijziging;6;0.8;;;;;;;
2040;1e 10%-groep (laag inkomen);46;2011 na methodewijziging;7;0.9;;;;;;;
2041;1e 10%-groep (laag inkomen);46;2012;8;1.1;2.0;13.6;16.2;1671.0;113.0;510.0;1517.0
2042;1e 10%-groep (laag inkomen);46;2013;7;1.0;2.0;8.8;15.0;1210.0;62.0;356.0;1059.0
2043;1e 10%-groep (laag inkomen);46;2014;8;1.0;2.0;9.7;14.9;1277.0;68.0;397.0;1095.0
2044;1e 10%-groep (laag inkomen);47;2002;5;0.7;;;;;;;
2045;1e 10%-groep (laag inkomen);47;2003;3;0.5;;;;;;;
2046;1e 10%-groep (laag inkomen);47;2004;3;0.4;;;;;;;
2047;1e 10%-groep (laag inkomen);47;2005;3;0.4;;;;;;;
2048;1e 10%-groep (laag inkomen);47;2006;3;0.4;;;;;;;
2049;1e 10%-groep (laag inkomen);47;2007;3;0.4;;;;;;;
2050;1e 10%-groep (laag inkomen);47;2008;4;0.6;;;;;;;
2051;1e 10%-groep (laag inkomen);47;2009;4;0.5;;;;;;;
2052;1e 10%-groep (laag inkomen);47;2010;4;0.5;;;;;;;
2053;1e 10%-groep (laag inkomen);47;2011 voor methodewijziging;4;0.5;;;;;;;
2054;1e 10%-groep (laag inkomen);47;2011 na methodewijziging;4;0.6;;;;;;;
2055;1e 10%-groep (laag inkomen);47;2012;5;0.7;2.0;8.9;10.6;1784.0;135.0;583.0;1677.0
2056;1e 10%-groep (laag inkomen);47;2013;4;0.6;2.0;6.1;10.4;1387.0;86.0;424.0;1194.0
2057;1e 10%-groep (laag inkomen);47;2014;5;0.6;2.0;6.7;10.3;1434.0;97.0;466.0;1250.0
2058;1e 10%-groep (laag inkomen);48;2002;1;0.2;;;;;;;
2059;1e 10%-groep (laag inkomen);48;2003;2;0.3;;;;;;;
2060;1e 10%-groep (laag inkomen);48;2004;2;0.3;;;;;;;
2061;1e 10%-groep (laag inkomen);48;2005;2;0.3;;;;;;;
2062;1e 10%-groep (laag inkomen);48;2006;3;0.4;;;;;;;
2063;1e 10%-groep (laag inkomen);48;2007;2;0.3;;;;;;;
2064;1e 10%-groep (laag inkomen);48;2008;2;0.3;;;;;;;
2065;1e 10%-groep (laag inkomen);48;2009;2;0.3;;;;;;;
2066;1e 10%-groep (laag inkomen);48;2010;2;0.3;;;;;;;
2067;1e 10%-groep (laag inkomen);48;2011 voor methodewijziging;2;0.3;;;;;;;
2068;1e 10%-groep (laag inkomen);48;2011 na methodewijziging;3;0.3;;;;;;;
2069;1e 10%-groep (laag inkomen);48;2012;3;0.4;2.0;4.7;5.6;1493.0;79.0;424.0;1279.0
2070;1e 10%-groep (laag inkomen);48;2013;3;0.4;2.0;2.7;4.6;937.0;30.0;274.0;806.0
2071;1e 10%-groep (laag inkomen);48;2014;3;0.4;2.0;3.0;4.6;1022.0;31.0;297.0;828.0
2072;1e 10%-groep (laag inkomen);49;2002;2;0.3;;;;;;;
2073;1e 10%-groep (laag inkomen);49;2003;2;0.2;;;;;;;
2074;1e 10%-groep (laag inkomen);49;2004;2;0.3;;;;;;;
2075;1e 10%-groep (laag inkomen);49;2005;3;0.5;;;;;;;
2076;1e 10%-groep (laag inkomen);49;2006;2;0.3;;;;;;;
2077;1e 10%-groep (laag inkomen);49;2007;2;0.3;;;;;;;
2078;1e 10%-groep (laag inkomen);49;2008;2;0.3;;;;;;;
2079;1e 10%-groep (laag inkomen);49;2009;3;0.4;;;;;;;
2080;1e 10%-groep (laag inkomen);49;2010;3;0.4;;;;;;;
2081;1e 10%-groep (laag inkomen);49;2011 voor methodewijziging;2;0.3;;;;;;;
2082;1e 10%-groep (laag inkomen);49;2011 na methodewijziging;2;0.3;;;;;;;
2083;1e 10%-groep (laag inkomen);49;2012;2;0.3;2.9;2.1;2.5;900.0;12.0;244.0;822.0
2084;1e 10%-groep (laag inkomen);49;2013;2;0.3;2.9;1.6;2.8;707.0;3.0;185.0;691.0
2085;1e 10%-groep (laag inkomen);49;2014;2;0.3;2.9;1.7;2.6;759.0;2.0;171.0;671.0
2086;1e 10%-groep (laag inkomen);50;2002;555;80.9;1.3;22.3;68.1;40.0;0.0;1.0;8.0
2087;1e 10%-groep (laag inkomen);50;2003;572;82.7;1.3;24.4;72.8;43.0;0.0;1.0;7.0
2088;1e 10%-groep (laag inkomen);50;2004;597;86.0;1.3;31.2;82.0;52.0;0.0;1.0;8.0
2089;1e 10%-groep (laag inkomen);50;2005;609;87.1;1.3;28.2;76.3;46.0;0.0;1.0;8.0
2090;1e 10%-groep (laag inkomen);50;2006;622;88.1;1.3;29.8;75.5;48.0;0.0;1.0;7.0
2091;1e 10%-groep (laag inkomen);50;2007;618;86.9;1.3;33.8;75.8;55.0;0.0;1.0;7.0
2092;1e 10%-groep (laag inkomen);50;2008;622;86.7;1.3;34.7;71.1;56.0;0.0;1.0;8.0
2093;1e 10%-groep (laag inkomen);50;2009;638;88.1;1.3;37.5;72.0;59.0;0.0;1.0;8.0
2094;1e 10%-groep (laag inkomen);50;2010;656;89.8;1.3;37.2;71.6;57.0;0.0;1.0;9.0
2095;1e 10%-groep (laag inkomen);50;2011 voor methodewijziging;664;90.5;1.3;34.6;70.2;52.0;0.0;1.0;9.0
2096;1e 10%-groep (laag inkomen);50;2011 na methodewijziging;657;89.5;1.3;42.3;66.9;64.0;0.0;1.0;9.0
2097;1e 10%-groep (laag inkomen);50;2012;661;89.2;1.3;54.6;65.0;83.0;0.0;1.0;8.0
2098;1e 10%-groep (laag inkomen);50;2013;673;90.2;1.3;36.5;62.3;54.0;0.0;1.0;7.0
2099;1e 10%-groep (laag inkomen);50;2014;675;90.2;1.3;40.4;62.3;60.0;0.0;1.0;7.0
2100;1e 10%-groep (laag inkomen);Hoofdkostwinner tot 25 jaar;2002;170;24.7;1.1;0.7;2.2;4.0;0.0;1.0;4.0
2101;1e 10%-groep (laag inkomen);Hoofdkostwinner tot 25 jaar;2003;186;26.8;1.1;0.7;2.0;4.0;0.0;1.0;3.0
2102;1e 10%-groep (laag inkomen);Hoofdkostwinner tot 25 jaar;2004;200;28.7;1.1;0.8;2.1;4.0;0.0;1.0;4.0
2103;1e 10%-groep (laag inkomen);Hoofdkostwinner tot 25 jaar;2005;207;29.6;1.1;1.2;3.3;6.0;0.0;1.0;4.0
2104;1e 10%-groep (laag inkomen);Hoofdkostwinner tot 25 jaar;2006;213;30.2;1.1;1.0;2.5;5.0;0.0;1.0;3.0
2105;1e 10%-groep (laag inkomen);Hoofdkostwinner tot 25 jaar;2007;212;29.9;1.1;1.3;3.0;6.0;0.0;1.0;4.0
2106;1e 10%-groep (laag inkomen);Hoofdkostwinner tot 25 jaar;2008;217;30.3;1.1;1.4;3.0;7.0;0.0;1.0;5.0
2107;1e 10%-groep (laag inkomen);Hoofdkostwinner tot 25 jaar;2009;230;31.8;1.1;1.4;2.8;6.0;0.0;1.0;5.0
2108;1e 10%-groep (laag inkomen);Hoofdkostwinner tot 25 jaar;2010;228;31.3;1.1;1.0;2.0;4.0;0.0;1.0;5.0
2109;1e 10%-groep (laag inkomen);Hoofdkostwinner tot 25 jaar;2011 voor methodewijziging;234;31.9;1.1;1.4;2.9;6.0;0.0;1.0;5.0
2110;1e 10%-groep (laag inkomen);Hoofdkostwinner tot 25 jaar;2011 na methodewijziging;244;33.3;1.1;1.7;2.7;7.0;0.0;1.0;5.0
2111;1e 10%-groep (laag inkomen);Hoofdkostwinner tot 25 jaar;2012;244;32.9;1.1;1.8;2.2;7.0;0.0;1.0;5.0
2112;1e 10%-groep (laag inkomen);Hoofdkostwinner tot 25 jaar;2013;253;34.0;1.1;1.8;3.1;7.0;0.0;1.0;5.0
2113;1e 10%-groep (laag inkomen);Hoofdkostwinner tot 25 jaar;2014;256;34.2;1.1;2.2;3.4;9.0;0.0;1.0;5.0
2114;1e 10%-groep (laag inkomen);Hoofdkostwinner 25 tot 45 jaar;2002;211;30.7;1.5;6.3;19.3;30.0;0.0;1.0;9.0
2115;1e 10%-groep (laag inkomen);Hoofdkostwinner 25 tot 45 jaar;2003;218;31.6;1.5;8.5;25.3;39.0;0.0;1.0;8.0
2116;1e 10%-groep (laag inkomen);Hoofdkostwinner 25 tot 45 jaar;2004;227;32.7;1.6;11.6;30.6;51.0;0.0;1.0;8.0
2117;1e 10%-groep (laag inkomen);Hoofdkostwinner 25 tot 45 jaar;2005;230;32.8;1.5;9.1;24.7;40.0;0.0;1.0;11.0
2118;1e 10%-groep (laag inkomen);Hoofdkostwinner 25 tot 45 jaar;2006;228;32.3;1.5;8.0;20.4;35.0;0.0;1.0;8.0
2119;1e 10%-groep (laag inkomen);Hoofdkostwinner 25 tot 45 jaar;2007;221;31.0;1.5;7.6;17.1;35.0;0.0;1.0;9.0
2120;1e 10%-groep (laag inkomen);Hoofdkostwinner 25 tot 45 jaar;2008;221;30.8;1.5;9.4;19.2;42.0;0.0;1.0;9.0
2121;1e 10%-groep (laag inkomen);Hoofdkostwinner 25 tot 45 jaar;2009;218;30.1;1.5;9.6;18.5;44.0;0.0;1.0;9.0
2122;1e 10%-groep (laag inkomen);Hoofdkostwinner 25 tot 45 jaar;2010;230;31.5;1.5;8.5;16.4;37.0;0.0;1.0;7.0
2123;1e 10%-groep (laag inkomen);Hoofdkostwinner 25 tot 45 jaar;2011 voor methodewijziging;231;31.4;1.4;6.1;12.3;26.0;0.0;1.0;6.0
2124;1e 10%-groep (laag inkomen);Hoofdkostwinner 25 tot 45 jaar;2011 na methodewijziging;216;29.4;1.4;8.3;13.1;38.0;0.0;1.0;6.0
2125;1e 10%-groep (laag inkomen);Hoofdkostwinner 25 tot 45 jaar;2012;219;29.6;1.4;10.7;12.7;49.0;0.0;1.0;5.0
2126;1e 10%-groep (laag inkomen);Hoofdkostwinner 25 tot 45 jaar;2013;223;30.0;1.4;6.2;10.5;28.0;0.0;1.0;4.0
2127;1e 10%-groep (laag inkomen);Hoofdkostwinner 25 tot 45 jaar;2014;220;29.4;1.4;6.9;10.6;31.0;0.0;1.0;4.0
2128;1e 10%-groep (laag inkomen);Hoofdkostwinner 45 tot 65 jaar;2002;175;25.5;1.3;15.3;46.8;88.0;0.0;2.0;19.0
2129;1e 10%-groep (laag inkomen);Hoofdkostwinner 45 tot 65 jaar;2003;169;24.4;1.3;15.3;45.6;91.0;0.0;1.0;28.0
2130;1e 10%-groep (laag inkomen);Hoofdkostwinner 45 tot 65 jaar;2004;172;24.7;1.3;19.3;50.8;113.0;0.0;2.0;70.0
2131;1e 10%-groep (laag inkomen);Hoofdkostwinner 45 tot 65 jaar;2005;173;24.8;1.4;18.2;49.3;105.0;0.0;2.0;62.0
2132;1e 10%-groep (laag inkomen);Hoofdkostwinner 45 tot 65 jaar;2006;182;25.7;1.3;20.9;53.0;115.0;0.0;1.0;50.0
2133;1e 10%-groep (laag inkomen);Hoofdkostwinner 45 tot 65 jaar;2007;185;26.1;1.3;25.1;56.3;136.0;0.0;1.0;41.0
2134;1e 10%-groep (laag inkomen);Hoofdkostwinner 45 tot 65 jaar;2008;184;25.7;1.3;24.2;49.5;131.0;0.0;1.0;61.0
2135;1e 10%-groep (laag inkomen);Hoofdkostwinner 45 tot 65 jaar;2009;190;26.3;1.3;26.8;51.6;141.0;0.0;2.0;53.0
