ID;RegioS;Perioden;WoningvoorraadOp31December_1
2199;Alblasserdam;2001;7406.0
2200;Alblasserdam;2002;7424.0
2201;Alblasserdam;2003;7355.0
2202;Alblasserdam;2004;7484.0
2203;Alblasserdam;2005;7578.0
2204;Alblasserdam;2006;7516.0
2205;Alblasserdam;2007;7646.0
2206;Alblasserdam;2008;7692.0
2207;Alblasserdam;2009;7745.0
2208;Alblasserdam;2010;7933.0
2209;Alblasserdam;2011;8056.0
2210;Albrandswaard;1947;
2211;Albrandswaard;1948;
2212;Albrandswaard;1949;
2213;Albrandswaard;1950;
2214;Albrandswaard;1951;
2215;Albrandswaard;1952;
2216;Albrandswaard;1953;
2217;Albrandswaard;1954;
2218;Albrandswaard;1955;
2219;Albrandswaard;1956;
2220;Albrandswaard;1957;
2221;Albrandswaard;1958;
2222;Albrandswaard;1959;
2223;Albrandswaard;1960;
2224;Albrandswaard;1961;
2225;Albrandswaard;1962;
2226;Albrandswaard;1963;
2227;Albrandswaard;1964;
2228;Albrandswaard;1965;
2229;Albrandswaard;1966;
2230;Albrandswaard;1967;
2231;Albrandswaard;1968;
2232;Albrandswaard;1969;
2233;Albrandswaard;1970;
2234;Albrandswaard;1971;
2235;Albrandswaard;1972;
2236;Albrandswaard;1973;
2237;Albrandswaard;1974;
2238;Albrandswaard;1975;
2239;Albrandswaard;1976;
2240;Albrandswaard;1977;
2241;Albrandswaard;1978;
2242;Albrandswaard;1979;
2243;Albrandswaard;1980;
2244;Albrandswaard;1981;
2245;Albrandswaard;1982;
2246;Albrandswaard;1983;
2247;Albrandswaard;1984;
2248;Albrandswaard;1985;4940.0
2249;Albrandswaard;1986;5050.0
2250;Albrandswaard;1987;5077.0
2251;Albrandswaard;1988;5069.0
2252;Albrandswaard;1989;5194.0
2253;Albrandswaard;1990;5301.0
2254;Albrandswaard;1991;5309.0
2255;Albrandswaard;1992;5460.0
2256;Albrandswaard;1993;5734.0
2257;Albrandswaard;1994;5832.0
2258;Albrandswaard;1995;5859.0
2259;Albrandswaard;1996;5860.0
2260;Albrandswaard;1997;5902.0
2261;Albrandswaard;1998;6147.0
2262;Albrandswaard;1999;6416.0
2263;Albrandswaard;2000;7036.0
2264;Albrandswaard;2001;7125.0
2265;Albrandswaard;2002;7406.0
2266;Albrandswaard;2003;7826.0
2267;Albrandswaard;2004;8241.0
2268;Albrandswaard;2005;8462.0
2269;Albrandswaard;2006;8563.0
2270;Albrandswaard;2007;9041.0
2271;Albrandswaard;2008;9187.0
2272;Albrandswaard;2009;9777.0
2273;Albrandswaard;2010;9996.0
2274;Albrandswaard;2011;10041.0
2275;Alem, Maren en Kessel;1947;234.0
2276;Alem, Maren en Kessel;1948;245.0
2277;Alem, Maren en Kessel;1949;247.0
2278;Alem, Maren en Kessel;1950;253.0
2279;Alem, Maren en Kessel;1951;260.0
2280;Alem, Maren en Kessel;1952;266.0
2281;Alem, Maren en Kessel;1953;276.0
2282;Alem, Maren en Kessel;1954;298.0
2283;Alem, Maren en Kessel;1955;300.0
2284;Alem, Maren en Kessel;1956;281.0
2285;Alem, Maren en Kessel;1957;297.0
2286;Alem, Maren en Kessel;1958;
2287;Alem, Maren en Kessel;1959;
2288;Alem, Maren en Kessel;1960;
2289;Alem, Maren en Kessel;1961;
2290;Alem, Maren en Kessel;1962;
2291;Alem, Maren en Kessel;1963;
2292;Alem, Maren en Kessel;1964;
2293;Alem, Maren en Kessel;1965;
2294;Alem, Maren en Kessel;1966;
2295;Alem, Maren en Kessel;1967;
2296;Alem, Maren en Kessel;1968;
2297;Alem, Maren en Kessel;1969;
2298;Alem, Maren en Kessel;1970;
2299;Alem, Maren en Kessel;1971;
2300;Alem, Maren en Kessel;1972;
2301;Alem, Maren en Kessel;1973;
2302;Alem, Maren en Kessel;1974;
2303;Alem, Maren en Kessel;1975;
2304;Alem, Maren en Kessel;1976;
2305;Alem, Maren en Kessel;1977;
2306;Alem, Maren en Kessel;1978;
2307;Alem, Maren en Kessel;1979;
2308;Alem, Maren en Kessel;1980;
2309;Alem, Maren en Kessel;1981;
2310;Alem, Maren en Kessel;1982;
2311;Alem, Maren en Kessel;1983;
2312;Alem, Maren en Kessel;1984;
2313;Alem, Maren en Kessel;1985;
2314;Alem, Maren en Kessel;1986;
2315;Alem, Maren en Kessel;1987;
2316;Alem, Maren en Kessel;1988;
2317;Alem, Maren en Kessel;1989;
2318;Alem, Maren en Kessel;1990;
2319;Alem, Maren en Kessel;1991;
2320;Alem, Maren en Kessel;1992;
2321;Alem, Maren en Kessel;1993;
2322;Alem, Maren en Kessel;1994;
2323;Alem, Maren en Kessel;1995;
2324;Alem, Maren en Kessel;1996;
2325;Alem, Maren en Kessel;1997;
2326;Alem, Maren en Kessel;1998;
2327;Alem, Maren en Kessel;1999;
2328;Alem, Maren en Kessel;2000;
2329;Alem, Maren en Kessel;2001;
2330;Alem, Maren en Kessel;2002;
2331;Alem, Maren en Kessel;2003;
2332;Alem, Maren en Kessel;2004;
2333;Alem, Maren en Kessel;2005;
2334;Alem, Maren en Kessel;2006;
2335;Alem, Maren en Kessel;2007;
2336;Alem, Maren en Kessel;2008;
2337;Alem, Maren en Kessel;2009;
2338;Alem, Maren en Kessel;2010;
2339;Alem, Maren en Kessel;2011;
2340;Alkemade;1947;1262.0
2341;Alkemade;1948;1311.0
2342;Alkemade;1949;1325.0
2343;Alkemade;1950;1388.0
2344;Alkemade;1951;1412.0
2345;Alkemade;1952;1427.0
2346;Alkemade;1953;1480.0
2347;Alkemade;1954;1491.0
2348;Alkemade;1955;1504.0
2349;Alkemade;1956;1495.0
2350;Alkemade;1957;1555.0
2351;Alkemade;1958;1636.0
2352;Alkemade;1959;1724.0
2353;Alkemade;1960;1738.0
2354;Alkemade;1961;1768.0
2355;Alkemade;1962;1882.0
2356;Alkemade;1963;1916.0
2357;Alkemade;1964;1952.0
2358;Alkemade;1965;2135.0
2359;Alkemade;1966;2219.0
2360;Alkemade;1967;2340.0
2361;Alkemade;1968;2423.0
2362;Alkemade;1969;2516.0
2363;Alkemade;1970;2549.0
2364;Alkemade;1971;2723.0
2365;Alkemade;1972;2868.0
2366;Alkemade;1973;2950.0
2367;Alkemade;1974;3198.0
2368;Alkemade;1975;3178.0
2369;Alkemade;1976;3320.0
2370;Alkemade;1977;3412.0
2371;Alkemade;1978;3490.0
2372;Alkemade;1979;3598.0
2373;Alkemade;1980;3612.0
2374;Alkemade;1981;3781.0
2375;Alkemade;1982;3889.0
2376;Alkemade;1983;3985.0
2377;Alkemade;1984;4103.0
2378;Alkemade;1985;4191.0
2379;Alkemade;1986;4290.0
2380;Alkemade;1987;4383.0
2381;Alkemade;1988;4541.0
2382;Alkemade;1989;4599.0
2383;Alkemade;1990;4706.0
2384;Alkemade;1991;4815.0
2385;Alkemade;1992;4962.0
2386;Alkemade;1993;5015.0
2387;Alkemade;1994;5066.0
2388;Alkemade;1995;5059.0
2389;Alkemade;1996;5091.0
2390;Alkemade;1997;5166.0
2391;Alkemade;1998;5176.0
2392;Alkemade;1999;5188.0
2393;Alkemade;2000;5218.0
2394;Alkemade;2001;5250.0
2395;Alkemade;2002;5225.0
2396;Alkemade;2003;5284.0
2397;Alkemade;2004;5326.0
2398;Alkemade;2005;5351.0
2399;Alkemade;2006;5397.0
2400;Alkemade;2007;5410.0
2401;Alkemade;2008;5447.0
2402;Alkemade;2009;
2403;Alkemade;2010;
2404;Alkemade;2011;
2405;Alkmaar;1947;9118.0
2406;Alkmaar;1948;9199.0
2407;Alkmaar;1949;9294.0
2408;Alkmaar;1950;9487.0
2409;Alkmaar;1951;9609.0
2410;Alkmaar;1952;9805.0
2411;Alkmaar;1953;10089.0
2412;Alkmaar;1954;10130.0
2413;Alkmaar;1955;10277.0
2414;Alkmaar;1956;10495.0
2415;Alkmaar;1957;10558.0
2416;Alkmaar;1958;10698.0
2417;Alkmaar;1959;11061.0
2418;Alkmaar;1960;11442.0
2419;Alkmaar;1961;11890.0
2420;Alkmaar;1962;12076.0
2421;Alkmaar;1963;12214.0
2422;Alkmaar;1964;13067.0
2423;Alkmaar;1965;13447.0
2424;Alkmaar;1966;13974.0
2425;Alkmaar;1967;15079.0
2426;Alkmaar;1968;15295.0
2427;Alkmaar;1969;15538.0
2428;Alkmaar;1970;15575.0
2429;Alkmaar;1971;15780.0
2430;Alkmaar;1972;18960.0
2431;Alkmaar;1973;19868.0
2432;Alkmaar;1974;21001.0
2433;Alkmaar;1975;21372.0
2434;Alkmaar;1976;22691.0
2435;Alkmaar;1977;23445.0
2436;Alkmaar;1978;23782.0
2437;Alkmaar;1979;25056.0
2438;Alkmaar;1980;26170.0
2439;Alkmaar;1981;28531.0
2440;Alkmaar;1982;30239.0
2441;Alkmaar;1983;31749.0
2442;Alkmaar;1984;33070.0
2443;Alkmaar;1985;33759.0
2444;Alkmaar;1986;34497.0
2445;Alkmaar;1987;34740.0
2446;Alkmaar;1988;35476.0
2447;Alkmaar;1989;36272.0
2448;Alkmaar;1990;36850.0
2449;Alkmaar;1991;37399.0
2450;Alkmaar;1992;37829.0
2451;Alkmaar;1993;38085.0
2452;Alkmaar;1994;38340.0
2453;Alkmaar;1995;38816.0
2454;Alkmaar;1996;39104.0
2455;Alkmaar;1997;39504.0
2456;Alkmaar;1998;39645.0
2457;Alkmaar;1999;39891.0
2458;Alkmaar;2000;40042.0
2459;Alkmaar;2001;40185.0
2460;Alkmaar;2002;41008.0
2461;Alkmaar;2003;41826.0
2462;Alkmaar;2004;41991.0
2463;Alkmaar;2005;42362.0
2464;Alkmaar;2006;42509.0
2465;Alkmaar;2007;42648.0
2466;Alkmaar;2008;42844.0
2467;Alkmaar;2009;43067.0
2468;Alkmaar;2010;43231.0
2469;Alkmaar;2011;43771.0
2470;Almelo;1947;8993.0
2471;Almelo;1948;9099.0
2472;Almelo;1949;9288.0
2473;Almelo;1950;9593.0
2474;Almelo;1951;10027.0
2475;Almelo;1952;10579.0
2476;Almelo;1953;10946.0
2477;Almelo;1954;11325.0
2478;Almelo;1955;11548.0
2479;Almelo;1956;11832.0
2480;Almelo;1957;12226.0
2481;Almelo;1958;12569.0
2482;Almelo;1959;13014.0
2483;Almelo;1960;13318.0
2484;Almelo;1961;13631.0
2485;Almelo;1962;13955.0
2486;Almelo;1963;14207.0
2487;Almelo;1964;14855.0
2488;Almelo;1965;15408.0
2489;Almelo;1966;15785.0
2490;Almelo;1967;16334.0
2491;Almelo;1968;16928.0
2492;Almelo;1969;17003.0
2493;Almelo;1970;17342.0
2494;Almelo;1971;17708.0
2495;Almelo;1972;18494.0
2496;Almelo;1973;19170.0
2497;Almelo;1974;20032.0
2498;Almelo;1975;20146.0
2499;Almelo;1976;20475.0
2500;Almelo;1977;20884.0
2501;Almelo;1978;21160.0
2502;Almelo;1979;21499.0
2503;Almelo;1980;21564.0
2504;Almelo;1981;22105.0
2505;Almelo;1982;22457.0
2506;Almelo;1983;22786.0
2507;Almelo;1984;23149.0
2508;Almelo;1985;23659.0
2509;Almelo;1986;24046.0
2510;Almelo;1987;24261.0
2511;Almelo;1988;24610.0
2512;Almelo;1989;25006.0
2513;Almelo;1990;25328.0
2514;Almelo;1991;25681.0
2515;Almelo;1992;25860.0
2516;Almelo;1993;26256.0
2517;Almelo;1994;26542.0
2518;Almelo;1995;26899.0
2519;Almelo;1996;27290.0
2520;Almelo;1997;27591.0
2521;Almelo;1998;27946.0
2522;Almelo;1999;28329.0
2523;Almelo;2000;28428.0
2524;Almelo;2001;30071.0
2525;Almelo;2002;30146.0
2526;Almelo;2003;30411.0
2527;Almelo;2004;30511.0
2528;Almelo;2005;30719.0
2529;Almelo;2006;30838.0
2530;Almelo;2007;31219.0
2531;Almelo;2008;31479.0
2532;Almelo;2009;31514.0
2533;Almelo;2010;31477.0
2534;Almelo;2011;31559.0
2535;Almere;1947;
2536;Almere;1948;
2537;Almere;1949;
2538;Almere;1950;
2539;Almere;1951;
2540;Almere;1952;
2541;Almere;1953;
2542;Almere;1954;
2543;Almere;1955;
2544;Almere;1956;
2545;Almere;1957;
2546;Almere;1958;
2547;Almere;1959;
2548;Almere;1960;
2549;Almere;1961;
2550;Almere;1962;
2551;Almere;1963;
2552;Almere;1964;
2553;Almere;1965;
2554;Almere;1966;
2555;Almere;1967;
2556;Almere;1968;
2557;Almere;1969;
2558;Almere;1970;
2559;Almere;1971;
2560;Almere;1972;
2561;Almere;1973;
2562;Almere;1974;
2563;Almere;1975;
2564;Almere;1976;
2565;Almere;1977;
2566;Almere;1978;
2567;Almere;1979;
2568;Almere;1980;
2569;Almere;1981;
2570;Almere;1982;
2571;Almere;1983;
2572;Almere;1984;15224.0
2573;Almere;1985;17167.0
2574;Almere;1986;18693.0
2575;Almere;1987;21668.0
2576;Almere;1988;24375.0
2577;Almere;1989;27475.0
2578;Almere;1990;30370.0
2579;Almere;1991;32657.0
2580;Almere;1992;35283.0
2581;Almere;1993;38027.0
2582;Almere;1994;40590.0
2583;Almere;1995;43791.0
2584;Almere;1996;46331.0
2585;Almere;1997;49926.0
2586;Almere;1998;53173.0
2587;Almere;1999;55600.0
2588;Almere;2000;58478.0
2589;Almere;2001;61873.0
2590;Almere;2002;63771.0
2591;Almere;2003;66301.0
2592;Almere;2004;67873.0
2593;Almere;2005;69030.0
2594;Almere;2006;70181.0
2595;Almere;2007;70952.0
2596;Almere;2008;72373.0
2597;Almere;2009;73672.0
2598;Almere;2010;75304.0
2599;Almere;2011;76303.0
2600;Almkerk;1947;862.0
2601;Almkerk;1948;901.0
2602;Almkerk;1949;915.0
2603;Almkerk;1950;940.0
2604;Almkerk;1951;957.0
2605;Almkerk;1952;991.0
2606;Almkerk;1953;985.0
2607;Almkerk;1954;1015.0
2608;Almkerk;1955;1029.0
2609;Almkerk;1956;1085.0
2610;Almkerk;1957;1133.0
2611;Almkerk;1958;1138.0
2612;Almkerk;1959;1142.0
2613;Almkerk;1960;1161.0
2614;Almkerk;1961;1174.0
2615;Almkerk;1962;1201.0
2616;Almkerk;1963;1212.0
2617;Almkerk;1964;1248.0
2618;Almkerk;1965;1277.0
2619;Almkerk;1966;1288.0
2620;Almkerk;1967;1326.0
2621;Almkerk;1968;1380.0
2622;Almkerk;1969;1396.0
2623;Almkerk;1970;1425.0
2624;Almkerk;1971;1445.0
2625;Almkerk;1972;1501.0
2626;Almkerk;1973;
2627;Almkerk;1974;
2628;Almkerk;1975;
2629;Almkerk;1976;
2630;Almkerk;1977;
2631;Almkerk;1978;
2632;Almkerk;1979;
2633;Almkerk;1980;
2634;Almkerk;1981;
2635;Almkerk;1982;
2636;Almkerk;1983;
2637;Almkerk;1984;
2638;Almkerk;1985;
2639;Almkerk;1986;
2640;Almkerk;1987;
2641;Almkerk;1988;
2642;Almkerk;1989;
2643;Almkerk;1990;
2644;Almkerk;1991;
2645;Almkerk;1992;
2646;Almkerk;1993;
2647;Almkerk;1994;
2648;Almkerk;1995;
2649;Almkerk;1996;
2650;Almkerk;1997;
2651;Almkerk;1998;
2652;Almkerk;1999;
2653;Almkerk;2000;
2654;Almkerk;2001;
2655;Almkerk;2002;
2656;Almkerk;2003;
2657;Almkerk;2004;
2658;Almkerk;2005;
2659;Almkerk;2006;
2660;Almkerk;2007;
2661;Almkerk;2008;
2662;Almkerk;2009;
2663;Almkerk;2010;
2664;Almkerk;2011;
2665;Alphen aan den Rijn;1947;4353.0
2666;Alphen aan den Rijn;1948;4364.0
2667;Alphen aan den Rijn;1949;4417.0
2668;Alphen aan den Rijn;1950;4571.0
2669;Alphen aan den Rijn;1951;4690.0
2670;Alphen aan den Rijn;1952;4674.0
2671;Alphen aan den Rijn;1953;4754.0
2672;Alphen aan den Rijn;1954;4896.0
2673;Alphen aan den Rijn;1955;4998.0
2674;Alphen aan den Rijn;1956;5221.0
2675;Alphen aan den Rijn;1957;5384.0
2676;Alphen aan den Rijn;1958;5488.0
2677;Alphen aan den Rijn;1959;5682.0
2678;Alphen aan den Rijn;1960;5910.0
2679;Alphen aan den Rijn;1961;6224.0
2680;Alphen aan den Rijn;1962;6701.0
2681;Alphen aan den Rijn;1963;6840.0
2682;Alphen aan den Rijn;1964;7213.0
2683;Alphen aan den Rijn;1965;7545.0
2684;Alphen aan den Rijn;1966;7850.0
2685;Alphen aan den Rijn;1967;8292.0
2686;Alphen aan den Rijn;1968;8509.0
2687;Alphen aan den Rijn;1969;9091.0
2688;Alphen aan den Rijn;1970;9554.0
2689;Alphen aan den Rijn;1971;10443.0
2690;Alphen aan den Rijn;1972;11144.0
2691;Alphen aan den Rijn;1973;12574.0
2692;Alphen aan den Rijn;1974;13777.0
2693;Alphen aan den Rijn;1975;14616.0
2694;Alphen aan den Rijn;1976;14987.0
2695;Alphen aan den Rijn;1977;15581.0
2696;Alphen aan den Rijn;1978;16589.0
2697;Alphen aan den Rijn;1979;17011.0
2698;Alphen aan den Rijn;1980;17274.0
2699;Alphen aan den Rijn;1981;17808.0
2700;Alphen aan den Rijn;1982;18320.0
2701;Alphen aan den Rijn;1983;18994.0
2702;Alphen aan den Rijn;1984;19451.0
2703;Alphen aan den Rijn;1985;19886.0
2704;Alphen aan den Rijn;1986;20561.0
2705;Alphen aan den Rijn;1987;21236.0
2706;Alphen aan den Rijn;1988;21965.0
2707;Alphen aan den Rijn;1989;22740.0
2708;Alphen aan den Rijn;1990;23549.0
2709;Alphen aan den Rijn;1991;24009.0
2710;Alphen aan den Rijn;1992;24634.0
2711;Alphen aan den Rijn;1993;25114.0
2712;Alphen aan den Rijn;1994;25610.0
2713;Alphen aan den Rijn;1995;26122.0
2714;Alphen aan den Rijn;1996;26423.0
2715;Alphen aan den Rijn;1997;27022.0
2716;Alphen aan den Rijn;1998;27388.0
2717;Alphen aan den Rijn;1999;27834.0
2718;Alphen aan den Rijn;2000;27903.0
2719;Alphen aan den Rijn;2001;28100.0
2720;Alphen aan den Rijn;2002;28170.0
2721;Alphen aan den Rijn;2003;28267.0
2722;Alphen aan den Rijn;2004;28487.0
2723;Alphen aan den Rijn;2005;28918.0
2724;Alphen aan den Rijn;2006;29396.0
2725;Alphen aan den Rijn;2007;29726.0
2726;Alphen aan den Rijn;2008;30033.0
2727;Alphen aan den Rijn;2009;30280.0
2728;Alphen aan den Rijn;2010;30315.0
2729;Alphen aan den Rijn;2011;30703.0
2730;Alphen en Riel;1947;577.0
2731;Alphen en Riel;1948;609.0
2732;Alphen en Riel;1949;609.0
2733;Alphen en Riel;1950;630.0
2734;Alphen en Riel;1951;644.0
2735;Alphen en Riel;1952;660.0
2736;Alphen en Riel;1953;675.0
2737;Alphen en Riel;1954;694.0
2738;Alphen en Riel;1955;709.0
2739;Alphen en Riel;1956;706.0
2740;Alphen en Riel;1957;715.0
2741;Alphen en Riel;1958;732.0
2742;Alphen en Riel;1959;746.0
2743;Alphen en Riel;1960;751.0
2744;Alphen en Riel;1961;767.0
2745;Alphen en Riel;1962;784.0
2746;Alphen en Riel;1963;807.0
2747;Alphen en Riel;1964;828.0
2748;Alphen en Riel;1965;856.0
2749;Alphen en Riel;1966;899.0
2750;Alphen en Riel;1967;924.0
2751;Alphen en Riel;1968;985.0
2752;Alphen en Riel;1969;1052.0
2753;Alphen en Riel;1970;1059.0
2754;Alphen en Riel;1971;1109.0
2755;Alphen en Riel;1972;1214.0
2756;Alphen en Riel;1973;1332.0
2757;Alphen en Riel;1974;1417.0
2758;Alphen en Riel;1975;1428.0
2759;Alphen en Riel;1976;1493.0
2760;Alphen en Riel;1977;1534.0
2761;Alphen en Riel;1978;1589.0
2762;Alphen en Riel;1979;1620.0
2763;Alphen en Riel;1980;1645.0
2764;Alphen en Riel;1981;1682.0
2765;Alphen en Riel;1982;1715.0
2766;Alphen en Riel;1983;1758.0
2767;Alphen en Riel;1984;1805.0
2768;Alphen en Riel;1985;1851.0
2769;Alphen en Riel;1986;1889.0
2770;Alphen en Riel;1987;1946.0
2771;Alphen en Riel;1988;1977.0
2772;Alphen en Riel;1989;2021.0
2773;Alphen en Riel;1990;2033.0
2774;Alphen en Riel;1991;2086.0
2775;Alphen en Riel;1992;2128.0
2776;Alphen en Riel;1993;2158.0
2777;Alphen en Riel;1994;2179.0
2778;Alphen en Riel;1995;2213.0
2779;Alphen en Riel;1996;2251.0
2780;Alphen en Riel;1997;
2781;Alphen en Riel;1998;
2782;Alphen en Riel;1999;
2783;Alphen en Riel;2000;
2784;Alphen en Riel;2001;
2785;Alphen en Riel;2002;
2786;Alphen en Riel;2003;
2787;Alphen en Riel;2004;
2788;Alphen en Riel;2005;
2789;Alphen en Riel;2006;
2790;Alphen en Riel;2007;
2791;Alphen en Riel;2008;
2792;Alphen en Riel;2009;
2793;Alphen en Riel;2010;
2794;Alphen en Riel;2011;
2795;Alphen-Chaam;1947;
2796;Alphen-Chaam;1948;
2797;Alphen-Chaam;1949;
2798;Alphen-Chaam;1950;
2799;Alphen-Chaam;1951;
2800;Alphen-Chaam;1952;
2801;Alphen-Chaam;1953;
2802;Alphen-Chaam;1954;
2803;Alphen-Chaam;1955;
2804;Alphen-Chaam;1956;
2805;Alphen-Chaam;1957;
2806;Alphen-Chaam;1958;
2807;Alphen-Chaam;1959;
2808;Alphen-Chaam;1960;
2809;Alphen-Chaam;1961;
2810;Alphen-Chaam;1962;
2811;Alphen-Chaam;1963;
2812;Alphen-Chaam;1964;
2813;Alphen-Chaam;1965;
2814;Alphen-Chaam;1966;
2815;Alphen-Chaam;1967;
2816;Alphen-Chaam;1968;
2817;Alphen-Chaam;1969;
2818;Alphen-Chaam;1970;
2819;Alphen-Chaam;1971;
2820;Alphen-Chaam;1972;
2821;Alphen-Chaam;1973;
2822;Alphen-Chaam;1974;
2823;Alphen-Chaam;1975;
2824;Alphen-Chaam;1976;
2825;Alphen-Chaam;1977;
2826;Alphen-Chaam;1978;
2827;Alphen-Chaam;1979;
2828;Alphen-Chaam;1980;
2829;Alphen-Chaam;1981;
2830;Alphen-Chaam;1982;
2831;Alphen-Chaam;1983;
2832;Alphen-Chaam;1984;
2833;Alphen-Chaam;1985;
2834;Alphen-Chaam;1986;
2835;Alphen-Chaam;1987;
2836;Alphen-Chaam;1988;
2837;Alphen-Chaam;1989;
2838;Alphen-Chaam;1990;
2839;Alphen-Chaam;1991;
2840;Alphen-Chaam;1992;
2841;Alphen-Chaam;1993;
2842;Alphen-Chaam;1994;
2843;Alphen-Chaam;1995;
2844;Alphen-Chaam;1996;
2845;Alphen-Chaam;1997;3436.0
2846;Alphen-Chaam;1998;3460.0
2847;Alphen-Chaam;1999;3491.0
2848;Alphen-Chaam;2000;3511.0
2849;Alphen-Chaam;2001;3522.0
2850;Alphen-Chaam;2002;3528.0
2851;Alphen-Chaam;2003;3539.0
2852;Alphen-Chaam;2004;3573.0
2853;Alphen-Chaam;2005;3599.0
2854;Alphen-Chaam;2006;3644.0
2855;Alphen-Chaam;2007;3664.0
2856;Alphen-Chaam;2008;3703.0
2857;Alphen-Chaam;2009;3735.0
2858;Alphen-Chaam;2010;3727.0
2859;Alphen-Chaam;2011;3781.0
2860;Ambt Delden;1947;707.0
2861;Ambt Delden;1948;716.0
2862;Ambt Delden;1949;738.0
2863;Ambt Delden;1950;747.0
2864;Ambt Delden;1951;755.0
2865;Ambt Delden;1952;779.0
2866;Ambt Delden;1953;799.0
2867;Ambt Delden;1954;830.0
2868;Ambt Delden;1955;839.0
2869;Ambt Delden;1956;802.0
2870;Ambt Delden;1957;818.0
2871;Ambt Delden;1958;825.0
2872;Ambt Delden;1959;841.0
2873;Ambt Delden;1960;901.0
2874;Ambt Delden;1961;915.0
2875;Ambt Delden;1962;933.0
2876;Ambt Delden;1963;947.0
2877;Ambt Delden;1964;966.0
2878;Ambt Delden;1965;989.0
2879;Ambt Delden;1966;1020.0
2880;Ambt Delden;1967;1039.0
2881;Ambt Delden;1968;1067.0
2882;Ambt Delden;1969;1088.0
2883;Ambt Delden;1970;1022.0
2884;Ambt Delden;1971;1058.0
2885;Ambt Delden;1972;1073.0
2886;Ambt Delden;1973;1111.0
2887;Ambt Delden;1974;1148.0
2888;Ambt Delden;1975;1159.0
2889;Ambt Delden;1976;1195.0
2890;Ambt Delden;1977;1213.0
2891;Ambt Delden;1978;1234.0
2892;Ambt Delden;1979;1259.0
2893;Ambt Delden;1980;1290.0
2894;Ambt Delden;1981;1372.0
2895;Ambt Delden;1982;1384.0
2896;Ambt Delden;1983;1401.0
2897;Ambt Delden;1984;1411.0
2898;Ambt Delden;1985;1453.0
2899;Ambt Delden;1986;1565.0
2900;Ambt Delden;1987;1586.0
2901;Ambt Delden;1988;1627.0
2902;Ambt Delden;1989;1655.0
2903;Ambt Delden;1990;1674.0
2904;Ambt Delden;1991;1694.0
2905;Ambt Delden;1992;1763.0
2906;Ambt Delden;1993;1776.0
2907;Ambt Delden;1994;1803.0
2908;Ambt Delden;1995;1821.0
2909;Ambt Delden;1996;1830.0
2910;Ambt Delden;1997;1833.0
2911;Ambt Delden;1998;1860.0
2912;Ambt Delden;1999;1902.0
2913;Ambt Delden;2000;1907.0
2914;Ambt Delden;2001;
2915;Ambt Delden;2002;
2916;Ambt Delden;2003;
2917;Ambt Delden;2004;
2918;Ambt Delden;2005;
2919;Ambt Delden;2006;
2920;Ambt Delden;2007;
2921;Ambt Delden;2008;
2922;Ambt Delden;2009;
2923;Ambt Delden;2010;
2924;Ambt Delden;2011;
2925;Ambt Montfort;1947;
2926;Ambt Montfort;1948;
2927;Ambt Montfort;1949;
2928;Ambt Montfort;1950;
2929;Ambt Montfort;1951;
2930;Ambt Montfort;1952;
2931;Ambt Montfort;1953;
2932;Ambt Montfort;1954;
2933;Ambt Montfort;1955;
2934;Ambt Montfort;1956;
2935;Ambt Montfort;1957;
2936;Ambt Montfort;1958;
2937;Ambt Montfort;1959;
2938;Ambt Montfort;1960;
2939;Ambt Montfort;1961;
2940;Ambt Montfort;1962;
2941;Ambt Montfort;1963;
2942;Ambt Montfort;1964;
2943;Ambt Montfort;1965;
2944;Ambt Montfort;1966;
2945;Ambt Montfort;1967;
2946;Ambt Montfort;1968;
2947;Ambt Montfort;1969;
2948;Ambt Montfort;1970;
2949;Ambt Montfort;1971;
2950;Ambt Montfort;1972;
2951;Ambt Montfort;1973;
2952;Ambt Montfort;1974;
2953;Ambt Montfort;1975;
2954;Ambt Montfort;1976;
2955;Ambt Montfort;1977;
2956;Ambt Montfort;1978;
2957;Ambt Montfort;1979;
2958;Ambt Montfort;1980;
2959;Ambt Montfort;1981;
2960;Ambt Montfort;1982;
2961;Ambt Montfort;1983;
2962;Ambt Montfort;1984;
2963;Ambt Montfort;1985;
2964;Ambt Montfort;1986;
2965;Ambt Montfort;1987;
2966;Ambt Montfort;1988;
2967;Ambt Montfort;1989;
2968;Ambt Montfort;1990;
2969;Ambt Montfort;1991;
2970;Ambt Montfort;1992;
2971;Ambt Montfort;1993;
2972;Ambt Montfort;1994;
2973;Ambt Montfort;1995;4154.0
2974;Ambt Montfort;1996;4188.0
2975;Ambt Montfort;1997;4227.0
2976;Ambt Montfort;1998;4252.0
2977;Ambt Montfort;1999;4266.0
2978;Ambt Montfort;2000;4296.0
2979;Ambt Montfort;2001;4301.0
2980;Ambt Montfort;2002;4317.0
2981;Ambt Montfort;2003;4319.0
2982;Ambt Montfort;2004;4354.0
2983;Ambt Montfort;2005;4401.0
2984;Ambt Montfort;2006;4428.0
2985;Ambt Montfort;2007;
2986;Ambt Montfort;2008;
2987;Ambt Montfort;2009;
2988;Ambt Montfort;2010;
2989;Ambt Montfort;2011;
2990;Amby;1947;445.0
2991;Amby;1948;455.0
2992;Amby;1949;455.0
2993;Amby;1950;466.0
2994;Amby;1951;476.0
2995;Amby;1952;476.0
2996;Amby;1953;487.0
2997;Amby;1954;492.0
2998;Amby;1955;532.0
