ID;KenmerkenWerknemer;BedrijfstakkenBranchesSBI93;Perioden;TotaalBanen_1;Minimumloon_2;k_105Minimumloon_3;k_110Minimumloon_4;k_115Minimumloon_5;k_120Minimumloon_6;k_130Minimumloon_7;TotaalArbeidsvolume_8;Minimumloon_9;k_105Minimumloon_10;k_110Minimumloon_11;k_115Minimumloon_12;k_120Minimumloon_13;k_130Minimumloon_14
362;Leeftijd: 25 tot 30 jaar;100010;2008;854.6;50.0;70.6;96.3;126.2;157.7;223.5;718.2;32.6;46.4;64.2;85.4;108.4;160.1
363;Leeftijd: 25 tot 30 jaar;100010;2009;840.0;53.6;75.1;102.1;130.1;161.3;226.7;700.1;33.9;48.2;67.0;87.3;110.0;160.9
364;Leeftijd: 25 tot 30 jaar;100070;2006;11.1;0.9;1.2;1.6;2.0;2.5;3.5;9.7;0.6;0.8;1.1;1.5;1.9;2.7
365;Leeftijd: 25 tot 30 jaar;100070;2007;11.2;1.0;1.4;1.8;2.3;2.9;4.0;9.8;0.7;1.0;1.4;1.8;2.2;3.2
366;Leeftijd: 25 tot 30 jaar;100070;2008;11.0;0.9;1.3;1.8;2.3;2.8;4.0;9.7;0.7;1.0;1.3;1.7;2.2;3.2
367;Leeftijd: 25 tot 30 jaar;100070;2009;11.2;0.9;1.4;1.9;2.4;3.0;4.3;9.8;0.7;1.0;1.5;1.9;2.4;3.5
368;Leeftijd: 25 tot 30 jaar;101030;2006;0.7;0.0;0.0;0.0;0.0;0.0;0.0;0.7;0.0;0.0;0.0;0.0;0.0;0.0
369;Leeftijd: 25 tot 30 jaar;101030;2007;0.7;0.0;0.0;0.0;0.0;0.0;0.0;0.7;0.0;0.0;0.0;0.0;0.0;0.0
370;Leeftijd: 25 tot 30 jaar;101030;2008;0.7;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.0;0.0;0.0;0.0;0.0
371;Leeftijd: 25 tot 30 jaar;101030;2009;0.7;0.0;0.0;0.0;0.0;0.0;0.0;0.7;0.0;0.0;0.0;0.0;0.0;0.0
372;Leeftijd: 25 tot 30 jaar;101760;2006;69.6;2.9;4.7;7.0;9.2;11.2;16.3;65.0;2.4;3.9;5.9;7.9;9.7;14.3
373;Leeftijd: 25 tot 30 jaar;101760;2007;68.7;3.2;4.8;7.3;9.3;11.3;16.3;64.3;2.6;4.0;6.2;8.0;9.8;14.3
374;Leeftijd: 25 tot 30 jaar;101760;2008;69.1;3.3;5.0;7.4;9.2;11.1;15.5;64.7;2.7;4.1;6.3;7.9;9.6;13.6
375;Leeftijd: 25 tot 30 jaar;101760;2009;64.6;3.2;5.3;7.8;9.6;11.5;15.6;60.4;2.7;4.4;6.6;8.1;9.9;13.6
376;Leeftijd: 25 tot 30 jaar;112710;2006;2.0;0.0;0.0;0.0;0.0;0.0;0.1;1.9;0.0;0.0;0.0;0.0;0.0;0.1
377;Leeftijd: 25 tot 30 jaar;112710;2007;2.3;0.1;0.1;0.1;0.1;0.1;0.1;2.2;0.1;0.1;0.1;0.1;0.1;0.1
378;Leeftijd: 25 tot 30 jaar;112710;2008;2.3;0.0;0.1;0.1;0.1;0.1;0.1;2.2;0.0;0.1;0.1;0.1;0.1;0.1
379;Leeftijd: 25 tot 30 jaar;112710;2009;2.6;0.1;0.1;0.1;0.1;0.1;0.1;2.5;0.1;0.1;0.1;0.1;0.1;0.1
380;Leeftijd: 25 tot 30 jaar;113110;2006;43.4;0.5;0.7;1.0;1.3;1.8;3.3;41.1;0.4;0.6;0.8;1.1;1.5;2.9
381;Leeftijd: 25 tot 30 jaar;113110;2007;43.6;0.6;0.8;1.1;1.4;1.9;3.5;41.4;0.4;0.6;0.8;1.1;1.6;3.1
382;Leeftijd: 25 tot 30 jaar;113110;2008;43.5;0.5;0.8;1.0;1.3;1.7;3.0;41.1;0.4;0.6;0.8;1.0;1.4;2.6
383;Leeftijd: 25 tot 30 jaar;113110;2009;42.2;0.5;0.7;1.0;1.3;1.7;3.1;39.8;0.4;0.6;0.8;1.0;1.4;2.7
384;Leeftijd: 25 tot 30 jaar;114110;2006;130.1;8.6;12.6;18.4;25.9;33.5;50.2;111.7;5.9;8.8;13.3;19.3;25.6;39.8
385;Leeftijd: 25 tot 30 jaar;114110;2007;130.3;8.8;13.0;19.0;26.6;34.5;51.3;112.4;6.1;9.1;13.8;19.9;26.5;40.7
386;Leeftijd: 25 tot 30 jaar;114110;2008;129.8;8.9;13.4;19.3;26.5;33.8;49.4;111.9;6.2;9.5;14.1;19.8;25.8;39.1
387;Leeftijd: 25 tot 30 jaar;114110;2009;126.4;8.9;13.3;19.5;26.4;33.7;48.8;108.2;6.1;9.4;14.2;19.8;25.8;38.6
388;Leeftijd: 25 tot 30 jaar;122690;2006;33.7;4.3;5.9;7.8;10.2;12.8;17.3;22.8;2.1;2.9;3.8;5.2;6.7;10.0
389;Leeftijd: 25 tot 30 jaar;122690;2007;34.1;4.4;6.3;8.6;11.4;14.0;18.6;23.3;2.1;3.0;4.3;6.0;7.6;10.9
390;Leeftijd: 25 tot 30 jaar;122690;2008;33.5;4.1;6.3;8.9;11.5;14.0;18.5;23.1;2.0;3.1;4.6;6.2;7.7;11.0
391;Leeftijd: 25 tot 30 jaar;122690;2009;33.2;4.1;6.4;9.3;11.8;14.3;18.9;22.6;2.0;3.2;4.8;6.4;7.9;11.2
392;Leeftijd: 25 tot 30 jaar;123270;2006;44.5;2.1;2.7;3.6;5.1;7.1;11.5;38.0;1.3;1.7;2.4;3.5;5.0;8.3
393;Leeftijd: 25 tot 30 jaar;123270;2007;44.2;1.9;2.5;3.5;5.1;6.9;11.2;37.9;1.2;1.6;2.3;3.5;4.8;8.1
394;Leeftijd: 25 tot 30 jaar;123270;2008;42.7;1.8;2.4;3.3;4.7;6.4;10.2;37.0;1.1;1.4;2.0;3.0;4.2;7.3
395;Leeftijd: 25 tot 30 jaar;123270;2009;41.3;2.0;2.7;3.8;5.3;6.9;10.4;35.5;1.1;1.5;2.2;3.2;4.4;7.2
396;Leeftijd: 25 tot 30 jaar;124750;2006;30.9;0.6;0.8;1.0;1.3;1.8;3.3;28.8;0.5;0.6;0.8;1.1;1.5;2.8
397;Leeftijd: 25 tot 30 jaar;124750;2007;30.5;0.6;0.8;1.0;1.4;1.8;3.3;28.5;0.5;0.6;0.8;1.1;1.5;2.8
398;Leeftijd: 25 tot 30 jaar;124750;2008;28.7;0.5;0.7;0.9;1.2;1.6;2.8;27.0;0.4;0.6;0.7;1.0;1.3;2.4
399;Leeftijd: 25 tot 30 jaar;124750;2009;27.5;0.5;0.7;0.9;1.2;1.7;2.9;25.7;0.4;0.5;0.7;1.0;1.3;2.5
400;Leeftijd: 25 tot 30 jaar;125910;2006;217.4;17.5;24.1;32.7;43.8;52.7;70.6;172.0;9.7;13.6;18.6;25.0;31.0;43.9
401;Leeftijd: 25 tot 30 jaar;125910;2007;231.9;19.7;27.3;36.4;48.5;57.9;76.2;186.4;11.7;16.3;22.0;29.2;35.5;49.0
402;Leeftijd: 25 tot 30 jaar;125910;2008;238.6;18.2;26.0;34.9;45.6;56.6;75.4;194.0;11.2;16.1;21.7;28.5;35.7;49.4
403;Leeftijd: 25 tot 30 jaar;125910;2009;227.6;20.8;28.7;37.8;46.8;57.3;76.3;182.8;12.0;16.8;22.6;28.6;35.5;48.9
404;Leeftijd: 25 tot 30 jaar;129670;2006;41.5;1.2;1.4;1.6;1.9;2.4;3.7;39.3;0.9;1.1;1.3;1.6;2.0;3.2
405;Leeftijd: 25 tot 30 jaar;129670;2007;41.3;1.3;1.5;1.7;1.9;2.2;3.5;39.1;1.1;1.2;1.4;1.6;1.9;3.0
406;Leeftijd: 25 tot 30 jaar;129670;2008;40.2;1.2;1.4;1.5;1.8;2.1;3.4;38.2;1.1;1.2;1.3;1.5;1.8;3.0
407;Leeftijd: 25 tot 30 jaar;129670;2009;41.7;1.5;1.6;1.8;2.1;2.4;3.7;39.6;1.3;1.4;1.5;1.8;2.1;3.4
408;Leeftijd: 25 tot 30 jaar;130250;2006;50.0;1.7;1.8;2.0;2.3;2.7;3.9;41.1;1.0;1.1;1.2;1.4;1.7;2.5
409;Leeftijd: 25 tot 30 jaar;130250;2007;52.3;1.9;2.1;2.3;2.6;3.1;4.4;43.0;1.2;1.3;1.4;1.7;2.0;3.0
410;Leeftijd: 25 tot 30 jaar;130250;2008;54.3;1.7;1.9;2.2;2.5;3.0;4.3;44.6;1.1;1.2;1.3;1.6;1.9;2.8
411;Leeftijd: 25 tot 30 jaar;130250;2009;55.1;1.7;1.9;2.2;2.7;3.2;4.4;45.0;1.1;1.2;1.4;1.7;2.1;3.0
412;Leeftijd: 25 tot 30 jaar;131410;2006;121.6;4.9;6.6;8.9;11.8;15.3;23.9;94.2;3.1;4.3;5.7;7.7;10.2;16.5
413;Leeftijd: 25 tot 30 jaar;131410;2007;124.4;5.7;7.5;9.7;12.6;16.1;25.2;96.7;3.7;4.9;6.4;8.4;10.9;17.5
414;Leeftijd: 25 tot 30 jaar;131410;2008;125.1;5.3;7.0;9.2;12.1;15.5;24.6;97.7;3.6;4.7;6.1;8.2;10.6;17.3
415;Leeftijd: 25 tot 30 jaar;131410;2009;129.7;6.2;8.0;10.1;13.0;16.4;25.7;100.7;4.2;5.3;6.8;8.8;11.2;18.0
416;Leeftijd: 25 tot 30 jaar;134150;2006;33.8;2.8;3.8;5.2;6.7;8.2;11.2;24.8;1.7;2.3;3.2;4.3;5.3;7.4
417;Leeftijd: 25 tot 30 jaar;134150;2007;34.6;3.1;4.3;5.8;7.4;9.0;12.1;25.7;1.9;2.7;3.8;4.9;5.9;8.2
418;Leeftijd: 25 tot 30 jaar;134150;2008;35.1;3.3;4.4;6.0;7.5;9.0;12.2;26.2;2.0;2.8;3.9;5.0;6.0;8.3
419;Leeftijd: 25 tot 30 jaar;134150;2009;36.2;3.2;4.3;5.9;7.5;9.1;12.3;26.8;1.9;2.7;3.8;4.9;6.0;8.3
420;Leeftijd: 30 tot 35 jaar;100010;2006;870.6;31.3;43.5;60.0;81.7;100.6;143.2;719.3;19.0;26.5;36.8;50.3;63.3;94.2
421;Leeftijd: 30 tot 35 jaar;100010;2007;850.8;32.1;44.9;61.6;83.6;102.8;145.2;707.3;20.1;28.2;39.2;53.2;66.6;98.0
422;Leeftijd: 30 tot 35 jaar;100010;2008;835.1;29.7;42.6;58.7;78.1;98.0;139.4;698.1;19.1;27.5;38.3;51.3;64.8;95.5
423;Leeftijd: 30 tot 35 jaar;100010;2009;814.9;30.8;43.5;59.6;76.3;95.7;136.8;680.1;19.6;27.8;38.7;50.3;63.8;93.9
424;Leeftijd: 30 tot 35 jaar;100070;2006;10.9;0.6;0.8;1.1;1.4;1.7;2.3;9.3;0.4;0.6;0.7;1.0;1.2;1.7
425;Leeftijd: 30 tot 35 jaar;100070;2007;10.5;0.6;0.9;1.2;1.6;1.9;2.7;9.1;0.4;0.6;0.9;1.1;1.4;2.0
426;Leeftijd: 30 tot 35 jaar;100070;2008;10.1;0.6;0.9;1.2;1.5;1.8;2.6;8.8;0.4;0.6;0.9;1.1;1.4;2.0
427;Leeftijd: 30 tot 35 jaar;100070;2009;10.0;0.6;0.9;1.2;1.5;1.9;2.8;8.7;0.4;0.7;0.9;1.2;1.5;2.2
428;Leeftijd: 30 tot 35 jaar;101030;2006;0.9;0.0;0.0;0.0;0.0;0.0;0.0;0.9;0.0;0.0;0.0;0.0;0.0;0.0
429;Leeftijd: 30 tot 35 jaar;101030;2007;0.9;0.0;0.0;0.0;0.0;0.0;0.0;0.9;0.0;0.0;0.0;0.0;0.0;0.0
430;Leeftijd: 30 tot 35 jaar;101030;2008;0.9;0.0;0.0;0.0;0.0;0.0;0.0;0.9;0.0;0.0;0.0;0.0;0.0;0.0
431;Leeftijd: 30 tot 35 jaar;101030;2009;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9;0.0;0.0;0.0;0.0;0.0;0.0
432;Leeftijd: 30 tot 35 jaar;101760;2006;96.4;2.4;3.8;5.7;7.9;9.6;14.4;88.6;1.9;3.0;4.5;6.4;7.8;12.0
433;Leeftijd: 30 tot 35 jaar;101760;2007;89.9;2.4;3.7;5.7;7.6;9.3;13.8;82.9;1.9;2.9;4.6;6.3;7.7;11.6
434;Leeftijd: 30 tot 35 jaar;101760;2008;86.5;2.4;3.7;5.8;7.6;9.1;13.2;79.8;1.9;3.0;4.7;6.2;7.6;11.1
435;Leeftijd: 30 tot 35 jaar;101760;2009;80.3;2.4;3.9;5.9;7.6;9.3;12.8;74.1;1.9;3.1;4.8;6.3;7.8;10.8
436;Leeftijd: 30 tot 35 jaar;112710;2006;2.2;0.0;0.0;0.0;0.0;0.0;0.0;2.1;0.0;0.0;0.0;0.0;0.0;0.0
437;Leeftijd: 30 tot 35 jaar;112710;2007;2.3;0.0;0.0;0.0;0.0;0.0;0.0;2.2;0.0;0.0;0.0;0.0;0.0;0.0
438;Leeftijd: 30 tot 35 jaar;112710;2008;2.4;0.0;0.0;0.0;0.0;0.0;0.0;2.3;0.0;0.0;0.0;0.0;0.0;0.0
439;Leeftijd: 30 tot 35 jaar;112710;2009;2.8;0.0;0.0;0.0;0.0;0.0;0.0;2.7;0.0;0.0;0.0;0.0;0.0;0.0
440;Leeftijd: 30 tot 35 jaar;113110;2006;47.0;0.4;0.5;0.7;0.8;1.0;1.6;43.8;0.3;0.4;0.5;0.6;0.8;1.2
441;Leeftijd: 30 tot 35 jaar;113110;2007;44.7;0.4;0.5;0.7;0.8;1.0;1.7;41.8;0.3;0.4;0.5;0.6;0.8;1.3
442;Leeftijd: 30 tot 35 jaar;113110;2008;43.4;0.4;0.5;0.6;0.8;1.0;1.5;40.4;0.3;0.4;0.5;0.6;0.7;1.2
443;Leeftijd: 30 tot 35 jaar;113110;2009;42.4;0.3;0.4;0.6;0.7;0.9;1.5;39.6;0.2;0.3;0.4;0.6;0.7;1.2
444;Leeftijd: 30 tot 35 jaar;114110;2006;137.5;6.3;8.9;12.6;17.2;21.8;33.1;116.2;4.0;5.7;8.2;11.3;14.7;23.2
445;Leeftijd: 30 tot 35 jaar;114110;2007;131.8;6.0;8.6;12.3;16.9;21.8;32.9;112.1;3.9;5.7;8.2;11.4;15.0;23.6
446;Leeftijd: 30 tot 35 jaar;114110;2008;128.0;5.9;8.6;12.5;17.0;21.5;32.0;109.4;4.0;5.9;8.5;11.8;15.1;23.2
447;Leeftijd: 30 tot 35 jaar;114110;2009;122.8;5.6;8.2;12.0;16.2;20.7;31.0;105.0;3.8;5.6;8.2;11.3;14.7;22.8
448;Leeftijd: 30 tot 35 jaar;122690;2006;25.0;2.4;3.4;4.6;6.0;7.4;10.2;17.2;1.2;1.7;2.2;3.0;3.8;5.6
449;Leeftijd: 30 tot 35 jaar;122690;2007;24.4;2.4;3.6;4.9;6.4;7.7;10.4;17.0;1.2;1.7;2.4;3.2;4.1;5.8
450;Leeftijd: 30 tot 35 jaar;122690;2008;23.6;2.3;3.5;4.9;6.3;7.6;10.3;16.7;1.2;1.8;2.5;3.3;4.1;5.9
451;Leeftijd: 30 tot 35 jaar;122690;2009;22.8;2.2;3.4;4.8;6.1;7.4;9.9;16.2;1.1;1.7;2.5;3.2;4.0;5.8
452;Leeftijd: 30 tot 35 jaar;123270;2006;51.4;1.7;2.1;2.6;3.3;4.3;6.6;44.7;1.0;1.3;1.6;2.1;2.8;4.6
453;Leeftijd: 30 tot 35 jaar;123270;2007;48.8;1.5;1.9;2.4;3.2;4.2;6.5;42.5;0.9;1.1;1.5;2.0;2.8;4.6
454;Leeftijd: 30 tot 35 jaar;123270;2008;45.7;1.3;1.7;2.2;3.0;3.8;6.0;40.1;0.7;0.9;1.3;1.8;2.5;4.2
455;Leeftijd: 30 tot 35 jaar;123270;2009;43.8;1.5;1.9;2.5;3.3;4.2;6.3;38.4;0.8;1.0;1.4;2.0;2.7;4.4
456;Leeftijd: 30 tot 35 jaar;124750;2006;44.9;0.4;0.5;0.7;0.8;1.0;1.6;40.0;0.3;0.4;0.5;0.6;0.7;1.2
457;Leeftijd: 30 tot 35 jaar;124750;2007;42.0;0.4;0.5;0.6;0.8;0.9;1.5;37.6;0.3;0.4;0.5;0.6;0.7;1.2
458;Leeftijd: 30 tot 35 jaar;124750;2008;38.8;0.3;0.4;0.6;0.7;0.9;1.5;35.0;0.2;0.3;0.4;0.5;0.7;1.2
459;Leeftijd: 30 tot 35 jaar;124750;2009;37.0;0.2;0.3;0.4;0.6;0.8;1.5;33.4;0.2;0.2;0.3;0.4;0.6;1.2
460;Leeftijd: 30 tot 35 jaar;125910;2006;197.3;10.1;14.2;19.9;28.6;34.1;44.5;159.6;5.6;8.0;11.2;15.7;19.2;26.4
461;Leeftijd: 30 tot 35 jaar;125910;2007;201.0;11.1;15.6;21.3;30.4;36.3;47.2;164.6;6.7;9.5;12.9;17.9;21.8;29.6
462;Leeftijd: 30 tot 35 jaar;125910;2008;202.2;9.9;14.6;19.7;26.6;34.0;45.3;167.5;6.1;9.0;12.2;16.5;21.0;29.1
463;Leeftijd: 30 tot 35 jaar;125910;2009;193.1;10.9;15.2;20.4;25.4;32.1;44.2;159.6;6.4;9.2;12.4;15.7;19.9;28.0
464;Leeftijd: 30 tot 35 jaar;129670;2006;54.8;1.0;1.1;1.2;1.4;1.6;2.4;49.8;0.7;0.8;0.9;1.0;1.2;1.9
465;Leeftijd: 30 tot 35 jaar;129670;2007;52.7;1.0;1.1;1.2;1.3;1.5;2.2;48.1;0.7;0.8;0.9;1.0;1.1;1.7
466;Leeftijd: 30 tot 35 jaar;129670;2008;50.6;1.0;1.0;1.1;1.3;1.4;2.1;46.4;0.8;0.9;0.9;1.1;1.2;1.7
467;Leeftijd: 30 tot 35 jaar;129670;2009;51.3;1.0;1.1;1.2;1.3;1.5;2.1;47.1;0.8;0.9;1.0;1.1;1.3;1.8
468;Leeftijd: 30 tot 35 jaar;130250;2006;45.5;0.8;0.9;1.0;1.2;1.5;2.3;35.0;0.5;0.5;0.6;0.7;0.9;1.4
469;Leeftijd: 30 tot 35 jaar;130250;2007;47.1;0.7;0.8;1.0;1.2;1.4;2.2;36.2;0.5;0.5;0.6;0.7;0.9;1.4
470;Leeftijd: 30 tot 35 jaar;130250;2008;49.4;0.7;0.8;0.9;1.1;1.4;2.0;38.3;0.4;0.5;0.5;0.7;0.8;1.3
471;Leeftijd: 30 tot 35 jaar;130250;2009;51.5;0.7;0.8;0.9;1.1;1.4;2.0;39.8;0.4;0.5;0.6;0.7;0.9;1.3
472;Leeftijd: 30 tot 35 jaar;131410;2006;122.3;3.3;4.7;6.4;8.6;11.0;16.7;86.6;2.0;2.9;3.9;5.3;6.8;10.4
473;Leeftijd: 30 tot 35 jaar;131410;2007;121.6;3.7;5.0;6.7;8.7;11.1;16.6;87.5;2.3;3.1;4.1;5.4;6.9;10.5
474;Leeftijd: 30 tot 35 jaar;131410;2008;121.2;3.1;4.4;5.9;7.9;10.1;15.5;88.3;2.0;2.7;3.7;5.0;6.4;9.9
475;Leeftijd: 30 tot 35 jaar;131410;2009;123.7;3.8;5.0;6.5;8.3;10.3;15.6;90.3;2.5;3.2;4.1;5.3;6.6;10.0
476;Leeftijd: 30 tot 35 jaar;134150;2006;34.5;1.8;2.5;3.4;4.5;5.5;7.4;25.6;1.0;1.4;2.0;2.7;3.3;4.5
477;Leeftijd: 30 tot 35 jaar;134150;2007;33.2;1.8;2.6;3.6;4.6;5.6;7.5;24.8;1.1;1.5;2.2;2.8;3.4;4.7
478;Leeftijd: 30 tot 35 jaar;134150;2008;32.3;1.7;2.4;3.3;4.4;5.3;7.2;24.3;1.0;1.4;2.0;2.7;3.3;4.6
479;Leeftijd: 30 tot 35 jaar;134150;2009;32.2;1.6;2.3;3.2;4.1;5.1;6.9;24.3;1.0;1.3;1.9;2.6;3.2;4.4
480;Leeftijd: 35 tot 40 jaar;100010;2006;990.9;34.7;47.7;64.8;88.4;108.7;151.9;794.6;20.3;27.8;37.5;51.0;63.8;92.9
481;Leeftijd: 35 tot 40 jaar;100010;2007;999.7;36.3;50.3;68.1;92.9;114.1;158.1;806.0;21.9;30.2;40.9;55.3;69.0;99.2
482;Leeftijd: 35 tot 40 jaar;100010;2008;985.0;33.8;47.9;65.1;86.3;108.7;153.3;798.5;20.9;29.5;40.2;53.4;67.5;98.0
483;Leeftijd: 35 tot 40 jaar;100010;2009;935.4;32.8;46.1;62.4;79.7;100.4;143.4;757.4;20.2;28.3;38.6;49.8;63.2;91.8
484;Leeftijd: 35 tot 40 jaar;100070;2006;12.8;0.7;0.9;1.2;1.5;1.8;2.5;10.6;0.4;0.5;0.7;0.9;1.1;1.6
485;Leeftijd: 35 tot 40 jaar;100070;2007;12.7;0.7;0.9;1.2;1.6;1.9;2.7;10.5;0.4;0.6;0.8;1.0;1.3;1.8
486;Leeftijd: 35 tot 40 jaar;100070;2008;12.2;0.6;0.9;1.2;1.5;1.9;2.6;10.2;0.4;0.6;0.8;1.0;1.3;1.8
487;Leeftijd: 35 tot 40 jaar;100070;2009;11.6;0.6;0.8;1.1;1.4;1.8;2.6;9.7;0.4;0.6;0.8;1.0;1.3;1.8
488;Leeftijd: 35 tot 40 jaar;101030;2006;1.1;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
489;Leeftijd: 35 tot 40 jaar;101030;2007;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
490;Leeftijd: 35 tot 40 jaar;101030;2008;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9;0.0;0.0;0.0;0.0;0.0;0.0
491;Leeftijd: 35 tot 40 jaar;101030;2009;1.1;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
492;Leeftijd: 35 tot 40 jaar;101760;2006;131.6;3.0;4.5;6.3;8.8;11.0;17.0;119.9;2.2;3.3;4.7;6.8;8.6;13.7
493;Leeftijd: 35 tot 40 jaar;101760;2007;127.4;2.9;4.4;6.4;8.7;11.1;16.9;116.3;2.2;3.4;5.0;6.9;8.8;13.8
494;Leeftijd: 35 tot 40 jaar;101760;2008;123.9;3.0;4.6;6.7;9.0;11.1;16.6;112.8;2.3;3.6;5.3;7.2;8.9;13.6
495;Leeftijd: 35 tot 40 jaar;101760;2009;113.0;2.8;4.7;6.9;9.0;11.5;15.9;102.7;2.3;3.6;5.4;7.2;9.4;13.1
496;Leeftijd: 35 tot 40 jaar;112710;2006;3.0;0.0;0.0;0.0;0.0;0.0;0.0;2.7;0.0;0.0;0.0;0.0;0.0;0.0
497;Leeftijd: 35 tot 40 jaar;112710;2007;3.0;0.0;0.0;0.0;0.0;0.0;0.0;2.8;0.0;0.0;0.0;0.0;0.0;0.0
498;Leeftijd: 35 tot 40 jaar;112710;2008;2.8;0.0;0.0;0.0;0.0;0.0;0.0;2.6;0.0;0.0;0.0;0.0;0.0;0.0
499;Leeftijd: 35 tot 40 jaar;112710;2009;3.0;0.0;0.0;0.0;0.0;0.0;0.0;2.8;0.0;0.0;0.0;0.0;0.0;0.0
500;Leeftijd: 35 tot 40 jaar;113110;2006;53.0;0.5;0.7;0.8;0.9;1.1;1.7;48.9;0.4;0.4;0.5;0.6;0.8;1.1
501;Leeftijd: 35 tot 40 jaar;113110;2007;53.1;0.5;0.6;0.8;1.0;1.2;1.8;49.0;0.4;0.5;0.6;0.7;0.8;1.3
502;Leeftijd: 35 tot 40 jaar;113110;2008;52.3;0.4;0.6;0.7;0.9;1.1;1.7;48.0;0.3;0.4;0.5;0.6;0.8;1.2
503;Leeftijd: 35 tot 40 jaar;113110;2009;49.7;0.4;0.5;0.6;0.8;1.0;1.5;45.6;0.3;0.4;0.5;0.6;0.7;1.1
504;Leeftijd: 35 tot 40 jaar;114110;2006;154.4;7.3;10.1;14.0;18.5;23.0;33.4;126.4;4.4;6.0;8.2;10.9;13.7;20.7
505;Leeftijd: 35 tot 40 jaar;114110;2007;156.5;7.3;10.2;14.3;19.0;23.8;34.7;129.0;4.5;6.3;8.7;11.6;14.7;22.2
506;Leeftijd: 35 tot 40 jaar;114110;2008;155.7;7.2;10.2;14.4;19.2;24.0;34.7;128.8;4.5;6.4;9.0;12.0;15.1;22.6
507;Leeftijd: 35 tot 40 jaar;114110;2009;147.5;6.2;9.1;13.2;17.5;22.1;32.2;122.1;3.9;5.7;8.2;11.0;14.1;21.2
508;Leeftijd: 35 tot 40 jaar;122690;2006;24.6;2.3;3.2;4.3;5.7;7.1;9.8;16.1;1.1;1.5;2.0;2.7;3.5;5.0
509;Leeftijd: 35 tot 40 jaar;122690;2007;25.1;2.4;3.5;4.8;6.3;7.7;10.4;16.7;1.1;1.6;2.3;3.1;3.9;5.4
510;Leeftijd: 35 tot 40 jaar;122690;2008;24.6;2.2;3.5;4.9;6.3;7.7;10.4;16.5;1.1;1.7;2.4;3.2;4.0;5.6
511;Leeftijd: 35 tot 40 jaar;122690;2009;22.9;2.0;3.2;4.5;5.7;7.0;9.5;15.4;1.0;1.5;2.2;2.9;3.6;5.1
512;Leeftijd: 35 tot 40 jaar;123270;2006;63.1;2.1;2.6;3.2;3.9;4.8;6.9;53.7;1.1;1.3;1.7;2.2;2.8;4.4
513;Leeftijd: 35 tot 40 jaar;123270;2007;62.4;2.1;2.6;3.2;3.9;4.9;7.1;53.2;1.0;1.3;1.6;2.2;2.9;4.5
514;Leeftijd: 35 tot 40 jaar;123270;2008;59.0;2.0;2.5;3.0;3.8;4.7;6.8;50.7;0.9;1.2;1.5;2.0;2.7;4.2
515;Leeftijd: 35 tot 40 jaar;123270;2009;54.9;2.1;2.6;3.2;4.0;4.8;6.8;46.9;0.9;1.2;1.6;2.1;2.7;4.2
516;Leeftijd: 35 tot 40 jaar;124750;2006;53.0;0.5;0.7;0.8;1.0;1.2;1.7;45.6;0.4;0.4;0.5;0.6;0.8;1.2
517;Leeftijd: 35 tot 40 jaar;124750;2007;53.2;0.5;0.6;0.8;0.9;1.1;1.7;46.0;0.4;0.4;0.5;0.6;0.8;1.1
518;Leeftijd: 35 tot 40 jaar;124750;2008;50.5;0.4;0.6;0.7;0.9;1.0;1.6;43.9;0.3;0.4;0.5;0.6;0.7;1.1
519;Leeftijd: 35 tot 40 jaar;124750;2009;47.8;0.3;0.4;0.5;0.6;0.8;1.3;41.8;0.2;0.3;0.3;0.4;0.6;0.9
520;Leeftijd: 35 tot 40 jaar;125910;2006;197.7;9.9;14.0;19.6;29.2;34.6;44.0;155.5;5.5;7.7;10.7;15.4;18.7;24.9
521;Leeftijd: 35 tot 40 jaar;125910;2007;209.7;11.2;15.9;21.6;32.1;38.3;48.5;166.6;6.6;9.4;12.6;18.0;21.8;28.9
522;Leeftijd: 35 tot 40 jaar;125910;2008;212.3;10.2;14.8;20.0;27.0;35.2;46.8;170.4;6.2;9.0;12.0;16.1;20.7;28.5
523;Leeftijd: 35 tot 40 jaar;125910;2009;197.8;10.3;14.3;18.9;23.5;30.2;43.0;158.6;6.0;8.4;11.2;14.1;17.9;25.7
524;Leeftijd: 35 tot 40 jaar;129670;2006;66.8;1.3;1.4;1.6;1.7;2.0;2.7;58.2;0.9;1.0;1.1;1.2;1.4;2.0
525;Leeftijd: 35 tot 40 jaar;129670;2007;66.0;1.4;1.4;1.5;1.7;1.9;2.4;57.8;1.0;1.0;1.1;1.2;1.4;1.9
526;Leeftijd: 35 tot 40 jaar;129670;2008;64.1;1.3;1.4;1.4;1.6;1.7;2.3;56.5;1.0;1.1;1.2;1.3;1.4;1.8
527;Leeftijd: 35 tot 40 jaar;129670;2009;63.3;1.2;1.2;1.3;1.4;1.6;2.1;56.0;1.0;1.0;1.1;1.2;1.3;1.8
