ID;RegioS;SamenstellingVanHetHuishouden;AantalHuishoudens_1;GemiddBesteedbInkomenPerHuishouden_2;GemiddGestandaardiseerdInkPerHuish_3
402;Leeuwarden;Paar zonder kinderen;20.3;29.4;21.5
403;Leeuwarden;Paar met kinderen;18.3;35.7;19.1
404;Leeuwarden;Eenoudergezin;3.9;22.5;15.5
405;Zwolle;Totaal particulier huishouden;67.4;29.0;20.0
406;Zwolle;Eenpersoonshuishouden;20.7;17.4;17.4
407;Zwolle;Paar zonder kinderen;20.7;31.3;22.8
408;Zwolle;Paar met kinderen;20.9;38.2;20.3
409;Zwolle;Eenoudergezin;3.4;24.1;16.4
410;Enschede;Totaal particulier huishouden;126.5;26.8;18.7
411;Enschede;Eenpersoonshuishouden;39.6;16.4;16.4
412;Enschede;Paar zonder kinderen;39.3;29.0;21.2
413;Enschede;Paar met kinderen;36.9;35.4;19.0
414;Enschede;Eenoudergezin;6.8;22.6;15.5
415;Apeldoorn;Totaal particulier huishouden;86.2;29.7;20.4
416;Apeldoorn;Eenpersoonshuishouden;25.2;17.7;17.7
417;Apeldoorn;Paar zonder kinderen;27.4;31.8;23.2
418;Apeldoorn;Paar met kinderen;26.5;38.4;20.5
419;Apeldoorn;Eenoudergezin;4.2;25.7;17.4
420;Arnhem;Totaal particulier huishouden;146.9;28.4;19.9
421;Arnhem;Eenpersoonshuishouden;47.1;17.4;17.4
422;Arnhem;Paar zonder kinderen;44.7;31.5;23.0
423;Arnhem;Paar met kinderen;42.3;37.6;20.3
424;Arnhem;Eenoudergezin;8.6;23.2;15.8
425;Nijmegen;Totaal particulier huishouden;113.9;28.1;19.7
426;Nijmegen;Eenpersoonshuishouden;39.1;16.9;16.9
427;Nijmegen;Paar zonder kinderen;32.4;31.3;22.8
428;Nijmegen;Paar met kinderen;32.1;38.4;20.7
429;Nijmegen;Eenoudergezin;7.2;23.9;16.4
430;Amersfoort;Totaal particulier huishouden;105.6;31.9;21.8
431;Amersfoort;Eenpersoonshuishouden;31.7;18.9;18.9
432;Amersfoort;Paar zonder kinderen;30.4;34.6;25.2
433;Amersfoort;Paar met kinderen;35.1;41.5;22.1
434;Amersfoort;Eenoudergezin;5.5;26.1;17.8
435;Utrecht;Totaal particulier huishouden;236.2;30.7;21.8
436;Utrecht;Eenpersoonshuishouden;86.6;19.0;19.0
437;Utrecht;Paar zonder kinderen;65.2;35.4;25.8
438;Utrecht;Paar met kinderen;62.9;41.9;22.5
439;Utrecht;Eenoudergezin;13.8;25.3;17.3
440;Amsterdam;Totaal particulier huishouden;655.2;28.0;20.6
441;Amsterdam;Eenpersoonshuishouden;275.4;18.5;18.5
442;Amsterdam;Paar zonder kinderen;154.3;34.2;25.0
443;Amsterdam;Paar met kinderen;147.6;39.7;21.5
444;Amsterdam;Eenoudergezin;55.0;23.2;16.0
445;Haarlem;Totaal particulier huishouden;175.7;30.9;21.9
446;Haarlem;Eenpersoonshuishouden;61.7;19.1;19.1
447;Haarlem;Paar zonder kinderen;50.9;34.7;25.3
448;Haarlem;Paar met kinderen;48.4;42.2;22.7
449;Haarlem;Eenoudergezin;10.1;25.4;17.4
450;Leiden;Totaal particulier huishouden;133.9;31.9;22.1
451;Leiden;Eenpersoonshuishouden;44.6;19.2;19.2
452;Leiden;Paar zonder kinderen;37.4;34.8;25.4
453;Leiden;Paar met kinderen;41.4;43.1;22.9
454;Leiden;Eenoudergezin;7.2;27.1;18.5
455;'s-Gravenhage;Totaal particulier huishouden;394.5;28.9;21.1
456;'s-Gravenhage;Eenpersoonshuishouden;158.6;19.0;19.0
457;'s-Gravenhage;Paar zonder kinderen;99.8;34.4;25.1
458;'s-Gravenhage;Paar met kinderen;92.0;40.5;21.9
459;'s-Gravenhage;Eenoudergezin;29.8;23.6;16.2
460;Rotterdam;Totaal particulier huishouden;528.0;27.1;19.4
461;Rotterdam;Eenpersoonshuishouden;195.6;17.1;17.1
462;Rotterdam;Paar zonder kinderen;142.8;31.3;22.8
463;Rotterdam;Paar met kinderen;128.6;38.0;20.5
464;Rotterdam;Eenoudergezin;42.0;22.2;15.2
465;Dordrecht;Totaal particulier huishouden;118.0;29.2;20.0
466;Dordrecht;Eenpersoonshuishouden;35.1;17.2;17.2
467;Dordrecht;Paar zonder kinderen;35.7;31.1;22.7
468;Dordrecht;Paar met kinderen;36.8;38.9;20.8
469;Dordrecht;Eenoudergezin;6.9;24.1;16.5
470;Breda;Totaal particulier huishouden;125.7;29.9;20.7
471;Breda;Eenpersoonshuishouden;37.1;17.9;17.9
472;Breda;Paar zonder kinderen;40.4;31.7;23.2
473;Breda;Paar met kinderen;38.0;39.6;21.3
474;Breda;Eenoudergezin;6.7;24.9;17.0
475;Tilburg;Totaal particulier huishouden;115.5;29.0;19.9
476;Tilburg;Eenpersoonshuishouden;34.4;17.2;17.2
477;Tilburg;Paar zonder kinderen;35.5;30.7;22.4
478;Tilburg;Paar met kinderen;35.3;39.0;20.9
479;Tilburg;Eenoudergezin;6.9;23.2;15.8
480;'s-Hertogenbosch;Totaal particulier huishouden;77.4;30.3;21.1
481;'s-Hertogenbosch;Eenpersoonshuishouden;24.6;18.4;18.4
482;'s-Hertogenbosch;Paar zonder kinderen;22.9;33.5;24.5
483;'s-Hertogenbosch;Paar met kinderen;23.1;40.0;21.5
484;'s-Hertogenbosch;Eenoudergezin;4.3;24.4;16.7
485;Eindhoven;Totaal particulier huishouden;166.4;29.3;20.6
486;Eindhoven;Eenpersoonshuishouden;53.5;18.0;18.0
487;Eindhoven;Paar zonder kinderen;53.2;32.4;23.6
488;Eindhoven;Paar met kinderen;46.1;38.9;20.9
489;Eindhoven;Eenoudergezin;8.9;24.5;16.8
490;Geleen/Sittard;Totaal particulier huishouden;65.1;28.8;19.8
491;Geleen/Sittard;Eenpersoonshuishouden;17.9;16.8;16.8
492;Geleen/Sittard;Paar zonder kinderen;21.6;30.1;22.0
493;Geleen/Sittard;Paar met kinderen;19.8;38.0;20.6
494;Geleen/Sittard;Eenoudergezin;3.8;24.2;16.7
495;Heerlen;Totaal particulier huishouden;115.5;26.4;18.6
496;Heerlen;Eenpersoonshuishouden;36.6;16.3;16.3
497;Heerlen;Paar zonder kinderen;36.9;28.2;20.6
498;Heerlen;Paar met kinderen;31.5;35.8;19.5
499;Heerlen;Eenoudergezin;7.2;22.9;15.9
500;Maastricht;Totaal particulier huishouden;77.3;28.0;19.7
501;Maastricht;Eenpersoonshuishouden;24.9;17.0;17.0
502;Maastricht;Paar zonder kinderen;24.0;30.2;22.0
503;Maastricht;Paar met kinderen;21.2;38.3;20.8
504;Maastricht;Eenoudergezin;4.7;23.5;16.3
505;Appingedam;Totaal particulier huishouden;5.5;25.9;18.4
506;Appingedam;Eenpersoonshuishouden;1.7;16.6;16.6
507;Appingedam;Paar zonder kinderen;1.9;28.1;20.5
508;Appingedam;Paar met kinderen;1.5;34.4;18.6
509;Appingedam;Eenoudergezin;0.3;21.4;14.8
510;Bedum;Totaal particulier huishouden;4.1;29.0;19.4
511;Bedum;Eenpersoonshuishouden;1.0;17.6;17.6
512;Bedum;Paar zonder kinderen;1.3;28.1;20.5
513;Bedum;Paar met kinderen;1.6;37.4;19.8
514;Bedum;Eenoudergezin;0.2;25.8;17.7
515;Bellingwedde;Totaal particulier huishouden;4.1;25.7;17.7
516;Bellingwedde;Eenpersoonshuishouden;1.1;14.6;14.6
517;Bellingwedde;Paar zonder kinderen;1.5;26.4;19.3
518;Bellingwedde;Paar met kinderen;1.2;33.9;18.4
519;Bellingwedde;Eenoudergezin;0.2;23.0;15.9
520;Ten Boer;Totaal particulier huishouden;2.8;28.9;19.2
521;Ten Boer;Eenpersoonshuishouden;0.7;16.9;16.9
522;Ten Boer;Paar zonder kinderen;0.8;30.3;22.1
523;Ten Boer;Paar met kinderen;1.1;35.8;18.9
524;Ten Boer;Eenoudergezin;0.1;21.1;15.0
525;Delfzijl;Totaal particulier huishouden;12.2;26.2;18.3
526;Delfzijl;Eenpersoonshuishouden;3.5;16.3;16.3
527;Delfzijl;Paar zonder kinderen;4.1;28.0;20.4
528;Delfzijl;Paar met kinderen;3.5;34.0;18.3
529;Delfzijl;Eenoudergezin;0.7;21.6;14.8
530;Groningen;Totaal particulier huishouden;77.6;24.7;18.6
531;Groningen;Eenpersoonshuishouden;34.8;16.7;16.7
532;Groningen;Paar zonder kinderen;21.0;30.4;22.2
533;Groningen;Paar met kinderen;14.1;36.3;19.7
534;Groningen;Eenoudergezin;5.7;21.3;14.8
535;Grootegast;Totaal particulier huishouden;4.5;27.5;18.0
536;Grootegast;Eenpersoonshuishouden;1.0;15.5;15.5
537;Grootegast;Paar zonder kinderen;1.4;27.4;20.0
538;Grootegast;Paar met kinderen;1.8;34.7;18.1
539;Grootegast;Eenoudergezin;0.2;23.4;15.8
540;Haren;Totaal particulier huishouden;8.1;35.4;25.3
541;Haren;Eenpersoonshuishouden;2.5;23.5;23.5
542;Haren;Paar zonder kinderen;2.8;40.5;29.5
543;Haren;Paar met kinderen;2.2;43.4;23.2
544;Haren;Eenoudergezin;0.4;27.8;19.6
545;Hoogezand-Sappemeer;Totaal particulier huishouden;14.1;25.7;17.9
546;Hoogezand-Sappemeer;Eenpersoonshuishouden;4.3;15.7;15.7
547;Hoogezand-Sappemeer;Paar zonder kinderen;4.7;27.4;20.0
548;Hoogezand-Sappemeer;Paar met kinderen;4.1;33.8;18.3
549;Hoogezand-Sappemeer;Eenoudergezin;0.7;22.2;15.3
550;Leek;Totaal particulier huishouden;7.5;28.7;19.2
551;Leek;Eenpersoonshuishouden;1.9;16.4;16.4
552;Leek;Paar zonder kinderen;2.4;29.0;21.2
553;Leek;Paar met kinderen;2.6;37.4;19.8
554;Leek;Eenoudergezin;0.4;24.9;17.0
555;Loppersum;Totaal particulier huishouden;4.4;27.8;18.8
556;Loppersum;Eenpersoonshuishouden;1.1;16.4;16.4
557;Loppersum;Paar zonder kinderen;1.4;28.7;20.9
558;Loppersum;Paar met kinderen;1.5;35.3;18.7
559;Loppersum;Eenoudergezin;0.2;26.2;17.8
560;Marum;Totaal particulier huishouden;3.9;28.8;19.2
561;Marum;Eenpersoonshuishouden;0.9;17.7;17.7
562;Marum;Paar zonder kinderen;1.2;28.5;20.8
563;Marum;Paar met kinderen;1.5;36.3;19.2
564;Marum;Eenoudergezin;0.2;23.8;16.0
565;Almere;Totaal particulier huishouden;64.0;30.1;20.2
566;Almere;Eenpersoonshuishouden;16.1;18.1;18.1
567;Almere;Paar zonder kinderen;16.5;32.8;23.9
568;Almere;Paar met kinderen;23.8;37.5;20.3
569;Almere;Eenoudergezin;5.4;22.1;15.1
570;Stadskanaal;Totaal particulier huishouden;14.2;25.3;17.4
571;Stadskanaal;Eenpersoonshuishouden;4.1;15.3;15.3
572;Stadskanaal;Paar zonder kinderen;4.8;25.5;18.6
573;Stadskanaal;Paar met kinderen;4.3;34.5;18.5
574;Stadskanaal;Eenoudergezin;0.7;21.4;14.6
575;Scheemda;Totaal particulier huishouden;5.8;27.1;18.4
576;Scheemda;Eenpersoonshuishouden;1.4;16.0;16.0
577;Scheemda;Paar zonder kinderen;2.0;26.9;19.7
578;Scheemda;Paar met kinderen;2.0;34.9;18.8
579;Scheemda;Eenoudergezin;0.2;24.9;16.6
580;Slochteren;Totaal particulier huishouden;5.9;29.5;19.7
581;Slochteren;Eenpersoonshuishouden;1.4;16.6;16.6
582;Slochteren;Paar zonder kinderen;2.0;29.3;21.4
583;Slochteren;Paar met kinderen;2.1;38.0;20.3
584;Slochteren;Eenoudergezin;0.3;22.3;15.6
585;Veendam;Totaal particulier huishouden;11.8;26.7;18.3
586;Veendam;Eenpersoonshuishouden;3.2;15.8;15.8
587;Veendam;Paar zonder kinderen;3.9;27.8;20.3
588;Veendam;Paar met kinderen;3.6;35.1;19.0
589;Veendam;Eenoudergezin;0.8;22.5;15.6
590;Vlagtwedde;Totaal particulier huishouden;7.0;24.9;17.2
591;Vlagtwedde;Eenpersoonshuishouden;1.9;14.9;14.9
592;Vlagtwedde;Paar zonder kinderen;2.6;25.6;18.7
593;Vlagtwedde;Paar met kinderen;2.1;32.4;17.5
594;Vlagtwedde;Eenoudergezin;0.3;22.9;15.9
595;Zeewolde;Totaal particulier huishouden;7.3;30.3;20.3
596;Zeewolde;Eenpersoonshuishouden;1.9;19.5;19.5
597;Zeewolde;Paar zonder kinderen;2.0;31.1;22.7
598;Zeewolde;Paar met kinderen;3.0;37.6;19.9
599;Zeewolde;Eenoudergezin;0.3;21.5;14.5
600;Skarsterlân;Totaal particulier huishouden;10.6;28.8;19.4
601;Skarsterlân;Eenpersoonshuishouden;2.7;17.3;17.3
602;Skarsterlân;Paar zonder kinderen;3.4;29.1;21.2
603;Skarsterlân;Paar met kinderen;3.8;36.4;19.2
604;Skarsterlân;Eenoudergezin;0.5;26.9;18.2
605;Winschoten;Totaal particulier huishouden;8.3;24.5;17.6
606;Winschoten;Eenpersoonshuishouden;3.0;14.9;14.9
607;Winschoten;Paar zonder kinderen;2.7;26.9;19.6
608;Winschoten;Paar met kinderen;2.0;35.1;19.0
609;Winschoten;Eenoudergezin;0.5;21.5;14.8
610;Winsum;Totaal particulier huishouden;5.5;28.9;19.6
611;Winsum;Eenpersoonshuishouden;1.5;17.1;17.1
612;Winsum;Paar zonder kinderen;1.7;31.0;22.6
613;Winsum;Paar met kinderen;2.0;36.3;19.3
614;Winsum;Eenoudergezin;0.3;24.0;16.3
615;Boarnsterhim;Totaal particulier huishouden;7.7;28.4;19.4
616;Boarnsterhim;Eenpersoonshuishouden;2.0;16.4;16.4
617;Boarnsterhim;Paar zonder kinderen;2.7;29.9;21.8
618;Boarnsterhim;Paar met kinderen;2.6;36.8;19.7
619;Boarnsterhim;Eenoudergezin;0.3;20.9;14.4
620;Zuidhorn;Totaal particulier huishouden;6.8;29.9;19.9
621;Zuidhorn;Eenpersoonshuishouden;1.6;17.5;17.5
622;Zuidhorn;Paar zonder kinderen;2.1;31.8;23.2
623;Zuidhorn;Paar met kinderen;2.6;36.3;19.1
624;Zuidhorn;Eenoudergezin;0.3;26.8;18.2
625;Dongeradeel;Totaal particulier huishouden;9.9;25.7;17.5
626;Dongeradeel;Eenpersoonshuishouden;2.9;15.8;15.8
627;Dongeradeel;Paar zonder kinderen;3.0;26.1;19.1
628;Dongeradeel;Paar met kinderen;3.4;33.1;17.4
629;Dongeradeel;Eenoudergezin;0.5;24.8;16.9
630;Achtkarspelen;Totaal particulier huishouden;10.8;26.7;17.6
631;Achtkarspelen;Eenpersoonshuishouden;2.6;14.9;14.9
632;Achtkarspelen;Paar zonder kinderen;3.2;26.0;19.0
633;Achtkarspelen;Paar met kinderen;4.2;34.5;18.3
634;Achtkarspelen;Eenoudergezin;0.6;24.5;16.4
635;Ameland;Totaal particulier huishouden;1.5;27.8;19.1
636;Ameland;Eenpersoonshuishouden;0.5;17.8;17.8
637;Ameland;Paar zonder kinderen;0.4;27.5;20.1
638;Ameland;Paar met kinderen;0.5;37.2;19.5
639;Ameland;Eenoudergezin;;;
640;het Bildt;Totaal particulier huishouden;4.3;26.1;17.7
641;het Bildt;Eenpersoonshuishouden;1.2;15.1;15.1
642;het Bildt;Paar zonder kinderen;1.4;27.3;19.9
643;het Bildt;Paar met kinderen;1.5;33.3;17.7
644;het Bildt;Eenoudergezin;0.2;25.7;17.5
645;Bolsward;Totaal particulier huishouden;4.0;26.0;18.3
646;Bolsward;Eenpersoonshuishouden;1.3;16.2;16.2
647;Bolsward;Paar zonder kinderen;1.3;28.6;20.9
648;Bolsward;Paar met kinderen;1.1;34.4;18.2
649;Bolsward;Eenoudergezin;0.2;24.0;16.1
650;Dantumadeel;Totaal particulier huishouden;7.3;26.8;17.6
651;Dantumadeel;Eenpersoonshuishouden;1.7;15.2;15.2
652;Dantumadeel;Paar zonder kinderen;2.3;25.8;18.8
653;Dantumadeel;Paar met kinderen;2.9;34.2;17.9
654;Dantumadeel;Eenoudergezin;0.3;24.9;16.7
655;Franekeradeel;Totaal particulier huishouden;8.4;26.5;18.2
656;Franekeradeel;Eenpersoonshuishouden;2.5;15.9;15.9
657;Franekeradeel;Paar zonder kinderen;2.6;28.0;20.4
658;Franekeradeel;Paar met kinderen;2.7;34.6;18.3
659;Franekeradeel;Eenoudergezin;0.4;24.8;16.9
660;Harlingen;Totaal particulier huishouden;6.5;26.3;18.4
661;Harlingen;Eenpersoonshuishouden;2.1;15.8;15.8
662;Harlingen;Paar zonder kinderen;2.0;29.1;21.2
663;Harlingen;Paar met kinderen;1.9;35.4;19.0
664;Harlingen;Eenoudergezin;0.5;22.0;15.0
665;Heerenveen;Totaal particulier huishouden;18.2;27.4;19.3
666;Heerenveen;Eenpersoonshuishouden;5.9;16.8;16.8
667;Heerenveen;Paar zonder kinderen;5.9;30.0;21.9
668;Heerenveen;Paar met kinderen;5.1;36.7;19.6
669;Heerenveen;Eenoudergezin;1.0;23.9;16.3
670;Kollumerland c.a.;Totaal particulier huishouden;5.2;27.0;18.1
671;Kollumerland c.a.;Eenpersoonshuishouden;1.3;16.0;16.0
672;Kollumerland c.a.;Paar zonder kinderen;1.6;28.1;20.5
673;Kollumerland c.a.;Paar met kinderen;1.9;33.3;17.5
674;Kollumerland c.a.;Eenoudergezin;0.2;25.8;17.6
675;Leeuwarden;Totaal particulier huishouden;40.3;25.0;18.4
676;Leeuwarden;Eenpersoonshuishouden;16.2;16.4;16.4
677;Leeuwarden;Paar zonder kinderen;11.5;29.4;21.5
678;Leeuwarden;Paar met kinderen;8.8;35.2;19.0
679;Leeuwarden;Eenoudergezin;2.7;21.5;14.8
680;Leeuwarderadeel;Totaal particulier huishouden;3.9;30.3;20.1
681;Leeuwarderadeel;Eenpersoonshuishouden;0.8;19.6;19.6
682;Leeuwarderadeel;Paar zonder kinderen;1.3;29.6;21.6
683;Leeuwarderadeel;Paar met kinderen;1.6;36.5;19.4
684;Leeuwarderadeel;Eenoudergezin;0.2;26.0;18.0
685;Lemsterland;Totaal particulier huishouden;5.4;28.0;19.2
686;Lemsterland;Eenpersoonshuishouden;1.5;16.3;16.3
687;Lemsterland;Paar zonder kinderen;1.8;30.0;21.9
688;Lemsterland;Paar met kinderen;1.7;35.9;19.1
689;Lemsterland;Eenoudergezin;0.2;25.5;17.5
690;Menaldumadeel;Totaal particulier huishouden;5.5;29.1;19.4
691;Menaldumadeel;Eenpersoonshuishouden;1.3;16.5;16.5
692;Menaldumadeel;Paar zonder kinderen;1.8;29.6;21.6
693;Menaldumadeel;Paar met kinderen;2.1;36.6;19.5
694;Menaldumadeel;Eenoudergezin;0.2;25.3;17.6
695;Ooststellingwerf;Totaal particulier huishouden;10.9;26.6;18.2
696;Ooststellingwerf;Eenpersoonshuishouden;3.0;15.7;15.7
697;Ooststellingwerf;Paar zonder kinderen;3.5;27.9;20.3
698;Ooststellingwerf;Paar met kinderen;3.6;34.4;18.4
699;Ooststellingwerf;Eenoudergezin;0.6;22.2;15.2
700;Opsterland;Totaal particulier huishouden;11.4;28.1;19.1
701;Opsterland;Eenpersoonshuishouden;2.9;17.0;17.0
702;Opsterland;Paar zonder kinderen;3.8;29.1;21.3
703;Opsterland;Paar met kinderen;4.0;35.4;18.8
704;Opsterland;Eenoudergezin;0.4;24.0;16.1
705;Schiermonnikoog;Totaal particulier huishouden;0.5;28.0;21.7
706;Schiermonnikoog;Eenpersoonshuishouden;0.2;24.0;24.0
707;Schiermonnikoog;Paar zonder kinderen;0.1;29.8;21.8
708;Schiermonnikoog;Paar met kinderen;0.1;34.8;18.9
709;Schiermonnikoog;Eenoudergezin;;;
710;Smallingerland;Totaal particulier huishouden;22.2;27.0;18.6
711;Smallingerland;Eenpersoonshuishouden;6.6;16.2;16.2
712;Smallingerland;Paar zonder kinderen;7.0;28.8;21.0
713;Smallingerland;Paar met kinderen;6.7;35.9;19.0
714;Smallingerland;Eenoudergezin;1.4;23.1;15.8
715;Sneek;Totaal particulier huishouden;14.1;26.1;18.5
716;Sneek;Eenpersoonshuishouden;4.7;16.2;16.2
717;Sneek;Paar zonder kinderen;4.3;29.6;21.6
718;Sneek;Paar met kinderen;3.9;34.8;18.6
719;Sneek;Eenoudergezin;0.9;20.9;14.4
720;Terschelling;Totaal particulier huishouden;2.1;28.4;20.3
721;Terschelling;Eenpersoonshuishouden;0.8;18.2;18.2
722;Terschelling;Paar zonder kinderen;0.6;31.4;22.9
723;Terschelling;Paar met kinderen;0.5;37.9;20.4
724;Terschelling;Eenoudergezin;0.1;28.7;19.8
725;Vlieland;Totaal particulier huishouden;0.5;28.8;20.3
726;Vlieland;Eenpersoonshuishouden;0.2;18.5;18.5
727;Vlieland;Paar zonder kinderen;0.2;30.1;22.0
728;Vlieland;Paar met kinderen;0.2;39.7;21.3
729;Vlieland;Eenoudergezin;;;
730;Weststellingwerf;Totaal particulier huishouden;10.8;26.7;18.4
731;Weststellingwerf;Eenpersoonshuishouden;3.1;15.7;15.7
732;Weststellingwerf;Paar zonder kinderen;3.6;28.4;20.7
733;Weststellingwerf;Paar met kinderen;3.3;35.1;18.7
734;Weststellingwerf;Eenoudergezin;0.5;23.9;16.1
735;Nijefurd;Totaal particulier huishouden;4.5;26.6;18.4
736;Nijefurd;Eenpersoonshuishouden;1.3;15.4;15.4
737;Nijefurd;Paar zonder kinderen;1.5;28.8;21.0
738;Nijefurd;Paar met kinderen;1.4;34.2;18.0
739;Nijefurd;Eenoudergezin;0.2;27.9;19.1
740;Assen;Totaal particulier huishouden;25.4;27.6;19.3
741;Assen;Eenpersoonshuishouden;8.0;16.9;16.9
742;Assen;Paar zonder kinderen;7.7;30.7;22.4
743;Assen;Paar met kinderen;7.5;36.5;19.6
744;Assen;Eenoudergezin;1.6;22.6;15.5
745;Coevorden;Totaal particulier huishouden;14.6;27.3;18.6
746;Coevorden;Eenpersoonshuishouden;3.7;16.4;16.4
747;Coevorden;Paar zonder kinderen;4.9;28.4;20.8
748;Coevorden;Paar met kinderen;4.8;34.1;18.3
749;Coevorden;Eenoudergezin;0.6;24.3;16.6
750;Emmen;Totaal particulier huishouden;44.5;26.4;18.1
751;Emmen;Eenpersoonshuishouden;12.0;15.8;15.8
752;Emmen;Paar zonder kinderen;14.8;27.1;19.8
753;Emmen;Paar met kinderen;14.1;34.2;18.4
754;Emmen;Eenoudergezin;2.3;22.5;15.5
755;Hoogeveen;Totaal particulier huishouden;21.5;27.3;18.6
756;Hoogeveen;Eenpersoonshuishouden;6.0;16.7;16.7
757;Hoogeveen;Paar zonder kinderen;6.9;27.9;20.4
758;Hoogeveen;Paar met kinderen;7.0;35.3;18.7
759;Hoogeveen;Eenoudergezin;1.1;23.7;16.1
760;Meppel;Totaal particulier huishouden;12.8;27.9;19.5
761;Meppel;Eenpersoonshuishouden;4.0;17.2;17.2
762;Meppel;Paar zonder kinderen;4.0;29.9;21.8
763;Meppel;Paar met kinderen;3.8;37.4;20.0
764;Meppel;Eenoudergezin;0.6;22.8;15.7
765;Littenseradiel;Totaal particulier huishouden;4.1;29.7;19.7
766;Littenseradiel;Eenpersoonshuishouden;1.0;17.4;17.4
767;Littenseradiel;Paar zonder kinderen;1.3;29.9;21.8
768;Littenseradiel;Paar met kinderen;1.6;37.1;19.6
769;Littenseradiel;Eenoudergezin;0.2;24.3;16.8
770;Almelo;Totaal particulier huishouden;29.5;26.2;18.1
771;Almelo;Eenpersoonshuishouden;8.8;16.3;16.3
772;Almelo;Paar zonder kinderen;9.0;28.0;20.5
773;Almelo;Paar met kinderen;9.0;34.0;18.3
774;Almelo;Eenoudergezin;1.9;21.8;14.6
775;Bathmen;Totaal particulier huishouden;2.1;33.7;22.7
776;Bathmen;Eenpersoonshuishouden;0.4;21.0;21.0
777;Bathmen;Paar zonder kinderen;0.8;34.3;25.1
778;Bathmen;Paar met kinderen;0.8;40.2;21.6
779;Bathmen;Eenoudergezin;;;
780;Borne;Totaal particulier huishouden;8.1;30.8;20.6
781;Borne;Eenpersoonshuishouden;1.9;17.7;17.7
782;Borne;Paar zonder kinderen;2.6;32.3;23.6
783;Borne;Paar met kinderen;2.9;38.3;20.4
784;Borne;Eenoudergezin;0.3;24.1;16.7
785;Dalfsen;Totaal particulier huishouden;9.5;31.5;20.3
786;Dalfsen;Eenpersoonshuishouden;1.9;17.8;17.8
787;Dalfsen;Paar zonder kinderen;3.0;29.6;21.6
788;Dalfsen;Paar met kinderen;3.9;38.7;20.3
789;Dalfsen;Eenoudergezin;0.4;31.6;21.1
790;Deventer;Totaal particulier huishouden;36.7;26.9;19.0
791;Deventer;Eenpersoonshuishouden;12.2;16.7;16.7
792;Deventer;Paar zonder kinderen;11.1;30.2;22.0
793;Deventer;Paar met kinderen;10.2;35.1;18.9
794;Deventer;Eenoudergezin;2.0;23.0;15.9
795;Enschede;Totaal particulier huishouden;62.9;25.2;17.9
796;Enschede;Eenpersoonshuishouden;21.3;16.0;16.0
797;Enschede;Paar zonder kinderen;19.0;27.8;20.3
798;Enschede;Paar met kinderen;16.8;33.8;18.2
799;Enschede;Eenoudergezin;3.8;21.2;14.6
800;Haaksbergen;Totaal particulier huishouden;9.1;30.3;19.8
801;Haaksbergen;Eenpersoonshuishouden;1.9;16.3;16.3
802;Haaksbergen;Paar zonder kinderen;3.1;29.8;21.8
803;Haaksbergen;Paar met kinderen;3.3;37.2;19.9
804;Haaksbergen;Eenoudergezin;0.4;29.0;19.2
805;Hardenberg;Totaal particulier huishouden;20.9;28.8;18.7
806;Hardenberg;Eenpersoonshuishouden;4.6;16.6;16.6
807;Hardenberg;Paar zonder kinderen;6.3;27.5;20.1
808;Hardenberg;Paar met kinderen;8.3;35.4;18.5
809;Hardenberg;Eenoudergezin;0.9;27.9;18.8
810;Hellendoorn;Totaal particulier huishouden;13.5;29.7;19.4
811;Hellendoorn;Eenpersoonshuishouden;3.0;16.8;16.8
812;Hellendoorn;Paar zonder kinderen;4.3;28.8;21.0
813;Hellendoorn;Paar met kinderen;5.1;37.3;19.7
814;Hellendoorn;Eenoudergezin;0.6;26.2;17.9
815;Hengelo;Totaal particulier huishouden;34.6;27.4;19.2
816;Hengelo;Eenpersoonshuishouden;11.2;16.8;16.8
817;Hengelo;Paar zonder kinderen;10.7;30.1;21.9
818;Hengelo;Paar met kinderen;9.8;36.3;19.5
819;Hengelo;Eenoudergezin;1.7;23.8;16.4
820;Kampen;Totaal particulier huishouden;18.6;27.4;18.3
821;Kampen;Eenpersoonshuishouden;5.2;15.9;15.9
822;Kampen;Paar zonder kinderen;5.4;28.1;20.5
823;Kampen;Paar met kinderen;6.8;35.3;18.5
824;Kampen;Eenoudergezin;0.8;23.9;16.1
825;Losser;Totaal particulier huishouden;8.4;29.4;19.2
826;Losser;Eenpersoonshuishouden;1.8;15.7;15.7
827;Losser;Paar zonder kinderen;2.7;29.0;21.1
828;Losser;Paar met kinderen;3.1;36.4;19.4
829;Losser;Eenoudergezin;0.3;24.2;16.2
830;Noordoostpolder;Totaal particulier huishouden;17.2;28.2;18.9
831;Noordoostpolder;Eenpersoonshuishouden;4.4;16.7;16.7
832;Noordoostpolder;Paar zonder kinderen;5.4;28.9;21.1
833;Noordoostpolder;Paar met kinderen;6.2;36.0;18.9
834;Noordoostpolder;Eenoudergezin;0.8;22.2;15.2
835;Oldenzaal;Totaal particulier huishouden;12.6;28.9;19.7
836;Oldenzaal;Eenpersoonshuishouden;3.3;17.4;17.4
837;Oldenzaal;Paar zonder kinderen;4.2;29.7;21.6
838;Oldenzaal;Paar met kinderen;4.2;37.4;20.0
839;Oldenzaal;Eenoudergezin;0.6;25.9;17.6
840;Ommen;Totaal particulier huishouden;6.3;29.9;19.7
841;Ommen;Eenpersoonshuishouden;1.5;17.1;17.1
842;Ommen;Paar zonder kinderen;1.8;31.4;22.9
