ID;Geslacht;Arbeidspositie;Persoonskenmerken;Perioden;BeroepsEnNietBeroepsbevolking_1;BeroepsEnNietBeroepsbevMetInkomen_2;GemiddeldPersoonlijkPrimairInkomen_3;GemiddeldPersoonlijkOverdrachtsinkomen_4;GemiddeldPersoonlijkInkomen_5;GemiddeldGestandaardiseerdInkomen_6;BeroepsNietBeroepsbevInkomenOnb_7
1966;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Totaal personen;2011;292;280;2.1;10.2;11.9;20.3;11
1967;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Totaal personen;2012;315;303;2.0;10.3;11.9;20.1;12
1968;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Totaal personen;2013;352;337;1.7;10.9;12.2;20.2;15
1969;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Totaal personen;2014;363;346;1.8;10.2;11.6;20.9;17
1970;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Migratieachtergrond: Nederland;2005;240;236;1.9;8.3;9.7;19.1;4
1971;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Migratieachtergrond: Nederland;2006;232;228;2.2;8.4;10.2;19.6;4
1972;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Migratieachtergrond: Nederland;2007;204;200;2.1;9.2;10.9;21.0;4
1973;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Migratieachtergrond: Nederland;2008;190;187;2.4;10.1;12.0;21.6;3
1974;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Migratieachtergrond: Nederland;2009;205;201;3.0;10.5;12.9;22.1;4
1975;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Migratieachtergrond: Nederland;2010;214;208;2.7;11.0;13.2;22.3;6
1976;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Migratieachtergrond: Nederland;2011;198;192;2.1;11.1;12.8;21.6;6
1977;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Migratieachtergrond: Nederland;2012;216;209;1.9;11.4;12.8;21.3;7
1978;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Migratieachtergrond: Nederland;2013;240;232;1.9;11.9;13.4;21.4;8
1979;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Migratieachtergrond: Nederland;2014;245;235;1.8;11.2;12.5;22.2;10
1980;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Migratieachtergrond: met migratieacht...;2005;109;103;1.6;6.7;7.9;14.6;6
1981;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Migratieachtergrond: met migratieacht...;2006;118;113;1.9;6.6;8.2;15.7;5
1982;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Migratieachtergrond: met migratieacht...;2007;99;96;2.2;7.0;8.8;16.9;3
1983;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Migratieachtergrond: met migratieacht...;2008;86;81;2.5;7.1;9.2;17.2;4
1984;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Migratieachtergrond: met migratieacht...;2009;97;93;3.0;7.6;10.2;17.5;4
1985;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Migratieachtergrond: met migratieacht...;2010;104;98;2.2;7.5;9.2;17.3;6
1986;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Migratieachtergrond: met migratieacht...;2011;93;88;2.0;8.3;9.9;17.7;5
1987;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Migratieachtergrond: met migratieacht...;2012;98;94;2.0;8.1;9.7;17.2;5
1988;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Migratieachtergrond: met migratieacht...;2013;111;105;1.4;8.5;9.6;17.5;6
1989;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Migratieachtergrond: met migratieacht...;2014;117;110;1.9;8.2;9.7;18.3;7
1990;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Migratieachtergrond: westers;2005;36;35;1.9;8.7;10.1;17.5;2
1991;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Migratieachtergrond: westers;2006;40;38;1.5;9.2;10.3;17.8;2
1992;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Migratieachtergrond: westers;2007;36;35;2.7;9.8;12.0;19.7;1
1993;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Migratieachtergrond: westers;2008;32;31;2.3;9.9;11.8;19.8;1
1994;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Migratieachtergrond: westers;2009;35;34;3.4;10.7;13.4;20.1;2
1995;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Migratieachtergrond: westers;2010;37;35;2.2;9.2;11.0;19.1;2
1996;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Migratieachtergrond: westers;2011;30;29;2.4;10.4;12.1;20.0;2
1997;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Migratieachtergrond: westers;2012;35;34;2.3;9.9;11.6;19.6;1
1998;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Migratieachtergrond: westers;2013;39;37;1.4;11.8;12.8;19.9;2
1999;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Migratieachtergrond: westers;2014;42;39;2.2;10.1;11.9;21.1;2
2000;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Migratieachtergrond: niet-westers;2005;72;68;1.4;5.8;6.9;13.2;4
2001;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Migratieachtergrond: niet-westers;2006;79;75;2.1;5.3;7.1;14.6;3
2002;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Migratieachtergrond: niet-westers;2007;63;61;1.9;5.4;7.0;15.3;2
2003;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Migratieachtergrond: niet-westers;2008;54;51;2.5;5.4;7.6;15.7;3
2004;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Migratieachtergrond: niet-westers;2009;62;59;2.8;5.9;8.3;16.1;3
2005;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Migratieachtergrond: niet-westers;2010;67;63;2.2;6.5;8.3;16.4;4
2006;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Migratieachtergrond: niet-westers;2011;62;59;1.8;7.3;8.8;16.5;4
2007;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Migratieachtergrond: niet-westers;2012;63;60;1.8;7.1;8.6;15.9;3
2008;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Migratieachtergrond: niet-westers;2013;72;68;1.4;6.7;7.8;16.2;4
2009;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Migratieachtergrond: niet-westers;2014;75;71;1.7;7.2;8.5;16.7;5
2010;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Migratieachtergrond : onbekend;2005;0;0;;;;;0
2011;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Migratieachtergrond : onbekend;2006;1;0;;;;;0
2012;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Migratieachtergrond : onbekend;2007;1;0;;;;;0
2013;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Migratieachtergrond : onbekend;2008;1;0;;;;;0
2014;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Migratieachtergrond : onbekend;2009;1;0;;;;;0
2015;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Migratieachtergrond : onbekend;2010;1;0;;;;;0
2016;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Migratieachtergrond : onbekend;2011;1;0;;;;;1
2017;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Migratieachtergrond : onbekend;2012;0;0;;;;;0
2018;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Migratieachtergrond : onbekend;2013;1;0;;;;;1
2019;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Migratieachtergrond : onbekend;2014;1;0;;;;;0
2020;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Leeftijd: 15 tot 25 jaar;2005;137;134;1.4;1.4;2.7;17.8;3
2021;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Leeftijd: 15 tot 25 jaar;2006;133;128;1.5;1.5;2.9;19.0;4
2022;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Leeftijd: 15 tot 25 jaar;2007;110;107;1.5;1.6;3.0;20.5;3
2023;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Leeftijd: 15 tot 25 jaar;2008;100;97;1.6;1.6;3.1;20.5;3
2024;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Leeftijd: 15 tot 25 jaar;2009;109;105;1.7;1.8;3.3;20.8;4
2025;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Leeftijd: 15 tot 25 jaar;2010;118;114;1.4;1.8;3.1;21.5;4
2026;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Leeftijd: 15 tot 25 jaar;2011;104;99;1.3;1.8;3.0;21.4;5
2027;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Leeftijd: 15 tot 25 jaar;2012;106;101;1.4;1.6;2.8;21.1;5
2028;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Leeftijd: 15 tot 25 jaar;2013;118;112;1.1;1.9;2.9;21.0;6
2029;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Leeftijd: 15 tot 25 jaar;2014;125;117;1.1;1.9;2.9;22.1;8
2030;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Leeftijd: 25 tot 45 jaar;2005;85;82;2.3;6.7;8.4;15.1;4
2031;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Leeftijd: 25 tot 45 jaar;2006;85;82;3.4;6.0;8.8;15.2;2
2032;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Leeftijd: 25 tot 45 jaar;2007;70;68;3.4;6.2;9.0;16.0;2
2033;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Leeftijd: 25 tot 45 jaar;2008;55;52;4.1;6.3;9.7;17.0;3
2034;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Leeftijd: 25 tot 45 jaar;2009;65;62;5.3;7.3;11.7;17.5;3
2035;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Leeftijd: 25 tot 45 jaar;2010;67;63;4.2;8.1;11.5;16.4;3
2036;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Leeftijd: 25 tot 45 jaar;2011;64;60;3.6;8.9;11.8;17.1;3
2037;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Leeftijd: 25 tot 45 jaar;2012;70;66;3.4;8.5;11.2;16.7;4
2038;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Leeftijd: 25 tot 45 jaar;2013;73;69;2.9;8.9;11.1;16.4;5
2039;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Leeftijd: 25 tot 45 jaar;2014;80;76;2.8;8.7;10.9;16.8;4
2040;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Leeftijd: 25 tot 35 jaar;2005;35;33;3.0;6.6;9.0;14.3;2
2041;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Leeftijd: 25 tot 35 jaar;2006;37;35;3.8;5.5;8.8;13.5;1
2042;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Leeftijd: 25 tot 35 jaar;2007;30;29;3.8;6.2;9.4;15.0;1
2043;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Leeftijd: 25 tot 35 jaar;2008;23;21;4.6;5.6;9.6;15.5;1
2044;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Leeftijd: 25 tot 35 jaar;2009;28;26;5.4;7.6;12.3;16.5;1
2045;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Leeftijd: 25 tot 35 jaar;2010;28;26;4.0;7.7;11.0;15.7;1
2046;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Leeftijd: 25 tot 35 jaar;2011;28;27;3.5;8.2;11.2;15.8;1
2047;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Leeftijd: 25 tot 35 jaar;2012;30;28;4.3;7.8;11.4;16.1;2
2048;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Leeftijd: 25 tot 35 jaar;2013;32;29;3.2;8.2;10.8;15.8;3
2049;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Leeftijd: 25 tot 35 jaar;2014;39;37;2.7;8.5;10.8;16.7;2
2050;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Leeftijd: 35 tot 45 jaar;2005;51;49;1.9;6.8;8.0;15.6;2
2051;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Leeftijd: 35 tot 45 jaar;2006;48;47;3.0;6.4;8.8;16.5;1
2052;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Leeftijd: 35 tot 45 jaar;2007;40;39;3.1;6.1;8.7;16.7;1
2053;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Leeftijd: 35 tot 45 jaar;2008;32;31;3.8;6.8;9.8;17.9;1
2054;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Leeftijd: 35 tot 45 jaar;2009;38;36;5.2;7.1;11.3;18.3;2
2055;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Leeftijd: 35 tot 45 jaar;2010;39;37;4.3;8.4;11.8;16.9;2
2056;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Leeftijd: 35 tot 45 jaar;2011;36;34;3.7;9.5;12.3;18.1;2
2057;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Leeftijd: 35 tot 45 jaar;2012;40;38;2.7;9.0;11.0;17.2;2
2058;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Leeftijd: 35 tot 45 jaar;2013;42;40;2.6;9.5;11.4;16.9;2
2059;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Leeftijd: 35 tot 45 jaar;2014;41;39;2.9;8.9;11.0;16.8;2
2060;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Leeftijd: 45 tot 75 jaar;2005;126;124;1.9;15.4;16.6;19.4;2
2061;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Leeftijd: 45 tot 75 jaar;2006;134;131;2.0;15.0;16.4;19.5;2
2062;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Leeftijd: 45 tot 75 jaar;2007;124;122;2.0;15.9;17.4;21.0;2
2063;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Leeftijd: 45 tot 75 jaar;2008;121;119;2.3;16.7;18.4;21.5;2
2064;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Leeftijd: 45 tot 75 jaar;2009;128;126;2.9;17.3;19.5;22.1;2
2065;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Leeftijd: 45 tot 75 jaar;2010;133;129;2.7;18.0;20.0;22.2;5
2066;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Leeftijd: 45 tot 75 jaar;2011;124;121;2.0;17.8;19.2;21.1;3
2067;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Leeftijd: 45 tot 75 jaar;2012;139;136;1.7;17.8;18.9;20.9;3
2068;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Leeftijd: 45 tot 75 jaar;2013;161;157;1.7;18.2;19.3;21.2;4
2069;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Leeftijd: 45 tot 75 jaar;2014;158;153;1.8;17.3;18.6;22.1;5
2070;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Leeftijd: 45 tot 55 jaar;2005;49;48;2.3;10.3;11.8;19.3;1
2071;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Leeftijd: 45 tot 55 jaar;2006;49;48;2.2;8.0;9.5;18.8;1
2072;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Leeftijd: 45 tot 55 jaar;2007;42;41;2.6;8.1;10.1;20.2;1
2073;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Leeftijd: 45 tot 55 jaar;2008;40;39;2.8;8.3;10.5;20.4;1
2074;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Leeftijd: 45 tot 55 jaar;2009;42;42;4.2;8.6;11.8;21.0;1
2075;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Leeftijd: 45 tot 55 jaar;2010;45;42;3.4;9.3;11.8;20.3;2
2076;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Leeftijd: 45 tot 55 jaar;2011;44;43;2.8;10.1;12.2;19.5;1
2077;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Leeftijd: 45 tot 55 jaar;2012;41;40;2.4;10.4;11.9;18.5;1
2078;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Leeftijd: 45 tot 55 jaar;2013;51;50;1.9;9.8;11.1;18.9;2
2079;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Leeftijd: 45 tot 55 jaar;2014;51;49;2.1;10.0;11.3;20.2;1
2080;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Leeftijd: 55 tot 65 jaar;2005;42;41;2.7;18.0;19.7;20.2;1
2081;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Leeftijd: 55 tot 65 jaar;2006;46;45;3.0;18.6;20.7;20.6;1
2082;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Leeftijd: 55 tot 65 jaar;2007;45;44;2.9;19.4;21.4;22.6;1
2083;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Leeftijd: 55 tot 65 jaar;2008;43;42;3.5;19.3;21.7;22.3;1
2084;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Leeftijd: 55 tot 65 jaar;2009;45;45;3.1;18.6;20.8;21.3;1
2085;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Leeftijd: 55 tot 65 jaar;2010;50;49;2.9;18.4;20.4;21.4;1
2086;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Leeftijd: 55 tot 65 jaar;2011;48;47;2.1;18.9;20.2;21.1;1
2087;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Leeftijd: 55 tot 65 jaar;2012;53;51;2.0;17.9;19.0;21.3;2
2088;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Leeftijd: 55 tot 65 jaar;2013;54;53;2.8;17.9;19.7;21.6;1
2089;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Leeftijd: 55 tot 65 jaar;2014;60;58;2.4;16.5;18.0;21.5;2
2090;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Leeftijd: 65 tot 75 jaar;2005;35;35;0.5;19.2;19.7;18.5;0
2091;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Leeftijd: 65 tot 75 jaar;2006;39;39;0.4;19.5;19.9;19.2;0
2092;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Leeftijd: 65 tot 75 jaar;2007;37;36;0.3;20.4;20.7;20.2;1
2093;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Leeftijd: 65 tot 75 jaar;2008;38;38;0.6;22.2;22.8;21.8;0
2094;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Leeftijd: 65 tot 75 jaar;2009;41;40;1.3;24.8;26.1;24.0;1
2095;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Leeftijd: 65 tot 75 jaar;2010;39;37;1.6;27.3;28.9;25.2;1
2096;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Leeftijd: 65 tot 75 jaar;2011;32;31;0.9;26.7;27.4;23.4;1
2097;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Leeftijd: 65 tot 75 jaar;2012;45;44;0.7;24.4;25.2;22.7;0
2098;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Leeftijd: 65 tot 75 jaar;2013;55;54;0.5;26.1;26.6;23.0;1
2099;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Leeftijd: 65 tot 75 jaar;2014;47;46;0.8;26.3;27.1;24.7;1
2100;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Onderwijsniveau: laag onderwijs;2005;185;181;1.0;5.0;5.7;17.6;4
2101;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Onderwijsniveau: laag onderwijs;2006;180;175;1.4;4.9;6.1;18.2;5
2102;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Onderwijsniveau: laag onderwijs;2007;155;153;1.4;5.1;6.3;19.2;3
2103;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Onderwijsniveau: laag onderwijs;2008;143;140;1.6;5.7;7.0;19.7;3
2104;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Onderwijsniveau: laag onderwijs;2009;152;148;1.9;5.7;7.3;19.6;4
2105;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Onderwijsniveau: laag onderwijs;2010;162;155;1.7;5.9;7.3;20.1;7
2106;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Onderwijsniveau: laag onderwijs;2011;145;139;1.3;6.6;7.7;19.9;5
2107;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Onderwijsniveau: laag onderwijs;2012;152;147;1.3;7.3;8.3;20.0;5
2108;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Onderwijsniveau: laag onderwijs;2013;157;152;1.0;6.7;7.5;20.0;6
2109;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Onderwijsniveau: laag onderwijs;2014;172;164;1.3;6.8;7.8;20.8;8
2110;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Onderwijsniveau: middelbaar onderwijs;2005;115;112;2.5;8.8;10.7;16.7;3
2111;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Onderwijsniveau: middelbaar onderwijs;2006;118;115;2.6;8.6;10.7;17.4;2
2112;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Onderwijsniveau: middelbaar onderwijs;2007;101;99;2.4;9.5;11.4;18.5;3
2113;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Onderwijsniveau: middelbaar onderwijs;2008;89;87;3.0;10.2;12.7;19.2;2
2114;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Onderwijsniveau: middelbaar onderwijs;2009;102;99;3.4;10.7;13.6;20.0;3
2115;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Onderwijsniveau: middelbaar onderwijs;2010;106;102;3.1;10.8;13.3;20.0;3
2116;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Onderwijsniveau: middelbaar onderwijs;2011;99;95;2.6;10.9;13.0;19.6;4
2117;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Onderwijsniveau: middelbaar onderwijs;2012;110;105;2.4;10.8;12.7;19.0;4
2118;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Onderwijsniveau: middelbaar onderwijs;2013;135;129;2.1;11.7;13.3;19.2;5
2119;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Onderwijsniveau: middelbaar onderwijs;2014;131;125;2.1;10.8;12.3;19.5;6
2120;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Onderwijsniveau: hoog onderwijs;2005;45;43;3.5;16.8;19.4;21.2;1
2121;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Onderwijsniveau: hoog onderwijs;2006;49;47;3.5;16.7;19.3;21.1;2
2122;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Onderwijsniveau: hoog onderwijs;2007;44;43;4.0;18.7;21.9;24.5;1
2123;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Onderwijsniveau: hoog onderwijs;2008;43;41;4.0;18.9;22.0;24.6;2
2124;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Onderwijsniveau: hoog onderwijs;2009;47;45;5.5;20.2;24.8;25.8;2
2125;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Onderwijsniveau: hoog onderwijs;2010;47;46;3.9;21.5;24.7;24.3;1
2126;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Onderwijsniveau: hoog onderwijs;2011;46;44;3.4;19.9;22.5;23.2;1
2127;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Onderwijsniveau: hoog onderwijs;2012;50;48;2.8;19.0;21.0;22.5;2
2128;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Onderwijsniveau: hoog onderwijs;2013;52;50;2.9;22.0;24.2;23.9;2
2129;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Onderwijsniveau: hoog onderwijs;2014;55;52;2.8;19.8;22.0;25.0;2
2130;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Onderwijsniveau: onbekend;2005;4;4;;;;;0
2131;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Onderwijsniveau: onbekend;2006;5;5;;;;;0
2132;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Onderwijsniveau: onbekend;2007;3;3;;;;;1
2133;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Onderwijsniveau: onbekend;2008;2;1;;;;;1
2134;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Onderwijsniveau: onbekend;2009;3;3;;;;;0
2135;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Onderwijsniveau: onbekend;2010;3;3;;;;;0
2136;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Onderwijsniveau: onbekend;2011;2;2;;;;;0
2137;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Onderwijsniveau: onbekend;2012;3;2;;;;;0
2138;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Onderwijsniveau: onbekend;2013;8;6;;;;;2
2139;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Onderwijsniveau: onbekend;2014;5;5;;;;;1
2140;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: alleenstaande;2005;67;65;1.6;14.2;15.3;12.8;2
2141;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: alleenstaande;2006;63;61;2.3;13.8;15.5;13.0;2
2142;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: alleenstaande;2007;58;56;2.0;14.5;16.0;13.7;2
2143;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: alleenstaande;2008;54;52;2.8;15.6;17.7;14.4;2
2144;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: alleenstaande;2009;61;59;2.7;16.1;18.2;15.3;2
2145;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: alleenstaande;2010;65;62;2.6;16.8;18.8;15.2;4
2146;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: alleenstaande;2011;60;58;1.9;17.0;18.3;14.5;2
2147;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: alleenstaande;2012;73;70;1.5;17.0;18.0;14.6;4
2148;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: alleenstaande;2013;74;71;1.3;17.6;18.4;14.4;3
2149;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: alleenstaande;2014;78;75;1.8;16.6;17.8;14.6;3
2150;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: ouder in éénouderhuishouden;2005;13;13;;;;;0
2151;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: ouder in éénouderhuishouden;2006;15;15;;;;;1
2152;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: ouder in éénouderhuishouden;2007;14;13;;;;;0
2153;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: ouder in éénouderhuishouden;2008;10;10;;;;;0
2154;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: ouder in éénouderhuishouden;2009;12;11;;;;;0
2155;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: ouder in éénouderhuishouden;2010;11;11;;;;;0
