ID;Geslacht;Leeftijd;RegioS;Perioden;TotaalAantalBijstandsuitkeringen_1;BurgerlijkeStaatTotaal_2;Ongehuwd_3;Gehuwd_4;Gescheiden_5;Weduwstaat_6;LeefvormTotaal_7;Alleenstaande_8;AlleenstaandeOuder_9;EchtPaar_10;AndersInclusiefLeefvormOnbekend_11;HuisvestingTotaal_12;Huurder_13;Eigenaar_14;Inwonend_15;AantalTenLasteKomendeKinderenTotaal_16;GeenKinderenOfOnbekend_17;k_1Kind_18;k_2Kinderen_19;k_3OfMeerKinderen_20;InkomstenbronTotaal_21;GeenInkomsten_22;InkomstenUitArbeid_23;InkomstenUitOverigeBronnen_24;ArbeidAlsmedeOverigeBronnen_25;BijstandsuitkeringenTotaal_26;UitkeringsduurKorterDan1Jaar_27;Uitkeringsduur1JaarOfLanger_28
774;Mannen en vrouwen;Totaal leeftijd;Zuid-Nederland (landsdeel);2006 november;57940.0;57940.0;;;;;57940.0;33030.0;14010.0;10810.0;;57940.0;51270.0;1090.0;5570.0;57940.0;;;;;57940.0;;;;;57940.0;10480.0;47460.0
775;Mannen en vrouwen;Totaal leeftijd;Zuid-Nederland (landsdeel);2006 december;57610.0;57610.0;;;;;57610.0;32950.0;13820.0;10750.0;;57610.0;51020.0;1070.0;5510.0;57610.0;;;;;57610.0;;;;;57610.0;10300.0;47310.0
776;Mannen en vrouwen;Totaal leeftijd;Zuid-Nederland (landsdeel);2006;57610.0;57610.0;;;;;57610.0;32950.0;13820.0;10750.0;;57610.0;51020.0;1070.0;5510.0;57610.0;;;;;57610.0;;;;;57610.0;10300.0;47310.0
777;Mannen en vrouwen;Totaal leeftijd;Zuid-Nederland (landsdeel);2007 januari;57340.0;57340.0;;;;;57340.0;33020.0;13760.0;10490.0;;57340.0;51140.0;1030.0;5160.0;57340.0;;;;;57340.0;;;;;57340.0;10420.0;46920.0
778;Mannen en vrouwen;Totaal leeftijd;Zuid-Nederland (landsdeel);2007 februari;57170.0;57170.0;;;;;57170.0;32940.0;13740.0;10430.0;;57170.0;50970.0;1040.0;5160.0;57170.0;;;;;57170.0;;;;;57170.0;10340.0;46830.0
779;Mannen en vrouwen;Totaal leeftijd;Zuid-Nederland (landsdeel);2007 maart;56850.0;56850.0;;;;;56850.0;32750.0;13680.0;10350.0;;56850.0;50720.0;1010.0;5100.0;56850.0;;;;;56850.0;;;;;56850.0;10210.0;46630.0
780;Mannen en vrouwen;Totaal leeftijd;Zuid-Nederland (landsdeel);2007 april;56650.0;56650.0;;;;;56650.0;32740.0;13590.0;10260.0;;56650.0;50560.0;1010.0;5060.0;56650.0;;;;;56650.0;;;;;56650.0;10260.0;46380.0
781;Mannen en vrouwen;Totaal leeftijd;Zuid-Nederland (landsdeel);2007 mei;56420.0;56420.0;;;;;56420.0;32620.0;13540.0;10200.0;;56420.0;50400.0;1000.0;5000.0;56420.0;;;;;56420.0;;;;;56420.0;10150.0;46270.0
782;Mannen en vrouwen;Totaal leeftijd;Zuid-Nederland (landsdeel);2007 juni;56120.0;56120.0;;;;;56120.0;32470.0;13490.0;10090.0;;56120.0;50200.0;1000.0;4910.0;56120.0;;;;;56120.0;;;;;56120.0;10070.0;46040.0
783;Mannen en vrouwen;Totaal leeftijd;Zuid-Nederland (landsdeel);2007 juli;55800.0;55800.0;;;;;55800.0;32330.0;13410.0;9990.0;;55800.0;49970.0;990.0;4830.0;55800.0;;;;;55800.0;;;;;55800.0;10000.0;45800.0
784;Mannen en vrouwen;Totaal leeftijd;Zuid-Nederland (landsdeel);2007 augustus;55270.0;55270.0;;;;;55270.0;32040.0;13270.0;9900.0;;55270.0;49560.0;980.0;4720.0;55270.0;;;;;55270.0;;;;;55270.0;9730.0;45550.0
785;Mannen en vrouwen;Totaal leeftijd;Zuid-Nederland (landsdeel);2007 september;54610.0;54610.0;;;;;54610.0;31670.0;13090.0;9780.0;;54610.0;49010.0;990.0;4600.0;54610.0;;;;;54610.0;;;;;54610.0;9490.0;45120.0
786;Mannen en vrouwen;Totaal leeftijd;Zuid-Nederland (landsdeel);2007 oktober;54350.0;54350.0;;;;;54350.0;31490.0;12950.0;9850.0;;54350.0;48840.0;980.0;4520.0;54350.0;;;;;54350.0;;;;;54350.0;9410.0;44940.0
787;Mannen en vrouwen;Totaal leeftijd;Zuid-Nederland (landsdeel);2007 november;54120.0;54120.0;;;;;54120.0;31440.0;12830.0;9790.0;;54120.0;48630.0;960.0;4520.0;54120.0;;;;;54120.0;;;;;54120.0;9650.0;44470.0
788;Mannen en vrouwen;Totaal leeftijd;Zuid-Nederland (landsdeel);2007 december;53920.0;53920.0;;;;;53920.0;31420.0;12690.0;9750.0;;53920.0;48510.0;940.0;4460.0;53920.0;;;;;53920.0;;;;;53920.0;9660.0;44260.0
789;Mannen en vrouwen;Totaal leeftijd;Zuid-Nederland (landsdeel);2007;53920.0;53920.0;;;;;53920.0;31420.0;12690.0;9750.0;;53920.0;48510.0;940.0;4460.0;53920.0;;;;;53920.0;;;;;53920.0;9660.0;44260.0
790;Mannen en vrouwen;Totaal leeftijd;Zuid-Nederland (landsdeel);2008 januari;53920.0;53920.0;;;;;53920.0;31520.0;12570.0;9760.0;;53920.0;48420.0;950.0;4550.0;53920.0;;;;;53920.0;;;;;53920.0;9870.0;44050.0
791;Mannen en vrouwen;Totaal leeftijd;Zuid-Nederland (landsdeel);2008 februari;53920.0;53920.0;;;;;53920.0;31510.0;12570.0;9770.0;;53920.0;48380.0;950.0;4590.0;53920.0;;;;;53920.0;;;;;53920.0;10020.0;43900.0
792;Mannen en vrouwen;Totaal leeftijd;Zuid-Nederland (landsdeel);2008 maart;53960.0;53960.0;;;;;53960.0;31620.0;12490.0;9770.0;;53960.0;48400.0;950.0;4620.0;53960.0;;;;;53960.0;;;;;53960.0;10280.0;43680.0
793;Mannen en vrouwen;Totaal leeftijd;Zuid-Nederland (landsdeel);2008 april;53910.0;53910.0;;;;;53910.0;31640.0;12450.0;9750.0;;53910.0;48380.0;950.0;4590.0;53910.0;;;;;53910.0;;;;;53910.0;10540.0;43370.0
794;Mannen en vrouwen;Totaal leeftijd;Zuid-Nederland (landsdeel);2008 mei;53950.0;53950.0;;;;;53950.0;31730.0;12410.0;9750.0;;53950.0;48410.0;950.0;4590.0;53950.0;;;;;53950.0;;;;;53950.0;10680.0;43270.0
795;Mannen en vrouwen;Totaal leeftijd;Zuid-Nederland (landsdeel);2008 juni;53840.0;53840.0;;;;;53840.0;31700.0;12370.0;9700.0;;53840.0;48320.0;950.0;4570.0;53840.0;;;;;53840.0;;;;;53840.0;10630.0;43210.0
796;Mannen en vrouwen;Totaal leeftijd;Zuid-Nederland (landsdeel);2008 juli;53680.0;53680.0;;;;;53680.0;31600.0;12330.0;9680.0;;53680.0;48210.0;960.0;4510.0;53680.0;;;;;53680.0;;;;;53680.0;10830.0;42850.0
797;Mannen en vrouwen;Totaal leeftijd;Zuid-Nederland (landsdeel);2008 augustus;53360.0;53360.0;;;;;53360.0;31470.0;12230.0;9590.0;;53360.0;47970.0;950.0;4440.0;53360.0;;;;;53360.0;;;;;53360.0;10470.0;42890.0
798;Mannen en vrouwen;Totaal leeftijd;Zuid-Nederland (landsdeel);2008 september;52770.0;52770.0;;;;;52770.0;31100.0;12090.0;9510.0;;52770.0;47490.0;940.0;4340.0;52770.0;;;;;52770.0;;;;;52770.0;10260.0;42510.0
799;Mannen en vrouwen;Totaal leeftijd;Zuid-Nederland (landsdeel);2008 oktober;52530.0;52530.0;;;;;52530.0;30990.0;11970.0;9500.0;;52530.0;47300.0;950.0;4280.0;52530.0;;;;;52530.0;;;;;52530.0;10060.0;42470.0
800;Mannen en vrouwen;Totaal leeftijd;Zuid-Nederland (landsdeel);2008 november;52480.0;52480.0;;;;;52480.0;31030.0;11930.0;9460.0;;52480.0;47230.0;950.0;4300.0;52480.0;;;;;52480.0;;;;;52480.0;10000.0;42480.0
801;Mannen en vrouwen;Totaal leeftijd;Zuid-Nederland (landsdeel);2008 december;52500.0;52500.0;;;;;52500.0;31130.0;11860.0;9440.0;;52500.0;47240.0;950.0;4310.0;52500.0;;;;;52500.0;;;;;52500.0;10060.0;42440.0
802;Mannen en vrouwen;Totaal leeftijd;Zuid-Nederland (landsdeel);2008;52500.0;52500.0;;;;;52500.0;31130.0;11860.0;9440.0;;52500.0;47240.0;950.0;4310.0;52500.0;;;;;52500.0;;;;;52500.0;10060.0;42440.0
803;Mannen en vrouwen;Totaal leeftijd;Zuid-Nederland (landsdeel);2009 januari;52570.0;52570.0;;;;;52570.0;31310.0;11760.0;9440.0;;52570.0;47310.0;950.0;4310.0;52570.0;;;;;52570.0;44910.0;720.0;6350.0;600.0;52570.0;10040.0;42530.0
804;Mannen en vrouwen;Totaal leeftijd;Zuid-Nederland (landsdeel);2009 februari;53070.0;53070.0;;;;;53070.0;31670.0;11810.0;9520.0;;53070.0;47660.0;980.0;4430.0;53070.0;;;;;53070.0;31020.0;2810.0;16760.0;2480.0;53070.0;10400.0;42670.0
805;Mannen en vrouwen;Totaal leeftijd;Zuid-Nederland (landsdeel);2009 maart;53660.0;53660.0;;;;;53660.0;32120.0;11870.0;9600.0;;53660.0;48050.0;1010.0;4600.0;53660.0;;;;;53660.0;30950.0;2960.0;17180.0;2570.0;53660.0;10980.0;42670.0
806;Mannen en vrouwen;Totaal leeftijd;Zuid-Nederland (landsdeel);2009 april;54310.0;54310.0;;;;;54310.0;32580.0;11980.0;9690.0;;54310.0;48560.0;1020.0;4730.0;54310.0;;;;;54310.0;31490.0;2950.0;17250.0;2620.0;54310.0;11550.0;42760.0
807;Mannen en vrouwen;Totaal leeftijd;Zuid-Nederland (landsdeel);2009 mei;54800.0;54800.0;;;;;54800.0;32980.0;12050.0;9690.0;;54800.0;48910.0;1010.0;4880.0;54800.0;;;;;54800.0;31940.0;2960.0;17330.0;2570.0;54800.0;11920.0;42880.0
808;Mannen en vrouwen;Totaal leeftijd;Zuid-Nederland (landsdeel);2009 juni;55580.0;55580.0;;;;;55580.0;33600.0;12140.0;9770.0;;55580.0;49500.0;1040.0;5050.0;55580.0;;;;;55580.0;32310.0;3090.0;17480.0;2700.0;55580.0;12460.0;43120.0
809;Mannen en vrouwen;Totaal leeftijd;Zuid-Nederland (landsdeel);2009 juli;56350.0;56350.0;;;;;56350.0;34160.0;12310.0;9810.0;;56350.0;50040.0;1060.0;5250.0;56350.0;;;;;56350.0;32810.0;3200.0;17650.0;2680.0;56350.0;13140.0;43210.0
810;Mannen en vrouwen;Totaal leeftijd;Zuid-Nederland (landsdeel);2009 augustus;56840.0;56840.0;;;;;56840.0;34560.0;12360.0;9850.0;;56840.0;50450.0;1070.0;5320.0;56840.0;;;;;56840.0;33340.0;3130.0;17740.0;2620.0;56840.0;13420.0;43410.0
811;Mannen en vrouwen;Totaal leeftijd;Zuid-Nederland (landsdeel);2009 september;56830.0;56830.0;;;;;56830.0;34530.0;12350.0;9870.0;;56830.0;50440.0;1080.0;5300.0;56830.0;;;;;56830.0;33200.0;3120.0;17900.0;2610.0;56830.0;13320.0;43500.0
812;Mannen en vrouwen;Totaal leeftijd;Zuid-Nederland (landsdeel);2009 oktober;57310.0;57310.0;;;;;57310.0;34830.0;12440.0;9970.0;;57310.0;50840.0;1120.0;5340.0;57310.0;;;;;57310.0;33450.0;3260.0;17970.0;2630.0;57310.0;13620.0;43690.0
813;Mannen en vrouwen;Totaal leeftijd;Zuid-Nederland (landsdeel);2009 november;57600.0;57600.0;;;;;57600.0;35010.0;12470.0;10040.0;;57600.0;51120.0;1140.0;5340.0;57600.0;;;;;57600.0;33570.0;3300.0;18080.0;2650.0;57600.0;13730.0;43860.0
814;Mannen en vrouwen;Totaal leeftijd;Zuid-Nederland (landsdeel);2009 december;58090.0;58090.0;;;;;58090.0;35320.0;12580.0;10100.0;;58090.0;51480.0;1170.0;5440.0;58090.0;;;;;58090.0;33440.0;3540.0;18370.0;2740.0;58090.0;13940.0;44140.0
815;Mannen en vrouwen;Totaal leeftijd;Zuid-Nederland (landsdeel);2009;58090.0;58090.0;;;;;58090.0;35320.0;12580.0;10100.0;;58090.0;51480.0;1170.0;5440.0;58090.0;;;;;58090.0;33440.0;3540.0;18370.0;2740.0;58090.0;13940.0;44140.0
816;Mannen en vrouwen;Totaal leeftijd;Zuid-Nederland (landsdeel);2010 januari;58810.0;58810.0;;;;;58810.0;35920.0;12670.0;10140.0;;58810.0;52040.0;1180.0;5590.0;58810.0;;;;;58810.0;48220.0;910.0;8980.0;700.0;58810.0;14330.0;44470.0
817;Mannen en vrouwen;Totaal leeftijd;Zuid-Nederland (landsdeel);2010 februari;59710.0;59710.0;;;;;59710.0;36550.0;12820.0;10260.0;;59710.0;52670.0;1190.0;5840.0;59710.0;;;;;59710.0;36260.0;3000.0;18020.0;2420.0;59710.0;14740.0;44970.0
818;Mannen en vrouwen;Totaal leeftijd;Zuid-Nederland (landsdeel);2010 maart;60570.0;60570.0;;;;;60570.0;37150.0;12980.0;10370.0;;60570.0;53280.0;1220.0;6070.0;60570.0;;;;;60570.0;35510.0;3340.0;19100.0;2630.0;60570.0;15080.0;45490.0
819;Mannen en vrouwen;Totaal leeftijd;Zuid-Nederland (landsdeel);2010 april;61230.0;61230.0;;;;;61230.0;37670.0;13060.0;10400.0;;61230.0;53720.0;1220.0;6280.0;61230.0;;;;;61230.0;35930.0;3370.0;19260.0;2670.0;61230.0;15510.0;45720.0
820;Mannen en vrouwen;Totaal leeftijd;Zuid-Nederland (landsdeel);2010 mei;61490.0;61490.0;;;;;61490.0;37880.0;13120.0;10400.0;;61490.0;53880.0;1230.0;6360.0;61490.0;;;;;61490.0;35960.0;3350.0;19320.0;2690.0;61490.0;15460.0;46020.0
821;Mannen en vrouwen;Totaal leeftijd;Zuid-Nederland (landsdeel);2010 juni;61970.0;61970.0;;;;;61970.0;38200.0;13260.0;10410.0;;61970.0;54270.0;1240.0;6450.0;61970.0;;;;;61970.0;36040.0;3420.0;19580.0;2830.0;61970.0;15540.0;46430.0
822;Mannen en vrouwen;Totaal leeftijd;Zuid-Nederland (landsdeel);2010 juli;62280.0;62280.0;;;;;62280.0;38380.0;13560.0;10200.0;;62280.0;54620.0;1260.0;6400.0;62280.0;;;;;62280.0;37040.0;3320.0;19160.0;2690.0;62280.0;18670.0;43610.0
823;Mannen en vrouwen;Totaal leeftijd;Zuid-Nederland (landsdeel);2010 augustus*;62200.0;62200.0;;;;;62200.0;38310.0;13600.0;10130.0;;62200.0;54570.0;1260.0;6380.0;62200.0;;;;;62200.0;36190.0;3490.0;19700.0;2760.0;62200.0;18340.0;43860.0
824;Mannen en vrouwen;Totaal leeftijd;Zuid-Nederland (landsdeel);2010 september*;62050.0;62050.0;;;;;62050.0;38140.0;13640.0;10110.0;;62050.0;54480.0;1240.0;6320.0;62050.0;;;;;62050.0;36080.0;3410.0;19760.0;2740.0;62050.0;17890.0;44160.0
825;Mannen en vrouwen;Totaal leeftijd;Groningen (provincie);1998 januari;22980.0;22980.0;13710.0;3850.0;5260.0;160.0;22980.0;14720.0;4520.0;3700.0;;22980.0;20360.0;770.0;1860.0;22980.0;;;;;22980.0;18330.0;2950.0;1480.0;230.0;22980.0;6440.0;16540.0
826;Mannen en vrouwen;Totaal leeftijd;Groningen (provincie);1998 februari;22870.0;22870.0;13640.0;3840.0;5230.0;160.0;22870.0;14620.0;4530.0;3670.0;;22870.0;20200.0;770.0;1910.0;22870.0;;;;;22870.0;18250.0;2900.0;1480.0;240.0;22870.0;6350.0;16530.0
827;Mannen en vrouwen;Totaal leeftijd;Groningen (provincie);1998 maart;22470.0;22470.0;13310.0;3800.0;5200.0;160.0;22470.0;14330.0;4510.0;3590.0;;22470.0;19840.0;760.0;1870.0;22470.0;;;;;22470.0;18000.0;2710.0;1490.0;260.0;22470.0;6050.0;16420.0
828;Mannen en vrouwen;Totaal leeftijd;Groningen (provincie);1998 april;22160.0;22160.0;13040.0;3780.0;5170.0;160.0;22160.0;14070.0;4520.0;3520.0;;22160.0;19590.0;760.0;1820.0;22160.0;;;;;22160.0;17950.0;2480.0;1470.0;270.0;22160.0;5850.0;16320.0
829;Mannen en vrouwen;Totaal leeftijd;Groningen (provincie);1998 mei;21780.0;21780.0;12740.0;3750.0;5120.0;170.0;21780.0;13750.0;4520.0;3460.0;;21780.0;19280.0;760.0;1750.0;21780.0;;;;;21780.0;17620.0;2420.0;1460.0;280.0;21780.0;5520.0;16260.0
830;Mannen en vrouwen;Totaal leeftijd;Groningen (provincie);1998 juni;21500.0;21500.0;12500.0;3730.0;5090.0;170.0;21500.0;13530.0;4510.0;3400.0;;21500.0;19040.0;750.0;1710.0;21500.0;;;;;21500.0;17440.0;2330.0;1450.0;280.0;21500.0;5270.0;16230.0
831;Mannen en vrouwen;Totaal leeftijd;Groningen (provincie);1998 juli;21600.0;21600.0;12650.0;3710.0;5060.0;170.0;21600.0;13670.0;4490.0;3380.0;;21600.0;19150.0;720.0;1730.0;21600.0;;;;;21600.0;17650.0;2250.0;1430.0;270.0;21600.0;5430.0;16170.0
832;Mannen en vrouwen;Totaal leeftijd;Groningen (provincie);1998 augustus;21420.0;21420.0;12520.0;3660.0;5070.0;170.0;21420.0;13550.0;4480.0;3350.0;;21420.0;18980.0;720.0;1720.0;21420.0;;;;;21420.0;17480.0;2210.0;1450.0;280.0;21420.0;5210.0;16210.0
833;Mannen en vrouwen;Totaal leeftijd;Groningen (provincie);1998 september;21380.0;21380.0;12470.0;3670.0;5070.0;170.0;21380.0;13500.0;4490.0;3350.0;;21380.0;18950.0;720.0;1720.0;21380.0;;;;;21380.0;17320.0;2320.0;1450.0;300.0;21380.0;5230.0;16150.0
834;Mannen en vrouwen;Totaal leeftijd;Groningen (provincie);1998 oktober;21320.0;21320.0;12420.0;3670.0;5060.0;180.0;21320.0;13450.0;4490.0;3330.0;;21320.0;18890.0;710.0;1720.0;21320.0;;;;;21320.0;17240.0;2340.0;1430.0;310.0;21320.0;5290.0;16040.0
835;Mannen en vrouwen;Totaal leeftijd;Groningen (provincie);1998 november;21220.0;21220.0;12340.0;3650.0;5060.0;180.0;21220.0;13360.0;4500.0;3300.0;;21220.0;18770.0;720.0;1740.0;21220.0;;;;;21220.0;17150.0;2310.0;1450.0;310.0;21220.0;5300.0;15930.0
836;Mannen en vrouwen;Totaal leeftijd;Groningen (provincie);1998 december;21140.0;21140.0;12290.0;3640.0;5040.0;180.0;21140.0;13310.0;4480.0;3280.0;;21140.0;18680.0;720.0;1740.0;21140.0;;;;;21140.0;17190.0;2230.0;1420.0;300.0;21140.0;5270.0;15880.0
837;Mannen en vrouwen;Totaal leeftijd;Groningen (provincie);1998;21140.0;21140.0;12290.0;3640.0;5040.0;180.0;21140.0;13310.0;4480.0;3280.0;;21140.0;18680.0;720.0;1740.0;21140.0;;;;;21140.0;17190.0;2230.0;1420.0;300.0;21140.0;5270.0;15880.0
838;Mannen en vrouwen;Totaal leeftijd;Groningen (provincie);1999 januari;21030.0;21030.0;12230.0;3510.0;5110.0;180.0;21030.0;13250.0;4470.0;3210.0;;21030.0;18560.0;710.0;1760.0;21030.0;15170.0;2910.0;2040.0;910.0;21030.0;17220.0;2120.0;1410.0;280.0;21030.0;5210.0;15820.0
839;Mannen en vrouwen;Totaal leeftijd;Groningen (provincie);1999 februari;20840.0;20840.0;12070.0;3490.0;5100.0;180.0;20840.0;13120.0;4450.0;3200.0;;20840.0;18360.0;710.0;1770.0;20840.0;15030.0;2890.0;2020.0;900.0;20840.0;17010.0;2100.0;1420.0;310.0;20840.0;5120.0;15730.0
840;Mannen en vrouwen;Totaal leeftijd;Groningen (provincie);1999 maart;20680.0;20680.0;11950.0;3380.0;5170.0;190.0;20680.0;12980.0;4490.0;3140.0;;20680.0;18230.0;710.0;1750.0;20680.0;14870.0;2920.0;2000.0;900.0;20680.0;16860.0;2090.0;1420.0;310.0;20680.0;5060.0;15620.0
841;Mannen en vrouwen;Totaal leeftijd;Groningen (provincie);1999 april;20410.0;20410.0;11730.0;3330.0;5170.0;190.0;20410.0;12750.0;4460.0;3080.0;;20410.0;18000.0;700.0;1700.0;20410.0;14640.0;2880.0;2000.0;890.0;20410.0;16660.0;2010.0;1420.0;320.0;20410.0;4950.0;15460.0
842;Mannen en vrouwen;Totaal leeftijd;Groningen (provincie);1999 mei;20080.0;20080.0;11480.0;3290.0;5120.0;190.0;20080.0;12490.0;4410.0;3050.0;;20080.0;17750.0;700.0;1640.0;20080.0;14360.0;2840.0;1990.0;890.0;20080.0;16350.0;2010.0;1390.0;330.0;20080.0;4800.0;15280.0
843;Mannen en vrouwen;Totaal leeftijd;Groningen (provincie);1999 juni;19760.0;19760.0;11220.0;3230.0;5120.0;190.0;19760.0;12250.0;4400.0;2990.0;;19760.0;17490.0;690.0;1580.0;19760.0;14110.0;2810.0;1970.0;880.0;19760.0;16100.0;1950.0;1390.0;320.0;19760.0;4570.0;15190.0
844;Mannen en vrouwen;Totaal leeftijd;Groningen (provincie);1999 juli;19710.0;19710.0;11230.0;3190.0;5110.0;190.0;19710.0;12250.0;4410.0;2950.0;;19710.0;17390.0;690.0;1630.0;19710.0;14070.0;2800.0;1970.0;870.0;19710.0;16080.0;1930.0;1440.0;270.0;19710.0;4670.0;15040.0
845;Mannen en vrouwen;Totaal leeftijd;Groningen (provincie);1999 augustus;19540.0;19540.0;11070.0;3150.0;5120.0;200.0;19540.0;12120.0;4410.0;2910.0;;19540.0;17220.0;690.0;1630.0;19540.0;13930.0;2790.0;1950.0;870.0;19540.0;16040.0;1800.0;1440.0;260.0;19540.0;4510.0;15030.0
846;Mannen en vrouwen;Totaal leeftijd;Groningen (provincie);1999 september;19320.0;19320.0;10910.0;3130.0;5090.0;200.0;19320.0;11990.0;4360.0;2870.0;;19320.0;17050.0;690.0;1580.0;19320.0;13800.0;2710.0;1940.0;860.0;19320.0;15690.0;1920.0;1440.0;270.0;19320.0;4480.0;14830.0
847;Mannen en vrouwen;Totaal leeftijd;Groningen (provincie);1999 oktober;19030.0;19030.0;10660.0;3100.0;5070.0;210.0;19030.0;11750.0;4330.0;2830.0;;19030.0;16820.0;680.0;1530.0;19030.0;13550.0;2690.0;1940.0;860.0;19030.0;15410.0;1940.0;1410.0;270.0;19030.0;4400.0;14630.0
848;Mannen en vrouwen;Totaal leeftijd;Groningen (provincie);1999 november;18810.0;18810.0;10460.0;3070.0;5070.0;210.0;18810.0;11580.0;4290.0;2800.0;;18810.0;16640.0;670.0;1500.0;18810.0;13340.0;2680.0;1920.0;870.0;18810.0;15280.0;1850.0;1420.0;260.0;18810.0;4280.0;14530.0
849;Mannen en vrouwen;Totaal leeftijd;Groningen (provincie);1999 december;18770.0;18770.0;10430.0;3080.0;5060.0;200.0;18770.0;11530.0;4270.0;2830.0;;18770.0;16610.0;670.0;1500.0;18770.0;13300.0;2690.0;1920.0;870.0;18770.0;15280.0;1800.0;1420.0;260.0;18770.0;4300.0;14480.0
850;Mannen en vrouwen;Totaal leeftijd;Groningen (provincie);1999;18770.0;18770.0;10430.0;3080.0;5060.0;200.0;18770.0;11530.0;4270.0;2830.0;;18770.0;16610.0;670.0;1500.0;18770.0;13300.0;2690.0;1920.0;870.0;18770.0;15280.0;1800.0;1420.0;260.0;18770.0;4300.0;14480.0
851;Mannen en vrouwen;Totaal leeftijd;Groningen (provincie);2000 januari;18590.0;18590.0;10310.0;3030.0;5040.0;200.0;18590.0;11430.0;4270.0;2770.0;;18590.0;16430.0;650.0;1500.0;18590.0;13140.0;2680.0;1890.0;880.0;18590.0;15180.0;1720.0;1430.0;260.0;18590.0;4300.0;14280.0
852;Mannen en vrouwen;Totaal leeftijd;Groningen (provincie);2000 februari;18560.0;18560.0;10340.0;3000.0;5030.0;200.0;18560.0;11450.0;4250.0;2740.0;;18560.0;16390.0;660.0;1520.0;18560.0;13120.0;2670.0;1900.0;880.0;18560.0;15150.0;1740.0;1400.0;270.0;18560.0;4320.0;14240.0
853;Mannen en vrouwen;Totaal leeftijd;Groningen (provincie);2000 maart;18330.0;18330.0;10160.0;2950.0;5030.0;200.0;18330.0;11280.0;4230.0;2700.0;;18330.0;16200.0;640.0;1500.0;18330.0;12930.0;2660.0;1880.0;870.0;18330.0;14950.0;1690.0;1430.0;260.0;18330.0;4170.0;14160.0
854;Mannen en vrouwen;Totaal leeftijd;Groningen (provincie);2000 april;18040.0;18040.0;9920.0;2900.0;5010.0;200.0;18040.0;11050.0;4240.0;2640.0;;18040.0;15950.0;630.0;1460.0;18040.0;12640.0;2620.0;1890.0;880.0;18040.0;14690.0;1660.0;1430.0;260.0;18040.0;4040.0;13990.0
855;Mannen en vrouwen;Totaal leeftijd;Groningen (provincie);2000 mei;17770.0;17770.0;9690.0;2870.0;5000.0;210.0;17770.0;10840.0;4240.0;2580.0;;17770.0;15740.0;620.0;1410.0;17770.0;12400.0;2610.0;1880.0;880.0;17770.0;14520.0;1610.0;1400.0;240.0;17770.0;3910.0;13850.0
856;Mannen en vrouwen;Totaal leeftijd;Groningen (provincie);2000 juni;17530.0;17530.0;9520.0;2830.0;4980.0;200.0;17530.0;10660.0;4220.0;2560.0;;17530.0;15520.0;620.0;1400.0;17530.0;12190.0;2600.0;1870.0;880.0;17530.0;14370.0;1480.0;1430.0;250.0;17530.0;3770.0;13770.0
857;Mannen en vrouwen;Totaal leeftijd;Groningen (provincie);2000 juli;17430.0;17430.0;9440.0;2800.0;4980.0;210.0;17430.0;10580.0;4220.0;2540.0;;17430.0;15400.0;610.0;1420.0;17430.0;12090.0;2590.0;1870.0;870.0;17430.0;14280.0;1470.0;1440.0;240.0;17430.0;3790.0;13640.0
858;Mannen en vrouwen;Totaal leeftijd;Groningen (provincie);2000 augustus;17310.0;17310.0;9350.0;2790.0;4960.0;210.0;17310.0;10480.0;4220.0;2530.0;;17310.0;15300.0;600.0;1410.0;17310.0;11970.0;2600.0;1880.0;870.0;17310.0;14200.0;1430.0;1440.0;240.0;17310.0;3680.0;13630.0
859;Mannen en vrouwen;Totaal leeftijd;Groningen (provincie);2000 september;17070.0;17070.0;9190.0;2730.0;4930.0;210.0;17070.0;10330.0;4180.0;2480.0;;17070.0;15080.0;590.0;1390.0;17070.0;11760.0;2580.0;1860.0;880.0;17070.0;13920.0;1470.0;1420.0;250.0;17070.0;3630.0;13440.0
860;Mannen en vrouwen;Totaal leeftijd;Groningen (provincie);2000 oktober;16970.0;16970.0;9140.0;2690.0;4930.0;210.0;16970.0;10280.0;4160.0;2450.0;;16970.0;14990.0;590.0;1390.0;16970.0;11690.0;2560.0;1850.0;880.0;16970.0;13780.0;1510.0;1430.0;260.0;16970.0;3700.0;13280.0
861;Mannen en vrouwen;Totaal leeftijd;Groningen (provincie);2000 november;16750.0;16750.0;8990.0;2660.0;4890.0;210.0;16750.0;10130.0;4130.0;2400.0;;16750.0;14820.0;580.0;1350.0;16750.0;11510.0;2540.0;1830.0;870.0;16750.0;13610.0;1460.0;1400.0;280.0;16750.0;3650.0;13100.0
862;Mannen en vrouwen;Totaal leeftijd;Groningen (provincie);2000 december;16660.0;16660.0;8970.0;2640.0;4840.0;220.0;16660.0;10090.0;4100.0;2390.0;;16660.0;14750.0;580.0;1340.0;16660.0;11460.0;2530.0;1810.0;860.0;16660.0;13570.0;1380.0;1430.0;280.0;16660.0;3610.0;13050.0
863;Mannen en vrouwen;Totaal leeftijd;Groningen (provincie);2000;16660.0;16660.0;8970.0;2640.0;4840.0;220.0;16660.0;10090.0;4100.0;2390.0;;16660.0;14750.0;580.0;1340.0;16660.0;11460.0;2530.0;1810.0;860.0;16660.0;13570.0;1380.0;1430.0;280.0;16660.0;3610.0;13050.0
