ID;Geslacht;Leeftijd;PrognoseInterval;Perioden;BevolkingOp1Januari_1
1932;Totaal mannen en vrouwen;35 tot 40 jaar;Bovengrens 67%-prognose-interval;2058;1139018
1933;Totaal mannen en vrouwen;35 tot 40 jaar;Bovengrens 67%-prognose-interval;2059;1155617
1934;Totaal mannen en vrouwen;35 tot 40 jaar;Bovengrens 67%-prognose-interval;2060;1172433
1935;Totaal mannen en vrouwen;40 tot 45 jaar;Prognose;2018;1038420
1936;Totaal mannen en vrouwen;40 tot 45 jaar;Prognose;2019;1023101
1937;Totaal mannen en vrouwen;40 tot 45 jaar;Prognose;2020;1014788
1938;Totaal mannen en vrouwen;40 tot 45 jaar;Prognose;2021;1021941
1939;Totaal mannen en vrouwen;40 tot 45 jaar;Prognose;2022;1027796
1940;Totaal mannen en vrouwen;40 tot 45 jaar;Prognose;2023;1030837
1941;Totaal mannen en vrouwen;40 tot 45 jaar;Prognose;2024;1030071
1942;Totaal mannen en vrouwen;40 tot 45 jaar;Prognose;2025;1034541
1943;Totaal mannen en vrouwen;40 tot 45 jaar;Prognose;2026;1035693
1944;Totaal mannen en vrouwen;40 tot 45 jaar;Prognose;2027;1044326
1945;Totaal mannen en vrouwen;40 tot 45 jaar;Prognose;2028;1058586
1946;Totaal mannen en vrouwen;40 tot 45 jaar;Prognose;2029;1073310
1947;Totaal mannen en vrouwen;40 tot 45 jaar;Prognose;2030;1085224
1948;Totaal mannen en vrouwen;40 tot 45 jaar;Prognose;2031;1101520
1949;Totaal mannen en vrouwen;40 tot 45 jaar;Prognose;2032;1112635
1950;Totaal mannen en vrouwen;40 tot 45 jaar;Prognose;2033;1120762
1951;Totaal mannen en vrouwen;40 tot 45 jaar;Prognose;2034;1127935
1952;Totaal mannen en vrouwen;40 tot 45 jaar;Prognose;2035;1133563
1953;Totaal mannen en vrouwen;40 tot 45 jaar;Prognose;2036;1126845
1954;Totaal mannen en vrouwen;40 tot 45 jaar;Prognose;2037;1119880
1955;Totaal mannen en vrouwen;40 tot 45 jaar;Prognose;2038;1116643
1956;Totaal mannen en vrouwen;40 tot 45 jaar;Prognose;2039;1121186
1957;Totaal mannen en vrouwen;40 tot 45 jaar;Prognose;2040;1126471
1958;Totaal mannen en vrouwen;40 tot 45 jaar;Prognose;2041;1140984
1959;Totaal mannen en vrouwen;40 tot 45 jaar;Prognose;2042;1152696
1960;Totaal mannen en vrouwen;40 tot 45 jaar;Prognose;2043;1160898
1961;Totaal mannen en vrouwen;40 tot 45 jaar;Prognose;2044;1161792
1962;Totaal mannen en vrouwen;40 tot 45 jaar;Prognose;2045;1154899
1963;Totaal mannen en vrouwen;40 tot 45 jaar;Prognose;2046;1137690
1964;Totaal mannen en vrouwen;40 tot 45 jaar;Prognose;2047;1121802
1965;Totaal mannen en vrouwen;40 tot 45 jaar;Prognose;2048;1104354
1966;Totaal mannen en vrouwen;40 tot 45 jaar;Prognose;2049;1091106
1967;Totaal mannen en vrouwen;40 tot 45 jaar;Prognose;2050;1084065
1968;Totaal mannen en vrouwen;40 tot 45 jaar;Prognose;2051;1082058
1969;Totaal mannen en vrouwen;40 tot 45 jaar;Prognose;2052;1077726
1970;Totaal mannen en vrouwen;40 tot 45 jaar;Prognose;2053;1073037
1971;Totaal mannen en vrouwen;40 tot 45 jaar;Prognose;2054;1060949
1972;Totaal mannen en vrouwen;40 tot 45 jaar;Prognose;2055;1052460
1973;Totaal mannen en vrouwen;40 tot 45 jaar;Prognose;2056;1040501
1974;Totaal mannen en vrouwen;40 tot 45 jaar;Prognose;2057;1034553
1975;Totaal mannen en vrouwen;40 tot 45 jaar;Prognose;2058;1029068
1976;Totaal mannen en vrouwen;40 tot 45 jaar;Prognose;2059;1029167
1977;Totaal mannen en vrouwen;40 tot 45 jaar;Prognose;2060;1027565
1978;Totaal mannen en vrouwen;40 tot 45 jaar;Ondergrens 95%-prognose-interval;2018;1036314
1979;Totaal mannen en vrouwen;40 tot 45 jaar;Ondergrens 95%-prognose-interval;2019;1018645
1980;Totaal mannen en vrouwen;40 tot 45 jaar;Ondergrens 95%-prognose-interval;2020;1007634
1981;Totaal mannen en vrouwen;40 tot 45 jaar;Ondergrens 95%-prognose-interval;2021;1011798
1982;Totaal mannen en vrouwen;40 tot 45 jaar;Ondergrens 95%-prognose-interval;2022;1014443
1983;Totaal mannen en vrouwen;40 tot 45 jaar;Ondergrens 95%-prognose-interval;2023;1013472
1984;Totaal mannen en vrouwen;40 tot 45 jaar;Ondergrens 95%-prognose-interval;2024;1009369
1985;Totaal mannen en vrouwen;40 tot 45 jaar;Ondergrens 95%-prognose-interval;2025;1009295
1986;Totaal mannen en vrouwen;40 tot 45 jaar;Ondergrens 95%-prognose-interval;2026;1005801
1987;Totaal mannen en vrouwen;40 tot 45 jaar;Ondergrens 95%-prognose-interval;2027;1009957
1988;Totaal mannen en vrouwen;40 tot 45 jaar;Ondergrens 95%-prognose-interval;2028;1020913
1989;Totaal mannen en vrouwen;40 tot 45 jaar;Ondergrens 95%-prognose-interval;2029;1031725
1990;Totaal mannen en vrouwen;40 tot 45 jaar;Ondergrens 95%-prognose-interval;2030;1038171
1991;Totaal mannen en vrouwen;40 tot 45 jaar;Ondergrens 95%-prognose-interval;2031;1050428
1992;Totaal mannen en vrouwen;40 tot 45 jaar;Ondergrens 95%-prognose-interval;2032;1056718
1993;Totaal mannen en vrouwen;40 tot 45 jaar;Ondergrens 95%-prognose-interval;2033;1059522
1994;Totaal mannen en vrouwen;40 tot 45 jaar;Ondergrens 95%-prognose-interval;2034;1063219
1995;Totaal mannen en vrouwen;40 tot 45 jaar;Ondergrens 95%-prognose-interval;2035;1064820
1996;Totaal mannen en vrouwen;40 tot 45 jaar;Ondergrens 95%-prognose-interval;2036;1054968
1997;Totaal mannen en vrouwen;40 tot 45 jaar;Ondergrens 95%-prognose-interval;2037;1044067
1998;Totaal mannen en vrouwen;40 tot 45 jaar;Ondergrens 95%-prognose-interval;2038;1037867
1999;Totaal mannen en vrouwen;40 tot 45 jaar;Ondergrens 95%-prognose-interval;2039;1037166
2000;Totaal mannen en vrouwen;40 tot 45 jaar;Ondergrens 95%-prognose-interval;2040;1036690
2001;Totaal mannen en vrouwen;40 tot 45 jaar;Ondergrens 95%-prognose-interval;2041;1050324
2002;Totaal mannen en vrouwen;40 tot 45 jaar;Ondergrens 95%-prognose-interval;2042;1061123
2003;Totaal mannen en vrouwen;40 tot 45 jaar;Ondergrens 95%-prognose-interval;2043;1067439
2004;Totaal mannen en vrouwen;40 tot 45 jaar;Ondergrens 95%-prognose-interval;2044;1066693
2005;Totaal mannen en vrouwen;40 tot 45 jaar;Ondergrens 95%-prognose-interval;2045;1058479
2006;Totaal mannen en vrouwen;40 tot 45 jaar;Ondergrens 95%-prognose-interval;2046;1040140
2007;Totaal mannen en vrouwen;40 tot 45 jaar;Ondergrens 95%-prognose-interval;2047;1023255
2008;Totaal mannen en vrouwen;40 tot 45 jaar;Ondergrens 95%-prognose-interval;2048;1005547
2009;Totaal mannen en vrouwen;40 tot 45 jaar;Ondergrens 95%-prognose-interval;2049;988527
2010;Totaal mannen en vrouwen;40 tot 45 jaar;Ondergrens 95%-prognose-interval;2050;980522
2011;Totaal mannen en vrouwen;40 tot 45 jaar;Ondergrens 95%-prognose-interval;2051;979340
2012;Totaal mannen en vrouwen;40 tot 45 jaar;Ondergrens 95%-prognose-interval;2052;973259
2013;Totaal mannen en vrouwen;40 tot 45 jaar;Ondergrens 95%-prognose-interval;2053;964524
2014;Totaal mannen en vrouwen;40 tot 45 jaar;Ondergrens 95%-prognose-interval;2054;950204
2015;Totaal mannen en vrouwen;40 tot 45 jaar;Ondergrens 95%-prognose-interval;2055;939284
2016;Totaal mannen en vrouwen;40 tot 45 jaar;Ondergrens 95%-prognose-interval;2056;924927
2017;Totaal mannen en vrouwen;40 tot 45 jaar;Ondergrens 95%-prognose-interval;2057;917437
2018;Totaal mannen en vrouwen;40 tot 45 jaar;Ondergrens 95%-prognose-interval;2058;910814
2019;Totaal mannen en vrouwen;40 tot 45 jaar;Ondergrens 95%-prognose-interval;2059;910189
2020;Totaal mannen en vrouwen;40 tot 45 jaar;Ondergrens 95%-prognose-interval;2060;902724
2021;Totaal mannen en vrouwen;40 tot 45 jaar;Bovengrens 95%-prognose-interval;2018;1040543
2022;Totaal mannen en vrouwen;40 tot 45 jaar;Bovengrens 95%-prognose-interval;2019;1027588
2023;Totaal mannen en vrouwen;40 tot 45 jaar;Bovengrens 95%-prognose-interval;2020;1022446
2024;Totaal mannen en vrouwen;40 tot 45 jaar;Bovengrens 95%-prognose-interval;2021;1033639
2025;Totaal mannen en vrouwen;40 tot 45 jaar;Bovengrens 95%-prognose-interval;2022;1043083
2026;Totaal mannen en vrouwen;40 tot 45 jaar;Bovengrens 95%-prognose-interval;2023;1050193
2027;Totaal mannen en vrouwen;40 tot 45 jaar;Bovengrens 95%-prognose-interval;2024;1053598
2028;Totaal mannen en vrouwen;40 tot 45 jaar;Bovengrens 95%-prognose-interval;2025;1062787
2029;Totaal mannen en vrouwen;40 tot 45 jaar;Bovengrens 95%-prognose-interval;2026;1069522
2030;Totaal mannen en vrouwen;40 tot 45 jaar;Bovengrens 95%-prognose-interval;2027;1083783
2031;Totaal mannen en vrouwen;40 tot 45 jaar;Bovengrens 95%-prognose-interval;2028;1103632
2032;Totaal mannen en vrouwen;40 tot 45 jaar;Bovengrens 95%-prognose-interval;2029;1123437
2033;Totaal mannen en vrouwen;40 tot 45 jaar;Bovengrens 95%-prognose-interval;2030;1140857
2034;Totaal mannen en vrouwen;40 tot 45 jaar;Bovengrens 95%-prognose-interval;2031;1163364
2035;Totaal mannen en vrouwen;40 tot 45 jaar;Bovengrens 95%-prognose-interval;2032;1179961
2036;Totaal mannen en vrouwen;40 tot 45 jaar;Bovengrens 95%-prognose-interval;2033;1195237
2037;Totaal mannen en vrouwen;40 tot 45 jaar;Bovengrens 95%-prognose-interval;2034;1207636
2038;Totaal mannen en vrouwen;40 tot 45 jaar;Bovengrens 95%-prognose-interval;2035;1219987
2039;Totaal mannen en vrouwen;40 tot 45 jaar;Bovengrens 95%-prognose-interval;2036;1220262
2040;Totaal mannen en vrouwen;40 tot 45 jaar;Bovengrens 95%-prognose-interval;2037;1218718
2041;Totaal mannen en vrouwen;40 tot 45 jaar;Bovengrens 95%-prognose-interval;2038;1220637
2042;Totaal mannen en vrouwen;40 tot 45 jaar;Bovengrens 95%-prognose-interval;2039;1228344
2043;Totaal mannen en vrouwen;40 tot 45 jaar;Bovengrens 95%-prognose-interval;2040;1237747
2044;Totaal mannen en vrouwen;40 tot 45 jaar;Bovengrens 95%-prognose-interval;2041;1253447
2045;Totaal mannen en vrouwen;40 tot 45 jaar;Bovengrens 95%-prognose-interval;2042;1268833
2046;Totaal mannen en vrouwen;40 tot 45 jaar;Bovengrens 95%-prognose-interval;2043;1280821
2047;Totaal mannen en vrouwen;40 tot 45 jaar;Bovengrens 95%-prognose-interval;2044;1287877
2048;Totaal mannen en vrouwen;40 tot 45 jaar;Bovengrens 95%-prognose-interval;2045;1280404
2049;Totaal mannen en vrouwen;40 tot 45 jaar;Bovengrens 95%-prognose-interval;2046;1260141
2050;Totaal mannen en vrouwen;40 tot 45 jaar;Bovengrens 95%-prognose-interval;2047;1245534
2051;Totaal mannen en vrouwen;40 tot 45 jaar;Bovengrens 95%-prognose-interval;2048;1227738
2052;Totaal mannen en vrouwen;40 tot 45 jaar;Bovengrens 95%-prognose-interval;2049;1218292
2053;Totaal mannen en vrouwen;40 tot 45 jaar;Bovengrens 95%-prognose-interval;2050;1212930
2054;Totaal mannen en vrouwen;40 tot 45 jaar;Bovengrens 95%-prognose-interval;2051;1214472
2055;Totaal mannen en vrouwen;40 tot 45 jaar;Bovengrens 95%-prognose-interval;2052;1210866
2056;Totaal mannen en vrouwen;40 tot 45 jaar;Bovengrens 95%-prognose-interval;2053;1211193
2057;Totaal mannen en vrouwen;40 tot 45 jaar;Bovengrens 95%-prognose-interval;2054;1203115
2058;Totaal mannen en vrouwen;40 tot 45 jaar;Bovengrens 95%-prognose-interval;2055;1198465
2059;Totaal mannen en vrouwen;40 tot 45 jaar;Bovengrens 95%-prognose-interval;2056;1186898
2060;Totaal mannen en vrouwen;40 tot 45 jaar;Bovengrens 95%-prognose-interval;2057;1182814
2061;Totaal mannen en vrouwen;40 tot 45 jaar;Bovengrens 95%-prognose-interval;2058;1176890
2062;Totaal mannen en vrouwen;40 tot 45 jaar;Bovengrens 95%-prognose-interval;2059;1179395
2063;Totaal mannen en vrouwen;40 tot 45 jaar;Bovengrens 95%-prognose-interval;2060;1178910
2064;Totaal mannen en vrouwen;40 tot 45 jaar;Ondergrens 67%-prognose-interval;2018;1037422
2065;Totaal mannen en vrouwen;40 tot 45 jaar;Ondergrens 67%-prognose-interval;2019;1021025
2066;Totaal mannen en vrouwen;40 tot 45 jaar;Ondergrens 67%-prognose-interval;2020;1011455
2067;Totaal mannen en vrouwen;40 tot 45 jaar;Ondergrens 67%-prognose-interval;2021;1017127
2068;Totaal mannen en vrouwen;40 tot 45 jaar;Ondergrens 67%-prognose-interval;2022;1021375
2069;Totaal mannen en vrouwen;40 tot 45 jaar;Ondergrens 67%-prognose-interval;2023;1022501
2070;Totaal mannen en vrouwen;40 tot 45 jaar;Ondergrens 67%-prognose-interval;2024;1020128
2071;Totaal mannen en vrouwen;40 tot 45 jaar;Ondergrens 67%-prognose-interval;2025;1022905
2072;Totaal mannen en vrouwen;40 tot 45 jaar;Ondergrens 67%-prognose-interval;2026;1021405
2073;Totaal mannen en vrouwen;40 tot 45 jaar;Ondergrens 67%-prognose-interval;2027;1027842
2074;Totaal mannen en vrouwen;40 tot 45 jaar;Ondergrens 67%-prognose-interval;2028;1039739
2075;Totaal mannen en vrouwen;40 tot 45 jaar;Ondergrens 67%-prognose-interval;2029;1051865
2076;Totaal mannen en vrouwen;40 tot 45 jaar;Ondergrens 67%-prognose-interval;2030;1060869
2077;Totaal mannen en vrouwen;40 tot 45 jaar;Ondergrens 67%-prognose-interval;2031;1074855
2078;Totaal mannen en vrouwen;40 tot 45 jaar;Ondergrens 67%-prognose-interval;2032;1083811
2079;Totaal mannen en vrouwen;40 tot 45 jaar;Ondergrens 67%-prognose-interval;2033;1089352
2080;Totaal mannen en vrouwen;40 tot 45 jaar;Ondergrens 67%-prognose-interval;2034;1094518
2081;Totaal mannen en vrouwen;40 tot 45 jaar;Ondergrens 67%-prognose-interval;2035;1097360
2082;Totaal mannen en vrouwen;40 tot 45 jaar;Ondergrens 67%-prognose-interval;2036;1088557
2083;Totaal mannen en vrouwen;40 tot 45 jaar;Ondergrens 67%-prognose-interval;2037;1078897
2084;Totaal mannen en vrouwen;40 tot 45 jaar;Ondergrens 67%-prognose-interval;2038;1074189
2085;Totaal mannen en vrouwen;40 tot 45 jaar;Ondergrens 67%-prognose-interval;2039;1077252
2086;Totaal mannen en vrouwen;40 tot 45 jaar;Ondergrens 67%-prognose-interval;2040;1079958
2087;Totaal mannen en vrouwen;40 tot 45 jaar;Ondergrens 67%-prognose-interval;2041;1092871
2088;Totaal mannen en vrouwen;40 tot 45 jaar;Ondergrens 67%-prognose-interval;2042;1102629
2089;Totaal mannen en vrouwen;40 tot 45 jaar;Ondergrens 67%-prognose-interval;2043;1108473
2090;Totaal mannen en vrouwen;40 tot 45 jaar;Ondergrens 67%-prognose-interval;2044;1107360
2091;Totaal mannen en vrouwen;40 tot 45 jaar;Ondergrens 67%-prognose-interval;2045;1100406
2092;Totaal mannen en vrouwen;40 tot 45 jaar;Ondergrens 67%-prognose-interval;2046;1083118
2093;Totaal mannen en vrouwen;40 tot 45 jaar;Ondergrens 67%-prognose-interval;2047;1065409
2094;Totaal mannen en vrouwen;40 tot 45 jaar;Ondergrens 67%-prognose-interval;2048;1047146
2095;Totaal mannen en vrouwen;40 tot 45 jaar;Ondergrens 67%-prognose-interval;2049;1032845
2096;Totaal mannen en vrouwen;40 tot 45 jaar;Ondergrens 67%-prognose-interval;2050;1026746
2097;Totaal mannen en vrouwen;40 tot 45 jaar;Ondergrens 67%-prognose-interval;2051;1022073
2098;Totaal mannen en vrouwen;40 tot 45 jaar;Ondergrens 67%-prognose-interval;2052;1017425
2099;Totaal mannen en vrouwen;40 tot 45 jaar;Ondergrens 67%-prognose-interval;2053;1011897
2100;Totaal mannen en vrouwen;40 tot 45 jaar;Ondergrens 67%-prognose-interval;2054;1000760
2101;Totaal mannen en vrouwen;40 tot 45 jaar;Ondergrens 67%-prognose-interval;2055;991115
2102;Totaal mannen en vrouwen;40 tot 45 jaar;Ondergrens 67%-prognose-interval;2056;978555
2103;Totaal mannen en vrouwen;40 tot 45 jaar;Ondergrens 67%-prognose-interval;2057;971952
2104;Totaal mannen en vrouwen;40 tot 45 jaar;Ondergrens 67%-prognose-interval;2058;966073
2105;Totaal mannen en vrouwen;40 tot 45 jaar;Ondergrens 67%-prognose-interval;2059;965002
2106;Totaal mannen en vrouwen;40 tot 45 jaar;Ondergrens 67%-prognose-interval;2060;961722
2107;Totaal mannen en vrouwen;40 tot 45 jaar;Bovengrens 67%-prognose-interval;2018;1039556
2108;Totaal mannen en vrouwen;40 tot 45 jaar;Bovengrens 67%-prognose-interval;2019;1025617
2109;Totaal mannen en vrouwen;40 tot 45 jaar;Bovengrens 67%-prognose-interval;2020;1018791
2110;Totaal mannen en vrouwen;40 tot 45 jaar;Bovengrens 67%-prognose-interval;2021;1027550
2111;Totaal mannen en vrouwen;40 tot 45 jaar;Bovengrens 67%-prognose-interval;2022;1035648
2112;Totaal mannen en vrouwen;40 tot 45 jaar;Bovengrens 67%-prognose-interval;2023;1040668
2113;Totaal mannen en vrouwen;40 tot 45 jaar;Bovengrens 67%-prognose-interval;2024;1042325
2114;Totaal mannen en vrouwen;40 tot 45 jaar;Bovengrens 67%-prognose-interval;2025;1049014
2115;Totaal mannen en vrouwen;40 tot 45 jaar;Bovengrens 67%-prognose-interval;2026;1052395
2116;Totaal mannen en vrouwen;40 tot 45 jaar;Bovengrens 67%-prognose-interval;2027;1063436
2117;Totaal mannen en vrouwen;40 tot 45 jaar;Bovengrens 67%-prognose-interval;2028;1079529
2118;Totaal mannen en vrouwen;40 tot 45 jaar;Bovengrens 67%-prognose-interval;2029;1097661
2119;Totaal mannen en vrouwen;40 tot 45 jaar;Bovengrens 67%-prognose-interval;2030;1112382
2120;Totaal mannen en vrouwen;40 tot 45 jaar;Bovengrens 67%-prognose-interval;2031;1131372
2121;Totaal mannen en vrouwen;40 tot 45 jaar;Bovengrens 67%-prognose-interval;2032;1145569
2122;Totaal mannen en vrouwen;40 tot 45 jaar;Bovengrens 67%-prognose-interval;2033;1156686
2123;Totaal mannen en vrouwen;40 tot 45 jaar;Bovengrens 67%-prognose-interval;2034;1166568
2124;Totaal mannen en vrouwen;40 tot 45 jaar;Bovengrens 67%-prognose-interval;2035;1174709
2125;Totaal mannen en vrouwen;40 tot 45 jaar;Bovengrens 67%-prognose-interval;2036;1171453
2126;Totaal mannen en vrouwen;40 tot 45 jaar;Bovengrens 67%-prognose-interval;2037;1165743
2127;Totaal mannen en vrouwen;40 tot 45 jaar;Bovengrens 67%-prognose-interval;2038;1165335
2128;Totaal mannen en vrouwen;40 tot 45 jaar;Bovengrens 67%-prognose-interval;2039;1174126
2129;Totaal mannen en vrouwen;40 tot 45 jaar;Bovengrens 67%-prognose-interval;2040;1182168
2130;Totaal mannen en vrouwen;40 tot 45 jaar;Bovengrens 67%-prognose-interval;2041;1198415
2131;Totaal mannen en vrouwen;40 tot 45 jaar;Bovengrens 67%-prognose-interval;2042;1212002
2132;Totaal mannen en vrouwen;40 tot 45 jaar;Bovengrens 67%-prognose-interval;2043;1221381
2133;Totaal mannen en vrouwen;40 tot 45 jaar;Bovengrens 67%-prognose-interval;2044;1225245
2134;Totaal mannen en vrouwen;40 tot 45 jaar;Bovengrens 67%-prognose-interval;2045;1219504
2135;Totaal mannen en vrouwen;40 tot 45 jaar;Bovengrens 67%-prognose-interval;2046;1202403
2136;Totaal mannen en vrouwen;40 tot 45 jaar;Bovengrens 67%-prognose-interval;2047;1188334
2137;Totaal mannen en vrouwen;40 tot 45 jaar;Bovengrens 67%-prognose-interval;2048;1172185
2138;Totaal mannen en vrouwen;40 tot 45 jaar;Bovengrens 67%-prognose-interval;2049;1159876
2139;Totaal mannen en vrouwen;40 tot 45 jaar;Bovengrens 67%-prognose-interval;2050;1153134
2140;Totaal mannen en vrouwen;40 tot 45 jaar;Bovengrens 67%-prognose-interval;2051;1149711
2141;Totaal mannen en vrouwen;40 tot 45 jaar;Bovengrens 67%-prognose-interval;2052;1146005
2142;Totaal mannen en vrouwen;40 tot 45 jaar;Bovengrens 67%-prognose-interval;2053;1142188
2143;Totaal mannen en vrouwen;40 tot 45 jaar;Bovengrens 67%-prognose-interval;2054;1130025
2144;Totaal mannen en vrouwen;40 tot 45 jaar;Bovengrens 67%-prognose-interval;2055;1121542
2145;Totaal mannen en vrouwen;40 tot 45 jaar;Bovengrens 67%-prognose-interval;2056;1111506
2146;Totaal mannen en vrouwen;40 tot 45 jaar;Bovengrens 67%-prognose-interval;2057;1104293
2147;Totaal mannen en vrouwen;40 tot 45 jaar;Bovengrens 67%-prognose-interval;2058;1098163
2148;Totaal mannen en vrouwen;40 tot 45 jaar;Bovengrens 67%-prognose-interval;2059;1100130
2149;Totaal mannen en vrouwen;40 tot 45 jaar;Bovengrens 67%-prognose-interval;2060;1099405
2150;Totaal mannen en vrouwen;45 tot 50 jaar;Prognose;2018;1268808
2151;Totaal mannen en vrouwen;45 tot 50 jaar;Prognose;2019;1234033
2152;Totaal mannen en vrouwen;45 tot 50 jaar;Prognose;2020;1180733
2153;Totaal mannen en vrouwen;45 tot 50 jaar;Prognose;2021;1124487
2154;Totaal mannen en vrouwen;45 tot 50 jaar;Prognose;2022;1077444
2155;Totaal mannen en vrouwen;45 tot 50 jaar;Prognose;2023;1040175
2156;Totaal mannen en vrouwen;45 tot 50 jaar;Prognose;2024;1023603
2157;Totaal mannen en vrouwen;45 tot 50 jaar;Prognose;2025;1014234
2158;Totaal mannen en vrouwen;45 tot 50 jaar;Prognose;2026;1020144
2159;Totaal mannen en vrouwen;45 tot 50 jaar;Prognose;2027;1024891
2160;Totaal mannen en vrouwen;45 tot 50 jaar;Prognose;2028;1026728
2161;Totaal mannen en vrouwen;45 tot 50 jaar;Prognose;2029;1024869
2162;Totaal mannen en vrouwen;45 tot 50 jaar;Prognose;2030;1028251
2163;Totaal mannen en vrouwen;45 tot 50 jaar;Prognose;2031;1028533
2164;Totaal mannen en vrouwen;45 tot 50 jaar;Prognose;2032;1036403
2165;Totaal mannen en vrouwen;45 tot 50 jaar;Prognose;2033;1050170
2166;Totaal mannen en vrouwen;45 tot 50 jaar;Prognose;2034;1064387
2167;Totaal mannen en vrouwen;45 tot 50 jaar;Prognose;2035;1075954
2168;Totaal mannen en vrouwen;45 tot 50 jaar;Prognose;2036;1091913
2169;Totaal mannen en vrouwen;45 tot 50 jaar;Prognose;2037;1102751
2170;Totaal mannen en vrouwen;45 tot 50 jaar;Prognose;2038;1110600
2171;Totaal mannen en vrouwen;45 tot 50 jaar;Prognose;2039;1117628
2172;Totaal mannen en vrouwen;45 tot 50 jaar;Prognose;2040;1123164
2173;Totaal mannen en vrouwen;45 tot 50 jaar;Prognose;2041;1116506
2174;Totaal mannen en vrouwen;45 tot 50 jaar;Prognose;2042;1109611
2175;Totaal mannen en vrouwen;45 tot 50 jaar;Prognose;2043;1106445
2176;Totaal mannen en vrouwen;45 tot 50 jaar;Prognose;2044;1110990
2177;Totaal mannen en vrouwen;45 tot 50 jaar;Prognose;2045;1116277
2178;Totaal mannen en vrouwen;45 tot 50 jaar;Prognose;2046;1130695
2179;Totaal mannen en vrouwen;45 tot 50 jaar;Prognose;2047;1142379
2180;Totaal mannen en vrouwen;45 tot 50 jaar;Prognose;2048;1150597
2181;Totaal mannen en vrouwen;45 tot 50 jaar;Prognose;2049;1151555
2182;Totaal mannen en vrouwen;45 tot 50 jaar;Prognose;2050;1144746
2183;Totaal mannen en vrouwen;45 tot 50 jaar;Prognose;2051;1127698
2184;Totaal mannen en vrouwen;45 tot 50 jaar;Prognose;2052;1111912
2185;Totaal mannen en vrouwen;45 tot 50 jaar;Prognose;2053;1094566
2186;Totaal mannen en vrouwen;45 tot 50 jaar;Prognose;2054;1081379
2187;Totaal mannen en vrouwen;45 tot 50 jaar;Prognose;2055;1074363
2188;Totaal mannen en vrouwen;45 tot 50 jaar;Prognose;2056;1072351
2189;Totaal mannen en vrouwen;45 tot 50 jaar;Prognose;2057;1068025
2190;Totaal mannen en vrouwen;45 tot 50 jaar;Prognose;2058;1063333
2191;Totaal mannen en vrouwen;45 tot 50 jaar;Prognose;2059;1051322
2192;Totaal mannen en vrouwen;45 tot 50 jaar;Prognose;2060;1042867
2193;Totaal mannen en vrouwen;45 tot 50 jaar;Ondergrens 95%-prognose-interval;2018;1267185
2194;Totaal mannen en vrouwen;45 tot 50 jaar;Ondergrens 95%-prognose-interval;2019;1230605
2195;Totaal mannen en vrouwen;45 tot 50 jaar;Ondergrens 95%-prognose-interval;2020;1175324
2196;Totaal mannen en vrouwen;45 tot 50 jaar;Ondergrens 95%-prognose-interval;2021;1116907
2197;Totaal mannen en vrouwen;45 tot 50 jaar;Ondergrens 95%-prognose-interval;2022;1067716
2198;Totaal mannen en vrouwen;45 tot 50 jaar;Ondergrens 95%-prognose-interval;2023;1027594
2199;Totaal mannen en vrouwen;45 tot 50 jaar;Ondergrens 95%-prognose-interval;2024;1008492
2200;Totaal mannen en vrouwen;45 tot 50 jaar;Ondergrens 95%-prognose-interval;2025;996370
2201;Totaal mannen en vrouwen;45 tot 50 jaar;Ondergrens 95%-prognose-interval;2026;998587
2202;Totaal mannen en vrouwen;45 tot 50 jaar;Ondergrens 95%-prognose-interval;2027;999726
2203;Totaal mannen en vrouwen;45 tot 50 jaar;Ondergrens 95%-prognose-interval;2028;999333
2204;Totaal mannen en vrouwen;45 tot 50 jaar;Ondergrens 95%-prognose-interval;2029;994498
2205;Totaal mannen en vrouwen;45 tot 50 jaar;Ondergrens 95%-prognose-interval;2030;993888
2206;Totaal mannen en vrouwen;45 tot 50 jaar;Ondergrens 95%-prognose-interval;2031;990748
2207;Totaal mannen en vrouwen;45 tot 50 jaar;Ondergrens 95%-prognose-interval;2032;995788
2208;Totaal mannen en vrouwen;45 tot 50 jaar;Ondergrens 95%-prognose-interval;2033;1005351
2209;Totaal mannen en vrouwen;45 tot 50 jaar;Ondergrens 95%-prognose-interval;2034;1015745
2210;Totaal mannen en vrouwen;45 tot 50 jaar;Ondergrens 95%-prognose-interval;2035;1023575
2211;Totaal mannen en vrouwen;45 tot 50 jaar;Ondergrens 95%-prognose-interval;2036;1035164
2212;Totaal mannen en vrouwen;45 tot 50 jaar;Ondergrens 95%-prognose-interval;2037;1043007
2213;Totaal mannen en vrouwen;45 tot 50 jaar;Ondergrens 95%-prognose-interval;2038;1045747
2214;Totaal mannen en vrouwen;45 tot 50 jaar;Ondergrens 95%-prognose-interval;2039;1049932
2215;Totaal mannen en vrouwen;45 tot 50 jaar;Ondergrens 95%-prognose-interval;2040;1052069
2216;Totaal mannen en vrouwen;45 tot 50 jaar;Ondergrens 95%-prognose-interval;2041;1041467
2217;Totaal mannen en vrouwen;45 tot 50 jaar;Ondergrens 95%-prognose-interval;2042;1031285
2218;Totaal mannen en vrouwen;45 tot 50 jaar;Ondergrens 95%-prognose-interval;2043;1023461
2219;Totaal mannen en vrouwen;45 tot 50 jaar;Ondergrens 95%-prognose-interval;2044;1026642
