ID;LeeftijdVanDeMoederOp31December;MigratieachtergrondMoeder;GeneratieMoeder;Perioden;LevendGeborenKinderen_1
1979;Totaal;Duitsland;Moeder: 1e generatie migratieachtergrond;2004;1150.0
1980;Totaal;Duitsland;Moeder: 1e generatie migratieachtergrond;2005;1157.0
1981;Totaal;Duitsland;Moeder: 1e generatie migratieachtergrond;2006;1072.0
1982;Totaal;Duitsland;Moeder: 1e generatie migratieachtergrond;2007;1066.0
1983;Totaal;Duitsland;Moeder: 1e generatie migratieachtergrond;2008;1136.0
1984;Totaal;Duitsland;Moeder: 1e generatie migratieachtergrond;2009;1195.0
1985;Totaal;Duitsland;Moeder: 1e generatie migratieachtergrond;2010;1146.0
1986;Totaal;Duitsland;Moeder: 1e generatie migratieachtergrond;2011;1100.0
1987;Totaal;Duitsland;Moeder: 1e generatie migratieachtergrond;2012;1061.0
1988;Totaal;Duitsland;Moeder: 1e generatie migratieachtergrond;2013;1095.0
1989;Totaal;Duitsland;Moeder: 1e generatie migratieachtergrond;2014;1068.0
1990;Totaal;Duitsland;Moeder: 1e generatie migratieachtergrond;2015;1022.0
1991;Totaal;Duitsland;Moeder: 1e generatie migratieachtergrond;2016;1018.0
1992;Totaal;Duitsland;Moeder: 1e generatie migratieachtergrond;2017;1030.0
1993;Totaal;Duitsland;Moeder: 1e generatie migratieachtergrond;2018;1029.0
1994;Totaal;Duitsland;Moeder: 1e generatie migratieachtergrond;2019;1044.0
1995;Totaal;Duitsland;Moeder: 1e generatie migratieachtergrond;2020;1114.0
1996;Totaal;Duitsland;Moeder: 1e generatie migratieachtergrond;2021;1151.0
1997;Totaal;Duitsland;Moeder: 1e generatie migratieachtergrond;2022;1022.0
1998;Totaal;Duitsland;Moeder: 2e generatie migratieachtergrond;1996;2009.0
1999;Totaal;Duitsland;Moeder: 2e generatie migratieachtergrond;1997;2019.0
2000;Totaal;Duitsland;Moeder: 2e generatie migratieachtergrond;1998;2082.0
2001;Totaal;Duitsland;Moeder: 2e generatie migratieachtergrond;1999;2072.0
2002;Totaal;Duitsland;Moeder: 2e generatie migratieachtergrond;2000;2157.0
2003;Totaal;Duitsland;Moeder: 2e generatie migratieachtergrond;2001;1942.0
2004;Totaal;Duitsland;Moeder: 2e generatie migratieachtergrond;2002;1954.0
2005;Totaal;Duitsland;Moeder: 2e generatie migratieachtergrond;2003;1960.0
2006;Totaal;Duitsland;Moeder: 2e generatie migratieachtergrond;2004;1735.0
2007;Totaal;Duitsland;Moeder: 2e generatie migratieachtergrond;2005;1634.0
2008;Totaal;Duitsland;Moeder: 2e generatie migratieachtergrond;2006;1579.0
2009;Totaal;Duitsland;Moeder: 2e generatie migratieachtergrond;2007;1506.0
2010;Totaal;Duitsland;Moeder: 2e generatie migratieachtergrond;2008;1394.0
2011;Totaal;Duitsland;Moeder: 2e generatie migratieachtergrond;2009;1431.0
2012;Totaal;Duitsland;Moeder: 2e generatie migratieachtergrond;2010;1327.0
2013;Totaal;Duitsland;Moeder: 2e generatie migratieachtergrond;2011;1192.0
2014;Totaal;Duitsland;Moeder: 2e generatie migratieachtergrond;2012;1143.0
2015;Totaal;Duitsland;Moeder: 2e generatie migratieachtergrond;2013;1130.0
2016;Totaal;Duitsland;Moeder: 2e generatie migratieachtergrond;2014;1073.0
2017;Totaal;Duitsland;Moeder: 2e generatie migratieachtergrond;2015;1089.0
2018;Totaal;Duitsland;Moeder: 2e generatie migratieachtergrond;2016;1019.0
2019;Totaal;Duitsland;Moeder: 2e generatie migratieachtergrond;2017;999.0
2020;Totaal;Duitsland;Moeder: 2e generatie migratieachtergrond;2018;992.0
2021;Totaal;Duitsland;Moeder: 2e generatie migratieachtergrond;2019;974.0
2022;Totaal;Duitsland;Moeder: 2e generatie migratieachtergrond;2020;926.0
2023;Totaal;Duitsland;Moeder: 2e generatie migratieachtergrond;2021;1035.0
2024;Totaal;Duitsland;Moeder: 2e generatie migratieachtergrond;2022;967.0
2025;Totaal;Indonesië;Totaal moeders;1996;5567.0
2026;Totaal;Indonesië;Totaal moeders;1997;5480.0
2027;Totaal;Indonesië;Totaal moeders;1998;5687.0
2028;Totaal;Indonesië;Totaal moeders;1999;5598.0
2029;Totaal;Indonesië;Totaal moeders;2000;5785.0
2030;Totaal;Indonesië;Totaal moeders;2001;5554.0
2031;Totaal;Indonesië;Totaal moeders;2002;5325.0
2032;Totaal;Indonesië;Totaal moeders;2003;5313.0
2033;Totaal;Indonesië;Totaal moeders;2004;5059.0
2034;Totaal;Indonesië;Totaal moeders;2005;4824.0
2035;Totaal;Indonesië;Totaal moeders;2006;4436.0
2036;Totaal;Indonesië;Totaal moeders;2007;4428.0
2037;Totaal;Indonesië;Totaal moeders;2008;4412.0
2038;Totaal;Indonesië;Totaal moeders;2009;4244.0
2039;Totaal;Indonesië;Totaal moeders;2010;4140.0
2040;Totaal;Indonesië;Totaal moeders;2011;3892.0
2041;Totaal;Indonesië;Totaal moeders;2012;3673.0
2042;Totaal;Indonesië;Totaal moeders;2013;3479.0
2043;Totaal;Indonesië;Totaal moeders;2014;3404.0
2044;Totaal;Indonesië;Totaal moeders;2015;3336.0
2045;Totaal;Indonesië;Totaal moeders;2016;3028.0
2046;Totaal;Indonesië;Totaal moeders;2017;3010.0
2047;Totaal;Indonesië;Totaal moeders;2018;2810.0
2048;Totaal;Indonesië;Totaal moeders;2019;2710.0
2049;Totaal;Indonesië;Totaal moeders;2020;2449.0
2050;Totaal;Indonesië;Totaal moeders;2021;2526.0
2051;Totaal;Indonesië;Totaal moeders;2022;2225.0
2052;Totaal;Indonesië;Moeder: Nederlandse achtergrond;1996;
2053;Totaal;Indonesië;Moeder: Nederlandse achtergrond;1997;
2054;Totaal;Indonesië;Moeder: Nederlandse achtergrond;1998;
2055;Totaal;Indonesië;Moeder: Nederlandse achtergrond;1999;
2056;Totaal;Indonesië;Moeder: Nederlandse achtergrond;2000;
2057;Totaal;Indonesië;Moeder: Nederlandse achtergrond;2001;
2058;Totaal;Indonesië;Moeder: Nederlandse achtergrond;2002;
2059;Totaal;Indonesië;Moeder: Nederlandse achtergrond;2003;
2060;Totaal;Indonesië;Moeder: Nederlandse achtergrond;2004;
2061;Totaal;Indonesië;Moeder: Nederlandse achtergrond;2005;
2062;Totaal;Indonesië;Moeder: Nederlandse achtergrond;2006;
2063;Totaal;Indonesië;Moeder: Nederlandse achtergrond;2007;
2064;Totaal;Indonesië;Moeder: Nederlandse achtergrond;2008;
2065;Totaal;Indonesië;Moeder: Nederlandse achtergrond;2009;
2066;Totaal;Indonesië;Moeder: Nederlandse achtergrond;2010;
2067;Totaal;Indonesië;Moeder: Nederlandse achtergrond;2011;
2068;Totaal;Indonesië;Moeder: Nederlandse achtergrond;2012;
2069;Totaal;Indonesië;Moeder: Nederlandse achtergrond;2013;
2070;Totaal;Indonesië;Moeder: Nederlandse achtergrond;2014;
2071;Totaal;Indonesië;Moeder: Nederlandse achtergrond;2015;
2072;Totaal;Indonesië;Moeder: Nederlandse achtergrond;2016;
2073;Totaal;Indonesië;Moeder: Nederlandse achtergrond;2017;
2074;Totaal;Indonesië;Moeder: Nederlandse achtergrond;2018;
2075;Totaal;Indonesië;Moeder: Nederlandse achtergrond;2019;
2076;Totaal;Indonesië;Moeder: Nederlandse achtergrond;2020;
2077;Totaal;Indonesië;Moeder: Nederlandse achtergrond;2021;
2078;Totaal;Indonesië;Moeder: Nederlandse achtergrond;2022;
2079;Totaal;Indonesië;Moeder: Met migratieachtergrond;1996;5567.0
2080;Totaal;Indonesië;Moeder: Met migratieachtergrond;1997;5480.0
2081;Totaal;Indonesië;Moeder: Met migratieachtergrond;1998;5687.0
2082;Totaal;Indonesië;Moeder: Met migratieachtergrond;1999;5598.0
2083;Totaal;Indonesië;Moeder: Met migratieachtergrond;2000;5785.0
2084;Totaal;Indonesië;Moeder: Met migratieachtergrond;2001;5554.0
2085;Totaal;Indonesië;Moeder: Met migratieachtergrond;2002;5325.0
2086;Totaal;Indonesië;Moeder: Met migratieachtergrond;2003;5313.0
2087;Totaal;Indonesië;Moeder: Met migratieachtergrond;2004;5059.0
2088;Totaal;Indonesië;Moeder: Met migratieachtergrond;2005;4824.0
2089;Totaal;Indonesië;Moeder: Met migratieachtergrond;2006;4436.0
2090;Totaal;Indonesië;Moeder: Met migratieachtergrond;2007;4428.0
2091;Totaal;Indonesië;Moeder: Met migratieachtergrond;2008;4412.0
2092;Totaal;Indonesië;Moeder: Met migratieachtergrond;2009;4244.0
2093;Totaal;Indonesië;Moeder: Met migratieachtergrond;2010;4140.0
2094;Totaal;Indonesië;Moeder: Met migratieachtergrond;2011;3892.0
2095;Totaal;Indonesië;Moeder: Met migratieachtergrond;2012;3673.0
2096;Totaal;Indonesië;Moeder: Met migratieachtergrond;2013;3479.0
2097;Totaal;Indonesië;Moeder: Met migratieachtergrond;2014;3404.0
2098;Totaal;Indonesië;Moeder: Met migratieachtergrond;2015;3336.0
2099;Totaal;Indonesië;Moeder: Met migratieachtergrond;2016;3028.0
2100;Totaal;Indonesië;Moeder: Met migratieachtergrond;2017;3010.0
2101;Totaal;Indonesië;Moeder: Met migratieachtergrond;2018;2810.0
2102;Totaal;Indonesië;Moeder: Met migratieachtergrond;2019;2710.0
2103;Totaal;Indonesië;Moeder: Met migratieachtergrond;2020;2449.0
2104;Totaal;Indonesië;Moeder: Met migratieachtergrond;2021;2526.0
2105;Totaal;Indonesië;Moeder: Met migratieachtergrond;2022;2225.0
2106;Totaal;Indonesië;Moeder: 1e generatie migratieachtergrond;1996;730.0
2107;Totaal;Indonesië;Moeder: 1e generatie migratieachtergrond;1997;646.0
2108;Totaal;Indonesië;Moeder: 1e generatie migratieachtergrond;1998;678.0
2109;Totaal;Indonesië;Moeder: 1e generatie migratieachtergrond;1999;618.0
2110;Totaal;Indonesië;Moeder: 1e generatie migratieachtergrond;2000;615.0
2111;Totaal;Indonesië;Moeder: 1e generatie migratieachtergrond;2001;578.0
2112;Totaal;Indonesië;Moeder: 1e generatie migratieachtergrond;2002;565.0
2113;Totaal;Indonesië;Moeder: 1e generatie migratieachtergrond;2003;572.0
2114;Totaal;Indonesië;Moeder: 1e generatie migratieachtergrond;2004;584.0
2115;Totaal;Indonesië;Moeder: 1e generatie migratieachtergrond;2005;555.0
2116;Totaal;Indonesië;Moeder: 1e generatie migratieachtergrond;2006;484.0
2117;Totaal;Indonesië;Moeder: 1e generatie migratieachtergrond;2007;501.0
2118;Totaal;Indonesië;Moeder: 1e generatie migratieachtergrond;2008;480.0
2119;Totaal;Indonesië;Moeder: 1e generatie migratieachtergrond;2009;457.0
2120;Totaal;Indonesië;Moeder: 1e generatie migratieachtergrond;2010;498.0
2121;Totaal;Indonesië;Moeder: 1e generatie migratieachtergrond;2011;443.0
2122;Totaal;Indonesië;Moeder: 1e generatie migratieachtergrond;2012;423.0
2123;Totaal;Indonesië;Moeder: 1e generatie migratieachtergrond;2013;423.0
2124;Totaal;Indonesië;Moeder: 1e generatie migratieachtergrond;2014;414.0
2125;Totaal;Indonesië;Moeder: 1e generatie migratieachtergrond;2015;441.0
2126;Totaal;Indonesië;Moeder: 1e generatie migratieachtergrond;2016;375.0
2127;Totaal;Indonesië;Moeder: 1e generatie migratieachtergrond;2017;379.0
2128;Totaal;Indonesië;Moeder: 1e generatie migratieachtergrond;2018;368.0
2129;Totaal;Indonesië;Moeder: 1e generatie migratieachtergrond;2019;382.0
2130;Totaal;Indonesië;Moeder: 1e generatie migratieachtergrond;2020;310.0
2131;Totaal;Indonesië;Moeder: 1e generatie migratieachtergrond;2021;324.0
2132;Totaal;Indonesië;Moeder: 1e generatie migratieachtergrond;2022;350.0
2133;Totaal;Indonesië;Moeder: 2e generatie migratieachtergrond;1996;4837.0
2134;Totaal;Indonesië;Moeder: 2e generatie migratieachtergrond;1997;4834.0
2135;Totaal;Indonesië;Moeder: 2e generatie migratieachtergrond;1998;5009.0
2136;Totaal;Indonesië;Moeder: 2e generatie migratieachtergrond;1999;4980.0
2137;Totaal;Indonesië;Moeder: 2e generatie migratieachtergrond;2000;5170.0
2138;Totaal;Indonesië;Moeder: 2e generatie migratieachtergrond;2001;4976.0
2139;Totaal;Indonesië;Moeder: 2e generatie migratieachtergrond;2002;4760.0
2140;Totaal;Indonesië;Moeder: 2e generatie migratieachtergrond;2003;4741.0
2141;Totaal;Indonesië;Moeder: 2e generatie migratieachtergrond;2004;4475.0
2142;Totaal;Indonesië;Moeder: 2e generatie migratieachtergrond;2005;4269.0
2143;Totaal;Indonesië;Moeder: 2e generatie migratieachtergrond;2006;3952.0
2144;Totaal;Indonesië;Moeder: 2e generatie migratieachtergrond;2007;3927.0
2145;Totaal;Indonesië;Moeder: 2e generatie migratieachtergrond;2008;3932.0
2146;Totaal;Indonesië;Moeder: 2e generatie migratieachtergrond;2009;3787.0
2147;Totaal;Indonesië;Moeder: 2e generatie migratieachtergrond;2010;3642.0
2148;Totaal;Indonesië;Moeder: 2e generatie migratieachtergrond;2011;3449.0
2149;Totaal;Indonesië;Moeder: 2e generatie migratieachtergrond;2012;3250.0
2150;Totaal;Indonesië;Moeder: 2e generatie migratieachtergrond;2013;3056.0
2151;Totaal;Indonesië;Moeder: 2e generatie migratieachtergrond;2014;2990.0
2152;Totaal;Indonesië;Moeder: 2e generatie migratieachtergrond;2015;2895.0
2153;Totaal;Indonesië;Moeder: 2e generatie migratieachtergrond;2016;2653.0
2154;Totaal;Indonesië;Moeder: 2e generatie migratieachtergrond;2017;2631.0
2155;Totaal;Indonesië;Moeder: 2e generatie migratieachtergrond;2018;2442.0
2156;Totaal;Indonesië;Moeder: 2e generatie migratieachtergrond;2019;2328.0
2157;Totaal;Indonesië;Moeder: 2e generatie migratieachtergrond;2020;2139.0
2158;Totaal;Indonesië;Moeder: 2e generatie migratieachtergrond;2021;2202.0
2159;Totaal;Indonesië;Moeder: 2e generatie migratieachtergrond;2022;1875.0
2160;Totaal;Marokko;Totaal moeders;1996;5800.0
2161;Totaal;Marokko;Totaal moeders;1997;6114.0
2162;Totaal;Marokko;Totaal moeders;1998;6459.0
2163;Totaal;Marokko;Totaal moeders;1999;6668.0
2164;Totaal;Marokko;Totaal moeders;2000;7347.0
2165;Totaal;Marokko;Totaal moeders;2001;7337.0
2166;Totaal;Marokko;Totaal moeders;2002;7596.0
2167;Totaal;Marokko;Totaal moeders;2003;7859.0
2168;Totaal;Marokko;Totaal moeders;2004;8128.0
2169;Totaal;Marokko;Totaal moeders;2005;8248.0
2170;Totaal;Marokko;Totaal moeders;2006;8186.0
2171;Totaal;Marokko;Totaal moeders;2007;7921.0
2172;Totaal;Marokko;Totaal moeders;2008;7965.0
2173;Totaal;Marokko;Totaal moeders;2009;7847.0
2174;Totaal;Marokko;Totaal moeders;2010;7853.0
2175;Totaal;Marokko;Totaal moeders;2011;7792.0
2176;Totaal;Marokko;Totaal moeders;2012;7683.0
2177;Totaal;Marokko;Totaal moeders;2013;7424.0
2178;Totaal;Marokko;Totaal moeders;2014;7669.0
2179;Totaal;Marokko;Totaal moeders;2015;7527.0
2180;Totaal;Marokko;Totaal moeders;2016;7495.0
2181;Totaal;Marokko;Totaal moeders;2017;7300.0
2182;Totaal;Marokko;Totaal moeders;2018;7088.0
2183;Totaal;Marokko;Totaal moeders;2019;7358.0
2184;Totaal;Marokko;Totaal moeders;2020;7325.0
2185;Totaal;Marokko;Totaal moeders;2021;7396.0
2186;Totaal;Marokko;Totaal moeders;2022;7330.0
2187;Totaal;Marokko;Moeder: Nederlandse achtergrond;1996;
2188;Totaal;Marokko;Moeder: Nederlandse achtergrond;1997;
2189;Totaal;Marokko;Moeder: Nederlandse achtergrond;1998;
2190;Totaal;Marokko;Moeder: Nederlandse achtergrond;1999;
2191;Totaal;Marokko;Moeder: Nederlandse achtergrond;2000;
2192;Totaal;Marokko;Moeder: Nederlandse achtergrond;2001;
2193;Totaal;Marokko;Moeder: Nederlandse achtergrond;2002;
2194;Totaal;Marokko;Moeder: Nederlandse achtergrond;2003;
2195;Totaal;Marokko;Moeder: Nederlandse achtergrond;2004;
2196;Totaal;Marokko;Moeder: Nederlandse achtergrond;2005;
2197;Totaal;Marokko;Moeder: Nederlandse achtergrond;2006;
2198;Totaal;Marokko;Moeder: Nederlandse achtergrond;2007;
2199;Totaal;Marokko;Moeder: Nederlandse achtergrond;2008;
2200;Totaal;Marokko;Moeder: Nederlandse achtergrond;2009;
2201;Totaal;Marokko;Moeder: Nederlandse achtergrond;2010;
2202;Totaal;Marokko;Moeder: Nederlandse achtergrond;2011;
2203;Totaal;Marokko;Moeder: Nederlandse achtergrond;2012;
2204;Totaal;Marokko;Moeder: Nederlandse achtergrond;2013;
2205;Totaal;Marokko;Moeder: Nederlandse achtergrond;2014;
2206;Totaal;Marokko;Moeder: Nederlandse achtergrond;2015;
2207;Totaal;Marokko;Moeder: Nederlandse achtergrond;2016;
2208;Totaal;Marokko;Moeder: Nederlandse achtergrond;2017;
2209;Totaal;Marokko;Moeder: Nederlandse achtergrond;2018;
2210;Totaal;Marokko;Moeder: Nederlandse achtergrond;2019;
2211;Totaal;Marokko;Moeder: Nederlandse achtergrond;2020;
2212;Totaal;Marokko;Moeder: Nederlandse achtergrond;2021;
2213;Totaal;Marokko;Moeder: Nederlandse achtergrond;2022;
2214;Totaal;Marokko;Moeder: Met migratieachtergrond;1996;5800.0
2215;Totaal;Marokko;Moeder: Met migratieachtergrond;1997;6114.0
2216;Totaal;Marokko;Moeder: Met migratieachtergrond;1998;6459.0
2217;Totaal;Marokko;Moeder: Met migratieachtergrond;1999;6668.0
2218;Totaal;Marokko;Moeder: Met migratieachtergrond;2000;7347.0
2219;Totaal;Marokko;Moeder: Met migratieachtergrond;2001;7337.0
2220;Totaal;Marokko;Moeder: Met migratieachtergrond;2002;7596.0
2221;Totaal;Marokko;Moeder: Met migratieachtergrond;2003;7859.0
2222;Totaal;Marokko;Moeder: Met migratieachtergrond;2004;8128.0
2223;Totaal;Marokko;Moeder: Met migratieachtergrond;2005;8248.0
2224;Totaal;Marokko;Moeder: Met migratieachtergrond;2006;8186.0
2225;Totaal;Marokko;Moeder: Met migratieachtergrond;2007;7921.0
2226;Totaal;Marokko;Moeder: Met migratieachtergrond;2008;7965.0
2227;Totaal;Marokko;Moeder: Met migratieachtergrond;2009;7847.0
2228;Totaal;Marokko;Moeder: Met migratieachtergrond;2010;7853.0
2229;Totaal;Marokko;Moeder: Met migratieachtergrond;2011;7792.0
2230;Totaal;Marokko;Moeder: Met migratieachtergrond;2012;7683.0
2231;Totaal;Marokko;Moeder: Met migratieachtergrond;2013;7424.0
2232;Totaal;Marokko;Moeder: Met migratieachtergrond;2014;7669.0
2233;Totaal;Marokko;Moeder: Met migratieachtergrond;2015;7527.0
2234;Totaal;Marokko;Moeder: Met migratieachtergrond;2016;7495.0
2235;Totaal;Marokko;Moeder: Met migratieachtergrond;2017;7300.0
2236;Totaal;Marokko;Moeder: Met migratieachtergrond;2018;7088.0
2237;Totaal;Marokko;Moeder: Met migratieachtergrond;2019;7358.0
2238;Totaal;Marokko;Moeder: Met migratieachtergrond;2020;7325.0
2239;Totaal;Marokko;Moeder: Met migratieachtergrond;2021;7396.0
2240;Totaal;Marokko;Moeder: Met migratieachtergrond;2022;7330.0
2241;Totaal;Marokko;Moeder: 1e generatie migratieachtergrond;1996;5639.0
2242;Totaal;Marokko;Moeder: 1e generatie migratieachtergrond;1997;5901.0
2243;Totaal;Marokko;Moeder: 1e generatie migratieachtergrond;1998;6159.0
2244;Totaal;Marokko;Moeder: 1e generatie migratieachtergrond;1999;6284.0
2245;Totaal;Marokko;Moeder: 1e generatie migratieachtergrond;2000;6855.0
2246;Totaal;Marokko;Moeder: 1e generatie migratieachtergrond;2001;6688.0
2247;Totaal;Marokko;Moeder: 1e generatie migratieachtergrond;2002;6871.0
2248;Totaal;Marokko;Moeder: 1e generatie migratieachtergrond;2003;6995.0
2249;Totaal;Marokko;Moeder: 1e generatie migratieachtergrond;2004;7013.0
2250;Totaal;Marokko;Moeder: 1e generatie migratieachtergrond;2005;7026.0
2251;Totaal;Marokko;Moeder: 1e generatie migratieachtergrond;2006;6729.0
2252;Totaal;Marokko;Moeder: 1e generatie migratieachtergrond;2007;6244.0
2253;Totaal;Marokko;Moeder: 1e generatie migratieachtergrond;2008;6117.0
2254;Totaal;Marokko;Moeder: 1e generatie migratieachtergrond;2009;5740.0
2255;Totaal;Marokko;Moeder: 1e generatie migratieachtergrond;2010;5482.0
2256;Totaal;Marokko;Moeder: 1e generatie migratieachtergrond;2011;5311.0
2257;Totaal;Marokko;Moeder: 1e generatie migratieachtergrond;2012;4875.0
2258;Totaal;Marokko;Moeder: 1e generatie migratieachtergrond;2013;4432.0
2259;Totaal;Marokko;Moeder: 1e generatie migratieachtergrond;2014;4370.0
2260;Totaal;Marokko;Moeder: 1e generatie migratieachtergrond;2015;3953.0
2261;Totaal;Marokko;Moeder: 1e generatie migratieachtergrond;2016;3740.0
2262;Totaal;Marokko;Moeder: 1e generatie migratieachtergrond;2017;3442.0
2263;Totaal;Marokko;Moeder: 1e generatie migratieachtergrond;2018;3047.0
2264;Totaal;Marokko;Moeder: 1e generatie migratieachtergrond;2019;3077.0
2265;Totaal;Marokko;Moeder: 1e generatie migratieachtergrond;2020;2886.0
2266;Totaal;Marokko;Moeder: 1e generatie migratieachtergrond;2021;2587.0
2267;Totaal;Marokko;Moeder: 1e generatie migratieachtergrond;2022;2495.0
2268;Totaal;Marokko;Moeder: 2e generatie migratieachtergrond;1996;161.0
2269;Totaal;Marokko;Moeder: 2e generatie migratieachtergrond;1997;213.0
2270;Totaal;Marokko;Moeder: 2e generatie migratieachtergrond;1998;300.0
2271;Totaal;Marokko;Moeder: 2e generatie migratieachtergrond;1999;384.0
2272;Totaal;Marokko;Moeder: 2e generatie migratieachtergrond;2000;492.0
2273;Totaal;Marokko;Moeder: 2e generatie migratieachtergrond;2001;649.0
2274;Totaal;Marokko;Moeder: 2e generatie migratieachtergrond;2002;725.0
2275;Totaal;Marokko;Moeder: 2e generatie migratieachtergrond;2003;864.0
2276;Totaal;Marokko;Moeder: 2e generatie migratieachtergrond;2004;1115.0
2277;Totaal;Marokko;Moeder: 2e generatie migratieachtergrond;2005;1222.0
2278;Totaal;Marokko;Moeder: 2e generatie migratieachtergrond;2006;1457.0
2279;Totaal;Marokko;Moeder: 2e generatie migratieachtergrond;2007;1677.0
2280;Totaal;Marokko;Moeder: 2e generatie migratieachtergrond;2008;1848.0
2281;Totaal;Marokko;Moeder: 2e generatie migratieachtergrond;2009;2107.0
2282;Totaal;Marokko;Moeder: 2e generatie migratieachtergrond;2010;2371.0
2283;Totaal;Marokko;Moeder: 2e generatie migratieachtergrond;2011;2481.0
2284;Totaal;Marokko;Moeder: 2e generatie migratieachtergrond;2012;2808.0
2285;Totaal;Marokko;Moeder: 2e generatie migratieachtergrond;2013;2992.0
2286;Totaal;Marokko;Moeder: 2e generatie migratieachtergrond;2014;3299.0
2287;Totaal;Marokko;Moeder: 2e generatie migratieachtergrond;2015;3574.0
2288;Totaal;Marokko;Moeder: 2e generatie migratieachtergrond;2016;3755.0
2289;Totaal;Marokko;Moeder: 2e generatie migratieachtergrond;2017;3858.0
2290;Totaal;Marokko;Moeder: 2e generatie migratieachtergrond;2018;4041.0
2291;Totaal;Marokko;Moeder: 2e generatie migratieachtergrond;2019;4281.0
2292;Totaal;Marokko;Moeder: 2e generatie migratieachtergrond;2020;4439.0
2293;Totaal;Marokko;Moeder: 2e generatie migratieachtergrond;2021;4809.0
2294;Totaal;Marokko;Moeder: 2e generatie migratieachtergrond;2022;4835.0
2295;Totaal;(voormalige) Nederlandse Antillen, Aruba;Totaal moeders;1996;1267.0
2296;Totaal;(voormalige) Nederlandse Antillen, Aruba;Totaal moeders;1997;1334.0
2297;Totaal;(voormalige) Nederlandse Antillen, Aruba;Totaal moeders;1998;1534.0
2298;Totaal;(voormalige) Nederlandse Antillen, Aruba;Totaal moeders;1999;1691.0
2299;Totaal;(voormalige) Nederlandse Antillen, Aruba;Totaal moeders;2000;1917.0
2300;Totaal;(voormalige) Nederlandse Antillen, Aruba;Totaal moeders;2001;2075.0
2301;Totaal;(voormalige) Nederlandse Antillen, Aruba;Totaal moeders;2002;2147.0
2302;Totaal;(voormalige) Nederlandse Antillen, Aruba;Totaal moeders;2003;2105.0
2303;Totaal;(voormalige) Nederlandse Antillen, Aruba;Totaal moeders;2004;2095.0
2304;Totaal;(voormalige) Nederlandse Antillen, Aruba;Totaal moeders;2005;1992.0
2305;Totaal;(voormalige) Nederlandse Antillen, Aruba;Totaal moeders;2006;2011.0
2306;Totaal;(voormalige) Nederlandse Antillen, Aruba;Totaal moeders;2007;2096.0
2307;Totaal;(voormalige) Nederlandse Antillen, Aruba;Totaal moeders;2008;2238.0
2308;Totaal;(voormalige) Nederlandse Antillen, Aruba;Totaal moeders;2009;2214.0
2309;Totaal;(voormalige) Nederlandse Antillen, Aruba;Totaal moeders;2010;2216.0
2310;Totaal;(voormalige) Nederlandse Antillen, Aruba;Totaal moeders;2011;2243.0
2311;Totaal;(voormalige) Nederlandse Antillen, Aruba;Totaal moeders;2012;2172.0
2312;Totaal;(voormalige) Nederlandse Antillen, Aruba;Totaal moeders;2013;2199.0
2313;Totaal;(voormalige) Nederlandse Antillen, Aruba;Totaal moeders;2014;2265.0
2314;Totaal;(voormalige) Nederlandse Antillen, Aruba;Totaal moeders;2015;2231.0
2315;Totaal;(voormalige) Nederlandse Antillen, Aruba;Totaal moeders;2016;2309.0
2316;Totaal;(voormalige) Nederlandse Antillen, Aruba;Totaal moeders;2017;2202.0
2317;Totaal;(voormalige) Nederlandse Antillen, Aruba;Totaal moeders;2018;2290.0
2318;Totaal;(voormalige) Nederlandse Antillen, Aruba;Totaal moeders;2019;2241.0
2319;Totaal;(voormalige) Nederlandse Antillen, Aruba;Totaal moeders;2020;2361.0
2320;Totaal;(voormalige) Nederlandse Antillen, Aruba;Totaal moeders;2021;2490.0
2321;Totaal;(voormalige) Nederlandse Antillen, Aruba;Totaal moeders;2022;2410.0
2322;Totaal;(voormalige) Nederlandse Antillen, Aruba;Moeder: Nederlandse achtergrond;1996;
2323;Totaal;(voormalige) Nederlandse Antillen, Aruba;Moeder: Nederlandse achtergrond;1997;
2324;Totaal;(voormalige) Nederlandse Antillen, Aruba;Moeder: Nederlandse achtergrond;1998;
2325;Totaal;(voormalige) Nederlandse Antillen, Aruba;Moeder: Nederlandse achtergrond;1999;
2326;Totaal;(voormalige) Nederlandse Antillen, Aruba;Moeder: Nederlandse achtergrond;2000;
2327;Totaal;(voormalige) Nederlandse Antillen, Aruba;Moeder: Nederlandse achtergrond;2001;
2328;Totaal;(voormalige) Nederlandse Antillen, Aruba;Moeder: Nederlandse achtergrond;2002;
2329;Totaal;(voormalige) Nederlandse Antillen, Aruba;Moeder: Nederlandse achtergrond;2003;
2330;Totaal;(voormalige) Nederlandse Antillen, Aruba;Moeder: Nederlandse achtergrond;2004;
2331;Totaal;(voormalige) Nederlandse Antillen, Aruba;Moeder: Nederlandse achtergrond;2005;
2332;Totaal;(voormalige) Nederlandse Antillen, Aruba;Moeder: Nederlandse achtergrond;2006;
2333;Totaal;(voormalige) Nederlandse Antillen, Aruba;Moeder: Nederlandse achtergrond;2007;
2334;Totaal;(voormalige) Nederlandse Antillen, Aruba;Moeder: Nederlandse achtergrond;2008;
2335;Totaal;(voormalige) Nederlandse Antillen, Aruba;Moeder: Nederlandse achtergrond;2009;
2336;Totaal;(voormalige) Nederlandse Antillen, Aruba;Moeder: Nederlandse achtergrond;2010;
2337;Totaal;(voormalige) Nederlandse Antillen, Aruba;Moeder: Nederlandse achtergrond;2011;
