ID;TypeZelfstandige;Geslacht;BedrijfstakkenBranchesSBI2008;Persoonskenmerken;Perioden;Zelfstandige_1
853;Zelfstandige;Totaal mannen en vrouwen;G-I Handel, vervoer en horeca;Positie hh: hoofdkostwinner;2015;198.3
854;Zelfstandige;Totaal mannen en vrouwen;G-I Handel, vervoer en horeca;Positie hh: hoofdkostwinner;2016;198.9
855;Zelfstandige;Totaal mannen en vrouwen;G-I Handel, vervoer en horeca;Positie hh: hoofdkostwinner;2017;200.2
856;Zelfstandige;Totaal mannen en vrouwen;G-I Handel, vervoer en horeca;Positie hh: hoofdkostwinner;2018;201.2
857;Zelfstandige;Totaal mannen en vrouwen;G-I Handel, vervoer en horeca;Positie hh: hoofdkostwinner;2019;205.0
858;Zelfstandige;Totaal mannen en vrouwen;G-I Handel, vervoer en horeca;Positie hh: hoofdkostw. zonder partner;2007;38.7
859;Zelfstandige;Totaal mannen en vrouwen;G-I Handel, vervoer en horeca;Positie hh: hoofdkostw. zonder partner;2008;40.3
860;Zelfstandige;Totaal mannen en vrouwen;G-I Handel, vervoer en horeca;Positie hh: hoofdkostw. zonder partner;2009;40.0
861;Zelfstandige;Totaal mannen en vrouwen;G-I Handel, vervoer en horeca;Positie hh: hoofdkostw. zonder partner;2010;44.5
862;Zelfstandige;Totaal mannen en vrouwen;G-I Handel, vervoer en horeca;Positie hh: hoofdkostw. zonder partner;2011;45.6
863;Zelfstandige;Totaal mannen en vrouwen;G-I Handel, vervoer en horeca;Positie hh: hoofdkostw. zonder partner;2012;47.5
864;Zelfstandige;Totaal mannen en vrouwen;G-I Handel, vervoer en horeca;Positie hh: hoofdkostw. zonder partner;2013;47.3
865;Zelfstandige;Totaal mannen en vrouwen;G-I Handel, vervoer en horeca;Positie hh: hoofdkostw. zonder partner;2014;48.4
866;Zelfstandige;Totaal mannen en vrouwen;G-I Handel, vervoer en horeca;Positie hh: hoofdkostw. zonder partner;2015;50.2
867;Zelfstandige;Totaal mannen en vrouwen;G-I Handel, vervoer en horeca;Positie hh: hoofdkostw. zonder partner;2016;51.4
868;Zelfstandige;Totaal mannen en vrouwen;G-I Handel, vervoer en horeca;Positie hh: hoofdkostw. zonder partner;2017;52.3
869;Zelfstandige;Totaal mannen en vrouwen;G-I Handel, vervoer en horeca;Positie hh: hoofdkostw. zonder partner;2018;53.7
870;Zelfstandige;Totaal mannen en vrouwen;G-I Handel, vervoer en horeca;Positie hh: hoofdkostw. zonder partner;2019;55.9
871;Zelfstandige;Totaal mannen en vrouwen;G-I Handel, vervoer en horeca;Positie hh: hoofdkostw. met partner;2007;164.2
872;Zelfstandige;Totaal mannen en vrouwen;G-I Handel, vervoer en horeca;Positie hh: hoofdkostw. met partner;2008;167.2
873;Zelfstandige;Totaal mannen en vrouwen;G-I Handel, vervoer en horeca;Positie hh: hoofdkostw. met partner;2009;167.1
874;Zelfstandige;Totaal mannen en vrouwen;G-I Handel, vervoer en horeca;Positie hh: hoofdkostw. met partner;2010;181.6
875;Zelfstandige;Totaal mannen en vrouwen;G-I Handel, vervoer en horeca;Positie hh: hoofdkostw. met partner;2011;151.1
876;Zelfstandige;Totaal mannen en vrouwen;G-I Handel, vervoer en horeca;Positie hh: hoofdkostw. met partner;2012;150.6
877;Zelfstandige;Totaal mannen en vrouwen;G-I Handel, vervoer en horeca;Positie hh: hoofdkostw. met partner;2013;146.3
878;Zelfstandige;Totaal mannen en vrouwen;G-I Handel, vervoer en horeca;Positie hh: hoofdkostw. met partner;2014;146.6
879;Zelfstandige;Totaal mannen en vrouwen;G-I Handel, vervoer en horeca;Positie hh: hoofdkostw. met partner;2015;148.1
880;Zelfstandige;Totaal mannen en vrouwen;G-I Handel, vervoer en horeca;Positie hh: hoofdkostw. met partner;2016;147.5
881;Zelfstandige;Totaal mannen en vrouwen;G-I Handel, vervoer en horeca;Positie hh: hoofdkostw. met partner;2017;147.8
882;Zelfstandige;Totaal mannen en vrouwen;G-I Handel, vervoer en horeca;Positie hh: hoofdkostw. met partner;2018;147.5
883;Zelfstandige;Totaal mannen en vrouwen;G-I Handel, vervoer en horeca;Positie hh: hoofdkostw. met partner;2019;149.0
884;Zelfstandige;Totaal mannen en vrouwen;G-I Handel, vervoer en horeca;Positie hh: partner van hoofdkostwinner;2007;73.4
885;Zelfstandige;Totaal mannen en vrouwen;G-I Handel, vervoer en horeca;Positie hh: partner van hoofdkostwinner;2008;73.8
886;Zelfstandige;Totaal mannen en vrouwen;G-I Handel, vervoer en horeca;Positie hh: partner van hoofdkostwinner;2009;72.9
887;Zelfstandige;Totaal mannen en vrouwen;G-I Handel, vervoer en horeca;Positie hh: partner van hoofdkostwinner;2010;75.9
888;Zelfstandige;Totaal mannen en vrouwen;G-I Handel, vervoer en horeca;Positie hh: partner van hoofdkostwinner;2011;111.7
889;Zelfstandige;Totaal mannen en vrouwen;G-I Handel, vervoer en horeca;Positie hh: partner van hoofdkostwinner;2012;111.6
890;Zelfstandige;Totaal mannen en vrouwen;G-I Handel, vervoer en horeca;Positie hh: partner van hoofdkostwinner;2013;109.2
891;Zelfstandige;Totaal mannen en vrouwen;G-I Handel, vervoer en horeca;Positie hh: partner van hoofdkostwinner;2014;108.8
892;Zelfstandige;Totaal mannen en vrouwen;G-I Handel, vervoer en horeca;Positie hh: partner van hoofdkostwinner;2015;109.6
893;Zelfstandige;Totaal mannen en vrouwen;G-I Handel, vervoer en horeca;Positie hh: partner van hoofdkostwinner;2016;109.0
894;Zelfstandige;Totaal mannen en vrouwen;G-I Handel, vervoer en horeca;Positie hh: partner van hoofdkostwinner;2017;109.5
895;Zelfstandige;Totaal mannen en vrouwen;G-I Handel, vervoer en horeca;Positie hh: partner van hoofdkostwinner;2018;108.1
896;Zelfstandige;Totaal mannen en vrouwen;G-I Handel, vervoer en horeca;Positie hh: partner van hoofdkostwinner;2019;107.4
897;Zelfstandige;Totaal mannen en vrouwen;G-I Handel, vervoer en horeca;Positie hh: kind < 18 jaar;2007;0.1
898;Zelfstandige;Totaal mannen en vrouwen;G-I Handel, vervoer en horeca;Positie hh: kind < 18 jaar;2008;0.1
899;Zelfstandige;Totaal mannen en vrouwen;G-I Handel, vervoer en horeca;Positie hh: kind < 18 jaar;2009;0.2
900;Zelfstandige;Totaal mannen en vrouwen;G-I Handel, vervoer en horeca;Positie hh: kind < 18 jaar;2010;0.1
901;Zelfstandige;Totaal mannen en vrouwen;G-I Handel, vervoer en horeca;Positie hh: kind < 18 jaar;2011;0.3
902;Zelfstandige;Totaal mannen en vrouwen;G-I Handel, vervoer en horeca;Positie hh: kind < 18 jaar;2012;0.3
903;Zelfstandige;Totaal mannen en vrouwen;G-I Handel, vervoer en horeca;Positie hh: kind < 18 jaar;2013;0.3
904;Zelfstandige;Totaal mannen en vrouwen;G-I Handel, vervoer en horeca;Positie hh: kind < 18 jaar;2014;0.2
905;Zelfstandige;Totaal mannen en vrouwen;G-I Handel, vervoer en horeca;Positie hh: kind < 18 jaar;2015;0.3
906;Zelfstandige;Totaal mannen en vrouwen;G-I Handel, vervoer en horeca;Positie hh: kind < 18 jaar;2016;0.3
907;Zelfstandige;Totaal mannen en vrouwen;G-I Handel, vervoer en horeca;Positie hh: kind < 18 jaar;2017;0.3
908;Zelfstandige;Totaal mannen en vrouwen;G-I Handel, vervoer en horeca;Positie hh: kind < 18 jaar;2018;0.4
909;Zelfstandige;Totaal mannen en vrouwen;G-I Handel, vervoer en horeca;Positie hh: kind < 18 jaar;2019;0.8
910;Zelfstandige;Totaal mannen en vrouwen;G-I Handel, vervoer en horeca;Positie hh: kind >=18 jaar;2007;7.7
911;Zelfstandige;Totaal mannen en vrouwen;G-I Handel, vervoer en horeca;Positie hh: kind >=18 jaar;2008;7.8
912;Zelfstandige;Totaal mannen en vrouwen;G-I Handel, vervoer en horeca;Positie hh: kind >=18 jaar;2009;8.5
913;Zelfstandige;Totaal mannen en vrouwen;G-I Handel, vervoer en horeca;Positie hh: kind >=18 jaar;2010;10.0
914;Zelfstandige;Totaal mannen en vrouwen;G-I Handel, vervoer en horeca;Positie hh: kind >=18 jaar;2011;11.6
915;Zelfstandige;Totaal mannen en vrouwen;G-I Handel, vervoer en horeca;Positie hh: kind >=18 jaar;2012;12.3
916;Zelfstandige;Totaal mannen en vrouwen;G-I Handel, vervoer en horeca;Positie hh: kind >=18 jaar;2013;12.5
917;Zelfstandige;Totaal mannen en vrouwen;G-I Handel, vervoer en horeca;Positie hh: kind >=18 jaar;2014;13.2
918;Zelfstandige;Totaal mannen en vrouwen;G-I Handel, vervoer en horeca;Positie hh: kind >=18 jaar;2015;13.9
919;Zelfstandige;Totaal mannen en vrouwen;G-I Handel, vervoer en horeca;Positie hh: kind >=18 jaar;2016;14.7
920;Zelfstandige;Totaal mannen en vrouwen;G-I Handel, vervoer en horeca;Positie hh: kind >=18 jaar;2017;15.5
921;Zelfstandige;Totaal mannen en vrouwen;G-I Handel, vervoer en horeca;Positie hh: kind >=18 jaar;2018;16.3
922;Zelfstandige;Totaal mannen en vrouwen;G-I Handel, vervoer en horeca;Positie hh: kind >=18 jaar;2019;18.3
923;Zelfstandige;Totaal mannen en vrouwen;G-I Handel, vervoer en horeca;Positie hh: overig lid;2007;2.6
924;Zelfstandige;Totaal mannen en vrouwen;G-I Handel, vervoer en horeca;Positie hh: overig lid;2008;2.6
925;Zelfstandige;Totaal mannen en vrouwen;G-I Handel, vervoer en horeca;Positie hh: overig lid;2009;2.1
926;Zelfstandige;Totaal mannen en vrouwen;G-I Handel, vervoer en horeca;Positie hh: overig lid;2010;2.2
927;Zelfstandige;Totaal mannen en vrouwen;G-I Handel, vervoer en horeca;Positie hh: overig lid;2011;4.7
928;Zelfstandige;Totaal mannen en vrouwen;G-I Handel, vervoer en horeca;Positie hh: overig lid;2012;4.5
929;Zelfstandige;Totaal mannen en vrouwen;G-I Handel, vervoer en horeca;Positie hh: overig lid;2013;4.5
930;Zelfstandige;Totaal mannen en vrouwen;G-I Handel, vervoer en horeca;Positie hh: overig lid;2014;4.3
931;Zelfstandige;Totaal mannen en vrouwen;G-I Handel, vervoer en horeca;Positie hh: overig lid;2015;4.2
932;Zelfstandige;Totaal mannen en vrouwen;G-I Handel, vervoer en horeca;Positie hh: overig lid;2016;4.4
933;Zelfstandige;Totaal mannen en vrouwen;G-I Handel, vervoer en horeca;Positie hh: overig lid;2017;5.0
934;Zelfstandige;Totaal mannen en vrouwen;G-I Handel, vervoer en horeca;Positie hh: overig lid;2018;5.1
935;Zelfstandige;Totaal mannen en vrouwen;G-I Handel, vervoer en horeca;Positie hh: overig lid;2019;5.5
936;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Totaal personen;2007;608.5
937;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Totaal personen;2008;643.7
938;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Totaal personen;2009;659.9
939;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Totaal personen;2010;710.5
940;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Totaal personen;2011;747.8
941;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Totaal personen;2012;761.1
942;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Totaal personen;2013;761.6
943;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Totaal personen;2014;779.7
944;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Totaal personen;2015;805.9
945;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Totaal personen;2016;816.4
946;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Totaal personen;2017;837.6
947;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Totaal personen;2018;861.5
948;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Totaal personen;2019;883.8
949;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Leeftijd: Jonger dan 25 jaar;2007;14.9
950;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Leeftijd: Jonger dan 25 jaar;2008;16.1
951;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Leeftijd: Jonger dan 25 jaar;2009;17.0
952;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Leeftijd: Jonger dan 25 jaar;2010;21.0
953;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Leeftijd: Jonger dan 25 jaar;2011;21.8
954;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Leeftijd: Jonger dan 25 jaar;2012;22.4
955;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Leeftijd: Jonger dan 25 jaar;2013;23.0
956;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Leeftijd: Jonger dan 25 jaar;2014;24.4
957;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Leeftijd: Jonger dan 25 jaar;2015;27.1
958;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Leeftijd: Jonger dan 25 jaar;2016;27.7
959;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Leeftijd: Jonger dan 25 jaar;2017;29.4
960;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Leeftijd: Jonger dan 25 jaar;2018;32.7
961;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Leeftijd: Jonger dan 25 jaar;2019;35.4
962;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Leeftijd: 25 tot 35 jaar;2007;82.5
963;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Leeftijd: 25 tot 35 jaar;2008;85.1
964;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Leeftijd: 25 tot 35 jaar;2009;85.4
965;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Leeftijd: 25 tot 35 jaar;2010;94.3
966;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Leeftijd: 25 tot 35 jaar;2011;99.2
967;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Leeftijd: 25 tot 35 jaar;2012;101.1
968;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Leeftijd: 25 tot 35 jaar;2013;101.1
969;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Leeftijd: 25 tot 35 jaar;2014;105.3
970;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Leeftijd: 25 tot 35 jaar;2015;111.3
971;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Leeftijd: 25 tot 35 jaar;2016;112.9
972;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Leeftijd: 25 tot 35 jaar;2017;116.8
973;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Leeftijd: 25 tot 35 jaar;2018;121.6
974;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Leeftijd: 25 tot 35 jaar;2019;125.2
975;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Leeftijd: 35 tot 45 jaar;2007;192.9
976;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Leeftijd: 35 tot 45 jaar;2008;203.4
977;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Leeftijd: 35 tot 45 jaar;2009;204.8
978;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Leeftijd: 35 tot 45 jaar;2010;212.3
979;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Leeftijd: 35 tot 45 jaar;2011;215.6
980;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Leeftijd: 35 tot 45 jaar;2012;211.5
981;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Leeftijd: 35 tot 45 jaar;2013;203.2
982;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Leeftijd: 35 tot 45 jaar;2014;198.4
983;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Leeftijd: 35 tot 45 jaar;2015;195.7
984;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Leeftijd: 35 tot 45 jaar;2016;189.5
985;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Leeftijd: 35 tot 45 jaar;2017;186.8
986;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Leeftijd: 35 tot 45 jaar;2018;185.7
987;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Leeftijd: 35 tot 45 jaar;2019;185.0
988;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Leeftijd: 45 tot 55 jaar;2007;167.9
989;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Leeftijd: 45 tot 55 jaar;2008;177.9
990;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Leeftijd: 45 tot 55 jaar;2009;185.4
991;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Leeftijd: 45 tot 55 jaar;2010;200.2
992;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Leeftijd: 45 tot 55 jaar;2011;213.9
993;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Leeftijd: 45 tot 55 jaar;2012;221.2
994;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Leeftijd: 45 tot 55 jaar;2013;225.3
995;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Leeftijd: 45 tot 55 jaar;2014;233.7
996;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Leeftijd: 45 tot 55 jaar;2015;244.0
997;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Leeftijd: 45 tot 55 jaar;2016;249.7
998;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Leeftijd: 45 tot 55 jaar;2017;256.6
999;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Leeftijd: 45 tot 55 jaar;2018;260.9
1000;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Leeftijd: 45 tot 55 jaar;2019;261.2
1001;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Leeftijd: 55 tot 65 jaar;2007;119.4
1002;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Leeftijd: 55 tot 65 jaar;2008;126.5
1003;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Leeftijd: 55 tot 65 jaar;2009;129.5
1004;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Leeftijd: 55 tot 65 jaar;2010;137.6
1005;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Leeftijd: 55 tot 65 jaar;2011;146.4
1006;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Leeftijd: 55 tot 65 jaar;2012;146.7
1007;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Leeftijd: 55 tot 65 jaar;2013;145.8
1008;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Leeftijd: 55 tot 65 jaar;2014;149.4
1009;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Leeftijd: 55 tot 65 jaar;2015;154.8
1010;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Leeftijd: 55 tot 65 jaar;2016;159.6
1011;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Leeftijd: 55 tot 65 jaar;2017;167.5
1012;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Leeftijd: 55 tot 65 jaar;2018;175.9
1013;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Leeftijd: 55 tot 65 jaar;2019;185.8
1014;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Leeftijd: 65 tot 75 jaar;2007;26.1
1015;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Leeftijd: 65 tot 75 jaar;2008;29.5
1016;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Leeftijd: 65 tot 75 jaar;2009;32.6
1017;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Leeftijd: 65 tot 75 jaar;2010;38.7
1018;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Leeftijd: 65 tot 75 jaar;2011;43.6
1019;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Leeftijd: 65 tot 75 jaar;2012;50.4
1020;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Leeftijd: 65 tot 75 jaar;2013;55.0
1021;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Leeftijd: 65 tot 75 jaar;2014;59.7
1022;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Leeftijd: 65 tot 75 jaar;2015;63.6
1023;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Leeftijd: 65 tot 75 jaar;2016;66.8
1024;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Leeftijd: 65 tot 75 jaar;2017;69.5
1025;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Leeftijd: 65 tot 75 jaar;2018;73.0
1026;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Leeftijd: 65 tot 75 jaar;2019;77.5
1027;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Leeftijd: 75 jaar of ouder;2007;4.9
1028;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Leeftijd: 75 jaar of ouder;2008;5.2
1029;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Leeftijd: 75 jaar of ouder;2009;5.3
1030;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Leeftijd: 75 jaar of ouder;2010;6.4
1031;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Leeftijd: 75 jaar of ouder;2011;7.3
1032;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Leeftijd: 75 jaar of ouder;2012;7.8
1033;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Leeftijd: 75 jaar of ouder;2013;8.2
1034;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Leeftijd: 75 jaar of ouder;2014;8.8
1035;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Leeftijd: 75 jaar of ouder;2015;9.4
1036;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Leeftijd: 75 jaar of ouder;2016;10.2
1037;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Leeftijd: 75 jaar of ouder;2017;11.0
1038;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Leeftijd: 75 jaar of ouder;2018;11.8
1039;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Leeftijd: 75 jaar of ouder;2019;13.8
1040;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Migratieachtergrond: Nederland;2007;516.6
1041;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Migratieachtergrond: Nederland;2008;544.5
1042;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Migratieachtergrond: Nederland;2009;554.3
1043;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Migratieachtergrond: Nederland;2010;591.1
1044;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Migratieachtergrond: Nederland;2011;618.6
1045;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Migratieachtergrond: Nederland;2012;627.2
1046;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Migratieachtergrond: Nederland;2013;624.9
1047;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Migratieachtergrond: Nederland;2014;637.8
1048;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Migratieachtergrond: Nederland;2015;656.0
1049;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Migratieachtergrond: Nederland;2016;660.7
1050;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Migratieachtergrond: Nederland;2017;673.3
1051;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Migratieachtergrond: Nederland;2018;687.0
1052;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Migratieachtergrond: Nederland;2019;697.2
1053;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Migratieachtergrond: westers;2007;52.6
1054;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Migratieachtergrond: westers;2008;55.8
1055;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Migratieachtergrond: westers;2009;57.8
1056;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Migratieachtergrond: westers;2010;63.7
1057;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Migratieachtergrond: westers;2011;68.0
1058;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Migratieachtergrond: westers;2012;69.7
1059;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Migratieachtergrond: westers;2013;70.1
1060;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Migratieachtergrond: westers;2014;72.6
1061;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Migratieachtergrond: westers;2015;75.6
1062;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Migratieachtergrond: westers;2016;77.5
1063;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Migratieachtergrond: westers;2017;80.6
1064;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Migratieachtergrond: westers;2018;84.1
1065;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Migratieachtergrond: westers;2019;87.6
1066;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Migratieachtergrond: niet-westers;2007;39.2
1067;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Migratieachtergrond: niet-westers;2008;43.4
1068;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Migratieachtergrond: niet-westers;2009;47.8
1069;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Migratieachtergrond: niet-westers;2010;55.6
1070;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Migratieachtergrond: niet-westers;2011;61.1
1071;Zelfstandige;Totaal mannen en vrouwen;G-N Commerciële dienstverlening;Migratieachtergrond: niet-westers;2012;64.3
