ID;Geslacht;TypeZelfstandige;SociaaleconomischePositieJaarEerder;Persoonskenmerken;BedrijfstakkenBranchesSBI2008;Perioden;StartendeZelfstandigen_1
690;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;A-U Alle economische activiteiten;2020;69.7
691;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;A-U Alle economische activiteiten;2021;80.6
692;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;A-U Alle economische activiteiten;2022;84.9
693;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;B-E Nijverheid (geen bouw) en energie;2012;0.8
694;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;B-E Nijverheid (geen bouw) en energie;2013;0.8
695;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;B-E Nijverheid (geen bouw) en energie;2014;1.0
696;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;B-E Nijverheid (geen bouw) en energie;2015;1.2
697;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;B-E Nijverheid (geen bouw) en energie;2016;1.2
698;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;B-E Nijverheid (geen bouw) en energie;2017;1.3
699;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;B-E Nijverheid (geen bouw) en energie;2018;1.6
700;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;B-E Nijverheid (geen bouw) en energie;2019;1.8
701;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;B-E Nijverheid (geen bouw) en energie;2020;1.9
702;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;B-E Nijverheid (geen bouw) en energie;2021;2.3
703;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;B-E Nijverheid (geen bouw) en energie;2022;2.2
704;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;B-F Nijverheid en energie;2012;4.2
705;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;B-F Nijverheid en energie;2013;4.3
706;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;B-F Nijverheid en energie;2014;5.1
707;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;B-F Nijverheid en energie;2015;5.8
708;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;B-F Nijverheid en energie;2016;5.8
709;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;B-F Nijverheid en energie;2017;6.7
710;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;B-F Nijverheid en energie;2018;8.3
711;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;B-F Nijverheid en energie;2019;9.4
712;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;B-F Nijverheid en energie;2020;9.5
713;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;B-F Nijverheid en energie;2021;11.0
714;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;B-F Nijverheid en energie;2022;12.6
715;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;G-I Handel, vervoer en horeca;2012;7.1
716;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;G-I Handel, vervoer en horeca;2013;7.1
717;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;G-I Handel, vervoer en horeca;2014;7.8
718;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;G-I Handel, vervoer en horeca;2015;8.4
719;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;G-I Handel, vervoer en horeca;2016;8.7
720;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;G-I Handel, vervoer en horeca;2017;8.5
721;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;G-I Handel, vervoer en horeca;2018;8.6
722;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;G-I Handel, vervoer en horeca;2019;10.3
723;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;G-I Handel, vervoer en horeca;2020;11.3
724;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;G-I Handel, vervoer en horeca;2021;11.8
725;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;G-I Handel, vervoer en horeca;2022;12.7
726;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;G-N Commerciële dienstverlening;2012;17.5
727;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;G-N Commerciële dienstverlening;2013;17.6
728;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;G-N Commerciële dienstverlening;2014;19.4
729;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;G-N Commerciële dienstverlening;2015;22.2
730;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;G-N Commerciële dienstverlening;2016;21.4
731;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;G-N Commerciële dienstverlening;2017;22.5
732;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;G-N Commerciële dienstverlening;2018;23.6
733;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;G-N Commerciële dienstverlening;2019;27.7
734;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;G-N Commerciële dienstverlening;2020;29.2
735;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;G-N Commerciële dienstverlening;2021;32.0
736;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;G-N Commerciële dienstverlening;2022;34.6
737;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;M-N Zakelijke dienstverlening;2012;7.6
738;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;M-N Zakelijke dienstverlening;2013;7.8
739;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;M-N Zakelijke dienstverlening;2014;8.6
740;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;M-N Zakelijke dienstverlening;2015;10.2
741;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;M-N Zakelijke dienstverlening;2016;9.2
742;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;M-N Zakelijke dienstverlening;2017;10.4
743;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;M-N Zakelijke dienstverlening;2018;11.4
744;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;M-N Zakelijke dienstverlening;2019;13.0
745;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;M-N Zakelijke dienstverlening;2020;13.0
746;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;M-N Zakelijke dienstverlening;2021;14.9
747;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;M-N Zakelijke dienstverlening;2022;16.6
748;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;O-Q Overheid en zorg;2012;7.4
749;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;O-Q Overheid en zorg;2013;9.3
750;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;O-Q Overheid en zorg;2014;10.3
751;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;O-Q Overheid en zorg;2015;11.3
752;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;O-Q Overheid en zorg;2016;11.0
753;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;O-Q Overheid en zorg;2017;10.9
754;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;O-Q Overheid en zorg;2018;11.2
755;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;O-Q Overheid en zorg;2019;13.8
756;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;O-Q Overheid en zorg;2020;13.5
757;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;O-Q Overheid en zorg;2021;15.5
758;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;O-Q Overheid en zorg;2022;18.2
759;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;O-U Niet-commerciële dienstverlening;2012;11.2
760;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;O-U Niet-commerciële dienstverlening;2013;13.1
761;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;O-U Niet-commerciële dienstverlening;2014;14.6
762;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;O-U Niet-commerciële dienstverlening;2015;16.4
763;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;O-U Niet-commerciële dienstverlening;2016;16.2
764;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;O-U Niet-commerciële dienstverlening;2017;16.2
765;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;O-U Niet-commerciële dienstverlening;2018;16.5
766;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;O-U Niet-commerciële dienstverlening;2019;20.1
767;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;O-U Niet-commerciële dienstverlening;2020;19.5
768;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;O-U Niet-commerciële dienstverlening;2021;22.1
769;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;O-U Niet-commerciële dienstverlening;2022;25.6
770;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;R-U Cultuur, recreatie, overige diensten;2012;3.8
771;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;R-U Cultuur, recreatie, overige diensten;2013;3.8
772;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;R-U Cultuur, recreatie, overige diensten;2014;4.3
773;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;R-U Cultuur, recreatie, overige diensten;2015;5.1
774;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;R-U Cultuur, recreatie, overige diensten;2016;5.2
775;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;R-U Cultuur, recreatie, overige diensten;2017;5.3
776;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;R-U Cultuur, recreatie, overige diensten;2018;5.3
777;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;R-U Cultuur, recreatie, overige diensten;2019;6.3
778;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;R-U Cultuur, recreatie, overige diensten;2020;6.0
779;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;R-U Cultuur, recreatie, overige diensten;2021;6.6
780;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;R-U Cultuur, recreatie, overige diensten;2022;7.4
781;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;A Landbouw, bosbouw en visserij;2012;0.9
782;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;A Landbouw, bosbouw en visserij;2013;0.9
783;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;A Landbouw, bosbouw en visserij;2014;0.9
784;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;A Landbouw, bosbouw en visserij;2015;1.1
785;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;A Landbouw, bosbouw en visserij;2016;1.1
786;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;A Landbouw, bosbouw en visserij;2017;1.0
787;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;A Landbouw, bosbouw en visserij;2018;1.1
788;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;A Landbouw, bosbouw en visserij;2019;1.3
789;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;A Landbouw, bosbouw en visserij;2020;1.3
790;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;A Landbouw, bosbouw en visserij;2021;1.3
791;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;A Landbouw, bosbouw en visserij;2022;1.5
792;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;B Delfstoffenwinning;2012;0.0
793;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;B Delfstoffenwinning;2013;0.0
794;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;B Delfstoffenwinning;2014;0.0
795;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;B Delfstoffenwinning;2015;0.0
796;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;B Delfstoffenwinning;2016;0.0
797;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;B Delfstoffenwinning;2017;0.0
798;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;B Delfstoffenwinning;2018;0.0
799;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;B Delfstoffenwinning;2019;0.0
800;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;B Delfstoffenwinning;2020;0.0
801;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;B Delfstoffenwinning;2021;0.0
802;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;B Delfstoffenwinning;2022;0.0
803;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;C Industrie;2012;0.8
804;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;C Industrie;2013;0.8
805;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;C Industrie;2014;0.9
806;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;C Industrie;2015;1.1
807;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;C Industrie;2016;1.2
808;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;C Industrie;2017;1.3
809;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;C Industrie;2018;1.4
810;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;C Industrie;2019;1.6
811;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;C Industrie;2020;1.7
812;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;C Industrie;2021;2.0
813;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;C Industrie;2022;2.0
814;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;D Energievoorziening;2012;0.0
815;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;D Energievoorziening;2013;0.0
816;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;D Energievoorziening;2014;0.0
817;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;D Energievoorziening;2015;0.0
818;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;D Energievoorziening;2016;0.0
819;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;D Energievoorziening;2017;0.0
820;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;D Energievoorziening;2018;0.0
821;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;D Energievoorziening;2019;0.1
822;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;D Energievoorziening;2020;0.1
823;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;D Energievoorziening;2021;0.2
824;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;D Energievoorziening;2022;0.1
825;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;E Waterbedrijven en afvalbeheer;2012;0.0
826;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;E Waterbedrijven en afvalbeheer;2013;0.0
827;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;E Waterbedrijven en afvalbeheer;2014;0.0
828;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;E Waterbedrijven en afvalbeheer;2015;0.1
829;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;E Waterbedrijven en afvalbeheer;2016;0.0
830;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;E Waterbedrijven en afvalbeheer;2017;0.0
831;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;E Waterbedrijven en afvalbeheer;2018;0.1
832;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;E Waterbedrijven en afvalbeheer;2019;0.1
833;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;E Waterbedrijven en afvalbeheer;2020;0.1
834;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;E Waterbedrijven en afvalbeheer;2021;0.0
835;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;E Waterbedrijven en afvalbeheer;2022;0.0
836;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;F Bouwnijverheid;2012;3.3
837;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;F Bouwnijverheid;2013;3.5
838;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;F Bouwnijverheid;2014;4.1
839;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;F Bouwnijverheid;2015;4.6
840;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;F Bouwnijverheid;2016;4.6
841;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;F Bouwnijverheid;2017;5.4
842;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;F Bouwnijverheid;2018;6.8
843;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;F Bouwnijverheid;2019;7.6
844;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;F Bouwnijverheid;2020;7.6
845;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;F Bouwnijverheid;2021;8.7
846;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;F Bouwnijverheid;2022;10.4
847;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;G Handel;2012;4.4
848;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;G Handel;2013;4.5
849;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;G Handel;2014;4.9
850;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;G Handel;2015;5.4
851;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;G Handel;2016;5.2
852;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;G Handel;2017;5.0
853;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;G Handel;2018;4.8
854;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;G Handel;2019;5.5
855;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;G Handel;2020;7.1
856;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;G Handel;2021;7.2
857;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;G Handel;2022;6.4
858;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;H Vervoer en opslag;2012;1.1
859;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;H Vervoer en opslag;2013;1.0
860;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;H Vervoer en opslag;2014;1.1
861;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;H Vervoer en opslag;2015;1.2
862;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;H Vervoer en opslag;2016;1.5
863;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;H Vervoer en opslag;2017;1.6
864;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;H Vervoer en opslag;2018;1.8
865;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;H Vervoer en opslag;2019;1.9
866;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;H Vervoer en opslag;2020;1.9
867;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;H Vervoer en opslag;2021;2.2
868;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;H Vervoer en opslag;2022;2.9
869;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;I Horeca;2012;1.6
870;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;I Horeca;2013;1.6
871;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;I Horeca;2014;1.7
872;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;I Horeca;2015;1.8
873;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;I Horeca;2016;1.9
874;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;I Horeca;2017;1.9
875;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;I Horeca;2018;2.1
876;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;I Horeca;2019;2.8
877;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;I Horeca;2020;2.3
878;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;I Horeca;2021;2.4
879;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;I Horeca;2022;3.5
880;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;J Informatie en communicatie;2012;1.9
881;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;J Informatie en communicatie;2013;1.9
882;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;J Informatie en communicatie;2014;2.1
883;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;J Informatie en communicatie;2015;2.6
884;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;J Informatie en communicatie;2016;2.5
885;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;J Informatie en communicatie;2017;2.4
886;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;J Informatie en communicatie;2018;2.5
887;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;J Informatie en communicatie;2019;3.2
888;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;J Informatie en communicatie;2020;3.8
889;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;J Informatie en communicatie;2021;4.0
890;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;J Informatie en communicatie;2022;4.0
891;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;K Financiële dienstverlening;2012;0.8
892;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;K Financiële dienstverlening;2013;0.7
893;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;K Financiële dienstverlening;2014;0.8
