ID;KenmerkenHuishoudens;RegioS;Perioden;ParticuliereHuishoudens_1;ParticuliereHuishoudensRelatief_2;TotaalVermogen_3;GemiddeldVermogen_4;MediaanVermogen_5
978;Particuliere huishoudens;Zuid-Limburg (CR);2015;285.0;100.0;30.8;107.9;15.2
979;Particuliere huishoudens;Zuid-Limburg (CR);2016;285.4;100.0;32.6;114.4;17.9
980;Particuliere huishoudens;Zuid-Limburg (CR);2017;287.0;100.0;35.5;123.6;21.4
981;Particuliere huishoudens;Zuid-Limburg (CR);2018;287.8;100.0;38.9;135.3;27.3
982;Particuliere huishoudens;Zuid-Limburg (CR);2019;288.6;100.0;42.1;145.9;34.6
983;Particuliere huishoudens;Zuid-Limburg (CR);2020;289.0;100.0;46.3;160.3;43.9
984;Particuliere huishoudens;Zuid-Limburg (CR);2021;289.6;100.0;51.9;179.3;61.5
985;Particuliere huishoudens;Zuid-Limburg (CR);2022;291.8;100.0;61.6;211.1;91.2
986;Particuliere huishoudens;Flevoland (CR);2006;144.2;100.0;15.1;104.5;22.9
987;Particuliere huishoudens;Flevoland (CR);2007;146.6;100.0;16.7;113.6;28.5
988;Particuliere huishoudens;Flevoland (CR);2008;149.3;100.0;17.6;118.0;29.6
989;Particuliere huishoudens;Flevoland (CR);2009;152.1;100.0;16.8;110.7;23.0
990;Particuliere huishoudens;Flevoland (CR);2010;155.0;100.0;15.7;101.2;14.5
991;Particuliere huishoudens;Flevoland (CR);2011;157.4;100.0;15.7;99.7;13.3
992;Particuliere huishoudens;Flevoland (CR);2012;159.9;100.0;14.6;91.2;7.7
993;Particuliere huishoudens;Flevoland (CR);2013;161.4;100.0;13.3;82.4;2.6
994;Particuliere huishoudens;Flevoland (CR);2014;162.2;100.0;13.8;85.4;3.0
995;Particuliere huishoudens;Flevoland (CR);2015;163.9;100.0;15.8;96.7;6.2
996;Particuliere huishoudens;Flevoland (CR);2016;165.4;100.0;17.1;103.2;8.8
997;Particuliere huishoudens;Flevoland (CR);2017;167.5;100.0;19.6;117.2;14.9
998;Particuliere huishoudens;Flevoland (CR);2018;169.6;100.0;22.0;130.0;23.9
999;Particuliere huishoudens;Flevoland (CR);2019;172.4;100.0;25.6;148.4;40.9
1000;Particuliere huishoudens;Flevoland (CR);2020;175.4;100.0;29.5;168.4;59.4
1001;Particuliere huishoudens;Flevoland (CR);2021;177.8;100.0;34.5;194.2;87.5
1002;Particuliere huishoudens;Flevoland (CR);2022;181.7;100.0;44.3;243.9;146.9
1003;Particuliere huishoudens;Niet in te delen (CR);2006;6.9;100.0;0.3;49.6;0.0
1004;Particuliere huishoudens;Niet in te delen (CR);2007;6.9;100.0;0.4;54.1;0.0
1005;Particuliere huishoudens;Niet in te delen (CR);2008;6.9;100.0;0.4;65.2;0.1
1006;Particuliere huishoudens;Niet in te delen (CR);2009;8.3;100.0;0.6;70.1;0.1
1007;Particuliere huishoudens;Niet in te delen (CR);2010;2.3;100.0;0.1;46.9;1.5
1008;Particuliere huishoudens;Niet in te delen (CR);2011;1.2;100.0;0.1;55.2;5.2
1009;Particuliere huishoudens;Niet in te delen (CR);2012;0.5;100.0;0.0;75.3;4.3
1010;Particuliere huishoudens;Niet in te delen (CR);2013;0.5;100.0;0.0;55.2;1.4
1011;Particuliere huishoudens;Niet in te delen (CR);2014;0.0;;;;
1012;Particuliere huishoudens;Niet in te delen (CR);2015;0.0;;;;
1013;Particuliere huishoudens;Niet in te delen (CR);2016;0.0;;;;
1014;Particuliere huishoudens;Niet in te delen (CR);2017;0.0;;;;
1015;Particuliere huishoudens;Niet in te delen (CR);2018;0.0;;;;
1016;Particuliere huishoudens;Niet in te delen (CR);2019;0.0;;;;
1017;Particuliere huishoudens;Niet in te delen (CR);2020;0.0;;;;
1018;Particuliere huishoudens;Niet in te delen (CR);2021;0.0;;;;
1019;Particuliere huishoudens;Niet in te delen (CR);2022;0.0;;;;
1020;Particuliere huishoudens;Aa en Hunze;2006;10.4;100.0;2.2;210.3;130.8
1021;Particuliere huishoudens;Aa en Hunze;2007;10.6;100.0;2.4;224.3;141.4
1022;Particuliere huishoudens;Aa en Hunze;2008;10.6;100.0;2.6;246.8;160.4
1023;Particuliere huishoudens;Aa en Hunze;2009;10.7;100.0;2.5;236.6;151.9
1024;Particuliere huishoudens;Aa en Hunze;2010;10.9;100.0;2.5;227.3;132.9
1025;Particuliere huishoudens;Aa en Hunze;2011;11.1;100.0;2.4;219.2;127.7
1026;Particuliere huishoudens;Aa en Hunze;2012;11.1;100.0;2.3;204.4;110.3
1027;Particuliere huishoudens;Aa en Hunze;2013;11.1;100.0;2.1;189.4;83.6
1028;Particuliere huishoudens;Aa en Hunze;2014;10.9;100.0;2.1;191.6;87.4
1029;Particuliere huishoudens;Aa en Hunze;2015;10.8;100.0;2.2;201.0;93.1
1030;Particuliere huishoudens;Aa en Hunze;2016;10.9;100.0;2.3;209.9;99.8
1031;Particuliere huishoudens;Aa en Hunze;2017;11.0;100.0;2.4;223.3;108.1
1032;Particuliere huishoudens;Aa en Hunze;2018;11.0;100.0;2.7;241.2;118.5
1033;Particuliere huishoudens;Aa en Hunze;2019;11.1;100.0;2.9;256.8;127.8
1034;Particuliere huishoudens;Aa en Hunze;2020;11.1;100.0;3.1;279.4;140.9
1035;Particuliere huishoudens;Aa en Hunze;2021;11.2;100.0;3.5;311.4;170.2
1036;Particuliere huishoudens;Aa en Hunze;2022;11.2;100.0;4.2;374.0;232.7
1037;Particuliere huishoudens;Aalsmeer;2006;9.9;100.0;2.9;293.0;106.2
1038;Particuliere huishoudens;Aalsmeer;2007;10.2;100.0;3.1;306.6;112.5
1039;Particuliere huishoudens;Aalsmeer;2008;10.7;100.0;3.3;308.9;112.3
1040;Particuliere huishoudens;Aalsmeer;2009;11.3;100.0;3.2;282.7;94.5
1041;Particuliere huishoudens;Aalsmeer;2010;11.8;100.0;3.3;277.4;75.2
1042;Particuliere huishoudens;Aalsmeer;2011;12.2;100.0;3.4;274.9;71.6
1043;Particuliere huishoudens;Aalsmeer;2012;12.3;100.0;3.2;258.0;61.3
1044;Particuliere huishoudens;Aalsmeer;2013;12.3;100.0;3.2;260.5;43.9
1045;Particuliere huishoudens;Aalsmeer;2014;12.4;100.0;3.1;250.1;48.1
1046;Particuliere huishoudens;Aalsmeer;2015;12.6;100.0;3.4;274.1;59.9
1047;Particuliere huishoudens;Aalsmeer;2016;12.7;100.0;3.6;286.2;72.0
1048;Particuliere huishoudens;Aalsmeer;2017;12.9;100.0;4.0;309.6;92.3
1049;Particuliere huishoudens;Aalsmeer;2018;12.9;100.0;4.6;353.1;122.6
1050;Particuliere huishoudens;Aalsmeer;2019;13.0;100.0;5.0;386.6;151.3
1051;Particuliere huishoudens;Aalsmeer;2020;13.1;100.0;5.5;417.5;174.3
1052;Particuliere huishoudens;Aalsmeer;2021;13.2;100.0;6.1;461.8;206.7
1053;Particuliere huishoudens;Aalsmeer;2022;13.6;100.0;7.2;530.6;289.1
1054;Particuliere huishoudens;Aalten;2006;10.7;100.0;2.1;196.4;104.8
1055;Particuliere huishoudens;Aalten;2007;10.8;100.0;2.2;203.2;113.2
1056;Particuliere huishoudens;Aalten;2008;10.9;100.0;2.3;213.1;119.0
1057;Particuliere huishoudens;Aalten;2009;10.8;100.0;2.2;206.1;110.3
1058;Particuliere huishoudens;Aalten;2010;10.9;100.0;2.2;202.7;96.0
1059;Particuliere huishoudens;Aalten;2011;11.0;100.0;2.2;199.5;94.4
1060;Particuliere huishoudens;Aalten;2012;11.1;100.0;2.1;185.9;79.1
1061;Particuliere huishoudens;Aalten;2013;11.2;100.0;2.0;181.3;63.3
1062;Particuliere huishoudens;Aalten;2014;11.2;100.0;2.0;179.6;61.4
1063;Particuliere huishoudens;Aalten;2015;11.1;100.0;2.1;192.9;64.6
1064;Particuliere huishoudens;Aalten;2016;11.2;100.0;2.2;194.0;65.9
1065;Particuliere huishoudens;Aalten;2017;11.3;100.0;2.2;197.4;75.9
1066;Particuliere huishoudens;Aalten;2018;11.3;100.0;2.5;224.5;84.2
1067;Particuliere huishoudens;Aalten;2019;11.4;100.0;2.7;239.1;95.5
1068;Particuliere huishoudens;Aalten;2020;11.5;100.0;2.7;239.1;106.4
1069;Particuliere huishoudens;Aalten;2021;11.5;100.0;3.0;259.4;131.6
1070;Particuliere huishoudens;Aalten;2022;11.6;100.0;3.7;323.2;189.6
1071;Particuliere huishoudens;Achtkarspelen;2006;11.1;100.0;1.5;135.7;69.9
1072;Particuliere huishoudens;Achtkarspelen;2007;11.2;100.0;1.6;146.1;78.9
1073;Particuliere huishoudens;Achtkarspelen;2008;11.2;100.0;1.8;164.1;99.4
1074;Particuliere huishoudens;Achtkarspelen;2009;11.3;100.0;1.9;166.9;100.7
1075;Particuliere huishoudens;Achtkarspelen;2010;11.3;100.0;1.7;154.0;74.2
1076;Particuliere huishoudens;Achtkarspelen;2011;11.4;100.0;1.7;149.4;75.6
1077;Particuliere huishoudens;Achtkarspelen;2012;11.4;100.0;1.6;140.5;62.5
1078;Particuliere huishoudens;Achtkarspelen;2013;11.5;100.0;1.5;131.5;46.7
1079;Particuliere huishoudens;Achtkarspelen;2014;11.5;100.0;1.4;123.3;42.0
1080;Particuliere huishoudens;Achtkarspelen;2015;11.6;100.0;1.5;129.1;44.0
1081;Particuliere huishoudens;Achtkarspelen;2016;11.6;100.0;1.5;131.4;45.5
1082;Particuliere huishoudens;Achtkarspelen;2017;11.6;100.0;1.6;139.2;53.8
1083;Particuliere huishoudens;Achtkarspelen;2018;11.6;100.0;1.8;153.2;63.3
1084;Particuliere huishoudens;Achtkarspelen;2019;11.7;100.0;1.9;164.0;72.3
1085;Particuliere huishoudens;Achtkarspelen;2020;11.7;100.0;2.0;174.2;80.2
1086;Particuliere huishoudens;Achtkarspelen;2021;11.8;100.0;2.3;192.9;102.3
1087;Particuliere huishoudens;Achtkarspelen;2022;11.9;100.0;2.8;233.9;147.3
1088;Particuliere huishoudens;Alblasserdam;2006;7.3;100.0;1.0;134.0;41.3
1089;Particuliere huishoudens;Alblasserdam;2007;7.4;100.0;1.1;145.1;50.8
1090;Particuliere huishoudens;Alblasserdam;2008;7.4;100.0;1.2;157.0;56.6
1091;Particuliere huishoudens;Alblasserdam;2009;7.5;100.0;1.2;155.3;50.0
1092;Particuliere huishoudens;Alblasserdam;2010;7.6;100.0;1.1;148.5;43.6
1093;Particuliere huishoudens;Alblasserdam;2011;7.7;100.0;1.1;144.6;39.6
1094;Particuliere huishoudens;Alblasserdam;2012;7.8;100.0;1.0;133.3;33.1
1095;Particuliere huishoudens;Alblasserdam;2013;7.9;100.0;1.0;125.4;23.5
1096;Particuliere huishoudens;Alblasserdam;2014;8.0;100.0;1.0;127.4;24.9
1097;Particuliere huishoudens;Alblasserdam;2015;8.0;100.0;1.1;140.0;28.0
1098;Particuliere huishoudens;Alblasserdam;2016;8.0;100.0;1.2;145.3;32.8
1099;Particuliere huishoudens;Alblasserdam;2017;8.1;100.0;1.3;158.8;37.0
1100;Particuliere huishoudens;Alblasserdam;2018;8.1;100.0;1.4;169.1;45.5
1101;Particuliere huishoudens;Alblasserdam;2019;8.1;100.0;1.5;186.3;56.9
1102;Particuliere huishoudens;Alblasserdam;2020;8.2;100.0;1.7;208.0;70.0
1103;Particuliere huishoudens;Alblasserdam;2021;8.2;100.0;1.9;227.5;94.5
1104;Particuliere huishoudens;Alblasserdam;2022;8.2;100.0;2.4;290.5;144.0
1105;Particuliere huishoudens;Albrandswaard;2006;8.2;100.0;1.7;212.3;85.7
1106;Particuliere huishoudens;Albrandswaard;2007;8.4;100.0;1.9;226.0;95.2
1107;Particuliere huishoudens;Albrandswaard;2008;8.8;100.0;2.0;224.9;94.6
1108;Particuliere huishoudens;Albrandswaard;2009;8.9;100.0;2.0;223.0;84.1
1109;Particuliere huishoudens;Albrandswaard;2010;9.4;100.0;2.0;207.4;62.6
1110;Particuliere huishoudens;Albrandswaard;2011;9.7;100.0;2.0;202.1;58.5
1111;Particuliere huishoudens;Albrandswaard;2012;9.8;100.0;2.1;210.7;48.4
1112;Particuliere huishoudens;Albrandswaard;2013;9.9;100.0;1.8;181.0;30.6
1113;Particuliere huishoudens;Albrandswaard;2014;9.9;100.0;1.9;193.6;33.7
1114;Particuliere huishoudens;Albrandswaard;2015;10.0;100.0;2.0;205.0;41.2
1115;Particuliere huishoudens;Albrandswaard;2016;10.0;100.0;2.0;199.4;49.0
1116;Particuliere huishoudens;Albrandswaard;2017;10.1;100.0;2.2;218.4;60.8
1117;Particuliere huishoudens;Albrandswaard;2018;10.1;100.0;2.5;246.2;76.4
1118;Particuliere huishoudens;Albrandswaard;2019;10.2;100.0;2.9;284.4;101.6
1119;Particuliere huishoudens;Albrandswaard;2020;10.5;100.0;3.3;312.0;121.3
1120;Particuliere huishoudens;Albrandswaard;2021;10.3;100.0;3.3;319.8;161.3
1121;Particuliere huishoudens;Albrandswaard;2022;10.4;100.0;4.1;394.1;240.6
1122;Particuliere huishoudens;Alkmaar;2006;47.2;100.0;5.9;124.1;27.5
1123;Particuliere huishoudens;Alkmaar;2007;47.6;100.0;6.3;132.7;33.4
1124;Particuliere huishoudens;Alkmaar;2008;47.8;100.0;6.6;137.5;35.3
1125;Particuliere huishoudens;Alkmaar;2009;47.8;100.0;6.3;130.7;30.6
1126;Particuliere huishoudens;Alkmaar;2010;48.4;100.0;6.0;124.5;24.3
1127;Particuliere huishoudens;Alkmaar;2011;48.6;100.0;6.0;124.1;26.0
1128;Particuliere huishoudens;Alkmaar;2012;49.0;100.0;5.6;115.0;20.5
1129;Particuliere huishoudens;Alkmaar;2013;49.3;100.0;5.2;105.7;11.8
1130;Particuliere huishoudens;Alkmaar;2014;49.5;100.0;5.0;101.4;11.5
1131;Particuliere huishoudens;Alkmaar;2015;49.7;100.0;5.3;106.7;15.7
1132;Particuliere huishoudens;Alkmaar;2016;50.1;100.0;5.6;112.4;18.5
1133;Particuliere huishoudens;Alkmaar;2017;50.6;100.0;6.4;125.7;24.1
1134;Particuliere huishoudens;Alkmaar;2018;51.0;100.0;7.3;143.7;36.2
1135;Particuliere huishoudens;Alkmaar;2019;51.4;100.0;8.2;160.4;53.6
1136;Particuliere huishoudens;Alkmaar;2020;51.9;100.0;9.2;177.7;67.9
1137;Particuliere huishoudens;Alkmaar;2021;52.4;100.0;10.5;200.3;91.7
1138;Particuliere huishoudens;Alkmaar;2022;52.9;100.0;15.6;294.7;144.9
1139;Particuliere huishoudens;Almelo;2006;30.2;100.0;3.1;101.3;18.2
1140;Particuliere huishoudens;Almelo;2007;30.5;100.0;3.3;107.6;19.8
1141;Particuliere huishoudens;Almelo;2008;30.8;100.0;3.5;113.0;22.0
1142;Particuliere huishoudens;Almelo;2009;30.9;100.0;3.4;110.1;19.8
1143;Particuliere huishoudens;Almelo;2010;31.2;100.0;3.2;103.3;14.2
1144;Particuliere huishoudens;Almelo;2011;31.3;100.0;3.1;99.2;13.1
1145;Particuliere huishoudens;Almelo;2012;31.4;100.0;2.9;92.9;8.8
1146;Particuliere huishoudens;Almelo;2013;31.6;100.0;2.6;83.0;4.1
1147;Particuliere huishoudens;Almelo;2014;31.3;100.0;2.5;81.1;4.0
1148;Particuliere huishoudens;Almelo;2015;31.3;100.0;2.8;89.3;5.7
1149;Particuliere huishoudens;Almelo;2016;31.6;100.0;3.0;94.0;7.7
1150;Particuliere huishoudens;Almelo;2017;31.9;100.0;3.2;100.3;10.0
1151;Particuliere huishoudens;Almelo;2018;32.1;100.0;3.5;110.2;14.0
1152;Particuliere huishoudens;Almelo;2019;32.6;100.0;3.8;117.7;17.9
1153;Particuliere huishoudens;Almelo;2020;32.6;100.0;4.4;134.9;26.2
1154;Particuliere huishoudens;Almelo;2021;32.8;100.0;4.8;147.4;39.4
1155;Particuliere huishoudens;Almelo;2022;32.9;100.0;6.4;195.0;74.8
1156;Particuliere huishoudens;Almere;2006;70.2;100.0;5.3;76.1;16.8
1157;Particuliere huishoudens;Almere;2007;71.7;100.0;6.0;84.0;20.9
1158;Particuliere huishoudens;Almere;2008;73.0;100.0;6.3;85.6;20.5
1159;Particuliere huishoudens;Almere;2009;74.4;100.0;5.7;76.3;13.2
1160;Particuliere huishoudens;Almere;2010;75.9;100.0;5.0;66.4;7.3
1161;Particuliere huishoudens;Almere;2011;77.2;100.0;5.0;64.8;6.4
1162;Particuliere huishoudens;Almere;2012;78.9;100.0;4.4;55.9;3.4
1163;Particuliere huishoudens;Almere;2013;79.8;100.0;3.5;44.4;0.9
1164;Particuliere huishoudens;Almere;2014;80.2;100.0;3.9;48.7;1.1
1165;Particuliere huishoudens;Almere;2015;81.0;100.0;4.9;59.9;2.8
1166;Particuliere huishoudens;Almere;2016;81.8;100.0;5.4;65.8;4.7
1167;Particuliere huishoudens;Almere;2017;83.4;100.0;6.5;77.9;9.9
1168;Particuliere huishoudens;Almere;2018;84.9;100.0;7.9;93.4;19.4
1169;Particuliere huishoudens;Almere;2019;86.8;100.0;9.8;112.7;38.1
1170;Particuliere huishoudens;Almere;2020;88.7;100.0;11.8;133.3;60.3
1171;Particuliere huishoudens;Almere;2021;89.8;100.0;14.5;161.9;92.5
1172;Particuliere huishoudens;Almere;2022;91.7;100.0;19.6;213.5;153.9
1173;Particuliere huishoudens;Alphen aan den Rijn;2006;42.2;100.0;7.4;174.6;57.9
1174;Particuliere huishoudens;Alphen aan den Rijn;2007;42.7;100.0;7.8;183.0;63.1
1175;Particuliere huishoudens;Alphen aan den Rijn;2008;43.3;100.0;8.4;193.3;69.2
1176;Particuliere huishoudens;Alphen aan den Rijn;2009;43.7;100.0;8.1;185.8;58.5
1177;Particuliere huishoudens;Alphen aan den Rijn;2010;44.2;100.0;7.8;176.0;46.7
1178;Particuliere huishoudens;Alphen aan den Rijn;2011;44.3;100.0;7.7;174.3;46.8
1179;Particuliere huishoudens;Alphen aan den Rijn;2012;44.7;100.0;7.3;163.7;38.9
1180;Particuliere huishoudens;Alphen aan den Rijn;2013;45.0;100.0;6.9;153.2;28.1
1181;Particuliere huishoudens;Alphen aan den Rijn;2014;45.1;100.0;6.8;151.1;28.2
1182;Particuliere huishoudens;Alphen aan den Rijn;2015;45.6;100.0;7.4;162.2;33.3
1183;Particuliere huishoudens;Alphen aan den Rijn;2016;45.9;100.0;7.6;165.9;36.4
1184;Particuliere huishoudens;Alphen aan den Rijn;2017;46.6;100.0;8.3;177.4;42.8
1185;Particuliere huishoudens;Alphen aan den Rijn;2018;47.1;100.0;9.1;194.0;53.2
1186;Particuliere huishoudens;Alphen aan den Rijn;2019;48.1;100.0;10.2;211.6;68.0
1187;Particuliere huishoudens;Alphen aan den Rijn;2020;48.5;100.0;11.3;232.5;82.7
1188;Particuliere huishoudens;Alphen aan den Rijn;2021;48.9;100.0;12.4;253.4;111.5
1189;Particuliere huishoudens;Alphen aan den Rijn;2022;49.2;100.0;15.3;311.1;171.6
1190;Particuliere huishoudens;Alphen-Chaam;2006;3.6;100.0;1.4;376.0;276.6
1191;Particuliere huishoudens;Alphen-Chaam;2007;3.6;100.0;1.5;402.4;290.9
1192;Particuliere huishoudens;Alphen-Chaam;2008;3.7;100.0;1.5;420.8;305.3
1193;Particuliere huishoudens;Alphen-Chaam;2009;3.7;100.0;1.5;402.2;285.5
1194;Particuliere huishoudens;Alphen-Chaam;2010;3.7;100.0;1.5;399.3;270.4
1195;Particuliere huishoudens;Alphen-Chaam;2011;3.7;100.0;1.4;386.2;256.8
1196;Particuliere huishoudens;Alphen-Chaam;2012;3.8;100.0;1.4;379.8;229.0
1197;Particuliere huishoudens;Alphen-Chaam;2013;3.8;100.0;1.4;362.8;191.1
1198;Particuliere huishoudens;Alphen-Chaam;2014;3.9;100.0;1.4;359.9;189.0
1199;Particuliere huishoudens;Alphen-Chaam;2015;3.9;100.0;1.5;372.2;198.8
1200;Particuliere huishoudens;Alphen-Chaam;2016;4.0;100.0;1.5;378.5;203.2
1201;Particuliere huishoudens;Alphen-Chaam;2017;4.1;100.0;1.7;403.9;218.2
1202;Particuliere huishoudens;Alphen-Chaam;2018;4.1;100.0;1.8;432.5;240.5
1203;Particuliere huishoudens;Alphen-Chaam;2019;4.1;100.0;1.9;450.7;256.9
1204;Particuliere huishoudens;Alphen-Chaam;2020;4.2;100.0;2.0;477.0;268.6
1205;Particuliere huishoudens;Alphen-Chaam;2021;4.3;100.0;2.1;500.0;301.7
1206;Particuliere huishoudens;Alphen-Chaam;2022;4.3;100.0;2.5;578.8;383.4
1207;Particuliere huishoudens;Altena;2006;19.3;100.0;4.4;230.1;127.2
1208;Particuliere huishoudens;Altena;2007;19.5;100.0;4.7;240.1;136.0
1209;Particuliere huishoudens;Altena;2008;19.7;100.0;5.1;260.0;149.9
1210;Particuliere huishoudens;Altena;2009;19.9;100.0;5.0;249.0;141.0
1211;Particuliere huishoudens;Altena;2010;20.0;100.0;4.9;247.0;127.0
1212;Particuliere huishoudens;Altena;2011;20.2;100.0;5.0;245.4;120.6
1213;Particuliere huishoudens;Altena;2012;20.4;100.0;4.8;234.2;103.2
1214;Particuliere huishoudens;Altena;2013;20.6;100.0;4.7;226.7;81.7
1215;Particuliere huishoudens;Altena;2014;20.7;100.0;4.6;223.8;82.2
1216;Particuliere huishoudens;Altena;2015;20.9;100.0;5.1;242.7;84.4
1217;Particuliere huishoudens;Altena;2016;21.1;100.0;5.1;239.9;87.6
1218;Particuliere huishoudens;Altena;2017;21.3;100.0;5.4;252.7;94.6
1219;Particuliere huishoudens;Altena;2018;21.6;100.0;5.9;271.5;102.8
1220;Particuliere huishoudens;Altena;2019;22.0;100.0;6.2;283.0;113.1
1221;Particuliere huishoudens;Altena;2020;22.3;100.0;6.9;311.6;127.2
1222;Particuliere huishoudens;Altena;2021;22.6;100.0;7.5;331.6;154.3
1223;Particuliere huishoudens;Altena;2022;22.9;100.0;9.1;396.6;215.5
1224;Particuliere huishoudens;Ameland;2006;1.4;100.0;0.3;225.1;160.1
1225;Particuliere huishoudens;Ameland;2007;1.5;100.0;0.3;233.2;180.0
1226;Particuliere huishoudens;Ameland;2008;1.5;100.0;0.4;265.2;197.4
1227;Particuliere huishoudens;Ameland;2009;1.5;100.0;0.4;267.1;195.1
1228;Particuliere huishoudens;Ameland;2010;1.5;100.0;0.4;253.9;175.7
1229;Particuliere huishoudens;Ameland;2011;1.5;100.0;0.4;244.6;179.6
1230;Particuliere huishoudens;Ameland;2012;1.5;100.0;0.4;236.2;166.1
1231;Particuliere huishoudens;Ameland;2013;1.6;100.0;0.4;225.4;136.3
1232;Particuliere huishoudens;Ameland;2014;1.6;100.0;0.3;216.1;135.4
1233;Particuliere huishoudens;Ameland;2015;1.6;100.0;0.4;223.3;141.5
1234;Particuliere huishoudens;Ameland;2016;1.6;100.0;0.4;232.6;135.9
1235;Particuliere huishoudens;Ameland;2017;1.6;100.0;0.4;249.7;152.8
1236;Particuliere huishoudens;Ameland;2018;1.7;100.0;0.4;254.2;157.2
1237;Particuliere huishoudens;Ameland;2019;1.7;100.0;0.5;275.8;174.5
1238;Particuliere huishoudens;Ameland;2020;1.7;100.0;0.5;300.1;181.0
1239;Particuliere huishoudens;Ameland;2021;1.7;100.0;0.5;311.9;198.9
1240;Particuliere huishoudens;Ameland;2022;1.7;100.0;0.7;386.4;279.5
1241;Particuliere huishoudens;Amersfoort;2006;58.0;100.0;8.2;140.6;24.3
1242;Particuliere huishoudens;Amersfoort;2007;58.5;100.0;10.5;179.6;33.1
1243;Particuliere huishoudens;Amersfoort;2008;60.2;100.0;9.4;155.9;34.5
1244;Particuliere huishoudens;Amersfoort;2009;61.1;100.0;8.9;146.3;29.1
1245;Particuliere huishoudens;Amersfoort;2010;62.0;100.0;8.9;143.0;24.2
1246;Particuliere huishoudens;Amersfoort;2011;62.8;100.0;9.0;142.9;24.0
1247;Particuliere huishoudens;Amersfoort;2012;63.8;100.0;8.3;130.9;18.3
1248;Particuliere huishoudens;Amersfoort;2013;64.4;100.0;7.6;118.6;9.7
1249;Particuliere huishoudens;Amersfoort;2014;64.9;100.0;7.7;119.1;10.3
1250;Particuliere huishoudens;Amersfoort;2015;65.7;100.0;8.5;129.8;15.5
1251;Particuliere huishoudens;Amersfoort;2016;66.3;100.0;9.3;139.6;20.1
1252;Particuliere huishoudens;Amersfoort;2017;66.9;100.0;10.7;159.4;30.3
1253;Particuliere huishoudens;Amersfoort;2018;67.5;100.0;12.6;187.4;49.4
1254;Particuliere huishoudens;Amersfoort;2019;68.3;100.0;14.1;207.2;70.5
1255;Particuliere huishoudens;Amersfoort;2020;69.0;100.0;15.8;229.1;86.9
1256;Particuliere huishoudens;Amersfoort;2021;69.4;100.0;18.0;258.9;116.5
1257;Particuliere huishoudens;Amersfoort;2022;70.3;100.0;22.6;320.8;180.7
1258;Particuliere huishoudens;Amstelveen;2006;37.1;100.0;7.7;207.8;29.4
1259;Particuliere huishoudens;Amstelveen;2007;37.2;100.0;8.2;220.6;37.3
1260;Particuliere huishoudens;Amstelveen;2008;37.5;100.0;8.6;228.9;37.4
1261;Particuliere huishoudens;Amstelveen;2009;37.8;100.0;8.4;223.1;34.2
1262;Particuliere huishoudens;Amstelveen;2010;38.1;100.0;8.3;218.9;32.5
1263;Particuliere huishoudens;Amstelveen;2011;38.6;100.0;8.7;226.8;33.1
1264;Particuliere huishoudens;Amstelveen;2012;39.2;100.0;8.4;214.6;27.2
1265;Particuliere huishoudens;Amstelveen;2013;39.8;100.0;8.5;214.8;21.0
1266;Particuliere huishoudens;Amstelveen;2014;39.9;100.0;8.2;205.1;21.6
1267;Particuliere huishoudens;Amstelveen;2015;41.0;100.0;9.0;219.4;25.1
1268;Particuliere huishoudens;Amstelveen;2016;41.5;100.0;9.7;233.4;29.3
1269;Particuliere huishoudens;Amstelveen;2017;41.6;100.0;11.0;265.0;43.1
1270;Particuliere huishoudens;Amstelveen;2018;41.7;100.0;12.7;304.2;57.2
1271;Particuliere huishoudens;Amstelveen;2019;42.2;100.0;14.1;332.9;63.6
1272;Particuliere huishoudens;Amstelveen;2020;42.3;100.0;16.0;378.2;69.4
1273;Particuliere huishoudens;Amstelveen;2021;42.0;100.0;17.3;411.6;86.5
1274;Particuliere huishoudens;Amstelveen;2022;42.8;100.0;19.8;463.4;96.9
1275;Particuliere huishoudens;Amsterdam;2006;398.5;100.0;39.5;99.2;5.5
1276;Particuliere huishoudens;Amsterdam;2007;401.5;100.0;42.0;104.5;5.6
1277;Particuliere huishoudens;Amsterdam;2008;405.2;100.0;44.5;109.8;6.1
1278;Particuliere huishoudens;Amsterdam;2009;410.3;100.0;44.2;107.7;6.0
1279;Particuliere huishoudens;Amsterdam;2010;417.9;100.0;47.5;113.6;5.9
1280;Particuliere huishoudens;Amsterdam;2011;423.8;100.0;48.4;114.2;3.6
1281;Particuliere huishoudens;Amsterdam;2012;428.9;100.0;46.7;109.0;2.9
1282;Particuliere huishoudens;Amsterdam;2013;433.1;100.0;47.5;109.6;1.6
1283;Particuliere huishoudens;Amsterdam;2014;438.1;100.0;49.0;111.9;1.6
1284;Particuliere huishoudens;Amsterdam;2015;446.1;100.0;57.3;128.5;3.0
1285;Particuliere huishoudens;Amsterdam;2016;452.7;100.0;65.1;143.8;4.1
1286;Particuliere huishoudens;Amsterdam;2017;457.8;100.0;76.5;167.2;6.3
1287;Particuliere huishoudens;Amsterdam;2018;463.3;100.0;94.5;204.0;8.0
1288;Particuliere huishoudens;Amsterdam;2019;466.4;100.0;103.8;222.6;8.8
1289;Particuliere huishoudens;Amsterdam;2020;470.6;100.0;120.3;255.6;9.8
1290;Particuliere huishoudens;Amsterdam;2021;470.9;100.0;126.8;269.3;12.7
1291;Particuliere huishoudens;Amsterdam;2022;478.8;100.0;138.5;289.3;13.5
