ID;Energiedragers;Perioden;EnergieverbruikInDeEnergiesector_1
905;9;2007 2e kwartaal;8.0
906;9;2007 3e kwartaal;10.0
907;9;2007 4e kwartaal;10.0
908;9;2007;39.0
909;9;2008 1e kwartaal;12.0
910;9;2008 2e kwartaal;9.0
911;9;2008 3e kwartaal;11.0
912;9;2008 4e kwartaal;14.0
913;9;2008;46.0
914;9;2009 1e kwartaal;13.0
915;9;2009 2e kwartaal;13.0
916;9;2009 3e kwartaal;13.0
917;9;2009 4e kwartaal;13.0
918;9;2009;53.0
919;9;2010 1e kwartaal;13.0
920;9;2010 2e kwartaal;13.0
921;9;2010 3e kwartaal;12.0
922;9;2010 4e kwartaal;14.0
923;9;2010;51.0
924;9;2011 1e kwartaal;14.0
925;9;2011 2e kwartaal;13.0
926;9;2011 3e kwartaal;13.0
927;9;2011 4e kwartaal;12.0
928;9;2011;52.0
929;9;2012 1e kwartaal;14.0
930;9;2012 2e kwartaal;12.0
931;9;2012 3e kwartaal;13.0
932;9;2012 4e kwartaal;13.0
933;9;2012;53.0
934;9;2013 1e kwartaal;12.0
935;9;2013 2e kwartaal;11.0
936;10;1967;0.0
937;10;1968;0.0
938;10;1969;3.0
939;10;1970;4.0
940;10;1971;4.0
941;10;1972;4.0
942;10;1973;12.0
943;10;1974;35.0
944;10;1975;36.0
945;10;1976;43.0
946;10;1977;41.0
947;10;1978;44.0
948;10;1979;39.0
949;10;1980;46.0
950;10;1981;40.0
951;10;1982;42.0
952;10;1983;38.0
953;10;1984;41.0
954;10;1985;42.0
955;10;1986;45.0
956;10;1987;39.0
957;10;1988;40.0
958;10;1989;43.0
959;10;1990;38.0
960;10;1991;36.0
961;10;1992;43.0
962;10;1993;42.0
963;10;1994;43.0
964;10;1995;43.0
965;10;1996;45.0
966;10;1997;25.0
967;10;1998;39.0
968;10;1999 1e kwartaal;11.0
969;10;1999 2e kwartaal;11.0
970;10;1999 3e kwartaal;7.0
971;10;1999 4e kwartaal;11.0
972;10;1999;40.0
973;10;2000 1e kwartaal;11.0
974;10;2000 2e kwartaal;10.0
975;10;2000 3e kwartaal;10.0
976;10;2000 4e kwartaal;9.0
977;10;2000;41.0
978;10;2001 1e kwartaal;11.0
979;10;2001 2e kwartaal;11.0
980;10;2001 3e kwartaal;9.0
981;10;2001 4e kwartaal;11.0
982;10;2001;41.0
983;10;2002 1e kwartaal;11.0
984;10;2002 2e kwartaal;11.0
985;10;2002 3e kwartaal;9.0
986;10;2002 4e kwartaal;10.0
987;10;2002;40.0
988;10;2003 1e kwartaal;11.0
989;10;2003 2e kwartaal;11.0
990;10;2003 3e kwartaal;9.0
991;10;2003 4e kwartaal;10.0
992;10;2003;41.0
993;10;2004 1e kwartaal;10.0
994;10;2004 2e kwartaal;11.0
995;10;2004 3e kwartaal;11.0
996;10;2004 4e kwartaal;8.0
997;10;2004;39.0
998;10;2005 1e kwartaal;11.0
999;10;2005 2e kwartaal;11.0
1000;10;2005 3e kwartaal;9.0
1001;10;2005 4e kwartaal;11.0
1002;10;2005;41.0
1003;10;2006 1e kwartaal;11.0
1004;10;2006 2e kwartaal;9.0
1005;10;2006 3e kwartaal;11.0
1006;10;2006 4e kwartaal;5.0
1007;10;2006;36.0
1008;10;2007 1e kwartaal;11.0
1009;10;2007 2e kwartaal;11.0
1010;10;2007 3e kwartaal;9.0
1011;10;2007 4e kwartaal;11.0
1012;10;2007;41.0
1013;10;2008 1e kwartaal;11.0
1014;10;2008 2e kwartaal;8.0
1015;10;2008 3e kwartaal;11.0
1016;10;2008 4e kwartaal;11.0
1017;10;2008;40.0
1018;10;2009 1e kwartaal;11.0
1019;10;2009 2e kwartaal;9.0
1020;10;2009 3e kwartaal;11.0
1021;10;2009 4e kwartaal;11.0
1022;10;2009;41.0
1023;10;2010 1e kwartaal;10.0
1024;10;2010 2e kwartaal;7.0
1025;10;2010 3e kwartaal;11.0
1026;10;2010 4e kwartaal;11.0
1027;10;2010;38.0
1028;10;2011 1e kwartaal;11.0
1029;10;2011 2e kwartaal;8.0
1030;10;2011 3e kwartaal;10.0
1031;10;2011 4e kwartaal;11.0
1032;10;2011;40.0
1033;10;2012 1e kwartaal;11.0
1034;10;2012 2e kwartaal;6.0
1035;10;2012 3e kwartaal;11.0
1036;10;2012 4e kwartaal;11.0
1037;10;2012;39.0
1038;10;2013 1e kwartaal;10.0
1039;10;2013 2e kwartaal;6.0
1040;11;1967;
1041;11;1968;
1042;11;1969;
1043;11;1970;
1044;11;1971;
1045;11;1972;
1046;11;1973;
1047;11;1974;
1048;11;1975;
1049;11;1976;
1050;11;1977;
1051;11;1978;
1052;11;1979;
1053;11;1980;
1054;11;1981;
1055;11;1982;
1056;11;1983;
1057;11;1984;
1058;11;1985;
1059;11;1986;
1060;11;1987;
1061;11;1988;
1062;11;1989;
1063;11;1990;
1064;11;1991;
1065;11;1992;
1066;11;1993;
1067;11;1994;
1068;11;1995;0.0
1069;11;1996;0.0
1070;11;1997;0.0
1071;11;1998;0.0
1072;11;1999 1e kwartaal;0.0
1073;11;1999 2e kwartaal;0.0
1074;11;1999 3e kwartaal;0.0
1075;11;1999 4e kwartaal;0.0
1076;11;1999;0.0
1077;11;2000 1e kwartaal;0.0
1078;11;2000 2e kwartaal;0.0
1079;11;2000 3e kwartaal;0.0
1080;11;2000 4e kwartaal;0.0
1081;11;2000;0.0
1082;11;2001 1e kwartaal;0.0
1083;11;2001 2e kwartaal;0.0
1084;11;2001 3e kwartaal;0.0
1085;11;2001 4e kwartaal;0.0
1086;11;2001;0.0
1087;11;2002 1e kwartaal;0.0
1088;11;2002 2e kwartaal;0.0
1089;11;2002 3e kwartaal;0.0
1090;11;2002 4e kwartaal;0.0
1091;11;2002;0.0
1092;11;2003 1e kwartaal;0.0
1093;11;2003 2e kwartaal;0.0
1094;11;2003 3e kwartaal;0.0
1095;11;2003 4e kwartaal;0.0
1096;11;2003;0.0
1097;11;2004 1e kwartaal;0.0
1098;11;2004 2e kwartaal;0.0
1099;11;2004 3e kwartaal;0.0
1100;11;2004 4e kwartaal;0.0
1101;11;2004;0.0
1102;11;2005 1e kwartaal;0.0
1103;11;2005 2e kwartaal;0.0
1104;11;2005 3e kwartaal;0.0
1105;11;2005 4e kwartaal;0.0
1106;11;2005;1.0
1107;11;2006 1e kwartaal;0.0
1108;11;2006 2e kwartaal;0.0
1109;11;2006 3e kwartaal;0.0
1110;11;2006 4e kwartaal;0.0
1111;11;2006;0.0
1112;11;2007 1e kwartaal;0.0
1113;11;2007 2e kwartaal;0.0
1114;11;2007 3e kwartaal;0.0
1115;11;2007 4e kwartaal;0.0
1116;11;2007;0.0
1117;11;2008 1e kwartaal;0.0
1118;11;2008 2e kwartaal;0.0
1119;11;2008 3e kwartaal;0.0
1120;11;2008 4e kwartaal;0.0
1121;11;2008;0.0
1122;11;2009 1e kwartaal;0.0
1123;11;2009 2e kwartaal;0.0
1124;11;2009 3e kwartaal;0.0
1125;11;2009 4e kwartaal;0.0
1126;11;2009;0.0
1127;11;2010 1e kwartaal;0.0
1128;11;2010 2e kwartaal;0.0
1129;11;2010 3e kwartaal;0.0
1130;11;2010 4e kwartaal;0.0
1131;11;2010;0.0
1132;11;2011 1e kwartaal;0.0
1133;11;2011 2e kwartaal;0.0
1134;11;2011 3e kwartaal;0.0
1135;11;2011 4e kwartaal;0.0
1136;11;2011;0.0
1137;11;2012 1e kwartaal;0.0
1138;11;2012 2e kwartaal;0.0
1139;11;2012 3e kwartaal;0.0
1140;11;2012 4e kwartaal;0.0
1141;11;2012;0.0
1142;11;2013 1e kwartaal;0.0
1143;11;2013 2e kwartaal;0.0
1144;12;1967;
1145;12;1968;
1146;12;1969;
1147;12;1970;
1148;12;1971;
1149;12;1972;
1150;12;1973;
1151;12;1974;
1152;12;1975;-153.0
1153;12;1976;-166.0
1154;12;1977;-166.0
1155;12;1978;-177.0
1156;12;1979;-185.0
1157;12;1980;-186.0
1158;12;1981;-184.0
1159;12;1982;-173.0
1160;12;1983;-173.0
1161;12;1984;-181.0
1162;12;1985;-182.0
1163;12;1986;-194.0
1164;12;1987;-195.0
1165;12;1988;-195.0
1166;12;1989;-206.0
1167;12;1990;-198.0
1168;12;1991;-204.0
1169;12;1992;-210.0
1170;12;1993;-212.0
1171;12;1994;-219.0
1172;12;1995;-225.0
1173;12;1996;-237.0
1174;12;1997;-241.0
1175;12;1998;-256.0
1176;12;1999 1e kwartaal;-65.0
1177;12;1999 2e kwartaal;-55.0
1178;12;1999 3e kwartaal;-57.0
1179;12;1999 4e kwartaal;-64.0
1180;12;1999;-240.0
1181;12;2000 1e kwartaal;-65.0
1182;12;2000 2e kwartaal;-59.0
1183;12;2000 3e kwartaal;-59.0
1184;12;2000 4e kwartaal;-64.0
1185;12;2000;-247.0
1186;12;2001 1e kwartaal;-68.0
1187;12;2001 2e kwartaal;-62.0
1188;12;2001 3e kwartaal;-61.0
1189;12;2001 4e kwartaal;-68.0
1190;12;2001;-259.0
1191;12;2002 1e kwartaal;-69.0
1192;12;2002 2e kwartaal;-63.0
1193;12;2002 3e kwartaal;-63.0
1194;12;2002 4e kwartaal;-69.0
1195;12;2002;-264.0
1196;12;2003 1e kwartaal;-70.0
1197;12;2003 2e kwartaal;-62.0
1198;12;2003 3e kwartaal;-65.0
1199;12;2003 4e kwartaal;-67.0
1200;12;2003;-264.0
1201;12;2004 1e kwartaal;-70.0
1202;12;2004 2e kwartaal;-66.0
1203;12;2004 3e kwartaal;-71.0
1204;12;2004 4e kwartaal;-72.0
1205;12;2004;-278.0
1206;12;2005 1e kwartaal;-70.0
1207;12;2005 2e kwartaal;-64.0
1208;12;2005 3e kwartaal;-64.0
1209;12;2005 4e kwartaal;-69.0
1210;12;2005;-268.0
1211;12;2006 1e kwartaal;-71.0
1212;12;2006 2e kwartaal;-57.0
1213;12;2006 3e kwartaal;-64.0
1214;12;2006 4e kwartaal;-67.0
1215;12;2006;-259.0
1216;12;2007 1e kwartaal;-73.0
1217;12;2007 2e kwartaal;-60.0
1218;12;2007 3e kwartaal;-62.0
1219;12;2007 4e kwartaal;-77.0
1220;12;2007;-273.0
1221;12;2008 1e kwartaal;-71.0
1222;12;2008 2e kwartaal;-62.0
1223;12;2008 3e kwartaal;-61.0
1224;12;2008 4e kwartaal;-73.0
1225;12;2008;-266.0
1226;12;2009 1e kwartaal;-71.0
1227;12;2009 2e kwartaal;-62.0
1228;12;2009 3e kwartaal;-73.0
1229;12;2009 4e kwartaal;-83.0
1230;12;2009;-289.0
1231;12;2010 1e kwartaal;-83.0
1232;12;2010 2e kwartaal;-65.0
1233;12;2010 3e kwartaal;-66.0
1234;12;2010 4e kwartaal;-86.0
1235;12;2010;-300.0
1236;12;2011 1e kwartaal;-72.0
1237;12;2011 2e kwartaal;-66.0
1238;12;2011 3e kwartaal;-61.0
1239;12;2011 4e kwartaal;-77.0
1240;12;2011;-276.0
1241;12;2012 1e kwartaal;-71.0
1242;12;2012 2e kwartaal;-52.0
1243;12;2012 3e kwartaal;-54.0
1244;12;2012 4e kwartaal;-67.0
1245;12;2012;-244.0
1246;12;2013 1e kwartaal;-68.0
1247;12;2013 2e kwartaal;-52.0
1248;13;1967;
1249;13;1968;
1250;13;1969;
1251;13;1970;
1252;13;1971;
1253;13;1972;
1254;13;1973;
1255;13;1974;
1256;13;1975;-20.0
1257;13;1976;-16.0
1258;13;1977;-13.0
1259;13;1978;-8.0
1260;13;1979;-4.0
1261;13;1980;-1.0
1262;13;1981;-2.0
1263;13;1982;-6.0
1264;13;1983;-7.0
1265;13;1984;-8.0
1266;13;1985;-10.0
1267;13;1986;-11.0
1268;13;1987;-4.0
1269;13;1988;1.0
1270;13;1989;1.0
1271;13;1990;1.0
1272;13;1991;-3.0
1273;13;1992;-4.0
1274;13;1993;-33.0
1275;13;1994;-48.0
1276;13;1995;-95.0
1277;13;1996;-108.0
1278;13;1997;-108.0
1279;13;1998;-117.0
1280;13;1999 1e kwartaal;-37.0
1281;13;1999 2e kwartaal;-30.0
1282;13;1999 3e kwartaal;-27.0
1283;13;1999 4e kwartaal;-34.0
1284;13;1999;-127.0
1285;13;2000 1e kwartaal;-36.0
1286;13;2000 2e kwartaal;-27.0
1287;13;2000 3e kwartaal;-26.0
1288;13;2000 4e kwartaal;-34.0
1289;13;2000;-123.0
1290;13;2001 1e kwartaal;-38.0
1291;13;2001 2e kwartaal;-30.0
1292;13;2001 3e kwartaal;-27.0
1293;13;2001 4e kwartaal;-31.0
1294;13;2001;-126.0
1295;13;2002 1e kwartaal;-37.0
1296;13;2002 2e kwartaal;-29.0
1297;13;2002 3e kwartaal;-27.0
1298;13;2002 4e kwartaal;-35.0
1299;13;2002;-128.0
1300;13;2003 1e kwartaal;-38.0
1301;13;2003 2e kwartaal;-30.0
1302;13;2003 3e kwartaal;-26.0
1303;13;2003 4e kwartaal;-33.0
1304;13;2003;-128.0
1305;13;2004 1e kwartaal;-37.0
1306;13;2004 2e kwartaal;-32.0
1307;13;2004 3e kwartaal;-30.0
1308;13;2004 4e kwartaal;-37.0
1309;13;2004;-136.0
1310;13;2005 1e kwartaal;-37.0
1311;13;2005 2e kwartaal;-30.0
1312;13;2005 3e kwartaal;-29.0
1313;13;2005 4e kwartaal;-35.0
1314;13;2005;-130.0
1315;13;2006 1e kwartaal;-33.0
1316;13;2006 2e kwartaal;-24.0
1317;13;2006 3e kwartaal;-22.0
1318;13;2006 4e kwartaal;-27.0
1319;13;2006;-106.0
1320;13;2007 1e kwartaal;-30.0
1321;13;2007 2e kwartaal;-23.0
1322;13;2007 3e kwartaal;-24.0
1323;13;2007 4e kwartaal;-28.0
1324;13;2007;-105.0
1325;13;2008 1e kwartaal;-28.0
1326;13;2008 2e kwartaal;-23.0
1327;13;2008 3e kwartaal;-21.0
1328;13;2008 4e kwartaal;-31.0
1329;13;2008;-103.0
1330;13;2009 1e kwartaal;-26.0
1331;13;2009 2e kwartaal;-19.0
1332;13;2009 3e kwartaal;-19.0
1333;13;2009 4e kwartaal;-25.0
1334;13;2009;-88.0
1335;13;2010 1e kwartaal;-28.0
1336;13;2010 2e kwartaal;-20.0
1337;13;2010 3e kwartaal;-19.0
1338;13;2010 4e kwartaal;-25.0
1339;13;2010;-92.0
1340;13;2011 1e kwartaal;-25.0
1341;13;2011 2e kwartaal;-20.0
1342;13;2011 3e kwartaal;-18.0
1343;13;2011 4e kwartaal;-22.0
1344;13;2011;-85.0
1345;13;2012 1e kwartaal;-24.0
1346;13;2012 2e kwartaal;-16.0
1347;13;2012 3e kwartaal;-17.0
1348;13;2012 4e kwartaal;-20.0
1349;13;2012;-77.0
1350;13;2013 1e kwartaal;-25.0
1351;13;2013 2e kwartaal;-17.0
