ID;Geslacht;Leeftijd;BurgerlijkeStaat;Generatie;Migratieachtergrond;Perioden;Bevolking_1
2016;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Estland;2014;1240.0
2017;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Estland;2015;1343.0
2018;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Estland;2016;1390.0
2019;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Estland;2017;1482.0
2020;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Estland;2018;1623.0
2021;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Estland;2019;1744.0
2022;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Estland;2020;1912.0
2023;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Estland;2021;2380.0
2024;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Estland;2022;2534.0
2025;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Eswatini;1996;
2026;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Eswatini;1997;
2027;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Eswatini;1998;
2028;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Eswatini;1999;
2029;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Eswatini;2000;
2030;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Eswatini;2001;
2031;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Eswatini;2002;
2032;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Eswatini;2003;
2033;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Eswatini;2004;
2034;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Eswatini;2005;
2035;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Eswatini;2006;
2036;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Eswatini;2007;
2037;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Eswatini;2008;
2038;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Eswatini;2009;
2039;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Eswatini;2010;
2040;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Eswatini;2011;
2041;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Eswatini;2012;
2042;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Eswatini;2013;
2043;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Eswatini;2014;
2044;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Eswatini;2015;
2045;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Eswatini;2016;
2046;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Eswatini;2017;
2047;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Eswatini;2018;
2048;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Eswatini;2019;
2049;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Eswatini;2020;144.0
2050;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Eswatini;2021;154.0
2051;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Eswatini;2022;159.0
2052;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Ethiopië;1996;7978.0
2053;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Ethiopië;1997;8264.0
2054;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Ethiopië;1998;8460.0
2055;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Ethiopië;1999;8696.0
2056;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Ethiopië;2000;8997.0
2057;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Ethiopië;2001;9392.0
2058;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Ethiopië;2002;9783.0
2059;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Ethiopië;2003;10120.0
2060;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Ethiopië;2004;10236.0
2061;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Ethiopië;2005;10292.0
2062;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Ethiopië;2006;10339.0
2063;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Ethiopië;2007;10454.0
2064;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Ethiopië;2008;10659.0
2065;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Ethiopië;2009;10946.0
2066;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Ethiopië;2010;11345.0
2067;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Ethiopië;2011;11547.0
2068;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Ethiopië;2012;11970.0
2069;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Ethiopië;2013;12270.0
2070;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Ethiopië;2014;12596.0
2071;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Ethiopië;2015;13709.0
2072;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Ethiopië;2016;16347.0
2073;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Ethiopië;2017;19528.0
2074;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Ethiopië;2018;21536.0
2075;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Ethiopië;2019;23777.0
2076;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Ethiopië;2020;25642.0
2077;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Ethiopië;2021;27139.0
2078;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Ethiopië;2022;28635.0
2079;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Faeröer-eilanden;1996;5.0
2080;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Faeröer-eilanden;1997;5.0
2081;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Faeröer-eilanden;1998;5.0
2082;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Faeröer-eilanden;1999;5.0
2083;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Faeröer-eilanden;2000;6.0
2084;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Faeröer-eilanden;2001;6.0
2085;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Faeröer-eilanden;2002;6.0
2086;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Faeröer-eilanden;2003;6.0
2087;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Faeröer-eilanden;2004;7.0
2088;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Faeröer-eilanden;2005;10.0
2089;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Faeröer-eilanden;2006;9.0
2090;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Faeröer-eilanden;2007;9.0
2091;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Faeröer-eilanden;2008;9.0
2092;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Faeröer-eilanden;2009;9.0
2093;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Faeröer-eilanden;2010;9.0
2094;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Faeröer-eilanden;2011;10.0
2095;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Faeröer-eilanden;2012;9.0
2096;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Faeröer-eilanden;2013;8.0
2097;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Faeröer-eilanden;2014;8.0
2098;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Faeröer-eilanden;2015;11.0
2099;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Faeröer-eilanden;2016;11.0
2100;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Faeröer-eilanden;2017;11.0
2101;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Faeröer-eilanden;2018;12.0
2102;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Faeröer-eilanden;2019;11.0
2103;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Faeröer-eilanden;2020;15.0
2104;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Faeröer-eilanden;2021;14.0
2105;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Faeröer-eilanden;2022;18.0
2106;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Falklandeilanden;1996;1.0
2107;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Falklandeilanden;1997;1.0
2108;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Falklandeilanden;1998;1.0
2109;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Falklandeilanden;1999;1.0
2110;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Falklandeilanden;2000;1.0
2111;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Falklandeilanden;2001;1.0
2112;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Falklandeilanden;2002;1.0
2113;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Falklandeilanden;2003;2.0
2114;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Falklandeilanden;2004;2.0
2115;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Falklandeilanden;2005;3.0
2116;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Falklandeilanden;2006;2.0
2117;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Falklandeilanden;2007;2.0
2118;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Falklandeilanden;2008;2.0
2119;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Falklandeilanden;2009;2.0
2120;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Falklandeilanden;2010;3.0
2121;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Falklandeilanden;2011;4.0
2122;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Falklandeilanden;2012;4.0
2123;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Falklandeilanden;2013;5.0
2124;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Falklandeilanden;2014;5.0
2125;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Falklandeilanden;2015;5.0
2126;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Falklandeilanden;2016;6.0
2127;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Falklandeilanden;2017;6.0
2128;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Falklandeilanden;2018;6.0
2129;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Falklandeilanden;2019;6.0
2130;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Falklandeilanden;2020;6.0
2131;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Falklandeilanden;2021;6.0
2132;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Falklandeilanden;2022;6.0
2133;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Federale Republiek Joegoslavië;1996;0.0
2134;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Federale Republiek Joegoslavië;1997;12.0
2135;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Federale Republiek Joegoslavië;1998;27.0
2136;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Federale Republiek Joegoslavië;1999;56.0
2137;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Federale Republiek Joegoslavië;2000;277.0
2138;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Federale Republiek Joegoslavië;2001;566.0
2139;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Federale Republiek Joegoslavië;2002;771.0
2140;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Federale Republiek Joegoslavië;2003;794.0
2141;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Federale Republiek Joegoslavië;2004;
2142;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Federale Republiek Joegoslavië;2005;
2143;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Federale Republiek Joegoslavië;2006;
2144;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Federale Republiek Joegoslavië;2007;
2145;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Federale Republiek Joegoslavië;2008;
2146;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Federale Republiek Joegoslavië;2009;
2147;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Federale Republiek Joegoslavië;2010;
2148;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Federale Republiek Joegoslavië;2011;
2149;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Federale Republiek Joegoslavië;2012;
2150;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Federale Republiek Joegoslavië;2013;
2151;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Federale Republiek Joegoslavië;2014;
2152;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Federale Republiek Joegoslavië;2015;
2153;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Federale Republiek Joegoslavië;2016;
2154;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Federale Republiek Joegoslavië;2017;
2155;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Federale Republiek Joegoslavië;2018;
2156;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Federale Republiek Joegoslavië;2019;
2157;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Federale Republiek Joegoslavië;2020;
2158;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Federale Republiek Joegoslavië;2021;
2159;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Federale Republiek Joegoslavië;2022;
2160;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Fiji;1996;67.0
2161;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Fiji;1997;63.0
2162;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Fiji;1998;61.0
2163;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Fiji;1999;62.0
2164;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Fiji;2000;66.0
2165;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Fiji;2001;74.0
2166;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Fiji;2002;81.0
2167;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Fiji;2003;82.0
2168;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Fiji;2004;82.0
2169;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Fiji;2005;88.0
2170;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Fiji;2006;78.0
2171;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Fiji;2007;84.0
2172;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Fiji;2008;83.0
2173;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Fiji;2009;87.0
2174;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Fiji;2010;90.0
2175;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Fiji;2011;95.0
2176;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Fiji;2012;95.0
2177;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Fiji;2013;101.0
2178;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Fiji;2014;104.0
2179;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Fiji;2015;106.0
2180;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Fiji;2016;105.0
2181;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Fiji;2017;111.0
2182;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Fiji;2018;118.0
2183;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Fiji;2019;119.0
2184;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Fiji;2020;131.0
2185;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Fiji;2021;135.0
2186;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Fiji;2022;140.0
2187;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Filippijnen;1996;7738.0
2188;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Filippijnen;1997;8301.0
2189;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Filippijnen;1998;8868.0
2190;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Filippijnen;1999;9394.0
2191;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Filippijnen;2000;9857.0
2192;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Filippijnen;2001;10449.0
2193;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Filippijnen;2002;11100.0
2194;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Filippijnen;2003;11755.0
2195;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Filippijnen;2004;12401.0
2196;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Filippijnen;2005;12966.0
2197;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Filippijnen;2006;13499.0
2198;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Filippijnen;2007;14019.0
2199;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Filippijnen;2008;14517.0
2200;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Filippijnen;2009;15363.0
2201;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Filippijnen;2010;16094.0
2202;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Filippijnen;2011;16719.0
2203;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Filippijnen;2012;17259.0
2204;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Filippijnen;2013;17903.0
2205;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Filippijnen;2014;18627.0
2206;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Filippijnen;2015;19341.0
2207;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Filippijnen;2016;20073.0
2208;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Filippijnen;2017;20937.0
2209;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Filippijnen;2018;22000.0
2210;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Filippijnen;2019;23128.0
2211;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Filippijnen;2020;24369.0
2212;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Filippijnen;2021;25365.0
2213;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Filippijnen;2022;26658.0
2214;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Finland;1996;2844.0
2215;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Finland;1997;2972.0
2216;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Finland;1998;3107.0
2217;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Finland;1999;3333.0
2218;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Finland;2000;3492.0
2219;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Finland;2001;3635.0
2220;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Finland;2002;3732.0
2221;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Finland;2003;3822.0
2222;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Finland;2004;3836.0
2223;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Finland;2005;3851.0
2224;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Finland;2006;3873.0
2225;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Finland;2007;3799.0
2226;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Finland;2008;3875.0
2227;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Finland;2009;4018.0
2228;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Finland;2010;4087.0
2229;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Finland;2011;4236.0
2230;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Finland;2012;4396.0
2231;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Finland;2013;4485.0
2232;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Finland;2014;4554.0
2233;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Finland;2015;4629.0
2234;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Finland;2016;4861.0
2235;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Finland;2017;5155.0
2236;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Finland;2018;5454.0
2237;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Finland;2019;5707.0
2238;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Finland;2020;5954.0
2239;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Finland;2021;5756.0
2240;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Finland;2022;5974.0
2241;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Frankrijk;1996;26051.0
2242;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Frankrijk;1997;26681.0
2243;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Frankrijk;1998;27636.0
2244;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Frankrijk;1999;28725.0
2245;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Frankrijk;2000;29792.0
2246;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Frankrijk;2001;30906.0
2247;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Frankrijk;2002;31884.0
2248;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Frankrijk;2003;32375.0
2249;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Frankrijk;2004;32788.0
2250;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Frankrijk;2005;32995.0
2251;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Frankrijk;2006;33556.0
2252;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Frankrijk;2007;33845.0
2253;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Frankrijk;2008;34584.0
2254;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Frankrijk;2009;36112.0
2255;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Frankrijk;2010;37152.0
2256;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Frankrijk;2011;38040.0
2257;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Frankrijk;2012;38636.0
2258;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Frankrijk;2013;38980.0
2259;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Frankrijk;2014;39595.0
2260;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Frankrijk;2015;40740.0
2261;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Frankrijk;2016;42070.0
2262;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Frankrijk;2017;43836.0
2263;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Frankrijk;2018;45558.0
2264;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Frankrijk;2019;47009.0
2265;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Frankrijk;2020;48926.0
2266;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Frankrijk;2021;50207.0
2267;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Frankrijk;2022;52389.0
2268;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Frans-Guyana;1996;401.0
2269;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Totaal;Frans-Guyana;1997;434.0
