ID;Geslacht;Leeftijd;AanwezigheidOuders;Geboorteland;Herkomstland;Perioden;Kinderen_1;KinderenRelatief_2
1742;Totaal jongens en meisjes;10010;Kind woont zonder ouder(s), overig;Totaal;Oceanië;2023;0.0;0.0
1743;Totaal jongens en meisjes;10010;Kind woont zonder ouder(s), overig;Totaal;Oceanië;2024;2.0;1.0
1744;Totaal jongens en meisjes;10010;Kind woont zonder ouder(s), overig;Totaal;Europese Unie (exclusief Nederland);2023;102.0;1.0
1745;Totaal jongens en meisjes;10010;Kind woont zonder ouder(s), overig;Totaal;Europese Unie (exclusief Nederland);2024;93.0;1.0
1746;Totaal jongens en meisjes;10010;Kind woont zonder ouder(s), overig;Totaal;Onbekend herkomstland;2023;0.0;0.0
1747;Totaal jongens en meisjes;10010;Kind woont zonder ouder(s), overig;Totaal;Onbekend herkomstland;2024;0.0;0.0
1748;Totaal jongens en meisjes;10010;Kind woont zonder ouder(s), overig;Kind geboren in Nederland;Totaal;2023;529.0;0.0
1749;Totaal jongens en meisjes;10010;Kind woont zonder ouder(s), overig;Kind geboren in Nederland;Totaal;2024;301.0;0.0
1750;Totaal jongens en meisjes;10010;Kind woont zonder ouder(s), overig;Kind geboren in Nederland;Nederland;2023;308.0;0.0
1751;Totaal jongens en meisjes;10010;Kind woont zonder ouder(s), overig;Kind geboren in Nederland;Nederland;2024;147.0;0.0
1752;Totaal jongens en meisjes;10010;Kind woont zonder ouder(s), overig;Kind geboren in Nederland;Buiten Nederland;2023;221.0;0.0
1753;Totaal jongens en meisjes;10010;Kind woont zonder ouder(s), overig;Kind geboren in Nederland;Buiten Nederland;2024;154.0;0.0
1754;Totaal jongens en meisjes;10010;Kind woont zonder ouder(s), overig;Kind geboren in Nederland;Europa (exclusief Nederland);2023;47.0;0.0
1755;Totaal jongens en meisjes;10010;Kind woont zonder ouder(s), overig;Kind geboren in Nederland;Europa (exclusief Nederland);2024;45.0;0.0
1756;Totaal jongens en meisjes;10010;Kind woont zonder ouder(s), overig;Kind geboren in Nederland;Buiten Europa;2023;174.0;1.0
1757;Totaal jongens en meisjes;10010;Kind woont zonder ouder(s), overig;Kind geboren in Nederland;Buiten Europa;2024;109.0;0.0
1758;Totaal jongens en meisjes;10010;Kind woont zonder ouder(s), overig;Kind geboren in Nederland;Indonesië;2023;0.0;0.0
1759;Totaal jongens en meisjes;10010;Kind woont zonder ouder(s), overig;Kind geboren in Nederland;Indonesië;2024;0.0;0.0
1760;Totaal jongens en meisjes;10010;Kind woont zonder ouder(s), overig;Kind geboren in Nederland;Marokko;2023;20.0;0.0
1761;Totaal jongens en meisjes;10010;Kind woont zonder ouder(s), overig;Kind geboren in Nederland;Marokko;2024;3.0;0.0
1762;Totaal jongens en meisjes;10010;Kind woont zonder ouder(s), overig;Kind geboren in Nederland;Nederlandse Cariben;2023;23.0;1.0
1763;Totaal jongens en meisjes;10010;Kind woont zonder ouder(s), overig;Kind geboren in Nederland;Nederlandse Cariben;2024;10.0;0.0
1764;Totaal jongens en meisjes;10010;Kind woont zonder ouder(s), overig;Kind geboren in Nederland;Suriname;2023;13.0;1.0
1765;Totaal jongens en meisjes;10010;Kind woont zonder ouder(s), overig;Kind geboren in Nederland;Suriname;2024;6.0;0.0
1766;Totaal jongens en meisjes;10010;Kind woont zonder ouder(s), overig;Kind geboren in Nederland;Turkije;2023;6.0;0.0
1767;Totaal jongens en meisjes;10010;Kind woont zonder ouder(s), overig;Kind geboren in Nederland;Turkije;2024;3.0;0.0
1768;Totaal jongens en meisjes;10010;Kind woont zonder ouder(s), overig;Kind geboren in Nederland;Afrika (exclusief Marokko);2023;57.0;1.0
1769;Totaal jongens en meisjes;10010;Kind woont zonder ouder(s), overig;Kind geboren in Nederland;Afrika (exclusief Marokko);2024;57.0;1.0
1770;Totaal jongens en meisjes;10010;Kind woont zonder ouder(s), overig;Kind geboren in Nederland;Amerika en Oceanië (ex. Suriname en N...;2023;15.0;0.0
1771;Totaal jongens en meisjes;10010;Kind woont zonder ouder(s), overig;Kind geboren in Nederland;Amerika en Oceanië (ex. Suriname en N...;2024;2.0;0.0
1772;Totaal jongens en meisjes;10010;Kind woont zonder ouder(s), overig;Kind geboren in Nederland;Azië (exclusief Indonesië en Turkije);2023;40.0;0.0
1773;Totaal jongens en meisjes;10010;Kind woont zonder ouder(s), overig;Kind geboren in Nederland;Azië (exclusief Indonesië en Turkije);2024;28.0;0.0
1774;Totaal jongens en meisjes;10010;Kind woont zonder ouder(s), overig;Kind geboren in Nederland;Afrika;2023;77.0;1.0
1775;Totaal jongens en meisjes;10010;Kind woont zonder ouder(s), overig;Kind geboren in Nederland;Afrika;2024;60.0;1.0
1776;Totaal jongens en meisjes;10010;Kind woont zonder ouder(s), overig;Kind geboren in Nederland;Amerika;2023;51.0;1.0
1777;Totaal jongens en meisjes;10010;Kind woont zonder ouder(s), overig;Kind geboren in Nederland;Amerika;2024;18.0;0.0
1778;Totaal jongens en meisjes;10010;Kind woont zonder ouder(s), overig;Kind geboren in Nederland;Azië;2023;46.0;0.0
1779;Totaal jongens en meisjes;10010;Kind woont zonder ouder(s), overig;Kind geboren in Nederland;Azië;2024;31.0;0.0
1780;Totaal jongens en meisjes;10010;Kind woont zonder ouder(s), overig;Kind geboren in Nederland;Oceanië;2023;0.0;0.0
1781;Totaal jongens en meisjes;10010;Kind woont zonder ouder(s), overig;Kind geboren in Nederland;Oceanië;2024;0.0;0.0
1782;Totaal jongens en meisjes;10010;Kind woont zonder ouder(s), overig;Kind geboren in Nederland;Europese Unie (exclusief Nederland);2023;39.0;0.0
1783;Totaal jongens en meisjes;10010;Kind woont zonder ouder(s), overig;Kind geboren in Nederland;Europese Unie (exclusief Nederland);2024;30.0;0.0
1784;Totaal jongens en meisjes;10010;Kind woont zonder ouder(s), overig;Kind geboren in Nederland;Onbekend herkomstland;2023;0.0;0.0
1785;Totaal jongens en meisjes;10010;Kind woont zonder ouder(s), overig;Kind geboren in Nederland;Onbekend herkomstland;2024;0.0;0.0
1786;Totaal jongens en meisjes;10010;Kind woont zonder ouder(s), overig;Kind geboren buiten Nederland;Totaal;2023;169.0;10.0
1787;Totaal jongens en meisjes;10010;Kind woont zonder ouder(s), overig;Kind geboren buiten Nederland;Totaal;2024;163.0;10.0
1788;Totaal jongens en meisjes;10010;Kind woont zonder ouder(s), overig;Kind geboren buiten Nederland;Nederland;2023;;
1789;Totaal jongens en meisjes;10010;Kind woont zonder ouder(s), overig;Kind geboren buiten Nederland;Nederland;2024;;
1790;Totaal jongens en meisjes;10010;Kind woont zonder ouder(s), overig;Kind geboren buiten Nederland;Buiten Nederland;2023;169.0;10.0
1791;Totaal jongens en meisjes;10010;Kind woont zonder ouder(s), overig;Kind geboren buiten Nederland;Buiten Nederland;2024;163.0;10.0
1792;Totaal jongens en meisjes;10010;Kind woont zonder ouder(s), overig;Kind geboren buiten Nederland;Europa (exclusief Nederland);2023;93.0;8.0
1793;Totaal jongens en meisjes;10010;Kind woont zonder ouder(s), overig;Kind geboren buiten Nederland;Europa (exclusief Nederland);2024;80.0;8.0
1794;Totaal jongens en meisjes;10010;Kind woont zonder ouder(s), overig;Kind geboren buiten Nederland;Buiten Europa;2023;76.0;13.0
1795;Totaal jongens en meisjes;10010;Kind woont zonder ouder(s), overig;Kind geboren buiten Nederland;Buiten Europa;2024;83.0;12.0
1796;Totaal jongens en meisjes;10010;Kind woont zonder ouder(s), overig;Kind geboren buiten Nederland;Indonesië;2023;1.0;25.0
1797;Totaal jongens en meisjes;10010;Kind woont zonder ouder(s), overig;Kind geboren buiten Nederland;Indonesië;2024;1.0;13.0
1798;Totaal jongens en meisjes;10010;Kind woont zonder ouder(s), overig;Kind geboren buiten Nederland;Marokko;2023;3.0;14.0
1799;Totaal jongens en meisjes;10010;Kind woont zonder ouder(s), overig;Kind geboren buiten Nederland;Marokko;2024;5.0;13.0
1800;Totaal jongens en meisjes;10010;Kind woont zonder ouder(s), overig;Kind geboren buiten Nederland;Nederlandse Cariben;2023;1.0;3.0
1801;Totaal jongens en meisjes;10010;Kind woont zonder ouder(s), overig;Kind geboren buiten Nederland;Nederlandse Cariben;2024;1.0;4.0
1802;Totaal jongens en meisjes;10010;Kind woont zonder ouder(s), overig;Kind geboren buiten Nederland;Suriname;2023;3.0;33.0
1803;Totaal jongens en meisjes;10010;Kind woont zonder ouder(s), overig;Kind geboren buiten Nederland;Suriname;2024;2.0;12.0
1804;Totaal jongens en meisjes;10010;Kind woont zonder ouder(s), overig;Kind geboren buiten Nederland;Turkije;2023;11.0;11.0
1805;Totaal jongens en meisjes;10010;Kind woont zonder ouder(s), overig;Kind geboren buiten Nederland;Turkije;2024;6.0;6.0
1806;Totaal jongens en meisjes;10010;Kind woont zonder ouder(s), overig;Kind geboren buiten Nederland;Afrika (exclusief Marokko);2023;11.0;14.0
1807;Totaal jongens en meisjes;10010;Kind woont zonder ouder(s), overig;Kind geboren buiten Nederland;Afrika (exclusief Marokko);2024;14.0;15.0
1808;Totaal jongens en meisjes;10010;Kind woont zonder ouder(s), overig;Kind geboren buiten Nederland;Amerika en Oceanië (ex. Suriname en N...;2023;24.0;19.0
1809;Totaal jongens en meisjes;10010;Kind woont zonder ouder(s), overig;Kind geboren buiten Nederland;Amerika en Oceanië (ex. Suriname en N...;2024;27.0;20.0
1810;Totaal jongens en meisjes;10010;Kind woont zonder ouder(s), overig;Kind geboren buiten Nederland;Azië (exclusief Indonesië en Turkije);2023;22.0;10.0
1811;Totaal jongens en meisjes;10010;Kind woont zonder ouder(s), overig;Kind geboren buiten Nederland;Azië (exclusief Indonesië en Turkije);2024;27.0;10.0
1812;Totaal jongens en meisjes;10010;Kind woont zonder ouder(s), overig;Kind geboren buiten Nederland;Afrika;2023;14.0;14.0
1813;Totaal jongens en meisjes;10010;Kind woont zonder ouder(s), overig;Kind geboren buiten Nederland;Afrika;2024;19.0;14.0
1814;Totaal jongens en meisjes;10010;Kind woont zonder ouder(s), overig;Kind geboren buiten Nederland;Amerika;2023;28.0;18.0
1815;Totaal jongens en meisjes;10010;Kind woont zonder ouder(s), overig;Kind geboren buiten Nederland;Amerika;2024;28.0;16.0
1816;Totaal jongens en meisjes;10010;Kind woont zonder ouder(s), overig;Kind geboren buiten Nederland;Azië;2023;34.0;11.0
1817;Totaal jongens en meisjes;10010;Kind woont zonder ouder(s), overig;Kind geboren buiten Nederland;Azië;2024;34.0;9.0
1818;Totaal jongens en meisjes;10010;Kind woont zonder ouder(s), overig;Kind geboren buiten Nederland;Oceanië;2023;0.0;0.0
1819;Totaal jongens en meisjes;10010;Kind woont zonder ouder(s), overig;Kind geboren buiten Nederland;Oceanië;2024;2.0;18.0
1820;Totaal jongens en meisjes;10010;Kind woont zonder ouder(s), overig;Kind geboren buiten Nederland;Europese Unie (exclusief Nederland);2023;63.0;8.0
1821;Totaal jongens en meisjes;10010;Kind woont zonder ouder(s), overig;Kind geboren buiten Nederland;Europese Unie (exclusief Nederland);2024;63.0;7.0
1822;Totaal jongens en meisjes;10010;Kind woont zonder ouder(s), overig;Kind geboren buiten Nederland;Onbekend herkomstland;2023;0.0;0.0
1823;Totaal jongens en meisjes;10010;Kind woont zonder ouder(s), overig;Kind geboren buiten Nederland;Onbekend herkomstland;2024;0.0;0.0
1824;Totaal jongens en meisjes;10100;Totaal;Totaal;Totaal;2023;181514.0;100.0
1825;Totaal jongens en meisjes;10100;Totaal;Totaal;Totaal;2024;169154.0;100.0
1826;Totaal jongens en meisjes;10100;Totaal;Totaal;Nederland;2023;131097.0;100.0
1827;Totaal jongens en meisjes;10100;Totaal;Totaal;Nederland;2024;120768.0;100.0
1828;Totaal jongens en meisjes;10100;Totaal;Totaal;Buiten Nederland;2023;50417.0;100.0
1829;Totaal jongens en meisjes;10100;Totaal;Totaal;Buiten Nederland;2024;48386.0;100.0
1830;Totaal jongens en meisjes;10100;Totaal;Totaal;Europa (exclusief Nederland);2023;17070.0;100.0
1831;Totaal jongens en meisjes;10100;Totaal;Totaal;Europa (exclusief Nederland);2024;15596.0;100.0
1832;Totaal jongens en meisjes;10100;Totaal;Totaal;Buiten Europa;2023;33347.0;100.0
1833;Totaal jongens en meisjes;10100;Totaal;Totaal;Buiten Europa;2024;32790.0;100.0
1834;Totaal jongens en meisjes;10100;Totaal;Totaal;Indonesië;2023;526.0;100.0
1835;Totaal jongens en meisjes;10100;Totaal;Totaal;Indonesië;2024;496.0;100.0
1836;Totaal jongens en meisjes;10100;Totaal;Totaal;Marokko;2023;4380.0;100.0
1837;Totaal jongens en meisjes;10100;Totaal;Totaal;Marokko;2024;4151.0;100.0
1838;Totaal jongens en meisjes;10100;Totaal;Totaal;Nederlandse Cariben;2023;2301.0;100.0
1839;Totaal jongens en meisjes;10100;Totaal;Totaal;Nederlandse Cariben;2024;2203.0;100.0
1840;Totaal jongens en meisjes;10100;Totaal;Totaal;Suriname;2023;1875.0;100.0
1841;Totaal jongens en meisjes;10100;Totaal;Totaal;Suriname;2024;1828.0;100.0
1842;Totaal jongens en meisjes;10100;Totaal;Totaal;Turkije;2023;3576.0;100.0
1843;Totaal jongens en meisjes;10100;Totaal;Totaal;Turkije;2024;3290.0;100.0
1844;Totaal jongens en meisjes;10100;Totaal;Totaal;Afrika (exclusief Marokko);2023;5654.0;100.0
1845;Totaal jongens en meisjes;10100;Totaal;Totaal;Afrika (exclusief Marokko);2024;5583.0;100.0
1846;Totaal jongens en meisjes;10100;Totaal;Totaal;Amerika en Oceanië (ex. Suriname en N...;2023;3830.0;100.0
1847;Totaal jongens en meisjes;10100;Totaal;Totaal;Amerika en Oceanië (ex. Suriname en N...;2024;3734.0;100.0
1848;Totaal jongens en meisjes;10100;Totaal;Totaal;Azië (exclusief Indonesië en Turkije);2023;11205.0;100.0
1849;Totaal jongens en meisjes;10100;Totaal;Totaal;Azië (exclusief Indonesië en Turkije);2024;11505.0;100.0
1850;Totaal jongens en meisjes;10100;Totaal;Totaal;Afrika;2023;10034.0;100.0
1851;Totaal jongens en meisjes;10100;Totaal;Totaal;Afrika;2024;9734.0;100.0
1852;Totaal jongens en meisjes;10100;Totaal;Totaal;Amerika;2023;7723.0;100.0
1853;Totaal jongens en meisjes;10100;Totaal;Totaal;Amerika;2024;7530.0;100.0
1854;Totaal jongens en meisjes;10100;Totaal;Totaal;Azië;2023;15307.0;100.0
1855;Totaal jongens en meisjes;10100;Totaal;Totaal;Azië;2024;15291.0;100.0
1856;Totaal jongens en meisjes;10100;Totaal;Totaal;Oceanië;2023;283.0;100.0
1857;Totaal jongens en meisjes;10100;Totaal;Totaal;Oceanië;2024;235.0;100.0
1858;Totaal jongens en meisjes;10100;Totaal;Totaal;Europese Unie (exclusief Nederland);2023;12770.0;100.0
1859;Totaal jongens en meisjes;10100;Totaal;Totaal;Europese Unie (exclusief Nederland);2024;11844.0;100.0
1860;Totaal jongens en meisjes;10100;Totaal;Totaal;Onbekend herkomstland;2023;0.0;0.0
1861;Totaal jongens en meisjes;10100;Totaal;Totaal;Onbekend herkomstland;2024;0.0;0.0
1862;Totaal jongens en meisjes;10100;Totaal;Kind geboren in Nederland;Totaal;2023;176507.0;100.0
1863;Totaal jongens en meisjes;10100;Totaal;Kind geboren in Nederland;Totaal;2024;164869.0;100.0
1864;Totaal jongens en meisjes;10100;Totaal;Kind geboren in Nederland;Nederland;2023;131097.0;100.0
1865;Totaal jongens en meisjes;10100;Totaal;Kind geboren in Nederland;Nederland;2024;120768.0;100.0
1866;Totaal jongens en meisjes;10100;Totaal;Kind geboren in Nederland;Buiten Nederland;2023;45410.0;100.0
1867;Totaal jongens en meisjes;10100;Totaal;Kind geboren in Nederland;Buiten Nederland;2024;44101.0;100.0
1868;Totaal jongens en meisjes;10100;Totaal;Kind geboren in Nederland;Europa (exclusief Nederland);2023;14201.0;100.0
1869;Totaal jongens en meisjes;10100;Totaal;Kind geboren in Nederland;Europa (exclusief Nederland);2024;13389.0;100.0
1870;Totaal jongens en meisjes;10100;Totaal;Kind geboren in Nederland;Buiten Europa;2023;31209.0;100.0
1871;Totaal jongens en meisjes;10100;Totaal;Kind geboren in Nederland;Buiten Europa;2024;30712.0;100.0
1872;Totaal jongens en meisjes;10100;Totaal;Kind geboren in Nederland;Indonesië;2023;500.0;100.0
1873;Totaal jongens en meisjes;10100;Totaal;Kind geboren in Nederland;Indonesië;2024;469.0;100.0
1874;Totaal jongens en meisjes;10100;Totaal;Kind geboren in Nederland;Marokko;2023;4289.0;100.0
1875;Totaal jongens en meisjes;10100;Totaal;Kind geboren in Nederland;Marokko;2024;4082.0;100.0
1876;Totaal jongens en meisjes;10100;Totaal;Kind geboren in Nederland;Nederlandse Cariben;2023;2177.0;100.0
1877;Totaal jongens en meisjes;10100;Totaal;Kind geboren in Nederland;Nederlandse Cariben;2024;2115.0;100.0
1878;Totaal jongens en meisjes;10100;Totaal;Kind geboren in Nederland;Suriname;2023;1850.0;100.0
1879;Totaal jongens en meisjes;10100;Totaal;Kind geboren in Nederland;Suriname;2024;1781.0;100.0
1880;Totaal jongens en meisjes;10100;Totaal;Kind geboren in Nederland;Turkije;2023;3228.0;100.0
1881;Totaal jongens en meisjes;10100;Totaal;Kind geboren in Nederland;Turkije;2024;2979.0;100.0
1882;Totaal jongens en meisjes;10100;Totaal;Kind geboren in Nederland;Afrika (exclusief Marokko);2023;5410.0;100.0
1883;Totaal jongens en meisjes;10100;Totaal;Kind geboren in Nederland;Afrika (exclusief Marokko);2024;5274.0;100.0
1884;Totaal jongens en meisjes;10100;Totaal;Kind geboren in Nederland;Amerika en Oceanië (ex. Suriname en N...;2023;3489.0;100.0
1885;Totaal jongens en meisjes;10100;Totaal;Kind geboren in Nederland;Amerika en Oceanië (ex. Suriname en N...;2024;3388.0;100.0
1886;Totaal jongens en meisjes;10100;Totaal;Kind geboren in Nederland;Azië (exclusief Indonesië en Turkije);2023;10266.0;100.0
1887;Totaal jongens en meisjes;10100;Totaal;Kind geboren in Nederland;Azië (exclusief Indonesië en Turkije);2024;10624.0;100.0
1888;Totaal jongens en meisjes;10100;Totaal;Kind geboren in Nederland;Afrika;2023;9699.0;100.0
1889;Totaal jongens en meisjes;10100;Totaal;Kind geboren in Nederland;Afrika;2024;9356.0;100.0
1890;Totaal jongens en meisjes;10100;Totaal;Kind geboren in Nederland;Amerika;2023;7267.0;100.0
1891;Totaal jongens en meisjes;10100;Totaal;Kind geboren in Nederland;Amerika;2024;7076.0;100.0
1892;Totaal jongens en meisjes;10100;Totaal;Kind geboren in Nederland;Azië;2023;13994.0;100.0
1893;Totaal jongens en meisjes;10100;Totaal;Kind geboren in Nederland;Azië;2024;14072.0;100.0
1894;Totaal jongens en meisjes;10100;Totaal;Kind geboren in Nederland;Oceanië;2023;249.0;100.0
1895;Totaal jongens en meisjes;10100;Totaal;Kind geboren in Nederland;Oceanië;2024;208.0;100.0
1896;Totaal jongens en meisjes;10100;Totaal;Kind geboren in Nederland;Europese Unie (exclusief Nederland);2023;11137.0;100.0
1897;Totaal jongens en meisjes;10100;Totaal;Kind geboren in Nederland;Europese Unie (exclusief Nederland);2024;10252.0;100.0
1898;Totaal jongens en meisjes;10100;Totaal;Kind geboren in Nederland;Onbekend herkomstland;2023;0.0;0.0
1899;Totaal jongens en meisjes;10100;Totaal;Kind geboren in Nederland;Onbekend herkomstland;2024;0.0;0.0
1900;Totaal jongens en meisjes;10100;Totaal;Kind geboren buiten Nederland;Totaal;2023;5007.0;100.0
1901;Totaal jongens en meisjes;10100;Totaal;Kind geboren buiten Nederland;Totaal;2024;4285.0;100.0
1902;Totaal jongens en meisjes;10100;Totaal;Kind geboren buiten Nederland;Nederland;2023;;
1903;Totaal jongens en meisjes;10100;Totaal;Kind geboren buiten Nederland;Nederland;2024;;
1904;Totaal jongens en meisjes;10100;Totaal;Kind geboren buiten Nederland;Buiten Nederland;2023;5007.0;100.0
1905;Totaal jongens en meisjes;10100;Totaal;Kind geboren buiten Nederland;Buiten Nederland;2024;4285.0;100.0
1906;Totaal jongens en meisjes;10100;Totaal;Kind geboren buiten Nederland;Europa (exclusief Nederland);2023;2869.0;100.0
1907;Totaal jongens en meisjes;10100;Totaal;Kind geboren buiten Nederland;Europa (exclusief Nederland);2024;2207.0;100.0
1908;Totaal jongens en meisjes;10100;Totaal;Kind geboren buiten Nederland;Buiten Europa;2023;2138.0;100.0
1909;Totaal jongens en meisjes;10100;Totaal;Kind geboren buiten Nederland;Buiten Europa;2024;2078.0;100.0
1910;Totaal jongens en meisjes;10100;Totaal;Kind geboren buiten Nederland;Indonesië;2023;26.0;100.0
1911;Totaal jongens en meisjes;10100;Totaal;Kind geboren buiten Nederland;Indonesië;2024;27.0;100.0
1912;Totaal jongens en meisjes;10100;Totaal;Kind geboren buiten Nederland;Marokko;2023;91.0;100.0
1913;Totaal jongens en meisjes;10100;Totaal;Kind geboren buiten Nederland;Marokko;2024;69.0;100.0
1914;Totaal jongens en meisjes;10100;Totaal;Kind geboren buiten Nederland;Nederlandse Cariben;2023;124.0;100.0
1915;Totaal jongens en meisjes;10100;Totaal;Kind geboren buiten Nederland;Nederlandse Cariben;2024;88.0;100.0
1916;Totaal jongens en meisjes;10100;Totaal;Kind geboren buiten Nederland;Suriname;2023;25.0;100.0
1917;Totaal jongens en meisjes;10100;Totaal;Kind geboren buiten Nederland;Suriname;2024;47.0;100.0
1918;Totaal jongens en meisjes;10100;Totaal;Kind geboren buiten Nederland;Turkije;2023;348.0;100.0
1919;Totaal jongens en meisjes;10100;Totaal;Kind geboren buiten Nederland;Turkije;2024;311.0;100.0
1920;Totaal jongens en meisjes;10100;Totaal;Kind geboren buiten Nederland;Afrika (exclusief Marokko);2023;244.0;100.0
1921;Totaal jongens en meisjes;10100;Totaal;Kind geboren buiten Nederland;Afrika (exclusief Marokko);2024;309.0;100.0
1922;Totaal jongens en meisjes;10100;Totaal;Kind geboren buiten Nederland;Amerika en Oceanië (ex. Suriname en N...;2023;341.0;100.0
1923;Totaal jongens en meisjes;10100;Totaal;Kind geboren buiten Nederland;Amerika en Oceanië (ex. Suriname en N...;2024;346.0;100.0
1924;Totaal jongens en meisjes;10100;Totaal;Kind geboren buiten Nederland;Azië (exclusief Indonesië en Turkije);2023;939.0;100.0
1925;Totaal jongens en meisjes;10100;Totaal;Kind geboren buiten Nederland;Azië (exclusief Indonesië en Turkije);2024;881.0;100.0
1926;Totaal jongens en meisjes;10100;Totaal;Kind geboren buiten Nederland;Afrika;2023;335.0;100.0
1927;Totaal jongens en meisjes;10100;Totaal;Kind geboren buiten Nederland;Afrika;2024;378.0;100.0
1928;Totaal jongens en meisjes;10100;Totaal;Kind geboren buiten Nederland;Amerika;2023;456.0;100.0
1929;Totaal jongens en meisjes;10100;Totaal;Kind geboren buiten Nederland;Amerika;2024;454.0;100.0
1930;Totaal jongens en meisjes;10100;Totaal;Kind geboren buiten Nederland;Azië;2023;1313.0;100.0
1931;Totaal jongens en meisjes;10100;Totaal;Kind geboren buiten Nederland;Azië;2024;1219.0;100.0
1932;Totaal jongens en meisjes;10100;Totaal;Kind geboren buiten Nederland;Oceanië;2023;34.0;100.0
1933;Totaal jongens en meisjes;10100;Totaal;Kind geboren buiten Nederland;Oceanië;2024;27.0;100.0
1934;Totaal jongens en meisjes;10100;Totaal;Kind geboren buiten Nederland;Europese Unie (exclusief Nederland);2023;1633.0;100.0
1935;Totaal jongens en meisjes;10100;Totaal;Kind geboren buiten Nederland;Europese Unie (exclusief Nederland);2024;1592.0;100.0
1936;Totaal jongens en meisjes;10100;Totaal;Kind geboren buiten Nederland;Onbekend herkomstland;2023;0.0;0.0
1937;Totaal jongens en meisjes;10100;Totaal;Kind geboren buiten Nederland;Onbekend herkomstland;2024;0.0;0.0
1938;Totaal jongens en meisjes;10100;Kind woont met beide juridische ouders;Totaal;Totaal;2023;160897.0;89.0
1939;Totaal jongens en meisjes;10100;Kind woont met beide juridische ouders;Totaal;Totaal;2024;148962.0;88.0
1940;Totaal jongens en meisjes;10100;Kind woont met beide juridische ouders;Totaal;Nederland;2023;119866.0;91.0
1941;Totaal jongens en meisjes;10100;Kind woont met beide juridische ouders;Totaal;Nederland;2024;109649.0;91.0
1942;Totaal jongens en meisjes;10100;Kind woont met beide juridische ouders;Totaal;Buiten Nederland;2023;41031.0;81.0
1943;Totaal jongens en meisjes;10100;Kind woont met beide juridische ouders;Totaal;Buiten Nederland;2024;39313.0;81.0
1944;Totaal jongens en meisjes;10100;Kind woont met beide juridische ouders;Totaal;Europa (exclusief Nederland);2023;14430.0;85.0
1945;Totaal jongens en meisjes;10100;Kind woont met beide juridische ouders;Totaal;Europa (exclusief Nederland);2024;13241.0;85.0
1946;Totaal jongens en meisjes;10100;Kind woont met beide juridische ouders;Totaal;Buiten Europa;2023;26601.0;80.0
1947;Totaal jongens en meisjes;10100;Kind woont met beide juridische ouders;Totaal;Buiten Europa;2024;26072.0;80.0
1948;Totaal jongens en meisjes;10100;Kind woont met beide juridische ouders;Totaal;Indonesië;2023;485.0;92.0
1949;Totaal jongens en meisjes;10100;Kind woont met beide juridische ouders;Totaal;Indonesië;2024;455.0;92.0
1950;Totaal jongens en meisjes;10100;Kind woont met beide juridische ouders;Totaal;Marokko;2023;3711.0;85.0
1951;Totaal jongens en meisjes;10100;Kind woont met beide juridische ouders;Totaal;Marokko;2024;3492.0;84.0
1952;Totaal jongens en meisjes;10100;Kind woont met beide juridische ouders;Totaal;Nederlandse Cariben;2023;1187.0;52.0
1953;Totaal jongens en meisjes;10100;Kind woont met beide juridische ouders;Totaal;Nederlandse Cariben;2024;1145.0;52.0
1954;Totaal jongens en meisjes;10100;Kind woont met beide juridische ouders;Totaal;Suriname;2023;1178.0;63.0
1955;Totaal jongens en meisjes;10100;Kind woont met beide juridische ouders;Totaal;Suriname;2024;1150.0;63.0
1956;Totaal jongens en meisjes;10100;Kind woont met beide juridische ouders;Totaal;Turkije;2023;3239.0;91.0
1957;Totaal jongens en meisjes;10100;Kind woont met beide juridische ouders;Totaal;Turkije;2024;2923.0;89.0
1958;Totaal jongens en meisjes;10100;Kind woont met beide juridische ouders;Totaal;Afrika (exclusief Marokko);2023;3582.0;63.0
1959;Totaal jongens en meisjes;10100;Kind woont met beide juridische ouders;Totaal;Afrika (exclusief Marokko);2024;3617.0;65.0
1960;Totaal jongens en meisjes;10100;Kind woont met beide juridische ouders;Totaal;Amerika en Oceanië (ex. Suriname en N...;2023;3294.0;86.0
1961;Totaal jongens en meisjes;10100;Kind woont met beide juridische ouders;Totaal;Amerika en Oceanië (ex. Suriname en N...;2024;3134.0;84.0
1962;Totaal jongens en meisjes;10100;Kind woont met beide juridische ouders;Totaal;Azië (exclusief Indonesië en Turkije);2023;9925.0;89.0
1963;Totaal jongens en meisjes;10100;Kind woont met beide juridische ouders;Totaal;Azië (exclusief Indonesië en Turkije);2024;10156.0;88.0
1964;Totaal jongens en meisjes;10100;Kind woont met beide juridische ouders;Totaal;Afrika;2023;7293.0;73.0
1965;Totaal jongens en meisjes;10100;Kind woont met beide juridische ouders;Totaal;Afrika;2024;7109.0;73.0
1966;Totaal jongens en meisjes;10100;Kind woont met beide juridische ouders;Totaal;Amerika;2023;5389.0;70.0
1967;Totaal jongens en meisjes;10100;Kind woont met beide juridische ouders;Totaal;Amerika;2024;5212.0;69.0
1968;Totaal jongens en meisjes;10100;Kind woont met beide juridische ouders;Totaal;Azië;2023;13649.0;89.0
1969;Totaal jongens en meisjes;10100;Kind woont met beide juridische ouders;Totaal;Azië;2024;13534.0;89.0
1970;Totaal jongens en meisjes;10100;Kind woont met beide juridische ouders;Totaal;Oceanië;2023;270.0;95.0
1971;Totaal jongens en meisjes;10100;Kind woont met beide juridische ouders;Totaal;Oceanië;2024;217.0;92.0
