ID;KenmerkenHuishoudens;RegioS;Perioden;ParticuliereHuishoudens_1;ParticuliereHuishoudensRelatief_2;TotaalVermogen_3;GemiddeldVermogen_4;MediaanVermogen_5
2089;Particuliere huishoudens;Dongen;2015;10.6;100.0;1.9;176.2;67.0
2090;Particuliere huishoudens;Dongen;2016;10.7;100.0;1.9;178.5;72.9
2091;Particuliere huishoudens;Dongen;2017;10.8;100.0;2.1;189.7;79.1
2092;Particuliere huishoudens;Dongen;2018;10.9;100.0;2.2;205.8;88.7
2093;Particuliere huishoudens;Dongen;2019;11.0;100.0;2.4;221.7;101.6
2094;Particuliere huishoudens;Dongen;2020;11.1;100.0;2.7;239.6;117.5
2095;Particuliere huishoudens;Dongen;2021;11.3;100.0;3.0;264.7;146.1
2096;Particuliere huishoudens;Dordrecht;2006;52.2;100.0;5.1;97.6;17.8
2097;Particuliere huishoudens;Dordrecht;2007;52.5;100.0;5.5;103.9;19.7
2098;Particuliere huishoudens;Dordrecht;2008;52.8;100.0;5.9;111.6;22.2
2099;Particuliere huishoudens;Dordrecht;2009;53.2;100.0;5.9;111.2;21.5
2100;Particuliere huishoudens;Dordrecht;2010;53.7;100.0;5.8;108.7;17.4
2101;Particuliere huishoudens;Dordrecht;2011;53.9;100.0;5.7;104.8;15.4
2102;Particuliere huishoudens;Dordrecht;2012;53.8;100.0;5.2;96.4;11.1
2103;Particuliere huishoudens;Dordrecht;2013;53.8;100.0;4.8;89.9;5.4
2104;Particuliere huishoudens;Dordrecht;2014;53.8;100.0;4.7;88.2;4.8
2105;Particuliere huishoudens;Dordrecht;2015;54.1;100.0;5.1;95.0;7.2
2106;Particuliere huishoudens;Dordrecht;2016;54.3;100.0;5.5;102.0;10.1
2107;Particuliere huishoudens;Dordrecht;2017;54.6;100.0;6.1;111.6;14.7
2108;Particuliere huishoudens;Dordrecht;2018;54.4;100.0;6.9;126.4;21.3
2109;Particuliere huishoudens;Dordrecht;2019;54.3;100.0;7.7;141.9;31.5
2110;Particuliere huishoudens;Dordrecht;2020;54.7;100.0;8.8;161.0;43.3
2111;Particuliere huishoudens;Dordrecht;2021;54.8;100.0;10.2;185.8;67.2
2112;Particuliere huishoudens;Drechterland;2006;7.1;100.0;1.9;268.9;151.5
2113;Particuliere huishoudens;Drechterland;2007;7.2;100.0;2.0;282.2;165.3
2114;Particuliere huishoudens;Drechterland;2008;7.4;100.0;2.1;284.5;163.0
2115;Particuliere huishoudens;Drechterland;2009;7.5;100.0;2.1;277.6;151.1
2116;Particuliere huishoudens;Drechterland;2010;7.6;100.0;2.0;270.6;133.8
2117;Particuliere huishoudens;Drechterland;2011;7.7;100.0;2.0;265.1;130.6
2118;Particuliere huishoudens;Drechterland;2012;7.7;100.0;1.9;246.7;114.7
2119;Particuliere huishoudens;Drechterland;2013;7.8;100.0;1.8;236.4;92.5
2120;Particuliere huishoudens;Drechterland;2014;7.9;100.0;1.8;234.4;88.5
2121;Particuliere huishoudens;Drechterland;2015;7.9;100.0;2.0;248.5;93.4
2122;Particuliere huishoudens;Drechterland;2016;7.9;100.0;2.1;265.4;102.3
2123;Particuliere huishoudens;Drechterland;2017;8.0;100.0;2.2;279.5;112.5
2124;Particuliere huishoudens;Drechterland;2018;8.0;100.0;2.9;362.0;131.4
2125;Particuliere huishoudens;Drechterland;2019;8.1;100.0;2.7;338.7;154.8
2126;Particuliere huishoudens;Drechterland;2020;8.2;100.0;2.9;354.9;174.1
2127;Particuliere huishoudens;Drechterland;2021;8.2;100.0;3.2;391.2;209.4
2128;Particuliere huishoudens;Drimmelen;2006;10.4;100.0;2.4;231.6;151.4
2129;Particuliere huishoudens;Drimmelen;2007;10.4;100.0;2.6;244.8;163.3
2130;Particuliere huishoudens;Drimmelen;2008;10.6;100.0;2.8;261.8;182.2
2131;Particuliere huishoudens;Drimmelen;2009;10.6;100.0;2.7;257.4;168.1
2132;Particuliere huishoudens;Drimmelen;2010;10.6;100.0;2.6;247.7;153.4
2133;Particuliere huishoudens;Drimmelen;2011;10.6;100.0;2.5;236.2;141.1
2134;Particuliere huishoudens;Drimmelen;2012;10.8;100.0;2.4;221.0;123.3
2135;Particuliere huishoudens;Drimmelen;2013;10.9;100.0;2.3;208.5;97.2
2136;Particuliere huishoudens;Drimmelen;2014;11.0;100.0;2.3;206.0;94.1
2137;Particuliere huishoudens;Drimmelen;2015;11.1;100.0;2.4;215.9;96.0
2138;Particuliere huishoudens;Drimmelen;2016;11.2;100.0;2.5;221.3;100.0
2139;Particuliere huishoudens;Drimmelen;2017;11.3;100.0;2.7;234.8;109.0
2140;Particuliere huishoudens;Drimmelen;2018;11.4;100.0;2.9;253.0;120.4
2141;Particuliere huishoudens;Drimmelen;2019;11.5;100.0;3.1;268.8;135.3
2142;Particuliere huishoudens;Drimmelen;2020;11.6;100.0;3.4;293.7;148.2
2143;Particuliere huishoudens;Drimmelen;2021;11.7;100.0;3.8;324.3;180.8
2144;Particuliere huishoudens;Dronten;2006;14.5;100.0;2.3;160.7;52.4
2145;Particuliere huishoudens;Dronten;2007;14.7;100.0;2.5;172.6;60.0
2146;Particuliere huishoudens;Dronten;2008;15.0;100.0;2.7;180.0;60.8
2147;Particuliere huishoudens;Dronten;2009;15.4;100.0;2.6;169.6;49.2
2148;Particuliere huishoudens;Dronten;2010;15.8;100.0;2.6;165.1;37.3
2149;Particuliere huishoudens;Dronten;2011;16.2;100.0;2.6;163.3;31.9
2150;Particuliere huishoudens;Dronten;2012;16.4;100.0;2.6;155.6;23.8
2151;Particuliere huishoudens;Dronten;2013;16.6;100.0;2.5;150.5;15.1
2152;Particuliere huishoudens;Dronten;2014;16.6;100.0;2.5;152.4;15.8
2153;Particuliere huishoudens;Dronten;2015;16.8;100.0;2.7;163.5;20.1
2154;Particuliere huishoudens;Dronten;2016;16.9;100.0;2.9;171.7;23.8
2155;Particuliere huishoudens;Dronten;2017;17.0;100.0;3.2;187.1;31.5
2156;Particuliere huishoudens;Dronten;2018;17.0;100.0;3.5;204.6;41.4
2157;Particuliere huishoudens;Dronten;2019;17.2;100.0;3.7;218.5;54.6
2158;Particuliere huishoudens;Dronten;2020;17.4;100.0;4.1;238.9;69.1
2159;Particuliere huishoudens;Dronten;2021;17.7;100.0;4.6;260.5;93.6
2160;Particuliere huishoudens;Druten;2006;6.8;100.0;1.3;193.1;85.9
2161;Particuliere huishoudens;Druten;2007;6.9;100.0;1.3;189.2;97.9
2162;Particuliere huishoudens;Druten;2008;6.8;100.0;1.4;203.9;111.0
2163;Particuliere huishoudens;Druten;2009;6.9;100.0;1.4;200.2;101.6
2164;Particuliere huishoudens;Druten;2010;6.9;100.0;1.3;191.9;90.1
2165;Particuliere huishoudens;Druten;2011;7.0;100.0;1.3;190.9;82.4
2166;Particuliere huishoudens;Druten;2012;7.1;100.0;1.2;170.4;61.4
2167;Particuliere huishoudens;Druten;2013;7.1;100.0;1.1;155.1;44.6
2168;Particuliere huishoudens;Druten;2014;7.2;100.0;1.1;152.3;40.8
2169;Particuliere huishoudens;Druten;2015;7.4;100.0;1.2;163.0;43.7
2170;Particuliere huishoudens;Druten;2016;7.5;100.0;1.2;164.5;44.4
2171;Particuliere huishoudens;Druten;2017;7.6;100.0;1.3;171.5;50.9
2172;Particuliere huishoudens;Druten;2018;7.7;100.0;1.4;184.1;60.3
2173;Particuliere huishoudens;Druten;2019;7.7;100.0;1.6;200.2;76.8
2174;Particuliere huishoudens;Druten;2020;7.9;100.0;1.7;221.7;93.3
2175;Particuliere huishoudens;Druten;2021;8.0;100.0;2.0;248.9;122.4
2176;Particuliere huishoudens;Duiven;2006;9.8;100.0;1.4;147.2;71.1
2177;Particuliere huishoudens;Duiven;2007;9.8;100.0;1.6;162.3;79.9
2178;Particuliere huishoudens;Duiven;2008;9.9;100.0;1.6;166.7;81.9
2179;Particuliere huishoudens;Duiven;2009;10.0;100.0;1.6;156.1;69.5
2180;Particuliere huishoudens;Duiven;2010;10.1;100.0;1.5;147.2;53.5
2181;Particuliere huishoudens;Duiven;2011;10.2;100.0;1.4;141.4;48.9
2182;Particuliere huishoudens;Duiven;2012;10.3;100.0;1.3;129.4;37.1
2183;Particuliere huishoudens;Duiven;2013;10.4;100.0;1.2;114.2;24.9
2184;Particuliere huishoudens;Duiven;2014;10.5;100.0;1.2;115.1;23.3
2185;Particuliere huishoudens;Duiven;2015;10.5;100.0;1.3;126.4;28.1
2186;Particuliere huishoudens;Duiven;2016;10.5;100.0;1.4;130.3;29.9
2187;Particuliere huishoudens;Duiven;2017;10.6;100.0;1.5;141.9;34.6
2188;Particuliere huishoudens;Duiven;2018;10.6;100.0;1.7;156.9;43.7
2189;Particuliere huishoudens;Duiven;2019;10.7;100.0;1.8;170.7;57.9
2190;Particuliere huishoudens;Duiven;2020;10.6;100.0;2.0;190.0;73.5
2191;Particuliere huishoudens;Duiven;2021;10.7;100.0;2.3;218.4;100.5
2192;Particuliere huishoudens;Echt-Susteren;2006;13.2;100.0;2.4;182.3;123.8
2193;Particuliere huishoudens;Echt-Susteren;2007;13.3;100.0;2.5;187.5;126.2
2194;Particuliere huishoudens;Echt-Susteren;2008;13.4;100.0;2.6;196.4;135.7
2195;Particuliere huishoudens;Echt-Susteren;2009;13.5;100.0;2.6;191.7;125.8
2196;Particuliere huishoudens;Echt-Susteren;2010;13.7;100.0;2.5;180.6;106.3
2197;Particuliere huishoudens;Echt-Susteren;2011;13.9;100.0;2.4;175.6;100.5
2198;Particuliere huishoudens;Echt-Susteren;2012;13.9;100.0;2.3;164.6;86.1
2199;Particuliere huishoudens;Echt-Susteren;2013;14.0;100.0;2.1;153.4;68.8
2200;Particuliere huishoudens;Echt-Susteren;2014;13.9;100.0;2.2;156.8;76.6
2201;Particuliere huishoudens;Echt-Susteren;2015;14.0;100.0;2.3;165.9;78.0
2202;Particuliere huishoudens;Echt-Susteren;2016;14.1;100.0;2.4;172.9;86.0
2203;Particuliere huishoudens;Echt-Susteren;2017;14.1;100.0;2.6;181.0;89.8
2204;Particuliere huishoudens;Echt-Susteren;2018;14.1;100.0;2.8;201.5;103.5
2205;Particuliere huishoudens;Echt-Susteren;2019;14.1;100.0;3.0;213.4;113.2
2206;Particuliere huishoudens;Echt-Susteren;2020;14.2;100.0;3.2;225.8;127.1
2207;Particuliere huishoudens;Echt-Susteren;2021;14.2;100.0;3.6;253.3;155.4
2208;Particuliere huishoudens;Edam-Volendam;2006;13.4;100.0;3.6;271.4;199.7
2209;Particuliere huishoudens;Edam-Volendam;2007;13.5;100.0;3.8;283.6;211.5
2210;Particuliere huishoudens;Edam-Volendam;2008;13.5;100.0;4.1;300.5;227.4
2211;Particuliere huishoudens;Edam-Volendam;2009;13.6;100.0;4.3;315.6;250.6
2212;Particuliere huishoudens;Edam-Volendam;2010;13.6;100.0;4.2;306.1;235.0
2213;Particuliere huishoudens;Edam-Volendam;2011;13.7;100.0;4.1;295.7;227.9
2214;Particuliere huishoudens;Edam-Volendam;2012;13.9;100.0;3.9;279.2;203.4
2215;Particuliere huishoudens;Edam-Volendam;2013;13.9;100.0;3.6;260.2;164.6
2216;Particuliere huishoudens;Edam-Volendam;2014;14.2;100.0;3.5;244.0;152.6
2217;Particuliere huishoudens;Edam-Volendam;2015;14.4;100.0;3.7;257.2;151.5
2218;Particuliere huishoudens;Edam-Volendam;2016;14.4;100.0;3.7;259.5;157.2
2219;Particuliere huishoudens;Edam-Volendam;2017;14.5;100.0;4.1;281.2;170.7
2220;Particuliere huishoudens;Edam-Volendam;2018;14.6;100.0;4.4;302.4;189.8
2221;Particuliere huishoudens;Edam-Volendam;2019;14.8;100.0;4.8;328.0;216.7
2222;Particuliere huishoudens;Edam-Volendam;2020;14.8;100.0;5.4;363.6;241.6
2223;Particuliere huishoudens;Edam-Volendam;2021;15.0;100.0;6.0;401.1;278.3
2224;Particuliere huishoudens;Ede;2006;42.2;100.0;8.7;206.2;80.4
2225;Particuliere huishoudens;Ede;2007;42.7;100.0;9.3;218.9;87.8
2226;Particuliere huishoudens;Ede;2008;42.9;100.0;10.0;231.9;96.5
2227;Particuliere huishoudens;Ede;2009;43.1;100.0;9.6;223.5;88.8
2228;Particuliere huishoudens;Ede;2010;43.3;100.0;9.7;224.1;78.0
2229;Particuliere huishoudens;Ede;2011;43.9;100.0;9.2;210.7;68.8
2230;Particuliere huishoudens;Ede;2012;44.4;100.0;8.6;192.9;53.3
2231;Particuliere huishoudens;Ede;2013;45.1;100.0;8.3;183.9;34.4
2232;Particuliere huishoudens;Ede;2014;45.5;100.0;8.1;177.4;31.6
2233;Particuliere huishoudens;Ede;2015;46.2;100.0;8.8;190.4;35.0
2234;Particuliere huishoudens;Ede;2016;46.6;100.0;9.2;198.3;40.9
2235;Particuliere huishoudens;Ede;2017;47.2;100.0;10.1;213.2;51.7
2236;Particuliere huishoudens;Ede;2018;48.0;100.0;11.1;230.5;62.9
2237;Particuliere huishoudens;Ede;2019;48.5;100.0;13.1;271.0;82.6
2238;Particuliere huishoudens;Ede;2020;49.2;100.0;14.3;291.7;98.5
2239;Particuliere huishoudens;Ede;2021;49.8;100.0;15.2;305.1;127.9
2240;Particuliere huishoudens;Eemnes;2006;3.5;100.0;1.0;279.1;146.9
2241;Particuliere huishoudens;Eemnes;2007;3.5;100.0;1.0;295.0;162.4
2242;Particuliere huishoudens;Eemnes;2008;3.5;100.0;1.1;311.4;165.3
2243;Particuliere huishoudens;Eemnes;2009;3.5;100.0;1.1;299.6;157.8
2244;Particuliere huishoudens;Eemnes;2010;3.5;100.0;1.0;292.2;144.1
2245;Particuliere huishoudens;Eemnes;2011;3.6;100.0;1.0;288.9;139.6
2246;Particuliere huishoudens;Eemnes;2012;3.6;100.0;1.0;270.2;121.6
2247;Particuliere huishoudens;Eemnes;2013;3.6;100.0;0.9;254.6;99.5
2248;Particuliere huishoudens;Eemnes;2014;3.6;100.0;1.0;264.4;103.4
2249;Particuliere huishoudens;Eemnes;2015;3.6;100.0;1.0;281.5;109.6
2250;Particuliere huishoudens;Eemnes;2016;3.7;100.0;1.0;281.8;116.7
2251;Particuliere huishoudens;Eemnes;2017;3.8;100.0;1.1;281.8;129.1
2252;Particuliere huishoudens;Eemnes;2018;3.8;100.0;1.2;324.7;164.0
2253;Particuliere huishoudens;Eemnes;2019;3.9;100.0;1.3;345.4;191.6
2254;Particuliere huishoudens;Eemnes;2020;4.0;100.0;1.5;373.4;215.4
2255;Particuliere huishoudens;Eemnes;2021;4.0;100.0;1.7;419.5;265.3
2256;Particuliere huishoudens;Eemsdelta;2006;21.7;100.0;2.5;114.7;29.7
2257;Particuliere huishoudens;Eemsdelta;2007;21.5;100.0;2.6;122.1;35.4
2258;Particuliere huishoudens;Eemsdelta;2008;21.4;100.0;2.9;136.0;44.2
2259;Particuliere huishoudens;Eemsdelta;2009;21.4;100.0;2.8;131.7;42.2
2260;Particuliere huishoudens;Eemsdelta;2010;21.5;100.0;2.8;130.7;33.9
2261;Particuliere huishoudens;Eemsdelta;2011;21.6;100.0;2.5;116.5;31.7
2262;Particuliere huishoudens;Eemsdelta;2012;21.6;100.0;2.4;111.6;26.6
2263;Particuliere huishoudens;Eemsdelta;2013;21.6;100.0;2.3;105.0;19.2
2264;Particuliere huishoudens;Eemsdelta;2014;21.4;100.0;2.3;105.4;18.2
2265;Particuliere huishoudens;Eemsdelta;2015;21.4;100.0;2.3;109.6;19.4
2266;Particuliere huishoudens;Eemsdelta;2016;21.4;100.0;2.3;108.8;19.3
2267;Particuliere huishoudens;Eemsdelta;2017;21.4;100.0;2.5;116.6;21.6
2268;Particuliere huishoudens;Eemsdelta;2018;21.4;100.0;2.7;124.7;24.8
2269;Particuliere huishoudens;Eemsdelta;2019;21.3;100.0;2.8;131.7;29.0
2270;Particuliere huishoudens;Eemsdelta;2020;21.3;100.0;3.1;143.4;34.8
2271;Particuliere huishoudens;Eemsdelta;2021;21.3;100.0;3.5;162.8;54.6
2272;Particuliere huishoudens;Eersel;2006;6.8;100.0;2.3;329.3;233.8
2273;Particuliere huishoudens;Eersel;2007;6.8;100.0;2.4;346.5;249.2
2274;Particuliere huishoudens;Eersel;2008;6.9;100.0;2.6;373.3;270.2
2275;Particuliere huishoudens;Eersel;2009;7.1;100.0;2.7;380.5;278.8
2276;Particuliere huishoudens;Eersel;2010;7.2;100.0;2.6;363.2;253.4
2277;Particuliere huishoudens;Eersel;2011;7.3;100.0;2.7;369.9;237.1
2278;Particuliere huishoudens;Eersel;2012;7.2;100.0;2.6;355.9;216.6
2279;Particuliere huishoudens;Eersel;2013;7.3;100.0;2.6;361.3;185.3
2280;Particuliere huishoudens;Eersel;2014;7.5;100.0;2.9;394.2;178.5
2281;Particuliere huishoudens;Eersel;2015;7.6;100.0;3.2;426.2;182.3
2282;Particuliere huishoudens;Eersel;2016;7.6;100.0;3.8;497.8;184.0
2283;Particuliere huishoudens;Eersel;2017;7.7;100.0;4.2;547.2;193.9
2284;Particuliere huishoudens;Eersel;2018;7.8;100.0;4.4;566.7;205.7
2285;Particuliere huishoudens;Eersel;2019;8.0;100.0;4.8;605.7;217.3
2286;Particuliere huishoudens;Eersel;2020;8.1;100.0;5.2;647.0;233.9
2287;Particuliere huishoudens;Eersel;2021;8.2;100.0;5.3;645.4;267.0
2288;Particuliere huishoudens;Eijsden-Margraten;2006;9.8;100.0;2.4;242.9;180.8
2289;Particuliere huishoudens;Eijsden-Margraten;2007;9.9;100.0;2.6;262.4;195.2
2290;Particuliere huishoudens;Eijsden-Margraten;2008;9.9;100.0;2.8;282.7;216.6
2291;Particuliere huishoudens;Eijsden-Margraten;2009;9.9;100.0;2.7;275.3;207.3
2292;Particuliere huishoudens;Eijsden-Margraten;2010;10.0;100.0;2.6;263.7;189.2
2293;Particuliere huishoudens;Eijsden-Margraten;2011;10.1;100.0;2.6;256.3;176.5
2294;Particuliere huishoudens;Eijsden-Margraten;2012;10.2;100.0;2.5;243.2;161.4
2295;Particuliere huishoudens;Eijsden-Margraten;2013;10.3;100.0;2.3;227.3;133.4
2296;Particuliere huishoudens;Eijsden-Margraten;2014;10.4;100.0;2.3;225.8;131.1
2297;Particuliere huishoudens;Eijsden-Margraten;2015;10.5;100.0;2.5;235.8;132.6
2298;Particuliere huishoudens;Eijsden-Margraten;2016;10.6;100.0;2.6;242.0;139.1
2299;Particuliere huishoudens;Eijsden-Margraten;2017;10.7;100.0;2.7;253.8;143.5
2300;Particuliere huishoudens;Eijsden-Margraten;2018;10.9;100.0;3.0;273.1;156.5
2301;Particuliere huishoudens;Eijsden-Margraten;2019;11.0;100.0;3.2;289.9;175.2
2302;Particuliere huishoudens;Eijsden-Margraten;2020;11.0;100.0;3.4;311.9;193.1
2303;Particuliere huishoudens;Eijsden-Margraten;2021;11.2;100.0;3.8;339.0;221.4
2304;Particuliere huishoudens;Eindhoven;2006;102.2;100.0;10.9;106.4;14.0
2305;Particuliere huishoudens;Eindhoven;2007;102.5;100.0;11.8;115.3;16.0
2306;Particuliere huishoudens;Eindhoven;2008;103.5;100.0;12.5;120.7;17.5
2307;Particuliere huishoudens;Eindhoven;2009;104.5;100.0;12.2;116.5;16.4
2308;Particuliere huishoudens;Eindhoven;2010;105.4;100.0;12.2;115.7;15.4
2309;Particuliere huishoudens;Eindhoven;2011;106.7;100.0;11.9;111.7;13.8
2310;Particuliere huishoudens;Eindhoven;2012;107.6;100.0;11.0;102.2;10.3
2311;Particuliere huishoudens;Eindhoven;2013;108.3;100.0;10.4;95.8;6.5
2312;Particuliere huishoudens;Eindhoven;2014;109.3;100.0;10.1;92.8;6.4
2313;Particuliere huishoudens;Eindhoven;2015;110.8;100.0;11.3;102.2;9.3
2314;Particuliere huishoudens;Eindhoven;2016;111.9;100.0;11.9;106.6;10.6
2315;Particuliere huishoudens;Eindhoven;2017;113.8;100.0;13.3;116.9;14.0
2316;Particuliere huishoudens;Eindhoven;2018;115.7;100.0;15.4;133.1;17.9
2317;Particuliere huishoudens;Eindhoven;2019;117.1;100.0;17.1;146.0;22.3
2318;Particuliere huishoudens;Eindhoven;2020;118.2;100.0;19.4;164.4;25.9
2319;Particuliere huishoudens;Eindhoven;2021;119.0;100.0;21.8;183.0;32.6
2320;Particuliere huishoudens;Elburg;2006;8.1;100.0;1.6;193.5;102.7
2321;Particuliere huishoudens;Elburg;2007;8.2;100.0;1.7;205.5;112.0
2322;Particuliere huishoudens;Elburg;2008;8.3;100.0;1.8;214.2;119.5
2323;Particuliere huishoudens;Elburg;2009;8.3;100.0;1.7;212.0;120.1
2324;Particuliere huishoudens;Elburg;2010;8.3;100.0;1.7;208.7;106.0
2325;Particuliere huishoudens;Elburg;2011;8.5;100.0;1.8;212.1;103.8
2326;Particuliere huishoudens;Elburg;2012;8.6;100.0;1.7;197.2;84.4
2327;Particuliere huishoudens;Elburg;2013;8.7;100.0;1.6;183.5;61.6
2328;Particuliere huishoudens;Elburg;2014;8.8;100.0;1.5;171.5;59.4
2329;Particuliere huishoudens;Elburg;2015;8.8;100.0;1.6;182.2;62.4
2330;Particuliere huishoudens;Elburg;2016;8.9;100.0;1.6;181.7;64.1
2331;Particuliere huishoudens;Elburg;2017;9.0;100.0;1.7;191.7;71.4
2332;Particuliere huishoudens;Elburg;2018;9.1;100.0;1.9;209.0;81.7
2333;Particuliere huishoudens;Elburg;2019;9.0;100.0;2.1;227.9;97.4
2334;Particuliere huishoudens;Elburg;2020;9.1;100.0;2.2;240.9;111.2
2335;Particuliere huishoudens;Elburg;2021;9.3;100.0;2.4;261.3;130.3
2336;Particuliere huishoudens;Emmen;2006;45.5;100.0;4.9;108.3;31.6
2337;Particuliere huishoudens;Emmen;2007;45.8;100.0;5.4;117.4;38.0
2338;Particuliere huishoudens;Emmen;2008;46.3;100.0;5.7;123.6;42.2
2339;Particuliere huishoudens;Emmen;2009;46.7;100.0;5.6;119.0;36.9
2340;Particuliere huishoudens;Emmen;2010;46.9;100.0;5.4;116.0;29.3
2341;Particuliere huishoudens;Emmen;2011;47.1;100.0;5.1;107.8;27.8
2342;Particuliere huishoudens;Emmen;2012;47.2;100.0;4.7;98.9;21.8
2343;Particuliere huishoudens;Emmen;2013;47.2;100.0;4.2;88.2;13.2
2344;Particuliere huishoudens;Emmen;2014;47.3;100.0;4.2;89.2;12.9
2345;Particuliere huishoudens;Emmen;2015;47.5;100.0;4.5;94.1;14.7
2346;Particuliere huishoudens;Emmen;2016;47.6;100.0;4.7;97.7;16.2
2347;Particuliere huishoudens;Emmen;2017;48.0;100.0;4.9;103.1;18.5
2348;Particuliere huishoudens;Emmen;2018;48.2;100.0;5.3;109.5;22.0
2349;Particuliere huishoudens;Emmen;2019;48.2;100.0;5.9;122.6;29.9
2350;Particuliere huishoudens;Emmen;2020;48.4;100.0;6.5;134.7;36.5
2351;Particuliere huishoudens;Emmen;2021;48.4;100.0;7.4;153.1;52.1
2352;Particuliere huishoudens;Enkhuizen;2006;7.7;100.0;1.1;139.6;41.2
2353;Particuliere huishoudens;Enkhuizen;2007;7.8;100.0;1.2;148.1;46.8
2354;Particuliere huishoudens;Enkhuizen;2008;7.8;100.0;1.4;181.5;50.1
2355;Particuliere huishoudens;Enkhuizen;2009;8.0;100.0;1.3;157.9;41.4
2356;Particuliere huishoudens;Enkhuizen;2010;8.0;100.0;1.1;143.2;34.9
2357;Particuliere huishoudens;Enkhuizen;2011;8.1;100.0;1.1;140.1;34.6
2358;Particuliere huishoudens;Enkhuizen;2012;8.2;100.0;1.0;123.4;26.9
2359;Particuliere huishoudens;Enkhuizen;2013;8.3;100.0;0.9;111.3;16.5
2360;Particuliere huishoudens;Enkhuizen;2014;8.3;100.0;0.9;108.4;16.0
2361;Particuliere huishoudens;Enkhuizen;2015;8.3;100.0;1.0;118.2;20.3
2362;Particuliere huishoudens;Enkhuizen;2016;8.4;100.0;1.0;120.9;21.8
2363;Particuliere huishoudens;Enkhuizen;2017;8.5;100.0;1.2;136.1;28.8
2364;Particuliere huishoudens;Enkhuizen;2018;8.5;100.0;1.3;152.7;37.6
2365;Particuliere huishoudens;Enkhuizen;2019;8.5;100.0;1.4;167.2;50.7
2366;Particuliere huishoudens;Enkhuizen;2020;8.6;100.0;1.6;189.7;69.8
2367;Particuliere huishoudens;Enkhuizen;2021;8.6;100.0;1.8;209.5;95.5
2368;Particuliere huishoudens;Enschede;2006;71.9;100.0;6.7;92.5;9.3
2369;Particuliere huishoudens;Enschede;2007;72.4;100.0;7.1;97.9;10.2
2370;Particuliere huishoudens;Enschede;2008;72.9;100.0;7.5;102.3;11.3
2371;Particuliere huishoudens;Enschede;2009;73.6;100.0;7.3;98.8;9.8
2372;Particuliere huishoudens;Enschede;2010;74.1;100.0;7.0;94.9;8.0
2373;Particuliere huishoudens;Enschede;2011;74.4;100.0;6.7;90.6;5.9
2374;Particuliere huishoudens;Enschede;2012;74.7;100.0;6.2;82.7;4.2
2375;Particuliere huishoudens;Enschede;2013;75.1;100.0;5.8;77.6;2.2
2376;Particuliere huishoudens;Enschede;2014;74.3;100.0;5.6;74.8;2.0
2377;Particuliere huishoudens;Enschede;2015;74.9;100.0;6.2;83.4;3.3
2378;Particuliere huishoudens;Enschede;2016;74.8;100.0;6.5;86.9;4.5
2379;Particuliere huishoudens;Enschede;2017;75.3;100.0;7.1;94.2;6.4
2380;Particuliere huishoudens;Enschede;2018;75.7;100.0;8.2;107.7;9.2
2381;Particuliere huishoudens;Enschede;2019;76.0;100.0;9.1;119.5;13.2
2382;Particuliere huishoudens;Enschede;2020;76.6;100.0;9.8;127.5;16.5
2383;Particuliere huishoudens;Enschede;2021;76.9;100.0;11.1;143.7;23.1
2384;Particuliere huishoudens;Epe;2006;13.2;100.0;3.5;266.1;150.6
2385;Particuliere huishoudens;Epe;2007;13.2;100.0;3.7;281.9;161.1
2386;Particuliere huishoudens;Epe;2008;13.3;100.0;4.0;301.0;171.6
2387;Particuliere huishoudens;Epe;2009;13.5;100.0;3.9;288.5;156.5
2388;Particuliere huishoudens;Epe;2010;13.6;100.0;3.7;275.8;134.8
2389;Particuliere huishoudens;Epe;2011;13.6;100.0;3.7;272.2;126.7
2390;Particuliere huishoudens;Epe;2012;13.6;100.0;3.5;260.9;107.8
2391;Particuliere huishoudens;Epe;2013;13.6;100.0;3.4;249.7;84.2
2392;Particuliere huishoudens;Epe;2014;13.5;100.0;3.3;246.4;85.7
2393;Particuliere huishoudens;Epe;2015;13.6;100.0;3.6;264.1;88.6
2394;Particuliere huishoudens;Epe;2016;13.7;100.0;3.6;262.3;89.7
2395;Particuliere huishoudens;Epe;2017;13.9;100.0;3.9;278.4;93.4
2396;Particuliere huishoudens;Epe;2018;14.0;100.0;4.1;294.8;107.5
2397;Particuliere huishoudens;Epe;2019;14.1;100.0;4.4;311.3;121.4
2398;Particuliere huishoudens;Epe;2020;14.2;100.0;4.9;343.4;144.8
2399;Particuliere huishoudens;Epe;2021;14.2;100.0;5.2;364.4;165.7
2400;Particuliere huishoudens;Ermelo;2006;10.5;100.0;2.4;227.5;88.5
2401;Particuliere huishoudens;Ermelo;2007;10.7;100.0;2.5;238.6;97.0
2402;Particuliere huishoudens;Ermelo;2008;10.6;100.0;2.7;254.5;108.6
2403;Particuliere huishoudens;Ermelo;2009;10.7;100.0;2.6;242.9;96.8
2404;Particuliere huishoudens;Ermelo;2010;10.7;100.0;2.5;237.5;83.7
2405;Particuliere huishoudens;Ermelo;2011;10.7;100.0;2.5;234.1;76.4
2406;Particuliere huishoudens;Ermelo;2012;10.8;100.0;2.5;232.8;62.6
2407;Particuliere huishoudens;Ermelo;2013;11.0;100.0;2.4;219.7;50.4
2408;Particuliere huishoudens;Ermelo;2014;10.5;100.0;2.4;227.6;57.6
2409;Particuliere huishoudens;Ermelo;2015;10.6;100.0;2.7;251.9;63.5
