ID;Persoonskenmerken;Marges;CaribischNederland;Perioden;SlachtofferschapTotaal_1;SlachtofferVanGeweldsdelict_2;SlachtofferVanVandalisme_3;VermogensdelictTotaal_4;PogingTotInbraak_5;Autodiefstal_6;DiefstalAndereVoertuigen_7;PogingTotZakkenrollerijBeroving_8;OverigeDiefstal_9
213;Leeftijd: 65 jaar of ouder;Betrouwbaarheidsmarge;Saba;2013;;;;;;;;;
214;Leeftijd: 65 jaar of ouder;Betrouwbaarheidsmarge;Saba;2017/2018;10.5;;;;;;;;
215;Leeftijd: 65 jaar of ouder;Betrouwbaarheidsmarge;Saba;2021;6.6;;;;;;;;
216;Onderwijsniveau: laag onderwijs;Perrcentage;Caribisch Nederland;2013;14.3;2.9;2.9;10.7;3.9;2.1;0.7;3.4;4.5
217;Onderwijsniveau: laag onderwijs;Perrcentage;Caribisch Nederland;2017/2018;7.2;1.3;1.2;5.8;2.9;0.5;;1.2;2.0
218;Onderwijsniveau: laag onderwijs;Perrcentage;Caribisch Nederland;2021;6.8;0.7;2.4;4.5;2.0;1.0;1.0;;1.5
219;Onderwijsniveau: laag onderwijs;Perrcentage;Bonaire;2013;13.9;2.2;2.2;11.7;4.2;2.8;1.0;3.3;5.0
220;Onderwijsniveau: laag onderwijs;Perrcentage;Bonaire;2017/2018;8.3;;0.9;7.5;4.3;0.8;;1.6;2.4
221;Onderwijsniveau: laag onderwijs;Perrcentage;Bonaire;2021;7.9;;1.9;5.9;2.7;1.0;1.0;;2.4
222;Onderwijsniveau: laag onderwijs;Perrcentage;Sint-Eustatius;2013;12.5;;5.4;6.4;;;;;
223;Onderwijsniveau: laag onderwijs;Perrcentage;Sint-Eustatius;2017/2018;3.2;;;2.5;;;;;
224;Onderwijsniveau: laag onderwijs;Perrcentage;Sint-Eustatius;2021;3.4;;;3.0;1.7;1.4;;;
225;Onderwijsniveau: laag onderwijs;Perrcentage;Saba;2013;22.4;9.4;;11.5;;;;6.4;
226;Onderwijsniveau: laag onderwijs;Perrcentage;Saba;2017/2018;11.5;5.7;5.0;4.6;;;;;
227;Onderwijsniveau: laag onderwijs;Perrcentage;Saba;2021;11.4;;7.9;;;;;;
228;Onderwijsniveau: laag onderwijs;Betrouwbaarheidsmarge;Caribisch Nederland;2013;2.8;1.4;1.4;2.5;1.6;1.2;0.7;1.5;1.7
229;Onderwijsniveau: laag onderwijs;Betrouwbaarheidsmarge;Caribisch Nederland;2017/2018;1.7;0.7;0.7;1.5;1.1;0.4;;0.7;0.9
230;Onderwijsniveau: laag onderwijs;Betrouwbaarheidsmarge;Caribisch Nederland;2021;1.8;0.6;1.1;1.5;1.0;0.7;0.7;;0.9
231;Onderwijsniveau: laag onderwijs;Betrouwbaarheidsmarge;Bonaire;2013;3.3;1.4;1.4;3.0;1.9;1.6;0.9;1.7;2.1
232;Onderwijsniveau: laag onderwijs;Betrouwbaarheidsmarge;Bonaire;2017/2018;2.3;;0.8;2.2;1.7;0.7;;1.1;1.3
233;Onderwijsniveau: laag onderwijs;Betrouwbaarheidsmarge;Bonaire;2021;2.7;;1.4;2.3;1.6;1.0;1.0;;1.5
234;Onderwijsniveau: laag onderwijs;Betrouwbaarheidsmarge;Sint-Eustatius;2013;7.2;;4.9;5.3;;;;;
235;Onderwijsniveau: laag onderwijs;Betrouwbaarheidsmarge;Sint-Eustatius;2017/2018;2.2;;;1.9;;;;;
236;Onderwijsniveau: laag onderwijs;Betrouwbaarheidsmarge;Sint-Eustatius;2021;2.2;;;2.1;1.6;1.4;;;
237;Onderwijsniveau: laag onderwijs;Betrouwbaarheidsmarge;Saba;2013;10.2;7.1;;7.8;;;;6.0;
238;Onderwijsniveau: laag onderwijs;Betrouwbaarheidsmarge;Saba;2017/2018;6.1;4.4;4.2;4.0;;;;;
239;Onderwijsniveau: laag onderwijs;Betrouwbaarheidsmarge;Saba;2021;6.3;;5.3;;;;;;
240;Onderwijsniveau: middelbaar/hoog;Perrcentage;Caribisch Nederland;2013;20.1;3.0;6.5;16.6;6.5;1.4;1.8;3.4;8.9
241;Onderwijsniveau: middelbaar/hoog;Perrcentage;Caribisch Nederland;2017/2018;10.9;1.9;2.1;8.1;2.8;0.6;0.8;2.1;3.5
242;Onderwijsniveau: middelbaar/hoog;Perrcentage;Caribisch Nederland;2021;8.8;1.8;3.6;5.0;1.4;0.6;0.5;0.6;3.3
243;Onderwijsniveau: middelbaar/hoog;Perrcentage;Bonaire;2013;20.5;2.4;6.3;18.4;7.6;1.8;2.5;3.7;9.9
244;Onderwijsniveau: middelbaar/hoog;Perrcentage;Bonaire;2017/2018;8.3;;0.9;7.5;4.3;0.8;;1.6;2.4
245;Onderwijsniveau: middelbaar/hoog;Perrcentage;Bonaire;2021;7.4;;2.0;5.6;;;;;3.7
246;Onderwijsniveau: middelbaar/hoog;Perrcentage;Sint-Eustatius;2013;;;;;;;;;
247;Onderwijsniveau: middelbaar/hoog;Perrcentage;Sint-Eustatius;2017/2018;8.3;;;5.0;;;;;3.7
248;Onderwijsniveau: middelbaar/hoog;Perrcentage;Sint-Eustatius;2021;6.1;;2.5;5.5;4.5;;;;2.8
249;Onderwijsniveau: middelbaar/hoog;Perrcentage;Saba;2013;16.4;;;13.6;6.9;;;;5.4
250;Onderwijsniveau: middelbaar/hoog;Perrcentage;Saba;2017/2018;9.6;;;5.6;;;;3.5;
251;Onderwijsniveau: middelbaar/hoog;Perrcentage;Saba;2021;14.2;5.0;8.0;3.3;;;;;2.8
252;Onderwijsniveau: middelbaar/hoog;Betrouwbaarheidsmarge;Caribisch Nederland;2013;3.6;1.5;2.2;3.4;2.3;1.1;1.2;1.6;2.6
253;Onderwijsniveau: middelbaar/hoog;Betrouwbaarheidsmarge;Caribisch Nederland;2017/2018;2.3;1.0;1.0;2.0;1.2;0.5;0.6;1.1;1.3
254;Onderwijsniveau: middelbaar/hoog;Betrouwbaarheidsmarge;Caribisch Nederland;2021;2.1;1.0;1.4;1.6;0.9;0.5;0.5;0.5;1.3
255;Onderwijsniveau: middelbaar/hoog;Betrouwbaarheidsmarge;Bonaire;2013;4.3;1.6;2.6;4.1;2.8;1.4;1.6;2.0;3.2
256;Onderwijsniveau: middelbaar/hoog;Betrouwbaarheidsmarge;Bonaire;2017/2018;2.3;;0.8;2.2;1.7;0.7;;1.1;1.3
257;Onderwijsniveau: middelbaar/hoog;Betrouwbaarheidsmarge;Bonaire;2021;2.7;;1.4;2.4;;;;;1.9
258;Onderwijsniveau: middelbaar/hoog;Betrouwbaarheidsmarge;Sint-Eustatius;2013;;;;;;;;;
259;Onderwijsniveau: middelbaar/hoog;Betrouwbaarheidsmarge;Sint-Eustatius;2017/2018;4.8;;;3.8;;;;;3.3
260;Onderwijsniveau: middelbaar/hoog;Betrouwbaarheidsmarge;Sint-Eustatius;2021;3.7;;2.4;3.5;3.2;;;;2.5
261;Onderwijsniveau: middelbaar/hoog;Betrouwbaarheidsmarge;Saba;2013;8.0;;;7.4;5.5;;;;4.9
262;Onderwijsniveau: middelbaar/hoog;Betrouwbaarheidsmarge;Saba;2017/2018;4.8;;;3.7;;;;3.0;
263;Onderwijsniveau: middelbaar/hoog;Betrouwbaarheidsmarge;Saba;2021;5.1;3.2;4.0;2.6;;;;;2.4
264;Onderwijsniveau: middelbaar onderwijs;Perrcentage;Caribisch Nederland;2013;20.1;3.9;7.0;16.5;7.1;;2.4;3.6;8.6
265;Onderwijsniveau: middelbaar onderwijs;Perrcentage;Caribisch Nederland;2017/2018;11.8;2.0;2.2;9.2;3.0;;1.3;2.0;4.2
266;Onderwijsniveau: middelbaar onderwijs;Perrcentage;Caribisch Nederland;2021;9.3;2.1;3.9;4.9;1.5;;;;3.0
267;Onderwijsniveau: middelbaar onderwijs;Perrcentage;Bonaire;2013;19.5;3.0;6.8;17.7;8.3;;3.0;3.6;9.2
268;Onderwijsniveau: middelbaar onderwijs;Perrcentage;Bonaire;2017/2018;13.3;2.2;1.8;11.5;3.7;1.5;;2.3;5.0
269;Onderwijsniveau: middelbaar onderwijs;Perrcentage;Bonaire;2021;9.1;;2.2;6.3;;;;;4.5
270;Onderwijsniveau: middelbaar onderwijs;Perrcentage;Sint-Eustatius;2013;;;;;;;;;
271;Onderwijsniveau: middelbaar onderwijs;Perrcentage;Sint-Eustatius;2017/2018;8.1;;;5.3;;;;;
272;Onderwijsniveau: middelbaar onderwijs;Perrcentage;Sint-Eustatius;2021;5.9;;;5.1;4.3;;;;
273;Onderwijsniveau: middelbaar onderwijs;Perrcentage;Saba;2013;;;;;;;;;
274;Onderwijsniveau: middelbaar onderwijs;Perrcentage;Saba;2017/2018;10.1;;;;;;;;
275;Onderwijsniveau: middelbaar onderwijs;Perrcentage;Saba;2021;13.5;5.1;8.5;;;;;;
276;Onderwijsniveau: middelbaar onderwijs;Betrouwbaarheidsmarge;Caribisch Nederland;2013;4.6;2.2;2.9;4.3;3.0;;1.8;2.1;3.2
277;Onderwijsniveau: middelbaar onderwijs;Betrouwbaarheidsmarge;Caribisch Nederland;2017/2018;3.1;1.3;1.4;2.8;1.6;;1.1;1.4;1.9
278;Onderwijsniveau: middelbaar onderwijs;Betrouwbaarheidsmarge;Caribisch Nederland;2021;2.7;1.3;1.8;2.0;1.1;;;;1.6
279;Onderwijsniveau: middelbaar onderwijs;Betrouwbaarheidsmarge;Bonaire;2013;5.1;2.2;3.3;4.9;3.5;;2.2;2.4;3.7
280;Onderwijsniveau: middelbaar onderwijs;Betrouwbaarheidsmarge;Bonaire;2017/2018;4.0;1.7;1.6;3.8;2.2;1.4;;1.8;2.6
281;Onderwijsniveau: middelbaar onderwijs;Betrouwbaarheidsmarge;Bonaire;2021;3.8;;1.9;3.2;;;;;2.7
282;Onderwijsniveau: middelbaar onderwijs;Betrouwbaarheidsmarge;Sint-Eustatius;2013;;;;;;;;;
283;Onderwijsniveau: middelbaar onderwijs;Betrouwbaarheidsmarge;Sint-Eustatius;2017/2018;6.1;;;5.0;;;;;
284;Onderwijsniveau: middelbaar onderwijs;Betrouwbaarheidsmarge;Sint-Eustatius;2021;4.3;;;4.0;3.7;;;;
285;Onderwijsniveau: middelbaar onderwijs;Betrouwbaarheidsmarge;Saba;2013;;;;;;;;;
286;Onderwijsniveau: middelbaar onderwijs;Betrouwbaarheidsmarge;Saba;2017/2018;7.5;;;;;;;;
287;Onderwijsniveau: middelbaar onderwijs;Betrouwbaarheidsmarge;Saba;2021;6.6;4.3;5.4;;;;;;
288;Onderwijsniveau: hoog onderwijs;Perrcentage;Caribisch Nederland;2013;20.1;;5.6;16.6;5.6;2.1;;3.2;9.5
289;Onderwijsniveau: hoog onderwijs;Perrcentage;Caribisch Nederland;2017/2018;9.6;1.7;2.0;6.5;2.5;;;2.3;2.5
290;Onderwijsniveau: hoog onderwijs;Perrcentage;Caribisch Nederland;2021;7.9;;3.1;5.3;;;;;3.7
291;Onderwijsniveau: hoog onderwijs;Perrcentage;Bonaire;2013;22.5;;5.1;19.8;5.9;3.3;;4.0;11.3
292;Onderwijsniveau: hoog onderwijs;Perrcentage;Bonaire;2017/2018;10.0;;2.7;6.9;3.7;;;;2.6
293;Onderwijsniveau: hoog onderwijs;Perrcentage;Bonaire;2021;4.7;;;4.7;;;;;
294;Onderwijsniveau: hoog onderwijs;Perrcentage;Sint-Eustatius;2013;;;;;;;;;
295;Onderwijsniveau: hoog onderwijs;Perrcentage;Sint-Eustatius;2017/2018;8.7;;;;;;;;
296;Onderwijsniveau: hoog onderwijs;Perrcentage;Sint-Eustatius;2021;;;;;;;;;
297;Onderwijsniveau: hoog onderwijs;Perrcentage;Saba;2013;15.0;;;11.8;8.1;;;;
298;Onderwijsniveau: hoog onderwijs;Perrcentage;Saba;2017/2018;9.1;;;7.0;;;;;
299;Onderwijsniveau: hoog onderwijs;Perrcentage;Saba;2021;15.1;;7.2;5.7;;;;;5.7
300;Onderwijsniveau: hoog onderwijs;Betrouwbaarheidsmarge;Caribisch Nederland;2013;5.9;;3.4;5.5;3.4;2.1;;2.6;4.3
301;Onderwijsniveau: hoog onderwijs;Betrouwbaarheidsmarge;Caribisch Nederland;2017/2018;3.3;1.5;1.6;2.8;1.7;;;1.7;1.7
302;Onderwijsniveau: hoog onderwijs;Betrouwbaarheidsmarge;Caribisch Nederland;2021;3.3;;2.1;2.7;;;;;2.3
303;Onderwijsniveau: hoog onderwijs;Betrouwbaarheidsmarge;Bonaire;2013;7.8;;4.1;7.4;4.4;3.3;;3.6;5.9
304;Onderwijsniveau: hoog onderwijs;Betrouwbaarheidsmarge;Bonaire;2017/2018;4.5;;2.4;3.8;2.8;;;;2.4
305;Onderwijsniveau: hoog onderwijs;Betrouwbaarheidsmarge;Bonaire;2021;3.5;;;3.5;;;;;
306;Onderwijsniveau: hoog onderwijs;Betrouwbaarheidsmarge;Sint-Eustatius;2013;;;;;;;;;
307;Onderwijsniveau: hoog onderwijs;Betrouwbaarheidsmarge;Sint-Eustatius;2017/2018;8.1;;;;;;;;
308;Onderwijsniveau: hoog onderwijs;Betrouwbaarheidsmarge;Sint-Eustatius;2021;;;;;;;;;
309;Onderwijsniveau: hoog onderwijs;Betrouwbaarheidsmarge;Saba;2013;9.2;;;8.3;7.0;;;;
310;Onderwijsniveau: hoog onderwijs;Betrouwbaarheidsmarge;Saba;2017/2018;6.2;;;5.5;;;;;
311;Onderwijsniveau: hoog onderwijs;Betrouwbaarheidsmarge;Saba;2021;8.3;;6.0;5.3;;;;;5.3
