ID;Geslacht;Persoonskenmerken;RegioS;Perioden;Personen_1;PersonenMetPersoonlijkInkomen_2;AandeelPersonen_3;GemiddeldGestandaardiseerdInkomen_4;MediaanGestandaardiseerdInkomen_5;GemiddeldPersoonlijkInkomen_6;MediaanPersoonlijkInkomen_7
3410;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Noord-Brabant (PV);2012;1066.9;1064.8;44;26.2;23.7;38.7;33.1
3411;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Noord-Brabant (PV);2013;1076.5;1074.2;44;26.4;23.9;39.2;33.2
3412;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Noord-Brabant (PV);2014;1082.8;1080.4;45;27.8;24.6;39.8;33.3
3413;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Noord-Brabant (PV);2015;1093.9;1091.4;45;27.5;24.9;40.3;33.5
3414;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Noord-Brabant (PV);2016;1101.9;1098.8;45;28.6;25.9;41.0;34.1
3415;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Noord-Brabant (PV);2017;1113.1;1109.9;45;29.4;26.4;42.6;34.6
3416;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Limburg (PV);2011;500.9;499.8;46;24.5;22.2;34.9;30.0
3417;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Limburg (PV);2012;504.3;503.1;46;24.8;22.4;35.3;29.9
3418;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Limburg (PV);2013;506.7;505.5;46;24.8;22.6;35.5;29.9
3419;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Limburg (PV);2014;507.0;505.8;47;26.0;23.3;36.1;30.0
3420;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Limburg (PV);2015;509.3;508.0;47;26.0;23.6;36.5;30.2
3421;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Limburg (PV);2016;511.1;509.5;47;26.9;24.5;37.1;30.7
3422;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Limburg (PV);2017;514.7;513.0;47;27.5;24.9;38.1;31.2
3423;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Oost-Groningen (CR);2011;60.9;60.8;45;22.6;20.6;31.4;27.4
3424;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Oost-Groningen (CR);2012;61.1;61.0;45;22.9;20.8;31.5;27.2
3425;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Oost-Groningen (CR);2013;61.3;61.2;45;22.8;21.0;31.7;27.2
3426;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Oost-Groningen (CR);2014;60.8;60.7;46;24.0;21.6;32.2;27.4
3427;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Oost-Groningen (CR);2015;61.5;61.4;46;23.9;21.8;32.2;27.2
3428;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Oost-Groningen (CR);2016;61.5;61.4;46;24.8;22.5;32.9;27.6
3429;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Oost-Groningen (CR);2017;61.3;61.2;46;25.4;23.1;33.7;28.2
3430;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Delfzijl en omgeving (CR);2011;21.6;21.5;45;23.4;21.3;33.4;29.6
3431;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Delfzijl en omgeving (CR);2012;21.6;21.5;45;23.4;21.4;33.3;29.2
3432;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Delfzijl en omgeving (CR);2013;21.6;21.5;46;23.7;21.7;34.0;29.2
3433;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Delfzijl en omgeving (CR);2014;21.4;21.4;46;24.6;22.3;34.3;29.2
3434;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Delfzijl en omgeving (CR);2015;21.4;21.4;46;24.7;22.5;34.5;29.4
3435;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Delfzijl en omgeving (CR);2016;21.4;21.4;47;25.3;23.1;34.7;29.5
3436;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Delfzijl en omgeving (CR);2017;21.4;21.3;47;25.8;23.6;35.6;29.9
3437;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Overig Groningen (CR);2011;192.1;191.1;51;21.8;19.9;31.3;26.8
3438;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Overig Groningen (CR);2012;194.6;193.5;51;21.8;20.0;31.4;26.5
3439;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Overig Groningen (CR);2013;196.8;195.6;51;22.0;20.1;31.7;26.4
3440;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Overig Groningen (CR);2014;197.8;196.6;51;22.9;20.7;32.2;26.5
3441;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Overig Groningen (CR);2015;199.9;198.7;52;23.0;20.9;32.5;26.5
3442;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Overig Groningen (CR);2016;200.8;198.8;52;23.9;21.7;33.3;27.2
3443;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Overig Groningen (CR);2017;201.8;199.4;52;24.3;22.2;34.1;27.8
3444;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Noord-Friesland (CR);2011;140.4;140.1;45;23.1;21.1;32.5;29.1
3445;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Noord-Friesland (CR);2012;141.3;140.9;45;23.1;21.4;32.5;28.9
3446;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Noord-Friesland (CR);2013;142.1;141.8;46;23.4;21.6;32.8;28.9
3447;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Noord-Friesland (CR);2014;142.7;142.4;46;24.3;22.0;33.4;29.0
3448;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Noord-Friesland (CR);2015;143.4;143.0;46;24.4;22.4;33.6;29.2
3449;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Noord-Friesland (CR);2016;143.8;143.4;46;25.3;23.3;34.4;29.7
3450;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Noord-Friesland (CR);2017;144.8;144.4;46;25.8;23.8;35.1;30.1
3451;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Zuidwest-Friesland (CR);2011;59.4;59.3;43;24.8;22.3;35.1;31.1
3452;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Zuidwest-Friesland (CR);2012;59.5;59.4;43;25.1;22.6;35.4;31.0
3453;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Zuidwest-Friesland (CR);2013;59.8;59.7;43;25.1;22.8;35.6;31.1
3454;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Zuidwest-Friesland (CR);2014;60.1;60.0;43;26.5;23.5;36.4;31.2
3455;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Zuidwest-Friesland (CR);2015;60.3;60.2;43;26.1;23.8;36.4;31.4
3456;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Zuidwest-Friesland (CR);2016;60.6;60.5;44;27.3;24.8;37.2;32.0
3457;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Zuidwest-Friesland (CR);2017;61.0;60.8;44;27.9;25.4;38.5;32.7
3458;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Zuidoost-Friesland (CR);2011;79.9;79.8;44;24.0;21.7;34.2;30.0
3459;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Zuidoost-Friesland (CR);2012;80.3;80.2;44;24.2;22.1;34.4;30.0
3460;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Zuidoost-Friesland (CR);2013;80.5;80.4;44;24.6;22.3;35.1;30.0
3461;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Zuidoost-Friesland (CR);2014;80.5;80.3;44;25.7;22.9;35.5;30.4
3462;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Zuidoost-Friesland (CR);2015;80.9;80.8;44;25.6;23.3;35.6;30.6
3463;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Zuidoost-Friesland (CR);2016;81.0;80.8;44;26.6;24.3;36.4;31.1
3464;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Zuidoost-Friesland (CR);2017;81.6;81.5;45;27.1;24.8;37.4;31.7
3465;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Noord-Drenthe (CR);2011;80.9;80.7;44;25.8;23.4;38.0;32.6
3466;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Noord-Drenthe (CR);2012;81.4;81.3;44;26.1;23.7;38.3;32.6
3467;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Noord-Drenthe (CR);2013;81.8;81.7;44;26.2;23.9;38.6;32.7
3468;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Noord-Drenthe (CR);2014;81.6;81.5;44;27.5;24.8;39.5;33.1
3469;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Noord-Drenthe (CR);2015;81.9;81.7;44;27.5;25.2;39.8;33.3
3470;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Noord-Drenthe (CR);2016;82.3;82.2;45;28.6;26.1;40.8;33.8
3471;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Noord-Drenthe (CR);2017;83.3;83.1;45;29.1;26.6;41.7;34.4
3472;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Zuidoost-Drenthe (CR);2011;73.1;73.0;44;23.6;21.5;33.6;29.8
3473;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Zuidoost-Drenthe (CR);2012;73.3;73.2;44;23.8;21.7;33.9;29.7
3474;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Zuidoost-Drenthe (CR);2013;73.4;73.2;44;23.9;21.9;34.2;29.6
3475;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Zuidoost-Drenthe (CR);2014;73.4;73.3;44;25.0;22.6;34.8;29.7
3476;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Zuidoost-Drenthe (CR);2015;73.7;73.6;45;25.0;22.9;34.9;29.9
3477;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Zuidoost-Drenthe (CR);2016;73.8;73.7;45;26.3;23.8;35.9;30.3
3478;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Zuidoost-Drenthe (CR);2017;74.3;74.2;45;26.8;24.2;36.7;30.7
3479;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Zuidwest-Drenthe (CR);2011;54.9;54.8;43;24.8;22.5;35.4;31.3
3480;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Zuidwest-Drenthe (CR);2012;55.1;55.0;43;24.9;22.8;35.5;31.2
3481;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Zuidwest-Drenthe (CR);2013;55.5;55.5;43;25.1;23.0;35.8;31.2
3482;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Zuidwest-Drenthe (CR);2014;55.5;55.4;44;26.3;23.6;36.4;31.4
3483;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Zuidwest-Drenthe (CR);2015;55.9;55.8;44;26.3;24.0;36.7;31.6
3484;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Zuidwest-Drenthe (CR);2016;56.1;56.0;44;27.1;24.9;37.6;32.2
3485;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Zuidwest-Drenthe (CR);2017;56.7;56.6;44;27.9;25.4;38.7;32.9
3486;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Noord-Overijssel (CR);2011;146.6;146.3;42;24.8;22.7;36.0;32.5
3487;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Noord-Overijssel (CR);2012;147.9;147.7;42;24.9;22.9;36.2;32.4
3488;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Noord-Overijssel (CR);2013;149.3;149.0;42;25.1;23.0;36.6;32.4
3489;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Noord-Overijssel (CR);2014;149.1;148.9;42;26.5;23.8;37.3;32.7
3490;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Noord-Overijssel (CR);2015;150.5;150.3;42;26.2;24.1;37.6;33.0
3491;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Noord-Overijssel (CR);2016;152.3;152.1;43;27.4;25.1;38.4;33.6
3492;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Noord-Overijssel (CR);2017;153.8;153.5;43;28.0;25.7;39.9;34.3
3493;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Zuidwest-Overijssel (CR);2011;64.9;64.8;44;24.8;22.7;36.1;32.3
3494;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Zuidwest-Overijssel (CR);2012;65.1;65.0;44;24.9;22.9;36.3;32.2
3495;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Zuidwest-Overijssel (CR);2013;65.2;65.1;44;25.3;23.2;36.9;32.4
3496;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Zuidwest-Overijssel (CR);2014;65.2;65.1;44;26.4;23.9;37.4;32.6
3497;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Zuidwest-Overijssel (CR);2015;65.9;65.8;44;26.4;24.3;37.8;32.8
3498;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Zuidwest-Overijssel (CR);2016;66.5;66.3;44;27.5;25.1;38.4;33.1
3499;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Zuidwest-Overijssel (CR);2017;67.3;67.1;45;28.0;25.6;39.3;33.5
3500;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Twente (CR);2011;263.1;262.6;43;24.0;21.8;34.5;30.4
3501;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Twente (CR);2012;264.9;264.3;43;24.1;22.0;34.8;30.4
3502;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Twente (CR);2013;266.6;266.0;43;24.3;22.2;35.1;30.4
3503;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Twente (CR);2014;265.6;265.0;43;25.6;22.9;35.7;30.6
3504;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Twente (CR);2015;266.9;266.3;44;25.4;23.2;36.0;30.8
3505;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Twente (CR);2016;267.9;267.0;44;26.4;24.1;36.8;31.4
3506;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Twente (CR);2017;270.0;269.0;44;27.0;24.6;37.9;31.9
3507;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Veluwe (CR);2011;266.9;266.3;42;26.2;23.6;38.5;33.7
3508;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Veluwe (CR);2012;269.8;269.2;42;26.3;23.8;38.8;33.6
3509;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Veluwe (CR);2013;272.8;272.1;42;26.4;23.9;39.0;33.6
3510;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Veluwe (CR);2014;274.8;274.2;42;27.9;24.6;39.7;33.8
3511;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Veluwe (CR);2015;278.5;277.8;43;27.3;25.0;39.9;34.1
3512;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Veluwe (CR);2016;280.7;279.7;43;28.6;25.9;40.8;34.6
3513;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Veluwe (CR);2017;284.3;283.0;43;29.1;26.4;42.2;35.1
3514;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Achterhoek (CR);2011;166.8;166.6;42;25.7;23.0;36.4;31.8
3515;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Achterhoek (CR);2012;168.1;167.8;43;25.8;23.3;36.4;31.8
3516;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Achterhoek (CR);2013;169.4;169.1;43;25.8;23.4;36.8;31.8
3517;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Achterhoek (CR);2014;169.3;169.0;43;27.4;24.1;37.3;31.9
3518;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Achterhoek (CR);2015;170.1;169.9;44;26.8;24.5;37.4;32.2
3519;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Achterhoek (CR);2016;171.2;170.9;44;28.0;25.5;38.0;32.6
3520;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Achterhoek (CR);2017;172.4;172.1;44;28.6;26.0;39.6;33.3
3521;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Arnhem/Nijmegen (CR);2011;325.0;324.3;47;24.2;22.0;35.9;31.1
3522;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Arnhem/Nijmegen (CR);2012;328.0;327.1;47;24.4;22.2;36.1;31.0
3523;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Arnhem/Nijmegen (CR);2013;331.3;330.4;47;24.6;22.3;36.5;30.9
3524;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Arnhem/Nijmegen (CR);2014;332.8;331.9;47;25.8;22.9;37.0;31.0
3525;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Arnhem/Nijmegen (CR);2015;336.3;335.3;48;25.6;23.3;37.3;31.1
3526;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Arnhem/Nijmegen (CR);2016;338.9;337.5;48;26.6;24.2;38.0;31.7
3527;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Arnhem/Nijmegen (CR);2017;342.6;341.0;48;27.2;24.6;39.2;32.1
3528;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Zuidwest-Gelderland (CR);2011;92.2;92.0;40;26.9;24.1;40.4;35.3
3529;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Zuidwest-Gelderland (CR);2012;93.2;93.1;40;27.1;24.3;40.6;35.1
3530;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Zuidwest-Gelderland (CR);2013;94.1;93.9;40;27.3;24.5;41.0;35.1
3531;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Zuidwest-Gelderland (CR);2014;94.5;94.3;40;29.0;25.2;41.7;35.4
3532;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Zuidwest-Gelderland (CR);2015;95.3;95.1;41;28.4;25.6;42.1;35.8
3533;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Zuidwest-Gelderland (CR);2016;96.1;95.9;41;29.6;26.6;42.9;36.2
3534;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Zuidwest-Gelderland (CR);2017;97.3;97.1;41;30.2;27.2;44.4;36.9
3535;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Utrecht (CR);2011;542.1;540.7;45;27.3;24.3;41.8;35.1
3536;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Utrecht (CR);2012;546.9;545.5;45;27.5;24.5;42.1;35.1
3537;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Utrecht (CR);2013;551.9;550.3;45;27.7;24.7;42.6;35.2
3538;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Utrecht (CR);2014;555.6;554.1;45;29.3;25.5;43.5;35.6
3539;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Utrecht (CR);2015;562.2;560.4;45;29.1;25.9;44.0;35.8
3540;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Utrecht (CR);2016;567.1;564.7;45;30.2;26.9;44.8;36.5
3541;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Utrecht (CR);2017;572.5;569.9;45;30.8;27.4;46.6;37.2
3542;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Kop van Noord-Holland (CR);2011;157.9;157.7;43;25.7;23.4;37.3;33.4
3543;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Kop van Noord-Holland (CR);2012;159.5;159.3;43;25.7;23.6;37.3;33.2
3544;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Kop van Noord-Holland (CR);2013;160.1;159.9;44;26.0;23.8;37.7;33.2
3545;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Kop van Noord-Holland (CR);2014;160.4;160.1;44;27.4;24.5;38.2;33.3
3546;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Kop van Noord-Holland (CR);2015;161.3;161.0;44;27.2;25.0;38.7;33.6
3547;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Kop van Noord-Holland (CR);2016;162.0;161.7;44;28.4;25.9;39.5;34.0
3548;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Kop van Noord-Holland (CR);2017;163.1;162.8;44;28.8;26.4;40.6;34.4
3549;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Alkmaar en omgeving (CR);2011;103.5;103.2;44;27.1;24.4;40.3;35.0
3550;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Alkmaar en omgeving (CR);2012;104.2;103.9;45;27.2;24.6;40.2;34.7
3551;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Alkmaar en omgeving (CR);2013;104.8;104.5;45;27.5;24.8;40.6;34.7
3552;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Alkmaar en omgeving (CR);2014;105.6;105.3;45;28.9;25.6;41.2;34.9
3553;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Alkmaar en omgeving (CR);2015;106.3;106.0;45;28.7;26.0;41.7;35.1
3554;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Alkmaar en omgeving (CR);2016;107.1;106.8;45;29.6;26.9;42.3;35.5
3555;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Alkmaar en omgeving (CR);2017;108.4;108.1;45;30.3;27.5;44.0;36.0
3556;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;IJmond (CR);2011;84.1;84.0;44;27.0;24.6;40.7;35.5
3557;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;IJmond (CR);2012;84.5;84.3;44;27.0;24.7;40.8;35.3
3558;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;IJmond (CR);2013;85.0;84.9;45;27.2;24.9;41.2;35.2
3559;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;IJmond (CR);2014;85.3;85.1;45;28.6;25.7;42.0;35.5
3560;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;IJmond (CR);2015;85.8;85.6;45;28.5;26.1;42.5;35.8
3561;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;IJmond (CR);2016;86.5;86.3;45;29.6;27.0;43.0;36.3
3562;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;IJmond (CR);2017;87.0;86.9;45;30.2;27.6;44.6;36.8
3563;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Agglomeratie Haarlem (CR);2011;103.4;103.1;48;28.7;24.6;44.1;34.2
3564;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Agglomeratie Haarlem (CR);2012;104.1;103.8;48;29.2;24.8;44.5;34.2
3565;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Agglomeratie Haarlem (CR);2013;104.8;104.5;48;29.8;25.1;45.3;34.5
3566;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Agglomeratie Haarlem (CR);2014;105.9;105.5;48;31.3;25.9;46.4;34.8
3567;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Agglomeratie Haarlem (CR);2015;106.8;106.4;48;31.1;26.4;47.6;35.2
3568;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Agglomeratie Haarlem (CR);2016;107.6;107.2;48;32.2;27.3;48.6;35.9
3569;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Agglomeratie Haarlem (CR);2017;108.1;107.7;48;33.0;27.8;51.2;36.7
3570;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Zaanstreek (CR);2011;71.1;71.0;44;25.2;23.0;37.2;33.1
3571;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Zaanstreek (CR);2012;71.9;71.8;44;25.2;23.2;37.4;33.0
3572;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Zaanstreek (CR);2013;73.0;72.8;45;25.2;23.3;37.7;33.0
3573;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Zaanstreek (CR);2014;73.7;73.6;45;26.4;24.0;38.2;33.1
3574;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Zaanstreek (CR);2015;74.0;73.9;45;26.5;24.3;38.6;33.3
3575;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Zaanstreek (CR);2016;74.6;74.4;45;27.5;25.2;39.3;33.7
3576;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Zaanstreek (CR);2017;75.5;75.3;45;28.0;25.7;40.2;34.1
3577;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Groot-Amsterdam (CR);2011;620.1;617.1;50;25.7;21.8;38.8;31.1
3578;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Groot-Amsterdam (CR);2012;627.1;624.0;50;26.0;22.1;39.2;31.1
3579;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Groot-Amsterdam (CR);2013;633.0;629.8;50;26.2;22.2;39.8;31.3
3580;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Groot-Amsterdam (CR);2014;639.5;636.5;50;27.7;23.0;40.7;31.5
3581;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Groot-Amsterdam (CR);2015;650.8;647.5;51;27.8;23.4;41.8;31.8
3582;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Groot-Amsterdam (CR);2016;659.3;655.3;51;29.0;24.4;42.7;32.4
3583;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Groot-Amsterdam (CR);2017;665.6;661.4;51;29.5;24.9;44.4;33.2
3584;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Het Gooi en Vechtstreek (CR);2011;109.4;109.0;46;30.9;25.3;48.3;35.5
3585;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Het Gooi en Vechtstreek (CR);2012;110.0;109.6;46;31.1;25.6;48.3;35.4
3586;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Het Gooi en Vechtstreek (CR);2013;110.3;109.9;46;31.2;25.7;48.9;35.5
3587;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Het Gooi en Vechtstreek (CR);2014;110.5;110.1;46;33.7;26.6;50.7;35.8
3588;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Het Gooi en Vechtstreek (CR);2015;111.6;111.1;46;33.4;27.0;51.4;36.2
3589;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Het Gooi en Vechtstreek (CR);2016;112.3;111.8;46;34.6;28.0;52.2;36.8
3590;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Het Gooi en Vechtstreek (CR);2017;113.4;113.0;46;35.0;28.4;54.8;37.4
3591;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Agglomeratie Leiden en Bollenstreek (CR);2011;178.8;178.0;45;27.4;24.3;42.1;35.2
3592;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Agglomeratie Leiden en Bollenstreek (CR);2012;180.9;180.1;45;27.7;24.5;42.1;35.0
3593;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Agglomeratie Leiden en Bollenstreek (CR);2013;183.2;182.4;46;27.7;24.6;42.4;35.0
