ID;Bestedingscategorieen;KenmerkenHuishoudens;Perioden;Bestedingsaandeel_1
2897;011250 Overig vlees;Bron: Inkomen als werknemer/zelfstandige;2020;0.1
2898;011250 Overig vlees;Bron: Inkomen als werknemer;2015;0.0
2899;011250 Overig vlees;Bron: Inkomen als werknemer;2020;0.1
2900;011250 Overig vlees;Bron: Inkomen als zelfstandige (totaal);2015;0.1
2901;011250 Overig vlees;Bron: Inkomen als zelfstandige (totaal);2020;0.1
2902;011250 Overig vlees;Bron: Overdrachtsinkomen;2015;0.1
2903;011250 Overig vlees;Bron: Overdrachtsinkomen;2020;0.1
2904;011250 Overig vlees;Bron: Uitkering inkomensverzekering;2015;0.1
2905;011250 Overig vlees;Bron: Uitkering inkomensverzekering;2020;0.1
2906;011250 Overig vlees;Bron: Uitkering werkloosheid;2015;0.1
2907;011250 Overig vlees;Bron: Uitkering werkloosheid;2020;0.0
2908;011250 Overig vlees;Bron: Uitkering arbeidsongeschiktheid;2015;0.2
2909;011250 Overig vlees;Bron: Uitkering arbeidsongeschiktheid;2020;0.1
2910;011250 Overig vlees;Bron: Uitkering pensioen;2015;0.1
2911;011250 Overig vlees;Bron: Uitkering pensioen;2020;0.1
2912;011250 Overig vlees;Bron: Uitkering sociale voorziening;2015;0.1
2913;011250 Overig vlees;Bron: Uitkering sociale voorziening;2020;0.0
2914;011250 Overig vlees;Bron: Uitkering bijstand;2015;0.1
2915;011250 Overig vlees;Bron: Uitkering bijstand;2020;0.1
2916;011250 Overig vlees;Bron: Uitk. sociale voorziening, overig;2015;0.0
2917;011250 Overig vlees;Bron: Uitk. sociale voorziening, overig;2020;0.0
2918;011250 Overig vlees;Bron: Studiefinanciering;2015;0.1
2919;011250 Overig vlees;Bron: Studiefinanciering;2020;0.0
2920;011250 Overig vlees;Woningbezit: eigen woning;2015;0.1
2921;011250 Overig vlees;Woningbezit: eigen woning;2020;0.1
2922;011250 Overig vlees;Woningbezit: huurwoning;2015;0.1
2923;011250 Overig vlees;Woningbezit: huurwoning;2020;0.1
2924;011250 Overig vlees;Woningbezit: huurwoning met huurtoeslag;2015;0.1
2925;011250 Overig vlees;Woningbezit: huurwoning met huurtoeslag;2020;0.1
2926;011250 Overig vlees;Woningbezit: huurwoning geen huurtoeslag;2015;0.0
2927;011250 Overig vlees;Woningbezit: huurwoning geen huurtoeslag;2020;0.1
2928;011250 Overig vlees;Besteedbaar inkomen: 1e 10%-groep;2015;0.0
2929;011250 Overig vlees;Besteedbaar inkomen: 1e 10%-groep;2020;0.0
2930;011250 Overig vlees;Besteedbaar inkomen: 2e 10%-groep;2015;0.1
2931;011250 Overig vlees;Besteedbaar inkomen: 2e 10%-groep;2020;0.1
2932;011250 Overig vlees;Besteedbaar inkomen: 3e 10%-groep;2015;0.1
2933;011250 Overig vlees;Besteedbaar inkomen: 3e 10%-groep;2020;0.1
2934;011250 Overig vlees;Besteedbaar inkomen: 4e 10%-groep;2015;0.0
2935;011250 Overig vlees;Besteedbaar inkomen: 4e 10%-groep;2020;0.1
2936;011250 Overig vlees;Besteedbaar inkomen: 5e 10%-groep;2015;0.1
2937;011250 Overig vlees;Besteedbaar inkomen: 5e 10%-groep;2020;0.1
2938;011250 Overig vlees;Besteedbaar inkomen: 6e 10%-groep;2015;0.1
2939;011250 Overig vlees;Besteedbaar inkomen: 6e 10%-groep;2020;0.1
2940;011250 Overig vlees;Besteedbaar inkomen: 7e 10%-groep;2015;0.0
2941;011250 Overig vlees;Besteedbaar inkomen: 7e 10%-groep;2020;0.1
2942;011250 Overig vlees;Besteedbaar inkomen: 8e 10%-groep;2015;0.1
2943;011250 Overig vlees;Besteedbaar inkomen: 8e 10%-groep;2020;0.1
2944;011250 Overig vlees;Besteedbaar inkomen: 9e 10%-groep;2015;0.0
2945;011250 Overig vlees;Besteedbaar inkomen: 9e 10%-groep;2020;0.1
2946;011250 Overig vlees;Besteedbaar inkomen: 10e 10%-groep;2015;0.1
2947;011250 Overig vlees;Besteedbaar inkomen: 10e 10%-groep;2020;0.0
2948;011250 Overig vlees;Besteedbaar inkomen: 1e 20%-groep;2015;0.1
2949;011250 Overig vlees;Besteedbaar inkomen: 1e 20%-groep;2020;0.1
2950;011250 Overig vlees;Besteedbaar inkomen: 2e 20%-groep;2015;0.1
2951;011250 Overig vlees;Besteedbaar inkomen: 2e 20%-groep;2020;0.1
2952;011250 Overig vlees;Besteedbaar inkomen: 3e 20%-groep;2015;0.1
2953;011250 Overig vlees;Besteedbaar inkomen: 3e 20%-groep;2020;0.1
2954;011250 Overig vlees;Besteedbaar inkomen: 4e 20%-groep;2015;0.0
2955;011250 Overig vlees;Besteedbaar inkomen: 4e 20%-groep;2020;0.1
2956;011250 Overig vlees;Besteedbaar inkomen: 5e 20%-groep;2015;0.1
2957;011250 Overig vlees;Besteedbaar inkomen: 5e 20%-groep;2020;0.1
2958;011250 Overig vlees;Gestandaardiseerd inkomen: 1e 10%-groep;2015;0.1
2959;011250 Overig vlees;Gestandaardiseerd inkomen: 1e 10%-groep;2020;0.1
2960;011250 Overig vlees;Gestandaardiseerd inkomen: 2e 10%-groep;2015;0.1
2961;011250 Overig vlees;Gestandaardiseerd inkomen: 2e 10%-groep;2020;0.1
2962;011250 Overig vlees;Gestandaardiseerd inkomen: 3e 10%-groep;2015;0.1
2963;011250 Overig vlees;Gestandaardiseerd inkomen: 3e 10%-groep;2020;0.1
2964;011250 Overig vlees;Gestandaardiseerd inkomen: 4e 10%-groep;2015;0.0
2965;011250 Overig vlees;Gestandaardiseerd inkomen: 4e 10%-groep;2020;0.1
2966;011250 Overig vlees;Gestandaardiseerd inkomen: 5e 10%-groep;2015;0.1
2967;011250 Overig vlees;Gestandaardiseerd inkomen: 5e 10%-groep;2020;0.1
2968;011250 Overig vlees;Gestandaardiseerd inkomen: 6e 10%-groep;2015;0.0
2969;011250 Overig vlees;Gestandaardiseerd inkomen: 6e 10%-groep;2020;0.1
2970;011250 Overig vlees;Gestandaardiseerd inkomen: 7e 10%-groep;2015;0.0
2971;011250 Overig vlees;Gestandaardiseerd inkomen: 7e 10%-groep;2020;0.1
2972;011250 Overig vlees;Gestandaardiseerd inkomen: 8e 10%-groep;2015;0.0
2973;011250 Overig vlees;Gestandaardiseerd inkomen: 8e 10%-groep;2020;0.1
2974;011250 Overig vlees;Gestandaardiseerd inkomen: 9e 10%-groep;2015;0.1
2975;011250 Overig vlees;Gestandaardiseerd inkomen: 9e 10%-groep;2020;0.0
2976;011250 Overig vlees;Gestandaardiseerd inkomen: 10e 10%-groep;2015;0.1
2977;011250 Overig vlees;Gestandaardiseerd inkomen: 10e 10%-groep;2020;0.0
2978;011250 Overig vlees;Gestandaardiseerd inkomen: 1e 20%-groep;2015;0.1
2979;011250 Overig vlees;Gestandaardiseerd inkomen: 1e 20%-groep;2020;0.1
2980;011250 Overig vlees;Gestandaardiseerd inkomen: 2e 20%-groep;2015;0.1
2981;011250 Overig vlees;Gestandaardiseerd inkomen: 2e 20%-groep;2020;0.1
2982;011250 Overig vlees;Gestandaardiseerd inkomen: 3e 20%-groep;2015;0.1
2983;011250 Overig vlees;Gestandaardiseerd inkomen: 3e 20%-groep;2020;0.1
2984;011250 Overig vlees;Gestandaardiseerd inkomen: 4e 20%-groep;2015;0.0
2985;011250 Overig vlees;Gestandaardiseerd inkomen: 4e 20%-groep;2020;0.1
2986;011250 Overig vlees;Gestandaardiseerd inkomen: 5e 20%-groep;2015;0.1
2987;011250 Overig vlees;Gestandaardiseerd inkomen: 5e 20%-groep;2020;0.0
2988;011250 Overig vlees;Inkomen tot lage-inkomensgrens;2015;0.1
2989;011250 Overig vlees;Inkomen tot lage-inkomensgrens;2020;0.1
2990;011250 Overig vlees;Inkomen boven lage-inkomensgrens;2015;0.1
2991;011250 Overig vlees;Inkomen boven lage-inkomensgrens;2020;0.1
2992;011270 Gerookt, gedroogd of gez. vlees;Particuliere huishoudens;2015;0.5
2993;011270 Gerookt, gedroogd of gez. vlees;Particuliere huishoudens;2020;0.4
2994;011270 Gerookt, gedroogd of gez. vlees;Type: Eenpersoonshuishouden;2015;0.4
2995;011270 Gerookt, gedroogd of gez. vlees;Type: Eenpersoonshuishouden;2020;0.3
2996;011270 Gerookt, gedroogd of gez. vlees;Type: Alleenstaande man;2015;0.4
2997;011270 Gerookt, gedroogd of gez. vlees;Type: Alleenstaande man;2020;0.4
2998;011270 Gerookt, gedroogd of gez. vlees;Type: Alleenstaande man onder AOW-lft;2015;0.4
2999;011270 Gerookt, gedroogd of gez. vlees;Type: Alleenstaande man onder AOW-lft;2020;0.3
3000;011270 Gerookt, gedroogd of gez. vlees;Type: Alleenstaande man vanaf AOW-lft;2015;0.5
3001;011270 Gerookt, gedroogd of gez. vlees;Type: Alleenstaande man vanaf AOW-lft;2020;0.4
3002;011270 Gerookt, gedroogd of gez. vlees;Type: Alleenstaande vrouw;2015;0.4
3003;011270 Gerookt, gedroogd of gez. vlees;Type: Alleenstaande vrouw;2020;0.3
3004;011270 Gerookt, gedroogd of gez. vlees;Type: Alleenstaande vrouw onder AOW-lft;2015;0.3
3005;011270 Gerookt, gedroogd of gez. vlees;Type: Alleenstaande vrouw onder AOW-lft;2020;0.2
3006;011270 Gerookt, gedroogd of gez. vlees;Type: Alleenstaande vrouw vanaf AOW-lft;2015;0.5
3007;011270 Gerookt, gedroogd of gez. vlees;Type: Alleenstaande vrouw vanaf AOW-lft;2020;0.4
3008;011270 Gerookt, gedroogd of gez. vlees;Type: Meerpersoonshuishouden;2015;0.5
3009;011270 Gerookt, gedroogd of gez. vlees;Type: Meerpersoonshuishouden;2020;0.5
3010;011270 Gerookt, gedroogd of gez. vlees;Type: Eenoudergezin;2015;0.5
3011;011270 Gerookt, gedroogd of gez. vlees;Type: Eenoudergezin;2020;0.4
3012;011270 Gerookt, gedroogd of gez. vlees;Type: Eenouder, alle kinderen < 18 jr;2015;0.4
3013;011270 Gerookt, gedroogd of gez. vlees;Type: Eenouder, alle kinderen < 18 jr;2020;0.3
3014;011270 Gerookt, gedroogd of gez. vlees;Type: Eenouder, minst. één kind >= 18 jr;2015;0.5
3015;011270 Gerookt, gedroogd of gez. vlees;Type: Eenouder, minst. één kind >= 18 jr;2020;0.4
3016;011270 Gerookt, gedroogd of gez. vlees;Type: Paar, totaal;2015;0.5
3017;011270 Gerookt, gedroogd of gez. vlees;Type: Paar, totaal;2020;0.5
3018;011270 Gerookt, gedroogd of gez. vlees;Type: Paar, met kind(eren);2015;0.5
3019;011270 Gerookt, gedroogd of gez. vlees;Type: Paar, met kind(eren);2020;0.5
3020;011270 Gerookt, gedroogd of gez. vlees;Type: Paar, alle kinderen < 18 jr;2015;0.5
3021;011270 Gerookt, gedroogd of gez. vlees;Type: Paar, alle kinderen < 18 jr;2020;0.4
3022;011270 Gerookt, gedroogd of gez. vlees;Type: Paar, minstens één kind >= 18 jr;2015;0.6
3023;011270 Gerookt, gedroogd of gez. vlees;Type: Paar, minstens één kind >= 18 jr;2020;0.5
3024;011270 Gerookt, gedroogd of gez. vlees;Type: Paar, zonder kind;2015;0.5
3025;011270 Gerookt, gedroogd of gez. vlees;Type: Paar, zonder kind;2020;0.5
3026;011270 Gerookt, gedroogd of gez. vlees;Type: Paar, zonder kind, onder AOW-lft;2015;0.5
3027;011270 Gerookt, gedroogd of gez. vlees;Type: Paar, zonder kind, onder AOW-lft;2020;0.4
3028;011270 Gerookt, gedroogd of gez. vlees;Type: Paar, zonder kind, vanaf AOW-lft;2015;0.6
3029;011270 Gerookt, gedroogd of gez. vlees;Type: Paar, zonder kind, vanaf AOW-lft;2020;0.6
3030;011270 Gerookt, gedroogd of gez. vlees;Type: Meerpersoonshuishouden, overig;2015;0.4
3031;011270 Gerookt, gedroogd of gez. vlees;Type: Meerpersoonshuishouden, overig;2020;0.3
3032;011270 Gerookt, gedroogd of gez. vlees;Huishoudensgrootte: 1 persoon;2015;0.4
3033;011270 Gerookt, gedroogd of gez. vlees;Huishoudensgrootte: 1 persoon;2020;0.3
3034;011270 Gerookt, gedroogd of gez. vlees;Huishoudensgrootte: 2 personen;2015;0.5
3035;011270 Gerookt, gedroogd of gez. vlees;Huishoudensgrootte: 2 personen;2020;0.5
3036;011270 Gerookt, gedroogd of gez. vlees;Huishoudensgrootte: 3 personen;2015;0.5
3037;011270 Gerookt, gedroogd of gez. vlees;Huishoudensgrootte: 3 personen;2020;0.4
3038;011270 Gerookt, gedroogd of gez. vlees;Huishoudensgrootte: 4 personen;2015;0.5
3039;011270 Gerookt, gedroogd of gez. vlees;Huishoudensgrootte: 4 personen;2020;0.5
3040;011270 Gerookt, gedroogd of gez. vlees;Huishoudensgrootte: 5 of meer personen;2015;0.5
3041;011270 Gerookt, gedroogd of gez. vlees;Huishoudensgrootte: 5 of meer personen;2020;0.5
3042;011270 Gerookt, gedroogd of gez. vlees;Hoofdkostwinner: tot 25 jaar;2015;0.3
3043;011270 Gerookt, gedroogd of gez. vlees;Hoofdkostwinner: tot 25 jaar;2020;0.2
3044;011270 Gerookt, gedroogd of gez. vlees;Hoofdkostwinner: 25 tot 35 jaar;2015;0.4
3045;011270 Gerookt, gedroogd of gez. vlees;Hoofdkostwinner: 25 tot 35 jaar;2020;0.3
3046;011270 Gerookt, gedroogd of gez. vlees;Hoofdkostwinner: 35 tot 45 jaar;2015;0.4
3047;011270 Gerookt, gedroogd of gez. vlees;Hoofdkostwinner: 35 tot 45 jaar;2020;0.4
3048;011270 Gerookt, gedroogd of gez. vlees;Hoofdkostwinner: 45 tot 55 jaar;2015;0.5
3049;011270 Gerookt, gedroogd of gez. vlees;Hoofdkostwinner: 45 tot 55 jaar;2020;0.4
3050;011270 Gerookt, gedroogd of gez. vlees;Hoofdkostwinner: 55 tot 65 jaar;2015;0.5
3051;011270 Gerookt, gedroogd of gez. vlees;Hoofdkostwinner: 55 tot 65 jaar;2020;0.5
3052;011270 Gerookt, gedroogd of gez. vlees;Hoofdkostwinner: 65 tot 75 jaar;2015;0.6
3053;011270 Gerookt, gedroogd of gez. vlees;Hoofdkostwinner: 65 tot 75 jaar;2020;0.5
3054;011270 Gerookt, gedroogd of gez. vlees;Hoofdkostwinner: 75 jaar of ouder;2015;0.6
3055;011270 Gerookt, gedroogd of gez. vlees;Hoofdkostwinner: 75 jaar of ouder;2020;0.6
3056;011270 Gerookt, gedroogd of gez. vlees;Hoofdkostwinner: 25 tot 45 jaar;2015;0.4
3057;011270 Gerookt, gedroogd of gez. vlees;Hoofdkostwinner: 25 tot 45 jaar;2020;0.3
3058;011270 Gerookt, gedroogd of gez. vlees;Hoofdkostwinner: 45 tot 65 jaar;2015;0.5
3059;011270 Gerookt, gedroogd of gez. vlees;Hoofdkostwinner: 45 tot 65 jaar;2020;0.4
3060;011270 Gerookt, gedroogd of gez. vlees;Hoofdkostwinner: 65 jaar of ouder;2015;0.6
3061;011270 Gerookt, gedroogd of gez. vlees;Hoofdkostwinner: 65 jaar of ouder;2020;0.5
3062;011270 Gerookt, gedroogd of gez. vlees;Herkomst: geb. in NL, ouders in NL;2015;0.5
3063;011270 Gerookt, gedroogd of gez. vlees;Herkomst: geb. in NL, ouders in NL;2020;0.4
3064;011270 Gerookt, gedroogd of gez. vlees;Herkomst: geb. in NL, ouder(s) buiten NL;2015;0.5
3065;011270 Gerookt, gedroogd of gez. vlees;Herkomst: geb. in NL, ouder(s) buiten NL;2020;0.4
3066;011270 Gerookt, gedroogd of gez. vlees;Herkomst: geb. in NL, 1 ouder geboren NL;2015;0.5
3067;011270 Gerookt, gedroogd of gez. vlees;Herkomst: geb. in NL, 1 ouder geboren NL;2020;0.5
3068;011270 Gerookt, gedroogd of gez. vlees;Herkomst: geb. in NL, 2 ouders buiten NL;2015;0.3
3069;011270 Gerookt, gedroogd of gez. vlees;Herkomst: geb. in NL, 2 ouders buiten NL;2020;0.2
3070;011270 Gerookt, gedroogd of gez. vlees;Herkomst: geboren buiten Nederland;2015;0.4
3071;011270 Gerookt, gedroogd of gez. vlees;Herkomst: geboren buiten Nederland;2020;0.3
3072;011270 Gerookt, gedroogd of gez. vlees;Bron: Inkomen als werknemer/zelfstandige;2015;0.5
3073;011270 Gerookt, gedroogd of gez. vlees;Bron: Inkomen als werknemer/zelfstandige;2020;0.4
3074;011270 Gerookt, gedroogd of gez. vlees;Bron: Inkomen als werknemer;2015;0.5
3075;011270 Gerookt, gedroogd of gez. vlees;Bron: Inkomen als werknemer;2020;0.4
3076;011270 Gerookt, gedroogd of gez. vlees;Bron: Inkomen als zelfstandige (totaal);2015;0.5
3077;011270 Gerookt, gedroogd of gez. vlees;Bron: Inkomen als zelfstandige (totaal);2020;0.4
3078;011270 Gerookt, gedroogd of gez. vlees;Bron: Overdrachtsinkomen;2015;0.6
3079;011270 Gerookt, gedroogd of gez. vlees;Bron: Overdrachtsinkomen;2020;0.5
3080;011270 Gerookt, gedroogd of gez. vlees;Bron: Uitkering inkomensverzekering;2015;0.6
3081;011270 Gerookt, gedroogd of gez. vlees;Bron: Uitkering inkomensverzekering;2020;0.5
3082;011270 Gerookt, gedroogd of gez. vlees;Bron: Uitkering werkloosheid;2015;0.5
3083;011270 Gerookt, gedroogd of gez. vlees;Bron: Uitkering werkloosheid;2020;0.4
3084;011270 Gerookt, gedroogd of gez. vlees;Bron: Uitkering arbeidsongeschiktheid;2015;0.5
3085;011270 Gerookt, gedroogd of gez. vlees;Bron: Uitkering arbeidsongeschiktheid;2020;0.4
3086;011270 Gerookt, gedroogd of gez. vlees;Bron: Uitkering pensioen;2015;0.6
3087;011270 Gerookt, gedroogd of gez. vlees;Bron: Uitkering pensioen;2020;0.5
3088;011270 Gerookt, gedroogd of gez. vlees;Bron: Uitkering sociale voorziening;2015;0.4
3089;011270 Gerookt, gedroogd of gez. vlees;Bron: Uitkering sociale voorziening;2020;0.4
3090;011270 Gerookt, gedroogd of gez. vlees;Bron: Uitkering bijstand;2015;0.4
3091;011270 Gerookt, gedroogd of gez. vlees;Bron: Uitkering bijstand;2020;0.4
3092;011270 Gerookt, gedroogd of gez. vlees;Bron: Uitk. sociale voorziening, overig;2015;0.4
3093;011270 Gerookt, gedroogd of gez. vlees;Bron: Uitk. sociale voorziening, overig;2020;0.4
3094;011270 Gerookt, gedroogd of gez. vlees;Bron: Studiefinanciering;2015;0.4
3095;011270 Gerookt, gedroogd of gez. vlees;Bron: Studiefinanciering;2020;0.2
3096;011270 Gerookt, gedroogd of gez. vlees;Woningbezit: eigen woning;2015;0.5
3097;011270 Gerookt, gedroogd of gez. vlees;Woningbezit: eigen woning;2020;0.4
3098;011270 Gerookt, gedroogd of gez. vlees;Woningbezit: huurwoning;2015;0.5
3099;011270 Gerookt, gedroogd of gez. vlees;Woningbezit: huurwoning;2020;0.4
3100;011270 Gerookt, gedroogd of gez. vlees;Woningbezit: huurwoning met huurtoeslag;2015;0.5
3101;011270 Gerookt, gedroogd of gez. vlees;Woningbezit: huurwoning met huurtoeslag;2020;0.4
3102;011270 Gerookt, gedroogd of gez. vlees;Woningbezit: huurwoning geen huurtoeslag;2015;0.5
3103;011270 Gerookt, gedroogd of gez. vlees;Woningbezit: huurwoning geen huurtoeslag;2020;0.4
3104;011270 Gerookt, gedroogd of gez. vlees;Besteedbaar inkomen: 1e 10%-groep;2015;0.4
3105;011270 Gerookt, gedroogd of gez. vlees;Besteedbaar inkomen: 1e 10%-groep;2020;0.4
3106;011270 Gerookt, gedroogd of gez. vlees;Besteedbaar inkomen: 2e 10%-groep;2015;0.4
3107;011270 Gerookt, gedroogd of gez. vlees;Besteedbaar inkomen: 2e 10%-groep;2020;0.3
3108;011270 Gerookt, gedroogd of gez. vlees;Besteedbaar inkomen: 3e 10%-groep;2015;0.5
3109;011270 Gerookt, gedroogd of gez. vlees;Besteedbaar inkomen: 3e 10%-groep;2020;0.5
3110;011270 Gerookt, gedroogd of gez. vlees;Besteedbaar inkomen: 4e 10%-groep;2015;0.6
3111;011270 Gerookt, gedroogd of gez. vlees;Besteedbaar inkomen: 4e 10%-groep;2020;0.4
3112;011270 Gerookt, gedroogd of gez. vlees;Besteedbaar inkomen: 5e 10%-groep;2015;0.5
3113;011270 Gerookt, gedroogd of gez. vlees;Besteedbaar inkomen: 5e 10%-groep;2020;0.4
3114;011270 Gerookt, gedroogd of gez. vlees;Besteedbaar inkomen: 6e 10%-groep;2015;0.5
3115;011270 Gerookt, gedroogd of gez. vlees;Besteedbaar inkomen: 6e 10%-groep;2020;0.5
3116;011270 Gerookt, gedroogd of gez. vlees;Besteedbaar inkomen: 7e 10%-groep;2015;0.5
3117;011270 Gerookt, gedroogd of gez. vlees;Besteedbaar inkomen: 7e 10%-groep;2020;0.4
3118;011270 Gerookt, gedroogd of gez. vlees;Besteedbaar inkomen: 8e 10%-groep;2015;0.5
3119;011270 Gerookt, gedroogd of gez. vlees;Besteedbaar inkomen: 8e 10%-groep;2020;0.5
3120;011270 Gerookt, gedroogd of gez. vlees;Besteedbaar inkomen: 9e 10%-groep;2015;0.5
3121;011270 Gerookt, gedroogd of gez. vlees;Besteedbaar inkomen: 9e 10%-groep;2020;0.4
3122;011270 Gerookt, gedroogd of gez. vlees;Besteedbaar inkomen: 10e 10%-groep;2015;0.5
3123;011270 Gerookt, gedroogd of gez. vlees;Besteedbaar inkomen: 10e 10%-groep;2020;0.4
3124;011270 Gerookt, gedroogd of gez. vlees;Besteedbaar inkomen: 1e 20%-groep;2015;0.4
3125;011270 Gerookt, gedroogd of gez. vlees;Besteedbaar inkomen: 1e 20%-groep;2020;0.3
3126;011270 Gerookt, gedroogd of gez. vlees;Besteedbaar inkomen: 2e 20%-groep;2015;0.5
3127;011270 Gerookt, gedroogd of gez. vlees;Besteedbaar inkomen: 2e 20%-groep;2020;0.4
3128;011270 Gerookt, gedroogd of gez. vlees;Besteedbaar inkomen: 3e 20%-groep;2015;0.5
3129;011270 Gerookt, gedroogd of gez. vlees;Besteedbaar inkomen: 3e 20%-groep;2020;0.4
3130;011270 Gerookt, gedroogd of gez. vlees;Besteedbaar inkomen: 4e 20%-groep;2015;0.5
3131;011270 Gerookt, gedroogd of gez. vlees;Besteedbaar inkomen: 4e 20%-groep;2020;0.5
3132;011270 Gerookt, gedroogd of gez. vlees;Besteedbaar inkomen: 5e 20%-groep;2015;0.5
3133;011270 Gerookt, gedroogd of gez. vlees;Besteedbaar inkomen: 5e 20%-groep;2020;0.4
3134;011270 Gerookt, gedroogd of gez. vlees;Gestandaardiseerd inkomen: 1e 10%-groep;2015;0.5
3135;011270 Gerookt, gedroogd of gez. vlees;Gestandaardiseerd inkomen: 1e 10%-groep;2020;0.3
3136;011270 Gerookt, gedroogd of gez. vlees;Gestandaardiseerd inkomen: 2e 10%-groep;2015;0.5
3137;011270 Gerookt, gedroogd of gez. vlees;Gestandaardiseerd inkomen: 2e 10%-groep;2020;0.5
3138;011270 Gerookt, gedroogd of gez. vlees;Gestandaardiseerd inkomen: 3e 10%-groep;2015;0.6
3139;011270 Gerookt, gedroogd of gez. vlees;Gestandaardiseerd inkomen: 3e 10%-groep;2020;0.5
3140;011270 Gerookt, gedroogd of gez. vlees;Gestandaardiseerd inkomen: 4e 10%-groep;2015;0.5
3141;011270 Gerookt, gedroogd of gez. vlees;Gestandaardiseerd inkomen: 4e 10%-groep;2020;0.4
3142;011270 Gerookt, gedroogd of gez. vlees;Gestandaardiseerd inkomen: 5e 10%-groep;2015;0.6
3143;011270 Gerookt, gedroogd of gez. vlees;Gestandaardiseerd inkomen: 5e 10%-groep;2020;0.5
3144;011270 Gerookt, gedroogd of gez. vlees;Gestandaardiseerd inkomen: 6e 10%-groep;2015;0.5
3145;011270 Gerookt, gedroogd of gez. vlees;Gestandaardiseerd inkomen: 6e 10%-groep;2020;0.4
3146;011270 Gerookt, gedroogd of gez. vlees;Gestandaardiseerd inkomen: 7e 10%-groep;2015;0.5
3147;011270 Gerookt, gedroogd of gez. vlees;Gestandaardiseerd inkomen: 7e 10%-groep;2020;0.5
3148;011270 Gerookt, gedroogd of gez. vlees;Gestandaardiseerd inkomen: 8e 10%-groep;2015;0.5
3149;011270 Gerookt, gedroogd of gez. vlees;Gestandaardiseerd inkomen: 8e 10%-groep;2020;0.4
3150;011270 Gerookt, gedroogd of gez. vlees;Gestandaardiseerd inkomen: 9e 10%-groep;2015;0.5
3151;011270 Gerookt, gedroogd of gez. vlees;Gestandaardiseerd inkomen: 9e 10%-groep;2020;0.4
3152;011270 Gerookt, gedroogd of gez. vlees;Gestandaardiseerd inkomen: 10e 10%-groep;2015;0.4
3153;011270 Gerookt, gedroogd of gez. vlees;Gestandaardiseerd inkomen: 10e 10%-groep;2020;0.4
3154;011270 Gerookt, gedroogd of gez. vlees;Gestandaardiseerd inkomen: 1e 20%-groep;2015;0.5
3155;011270 Gerookt, gedroogd of gez. vlees;Gestandaardiseerd inkomen: 1e 20%-groep;2020;0.4
3156;011270 Gerookt, gedroogd of gez. vlees;Gestandaardiseerd inkomen: 2e 20%-groep;2015;0.6
3157;011270 Gerookt, gedroogd of gez. vlees;Gestandaardiseerd inkomen: 2e 20%-groep;2020;0.4
3158;011270 Gerookt, gedroogd of gez. vlees;Gestandaardiseerd inkomen: 3e 20%-groep;2015;0.5
3159;011270 Gerookt, gedroogd of gez. vlees;Gestandaardiseerd inkomen: 3e 20%-groep;2020;0.5
3160;011270 Gerookt, gedroogd of gez. vlees;Gestandaardiseerd inkomen: 4e 20%-groep;2015;0.5
3161;011270 Gerookt, gedroogd of gez. vlees;Gestandaardiseerd inkomen: 4e 20%-groep;2020;0.4
3162;011270 Gerookt, gedroogd of gez. vlees;Gestandaardiseerd inkomen: 5e 20%-groep;2015;0.5
3163;011270 Gerookt, gedroogd of gez. vlees;Gestandaardiseerd inkomen: 5e 20%-groep;2020;0.4
3164;011270 Gerookt, gedroogd of gez. vlees;Inkomen tot lage-inkomensgrens;2015;0.5
3165;011270 Gerookt, gedroogd of gez. vlees;Inkomen tot lage-inkomensgrens;2020;0.4
3166;011270 Gerookt, gedroogd of gez. vlees;Inkomen boven lage-inkomensgrens;2015;0.5
3167;011270 Gerookt, gedroogd of gez. vlees;Inkomen boven lage-inkomensgrens;2020;0.4
3168;011280 Overige vleesbereidingen;Particuliere huishoudens;2015;0.3
3169;011280 Overige vleesbereidingen;Particuliere huishoudens;2020;0.5
3170;011280 Overige vleesbereidingen;Type: Eenpersoonshuishouden;2015;0.2
3171;011280 Overige vleesbereidingen;Type: Eenpersoonshuishouden;2020;0.3
3172;011280 Overige vleesbereidingen;Type: Alleenstaande man;2015;0.2
3173;011280 Overige vleesbereidingen;Type: Alleenstaande man;2020;0.4
3174;011280 Overige vleesbereidingen;Type: Alleenstaande man onder AOW-lft;2015;0.2
3175;011280 Overige vleesbereidingen;Type: Alleenstaande man onder AOW-lft;2020;0.4
3176;011280 Overige vleesbereidingen;Type: Alleenstaande man vanaf AOW-lft;2015;0.3
3177;011280 Overige vleesbereidingen;Type: Alleenstaande man vanaf AOW-lft;2020;0.4
3178;011280 Overige vleesbereidingen;Type: Alleenstaande vrouw;2015;0.2
3179;011280 Overige vleesbereidingen;Type: Alleenstaande vrouw;2020;0.3
3180;011280 Overige vleesbereidingen;Type: Alleenstaande vrouw onder AOW-lft;2015;0.2
3181;011280 Overige vleesbereidingen;Type: Alleenstaande vrouw onder AOW-lft;2020;0.3
3182;011280 Overige vleesbereidingen;Type: Alleenstaande vrouw vanaf AOW-lft;2015;0.2
3183;011280 Overige vleesbereidingen;Type: Alleenstaande vrouw vanaf AOW-lft;2020;0.4
3184;011280 Overige vleesbereidingen;Type: Meerpersoonshuishouden;2015;0.3
3185;011280 Overige vleesbereidingen;Type: Meerpersoonshuishouden;2020;0.5
