ID;Geslacht;Leeftijd;Herkomst;Generatie;PercentageAOWOpbouw;SoortInactieve;Perioden;AantalInactieven_1;OpgebouwdeJaarlijkseAanspraken_2;ContanteWaarde_3;TeBereikenJaarlijkseAanspraken_4;Vervangingspercentage_5;OpgebouwdeJaarlijkseAanspraken_6;ContanteWaarde_7;TeBereikenJaarlijkseAanspraken_8;Vervangingspercentage_9;VierdePijler_10;OpgebouwdeJaarlijkseAanspraken_11;ContanteWaarde_12;TeBereikenJaarlijkseAanspraken_13;Vervangingspercentage_14
3088;Totaal mannen en vrouwen;4;2;Totaal alle generaties;70% tot 95% AOW opbouw;Totaal inactieven;2005;12650.0;2600.0;8400.0;8700.0;106.0;200.0;600.0;500.0;6.0;8.0;2800.0;9000.0;9200.0;112.0
3089;Totaal mannen en vrouwen;4;2;Totaal alle generaties;70% tot 95% AOW opbouw;Arbeidsongeschiktheidsuitkering;2005;1200.0;2600.0;8400.0;8500.0;60.0;400.0;1400.0;1500.0;11.0;12.0;3000.0;9800.0;10000.0;71.0
3090;Totaal mannen en vrouwen;4;2;Totaal alle generaties;70% tot 95% AOW opbouw;Werkloosheidsuitkering;2005;1050.0;2600.0;8000.0;8500.0;55.0;400.0;1300.0;900.0;6.0;10.0;3000.0;9300.0;9400.0;61.0
3091;Totaal mannen en vrouwen;4;2;Totaal alle generaties;70% tot 95% AOW opbouw;Bijstandsuitkering;2005;4250.0;2800.0;9000.0;9400.0;81.0;100.0;200.0;200.0;1.0;1.0;2900.0;9200.0;9600.0;82.0
3092;Totaal mannen en vrouwen;4;2;Totaal alle generaties;70% tot 95% AOW opbouw;Overige uitkering;2005;700.0;2600.0;8500.0;8600.0;55.0;400.0;1200.0;500.0;3.0;13.0;3000.0;9700.0;9100.0;58.0
3093;Totaal mannen en vrouwen;4;2;Totaal alle generaties;70% tot 95% AOW opbouw;Pensioen;2005;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3094;Totaal mannen en vrouwen;4;2;Totaal alle generaties;70% tot 95% AOW opbouw;Scholier/student;2005;150.0;2600.0;7600.0;9100.0;196.0;200.0;500.0;700.0;14.0;6.0;2800.0;8100.0;9800.0;210.0
3095;Totaal mannen en vrouwen;4;2;Totaal alle generaties;70% tot 95% AOW opbouw;Overig inactief;2005;5250.0;2500.0;7900.0;8300.0;407.0;100.0;400.0;400.0;20.0;13.0;2600.0;8300.0;8700.0;427.0
3096;Totaal mannen en vrouwen;4;2;Totaal alle generaties;95% of meer AOW opbouw;Totaal inactieven;2005;21100.0;3200.0;9900.0;9500.0;92.0;300.0;900.0;700.0;7.0;8.0;3500.0;10800.0;10200.0;99.0
3097;Totaal mannen en vrouwen;4;2;Totaal alle generaties;95% of meer AOW opbouw;Arbeidsongeschiktheidsuitkering;2005;3400.0;3200.0;10000.0;9500.0;67.0;400.0;1400.0;1000.0;7.0;10.0;3600.0;11400.0;10500.0;74.0
3098;Totaal mannen en vrouwen;4;2;Totaal alle generaties;95% of meer AOW opbouw;Werkloosheidsuitkering;2005;2150.0;3100.0;9600.0;9300.0;54.0;500.0;1600.0;1300.0;7.0;12.0;3600.0;11200.0;10600.0;61.0
3099;Totaal mannen en vrouwen;4;2;Totaal alle generaties;95% of meer AOW opbouw;Bijstandsuitkering;2005;6650.0;3400.0;10700.0;10200.0;84.0;100.0;300.0;200.0;2.0;1.0;3500.0;11000.0;10400.0;86.0
3100;Totaal mannen en vrouwen;4;2;Totaal alle generaties;95% of meer AOW opbouw;Overige uitkering;2005;1450.0;3100.0;9700.0;9100.0;52.0;600.0;1900.0;1100.0;6.0;12.0;3700.0;11600.0;10200.0;58.0
3101;Totaal mannen en vrouwen;4;2;Totaal alle generaties;95% of meer AOW opbouw;Pensioen;2005;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3102;Totaal mannen en vrouwen;4;2;Totaal alle generaties;95% of meer AOW opbouw;Scholier/student;2005;450.0;3200.0;9600.0;10000.0;172.0;300.0;1100.0;1200.0;21.0;7.0;3500.0;10700.0;11200.0;193.0
3103;Totaal mannen en vrouwen;4;2;Totaal alle generaties;95% of meer AOW opbouw;Overig inactief;2005;6950.0;3000.0;9200.0;8800.0;287.0;300.0;800.0;700.0;23.0;12.0;3300.0;10000.0;9500.0;310.0
3104;Totaal mannen en vrouwen;4;2;Eerste generatie allochtonen;Totaal alle AOW percentages;Totaal inactieven;2005;66150.0;1800.0;5700.0;7900.0;116.0;100.0;400.0;400.0;5.0;7.0;1900.0;6100.0;8300.0;121.0
3105;Totaal mannen en vrouwen;4;2;Eerste generatie allochtonen;Totaal alle AOW percentages;Arbeidsongeschiktheidsuitkering;2005;4350.0;2800.0;8700.0;8800.0;62.0;400.0;1100.0;1000.0;7.0;10.0;3200.0;9800.0;9800.0;69.0
3106;Totaal mannen en vrouwen;4;2;Eerste generatie allochtonen;Totaal alle AOW percentages;Werkloosheidsuitkering;2005;3900.0;2400.0;7400.0;8400.0;52.0;500.0;1400.0;1000.0;6.0;10.0;2900.0;8800.0;9400.0;58.0
3107;Totaal mannen en vrouwen;4;2;Eerste generatie allochtonen;Totaal alle AOW percentages;Bijstandsuitkering;2005;20300.0;2100.0;6700.0;8600.0;76.0;100.0;200.0;200.0;1.0;1.0;2200.0;6900.0;8800.0;77.0
3108;Totaal mannen en vrouwen;4;2;Eerste generatie allochtonen;Totaal alle AOW percentages;Overige uitkering;2005;2650.0;2400.0;7500.0;8300.0;52.0;400.0;1400.0;800.0;5.0;11.0;2800.0;8900.0;9100.0;57.0
3109;Totaal mannen en vrouwen;4;2;Eerste generatie allochtonen;Totaal alle AOW percentages;Pensioen;2005;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3110;Totaal mannen en vrouwen;4;2;Eerste generatie allochtonen;Totaal alle AOW percentages;Scholier/student;2005;1900.0;1300.0;3900.0;7900.0;237.0;100.0;400.0;600.0;19.0;6.0;1400.0;4300.0;8500.0;256.0
3111;Totaal mannen en vrouwen;4;2;Eerste generatie allochtonen;Totaal alle AOW percentages;Overig inactief;2005;31700.0;1500.0;4700.0;7400.0;484.0;100.0;300.0;300.0;18.0;10.0;1600.0;5000.0;7700.0;502.0
3112;Totaal mannen en vrouwen;4;2;Eerste generatie allochtonen;Minder dan 70% AOW opbouw;Totaal inactieven;2005;38650.0;1000.0;3200.0;7100.0;138.0;100.0;300.0;200.0;5.0;6.0;1100.0;3500.0;7300.0;143.0
3113;Totaal mannen en vrouwen;4;2;Eerste generatie allochtonen;Minder dan 70% AOW opbouw;Arbeidsongeschiktheidsuitkering;2005;800.0;1600.0;5100.0;7500.0;53.0;400.0;1200.0;1000.0;7.0;10.0;2000.0;6300.0;8500.0;60.0
3114;Totaal mannen en vrouwen;4;2;Eerste generatie allochtonen;Minder dan 70% AOW opbouw;Werkloosheidsuitkering;2005;1400.0;1500.0;4400.0;7300.0;46.0;400.0;1300.0;900.0;6.0;8.0;1900.0;5700.0;8200.0;52.0
3115;Totaal mannen en vrouwen;4;2;Eerste generatie allochtonen;Minder dan 70% AOW opbouw;Bijstandsuitkering;2005;11200.0;1300.0;4100.0;7700.0;70.0;0.0;100.0;100.0;1.0;0.0;1300.0;4200.0;7800.0;71.0
3116;Totaal mannen en vrouwen;4;2;Eerste generatie allochtonen;Minder dan 70% AOW opbouw;Overige uitkering;2005;950.0;1400.0;4400.0;7400.0;49.0;300.0;1100.0;700.0;5.0;10.0;1700.0;5500.0;8100.0;54.0
3117;Totaal mannen en vrouwen;4;2;Eerste generatie allochtonen;Minder dan 70% AOW opbouw;Pensioen;2005;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3118;Totaal mannen en vrouwen;4;2;Eerste generatie allochtonen;Minder dan 70% AOW opbouw;Scholier/student;2005;1550.0;900.0;2600.0;7500.0;267.0;100.0;200.0;500.0;17.0;5.0;1000.0;2800.0;8000.0;284.0
3119;Totaal mannen en vrouwen;4;2;Eerste generatie allochtonen;Minder dan 70% AOW opbouw;Overig inactief;2005;21550.0;900.0;2800.0;6900.0;618.0;100.0;200.0;200.0;15.0;8.0;1000.0;3000.0;7100.0;633.0
3120;Totaal mannen en vrouwen;4;2;Eerste generatie allochtonen;70% tot 95% AOW opbouw;Totaal inactieven;2005;11650.0;2600.0;8400.0;8700.0;106.0;200.0;500.0;400.0;5.0;8.0;2800.0;8900.0;9100.0;111.0
3121;Totaal mannen en vrouwen;4;2;Eerste generatie allochtonen;70% tot 95% AOW opbouw;Arbeidsongeschiktheidsuitkering;2005;1100.0;2600.0;8400.0;8400.0;60.0;400.0;1200.0;1400.0;10.0;12.0;3000.0;9600.0;9800.0;70.0
3122;Totaal mannen en vrouwen;4;2;Eerste generatie allochtonen;70% tot 95% AOW opbouw;Werkloosheidsuitkering;2005;950.0;2600.0;8000.0;8500.0;55.0;400.0;1200.0;800.0;5.0;11.0;3000.0;9200.0;9300.0;60.0
3123;Totaal mannen en vrouwen;4;2;Eerste generatie allochtonen;70% tot 95% AOW opbouw;Bijstandsuitkering;2005;3950.0;2800.0;9100.0;9400.0;80.0;100.0;200.0;200.0;1.0;1.0;2900.0;9300.0;9600.0;81.0
3124;Totaal mannen en vrouwen;4;2;Eerste generatie allochtonen;70% tot 95% AOW opbouw;Overige uitkering;2005;650.0;2600.0;8500.0;8600.0;56.0;400.0;1300.0;500.0;3.0;14.0;3000.0;9800.0;9100.0;59.0
3125;Totaal mannen en vrouwen;4;2;Eerste generatie allochtonen;70% tot 95% AOW opbouw;Pensioen;2005;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3126;Totaal mannen en vrouwen;4;2;Eerste generatie allochtonen;70% tot 95% AOW opbouw;Scholier/student;2005;150.0;2500.0;7600.0;9000.0;191.0;200.0;500.0;700.0;15.0;8.0;2700.0;8100.0;9700.0;206.0
3127;Totaal mannen en vrouwen;4;2;Eerste generatie allochtonen;70% tot 95% AOW opbouw;Overig inactief;2005;4850.0;2500.0;7900.0;8200.0;429.0;100.0;400.0;300.0;18.0;13.0;2600.0;8300.0;8500.0;447.0
3128;Totaal mannen en vrouwen;4;2;Eerste generatie allochtonen;95% of meer AOW opbouw;Totaal inactieven;2005;15800.0;3200.0;9900.0;9300.0;94.0;300.0;800.0;600.0;6.0;8.0;3500.0;10700.0;9900.0;100.0
3129;Totaal mannen en vrouwen;4;2;Eerste generatie allochtonen;95% of meer AOW opbouw;Arbeidsongeschiktheidsuitkering;2005;2450.0;3200.0;10000.0;9400.0;66.0;300.0;1000.0;900.0;6.0;10.0;3500.0;11000.0;10300.0;72.0
3130;Totaal mannen en vrouwen;4;2;Eerste generatie allochtonen;95% of meer AOW opbouw;Werkloosheidsuitkering;2005;1550.0;3100.0;9700.0;9200.0;55.0;500.0;1500.0;1300.0;8.0;11.0;3600.0;11200.0;10500.0;63.0
3131;Totaal mannen en vrouwen;4;2;Eerste generatie allochtonen;95% of meer AOW opbouw;Bijstandsuitkering;2005;5150.0;3400.0;10700.0;10100.0;84.0;100.0;300.0;200.0;2.0;1.0;3500.0;11000.0;10300.0;86.0
3132;Totaal mannen en vrouwen;4;2;Eerste generatie allochtonen;95% of meer AOW opbouw;Overige uitkering;2005;1100.0;3100.0;9700.0;9000.0;52.0;600.0;1900.0;1000.0;6.0;11.0;3700.0;11600.0;10000.0;58.0
3133;Totaal mannen en vrouwen;4;2;Eerste generatie allochtonen;95% of meer AOW opbouw;Pensioen;2005;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3134;Totaal mannen en vrouwen;4;2;Eerste generatie allochtonen;95% of meer AOW opbouw;Scholier/student;2005;250.0;3200.0;9700.0;9800.0;167.0;400.0;1300.0;1400.0;24.0;6.0;3600.0;11000.0;11200.0;191.0
3135;Totaal mannen en vrouwen;4;2;Eerste generatie allochtonen;95% of meer AOW opbouw;Overig inactief;2005;5300.0;2900.0;9200.0;8700.0;305.0;300.0;800.0;700.0;23.0;12.0;3200.0;10000.0;9400.0;328.0
3136;Totaal mannen en vrouwen;4;2;Tweede generatie allochtonen;Totaal alle AOW percentages;Totaal inactieven;2005;6500.0;3200.0;9500.0;9700.0;92.0;400.0;1200.0;900.0;8.0;9.0;3600.0;10700.0;10600.0;100.0
3137;Totaal mannen en vrouwen;4;2;Tweede generatie allochtonen;Totaal alle AOW percentages;Arbeidsongeschiktheidsuitkering;2005;1050.0;3200.0;9900.0;9800.0;68.0;700.0;2300.0;1500.0;10.0;11.0;3900.0;12200.0;11300.0;78.0
3138;Totaal mannen en vrouwen;4;2;Tweede generatie allochtonen;Totaal alle AOW percentages;Werkloosheidsuitkering;2005;700.0;3100.0;9200.0;9400.0;51.0;600.0;1600.0;1200.0;7.0;13.0;3700.0;10800.0;10600.0;58.0
3139;Totaal mannen en vrouwen;4;2;Tweede generatie allochtonen;Totaal alle AOW percentages;Bijstandsuitkering;2005;1800.0;3400.0;10300.0;10400.0;84.0;100.0;400.0;300.0;2.0;1.0;3500.0;10700.0;10700.0;86.0
3140;Totaal mannen en vrouwen;4;2;Tweede generatie allochtonen;Totaal alle AOW percentages;Overige uitkering;2005;450.0;3000.0;9400.0;9300.0;52.0;600.0;1900.0;1200.0;7.0;13.0;3600.0;11300.0;10500.0;59.0
3141;Totaal mannen en vrouwen;4;2;Tweede generatie allochtonen;Totaal alle AOW percentages;Pensioen;2005;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3142;Totaal mannen en vrouwen;4;2;Tweede generatie allochtonen;Totaal alle AOW percentages;Scholier/student;2005;250.0;3100.0;9100.0;10000.0;180.0;200.0;700.0;1000.0;17.0;7.0;3300.0;9800.0;11000.0;197.0
3143;Totaal mannen en vrouwen;4;2;Tweede generatie allochtonen;Totaal alle AOW percentages;Overig inactief;2005;2150.0;3000.0;9000.0;9300.0;250.0;300.0;1000.0;900.0;24.0;14.0;3300.0;10000.0;10200.0;274.0
3144;Totaal mannen en vrouwen;4;2;Tweede generatie allochtonen;Minder dan 70% AOW opbouw;Totaal inactieven;2005;200.0;2000.0;5900.0;8600.0;113.0;200.0;500.0;300.0;4.0;3.0;2200.0;6400.0;8900.0;117.0
3145;Totaal mannen en vrouwen;4;2;Tweede generatie allochtonen;Minder dan 70% AOW opbouw;Arbeidsongeschiktheidsuitkering;2005;0.0;;;;;;;;;;;;;
3146;Totaal mannen en vrouwen;4;2;Tweede generatie allochtonen;Minder dan 70% AOW opbouw;Werkloosheidsuitkering;2005;0.0;;;;;;;;;;;;;
3147;Totaal mannen en vrouwen;4;2;Tweede generatie allochtonen;Minder dan 70% AOW opbouw;Bijstandsuitkering;2005;50.0;2100.0;6200.0;9000.0;78.0;200.0;500.0;200.0;2.0;0.0;2300.0;6700.0;9200.0;80.0
3148;Totaal mannen en vrouwen;4;2;Tweede generatie allochtonen;Minder dan 70% AOW opbouw;Overige uitkering;2005;0.0;;;;;;;;;;;;;
3149;Totaal mannen en vrouwen;4;2;Tweede generatie allochtonen;Minder dan 70% AOW opbouw;Pensioen;2005;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3150;Totaal mannen en vrouwen;4;2;Tweede generatie allochtonen;Minder dan 70% AOW opbouw;Scholier/student;2005;0.0;;;;;;;;;;;;;
3151;Totaal mannen en vrouwen;4;2;Tweede generatie allochtonen;Minder dan 70% AOW opbouw;Overig inactief;2005;100.0;2000.0;5800.0;8600.0;337.0;100.0;200.0;300.0;11.0;3.0;2100.0;6000.0;8900.0;348.0
3152;Totaal mannen en vrouwen;4;2;Tweede generatie allochtonen;70% tot 95% AOW opbouw;Totaal inactieven;2005;1000.0;2800.0;8300.0;9400.0;106.0;300.0;1000.0;1100.0;12.0;6.0;3100.0;9300.0;10500.0;118.0
3153;Totaal mannen en vrouwen;4;2;Tweede generatie allochtonen;70% tot 95% AOW opbouw;Arbeidsongeschiktheidsuitkering;2005;100.0;2700.0;8100.0;8900.0;60.0;900.0;3000.0;2700.0;18.0;11.0;3600.0;11100.0;11600.0;78.0
3154;Totaal mannen en vrouwen;4;2;Tweede generatie allochtonen;70% tot 95% AOW opbouw;Werkloosheidsuitkering;2005;100.0;2700.0;7900.0;8900.0;51.0;500.0;1400.0;1900.0;11.0;9.0;3200.0;9300.0;10800.0;62.0
3155;Totaal mannen en vrouwen;4;2;Tweede generatie allochtonen;70% tot 95% AOW opbouw;Bijstandsuitkering;2005;300.0;3000.0;8900.0;10100.0;87.0;100.0;400.0;300.0;3.0;0.0;3100.0;9300.0;10400.0;90.0
3156;Totaal mannen en vrouwen;4;2;Tweede generatie allochtonen;70% tot 95% AOW opbouw;Overige uitkering;2005;50.0;2700.0;8000.0;8900.0;50.0;300.0;900.0;800.0;4.0;6.0;3000.0;8900.0;9700.0;54.0
3157;Totaal mannen en vrouwen;4;2;Tweede generatie allochtonen;70% tot 95% AOW opbouw;Pensioen;2005;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3158;Totaal mannen en vrouwen;4;2;Tweede generatie allochtonen;70% tot 95% AOW opbouw;Scholier/student;2005;50.0;2700.0;7600.0;9600.0;218.0;100.0;400.0;500.0;10.0;0.0;2800.0;8000.0;10100.0;228.0
3159;Totaal mannen en vrouwen;4;2;Tweede generatie allochtonen;70% tot 95% AOW opbouw;Overig inactief;2005;400.0;2800.0;8200.0;9300.0;266.0;300.0;900.0;1100.0;33.0;10.0;3100.0;9100.0;10400.0;299.0
3160;Totaal mannen en vrouwen;4;2;Tweede generatie allochtonen;95% of meer AOW opbouw;Totaal inactieven;2005;5300.0;3300.0;9900.0;9800.0;90.0;400.0;1200.0;900.0;8.0;10.0;3700.0;11100.0;10700.0;98.0
3161;Totaal mannen en vrouwen;4;2;Tweede generatie allochtonen;95% of meer AOW opbouw;Arbeidsongeschiktheidsuitkering;2005;950.0;3300.0;10100.0;9900.0;69.0;700.0;2300.0;1400.0;10.0;11.0;4000.0;12400.0;11300.0;79.0
3162;Totaal mannen en vrouwen;4;2;Tweede generatie allochtonen;95% of meer AOW opbouw;Werkloosheidsuitkering;2005;600.0;3100.0;9500.0;9500.0;52.0;600.0;1700.0;1200.0;6.0;13.0;3700.0;11200.0;10700.0;58.0
3163;Totaal mannen en vrouwen;4;2;Tweede generatie allochtonen;95% of meer AOW opbouw;Bijstandsuitkering;2005;1500.0;3500.0;10700.0;10600.0;83.0;100.0;400.0;300.0;2.0;1.0;3600.0;11100.0;10900.0;85.0
3164;Totaal mannen en vrouwen;4;2;Tweede generatie allochtonen;95% of meer AOW opbouw;Overige uitkering;2005;400.0;3100.0;9700.0;9400.0;52.0;600.0;2100.0;1300.0;7.0;14.0;3700.0;11800.0;10700.0;59.0
3165;Totaal mannen en vrouwen;4;2;Tweede generatie allochtonen;95% of meer AOW opbouw;Pensioen;2005;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3166;Totaal mannen en vrouwen;4;2;Tweede generatie allochtonen;95% of meer AOW opbouw;Scholier/student;2005;200.0;3200.0;9500.0;10100.0;177.0;300.0;800.0;1000.0;18.0;9.0;3500.0;10300.0;11100.0;195.0
3167;Totaal mannen en vrouwen;4;2;Tweede generatie allochtonen;95% of meer AOW opbouw;Overig inactief;2005;1650.0;3100.0;9400.0;9300.0;244.0;300.0;1000.0;800.0;22.0;15.0;3400.0;10400.0;10100.0;266.0
3168;Totaal mannen en vrouwen;4;2;Autochtonen;Totaal alle AOW percentages;Totaal inactieven;2005;;;;;;;;;;;;;;
3169;Totaal mannen en vrouwen;4;2;Autochtonen;Totaal alle AOW percentages;Arbeidsongeschiktheidsuitkering;2005;;;;;;;;;;;;;;
3170;Totaal mannen en vrouwen;4;2;Autochtonen;Totaal alle AOW percentages;Werkloosheidsuitkering;2005;;;;;;;;;;;;;;
3171;Totaal mannen en vrouwen;4;2;Autochtonen;Totaal alle AOW percentages;Bijstandsuitkering;2005;;;;;;;;;;;;;;
3172;Totaal mannen en vrouwen;4;2;Autochtonen;Totaal alle AOW percentages;Overige uitkering;2005;;;;;;;;;;;;;;
3173;Totaal mannen en vrouwen;4;2;Autochtonen;Totaal alle AOW percentages;Pensioen;2005;;;;;;;;;;;;;;
3174;Totaal mannen en vrouwen;4;2;Autochtonen;Totaal alle AOW percentages;Scholier/student;2005;;;;;;;;;;;;;;
3175;Totaal mannen en vrouwen;4;2;Autochtonen;Totaal alle AOW percentages;Overig inactief;2005;;;;;;;;;;;;;;
3176;Totaal mannen en vrouwen;4;2;Autochtonen;Minder dan 70% AOW opbouw;Totaal inactieven;2005;;;;;;;;;;;;;;
3177;Totaal mannen en vrouwen;4;2;Autochtonen;Minder dan 70% AOW opbouw;Arbeidsongeschiktheidsuitkering;2005;;;;;;;;;;;;;;
3178;Totaal mannen en vrouwen;4;2;Autochtonen;Minder dan 70% AOW opbouw;Werkloosheidsuitkering;2005;;;;;;;;;;;;;;
3179;Totaal mannen en vrouwen;4;2;Autochtonen;Minder dan 70% AOW opbouw;Bijstandsuitkering;2005;;;;;;;;;;;;;;
3180;Totaal mannen en vrouwen;4;2;Autochtonen;Minder dan 70% AOW opbouw;Overige uitkering;2005;;;;;;;;;;;;;;
3181;Totaal mannen en vrouwen;4;2;Autochtonen;Minder dan 70% AOW opbouw;Pensioen;2005;;;;;;;;;;;;;;
3182;Totaal mannen en vrouwen;4;2;Autochtonen;Minder dan 70% AOW opbouw;Scholier/student;2005;;;;;;;;;;;;;;
3183;Totaal mannen en vrouwen;4;2;Autochtonen;Minder dan 70% AOW opbouw;Overig inactief;2005;;;;;;;;;;;;;;
3184;Totaal mannen en vrouwen;4;2;Autochtonen;70% tot 95% AOW opbouw;Totaal inactieven;2005;;;;;;;;;;;;;;
3185;Totaal mannen en vrouwen;4;2;Autochtonen;70% tot 95% AOW opbouw;Arbeidsongeschiktheidsuitkering;2005;;;;;;;;;;;;;;
3186;Totaal mannen en vrouwen;4;2;Autochtonen;70% tot 95% AOW opbouw;Werkloosheidsuitkering;2005;;;;;;;;;;;;;;
3187;Totaal mannen en vrouwen;4;2;Autochtonen;70% tot 95% AOW opbouw;Bijstandsuitkering;2005;;;;;;;;;;;;;;
3188;Totaal mannen en vrouwen;4;2;Autochtonen;70% tot 95% AOW opbouw;Overige uitkering;2005;;;;;;;;;;;;;;
3189;Totaal mannen en vrouwen;4;2;Autochtonen;70% tot 95% AOW opbouw;Pensioen;2005;;;;;;;;;;;;;;
3190;Totaal mannen en vrouwen;4;2;Autochtonen;70% tot 95% AOW opbouw;Scholier/student;2005;;;;;;;;;;;;;;
3191;Totaal mannen en vrouwen;4;2;Autochtonen;70% tot 95% AOW opbouw;Overig inactief;2005;;;;;;;;;;;;;;
3192;Totaal mannen en vrouwen;4;2;Autochtonen;95% of meer AOW opbouw;Totaal inactieven;2005;;;;;;;;;;;;;;
3193;Totaal mannen en vrouwen;4;2;Autochtonen;95% of meer AOW opbouw;Arbeidsongeschiktheidsuitkering;2005;;;;;;;;;;;;;;
3194;Totaal mannen en vrouwen;4;2;Autochtonen;95% of meer AOW opbouw;Werkloosheidsuitkering;2005;;;;;;;;;;;;;;
3195;Totaal mannen en vrouwen;4;2;Autochtonen;95% of meer AOW opbouw;Bijstandsuitkering;2005;;;;;;;;;;;;;;
3196;Totaal mannen en vrouwen;4;2;Autochtonen;95% of meer AOW opbouw;Overige uitkering;2005;;;;;;;;;;;;;;
3197;Totaal mannen en vrouwen;4;2;Autochtonen;95% of meer AOW opbouw;Pensioen;2005;;;;;;;;;;;;;;
3198;Totaal mannen en vrouwen;4;2;Autochtonen;95% of meer AOW opbouw;Scholier/student;2005;;;;;;;;;;;;;;
3199;Totaal mannen en vrouwen;4;2;Autochtonen;95% of meer AOW opbouw;Overig inactief;2005;;;;;;;;;;;;;;
3200;Totaal mannen en vrouwen;5;0;Totaal alle generaties;Totaal alle AOW percentages;Totaal inactieven;2005;279350.0;3400.0;13000.0;8500.0;104.0;700.0;2500.0;1400.0;17.0;31.0;4100.0;15500.0;9900.0;121.0
3201;Totaal mannen en vrouwen;5;0;Totaal alle generaties;Totaal alle AOW percentages;Arbeidsongeschiktheidsuitkering;2005;44850.0;4100.0;15400.0;9400.0;64.0;900.0;3400.0;2400.0;16.0;26.0;5000.0;18800.0;11800.0;80.0
3202;Totaal mannen en vrouwen;5;0;Totaal alle generaties;Totaal alle AOW percentages;Werkloosheidsuitkering;2005;26150.0;3600.0;13500.0;8700.0;46.0;1300.0;4900.0;2400.0;13.0;32.0;4900.0;18400.0;11100.0;59.0
3203;Totaal mannen en vrouwen;5;0;Totaal alle generaties;Totaal alle AOW percentages;Bijstandsuitkering;2005;49350.0;3500.0;13300.0;9200.0;77.0;100.0;500.0;200.0;2.0;1.0;3600.0;13800.0;9400.0;79.0
3204;Totaal mannen en vrouwen;5;0;Totaal alle generaties;Totaal alle AOW percentages;Overige uitkering;2005;14650.0;3700.0;14200.0;8900.0;48.0;1700.0;6800.0;3100.0;16.0;32.0;5400.0;21000.0;12000.0;64.0
3205;Totaal mannen en vrouwen;5;0;Totaal alle generaties;Totaal alle AOW percentages;Pensioen;2005;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3206;Totaal mannen en vrouwen;5;0;Totaal alle generaties;Totaal alle AOW percentages;Scholier/student;2005;3150.0;3100.0;12000.0;8000.0;177.0;800.0;3200.0;1600.0;34.0;43.0;3900.0;15200.0;9600.0;211.0
3207;Totaal mannen en vrouwen;5;0;Totaal alle generaties;Totaal alle AOW percentages;Overig inactief;2005;139250.0;3000.0;12100.0;7800.0;456.0;500.0;2100.0;1100.0;63.0;43.0;3500.0;14200.0;8900.0;519.0
3208;Totaal mannen en vrouwen;5;0;Totaal alle generaties;Minder dan 70% AOW opbouw;Totaal inactieven;2005;62150.0;1400.0;5400.0;6600.0;106.0;200.0;700.0;400.0;7.0;10.0;1600.0;6100.0;7000.0;113.0
3209;Totaal mannen en vrouwen;5;0;Totaal alle generaties;Minder dan 70% AOW opbouw;Arbeidsongeschiktheidsuitkering;2005;2800.0;2200.0;8100.0;7300.0;48.0;800.0;3000.0;1900.0;12.0;14.0;3000.0;11100.0;9200.0;60.0
3210;Totaal mannen en vrouwen;5;0;Totaal alle generaties;Minder dan 70% AOW opbouw;Werkloosheidsuitkering;2005;3850.0;1900.0;7100.0;7000.0;39.0;700.0;2400.0;1300.0;7.0;16.0;2600.0;9500.0;8300.0;46.0
3211;Totaal mannen en vrouwen;5;0;Totaal alle generaties;Minder dan 70% AOW opbouw;Bijstandsuitkering;2005;16950.0;1700.0;6400.0;7200.0;64.0;100.0;200.0;100.0;1.0;0.0;1800.0;6600.0;7300.0;65.0
3212;Totaal mannen en vrouwen;5;0;Totaal alle generaties;Minder dan 70% AOW opbouw;Overige uitkering;2005;2100.0;1900.0;7000.0;7100.0;42.0;600.0;2200.0;1000.0;6.0;14.0;2500.0;9200.0;8100.0;48.0
3213;Totaal mannen en vrouwen;5;0;Totaal alle generaties;Minder dan 70% AOW opbouw;Pensioen;2005;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3214;Totaal mannen en vrouwen;5;0;Totaal alle generaties;Minder dan 70% AOW opbouw;Scholier/student;2005;850.0;1200.0;4400.0;6400.0;180.0;200.0;700.0;600.0;16.0;16.0;1400.0;5100.0;7000.0;196.0
