ID;Geslacht;TypeWerkenden;BedrijfstakkenBranchesSBI2008;Perioden;WerkzamePersonen_1;Banen_2;Arbeidsjaren_3;GewerkteUren_4
519;Totaal mannen en vrouwen;Totaal;21 Farmaceutische industrie;2021;17.0;23.0;20.0;36.0
520;Totaal mannen en vrouwen;Totaal;21 Farmaceutische industrie;2022;18.0;24.0;21.0;36.0
521;Totaal mannen en vrouwen;Totaal;21 Farmaceutische industrie;2023;20.0;25.0;22.0;39.0
522;Totaal mannen en vrouwen;Totaal;22 Rubber- en kunststofproductindustrie;1995;31.0;32.0;30.0;56.0
523;Totaal mannen en vrouwen;Totaal;22 Rubber- en kunststofproductindustrie;1996;30.0;31.0;29.0;54.0
524;Totaal mannen en vrouwen;Totaal;22 Rubber- en kunststofproductindustrie;1997;32.0;33.0;31.0;58.0
525;Totaal mannen en vrouwen;Totaal;22 Rubber- en kunststofproductindustrie;1998;33.0;34.0;32.0;59.0
526;Totaal mannen en vrouwen;Totaal;22 Rubber- en kunststofproductindustrie;1999;34.0;35.0;32.0;59.0
527;Totaal mannen en vrouwen;Totaal;22 Rubber- en kunststofproductindustrie;2000;35.0;36.0;33.0;60.0
528;Totaal mannen en vrouwen;Totaal;22 Rubber- en kunststofproductindustrie;2001;35.0;36.0;33.0;60.0
529;Totaal mannen en vrouwen;Totaal;22 Rubber- en kunststofproductindustrie;2002;34.0;35.0;33.0;59.0
530;Totaal mannen en vrouwen;Totaal;22 Rubber- en kunststofproductindustrie;2003;34.0;34.0;31.0;57.0
531;Totaal mannen en vrouwen;Totaal;22 Rubber- en kunststofproductindustrie;2004;33.0;34.0;31.0;57.0
532;Totaal mannen en vrouwen;Totaal;22 Rubber- en kunststofproductindustrie;2005;33.0;34.0;31.0;55.0
533;Totaal mannen en vrouwen;Totaal;22 Rubber- en kunststofproductindustrie;2006;33.0;33.0;30.0;55.0
534;Totaal mannen en vrouwen;Totaal;22 Rubber- en kunststofproductindustrie;2007;33.0;34.0;31.0;55.0
535;Totaal mannen en vrouwen;Totaal;22 Rubber- en kunststofproductindustrie;2008;34.0;34.0;31.0;56.0
536;Totaal mannen en vrouwen;Totaal;22 Rubber- en kunststofproductindustrie;2009;32.0;32.0;29.0;52.0
537;Totaal mannen en vrouwen;Totaal;22 Rubber- en kunststofproductindustrie;2010;30.0;31.0;28.0;51.0
538;Totaal mannen en vrouwen;Totaal;22 Rubber- en kunststofproductindustrie;2011;30.0;31.0;28.0;51.0
539;Totaal mannen en vrouwen;Totaal;22 Rubber- en kunststofproductindustrie;2012;30.0;31.0;28.0;50.0
540;Totaal mannen en vrouwen;Totaal;22 Rubber- en kunststofproductindustrie;2013;30.0;31.0;28.0;50.0
541;Totaal mannen en vrouwen;Totaal;22 Rubber- en kunststofproductindustrie;2014;30.0;31.0;28.0;51.0
542;Totaal mannen en vrouwen;Totaal;22 Rubber- en kunststofproductindustrie;2015;31.0;31.0;29.0;52.0
543;Totaal mannen en vrouwen;Totaal;22 Rubber- en kunststofproductindustrie;2016;32.0;32.0;30.0;53.0
544;Totaal mannen en vrouwen;Totaal;22 Rubber- en kunststofproductindustrie;2017;33.0;34.0;31.0;55.0
545;Totaal mannen en vrouwen;Totaal;22 Rubber- en kunststofproductindustrie;2018;32.0;33.0;30.0;53.0
546;Totaal mannen en vrouwen;Totaal;22 Rubber- en kunststofproductindustrie;2019;33.0;34.0;31.0;54.0
547;Totaal mannen en vrouwen;Totaal;22 Rubber- en kunststofproductindustrie;2020;33.0;34.0;31.0;48.0
548;Totaal mannen en vrouwen;Totaal;22 Rubber- en kunststofproductindustrie;2021;33.0;34.0;31.0;51.0
549;Totaal mannen en vrouwen;Totaal;22 Rubber- en kunststofproductindustrie;2022;34.0;35.0;32.0;55.0
550;Totaal mannen en vrouwen;Totaal;22 Rubber- en kunststofproductindustrie;2023;34.0;35.0;32.0;55.0
551;Totaal mannen en vrouwen;Totaal;22-23 Kunststof- en bouwmateriaalindustr;1995;62.0;64.0;60.0;110.0
552;Totaal mannen en vrouwen;Totaal;22-23 Kunststof- en bouwmateriaalindustr;1996;61.0;63.0;59.0;110.0
553;Totaal mannen en vrouwen;Totaal;22-23 Kunststof- en bouwmateriaalindustr;1997;64.0;66.0;61.0;114.0
554;Totaal mannen en vrouwen;Totaal;22-23 Kunststof- en bouwmateriaalindustr;1998;66.0;68.0;63.0;117.0
555;Totaal mannen en vrouwen;Totaal;22-23 Kunststof- en bouwmateriaalindustr;1999;67.0;69.0;63.0;116.0
556;Totaal mannen en vrouwen;Totaal;22-23 Kunststof- en bouwmateriaalindustr;2000;68.0;70.0;64.0;117.0
557;Totaal mannen en vrouwen;Totaal;22-23 Kunststof- en bouwmateriaalindustr;2001;69.0;70.0;65.0;117.0
558;Totaal mannen en vrouwen;Totaal;22-23 Kunststof- en bouwmateriaalindustr;2002;67.0;68.0;63.0;114.0
559;Totaal mannen en vrouwen;Totaal;22-23 Kunststof- en bouwmateriaalindustr;2003;64.0;66.0;60.0;110.0
560;Totaal mannen en vrouwen;Totaal;22-23 Kunststof- en bouwmateriaalindustr;2004;63.0;64.0;59.0;108.0
561;Totaal mannen en vrouwen;Totaal;22-23 Kunststof- en bouwmateriaalindustr;2005;62.0;63.0;58.0;105.0
562;Totaal mannen en vrouwen;Totaal;22-23 Kunststof- en bouwmateriaalindustr;2006;62.0;63.0;58.0;104.0
563;Totaal mannen en vrouwen;Totaal;22-23 Kunststof- en bouwmateriaalindustr;2007;62.0;63.0;58.0;104.0
564;Totaal mannen en vrouwen;Totaal;22-23 Kunststof- en bouwmateriaalindustr;2008;62.0;63.0;58.0;104.0
565;Totaal mannen en vrouwen;Totaal;22-23 Kunststof- en bouwmateriaalindustr;2009;59.0;61.0;56.0;99.0
566;Totaal mannen en vrouwen;Totaal;22-23 Kunststof- en bouwmateriaalindustr;2010;56.0;58.0;53.0;95.0
567;Totaal mannen en vrouwen;Totaal;22-23 Kunststof- en bouwmateriaalindustr;2011;56.0;57.0;52.0;95.0
568;Totaal mannen en vrouwen;Totaal;22-23 Kunststof- en bouwmateriaalindustr;2012;55.0;57.0;52.0;93.0
569;Totaal mannen en vrouwen;Totaal;22-23 Kunststof- en bouwmateriaalindustr;2013;53.0;54.0;50.0;90.0
570;Totaal mannen en vrouwen;Totaal;22-23 Kunststof- en bouwmateriaalindustr;2014;51.0;52.0;48.0;87.0
571;Totaal mannen en vrouwen;Totaal;22-23 Kunststof- en bouwmateriaalindustr;2015;51.0;53.0;48.0;88.0
572;Totaal mannen en vrouwen;Totaal;22-23 Kunststof- en bouwmateriaalindustr;2016;52.0;54.0;49.0;89.0
573;Totaal mannen en vrouwen;Totaal;22-23 Kunststof- en bouwmateriaalindustr;2017;54.0;55.0;51.0;91.0
574;Totaal mannen en vrouwen;Totaal;22-23 Kunststof- en bouwmateriaalindustr;2018;55.0;56.0;51.0;92.0
575;Totaal mannen en vrouwen;Totaal;22-23 Kunststof- en bouwmateriaalindustr;2019;55.0;57.0;52.0;93.0
576;Totaal mannen en vrouwen;Totaal;22-23 Kunststof- en bouwmateriaalindustr;2020;56.0;57.0;52.0;87.0
577;Totaal mannen en vrouwen;Totaal;22-23 Kunststof- en bouwmateriaalindustr;2021;56.0;57.0;52.0;91.0
578;Totaal mannen en vrouwen;Totaal;22-23 Kunststof- en bouwmateriaalindustr;2022;57.0;59.0;54.0;94.0
579;Totaal mannen en vrouwen;Totaal;22-23 Kunststof- en bouwmateriaalindustr;2023;57.0;58.0;53.0;93.0
580;Totaal mannen en vrouwen;Totaal;23 Bouwmaterialenindustrie;1995;31.0;32.0;29.0;54.0
581;Totaal mannen en vrouwen;Totaal;23 Bouwmaterialenindustrie;1996;32.0;32.0;29.0;56.0
582;Totaal mannen en vrouwen;Totaal;23 Bouwmaterialenindustrie;1997;32.0;33.0;30.0;56.0
583;Totaal mannen en vrouwen;Totaal;23 Bouwmaterialenindustrie;1998;33.0;33.0;31.0;57.0
584;Totaal mannen en vrouwen;Totaal;23 Bouwmaterialenindustrie;1999;33.0;34.0;31.0;57.0
585;Totaal mannen en vrouwen;Totaal;23 Bouwmaterialenindustrie;2000;33.0;34.0;31.0;57.0
586;Totaal mannen en vrouwen;Totaal;23 Bouwmaterialenindustrie;2001;33.0;34.0;31.0;57.0
587;Totaal mannen en vrouwen;Totaal;23 Bouwmaterialenindustrie;2002;32.0;33.0;30.0;55.0
588;Totaal mannen en vrouwen;Totaal;23 Bouwmaterialenindustrie;2003;31.0;31.0;29.0;53.0
589;Totaal mannen en vrouwen;Totaal;23 Bouwmaterialenindustrie;2004;29.0;30.0;28.0;51.0
590;Totaal mannen en vrouwen;Totaal;23 Bouwmaterialenindustrie;2005;29.0;30.0;27.0;49.0
591;Totaal mannen en vrouwen;Totaal;23 Bouwmaterialenindustrie;2006;29.0;30.0;27.0;49.0
592;Totaal mannen en vrouwen;Totaal;23 Bouwmaterialenindustrie;2007;29.0;29.0;27.0;49.0
593;Totaal mannen en vrouwen;Totaal;23 Bouwmaterialenindustrie;2008;28.0;29.0;27.0;49.0
594;Totaal mannen en vrouwen;Totaal;23 Bouwmaterialenindustrie;2009;28.0;28.0;26.0;47.0
595;Totaal mannen en vrouwen;Totaal;23 Bouwmaterialenindustrie;2010;26.0;27.0;25.0;44.0
596;Totaal mannen en vrouwen;Totaal;23 Bouwmaterialenindustrie;2011;25.0;26.0;24.0;44.0
597;Totaal mannen en vrouwen;Totaal;23 Bouwmaterialenindustrie;2012;25.0;26.0;23.0;42.0
598;Totaal mannen en vrouwen;Totaal;23 Bouwmaterialenindustrie;2013;23.0;24.0;22.0;40.0
599;Totaal mannen en vrouwen;Totaal;23 Bouwmaterialenindustrie;2014;21.0;22.0;20.0;37.0
600;Totaal mannen en vrouwen;Totaal;23 Bouwmaterialenindustrie;2015;21.0;21.0;20.0;36.0
601;Totaal mannen en vrouwen;Totaal;23 Bouwmaterialenindustrie;2016;21.0;21.0;20.0;36.0
602;Totaal mannen en vrouwen;Totaal;23 Bouwmaterialenindustrie;2017;21.0;22.0;20.0;37.0
603;Totaal mannen en vrouwen;Totaal;23 Bouwmaterialenindustrie;2018;22.0;23.0;21.0;38.0
604;Totaal mannen en vrouwen;Totaal;23 Bouwmaterialenindustrie;2019;22.0;23.0;21.0;39.0
605;Totaal mannen en vrouwen;Totaal;23 Bouwmaterialenindustrie;2020;23.0;23.0;21.0;38.0
606;Totaal mannen en vrouwen;Totaal;23 Bouwmaterialenindustrie;2021;23.0;23.0;21.0;39.0
607;Totaal mannen en vrouwen;Totaal;23 Bouwmaterialenindustrie;2022;23.0;24.0;22.0;39.0
608;Totaal mannen en vrouwen;Totaal;23 Bouwmaterialenindustrie;2023;23.0;23.0;21.0;38.0
609;Totaal mannen en vrouwen;Totaal;24 Basismetaalindustrie;1995;27.0;27.0;26.0;46.0
610;Totaal mannen en vrouwen;Totaal;24 Basismetaalindustrie;1996;26.0;26.0;26.0;45.0
611;Totaal mannen en vrouwen;Totaal;24 Basismetaalindustrie;1997;26.0;26.0;26.0;46.0
612;Totaal mannen en vrouwen;Totaal;24 Basismetaalindustrie;1998;26.0;26.0;26.0;46.0
613;Totaal mannen en vrouwen;Totaal;24 Basismetaalindustrie;1999;26.0;26.0;26.0;45.0
614;Totaal mannen en vrouwen;Totaal;24 Basismetaalindustrie;2000;26.0;26.0;25.0;44.0
615;Totaal mannen en vrouwen;Totaal;24 Basismetaalindustrie;2001;25.0;25.0;24.0;43.0
616;Totaal mannen en vrouwen;Totaal;24 Basismetaalindustrie;2002;24.0;24.0;23.0;41.0
617;Totaal mannen en vrouwen;Totaal;24 Basismetaalindustrie;2003;23.0;23.0;22.0;39.0
618;Totaal mannen en vrouwen;Totaal;24 Basismetaalindustrie;2004;22.0;22.0;22.0;39.0
619;Totaal mannen en vrouwen;Totaal;24 Basismetaalindustrie;2005;22.0;22.0;21.0;38.0
620;Totaal mannen en vrouwen;Totaal;24 Basismetaalindustrie;2006;21.0;22.0;21.0;37.0
621;Totaal mannen en vrouwen;Totaal;24 Basismetaalindustrie;2007;22.0;22.0;21.0;38.0
622;Totaal mannen en vrouwen;Totaal;24 Basismetaalindustrie;2008;22.0;22.0;22.0;38.0
623;Totaal mannen en vrouwen;Totaal;24 Basismetaalindustrie;2009;21.0;22.0;21.0;27.0
624;Totaal mannen en vrouwen;Totaal;24 Basismetaalindustrie;2010;21.0;21.0;20.0;33.0
625;Totaal mannen en vrouwen;Totaal;24 Basismetaalindustrie;2011;21.0;21.0;20.0;37.0
626;Totaal mannen en vrouwen;Totaal;24 Basismetaalindustrie;2012;20.0;20.0;20.0;35.0
627;Totaal mannen en vrouwen;Totaal;24 Basismetaalindustrie;2013;20.0;20.0;19.0;35.0
628;Totaal mannen en vrouwen;Totaal;24 Basismetaalindustrie;2014;19.0;20.0;19.0;34.0
629;Totaal mannen en vrouwen;Totaal;24 Basismetaalindustrie;2015;19.0;20.0;19.0;34.0
630;Totaal mannen en vrouwen;Totaal;24 Basismetaalindustrie;2016;20.0;20.0;19.0;34.0
631;Totaal mannen en vrouwen;Totaal;24 Basismetaalindustrie;2017;20.0;20.0;20.0;35.0
632;Totaal mannen en vrouwen;Totaal;24 Basismetaalindustrie;2018;21.0;22.0;21.0;37.0
633;Totaal mannen en vrouwen;Totaal;24 Basismetaalindustrie;2019;22.0;22.0;21.0;38.0
634;Totaal mannen en vrouwen;Totaal;24 Basismetaalindustrie;2020;21.0;21.0;21.0;36.0
635;Totaal mannen en vrouwen;Totaal;24 Basismetaalindustrie;2021;20.0;20.0;19.0;34.0
636;Totaal mannen en vrouwen;Totaal;24 Basismetaalindustrie;2022;20.0;20.0;20.0;35.0
637;Totaal mannen en vrouwen;Totaal;24 Basismetaalindustrie;2023;20.0;21.0;20.0;35.0
638;Totaal mannen en vrouwen;Totaal;24-25 Basismetaal, metaalprod.-industrie;1995;122.0;125.0;117.0;214.0
639;Totaal mannen en vrouwen;Totaal;24-25 Basismetaal, metaalprod.-industrie;1996;125.0;127.0;120.0;221.0
640;Totaal mannen en vrouwen;Totaal;24-25 Basismetaal, metaalprod.-industrie;1997;126.0;128.0;120.0;219.0
641;Totaal mannen en vrouwen;Totaal;24-25 Basismetaal, metaalprod.-industrie;1998;127.0;130.0;121.0;223.0
642;Totaal mannen en vrouwen;Totaal;24-25 Basismetaal, metaalprod.-industrie;1999;129.0;132.0;122.0;224.0
643;Totaal mannen en vrouwen;Totaal;24-25 Basismetaal, metaalprod.-industrie;2000;130.0;132.0;121.0;221.0
644;Totaal mannen en vrouwen;Totaal;24-25 Basismetaal, metaalprod.-industrie;2001;129.0;131.0;121.0;220.0
645;Totaal mannen en vrouwen;Totaal;24-25 Basismetaal, metaalprod.-industrie;2002;127.0;130.0;119.0;218.0
646;Totaal mannen en vrouwen;Totaal;24-25 Basismetaal, metaalprod.-industrie;2003;122.0;125.0;115.0;211.0
647;Totaal mannen en vrouwen;Totaal;24-25 Basismetaal, metaalprod.-industrie;2004;118.0;121.0;111.0;206.0
648;Totaal mannen en vrouwen;Totaal;24-25 Basismetaal, metaalprod.-industrie;2005;117.0;120.0;110.0;202.0
649;Totaal mannen en vrouwen;Totaal;24-25 Basismetaal, metaalprod.-industrie;2006;117.0;120.0;109.0;200.0
650;Totaal mannen en vrouwen;Totaal;24-25 Basismetaal, metaalprod.-industrie;2007;119.0;122.0;111.0;204.0
651;Totaal mannen en vrouwen;Totaal;24-25 Basismetaal, metaalprod.-industrie;2008;121.0;124.0;112.0;206.0
652;Totaal mannen en vrouwen;Totaal;24-25 Basismetaal, metaalprod.-industrie;2009;113.0;117.0;105.0;181.0
653;Totaal mannen en vrouwen;Totaal;24-25 Basismetaal, metaalprod.-industrie;2010;110.0;113.0;103.0;185.0
654;Totaal mannen en vrouwen;Totaal;24-25 Basismetaal, metaalprod.-industrie;2011;111.0;114.0;102.0;190.0
655;Totaal mannen en vrouwen;Totaal;24-25 Basismetaal, metaalprod.-industrie;2012;109.0;112.0;101.0;186.0
656;Totaal mannen en vrouwen;Totaal;24-25 Basismetaal, metaalprod.-industrie;2013;107.0;110.0;100.0;185.0
657;Totaal mannen en vrouwen;Totaal;24-25 Basismetaal, metaalprod.-industrie;2014;107.0;110.0;99.0;185.0
658;Totaal mannen en vrouwen;Totaal;24-25 Basismetaal, metaalprod.-industrie;2015;108.0;111.0;101.0;186.0
659;Totaal mannen en vrouwen;Totaal;24-25 Basismetaal, metaalprod.-industrie;2016;109.0;113.0;102.0;189.0
660;Totaal mannen en vrouwen;Totaal;24-25 Basismetaal, metaalprod.-industrie;2017;110.0;114.0;103.0;189.0
661;Totaal mannen en vrouwen;Totaal;24-25 Basismetaal, metaalprod.-industrie;2018;114.0;118.0;106.0;194.0
662;Totaal mannen en vrouwen;Totaal;24-25 Basismetaal, metaalprod.-industrie;2019;116.0;120.0;108.0;198.0
663;Totaal mannen en vrouwen;Totaal;24-25 Basismetaal, metaalprod.-industrie;2020;116.0;120.0;108.0;193.0
664;Totaal mannen en vrouwen;Totaal;24-25 Basismetaal, metaalprod.-industrie;2021;115.0;120.0;108.0;194.0
665;Totaal mannen en vrouwen;Totaal;24-25 Basismetaal, metaalprod.-industrie;2022;117.0;121.0;109.0;195.0
666;Totaal mannen en vrouwen;Totaal;24-25 Basismetaal, metaalprod.-industrie;2023;117.0;122.0;109.0;195.0
667;Totaal mannen en vrouwen;Totaal;25 Metaalproductenindustrie;1995;96.0;98.0;91.0;168.0
668;Totaal mannen en vrouwen;Totaal;25 Metaalproductenindustrie;1996;99.0;102.0;94.0;175.0
669;Totaal mannen en vrouwen;Totaal;25 Metaalproductenindustrie;1997;100.0;102.0;94.0;173.0
670;Totaal mannen en vrouwen;Totaal;25 Metaalproductenindustrie;1998;101.0;104.0;95.0;177.0
671;Totaal mannen en vrouwen;Totaal;25 Metaalproductenindustrie;1999;103.0;106.0;96.0;179.0
672;Totaal mannen en vrouwen;Totaal;25 Metaalproductenindustrie;2000;104.0;107.0;96.0;177.0
673;Totaal mannen en vrouwen;Totaal;25 Metaalproductenindustrie;2001;104.0;106.0;96.0;177.0
674;Totaal mannen en vrouwen;Totaal;25 Metaalproductenindustrie;2002;103.0;106.0;96.0;177.0
675;Totaal mannen en vrouwen;Totaal;25 Metaalproductenindustrie;2003;100.0;102.0;93.0;172.0
676;Totaal mannen en vrouwen;Totaal;25 Metaalproductenindustrie;2004;96.0;99.0;89.0;167.0
677;Totaal mannen en vrouwen;Totaal;25 Metaalproductenindustrie;2005;95.0;98.0;88.0;164.0
678;Totaal mannen en vrouwen;Totaal;25 Metaalproductenindustrie;2006;95.0;98.0;88.0;163.0
679;Totaal mannen en vrouwen;Totaal;25 Metaalproductenindustrie;2007;97.0;100.0;90.0;166.0
680;Totaal mannen en vrouwen;Totaal;25 Metaalproductenindustrie;2008;99.0;102.0;91.0;168.0
681;Totaal mannen en vrouwen;Totaal;25 Metaalproductenindustrie;2009;92.0;95.0;85.0;153.0
682;Totaal mannen en vrouwen;Totaal;25 Metaalproductenindustrie;2010;89.0;92.0;82.0;152.0
683;Totaal mannen en vrouwen;Totaal;25 Metaalproductenindustrie;2011;90.0;93.0;82.0;154.0
684;Totaal mannen en vrouwen;Totaal;25 Metaalproductenindustrie;2012;89.0;92.0;82.0;151.0
685;Totaal mannen en vrouwen;Totaal;25 Metaalproductenindustrie;2013;87.0;90.0;80.0;150.0
686;Totaal mannen en vrouwen;Totaal;25 Metaalproductenindustrie;2014;87.0;90.0;80.0;151.0
687;Totaal mannen en vrouwen;Totaal;25 Metaalproductenindustrie;2015;89.0;92.0;82.0;153.0
688;Totaal mannen en vrouwen;Totaal;25 Metaalproductenindustrie;2016;90.0;93.0;83.0;154.0
689;Totaal mannen en vrouwen;Totaal;25 Metaalproductenindustrie;2017;90.0;94.0;83.0;154.0
690;Totaal mannen en vrouwen;Totaal;25 Metaalproductenindustrie;2018;92.0;96.0;85.0;156.0
691;Totaal mannen en vrouwen;Totaal;25 Metaalproductenindustrie;2019;94.0;98.0;87.0;160.0
692;Totaal mannen en vrouwen;Totaal;25 Metaalproductenindustrie;2020;95.0;99.0;87.0;157.0
693;Totaal mannen en vrouwen;Totaal;25 Metaalproductenindustrie;2021;95.0;100.0;88.0;160.0
694;Totaal mannen en vrouwen;Totaal;25 Metaalproductenindustrie;2022;97.0;101.0;89.0;160.0
695;Totaal mannen en vrouwen;Totaal;25 Metaalproductenindustrie;2023;97.0;101.0;89.0;160.0
696;Totaal mannen en vrouwen;Totaal;26 Elektrotechnische industrie;1995;34.0;34.0;32.0;56.0
697;Totaal mannen en vrouwen;Totaal;26 Elektrotechnische industrie;1996;34.0;34.0;32.0;57.0
698;Totaal mannen en vrouwen;Totaal;26 Elektrotechnische industrie;1997;35.0;35.0;33.0;59.0
699;Totaal mannen en vrouwen;Totaal;26 Elektrotechnische industrie;1998;34.0;34.0;32.0;56.0
700;Totaal mannen en vrouwen;Totaal;26 Elektrotechnische industrie;1999;33.0;34.0;31.0;56.0
701;Totaal mannen en vrouwen;Totaal;26 Elektrotechnische industrie;2000;33.0;34.0;31.0;55.0
702;Totaal mannen en vrouwen;Totaal;26 Elektrotechnische industrie;2001;34.0;34.0;31.0;55.0
703;Totaal mannen en vrouwen;Totaal;26 Elektrotechnische industrie;2002;33.0;33.0;31.0;54.0
704;Totaal mannen en vrouwen;Totaal;26 Elektrotechnische industrie;2003;30.0;31.0;28.0;49.0
705;Totaal mannen en vrouwen;Totaal;26 Elektrotechnische industrie;2004;29.0;29.0;27.0;47.0
706;Totaal mannen en vrouwen;Totaal;26 Elektrotechnische industrie;2005;28.0;28.0;26.0;46.0
707;Totaal mannen en vrouwen;Totaal;26 Elektrotechnische industrie;2006;28.0;28.0;26.0;46.0
708;Totaal mannen en vrouwen;Totaal;26 Elektrotechnische industrie;2007;27.0;28.0;25.0;45.0
709;Totaal mannen en vrouwen;Totaal;26 Elektrotechnische industrie;2008;27.0;28.0;26.0;45.0
710;Totaal mannen en vrouwen;Totaal;26 Elektrotechnische industrie;2009;26.0;27.0;25.0;43.0
711;Totaal mannen en vrouwen;Totaal;26 Elektrotechnische industrie;2010;27.0;27.0;25.0;44.0
712;Totaal mannen en vrouwen;Totaal;26 Elektrotechnische industrie;2011;26.0;27.0;25.0;43.0
713;Totaal mannen en vrouwen;Totaal;26 Elektrotechnische industrie;2012;25.0;26.0;24.0;42.0
714;Totaal mannen en vrouwen;Totaal;26 Elektrotechnische industrie;2013;25.0;26.0;24.0;42.0
715;Totaal mannen en vrouwen;Totaal;26 Elektrotechnische industrie;2014;25.0;26.0;24.0;42.0
716;Totaal mannen en vrouwen;Totaal;26 Elektrotechnische industrie;2015;25.0;25.0;23.0;41.0
717;Totaal mannen en vrouwen;Totaal;26 Elektrotechnische industrie;2016;24.0;24.0;23.0;40.0
718;Totaal mannen en vrouwen;Totaal;26 Elektrotechnische industrie;2017;24.0;24.0;22.0;39.0
719;Totaal mannen en vrouwen;Totaal;26 Elektrotechnische industrie;2018;25.0;26.0;24.0;42.0
720;Totaal mannen en vrouwen;Totaal;26 Elektrotechnische industrie;2019;26.0;27.0;25.0;44.0
721;Totaal mannen en vrouwen;Totaal;26 Elektrotechnische industrie;2020;27.0;27.0;25.0;43.0
722;Totaal mannen en vrouwen;Totaal;26 Elektrotechnische industrie;2021;27.0;28.0;26.0;44.0
723;Totaal mannen en vrouwen;Totaal;26 Elektrotechnische industrie;2022;27.0;28.0;26.0;44.0
724;Totaal mannen en vrouwen;Totaal;26 Elektrotechnische industrie;2023;28.0;29.0;27.0;46.0
725;Totaal mannen en vrouwen;Totaal;26-27 Elektrische en elektron. Industrie;1995;63.0;66.0;62.0;109.0
726;Totaal mannen en vrouwen;Totaal;26-27 Elektrische en elektron. Industrie;1996;64.0;66.0;62.0;110.0
727;Totaal mannen en vrouwen;Totaal;26-27 Elektrische en elektron. Industrie;1997;65.0;67.0;64.0;113.0
728;Totaal mannen en vrouwen;Totaal;26-27 Elektrische en elektron. Industrie;1998;63.0;66.0;62.0;109.0
729;Totaal mannen en vrouwen;Totaal;26-27 Elektrische en elektron. Industrie;1999;62.0;65.0;61.0;109.0
730;Totaal mannen en vrouwen;Totaal;26-27 Elektrische en elektron. Industrie;2000;63.0;66.0;61.0;107.0
731;Totaal mannen en vrouwen;Totaal;26-27 Elektrische en elektron. Industrie;2001;63.0;66.0;61.0;108.0
732;Totaal mannen en vrouwen;Totaal;26-27 Elektrische en elektron. Industrie;2002;61.0;64.0;59.0;104.0
733;Totaal mannen en vrouwen;Totaal;26-27 Elektrische en elektron. Industrie;2003;56.0;59.0;54.0;96.0
734;Totaal mannen en vrouwen;Totaal;26-27 Elektrische en elektron. Industrie;2004;53.0;56.0;52.0;92.0
735;Totaal mannen en vrouwen;Totaal;26-27 Elektrische en elektron. Industrie;2005;51.0;54.0;50.0;89.0
736;Totaal mannen en vrouwen;Totaal;26-27 Elektrische en elektron. Industrie;2006;51.0;54.0;50.0;88.0
737;Totaal mannen en vrouwen;Totaal;26-27 Elektrische en elektron. Industrie;2007;51.0;54.0;50.0;89.0
738;Totaal mannen en vrouwen;Totaal;26-27 Elektrische en elektron. Industrie;2008;52.0;54.0;50.0;88.0
739;Totaal mannen en vrouwen;Totaal;26-27 Elektrische en elektron. Industrie;2009;48.0;51.0;47.0;81.0
740;Totaal mannen en vrouwen;Totaal;26-27 Elektrische en elektron. Industrie;2010;47.0;49.0;45.0;80.0
741;Totaal mannen en vrouwen;Totaal;26-27 Elektrische en elektron. Industrie;2011;48.0;50.0;46.0;80.0
742;Totaal mannen en vrouwen;Totaal;26-27 Elektrische en elektron. Industrie;2012;47.0;49.0;45.0;80.0
743;Totaal mannen en vrouwen;Totaal;26-27 Elektrische en elektron. Industrie;2013;46.0;48.0;45.0;79.0
744;Totaal mannen en vrouwen;Totaal;26-27 Elektrische en elektron. Industrie;2014;45.0;47.0;43.0;77.0
745;Totaal mannen en vrouwen;Totaal;26-27 Elektrische en elektron. Industrie;2015;44.0;46.0;43.0;76.0
746;Totaal mannen en vrouwen;Totaal;26-27 Elektrische en elektron. Industrie;2016;45.0;47.0;43.0;77.0
747;Totaal mannen en vrouwen;Totaal;26-27 Elektrische en elektron. Industrie;2017;44.0;46.0;42.0;74.0
748;Totaal mannen en vrouwen;Totaal;26-27 Elektrische en elektron. Industrie;2018;46.0;49.0;45.0;79.0
749;Totaal mannen en vrouwen;Totaal;26-27 Elektrische en elektron. Industrie;2019;48.0;50.0;46.0;80.0
750;Totaal mannen en vrouwen;Totaal;26-27 Elektrische en elektron. Industrie;2020;48.0;49.0;45.0;78.0
751;Totaal mannen en vrouwen;Totaal;26-27 Elektrische en elektron. Industrie;2021;50.0;51.0;47.0;82.0
752;Totaal mannen en vrouwen;Totaal;26-27 Elektrische en elektron. Industrie;2022;52.0;53.0;49.0;84.0
753;Totaal mannen en vrouwen;Totaal;26-27 Elektrische en elektron. Industrie;2023;54.0;55.0;51.0;87.0
754;Totaal mannen en vrouwen;Totaal;27 Elektrische apparatenindustrie;1995;30.0;32.0;30.0;53.0
755;Totaal mannen en vrouwen;Totaal;27 Elektrische apparatenindustrie;1996;30.0;32.0;30.0;53.0
756;Totaal mannen en vrouwen;Totaal;27 Elektrische apparatenindustrie;1997;30.0;32.0;31.0;55.0
757;Totaal mannen en vrouwen;Totaal;27 Elektrische apparatenindustrie;1998;30.0;32.0;30.0;53.0
758;Totaal mannen en vrouwen;Totaal;27 Elektrische apparatenindustrie;1999;29.0;31.0;30.0;53.0
759;Totaal mannen en vrouwen;Totaal;27 Elektrische apparatenindustrie;2000;29.0;32.0;29.0;52.0
760;Totaal mannen en vrouwen;Totaal;27 Elektrische apparatenindustrie;2001;29.0;32.0;30.0;52.0
