ID;Geslacht;Persoonskenmerken;Beroep;Perioden;WerkzameBeroepsbevolking_1
2457;Totaal mannen en vrouwen;Totaal personen;0221 Grafisch vormgevers en producton...;2014 3e kwartaal;53
2458;Totaal mannen en vrouwen;Totaal personen;0221 Grafisch vormgevers en producton...;2014 4e kwartaal;53
2459;Totaal mannen en vrouwen;Totaal personen;0221 Grafisch vormgevers en producton...;2014;51
2460;Totaal mannen en vrouwen;Totaal personen;0221 Grafisch vormgevers en producton...;2015 1e kwartaal;48
2461;Totaal mannen en vrouwen;Totaal personen;0221 Grafisch vormgevers en producton...;2015 2e kwartaal;49
2462;Totaal mannen en vrouwen;Totaal personen;0221 Grafisch vormgevers en producton...;2015 3e kwartaal;48
2463;Totaal mannen en vrouwen;Totaal personen;0221 Grafisch vormgevers en producton...;2015 4e kwartaal;48
2464;Totaal mannen en vrouwen;Totaal personen;0221 Grafisch vormgevers en producton...;2015;48
2465;Totaal mannen en vrouwen;Totaal personen;0221 Grafisch vormgevers en producton...;2016 1e kwartaal;50
2466;Totaal mannen en vrouwen;Totaal personen;0221 Grafisch vormgevers en producton...;2016 2e kwartaal;49
2467;Totaal mannen en vrouwen;Totaal personen;0221 Grafisch vormgevers en producton...;2016 3e kwartaal;51
2468;Totaal mannen en vrouwen;Totaal personen;0221 Grafisch vormgevers en producton...;2016 4e kwartaal;53
2469;Totaal mannen en vrouwen;Totaal personen;0221 Grafisch vormgevers en producton...;2016;51
2470;Totaal mannen en vrouwen;Totaal personen;0221 Grafisch vormgevers en producton...;2017 1e kwartaal;48
2471;Totaal mannen en vrouwen;Totaal personen;0221 Grafisch vormgevers en producton...;2017 2e kwartaal;56
2472;Totaal mannen en vrouwen;Totaal personen;0221 Grafisch vormgevers en producton...;2017 3e kwartaal;57
2473;Totaal mannen en vrouwen;Totaal personen;0221 Grafisch vormgevers en producton...;2017 4e kwartaal;56
2474;Totaal mannen en vrouwen;Totaal personen;0221 Grafisch vormgevers en producton...;2017;54
2475;Totaal mannen en vrouwen;Totaal personen;0221 Grafisch vormgevers en producton...;2018 1e kwartaal;60
2476;Totaal mannen en vrouwen;Totaal personen;0221 Grafisch vormgevers en producton...;2018 2e kwartaal;56
2477;Totaal mannen en vrouwen;Totaal personen;0221 Grafisch vormgevers en producton...;2018 3e kwartaal;60
2478;Totaal mannen en vrouwen;Totaal personen;0221 Grafisch vormgevers en producton...;2018 4e kwartaal;66
2479;Totaal mannen en vrouwen;Totaal personen;0221 Grafisch vormgevers en producton...;2018;60
2480;Totaal mannen en vrouwen;Totaal personen;0221 Grafisch vormgevers en producton...;2019 1e kwartaal;62
2481;Totaal mannen en vrouwen;Totaal personen;0221 Grafisch vormgevers en producton...;2019 2e kwartaal;63
2482;Totaal mannen en vrouwen;Totaal personen;0221 Grafisch vormgevers en producton...;2019 3e kwartaal;61
2483;Totaal mannen en vrouwen;Totaal personen;0221 Grafisch vormgevers en producton...;2019 4e kwartaal;60
2484;Totaal mannen en vrouwen;Totaal personen;0221 Grafisch vormgevers en producton...;2019;62
2485;Totaal mannen en vrouwen;Totaal personen;0221 Grafisch vormgevers en producton...;2020 1e kwartaal;59
2486;Totaal mannen en vrouwen;Totaal personen;0221 Grafisch vormgevers en producton...;2020 2e kwartaal;60
2487;Totaal mannen en vrouwen;Totaal personen;0221 Grafisch vormgevers en producton...;2020 3e kwartaal;59
2488;Totaal mannen en vrouwen;Totaal personen;0221 Grafisch vormgevers en producton...;2020 4e kwartaal;59
2489;Totaal mannen en vrouwen;Totaal personen;0221 Grafisch vormgevers en producton...;2020;59
2490;Totaal mannen en vrouwen;Totaal personen;0221 Grafisch vormgevers en producton...;2021 1e kwartaal;71
2491;Totaal mannen en vrouwen;Totaal personen;0221 Grafisch vormgevers en producton...;2021 2e kwartaal;74
2492;Totaal mannen en vrouwen;Totaal personen;0221 Grafisch vormgevers en producton...;2021 3e kwartaal;74
2493;Totaal mannen en vrouwen;Totaal personen;0221 Grafisch vormgevers en producton...;2021 4e kwartaal;77
2494;Totaal mannen en vrouwen;Totaal personen;0221 Grafisch vormgevers en producton...;2021;74
2495;Totaal mannen en vrouwen;Totaal personen;0221 Grafisch vormgevers en producton...;2022 1e kwartaal;79
2496;Totaal mannen en vrouwen;Totaal personen;0222 Fotografen en interieurontwerpers;2003 1e kwartaal;20
2497;Totaal mannen en vrouwen;Totaal personen;0222 Fotografen en interieurontwerpers;2003 2e kwartaal;20
2498;Totaal mannen en vrouwen;Totaal personen;0222 Fotografen en interieurontwerpers;2003 3e kwartaal;19
2499;Totaal mannen en vrouwen;Totaal personen;0222 Fotografen en interieurontwerpers;2003 4e kwartaal;17
2500;Totaal mannen en vrouwen;Totaal personen;0222 Fotografen en interieurontwerpers;2003;19
2501;Totaal mannen en vrouwen;Totaal personen;0222 Fotografen en interieurontwerpers;2004 1e kwartaal;20
2502;Totaal mannen en vrouwen;Totaal personen;0222 Fotografen en interieurontwerpers;2004 2e kwartaal;16
2503;Totaal mannen en vrouwen;Totaal personen;0222 Fotografen en interieurontwerpers;2004 3e kwartaal;14
2504;Totaal mannen en vrouwen;Totaal personen;0222 Fotografen en interieurontwerpers;2004 4e kwartaal;15
2505;Totaal mannen en vrouwen;Totaal personen;0222 Fotografen en interieurontwerpers;2004;16
2506;Totaal mannen en vrouwen;Totaal personen;0222 Fotografen en interieurontwerpers;2005 1e kwartaal;16
2507;Totaal mannen en vrouwen;Totaal personen;0222 Fotografen en interieurontwerpers;2005 2e kwartaal;19
2508;Totaal mannen en vrouwen;Totaal personen;0222 Fotografen en interieurontwerpers;2005 3e kwartaal;19
2509;Totaal mannen en vrouwen;Totaal personen;0222 Fotografen en interieurontwerpers;2005 4e kwartaal;19
2510;Totaal mannen en vrouwen;Totaal personen;0222 Fotografen en interieurontwerpers;2005;18
2511;Totaal mannen en vrouwen;Totaal personen;0222 Fotografen en interieurontwerpers;2006 1e kwartaal;18
2512;Totaal mannen en vrouwen;Totaal personen;0222 Fotografen en interieurontwerpers;2006 2e kwartaal;17
2513;Totaal mannen en vrouwen;Totaal personen;0222 Fotografen en interieurontwerpers;2006 3e kwartaal;18
2514;Totaal mannen en vrouwen;Totaal personen;0222 Fotografen en interieurontwerpers;2006 4e kwartaal;17
2515;Totaal mannen en vrouwen;Totaal personen;0222 Fotografen en interieurontwerpers;2006;17
2516;Totaal mannen en vrouwen;Totaal personen;0222 Fotografen en interieurontwerpers;2007 1e kwartaal;18
2517;Totaal mannen en vrouwen;Totaal personen;0222 Fotografen en interieurontwerpers;2007 2e kwartaal;18
2518;Totaal mannen en vrouwen;Totaal personen;0222 Fotografen en interieurontwerpers;2007 3e kwartaal;18
2519;Totaal mannen en vrouwen;Totaal personen;0222 Fotografen en interieurontwerpers;2007 4e kwartaal;17
2520;Totaal mannen en vrouwen;Totaal personen;0222 Fotografen en interieurontwerpers;2007;18
2521;Totaal mannen en vrouwen;Totaal personen;0222 Fotografen en interieurontwerpers;2008 1e kwartaal;19
2522;Totaal mannen en vrouwen;Totaal personen;0222 Fotografen en interieurontwerpers;2008 2e kwartaal;19
2523;Totaal mannen en vrouwen;Totaal personen;0222 Fotografen en interieurontwerpers;2008 3e kwartaal;20
2524;Totaal mannen en vrouwen;Totaal personen;0222 Fotografen en interieurontwerpers;2008 4e kwartaal;19
2525;Totaal mannen en vrouwen;Totaal personen;0222 Fotografen en interieurontwerpers;2008;19
2526;Totaal mannen en vrouwen;Totaal personen;0222 Fotografen en interieurontwerpers;2009 1e kwartaal;19
2527;Totaal mannen en vrouwen;Totaal personen;0222 Fotografen en interieurontwerpers;2009 2e kwartaal;17
2528;Totaal mannen en vrouwen;Totaal personen;0222 Fotografen en interieurontwerpers;2009 3e kwartaal;19
2529;Totaal mannen en vrouwen;Totaal personen;0222 Fotografen en interieurontwerpers;2009 4e kwartaal;18
2530;Totaal mannen en vrouwen;Totaal personen;0222 Fotografen en interieurontwerpers;2009;18
2531;Totaal mannen en vrouwen;Totaal personen;0222 Fotografen en interieurontwerpers;2010 1e kwartaal;21
2532;Totaal mannen en vrouwen;Totaal personen;0222 Fotografen en interieurontwerpers;2010 2e kwartaal;20
2533;Totaal mannen en vrouwen;Totaal personen;0222 Fotografen en interieurontwerpers;2010 3e kwartaal;20
2534;Totaal mannen en vrouwen;Totaal personen;0222 Fotografen en interieurontwerpers;2010 4e kwartaal;22
2535;Totaal mannen en vrouwen;Totaal personen;0222 Fotografen en interieurontwerpers;2010;21
2536;Totaal mannen en vrouwen;Totaal personen;0222 Fotografen en interieurontwerpers;2011 1e kwartaal;22
2537;Totaal mannen en vrouwen;Totaal personen;0222 Fotografen en interieurontwerpers;2011 2e kwartaal;22
2538;Totaal mannen en vrouwen;Totaal personen;0222 Fotografen en interieurontwerpers;2011 3e kwartaal;22
2539;Totaal mannen en vrouwen;Totaal personen;0222 Fotografen en interieurontwerpers;2011 4e kwartaal;25
2540;Totaal mannen en vrouwen;Totaal personen;0222 Fotografen en interieurontwerpers;2011;23
2541;Totaal mannen en vrouwen;Totaal personen;0222 Fotografen en interieurontwerpers;2012 1e kwartaal;24
2542;Totaal mannen en vrouwen;Totaal personen;0222 Fotografen en interieurontwerpers;2012 2e kwartaal;25
2543;Totaal mannen en vrouwen;Totaal personen;0222 Fotografen en interieurontwerpers;2012 3e kwartaal;26
2544;Totaal mannen en vrouwen;Totaal personen;0222 Fotografen en interieurontwerpers;2012 4e kwartaal;27
2545;Totaal mannen en vrouwen;Totaal personen;0222 Fotografen en interieurontwerpers;2012;26
2546;Totaal mannen en vrouwen;Totaal personen;0222 Fotografen en interieurontwerpers;2013 1e kwartaal;26
2547;Totaal mannen en vrouwen;Totaal personen;0222 Fotografen en interieurontwerpers;2013 2e kwartaal;26
2548;Totaal mannen en vrouwen;Totaal personen;0222 Fotografen en interieurontwerpers;2013 3e kwartaal;27
2549;Totaal mannen en vrouwen;Totaal personen;0222 Fotografen en interieurontwerpers;2013 4e kwartaal;27
2550;Totaal mannen en vrouwen;Totaal personen;0222 Fotografen en interieurontwerpers;2013;27
2551;Totaal mannen en vrouwen;Totaal personen;0222 Fotografen en interieurontwerpers;2014 1e kwartaal;23
2552;Totaal mannen en vrouwen;Totaal personen;0222 Fotografen en interieurontwerpers;2014 2e kwartaal;22
2553;Totaal mannen en vrouwen;Totaal personen;0222 Fotografen en interieurontwerpers;2014 3e kwartaal;22
2554;Totaal mannen en vrouwen;Totaal personen;0222 Fotografen en interieurontwerpers;2014 4e kwartaal;20
2555;Totaal mannen en vrouwen;Totaal personen;0222 Fotografen en interieurontwerpers;2014;22
2556;Totaal mannen en vrouwen;Totaal personen;0222 Fotografen en interieurontwerpers;2015 1e kwartaal;21
2557;Totaal mannen en vrouwen;Totaal personen;0222 Fotografen en interieurontwerpers;2015 2e kwartaal;21
2558;Totaal mannen en vrouwen;Totaal personen;0222 Fotografen en interieurontwerpers;2015 3e kwartaal;22
2559;Totaal mannen en vrouwen;Totaal personen;0222 Fotografen en interieurontwerpers;2015 4e kwartaal;22
2560;Totaal mannen en vrouwen;Totaal personen;0222 Fotografen en interieurontwerpers;2015;21
2561;Totaal mannen en vrouwen;Totaal personen;0222 Fotografen en interieurontwerpers;2016 1e kwartaal;24
2562;Totaal mannen en vrouwen;Totaal personen;0222 Fotografen en interieurontwerpers;2016 2e kwartaal;24
2563;Totaal mannen en vrouwen;Totaal personen;0222 Fotografen en interieurontwerpers;2016 3e kwartaal;24
2564;Totaal mannen en vrouwen;Totaal personen;0222 Fotografen en interieurontwerpers;2016 4e kwartaal;25
2565;Totaal mannen en vrouwen;Totaal personen;0222 Fotografen en interieurontwerpers;2016;24
2566;Totaal mannen en vrouwen;Totaal personen;0222 Fotografen en interieurontwerpers;2017 1e kwartaal;26
2567;Totaal mannen en vrouwen;Totaal personen;0222 Fotografen en interieurontwerpers;2017 2e kwartaal;22
2568;Totaal mannen en vrouwen;Totaal personen;0222 Fotografen en interieurontwerpers;2017 3e kwartaal;22
2569;Totaal mannen en vrouwen;Totaal personen;0222 Fotografen en interieurontwerpers;2017 4e kwartaal;25
2570;Totaal mannen en vrouwen;Totaal personen;0222 Fotografen en interieurontwerpers;2017;24
2571;Totaal mannen en vrouwen;Totaal personen;0222 Fotografen en interieurontwerpers;2018 1e kwartaal;26
2572;Totaal mannen en vrouwen;Totaal personen;0222 Fotografen en interieurontwerpers;2018 2e kwartaal;22
2573;Totaal mannen en vrouwen;Totaal personen;0222 Fotografen en interieurontwerpers;2018 3e kwartaal;25
2574;Totaal mannen en vrouwen;Totaal personen;0222 Fotografen en interieurontwerpers;2018 4e kwartaal;25
2575;Totaal mannen en vrouwen;Totaal personen;0222 Fotografen en interieurontwerpers;2018;25
2576;Totaal mannen en vrouwen;Totaal personen;0222 Fotografen en interieurontwerpers;2019 1e kwartaal;22
2577;Totaal mannen en vrouwen;Totaal personen;0222 Fotografen en interieurontwerpers;2019 2e kwartaal;23
2578;Totaal mannen en vrouwen;Totaal personen;0222 Fotografen en interieurontwerpers;2019 3e kwartaal;20
2579;Totaal mannen en vrouwen;Totaal personen;0222 Fotografen en interieurontwerpers;2019 4e kwartaal;28
2580;Totaal mannen en vrouwen;Totaal personen;0222 Fotografen en interieurontwerpers;2019;23
2581;Totaal mannen en vrouwen;Totaal personen;0222 Fotografen en interieurontwerpers;2020 1e kwartaal;30
2582;Totaal mannen en vrouwen;Totaal personen;0222 Fotografen en interieurontwerpers;2020 2e kwartaal;27
2583;Totaal mannen en vrouwen;Totaal personen;0222 Fotografen en interieurontwerpers;2020 3e kwartaal;26
2584;Totaal mannen en vrouwen;Totaal personen;0222 Fotografen en interieurontwerpers;2020 4e kwartaal;29
2585;Totaal mannen en vrouwen;Totaal personen;0222 Fotografen en interieurontwerpers;2020;28
2586;Totaal mannen en vrouwen;Totaal personen;0222 Fotografen en interieurontwerpers;2021 1e kwartaal;21
2587;Totaal mannen en vrouwen;Totaal personen;0222 Fotografen en interieurontwerpers;2021 2e kwartaal;29
2588;Totaal mannen en vrouwen;Totaal personen;0222 Fotografen en interieurontwerpers;2021 3e kwartaal;31
2589;Totaal mannen en vrouwen;Totaal personen;0222 Fotografen en interieurontwerpers;2021 4e kwartaal;31
2590;Totaal mannen en vrouwen;Totaal personen;0222 Fotografen en interieurontwerpers;2021;28
2591;Totaal mannen en vrouwen;Totaal personen;0222 Fotografen en interieurontwerpers;2022 1e kwartaal;32
2592;Totaal mannen en vrouwen;Totaal personen;03 Commerciële beroepen;2003 1e kwartaal;757
2593;Totaal mannen en vrouwen;Totaal personen;03 Commerciële beroepen;2003 2e kwartaal;755
2594;Totaal mannen en vrouwen;Totaal personen;03 Commerciële beroepen;2003 3e kwartaal;794
2595;Totaal mannen en vrouwen;Totaal personen;03 Commerciële beroepen;2003 4e kwartaal;780
2596;Totaal mannen en vrouwen;Totaal personen;03 Commerciële beroepen;2003;771
2597;Totaal mannen en vrouwen;Totaal personen;03 Commerciële beroepen;2004 1e kwartaal;808
2598;Totaal mannen en vrouwen;Totaal personen;03 Commerciële beroepen;2004 2e kwartaal;807
2599;Totaal mannen en vrouwen;Totaal personen;03 Commerciële beroepen;2004 3e kwartaal;810
2600;Totaal mannen en vrouwen;Totaal personen;03 Commerciële beroepen;2004 4e kwartaal;813
2601;Totaal mannen en vrouwen;Totaal personen;03 Commerciële beroepen;2004;810
2602;Totaal mannen en vrouwen;Totaal personen;03 Commerciële beroepen;2005 1e kwartaal;798
2603;Totaal mannen en vrouwen;Totaal personen;03 Commerciële beroepen;2005 2e kwartaal;806
2604;Totaal mannen en vrouwen;Totaal personen;03 Commerciële beroepen;2005 3e kwartaal;798
2605;Totaal mannen en vrouwen;Totaal personen;03 Commerciële beroepen;2005 4e kwartaal;799
2606;Totaal mannen en vrouwen;Totaal personen;03 Commerciële beroepen;2005;800
2607;Totaal mannen en vrouwen;Totaal personen;03 Commerciële beroepen;2006 1e kwartaal;805
2608;Totaal mannen en vrouwen;Totaal personen;03 Commerciële beroepen;2006 2e kwartaal;814
2609;Totaal mannen en vrouwen;Totaal personen;03 Commerciële beroepen;2006 3e kwartaal;809
2610;Totaal mannen en vrouwen;Totaal personen;03 Commerciële beroepen;2006 4e kwartaal;814
2611;Totaal mannen en vrouwen;Totaal personen;03 Commerciële beroepen;2006;811
2612;Totaal mannen en vrouwen;Totaal personen;03 Commerciële beroepen;2007 1e kwartaal;801
2613;Totaal mannen en vrouwen;Totaal personen;03 Commerciële beroepen;2007 2e kwartaal;810
2614;Totaal mannen en vrouwen;Totaal personen;03 Commerciële beroepen;2007 3e kwartaal;811
2615;Totaal mannen en vrouwen;Totaal personen;03 Commerciële beroepen;2007 4e kwartaal;802
2616;Totaal mannen en vrouwen;Totaal personen;03 Commerciële beroepen;2007;806
2617;Totaal mannen en vrouwen;Totaal personen;03 Commerciële beroepen;2008 1e kwartaal;792
2618;Totaal mannen en vrouwen;Totaal personen;03 Commerciële beroepen;2008 2e kwartaal;810
2619;Totaal mannen en vrouwen;Totaal personen;03 Commerciële beroepen;2008 3e kwartaal;816
2620;Totaal mannen en vrouwen;Totaal personen;03 Commerciële beroepen;2008 4e kwartaal;825
2621;Totaal mannen en vrouwen;Totaal personen;03 Commerciële beroepen;2008;811
2622;Totaal mannen en vrouwen;Totaal personen;03 Commerciële beroepen;2009 1e kwartaal;834
2623;Totaal mannen en vrouwen;Totaal personen;03 Commerciële beroepen;2009 2e kwartaal;832
2624;Totaal mannen en vrouwen;Totaal personen;03 Commerciële beroepen;2009 3e kwartaal;820
2625;Totaal mannen en vrouwen;Totaal personen;03 Commerciële beroepen;2009 4e kwartaal;844
2626;Totaal mannen en vrouwen;Totaal personen;03 Commerciële beroepen;2009;832
2627;Totaal mannen en vrouwen;Totaal personen;03 Commerciële beroepen;2010 1e kwartaal;807
2628;Totaal mannen en vrouwen;Totaal personen;03 Commerciële beroepen;2010 2e kwartaal;816
2629;Totaal mannen en vrouwen;Totaal personen;03 Commerciële beroepen;2010 3e kwartaal;822
2630;Totaal mannen en vrouwen;Totaal personen;03 Commerciële beroepen;2010 4e kwartaal;820
2631;Totaal mannen en vrouwen;Totaal personen;03 Commerciële beroepen;2010;816
2632;Totaal mannen en vrouwen;Totaal personen;03 Commerciële beroepen;2011 1e kwartaal;804
2633;Totaal mannen en vrouwen;Totaal personen;03 Commerciële beroepen;2011 2e kwartaal;811
2634;Totaal mannen en vrouwen;Totaal personen;03 Commerciële beroepen;2011 3e kwartaal;828
2635;Totaal mannen en vrouwen;Totaal personen;03 Commerciële beroepen;2011 4e kwartaal;827
2636;Totaal mannen en vrouwen;Totaal personen;03 Commerciële beroepen;2011;817
2637;Totaal mannen en vrouwen;Totaal personen;03 Commerciële beroepen;2012 1e kwartaal;839
2638;Totaal mannen en vrouwen;Totaal personen;03 Commerciële beroepen;2012 2e kwartaal;841
2639;Totaal mannen en vrouwen;Totaal personen;03 Commerciële beroepen;2012 3e kwartaal;847
2640;Totaal mannen en vrouwen;Totaal personen;03 Commerciële beroepen;2012 4e kwartaal;876
2641;Totaal mannen en vrouwen;Totaal personen;03 Commerciële beroepen;2012;851
2642;Totaal mannen en vrouwen;Totaal personen;03 Commerciële beroepen;2013 1e kwartaal;919
2643;Totaal mannen en vrouwen;Totaal personen;03 Commerciële beroepen;2013 2e kwartaal;930
2644;Totaal mannen en vrouwen;Totaal personen;03 Commerciële beroepen;2013 3e kwartaal;945
2645;Totaal mannen en vrouwen;Totaal personen;03 Commerciële beroepen;2013 4e kwartaal;953
2646;Totaal mannen en vrouwen;Totaal personen;03 Commerciële beroepen;2013;937
2647;Totaal mannen en vrouwen;Totaal personen;03 Commerciële beroepen;2014 1e kwartaal;938
2648;Totaal mannen en vrouwen;Totaal personen;03 Commerciële beroepen;2014 2e kwartaal;939
2649;Totaal mannen en vrouwen;Totaal personen;03 Commerciële beroepen;2014 3e kwartaal;948
2650;Totaal mannen en vrouwen;Totaal personen;03 Commerciële beroepen;2014 4e kwartaal;945
2651;Totaal mannen en vrouwen;Totaal personen;03 Commerciële beroepen;2014;943
2652;Totaal mannen en vrouwen;Totaal personen;03 Commerciële beroepen;2015 1e kwartaal;934
2653;Totaal mannen en vrouwen;Totaal personen;03 Commerciële beroepen;2015 2e kwartaal;955
2654;Totaal mannen en vrouwen;Totaal personen;03 Commerciële beroepen;2015 3e kwartaal;968
2655;Totaal mannen en vrouwen;Totaal personen;03 Commerciële beroepen;2015 4e kwartaal;968
2656;Totaal mannen en vrouwen;Totaal personen;03 Commerciële beroepen;2015;956
2657;Totaal mannen en vrouwen;Totaal personen;03 Commerciële beroepen;2016 1e kwartaal;952
2658;Totaal mannen en vrouwen;Totaal personen;03 Commerciële beroepen;2016 2e kwartaal;957
2659;Totaal mannen en vrouwen;Totaal personen;03 Commerciële beroepen;2016 3e kwartaal;952
2660;Totaal mannen en vrouwen;Totaal personen;03 Commerciële beroepen;2016 4e kwartaal;954
2661;Totaal mannen en vrouwen;Totaal personen;03 Commerciële beroepen;2016;954
2662;Totaal mannen en vrouwen;Totaal personen;03 Commerciële beroepen;2017 1e kwartaal;942
2663;Totaal mannen en vrouwen;Totaal personen;03 Commerciële beroepen;2017 2e kwartaal;976
2664;Totaal mannen en vrouwen;Totaal personen;03 Commerciële beroepen;2017 3e kwartaal;988
2665;Totaal mannen en vrouwen;Totaal personen;03 Commerciële beroepen;2017 4e kwartaal;959
2666;Totaal mannen en vrouwen;Totaal personen;03 Commerciële beroepen;2017;966
2667;Totaal mannen en vrouwen;Totaal personen;03 Commerciële beroepen;2018 1e kwartaal;954
2668;Totaal mannen en vrouwen;Totaal personen;03 Commerciële beroepen;2018 2e kwartaal;983
2669;Totaal mannen en vrouwen;Totaal personen;03 Commerciële beroepen;2018 3e kwartaal;996
2670;Totaal mannen en vrouwen;Totaal personen;03 Commerciële beroepen;2018 4e kwartaal;1004
2671;Totaal mannen en vrouwen;Totaal personen;03 Commerciële beroepen;2018;984
2672;Totaal mannen en vrouwen;Totaal personen;03 Commerciële beroepen;2019 1e kwartaal;988
2673;Totaal mannen en vrouwen;Totaal personen;03 Commerciële beroepen;2019 2e kwartaal;972
2674;Totaal mannen en vrouwen;Totaal personen;03 Commerciële beroepen;2019 3e kwartaal;977
2675;Totaal mannen en vrouwen;Totaal personen;03 Commerciële beroepen;2019 4e kwartaal;983
2676;Totaal mannen en vrouwen;Totaal personen;03 Commerciële beroepen;2019;980
2677;Totaal mannen en vrouwen;Totaal personen;03 Commerciële beroepen;2020 1e kwartaal;955
2678;Totaal mannen en vrouwen;Totaal personen;03 Commerciële beroepen;2020 2e kwartaal;953
2679;Totaal mannen en vrouwen;Totaal personen;03 Commerciële beroepen;2020 3e kwartaal;952
2680;Totaal mannen en vrouwen;Totaal personen;03 Commerciële beroepen;2020 4e kwartaal;972
2681;Totaal mannen en vrouwen;Totaal personen;03 Commerciële beroepen;2020;958
2682;Totaal mannen en vrouwen;Totaal personen;03 Commerciële beroepen;2021 1e kwartaal;1049
2683;Totaal mannen en vrouwen;Totaal personen;03 Commerciële beroepen;2021 2e kwartaal;1077
2684;Totaal mannen en vrouwen;Totaal personen;03 Commerciële beroepen;2021 3e kwartaal;1040
2685;Totaal mannen en vrouwen;Totaal personen;03 Commerciële beroepen;2021 4e kwartaal;1042
2686;Totaal mannen en vrouwen;Totaal personen;03 Commerciële beroepen;2021;1052
2687;Totaal mannen en vrouwen;Totaal personen;03 Commerciële beroepen;2022 1e kwartaal;1041
2688;Totaal mannen en vrouwen;Totaal personen;031 Adviseurs marketing, public relat.;2003 1e kwartaal;89
2689;Totaal mannen en vrouwen;Totaal personen;031 Adviseurs marketing, public relat.;2003 2e kwartaal;87
2690;Totaal mannen en vrouwen;Totaal personen;031 Adviseurs marketing, public relat.;2003 3e kwartaal;92
2691;Totaal mannen en vrouwen;Totaal personen;031 Adviseurs marketing, public relat.;2003 4e kwartaal;90
2692;Totaal mannen en vrouwen;Totaal personen;031 Adviseurs marketing, public relat.;2003;89
2693;Totaal mannen en vrouwen;Totaal personen;031 Adviseurs marketing, public relat.;2004 1e kwartaal;97
2694;Totaal mannen en vrouwen;Totaal personen;031 Adviseurs marketing, public relat.;2004 2e kwartaal;100
2695;Totaal mannen en vrouwen;Totaal personen;031 Adviseurs marketing, public relat.;2004 3e kwartaal;99
2696;Totaal mannen en vrouwen;Totaal personen;031 Adviseurs marketing, public relat.;2004 4e kwartaal;102
2697;Totaal mannen en vrouwen;Totaal personen;031 Adviseurs marketing, public relat.;2004;100
2698;Totaal mannen en vrouwen;Totaal personen;031 Adviseurs marketing, public relat.;2005 1e kwartaal;101
2699;Totaal mannen en vrouwen;Totaal personen;031 Adviseurs marketing, public relat.;2005 2e kwartaal;101
2700;Totaal mannen en vrouwen;Totaal personen;031 Adviseurs marketing, public relat.;2005 3e kwartaal;97
2701;Totaal mannen en vrouwen;Totaal personen;031 Adviseurs marketing, public relat.;2005 4e kwartaal;92
2702;Totaal mannen en vrouwen;Totaal personen;031 Adviseurs marketing, public relat.;2005;98
2703;Totaal mannen en vrouwen;Totaal personen;031 Adviseurs marketing, public relat.;2006 1e kwartaal;97
2704;Totaal mannen en vrouwen;Totaal personen;031 Adviseurs marketing, public relat.;2006 2e kwartaal;102
2705;Totaal mannen en vrouwen;Totaal personen;031 Adviseurs marketing, public relat.;2006 3e kwartaal;92
2706;Totaal mannen en vrouwen;Totaal personen;031 Adviseurs marketing, public relat.;2006 4e kwartaal;98
2707;Totaal mannen en vrouwen;Totaal personen;031 Adviseurs marketing, public relat.;2006;98
2708;Totaal mannen en vrouwen;Totaal personen;031 Adviseurs marketing, public relat.;2007 1e kwartaal;98
2709;Totaal mannen en vrouwen;Totaal personen;031 Adviseurs marketing, public relat.;2007 2e kwartaal;95
2710;Totaal mannen en vrouwen;Totaal personen;031 Adviseurs marketing, public relat.;2007 3e kwartaal;99
2711;Totaal mannen en vrouwen;Totaal personen;031 Adviseurs marketing, public relat.;2007 4e kwartaal;100
2712;Totaal mannen en vrouwen;Totaal personen;031 Adviseurs marketing, public relat.;2007;98
2713;Totaal mannen en vrouwen;Totaal personen;031 Adviseurs marketing, public relat.;2008 1e kwartaal;101
2714;Totaal mannen en vrouwen;Totaal personen;031 Adviseurs marketing, public relat.;2008 2e kwartaal;110
2715;Totaal mannen en vrouwen;Totaal personen;031 Adviseurs marketing, public relat.;2008 3e kwartaal;111
2716;Totaal mannen en vrouwen;Totaal personen;031 Adviseurs marketing, public relat.;2008 4e kwartaal;114
2717;Totaal mannen en vrouwen;Totaal personen;031 Adviseurs marketing, public relat.;2008;109
2718;Totaal mannen en vrouwen;Totaal personen;031 Adviseurs marketing, public relat.;2009 1e kwartaal;120
2719;Totaal mannen en vrouwen;Totaal personen;031 Adviseurs marketing, public relat.;2009 2e kwartaal;120
2720;Totaal mannen en vrouwen;Totaal personen;031 Adviseurs marketing, public relat.;2009 3e kwartaal;110
2721;Totaal mannen en vrouwen;Totaal personen;031 Adviseurs marketing, public relat.;2009 4e kwartaal;121
2722;Totaal mannen en vrouwen;Totaal personen;031 Adviseurs marketing, public relat.;2009;118
2723;Totaal mannen en vrouwen;Totaal personen;031 Adviseurs marketing, public relat.;2010 1e kwartaal;117
2724;Totaal mannen en vrouwen;Totaal personen;031 Adviseurs marketing, public relat.;2010 2e kwartaal;125
2725;Totaal mannen en vrouwen;Totaal personen;031 Adviseurs marketing, public relat.;2010 3e kwartaal;123
2726;Totaal mannen en vrouwen;Totaal personen;031 Adviseurs marketing, public relat.;2010 4e kwartaal;127
2727;Totaal mannen en vrouwen;Totaal personen;031 Adviseurs marketing, public relat.;2010;123
2728;Totaal mannen en vrouwen;Totaal personen;031 Adviseurs marketing, public relat.;2011 1e kwartaal;122
