ID;MigratieachtergrondMoeder;Kenmerken;Perioden;Geborenen_1;Levendgeborenen_2;Doodgeborenen_3;Overleden1eWeek_4;PerinataleSterfteTMDag7_5;DoodgeborenenPer1000Geborenen_6;Overleden1eWeek1000Levendgeborenen_7;PerinatStTMDag71000Geborenen_8;Geborenen_9;Levendgeborenen_10;Doodgeborenen_11;NeonataleSterfte_12;PerinataleSterfteTMDag28_13;DoodgeborenenPer1000Geborenen_14;NeonataleSterfte1000Levendgeborenen_15;PerinatStTMDag281000Geborenen_16;Levendgeborenen_17;Overleden1eWeek_18;NeonataleSterfte_19;Zuigelingensterfte_20;Overleden1eWeek1000Levendgeborenen_21;NeonataleSterfte1000Levendgeborenen_22;Zuigelingensterfte1000Levendgeborenen_23
280;Totaal;Para 3;2011;23418.0;23296.0;122.0;47.0;170.0;5.2;2.0;7.2;23418.0;23296.0;122.0;57.0;179.0;5.2;2.4;7.7;23296.0;47.0;57.0;92.0;2.0;2.4;3.9
281;Totaal;Para 3;2012;22408.0;22278.0;130.0;44.0;175.0;5.8;2.0;7.8;22408.0;22278.0;130.0;56.0;186.0;5.8;2.5;8.3;22278.0;44.0;56.0;84.0;2.0;2.5;3.8
282;Totaal;Para 3;2013;21744.0;21650.0;95.0;55.0;149.0;4.4;2.5;6.9;21744.0;21650.0;95.0;66.0;161.0;4.4;3.0;7.4;21650.0;55.0;66.0;86.0;2.5;3.0;4.0
283;Totaal;Para 3;2014;22780.0;22672.0;109.0;55.0;164.0;4.8;2.4;7.2;22780.0;22672.0;109.0;65.0;174.0;4.8;2.9;7.6;22672.0;55.0;65.0;82.0;2.4;2.9;3.6
284;Totaal;Para 3;2015;22755.0;22639.0;116.0;48.0;164.0;5.1;2.1;7.2;22755.0;22639.0;116.0;64.0;180.0;5.1;2.8;7.9;22639.0;48.0;64.0;80.0;2.1;2.8;3.5
285;Totaal;Para 3;2016;23246.0;23136.0;110.0;39.0;148.0;4.7;1.7;6.4;23246.0;23136.0;110.0;52.0;162.0;4.7;2.3;7.0;23136.0;39.0;52.0;87.0;1.7;2.3;3.8
286;Totaal;Para 4 of meer;2004;10305.0;10198.0;107.0;44.0;150.0;10.3;4.3;14.6;10305.0;10198.0;107.0;52.0;159.0;10.3;5.1;15.4;10198.0;44.0;52.0;67.0;4.3;5.1;6.6
287;Totaal;Para 4 of meer;2005;10066.0;9966.0;100.0;37.0;137.0;10.0;3.7;13.6;10066.0;9966.0;100.0;51.0;151.0;10.0;5.1;15.0;9966.0;37.0;51.0;70.0;3.7;5.1;7.1
288;Totaal;Para 4 of meer;2006;10095.0;10009.0;86.0;33.0;119.0;8.5;3.3;11.8;10095.0;10009.0;86.0;44.0;130.0;8.5;4.4;12.9;10009.0;33.0;44.0;64.0;3.3;4.4;6.4
289;Totaal;Para 4 of meer;2007;9746.0;9645.0;101.0;40.0;141.0;10.4;4.2;14.5;9746.0;9645.0;101.0;51.0;152.0;10.4;5.3;15.6;9645.0;40.0;51.0;64.0;4.2;5.3;6.7
290;Totaal;Para 4 of meer;2008;9971.0;9869.0;102.0;30.0;132.0;10.2;3.0;13.2;9971.0;9869.0;102.0;39.0;141.0;10.2;4.0;14.2;9869.0;30.0;39.0;58.0;3.0;4.0;5.9
291;Totaal;Para 4 of meer;2009;9965.0;9887.0;78.0;30.0;108.0;7.9;3.0;10.8;9965.0;9887.0;78.0;35.0;113.0;7.9;3.5;11.4;9887.0;30.0;35.0;56.0;3.0;3.5;5.6
292;Totaal;Para 4 of meer;2010;9701.0;9625.0;76.0;41.0;117.0;7.8;4.3;12.1;9701.0;9625.0;76.0;55.0;131.0;7.8;5.7;13.5;9625.0;41.0;55.0;84.0;4.3;5.7;8.7
293;Totaal;Para 4 of meer;2011;10333.0;10247.0;86.0;35.0;121.0;8.3;3.4;11.7;10333.0;10247.0;86.0;50.0;136.0;8.3;4.9;13.2;10247.0;35.0;50.0;62.0;3.4;4.9;6.1
294;Totaal;Para 4 of meer;2012;9847.0;9779.0;68.0;39.0;107.0;6.9;4.0;10.9;9847.0;9779.0;68.0;46.0;114.0;6.9;4.7;11.6;9779.0;39.0;46.0;62.0;4.0;4.7;6.3
295;Totaal;Para 4 of meer;2013;9375.0;9318.0;58.0;41.0;99.0;6.2;4.4;10.6;9375.0;9318.0;58.0;55.0;112.0;6.2;5.9;11.9;9318.0;41.0;55.0;68.0;4.4;5.9;7.3
296;Totaal;Para 4 of meer;2014;9999.0;9932.0;67.0;37.0;104.0;6.7;3.7;10.4;9999.0;9932.0;67.0;52.0;119.0;6.7;5.3;11.9;9932.0;37.0;52.0;79.0;3.7;5.3;8.0
297;Totaal;Para 4 of meer;2015;9723.0;9658.0;65.0;20.0;85.0;6.7;2.1;8.7;9723.0;9658.0;65.0;25.0;90.0;6.7;2.6;9.3;9658.0;20.0;25.0;37.0;2.1;2.6;3.8
298;Totaal;Para 4 of meer;2016;10143.0;10070.0;73.0;33.0;106.0;7.2;3.3;10.5;10143.0;10070.0;73.0;43.0;116.0;7.2;4.2;11.4;10070.0;33.0;43.0;58.0;3.3;4.2;5.8
299;Totaal;Totaal leeftijden;2004;194892.0;193633.0;1259.0;525.0;1784.0;6.5;2.7;9.2;194892.0;193633.0;1259.0;676.0;1935.0;6.5;3.5;9.9;193633.0;525.0;676.0;878.0;2.7;3.5;4.5
300;Totaal;Totaal leeftijden;2005;188281.0;187031.0;1250.0;603.0;1853.0;6.6;3.2;9.8;188281.0;187031.0;1250.0;744.0;1994.0;6.6;4.0;10.6;187031.0;603.0;744.0;965.0;3.2;4.0;5.2
301;Totaal;Totaal leeftijden;2006;185568.0;184396.0;1172.0;509.0;1681.0;6.3;2.8;9.1;185568.0;184396.0;1172.0;665.0;1837.0;6.3;3.6;9.9;184396.0;509.0;665.0;845.0;2.8;3.6;4.6
302;Totaal;Totaal leeftijden;2007;181700.0;180578.0;1122.0;497.0;1619.0;6.2;2.8;8.9;181700.0;180578.0;1122.0;635.0;1757.0;6.2;3.5;9.7;180578.0;497.0;635.0;795.0;2.8;3.5;4.4
303;Totaal;Totaal leeftijden;2008;185017.0;183870.0;1147.0;453.0;1600.0;6.2;2.5;8.6;185017.0;183870.0;1147.0;582.0;1729.0;6.2;3.2;9.3;183870.0;453.0;582.0;737.0;2.5;3.2;4.0
304;Totaal;Totaal leeftijden;2009;185013.0;183967.0;1046.0;457.0;1503.0;5.7;2.5;8.1;185013.0;183967.0;1046.0;576.0;1623.0;5.7;3.1;8.8;183967.0;457.0;576.0;786.0;2.5;3.1;4.3
305;Totaal;Totaal leeftijden;2010;184357.0;183360.0;997.0;456.0;1453.0;5.4;2.5;7.9;184357.0;183360.0;997.0;584.0;1581.0;5.4;3.2;8.6;183360.0;456.0;584.0;756.0;2.5;3.2;4.1
306;Totaal;Totaal leeftijden;2011;180085.0;179143.0;942.0;437.0;1379.0;5.2;2.4;7.7;180085.0;179143.0;942.0;553.0;1495.0;5.2;3.1;8.3;179143.0;437.0;553.0;718.0;2.4;3.1;4.0
307;Totaal;Totaal leeftijden;2012;176027.0;175081.0;946.0;390.0;1336.0;5.4;2.2;7.6;176027.0;175081.0;946.0;511.0;1457.0;5.4;2.9;8.3;175081.0;390.0;511.0;707.0;2.2;2.9;4.0
308;Totaal;Totaal leeftijden;2013;171305.0;170502.0;803.0;405.0;1208.0;4.7;2.4;7.1;171305.0;170502.0;803.0;528.0;1331.0;4.7;3.1;7.8;170502.0;405.0;528.0;667.0;2.4;3.1;3.9
309;Totaal;Totaal leeftijden;2014;175130.0;174262.0;868.0;397.0;1265.0;5.0;2.3;7.2;175130.0;174262.0;868.0;531.0;1400.0;5.0;3.0;8.0;174262.0;397.0;531.0;693.0;2.3;3.0;4.0
310;Totaal;Totaal leeftijden;2015;170958.0;170105.0;853.0;343.0;1196.0;5.0;2.0;7.0;170958.0;170105.0;853.0;469.0;1323.0;5.0;2.8;7.7;170105.0;343.0;469.0;598.0;2.0;2.8;3.5
311;Totaal;Totaal leeftijden;2016;172418.0;171599.0;819.0;376.0;1195.0;4.7;2.2;6.9;172418.0;171599.0;819.0;476.0;1294.0;4.7;2.8;7.5;171599.0;376.0;476.0;636.0;2.2;2.8;3.7
312;Totaal;Leeftijd: jonger dan 20 jaar;2004;2977.0;2959.0;18.0;7.0;25.0;5.9;2.3;8.2;2977.0;2959.0;18.0;10.0;28.0;5.9;3.4;9.3;2959.0;7.0;10.0;14.0;2.3;3.4;4.8
313;Totaal;Leeftijd: jonger dan 20 jaar;2005;2770.0;2752.0;18.0;12.0;30.0;6.4;4.3;10.7;2770.0;2752.0;18.0;12.0;30.0;6.4;4.3;10.7;2752.0;12.0;12.0;18.0;4.3;4.3;6.6
314;Totaal;Leeftijd: jonger dan 20 jaar;2006;2537.0;2505.0;32.0;11.0;44.0;12.8;4.5;17.2;2537.0;2505.0;32.0;14.0;47.0;12.8;5.7;18.4;2505.0;11.0;14.0;21.0;4.5;5.7;8.2
315;Totaal;Leeftijd: jonger dan 20 jaar;2007;2524.0;2498.0;26.0;17.0;43.0;10.4;6.7;17.0;2524.0;2498.0;26.0;20.0;46.0;10.4;7.9;18.2;2498.0;17.0;20.0;24.0;6.7;7.9;9.6
316;Totaal;Leeftijd: jonger dan 20 jaar;2008;2536.0;2518.0;18.0;13.0;30.0;7.0;5.0;12.0;2536.0;2518.0;18.0;14.0;31.0;7.0;5.4;12.4;2518.0;13.0;14.0;21.0;5.0;5.4;8.4
317;Totaal;Leeftijd: jonger dan 20 jaar;2009;2615.0;2593.0;22.0;17.0;39.0;8.3;6.7;15.0;2615.0;2593.0;22.0;21.0;42.0;8.3;7.9;16.2;2593.0;17.0;21.0;29.0;6.7;7.9;11.1
318;Totaal;Leeftijd: jonger dan 20 jaar;2010;2490.0;2473.0;17.0;8.0;25.0;6.7;3.4;10.0;2490.0;2473.0;17.0;9.0;26.0;6.7;3.8;10.4;2473.0;8.0;9.0;15.0;3.4;3.8;6.3
319;Totaal;Leeftijd: jonger dan 20 jaar;2011;2315.0;2297.0;18.0;8.0;26.0;7.6;3.5;11.0;2315.0;2297.0;18.0;8.0;26.0;7.6;3.5;11.0;2297.0;8.0;8.0;12.0;3.5;3.5;5.4
320;Totaal;Leeftijd: jonger dan 20 jaar;2012;2180.0;2166.0;14.0;;18.0;6.4;;8.3;2180.0;2166.0;14.0;6.0;20.0;6.4;2.8;9.2;2166.0;;6.0;10.0;;2.8;4.7
321;Totaal;Leeftijd: jonger dan 20 jaar;2013;1867.0;1859.0;8.0;5.0;13.0;4.3;2.7;7.0;1867.0;1859.0;8.0;9.0;17.0;4.3;4.8;9.1;1859.0;5.0;9.0;14.0;2.7;4.8;7.5
322;Totaal;Leeftijd: jonger dan 20 jaar;2014;1753.0;1739.0;14.0;;18.0;8.2;;10.1;1753.0;1739.0;14.0;5.0;19.0;8.2;2.6;10.9;1739.0;;5.0;6.0;;2.6;3.2
323;Totaal;Leeftijd: jonger dan 20 jaar;2015;1554.0;1546.0;9.0;7.0;16.0;5.5;4.6;10.1;1554.0;1546.0;9.0;9.0;18.0;5.5;6.0;11.5;1546.0;7.0;9.0;11.0;4.6;6.0;7.4
324;Totaal;Leeftijd: jonger dan 20 jaar;2016;1448.0;1440.0;8.0;12.0;20.0;5.8;8.0;13.8;1448.0;1440.0;8.0;14.0;22.0;5.8;9.4;15.2;1440.0;12.0;14.0;19.0;8.0;9.4;12.9
325;Totaal;Leeftijd: 20 tot 25 jaar;2004;19608.0;19449.0;159.0;54.0;214.0;8.1;2.8;10.9;19608.0;19449.0;159.0;65.0;225.0;8.1;3.4;11.5;19449.0;54.0;65.0;97.0;2.8;3.4;5.0
326;Totaal;Leeftijd: 20 tot 25 jaar;2005;18940.0;18806.0;134.0;76.0;211.0;7.1;4.1;11.1;18940.0;18806.0;134.0;92.0;226.0;7.1;4.9;12.0;18806.0;76.0;92.0;116.0;4.1;4.9;6.2
327;Totaal;Leeftijd: 20 tot 25 jaar;2006;18686.0;18519.0;167.0;39.0;206.0;8.9;2.1;11.0;18686.0;18519.0;167.0;57.0;224.0;8.9;3.1;12.0;18519.0;39.0;57.0;82.0;2.1;3.1;4.4
328;Totaal;Leeftijd: 20 tot 25 jaar;2007;18649.0;18529.0;120.0;54.0;174.0;6.5;2.9;9.3;18649.0;18529.0;120.0;68.0;189.0;6.5;3.7;10.1;18529.0;54.0;68.0;101.0;2.9;3.7;5.4
329;Totaal;Leeftijd: 20 tot 25 jaar;2008;18699.0;18582.0;117.0;45.0;162.0;6.3;2.4;8.7;18699.0;18582.0;117.0;59.0;176.0;6.3;3.2;9.4;18582.0;45.0;59.0;76.0;2.4;3.2;4.1
330;Totaal;Leeftijd: 20 tot 25 jaar;2009;18838.0;18703.0;136.0;59.0;194.0;7.2;3.1;10.3;18838.0;18703.0;136.0;75.0;210.0;7.2;4.0;11.2;18703.0;59.0;75.0;107.0;3.1;4.0;5.7
331;Totaal;Leeftijd: 20 tot 25 jaar;2010;18744.0;18636.0;107.0;55.0;163.0;5.7;3.0;8.7;18744.0;18636.0;107.0;76.0;184.0;5.7;4.1;9.8;18636.0;55.0;76.0;94.0;3.0;4.1;5.0
332;Totaal;Leeftijd: 20 tot 25 jaar;2011;18128.0;18039.0;89.0;49.0;137.0;4.9;2.7;7.6;18128.0;18039.0;89.0;64.0;153.0;4.9;3.6;8.5;18039.0;49.0;64.0;82.0;2.7;3.6;4.6
333;Totaal;Leeftijd: 20 tot 25 jaar;2012;17615.0;17510.0;105.0;39.0;144.0;6.0;2.2;8.2;17615.0;17510.0;105.0;55.0;160.0;6.0;3.1;9.1;17510.0;39.0;55.0;84.0;2.2;3.1;4.8
334;Totaal;Leeftijd: 20 tot 25 jaar;2013;16894.0;16817.0;77.0;39.0;116.0;4.6;2.3;6.9;16894.0;16817.0;77.0;53.0;130.0;4.6;3.2;7.7;16817.0;39.0;53.0;76.0;2.3;3.2;4.5
335;Totaal;Leeftijd: 20 tot 25 jaar;2014;16629.0;16530.0;99.0;35.0;134.0;5.9;2.1;8.1;16629.0;16530.0;99.0;50.0;148.0;5.9;3.0;8.9;16530.0;35.0;50.0;71.0;2.1;3.0;4.3
336;Totaal;Leeftijd: 20 tot 25 jaar;2015;15407.0;15333.0;74.0;31.0;105.0;4.8;2.0;6.8;15407.0;15333.0;74.0;48.0;122.0;4.8;3.1;7.9;15333.0;31.0;48.0;69.0;2.0;3.1;4.5
337;Totaal;Leeftijd: 20 tot 25 jaar;2016;14689.0;14607.0;82.0;36.0;118.0;5.6;2.4;8.0;14689.0;14607.0;82.0;46.0;129.0;5.6;3.2;8.8;14607.0;36.0;46.0;64.0;2.4;3.2;4.3
338;Totaal;Leeftijd: 25 tot 30 jaar;2004;53703.0;53377.0;326.0;133.0;459.0;6.1;2.5;8.5;53703.0;53377.0;326.0;175.0;501.0;6.1;3.3;9.3;53377.0;133.0;175.0;232.0;2.5;3.3;4.3
339;Totaal;Leeftijd: 25 tot 30 jaar;2005;52544.0;52234.0;310.0;161.0;471.0;5.9;3.1;9.0;52544.0;52234.0;310.0;205.0;515.0;5.9;3.9;9.8;52234.0;161.0;205.0;259.0;3.1;3.9;5.0
340;Totaal;Leeftijd: 25 tot 30 jaar;2006;53085.0;52775.0;310.0;158.0;468.0;5.8;3.0;8.8;53085.0;52775.0;310.0;211.0;521.0;5.8;4.0;9.8;52775.0;158.0;211.0;257.0;3.0;4.0;4.9
341;Totaal;Leeftijd: 25 tot 30 jaar;2007;52470.0;52203.0;267.0;137.0;404.0;5.1;2.6;7.7;52470.0;52203.0;267.0;176.0;442.0;5.1;3.4;8.4;52203.0;137.0;176.0;213.0;2.6;3.4;4.1
342;Totaal;Leeftijd: 25 tot 30 jaar;2008;54682.0;54358.0;324.0;125.0;449.0;5.9;2.3;8.2;54682.0;54358.0;324.0;165.0;489.0;5.9;3.0;8.9;54358.0;125.0;165.0;206.0;2.3;3.0;3.8
343;Totaal;Leeftijd: 25 tot 30 jaar;2009;55276.0;55006.0;270.0;125.0;395.0;4.9;2.3;7.2;55276.0;55006.0;270.0;159.0;430.0;4.9;2.9;7.8;55006.0;125.0;159.0;213.0;2.3;2.9;3.9
344;Totaal;Leeftijd: 25 tot 30 jaar;2010;55522.0;55252.0;270.0;151.0;421.0;4.9;2.7;7.6;55522.0;55252.0;270.0;187.0;456.0;4.9;3.4;8.2;55252.0;151.0;187.0;228.0;2.7;3.4;4.1
345;Totaal;Leeftijd: 25 tot 30 jaar;2011;54363.0;54114.0;250.0;139.0;389.0;4.6;2.6;7.2;54363.0;54114.0;250.0;184.0;433.0;4.6;3.4;8.0;54114.0;139.0;184.0;228.0;2.6;3.4;4.2
346;Totaal;Leeftijd: 25 tot 30 jaar;2012;54045.0;53787.0;258.0;111.0;370.0;4.8;2.1;6.8;54045.0;53787.0;258.0;148.0;406.0;4.8;2.8;7.5;53787.0;111.0;148.0;202.0;2.1;2.8;3.8
347;Totaal;Leeftijd: 25 tot 30 jaar;2013;52900.0;52667.0;233.0;123.0;356.0;4.4;2.3;6.7;52900.0;52667.0;233.0;161.0;394.0;4.4;3.1;7.4;52667.0;123.0;161.0;198.0;2.3;3.1;3.8
348;Totaal;Leeftijd: 25 tot 30 jaar;2014;54049.0;53803.0;246.0;115.0;361.0;4.6;2.1;6.7;54049.0;53803.0;246.0;155.0;402.0;4.6;2.9;7.4;53803.0;115.0;155.0;208.0;2.1;2.9;3.9
349;Totaal;Leeftijd: 25 tot 30 jaar;2015;52618.0;52385.0;233.0;114.0;347.0;4.4;2.2;6.6;52618.0;52385.0;233.0;154.0;387.0;4.4;2.9;7.4;52385.0;114.0;154.0;188.0;2.2;2.9;3.6
350;Totaal;Leeftijd: 25 tot 30 jaar;2016;52990.0;52745.0;245.0;105.0;350.0;4.6;2.0;6.6;52990.0;52745.0;245.0;141.0;385.0;4.6;2.7;7.3;52745.0;105.0;141.0;180.0;2.0;2.7;3.4
351;Totaal;Leeftijd: 30 tot 35 jaar;2004;78964.0;78517.0;447.0;201.0;648.0;5.7;2.6;8.2;78964.0;78517.0;447.0;260.0;707.0;5.7;3.3;9.0;78517.0;201.0;260.0;326.0;2.6;3.3;4.2
352;Totaal;Leeftijd: 30 tot 35 jaar;2005;73855.0;73405.0;450.0;204.0;654.0;6.1;2.8;8.9;73855.0;73405.0;450.0;248.0;698.0;6.1;3.4;9.5;73405.0;204.0;248.0;331.0;2.8;3.4;4.5
353;Totaal;Leeftijd: 30 tot 35 jaar;2006;70764.0;70395.0;369.0;169.0;537.0;5.2;2.4;7.6;70764.0;70395.0;369.0;229.0;598.0;5.2;3.3;8.4;70395.0;169.0;229.0;294.0;2.4;3.3;4.2
354;Totaal;Leeftijd: 30 tot 35 jaar;2007;67272.0;66884.0;388.0;170.0;558.0;5.8;2.5;8.3;67272.0;66884.0;388.0;218.0;606.0;5.8;3.3;9.0;66884.0;170.0;218.0;268.0;2.5;3.3;4.0
355;Totaal;Leeftijd: 30 tot 35 jaar;2008;68020.0;67646.0;374.0;168.0;542.0;5.5;2.5;8.0;68020.0;67646.0;374.0;218.0;592.0;5.5;3.2;8.7;67646.0;168.0;218.0;265.0;2.5;3.2;3.9
356;Totaal;Leeftijd: 30 tot 35 jaar;2009;67648.0;67315.0;333.0;147.0;480.0;4.9;2.2;7.1;67648.0;67315.0;333.0;182.0;515.0;4.9;2.7;7.6;67315.0;147.0;182.0;251.0;2.2;2.7;3.7
357;Totaal;Leeftijd: 30 tot 35 jaar;2010;67660.0;67328.0;331.0;120.0;452.0;4.9;1.8;6.7;67660.0;67328.0;331.0;159.0;491.0;4.9;2.4;7.3;67328.0;120.0;159.0;219.0;1.8;2.4;3.3
358;Totaal;Leeftijd: 30 tot 35 jaar;2011;67288.0;66950.0;339.0;139.0;477.0;5.0;2.1;7.1;67288.0;66950.0;339.0;169.0;507.0;5.0;2.5;7.5;66950.0;139.0;169.0;227.0;2.1;2.5;3.4
359;Totaal;Leeftijd: 30 tot 35 jaar;2012;65928.0;65598.0;330.0;146.0;475.0;5.0;2.2;7.2;65928.0;65598.0;330.0;180.0;509.0;5.0;2.7;7.7;65598.0;146.0;180.0;250.0;2.2;2.7;3.8
360;Totaal;Leeftijd: 30 tot 35 jaar;2013;64393.0;64116.0;277.0;142.0;419.0;4.3;2.2;6.5;64393.0;64116.0;277.0;178.0;455.0;4.3;2.8;7.1;64116.0;142.0;178.0;226.0;2.2;2.8;3.5
361;Totaal;Leeftijd: 30 tot 35 jaar;2014;66523.0;66229.0;295.0;137.0;432.0;4.4;2.1;6.5;66523.0;66229.0;295.0;190.0;484.0;4.4;2.9;7.3;66229.0;137.0;190.0;231.0;2.1;2.9;3.5
362;Totaal;Leeftijd: 30 tot 35 jaar;2015;65368.0;65061.0;307.0;109.0;416.0;4.7;1.7;6.4;65368.0;65061.0;307.0;146.0;452.0;4.7;2.2;6.9;65061.0;109.0;146.0;195.0;1.7;2.2;3.0
363;Totaal;Leeftijd: 30 tot 35 jaar;2016;66127.0;65865.0;262.0;128.0;390.0;4.0;1.9;5.9;66127.0;65865.0;262.0;159.0;422.0;4.0;2.4;6.4;65865.0;128.0;159.0;221.0;1.9;2.4;3.3
364;Totaal;Leeftijd: 35 tot 40 jaar;2004;34650.0;34403.0;247.0;114.0;361.0;7.1;3.3;10.4;34650.0;34403.0;247.0;144.0;391.0;7.1;4.2;11.3;34403.0;114.0;144.0;181.0;3.3;4.2;5.3
365;Totaal;Leeftijd: 35 tot 40 jaar;2005;35107.0;34824.0;283.0;125.0;408.0;8.1;3.6;11.6;35107.0;34824.0;283.0;158.0;441.0;8.1;4.5;12.6;34824.0;125.0;158.0;206.0;3.6;4.5;5.9
366;Totaal;Leeftijd: 35 tot 40 jaar;2006;35386.0;35147.0;239.0;105.0;345.0;6.8;3.0;9.7;35386.0;35147.0;239.0;123.0;362.0;6.8;3.5;10.2;35147.0;105.0;123.0;153.0;3.0;3.5;4.3
367;Totaal;Leeftijd: 35 tot 40 jaar;2007;35530.0;35263.0;267.0;100.0;366.0;7.5;2.8;10.3;35530.0;35263.0;267.0;124.0;391.0;7.5;3.5;11.0;35263.0;100.0;124.0;157.0;2.8;3.5;4.5
368;Totaal;Leeftijd: 35 tot 40 jaar;2008;35620.0;35370.0;250.0;73.0;324.0;7.0;2.1;9.1;35620.0;35370.0;250.0;90.0;340.0;7.0;2.5;9.5;35370.0;73.0;90.0;123.0;2.1;2.5;3.5
369;Totaal;Leeftijd: 35 tot 40 jaar;2009;34870.0;34640.0;231.0;87.0;318.0;6.6;2.5;9.1;34870.0;34640.0;231.0;114.0;345.0;6.6;3.3;9.9;34640.0;87.0;114.0;155.0;2.5;3.3;4.5
370;Totaal;Leeftijd: 35 tot 40 jaar;2010;33798.0;33579.0;220.0;94.0;314.0;6.5;2.8;9.3;33798.0;33579.0;220.0;119.0;339.0;6.5;3.5;10.0;33579.0;94.0;119.0;154.0;2.8;3.5;4.6
371;Totaal;Leeftijd: 35 tot 40 jaar;2011;31823.0;31631.0;192.0;85.0;277.0;6.0;2.7;8.7;31823.0;31631.0;192.0;105.0;297.0;6.0;3.3;9.3;31631.0;85.0;105.0;135.0;2.7;3.3;4.3
372;Totaal;Leeftijd: 35 tot 40 jaar;2012;30244.0;30076.0;168.0;64.0;232.0;5.5;2.1;7.7;30244.0;30076.0;168.0;87.0;255.0;5.5;2.9;8.4;30076.0;64.0;87.0;117.0;2.1;2.9;3.9
373;Totaal;Leeftijd: 35 tot 40 jaar;2013;29560.0;29403.0;157.0;87.0;244.0;5.3;3.0;8.3;29560.0;29403.0;157.0;110.0;267.0;5.3;3.7;9.0;29403.0;87.0;110.0;133.0;3.0;3.7;4.5
374;Totaal;Leeftijd: 35 tot 40 jaar;2014;30177.0;30007.0;170.0;83.0;253.0;5.6;2.7;8.4;30177.0;30007.0;170.0;100.0;270.0;5.6;3.3;9.0;30007.0;83.0;100.0;138.0;2.7;3.3;4.6
375;Totaal;Leeftijd: 35 tot 40 jaar;2015;30247.0;30075.0;172.0;67.0;239.0;5.7;2.2;7.9;30247.0;30075.0;172.0;88.0;260.0;5.7;2.9;8.6;30075.0;67.0;88.0;109.0;2.2;2.9;3.6
376;Totaal;Leeftijd: 35 tot 40 jaar;2016;31308.0;31137.0;171.0;75.0;245.0;5.5;2.4;7.8;31308.0;31137.0;171.0;88.0;259.0;5.5;2.8;8.3;31137.0;75.0;88.0;120.0;2.4;2.8;3.9
377;Totaal;Leeftijd: 40 jaar of ouder;2004;4990.0;4929.0;61.0;17.0;78.0;12.3;3.5;15.7;4990.0;4929.0;61.0;22.0;83.0;12.3;4.4;16.7;4929.0;17.0;22.0;29.0;3.5;4.4;5.8
378;Totaal;Leeftijd: 40 jaar of ouder;2005;5065.0;5010.0;55.0;25.0;80.0;10.9;5.0;15.9;5065.0;5010.0;55.0;28.0;84.0;10.9;5.7;16.5;5010.0;25.0;28.0;35.0;5.0;5.7;6.9
379;Totaal;Leeftijd: 40 jaar of ouder;2006;5110.0;5055.0;55.0;28.0;82.0;10.7;5.5;16.1;5110.0;5055.0;55.0;31.0;86.0;10.7;6.1;16.7;5055.0;28.0;31.0;38.0;5.5;6.1;7.6
380;Totaal;Leeftijd: 40 jaar of ouder;2007;5255.0;5201.0;54.0;20.0;74.0;10.3;3.8;14.1;5255.0;5201.0;54.0;29.0;83.0;10.3;5.5;15.7;5201.0;20.0;29.0;32.0;3.8;5.5;6.1
381;Totaal;Leeftijd: 40 jaar of ouder;2008;5460.0;5396.0;64.0;28.0;93.0;11.8;5.3;17.0;5460.0;5396.0;64.0;36.0;101.0;11.8;6.8;18.5;5396.0;28.0;36.0;46.0;5.3;6.8;8.5
382;Totaal;Leeftijd: 40 jaar of ouder;2009;5765.0;5710.0;55.0;21.0;77.0;9.6;3.7;13.3;5765.0;5710.0;55.0;25.0;81.0;9.6;4.4;14.0;5710.0;21.0;25.0;31.0;3.7;4.4;5.4
383;Totaal;Leeftijd: 40 jaar of ouder;2010;6143.0;6091.0;52.0;27.0;79.0;8.5;4.4;12.9;6143.0;6091.0;52.0;33.0;86.0;8.5;5.5;13.9;6091.0;27.0;33.0;46.0;4.4;5.5;7.5
384;Totaal;Leeftijd: 40 jaar of ouder;2011;6168.0;6113.0;55.0;18.0;73.0;9.0;2.9;11.9;6168.0;6113.0;55.0;24.0;79.0;9.0;3.8;12.8;6113.0;18.0;24.0;33.0;2.9;3.8;5.4
385;Totaal;Leeftijd: 40 jaar of ouder;2012;6015.0;5944.0;71.0;27.0;98.0;11.9;4.5;16.3;6015.0;5944.0;71.0;35.0;106.0;11.9;5.9;17.7;5944.0;27.0;35.0;43.0;4.5;5.9;7.3
386;Totaal;Leeftijd: 40 jaar of ouder;2013;5690.0;5639.0;51.0;9.0;60.0;9.0;1.6;10.5;5690.0;5639.0;51.0;17.0;68.0;9.0;3.0;12.0;5639.0;9.0;17.0;20.0;1.6;3.0;3.5
387;Totaal;Leeftijd: 40 jaar of ouder;2014;5998.0;5954.0;44.0;24.0;68.0;7.4;4.0;11.3;5998.0;5954.0;44.0;32.0;76.0;7.4;5.3;12.7;5954.0;24.0;32.0;39.0;4.0;5.3;6.5
388;Totaal;Leeftijd: 40 jaar of ouder;2015;5765.0;5705.0;60.0;15.0;75.0;10.4;2.6;12.9;5765.0;5705.0;60.0;24.0;84.0;10.4;4.2;14.6;5705.0;15.0;24.0;25.0;2.6;4.2;4.4
389;Totaal;Leeftijd: 40 jaar of ouder;2016;5856.0;5806.0;50.0;21.0;71.0;8.6;3.6;12.2;5856.0;5806.0;50.0;28.0;78.0;8.6;4.8;13.4;5806.0;21.0;28.0;34.0;3.6;4.8;5.8
