ID;Geslacht;PositieWerkkring;Persoonskenmerken;Werktijden;WerkzaamBuitenKantoortijden;Perioden;WerkzameBeroepsbevolking_1
2103;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam buiten kantoortijden;Niet werkzaam op zondag;2018;1132.0
2104;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam buiten kantoortijden;Niet werkzaam op zondag;2019;1250.0
2105;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam buiten kantoortijden;Niet werkzaam op zondag;2020;1185.0
2106;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Totaal;2003;1084.0
2107;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Totaal;2004;1059.0
2108;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Totaal;2005;997.0
2109;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Totaal;2006;1045.0
2110;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Totaal;2007;1170.0
2111;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Totaal;2008;1255.0
2112;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Totaal;2009;1181.0
2113;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Totaal;2010;1457.0
2114;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Totaal;2011;1679.0
2115;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Totaal;2012;1681.0
2116;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Totaal;2013;1593.0
2117;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Totaal;2014;1591.0
2118;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Totaal;2015;1665.0
2119;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Totaal;2016;1664.0
2120;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Totaal;2017;1702.0
2121;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Totaal;2018;1703.0
2122;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Totaal;2019;1806.0
2123;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Totaal;2020;1768.0
2124;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Regelmatig werkzaam in de avond;2003;
2125;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Regelmatig werkzaam in de avond;2004;
2126;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Regelmatig werkzaam in de avond;2005;
2127;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Regelmatig werkzaam in de avond;2006;
2128;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Regelmatig werkzaam in de avond;2007;
2129;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Regelmatig werkzaam in de avond;2008;
2130;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Regelmatig werkzaam in de avond;2009;
2131;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Regelmatig werkzaam in de avond;2010;
2132;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Regelmatig werkzaam in de avond;2011;
2133;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Regelmatig werkzaam in de avond;2012;
2134;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Regelmatig werkzaam in de avond;2013;
2135;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Regelmatig werkzaam in de avond;2014;
2136;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Regelmatig werkzaam in de avond;2015;
2137;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Regelmatig werkzaam in de avond;2016;
2138;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Regelmatig werkzaam in de avond;2017;
2139;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Regelmatig werkzaam in de avond;2018;
2140;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Regelmatig werkzaam in de avond;2019;
2141;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Regelmatig werkzaam in de avond;2020;
2142;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Regelmatig werkzaam in de nacht;2003;14.0
2143;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Regelmatig werkzaam in de nacht;2004;12.0
2144;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Regelmatig werkzaam in de nacht;2005;12.0
2145;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Regelmatig werkzaam in de nacht;2006;11.0
2146;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Regelmatig werkzaam in de nacht;2007;14.0
2147;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Regelmatig werkzaam in de nacht;2008;18.0
2148;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Regelmatig werkzaam in de nacht;2009;16.0
2149;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Regelmatig werkzaam in de nacht;2010;18.0
2150;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Regelmatig werkzaam in de nacht;2011;22.0
2151;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Regelmatig werkzaam in de nacht;2012;23.0
2152;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Regelmatig werkzaam in de nacht;2013;17.0
2153;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Regelmatig werkzaam in de nacht;2014;19.0
2154;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Regelmatig werkzaam in de nacht;2015;23.0
2155;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Regelmatig werkzaam in de nacht;2016;21.0
2156;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Regelmatig werkzaam in de nacht;2017;23.0
2157;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Regelmatig werkzaam in de nacht;2018;25.0
2158;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Regelmatig werkzaam in de nacht;2019;24.0
2159;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Regelmatig werkzaam in de nacht;2020;17.0
2160;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Regelmatig werkzaam op zaterdag;2003;240.0
2161;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Regelmatig werkzaam op zaterdag;2004;241.0
2162;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Regelmatig werkzaam op zaterdag;2005;213.0
2163;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Regelmatig werkzaam op zaterdag;2006;236.0
2164;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Regelmatig werkzaam op zaterdag;2007;257.0
2165;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Regelmatig werkzaam op zaterdag;2008;260.0
2166;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Regelmatig werkzaam op zaterdag;2009;241.0
2167;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Regelmatig werkzaam op zaterdag;2010;277.0
2168;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Regelmatig werkzaam op zaterdag;2011;311.0
2169;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Regelmatig werkzaam op zaterdag;2012;311.0
2170;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Regelmatig werkzaam op zaterdag;2013;311.0
2171;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Regelmatig werkzaam op zaterdag;2014;312.0
2172;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Regelmatig werkzaam op zaterdag;2015;329.0
2173;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Regelmatig werkzaam op zaterdag;2016;327.0
2174;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Regelmatig werkzaam op zaterdag;2017;331.0
2175;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Regelmatig werkzaam op zaterdag;2018;348.0
2176;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Regelmatig werkzaam op zaterdag;2019;351.0
2177;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Regelmatig werkzaam op zaterdag;2020;324.0
2178;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Regelmatig werkzaam op zondag;2003;96.0
2179;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Regelmatig werkzaam op zondag;2004;103.0
2180;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Regelmatig werkzaam op zondag;2005;84.0
2181;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Regelmatig werkzaam op zondag;2006;102.0
2182;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Regelmatig werkzaam op zondag;2007;109.0
2183;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Regelmatig werkzaam op zondag;2008;113.0
2184;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Regelmatig werkzaam op zondag;2009;105.0
2185;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Regelmatig werkzaam op zondag;2010;127.0
2186;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Regelmatig werkzaam op zondag;2011;156.0
2187;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Regelmatig werkzaam op zondag;2012;162.0
2188;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Regelmatig werkzaam op zondag;2013;167.0
2189;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Regelmatig werkzaam op zondag;2014;170.0
2190;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Regelmatig werkzaam op zondag;2015;179.0
2191;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Regelmatig werkzaam op zondag;2016;181.0
2192;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Regelmatig werkzaam op zondag;2017;192.0
2193;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Regelmatig werkzaam op zondag;2018;198.0
2194;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Regelmatig werkzaam op zondag;2019;209.0
2195;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Regelmatig werkzaam op zondag;2020;196.0
2196;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Soms werkzaam in de avond;2003;1084.0
2197;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Soms werkzaam in de avond;2004;1059.0
2198;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Soms werkzaam in de avond;2005;997.0
2199;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Soms werkzaam in de avond;2006;1045.0
2200;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Soms werkzaam in de avond;2007;1170.0
2201;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Soms werkzaam in de avond;2008;1255.0
2202;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Soms werkzaam in de avond;2009;1181.0
2203;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Soms werkzaam in de avond;2010;1457.0
2204;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Soms werkzaam in de avond;2011;1679.0
2205;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Soms werkzaam in de avond;2012;1681.0
2206;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Soms werkzaam in de avond;2013;1593.0
2207;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Soms werkzaam in de avond;2014;1591.0
2208;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Soms werkzaam in de avond;2015;1665.0
2209;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Soms werkzaam in de avond;2016;1664.0
2210;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Soms werkzaam in de avond;2017;1702.0
2211;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Soms werkzaam in de avond;2018;1703.0
2212;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Soms werkzaam in de avond;2019;1806.0
2213;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Soms werkzaam in de avond;2020;1768.0
2214;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Soms werkzaam in de nacht;2003;198.0
2215;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Soms werkzaam in de nacht;2004;187.0
2216;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Soms werkzaam in de nacht;2005;182.0
2217;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Soms werkzaam in de nacht;2006;187.0
2218;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Soms werkzaam in de nacht;2007;198.0
2219;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Soms werkzaam in de nacht;2008;201.0
2220;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Soms werkzaam in de nacht;2009;202.0
2221;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Soms werkzaam in de nacht;2010;236.0
2222;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Soms werkzaam in de nacht;2011;269.0
2223;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Soms werkzaam in de nacht;2012;275.0
2224;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Soms werkzaam in de nacht;2013;256.0
2225;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Soms werkzaam in de nacht;2014;244.0
2226;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Soms werkzaam in de nacht;2015;273.0
2227;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Soms werkzaam in de nacht;2016;259.0
2228;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Soms werkzaam in de nacht;2017;284.0
2229;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Soms werkzaam in de nacht;2018;248.0
2230;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Soms werkzaam in de nacht;2019;284.0
2231;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Soms werkzaam in de nacht;2020;253.0
2232;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Soms werkzaam op zaterdag;2003;441.0
2233;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Soms werkzaam op zaterdag;2004;429.0
2234;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Soms werkzaam op zaterdag;2005;397.0
2235;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Soms werkzaam op zaterdag;2006;420.0
2236;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Soms werkzaam op zaterdag;2007;459.0
2237;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Soms werkzaam op zaterdag;2008;512.0
2238;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Soms werkzaam op zaterdag;2009;466.0
2239;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Soms werkzaam op zaterdag;2010;595.0
2240;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Soms werkzaam op zaterdag;2011;720.0
2241;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Soms werkzaam op zaterdag;2012;749.0
2242;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Soms werkzaam op zaterdag;2013;691.0
2243;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Soms werkzaam op zaterdag;2014;689.0
2244;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Soms werkzaam op zaterdag;2015;722.0
2245;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Soms werkzaam op zaterdag;2016;721.0
2246;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Soms werkzaam op zaterdag;2017;743.0
2247;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Soms werkzaam op zaterdag;2018;727.0
2248;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Soms werkzaam op zaterdag;2019;765.0
2249;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Soms werkzaam op zaterdag;2020;782.0
2250;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Soms werkzaam op zondag;2003;332.0
2251;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Soms werkzaam op zondag;2004;318.0
2252;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Soms werkzaam op zondag;2005;297.0
2253;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Soms werkzaam op zondag;2006;313.0
2254;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Soms werkzaam op zondag;2007;349.0
2255;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Soms werkzaam op zondag;2008;379.0
2256;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Soms werkzaam op zondag;2009;368.0
2257;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Soms werkzaam op zondag;2010;461.0
2258;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Soms werkzaam op zondag;2011;552.0
2259;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Soms werkzaam op zondag;2012;589.0
2260;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Soms werkzaam op zondag;2013;531.0
2261;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Soms werkzaam op zondag;2014;538.0
2262;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Soms werkzaam op zondag;2015;572.0
2263;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Soms werkzaam op zondag;2016;568.0
2264;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Soms werkzaam op zondag;2017;587.0
2265;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Soms werkzaam op zondag;2018;595.0
2266;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Soms werkzaam op zondag;2019;622.0
2267;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Soms werkzaam op zondag;2020;649.0
2268;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Niet werkzaam in de avond;2003;
2269;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Niet werkzaam in de avond;2004;
2270;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Niet werkzaam in de avond;2005;
2271;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Niet werkzaam in de avond;2006;
2272;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Niet werkzaam in de avond;2007;
2273;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Niet werkzaam in de avond;2008;
2274;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Niet werkzaam in de avond;2009;
2275;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Niet werkzaam in de avond;2010;
2276;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Niet werkzaam in de avond;2011;
2277;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Niet werkzaam in de avond;2012;
2278;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Niet werkzaam in de avond;2013;
2279;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Niet werkzaam in de avond;2014;
2280;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Niet werkzaam in de avond;2015;
2281;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Niet werkzaam in de avond;2016;
2282;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Niet werkzaam in de avond;2017;
2283;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Niet werkzaam in de avond;2018;
2284;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Niet werkzaam in de avond;2019;
2285;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Niet werkzaam in de avond;2020;
2286;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Niet werkzaam in de nacht;2003;871.0
2287;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Niet werkzaam in de nacht;2004;860.0
2288;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Niet werkzaam in de nacht;2005;803.0
2289;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Niet werkzaam in de nacht;2006;847.0
2290;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Niet werkzaam in de nacht;2007;958.0
2291;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Niet werkzaam in de nacht;2008;1037.0
2292;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Niet werkzaam in de nacht;2009;964.0
2293;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Niet werkzaam in de nacht;2010;1203.0
2294;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Niet werkzaam in de nacht;2011;1388.0
2295;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Niet werkzaam in de nacht;2012;1382.0
2296;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Niet werkzaam in de nacht;2013;1320.0
2297;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Niet werkzaam in de nacht;2014;1328.0
2298;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Niet werkzaam in de nacht;2015;1369.0
2299;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Niet werkzaam in de nacht;2016;1383.0
2300;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Niet werkzaam in de nacht;2017;1394.0
2301;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Niet werkzaam in de nacht;2018;1429.0
2302;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Niet werkzaam in de nacht;2019;1497.0
2303;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Niet werkzaam in de nacht;2020;1498.0
2304;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Niet werkzaam op zaterdag;2003;402.0
2305;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Niet werkzaam op zaterdag;2004;389.0
2306;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Niet werkzaam op zaterdag;2005;387.0
2307;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Niet werkzaam op zaterdag;2006;389.0
2308;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Niet werkzaam op zaterdag;2007;453.0
2309;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Niet werkzaam op zaterdag;2008;484.0
2310;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Niet werkzaam op zaterdag;2009;475.0
2311;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Niet werkzaam op zaterdag;2010;584.0
2312;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Niet werkzaam op zaterdag;2011;647.0
2313;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Niet werkzaam op zaterdag;2012;621.0
2314;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Niet werkzaam op zaterdag;2013;590.0
2315;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Niet werkzaam op zaterdag;2014;590.0
2316;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Niet werkzaam op zaterdag;2015;613.0
2317;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Niet werkzaam op zaterdag;2016;615.0
2318;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Niet werkzaam op zaterdag;2017;628.0
2319;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Niet werkzaam op zaterdag;2018;626.0
2320;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Niet werkzaam op zaterdag;2019;688.0
2321;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Niet werkzaam op zaterdag;2020;660.0
2322;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Niet werkzaam op zondag;2003;656.0
2323;Totaal mannen en vrouwen;Totaal;Totaal personen;Soms werkzaam in de avond;Niet werkzaam op zondag;2004;638.0
