ID;ArbeidspositieEindePeriode;LangdurigeAandoening;Persoonskenmerken;Perioden;Personen15Tot65JaarBeginPeriode_1;WerkzameBeroepsbevolkingBeginPeriode_2;WerklozenNietActievenBeginPeriode_3
2329;Potentiële beroepsbevolking 15 tot 65 jr;Heeft langdurige aandoening;Wil meer/minder werken: onbekend;2006 3e kwartaal;12.0;10.0;
2330;Potentiële beroepsbevolking 15 tot 65 jr;Heeft langdurige aandoening;Wil meer/minder werken: onbekend;2006 4e kwartaal;10.0;8.0;
2331;Potentiële beroepsbevolking 15 tot 65 jr;Heeft langdurige aandoening;Wil meer/minder werken: onbekend;2006;9.0;8.0;
2332;Potentiële beroepsbevolking 15 tot 65 jr;Heeft langdurige aandoening;Wil meer/minder werken: onbekend;2008 1e kwartaal;10.0;9.0;2.0
2333;Potentiële beroepsbevolking 15 tot 65 jr;Heeft langdurige aandoening;Wil meer/minder werken: onbekend;2008 2e kwartaal;12.0;12.0;
2334;Potentiële beroepsbevolking 15 tot 65 jr;Heeft langdurige aandoening;Wil meer/minder werken: onbekend;2008 3e kwartaal;10.0;9.0;
2335;Potentiële beroepsbevolking 15 tot 65 jr;Heeft langdurige aandoening;Wil meer/minder werken: onbekend;2008 4e kwartaal;6.0;6.0;
2336;Potentiële beroepsbevolking 15 tot 65 jr;Heeft langdurige aandoening;Wil meer/minder werken: onbekend;2008;8.0;7.0;
2337;Potentiële beroepsbevolking 15 tot 65 jr;Heeft langdurige aandoening;Wil meer/minder werken: onbekend;2009 1e kwartaal;8.0;7.0;
2338;Potentiële beroepsbevolking 15 tot 65 jr;Heeft langdurige aandoening;Wil meer/minder werken: onbekend;2009 2e kwartaal;12.0;11.0;
2339;Potentiële beroepsbevolking 15 tot 65 jr;Heeft langdurige aandoening;Wil meer/minder werken: onbekend;2009 3e kwartaal;10.0;9.0;
2340;Potentiële beroepsbevolking 15 tot 65 jr;Heeft langdurige aandoening;Wil meer/minder werken: onbekend;2009 4e kwartaal;10.0;9.0;
2341;Potentiële beroepsbevolking 15 tot 65 jr;Heeft langdurige aandoening;Wil meer/minder werken: onbekend;2009;9.0;7.0;2.0
2342;Potentiële beroepsbevolking 15 tot 65 jr;Heeft langdurige aandoening;Wil meer/minder werken: onbekend;2010 1e kwartaal;11.0;10.0;
2343;Potentiële beroepsbevolking 15 tot 65 jr;Heeft langdurige aandoening;Wil meer/minder werken: onbekend;2010 2e kwartaal;11.0;11.0;
2344;Potentiële beroepsbevolking 15 tot 65 jr;Heeft langdurige aandoening;Wil meer/minder werken: onbekend;2010 3e kwartaal;9.0;9.0;
2345;Potentiële beroepsbevolking 15 tot 65 jr;Heeft langdurige aandoening;Wil meer/minder werken: onbekend;2010 4e kwartaal;10.0;9.0;
2346;Potentiële beroepsbevolking 15 tot 65 jr;Heeft langdurige aandoening;Werknemers met vaste arbeidsrelatie;2003 1e kwartaal;1122.0;1107.0;15.0
2347;Potentiële beroepsbevolking 15 tot 65 jr;Heeft langdurige aandoening;Werknemers met vaste arbeidsrelatie;2003 2e kwartaal;1107.0;1088.0;19.0
2348;Potentiële beroepsbevolking 15 tot 65 jr;Heeft langdurige aandoening;Werknemers met vaste arbeidsrelatie;2003 3e kwartaal;1119.0;1101.0;18.0
2349;Potentiële beroepsbevolking 15 tot 65 jr;Heeft langdurige aandoening;Werknemers met vaste arbeidsrelatie;2003 4e kwartaal;1107.0;1092.0;15.0
2350;Potentiële beroepsbevolking 15 tot 65 jr;Heeft langdurige aandoening;Werknemers met vaste arbeidsrelatie;2003;1162.0;1112.0;50.0
2351;Potentiële beroepsbevolking 15 tot 65 jr;Heeft langdurige aandoening;Werknemers met vaste arbeidsrelatie;2004 1e kwartaal;1088.0;1070.0;18.0
2352;Potentiële beroepsbevolking 15 tot 65 jr;Heeft langdurige aandoening;Werknemers met vaste arbeidsrelatie;2004 2e kwartaal;1096.0;1076.0;19.0
2353;Potentiële beroepsbevolking 15 tot 65 jr;Heeft langdurige aandoening;Werknemers met vaste arbeidsrelatie;2004 3e kwartaal;1120.0;1101.0;19.0
2354;Potentiële beroepsbevolking 15 tot 65 jr;Heeft langdurige aandoening;Werknemers met vaste arbeidsrelatie;2004 4e kwartaal;1091.0;1079.0;13.0
2355;Potentiële beroepsbevolking 15 tot 65 jr;Heeft langdurige aandoening;Werknemers met vaste arbeidsrelatie;2004;1145.0;1098.0;47.0
2356;Potentiële beroepsbevolking 15 tot 65 jr;Heeft langdurige aandoening;Werknemers met vaste arbeidsrelatie;2005 1e kwartaal;1085.0;1065.0;20.0
2357;Potentiële beroepsbevolking 15 tot 65 jr;Heeft langdurige aandoening;Werknemers met vaste arbeidsrelatie;2005 2e kwartaal;1093.0;1075.0;18.0
2358;Potentiële beroepsbevolking 15 tot 65 jr;Heeft langdurige aandoening;Werknemers met vaste arbeidsrelatie;2005 3e kwartaal;1073.0;1057.0;16.0
2359;Potentiële beroepsbevolking 15 tot 65 jr;Heeft langdurige aandoening;Werknemers met vaste arbeidsrelatie;2005 4e kwartaal;1075.0;1057.0;19.0
2360;Potentiële beroepsbevolking 15 tot 65 jr;Heeft langdurige aandoening;Werknemers met vaste arbeidsrelatie;2005;1132.0;1078.0;54.0
2361;Potentiële beroepsbevolking 15 tot 65 jr;Heeft langdurige aandoening;Werknemers met vaste arbeidsrelatie;2006 1e kwartaal;1072.0;1058.0;14.0
2362;Potentiële beroepsbevolking 15 tot 65 jr;Heeft langdurige aandoening;Werknemers met vaste arbeidsrelatie;2006 2e kwartaal;1074.0;1055.0;19.0
2363;Potentiële beroepsbevolking 15 tot 65 jr;Heeft langdurige aandoening;Werknemers met vaste arbeidsrelatie;2006 3e kwartaal;1052.0;1035.0;17.0
2364;Potentiële beroepsbevolking 15 tot 65 jr;Heeft langdurige aandoening;Werknemers met vaste arbeidsrelatie;2006 4e kwartaal;1042.0;1025.0;17.0
2365;Potentiële beroepsbevolking 15 tot 65 jr;Heeft langdurige aandoening;Werknemers met vaste arbeidsrelatie;2006;1088.0;1034.0;54.0
2366;Potentiële beroepsbevolking 15 tot 65 jr;Heeft langdurige aandoening;Werknemers met vaste arbeidsrelatie;2008 1e kwartaal;1382.0;1356.0;25.0
2367;Potentiële beroepsbevolking 15 tot 65 jr;Heeft langdurige aandoening;Werknemers met vaste arbeidsrelatie;2008 2e kwartaal;1271.0;1250.0;21.0
2368;Potentiële beroepsbevolking 15 tot 65 jr;Heeft langdurige aandoening;Werknemers met vaste arbeidsrelatie;2008 3e kwartaal;1128.0;1107.0;22.0
2369;Potentiële beroepsbevolking 15 tot 65 jr;Heeft langdurige aandoening;Werknemers met vaste arbeidsrelatie;2008 4e kwartaal;1025.0;1009.0;16.0
2370;Potentiële beroepsbevolking 15 tot 65 jr;Heeft langdurige aandoening;Werknemers met vaste arbeidsrelatie;2008;1063.0;1016.0;46.0
2371;Potentiële beroepsbevolking 15 tot 65 jr;Heeft langdurige aandoening;Werknemers met vaste arbeidsrelatie;2009 1e kwartaal;1022.0;1009.0;13.0
2372;Potentiële beroepsbevolking 15 tot 65 jr;Heeft langdurige aandoening;Werknemers met vaste arbeidsrelatie;2009 2e kwartaal;1037.0;1020.0;17.0
2373;Potentiële beroepsbevolking 15 tot 65 jr;Heeft langdurige aandoening;Werknemers met vaste arbeidsrelatie;2009 3e kwartaal;1042.0;1024.0;18.0
2374;Potentiële beroepsbevolking 15 tot 65 jr;Heeft langdurige aandoening;Werknemers met vaste arbeidsrelatie;2009 4e kwartaal;1041.0;1026.0;15.0
2375;Potentiële beroepsbevolking 15 tot 65 jr;Heeft langdurige aandoening;Werknemers met vaste arbeidsrelatie;2009;1089.0;1042.0;46.0
2376;Potentiële beroepsbevolking 15 tot 65 jr;Heeft langdurige aandoening;Werknemers met vaste arbeidsrelatie;2010 1e kwartaal;1024.0;1006.0;18.0
2377;Potentiële beroepsbevolking 15 tot 65 jr;Heeft langdurige aandoening;Werknemers met vaste arbeidsrelatie;2010 2e kwartaal;917.0;905.0;12.0
2378;Potentiële beroepsbevolking 15 tot 65 jr;Heeft langdurige aandoening;Werknemers met vaste arbeidsrelatie;2010 3e kwartaal;855.0;838.0;17.0
2379;Potentiële beroepsbevolking 15 tot 65 jr;Heeft langdurige aandoening;Werknemers met vaste arbeidsrelatie;2010 4e kwartaal;777.0;766.0;11.0
2380;Potentiële beroepsbevolking 15 tot 65 jr;Heeft langdurige aandoening;Werknemers met flexibele arbeidsrelatie;2003 1e kwartaal;95.0;74.0;21.0
2381;Potentiële beroepsbevolking 15 tot 65 jr;Heeft langdurige aandoening;Werknemers met flexibele arbeidsrelatie;2003 2e kwartaal;100.0;75.0;25.0
2382;Potentiële beroepsbevolking 15 tot 65 jr;Heeft langdurige aandoening;Werknemers met flexibele arbeidsrelatie;2003 3e kwartaal;102.0;87.0;15.0
2383;Potentiële beroepsbevolking 15 tot 65 jr;Heeft langdurige aandoening;Werknemers met flexibele arbeidsrelatie;2003 4e kwartaal;93.0;80.0;13.0
2384;Potentiële beroepsbevolking 15 tot 65 jr;Heeft langdurige aandoening;Werknemers met flexibele arbeidsrelatie;2003;116.0;87.0;29.0
2385;Potentiële beroepsbevolking 15 tot 65 jr;Heeft langdurige aandoening;Werknemers met flexibele arbeidsrelatie;2004 1e kwartaal;88.0;73.0;15.0
2386;Potentiële beroepsbevolking 15 tot 65 jr;Heeft langdurige aandoening;Werknemers met flexibele arbeidsrelatie;2004 2e kwartaal;102.0;74.0;27.0
2387;Potentiële beroepsbevolking 15 tot 65 jr;Heeft langdurige aandoening;Werknemers met flexibele arbeidsrelatie;2004 3e kwartaal;96.0;78.0;18.0
2388;Potentiële beroepsbevolking 15 tot 65 jr;Heeft langdurige aandoening;Werknemers met flexibele arbeidsrelatie;2004 4e kwartaal;98.0;85.0;13.0
2389;Potentiële beroepsbevolking 15 tot 65 jr;Heeft langdurige aandoening;Werknemers met flexibele arbeidsrelatie;2004;121.0;84.0;37.0
2390;Potentiële beroepsbevolking 15 tot 65 jr;Heeft langdurige aandoening;Werknemers met flexibele arbeidsrelatie;2005 1e kwartaal;96.0;75.0;21.0
2391;Potentiële beroepsbevolking 15 tot 65 jr;Heeft langdurige aandoening;Werknemers met flexibele arbeidsrelatie;2005 2e kwartaal;103.0;78.0;25.0
2392;Potentiële beroepsbevolking 15 tot 65 jr;Heeft langdurige aandoening;Werknemers met flexibele arbeidsrelatie;2005 3e kwartaal;109.0;87.0;22.0
2393;Potentiële beroepsbevolking 15 tot 65 jr;Heeft langdurige aandoening;Werknemers met flexibele arbeidsrelatie;2005 4e kwartaal;109.0;88.0;21.0
2394;Potentiële beroepsbevolking 15 tot 65 jr;Heeft langdurige aandoening;Werknemers met flexibele arbeidsrelatie;2005;132.0;93.0;39.0
2395;Potentiële beroepsbevolking 15 tot 65 jr;Heeft langdurige aandoening;Werknemers met flexibele arbeidsrelatie;2006 1e kwartaal;101.0;83.0;18.0
2396;Potentiële beroepsbevolking 15 tot 65 jr;Heeft langdurige aandoening;Werknemers met flexibele arbeidsrelatie;2006 2e kwartaal;115.0;85.0;30.0
2397;Potentiële beroepsbevolking 15 tot 65 jr;Heeft langdurige aandoening;Werknemers met flexibele arbeidsrelatie;2006 3e kwartaal;123.0;101.0;22.0
2398;Potentiële beroepsbevolking 15 tot 65 jr;Heeft langdurige aandoening;Werknemers met flexibele arbeidsrelatie;2006 4e kwartaal;114.0;95.0;19.0
2399;Potentiële beroepsbevolking 15 tot 65 jr;Heeft langdurige aandoening;Werknemers met flexibele arbeidsrelatie;2006;142.0;98.0;44.0
2400;Potentiële beroepsbevolking 15 tot 65 jr;Heeft langdurige aandoening;Werknemers met flexibele arbeidsrelatie;2008 1e kwartaal;144.0;113.0;31.0
2401;Potentiële beroepsbevolking 15 tot 65 jr;Heeft langdurige aandoening;Werknemers met flexibele arbeidsrelatie;2008 2e kwartaal;146.0;121.0;24.0
2402;Potentiële beroepsbevolking 15 tot 65 jr;Heeft langdurige aandoening;Werknemers met flexibele arbeidsrelatie;2008 3e kwartaal;127.0;104.0;22.0
2403;Potentiële beroepsbevolking 15 tot 65 jr;Heeft langdurige aandoening;Werknemers met flexibele arbeidsrelatie;2008 4e kwartaal;117.0;101.0;17.0
2404;Potentiële beroepsbevolking 15 tot 65 jr;Heeft langdurige aandoening;Werknemers met flexibele arbeidsrelatie;2008;136.0;107.0;29.0
2405;Potentiële beroepsbevolking 15 tot 65 jr;Heeft langdurige aandoening;Werknemers met flexibele arbeidsrelatie;2009 1e kwartaal;110.0;93.0;18.0
2406;Potentiële beroepsbevolking 15 tot 65 jr;Heeft langdurige aandoening;Werknemers met flexibele arbeidsrelatie;2009 2e kwartaal;120.0;94.0;26.0
2407;Potentiële beroepsbevolking 15 tot 65 jr;Heeft langdurige aandoening;Werknemers met flexibele arbeidsrelatie;2009 3e kwartaal;117.0;102.0;15.0
2408;Potentiële beroepsbevolking 15 tot 65 jr;Heeft langdurige aandoening;Werknemers met flexibele arbeidsrelatie;2009 4e kwartaal;108.0;89.0;19.0
2409;Potentiële beroepsbevolking 15 tot 65 jr;Heeft langdurige aandoening;Werknemers met flexibele arbeidsrelatie;2009;146.0;111.0;35.0
2410;Potentiële beroepsbevolking 15 tot 65 jr;Heeft langdurige aandoening;Werknemers met flexibele arbeidsrelatie;2010 1e kwartaal;112.0;88.0;24.0
2411;Potentiële beroepsbevolking 15 tot 65 jr;Heeft langdurige aandoening;Werknemers met flexibele arbeidsrelatie;2010 2e kwartaal;109.0;84.0;25.0
2412;Potentiële beroepsbevolking 15 tot 65 jr;Heeft langdurige aandoening;Werknemers met flexibele arbeidsrelatie;2010 3e kwartaal;97.0;83.0;14.0
2413;Potentiële beroepsbevolking 15 tot 65 jr;Heeft langdurige aandoening;Werknemers met flexibele arbeidsrelatie;2010 4e kwartaal;78.0;67.0;11.0
2414;Potentiële beroepsbevolking 15 tot 65 jr;Heeft langdurige aandoening;Zelfstandigen;2003 1e kwartaal;151.0;147.0;4.0
2415;Potentiële beroepsbevolking 15 tot 65 jr;Heeft langdurige aandoening;Zelfstandigen;2003 2e kwartaal;146.0;141.0;6.0
2416;Potentiële beroepsbevolking 15 tot 65 jr;Heeft langdurige aandoening;Zelfstandigen;2003 3e kwartaal;151.0;146.0;5.0
2417;Potentiële beroepsbevolking 15 tot 65 jr;Heeft langdurige aandoening;Zelfstandigen;2003 4e kwartaal;150.0;145.0;5.0
2418;Potentiële beroepsbevolking 15 tot 65 jr;Heeft langdurige aandoening;Zelfstandigen;2003;154.0;143.0;10.0
2419;Potentiële beroepsbevolking 15 tot 65 jr;Heeft langdurige aandoening;Zelfstandigen;2004 1e kwartaal;144.0;139.0;5.0
2420;Potentiële beroepsbevolking 15 tot 65 jr;Heeft langdurige aandoening;Zelfstandigen;2004 2e kwartaal;148.0;144.0;4.0
2421;Potentiële beroepsbevolking 15 tot 65 jr;Heeft langdurige aandoening;Zelfstandigen;2004 3e kwartaal;156.0;152.0;4.0
2422;Potentiële beroepsbevolking 15 tot 65 jr;Heeft langdurige aandoening;Zelfstandigen;2004 4e kwartaal;160.0;156.0;4.0
2423;Potentiële beroepsbevolking 15 tot 65 jr;Heeft langdurige aandoening;Zelfstandigen;2004;167.0;155.0;12.0
2424;Potentiële beroepsbevolking 15 tot 65 jr;Heeft langdurige aandoening;Zelfstandigen;2005 1e kwartaal;167.0;159.0;8.0
2425;Potentiële beroepsbevolking 15 tot 65 jr;Heeft langdurige aandoening;Zelfstandigen;2005 2e kwartaal;176.0;170.0;5.0
2426;Potentiële beroepsbevolking 15 tot 65 jr;Heeft langdurige aandoening;Zelfstandigen;2005 3e kwartaal;173.0;170.0;3.0
2427;Potentiële beroepsbevolking 15 tot 65 jr;Heeft langdurige aandoening;Zelfstandigen;2005 4e kwartaal;167.0;163.0;4.0
2428;Potentiële beroepsbevolking 15 tot 65 jr;Heeft langdurige aandoening;Zelfstandigen;2005;180.0;169.0;11.0
2429;Potentiële beroepsbevolking 15 tot 65 jr;Heeft langdurige aandoening;Zelfstandigen;2006 1e kwartaal;169.0;163.0;6.0
2430;Potentiële beroepsbevolking 15 tot 65 jr;Heeft langdurige aandoening;Zelfstandigen;2006 2e kwartaal;173.0;167.0;6.0
2431;Potentiële beroepsbevolking 15 tot 65 jr;Heeft langdurige aandoening;Zelfstandigen;2006 3e kwartaal;170.0;164.0;6.0
2432;Potentiële beroepsbevolking 15 tot 65 jr;Heeft langdurige aandoening;Zelfstandigen;2006 4e kwartaal;160.0;154.0;6.0
2433;Potentiële beroepsbevolking 15 tot 65 jr;Heeft langdurige aandoening;Zelfstandigen;2006;169.0;155.0;14.0
2434;Potentiële beroepsbevolking 15 tot 65 jr;Heeft langdurige aandoening;Zelfstandigen;2008 1e kwartaal;225.0;217.0;8.0
2435;Potentiële beroepsbevolking 15 tot 65 jr;Heeft langdurige aandoening;Zelfstandigen;2008 2e kwartaal;204.0;198.0;6.0
2436;Potentiële beroepsbevolking 15 tot 65 jr;Heeft langdurige aandoening;Zelfstandigen;2008 3e kwartaal;190.0;184.0;6.0
2437;Potentiële beroepsbevolking 15 tot 65 jr;Heeft langdurige aandoening;Zelfstandigen;2008 4e kwartaal;184.0;178.0;6.0
2438;Potentiële beroepsbevolking 15 tot 65 jr;Heeft langdurige aandoening;Zelfstandigen;2008;185.0;174.0;11.0
2439;Potentiële beroepsbevolking 15 tot 65 jr;Heeft langdurige aandoening;Zelfstandigen;2009 1e kwartaal;176.0;172.0;4.0
2440;Potentiële beroepsbevolking 15 tot 65 jr;Heeft langdurige aandoening;Zelfstandigen;2009 2e kwartaal;184.0;180.0;5.0
2441;Potentiële beroepsbevolking 15 tot 65 jr;Heeft langdurige aandoening;Zelfstandigen;2009 3e kwartaal;175.0;171.0;4.0
2442;Potentiële beroepsbevolking 15 tot 65 jr;Heeft langdurige aandoening;Zelfstandigen;2009 4e kwartaal;180.0;173.0;7.0
2443;Potentiële beroepsbevolking 15 tot 65 jr;Heeft langdurige aandoening;Zelfstandigen;2009;193.0;179.0;14.0
2444;Potentiële beroepsbevolking 15 tot 65 jr;Heeft langdurige aandoening;Zelfstandigen;2010 1e kwartaal;186.0;181.0;5.0
2445;Potentiële beroepsbevolking 15 tot 65 jr;Heeft langdurige aandoening;Zelfstandigen;2010 2e kwartaal;164.0;158.0;6.0
2446;Potentiële beroepsbevolking 15 tot 65 jr;Heeft langdurige aandoening;Zelfstandigen;2010 3e kwartaal;153.0;148.0;5.0
2447;Potentiële beroepsbevolking 15 tot 65 jr;Heeft langdurige aandoening;Zelfstandigen;2010 4e kwartaal;130.0;125.0;4.0
2448;Potentiële beroepsbevolking 15 tot 65 jr;Heeft langdurige aandoening;Anciënniteit: tot 1 jaar;2003 1e kwartaal;150.0;150.0;
2449;Potentiële beroepsbevolking 15 tot 65 jr;Heeft langdurige aandoening;Anciënniteit: tot 1 jaar;2003 2e kwartaal;147.0;147.0;
2450;Potentiële beroepsbevolking 15 tot 65 jr;Heeft langdurige aandoening;Anciënniteit: tot 1 jaar;2003 3e kwartaal;149.0;149.0;
2451;Potentiële beroepsbevolking 15 tot 65 jr;Heeft langdurige aandoening;Anciënniteit: tot 1 jaar;2003 4e kwartaal;137.0;137.0;
2452;Potentiële beroepsbevolking 15 tot 65 jr;Heeft langdurige aandoening;Anciënniteit: tot 1 jaar;2003;154.0;154.0;
2453;Potentiële beroepsbevolking 15 tot 65 jr;Heeft langdurige aandoening;Anciënniteit: tot 1 jaar;2004 1e kwartaal;121.0;121.0;
2454;Potentiële beroepsbevolking 15 tot 65 jr;Heeft langdurige aandoening;Anciënniteit: tot 1 jaar;2004 2e kwartaal;111.0;111.0;
2455;Potentiële beroepsbevolking 15 tot 65 jr;Heeft langdurige aandoening;Anciënniteit: tot 1 jaar;2004 3e kwartaal;132.0;132.0;
2456;Potentiële beroepsbevolking 15 tot 65 jr;Heeft langdurige aandoening;Anciënniteit: tot 1 jaar;2004 4e kwartaal;132.0;132.0;
2457;Potentiële beroepsbevolking 15 tot 65 jr;Heeft langdurige aandoening;Anciënniteit: tot 1 jaar;2004;116.0;116.0;
2458;Potentiële beroepsbevolking 15 tot 65 jr;Heeft langdurige aandoening;Anciënniteit: tot 1 jaar;2005 1e kwartaal;114.0;114.0;
2459;Potentiële beroepsbevolking 15 tot 65 jr;Heeft langdurige aandoening;Anciënniteit: tot 1 jaar;2005 2e kwartaal;124.0;124.0;
2460;Potentiële beroepsbevolking 15 tot 65 jr;Heeft langdurige aandoening;Anciënniteit: tot 1 jaar;2005 3e kwartaal;139.0;139.0;
2461;Potentiële beroepsbevolking 15 tot 65 jr;Heeft langdurige aandoening;Anciënniteit: tot 1 jaar;2005 4e kwartaal;133.0;133.0;
2462;Potentiële beroepsbevolking 15 tot 65 jr;Heeft langdurige aandoening;Anciënniteit: tot 1 jaar;2005;130.0;130.0;
2463;Potentiële beroepsbevolking 15 tot 65 jr;Heeft langdurige aandoening;Anciënniteit: tot 1 jaar;2006 1e kwartaal;124.0;124.0;
2464;Potentiële beroepsbevolking 15 tot 65 jr;Heeft langdurige aandoening;Anciënniteit: tot 1 jaar;2006 2e kwartaal;135.0;135.0;
2465;Potentiële beroepsbevolking 15 tot 65 jr;Heeft langdurige aandoening;Anciënniteit: tot 1 jaar;2006 3e kwartaal;153.0;153.0;
2466;Potentiële beroepsbevolking 15 tot 65 jr;Heeft langdurige aandoening;Anciënniteit: tot 1 jaar;2006 4e kwartaal;143.0;143.0;
2467;Potentiële beroepsbevolking 15 tot 65 jr;Heeft langdurige aandoening;Anciënniteit: tot 1 jaar;2006;142.0;142.0;
2468;Potentiële beroepsbevolking 15 tot 65 jr;Heeft langdurige aandoening;Anciënniteit: tot 1 jaar;2008 1e kwartaal;205.0;205.0;
2469;Potentiële beroepsbevolking 15 tot 65 jr;Heeft langdurige aandoening;Anciënniteit: tot 1 jaar;2008 2e kwartaal;187.0;187.0;
2470;Potentiële beroepsbevolking 15 tot 65 jr;Heeft langdurige aandoening;Anciënniteit: tot 1 jaar;2008 3e kwartaal;169.0;169.0;
2471;Potentiële beroepsbevolking 15 tot 65 jr;Heeft langdurige aandoening;Anciënniteit: tot 1 jaar;2008 4e kwartaal;161.0;161.0;
2472;Potentiële beroepsbevolking 15 tot 65 jr;Heeft langdurige aandoening;Anciënniteit: tot 1 jaar;2008;172.0;172.0;
2473;Potentiële beroepsbevolking 15 tot 65 jr;Heeft langdurige aandoening;Anciënniteit: tot 1 jaar;2009 1e kwartaal;146.0;146.0;
2474;Potentiële beroepsbevolking 15 tot 65 jr;Heeft langdurige aandoening;Anciënniteit: tot 1 jaar;2009 2e kwartaal;148.0;148.0;
2475;Potentiële beroepsbevolking 15 tot 65 jr;Heeft langdurige aandoening;Anciënniteit: tot 1 jaar;2009 3e kwartaal;145.0;145.0;
2476;Potentiële beroepsbevolking 15 tot 65 jr;Heeft langdurige aandoening;Anciënniteit: tot 1 jaar;2009 4e kwartaal;130.0;130.0;
2477;Potentiële beroepsbevolking 15 tot 65 jr;Heeft langdurige aandoening;Anciënniteit: tot 1 jaar;2009;148.0;148.0;
2478;Potentiële beroepsbevolking 15 tot 65 jr;Heeft langdurige aandoening;Anciënniteit: tot 1 jaar;2010 1e kwartaal;122.0;122.0;
2479;Potentiële beroepsbevolking 15 tot 65 jr;Heeft langdurige aandoening;Anciënniteit: tot 1 jaar;2010 2e kwartaal;119.0;119.0;
2480;Potentiële beroepsbevolking 15 tot 65 jr;Heeft langdurige aandoening;Anciënniteit: tot 1 jaar;2010 3e kwartaal;123.0;123.0;
2481;Potentiële beroepsbevolking 15 tot 65 jr;Heeft langdurige aandoening;Anciënniteit: tot 1 jaar;2010 4e kwartaal;96.0;96.0;
2482;Potentiële beroepsbevolking 15 tot 65 jr;Heeft langdurige aandoening;Anciënniteit: 1 tot 2 jaar;2003 1e kwartaal;123.0;123.0;
2483;Potentiële beroepsbevolking 15 tot 65 jr;Heeft langdurige aandoening;Anciënniteit: 1 tot 2 jaar;2003 2e kwartaal;125.0;125.0;
2484;Potentiële beroepsbevolking 15 tot 65 jr;Heeft langdurige aandoening;Anciënniteit: 1 tot 2 jaar;2003 3e kwartaal;112.0;112.0;
2485;Potentiële beroepsbevolking 15 tot 65 jr;Heeft langdurige aandoening;Anciënniteit: 1 tot 2 jaar;2003 4e kwartaal;112.0;112.0;
2486;Potentiële beroepsbevolking 15 tot 65 jr;Heeft langdurige aandoening;Anciënniteit: 1 tot 2 jaar;2003;116.0;116.0;
2487;Potentiële beroepsbevolking 15 tot 65 jr;Heeft langdurige aandoening;Anciënniteit: 1 tot 2 jaar;2004 1e kwartaal;105.0;105.0;
2488;Potentiële beroepsbevolking 15 tot 65 jr;Heeft langdurige aandoening;Anciënniteit: 1 tot 2 jaar;2004 2e kwartaal;103.0;103.0;
2489;Potentiële beroepsbevolking 15 tot 65 jr;Heeft langdurige aandoening;Anciënniteit: 1 tot 2 jaar;2004 3e kwartaal;95.0;95.0;
2490;Potentiële beroepsbevolking 15 tot 65 jr;Heeft langdurige aandoening;Anciënniteit: 1 tot 2 jaar;2004 4e kwartaal;86.0;86.0;
2491;Potentiële beroepsbevolking 15 tot 65 jr;Heeft langdurige aandoening;Anciënniteit: 1 tot 2 jaar;2004;93.0;93.0;
2492;Potentiële beroepsbevolking 15 tot 65 jr;Heeft langdurige aandoening;Anciënniteit: 1 tot 2 jaar;2005 1e kwartaal;79.0;79.0;
2493;Potentiële beroepsbevolking 15 tot 65 jr;Heeft langdurige aandoening;Anciënniteit: 1 tot 2 jaar;2005 2e kwartaal;80.0;80.0;
2494;Potentiële beroepsbevolking 15 tot 65 jr;Heeft langdurige aandoening;Anciënniteit: 1 tot 2 jaar;2005 3e kwartaal;73.0;73.0;
2495;Potentiële beroepsbevolking 15 tot 65 jr;Heeft langdurige aandoening;Anciënniteit: 1 tot 2 jaar;2005 4e kwartaal;75.0;75.0;
2496;Potentiële beroepsbevolking 15 tot 65 jr;Heeft langdurige aandoening;Anciënniteit: 1 tot 2 jaar;2005;79.0;79.0;
2497;Potentiële beroepsbevolking 15 tot 65 jr;Heeft langdurige aandoening;Anciënniteit: 1 tot 2 jaar;2006 1e kwartaal;84.0;84.0;
2498;Potentiële beroepsbevolking 15 tot 65 jr;Heeft langdurige aandoening;Anciënniteit: 1 tot 2 jaar;2006 2e kwartaal;89.0;89.0;
2499;Potentiële beroepsbevolking 15 tot 65 jr;Heeft langdurige aandoening;Anciënniteit: 1 tot 2 jaar;2006 3e kwartaal;88.0;88.0;
2500;Potentiële beroepsbevolking 15 tot 65 jr;Heeft langdurige aandoening;Anciënniteit: 1 tot 2 jaar;2006 4e kwartaal;86.0;86.0;
2501;Potentiële beroepsbevolking 15 tot 65 jr;Heeft langdurige aandoening;Anciënniteit: 1 tot 2 jaar;2006;83.0;83.0;
2502;Potentiële beroepsbevolking 15 tot 65 jr;Heeft langdurige aandoening;Anciënniteit: 1 tot 2 jaar;2008 1e kwartaal;141.0;141.0;
2503;Potentiële beroepsbevolking 15 tot 65 jr;Heeft langdurige aandoening;Anciënniteit: 1 tot 2 jaar;2008 2e kwartaal;146.0;146.0;
2504;Potentiële beroepsbevolking 15 tot 65 jr;Heeft langdurige aandoening;Anciënniteit: 1 tot 2 jaar;2008 3e kwartaal;119.0;119.0;
2505;Potentiële beroepsbevolking 15 tot 65 jr;Heeft langdurige aandoening;Anciënniteit: 1 tot 2 jaar;2008 4e kwartaal;118.0;118.0;
2506;Potentiële beroepsbevolking 15 tot 65 jr;Heeft langdurige aandoening;Anciënniteit: 1 tot 2 jaar;2008;117.0;117.0;
2507;Potentiële beroepsbevolking 15 tot 65 jr;Heeft langdurige aandoening;Anciënniteit: 1 tot 2 jaar;2009 1e kwartaal;118.0;118.0;
