ID;Geslacht;Leeftijd;Zorgkenmerken;DiagnosenGGZ;Perioden;PrimaireDiagnoses_1;PrimaireEnNevendiagnoses_2;PrimaireDiagnoses_3;PrimaireEnNevendiagnoses_4;PrimaireDiagnoses_5;PrimaireEnNevendiagnoses_6;PrimaireDiagnoses_7;PrimaireEnNevendiagnoses_8
792;Totaal mannen en vrouwen;Totaal;Totaal zorgtrajecten;12.1 Anorexia nervosa;2009;3420.0;4965;21.0;30;2305.0;3345;14.0;20
793;Totaal mannen en vrouwen;Totaal;Totaal zorgtrajecten;12.1 Anorexia nervosa;2010;3525.0;5080;21.0;31;2425.0;3585;15.0;22
794;Totaal mannen en vrouwen;Totaal;Totaal zorgtrajecten;12.1 Anorexia nervosa;2011;3820.0;5345;23.0;32;2610.0;3695;16.0;22
795;Totaal mannen en vrouwen;Totaal;Totaal zorgtrajecten;12.1 Anorexia nervosa;2012;3900.0;5450;23.0;33;2700.0;3775;16.0;23
796;Totaal mannen en vrouwen;Totaal;Totaal zorgtrajecten;12.1 Anorexia nervosa;2013;4135.0;5895;25.0;35;2790.0;3960;17.0;24
797;Totaal mannen en vrouwen;Totaal;Totaal zorgtrajecten;12.1 Anorexia nervosa;2014;4375.0;6285;26.0;37;3385.0;4700;20.0;28
798;Totaal mannen en vrouwen;Totaal;Totaal zorgtrajecten;12.1 Anorexia nervosa;2015;2920.0;4465;17.0;26;2060.0;3150;12.0;19
799;Totaal mannen en vrouwen;Totaal;Totaal zorgtrajecten;12.1 Anorexia nervosa;2016;2945.0;4185;17.0;25;2080.0;3075;12.0;18
800;Totaal mannen en vrouwen;Totaal;Totaal zorgtrajecten;12.2 Boulimia nervosa;2009;2265.0;4085;14.0;25;1470.0;2685;9.0;16
801;Totaal mannen en vrouwen;Totaal;Totaal zorgtrajecten;12.2 Boulimia nervosa;2010;2290.0;4115;14.0;25;1555.0;2830;9.0;17
802;Totaal mannen en vrouwen;Totaal;Totaal zorgtrajecten;12.2 Boulimia nervosa;2011;2310.0;4120;14.0;25;1535.0;2815;9.0;17
803;Totaal mannen en vrouwen;Totaal;Totaal zorgtrajecten;12.2 Boulimia nervosa;2012;2110.0;3780;13.0;23;1460.0;2610;9.0;16
804;Totaal mannen en vrouwen;Totaal;Totaal zorgtrajecten;12.2 Boulimia nervosa;2013;2140.0;4005;13.0;24;1395.0;2575;8.0;15
805;Totaal mannen en vrouwen;Totaal;Totaal zorgtrajecten;12.2 Boulimia nervosa;2014;2080.0;4100;12.0;24;1415.0;2755;8.0;16
806;Totaal mannen en vrouwen;Totaal;Totaal zorgtrajecten;12.2 Boulimia nervosa;2015;1780.0;3595;11.0;21;1150.0;2355;7.0;14
807;Totaal mannen en vrouwen;Totaal;Totaal zorgtrajecten;12.2 Boulimia nervosa;2016;1945.0;3435;11.0;20;1240.0;2425;7.0;14
808;Totaal mannen en vrouwen;Totaal;Totaal zorgtrajecten;12.3 Eetstoornissen: NAO;2009;9560.0;18100;58.0;109;5995.0;11525;36.0;70
809;Totaal mannen en vrouwen;Totaal;Totaal zorgtrajecten;12.3 Eetstoornissen: NAO;2010;10595.0;19695;64.0;119;7010.0;13300;42.0;80
810;Totaal mannen en vrouwen;Totaal;Totaal zorgtrajecten;12.3 Eetstoornissen: NAO;2011;11700.0;21380;70.0;128;7275.0;13725;44.0;82
811;Totaal mannen en vrouwen;Totaal;Totaal zorgtrajecten;12.3 Eetstoornissen: NAO;2012;11735.0;21235;70.0;127;7785.0;14285;46.0;85
812;Totaal mannen en vrouwen;Totaal;Totaal zorgtrajecten;12.3 Eetstoornissen: NAO;2013;11985.0;22810;71.0;136;7820.0;14615;47.0;87
813;Totaal mannen en vrouwen;Totaal;Totaal zorgtrajecten;12.3 Eetstoornissen: NAO;2014;10150.0;21880;60.0;130;7805.0;15850;46.0;94
814;Totaal mannen en vrouwen;Totaal;Totaal zorgtrajecten;12.3 Eetstoornissen: NAO;2015;6355.0;15815;38.0;93;4310.0;10655;25.0;63
815;Totaal mannen en vrouwen;Totaal;Totaal zorgtrajecten;12.3 Eetstoornissen: NAO;2016;6110.0;13795;36.0;81;4060.0;10255;24.0;60
816;Totaal mannen en vrouwen;Totaal;Totaal zorgtrajecten;13 Slaapstoornissen;2009;2460.0;6975;15.0;42;1650.0;4420;10.0;27
817;Totaal mannen en vrouwen;Totaal;Totaal zorgtrajecten;13 Slaapstoornissen;2010;2780.0;8110;17.0;49;1975.0;5430;12.0;33
818;Totaal mannen en vrouwen;Totaal;Totaal zorgtrajecten;13 Slaapstoornissen;2011;3050.0;9130;18.0;55;2110.0;5900;13.0;35
819;Totaal mannen en vrouwen;Totaal;Totaal zorgtrajecten;13 Slaapstoornissen;2012;2890.0;9395;17.0;56;1980.0;6125;12.0;37
820;Totaal mannen en vrouwen;Totaal;Totaal zorgtrajecten;13 Slaapstoornissen;2013;3080.0;10490;18.0;62;2170.0;6755;13.0;40
821;Totaal mannen en vrouwen;Totaal;Totaal zorgtrajecten;13 Slaapstoornissen;2014;2110.0;10000;12.0;59;1715.0;7100;10.0;42
822;Totaal mannen en vrouwen;Totaal;Totaal zorgtrajecten;13 Slaapstoornissen;2015;1135.0;7720;7.0;46;795.0;5105;5.0;30
823;Totaal mannen en vrouwen;Totaal;Totaal zorgtrajecten;13 Slaapstoornissen;2016;1000.0;6755;6.0;40;745.0;5065;4.0;30
824;Totaal mannen en vrouwen;Totaal;Totaal zorgtrajecten;14 Totaal stoornissen impulsbeheersing;2009;13735.0;24910;83.0;151;9170.0;16550;55.0;100
825;Totaal mannen en vrouwen;Totaal;Totaal zorgtrajecten;14 Totaal stoornissen impulsbeheersing;2010;14315.0;26090;86.0;157;10010.0;18215;60.0;110
826;Totaal mannen en vrouwen;Totaal;Totaal zorgtrajecten;14 Totaal stoornissen impulsbeheersing;2011;14605.0;26645;87.0;160;9970.0;18085;60.0;108
827;Totaal mannen en vrouwen;Totaal;Totaal zorgtrajecten;14 Totaal stoornissen impulsbeheersing;2012;15040.0;26965;90.0;161;9770.0;17800;58.0;106
828;Totaal mannen en vrouwen;Totaal;Totaal zorgtrajecten;14 Totaal stoornissen impulsbeheersing;2013;18230.0;31515;108.0;188;11645.0;20255;69.0;121
829;Totaal mannen en vrouwen;Totaal;Totaal zorgtrajecten;14 Totaal stoornissen impulsbeheersing;2014;16315.0;29990;97.0;178;11860.0;21245;70.0;126
830;Totaal mannen en vrouwen;Totaal;Totaal zorgtrajecten;14 Totaal stoornissen impulsbeheersing;2015;12345.0;23855;73.0;141;8485.0;16360;50.0;97
831;Totaal mannen en vrouwen;Totaal;Totaal zorgtrajecten;14 Totaal stoornissen impulsbeheersing;2016;12140.0;21570;71.0;127;8250.0;15810;48.0;93
832;Totaal mannen en vrouwen;Totaal;Totaal zorgtrajecten;14.1 Periodieke explosieve stoornis;2009;2940.0;5170;18.0;31;1965.0;3465;12.0;21
833;Totaal mannen en vrouwen;Totaal;Totaal zorgtrajecten;14.1 Periodieke explosieve stoornis;2010;2910.0;5105;18.0;31;2165.0;3750;13.0;23
834;Totaal mannen en vrouwen;Totaal;Totaal zorgtrajecten;14.1 Periodieke explosieve stoornis;2011;2805.0;4890;17.0;29;1980.0;3395;12.0;20
835;Totaal mannen en vrouwen;Totaal;Totaal zorgtrajecten;14.1 Periodieke explosieve stoornis;2012;2680.0;4655;16.0;28;1720.0;3040;10.0;18
836;Totaal mannen en vrouwen;Totaal;Totaal zorgtrajecten;14.1 Periodieke explosieve stoornis;2013;3435.0;5625;20.0;33;2090.0;3505;12.0;21
837;Totaal mannen en vrouwen;Totaal;Totaal zorgtrajecten;14.1 Periodieke explosieve stoornis;2014;3570.0;5765;21.0;34;2375.0;3870;14.0;23
838;Totaal mannen en vrouwen;Totaal;Totaal zorgtrajecten;14.1 Periodieke explosieve stoornis;2015;3050.0;4900;18.0;29;2070.0;3265;12.0;19
839;Totaal mannen en vrouwen;Totaal;Totaal zorgtrajecten;14.1 Periodieke explosieve stoornis;2016;2950.0;4425;17.0;26;1885.0;3100;11.0;18
840;Totaal mannen en vrouwen;Totaal;Totaal zorgtrajecten;14.2 Pathologisch gokken;2009;2935.0;5255;18.0;32;1950.0;3470;12.0;21
841;Totaal mannen en vrouwen;Totaal;Totaal zorgtrajecten;14.2 Pathologisch gokken;2010;3055.0;5470;18.0;33;2090.0;3830;13.0;23
842;Totaal mannen en vrouwen;Totaal;Totaal zorgtrajecten;14.2 Pathologisch gokken;2011;2840.0;5165;17.0;31;2030.0;3650;12.0;22
843;Totaal mannen en vrouwen;Totaal;Totaal zorgtrajecten;14.2 Pathologisch gokken;2012;2515.0;4785;15.0;29;1725.0;3310;10.0;20
844;Totaal mannen en vrouwen;Totaal;Totaal zorgtrajecten;14.2 Pathologisch gokken;2013;2480.0;4875;15.0;29;1650.0;3260;10.0;19
845;Totaal mannen en vrouwen;Totaal;Totaal zorgtrajecten;14.2 Pathologisch gokken;2014;2095.0;4475;12.0;27;1480.0;3130;9.0;19
846;Totaal mannen en vrouwen;Totaal;Totaal zorgtrajecten;14.2 Pathologisch gokken;2015;1770.0;4020;10.0;24;1240.0;2795;7.0;16
847;Totaal mannen en vrouwen;Totaal;Totaal zorgtrajecten;14.2 Pathologisch gokken;2016;2045.0;4095;12.0;24;1340.0;2950;8.0;17
848;Totaal mannen en vrouwen;Totaal;Totaal zorgtrajecten;14.3 Stoorn. impulsbeh.: overig of NAO;2009;7860.0;14660;48.0;89;5250.0;9735;32.0;59
849;Totaal mannen en vrouwen;Totaal;Totaal zorgtrajecten;14.3 Stoorn. impulsbeh.: overig of NAO;2010;8345.0;15730;50.0;95;5750.0;10780;35.0;65
850;Totaal mannen en vrouwen;Totaal;Totaal zorgtrajecten;14.3 Stoorn. impulsbeh.: overig of NAO;2011;8960.0;16805;54.0;101;5960.0;11185;36.0;67
851;Totaal mannen en vrouwen;Totaal;Totaal zorgtrajecten;14.3 Stoorn. impulsbeh.: overig of NAO;2012;9840.0;17710;59.0;106;6320.0;11575;38.0;69
852;Totaal mannen en vrouwen;Totaal;Totaal zorgtrajecten;14.3 Stoorn. impulsbeh.: overig of NAO;2013;12315.0;21230;73.0;126;7905.0;13630;47.0;81
853;Totaal mannen en vrouwen;Totaal;Totaal zorgtrajecten;14.3 Stoorn. impulsbeh.: overig of NAO;2014;10655.0;19985;63.0;118;8010.0;14385;47.0;85
854;Totaal mannen en vrouwen;Totaal;Totaal zorgtrajecten;14.3 Stoorn. impulsbeh.: overig of NAO;2015;7530.0;15210;44.0;90;5175.0;10475;31.0;62
855;Totaal mannen en vrouwen;Totaal;Totaal zorgtrajecten;14.3 Stoorn. impulsbeh.: overig of NAO;2016;7150.0;13300;42.0;78;5025.0;9955;30.0;58
856;Totaal mannen en vrouwen;Totaal;Totaal zorgtrajecten;15 Totaal aanpassingsstoornissen;2009;138945.0;171320;841.0;1036;93965.0;114665;568.0;694
857;Totaal mannen en vrouwen;Totaal;Totaal zorgtrajecten;15 Totaal aanpassingsstoornissen;2010;145110.0;180920;873.0;1089;103220.0;127500;621.0;767
858;Totaal mannen en vrouwen;Totaal;Totaal zorgtrajecten;15 Totaal aanpassingsstoornissen;2011;111655.0;147295;669.0;882;95130.0;119970;570.0;719
859;Totaal mannen en vrouwen;Totaal;Totaal zorgtrajecten;15 Totaal aanpassingsstoornissen;2012;29130.0;54790;174.0;327;28520.0;48845;170.0;292
860;Totaal mannen en vrouwen;Totaal;Totaal zorgtrajecten;15 Totaal aanpassingsstoornissen;2013;2820.0;20510;17.0;122;2520.0;15920;15.0;95
861;Totaal mannen en vrouwen;Totaal;Totaal zorgtrajecten;15 Totaal aanpassingsstoornissen;2014;800.0;13990;5.0;83;710.0;11000;4.0;65
862;Totaal mannen en vrouwen;Totaal;Totaal zorgtrajecten;15 Totaal aanpassingsstoornissen;2015;385.0;8480;2.0;50;325.0;6115;2.0;36
863;Totaal mannen en vrouwen;Totaal;Totaal zorgtrajecten;15 Totaal aanpassingsstoornissen;2016;420.0;6135;2.0;36;345.0;5150;2.0;30
864;Totaal mannen en vrouwen;Totaal;Totaal zorgtrajecten;15.1 Aanpassingsst., depressieve stemm.;2009;45250.0;55560;274.0;336;31015.0;37615;188.0;228
865;Totaal mannen en vrouwen;Totaal;Totaal zorgtrajecten;15.1 Aanpassingsst., depressieve stemm.;2010;46035.0;57035;277.0;343;33370.0;40940;201.0;246
866;Totaal mannen en vrouwen;Totaal;Totaal zorgtrajecten;15.1 Aanpassingsst., depressieve stemm.;2011;34390.0;45235;206.0;271;29500.0;37100;177.0;222
867;Totaal mannen en vrouwen;Totaal;Totaal zorgtrajecten;15.1 Aanpassingsst., depressieve stemm.;2012;8700.0;16340;52.0;98;8520.0;14650;51.0;87
868;Totaal mannen en vrouwen;Totaal;Totaal zorgtrajecten;15.1 Aanpassingsst., depressieve stemm.;2013;885.0;5985;5.0;36;805.0;4675;5.0;28
869;Totaal mannen en vrouwen;Totaal;Totaal zorgtrajecten;15.1 Aanpassingsst., depressieve stemm.;2014;210.0;4065;1.0;24;185.0;3155;1.0;19
870;Totaal mannen en vrouwen;Totaal;Totaal zorgtrajecten;15.1 Aanpassingsst., depressieve stemm.;2015;125.0;2585;1.0;15;100.0;1860;1.0;11
871;Totaal mannen en vrouwen;Totaal;Totaal zorgtrajecten;15.1 Aanpassingsst., depressieve stemm.;2016;140.0;1880;1.0;11;125.0;1570;1.0;9
872;Totaal mannen en vrouwen;Totaal;Totaal zorgtrajecten;15.2 Aanpassingsstoornis, angst;2009;12640.0;14995;76.0;91;8635.0;10140;52.0;61
873;Totaal mannen en vrouwen;Totaal;Totaal zorgtrajecten;15.2 Aanpassingsstoornis, angst;2010;13105.0;15780;79.0;95;9290.0;11065;56.0;67
874;Totaal mannen en vrouwen;Totaal;Totaal zorgtrajecten;15.2 Aanpassingsstoornis, angst;2011;10330.0;13010;62.0;78;8780.0;10690;53.0;64
875;Totaal mannen en vrouwen;Totaal;Totaal zorgtrajecten;15.2 Aanpassingsstoornis, angst;2012;2510.0;4325;15.0;26;2450.0;3850;15.0;23
876;Totaal mannen en vrouwen;Totaal;Totaal zorgtrajecten;15.2 Aanpassingsstoornis, angst;2013;245.0;1470;1.0;9;225.0;1145;1.0;7
877;Totaal mannen en vrouwen;Totaal;Totaal zorgtrajecten;15.2 Aanpassingsstoornis, angst;2014;60.0;935;0.0;6;50.0;735;0.0;4
878;Totaal mannen en vrouwen;Totaal;Totaal zorgtrajecten;15.2 Aanpassingsstoornis, angst;2015;40.0;620;0.0;4;30.0;425;0.0;3
879;Totaal mannen en vrouwen;Totaal;Totaal zorgtrajecten;15.2 Aanpassingsstoornis, angst;2016;25.0;445;0.0;3;25.0;380;0.0;2
880;Totaal mannen en vrouwen;Totaal;Totaal zorgtrajecten;15.3 Aanpassingsst, angst en depress.;2009;31865.0;39975;193.0;242;21335.0;26515;129.0;160
881;Totaal mannen en vrouwen;Totaal;Totaal zorgtrajecten;15.3 Aanpassingsst, angst en depress.;2010;33515.0;42515;202.0;256;23355.0;29475;141.0;177
882;Totaal mannen en vrouwen;Totaal;Totaal zorgtrajecten;15.3 Aanpassingsst, angst en depress.;2011;25915.0;34795;155.0;208;21820.0;27945;131.0;167
883;Totaal mannen en vrouwen;Totaal;Totaal zorgtrajecten;15.3 Aanpassingsst, angst en depress.;2012;7150.0;13515;43.0;81;7045.0;12130;42.0;72
884;Totaal mannen en vrouwen;Totaal;Totaal zorgtrajecten;15.3 Aanpassingsst, angst en depress.;2013;520.0;4755;3.0;28;480.0;3715;3.0;22
885;Totaal mannen en vrouwen;Totaal;Totaal zorgtrajecten;15.3 Aanpassingsst, angst en depress.;2014;125.0;3210;1.0;19;110.0;2470;1.0;15
886;Totaal mannen en vrouwen;Totaal;Totaal zorgtrajecten;15.3 Aanpassingsst, angst en depress.;2015;65.0;2040;0.0;12;60.0;1455;0.0;9
887;Totaal mannen en vrouwen;Totaal;Totaal zorgtrajecten;15.3 Aanpassingsst, angst en depress.;2016;80.0;1465;0.0;9;60.0;1210;0.0;7
888;Totaal mannen en vrouwen;Totaal;Totaal zorgtrajecten;15.4 Aanpassingsst. met stoornis gedrag;2009;3680.0;4755;22.0;29;2580.0;3290;16.0;20
889;Totaal mannen en vrouwen;Totaal;Totaal zorgtrajecten;15.4 Aanpassingsst. met stoornis gedrag;2010;3635.0;4785;22.0;29;2670.0;3480;16.0;21
890;Totaal mannen en vrouwen;Totaal;Totaal zorgtrajecten;15.4 Aanpassingsst. met stoornis gedrag;2011;2805.0;3900;17.0;23;2425.0;3220;15.0;19
891;Totaal mannen en vrouwen;Totaal;Totaal zorgtrajecten;15.4 Aanpassingsst. met stoornis gedrag;2012;760.0;1600;5.0;10;745.0;1405;4.0;8
892;Totaal mannen en vrouwen;Totaal;Totaal zorgtrajecten;15.4 Aanpassingsst. met stoornis gedrag;2013;75.0;665;0.0;4;65.0;515;0.0;3
893;Totaal mannen en vrouwen;Totaal;Totaal zorgtrajecten;15.4 Aanpassingsst. met stoornis gedrag;2014;25.0;445;0.0;3;20.0;365;0.0;2
894;Totaal mannen en vrouwen;Totaal;Totaal zorgtrajecten;15.4 Aanpassingsst. met stoornis gedrag;2015;10.0;225;0.0;1;10.0;175;0.0;1
895;Totaal mannen en vrouwen;Totaal;Totaal zorgtrajecten;15.4 Aanpassingsst. met stoornis gedrag;2016;10.0;165;0.0;1;10.0;140;0.0;1
896;Totaal mannen en vrouwen;Totaal;Totaal zorgtrajecten;15.5 Aanpassingsst. emoties en gedrag;2009;20940.0;27510;127.0;166;13975.0;18210;85.0;110
897;Totaal mannen en vrouwen;Totaal;Totaal zorgtrajecten;15.5 Aanpassingsst. emoties en gedrag;2010;22230.0;29530;134.0;178;15895.0;20770;96.0;125
898;Totaal mannen en vrouwen;Totaal;Totaal zorgtrajecten;15.5 Aanpassingsst. emoties en gedrag;2011;17565.0;24955;105.0;149;15070.0;20230;90.0;121
899;Totaal mannen en vrouwen;Totaal;Totaal zorgtrajecten;15.5 Aanpassingsst. emoties en gedrag;2012;4990.0;10645;30.0;64;4885.0;9280;29.0;55
900;Totaal mannen en vrouwen;Totaal;Totaal zorgtrajecten;15.5 Aanpassingsst. emoties en gedrag;2013;485.0;4690;3.0;28;435.0;3595;3.0;21
901;Totaal mannen en vrouwen;Totaal;Totaal zorgtrajecten;15.5 Aanpassingsst. emoties en gedrag;2014;125.0;3425;1.0;20;110.0;2790;1.0;17
902;Totaal mannen en vrouwen;Totaal;Totaal zorgtrajecten;15.5 Aanpassingsst. emoties en gedrag;2015;50.0;1850;0.0;11;40.0;1355;0.0;8
903;Totaal mannen en vrouwen;Totaal;Totaal zorgtrajecten;15.5 Aanpassingsst. emoties en gedrag;2016;60.0;1320;0.0;8;50.0;1130;0.0;7
904;Totaal mannen en vrouwen;Totaal;Totaal zorgtrajecten;15.6 Aanpassingsstoornisen: NAO;2009;23645.0;28090;143.0;170;15800.0;18625;96.0;113
905;Totaal mannen en vrouwen;Totaal;Totaal zorgtrajecten;15.6 Aanpassingsstoornisen: NAO;2010;25625.0;30780;154.0;185;17915.0;21350;108.0;128
906;Totaal mannen en vrouwen;Totaal;Totaal zorgtrajecten;15.6 Aanpassingsstoornisen: NAO;2011;20125.0;25315;121.0;152;17100.0;20730;102.0;124
907;Totaal mannen en vrouwen;Totaal;Totaal zorgtrajecten;15.6 Aanpassingsstoornisen: NAO;2012;4865.0;8310;29.0;50;4725.0;7465;28.0;45
908;Totaal mannen en vrouwen;Totaal;Totaal zorgtrajecten;15.6 Aanpassingsstoornisen: NAO;2013;610.0;2995;4.0;18;500.0;2305;3.0;14
909;Totaal mannen en vrouwen;Totaal;Totaal zorgtrajecten;15.6 Aanpassingsstoornisen: NAO;2014;255.0;1940;2.0;12;230.0;1505;1.0;9
910;Totaal mannen en vrouwen;Totaal;Totaal zorgtrajecten;15.6 Aanpassingsstoornisen: NAO;2015;95.0;1190;1.0;7;80.0;860;0.0;5
911;Totaal mannen en vrouwen;Totaal;Totaal zorgtrajecten;15.6 Aanpassingsstoornisen: NAO;2016;105.0;890;1.0;5;75.0;735;0.0;4
912;Totaal mannen en vrouwen;Totaal;Totaal zorgtrajecten;16 Totaal persoonlijkheidsstoornissen;2009;96855.0;275070;586.0;1664;65750.0;191130;398.0;1156
913;Totaal mannen en vrouwen;Totaal;Totaal zorgtrajecten;16 Totaal persoonlijkheidsstoornissen;2010;100515.0;279405;605.0;1682;73025.0;204445;439.0;1230
914;Totaal mannen en vrouwen;Totaal;Totaal zorgtrajecten;16 Totaal persoonlijkheidsstoornissen;2011;106380.0;283235;637.0;1697;72435.0;199190;434.0;1193
915;Totaal mannen en vrouwen;Totaal;Totaal zorgtrajecten;16 Totaal persoonlijkheidsstoornissen;2012;108845.0;269735;650.0;1610;74945.0;191155;447.0;1141
916;Totaal mannen en vrouwen;Totaal;Totaal zorgtrajecten;16 Totaal persoonlijkheidsstoornissen;2013;123730.0;288320;736.0;1716;82435.0;196810;491.0;1171
917;Totaal mannen en vrouwen;Totaal;Totaal zorgtrajecten;16 Totaal persoonlijkheidsstoornissen;2014;128630.0;285965;763.0;1696;85635.0;195555;508.0;1160
918;Totaal mannen en vrouwen;Totaal;Totaal zorgtrajecten;16 Totaal persoonlijkheidsstoornissen;2015;109550.0;242125;647.0;1429;74380.0;167785;439.0;990
919;Totaal mannen en vrouwen;Totaal;Totaal zorgtrajecten;16 Totaal persoonlijkheidsstoornissen;2016;109520.0;209565;643.0;1231;74590.0;158395;438.0;930
920;Totaal mannen en vrouwen;Totaal;Totaal zorgtrajecten;16.1 Paranoïde persoonlijkheidsstoornis;2009;575.0;2895;3.0;18;420.0;2080;3.0;13
921;Totaal mannen en vrouwen;Totaal;Totaal zorgtrajecten;16.1 Paranoïde persoonlijkheidsstoornis;2010;585.0;2805;4.0;17;445.0;2085;3.0;13
922;Totaal mannen en vrouwen;Totaal;Totaal zorgtrajecten;16.1 Paranoïde persoonlijkheidsstoornis;2011;575.0;2830;3.0;17;435.0;2075;3.0;12
923;Totaal mannen en vrouwen;Totaal;Totaal zorgtrajecten;16.1 Paranoïde persoonlijkheidsstoornis;2012;535.0;2805;3.0;17;385.0;1925;2.0;11
924;Totaal mannen en vrouwen;Totaal;Totaal zorgtrajecten;16.1 Paranoïde persoonlijkheidsstoornis;2013;650.0;3300;4.0;20;430.0;2185;3.0;13
925;Totaal mannen en vrouwen;Totaal;Totaal zorgtrajecten;16.1 Paranoïde persoonlijkheidsstoornis;2014;620.0;3485;4.0;21;450.0;2320;3.0;14
926;Totaal mannen en vrouwen;Totaal;Totaal zorgtrajecten;16.1 Paranoïde persoonlijkheidsstoornis;2015;555.0;3315;3.0;20;380.0;2170;2.0;13
927;Totaal mannen en vrouwen;Totaal;Totaal zorgtrajecten;16.1 Paranoïde persoonlijkheidsstoornis;2016;570.0;2890;3.0;17;385.0;2255;2.0;13
928;Totaal mannen en vrouwen;Totaal;Totaal zorgtrajecten;16.2 Schizoïde persoonlijkheidsstoornis;2009;655.0;2410;4.0;15;480.0;1820;3.0;11
929;Totaal mannen en vrouwen;Totaal;Totaal zorgtrajecten;16.2 Schizoïde persoonlijkheidsstoornis;2010;585.0;2245;4.0;14;465.0;1745;3.0;11
930;Totaal mannen en vrouwen;Totaal;Totaal zorgtrajecten;16.2 Schizoïde persoonlijkheidsstoornis;2011;590.0;2190;4.0;13;455.0;1680;3.0;10
931;Totaal mannen en vrouwen;Totaal;Totaal zorgtrajecten;16.2 Schizoïde persoonlijkheidsstoornis;2012;535.0;1975;3.0;12;415.0;1500;2.0;9
932;Totaal mannen en vrouwen;Totaal;Totaal zorgtrajecten;16.2 Schizoïde persoonlijkheidsstoornis;2013;565.0;2020;3.0;12;400.0;1495;2.0;9
933;Totaal mannen en vrouwen;Totaal;Totaal zorgtrajecten;16.2 Schizoïde persoonlijkheidsstoornis;2014;525.0;1890;3.0;11;390.0;1395;2.0;8
934;Totaal mannen en vrouwen;Totaal;Totaal zorgtrajecten;16.2 Schizoïde persoonlijkheidsstoornis;2015;435.0;1540;3.0;9;325.0;1150;2.0;7
935;Totaal mannen en vrouwen;Totaal;Totaal zorgtrajecten;16.2 Schizoïde persoonlijkheidsstoornis;2016;370.0;1285;2.0;8;275.0;1000;2.0;6
936;Totaal mannen en vrouwen;Totaal;Totaal zorgtrajecten;16.3 Schizotypische persoonlijkheidsst.;2009;1200.0;3255;7.0;20;855.0;2335;5.0;14
937;Totaal mannen en vrouwen;Totaal;Totaal zorgtrajecten;16.3 Schizotypische persoonlijkheidsst.;2010;1100.0;3065;7.0;18;850.0;2360;5.0;14
938;Totaal mannen en vrouwen;Totaal;Totaal zorgtrajecten;16.3 Schizotypische persoonlijkheidsst.;2011;1155.0;3105;7.0;19;855.0;2310;5.0;14
939;Totaal mannen en vrouwen;Totaal;Totaal zorgtrajecten;16.3 Schizotypische persoonlijkheidsst.;2012;1125.0;2905;7.0;17;840.0;2195;5.0;13
940;Totaal mannen en vrouwen;Totaal;Totaal zorgtrajecten;16.3 Schizotypische persoonlijkheidsst.;2013;1160.0;2995;7.0;18;855.0;2170;5.0;13
941;Totaal mannen en vrouwen;Totaal;Totaal zorgtrajecten;16.3 Schizotypische persoonlijkheidsst.;2014;1135.0;2990;7.0;18;845.0;2145;5.0;13
942;Totaal mannen en vrouwen;Totaal;Totaal zorgtrajecten;16.3 Schizotypische persoonlijkheidsst.;2015;945.0;2660;6.0;16;720.0;1955;4.0;12
943;Totaal mannen en vrouwen;Totaal;Totaal zorgtrajecten;16.3 Schizotypische persoonlijkheidsst.;2016;830.0;2205;5.0;13;625.0;1750;4.0;10
944;Totaal mannen en vrouwen;Totaal;Totaal zorgtrajecten;16.4 Antisociale persoonlijkheidsst.;2009;2285.0;10135;14.0;61;1575.0;7040;10.0;43
945;Totaal mannen en vrouwen;Totaal;Totaal zorgtrajecten;16.4 Antisociale persoonlijkheidsst.;2010;2235.0;10180;13.0;61;1675.0;7460;10.0;45
946;Totaal mannen en vrouwen;Totaal;Totaal zorgtrajecten;16.4 Antisociale persoonlijkheidsst.;2011;2210.0;9925;13.0;59;1605.0;7285;10.0;44
947;Totaal mannen en vrouwen;Totaal;Totaal zorgtrajecten;16.4 Antisociale persoonlijkheidsst.;2012;2030.0;9140;12.0;55;1380.0;6450;8.0;38
948;Totaal mannen en vrouwen;Totaal;Totaal zorgtrajecten;16.4 Antisociale persoonlijkheidsst.;2013;2400.0;9875;14.0;59;1595.0;6860;9.0;41
949;Totaal mannen en vrouwen;Totaal;Totaal zorgtrajecten;16.4 Antisociale persoonlijkheidsst.;2014;2290.0;9190;14.0;55;1550.0;6390;9.0;38
950;Totaal mannen en vrouwen;Totaal;Totaal zorgtrajecten;16.4 Antisociale persoonlijkheidsst.;2015;2140.0;8300;13.0;49;1560.0;5930;9.0;35
951;Totaal mannen en vrouwen;Totaal;Totaal zorgtrajecten;16.4 Antisociale persoonlijkheidsst.;2016;1685.0;6635;10.0;39;1325.0;5355;8.0;31
952;Totaal mannen en vrouwen;Totaal;Totaal zorgtrajecten;16.5 Borderline persoonlijkheidsstoornis;2009;27620.0;57105;167.0;345;19665.0;40495;119.0;245
953;Totaal mannen en vrouwen;Totaal;Totaal zorgtrajecten;16.5 Borderline persoonlijkheidsstoornis;2010;27545.0;57335;166.0;345;20725.0;42475;125.0;256
954;Totaal mannen en vrouwen;Totaal;Totaal zorgtrajecten;16.5 Borderline persoonlijkheidsstoornis;2011;28270.0;58155;169.0;348;20540.0;42080;123.0;252
955;Totaal mannen en vrouwen;Totaal;Totaal zorgtrajecten;16.5 Borderline persoonlijkheidsstoornis;2012;28165.0;55780;168.0;333;20560.0;40230;123.0;240
