ID;TeeltsectorenEnGewassen;Gewasbeschermingsmiddelen;Perioden;OppervlakteMetGewasbescherming_1;GebruikInKilogramWerkzameStof_2;DoseringPerJaarPerHectare_3
2817;Bladplanten onder glas;Kresoxim-methyl;2016;15.0;0.0;0.0
2818;Bladplanten onder glas;Lambda-cyhalothrin;2012;0.0;0.0;
2819;Bladplanten onder glas;Lambda-cyhalothrin;2016;0.0;0.0;
2820;Bladplanten onder glas;Laminarin;2012;0.0;0.0;
2821;Bladplanten onder glas;Laminarin;2016;0.0;0.0;
2822;Bladplanten onder glas;Lecanicillium muscarium stam Ve6;2012;23.0;6.0;0.3
2823;Bladplanten onder glas;Lecanicillium muscarium stam Ve6;2016;19.0;18.0;1.0
2824;Bladplanten onder glas;Lenacil;2012;0.0;0.0;
2825;Bladplanten onder glas;Lenacil;2016;0.0;0.0;
2826;Bladplanten onder glas;Linuron;2012;56.0;16.0;0.3
2827;Bladplanten onder glas;Linuron;2016;34.0;11.0;0.3
2828;Bladplanten onder glas;Lufenuron;2012;175.0;14.0;0.1
2829;Bladplanten onder glas;Lufenuron;2016;147.0;16.0;0.1
2830;Bladplanten onder glas;Maleinehydrazide;2012;0.0;0.0;
2831;Bladplanten onder glas;Maleinehydrazide;2016;7.0;2.0;0.3
2832;Bladplanten onder glas;Maltodextrine;2012;0.0;0.0;
2833;Bladplanten onder glas;Maltodextrine;2016;32.0;187.0;5.9
2834;Bladplanten onder glas;Mancozeb;2012;23.0;0.0;0.0
2835;Bladplanten onder glas;Mancozeb;2016;0.0;0.0;
2836;Bladplanten onder glas;Mandipropamid;2012;0.0;0.0;
2837;Bladplanten onder glas;Mandipropamid;2016;0.0;0.0;
2838;Bladplanten onder glas;Maneb;2012;0.0;0.0;
2839;Bladplanten onder glas;Maneb;2016;0.0;0.0;
2840;Bladplanten onder glas;MCPA;2012;82.0;29.0;0.3
2841;Bladplanten onder glas;MCPA;2016;39.0;5.0;0.1
2842;Bladplanten onder glas;Mecoprop-P;2012;66.0;25.0;0.4
2843;Bladplanten onder glas;Mecoprop-P;2016;15.0;1.0;0.1
2844;Bladplanten onder glas;Mepanipyrim;2012;51.0;4.0;0.1
2845;Bladplanten onder glas;Mepanipyrim;2016;6.0;1.0;0.2
2846;Bladplanten onder glas;Mepiquatchloride;2012;0.0;0.0;
2847;Bladplanten onder glas;Mepiquatchloride;2016;0.0;0.0;
2848;Bladplanten onder glas;Mesosulfuron-methyl;2012;0.0;0.0;
2849;Bladplanten onder glas;Mesosulfuron-methyl;2016;0.0;0.0;
2850;Bladplanten onder glas;Mesotrion;2012;0.0;0.0;
2851;Bladplanten onder glas;Mesotrion;2016;0.0;0.0;
2852;Bladplanten onder glas;Metalaxyl-m;2012;194.0;87.0;0.4
2853;Bladplanten onder glas;Metalaxyl-m;2016;108.0;38.0;0.4
2854;Bladplanten onder glas;Metaldehyde;2012;60.0;8.0;0.1
2855;Bladplanten onder glas;Metaldehyde;2016;41.0;4.0;0.1
2856;Bladplanten onder glas;Metamitron;2012;0.0;0.0;
2857;Bladplanten onder glas;Metamitron;2016;0.0;0.0;
2858;Bladplanten onder glas;Metarhizium anisopliae stam FS2;2012;1.0;8.0;7.6
2859;Bladplanten onder glas;Metarhizium anisopliae stam FS2;2016;7.0;1.0;0.1
2860;Bladplanten onder glas;Metazachloor;2012;0.0;0.0;
2861;Bladplanten onder glas;Metazachloor;2016;0.0;0.0;
2862;Bladplanten onder glas;Metconazool;2012;0.0;0.0;
2863;Bladplanten onder glas;Metconazool;2016;0.0;0.0;
2864;Bladplanten onder glas;Methiocarb;2012;216.0;234.0;1.1
2865;Bladplanten onder glas;Methiocarb;2016;52.0;13.0;0.2
2866;Bladplanten onder glas;Methoxyfenozide;2012;73.0;3.0;0.0
2867;Bladplanten onder glas;Methoxyfenozide;2016;48.0;8.0;0.2
2868;Bladplanten onder glas;Metiram;2012;0.0;0.0;
2869;Bladplanten onder glas;Metiram;2016;0.0;0.0;
2870;Bladplanten onder glas;Metobromuron;2012;0.0;0.0;
2871;Bladplanten onder glas;Metobromuron;2016;0.0;0.0;
2872;Bladplanten onder glas;Metrafenon;2012;0.0;0.0;
2873;Bladplanten onder glas;Metrafenon;2016;0.0;0.0;
2874;Bladplanten onder glas;Metribuzin;2012;0.0;0.0;
2875;Bladplanten onder glas;Metribuzin;2016;0.0;0.0;
2876;Bladplanten onder glas;Metsulfuron-methyl;2012;0.0;0.0;
2877;Bladplanten onder glas;Metsulfuron-methyl;2016;0.0;0.0;
2878;Bladplanten onder glas;Milbemectin;2012;158.0;2.0;0.0
2879;Bladplanten onder glas;Milbemectin;2016;50.0;1.0;0.0
2880;Bladplanten onder glas;Minerale olie;2012;0.0;0.0;
2881;Bladplanten onder glas;Minerale olie;2016;10.0;16.0;1.6
2882;Bladplanten onder glas;Napropamide;2012;0.0;0.0;
2883;Bladplanten onder glas;Napropamide;2016;0.0;0.0;
2884;Bladplanten onder glas;Natrium-p-tolueensulfonchloramide;2012;0.0;0.0;
2885;Bladplanten onder glas;Natrium-p-tolueensulfonchloramide;2016;0.0;0.0;
2886;Bladplanten onder glas;Nicosulfuron;2012;0.0;0.0;
2887;Bladplanten onder glas;Nicosulfuron;2016;0.0;0.0;
2888;Bladplanten onder glas;Nonaanzuur;2012;0.0;0.0;
2889;Bladplanten onder glas;Nonaanzuur;2016;7.0;14.0;2.1
2890;Bladplanten onder glas;Oxamyl;2012;0.0;0.0;
2891;Bladplanten onder glas;Oxamyl;2016;5.0;21.0;4.5
2892;Bladplanten onder glas;Paclobutrazol;2012;142.0;6.0;0.0
2893;Bladplanten onder glas;Paclobutrazol;2016;105.0;1.0;0.0
2894;Bladplanten onder glas;Penconazool;2012;0.0;0.0;
2895;Bladplanten onder glas;Penconazool;2016;0.0;0.0;0.0
2896;Bladplanten onder glas;Pencycuron;2012;0.0;0.0;
2897;Bladplanten onder glas;Pencycuron;2016;0.0;0.0;
2898;Bladplanten onder glas;Pendimethalin;2012;0.0;0.0;0.6
2899;Bladplanten onder glas;Pendimethalin;2016;0.0;0.0;
2900;Bladplanten onder glas;Penthiopyrad;2012;0.0;0.0;
2901;Bladplanten onder glas;Penthiopyrad;2016;0.0;0.0;
2902;Bladplanten onder glas;Pepino mosaic virus, stam CH2, isolaat 1;2012;0.0;0.0;
2903;Bladplanten onder glas;Pepino mosaic virus, stam CH2, isolaat 1;2016;0.0;0.0;
2904;Bladplanten onder glas;Picoxystrobin;2012;0.0;0.0;
2905;Bladplanten onder glas;Picoxystrobin;2016;0.0;0.0;
2906;Bladplanten onder glas;Pinoxaden;2012;0.0;0.0;
2907;Bladplanten onder glas;Pinoxaden;2016;0.0;0.0;
2908;Bladplanten onder glas;Pirimicarb;2012;172.0;113.0;0.7
2909;Bladplanten onder glas;Pirimicarb;2016;104.0;34.0;0.3
2910;Bladplanten onder glas;Pirimifos-methyl;2012;0.0;0.0;
2911;Bladplanten onder glas;Pirimifos-methyl;2016;0.0;0.0;
2912;Bladplanten onder glas;Prochloraz;2012;28.0;58.0;2.1
2913;Bladplanten onder glas;Prochloraz;2016;27.0;9.0;0.3
2914;Bladplanten onder glas;Prohexadione-calcium;2012;0.0;0.0;
2915;Bladplanten onder glas;Prohexadione-calcium;2016;0.0;0.0;
2916;Bladplanten onder glas;Propamocarb;2012;154.0;530.0;3.4
2917;Bladplanten onder glas;Propamocarb;2016;105.0;127.0;1.2
2918;Bladplanten onder glas;Propiconazool;2012;112.0;44.0;0.4
2919;Bladplanten onder glas;Propiconazool;2016;77.0;10.0;0.1
2920;Bladplanten onder glas;Propyzamide;2012;15.0;0.0;0.0
2921;Bladplanten onder glas;Propyzamide;2016;0.0;0.0;
2922;Bladplanten onder glas;Prosulfocarb;2012;0.0;0.0;
2923;Bladplanten onder glas;Prosulfocarb;2016;0.0;0.0;
2924;Bladplanten onder glas;Prosulfuron;2012;0.0;0.0;
2925;Bladplanten onder glas;Prosulfuron;2016;0.0;0.0;
2926;Bladplanten onder glas;Prothioconazool;2012;0.0;0.0;
2927;Bladplanten onder glas;Prothioconazool;2016;0.0;0.0;
2928;Bladplanten onder glas;Pymetrozine;2012;121.0;48.0;0.4
2929;Bladplanten onder glas;Pymetrozine;2016;141.0;43.0;0.3
2930;Bladplanten onder glas;Pyraclostrobine;2012;3.0;6.0;2.1
2931;Bladplanten onder glas;Pyraclostrobine;2016;34.0;4.0;0.1
2932;Bladplanten onder glas;Pyraflufen-ethyl;2012;0.0;0.0;
2933;Bladplanten onder glas;Pyraflufen-ethyl;2016;0.0;0.0;
2934;Bladplanten onder glas;Pyrethrinen;2012;41.0;3.0;0.1
2935;Bladplanten onder glas;Pyrethrinen;2016;44.0;3.0;0.1
2936;Bladplanten onder glas;Pyridaat;2012;0.0;0.0;0.2
2937;Bladplanten onder glas;Pyridaat;2016;0.0;0.0;
2938;Bladplanten onder glas;Pyridaben;2012;56.0;34.0;0.6
2939;Bladplanten onder glas;Pyridaben;2016;21.0;4.0;0.2
2940;Bladplanten onder glas;Pyridalyl;2012;0.0;0.0;
2941;Bladplanten onder glas;Pyridalyl;2016;33.0;7.0;0.2
2942;Bladplanten onder glas;Pyrimethanil;2012;37.0;1.0;0.0
2943;Bladplanten onder glas;Pyrimethanil;2016;0.0;0.0;
2944;Bladplanten onder glas;Pyriproxyfen;2012;32.0;1.0;0.0
2945;Bladplanten onder glas;Pyriproxyfen;2016;9.0;0.0;0.0
2946;Bladplanten onder glas;Pyroxsulam;2012;0.0;0.0;
2947;Bladplanten onder glas;Pyroxsulam;2016;0.0;0.0;
2948;Bladplanten onder glas;Quinmerac;2012;0.0;0.0;
2949;Bladplanten onder glas;Quinmerac;2016;0.0;0.0;
2950;Bladplanten onder glas;Quinoclamine;2012;153.0;92.0;0.6
2951;Bladplanten onder glas;Quinoclamine;2016;70.0;27.0;0.4
2952;Bladplanten onder glas;Quizalofop-P-ethyl;2012;0.0;0.0;
2953;Bladplanten onder glas;Quizalofop-P-ethyl;2016;0.0;0.0;
2954;Bladplanten onder glas;Rimsulfuron;2012;0.0;0.0;
2955;Bladplanten onder glas;Rimsulfuron;2016;0.0;0.0;
2956;Bladplanten onder glas;S-metolachloor;2012;0.0;0.0;
2957;Bladplanten onder glas;S-metolachloor;2016;0.0;0.0;
2958;Bladplanten onder glas;Spinosad;2012;284.0;58.0;0.2
2959;Bladplanten onder glas;Spinosad;2016;234.0;56.0;0.2
2960;Bladplanten onder glas;Spirodiclofen;2012;78.0;58.0;0.7
2961;Bladplanten onder glas;Spirodiclofen;2016;74.0;22.0;0.3
2962;Bladplanten onder glas;Spiromesifen;2012;65.0;7.0;0.1
2963;Bladplanten onder glas;Spiromesifen;2016;30.0;1.0;0.0
2964;Bladplanten onder glas;Spirotetramat;2012;0.0;0.0;
2965;Bladplanten onder glas;Spirotetramat;2016;32.0;5.0;0.1
2966;Bladplanten onder glas;Streptomyces K61;2012;0.0;0.0;
2967;Bladplanten onder glas;Streptomyces K61;2016;0.0;0.0;
2968;Bladplanten onder glas;Sulcotrion;2012;0.0;0.0;
2969;Bladplanten onder glas;Sulcotrion;2016;0.0;0.0;
2970;Bladplanten onder glas;Tebuconazool;2012;17.0;8.0;0.5
2971;Bladplanten onder glas;Tebuconazool;2016;0.0;0.0;
2972;Bladplanten onder glas;Tebufenpyrad;2012;7.0;0.0;0.0
2973;Bladplanten onder glas;Tebufenpyrad;2016;0.0;0.0;
2974;Bladplanten onder glas;Teflubenzuron;2012;219.0;26.0;0.1
2975;Bladplanten onder glas;Teflubenzuron;2016;104.0;14.0;0.1
2976;Bladplanten onder glas;Tembotrione;2012;0.0;0.0;
2977;Bladplanten onder glas;Tembotrione;2016;0.0;0.0;
2978;Bladplanten onder glas;Tepraloxydim;2012;4.0;0.0;0.0
2979;Bladplanten onder glas;Tepraloxydim;2016;0.0;0.0;
2980;Bladplanten onder glas;Terbuthylazine;2012;0.0;0.0;
2981;Bladplanten onder glas;Terbuthylazine;2016;0.0;0.0;
2982;Bladplanten onder glas;Thiabendazool;2012;0.0;0.0;
2983;Bladplanten onder glas;Thiabendazool;2016;0.0;0.0;
2984;Bladplanten onder glas;Thiacloprid;2012;84.0;10.0;0.1
2985;Bladplanten onder glas;Thiacloprid;2016;29.0;3.0;0.1
2986;Bladplanten onder glas;Thiamethoxam;2012;296.0;127.0;0.4
2987;Bladplanten onder glas;Thiamethoxam;2016;163.0;53.0;0.3
2988;Bladplanten onder glas;Thiofanaat-methyl;2012;270.0;1020.0;3.8
2989;Bladplanten onder glas;Thiofanaat-methyl;2016;117.0;219.0;1.9
2990;Bladplanten onder glas;Thiram;2012;99.0;905.0;9.1
2991;Bladplanten onder glas;Thiram;2016;65.0;361.0;5.5
2992;Bladplanten onder glas;Tolclofos-methyl;2012;47.0;219.0;4.6
2993;Bladplanten onder glas;Tolclofos-methyl;2016;64.0;38.0;0.6
2994;Bladplanten onder glas;Topramezone;2012;0.0;0.0;
2995;Bladplanten onder glas;Topramezone;2016;0.0;0.0;
2996;Bladplanten onder glas;Triadimenol;2012;0.0;0.0;
2997;Bladplanten onder glas;Triadimenol;2016;0.0;0.0;
2998;Bladplanten onder glas;Tri-allaat;2012;0.0;0.0;
2999;Bladplanten onder glas;Tri-allaat;2016;0.0;0.0;
3000;Bladplanten onder glas;Tribenuron-methyl;2012;0.0;0.0;
3001;Bladplanten onder glas;Tribenuron-methyl;2016;0.0;0.0;
3002;Bladplanten onder glas;Trichoderma harzianum Rifai stam T-22;2012;53.0;20.0;0.4
3003;Bladplanten onder glas;Trichoderma harzianum Rifai stam T-22;2016;28.0;4.0;0.1
3004;Bladplanten onder glas;Triclopyr;2012;11.0;3.0;0.2
3005;Bladplanten onder glas;Triclopyr;2016;3.0;0.0;0.1
3006;Bladplanten onder glas;Trifloxystrobin;2012;9.0;0.0;0.0
3007;Bladplanten onder glas;Trifloxystrobin;2016;17.0;0.0;0.0
3008;Bladplanten onder glas;Triflumizool;2012;50.0;2.0;0.0
3009;Bladplanten onder glas;Triflumizool;2016;34.0;1.0;0.0
3010;Bladplanten onder glas;Triflusulfuron-methyl;2012;0.0;0.0;
3011;Bladplanten onder glas;Triflusulfuron-methyl;2016;0.0;0.0;
3012;Bladplanten onder glas;Trinexapac-ethyl;2012;0.0;0.0;
3013;Bladplanten onder glas;Trinexapac-ethyl;2016;0.0;0.0;
3014;Bladplanten onder glas;Tritosulfuron;2012;0.0;0.0;
3015;Bladplanten onder glas;Tritosulfuron;2016;0.0;0.0;
3016;Bladplanten onder glas;Vetzuren, kaliumzouten;2012;0.0;0.0;
3017;Bladplanten onder glas;Vetzuren, kaliumzouten;2016;25.0;26.0;1.0
3018;Bladplanten onder glas;Zilverthiosulfaat;2012;0.0;0.0;
3019;Bladplanten onder glas;Zilverthiosulfaat;2016;6.0;0.0;0.0
3020;Bladplanten onder glas;Zoxamide;2012;0.0;0.0;
3021;Bladplanten onder glas;Zoxamide;2016;0.0;0.0;
3022;Bladplanten onder glas;Zwavel;2012;51.0;330.0;6.4
3023;Bladplanten onder glas;Zwavel;2016;16.0;254.0;15.6
3024;Bloemkool;Totaal van alle werkzame stoffen;2012;2172.0;3413.0;1.6
3025;Bloemkool;Totaal van alle werkzame stoffen;2016;1842.0;6949.0;3.8
3026;Bloemkool;Totaal schimmel- en bacteriënbestrijding;2012;1088.0;1053.0;1.0
3027;Bloemkool;Totaal schimmel- en bacteriënbestrijding;2016;1341.0;1780.0;1.3
3028;Bloemkool;Totaal onkruidbestrijding en loofdoding;2012;1958.0;2160.0;1.1
3029;Bloemkool;Totaal onkruidbestrijding en loofdoding;2016;1550.0;4621.0;3.0
3030;Bloemkool;Totaal insecten- en mijtenbestrijding;2012;2029.0;115.0;0.1
3031;Bloemkool;Totaal insecten- en mijtenbestrijding;2016;1796.0;428.0;0.2
3032;Bloemkool;Totaal slakkenbestrijding;2012;331.0;86.0;0.3
3033;Bloemkool;Totaal slakkenbestrijding;2016;466.0;116.0;0.2
3034;Bloemkool;Totaal plantengroeiregulatie/kiemremming;2012;0.0;0.0;
3035;Bloemkool;Totaal plantengroeiregulatie/kiemremming;2016;330.0;5.0;0.0
3036;Bloemkool;Totaal andere gewasbeschermingsmiddelen;2012;0.0;0.0;
3037;Bloemkool;Totaal andere gewasbeschermingsmiddelen;2016;0.0;0.0;
3038;Bloemkool;1-methylcyclopropeen;2012;0.0;0.0;
3039;Bloemkool;1-methylcyclopropeen;2016;0.0;0.0;
3040;Bloemkool;1-naftylazijnzuur;2012;0.0;0.0;
3041;Bloemkool;1-naftylazijnzuur;2016;0.0;0.0;
3042;Bloemkool;2,4-D;2012;0.0;0.0;
3043;Bloemkool;2,4-D;2016;81.0;0.0;0.0
3044;Bloemkool;6-benzyladenine;2012;0.0;0.0;
3045;Bloemkool;6-benzyladenine;2016;330.0;2.0;0.0
3046;Bloemkool;Abamectin;2012;0.0;0.0;
3047;Bloemkool;Abamectin;2016;0.0;0.0;
3048;Bloemkool;Acequinocyl;2012;0.0;0.0;
3049;Bloemkool;Acequinocyl;2016;0.0;0.0;
3050;Bloemkool;Acetamiprid;2012;0.0;0.0;
3051;Bloemkool;Acetamiprid;2016;0.0;0.0;
3052;Bloemkool;Acibenzolar-S-methyl;2012;0.0;0.0;
3053;Bloemkool;Acibenzolar-S-methyl;2016;0.0;0.0;
3054;Bloemkool;Aclonifen;2012;0.0;0.0;
3055;Bloemkool;Aclonifen;2016;0.0;0.0;
3056;Bloemkool;Aluminiumfosfide;2012;0.0;0.0;
3057;Bloemkool;Aluminiumfosfide;2016;0.0;0.0;
3058;Bloemkool;Aluminiumsulfaat;2012;0.0;0.0;
3059;Bloemkool;Aluminiumsulfaat;2016;0.0;0.0;
3060;Bloemkool;Ametoctradin;2012;0.0;0.0;
3061;Bloemkool;Ametoctradin;2016;0.0;0.0;
3062;Bloemkool;Amidosulfuron;2012;0.0;0.0;
3063;Bloemkool;Amidosulfuron;2016;0.0;0.0;
3064;Bloemkool;Amisulbrom;2012;0.0;0.0;
3065;Bloemkool;Amisulbrom;2016;0.0;0.0;
3066;Bloemkool;Amitrol;2012;0.0;0.0;
3067;Bloemkool;Amitrol;2016;0.0;0.0;
3068;Bloemkool;Asulam;2012;0.0;0.0;
3069;Bloemkool;Asulam;2016;0.0;0.0;
3070;Bloemkool;Aureobasidium pullulans  DSM 14940;2012;0.0;0.0;
3071;Bloemkool;Aureobasidium pullulans  DSM 14940;2016;0.0;0.0;
3072;Bloemkool;Azadirachtin;2012;0.0;0.0;
3073;Bloemkool;Azadirachtin;2016;0.0;0.0;
3074;Bloemkool;Azoxystrobin;2012;376.0;36.0;0.1
3075;Bloemkool;Azoxystrobin;2016;710.0;146.0;0.2
3076;Bloemkool;Bacillus subtilis stam QST 713;2012;0.0;0.0;
3077;Bloemkool;Bacillus subtilis stam QST 713;2016;0.0;0.0;
3078;Bloemkool;Bacillus thuringiensis subsp. aizawai;2012;175.0;23.0;0.1
3079;Bloemkool;Bacillus thuringiensis subsp. aizawai;2016;16.0;20.0;1.3
3080;Bloemkool;Bacillus thuringiensis subsp. kurstaki;2012;0.0;0.0;
3081;Bloemkool;Bacillus thuringiensis subsp. kurstaki;2016;0.0;0.0;
3082;Bloemkool;Beauveria bassiana stam GHA;2012;0.0;0.0;
3083;Bloemkool;Beauveria bassiana stam GHA;2016;0.0;0.0;
3084;Bloemkool;Benfluralin;2012;0.0;0.0;
3085;Bloemkool;Benfluralin;2016;0.0;0.0;
3086;Bloemkool;Bentazon;2012;0.0;0.0;
3087;Bloemkool;Bentazon;2016;0.0;0.0;
3088;Bloemkool;Benthiavalicarb-isopropyl;2012;0.0;0.0;
3089;Bloemkool;Benthiavalicarb-isopropyl;2016;0.0;0.0;
3090;Bloemkool;Benzoezuur;2012;0.0;0.0;
3091;Bloemkool;Benzoezuur;2016;0.0;0.0;
3092;Bloemkool;Bifenazaat;2012;0.0;0.0;
3093;Bloemkool;Bifenazaat;2016;0.0;0.0;
3094;Bloemkool;Bifenox;2012;0.0;0.0;
3095;Bloemkool;Bifenox;2016;0.0;0.0;
3096;Bloemkool;Bitertanol;2012;0.0;0.0;
3097;Bloemkool;Bitertanol;2016;0.0;0.0;
3098;Bloemkool;Bixafen;2012;0.0;0.0;
3099;Bloemkool;Bixafen;2016;0.0;0.0;
3100;Bloemkool;Boscalid;2012;61.0;11.0;0.2
3101;Bloemkool;Boscalid;2016;2.0;0.0;0.1
3102;Bloemkool;Bromoxynil;2012;0.0;0.0;
3103;Bloemkool;Bromoxynil;2016;0.0;0.0;
3104;Bloemkool;Bromuconazool;2012;0.0;0.0;
3105;Bloemkool;Bromuconazool;2016;0.0;0.0;
3106;Bloemkool;Bupirimaat;2012;0.0;0.0;
3107;Bloemkool;Bupirimaat;2016;0.0;0.0;
3108;Bloemkool;Calcium(poly)sulfide;2012;0.0;0.0;
3109;Bloemkool;Calcium(poly)sulfide;2016;0.0;0.0;
3110;Bloemkool;Captan;2012;0.0;0.0;
3111;Bloemkool;Captan;2016;0.0;0.0;
3112;Bloemkool;Carbetamide;2012;0.0;0.0;
3113;Bloemkool;Carbetamide;2016;0.0;0.0;
3114;Bloemkool;Carfentrazone-ethyl;2012;0.0;0.0;
3115;Bloemkool;Carfentrazone-ethyl;2016;0.0;0.0;
3116;Bloemkool;Chloormequat;2012;0.0;0.0;
3117;Bloemkool;Chloormequat;2016;0.0;0.0;
3118;Bloemkool;Chloorprofam;2012;0.0;0.0;
3119;Bloemkool;Chloorprofam;2016;0.0;0.0;
3120;Bloemkool;Chloorthalonil;2012;1006.0;901.0;0.9
3121;Bloemkool;Chloorthalonil;2016;992.0;1293.0;1.3
3122;Bloemkool;Chlorantraniliprole;2012;0.0;0.0;
3123;Bloemkool;Chlorantraniliprole;2016;1218.0;120.0;0.1
3124;Bloemkool;Chloridazon;2012;0.0;0.0;
3125;Bloemkool;Chloridazon;2016;0.0;0.0;
3126;Bloemkool;Clethodim;2012;0.0;0.0;
3127;Bloemkool;Clethodim;2016;82.0;6.0;0.1
3128;Bloemkool;Clodinafop-propargyl;2012;0.0;0.0;
3129;Bloemkool;Clodinafop-propargyl;2016;0.0;0.0;
3130;Bloemkool;Clofentezin;2012;0.0;0.0;
3131;Bloemkool;Clofentezin;2016;0.0;0.0;
3132;Bloemkool;Clomazone;2012;986.0;27.0;0.0
3133;Bloemkool;Clomazone;2016;935.0;56.0;0.1
3134;Bloemkool;Clopyralid;2012;166.0;5.0;0.0
3135;Bloemkool;Clopyralid;2016;107.0;7.0;0.1
3136;Bloemkool;Coniothyrium minitans stam CON/M/91-8;2012;0.0;0.0;
3137;Bloemkool;Coniothyrium minitans stam CON/M/91-8;2016;330.0;11.0;0.0
3138;Bloemkool;COS-OGA;2012;0.0;0.0;
3139;Bloemkool;COS-OGA;2016;0.0;0.0;
3140;Bloemkool;Cyazofamide;2012;0.0;0.0;
3141;Bloemkool;Cyazofamide;2016;0.0;0.0;
3142;Bloemkool;Cycloxydim;2012;0.0;0.0;
3143;Bloemkool;Cycloxydim;2016;0.0;0.0;
3144;Bloemkool;Cydia pomonella granulose virus;2012;0.0;0.0;
3145;Bloemkool;Cydia pomonella granulose virus;2016;0.0;0.0;
3146;Bloemkool;Cyflufenamide;2012;0.0;0.0;
3147;Bloemkool;Cyflufenamide;2016;0.0;0.0;
3148;Bloemkool;Cyflumetofen;2012;0.0;0.0;
3149;Bloemkool;Cyflumetofen;2016;0.0;0.0;
3150;Bloemkool;Cymoxanil;2012;0.0;0.0;
3151;Bloemkool;Cymoxanil;2016;0.0;0.0;
3152;Bloemkool;Cyproconazool;2012;0.0;0.0;
3153;Bloemkool;Cyproconazool;2016;0.0;0.0;
3154;Bloemkool;Cyprodinil;2012;0.0;0.0;
3155;Bloemkool;Cyprodinil;2016;0.0;0.0;
3156;Bloemkool;Cyromazine;2012;0.0;0.0;
3157;Bloemkool;Cyromazine;2016;0.0;0.0;
3158;Bloemkool;Daminozide;2012;0.0;0.0;
3159;Bloemkool;Daminozide;2016;0.0;0.0;
3160;Bloemkool;Dazomet;2012;0.0;0.0;
3161;Bloemkool;Dazomet;2016;0.0;0.0;
3162;Bloemkool;Deltamethrin;2012;1234.0;14.0;0.0
3163;Bloemkool;Deltamethrin;2016;1131.0;24.0;0.0
3164;Bloemkool;Desmedifam;2012;0.0;0.0;
3165;Bloemkool;Desmedifam;2016;0.0;0.0;
3166;Bloemkool;Dicamba;2012;0.0;0.0;
3167;Bloemkool;Dicamba;2016;0.0;0.0;
3168;Bloemkool;Didecyldimethylammoniumchloride;2012;;;
3169;Bloemkool;Didecyldimethylammoniumchloride;2016;;;
3170;Bloemkool;Diethofencarb;2012;0.0;0.0;
3171;Bloemkool;Diethofencarb;2016;0.0;0.0;
3172;Bloemkool;Difenoconazool;2012;380.0;32.0;0.1
3173;Bloemkool;Difenoconazool;2016;722.0;92.0;0.1
3174;Bloemkool;Diflufenican;2012;0.0;0.0;
3175;Bloemkool;Diflufenican;2016;0.0;0.0;
3176;Bloemkool;Dimethenamide-P;2012;0.0;0.0;
3177;Bloemkool;Dimethenamide-P;2016;798.0;1467.0;1.8
3178;Bloemkool;Dimethoaat;2012;1.0;1.0;0.8
3179;Bloemkool;Dimethoaat;2016;0.0;0.0;
3180;Bloemkool;Dimethomorf;2012;0.0;0.0;
3181;Bloemkool;Dimethomorf;2016;0.0;0.0;
3182;Bloemkool;Diquatdibromide;2012;0.0;0.0;
3183;Bloemkool;Diquatdibromide;2016;91.0;89.0;1.0
3184;Bloemkool;Dithianon;2012;0.0;0.0;
3185;Bloemkool;Dithianon;2016;0.0;0.0;
3186;Bloemkool;Dodemorf;2012;0.0;0.0;
3187;Bloemkool;Dodemorf;2016;0.0;0.0;
3188;Bloemkool;Dodine;2012;0.0;0.0;
3189;Bloemkool;Dodine;2016;0.0;0.0;
3190;Bloemkool;Emamectin benzoaat;2012;0.0;0.0;
3191;Bloemkool;Emamectin benzoaat;2016;0.0;0.0;
3192;Bloemkool;Epoxiconazool;2012;0.0;0.0;
3193;Bloemkool;Epoxiconazool;2016;0.0;0.0;
3194;Bloemkool;Esfenvaleraat;2012;138.0;1.0;0.0
3195;Bloemkool;Esfenvaleraat;2016;116.0;3.0;0.0
3196;Bloemkool;Ethefon;2012;0.0;0.0;
3197;Bloemkool;Ethefon;2016;0.0;0.0;
3198;Bloemkool;Ethofumesaat;2012;0.0;0.0;
3199;Bloemkool;Ethofumesaat;2016;0.0;0.0;
3200;Bloemkool;Ethoprofos;2012;0.0;0.0;
3201;Bloemkool;Ethoprofos;2016;0.0;0.0;
3202;Bloemkool;Ethyleen;2012;0.0;0.0;
3203;Bloemkool;Ethyleen;2016;0.0;0.0;
3204;Bloemkool;Etoxazool;2012;0.0;0.0;
3205;Bloemkool;Etoxazool;2016;0.0;0.0;
3206;Bloemkool;Etridiazool;2012;0.0;0.0;
3207;Bloemkool;Etridiazool;2016;0.0;0.0;
3208;Bloemkool;Famoxadone;2012;0.0;0.0;
3209;Bloemkool;Famoxadone;2016;0.0;0.0;
3210;Bloemkool;Fenamidone;2012;0.0;0.0;
3211;Bloemkool;Fenamidone;2016;0.0;0.0;
3212;Bloemkool;Fenhexamide;2012;0.0;0.0;
3213;Bloemkool;Fenhexamide;2016;0.0;0.0;
3214;Bloemkool;Fenmedifam;2012;0.0;0.0;
3215;Bloemkool;Fenmedifam;2016;0.0;0.0;
3216;Bloemkool;Fenoxaprop-P-ethyl;2012;0.0;0.0;
3217;Bloemkool;Fenoxaprop-P-ethyl;2016;0.0;0.0;
3218;Bloemkool;Fenoxycarb;2012;0.0;0.0;
3219;Bloemkool;Fenoxycarb;2016;0.0;0.0;
3220;Bloemkool;Fenpropidin;2012;0.0;0.0;
