ID;RegioS;SociaalEconomischeCategorie;AantalPersonenMet52WekenInkomen_1;GemiddeldBesteedbaarInkomen_2
988;Schiermonnikoog;Totaal actief;0.5;20.4
989;Schiermonnikoog;Werknemer;0.3;21.2
990;Schiermonnikoog;Zelfstandige;;
991;Schiermonnikoog;Totaal niet-actief;0.2;17.9
992;Schiermonnikoog;Werkloosheids- en bijstandsuitk. ontv.;;
993;Schiermonnikoog;Pensioenontvanger;;
994;Smallingerland;Totaal sociaal-economische categorie;35.3;17.2
995;Smallingerland;Totaal actief;21.3;19.5
996;Smallingerland;Werknemer;18.9;18.9
997;Smallingerland;Zelfstandige;2.3;24.2
998;Smallingerland;Totaal niet-actief;14.1;13.9
999;Smallingerland;Werkloosheids- en bijstandsuitk. ontv.;1.5;12.1
1000;Smallingerland;Pensioenontvanger;8.7;15.3
1001;Sneek;Totaal sociaal-economische categorie;21.9;17.3
1002;Sneek;Totaal actief;13.1;19.5
1003;Sneek;Werknemer;11.5;19.0
1004;Sneek;Zelfstandige;1.5;23.8
1005;Sneek;Totaal niet-actief;8.8;14.0
1006;Sneek;Werkloosheids- en bijstandsuitk. ontv.;1.0;12.3
1007;Sneek;Pensioenontvanger;5.5;15.5
1008;Terschelling;Totaal sociaal-economische categorie;3.1;18.1
1009;Terschelling;Totaal actief;2.0;19.7
1010;Terschelling;Werknemer;1.5;19.6
1011;Terschelling;Zelfstandige;0.6;19.9
1012;Terschelling;Totaal niet-actief;1.1;15.3
1013;Terschelling;Werkloosheids- en bijstandsuitk. ontv.;;
1014;Terschelling;Pensioenontvanger;0.8;16.9
1015;Vlieland;Totaal sociaal-economische categorie;0.8;18.5
1016;Vlieland;Totaal actief;0.6;19.6
1017;Vlieland;Werknemer;0.4;18.8
1018;Vlieland;Zelfstandige;;
1019;Vlieland;Totaal niet-actief;0.2;15.4
1020;Vlieland;Werkloosheids- en bijstandsuitk. ontv.;;
1021;Vlieland;Pensioenontvanger;;
1022;Weststellingwerf;Totaal sociaal-economische categorie;17.4;16.7
1023;Weststellingwerf;Totaal actief;10.5;18.7
1024;Weststellingwerf;Werknemer;8.5;18.2
1025;Weststellingwerf;Zelfstandige;2.0;20.8
1026;Weststellingwerf;Totaal niet-actief;6.9;13.7
1027;Weststellingwerf;Werkloosheids- en bijstandsuitk. ontv.;0.5;12.6
1028;Weststellingwerf;Pensioenontvanger;4.7;14.4
1029;Nijefurd;Totaal sociaal-economische categorie;7.1;16.7
1030;Nijefurd;Totaal actief;4.3;18.4
1031;Nijefurd;Werknemer;3.2;18.2
1032;Nijefurd;Zelfstandige;1.1;19.0
1033;Nijefurd;Totaal niet-actief;2.8;14.2
1034;Nijefurd;Werkloosheids- en bijstandsuitk. ontv.;0.2;11.9
1035;Nijefurd;Pensioenontvanger;2.0;14.9
1036;Assen;Totaal sociaal-economische categorie;41.0;17.8
1037;Assen;Totaal actief;25.3;19.9
1038;Assen;Werknemer;23.2;19.7
1039;Assen;Zelfstandige;2.1;21.8
1040;Assen;Totaal niet-actief;15.7;14.6
1041;Assen;Werkloosheids- en bijstandsuitk. ontv.;1.7;12.2
1042;Assen;Pensioenontvanger;9.4;16.4
1043;Coevorden;Totaal sociaal-economische categorie;24.1;16.7
1044;Coevorden;Totaal actief;14.9;18.4
1045;Coevorden;Werknemer;12.5;19.0
1046;Coevorden;Zelfstandige;2.3;15.4
1047;Coevorden;Totaal niet-actief;9.2;14.0
1048;Coevorden;Werkloosheids- en bijstandsuitk. ontv.;0.7;13.0
1049;Coevorden;Pensioenontvanger;6.3;15.0
1050;Emmen;Totaal sociaal-economische categorie;73.2;16.2
1051;Emmen;Totaal actief;43.9;18.1
1052;Emmen;Werknemer;39.1;18.3
1053;Emmen;Zelfstandige;4.7;16.8
1054;Emmen;Totaal niet-actief;29.2;13.4
1055;Emmen;Werkloosheids- en bijstandsuitk. ontv.;3.0;11.8
1056;Emmen;Pensioenontvanger;18.3;14.4
1057;Hoogeveen;Totaal sociaal-economische categorie;35.3;16.8
1058;Hoogeveen;Totaal actief;21.2;18.7
1059;Hoogeveen;Werknemer;18.7;18.6
1060;Hoogeveen;Zelfstandige;2.4;20.4
1061;Hoogeveen;Totaal niet-actief;14.1;14.0
1062;Hoogeveen;Werkloosheids- en bijstandsuitk. ontv.;1.3;12.7
1063;Hoogeveen;Pensioenontvanger;8.9;15.1
1064;Meppel;Totaal sociaal-economische categorie;20.7;17.8
1065;Meppel;Totaal actief;13.3;19.6
1066;Meppel;Werknemer;11.9;19.4
1067;Meppel;Zelfstandige;1.4;21.4
1068;Meppel;Totaal niet-actief;7.3;14.4
1069;Meppel;Werkloosheids- en bijstandsuitk. ontv.;0.6;12.9
1070;Meppel;Pensioenontvanger;4.7;15.9
1071;Littenseradiel;Totaal sociaal-economische categorie;6.9;18.0
1072;Littenseradiel;Totaal actief;5.0;19.9
1073;Littenseradiel;Werknemer;3.8;19.9
1074;Littenseradiel;Zelfstandige;1.1;20.3
1075;Littenseradiel;Totaal niet-actief;2.0;13.2
1076;Littenseradiel;Werkloosheids- en bijstandsuitk. ontv.;;
1077;Littenseradiel;Pensioenontvanger;1.3;13.7
1078;Almelo;Totaal sociaal-economische categorie;47.3;16.8
1079;Almelo;Totaal actief;28.1;19.0
1080;Almelo;Werknemer;25.1;18.8
1081;Almelo;Zelfstandige;3.0;20.8
1082;Almelo;Totaal niet-actief;19.3;13.7
1083;Almelo;Werkloosheids- en bijstandsuitk. ontv.;2.9;11.4
1084;Almelo;Pensioenontvanger;10.9;15.4
1085;Bathmen;Totaal sociaal-economische categorie;3.7;19.7
1086;Bathmen;Totaal actief;2.5;21.1
1087;Bathmen;Werknemer;2.1;21.9
1088;Bathmen;Zelfstandige;0.4;17.4
1089;Bathmen;Totaal niet-actief;1.2;16.6
1090;Bathmen;Werkloosheids- en bijstandsuitk. ontv.;;
1091;Bathmen;Pensioenontvanger;0.9;17.9
1092;Borne;Totaal sociaal-economische categorie;13.4;18.8
1093;Borne;Totaal actief;9.0;20.8
1094;Borne;Werknemer;7.9;20.6
1095;Borne;Zelfstandige;1.2;22.7
1096;Borne;Totaal niet-actief;4.4;14.7
1097;Borne;Werkloosheids- en bijstandsuitk. ontv.;0.3;12.9
1098;Borne;Pensioenontvanger;3.0;16.1
1099;Dalfsen;Totaal sociaal-economische categorie;17.1;18.0
1100;Dalfsen;Totaal actief;11.7;19.6
1101;Dalfsen;Werknemer;9.7;19.7
1102;Dalfsen;Zelfstandige;2.0;19.1
1103;Dalfsen;Totaal niet-actief;5.4;14.5
1104;Dalfsen;Werkloosheids- en bijstandsuitk. ontv.;;
1105;Dalfsen;Pensioenontvanger;3.9;15.4
1106;Deventer;Totaal sociaal-economische categorie;58.5;17.5
1107;Deventer;Totaal actief;36.3;19.5
1108;Deventer;Werknemer;33.1;19.4
1109;Deventer;Zelfstandige;3.1;21.2
1110;Deventer;Totaal niet-actief;22.2;14.2
1111;Deventer;Werkloosheids- en bijstandsuitk. ontv.;2.2;12.3
1112;Deventer;Pensioenontvanger;13.2;15.7
1113;Enschede;Totaal sociaal-economische categorie;99.5;16.5
1114;Enschede;Totaal actief;56.9;18.9
1115;Enschede;Werknemer;51.1;18.9
1116;Enschede;Zelfstandige;5.6;19.8
1117;Enschede;Totaal niet-actief;42.7;13.2
1118;Enschede;Werkloosheids- en bijstandsuitk. ontv.;5.9;11.7
1119;Enschede;Pensioenontvanger;22.4;15.0
1120;Haaksbergen;Totaal sociaal-economische categorie;16.1;17.5
1121;Haaksbergen;Totaal actief;10.4;19.5
1122;Haaksbergen;Werknemer;9.1;19.7
1123;Haaksbergen;Zelfstandige;1.4;18.3
1124;Haaksbergen;Totaal niet-actief;5.7;13.8
1125;Haaksbergen;Werkloosheids- en bijstandsuitk. ontv.;0.3;14.2
1126;Haaksbergen;Pensioenontvanger;3.7;14.8
1127;Hardenberg;Totaal sociaal-economische categorie;36.6;16.9
1128;Hardenberg;Totaal actief;24.3;18.6
1129;Hardenberg;Werknemer;20.7;18.8
1130;Hardenberg;Zelfstandige;3.5;17.7
1131;Hardenberg;Totaal niet-actief;12.3;13.7
1132;Hardenberg;Werkloosheids- en bijstandsuitk. ontv.;0.7;13.8
1133;Hardenberg;Pensioenontvanger;8.1;14.6
1134;Hellendoorn;Totaal sociaal-economische categorie;23.8;17.4
1135;Hellendoorn;Totaal actief;15.7;19.2
1136;Hellendoorn;Werknemer;13.9;19.2
1137;Hellendoorn;Zelfstandige;1.8;18.6
1138;Hellendoorn;Totaal niet-actief;8.1;13.9
1139;Hellendoorn;Werkloosheids- en bijstandsuitk. ontv.;0.3;13.6
1140;Hellendoorn;Pensioenontvanger;5.5;15.0
1141;Hengelo;Totaal sociaal-economische categorie;54.9;17.8
1142;Hengelo;Totaal actief;34.2;19.9
1143;Hengelo;Werknemer;31.0;19.7
1144;Hengelo;Zelfstandige;3.1;21.6
1145;Hengelo;Totaal niet-actief;20.7;14.3
1146;Hengelo;Werkloosheids- en bijstandsuitk. ontv.;2.0;12.3
1147;Hengelo;Pensioenontvanger;13.2;16.0
1148;Kampen;Totaal sociaal-economische categorie;31.1;16.9
1149;Kampen;Totaal actief;20.7;18.6
1150;Kampen;Werknemer;18.0;18.4
1151;Kampen;Zelfstandige;2.6;19.7
1152;Kampen;Totaal niet-actief;10.4;13.5
1153;Kampen;Werkloosheids- en bijstandsuitk. ontv.;0.7;12.9
1154;Kampen;Pensioenontvanger;6.6;14.6
1155;Losser;Totaal sociaal-economische categorie;15.1;16.7
1156;Losser;Totaal actief;9.5;18.8
1157;Losser;Werknemer;8.3;19.0
1158;Losser;Zelfstandige;1.1;17.0
1159;Losser;Totaal niet-actief;5.6;13.2
1160;Losser;Werkloosheids- en bijstandsuitk. ontv.;0.3;11.5
1161;Losser;Pensioenontvanger;3.4;14.2
1162;Noordoostpolder;Totaal sociaal-economische categorie;28.6;17.5
1163;Noordoostpolder;Totaal actief;19.1;19.3
1164;Noordoostpolder;Werknemer;15.4;18.6
1165;Noordoostpolder;Zelfstandige;3.7;22.5
1166;Noordoostpolder;Totaal niet-actief;9.4;13.6
1167;Noordoostpolder;Werkloosheids- en bijstandsuitk. ontv.;0.6;12.4
1168;Noordoostpolder;Pensioenontvanger;6.2;14.7
1169;Oldenzaal;Totaal sociaal-economische categorie;21.3;17.7
1170;Oldenzaal;Totaal actief;13.3;19.9
1171;Oldenzaal;Werknemer;12.1;19.5
1172;Oldenzaal;Zelfstandige;1.2;23.6
1173;Oldenzaal;Totaal niet-actief;8.0;14.1
1174;Oldenzaal;Werkloosheids- en bijstandsuitk. ontv.;0.7;12.1
1175;Oldenzaal;Pensioenontvanger;5.0;15.5
1176;Ommen;Totaal sociaal-economische categorie;11.2;17.3
1177;Ommen;Totaal actief;7.4;18.8
1178;Ommen;Werknemer;6.0;19.7
1179;Ommen;Zelfstandige;1.4;14.9
1180;Ommen;Totaal niet-actief;3.8;14.3
1181;Ommen;Werkloosheids- en bijstandsuitk. ontv.;;
1182;Ommen;Pensioenontvanger;2.7;15.7
1183;Raalte;Totaal sociaal-economische categorie;24.3;17.2
1184;Raalte;Totaal actief;16.4;19.0
1185;Raalte;Werknemer;14.2;19.4
1186;Raalte;Zelfstandige;2.2;16.4
1187;Raalte;Totaal niet-actief;7.9;13.6
1188;Raalte;Werkloosheids- en bijstandsuitk. ontv.;0.4;12.9
1189;Raalte;Pensioenontvanger;5.3;14.9
1190;Rijssen;Totaal sociaal-economische categorie;22.0;18.1
1191;Rijssen;Totaal actief;14.2;20.2
1192;Rijssen;Werknemer;12.5;19.9
1193;Rijssen;Zelfstandige;1.6;22.6
1194;Rijssen;Totaal niet-actief;7.8;14.4
1195;Rijssen;Werkloosheids- en bijstandsuitk. ontv.;0.3;11.8
1196;Rijssen;Pensioenontvanger;5.4;15.6
1197;Staphorst;Totaal sociaal-economische categorie;8.9;17.8
1198;Staphorst;Totaal actief;6.6;19.4
1199;Staphorst;Werknemer;5.2;19.5
1200;Staphorst;Zelfstandige;1.4;19.3
1201;Staphorst;Totaal niet-actief;2.3;13.4
1202;Staphorst;Werkloosheids- en bijstandsuitk. ontv.;;
1203;Staphorst;Pensioenontvanger;1.6;14.6
1204;Tubbergen;Totaal sociaal-economische categorie;13.0;17.1
1205;Tubbergen;Totaal actief;9.2;18.9
1206;Tubbergen;Werknemer;7.3;19.3
1207;Tubbergen;Zelfstandige;1.9;17.2
1208;Tubbergen;Totaal niet-actief;3.8;13.0
1209;Tubbergen;Werkloosheids- en bijstandsuitk. ontv.;;
1210;Tubbergen;Pensioenontvanger;2.7;14.0
1211;Urk;Totaal sociaal-economische categorie;8.5;17.1
1212;Urk;Totaal actief;6.4;18.6
1213;Urk;Werknemer;5.1;17.7
1214;Urk;Zelfstandige;1.3;22.5
1215;Urk;Totaal niet-actief;2.1;12.6
1216;Urk;Werkloosheids- en bijstandsuitk. ontv.;;
1217;Urk;Pensioenontvanger;1.2;13.2
1218;Wierden;Totaal sociaal-economische categorie;14.9;18.4
1219;Wierden;Totaal actief;9.8;20.1
1220;Wierden;Werknemer;8.4;20.3
1221;Wierden;Zelfstandige;1.4;18.6
1222;Wierden;Totaal niet-actief;5.0;15.1
1223;Wierden;Werkloosheids- en bijstandsuitk. ontv.;0.3;14.3
1224;Wierden;Pensioenontvanger;3.4;17.0
1225;Zwolle;Totaal sociaal-economische categorie;75.6;18.0
1226;Zwolle;Totaal actief;48.6;20.2
1227;Zwolle;Werknemer;44.8;19.9
1228;Zwolle;Zelfstandige;3.8;23.3
1229;Zwolle;Totaal niet-actief;27.0;14.2
1230;Zwolle;Werkloosheids- en bijstandsuitk. ontv.;2.9;12.3
1231;Zwolle;Pensioenontvanger;14.9;16.5
1232;Rijnwaarden;Totaal sociaal-economische categorie;7.3;16.7
1233;Rijnwaarden;Totaal actief;5.0;18.4
1234;Rijnwaarden;Werknemer;4.4;18.6
1235;Rijnwaarden;Zelfstandige;0.6;16.5
1236;Rijnwaarden;Totaal niet-actief;2.4;13.3
1237;Rijnwaarden;Werkloosheids- en bijstandsuitk. ontv.;;
1238;Rijnwaarden;Pensioenontvanger;1.5;14.2
1239;Aalten;Totaal sociaal-economische categorie;12.4;16.7
1240;Aalten;Totaal actief;8.1;18.4
1241;Aalten;Werknemer;6.8;18.3
1242;Aalten;Zelfstandige;1.3;18.5
1243;Aalten;Totaal niet-actief;4.3;13.5
1244;Aalten;Werkloosheids- en bijstandsuitk. ontv.;;
1245;Aalten;Pensioenontvanger;3.1;14.3
1246;Angerlo;Totaal sociaal-economische categorie;3.3;18.2
1247;Angerlo;Totaal actief;2.3;20.3
1248;Angerlo;Werknemer;1.9;20.7
1249;Angerlo;Zelfstandige;0.3;17.9
1250;Angerlo;Totaal niet-actief;1.0;13.5
1251;Angerlo;Werkloosheids- en bijstandsuitk. ontv.;;
1252;Angerlo;Pensioenontvanger;0.6;14.6
1253;Apeldoorn;Totaal sociaal-economische categorie;106.4;18.5
1254;Apeldoorn;Totaal actief;66.7;20.6
1255;Apeldoorn;Werknemer;60.5;20.5
1256;Apeldoorn;Zelfstandige;6.1;22.0
1257;Apeldoorn;Totaal niet-actief;39.6;15.1
1258;Apeldoorn;Werkloosheids- en bijstandsuitk. ontv.;3.0;12.5
1259;Apeldoorn;Pensioenontvanger;25.8;16.6
1260;Arnhem;Totaal sociaal-economische categorie;91.4;18.0
1261;Arnhem;Totaal actief;58.2;19.9
1262;Arnhem;Werknemer;52.4;19.9
1263;Arnhem;Zelfstandige;5.8;20.1
1264;Arnhem;Totaal niet-actief;33.1;14.7
1265;Arnhem;Werkloosheids- en bijstandsuitk. ontv.;1.2;13.9
1266;Arnhem;Pensioenontvanger;19.9;16.7
1267;Barneveld;Totaal sociaal-economische categorie;29.8;18.5
1268;Barneveld;Totaal actief;20.8;20.3
1269;Barneveld;Werknemer;17.2;20.3
1270;Barneveld;Zelfstandige;3.6;20.1
1271;Barneveld;Totaal niet-actief;8.9;14.3
1272;Barneveld;Werkloosheids- en bijstandsuitk. ontv.;0.4;13.6
1273;Barneveld;Pensioenontvanger;6.0;15.8
1274;Bergh;Totaal sociaal-economische categorie;12.1;17.1
1275;Bergh;Totaal actief;7.6;19.0
1276;Bergh;Werknemer;6.5;19.1
1277;Bergh;Zelfstandige;1.2;17.8
1278;Bergh;Totaal niet-actief;4.5;13.9
1279;Bergh;Werkloosheids- en bijstandsuitk. ontv.;0.3;11.3
1280;Bergh;Pensioenontvanger;3.0;14.9
1281;Beuningen;Totaal sociaal-economische categorie;16.6;18.8
1282;Beuningen;Totaal actief;12.0;20.5
1283;Beuningen;Werknemer;10.7;20.3
1284;Beuningen;Zelfstandige;1.3;21.9
1285;Beuningen;Totaal niet-actief;4.6;14.2
1286;Beuningen;Werkloosheids- en bijstandsuitk. ontv.;0.3;13.2
1287;Beuningen;Pensioenontvanger;2.9;15.8
1288;Borculo;Totaal sociaal-economische categorie;7.0;16.7
1289;Borculo;Totaal actief;4.5;18.2
1290;Borculo;Werknemer;3.7;19.3
1291;Borculo;Zelfstandige;0.8;13.4
1292;Borculo;Totaal niet-actief;2.4;13.9
1293;Borculo;Werkloosheids- en bijstandsuitk. ontv.;;
1294;Borculo;Pensioenontvanger;1.8;14.6
1295;Brummen;Totaal sociaal-economische categorie;14.4;18.7
1296;Brummen;Totaal actief;9.1;20.8
1297;Brummen;Werknemer;8.0;20.7
1298;Brummen;Zelfstandige;1.1;21.5
1299;Brummen;Totaal niet-actief;5.3;15.1
1300;Brummen;Werkloosheids- en bijstandsuitk. ontv.;0.3;15.3
1301;Brummen;Pensioenontvanger;3.6;16.5
1302;Buren;Totaal sociaal-economische categorie;16.7;19.3
1303;Buren;Totaal actief;12.0;21.1
1304;Buren;Werknemer;9.8;21.4
1305;Buren;Zelfstandige;2.1;19.9
1306;Buren;Totaal niet-actief;4.7;14.7
1307;Buren;Werkloosheids- en bijstandsuitk. ontv.;0.2;13.3
1308;Buren;Pensioenontvanger;3.3;15.9
1309;Culemborg;Totaal sociaal-economische categorie;17.2;19.3
1310;Culemborg;Totaal actief;12.1;21.5
1311;Culemborg;Werknemer;11.0;21.4
1312;Culemborg;Zelfstandige;1.1;23.0
1313;Culemborg;Totaal niet-actief;5.2;14.2
1314;Culemborg;Werkloosheids- en bijstandsuitk. ontv.;0.5;11.3
1315;Culemborg;Pensioenontvanger;3.2;16.1
1316;Didam;Totaal sociaal-economische categorie;11.2;17.7
1317;Didam;Totaal actief;7.3;19.8
1318;Didam;Werknemer;6.5;19.5
1319;Didam;Zelfstandige;0.8;22.5
1320;Didam;Totaal niet-actief;3.9;13.8
1321;Didam;Werkloosheids- en bijstandsuitk. ontv.;0.3;12.3
1322;Didam;Pensioenontvanger;2.4;15.0
1323;Dinxperlo;Totaal sociaal-economische categorie;5.5;17.3
1324;Dinxperlo;Totaal actief;3.6;19.0
1325;Dinxperlo;Werknemer;3.2;18.5
1326;Dinxperlo;Zelfstandige;0.4;22.8
1327;Dinxperlo;Totaal niet-actief;1.9;13.9
1328;Dinxperlo;Werkloosheids- en bijstandsuitk. ontv.;;
1329;Dinxperlo;Pensioenontvanger;1.4;14.5
1330;Doesburg;Totaal sociaal-economische categorie;7.5;17.4
1331;Doesburg;Totaal actief;4.8;19.3
1332;Doesburg;Werknemer;4.3;19.7
1333;Doesburg;Zelfstandige;0.5;15.9
1334;Doesburg;Totaal niet-actief;2.7;14.2
1335;Doesburg;Werkloosheids- en bijstandsuitk. ontv.;0.3;12.6
1336;Doesburg;Pensioenontvanger;1.6;15.6
1337;Doetinchem;Totaal sociaal-economische categorie;33.1;17.7
1338;Doetinchem;Totaal actief;21.0;19.7
1339;Doetinchem;Werknemer;18.8;19.4
1340;Doetinchem;Zelfstandige;2.2;21.8
1341;Doetinchem;Totaal niet-actief;12.1;14.2
1342;Doetinchem;Werkloosheids- en bijstandsuitk. ontv.;1.1;12.4
1343;Doetinchem;Pensioenontvanger;7.5;15.7
1344;Druten;Totaal sociaal-economische categorie;11.7;18.0
1345;Druten;Totaal actief;8.1;20.4
1346;Druten;Werknemer;7.2;20.1
1347;Druten;Zelfstandige;0.8;22.6
1348;Druten;Totaal niet-actief;3.6;12.8
1349;Druten;Werkloosheids- en bijstandsuitk. ontv.;;
1350;Druten;Pensioenontvanger;2.2;13.9
1351;Duiven;Totaal sociaal-economische categorie;16.8;18.1
1352;Duiven;Totaal actief;12.0;19.9
1353;Duiven;Werknemer;10.9;20.1
1354;Duiven;Zelfstandige;1.1;17.8
1355;Duiven;Totaal niet-actief;4.8;13.8
1356;Duiven;Werkloosheids- en bijstandsuitk. ontv.;0.4;13.1
1357;Duiven;Pensioenontvanger;3.0;15.2
1358;Ede;Totaal sociaal-economische categorie;67.8;18.6
1359;Ede;Totaal actief;43.9;20.6
1360;Ede;Werknemer;38.1;20.4
1361;Ede;Zelfstandige;5.7;22.0
1362;Ede;Totaal niet-actief;23.8;15.0
1363;Ede;Werkloosheids- en bijstandsuitk. ontv.;1.6;12.7
1364;Ede;Pensioenontvanger;15.3;17.2
1365;Eibergen;Totaal sociaal-economische categorie;11.1;16.4
1366;Eibergen;Totaal actief;7.5;17.8
1367;Eibergen;Werknemer;6.0;18.8
1368;Eibergen;Zelfstandige;1.5;14.2
1369;Eibergen;Totaal niet-actief;3.6;13.5
1370;Eibergen;Werkloosheids- en bijstandsuitk. ontv.;0.2;11.9
1371;Eibergen;Pensioenontvanger;2.5;14.5
1372;Elburg;Totaal sociaal-economische categorie;13.5;18.1
1373;Elburg;Totaal actief;9.0;19.8
1374;Elburg;Werknemer;7.9;19.4
1375;Elburg;Zelfstandige;1.1;22.8
1376;Elburg;Totaal niet-actief;4.5;14.7
1377;Elburg;Werkloosheids- en bijstandsuitk. ontv.;0.2;13.4
1378;Elburg;Pensioenontvanger;3.0;15.9
1379;Epe;Totaal sociaal-economische categorie;22.4;18.0
1380;Epe;Totaal actief;13.6;19.8
1381;Epe;Werknemer;11.9;19.9
1382;Epe;Zelfstandige;1.7;18.7
1383;Epe;Totaal niet-actief;8.8;15.3
1384;Epe;Werkloosheids- en bijstandsuitk. ontv.;0.4;13.0
1385;Epe;Pensioenontvanger;6.2;16.7
1386;Ermelo;Totaal sociaal-economische categorie;17.9;18.6
1387;Ermelo;Totaal actief;10.9;20.8
1388;Ermelo;Werknemer;9.4;20.4
1389;Ermelo;Zelfstandige;1.5;23.6
1390;Ermelo;Totaal niet-actief;7.0;15.0
1391;Ermelo;Werkloosheids- en bijstandsuitk. ontv.;0.3;12.6
1392;Ermelo;Pensioenontvanger;4.5;17.0
1393;Geldermalsen;Totaal sociaal-economische categorie;16.5;19.5
1394;Geldermalsen;Totaal actief;11.6;21.6
1395;Geldermalsen;Werknemer;9.8;21.7
1396;Geldermalsen;Zelfstandige;1.8;21.6
1397;Geldermalsen;Totaal niet-actief;4.9;14.5
1398;Geldermalsen;Werkloosheids- en bijstandsuitk. ontv.;0.2;14.4
1399;Geldermalsen;Pensioenontvanger;3.4;15.7
1400;Gendringen;Totaal sociaal-economische categorie;13.5;16.6
1401;Gendringen;Totaal actief;8.8;18.5
1402;Gendringen;Werknemer;7.7;18.6
1403;Gendringen;Zelfstandige;1.1;18.0
1404;Gendringen;Totaal niet-actief;4.8;13.3
1405;Gendringen;Werkloosheids- en bijstandsuitk. ontv.;0.4;12.3
1406;Gendringen;Pensioenontvanger;3.0;14.0
1407;Gorssel;Totaal sociaal-economische categorie;9.2;20.2
1408;Gorssel;Totaal actief;5.2;22.6
1409;Gorssel;Werknemer;4.2;22.7
1410;Gorssel;Zelfstandige;1.0;22.2
1411;Gorssel;Totaal niet-actief;4.0;17.3
1412;Gorssel;Werkloosheids- en bijstandsuitk. ontv.;;
1413;Gorssel;Pensioenontvanger;3.1;18.7
1414;Groenlo;Totaal sociaal-economische categorie;6.7;17.1
1415;Groenlo;Totaal actief;4.3;18.7
1416;Groenlo;Werknemer;3.8;19.0
1417;Groenlo;Zelfstandige;0.4;16.3
1418;Groenlo;Totaal niet-actief;2.4;14.3
1419;Groenlo;Werkloosheids- en bijstandsuitk. ontv.;;
1420;Groenlo;Pensioenontvanger;1.7;15.1
1421;Groesbeek;Totaal sociaal-economische categorie;12.8;17.4
1422;Groesbeek;Totaal actief;7.7;19.7
1423;Groesbeek;Werknemer;6.8;19.6
1424;Groesbeek;Zelfstandige;0.9;20.8
1425;Groesbeek;Totaal niet-actief;5.1;13.9
1426;Groesbeek;Werkloosheids- en bijstandsuitk. ontv.;0.4;12.6
1427;Groesbeek;Pensioenontvanger;3.1;15.3
1428;Harderwijk;Totaal sociaal-economische categorie;26.6;18.3
1429;Harderwijk;Totaal actief;17.5;20.2
1430;Harderwijk;Werknemer;15.8;20.0
1431;Harderwijk;Zelfstandige;1.6;22.7
1432;Harderwijk;Totaal niet-actief;9.1;14.7
1433;Harderwijk;Werkloosheids- en bijstandsuitk. ontv.;0.7;12.2
1434;Harderwijk;Pensioenontvanger;5.6;16.4
1435;Hattem;Totaal sociaal-economische categorie;7.6;19.3
1436;Hattem;Totaal actief;4.8;21.1
1437;Hattem;Werknemer;4.3;20.8
1438;Hattem;Zelfstandige;0.5;23.7
1439;Hattem;Totaal niet-actief;2.8;16.1
1440;Hattem;Werkloosheids- en bijstandsuitk. ontv.;;
1441;Hattem;Pensioenontvanger;2.0;17.5
1442;Heerde;Totaal sociaal-economische categorie;12.0;18.3
1443;Heerde;Totaal actief;7.7;20.3
1444;Heerde;Werknemer;6.8;20.1
1445;Heerde;Zelfstandige;0.8;22.3
1446;Heerde;Totaal niet-actief;4.3;14.6
1447;Heerde;Werkloosheids- en bijstandsuitk. ontv.;;
1448;Heerde;Pensioenontvanger;3.1;15.7
1449;Hengelo;Totaal sociaal-economische categorie;5.8;17.3
1450;Hengelo;Totaal actief;3.9;19.3
1451;Hengelo;Werknemer;3.2;19.2
1452;Hengelo;Zelfstandige;0.7;20.1
1453;Hengelo;Totaal niet-actief;1.9;13.4
1454;Hengelo;Werkloosheids- en bijstandsuitk. ontv.;;
1455;Hengelo;Pensioenontvanger;1.4;13.7
1456;Heumen;Totaal sociaal-economische categorie;10.8;19.8
1457;Heumen;Totaal actief;7.3;21.8
1458;Heumen;Werknemer;6.4;21.8
1459;Heumen;Zelfstandige;0.8;22.2
1460;Heumen;Totaal niet-actief;3.5;15.4
1461;Heumen;Werkloosheids- en bijstandsuitk. ontv.;0.2;14.1
1462;Heumen;Pensioenontvanger;2.3;17.0
1463;Hummelo en Keppel;Totaal sociaal-economische categorie;3.1;19.3
1464;Hummelo en Keppel;Totaal actief;1.9;20.9
1465;Hummelo en Keppel;Werknemer;1.5;21.8
1466;Hummelo en Keppel;Zelfstandige;0.4;17.2
1467;Hummelo en Keppel;Totaal niet-actief;1.2;16.6
1468;Hummelo en Keppel;Werkloosheids- en bijstandsuitk. ontv.;;
1469;Hummelo en Keppel;Pensioenontvanger;0.9;18.0
1470;Kesteren;Totaal sociaal-economische categorie;13.2;18.5
1471;Kesteren;Totaal actief;9.4;20.4
1472;Kesteren;Werknemer;7.8;20.2
1473;Kesteren;Zelfstandige;1.6;21.4
1474;Kesteren;Totaal niet-actief;3.8;13.7
1475;Kesteren;Werkloosheids- en bijstandsuitk. ontv.;;
1476;Kesteren;Pensioenontvanger;2.7;14.5
1477;Lichtenvoorde;Totaal sociaal-economische categorie;12.6;17.3
1478;Lichtenvoorde;Totaal actief;8.7;19.1
1479;Lichtenvoorde;Werknemer;7.5;19.0
1480;Lichtenvoorde;Zelfstandige;1.2;19.9
1481;Lichtenvoorde;Totaal niet-actief;3.9;13.1
1482;Lichtenvoorde;Werkloosheids- en bijstandsuitk. ontv.;;
1483;Lichtenvoorde;Pensioenontvanger;2.6;14.0
1484;Lochem;Totaal sociaal-economische categorie;13.4;18.4
