ID;Geslacht;Herkomstgroepering;Onderwijssoort;Leeftijd;Verblijfsduur1eGeneratie;Perioden;AantalLeerlingenOnderzoekspopulatie_1;AantalVSVErsOnderzoekspopulatie_2;AantalNietVSVErsOnderzoekspopulatie_3;PercentageVSVErsOnderzoekspopulatie_4
664;Totaal mannen en vrouwen;Allochtonen 1e generatie;Vmbo 3-4;0;5 tot 10 jaar;2008/'09;4320.0;170.0;4150.0;4.0
665;Totaal mannen en vrouwen;Allochtonen 1e generatie;Vmbo 3-4;0;5 tot 10 jaar;2009/'10;3830.0;160.0;3660.0;4.3
666;Totaal mannen en vrouwen;Allochtonen 1e generatie;Vmbo 3-4;0;10 jaar en langer;2004/'05;5240.0;380.0;4860.0;7.2
667;Totaal mannen en vrouwen;Allochtonen 1e generatie;Vmbo 3-4;0;10 jaar en langer;2005/'06;5040.0;330.0;4720.0;6.5
668;Totaal mannen en vrouwen;Allochtonen 1e generatie;Vmbo 3-4;0;10 jaar en langer;2006/'07;4830.0;270.0;4560.0;5.6
669;Totaal mannen en vrouwen;Allochtonen 1e generatie;Vmbo 3-4;0;10 jaar en langer;2007/'08;4600.0;240.0;4370.0;5.1
670;Totaal mannen en vrouwen;Allochtonen 1e generatie;Vmbo 3-4;0;10 jaar en langer;2008/'09;4470.0;170.0;4300.0;3.8
671;Totaal mannen en vrouwen;Allochtonen 1e generatie;Vmbo 3-4;0;10 jaar en langer;2009/'10;4220.0;180.0;4040.0;4.2
672;Totaal mannen en vrouwen;Allochtonen 1e generatie;Vmbo 3-4;15 jaar of jonger;Totaal verblijfsduur;2004/'05;2330.0;50.0;2280.0;2.1
673;Totaal mannen en vrouwen;Allochtonen 1e generatie;Vmbo 3-4;15 jaar of jonger;Totaal verblijfsduur;2005/'06;2250.0;60.0;2190.0;2.7
674;Totaal mannen en vrouwen;Allochtonen 1e generatie;Vmbo 3-4;15 jaar of jonger;Totaal verblijfsduur;2006/'07;2060.0;40.0;2020.0;1.8
675;Totaal mannen en vrouwen;Allochtonen 1e generatie;Vmbo 3-4;15 jaar of jonger;Totaal verblijfsduur;2007/'08;1920.0;40.0;1880.0;1.9
676;Totaal mannen en vrouwen;Allochtonen 1e generatie;Vmbo 3-4;15 jaar of jonger;Totaal verblijfsduur;2008/'09;1780.0;30.0;1750.0;1.5
677;Totaal mannen en vrouwen;Allochtonen 1e generatie;Vmbo 3-4;15 jaar of jonger;Totaal verblijfsduur;2009/'10;1630.0;20.0;1610.0;1.2
678;Totaal mannen en vrouwen;Allochtonen 1e generatie;Vmbo 3-4;15 jaar of jonger;Minder dan 5 jaar;2004/'05;560.0;20.0;540.0;3.2
679;Totaal mannen en vrouwen;Allochtonen 1e generatie;Vmbo 3-4;15 jaar of jonger;Minder dan 5 jaar;2005/'06;470.0;30.0;430.0;6.7
680;Totaal mannen en vrouwen;Allochtonen 1e generatie;Vmbo 3-4;15 jaar of jonger;Minder dan 5 jaar;2006/'07;390.0;20.0;370.0;3.9
681;Totaal mannen en vrouwen;Allochtonen 1e generatie;Vmbo 3-4;15 jaar of jonger;Minder dan 5 jaar;2007/'08;280.0;;270.0;
682;Totaal mannen en vrouwen;Allochtonen 1e generatie;Vmbo 3-4;15 jaar of jonger;Minder dan 5 jaar;2008/'09;270.0;;260.0;
683;Totaal mannen en vrouwen;Allochtonen 1e generatie;Vmbo 3-4;15 jaar of jonger;Minder dan 5 jaar;2009/'10;260.0;;250.0;
684;Totaal mannen en vrouwen;Allochtonen 1e generatie;Vmbo 3-4;15 jaar of jonger;5 tot 10 jaar;2004/'05;690.0;20.0;670.0;2.5
685;Totaal mannen en vrouwen;Allochtonen 1e generatie;Vmbo 3-4;15 jaar of jonger;5 tot 10 jaar;2005/'06;720.0;20.0;710.0;2.2
686;Totaal mannen en vrouwen;Allochtonen 1e generatie;Vmbo 3-4;15 jaar of jonger;5 tot 10 jaar;2006/'07;740.0;10.0;730.0;1.4
687;Totaal mannen en vrouwen;Allochtonen 1e generatie;Vmbo 3-4;15 jaar of jonger;5 tot 10 jaar;2007/'08;710.0;20.0;690.0;2.3
688;Totaal mannen en vrouwen;Allochtonen 1e generatie;Vmbo 3-4;15 jaar of jonger;5 tot 10 jaar;2008/'09;640.0;;630.0;
689;Totaal mannen en vrouwen;Allochtonen 1e generatie;Vmbo 3-4;15 jaar of jonger;5 tot 10 jaar;2009/'10;540.0;;540.0;
690;Totaal mannen en vrouwen;Allochtonen 1e generatie;Vmbo 3-4;15 jaar of jonger;10 jaar en langer;2004/'05;1070.0;10.0;1060.0;1.3
691;Totaal mannen en vrouwen;Allochtonen 1e generatie;Vmbo 3-4;15 jaar of jonger;10 jaar en langer;2005/'06;1060.0;10.0;1050.0;1.3
692;Totaal mannen en vrouwen;Allochtonen 1e generatie;Vmbo 3-4;15 jaar of jonger;10 jaar en langer;2006/'07;930.0;10.0;920.0;1.4
693;Totaal mannen en vrouwen;Allochtonen 1e generatie;Vmbo 3-4;15 jaar of jonger;10 jaar en langer;2007/'08;930.0;10.0;920.0;1.5
694;Totaal mannen en vrouwen;Allochtonen 1e generatie;Vmbo 3-4;15 jaar of jonger;10 jaar en langer;2008/'09;870.0;;860.0;
695;Totaal mannen en vrouwen;Allochtonen 1e generatie;Vmbo 3-4;15 jaar of jonger;10 jaar en langer;2009/'10;830.0;;820.0;
696;Totaal mannen en vrouwen;Allochtonen 1e generatie;Vmbo 3-4;16 tot 18 jaar;Totaal verblijfsduur;2004/'05;9960.0;750.0;9210.0;7.5
697;Totaal mannen en vrouwen;Allochtonen 1e generatie;Vmbo 3-4;16 tot 18 jaar;Totaal verblijfsduur;2005/'06;9610.0;650.0;8960.0;6.8
698;Totaal mannen en vrouwen;Allochtonen 1e generatie;Vmbo 3-4;16 tot 18 jaar;Totaal verblijfsduur;2006/'07;9010.0;480.0;8530.0;5.3
699;Totaal mannen en vrouwen;Allochtonen 1e generatie;Vmbo 3-4;16 tot 18 jaar;Totaal verblijfsduur;2007/'08;8340.0;370.0;7980.0;4.4
700;Totaal mannen en vrouwen;Allochtonen 1e generatie;Vmbo 3-4;16 tot 18 jaar;Totaal verblijfsduur;2008/'09;7720.0;260.0;7460.0;3.4
701;Totaal mannen en vrouwen;Allochtonen 1e generatie;Vmbo 3-4;16 tot 18 jaar;Totaal verblijfsduur;2009/'10;7170.0;280.0;6900.0;3.8
702;Totaal mannen en vrouwen;Allochtonen 1e generatie;Vmbo 3-4;16 tot 18 jaar;Minder dan 5 jaar;2004/'05;2610.0;210.0;2410.0;7.8
703;Totaal mannen en vrouwen;Allochtonen 1e generatie;Vmbo 3-4;16 tot 18 jaar;Minder dan 5 jaar;2005/'06;2290.0;170.0;2110.0;7.6
704;Totaal mannen en vrouwen;Allochtonen 1e generatie;Vmbo 3-4;16 tot 18 jaar;Minder dan 5 jaar;2006/'07;1720.0;110.0;1610.0;6.1
705;Totaal mannen en vrouwen;Allochtonen 1e generatie;Vmbo 3-4;16 tot 18 jaar;Minder dan 5 jaar;2007/'08;1400.0;80.0;1320.0;5.4
706;Totaal mannen en vrouwen;Allochtonen 1e generatie;Vmbo 3-4;16 tot 18 jaar;Minder dan 5 jaar;2008/'09;1250.0;40.0;1200.0;3.5
707;Totaal mannen en vrouwen;Allochtonen 1e generatie;Vmbo 3-4;16 tot 18 jaar;Minder dan 5 jaar;2009/'10;1230.0;50.0;1180.0;4.3
708;Totaal mannen en vrouwen;Allochtonen 1e generatie;Vmbo 3-4;16 tot 18 jaar;5 tot 10 jaar;2004/'05;3520.0;250.0;3270.0;7.2
709;Totaal mannen en vrouwen;Allochtonen 1e generatie;Vmbo 3-4;16 tot 18 jaar;5 tot 10 jaar;2005/'06;3660.0;230.0;3430.0;6.2
710;Totaal mannen en vrouwen;Allochtonen 1e generatie;Vmbo 3-4;16 tot 18 jaar;5 tot 10 jaar;2006/'07;3700.0;170.0;3530.0;4.7
711;Totaal mannen en vrouwen;Allochtonen 1e generatie;Vmbo 3-4;16 tot 18 jaar;5 tot 10 jaar;2007/'08;3590.0;130.0;3470.0;3.5
712;Totaal mannen en vrouwen;Allochtonen 1e generatie;Vmbo 3-4;16 tot 18 jaar;5 tot 10 jaar;2008/'09;3190.0;110.0;3080.0;3.4
713;Totaal mannen en vrouwen;Allochtonen 1e generatie;Vmbo 3-4;16 tot 18 jaar;5 tot 10 jaar;2009/'10;2850.0;100.0;2750.0;3.6
714;Totaal mannen en vrouwen;Allochtonen 1e generatie;Vmbo 3-4;16 tot 18 jaar;10 jaar en langer;2004/'05;3810.0;290.0;3520.0;7.6
715;Totaal mannen en vrouwen;Allochtonen 1e generatie;Vmbo 3-4;16 tot 18 jaar;10 jaar en langer;2005/'06;3660.0;250.0;3410.0;6.8
716;Totaal mannen en vrouwen;Allochtonen 1e generatie;Vmbo 3-4;16 tot 18 jaar;10 jaar en langer;2006/'07;3580.0;200.0;3380.0;5.6
717;Totaal mannen en vrouwen;Allochtonen 1e generatie;Vmbo 3-4;16 tot 18 jaar;10 jaar en langer;2007/'08;3350.0;160.0;3190.0;4.9
718;Totaal mannen en vrouwen;Allochtonen 1e generatie;Vmbo 3-4;16 tot 18 jaar;10 jaar en langer;2008/'09;3290.0;110.0;3180.0;3.4
719;Totaal mannen en vrouwen;Allochtonen 1e generatie;Vmbo 3-4;16 tot 18 jaar;10 jaar en langer;2009/'10;3090.0;120.0;2970.0;3.9
720;Totaal mannen en vrouwen;Allochtonen 1e generatie;Vmbo 3-4;17 jaar of jonger;Totaal verblijfsduur;2004/'05;12290.0;800.0;11490.0;6.5
721;Totaal mannen en vrouwen;Allochtonen 1e generatie;Vmbo 3-4;17 jaar of jonger;Totaal verblijfsduur;2005/'06;11860.0;710.0;11150.0;6.0
722;Totaal mannen en vrouwen;Allochtonen 1e generatie;Vmbo 3-4;17 jaar of jonger;Totaal verblijfsduur;2006/'07;11060.0;520.0;10540.0;4.7
723;Totaal mannen en vrouwen;Allochtonen 1e generatie;Vmbo 3-4;17 jaar of jonger;Totaal verblijfsduur;2007/'08;10260.0;400.0;9860.0;3.9
724;Totaal mannen en vrouwen;Allochtonen 1e generatie;Vmbo 3-4;17 jaar of jonger;Totaal verblijfsduur;2008/'09;9500.0;290.0;9210.0;3.0
725;Totaal mannen en vrouwen;Allochtonen 1e generatie;Vmbo 3-4;17 jaar of jonger;Totaal verblijfsduur;2009/'10;8800.0;300.0;8510.0;3.4
726;Totaal mannen en vrouwen;Allochtonen 1e generatie;Vmbo 3-4;17 jaar of jonger;Minder dan 5 jaar;2004/'05;3180.0;220.0;2950.0;7.0
727;Totaal mannen en vrouwen;Allochtonen 1e generatie;Vmbo 3-4;17 jaar of jonger;Minder dan 5 jaar;2005/'06;2750.0;210.0;2550.0;7.4
728;Totaal mannen en vrouwen;Allochtonen 1e generatie;Vmbo 3-4;17 jaar of jonger;Minder dan 5 jaar;2006/'07;2100.0;120.0;1980.0;5.7
729;Totaal mannen en vrouwen;Allochtonen 1e generatie;Vmbo 3-4;17 jaar of jonger;Minder dan 5 jaar;2007/'08;1670.0;80.0;1590.0;4.9
730;Totaal mannen en vrouwen;Allochtonen 1e generatie;Vmbo 3-4;17 jaar of jonger;Minder dan 5 jaar;2008/'09;1510.0;50.0;1460.0;3.4
731;Totaal mannen en vrouwen;Allochtonen 1e generatie;Vmbo 3-4;17 jaar of jonger;Minder dan 5 jaar;2009/'10;1490.0;60.0;1430.0;4.0
732;Totaal mannen en vrouwen;Allochtonen 1e generatie;Vmbo 3-4;17 jaar of jonger;5 tot 10 jaar;2004/'05;4210.0;270.0;3940.0;6.4
733;Totaal mannen en vrouwen;Allochtonen 1e generatie;Vmbo 3-4;17 jaar of jonger;5 tot 10 jaar;2005/'06;4380.0;240.0;4140.0;5.5
734;Totaal mannen en vrouwen;Allochtonen 1e generatie;Vmbo 3-4;17 jaar of jonger;5 tot 10 jaar;2006/'07;4440.0;180.0;4260.0;4.1
735;Totaal mannen en vrouwen;Allochtonen 1e generatie;Vmbo 3-4;17 jaar of jonger;5 tot 10 jaar;2007/'08;4300.0;140.0;4160.0;3.3
736;Totaal mannen en vrouwen;Allochtonen 1e generatie;Vmbo 3-4;17 jaar of jonger;5 tot 10 jaar;2008/'09;3820.0;120.0;3700.0;3.0
737;Totaal mannen en vrouwen;Allochtonen 1e generatie;Vmbo 3-4;17 jaar of jonger;5 tot 10 jaar;2009/'10;3390.0;110.0;3290.0;3.1
738;Totaal mannen en vrouwen;Allochtonen 1e generatie;Vmbo 3-4;17 jaar of jonger;10 jaar en langer;2004/'05;4890.0;300.0;4580.0;6.2
739;Totaal mannen en vrouwen;Allochtonen 1e generatie;Vmbo 3-4;17 jaar of jonger;10 jaar en langer;2005/'06;4720.0;260.0;4450.0;5.6
740;Totaal mannen en vrouwen;Allochtonen 1e generatie;Vmbo 3-4;17 jaar of jonger;10 jaar en langer;2006/'07;4510.0;210.0;4300.0;4.7
741;Totaal mannen en vrouwen;Allochtonen 1e generatie;Vmbo 3-4;17 jaar of jonger;10 jaar en langer;2007/'08;4280.0;180.0;4100.0;4.2
742;Totaal mannen en vrouwen;Allochtonen 1e generatie;Vmbo 3-4;17 jaar of jonger;10 jaar en langer;2008/'09;4160.0;120.0;4040.0;2.9
743;Totaal mannen en vrouwen;Allochtonen 1e generatie;Vmbo 3-4;17 jaar of jonger;10 jaar en langer;2009/'10;3920.0;130.0;3790.0;3.3
744;Totaal mannen en vrouwen;Allochtonen 1e generatie;Vmbo 3-4;18 tot 20 jaar;Totaal verblijfsduur;2004/'05;1830.0;340.0;1490.0;18.5
745;Totaal mannen en vrouwen;Allochtonen 1e generatie;Vmbo 3-4;18 tot 20 jaar;Totaal verblijfsduur;2005/'06;1620.0;260.0;1360.0;16.1
746;Totaal mannen en vrouwen;Allochtonen 1e generatie;Vmbo 3-4;18 tot 20 jaar;Totaal verblijfsduur;2006/'07;1450.0;230.0;1220.0;15.8
747;Totaal mannen en vrouwen;Allochtonen 1e generatie;Vmbo 3-4;18 tot 20 jaar;Totaal verblijfsduur;2007/'08;1290.0;200.0;1090.0;15.3
748;Totaal mannen en vrouwen;Allochtonen 1e generatie;Vmbo 3-4;18 tot 20 jaar;Totaal verblijfsduur;2008/'09;1130.0;150.0;970.0;13.7
749;Totaal mannen en vrouwen;Allochtonen 1e generatie;Vmbo 3-4;18 tot 20 jaar;Totaal verblijfsduur;2009/'10;1060.0;150.0;910.0;14.0
750;Totaal mannen en vrouwen;Allochtonen 1e generatie;Vmbo 3-4;18 tot 20 jaar;Minder dan 5 jaar;2004/'05;890.0;170.0;720.0;19.5
751;Totaal mannen en vrouwen;Allochtonen 1e generatie;Vmbo 3-4;18 tot 20 jaar;Minder dan 5 jaar;2005/'06;700.0;110.0;580.0;16.3
752;Totaal mannen en vrouwen;Allochtonen 1e generatie;Vmbo 3-4;18 tot 20 jaar;Minder dan 5 jaar;2006/'07;520.0;90.0;430.0;17.7
753;Totaal mannen en vrouwen;Allochtonen 1e generatie;Vmbo 3-4;18 tot 20 jaar;Minder dan 5 jaar;2007/'08;380.0;70.0;320.0;17.0
754;Totaal mannen en vrouwen;Allochtonen 1e generatie;Vmbo 3-4;18 tot 20 jaar;Minder dan 5 jaar;2008/'09;330.0;50.0;280.0;15.8
755;Totaal mannen en vrouwen;Allochtonen 1e generatie;Vmbo 3-4;18 tot 20 jaar;Minder dan 5 jaar;2009/'10;330.0;40.0;290.0;13.1
756;Totaal mannen en vrouwen;Allochtonen 1e generatie;Vmbo 3-4;18 tot 20 jaar;5 tot 10 jaar;2004/'05;590.0;90.0;500.0;15.7
757;Totaal mannen en vrouwen;Allochtonen 1e generatie;Vmbo 3-4;18 tot 20 jaar;5 tot 10 jaar;2005/'06;600.0;80.0;510.0;13.9
758;Totaal mannen en vrouwen;Allochtonen 1e generatie;Vmbo 3-4;18 tot 20 jaar;5 tot 10 jaar;2006/'07;620.0;80.0;540.0;13.5
759;Totaal mannen en vrouwen;Allochtonen 1e generatie;Vmbo 3-4;18 tot 20 jaar;5 tot 10 jaar;2007/'08;580.0;80.0;500.0;13.9
760;Totaal mannen en vrouwen;Allochtonen 1e generatie;Vmbo 3-4;18 tot 20 jaar;5 tot 10 jaar;2008/'09;490.0;60.0;440.0;11.2
761;Totaal mannen en vrouwen;Allochtonen 1e generatie;Vmbo 3-4;18 tot 20 jaar;5 tot 10 jaar;2009/'10;430.0;60.0;370.0;13.0
762;Totaal mannen en vrouwen;Allochtonen 1e generatie;Vmbo 3-4;18 tot 20 jaar;10 jaar en langer;2004/'05;350.0;70.0;270.0;21.1
763;Totaal mannen en vrouwen;Allochtonen 1e generatie;Vmbo 3-4;18 tot 20 jaar;10 jaar en langer;2005/'06;320.0;60.0;260.0;19.2
764;Totaal mannen en vrouwen;Allochtonen 1e generatie;Vmbo 3-4;18 tot 20 jaar;10 jaar en langer;2006/'07;300.0;50.0;250.0;17.1
765;Totaal mannen en vrouwen;Allochtonen 1e generatie;Vmbo 3-4;18 tot 20 jaar;10 jaar en langer;2007/'08;320.0;50.0;270.0;16.0
766;Totaal mannen en vrouwen;Allochtonen 1e generatie;Vmbo 3-4;18 tot 20 jaar;10 jaar en langer;2008/'09;310.0;50.0;260.0;15.4
767;Totaal mannen en vrouwen;Allochtonen 1e generatie;Vmbo 3-4;18 tot 20 jaar;10 jaar en langer;2009/'10;300.0;50.0;250.0;16.4
768;Totaal mannen en vrouwen;Allochtonen 1e generatie;Vmbo 3-4;18 tot 23 jaar;Totaal verblijfsduur;2004/'05;1960.0;380.0;1580.0;19.5
769;Totaal mannen en vrouwen;Allochtonen 1e generatie;Vmbo 3-4;18 tot 23 jaar;Totaal verblijfsduur;2005/'06;1730.0;300.0;1430.0;17.2
770;Totaal mannen en vrouwen;Allochtonen 1e generatie;Vmbo 3-4;18 tot 23 jaar;Totaal verblijfsduur;2006/'07;1530.0;250.0;1280.0;16.5
771;Totaal mannen en vrouwen;Allochtonen 1e generatie;Vmbo 3-4;18 tot 23 jaar;Totaal verblijfsduur;2007/'08;1350.0;220.0;1130.0;16.4
772;Totaal mannen en vrouwen;Allochtonen 1e generatie;Vmbo 3-4;18 tot 23 jaar;Totaal verblijfsduur;2008/'09;1180.0;160.0;1020.0;13.8
773;Totaal mannen en vrouwen;Allochtonen 1e generatie;Vmbo 3-4;18 tot 23 jaar;Totaal verblijfsduur;2009/'10;1110.0;160.0;950.0;14.4
774;Totaal mannen en vrouwen;Allochtonen 1e generatie;Vmbo 3-4;18 tot 23 jaar;Minder dan 5 jaar;2004/'05;1010.0;210.0;790.0;21.3
775;Totaal mannen en vrouwen;Allochtonen 1e generatie;Vmbo 3-4;18 tot 23 jaar;Minder dan 5 jaar;2005/'06;800.0;150.0;650.0;18.5
776;Totaal mannen en vrouwen;Allochtonen 1e generatie;Vmbo 3-4;18 tot 23 jaar;Minder dan 5 jaar;2006/'07;590.0;110.0;480.0;19.2
777;Totaal mannen en vrouwen;Allochtonen 1e generatie;Vmbo 3-4;18 tot 23 jaar;Minder dan 5 jaar;2007/'08;440.0;80.0;360.0;18.7
778;Totaal mannen en vrouwen;Allochtonen 1e generatie;Vmbo 3-4;18 tot 23 jaar;Minder dan 5 jaar;2008/'09;370.0;60.0;310.0;15.4
779;Totaal mannen en vrouwen;Allochtonen 1e generatie;Vmbo 3-4;18 tot 23 jaar;Minder dan 5 jaar;2009/'10;370.0;50.0;320.0;14.0
780;Totaal mannen en vrouwen;Allochtonen 1e generatie;Vmbo 3-4;18 tot 23 jaar;5 tot 10 jaar;2004/'05;600.0;100.0;510.0;15.9
781;Totaal mannen en vrouwen;Allochtonen 1e generatie;Vmbo 3-4;18 tot 23 jaar;5 tot 10 jaar;2005/'06;600.0;90.0;520.0;14.1
782;Totaal mannen en vrouwen;Allochtonen 1e generatie;Vmbo 3-4;18 tot 23 jaar;5 tot 10 jaar;2006/'07;620.0;90.0;540.0;13.6
783;Totaal mannen en vrouwen;Allochtonen 1e generatie;Vmbo 3-4;18 tot 23 jaar;5 tot 10 jaar;2007/'08;590.0;90.0;500.0;14.7
784;Totaal mannen en vrouwen;Allochtonen 1e generatie;Vmbo 3-4;18 tot 23 jaar;5 tot 10 jaar;2008/'09;500.0;60.0;440.0;11.6
785;Totaal mannen en vrouwen;Allochtonen 1e generatie;Vmbo 3-4;18 tot 23 jaar;5 tot 10 jaar;2009/'10;440.0;60.0;380.0;13.3
786;Totaal mannen en vrouwen;Allochtonen 1e generatie;Vmbo 3-4;18 tot 23 jaar;10 jaar en langer;2004/'05;350.0;70.0;280.0;20.7
787;Totaal mannen en vrouwen;Allochtonen 1e generatie;Vmbo 3-4;18 tot 23 jaar;10 jaar en langer;2005/'06;330.0;60.0;260.0;19.4
788;Totaal mannen en vrouwen;Allochtonen 1e generatie;Vmbo 3-4;18 tot 23 jaar;10 jaar en langer;2006/'07;310.0;50.0;260.0;17.2
789;Totaal mannen en vrouwen;Allochtonen 1e generatie;Vmbo 3-4;18 tot 23 jaar;10 jaar en langer;2007/'08;320.0;50.0;270.0;16.6
790;Totaal mannen en vrouwen;Allochtonen 1e generatie;Vmbo 3-4;18 tot 23 jaar;10 jaar en langer;2008/'09;310.0;50.0;260.0;15.3
791;Totaal mannen en vrouwen;Allochtonen 1e generatie;Vmbo 3-4;18 tot 23 jaar;10 jaar en langer;2009/'10;300.0;50.0;250.0;16.3
792;Totaal mannen en vrouwen;Allochtonen 1e generatie;Vmbo 3-4;20 tot 23 jaar;Totaal verblijfsduur;2004/'05;130.0;40.0;90.0;33.3
793;Totaal mannen en vrouwen;Allochtonen 1e generatie;Vmbo 3-4;20 tot 23 jaar;Totaal verblijfsduur;2005/'06;110.0;40.0;80.0;32.7
794;Totaal mannen en vrouwen;Allochtonen 1e generatie;Vmbo 3-4;20 tot 23 jaar;Totaal verblijfsduur;2006/'07;80.0;20.0;60.0;29.5
795;Totaal mannen en vrouwen;Allochtonen 1e generatie;Vmbo 3-4;20 tot 23 jaar;Totaal verblijfsduur;2007/'08;70.0;30.0;40.0;36.8
796;Totaal mannen en vrouwen;Allochtonen 1e generatie;Vmbo 3-4;20 tot 23 jaar;Totaal verblijfsduur;2008/'09;50.0;;40.0;
797;Totaal mannen en vrouwen;Allochtonen 1e generatie;Vmbo 3-4;20 tot 23 jaar;Totaal verblijfsduur;2009/'10;50.0;10.0;40.0;22.4
798;Totaal mannen en vrouwen;Allochtonen 1e generatie;Vmbo 3-4;20 tot 23 jaar;Minder dan 5 jaar;2004/'05;110.0;40.0;70.0;35.1
799;Totaal mannen en vrouwen;Allochtonen 1e generatie;Vmbo 3-4;20 tot 23 jaar;Minder dan 5 jaar;2005/'06;100.0;30.0;70.0;33.0
800;Totaal mannen en vrouwen;Allochtonen 1e generatie;Vmbo 3-4;20 tot 23 jaar;Minder dan 5 jaar;2006/'07;70.0;20.0;50.0;30.0
801;Totaal mannen en vrouwen;Allochtonen 1e generatie;Vmbo 3-4;20 tot 23 jaar;Minder dan 5 jaar;2007/'08;60.0;20.0;40.0;29.5
802;Totaal mannen en vrouwen;Allochtonen 1e generatie;Vmbo 3-4;20 tot 23 jaar;Minder dan 5 jaar;2008/'09;40.0;;40.0;
803;Totaal mannen en vrouwen;Allochtonen 1e generatie;Vmbo 3-4;20 tot 23 jaar;Minder dan 5 jaar;2009/'10;40.0;;30.0;
804;Totaal mannen en vrouwen;Allochtonen 1e generatie;Vmbo 3-4;20 tot 23 jaar;5 tot 10 jaar;2004/'05;;;;
805;Totaal mannen en vrouwen;Allochtonen 1e generatie;Vmbo 3-4;20 tot 23 jaar;5 tot 10 jaar;2005/'06;;;;
806;Totaal mannen en vrouwen;Allochtonen 1e generatie;Vmbo 3-4;20 tot 23 jaar;5 tot 10 jaar;2006/'07;;;;
807;Totaal mannen en vrouwen;Allochtonen 1e generatie;Vmbo 3-4;20 tot 23 jaar;5 tot 10 jaar;2007/'08;;;0.0;
808;Totaal mannen en vrouwen;Allochtonen 1e generatie;Vmbo 3-4;20 tot 23 jaar;5 tot 10 jaar;2008/'09;;;;
809;Totaal mannen en vrouwen;Allochtonen 1e generatie;Vmbo 3-4;20 tot 23 jaar;5 tot 10 jaar;2009/'10;;;;
810;Totaal mannen en vrouwen;Allochtonen 1e generatie;Vmbo 3-4;20 tot 23 jaar;10 jaar en langer;2004/'05;;0.0;;0.0
811;Totaal mannen en vrouwen;Allochtonen 1e generatie;Vmbo 3-4;20 tot 23 jaar;10 jaar en langer;2005/'06;;;;
812;Totaal mannen en vrouwen;Allochtonen 1e generatie;Vmbo 3-4;20 tot 23 jaar;10 jaar en langer;2006/'07;;;;
813;Totaal mannen en vrouwen;Allochtonen 1e generatie;Vmbo 3-4;20 tot 23 jaar;10 jaar en langer;2007/'08;;;0.0;
814;Totaal mannen en vrouwen;Allochtonen 1e generatie;Vmbo 3-4;20 tot 23 jaar;10 jaar en langer;2008/'09;;0.0;;0.0
815;Totaal mannen en vrouwen;Allochtonen 1e generatie;Vmbo 3-4;20 tot 23 jaar;10 jaar en langer;2009/'10;;0.0;;0.0
816;Totaal mannen en vrouwen;Allochtonen 1e generatie;Vmbo 3-4;22 jaar of jonger;Totaal verblijfsduur;2004/'05;14250.0;1180.0;13070.0;8.3
817;Totaal mannen en vrouwen;Allochtonen 1e generatie;Vmbo 3-4;22 jaar of jonger;Totaal verblijfsduur;2005/'06;13600.0;1010.0;12590.0;7.4
818;Totaal mannen en vrouwen;Allochtonen 1e generatie;Vmbo 3-4;22 jaar of jonger;Totaal verblijfsduur;2006/'07;12590.0;770.0;11820.0;6.1
819;Totaal mannen en vrouwen;Allochtonen 1e generatie;Vmbo 3-4;22 jaar of jonger;Totaal verblijfsduur;2007/'08;11610.0;620.0;10990.0;5.4
820;Totaal mannen en vrouwen;Allochtonen 1e generatie;Vmbo 3-4;22 jaar of jonger;Totaal verblijfsduur;2008/'09;10680.0;450.0;10230.0;4.2
821;Totaal mannen en vrouwen;Allochtonen 1e generatie;Vmbo 3-4;22 jaar of jonger;Totaal verblijfsduur;2009/'10;9910.0;450.0;9450.0;4.6
822;Totaal mannen en vrouwen;Allochtonen 1e generatie;Vmbo 3-4;22 jaar of jonger;Minder dan 5 jaar;2004/'05;4180.0;440.0;3750.0;10.4
823;Totaal mannen en vrouwen;Allochtonen 1e generatie;Vmbo 3-4;22 jaar of jonger;Minder dan 5 jaar;2005/'06;3550.0;350.0;3200.0;9.9
824;Totaal mannen en vrouwen;Allochtonen 1e generatie;Vmbo 3-4;22 jaar of jonger;Minder dan 5 jaar;2006/'07;2700.0;230.0;2460.0;8.7
825;Totaal mannen en vrouwen;Allochtonen 1e generatie;Vmbo 3-4;22 jaar of jonger;Minder dan 5 jaar;2007/'08;2120.0;170.0;1950.0;7.8
826;Totaal mannen en vrouwen;Allochtonen 1e generatie;Vmbo 3-4;22 jaar of jonger;Minder dan 5 jaar;2008/'09;1880.0;110.0;1770.0;5.7
827;Totaal mannen en vrouwen;Allochtonen 1e generatie;Vmbo 3-4;22 jaar of jonger;Minder dan 5 jaar;2009/'10;1860.0;110.0;1750.0;6.0
828;Totaal mannen en vrouwen;Allochtonen 1e generatie;Vmbo 3-4;22 jaar of jonger;5 tot 10 jaar;2004/'05;4810.0;370.0;4450.0;7.6
829;Totaal mannen en vrouwen;Allochtonen 1e generatie;Vmbo 3-4;22 jaar of jonger;5 tot 10 jaar;2005/'06;4980.0;330.0;4660.0;6.6
830;Totaal mannen en vrouwen;Allochtonen 1e generatie;Vmbo 3-4;22 jaar of jonger;5 tot 10 jaar;2006/'07;5060.0;270.0;4800.0;5.3
831;Totaal mannen en vrouwen;Allochtonen 1e generatie;Vmbo 3-4;22 jaar of jonger;5 tot 10 jaar;2007/'08;4890.0;230.0;4660.0;4.6
