ID;Geslacht;Leeftijd;Migratieachtergrond;Geboortegeneratie;PersoonMetBaan_1;Eerste20Inkomensgroep_2;Tweede20Inkomensgroep_3;Derde20Inkomensgroep_4;Vierde20Inkomensgroep_5;Vijfde20Inkomensgroep_6;PersoonHeeftVoortdurendBaan_7;TotaalGedeeltelijk_8;k_3Jaar_9;k_2Tot3Jaar_10;k_12Jaar_11;k_1Jaar_12;PersoonHeeftGeenBaan_13;EenBaan_14;TweeBanen_15;DrieBanen_16;VierBanen_17;VijfTotTienBanen_18;TienOfMeerBanen_19
1777;Totaal mannen en vrouwen;28 jaar;Turkije;1980 tot 1985;58.0;14.0;28.0;33.0;20.0;5.0;24.0;60.0;26.0;13.0;11.0;11.0;16.0;30.0;26.0;20.0;12.0;12.0;0.0
1778;Totaal mannen en vrouwen;28 jaar;Turkije;1985 tot 1990;;;;;;;;;;;;;;;;;;;
1779;Totaal mannen en vrouwen;28 jaar;Turkije;1990 tot 1995;;;;;;;;;;;;;;;;;;;
1780;Totaal mannen en vrouwen;28 jaar;Turkije;1995 tot 2000;;;;;;;;;;;;;;;;;;;
1781;Totaal mannen en vrouwen;28 jaar;Suriname;1935 tot 1940;;;;;;;;;;;;;;;;;;;
1782;Totaal mannen en vrouwen;28 jaar;Suriname;1940 tot 1945;;;;;;;;;;;;;;;;;;;
1783;Totaal mannen en vrouwen;28 jaar;Suriname;1945 tot 1950;;;;;;;;;;;;;;;;;;;
1784;Totaal mannen en vrouwen;28 jaar;Suriname;1950 tot 1955;;;;;;;;;;;;;;;;;;;
1785;Totaal mannen en vrouwen;28 jaar;Suriname;1955 tot 1960;;;;;;;;;;;;;;;;;;;
1786;Totaal mannen en vrouwen;28 jaar;Suriname;1960 tot 1965;;;;;;;;;;;;;;;;;;;
1787;Totaal mannen en vrouwen;28 jaar;Suriname;1965 tot 1970;;;;;;;;;;;;;;;;;;;
1788;Totaal mannen en vrouwen;28 jaar;Suriname;1970 tot 1975;72.0;9.0;26.0;40.0;20.0;5.0;31.0;62.0;35.0;12.0;8.0;7.0;8.0;27.0;25.0;21.0;14.0;13.0;0.0
1789;Totaal mannen en vrouwen;28 jaar;Suriname;1975 tot 1980;70.0;10.0;27.0;38.0;20.0;5.0;32.0;59.0;30.0;12.0;9.0;9.0;8.0;32.0;25.0;19.0;12.0;11.0;0.0
1790;Totaal mannen en vrouwen;28 jaar;Suriname;1980 tot 1985;70.0;12.0;26.0;35.0;21.0;6.0;29.0;64.0;34.0;14.0;9.0;8.0;7.0;26.0;24.0;20.0;14.0;16.0;0.0
1791;Totaal mannen en vrouwen;28 jaar;Suriname;1985 tot 1990;;;;;;;;;;;;;;;;;;;
1792;Totaal mannen en vrouwen;28 jaar;Suriname;1990 tot 1995;;;;;;;;;;;;;;;;;;;
1793;Totaal mannen en vrouwen;28 jaar;Suriname;1995 tot 2000;;;;;;;;;;;;;;;;;;;
1794;Totaal mannen en vrouwen;28 jaar;(voormalige) Nederlandse Antillen, Aruba;1935 tot 1940;;;;;;;;;;;;;;;;;;;
1795;Totaal mannen en vrouwen;28 jaar;(voormalige) Nederlandse Antillen, Aruba;1940 tot 1945;;;;;;;;;;;;;;;;;;;
1796;Totaal mannen en vrouwen;28 jaar;(voormalige) Nederlandse Antillen, Aruba;1945 tot 1950;;;;;;;;;;;;;;;;;;;
1797;Totaal mannen en vrouwen;28 jaar;(voormalige) Nederlandse Antillen, Aruba;1950 tot 1955;;;;;;;;;;;;;;;;;;;
1798;Totaal mannen en vrouwen;28 jaar;(voormalige) Nederlandse Antillen, Aruba;1955 tot 1960;;;;;;;;;;;;;;;;;;;
1799;Totaal mannen en vrouwen;28 jaar;(voormalige) Nederlandse Antillen, Aruba;1960 tot 1965;;;;;;;;;;;;;;;;;;;
1800;Totaal mannen en vrouwen;28 jaar;(voormalige) Nederlandse Antillen, Aruba;1965 tot 1970;;;;;;;;;;;;;;;;;;;
1801;Totaal mannen en vrouwen;28 jaar;(voormalige) Nederlandse Antillen, Aruba;1970 tot 1975;63.0;11.0;29.0;36.0;18.0;6.0;23.0;67.0;35.0;15.0;9.0;9.0;9.0;23.0;27.0;23.0;14.0;14.0;0.0
1802;Totaal mannen en vrouwen;28 jaar;(voormalige) Nederlandse Antillen, Aruba;1975 tot 1980;64.0;15.0;29.0;33.0;18.0;5.0;26.0;64.0;29.0;13.0;11.0;12.0;10.0;28.0;26.0;20.0;13.0;13.0;0.0
1803;Totaal mannen en vrouwen;28 jaar;(voormalige) Nederlandse Antillen, Aruba;1980 tot 1985;67.0;17.0;29.0;32.0;18.0;5.0;24.0;68.0;32.0;15.0;11.0;10.0;8.0;23.0;24.0;21.0;15.0;17.0;0.0
1804;Totaal mannen en vrouwen;28 jaar;(voormalige) Nederlandse Antillen, Aruba;1985 tot 1990;;;;;;;;;;;;;;;;;;;
1805;Totaal mannen en vrouwen;28 jaar;(voormalige) Nederlandse Antillen, Aruba;1990 tot 1995;;;;;;;;;;;;;;;;;;;
1806;Totaal mannen en vrouwen;28 jaar;(voormalige) Nederlandse Antillen, Aruba;1995 tot 2000;;;;;;;;;;;;;;;;;;;
1807;Totaal mannen en vrouwen;28 jaar;Overige niet-westerse migratieachterg...;1935 tot 1940;;;;;;;;;;;;;;;;;;;
1808;Totaal mannen en vrouwen;28 jaar;Overige niet-westerse migratieachterg...;1940 tot 1945;;;;;;;;;;;;;;;;;;;
1809;Totaal mannen en vrouwen;28 jaar;Overige niet-westerse migratieachterg...;1945 tot 1950;;;;;;;;;;;;;;;;;;;
1810;Totaal mannen en vrouwen;28 jaar;Overige niet-westerse migratieachterg...;1950 tot 1955;;;;;;;;;;;;;;;;;;;
1811;Totaal mannen en vrouwen;28 jaar;Overige niet-westerse migratieachterg...;1955 tot 1960;;;;;;;;;;;;;;;;;;;
1812;Totaal mannen en vrouwen;28 jaar;Overige niet-westerse migratieachterg...;1960 tot 1965;;;;;;;;;;;;;;;;;;;
1813;Totaal mannen en vrouwen;28 jaar;Overige niet-westerse migratieachterg...;1965 tot 1970;;;;;;;;;;;;;;;;;;;
1814;Totaal mannen en vrouwen;28 jaar;Overige niet-westerse migratieachterg...;1970 tot 1975;43.0;17.0;31.0;30.0;15.0;7.0;16.0;63.0;25.0;14.0;11.0;13.0;21.0;27.0;26.0;21.0;13.0;12.0;0.0
1815;Totaal mannen en vrouwen;28 jaar;Overige niet-westerse migratieachterg...;1975 tot 1980;46.0;18.0;28.0;30.0;18.0;7.0;21.0;58.0;22.0;12.0;11.0;12.0;22.0;30.0;27.0;20.0;12.0;11.0;0.0
1816;Totaal mannen en vrouwen;28 jaar;Overige niet-westerse migratieachterg...;1980 tot 1985;51.0;17.0;28.0;28.0;21.0;7.0;20.0;63.0;27.0;14.0;11.0;11.0;18.0;25.0;25.0;20.0;14.0;15.0;0.0
1817;Totaal mannen en vrouwen;28 jaar;Overige niet-westerse migratieachterg...;1985 tot 1990;;;;;;;;;;;;;;;;;;;
1818;Totaal mannen en vrouwen;28 jaar;Overige niet-westerse migratieachterg...;1990 tot 1995;;;;;;;;;;;;;;;;;;;
1819;Totaal mannen en vrouwen;28 jaar;Overige niet-westerse migratieachterg...;1995 tot 2000;;;;;;;;;;;;;;;;;;;
1820;Totaal mannen en vrouwen;29 jaar;Totaal;1935 tot 1940;;;;;;;;;;;;;;;;;;;
1821;Totaal mannen en vrouwen;29 jaar;Totaal;1940 tot 1945;;;;;;;;;;;;;;;;;;;
1822;Totaal mannen en vrouwen;29 jaar;Totaal;1945 tot 1950;;;;;;;;;;;;;;;;;;;
1823;Totaal mannen en vrouwen;29 jaar;Totaal;1950 tot 1955;;;;;;;;;;;;;;;;;;;
1824;Totaal mannen en vrouwen;29 jaar;Totaal;1955 tot 1960;;;;;;;;;;;;;;;;;;;
1825;Totaal mannen en vrouwen;29 jaar;Totaal;1960 tot 1965;;;;;;;;;;;;;;;;;;;
1826;Totaal mannen en vrouwen;29 jaar;Totaal;1965 tot 1970;;;;;;;;;;;;;;;;;;;
1827;Totaal mannen en vrouwen;29 jaar;Totaal;1970 tot 1975;77.0;8.0;19.0;33.0;28.0;12.0;48.0;44.0;27.0;8.0;5.0;5.0;8.0;42.0;28.0;16.0;8.0;5.0;0.0
1828;Totaal mannen en vrouwen;29 jaar;Totaal;1975 tot 1980;77.0;8.0;20.0;32.0;29.0;11.0;49.0;43.0;25.0;8.0;5.0;5.0;8.0;44.0;27.0;15.0;8.0;6.0;0.0
1829;Totaal mannen en vrouwen;29 jaar;Totaal;1980 tot 1985;76.0;8.0;21.0;32.0;29.0;11.0;46.0;46.0;28.0;8.0;5.0;5.0;8.0;40.0;27.0;16.0;9.0;8.0;0.0
1830;Totaal mannen en vrouwen;29 jaar;Totaal;1985 tot 1990;;;;;;;;;;;;;;;;;;;
1831;Totaal mannen en vrouwen;29 jaar;Totaal;1990 tot 1995;;;;;;;;;;;;;;;;;;;
1832;Totaal mannen en vrouwen;29 jaar;Totaal;1995 tot 2000;;;;;;;;;;;;;;;;;;;
1833;Totaal mannen en vrouwen;29 jaar;Nederlandse achtergrond;1935 tot 1940;;;;;;;;;;;;;;;;;;;
1834;Totaal mannen en vrouwen;29 jaar;Nederlandse achtergrond;1940 tot 1945;;;;;;;;;;;;;;;;;;;
1835;Totaal mannen en vrouwen;29 jaar;Nederlandse achtergrond;1945 tot 1950;;;;;;;;;;;;;;;;;;;
1836;Totaal mannen en vrouwen;29 jaar;Nederlandse achtergrond;1950 tot 1955;;;;;;;;;;;;;;;;;;;
1837;Totaal mannen en vrouwen;29 jaar;Nederlandse achtergrond;1955 tot 1960;;;;;;;;;;;;;;;;;;;
1838;Totaal mannen en vrouwen;29 jaar;Nederlandse achtergrond;1960 tot 1965;;;;;;;;;;;;;;;;;;;
1839;Totaal mannen en vrouwen;29 jaar;Nederlandse achtergrond;1965 tot 1970;;;;;;;;;;;;;;;;;;;
1840;Totaal mannen en vrouwen;29 jaar;Nederlandse achtergrond;1970 tot 1975;82.0;7.0;18.0;33.0;30.0;12.0;53.0;41.0;27.0;7.0;4.0;3.0;6.0;43.0;29.0;16.0;7.0;5.0;0.0
1841;Totaal mannen en vrouwen;29 jaar;Nederlandse achtergrond;1975 tot 1980;83.0;7.0;19.0;33.0;30.0;12.0;54.0;40.0;25.0;7.0;4.0;4.0;6.0;46.0;27.0;15.0;7.0;5.0;0.0
1842;Totaal mannen en vrouwen;29 jaar;Nederlandse achtergrond;1980 tot 1985;82.0;6.0;20.0;32.0;30.0;12.0;51.0;43.0;28.0;7.0;4.0;4.0;6.0;42.0;27.0;16.0;8.0;7.0;0.0
1843;Totaal mannen en vrouwen;29 jaar;Nederlandse achtergrond;1985 tot 1990;;;;;;;;;;;;;;;;;;;
1844;Totaal mannen en vrouwen;29 jaar;Nederlandse achtergrond;1990 tot 1995;;;;;;;;;;;;;;;;;;;
1845;Totaal mannen en vrouwen;29 jaar;Nederlandse achtergrond;1995 tot 2000;;;;;;;;;;;;;;;;;;;
1846;Totaal mannen en vrouwen;29 jaar;Met migratieachtergrond;1935 tot 1940;;;;;;;;;;;;;;;;;;;
1847;Totaal mannen en vrouwen;29 jaar;Met migratieachtergrond;1940 tot 1945;;;;;;;;;;;;;;;;;;;
1848;Totaal mannen en vrouwen;29 jaar;Met migratieachtergrond;1945 tot 1950;;;;;;;;;;;;;;;;;;;
1849;Totaal mannen en vrouwen;29 jaar;Met migratieachtergrond;1950 tot 1955;;;;;;;;;;;;;;;;;;;
1850;Totaal mannen en vrouwen;29 jaar;Met migratieachtergrond;1955 tot 1960;;;;;;;;;;;;;;;;;;;
1851;Totaal mannen en vrouwen;29 jaar;Met migratieachtergrond;1960 tot 1965;;;;;;;;;;;;;;;;;;;
1852;Totaal mannen en vrouwen;29 jaar;Met migratieachtergrond;1965 tot 1970;;;;;;;;;;;;;;;;;;;
1853;Totaal mannen en vrouwen;29 jaar;Met migratieachtergrond;1970 tot 1975;60.0;11.0;24.0;33.0;23.0;9.0;30.0;55.0;26.0;11.0;9.0;9.0;15.0;35.0;27.0;18.0;11.0;8.0;0.0
1854;Totaal mannen en vrouwen;29 jaar;Met migratieachtergrond;1975 tot 1980;60.0;11.0;24.0;32.0;23.0;9.0;32.0;52.0;23.0;11.0;8.0;9.0;16.0;37.0;26.0;18.0;10.0;8.0;0.0
1855;Totaal mannen en vrouwen;29 jaar;Met migratieachtergrond;1980 tot 1985;60.0;12.0;25.0;30.0;24.0;9.0;30.0;56.0;27.0;11.0;9.0;9.0;15.0;33.0;26.0;18.0;12.0;11.0;0.0
1856;Totaal mannen en vrouwen;29 jaar;Met migratieachtergrond;1985 tot 1990;;;;;;;;;;;;;;;;;;;
1857;Totaal mannen en vrouwen;29 jaar;Met migratieachtergrond;1990 tot 1995;;;;;;;;;;;;;;;;;;;
1858;Totaal mannen en vrouwen;29 jaar;Met migratieachtergrond;1995 tot 2000;;;;;;;;;;;;;;;;;;;
1859;Totaal mannen en vrouwen;29 jaar;Westerse migratieachtergrond;1935 tot 1940;;;;;;;;;;;;;;;;;;;
1860;Totaal mannen en vrouwen;29 jaar;Westerse migratieachtergrond;1940 tot 1945;;;;;;;;;;;;;;;;;;;
1861;Totaal mannen en vrouwen;29 jaar;Westerse migratieachtergrond;1945 tot 1950;;;;;;;;;;;;;;;;;;;
1862;Totaal mannen en vrouwen;29 jaar;Westerse migratieachtergrond;1950 tot 1955;;;;;;;;;;;;;;;;;;;
1863;Totaal mannen en vrouwen;29 jaar;Westerse migratieachtergrond;1955 tot 1960;;;;;;;;;;;;;;;;;;;
1864;Totaal mannen en vrouwen;29 jaar;Westerse migratieachtergrond;1960 tot 1965;;;;;;;;;;;;;;;;;;;
1865;Totaal mannen en vrouwen;29 jaar;Westerse migratieachtergrond;1965 tot 1970;;;;;;;;;;;;;;;;;;;
1866;Totaal mannen en vrouwen;29 jaar;Westerse migratieachtergrond;1970 tot 1975;69.0;9.0;20.0;32.0;26.0;13.0;37.0;52.0;29.0;10.0;7.0;6.0;11.0;37.0;28.0;18.0;10.0;7.0;0.0
1867;Totaal mannen en vrouwen;29 jaar;Westerse migratieachtergrond;1975 tot 1980;67.0;9.0;22.0;31.0;26.0;12.0;38.0;49.0;27.0;10.0;6.0;7.0;13.0;39.0;27.0;18.0;9.0;7.0;0.0
1868;Totaal mannen en vrouwen;29 jaar;Westerse migratieachtergrond;1980 tot 1985;67.0;9.0;24.0;30.0;25.0;11.0;36.0;52.0;29.0;10.0;7.0;6.0;12.0;35.0;27.0;18.0;10.0;9.0;0.0
1869;Totaal mannen en vrouwen;29 jaar;Westerse migratieachtergrond;1985 tot 1990;;;;;;;;;;;;;;;;;;;
1870;Totaal mannen en vrouwen;29 jaar;Westerse migratieachtergrond;1990 tot 1995;;;;;;;;;;;;;;;;;;;
1871;Totaal mannen en vrouwen;29 jaar;Westerse migratieachtergrond;1995 tot 2000;;;;;;;;;;;;;;;;;;;
1872;Totaal mannen en vrouwen;29 jaar;Niet-westerse migratieachtergrond;1935 tot 1940;;;;;;;;;;;;;;;;;;;
1873;Totaal mannen en vrouwen;29 jaar;Niet-westerse migratieachtergrond;1940 tot 1945;;;;;;;;;;;;;;;;;;;
1874;Totaal mannen en vrouwen;29 jaar;Niet-westerse migratieachtergrond;1945 tot 1950;;;;;;;;;;;;;;;;;;;
1875;Totaal mannen en vrouwen;29 jaar;Niet-westerse migratieachtergrond;1950 tot 1955;;;;;;;;;;;;;;;;;;;
1876;Totaal mannen en vrouwen;29 jaar;Niet-westerse migratieachtergrond;1955 tot 1960;;;;;;;;;;;;;;;;;;;
1877;Totaal mannen en vrouwen;29 jaar;Niet-westerse migratieachtergrond;1960 tot 1965;;;;;;;;;;;;;;;;;;;
1878;Totaal mannen en vrouwen;29 jaar;Niet-westerse migratieachtergrond;1965 tot 1970;;;;;;;;;;;;;;;;;;;
1879;Totaal mannen en vrouwen;29 jaar;Niet-westerse migratieachtergrond;1970 tot 1975;54.0;13.0;27.0;34.0;20.0;6.0;26.0;56.0;24.0;12.0;10.0;11.0;18.0;33.0;27.0;19.0;11.0;9.0;0.0
1880;Totaal mannen en vrouwen;29 jaar;Niet-westerse migratieachtergrond;1975 tot 1980;56.0;13.0;27.0;33.0;20.0;7.0;27.0;54.0;22.0;11.0;10.0;11.0;19.0;35.0;26.0;18.0;11.0;9.0;0.0
1881;Totaal mannen en vrouwen;29 jaar;Niet-westerse migratieachtergrond;1980 tot 1985;56.0;13.0;26.0;30.0;22.0;8.0;26.0;58.0;26.0;12.0;10.0;10.0;16.0;31.0;26.0;19.0;12.0;12.0;0.0
1882;Totaal mannen en vrouwen;29 jaar;Niet-westerse migratieachtergrond;1985 tot 1990;;;;;;;;;;;;;;;;;;;
1883;Totaal mannen en vrouwen;29 jaar;Niet-westerse migratieachtergrond;1990 tot 1995;;;;;;;;;;;;;;;;;;;
1884;Totaal mannen en vrouwen;29 jaar;Niet-westerse migratieachtergrond;1995 tot 2000;;;;;;;;;;;;;;;;;;;
1885;Totaal mannen en vrouwen;29 jaar;Marokko;1935 tot 1940;;;;;;;;;;;;;;;;;;;
1886;Totaal mannen en vrouwen;29 jaar;Marokko;1940 tot 1945;;;;;;;;;;;;;;;;;;;
1887;Totaal mannen en vrouwen;29 jaar;Marokko;1945 tot 1950;;;;;;;;;;;;;;;;;;;
1888;Totaal mannen en vrouwen;29 jaar;Marokko;1950 tot 1955;;;;;;;;;;;;;;;;;;;
1889;Totaal mannen en vrouwen;29 jaar;Marokko;1955 tot 1960;;;;;;;;;;;;;;;;;;;
1890;Totaal mannen en vrouwen;29 jaar;Marokko;1960 tot 1965;;;;;;;;;;;;;;;;;;;
1891;Totaal mannen en vrouwen;29 jaar;Marokko;1965 tot 1970;;;;;;;;;;;;;;;;;;;
1892;Totaal mannen en vrouwen;29 jaar;Marokko;1970 tot 1975;53.0;14.0;27.0;35.0;20.0;4.0;27.0;51.0;21.0;11.0;9.0;10.0;23.0;35.0;27.0;18.0;11.0;9.0;0.0
1893;Totaal mannen en vrouwen;29 jaar;Marokko;1975 tot 1980;54.0;13.0;27.0;34.0;20.0;6.0;28.0;49.0;18.0;10.0;9.0;11.0;23.0;38.0;26.0;17.0;10.0;9.0;0.0
1894;Totaal mannen en vrouwen;29 jaar;Marokko;1980 tot 1985;53.0;13.0;27.0;32.0;22.0;7.0;26.0;52.0;22.0;11.0;9.0;10.0;21.0;33.0;26.0;18.0;12.0;12.0;0.0
1895;Totaal mannen en vrouwen;29 jaar;Marokko;1985 tot 1990;;;;;;;;;;;;;;;;;;;
1896;Totaal mannen en vrouwen;29 jaar;Marokko;1990 tot 1995;;;;;;;;;;;;;;;;;;;
1897;Totaal mannen en vrouwen;29 jaar;Marokko;1995 tot 2000;;;;;;;;;;;;;;;;;;;
1898;Totaal mannen en vrouwen;29 jaar;Turkije;1935 tot 1940;;;;;;;;;;;;;;;;;;;
1899;Totaal mannen en vrouwen;29 jaar;Turkije;1940 tot 1945;;;;;;;;;;;;;;;;;;;
1900;Totaal mannen en vrouwen;29 jaar;Turkije;1945 tot 1950;;;;;;;;;;;;;;;;;;;
1901;Totaal mannen en vrouwen;29 jaar;Turkije;1950 tot 1955;;;;;;;;;;;;;;;;;;;
1902;Totaal mannen en vrouwen;29 jaar;Turkije;1955 tot 1960;;;;;;;;;;;;;;;;;;;
1903;Totaal mannen en vrouwen;29 jaar;Turkije;1960 tot 1965;;;;;;;;;;;;;;;;;;;
1904;Totaal mannen en vrouwen;29 jaar;Turkije;1965 tot 1970;;;;;;;;;;;;;;;;;;;
1905;Totaal mannen en vrouwen;29 jaar;Turkije;1970 tot 1975;54.0;15.0;25.0;34.0;21.0;6.0;25.0;56.0;20.0;12.0;12.0;13.0;19.0;39.0;28.0;17.0;10.0;7.0;0.0
1906;Totaal mannen en vrouwen;29 jaar;Turkije;1975 tot 1980;56.0;14.0;26.0;34.0;20.0;6.0;27.0;54.0;19.0;11.0;11.0;13.0;19.0;39.0;26.0;17.0;10.0;7.0;0.0
1907;Totaal mannen en vrouwen;29 jaar;Turkije;1980 tot 1985;57.0;14.0;27.0;32.0;21.0;6.0;26.0;57.0;24.0;12.0;10.0;11.0;17.0;34.0;27.0;18.0;11.0;10.0;0.0
1908;Totaal mannen en vrouwen;29 jaar;Turkije;1985 tot 1990;;;;;;;;;;;;;;;;;;;
1909;Totaal mannen en vrouwen;29 jaar;Turkije;1990 tot 1995;;;;;;;;;;;;;;;;;;;
1910;Totaal mannen en vrouwen;29 jaar;Turkije;1995 tot 2000;;;;;;;;;;;;;;;;;;;
1911;Totaal mannen en vrouwen;29 jaar;Suriname;1935 tot 1940;;;;;;;;;;;;;;;;;;;
1912;Totaal mannen en vrouwen;29 jaar;Suriname;1940 tot 1945;;;;;;;;;;;;;;;;;;;
1913;Totaal mannen en vrouwen;29 jaar;Suriname;1945 tot 1950;;;;;;;;;;;;;;;;;;;
1914;Totaal mannen en vrouwen;29 jaar;Suriname;1950 tot 1955;;;;;;;;;;;;;;;;;;;
1915;Totaal mannen en vrouwen;29 jaar;Suriname;1955 tot 1960;;;;;;;;;;;;;;;;;;;
1916;Totaal mannen en vrouwen;29 jaar;Suriname;1960 tot 1965;;;;;;;;;;;;;;;;;;;
1917;Totaal mannen en vrouwen;29 jaar;Suriname;1965 tot 1970;;;;;;;;;;;;;;;;;;;
1918;Totaal mannen en vrouwen;29 jaar;Suriname;1970 tot 1975;72.0;8.0;26.0;37.0;23.0;6.0;35.0;57.0;31.0;11.0;7.0;7.0;8.0;32.0;26.0;19.0;12.0;10.0;0.0
1919;Totaal mannen en vrouwen;29 jaar;Suriname;1975 tot 1980;71.0;9.0;25.0;37.0;23.0;7.0;35.0;56.0;28.0;12.0;8.0;9.0;9.0;35.0;25.0;18.0;11.0;10.0;0.0
1920;Totaal mannen en vrouwen;29 jaar;Suriname;1980 tot 1985;69.0;10.0;25.0;34.0;24.0;7.0;34.0;59.0;31.0;12.0;8.0;7.0;8.0;31.0;24.0;19.0;13.0;14.0;0.0
1921;Totaal mannen en vrouwen;29 jaar;Suriname;1985 tot 1990;;;;;;;;;;;;;;;;;;;
1922;Totaal mannen en vrouwen;29 jaar;Suriname;1990 tot 1995;;;;;;;;;;;;;;;;;;;
1923;Totaal mannen en vrouwen;29 jaar;Suriname;1995 tot 2000;;;;;;;;;;;;;;;;;;;
1924;Totaal mannen en vrouwen;29 jaar;(voormalige) Nederlandse Antillen, Aruba;1935 tot 1940;;;;;;;;;;;;;;;;;;;
1925;Totaal mannen en vrouwen;29 jaar;(voormalige) Nederlandse Antillen, Aruba;1940 tot 1945;;;;;;;;;;;;;;;;;;;
1926;Totaal mannen en vrouwen;29 jaar;(voormalige) Nederlandse Antillen, Aruba;1945 tot 1950;;;;;;;;;;;;;;;;;;;
1927;Totaal mannen en vrouwen;29 jaar;(voormalige) Nederlandse Antillen, Aruba;1950 tot 1955;;;;;;;;;;;;;;;;;;;
1928;Totaal mannen en vrouwen;29 jaar;(voormalige) Nederlandse Antillen, Aruba;1955 tot 1960;;;;;;;;;;;;;;;;;;;
1929;Totaal mannen en vrouwen;29 jaar;(voormalige) Nederlandse Antillen, Aruba;1960 tot 1965;;;;;;;;;;;;;;;;;;;
1930;Totaal mannen en vrouwen;29 jaar;(voormalige) Nederlandse Antillen, Aruba;1965 tot 1970;;;;;;;;;;;;;;;;;;;
1931;Totaal mannen en vrouwen;29 jaar;(voormalige) Nederlandse Antillen, Aruba;1970 tot 1975;64.0;9.0;27.0;36.0;20.0;7.0;27.0;63.0;31.0;13.0;9.0;10.0;10.0;28.0;27.0;20.0;12.0;12.0;0.0
1932;Totaal mannen en vrouwen;29 jaar;(voormalige) Nederlandse Antillen, Aruba;1975 tot 1980;67.0;13.0;27.0;32.0;20.0;7.0;29.0;60.0;27.0;13.0;10.0;11.0;11.0;31.0;25.0;19.0;12.0;12.0;0.0
1933;Totaal mannen en vrouwen;29 jaar;(voormalige) Nederlandse Antillen, Aruba;1980 tot 1985;66.0;14.0;27.0;32.0;20.0;7.0;28.0;64.0;32.0;13.0;10.0;9.0;8.0;26.0;24.0;19.0;14.0;16.0;0.0
1934;Totaal mannen en vrouwen;29 jaar;(voormalige) Nederlandse Antillen, Aruba;1985 tot 1990;;;;;;;;;;;;;;;;;;;
1935;Totaal mannen en vrouwen;29 jaar;(voormalige) Nederlandse Antillen, Aruba;1990 tot 1995;;;;;;;;;;;;;;;;;;;
1936;Totaal mannen en vrouwen;29 jaar;(voormalige) Nederlandse Antillen, Aruba;1995 tot 2000;;;;;;;;;;;;;;;;;;;
1937;Totaal mannen en vrouwen;29 jaar;Overige niet-westerse migratieachterg...;1935 tot 1940;;;;;;;;;;;;;;;;;;;
1938;Totaal mannen en vrouwen;29 jaar;Overige niet-westerse migratieachterg...;1940 tot 1945;;;;;;;;;;;;;;;;;;;
1939;Totaal mannen en vrouwen;29 jaar;Overige niet-westerse migratieachterg...;1945 tot 1950;;;;;;;;;;;;;;;;;;;
1940;Totaal mannen en vrouwen;29 jaar;Overige niet-westerse migratieachterg...;1950 tot 1955;;;;;;;;;;;;;;;;;;;
1941;Totaal mannen en vrouwen;29 jaar;Overige niet-westerse migratieachterg...;1955 tot 1960;;;;;;;;;;;;;;;;;;;
1942;Totaal mannen en vrouwen;29 jaar;Overige niet-westerse migratieachterg...;1960 tot 1965;;;;;;;;;;;;;;;;;;;
1943;Totaal mannen en vrouwen;29 jaar;Overige niet-westerse migratieachterg...;1965 tot 1970;;;;;;;;;;;;;;;;;;;
1944;Totaal mannen en vrouwen;29 jaar;Overige niet-westerse migratieachterg...;1970 tot 1975;42.0;17.0;30.0;30.0;16.0;8.0;18.0;59.0;24.0;12.0;11.0;12.0;22.0;29.0;27.0;20.0;12.0;11.0;0.0
1945;Totaal mannen en vrouwen;29 jaar;Overige niet-westerse migratieachterg...;1975 tot 1980;48.0;17.0;27.0;28.0;19.0;9.0;22.0;55.0;21.0;12.0;10.0;12.0;23.0;32.0;27.0;19.0;11.0;10.0;0.0
1946;Totaal mannen en vrouwen;29 jaar;Overige niet-westerse migratieachterg...;1980 tot 1985;50.0;16.0;26.0;27.0;23.0;9.0;22.0;59.0;26.0;13.0;10.0;10.0;19.0;29.0;26.0;19.0;12.0;13.0;0.0
1947;Totaal mannen en vrouwen;29 jaar;Overige niet-westerse migratieachterg...;1985 tot 1990;;;;;;;;;;;;;;;;;;;
1948;Totaal mannen en vrouwen;29 jaar;Overige niet-westerse migratieachterg...;1990 tot 1995;;;;;;;;;;;;;;;;;;;
1949;Totaal mannen en vrouwen;29 jaar;Overige niet-westerse migratieachterg...;1995 tot 2000;;;;;;;;;;;;;;;;;;;
1950;Totaal mannen en vrouwen;30 jaar;Totaal;1935 tot 1940;;;;;;;;;;;;;;;;;;;
1951;Totaal mannen en vrouwen;30 jaar;Totaal;1940 tot 1945;;;;;;;;;;;;;;;;;;;
1952;Totaal mannen en vrouwen;30 jaar;Totaal;1945 tot 1950;;;;;;;;;;;;;;;;;;;
1953;Totaal mannen en vrouwen;30 jaar;Totaal;1950 tot 1955;;;;;;;;;;;;;;;;;;;
1954;Totaal mannen en vrouwen;30 jaar;Totaal;1955 tot 1960;;;;;;;;;;;;;;;;;;;
1955;Totaal mannen en vrouwen;30 jaar;Totaal;1960 tot 1965;;;;;;;;;;;;;;;;;;;
1956;Totaal mannen en vrouwen;30 jaar;Totaal;1965 tot 1970;76.0;9.0;19.0;30.0;28.0;14.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1957;Totaal mannen en vrouwen;30 jaar;Totaal;1970 tot 1975;76.0;9.0;19.0;30.0;29.0;14.0;51.0;40.0;23.0;7.0;5.0;5.0;9.0;47.0;28.0;15.0;7.0;4.0;0.0
