ID;EigenaarOfHuurder;Huishoudkenmerken;Marges;Regio;Perioden;TevredenheidMetDeHuidigeWoning_1;TevredenheidMetDeHuidigeWoonomgeving_2
2802;Totaal;Hoofd huishouden: jonger dan 35 jaar;Waarde;Zoetermeer;2009;82.3;73.1
2803;Totaal;Hoofd huishouden: jonger dan 35 jaar;Waarde;Zoetermeer;2012;87.7;78.3
2804;Totaal;Hoofd huishouden: jonger dan 35 jaar;Waarde;Zoetermeer;2015;75.6;76.3
2805;Totaal;Hoofd huishouden: jonger dan 35 jaar;Waarde;Zoetermeer;2018;73.6;81.0
2806;Totaal;Hoofd huishouden: jonger dan 35 jaar;Waarde;Zoetermeer;2021;;
2807;Totaal;Hoofd huishouden: jonger dan 35 jaar;Waarde;Zoetermeer;2024;;
2808;Totaal;Hoofd huishouden: jonger dan 35 jaar;Waarde;Zwolle;2002;78.3;79.0
2809;Totaal;Hoofd huishouden: jonger dan 35 jaar;Waarde;Zwolle;2006;84.5;78.6
2810;Totaal;Hoofd huishouden: jonger dan 35 jaar;Waarde;Zwolle;2009;81.6;78.2
2811;Totaal;Hoofd huishouden: jonger dan 35 jaar;Waarde;Zwolle;2012;79.7;74.3
2812;Totaal;Hoofd huishouden: jonger dan 35 jaar;Waarde;Zwolle;2015;80.4;71.8
2813;Totaal;Hoofd huishouden: jonger dan 35 jaar;Waarde;Zwolle;2018;80.9;74.9
2814;Totaal;Hoofd huishouden: jonger dan 35 jaar;Waarde;Zwolle;2021;78.9;82.1
2815;Totaal;Hoofd huishouden: jonger dan 35 jaar;Waarde;Zwolle;2024;82.0;68.6
2816;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Nederland;2002;81.8;78.8
2817;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Nederland;2006;82.7;80.9
2818;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Nederland;2009;83.4;78.3
2819;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Nederland;2012;82.2;77.3
2820;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Nederland;2015;79.1;74.2
2821;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Nederland;2018;77.2;77.8
2822;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Nederland;2021;77.3;78.0
2823;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Nederland;2024;73.7;77.2
2824;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Noord-Nederland (LD);2002;84.2;83.2
2825;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Noord-Nederland (LD);2006;83.7;82.2
2826;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Noord-Nederland (LD);2009;82.3;77.0
2827;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Noord-Nederland (LD);2012;80.5;71.9
2828;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Noord-Nederland (LD);2015;76.3;73.1
2829;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Noord-Nederland (LD);2018;76.6;76.1
2830;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Noord-Nederland (LD);2021;75.1;74.9
2831;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Noord-Nederland (LD);2024;66.8;72.2
2832;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Oost-Nederland (LD);2002;82.8;78.4
2833;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Oost-Nederland (LD);2006;82.7;81.1
2834;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Oost-Nederland (LD);2009;83.6;78.7
2835;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Oost-Nederland (LD);2012;83.4;78.8
2836;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Oost-Nederland (LD);2015;78.5;72.3
2837;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Oost-Nederland (LD);2018;76.9;77.7
2838;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Oost-Nederland (LD);2021;80.8;79.2
2839;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Oost-Nederland (LD);2024;76.2;78.3
2840;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;West-Nederland (LD);2002;79.0;75.8
2841;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;West-Nederland (LD);2006;80.3;78.6
2842;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;West-Nederland (LD);2009;82.3;76.8
2843;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;West-Nederland (LD);2012;80.7;76.3
2844;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;West-Nederland (LD);2015;77.3;73.1
2845;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;West-Nederland (LD);2018;75.3;77.5
2846;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;West-Nederland (LD);2021;73.3;76.1
2847;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;West-Nederland (LD);2024;72.3;75.6
2848;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Zuid-Nederland (LD);2002;83.0;80.5
2849;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Zuid-Nederland (LD);2006;83.7;81.3
2850;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Zuid-Nederland (LD);2009;81.9;77.6
2851;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Zuid-Nederland (LD);2012;80.8;75.4
2852;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Zuid-Nederland (LD);2015;80.6;74.0
2853;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Zuid-Nederland (LD);2018;76.8;74.0
2854;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Zuid-Nederland (LD);2021;79.6;77.4
2855;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Zuid-Nederland (LD);2024;72.3;76.6
2856;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Groningen (PV);2002;81.2;80.8
2857;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Groningen (PV);2006;80.9;79.0
2858;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Groningen (PV);2009;77.9;77.4
2859;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Groningen (PV);2012;77.5;69.0
2860;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Groningen (PV);2015;75.6;68.8
2861;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Groningen (PV);2018;77.1;74.5
2862;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Groningen (PV);2021;72.2;71.9
2863;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Groningen (PV);2024;66.8;70.1
2864;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Friesland (PV);2002;83.7;82.4
2865;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Friesland (PV);2006;79.1;79.2
2866;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Friesland (PV);2009;82.2;71.6
2867;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Friesland (PV);2012;76.5;70.6
2868;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Friesland (PV);2015;70.4;70.5
2869;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Friesland (PV);2018;72.2;68.9
2870;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Friesland (PV);2021;72.4;70.9
2871;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Friesland (PV);2024;57.6;62.8
2872;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Drenthe (PV);2002;83.1;81.3
2873;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Drenthe (PV);2006;86.8;82.9
2874;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Drenthe (PV);2009;75.7;72.0
2875;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Drenthe (PV);2012;79.0;66.0
2876;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Drenthe (PV);2015;73.5;71.8
2877;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Drenthe (PV);2018;68.7;78.4
2878;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Drenthe (PV);2021;69.1;73.0
2879;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Drenthe (PV);2024;65.5;77.4
2880;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Overijssel (PV);2002;83.1;76.9
2881;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Overijssel (PV);2006;82.9;80.8
2882;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Overijssel (PV);2009;79.8;76.7
2883;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Overijssel (PV);2012;79.6;75.3
2884;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Overijssel (PV);2015;76.0;69.4
2885;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Overijssel (PV);2018;75.0;75.0
2886;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Overijssel (PV);2021;79.9;77.2
2887;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Overijssel (PV);2024;72.4;75.7
2888;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Flevoland (PV);2002;84.3;72.2
2889;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Flevoland (PV);2006;73.2;70.1
2890;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Flevoland (PV);2009;81.0;78.0
2891;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Flevoland (PV);2012;82.1;71.2
2892;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Flevoland (PV);2015;74.6;61.6
2893;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Flevoland (PV);2018;68.1;67.1
2894;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Flevoland (PV);2021;72.3;73.0
2895;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Flevoland (PV);2024;77.5;64.8
2896;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Gelderland (PV);2002;80.4;78.5
2897;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Gelderland (PV);2006;82.1;81.2
2898;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Gelderland (PV);2009;83.8;77.3
2899;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Gelderland (PV);2012;83.4;80.0
2900;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Gelderland (PV);2015;77.6;73.1
2901;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Gelderland (PV);2018;76.9;78.4
2902;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Gelderland (PV);2021;79.9;78.3
2903;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Gelderland (PV);2024;74.4;79.5
2904;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Utrecht (PV);2002;81.7;75.7
2905;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Utrecht (PV);2006;79.6;74.7
2906;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Utrecht (PV);2009;81.6;74.7
2907;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Utrecht (PV);2012;79.7;76.6
2908;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Utrecht (PV);2015;75.9;70.5
2909;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Utrecht (PV);2018;77.8;75.2
2910;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Utrecht (PV);2021;77.8;75.0
2911;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Utrecht (PV);2024;74.8;73.9
2912;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Noord-Holland (PV);2002;76.4;78.1
2913;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Noord-Holland (PV);2006;78.5;80.5
2914;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Noord-Holland (PV);2009;80.4;78.3
2915;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Noord-Holland (PV);2012;79.7;76.8
2916;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Noord-Holland (PV);2015;76.1;74.0
2917;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Noord-Holland (PV);2018;73.9;78.2
2918;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Noord-Holland (PV);2021;71.7;75.3
2919;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Noord-Holland (PV);2024;72.1;75.7
2920;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Zuid-Holland (PV);2002;77.9;71.7
2921;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Zuid-Holland (PV);2006;78.8;75.2
2922;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Zuid-Holland (PV);2009;81.6;73.6
2923;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Zuid-Holland (PV);2012;78.8;72.7
2924;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Zuid-Holland (PV);2015;75.7;69.9
2925;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Zuid-Holland (PV);2018;73.0;75.3
2926;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Zuid-Holland (PV);2021;69.7;73.7
2927;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Zuid-Holland (PV);2024;68.5;73.3
2928;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Zeeland (PV);2002;80.7;79.2
2929;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Zeeland (PV);2006;84.2;83.7
2930;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Zeeland (PV);2009;80.9;75.7
2931;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Zeeland (PV);2012;82.7;80.4
2932;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Zeeland (PV);2015;76.6;75.0
2933;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Zeeland (PV);2018;71.7;69.5
2934;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Zeeland (PV);2021;70.0;76.3
2935;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Zeeland (PV);2024;71.3;70.0
2936;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Noord-Brabant (PV);2002;83.0;79.8
2937;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Noord-Brabant (PV);2006;85.6;79.6
2938;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Noord-Brabant (PV);2009;84.4;77.7
2939;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Noord-Brabant (PV);2012;80.3;77.1
2940;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Noord-Brabant (PV);2015;79.1;74.3
2941;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Noord-Brabant (PV);2018;76.6;73.2
2942;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Noord-Brabant (PV);2021;80.7;75.2
2943;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Noord-Brabant (PV);2024;71.6;75.2
2944;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Limburg (PV);2002;80.7;79.8
2945;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Limburg (PV);2006;75.4;81.9
2946;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Limburg (PV);2009;72.8;73.6
2947;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Limburg (PV);2012;78.2;67.8
2948;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Limburg (PV);2015;80.5;69.2
2949;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Limburg (PV);2018;73.5;72.0
2950;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Limburg (PV);2021;72.7;78.9
2951;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Limburg (PV);2024;67.5;75.5
2952;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Oost-Groningen (CR);2002;73.0;83.0
2953;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Oost-Groningen (CR);2006;72.1;67.2
2954;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Oost-Groningen (CR);2009;55.8;66.4
2955;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Oost-Groningen (CR);2012;70.5;73.3
2956;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Oost-Groningen (CR);2015;63.1;50.6
2957;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Oost-Groningen (CR);2018;55.9;55.8
2958;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Oost-Groningen (CR);2021;;
2959;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Oost-Groningen (CR);2024;;
2960;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Delfzijl en omgeving (CR);2002;72.9;71.5
2961;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Delfzijl en omgeving (CR);2006;;
2962;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Delfzijl en omgeving (CR);2009;;
2963;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Delfzijl en omgeving (CR);2012;;
2964;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Delfzijl en omgeving (CR);2015;;
2965;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Delfzijl en omgeving (CR);2018;;
2966;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Delfzijl en omgeving (CR);2021;;
2967;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Delfzijl en omgeving (CR);2024;;
2968;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Overig Groningen (CR);2002;80.8;78.1
2969;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Overig Groningen (CR);2006;80.0;78.8
2970;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Overig Groningen (CR);2009;80.2;75.4
2971;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Overig Groningen (CR);2012;75.3;64.3
2972;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Overig Groningen (CR);2015;75.5;68.2
2973;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Overig Groningen (CR);2018;80.0;74.5
2974;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Overig Groningen (CR);2021;71.4;71.7
2975;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Overig Groningen (CR);2024;68.1;70.1
2976;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Noord-Friesland (CR);2002;81.1;77.3
2977;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Noord-Friesland (CR);2006;73.6;74.8
2978;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Noord-Friesland (CR);2009;77.1;71.1
2979;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Noord-Friesland (CR);2012;72.3;67.8
2980;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Noord-Friesland (CR);2015;64.5;66.8
2981;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Noord-Friesland (CR);2018;66.4;69.9
2982;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Noord-Friesland (CR);2021;64.3;69.1
2983;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Noord-Friesland (CR);2024;52.0;49.8
2984;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Zuidwest-Friesland (CR);2002;77.9;83.6
2985;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Zuidwest-Friesland (CR);2006;69.7;77.0
2986;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Zuidwest-Friesland (CR);2009;;
2987;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Zuidwest-Friesland (CR);2012;69.4;61.6
2988;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Zuidwest-Friesland (CR);2015;58.3;63.6
2989;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Zuidwest-Friesland (CR);2018;65.8;44.7
2990;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Zuidwest-Friesland (CR);2021;;
2991;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Zuidwest-Friesland (CR);2024;;
2992;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Zuidoost-Friesland (CR);2002;81.4;81.6
2993;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Zuidoost-Friesland (CR);2006;80.6;74.7
2994;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Zuidoost-Friesland (CR);2009;79.4;53.0
2995;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Zuidoost-Friesland (CR);2012;71.1;63.7
2996;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Zuidoost-Friesland (CR);2015;70.9;63.9
2997;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Zuidoost-Friesland (CR);2018;69.2;63.7
2998;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Zuidoost-Friesland (CR);2021;77.3;65.3
2999;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Zuidoost-Friesland (CR);2024;51.4;72.4
3000;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Noord-Drenthe (CR);2002;77.5;75.5
3001;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Noord-Drenthe (CR);2006;83.7;73.9
3002;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Noord-Drenthe (CR);2009;80.2;81.7
3003;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Noord-Drenthe (CR);2012;68.7;61.2
3004;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Noord-Drenthe (CR);2015;70.5;75.0
3005;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Noord-Drenthe (CR);2018;55.8;76.9
3006;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Noord-Drenthe (CR);2021;64.0;73.8
3007;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Noord-Drenthe (CR);2024;55.3;68.4
3008;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Zuidoost-Drenthe (CR);2002;80.0;79.9
3009;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Zuidoost-Drenthe (CR);2006;81.6;83.8
3010;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Zuidoost-Drenthe (CR);2009;43.8;46.9
3011;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Zuidoost-Drenthe (CR);2012;73.0;54.0
3012;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Zuidoost-Drenthe (CR);2015;64.1;55.5
3013;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Zuidoost-Drenthe (CR);2018;68.0;72.9
3014;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Zuidoost-Drenthe (CR);2021;64.5;52.6
3015;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Zuidoost-Drenthe (CR);2024;77.6;72.9
3016;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Zuidwest-Drenthe (CR);2002;83.4;78.8
3017;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Zuidwest-Drenthe (CR);2006;83.8;76.9
3018;Totaal;Hoofd huishouden: jonger dan 35 jaar;Ondergrens 95%-interval;Zuidwest-Drenthe (CR);2009;71.0;57.0
