ID;Geslacht;Herkomstgroepering;Onderwijssoort;Woongemeente;Perioden;AantalLeerlingenOnderzoekspopulatie_1;PercentageVSVErsOnderzoekspopulatie_2
2076;Totaal mannen en vrouwen;7;Voortgezet onderwijs;Hengelo (O.);2004/'05;0.3;
2077;Totaal mannen en vrouwen;7;Voortgezet onderwijs;Hengelo (O.);2005/'06;0.3;
2078;Totaal mannen en vrouwen;7;Voortgezet onderwijs;Hengelo (O.);2006/'07*;0.3;
2079;Totaal mannen en vrouwen;7;Voortgezet onderwijs;'s-Hertogenbosch;2004/'05;0.5;4.0
2080;Totaal mannen en vrouwen;7;Voortgezet onderwijs;'s-Hertogenbosch;2005/'06;0.4;2.0
2081;Totaal mannen en vrouwen;7;Voortgezet onderwijs;'s-Hertogenbosch;2006/'07*;0.4;3.0
2082;Totaal mannen en vrouwen;7;Voortgezet onderwijs;Hilversum;2004/'05;0.4;5.0
2083;Totaal mannen en vrouwen;7;Voortgezet onderwijs;Hilversum;2005/'06;0.3;4.0
2084;Totaal mannen en vrouwen;7;Voortgezet onderwijs;Hilversum;2006/'07*;0.3;3.0
2085;Totaal mannen en vrouwen;7;Voortgezet onderwijs;Hoogeveen;2004/'05;0.1;
2086;Totaal mannen en vrouwen;7;Voortgezet onderwijs;Hoogeveen;2005/'06;0.1;
2087;Totaal mannen en vrouwen;7;Voortgezet onderwijs;Hoogeveen;2006/'07*;0.1;
2088;Totaal mannen en vrouwen;7;Voortgezet onderwijs;Hoorn;2004/'05;0.3;4.0
2089;Totaal mannen en vrouwen;7;Voortgezet onderwijs;Hoorn;2005/'06;0.3;
2090;Totaal mannen en vrouwen;7;Voortgezet onderwijs;Hoorn;2006/'07*;0.3;
2091;Totaal mannen en vrouwen;7;Voortgezet onderwijs;Kerkrade;2004/'05;0.5;3.0
2092;Totaal mannen en vrouwen;7;Voortgezet onderwijs;Kerkrade;2005/'06;0.5;4.0
2093;Totaal mannen en vrouwen;7;Voortgezet onderwijs;Kerkrade;2006/'07*;0.4;2.0
2094;Totaal mannen en vrouwen;7;Voortgezet onderwijs;Leeuwarden;2004/'05;0.3;
2095;Totaal mannen en vrouwen;7;Voortgezet onderwijs;Leeuwarden;2005/'06;0.3;
2096;Totaal mannen en vrouwen;7;Voortgezet onderwijs;Leeuwarden;2006/'07*;0.3;
2097;Totaal mannen en vrouwen;7;Voortgezet onderwijs;Leiden;2004/'05;0.5;3.0
2098;Totaal mannen en vrouwen;7;Voortgezet onderwijs;Leiden;2005/'06;0.4;
2099;Totaal mannen en vrouwen;7;Voortgezet onderwijs;Leiden;2006/'07*;0.4;3.0
2100;Totaal mannen en vrouwen;7;Voortgezet onderwijs;Leidschendam-Voorburg;2004/'05;0.4;3.0
2101;Totaal mannen en vrouwen;7;Voortgezet onderwijs;Leidschendam-Voorburg;2005/'06;0.3;
2102;Totaal mannen en vrouwen;7;Voortgezet onderwijs;Leidschendam-Voorburg;2006/'07*;0.3;
2103;Totaal mannen en vrouwen;7;Voortgezet onderwijs;Lelystad;2004/'05;0.3;
2104;Totaal mannen en vrouwen;7;Voortgezet onderwijs;Lelystad;2005/'06;0.3;
2105;Totaal mannen en vrouwen;7;Voortgezet onderwijs;Lelystad;2006/'07*;0.3;
2106;Totaal mannen en vrouwen;7;Voortgezet onderwijs;Maastricht;2004/'05;0.5;4.0
2107;Totaal mannen en vrouwen;7;Voortgezet onderwijs;Maastricht;2005/'06;0.5;4.0
2108;Totaal mannen en vrouwen;7;Voortgezet onderwijs;Maastricht;2006/'07*;0.5;3.0
2109;Totaal mannen en vrouwen;7;Voortgezet onderwijs;Nieuwegein;2004/'05;0.3;4.0
2110;Totaal mannen en vrouwen;7;Voortgezet onderwijs;Nieuwegein;2005/'06;0.3;4.0
2111;Totaal mannen en vrouwen;7;Voortgezet onderwijs;Nieuwegein;2006/'07*;0.3;
2112;Totaal mannen en vrouwen;7;Voortgezet onderwijs;Nijmegen;2004/'05;0.6;3.0
2113;Totaal mannen en vrouwen;7;Voortgezet onderwijs;Nijmegen;2005/'06;0.6;3.0
2114;Totaal mannen en vrouwen;7;Voortgezet onderwijs;Nijmegen;2006/'07*;0.6;2.0
2115;Totaal mannen en vrouwen;7;Voortgezet onderwijs;Oosterhout;2004/'05;0.2;
2116;Totaal mannen en vrouwen;7;Voortgezet onderwijs;Oosterhout;2005/'06;0.2;
2117;Totaal mannen en vrouwen;7;Voortgezet onderwijs;Oosterhout;2006/'07*;0.2;
2118;Totaal mannen en vrouwen;7;Voortgezet onderwijs;Oss;2004/'05;0.2;5.0
2119;Totaal mannen en vrouwen;7;Voortgezet onderwijs;Oss;2005/'06;0.2;
2120;Totaal mannen en vrouwen;7;Voortgezet onderwijs;Oss;2006/'07*;0.2;
2121;Totaal mannen en vrouwen;7;Voortgezet onderwijs;Purmerend;2004/'05;0.3;
2122;Totaal mannen en vrouwen;7;Voortgezet onderwijs;Purmerend;2005/'06;0.3;
2123;Totaal mannen en vrouwen;7;Voortgezet onderwijs;Purmerend;2006/'07*;0.3;
2124;Totaal mannen en vrouwen;7;Voortgezet onderwijs;Roosendaal;2004/'05;0.3;
2125;Totaal mannen en vrouwen;7;Voortgezet onderwijs;Roosendaal;2005/'06;0.3;
2126;Totaal mannen en vrouwen;7;Voortgezet onderwijs;Roosendaal;2006/'07*;0.3;
2127;Totaal mannen en vrouwen;7;Voortgezet onderwijs;Rotterdam;2004/'05;2.0;4.0
2128;Totaal mannen en vrouwen;7;Voortgezet onderwijs;Rotterdam;2005/'06;2.0;2.0
2129;Totaal mannen en vrouwen;7;Voortgezet onderwijs;Rotterdam;2006/'07*;1.9;3.0
2130;Totaal mannen en vrouwen;7;Voortgezet onderwijs;Schiedam;2004/'05;0.3;4.0
2131;Totaal mannen en vrouwen;7;Voortgezet onderwijs;Schiedam;2005/'06;0.3;
2132;Totaal mannen en vrouwen;7;Voortgezet onderwijs;Schiedam;2006/'07*;0.2;
2133;Totaal mannen en vrouwen;7;Voortgezet onderwijs;Sittard-Geleen;2004/'05;0.4;3.0
2134;Totaal mannen en vrouwen;7;Voortgezet onderwijs;Sittard-Geleen;2005/'06;0.4;3.0
2135;Totaal mannen en vrouwen;7;Voortgezet onderwijs;Sittard-Geleen;2006/'07*;0.4;3.0
2136;Totaal mannen en vrouwen;7;Voortgezet onderwijs;Smallingerland;2004/'05;0.2;
2137;Totaal mannen en vrouwen;7;Voortgezet onderwijs;Smallingerland;2005/'06;0.2;
2138;Totaal mannen en vrouwen;7;Voortgezet onderwijs;Smallingerland;2006/'07*;0.2;
2139;Totaal mannen en vrouwen;7;Voortgezet onderwijs;Spijkenisse;2004/'05;0.3;
2140;Totaal mannen en vrouwen;7;Voortgezet onderwijs;Spijkenisse;2005/'06;0.3;3.0
2141;Totaal mannen en vrouwen;7;Voortgezet onderwijs;Spijkenisse;2006/'07*;0.3;
2142;Totaal mannen en vrouwen;7;Voortgezet onderwijs;Terneuzen;2004/'05;0.4;3.0
2143;Totaal mannen en vrouwen;7;Voortgezet onderwijs;Terneuzen;2005/'06;0.4;4.0
2144;Totaal mannen en vrouwen;7;Voortgezet onderwijs;Terneuzen;2006/'07*;0.4;3.0
2145;Totaal mannen en vrouwen;7;Voortgezet onderwijs;Tilburg;2004/'05;0.6;2.0
2146;Totaal mannen en vrouwen;7;Voortgezet onderwijs;Tilburg;2005/'06;0.6;
2147;Totaal mannen en vrouwen;7;Voortgezet onderwijs;Tilburg;2006/'07*;0.6;4.0
2148;Totaal mannen en vrouwen;7;Voortgezet onderwijs;Utrecht (gemeente);2004/'05;0.7;2.0
2149;Totaal mannen en vrouwen;7;Voortgezet onderwijs;Utrecht (gemeente);2005/'06;0.7;2.0
2150;Totaal mannen en vrouwen;7;Voortgezet onderwijs;Utrecht (gemeente);2006/'07*;0.7;2.0
2151;Totaal mannen en vrouwen;7;Voortgezet onderwijs;Veenendaal;2004/'05;0.2;
2152;Totaal mannen en vrouwen;7;Voortgezet onderwijs;Veenendaal;2005/'06;0.2;
2153;Totaal mannen en vrouwen;7;Voortgezet onderwijs;Veenendaal;2006/'07*;0.2;
2154;Totaal mannen en vrouwen;7;Voortgezet onderwijs;Velsen;2004/'05;0.3;
2155;Totaal mannen en vrouwen;7;Voortgezet onderwijs;Velsen;2005/'06;0.3;
2156;Totaal mannen en vrouwen;7;Voortgezet onderwijs;Velsen;2006/'07*;0.3;
2157;Totaal mannen en vrouwen;7;Voortgezet onderwijs;Venlo;2004/'05;0.5;5.0
2158;Totaal mannen en vrouwen;7;Voortgezet onderwijs;Venlo;2005/'06;0.5;3.0
2159;Totaal mannen en vrouwen;7;Voortgezet onderwijs;Venlo;2006/'07*;0.5;4.0
2160;Totaal mannen en vrouwen;7;Voortgezet onderwijs;Vlaardingen;2004/'05;0.2;4.0
2161;Totaal mannen en vrouwen;7;Voortgezet onderwijs;Vlaardingen;2005/'06;0.2;
2162;Totaal mannen en vrouwen;7;Voortgezet onderwijs;Vlaardingen;2006/'07*;0.2;
2163;Totaal mannen en vrouwen;7;Voortgezet onderwijs;Westland;2004/'05;0.2;
2164;Totaal mannen en vrouwen;7;Voortgezet onderwijs;Westland;2005/'06;0.2;
2165;Totaal mannen en vrouwen;7;Voortgezet onderwijs;Westland;2006/'07*;0.2;
2166;Totaal mannen en vrouwen;7;Voortgezet onderwijs;Zaanstad;2004/'05;0.5;3.0
2167;Totaal mannen en vrouwen;7;Voortgezet onderwijs;Zaanstad;2005/'06;0.5;3.0
2168;Totaal mannen en vrouwen;7;Voortgezet onderwijs;Zaanstad;2006/'07*;0.5;
2169;Totaal mannen en vrouwen;7;Voortgezet onderwijs;Zeist;2004/'05;0.3;4.0
2170;Totaal mannen en vrouwen;7;Voortgezet onderwijs;Zeist;2005/'06;0.3;
2171;Totaal mannen en vrouwen;7;Voortgezet onderwijs;Zeist;2006/'07*;0.3;
2172;Totaal mannen en vrouwen;7;Voortgezet onderwijs;Zoetermeer;2004/'05;0.7;2.0
2173;Totaal mannen en vrouwen;7;Voortgezet onderwijs;Zoetermeer;2005/'06;0.7;2.0
2174;Totaal mannen en vrouwen;7;Voortgezet onderwijs;Zoetermeer;2006/'07*;0.7;
2175;Totaal mannen en vrouwen;7;Voortgezet onderwijs;Zwolle;2004/'05;0.3;
2176;Totaal mannen en vrouwen;7;Voortgezet onderwijs;Zwolle;2005/'06;0.3;
2177;Totaal mannen en vrouwen;7;Voortgezet onderwijs;Zwolle;2006/'07*;0.3;
2178;Totaal mannen en vrouwen;7;Middelbaar beroepsonderwijs;Totaal Nederland;2004/'05;19.4;13.0
2179;Totaal mannen en vrouwen;7;Middelbaar beroepsonderwijs;Totaal Nederland;2005/'06;21.8;12.0
2180;Totaal mannen en vrouwen;7;Middelbaar beroepsonderwijs;Totaal Nederland;2006/'07*;22.1;11.0
2181;Totaal mannen en vrouwen;7;Middelbaar beroepsonderwijs;Alkmaar;2004/'05;0.2;13.0
2182;Totaal mannen en vrouwen;7;Middelbaar beroepsonderwijs;Alkmaar;2005/'06;0.2;15.0
2183;Totaal mannen en vrouwen;7;Middelbaar beroepsonderwijs;Alkmaar;2006/'07*;0.2;12.0
2184;Totaal mannen en vrouwen;7;Middelbaar beroepsonderwijs;Almelo;2004/'05;0.2;16.0
2185;Totaal mannen en vrouwen;7;Middelbaar beroepsonderwijs;Almelo;2005/'06;0.2;10.0
2186;Totaal mannen en vrouwen;7;Middelbaar beroepsonderwijs;Almelo;2006/'07*;0.2;8.0
2187;Totaal mannen en vrouwen;7;Middelbaar beroepsonderwijs;Almere;2004/'05;0.3;12.0
2188;Totaal mannen en vrouwen;7;Middelbaar beroepsonderwijs;Almere;2005/'06;0.4;10.0
2189;Totaal mannen en vrouwen;7;Middelbaar beroepsonderwijs;Almere;2006/'07*;0.4;12.0
2190;Totaal mannen en vrouwen;7;Middelbaar beroepsonderwijs;Alphen aan den Rijn;2004/'05;0.1;10.0
2191;Totaal mannen en vrouwen;7;Middelbaar beroepsonderwijs;Alphen aan den Rijn;2005/'06;0.1;14.0
2192;Totaal mannen en vrouwen;7;Middelbaar beroepsonderwijs;Alphen aan den Rijn;2006/'07*;0.1;13.0
2193;Totaal mannen en vrouwen;7;Middelbaar beroepsonderwijs;Amersfoort;2004/'05;0.2;16.0
2194;Totaal mannen en vrouwen;7;Middelbaar beroepsonderwijs;Amersfoort;2005/'06;0.2;12.0
2195;Totaal mannen en vrouwen;7;Middelbaar beroepsonderwijs;Amersfoort;2006/'07*;0.2;13.0
2196;Totaal mannen en vrouwen;7;Middelbaar beroepsonderwijs;Amstelveen;2004/'05;0.1;16.0
2197;Totaal mannen en vrouwen;7;Middelbaar beroepsonderwijs;Amstelveen;2005/'06;0.1;13.0
2198;Totaal mannen en vrouwen;7;Middelbaar beroepsonderwijs;Amstelveen;2006/'07*;0.1;
2199;Totaal mannen en vrouwen;7;Middelbaar beroepsonderwijs;Amsterdam;2004/'05;0.7;16.0
2200;Totaal mannen en vrouwen;7;Middelbaar beroepsonderwijs;Amsterdam;2005/'06;0.7;16.0
2201;Totaal mannen en vrouwen;7;Middelbaar beroepsonderwijs;Amsterdam;2006/'07*;0.7;16.0
2202;Totaal mannen en vrouwen;7;Middelbaar beroepsonderwijs;Apeldoorn;2004/'05;0.2;7.0
2203;Totaal mannen en vrouwen;7;Middelbaar beroepsonderwijs;Apeldoorn;2005/'06;0.2;10.0
2204;Totaal mannen en vrouwen;7;Middelbaar beroepsonderwijs;Apeldoorn;2006/'07*;0.2;9.0
2205;Totaal mannen en vrouwen;7;Middelbaar beroepsonderwijs;Arnhem;2004/'05;0.2;15.0
2206;Totaal mannen en vrouwen;7;Middelbaar beroepsonderwijs;Arnhem;2005/'06;0.2;12.0
2207;Totaal mannen en vrouwen;7;Middelbaar beroepsonderwijs;Arnhem;2006/'07*;0.3;8.0
2208;Totaal mannen en vrouwen;7;Middelbaar beroepsonderwijs;Assen;2004/'05;0.1;14.0
2209;Totaal mannen en vrouwen;7;Middelbaar beroepsonderwijs;Assen;2005/'06;0.1;8.0
2210;Totaal mannen en vrouwen;7;Middelbaar beroepsonderwijs;Assen;2006/'07*;0.1;11.0
2211;Totaal mannen en vrouwen;7;Middelbaar beroepsonderwijs;Barneveld;2004/'05;0.0;
2212;Totaal mannen en vrouwen;7;Middelbaar beroepsonderwijs;Barneveld;2005/'06;0.0;
2213;Totaal mannen en vrouwen;7;Middelbaar beroepsonderwijs;Barneveld;2006/'07*;0.0;
2214;Totaal mannen en vrouwen;7;Middelbaar beroepsonderwijs;Bergen op Zoom;2004/'05;0.1;13.0
2215;Totaal mannen en vrouwen;7;Middelbaar beroepsonderwijs;Bergen op Zoom;2005/'06;0.1;15.0
2216;Totaal mannen en vrouwen;7;Middelbaar beroepsonderwijs;Bergen op Zoom;2006/'07*;0.1;
2217;Totaal mannen en vrouwen;7;Middelbaar beroepsonderwijs;Breda;2004/'05;0.2;11.0
2218;Totaal mannen en vrouwen;7;Middelbaar beroepsonderwijs;Breda;2005/'06;0.2;13.0
2219;Totaal mannen en vrouwen;7;Middelbaar beroepsonderwijs;Breda;2006/'07*;0.2;13.0
2220;Totaal mannen en vrouwen;7;Middelbaar beroepsonderwijs;Capelle aan den IJssel;2004/'05;0.1;12.0
2221;Totaal mannen en vrouwen;7;Middelbaar beroepsonderwijs;Capelle aan den IJssel;2005/'06;0.1;18.0
2222;Totaal mannen en vrouwen;7;Middelbaar beroepsonderwijs;Capelle aan den IJssel;2006/'07*;0.1;14.0
2223;Totaal mannen en vrouwen;7;Middelbaar beroepsonderwijs;Delft;2004/'05;0.1;
2224;Totaal mannen en vrouwen;7;Middelbaar beroepsonderwijs;Delft;2005/'06;0.1;10.0
2225;Totaal mannen en vrouwen;7;Middelbaar beroepsonderwijs;Delft;2006/'07*;0.1;13.0
2226;Totaal mannen en vrouwen;7;Middelbaar beroepsonderwijs;Deventer;2004/'05;0.1;9.0
2227;Totaal mannen en vrouwen;7;Middelbaar beroepsonderwijs;Deventer;2005/'06;0.2;10.0
2228;Totaal mannen en vrouwen;7;Middelbaar beroepsonderwijs;Deventer;2006/'07*;0.2;10.0
2229;Totaal mannen en vrouwen;7;Middelbaar beroepsonderwijs;Doetinchem;2004/'05;0.1;
2230;Totaal mannen en vrouwen;7;Middelbaar beroepsonderwijs;Doetinchem;2005/'06;0.1;14.0
2231;Totaal mannen en vrouwen;7;Middelbaar beroepsonderwijs;Doetinchem;2006/'07*;0.1;13.0
2232;Totaal mannen en vrouwen;7;Middelbaar beroepsonderwijs;Dordrecht;2004/'05;0.2;17.0
2233;Totaal mannen en vrouwen;7;Middelbaar beroepsonderwijs;Dordrecht;2005/'06;0.2;10.0
2234;Totaal mannen en vrouwen;7;Middelbaar beroepsonderwijs;Dordrecht;2006/'07*;0.2;13.0
2235;Totaal mannen en vrouwen;7;Middelbaar beroepsonderwijs;Ede;2004/'05;0.1;10.0
2236;Totaal mannen en vrouwen;7;Middelbaar beroepsonderwijs;Ede;2005/'06;0.1;13.0
2237;Totaal mannen en vrouwen;7;Middelbaar beroepsonderwijs;Ede;2006/'07*;0.1;11.0
2238;Totaal mannen en vrouwen;7;Middelbaar beroepsonderwijs;Eindhoven;2004/'05;0.3;13.0
2239;Totaal mannen en vrouwen;7;Middelbaar beroepsonderwijs;Eindhoven;2005/'06;0.3;11.0
2240;Totaal mannen en vrouwen;7;Middelbaar beroepsonderwijs;Eindhoven;2006/'07*;0.4;9.0
2241;Totaal mannen en vrouwen;7;Middelbaar beroepsonderwijs;Emmen;2004/'05;0.1;11.0
2242;Totaal mannen en vrouwen;7;Middelbaar beroepsonderwijs;Emmen;2005/'06;0.2;14.0
2243;Totaal mannen en vrouwen;7;Middelbaar beroepsonderwijs;Emmen;2006/'07*;0.2;16.0
2244;Totaal mannen en vrouwen;7;Middelbaar beroepsonderwijs;Enschede;2004/'05;0.2;14.0
2245;Totaal mannen en vrouwen;7;Middelbaar beroepsonderwijs;Enschede;2005/'06;0.3;12.0
2246;Totaal mannen en vrouwen;7;Middelbaar beroepsonderwijs;Enschede;2006/'07*;0.3;15.0
2247;Totaal mannen en vrouwen;7;Middelbaar beroepsonderwijs;Gouda;2004/'05;0.1;16.0
2248;Totaal mannen en vrouwen;7;Middelbaar beroepsonderwijs;Gouda;2005/'06;0.1;
2249;Totaal mannen en vrouwen;7;Middelbaar beroepsonderwijs;Gouda;2006/'07*;0.1;17.0
2250;Totaal mannen en vrouwen;7;Middelbaar beroepsonderwijs;'s-Gravenhage (gemeente);2004/'05;0.3;12.0
2251;Totaal mannen en vrouwen;7;Middelbaar beroepsonderwijs;'s-Gravenhage (gemeente);2005/'06;0.5;17.0
2252;Totaal mannen en vrouwen;7;Middelbaar beroepsonderwijs;'s-Gravenhage (gemeente);2006/'07*;0.5;16.0
2253;Totaal mannen en vrouwen;7;Middelbaar beroepsonderwijs;Groningen (gemeente);2004/'05;0.2;12.0
2254;Totaal mannen en vrouwen;7;Middelbaar beroepsonderwijs;Groningen (gemeente);2005/'06;0.3;12.0
2255;Totaal mannen en vrouwen;7;Middelbaar beroepsonderwijs;Groningen (gemeente);2006/'07*;0.3;12.0
2256;Totaal mannen en vrouwen;7;Middelbaar beroepsonderwijs;Haarlem;2004/'05;0.1;14.0
2257;Totaal mannen en vrouwen;7;Middelbaar beroepsonderwijs;Haarlem;2005/'06;0.1;16.0
2258;Totaal mannen en vrouwen;7;Middelbaar beroepsonderwijs;Haarlem;2006/'07*;0.1;19.0
2259;Totaal mannen en vrouwen;7;Middelbaar beroepsonderwijs;Haarlemmermeer;2004/'05;0.2;12.0
2260;Totaal mannen en vrouwen;7;Middelbaar beroepsonderwijs;Haarlemmermeer;2005/'06;0.2;18.0
2261;Totaal mannen en vrouwen;7;Middelbaar beroepsonderwijs;Haarlemmermeer;2006/'07*;0.2;11.0
2262;Totaal mannen en vrouwen;7;Middelbaar beroepsonderwijs;Hardenberg;2004/'05;0.0;
2263;Totaal mannen en vrouwen;7;Middelbaar beroepsonderwijs;Hardenberg;2005/'06;0.0;
2264;Totaal mannen en vrouwen;7;Middelbaar beroepsonderwijs;Hardenberg;2006/'07*;0.0;
2265;Totaal mannen en vrouwen;7;Middelbaar beroepsonderwijs;Heerlen;2004/'05;0.2;15.0
2266;Totaal mannen en vrouwen;7;Middelbaar beroepsonderwijs;Heerlen;2005/'06;0.3;14.0
2267;Totaal mannen en vrouwen;7;Middelbaar beroepsonderwijs;Heerlen;2006/'07*;0.2;14.0
2268;Totaal mannen en vrouwen;7;Middelbaar beroepsonderwijs;Den Helder;2004/'05;0.1;17.0
2269;Totaal mannen en vrouwen;7;Middelbaar beroepsonderwijs;Den Helder;2005/'06;0.1;15.0
2270;Totaal mannen en vrouwen;7;Middelbaar beroepsonderwijs;Den Helder;2006/'07*;0.1;10.0
2271;Totaal mannen en vrouwen;7;Middelbaar beroepsonderwijs;Helmond;2004/'05;0.1;19.0
2272;Totaal mannen en vrouwen;7;Middelbaar beroepsonderwijs;Helmond;2005/'06;0.2;13.0
2273;Totaal mannen en vrouwen;7;Middelbaar beroepsonderwijs;Helmond;2006/'07*;0.1;12.0
2274;Totaal mannen en vrouwen;7;Middelbaar beroepsonderwijs;Hengelo (O.);2004/'05;0.2;12.0
2275;Totaal mannen en vrouwen;7;Middelbaar beroepsonderwijs;Hengelo (O.);2005/'06;0.2;10.0
2276;Totaal mannen en vrouwen;7;Middelbaar beroepsonderwijs;Hengelo (O.);2006/'07*;0.2;8.0
2277;Totaal mannen en vrouwen;7;Middelbaar beroepsonderwijs;'s-Hertogenbosch;2004/'05;0.2;15.0
2278;Totaal mannen en vrouwen;7;Middelbaar beroepsonderwijs;'s-Hertogenbosch;2005/'06;0.2;12.0
2279;Totaal mannen en vrouwen;7;Middelbaar beroepsonderwijs;'s-Hertogenbosch;2006/'07*;0.2;13.0
2280;Totaal mannen en vrouwen;7;Middelbaar beroepsonderwijs;Hilversum;2004/'05;0.1;15.0
2281;Totaal mannen en vrouwen;7;Middelbaar beroepsonderwijs;Hilversum;2005/'06;0.1;
2282;Totaal mannen en vrouwen;7;Middelbaar beroepsonderwijs;Hilversum;2006/'07*;0.1;20.0
2283;Totaal mannen en vrouwen;7;Middelbaar beroepsonderwijs;Hoogeveen;2004/'05;0.1;
2284;Totaal mannen en vrouwen;7;Middelbaar beroepsonderwijs;Hoogeveen;2005/'06;0.1;12.0
2285;Totaal mannen en vrouwen;7;Middelbaar beroepsonderwijs;Hoogeveen;2006/'07*;0.1;13.0
2286;Totaal mannen en vrouwen;7;Middelbaar beroepsonderwijs;Hoorn;2004/'05;0.1;18.0
2287;Totaal mannen en vrouwen;7;Middelbaar beroepsonderwijs;Hoorn;2005/'06;0.1;18.0
2288;Totaal mannen en vrouwen;7;Middelbaar beroepsonderwijs;Hoorn;2006/'07*;0.1;14.0
2289;Totaal mannen en vrouwen;7;Middelbaar beroepsonderwijs;Kerkrade;2004/'05;0.2;17.0
2290;Totaal mannen en vrouwen;7;Middelbaar beroepsonderwijs;Kerkrade;2005/'06;0.2;14.0
2291;Totaal mannen en vrouwen;7;Middelbaar beroepsonderwijs;Kerkrade;2006/'07*;0.2;10.0
2292;Totaal mannen en vrouwen;7;Middelbaar beroepsonderwijs;Leeuwarden;2004/'05;0.2;11.0
2293;Totaal mannen en vrouwen;7;Middelbaar beroepsonderwijs;Leeuwarden;2005/'06;0.2;13.0
2294;Totaal mannen en vrouwen;7;Middelbaar beroepsonderwijs;Leeuwarden;2006/'07*;0.2;14.0
2295;Totaal mannen en vrouwen;7;Middelbaar beroepsonderwijs;Leiden;2004/'05;0.1;
2296;Totaal mannen en vrouwen;7;Middelbaar beroepsonderwijs;Leiden;2005/'06;0.1;12.0
2297;Totaal mannen en vrouwen;7;Middelbaar beroepsonderwijs;Leiden;2006/'07*;0.1;
2298;Totaal mannen en vrouwen;7;Middelbaar beroepsonderwijs;Leidschendam-Voorburg;2004/'05;0.1;
2299;Totaal mannen en vrouwen;7;Middelbaar beroepsonderwijs;Leidschendam-Voorburg;2005/'06;0.1;
2300;Totaal mannen en vrouwen;7;Middelbaar beroepsonderwijs;Leidschendam-Voorburg;2006/'07*;0.1;
2301;Totaal mannen en vrouwen;7;Middelbaar beroepsonderwijs;Lelystad;2004/'05;0.1;10.0
2302;Totaal mannen en vrouwen;7;Middelbaar beroepsonderwijs;Lelystad;2005/'06;0.2;8.0
2303;Totaal mannen en vrouwen;7;Middelbaar beroepsonderwijs;Lelystad;2006/'07*;0.2;11.0
2304;Totaal mannen en vrouwen;7;Middelbaar beroepsonderwijs;Maastricht;2004/'05;0.2;13.0
2305;Totaal mannen en vrouwen;7;Middelbaar beroepsonderwijs;Maastricht;2005/'06;0.2;9.0
2306;Totaal mannen en vrouwen;7;Middelbaar beroepsonderwijs;Maastricht;2006/'07*;0.2;14.0
2307;Totaal mannen en vrouwen;7;Middelbaar beroepsonderwijs;Nieuwegein;2004/'05;0.1;16.0
2308;Totaal mannen en vrouwen;7;Middelbaar beroepsonderwijs;Nieuwegein;2005/'06;0.1;
2309;Totaal mannen en vrouwen;7;Middelbaar beroepsonderwijs;Nieuwegein;2006/'07*;0.1;9.0
2310;Totaal mannen en vrouwen;7;Middelbaar beroepsonderwijs;Nijmegen;2004/'05;0.2;20.0
2311;Totaal mannen en vrouwen;7;Middelbaar beroepsonderwijs;Nijmegen;2005/'06;0.2;13.0
2312;Totaal mannen en vrouwen;7;Middelbaar beroepsonderwijs;Nijmegen;2006/'07*;0.3;10.0
2313;Totaal mannen en vrouwen;7;Middelbaar beroepsonderwijs;Oosterhout;2004/'05;0.1;18.0
2314;Totaal mannen en vrouwen;7;Middelbaar beroepsonderwijs;Oosterhout;2005/'06;0.1;
2315;Totaal mannen en vrouwen;7;Middelbaar beroepsonderwijs;Oosterhout;2006/'07*;0.1;
2316;Totaal mannen en vrouwen;7;Middelbaar beroepsonderwijs;Oss;2004/'05;0.1;23.0
2317;Totaal mannen en vrouwen;7;Middelbaar beroepsonderwijs;Oss;2005/'06;0.1;11.0
2318;Totaal mannen en vrouwen;7;Middelbaar beroepsonderwijs;Oss;2006/'07*;0.1;15.0
2319;Totaal mannen en vrouwen;7;Middelbaar beroepsonderwijs;Purmerend;2004/'05;0.1;11.0
2320;Totaal mannen en vrouwen;7;Middelbaar beroepsonderwijs;Purmerend;2005/'06;0.1;8.0
2321;Totaal mannen en vrouwen;7;Middelbaar beroepsonderwijs;Purmerend;2006/'07*;0.1;9.0
2322;Totaal mannen en vrouwen;7;Middelbaar beroepsonderwijs;Roosendaal;2004/'05;0.1;16.0
2323;Totaal mannen en vrouwen;7;Middelbaar beroepsonderwijs;Roosendaal;2005/'06;0.1;13.0
2324;Totaal mannen en vrouwen;7;Middelbaar beroepsonderwijs;Roosendaal;2006/'07*;0.1;17.0
2325;Totaal mannen en vrouwen;7;Middelbaar beroepsonderwijs;Rotterdam;2004/'05;0.8;18.0
2326;Totaal mannen en vrouwen;7;Middelbaar beroepsonderwijs;Rotterdam;2005/'06;0.9;14.0
2327;Totaal mannen en vrouwen;7;Middelbaar beroepsonderwijs;Rotterdam;2006/'07*;0.9;13.0
2328;Totaal mannen en vrouwen;7;Middelbaar beroepsonderwijs;Schiedam;2004/'05;0.1;24.0
2329;Totaal mannen en vrouwen;7;Middelbaar beroepsonderwijs;Schiedam;2005/'06;0.1;13.0
2330;Totaal mannen en vrouwen;7;Middelbaar beroepsonderwijs;Schiedam;2006/'07*;0.1;11.0
2331;Totaal mannen en vrouwen;7;Middelbaar beroepsonderwijs;Sittard-Geleen;2004/'05;0.2;15.0
2332;Totaal mannen en vrouwen;7;Middelbaar beroepsonderwijs;Sittard-Geleen;2005/'06;0.2;12.0
