ID;Geslacht;Peilleeftijd;Migratieachtergrond;BurgerlijkeStaat;Perioden;AantalPersonen_1;OpgebouwdeJaarlijkseAanspraken_2;TeBereikenJaarlijkseAanspraken_3;Vervangingspercentage_4;OpgebouwdeJaarlijkseAanspraken_5;TeBereikenJaarlijkseAanspraken_6;Vervangingspercentage_7;Vermogen_8;OpgebouwdeJaarlijkseAanspraken_9;TeBereikenJaarlijkseAanspraken_10;Vervangingspercentage_11
538;Totaal mannen en vrouwen;20 jaar;Westerse migratieachtergrond;Niet-gehuwd;2013;18200;1000.0;12700.0;;;;;1.0;;;
539;Totaal mannen en vrouwen;20 jaar;Westerse migratieachtergrond;Niet-gehuwd;2014;19100;1000.0;12700.0;;;;;1.0;;;
540;Totaal mannen en vrouwen;20 jaar;Niet-westerse migratieachtergrond;Totaal burgerlijke staat;2005;31900;1000.0;10900.0;;;;;1.0;;;
541;Totaal mannen en vrouwen;20 jaar;Niet-westerse migratieachtergrond;Totaal burgerlijke staat;2006;30300;1000.0;11200.0;;;;;1.0;;;
542;Totaal mannen en vrouwen;20 jaar;Niet-westerse migratieachtergrond;Totaal burgerlijke staat;2007;30250;1100.0;11600.0;;;;;2.0;;;
543;Totaal mannen en vrouwen;20 jaar;Niet-westerse migratieachtergrond;Totaal burgerlijke staat;2008;31750;1100.0;11900.0;;;;;7.0;;;
544;Totaal mannen en vrouwen;20 jaar;Niet-westerse migratieachtergrond;Totaal burgerlijke staat;2009;32700;1200.0;12500.0;;;;;2.0;;;
545;Totaal mannen en vrouwen;20 jaar;Niet-westerse migratieachtergrond;Totaal burgerlijke staat;2010;34000;1200.0;12600.0;;;;;1.0;;;
546;Totaal mannen en vrouwen;20 jaar;Niet-westerse migratieachtergrond;Totaal burgerlijke staat;2011;33750;1200.0;12900.0;;;;;1.0;;;
547;Totaal mannen en vrouwen;20 jaar;Niet-westerse migratieachtergrond;Totaal burgerlijke staat;2012;34450;1200.0;13000.0;;;;;1.0;;;
548;Totaal mannen en vrouwen;20 jaar;Niet-westerse migratieachtergrond;Totaal burgerlijke staat;2013;33650;1200.0;13100.0;;;;;0.0;;;
549;Totaal mannen en vrouwen;20 jaar;Niet-westerse migratieachtergrond;Totaal burgerlijke staat;2014;34450;1200.0;13100.0;;;;;1.0;;;
550;Totaal mannen en vrouwen;20 jaar;Niet-westerse migratieachtergrond;Ongehuwd;2005;30150;1000.0;11100.0;;;;;1.0;;;
551;Totaal mannen en vrouwen;20 jaar;Niet-westerse migratieachtergrond;Ongehuwd;2006;29250;1100.0;11200.0;;;;;1.0;;;
552;Totaal mannen en vrouwen;20 jaar;Niet-westerse migratieachtergrond;Ongehuwd;2007;29500;1100.0;11600.0;;;;;1.0;;;
553;Totaal mannen en vrouwen;20 jaar;Niet-westerse migratieachtergrond;Ongehuwd;2008;31000;1100.0;12000.0;;;;;7.0;;;
554;Totaal mannen en vrouwen;20 jaar;Niet-westerse migratieachtergrond;Ongehuwd;2009;31850;1200.0;12600.0;;;;;2.0;;;
555;Totaal mannen en vrouwen;20 jaar;Niet-westerse migratieachtergrond;Ongehuwd;2010;33200;1200.0;12700.0;;;;;1.0;;;
556;Totaal mannen en vrouwen;20 jaar;Niet-westerse migratieachtergrond;Ongehuwd;2011;33100;1200.0;12900.0;;;;;1.0;;;
557;Totaal mannen en vrouwen;20 jaar;Niet-westerse migratieachtergrond;Ongehuwd;2012;33850;1200.0;13100.0;;;;;1.0;;;
558;Totaal mannen en vrouwen;20 jaar;Niet-westerse migratieachtergrond;Ongehuwd;2013;33150;1200.0;13100.0;;;;;0.0;;;
559;Totaal mannen en vrouwen;20 jaar;Niet-westerse migratieachtergrond;Ongehuwd;2014;33950;1200.0;13100.0;;;;;1.0;;;
560;Totaal mannen en vrouwen;20 jaar;Niet-westerse migratieachtergrond;Gehuwd;2005;1750;600.0;8600.0;;;;;6.0;;;
561;Totaal mannen en vrouwen;20 jaar;Niet-westerse migratieachtergrond;Gehuwd;2006;1000;800.0;9000.0;;;;;7.0;;;
562;Totaal mannen en vrouwen;20 jaar;Niet-westerse migratieachtergrond;Gehuwd;2007;750;900.0;9500.0;;;;;5.0;;;
563;Totaal mannen en vrouwen;20 jaar;Niet-westerse migratieachtergrond;Gehuwd;2008;750;900.0;10100.0;;;;;12.0;;;
564;Totaal mannen en vrouwen;20 jaar;Niet-westerse migratieachtergrond;Gehuwd;2009;850;900.0;10500.0;;;;;4.0;;;
565;Totaal mannen en vrouwen;20 jaar;Niet-westerse migratieachtergrond;Gehuwd;2010;800;900.0;10600.0;;;;;4.0;;;
566;Totaal mannen en vrouwen;20 jaar;Niet-westerse migratieachtergrond;Gehuwd;2011;650;1000.0;10700.0;;;;;5.0;;;
567;Totaal mannen en vrouwen;20 jaar;Niet-westerse migratieachtergrond;Gehuwd;2012;600;900.0;10700.0;;;;;4.0;;;
568;Totaal mannen en vrouwen;20 jaar;Niet-westerse migratieachtergrond;Gehuwd;2013;500;1000.0;10500.0;;;;;3.0;;;
569;Totaal mannen en vrouwen;20 jaar;Niet-westerse migratieachtergrond;Gehuwd;2014;500;1000.0;10700.0;;;;;2.0;;;
570;Totaal mannen en vrouwen;20 jaar;Niet-westerse migratieachtergrond;Verweduwd;2005;0;;;;;;;;;;
571;Totaal mannen en vrouwen;20 jaar;Niet-westerse migratieachtergrond;Verweduwd;2006;0;0.0;0.0;;;;;0.0;;;
572;Totaal mannen en vrouwen;20 jaar;Niet-westerse migratieachtergrond;Verweduwd;2007;0;0.0;0.0;;;;;0.0;;;
573;Totaal mannen en vrouwen;20 jaar;Niet-westerse migratieachtergrond;Verweduwd;2008;0;;;;;;;;;;
574;Totaal mannen en vrouwen;20 jaar;Niet-westerse migratieachtergrond;Verweduwd;2009;0;;;;;;;;;;
575;Totaal mannen en vrouwen;20 jaar;Niet-westerse migratieachtergrond;Verweduwd;2010;0;;;;;;;;;;
576;Totaal mannen en vrouwen;20 jaar;Niet-westerse migratieachtergrond;Verweduwd;2011;0;0.0;0.0;;;;;0.0;;;
577;Totaal mannen en vrouwen;20 jaar;Niet-westerse migratieachtergrond;Verweduwd;2012;0;;;;;;;;;;
578;Totaal mannen en vrouwen;20 jaar;Niet-westerse migratieachtergrond;Verweduwd;2013;0;;;;;;;;;;
579;Totaal mannen en vrouwen;20 jaar;Niet-westerse migratieachtergrond;Verweduwd;2014;0;;;;;;;;;;
580;Totaal mannen en vrouwen;20 jaar;Niet-westerse migratieachtergrond;Gescheiden;2005;50;1100.0;10900.0;;;;;0.0;;;
581;Totaal mannen en vrouwen;20 jaar;Niet-westerse migratieachtergrond;Gescheiden;2006;50;1000.0;11200.0;;;;;6.0;;;
582;Totaal mannen en vrouwen;20 jaar;Niet-westerse migratieachtergrond;Gescheiden;2007;0;;;;;;;;;;
583;Totaal mannen en vrouwen;20 jaar;Niet-westerse migratieachtergrond;Gescheiden;2008;0;;;;;;;;;;
584;Totaal mannen en vrouwen;20 jaar;Niet-westerse migratieachtergrond;Gescheiden;2009;0;;;;;;;;;;
585;Totaal mannen en vrouwen;20 jaar;Niet-westerse migratieachtergrond;Gescheiden;2010;50;1200.0;12500.0;;;;;8.0;;;
586;Totaal mannen en vrouwen;20 jaar;Niet-westerse migratieachtergrond;Gescheiden;2011;50;1200.0;12500.0;;;;;0.0;;;
587;Totaal mannen en vrouwen;20 jaar;Niet-westerse migratieachtergrond;Gescheiden;2012;0;;;;;;;;;;
588;Totaal mannen en vrouwen;20 jaar;Niet-westerse migratieachtergrond;Gescheiden;2013;0;;;;;;;;;;
589;Totaal mannen en vrouwen;20 jaar;Niet-westerse migratieachtergrond;Gescheiden;2014;0;;;;;;;;;;
590;Totaal mannen en vrouwen;20 jaar;Niet-westerse migratieachtergrond;Niet-gehuwd;2005;30150;1000.0;11100.0;;;;;1.0;;;
591;Totaal mannen en vrouwen;20 jaar;Niet-westerse migratieachtergrond;Niet-gehuwd;2006;29300;1100.0;11200.0;;;;;1.0;;;
592;Totaal mannen en vrouwen;20 jaar;Niet-westerse migratieachtergrond;Niet-gehuwd;2007;29500;1100.0;11600.0;;;;;1.0;;;
593;Totaal mannen en vrouwen;20 jaar;Niet-westerse migratieachtergrond;Niet-gehuwd;2008;31000;1100.0;12000.0;;;;;7.0;;;
594;Totaal mannen en vrouwen;20 jaar;Niet-westerse migratieachtergrond;Niet-gehuwd;2009;31850;1200.0;12600.0;;;;;2.0;;;
595;Totaal mannen en vrouwen;20 jaar;Niet-westerse migratieachtergrond;Niet-gehuwd;2010;33200;1200.0;12700.0;;;;;1.0;;;
596;Totaal mannen en vrouwen;20 jaar;Niet-westerse migratieachtergrond;Niet-gehuwd;2011;33100;1200.0;12900.0;;;;;1.0;;;
597;Totaal mannen en vrouwen;20 jaar;Niet-westerse migratieachtergrond;Niet-gehuwd;2012;33850;1200.0;13100.0;;;;;1.0;;;
598;Totaal mannen en vrouwen;20 jaar;Niet-westerse migratieachtergrond;Niet-gehuwd;2013;33200;1200.0;13100.0;;;;;0.0;;;
599;Totaal mannen en vrouwen;20 jaar;Niet-westerse migratieachtergrond;Niet-gehuwd;2014;33950;1200.0;13100.0;;;;;1.0;;;
600;Totaal mannen en vrouwen;30 jaar;Totaal;Totaal burgerlijke staat;2005;201850;2500.0;9000.0;39.0;1100.0;9600.0;41.0;31.0;3600.0;18600.0;80.0
601;Totaal mannen en vrouwen;30 jaar;Totaal;Totaal burgerlijke staat;2006;198700;2600.0;9200.0;36.0;1200.0;11400.0;45.0;31.0;3800.0;20600.0;81.0
602;Totaal mannen en vrouwen;30 jaar;Totaal;Totaal burgerlijke staat;2007;196000;2700.0;9500.0;36.0;1400.0;12600.0;48.0;31.0;4100.0;22100.0;84.0
603;Totaal mannen en vrouwen;30 jaar;Totaal;Totaal burgerlijke staat;2008;199550;2700.0;9800.0;35.0;1400.0;13300.0;48.0;28.0;4100.0;23100.0;83.0
604;Totaal mannen en vrouwen;30 jaar;Totaal;Totaal burgerlijke staat;2009;199250;2900.0;10200.0;36.0;1200.0;11200.0;40.0;22.0;4100.0;21400.0;76.0
605;Totaal mannen en vrouwen;30 jaar;Totaal;Totaal burgerlijke staat;2010;206300;2900.0;10300.0;37.0;1200.0;10800.0;38.0;20.0;4100.0;21100.0;75.0
606;Totaal mannen en vrouwen;30 jaar;Totaal;Totaal burgerlijke staat;2011;203650;3000.0;10500.0;37.0;1100.0;10700.0;37.0;19.0;4100.0;21200.0;74.0
607;Totaal mannen en vrouwen;30 jaar;Totaal;Totaal burgerlijke staat;2012;198950;3000.0;10700.0;38.0;1100.0;10300.0;36.0;16.0;4100.0;21000.0;74.0
608;Totaal mannen en vrouwen;30 jaar;Totaal;Totaal burgerlijke staat;2013;197800;3000.0;10700.0;41.0;1100.0;8800.0;33.0;13.0;4100.0;19500.0;74.0
609;Totaal mannen en vrouwen;30 jaar;Totaal;Totaal burgerlijke staat;2014;203700;3000.0;10700.0;40.0;1100.0;8700.0;33.0;14.0;4100.0;19400.0;73.0
610;Totaal mannen en vrouwen;30 jaar;Totaal;Ongehuwd;2005;120650;2700.0;9700.0;39.0;1100.0;10100.0;41.0;25.0;3800.0;19800.0;80.0
611;Totaal mannen en vrouwen;30 jaar;Totaal;Ongehuwd;2006;121300;2800.0;9800.0;37.0;1100.0;11900.0;45.0;26.0;3900.0;21700.0;82.0
612;Totaal mannen en vrouwen;30 jaar;Totaal;Ongehuwd;2007;120150;2900.0;10100.0;36.0;1400.0;13200.0;48.0;26.0;4300.0;23300.0;84.0
613;Totaal mannen en vrouwen;30 jaar;Totaal;Ongehuwd;2008;124000;2900.0;10400.0;36.0;1400.0;13800.0;48.0;25.0;4300.0;24200.0;84.0
614;Totaal mannen en vrouwen;30 jaar;Totaal;Ongehuwd;2009;124250;3100.0;10800.0;37.0;1200.0;11900.0;41.0;20.0;4300.0;22700.0;78.0
615;Totaal mannen en vrouwen;30 jaar;Totaal;Ongehuwd;2010;130000;3100.0;10900.0;38.0;1100.0;11300.0;39.0;18.0;4200.0;22200.0;77.0
616;Totaal mannen en vrouwen;30 jaar;Totaal;Ongehuwd;2011;129450;3100.0;11200.0;38.0;1100.0;11100.0;38.0;17.0;4200.0;22300.0;76.0
617;Totaal mannen en vrouwen;30 jaar;Totaal;Ongehuwd;2012;128000;3100.0;11300.0;39.0;1100.0;10600.0;36.0;15.0;4200.0;21900.0;75.0
618;Totaal mannen en vrouwen;30 jaar;Totaal;Ongehuwd;2013;128750;3200.0;11300.0;42.0;1100.0;8900.0;33.0;12.0;4300.0;20200.0;75.0
619;Totaal mannen en vrouwen;30 jaar;Totaal;Ongehuwd;2014;134000;3200.0;11300.0;42.0;1100.0;8800.0;33.0;13.0;4300.0;20100.0;75.0
620;Totaal mannen en vrouwen;30 jaar;Totaal;Gehuwd;2005;75850;2200.0;8000.0;37.0;1200.0;9100.0;42.0;41.0;3400.0;17100.0;79.0
621;Totaal mannen en vrouwen;30 jaar;Totaal;Gehuwd;2006;72450;2300.0;8100.0;35.0;1300.0;10700.0;46.0;40.0;3600.0;18800.0;81.0
622;Totaal mannen en vrouwen;30 jaar;Totaal;Gehuwd;2007;70050;2300.0;8400.0;35.0;1500.0;11900.0;49.0;39.0;3800.0;20300.0;84.0
623;Totaal mannen en vrouwen;30 jaar;Totaal;Gehuwd;2008;69650;2400.0;8600.0;34.0;1500.0;12600.0;49.0;34.0;3900.0;21200.0;83.0
624;Totaal mannen en vrouwen;30 jaar;Totaal;Gehuwd;2009;69550;2500.0;9000.0;34.0;1300.0;10300.0;39.0;26.0;3800.0;19300.0;73.0
625;Totaal mannen en vrouwen;30 jaar;Totaal;Gehuwd;2010;70850;2500.0;9100.0;34.0;1300.0;10300.0;38.0;24.0;3800.0;19400.0;72.0
626;Totaal mannen en vrouwen;30 jaar;Totaal;Gehuwd;2011;69050;2600.0;9300.0;34.0;1200.0;10200.0;38.0;23.0;3800.0;19500.0;72.0
627;Totaal mannen en vrouwen;30 jaar;Totaal;Gehuwd;2012;65900;2600.0;9400.0;34.0;1200.0;10100.0;37.0;21.0;3800.0;19500.0;71.0
628;Totaal mannen en vrouwen;30 jaar;Totaal;Gehuwd;2013;64000;2600.0;9400.0;37.0;1300.0;8700.0;34.0;16.0;3900.0;18100.0;71.0
629;Totaal mannen en vrouwen;30 jaar;Totaal;Gehuwd;2014;64550;2600.0;9400.0;36.0;1300.0;8800.0;34.0;17.0;3900.0;18200.0;70.0
630;Totaal mannen en vrouwen;30 jaar;Totaal;Verweduwd;2005;150;2400.0;10100.0;46.0;1000.0;4100.0;19.0;38.0;3400.0;14200.0;65.0
631;Totaal mannen en vrouwen;30 jaar;Totaal;Verweduwd;2006;150;2400.0;10000.0;50.0;900.0;3800.0;19.0;33.0;3300.0;13800.0;69.0
632;Totaal mannen en vrouwen;30 jaar;Totaal;Verweduwd;2007;150;2700.0;10600.0;41.0;1100.0;7200.0;28.0;42.0;3800.0;17800.0;69.0
633;Totaal mannen en vrouwen;30 jaar;Totaal;Verweduwd;2008;150;2700.0;11000.0;43.0;900.0;6300.0;24.0;36.0;3600.0;17300.0;67.0
634;Totaal mannen en vrouwen;30 jaar;Totaal;Verweduwd;2009;150;2800.0;11300.0;52.0;1000.0;6500.0;30.0;33.0;3800.0;17800.0;82.0
635;Totaal mannen en vrouwen;30 jaar;Totaal;Verweduwd;2010;100;2700.0;11500.0;58.0;1000.0;5900.0;30.0;32.0;3700.0;17400.0;88.0
636;Totaal mannen en vrouwen;30 jaar;Totaal;Verweduwd;2011;100;3000.0;11800.0;55.0;900.0;5800.0;27.0;32.0;3900.0;17600.0;82.0
637;Totaal mannen en vrouwen;30 jaar;Totaal;Verweduwd;2012;100;2900.0;11800.0;60.0;800.0;4800.0;24.0;28.0;3700.0;16600.0;84.0
638;Totaal mannen en vrouwen;30 jaar;Totaal;Verweduwd;2013;100;3200.0;12200.0;76.0;800.0;4400.0;27.0;25.0;4000.0;16600.0;103.0
639;Totaal mannen en vrouwen;30 jaar;Totaal;Verweduwd;2014;100;3000.0;12000.0;64.0;1500.0;6500.0;35.0;22.0;4500.0;18500.0;99.0
640;Totaal mannen en vrouwen;30 jaar;Totaal;Gescheiden;2005;5200;2700.0;9900.0;52.0;800.0;6100.0;32.0;17.0;3500.0;16000.0;84.0
641;Totaal mannen en vrouwen;30 jaar;Totaal;Gescheiden;2006;4850;2800.0;10100.0;50.0;900.0;7500.0;37.0;16.0;3700.0;17600.0;87.0
642;Totaal mannen en vrouwen;30 jaar;Totaal;Gescheiden;2007;5700;2900.0;10500.0;48.0;1100.0;9200.0;42.0;19.0;4000.0;19700.0;90.0
643;Totaal mannen en vrouwen;30 jaar;Totaal;Gescheiden;2008;5750;3000.0;10800.0;46.0;1200.0;9900.0;42.0;20.0;4200.0;20700.0;88.0
644;Totaal mannen en vrouwen;30 jaar;Totaal;Gescheiden;2009;5350;3100.0;11200.0;48.0;800.0;6700.0;29.0;14.0;3900.0;17900.0;77.0
645;Totaal mannen en vrouwen;30 jaar;Totaal;Gescheiden;2010;5250;3100.0;11400.0;48.0;800.0;6600.0;28.0;13.0;3900.0;18000.0;76.0
646;Totaal mannen en vrouwen;30 jaar;Totaal;Gescheiden;2011;5000;3200.0;11600.0;48.0;800.0;6700.0;28.0;12.0;4000.0;18300.0;76.0
647;Totaal mannen en vrouwen;30 jaar;Totaal;Gescheiden;2012;4950;3300.0;11800.0;49.0;900.0;6600.0;27.0;10.0;4200.0;18400.0;76.0
648;Totaal mannen en vrouwen;30 jaar;Totaal;Gescheiden;2013;4950;3300.0;11800.0;53.0;900.0;5700.0;25.0;9.0;4200.0;17500.0;78.0
649;Totaal mannen en vrouwen;30 jaar;Totaal;Gescheiden;2014;5050;3300.0;11800.0;53.0;1000.0;5700.0;26.0;9.0;4300.0;17500.0;79.0
650;Totaal mannen en vrouwen;30 jaar;Totaal;Niet-gehuwd;2005;126000;2700.0;9700.0;39.0;1100.0;9900.0;40.0;25.0;3800.0;19600.0;79.0
651;Totaal mannen en vrouwen;30 jaar;Totaal;Niet-gehuwd;2006;126250;2800.0;9800.0;37.0;1100.0;11800.0;45.0;25.0;3900.0;21600.0;82.0
652;Totaal mannen en vrouwen;30 jaar;Totaal;Niet-gehuwd;2007;126000;2900.0;10100.0;37.0;1400.0;13000.0;47.0;26.0;4300.0;23100.0;84.0
653;Totaal mannen en vrouwen;30 jaar;Totaal;Niet-gehuwd;2008;129900;2900.0;10400.0;36.0;1400.0;13600.0;48.0;25.0;4300.0;24000.0;84.0
654;Totaal mannen en vrouwen;30 jaar;Totaal;Niet-gehuwd;2009;129700;3100.0;10800.0;37.0;1100.0;11700.0;40.0;19.0;4200.0;22500.0;77.0
655;Totaal mannen en vrouwen;30 jaar;Totaal;Niet-gehuwd;2010;135400;3100.0;11000.0;38.0;1100.0;11100.0;38.0;18.0;4200.0;22100.0;76.0
656;Totaal mannen en vrouwen;30 jaar;Totaal;Niet-gehuwd;2011;134600;3200.0;11200.0;38.0;1000.0;10900.0;37.0;17.0;4200.0;22100.0;75.0
657;Totaal mannen en vrouwen;30 jaar;Totaal;Niet-gehuwd;2012;133050;3200.0;11300.0;39.0;1000.0;10400.0;36.0;14.0;4200.0;21700.0;75.0
658;Totaal mannen en vrouwen;30 jaar;Totaal;Niet-gehuwd;2013;133800;3200.0;11300.0;42.0;1000.0;8800.0;33.0;12.0;4200.0;20100.0;75.0
659;Totaal mannen en vrouwen;30 jaar;Totaal;Niet-gehuwd;2014;139100;3200.0;11300.0;42.0;1100.0;8700.0;32.0;13.0;4300.0;20000.0;74.0
660;Totaal mannen en vrouwen;30 jaar;Nederlandse achtergrond;Totaal burgerlijke staat;2005;150850;2700.0;9200.0;36.0;1300.0;10700.0;42.0;36.0;4000.0;19900.0;78.0
661;Totaal mannen en vrouwen;30 jaar;Nederlandse achtergrond;Totaal burgerlijke staat;2006;148700;2800.0;9300.0;34.0;1300.0;12600.0;46.0;36.0;4100.0;21900.0;80.0
662;Totaal mannen en vrouwen;30 jaar;Nederlandse achtergrond;Totaal burgerlijke staat;2007;144100;2900.0;9600.0;34.0;1600.0;13900.0;49.0;36.0;4500.0;23500.0;83.0
663;Totaal mannen en vrouwen;30 jaar;Nederlandse achtergrond;Totaal burgerlijke staat;2008;144900;3000.0;9900.0;33.0;1700.0;14700.0;49.0;32.0;4700.0;24600.0;82.0
664;Totaal mannen en vrouwen;30 jaar;Nederlandse achtergrond;Totaal burgerlijke staat;2009;143300;3100.0;10400.0;34.0;1500.0;14100.0;46.0;26.0;4600.0;24500.0;80.0
665;Totaal mannen en vrouwen;30 jaar;Nederlandse achtergrond;Totaal burgerlijke staat;2010;147350;3100.0;10500.0;34.0;1500.0;13700.0;45.0;23.0;4600.0;24200.0;79.0
666;Totaal mannen en vrouwen;30 jaar;Nederlandse achtergrond;Totaal burgerlijke staat;2011;143600;3200.0;10700.0;34.0;1400.0;13700.0;44.0;22.0;4600.0;24400.0;78.0
667;Totaal mannen en vrouwen;30 jaar;Nederlandse achtergrond;Totaal burgerlijke staat;2012;138200;3200.0;10800.0;35.0;1500.0;13400.0;43.0;19.0;4700.0;24200.0;78.0
668;Totaal mannen en vrouwen;30 jaar;Nederlandse achtergrond;Totaal burgerlijke staat;2013;136450;3200.0;10800.0;37.0;1500.0;11500.0;40.0;16.0;4700.0;22300.0;77.0
669;Totaal mannen en vrouwen;30 jaar;Nederlandse achtergrond;Totaal burgerlijke staat;2014;140000;3200.0;10900.0;37.0;1500.0;11500.0;39.0;17.0;4700.0;22400.0;76.0
670;Totaal mannen en vrouwen;30 jaar;Nederlandse achtergrond;Ongehuwd;2005;92900;2900.0;9700.0;37.0;1200.0;11000.0;41.0;29.0;4100.0;20700.0;78.0
671;Totaal mannen en vrouwen;30 jaar;Nederlandse achtergrond;Ongehuwd;2006;93650;2900.0;9800.0;35.0;1300.0;13000.0;46.0;30.0;4200.0;22800.0;81.0
672;Totaal mannen en vrouwen;30 jaar;Nederlandse achtergrond;Ongehuwd;2007;91350;3000.0;10100.0;34.0;1500.0;14400.0;48.0;30.0;4500.0;24500.0;82.0
673;Totaal mannen en vrouwen;30 jaar;Nederlandse achtergrond;Ongehuwd;2008;92750;3100.0;10400.0;34.0;1600.0;15100.0;49.0;28.0;4700.0;25500.0;83.0
674;Totaal mannen en vrouwen;30 jaar;Nederlandse achtergrond;Ongehuwd;2009;92150;3300.0;10900.0;34.0;1400.0;14400.0;45.0;23.0;4700.0;25300.0;79.0
675;Totaal mannen en vrouwen;30 jaar;Nederlandse achtergrond;Ongehuwd;2010;95250;3300.0;11100.0;35.0;1400.0;13800.0;44.0;21.0;4700.0;24900.0;79.0
676;Totaal mannen en vrouwen;30 jaar;Nederlandse achtergrond;Ongehuwd;2011;93500;3400.0;11200.0;35.0;1300.0;13800.0;43.0;20.0;4700.0;25000.0;78.0
677;Totaal mannen en vrouwen;30 jaar;Nederlandse achtergrond;Ongehuwd;2012;90350;3400.0;11400.0;36.0;1300.0;13400.0;42.0;17.0;4700.0;24800.0;78.0
678;Totaal mannen en vrouwen;30 jaar;Nederlandse achtergrond;Ongehuwd;2013;90300;3400.0;11400.0;39.0;1400.0;11400.0;39.0;14.0;4800.0;22800.0;78.0
679;Totaal mannen en vrouwen;30 jaar;Nederlandse achtergrond;Ongehuwd;2014;93350;3400.0;11400.0;39.0;1400.0;11300.0;38.0;15.0;4800.0;22700.0;77.0
680;Totaal mannen en vrouwen;30 jaar;Nederlandse achtergrond;Gehuwd;2005;55000;2400.0;8200.0;35.0;1400.0;10200.0;44.0;49.0;3800.0;18400.0;79.0
681;Totaal mannen en vrouwen;30 jaar;Nederlandse achtergrond;Gehuwd;2006;52250;2500.0;8300.0;33.0;1500.0;12000.0;48.0;48.0;4000.0;20300.0;81.0
682;Totaal mannen en vrouwen;30 jaar;Nederlandse achtergrond;Gehuwd;2007;49400;2600.0;8500.0;32.0;1800.0;13300.0;50.0;47.0;4400.0;21800.0;82.0
683;Totaal mannen en vrouwen;30 jaar;Nederlandse achtergrond;Gehuwd;2008;48800;2600.0;8800.0;32.0;1800.0;14100.0;51.0;40.0;4400.0;22900.0;83.0
684;Totaal mannen en vrouwen;30 jaar;Nederlandse achtergrond;Gehuwd;2009;48100;2800.0;9200.0;32.0;1700.0;13800.0;48.0;32.0;4500.0;23000.0;80.0
685;Totaal mannen en vrouwen;30 jaar;Nederlandse achtergrond;Gehuwd;2010;49100;2800.0;9300.0;32.0;1700.0;13700.0;46.0;28.0;4500.0;23000.0;78.0
686;Totaal mannen en vrouwen;30 jaar;Nederlandse achtergrond;Gehuwd;2011;47250;2800.0;9500.0;32.0;1700.0;13700.0;46.0;26.0;4500.0;23200.0;78.0
687;Totaal mannen en vrouwen;30 jaar;Nederlandse achtergrond;Gehuwd;2012;45000;2900.0;9600.0;32.0;1700.0;13600.0;45.0;24.0;4600.0;23200.0;77.0
688;Totaal mannen en vrouwen;30 jaar;Nederlandse achtergrond;Gehuwd;2013;43250;2900.0;9600.0;34.0;1800.0;11900.0;42.0;19.0;4700.0;21500.0;76.0
689;Totaal mannen en vrouwen;30 jaar;Nederlandse achtergrond;Gehuwd;2014;43600;2900.0;9600.0;33.0;1800.0;12000.0;42.0;20.0;4700.0;21600.0;75.0
690;Totaal mannen en vrouwen;30 jaar;Nederlandse achtergrond;Verweduwd;2005;100;3200.0;10800.0;36.0;1800.0;6700.0;22.0;63.0;5000.0;17500.0;58.0
691;Totaal mannen en vrouwen;30 jaar;Nederlandse achtergrond;Verweduwd;2006;50;3200.0;10800.0;43.0;1300.0;6700.0;26.0;52.0;4500.0;17500.0;69.0
692;Totaal mannen en vrouwen;30 jaar;Nederlandse achtergrond;Verweduwd;2007;100;3300.0;11000.0;36.0;1700.0;9800.0;33.0;63.0;5000.0;20800.0;69.0
693;Totaal mannen en vrouwen;30 jaar;Nederlandse achtergrond;Verweduwd;2008;50;3400.0;11500.0;34.0;1500.0;10700.0;32.0;61.0;4900.0;22200.0;66.0
694;Totaal mannen en vrouwen;30 jaar;Nederlandse achtergrond;Verweduwd;2009;50;3600.0;12100.0;47.0;1900.0;10000.0;39.0;48.0;5500.0;22100.0;86.0
695;Totaal mannen en vrouwen;30 jaar;Nederlandse achtergrond;Verweduwd;2010;50;3700.0;12500.0;43.0;1900.0;11000.0;38.0;57.0;5600.0;23500.0;81.0
696;Totaal mannen en vrouwen;30 jaar;Nederlandse achtergrond;Verweduwd;2011;50;3700.0;12600.0;43.0;1600.0;9600.0;33.0;51.0;5300.0;22200.0;76.0
697;Totaal mannen en vrouwen;30 jaar;Nederlandse achtergrond;Verweduwd;2012;50;3700.0;12200.0;46.0;1700.0;9800.0;37.0;47.0;5400.0;22000.0;83.0
698;Totaal mannen en vrouwen;30 jaar;Nederlandse achtergrond;Verweduwd;2013;50;3800.0;12800.0;63.0;1400.0;7500.0;37.0;35.0;5200.0;20300.0;100.0
699;Totaal mannen en vrouwen;30 jaar;Nederlandse achtergrond;Verweduwd;2014;50;3800.0;12700.0;53.0;2700.0;11600.0;48.0;33.0;6500.0;24300.0;101.0
700;Totaal mannen en vrouwen;30 jaar;Nederlandse achtergrond;Gescheiden;2005;2850;3000.0;10100.0;49.0;1100.0;7500.0;36.0;23.0;4100.0;17600.0;85.0
701;Totaal mannen en vrouwen;30 jaar;Nederlandse achtergrond;Gescheiden;2006;2750;3100.0;10300.0;47.0;1100.0;8900.0;41.0;22.0;4200.0;19200.0;88.0
702;Totaal mannen en vrouwen;30 jaar;Nederlandse achtergrond;Gescheiden;2007;3300;3200.0;10600.0;44.0;1400.0;10900.0;45.0;25.0;4600.0;21500.0;89.0
