ID;Geslacht;BedrijfstakkenBranches;Peilmoment;Studiekenmerken;Persoonskenmerken;Perioden;UitstromersHoMetWerkTotaal_1;UitstromersHoMetWerkZonderDiploma_2;UitstromersHoMetWerkMetDiploma_3
1406;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Vooropleiding: Vwo;6;2012/'13;970.0;330.0;630.0
1407;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Vooropleiding: Vwo;6;2013/'14;1010.0;360.0;640.0
1408;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Vooropleiding: Vwo;7;2006/'07;25460.0;6090.0;19370.0
1409;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Vooropleiding: Vwo;7;2007/'08;23900.0;5910.0;18000.0
1410;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Vooropleiding: Vwo;7;2008/'09;23210.0;5530.0;17680.0
1411;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Vooropleiding: Vwo;7;2009/'10;22950.0;5470.0;17490.0
1412;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Vooropleiding: Vwo;7;2010/'11;25080.0;5650.0;19430.0
1413;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Vooropleiding: Vwo;7;2011/'12;28150.0;5820.0;22330.0
1414;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Vooropleiding: Vwo;7;2012/'13;24260.0;4210.0;20050.0
1415;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Vooropleiding: Vwo;7;2013/'14;25790.0;4550.0;21240.0
1416;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Vooropleiding: Vwo;8;2006/'07;2120.0;740.0;1380.0
1417;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Vooropleiding: Vwo;8;2007/'08;1940.0;670.0;1270.0
1418;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Vooropleiding: Vwo;8;2008/'09;1970.0;660.0;1310.0
1419;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Vooropleiding: Vwo;8;2009/'10;1970.0;630.0;1340.0
1420;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Vooropleiding: Vwo;8;2010/'11;2140.0;740.0;1390.0
1421;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Vooropleiding: Vwo;8;2011/'12;2380.0;740.0;1640.0
1422;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Vooropleiding: Vwo;8;2012/'13;1950.0;490.0;1460.0
1423;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Vooropleiding: Vwo;8;2013/'14;2300.0;610.0;1690.0
1424;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Vooropleiding: Vwo;9;2006/'07;2440.0;750.0;1690.0
1425;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Vooropleiding: Vwo;9;2007/'08;2240.0;670.0;1580.0
1426;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Vooropleiding: Vwo;9;2008/'09;2230.0;630.0;1590.0
1427;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Vooropleiding: Vwo;9;2009/'10;2100.0;590.0;1510.0
1428;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Vooropleiding: Vwo;9;2010/'11;2260.0;630.0;1630.0
1429;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Vooropleiding: Vwo;9;2011/'12;2700.0;710.0;1990.0
1430;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Vooropleiding: Vwo;9;2012/'13;2110.0;450.0;1670.0
1431;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Vooropleiding: Vwo;9;2013/'14;2190.0;490.0;1710.0
1432;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Vooropleiding: Vwo;Nationaliteit: Nederlands;2006/'07;29840.0;7520.0;22320.0
1433;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Vooropleiding: Vwo;Nationaliteit: Nederlands;2007/'08;27920.0;7180.0;20740.0
1434;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Vooropleiding: Vwo;Nationaliteit: Nederlands;2008/'09;27260.0;6770.0;20500.0
1435;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Vooropleiding: Vwo;Nationaliteit: Nederlands;2009/'10;26900.0;6650.0;20250.0
1436;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Vooropleiding: Vwo;Nationaliteit: Nederlands;2010/'11;29340.0;6980.0;22360.0
1437;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Vooropleiding: Vwo;Nationaliteit: Nederlands;2011/'12;33060.0;7220.0;25840.0
1438;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Vooropleiding: Vwo;Nationaliteit: Nederlands;2012/'13;28200.0;5120.0;23090.0
1439;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Vooropleiding: Vwo;Nationaliteit: Nederlands;2013/'14;30170.0;5610.0;24550.0
1440;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Vooropleiding: Vwo;Nationaliteit: EER;2006/'07;110.0;30.0;80.0
1441;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Vooropleiding: Vwo;Nationaliteit: EER;2007/'08;100.0;40.0;70.0
1442;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Vooropleiding: Vwo;Nationaliteit: EER;2008/'09;80.0;30.0;50.0
1443;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Vooropleiding: Vwo;Nationaliteit: EER;2009/'10;80.0;20.0;60.0
1444;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Vooropleiding: Vwo;Nationaliteit: EER;2010/'11;100.0;30.0;70.0
1445;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Vooropleiding: Vwo;Nationaliteit: EER;2011/'12;120.0;40.0;80.0
1446;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Vooropleiding: Vwo;Nationaliteit: EER;2012/'13;80.0;20.0;70.0
1447;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Vooropleiding: Vwo;Nationaliteit: EER;2013/'14;80.0;20.0;60.0
1448;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Vooropleiding: Vwo;Nationaliteit: Overig;2006/'07;80.0;40.0;40.0
1449;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Vooropleiding: Vwo;Nationaliteit: Overig;2007/'08;70.0;20.0;50.0
1450;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Vooropleiding: Vwo;Nationaliteit: Overig;2008/'09;60.0;20.0;40.0
1451;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Vooropleiding: Vwo;Nationaliteit: Overig;2009/'10;40.0;10.0;30.0
1452;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Vooropleiding: Vwo;Nationaliteit: Overig;2010/'11;40.0;20.0;20.0
1453;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Vooropleiding: Vwo;Nationaliteit: Overig;2011/'12;50.0;20.0;40.0
1454;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Vooropleiding: Vwo;Nationaliteit: Overig;2012/'13;30.0;10.0;20.0
1455;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Vooropleiding: Vwo;Nationaliteit: Overig;2013/'14;40.0;10.0;30.0
1456;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Vooropleiding: Overig;0;2006/'07;13530.0;5760.0;7770.0
1457;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Vooropleiding: Overig;0;2007/'08;13500.0;5760.0;7740.0
1458;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Vooropleiding: Overig;0;2008/'09;12010.0;4930.0;7080.0
1459;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Vooropleiding: Overig;0;2009/'10;13500.0;5450.0;8050.0
1460;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Vooropleiding: Overig;0;2010/'11;15880.0;6280.0;9590.0
1461;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Vooropleiding: Overig;0;2011/'12;12850.0;4940.0;7910.0
1462;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Vooropleiding: Overig;0;2012/'13;9000.0;3330.0;5660.0
1463;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Vooropleiding: Overig;0;2013/'14;8450.0;3150.0;5300.0
1464;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Vooropleiding: Overig;1;2006/'07;30.0;30.0;
1465;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Vooropleiding: Overig;1;2007/'08;30.0;30.0;0.0
1466;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Vooropleiding: Overig;1;2008/'09;30.0;30.0;0.0
1467;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Vooropleiding: Overig;1;2009/'10;50.0;50.0;
1468;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Vooropleiding: Overig;1;2010/'11;40.0;40.0;0.0
1469;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Vooropleiding: Overig;1;2011/'12;40.0;40.0;0.0
1470;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Vooropleiding: Overig;1;2012/'13;30.0;30.0;
1471;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Vooropleiding: Overig;1;2013/'14;20.0;20.0;
1472;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Vooropleiding: Overig;2;2006/'07;1080.0;660.0;420.0
1473;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Vooropleiding: Overig;2;2007/'08;970.0;580.0;390.0
1474;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Vooropleiding: Overig;2;2008/'09;800.0;470.0;330.0
1475;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Vooropleiding: Overig;2;2009/'10;940.0;520.0;430.0
1476;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Vooropleiding: Overig;2;2010/'11;1050.0;500.0;550.0
1477;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Vooropleiding: Overig;2;2011/'12;810.0;400.0;400.0
1478;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Vooropleiding: Overig;2;2012/'13;700.0;330.0;360.0
1479;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Vooropleiding: Overig;2;2013/'14;740.0;400.0;340.0
1480;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Vooropleiding: Overig;3;2006/'07;3020.0;1180.0;1840.0
1481;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Vooropleiding: Overig;3;2007/'08;3190.0;1270.0;1930.0
1482;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Vooropleiding: Overig;3;2008/'09;2610.0;900.0;1710.0
1483;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Vooropleiding: Overig;3;2009/'10;3110.0;1050.0;2060.0
1484;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Vooropleiding: Overig;3;2010/'11;3260.0;1040.0;2210.0
1485;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Vooropleiding: Overig;3;2011/'12;2380.0;710.0;1660.0
1486;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Vooropleiding: Overig;3;2012/'13;2040.0;600.0;1440.0
1487;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Vooropleiding: Overig;3;2013/'14;2200.0;630.0;1570.0
1488;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Vooropleiding: Overig;4;2006/'07;1480.0;650.0;830.0
1489;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Vooropleiding: Overig;4;2007/'08;1600.0;680.0;930.0
1490;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Vooropleiding: Overig;4;2008/'09;1530.0;630.0;900.0
1491;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Vooropleiding: Overig;4;2009/'10;2230.0;840.0;1390.0
1492;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Vooropleiding: Overig;4;2010/'11;3130.0;1170.0;1970.0
1493;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Vooropleiding: Overig;4;2011/'12;2580.0;1010.0;1570.0
1494;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Vooropleiding: Overig;4;2012/'13;1100.0;450.0;650.0
1495;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Vooropleiding: Overig;4;2013/'14;1100.0;400.0;700.0
1496;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Vooropleiding: Overig;5;2006/'07;2650.0;1130.0;1520.0
1497;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Vooropleiding: Overig;5;2007/'08;2750.0;1260.0;1500.0
1498;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Vooropleiding: Overig;5;2008/'09;2410.0;1080.0;1330.0
1499;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Vooropleiding: Overig;5;2009/'10;2630.0;1110.0;1520.0
1500;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Vooropleiding: Overig;5;2010/'11;3360.0;1520.0;1840.0
1501;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Vooropleiding: Overig;5;2011/'12;2700.0;1150.0;1550.0
1502;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Vooropleiding: Overig;5;2012/'13;1850.0;720.0;1130.0
1503;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Vooropleiding: Overig;5;2013/'14;1720.0;690.0;1030.0
1504;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Vooropleiding: Overig;6;2006/'07;5270.0;2110.0;3160.0
1505;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Vooropleiding: Overig;6;2007/'08;4960.0;1960.0;3000.0
1506;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Vooropleiding: Overig;6;2008/'09;4620.0;1810.0;2810.0
1507;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Vooropleiding: Overig;6;2009/'10;4540.0;1890.0;2650.0
1508;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Vooropleiding: Overig;6;2010/'11;5040.0;2020.0;3020.0
1509;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Vooropleiding: Overig;6;2011/'12;4350.0;1620.0;2730.0
1510;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Vooropleiding: Overig;6;2012/'13;3280.0;1210.0;2080.0
1511;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Vooropleiding: Overig;6;2013/'14;2680.0;1020.0;1660.0
1512;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Vooropleiding: Overig;7;2006/'07;8710.0;3630.0;5080.0
1513;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Vooropleiding: Overig;7;2007/'08;8390.0;3640.0;4750.0
1514;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Vooropleiding: Overig;7;2008/'09;7460.0;3100.0;4370.0
1515;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Vooropleiding: Overig;7;2009/'10;8560.0;3440.0;5120.0
1516;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Vooropleiding: Overig;7;2010/'11;10160.0;3920.0;6240.0
1517;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Vooropleiding: Overig;7;2011/'12;7380.0;2840.0;4540.0
1518;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Vooropleiding: Overig;7;2012/'13;4780.0;1900.0;2870.0
1519;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Vooropleiding: Overig;7;2013/'14;4130.0;1640.0;2490.0
1520;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Vooropleiding: Overig;8;2006/'07;2660.0;1330.0;1330.0
1521;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Vooropleiding: Overig;8;2007/'08;2820.0;1280.0;1540.0
1522;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Vooropleiding: Overig;8;2008/'09;2450.0;1140.0;1310.0
1523;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Vooropleiding: Overig;8;2009/'10;2570.0;1230.0;1340.0
1524;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Vooropleiding: Overig;8;2010/'11;2900.0;1430.0;1470.0
1525;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Vooropleiding: Overig;8;2011/'12;2720.0;1240.0;1470.0
1526;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Vooropleiding: Overig;8;2012/'13;1960.0;790.0;1170.0
1527;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Vooropleiding: Overig;8;2013/'14;1950.0;850.0;1100.0
1528;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Vooropleiding: Overig;9;2006/'07;2160.0;810.0;1350.0
1529;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Vooropleiding: Overig;9;2007/'08;2290.0;840.0;1450.0
1530;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Vooropleiding: Overig;9;2008/'09;2090.0;690.0;1400.0
1531;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Vooropleiding: Overig;9;2009/'10;2370.0;780.0;1600.0
1532;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Vooropleiding: Overig;9;2010/'11;2820.0;930.0;1890.0
1533;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Vooropleiding: Overig;9;2011/'12;2760.0;860.0;1900.0
1534;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Vooropleiding: Overig;9;2012/'13;2260.0;630.0;1630.0
1535;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Vooropleiding: Overig;9;2013/'14;2370.0;670.0;1710.0
1536;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Vooropleiding: Overig;Nationaliteit: Nederlands;2006/'07;11730.0;5200.0;6520.0
1537;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Vooropleiding: Overig;Nationaliteit: Nederlands;2007/'08;11400.0;5170.0;6230.0
1538;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Vooropleiding: Overig;Nationaliteit: Nederlands;2008/'09;10130.0;4430.0;5700.0
1539;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Vooropleiding: Overig;Nationaliteit: Nederlands;2009/'10;11440.0;4950.0;6490.0
1540;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Vooropleiding: Overig;Nationaliteit: Nederlands;2010/'11;13570.0;5730.0;7850.0
1541;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Vooropleiding: Overig;Nationaliteit: Nederlands;2011/'12;10210.0;4330.0;5880.0
1542;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Vooropleiding: Overig;Nationaliteit: Nederlands;2012/'13;6650.0;2840.0;3820.0
1543;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Vooropleiding: Overig;Nationaliteit: Nederlands;2013/'14;5980.0;2610.0;3370.0
1544;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Vooropleiding: Overig;Nationaliteit: EER;2006/'07;820.0;230.0;600.0
1545;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Vooropleiding: Overig;Nationaliteit: EER;2007/'08;880.0;260.0;630.0
1546;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Vooropleiding: Overig;Nationaliteit: EER;2008/'09;890.0;230.0;660.0
1547;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Vooropleiding: Overig;Nationaliteit: EER;2009/'10;1070.0;260.0;810.0
1548;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Vooropleiding: Overig;Nationaliteit: EER;2010/'11;1310.0;330.0;970.0
1549;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Vooropleiding: Overig;Nationaliteit: EER;2011/'12;1530.0;370.0;1160.0
1550;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Vooropleiding: Overig;Nationaliteit: EER;2012/'13;1410.0;300.0;1110.0
1551;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Vooropleiding: Overig;Nationaliteit: EER;2013/'14;1560.0;360.0;1210.0
1552;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Vooropleiding: Overig;Nationaliteit: Overig;2006/'07;980.0;330.0;650.0
1553;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Vooropleiding: Overig;Nationaliteit: Overig;2007/'08;1220.0;340.0;880.0
1554;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Vooropleiding: Overig;Nationaliteit: Overig;2008/'09;980.0;270.0;720.0
1555;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Vooropleiding: Overig;Nationaliteit: Overig;2009/'10;990.0;240.0;750.0
1556;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Vooropleiding: Overig;Nationaliteit: Overig;2010/'11;1000.0;230.0;770.0
1557;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Vooropleiding: Overig;Nationaliteit: Overig;2011/'12;1110.0;230.0;880.0
1558;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Vooropleiding: Overig;Nationaliteit: Overig;2012/'13;930.0;200.0;740.0
1559;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Vooropleiding: Overig;Nationaliteit: Overig;2013/'14;910.0;190.0;720.0
1560;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Studieduur: 4 jaar of korter;0;2006/'07;30450.0;0.0;30450.0
1561;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Studieduur: 4 jaar of korter;0;2007/'08;30090.0;0.0;30090.0
1562;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Studieduur: 4 jaar of korter;0;2008/'09;28520.0;0.0;28520.0
1563;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Studieduur: 4 jaar of korter;0;2009/'10;28610.0;0.0;28610.0
1564;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Studieduur: 4 jaar of korter;0;2010/'11;29860.0;0.0;29860.0
1565;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Studieduur: 4 jaar of korter;0;2011/'12;31440.0;0.0;31440.0
1566;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Studieduur: 4 jaar of korter;0;2012/'13;28650.0;0.0;28650.0
1567;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Studieduur: 4 jaar of korter;0;2013/'14;27500.0;0.0;27500.0
1568;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Studieduur: 4 jaar of korter;1;2006/'07;;0.0;
1569;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Studieduur: 4 jaar of korter;1;2007/'08;;0.0;
1570;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Studieduur: 4 jaar of korter;1;2008/'09;;0.0;
1571;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Studieduur: 4 jaar of korter;1;2009/'10;;0.0;
1572;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Studieduur: 4 jaar of korter;1;2010/'11;;0.0;
1573;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Studieduur: 4 jaar of korter;1;2011/'12;;0.0;
1574;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Studieduur: 4 jaar of korter;1;2012/'13;;0.0;
1575;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Studieduur: 4 jaar of korter;1;2013/'14;10.0;0.0;10.0
1576;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Studieduur: 4 jaar of korter;2;2006/'07;13820.0;0.0;13820.0
1577;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Studieduur: 4 jaar of korter;2;2007/'08;13880.0;0.0;13880.0
1578;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Studieduur: 4 jaar of korter;2;2008/'09;12830.0;0.0;12830.0
1579;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Studieduur: 4 jaar of korter;2;2009/'10;13030.0;0.0;13030.0
1580;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Studieduur: 4 jaar of korter;2;2010/'11;13690.0;0.0;13690.0
1581;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Studieduur: 4 jaar of korter;2;2011/'12;14660.0;0.0;14660.0
1582;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Studieduur: 4 jaar of korter;2;2012/'13;13940.0;0.0;13940.0
1583;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Studieduur: 4 jaar of korter;2;2013/'14;13260.0;0.0;13260.0
1584;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Studieduur: 4 jaar of korter;3;2006/'07;9700.0;0.0;9700.0
1585;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Studieduur: 4 jaar of korter;3;2007/'08;9670.0;0.0;9670.0
1586;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Studieduur: 4 jaar of korter;3;2008/'09;9320.0;0.0;9320.0
1587;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Studieduur: 4 jaar of korter;3;2009/'10;9580.0;0.0;9580.0
1588;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Studieduur: 4 jaar of korter;3;2010/'11;9890.0;0.0;9890.0
1589;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Studieduur: 4 jaar of korter;3;2011/'12;10580.0;0.0;10580.0
1590;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Studieduur: 4 jaar of korter;3;2012/'13;9550.0;0.0;9550.0
1591;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Studieduur: 4 jaar of korter;3;2013/'14;9380.0;0.0;9380.0
1592;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Studieduur: 4 jaar of korter;4;2006/'07;1430.0;0.0;1430.0
1593;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Studieduur: 4 jaar of korter;4;2007/'08;1440.0;0.0;1440.0
1594;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Studieduur: 4 jaar of korter;4;2008/'09;1420.0;0.0;1420.0
1595;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Studieduur: 4 jaar of korter;4;2009/'10;1440.0;0.0;1440.0
1596;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Studieduur: 4 jaar of korter;4;2010/'11;1610.0;0.0;1610.0
1597;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Studieduur: 4 jaar of korter;4;2011/'12;1660.0;0.0;1660.0
1598;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Studieduur: 4 jaar of korter;4;2012/'13;1540.0;0.0;1540.0
1599;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Studieduur: 4 jaar of korter;4;2013/'14;1530.0;0.0;1530.0
1600;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Studieduur: 4 jaar of korter;5;2006/'07;1970.0;0.0;1970.0
1601;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Studieduur: 4 jaar of korter;5;2007/'08;1830.0;0.0;1830.0
1602;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Studieduur: 4 jaar of korter;5;2008/'09;1820.0;0.0;1820.0
1603;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Studieduur: 4 jaar of korter;5;2009/'10;1750.0;0.0;1750.0
1604;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Studieduur: 4 jaar of korter;5;2010/'11;1730.0;0.0;1730.0
1605;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Studieduur: 4 jaar of korter;5;2011/'12;1770.0;0.0;1770.0
1606;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Studieduur: 4 jaar of korter;5;2012/'13;1530.0;0.0;1530.0
1607;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Studieduur: 4 jaar of korter;5;2013/'14;1410.0;0.0;1410.0
1608;Mannen en vrouwen;A-U Alle economische activiteiten ;1;Studieduur: 4 jaar of korter;6;2006/'07;3530.0;0.0;3530.0
