ID;Geslacht;Leeftijd;DiagnoseIndelingICD9;Perioden;TotaalOpnamen_1;TotaalOpnamenPer10000Inwoners_2;Dagopnamen_3;DagopnamenPer10000Inwoners_4;KlinischeOpnamen_5;KlinischeOpnamenPer10000Inwoners_6;VerpleegdagenVanKlinischeOpnamen_7;VerpleegdagenPer10000Inwoners_8;GemVerpleegduurPerKlinischeOpname_9
2307;Totaal mannen en vrouwen;Totaal alle leeftijden;079 Virusinfecties bij andere aand..;1984;;;;;908.0;0.6;8872.0;6.1;9.8
2308;Totaal mannen en vrouwen;Totaal alle leeftijden;079 Virusinfecties bij andere aand..;1985;;;;;989.0;0.7;9021.0;6.2;9.1
2309;Totaal mannen en vrouwen;Totaal alle leeftijden;079 Virusinfecties bij andere aand..;1986;;;;;1051.0;0.7;8979.0;6.2;8.5
2310;Totaal mannen en vrouwen;Totaal alle leeftijden;079 Virusinfecties bij andere aand..;1987;;;;;840.0;0.6;7068.0;4.8;8.4
2311;Totaal mannen en vrouwen;Totaal alle leeftijden;079 Virusinfecties bij andere aand..;1988;;;;;934.0;0.6;7571.0;5.1;8.1
2312;Totaal mannen en vrouwen;Totaal alle leeftijden;079 Virusinfecties bij andere aand..;1989;;;;;1076.0;0.7;8127.0;5.5;7.6
2313;Totaal mannen en vrouwen;Totaal alle leeftijden;079 Virusinfecties bij andere aand..;1990;;;;;991.0;0.7;7284.0;4.9;7.4
2314;Totaal mannen en vrouwen;Totaal alle leeftijden;079 Virusinfecties bij andere aand..;1991;;;;;1072.0;0.7;7860.0;5.2;7.3
2315;Totaal mannen en vrouwen;Totaal alle leeftijden;079 Virusinfecties bij andere aand..;1992;;;;;1128.0;0.7;8085.0;5.3;7.2
2316;Totaal mannen en vrouwen;Totaal alle leeftijden;079 Virusinfecties bij andere aand..;1993;1352.0;0.9;12.0;0.0;1340.0;0.9;9204.0;6.0;6.9
2317;Totaal mannen en vrouwen;Totaal alle leeftijden;079 Virusinfecties bij andere aand..;1994;1563.0;1.0;13.0;0.0;1550.0;1.0;9391.0;6.1;6.1
2318;Totaal mannen en vrouwen;Totaal alle leeftijden;079 Virusinfecties bij andere aand..;1995;1258.0;0.8;21.0;0.0;1237.0;0.8;7761.0;5.0;6.3
2319;Totaal mannen en vrouwen;Totaal alle leeftijden;079 Virusinfecties bij andere aand..;1996;1416.0;0.9;12.0;0.0;1404.0;0.9;8451.0;5.4;6.0
2320;Totaal mannen en vrouwen;Totaal alle leeftijden;079 Virusinfecties bij andere aand..;1997;1482.0;0.9;21.0;0.0;1461.0;0.9;8823.0;5.7;6.0
2321;Totaal mannen en vrouwen;Totaal alle leeftijden;079 Virusinfecties bij andere aand..;1998;2038.0;1.3;28.0;0.0;2010.0;1.3;11782.0;7.5;5.9
2322;Totaal mannen en vrouwen;Totaal alle leeftijden;079 Virusinfecties bij andere aand..;1999;1591.0;1.0;34.0;0.0;1557.0;1.0;8223.0;5.2;5.3
2323;Totaal mannen en vrouwen;Totaal alle leeftijden;079 Virusinfecties bij andere aand..;2000;1908.0;1.2;29.0;0.0;1879.0;1.2;10121.0;6.4;5.4
2324;Totaal mannen en vrouwen;Totaal alle leeftijden;079 Virusinfecties bij andere aand..;2001;1715.0;1.1;33.0;0.0;1682.0;1.0;8795.0;5.5;5.2
2325;Totaal mannen en vrouwen;Totaal alle leeftijden;079 Virusinfecties bij andere aand..;2002;2110.0;1.3;75.0;0.0;2035.0;1.3;9901.0;6.1;4.9
2326;Totaal mannen en vrouwen;Totaal alle leeftijden;079 Virusinfecties bij andere aand..;2003;1795.0;1.1;105.0;0.1;1690.0;1.0;8185.0;5.0;4.8
2327;Totaal mannen en vrouwen;Totaal alle leeftijden;079 Virusinfecties bij andere aand..;2004;1963.0;1.2;82.0;0.1;1881.0;1.2;9226.0;5.7;4.9
2328;Totaal mannen en vrouwen;Totaal alle leeftijden;079 Virusinfecties bij andere aand..;2005;2165.0;1.3;103.0;0.1;2062.0;1.3;9782.0;6.0;4.7
2329;Totaal mannen en vrouwen;Totaal alle leeftijden;079 Virusinfecties bij andere aand..;2006;2692.0;1.6;146.0;0.1;2546.0;1.6;11605.0;7.1;4.6
2330;Totaal mannen en vrouwen;Totaal alle leeftijden;079 Virusinfecties bij andere aand..;2007;2763.0;1.7;177.0;0.1;2586.0;1.6;11261.0;6.9;4.4
2331;Totaal mannen en vrouwen;Totaal alle leeftijden;079 Virusinfecties bij andere aand..;2008;3084.0;1.9;135.0;0.1;2949.0;1.8;13079.0;8.0;4.4
2332;Totaal mannen en vrouwen;Totaal alle leeftijden;079 Virusinfecties bij andere aand..;2009;3121.0;1.9;227.0;0.1;2894.0;1.8;11776.0;7.1;4.1
2333;Totaal mannen en vrouwen;Totaal alle leeftijden;079 Virusinfecties bij andere aand..;2010;3166.0;1.9;209.0;0.1;2957.0;1.8;12507.0;7.5;4.2
2334;Totaal mannen en vrouwen;Totaal alle leeftijden;079 Virusinfecties bij andere aand..;2011;2803.0;1.7;273.0;0.2;2530.0;1.5;9959.0;6.0;3.9
2335;Totaal mannen en vrouwen;Totaal alle leeftijden;079 Virusinfecties bij andere aand..;2012;2924.0;1.7;281.0;0.2;2643.0;1.6;9927.0;5.9;3.8
2336;Totaal mannen en vrouwen;Totaal alle leeftijden;080 Vlektyfus door luizen overgebr..;1981;;;;;;;;;
2337;Totaal mannen en vrouwen;Totaal alle leeftijden;080 Vlektyfus door luizen overgebr..;1982;;;;;;;;;
2338;Totaal mannen en vrouwen;Totaal alle leeftijden;080 Vlektyfus door luizen overgebr..;1983;;;;;;;;;
2339;Totaal mannen en vrouwen;Totaal alle leeftijden;080 Vlektyfus door luizen overgebr..;1984;;;;;;;;;
2340;Totaal mannen en vrouwen;Totaal alle leeftijden;080 Vlektyfus door luizen overgebr..;1985;;;;;;;;;
2341;Totaal mannen en vrouwen;Totaal alle leeftijden;080 Vlektyfus door luizen overgebr..;1986;;;;;;;;;
2342;Totaal mannen en vrouwen;Totaal alle leeftijden;080 Vlektyfus door luizen overgebr..;1987;;;;;;;;;
2343;Totaal mannen en vrouwen;Totaal alle leeftijden;080 Vlektyfus door luizen overgebr..;1988;;;;;;;;;
2344;Totaal mannen en vrouwen;Totaal alle leeftijden;080 Vlektyfus door luizen overgebr..;1989;;;;;;;;;
2345;Totaal mannen en vrouwen;Totaal alle leeftijden;080 Vlektyfus door luizen overgebr..;1990;;;;;;;;;
2346;Totaal mannen en vrouwen;Totaal alle leeftijden;080 Vlektyfus door luizen overgebr..;1991;;;;;;;;;
2347;Totaal mannen en vrouwen;Totaal alle leeftijden;080 Vlektyfus door luizen overgebr..;1992;;;;;;;;;
2348;Totaal mannen en vrouwen;Totaal alle leeftijden;080 Vlektyfus door luizen overgebr..;1993;;;;;;;;;
2349;Totaal mannen en vrouwen;Totaal alle leeftijden;080 Vlektyfus door luizen overgebr..;1994;;;;;;;;;
2350;Totaal mannen en vrouwen;Totaal alle leeftijden;080 Vlektyfus door luizen overgebr..;1995;;;;;;;;;
2351;Totaal mannen en vrouwen;Totaal alle leeftijden;080 Vlektyfus door luizen overgebr..;1996;;;;;;;;;
2352;Totaal mannen en vrouwen;Totaal alle leeftijden;080 Vlektyfus door luizen overgebr..;1997;;;;;;;;;
2353;Totaal mannen en vrouwen;Totaal alle leeftijden;080 Vlektyfus door luizen overgebr..;1998;;;;;;;;;
2354;Totaal mannen en vrouwen;Totaal alle leeftijden;080 Vlektyfus door luizen overgebr..;1999;;;;;;;;;
2355;Totaal mannen en vrouwen;Totaal alle leeftijden;080 Vlektyfus door luizen overgebr..;2000;;;;;;;;;
2356;Totaal mannen en vrouwen;Totaal alle leeftijden;080 Vlektyfus door luizen overgebr..;2001;;;;;;;;;
2357;Totaal mannen en vrouwen;Totaal alle leeftijden;080 Vlektyfus door luizen overgebr..;2002;;;;;;;;;
2358;Totaal mannen en vrouwen;Totaal alle leeftijden;080 Vlektyfus door luizen overgebr..;2003;;;;;;;;;
2359;Totaal mannen en vrouwen;Totaal alle leeftijden;080 Vlektyfus door luizen overgebr..;2004;;;;;;;;;
2360;Totaal mannen en vrouwen;Totaal alle leeftijden;080 Vlektyfus door luizen overgebr..;2005;;;;;;;;;
2361;Totaal mannen en vrouwen;Totaal alle leeftijden;080 Vlektyfus door luizen overgebr..;2006;;;;;;;;;
2362;Totaal mannen en vrouwen;Totaal alle leeftijden;080 Vlektyfus door luizen overgebr..;2007;;;;;;;;;
2363;Totaal mannen en vrouwen;Totaal alle leeftijden;080 Vlektyfus door luizen overgebr..;2008;;;;;;;;;
2364;Totaal mannen en vrouwen;Totaal alle leeftijden;080 Vlektyfus door luizen overgebr..;2009;;;;;;;;;
2365;Totaal mannen en vrouwen;Totaal alle leeftijden;080 Vlektyfus door luizen overgebr..;2010;;;;;;;;;
2366;Totaal mannen en vrouwen;Totaal alle leeftijden;080 Vlektyfus door luizen overgebr..;2011;;;;;;;;;
2367;Totaal mannen en vrouwen;Totaal alle leeftijden;080 Vlektyfus door luizen overgebr..;2012;;;;;;;;;
2368;Totaal mannen en vrouwen;Totaal alle leeftijden;081 Overige vormen van vlektyfus;1981;;;;;;;;;
2369;Totaal mannen en vrouwen;Totaal alle leeftijden;081 Overige vormen van vlektyfus;1982;;;;;;;;;
2370;Totaal mannen en vrouwen;Totaal alle leeftijden;081 Overige vormen van vlektyfus;1983;;;;;;;;;
2371;Totaal mannen en vrouwen;Totaal alle leeftijden;081 Overige vormen van vlektyfus;1984;;;;;;;;;
2372;Totaal mannen en vrouwen;Totaal alle leeftijden;081 Overige vormen van vlektyfus;1985;;;;;;;;;
2373;Totaal mannen en vrouwen;Totaal alle leeftijden;081 Overige vormen van vlektyfus;1986;;;;;;;;;
2374;Totaal mannen en vrouwen;Totaal alle leeftijden;081 Overige vormen van vlektyfus;1987;;;;;;;;;
2375;Totaal mannen en vrouwen;Totaal alle leeftijden;081 Overige vormen van vlektyfus;1988;;;;;;;;;
2376;Totaal mannen en vrouwen;Totaal alle leeftijden;081 Overige vormen van vlektyfus;1989;;;;;;;;;
2377;Totaal mannen en vrouwen;Totaal alle leeftijden;081 Overige vormen van vlektyfus;1990;;;;;;;;;
2378;Totaal mannen en vrouwen;Totaal alle leeftijden;081 Overige vormen van vlektyfus;1991;;;;;;;;;
2379;Totaal mannen en vrouwen;Totaal alle leeftijden;081 Overige vormen van vlektyfus;1992;;;;;;;;;
2380;Totaal mannen en vrouwen;Totaal alle leeftijden;081 Overige vormen van vlektyfus;1993;;;;;;;;;
2381;Totaal mannen en vrouwen;Totaal alle leeftijden;081 Overige vormen van vlektyfus;1994;;;;;;;;;
2382;Totaal mannen en vrouwen;Totaal alle leeftijden;081 Overige vormen van vlektyfus;1995;;;;;;;;;
2383;Totaal mannen en vrouwen;Totaal alle leeftijden;081 Overige vormen van vlektyfus;1996;;;;;;;;;
2384;Totaal mannen en vrouwen;Totaal alle leeftijden;081 Overige vormen van vlektyfus;1997;;;;;;;;;
2385;Totaal mannen en vrouwen;Totaal alle leeftijden;081 Overige vormen van vlektyfus;1998;;;;;;;;;
2386;Totaal mannen en vrouwen;Totaal alle leeftijden;081 Overige vormen van vlektyfus;1999;;;;;;;;;
2387;Totaal mannen en vrouwen;Totaal alle leeftijden;081 Overige vormen van vlektyfus;2000;;;;;;;;;
2388;Totaal mannen en vrouwen;Totaal alle leeftijden;081 Overige vormen van vlektyfus;2001;;;;;;;;;
2389;Totaal mannen en vrouwen;Totaal alle leeftijden;081 Overige vormen van vlektyfus;2002;;;;;;;;;
2390;Totaal mannen en vrouwen;Totaal alle leeftijden;081 Overige vormen van vlektyfus;2003;;;;;;;;;
2391;Totaal mannen en vrouwen;Totaal alle leeftijden;081 Overige vormen van vlektyfus;2004;;;;;;;;;
2392;Totaal mannen en vrouwen;Totaal alle leeftijden;081 Overige vormen van vlektyfus;2005;;;;;;;;;
2393;Totaal mannen en vrouwen;Totaal alle leeftijden;081 Overige vormen van vlektyfus;2006;;;;;;;;;
2394;Totaal mannen en vrouwen;Totaal alle leeftijden;081 Overige vormen van vlektyfus;2007;;;;;;;;;
2395;Totaal mannen en vrouwen;Totaal alle leeftijden;081 Overige vormen van vlektyfus;2008;;;;;;;;;
2396;Totaal mannen en vrouwen;Totaal alle leeftijden;081 Overige vormen van vlektyfus;2009;;;;;;;;;
2397;Totaal mannen en vrouwen;Totaal alle leeftijden;081 Overige vormen van vlektyfus;2010;;;;;;;;;
2398;Totaal mannen en vrouwen;Totaal alle leeftijden;081 Overige vormen van vlektyfus;2011;;;;;;;;;
2399;Totaal mannen en vrouwen;Totaal alle leeftijden;081 Overige vormen van vlektyfus;2012;;;;;;;;;
2400;Totaal mannen en vrouwen;Totaal alle leeftijden;082 Door teken overgebr. rickettsiosen;1981;;;;;;;;;
2401;Totaal mannen en vrouwen;Totaal alle leeftijden;082 Door teken overgebr. rickettsiosen;1982;;;;;5.0;0.0;85.0;0.1;17.0
2402;Totaal mannen en vrouwen;Totaal alle leeftijden;082 Door teken overgebr. rickettsiosen;1983;;;;;;;;;
2403;Totaal mannen en vrouwen;Totaal alle leeftijden;082 Door teken overgebr. rickettsiosen;1984;;;;;6.0;0.0;106.0;0.1;17.7
2404;Totaal mannen en vrouwen;Totaal alle leeftijden;082 Door teken overgebr. rickettsiosen;1985;;;;;;;;;
2405;Totaal mannen en vrouwen;Totaal alle leeftijden;082 Door teken overgebr. rickettsiosen;1986;;;;;5.0;0.0;44.0;0.0;8.8
2406;Totaal mannen en vrouwen;Totaal alle leeftijden;082 Door teken overgebr. rickettsiosen;1987;;;;;;;;;
2407;Totaal mannen en vrouwen;Totaal alle leeftijden;082 Door teken overgebr. rickettsiosen;1988;;;;;;;;;
2408;Totaal mannen en vrouwen;Totaal alle leeftijden;082 Door teken overgebr. rickettsiosen;1989;;;;;;;;;
2409;Totaal mannen en vrouwen;Totaal alle leeftijden;082 Door teken overgebr. rickettsiosen;1990;;;;;7.0;0.0;64.0;0.0;9.1
2410;Totaal mannen en vrouwen;Totaal alle leeftijden;082 Door teken overgebr. rickettsiosen;1991;;;;;;;;;
2411;Totaal mannen en vrouwen;Totaal alle leeftijden;082 Door teken overgebr. rickettsiosen;1992;;;;;;;;;
2412;Totaal mannen en vrouwen;Totaal alle leeftijden;082 Door teken overgebr. rickettsiosen;1993;;;;;;;;;
2413;Totaal mannen en vrouwen;Totaal alle leeftijden;082 Door teken overgebr. rickettsiosen;1994;;;;;;;;;
2414;Totaal mannen en vrouwen;Totaal alle leeftijden;082 Door teken overgebr. rickettsiosen;1995;;;;;;;;;
2415;Totaal mannen en vrouwen;Totaal alle leeftijden;082 Door teken overgebr. rickettsiosen;1996;;;;;;;;;
2416;Totaal mannen en vrouwen;Totaal alle leeftijden;082 Door teken overgebr. rickettsiosen;1997;;;;;;;;;
2417;Totaal mannen en vrouwen;Totaal alle leeftijden;082 Door teken overgebr. rickettsiosen;1998;;;;;;;;;
2418;Totaal mannen en vrouwen;Totaal alle leeftijden;082 Door teken overgebr. rickettsiosen;1999;;;;;;;;;
2419;Totaal mannen en vrouwen;Totaal alle leeftijden;082 Door teken overgebr. rickettsiosen;2000;;;;;;;;;
2420;Totaal mannen en vrouwen;Totaal alle leeftijden;082 Door teken overgebr. rickettsiosen;2001;;;;;;;;;
2421;Totaal mannen en vrouwen;Totaal alle leeftijden;082 Door teken overgebr. rickettsiosen;2002;;;;;;;;;
2422;Totaal mannen en vrouwen;Totaal alle leeftijden;082 Door teken overgebr. rickettsiosen;2003;;;;;;;;;
2423;Totaal mannen en vrouwen;Totaal alle leeftijden;082 Door teken overgebr. rickettsiosen;2004;;;;;;;;;
2424;Totaal mannen en vrouwen;Totaal alle leeftijden;082 Door teken overgebr. rickettsiosen;2005;;;;;;;;;
2425;Totaal mannen en vrouwen;Totaal alle leeftijden;082 Door teken overgebr. rickettsiosen;2006;;;;;;;;;
2426;Totaal mannen en vrouwen;Totaal alle leeftijden;082 Door teken overgebr. rickettsiosen;2007;;;;;;;;;
2427;Totaal mannen en vrouwen;Totaal alle leeftijden;082 Door teken overgebr. rickettsiosen;2008;;;;;;;;;
2428;Totaal mannen en vrouwen;Totaal alle leeftijden;082 Door teken overgebr. rickettsiosen;2009;;;;;;;;;
2429;Totaal mannen en vrouwen;Totaal alle leeftijden;082 Door teken overgebr. rickettsiosen;2010;;;;;;;;;
2430;Totaal mannen en vrouwen;Totaal alle leeftijden;082 Door teken overgebr. rickettsiosen;2011;;;;;;;;;
2431;Totaal mannen en vrouwen;Totaal alle leeftijden;082 Door teken overgebr. rickettsiosen;2012;;;;;;;;;
2432;Totaal mannen en vrouwen;Totaal alle leeftijden;083 Overige rickettsiosen;1981;;;;;8.0;0.0;260.0;0.2;32.5
2433;Totaal mannen en vrouwen;Totaal alle leeftijden;083 Overige rickettsiosen;1982;;;;;7.0;0.0;134.0;0.1;19.1
2434;Totaal mannen en vrouwen;Totaal alle leeftijden;083 Overige rickettsiosen;1983;;;;;22.0;0.0;591.0;0.4;26.9
2435;Totaal mannen en vrouwen;Totaal alle leeftijden;083 Overige rickettsiosen;1984;;;;;20.0;0.0;284.0;0.2;14.2
2436;Totaal mannen en vrouwen;Totaal alle leeftijden;083 Overige rickettsiosen;1985;;;;;12.0;0.0;222.0;0.2;18.5
2437;Totaal mannen en vrouwen;Totaal alle leeftijden;083 Overige rickettsiosen;1986;;;;;22.0;0.0;321.0;0.2;14.6
2438;Totaal mannen en vrouwen;Totaal alle leeftijden;083 Overige rickettsiosen;1987;;;;;16.0;0.0;225.0;0.2;14.1
2439;Totaal mannen en vrouwen;Totaal alle leeftijden;083 Overige rickettsiosen;1988;;;;;15.0;0.0;307.0;0.2;20.5
2440;Totaal mannen en vrouwen;Totaal alle leeftijden;083 Overige rickettsiosen;1989;;;;;14.0;0.0;220.0;0.1;15.7
2441;Totaal mannen en vrouwen;Totaal alle leeftijden;083 Overige rickettsiosen;1990;;;;;10.0;0.0;114.0;0.1;11.4
2442;Totaal mannen en vrouwen;Totaal alle leeftijden;083 Overige rickettsiosen;1991;;;;;12.0;0.0;175.0;0.1;14.6
2443;Totaal mannen en vrouwen;Totaal alle leeftijden;083 Overige rickettsiosen;1992;;;;;12.0;0.0;198.0;0.1;16.5
2444;Totaal mannen en vrouwen;Totaal alle leeftijden;083 Overige rickettsiosen;1993;11.0;0.0;;;11.0;0.0;95.0;0.1;8.6
2445;Totaal mannen en vrouwen;Totaal alle leeftijden;083 Overige rickettsiosen;1994;14.0;0.0;;;14.0;0.0;235.0;0.2;16.8
2446;Totaal mannen en vrouwen;Totaal alle leeftijden;083 Overige rickettsiosen;1995;8.0;0.0;;;8.0;0.0;128.0;0.1;16.0
2447;Totaal mannen en vrouwen;Totaal alle leeftijden;083 Overige rickettsiosen;1996;17.0;0.0;;;17.0;0.0;346.0;0.2;20.4
2448;Totaal mannen en vrouwen;Totaal alle leeftijden;083 Overige rickettsiosen;1997;11.0;0.0;;;11.0;0.0;97.0;0.1;8.8
2449;Totaal mannen en vrouwen;Totaal alle leeftijden;083 Overige rickettsiosen;1998;10.0;0.0;;;10.0;0.0;96.0;0.1;9.6
2450;Totaal mannen en vrouwen;Totaal alle leeftijden;083 Overige rickettsiosen;1999;17.0;0.0;;;17.0;0.0;121.0;0.1;7.1
2451;Totaal mannen en vrouwen;Totaal alle leeftijden;083 Overige rickettsiosen;2000;;;;;;;;;
2452;Totaal mannen en vrouwen;Totaal alle leeftijden;083 Overige rickettsiosen;2001;9.0;0.0;;;9.0;0.0;124.0;0.1;13.8
2453;Totaal mannen en vrouwen;Totaal alle leeftijden;083 Overige rickettsiosen;2002;18.0;0.0;;;18.0;0.0;206.0;0.1;11.4
2454;Totaal mannen en vrouwen;Totaal alle leeftijden;083 Overige rickettsiosen;2003;13.0;0.0;;;13.0;0.0;136.0;0.1;10.5
2455;Totaal mannen en vrouwen;Totaal alle leeftijden;083 Overige rickettsiosen;2004;10.0;0.0;;;10.0;0.0;100.0;0.1;10.0
2456;Totaal mannen en vrouwen;Totaal alle leeftijden;083 Overige rickettsiosen;2005;9.0;0.0;;;8.0;0.0;59.0;0.0;7.4
2457;Totaal mannen en vrouwen;Totaal alle leeftijden;083 Overige rickettsiosen;2006;10.0;0.0;;;8.0;0.0;57.0;0.0;7.1
2458;Totaal mannen en vrouwen;Totaal alle leeftijden;083 Overige rickettsiosen;2007;23.0;0.0;;;22.0;0.0;203.0;0.1;9.2
2459;Totaal mannen en vrouwen;Totaal alle leeftijden;083 Overige rickettsiosen;2008;109.0;0.1;47.0;0.0;62.0;0.0;559.0;0.3;9.0
2460;Totaal mannen en vrouwen;Totaal alle leeftijden;083 Overige rickettsiosen;2009;191.0;0.1;9.0;0.0;182.0;0.1;1650.0;1.0;9.1
2461;Totaal mannen en vrouwen;Totaal alle leeftijden;083 Overige rickettsiosen;2010;85.0;0.1;17.0;0.0;68.0;0.0;578.0;0.3;8.5
2462;Totaal mannen en vrouwen;Totaal alle leeftijden;083 Overige rickettsiosen;2011;45.0;0.0;;;42.0;0.0;474.0;0.3;11.3
2463;Totaal mannen en vrouwen;Totaal alle leeftijden;083 Overige rickettsiosen;2012;47.0;0.0;6.0;0.0;41.0;0.0;519.0;0.3;12.7
2464;Totaal mannen en vrouwen;Totaal alle leeftijden;084 Malaria;1981;;;;;125.0;0.1;1119.0;0.8;8.9
2465;Totaal mannen en vrouwen;Totaal alle leeftijden;084 Malaria;1982;;;;;135.0;0.1;1423.0;1.0;10.5
2466;Totaal mannen en vrouwen;Totaal alle leeftijden;084 Malaria;1983;;;;;140.0;0.1;1213.0;0.8;8.7
2467;Totaal mannen en vrouwen;Totaal alle leeftijden;084 Malaria;1984;;;;;125.0;0.1;1036.0;0.7;8.3
2468;Totaal mannen en vrouwen;Totaal alle leeftijden;084 Malaria;1985;;;;;156.0;0.1;1290.0;0.9;8.3
2469;Totaal mannen en vrouwen;Totaal alle leeftijden;084 Malaria;1986;;;;;180.0;0.1;1321.0;0.9;7.3
2470;Totaal mannen en vrouwen;Totaal alle leeftijden;084 Malaria;1987;;;;;163.0;0.1;1215.0;0.8;7.5
2471;Totaal mannen en vrouwen;Totaal alle leeftijden;084 Malaria;1988;;;;;246.0;0.2;1838.0;1.2;7.5
2472;Totaal mannen en vrouwen;Totaal alle leeftijden;084 Malaria;1989;;;;;272.0;0.2;1997.0;1.3;7.3
2473;Totaal mannen en vrouwen;Totaal alle leeftijden;084 Malaria;1990;;;;;320.0;0.2;2245.0;1.5;7.0
2474;Totaal mannen en vrouwen;Totaal alle leeftijden;084 Malaria;1991;;;;;354.0;0.2;2406.0;1.6;6.8
2475;Totaal mannen en vrouwen;Totaal alle leeftijden;084 Malaria;1992;;;;;287.0;0.2;1799.0;1.2;6.3
2476;Totaal mannen en vrouwen;Totaal alle leeftijden;084 Malaria;1993;270.0;0.2;5.0;0.0;265.0;0.2;1608.0;1.1;6.1
2477;Totaal mannen en vrouwen;Totaal alle leeftijden;084 Malaria;1994;295.0;0.2;;;292.0;0.2;2199.0;1.4;7.5
2478;Totaal mannen en vrouwen;Totaal alle leeftijden;084 Malaria;1995;362.0;0.2;;;359.0;0.2;2056.0;1.3;5.7
2479;Totaal mannen en vrouwen;Totaal alle leeftijden;084 Malaria;1996;327.0;0.2;;;324.0;0.2;2008.0;1.3;6.2
2480;Totaal mannen en vrouwen;Totaal alle leeftijden;084 Malaria;1997;340.0;0.2;5.0;0.0;335.0;0.2;2145.0;1.4;6.4
2481;Totaal mannen en vrouwen;Totaal alle leeftijden;084 Malaria;1998;335.0;0.2;;;332.0;0.2;1910.0;1.2;5.8
2482;Totaal mannen en vrouwen;Totaal alle leeftijden;084 Malaria;1999;324.0;0.2;5.0;0.0;319.0;0.2;1959.0;1.2;6.1
2483;Totaal mannen en vrouwen;Totaal alle leeftijden;084 Malaria;2000;353.0;0.2;;;349.0;0.2;1984.0;1.2;5.7
2484;Totaal mannen en vrouwen;Totaal alle leeftijden;084 Malaria;2001;305.0;0.2;10.0;0.0;295.0;0.2;1783.0;1.1;6.0
2485;Totaal mannen en vrouwen;Totaal alle leeftijden;084 Malaria;2002;239.0;0.1;6.0;0.0;233.0;0.1;1225.0;0.8;5.3
2486;Totaal mannen en vrouwen;Totaal alle leeftijden;084 Malaria;2003;224.0;0.1;;;221.0;0.1;1216.0;0.7;5.5
2487;Totaal mannen en vrouwen;Totaal alle leeftijden;084 Malaria;2004;194.0;0.1;;;190.0;0.1;997.0;0.6;5.2
2488;Totaal mannen en vrouwen;Totaal alle leeftijden;084 Malaria;2005;207.0;0.1;12.0;0.0;195.0;0.1;930.0;0.6;4.8
2489;Totaal mannen en vrouwen;Totaal alle leeftijden;084 Malaria;2006;146.0;0.1;5.0;0.0;141.0;0.1;769.0;0.5;5.5
2490;Totaal mannen en vrouwen;Totaal alle leeftijden;084 Malaria;2007;137.0;0.1;8.0;0.0;129.0;0.1;796.0;0.5;6.2
2491;Totaal mannen en vrouwen;Totaal alle leeftijden;084 Malaria;2008;155.0;0.1;8.0;0.0;147.0;0.1;738.0;0.4;5.0
2492;Totaal mannen en vrouwen;Totaal alle leeftijden;084 Malaria;2009;156.0;0.1;14.0;0.0;142.0;0.1;749.0;0.5;5.3
2493;Totaal mannen en vrouwen;Totaal alle leeftijden;084 Malaria;2010;185.0;0.1;12.0;0.0;173.0;0.1;1073.0;0.6;6.2
2494;Totaal mannen en vrouwen;Totaal alle leeftijden;084 Malaria;2011;181.0;0.1;13.0;0.0;168.0;0.1;785.0;0.5;4.7
2495;Totaal mannen en vrouwen;Totaal alle leeftijden;084 Malaria;2012;113.0;0.1;10.0;0.0;103.0;0.1;503.0;0.3;4.9
2496;Totaal mannen en vrouwen;Totaal alle leeftijden;085 Leishmaniasis;1981;;;;;;;;;
2497;Totaal mannen en vrouwen;Totaal alle leeftijden;085 Leishmaniasis;1982;;;;;;;;;
2498;Totaal mannen en vrouwen;Totaal alle leeftijden;085 Leishmaniasis;1983;;;;;;;;;
2499;Totaal mannen en vrouwen;Totaal alle leeftijden;085 Leishmaniasis;1984;;;;;5.0;0.0;162.0;0.1;32.4
2500;Totaal mannen en vrouwen;Totaal alle leeftijden;085 Leishmaniasis;1985;;;;;7.0;0.0;123.0;0.1;17.6
2501;Totaal mannen en vrouwen;Totaal alle leeftijden;085 Leishmaniasis;1986;;;;;;;;;
2502;Totaal mannen en vrouwen;Totaal alle leeftijden;085 Leishmaniasis;1987;;;;;5.0;0.0;34.0;0.0;6.8
2503;Totaal mannen en vrouwen;Totaal alle leeftijden;085 Leishmaniasis;1988;;;;;;;;;
2504;Totaal mannen en vrouwen;Totaal alle leeftijden;085 Leishmaniasis;1989;;;;;;;;;
2505;Totaal mannen en vrouwen;Totaal alle leeftijden;085 Leishmaniasis;1990;;;;;;;;;
2506;Totaal mannen en vrouwen;Totaal alle leeftijden;085 Leishmaniasis;1991;;;;;;;;;
2507;Totaal mannen en vrouwen;Totaal alle leeftijden;085 Leishmaniasis;1992;;;;;8.0;0.0;130.0;0.1;16.2
2508;Totaal mannen en vrouwen;Totaal alle leeftijden;085 Leishmaniasis;1993;47.0;0.0;40.0;0.0;7.0;0.0;115.0;0.1;16.4
2509;Totaal mannen en vrouwen;Totaal alle leeftijden;085 Leishmaniasis;1994;18.0;0.0;14.0;0.0;;;;;
2510;Totaal mannen en vrouwen;Totaal alle leeftijden;085 Leishmaniasis;1995;28.0;0.0;20.0;0.0;8.0;0.0;152.0;0.1;19.0
2511;Totaal mannen en vrouwen;Totaal alle leeftijden;085 Leishmaniasis;1996;70.0;0.0;62.0;0.0;8.0;0.0;63.0;0.0;7.9
2512;Totaal mannen en vrouwen;Totaal alle leeftijden;085 Leishmaniasis;1997;75.0;0.0;68.0;0.0;7.0;0.0;89.0;0.1;12.7
