ID;VolgordeVanGeboorteUitDeMoeder;LeeftijdMoederOp31December;Perioden;LevendGeborenKinderen_1;Vruchtbaarheidcijfers_2
3614;Tweede kind;24 jaar;2019;1073;0.01009
3615;Tweede kind;24 jaar;2020;1043;0.00987
3616;Tweede kind;24 jaar;2021;1063;0.00988
3617;Tweede kind;24 jaar;2022;1103;0.00998
3618;Tweede kind;24 jaar;2023;1112;0.01001
3619;Tweede kind;24 jaar;2024;1136;0.00997
3620;Tweede kind;24 jaar;2025;1114;0.00994
3621;Tweede kind;24 jaar;2026;1108;0.00996
3622;Tweede kind;24 jaar;2027;1105;0.00997
3623;Tweede kind;24 jaar;2028;1076;0.00997
3624;Tweede kind;24 jaar;2029;1044;0.00996
3625;Tweede kind;24 jaar;2030;1034;0.00996
3626;Tweede kind;24 jaar;2031;1024;0.00996
3627;Tweede kind;24 jaar;2032;1037;0.00996
3628;Tweede kind;24 jaar;2033;1038;0.00996
3629;Tweede kind;24 jaar;2034;1039;0.00996
3630;Tweede kind;24 jaar;2035;1014;0.00996
3631;Tweede kind;24 jaar;2036;998;0.00996
3632;Tweede kind;24 jaar;2037;976;0.00996
3633;Tweede kind;24 jaar;2038;999;0.00996
3634;Tweede kind;24 jaar;2039;974;0.00996
3635;Tweede kind;24 jaar;2040;982;0.00996
3636;Tweede kind;24 jaar;2041;969;0.00996
3637;Tweede kind;24 jaar;2042;976;0.00996
3638;Tweede kind;24 jaar;2043;986;0.00996
3639;Tweede kind;24 jaar;2044;995;0.00996
3640;Tweede kind;24 jaar;2045;1011;0.00996
3641;Tweede kind;24 jaar;2046;1026;0.00996
3642;Tweede kind;24 jaar;2047;1042;0.00996
3643;Tweede kind;24 jaar;2048;1056;0.00996
3644;Tweede kind;24 jaar;2049;1069;0.00996
3645;Tweede kind;24 jaar;2050;1080;0.00996
3646;Tweede kind;24 jaar;2051;1089;0.00996
3647;Tweede kind;24 jaar;2052;1096;0.00996
3648;Tweede kind;24 jaar;2053;1102;0.00996
3649;Tweede kind;24 jaar;2054;1105;0.00996
3650;Tweede kind;24 jaar;2055;1106;0.00996
3651;Tweede kind;24 jaar;2056;1104;0.00996
3652;Tweede kind;24 jaar;2057;1102;0.00996
3653;Tweede kind;24 jaar;2058;1100;0.00996
3654;Tweede kind;24 jaar;2059;1097;0.00996
3655;Tweede kind;25 jaar;2017;1674;0.01543
3656;Tweede kind;25 jaar;2018;1632;0.01504
3657;Tweede kind;25 jaar;2019;1597;0.01464
3658;Tweede kind;25 jaar;2020;1514;0.01413
3659;Tweede kind;25 jaar;2021;1509;0.01418
3660;Tweede kind;25 jaar;2022;1536;0.01419
3661;Tweede kind;25 jaar;2023;1583;0.01424
3662;Tweede kind;25 jaar;2024;1592;0.01424
3663;Tweede kind;25 jaar;2025;1628;0.0142
3664;Tweede kind;25 jaar;2026;1603;0.01421
3665;Tweede kind;25 jaar;2027;1592;0.01421
3666;Tweede kind;25 jaar;2028;1586;0.01422
3667;Tweede kind;25 jaar;2029;1545;0.01422
3668;Tweede kind;25 jaar;2030;1500;0.01421
3669;Tweede kind;25 jaar;2031;1485;0.01421
3670;Tweede kind;25 jaar;2032;1470;0.01421
3671;Tweede kind;25 jaar;2033;1488;0.01421
3672;Tweede kind;25 jaar;2034;1491;0.01421
3673;Tweede kind;25 jaar;2035;1492;0.01421
3674;Tweede kind;25 jaar;2036;1456;0.01421
3675;Tweede kind;25 jaar;2037;1433;0.01421
3676;Tweede kind;25 jaar;2038;1401;0.01421
3677;Tweede kind;25 jaar;2039;1434;0.01421
3678;Tweede kind;25 jaar;2040;1399;0.01421
3679;Tweede kind;25 jaar;2041;1411;0.01421
3680;Tweede kind;25 jaar;2042;1392;0.01421
3681;Tweede kind;25 jaar;2043;1403;0.01421
3682;Tweede kind;25 jaar;2044;1417;0.01421
3683;Tweede kind;25 jaar;2045;1430;0.01421
3684;Tweede kind;25 jaar;2046;1453;0.01421
3685;Tweede kind;25 jaar;2047;1474;0.01421
3686;Tweede kind;25 jaar;2048;1497;0.01421
3687;Tweede kind;25 jaar;2049;1517;0.01421
3688;Tweede kind;25 jaar;2050;1535;0.01421
3689;Tweede kind;25 jaar;2051;1551;0.01421
3690;Tweede kind;25 jaar;2052;1564;0.01421
3691;Tweede kind;25 jaar;2053;1575;0.01421
3692;Tweede kind;25 jaar;2054;1583;0.01421
3693;Tweede kind;25 jaar;2055;1588;0.01421
3694;Tweede kind;25 jaar;2056;1589;0.01421
3695;Tweede kind;25 jaar;2057;1586;0.01421
3696;Tweede kind;25 jaar;2058;1584;0.01421
3697;Tweede kind;25 jaar;2059;1581;0.01421
3698;Tweede kind;26 jaar;2017;2337;0.02124
3699;Tweede kind;26 jaar;2018;2260;0.02063
3700;Tweede kind;26 jaar;2019;2189;0.02002
3701;Tweede kind;26 jaar;2020;2169;0.01975
3702;Tweede kind;26 jaar;2021;2096;0.01944
3703;Tweede kind;26 jaar;2022;2093;0.01955
3704;Tweede kind;26 jaar;2023;2126;0.01953
3705;Tweede kind;26 jaar;2024;2187;0.01956
3706;Tweede kind;26 jaar;2025;2200;0.01957
3707;Tweede kind;26 jaar;2026;2252;0.01954
3708;Tweede kind;26 jaar;2027;2217;0.01954
3709;Tweede kind;26 jaar;2028;2201;0.01955
3710;Tweede kind;26 jaar;2029;2193;0.01955
3711;Tweede kind;26 jaar;2030;2137;0.01955
3712;Tweede kind;26 jaar;2031;2075;0.01955
3713;Tweede kind;26 jaar;2032;2055;0.01955
3714;Tweede kind;26 jaar;2033;2034;0.01955
3715;Tweede kind;26 jaar;2034;2058;0.01955
3716;Tweede kind;26 jaar;2035;2062;0.01955
3717;Tweede kind;26 jaar;2036;2064;0.01955
3718;Tweede kind;26 jaar;2037;2015;0.01955
3719;Tweede kind;26 jaar;2038;1983;0.01955
3720;Tweede kind;26 jaar;2039;1940;0.01955
3721;Tweede kind;26 jaar;2040;1985;0.01955
3722;Tweede kind;26 jaar;2041;1937;0.01955
3723;Tweede kind;26 jaar;2042;1954;0.01955
3724;Tweede kind;26 jaar;2043;1928;0.01955
3725;Tweede kind;26 jaar;2044;1943;0.01955
3726;Tweede kind;26 jaar;2045;1961;0.01955
3727;Tweede kind;26 jaar;2046;1980;0.01955
3728;Tweede kind;26 jaar;2047;2011;0.01955
3729;Tweede kind;26 jaar;2048;2040;0.01955
3730;Tweede kind;26 jaar;2049;2073;0.01955
3731;Tweede kind;26 jaar;2050;2100;0.01955
3732;Tweede kind;26 jaar;2051;2125;0.01955
3733;Tweede kind;26 jaar;2052;2147;0.01955
3734;Tweede kind;26 jaar;2053;2165;0.01955
3735;Tweede kind;26 jaar;2054;2180;0.01955
3736;Tweede kind;26 jaar;2055;2191;0.01955
3737;Tweede kind;26 jaar;2056;2197;0.01955
3738;Tweede kind;26 jaar;2057;2199;0.01955
3739;Tweede kind;26 jaar;2058;2196;0.01955
3740;Tweede kind;26 jaar;2059;2192;0.01955
3741;Tweede kind;27 jaar;2017;3011;0.02723
3742;Tweede kind;27 jaar;2018;3007;0.02708
3743;Tweede kind;27 jaar;2019;2900;0.02629
3744;Tweede kind;27 jaar;2020;2849;0.02589
3745;Tweede kind;27 jaar;2021;2850;0.02581
3746;Tweede kind;27 jaar;2022;2765;0.0255
3747;Tweede kind;27 jaar;2023;2765;0.02569
3748;Tweede kind;27 jaar;2024;2810;0.02567
3749;Tweede kind;27 jaar;2025;2891;0.02572
3750;Tweede kind;27 jaar;2026;2906;0.02573
3751;Tweede kind;27 jaar;2027;2974;0.02567
3752;Tweede kind;27 jaar;2028;2930;0.02569
3753;Tweede kind;27 jaar;2029;2908;0.0257
3754;Tweede kind;27 jaar;2030;2897;0.0257
3755;Tweede kind;27 jaar;2031;2823;0.0257
3756;Tweede kind;27 jaar;2032;2743;0.02569
3757;Tweede kind;27 jaar;2033;2717;0.02569
3758;Tweede kind;27 jaar;2034;2689;0.0257
3759;Tweede kind;27 jaar;2035;2721;0.0257
3760;Tweede kind;27 jaar;2036;2726;0.02569
3761;Tweede kind;27 jaar;2037;2728;0.02569
3762;Tweede kind;27 jaar;2038;2664;0.02569
3763;Tweede kind;27 jaar;2039;2623;0.02569
3764;Tweede kind;27 jaar;2040;2566;0.02569
3765;Tweede kind;27 jaar;2041;2625;0.02569
3766;Tweede kind;27 jaar;2042;2563;0.02569
3767;Tweede kind;27 jaar;2043;2585;0.02569
3768;Tweede kind;27 jaar;2044;2550;0.02569
3769;Tweede kind;27 jaar;2045;2571;0.02569
3770;Tweede kind;27 jaar;2046;2595;0.02569
3771;Tweede kind;27 jaar;2047;2619;0.02569
3772;Tweede kind;27 jaar;2048;2661;0.02569
3773;Tweede kind;27 jaar;2049;2698;0.02569
3774;Tweede kind;27 jaar;2050;2742;0.02569
3775;Tweede kind;27 jaar;2051;2777;0.02569
3776;Tweede kind;27 jaar;2052;2810;0.02569
3777;Tweede kind;27 jaar;2053;2839;0.02569
3778;Tweede kind;27 jaar;2054;2862;0.02569
3779;Tweede kind;27 jaar;2055;2883;0.02569
3780;Tweede kind;27 jaar;2056;2897;0.02569
3781;Tweede kind;27 jaar;2057;2906;0.02569
3782;Tweede kind;27 jaar;2058;2908;0.02569
3783;Tweede kind;27 jaar;2059;2904;0.02569
3784;Tweede kind;28 jaar;2017;3781;0.03518
3785;Tweede kind;28 jaar;2018;3900;0.03499
3786;Tweede kind;28 jaar;2019;3878;0.03471
3787;Tweede kind;28 jaar;2020;3778;0.03407
3788;Tweede kind;28 jaar;2021;3740;0.03381
3789;Tweede kind;28 jaar;2022;3732;0.03362
3790;Tweede kind;28 jaar;2023;3662;0.03361
3791;Tweede kind;28 jaar;2024;3658;0.03383
3792;Tweede kind;28 jaar;2025;3719;0.03383
3793;Tweede kind;28 jaar;2026;3823;0.03386
3794;Tweede kind;28 jaar;2027;3839;0.03384
3795;Tweede kind;28 jaar;2028;3932;0.03381
3796;Tweede kind;28 jaar;2029;3875;0.03382
3797;Tweede kind;28 jaar;2030;3846;0.03383
3798;Tweede kind;28 jaar;2031;3831;0.03383
3799;Tweede kind;28 jaar;2032;3734;0.03383
3800;Tweede kind;28 jaar;2033;3629;0.03382
3801;Tweede kind;28 jaar;2034;3595;0.03383
3802;Tweede kind;28 jaar;2035;3558;0.03383
3803;Tweede kind;28 jaar;2036;3600;0.03383
3804;Tweede kind;28 jaar;2037;3607;0.03383
3805;Tweede kind;28 jaar;2038;3610;0.03383
3806;Tweede kind;28 jaar;2039;3525;0.03383
3807;Tweede kind;28 jaar;2040;3471;0.03383
3808;Tweede kind;28 jaar;2041;3397;0.03383
3809;Tweede kind;28 jaar;2042;3474;0.03383
3810;Tweede kind;28 jaar;2043;3392;0.03383
3811;Tweede kind;28 jaar;2044;3422;0.03383
3812;Tweede kind;28 jaar;2045;3377;0.03383
3813;Tweede kind;28 jaar;2046;3404;0.03383
3814;Tweede kind;28 jaar;2047;3435;0.03383
3815;Tweede kind;28 jaar;2048;3467;0.03383
3816;Tweede kind;28 jaar;2049;3522;0.03383
3817;Tweede kind;28 jaar;2050;3572;0.03383
3818;Tweede kind;28 jaar;2051;3629;0.03383
3819;Tweede kind;28 jaar;2052;3676;0.03383
3820;Tweede kind;28 jaar;2053;3719;0.03383
3821;Tweede kind;28 jaar;2054;3757;0.03383
3822;Tweede kind;28 jaar;2055;3788;0.03383
3823;Tweede kind;28 jaar;2056;3815;0.03383
3824;Tweede kind;28 jaar;2057;3833;0.03383
3825;Tweede kind;28 jaar;2058;3845;0.03383
3826;Tweede kind;28 jaar;2059;3849;0.03383
3827;Tweede kind;29 jaar;2017;4571;0.04296
3828;Tweede kind;29 jaar;2018;4591;0.0424
3829;Tweede kind;29 jaar;2019;4725;0.04218
3830;Tweede kind;29 jaar;2020;4675;0.04165
3831;Tweede kind;29 jaar;2021;4585;0.04118
3832;Tweede kind;29 jaar;2022;4553;0.04101
3833;Tweede kind;29 jaar;2023;4582;0.04114
3834;Tweede kind;29 jaar;2024;4505;0.04121
3835;Tweede kind;29 jaar;2025;4494;0.0414
3836;Tweede kind;29 jaar;2026;4571;0.04143
3837;Tweede kind;29 jaar;2027;4696;0.04145
3838;Tweede kind;29 jaar;2028;4718;0.04143
3839;Tweede kind;29 jaar;2029;4831;0.0414
3840;Tweede kind;29 jaar;2030;4761;0.04142
3841;Tweede kind;29 jaar;2031;4726;0.04142
3842;Tweede kind;29 jaar;2032;4708;0.04142
3843;Tweede kind;29 jaar;2033;4590;0.04142
3844;Tweede kind;29 jaar;2034;4462;0.04142
3845;Tweede kind;29 jaar;2035;4420;0.04142
3846;Tweede kind;29 jaar;2036;4375;0.04142
3847;Tweede kind;29 jaar;2037;4426;0.04142
3848;Tweede kind;29 jaar;2038;4434;0.04142
3849;Tweede kind;29 jaar;2039;4438;0.04142
3850;Tweede kind;29 jaar;2040;4334;0.04142
3851;Tweede kind;29 jaar;2041;4268;0.04142
3852;Tweede kind;29 jaar;2042;4178;0.04142
3853;Tweede kind;29 jaar;2043;4272;0.04142
3854;Tweede kind;29 jaar;2044;4173;0.04142
3855;Tweede kind;29 jaar;2045;4209;0.04142
3856;Tweede kind;29 jaar;2046;4154;0.04142
3857;Tweede kind;29 jaar;2047;4187;0.04142
3858;Tweede kind;29 jaar;2048;4226;0.04142
3859;Tweede kind;29 jaar;2049;4265;0.04142
3860;Tweede kind;29 jaar;2050;4332;0.04142
3861;Tweede kind;29 jaar;2051;4393;0.04142
3862;Tweede kind;29 jaar;2052;4462;0.04142
3863;Tweede kind;29 jaar;2053;4520;0.04142
3864;Tweede kind;29 jaar;2054;4572;0.04142
3865;Tweede kind;29 jaar;2055;4619;0.04142
3866;Tweede kind;29 jaar;2056;4657;0.04142
3867;Tweede kind;29 jaar;2057;4690;0.04142
3868;Tweede kind;29 jaar;2058;4713;0.04142
3869;Tweede kind;29 jaar;2059;4727;0.04142
3870;Tweede kind;30 jaar;2017;5266;0.04962
3871;Tweede kind;30 jaar;2018;5387;0.0503
3872;Tweede kind;30 jaar;2019;5463;0.05021
3873;Tweede kind;30 jaar;2020;5618;0.04996
3874;Tweede kind;30 jaar;2021;5577;0.04951
3875;Tweede kind;30 jaar;2022;5490;0.04914
3876;Tweede kind;30 jaar;2023;5499;0.04937
3877;Tweede kind;30 jaar;2024;5535;0.04954
3878;Tweede kind;30 jaar;2025;5452;0.04971
3879;Tweede kind;30 jaar;2026;5434;0.04991
3880;Tweede kind;30 jaar;2027;5528;0.04995
3881;Tweede kind;30 jaar;2028;5679;0.04998
3882;Tweede kind;30 jaar;2029;5703;0.04994
3883;Tweede kind;30 jaar;2030;5841;0.04991
3884;Tweede kind;30 jaar;2031;5757;0.04994
3885;Tweede kind;30 jaar;2032;5715;0.04994
3886;Tweede kind;30 jaar;2033;5693;0.04994
3887;Tweede kind;30 jaar;2034;5551;0.04994
3888;Tweede kind;30 jaar;2035;5397;0.04993
3889;Tweede kind;30 jaar;2036;5347;0.04994
3890;Tweede kind;30 jaar;2037;5293;0.04994
3891;Tweede kind;30 jaar;2038;5353;0.04994
3892;Tweede kind;30 jaar;2039;5363;0.04994
3893;Tweede kind;30 jaar;2040;5367;0.04994
3894;Tweede kind;30 jaar;2041;5243;0.04994
3895;Tweede kind;30 jaar;2042;5163;0.04994
3896;Tweede kind;30 jaar;2043;5055;0.04994
3897;Tweede kind;30 jaar;2044;5168;0.04994
3898;Tweede kind;30 jaar;2045;5049;0.04994
3899;Tweede kind;30 jaar;2046;5093;0.04994
3900;Tweede kind;30 jaar;2047;5027;0.04994
3901;Tweede kind;30 jaar;2048;5067;0.04994
3902;Tweede kind;30 jaar;2049;5114;0.04994
3903;Tweede kind;30 jaar;2050;5161;0.04994
3904;Tweede kind;30 jaar;2051;5241;0.04994
3905;Tweede kind;30 jaar;2052;5315;0.04994
3906;Tweede kind;30 jaar;2053;5398;0.04994
3907;Tweede kind;30 jaar;2054;5467;0.04994
3908;Tweede kind;30 jaar;2055;5531;0.04994
3909;Tweede kind;30 jaar;2056;5587;0.04994
3910;Tweede kind;30 jaar;2057;5633;0.04994
3911;Tweede kind;30 jaar;2058;5672;0.04994
3912;Tweede kind;30 jaar;2059;5700;0.04994
3913;Tweede kind;31 jaar;2017;5870;0.05496
3914;Tweede kind;31 jaar;2018;5808;0.05436
3915;Tweede kind;31 jaar;2019;5917;0.05499
3916;Tweede kind;31 jaar;2020;5997;0.05492
3917;Tweede kind;31 jaar;2021;6197;0.05494
3918;Tweede kind;31 jaar;2022;6177;0.05468
3919;Tweede kind;31 jaar;2023;6143;0.05484
3920;Tweede kind;31 jaar;2024;6154;0.0551
3921;Tweede kind;31 jaar;2025;6191;0.05527
3922;Tweede kind;31 jaar;2026;6113;0.05559
3923;Tweede kind;31 jaar;2027;6091;0.05581
3924;Tweede kind;31 jaar;2028;6198;0.05587
3925;Tweede kind;31 jaar;2029;6361;0.05585
3926;Tweede kind;31 jaar;2030;6386;0.05579
3927;Tweede kind;31 jaar;2031;6544;0.05579
3928;Tweede kind;31 jaar;2032;6451;0.05582
3929;Tweede kind;31 jaar;2033;6403;0.05582
3930;Tweede kind;31 jaar;2034;6378;0.05582
3931;Tweede kind;31 jaar;2035;6220;0.05581
3932;Tweede kind;31 jaar;2036;6049;0.05581
3933;Tweede kind;31 jaar;2037;5993;0.05582
3934;Tweede kind;31 jaar;2038;5932;0.05582
3935;Tweede kind;31 jaar;2039;6000;0.05581
3936;Tweede kind;31 jaar;2040;6011;0.05581
3937;Tweede kind;31 jaar;2041;6015;0.05581
3938;Tweede kind;31 jaar;2042;5877;0.05581
3939;Tweede kind;31 jaar;2043;5788;0.05581
3940;Tweede kind;31 jaar;2044;5667;0.05581
3941;Tweede kind;31 jaar;2045;5793;0.05581
3942;Tweede kind;31 jaar;2046;5661;0.05581
3943;Tweede kind;31 jaar;2047;5710;0.05581
3944;Tweede kind;31 jaar;2048;5637;0.05581
3945;Tweede kind;31 jaar;2049;5681;0.05581
3946;Tweede kind;31 jaar;2050;5733;0.05581
3947;Tweede kind;31 jaar;2051;5786;0.05581
3948;Tweede kind;31 jaar;2052;5875;0.05581
3949;Tweede kind;31 jaar;2053;5957;0.05581
3950;Tweede kind;31 jaar;2054;6050;0.05581
3951;Tweede kind;31 jaar;2055;6128;0.05581
3952;Tweede kind;31 jaar;2056;6198;0.05581
3953;Tweede kind;31 jaar;2057;6261;0.05581
3954;Tweede kind;31 jaar;2058;6312;0.05581
3955;Tweede kind;31 jaar;2059;6356;0.05581
3956;Tweede kind;32 jaar;2017;5847;0.05607
3957;Tweede kind;32 jaar;2018;6112;0.05689
3958;Tweede kind;32 jaar;2019;6143;0.05722
3959;Tweede kind;32 jaar;2020;6203;0.05744
3960;Tweede kind;32 jaar;2021;6349;0.05796
3961;Tweede kind;32 jaar;2022;6584;0.05822
3962;Tweede kind;32 jaar;2023;6616;0.05842
3963;Tweede kind;32 jaar;2024;6601;0.05878
3964;Tweede kind;32 jaar;2025;6613;0.05907
3965;Tweede kind;32 jaar;2026;6659;0.05931
3966;Tweede kind;32 jaar;2027;6585;0.05974
3967;Tweede kind;32 jaar;2028;6559;0.05995
3968;Tweede kind;32 jaar;2029;6669;0.05998
3969;Tweede kind;32 jaar;2030;6840;0.05992
3970;Tweede kind;32 jaar;2031;6868;0.05987
3971;Tweede kind;32 jaar;2032;7040;0.0599
3972;Tweede kind;32 jaar;2033;6941;0.05992
3973;Tweede kind;32 jaar;2034;6889;0.05992
3974;Tweede kind;32 jaar;2035;6861;0.05991
3975;Tweede kind;32 jaar;2036;6692;0.0599
3976;Tweede kind;32 jaar;2037;6510;0.05991
3977;Tweede kind;32 jaar;2038;6449;0.05991
3978;Tweede kind;32 jaar;2039;6384;0.05991
3979;Tweede kind;32 jaar;2040;6456;0.05991
3980;Tweede kind;32 jaar;2041;6468;0.05991
3981;Tweede kind;32 jaar;2042;6473;0.05991
3982;Tweede kind;32 jaar;2043;6325;0.05991
3983;Tweede kind;32 jaar;2044;6229;0.05991
3984;Tweede kind;32 jaar;2045;6100;0.05991
3985;Tweede kind;32 jaar;2046;6235;0.05991
3986;Tweede kind;32 jaar;2047;6093;0.05991
3987;Tweede kind;32 jaar;2048;6146;0.05991
3988;Tweede kind;32 jaar;2049;6068;0.05991
3989;Tweede kind;32 jaar;2050;6115;0.05991
3990;Tweede kind;32 jaar;2051;6171;0.05991
3991;Tweede kind;32 jaar;2052;6227;0.05991
3992;Tweede kind;32 jaar;2053;6324;0.05991
3993;Tweede kind;32 jaar;2054;6411;0.05991
3994;Tweede kind;32 jaar;2055;6511;0.05991
3995;Tweede kind;32 jaar;2056;6594;0.05991
3996;Tweede kind;32 jaar;2057;6669;0.05991
3997;Tweede kind;32 jaar;2058;6737;0.05991
3998;Tweede kind;32 jaar;2059;6791;0.05991
3999;Tweede kind;33 jaar;2017;5431;0.05303
4000;Tweede kind;33 jaar;2018;5626;0.05365
4001;Tweede kind;33 jaar;2019;5881;0.05452
4002;Tweede kind;33 jaar;2020;5989;0.05557
4003;Tweede kind;33 jaar;2021;6047;0.05583
4004;Tweede kind;33 jaar;2022;6233;0.05676
4005;Tweede kind;33 jaar;2023;6506;0.0574
4006;Tweede kind;33 jaar;2024;6567;0.05785
4007;Tweede kind;33 jaar;2025;6572;0.0584
4008;Tweede kind;33 jaar;2026;6591;0.05875
4009;Tweede kind;33 jaar;2027;6641;0.05903
4010;Tweede kind;33 jaar;2028;6575;0.05953
4011;Tweede kind;33 jaar;2029;6542;0.05967
4012;Tweede kind;33 jaar;2030;6646;0.05966
4013;Tweede kind;33 jaar;2031;6813;0.05957
4014;Tweede kind;33 jaar;2032;6841;0.05953
4015;Tweede kind;33 jaar;2033;7017;0.05959
4016;Tweede kind;33 jaar;2034;6917;0.0596
4017;Tweede kind;33 jaar;2035;6864;0.05959
4018;Tweede kind;33 jaar;2036;6837;0.05958
4019;Tweede kind;33 jaar;2037;6670;0.05958
4020;Tweede kind;33 jaar;2038;6489;0.05959
4021;Tweede kind;33 jaar;2039;6428;0.05959
4022;Tweede kind;33 jaar;2040;6363;0.05958
4023;Tweede kind;33 jaar;2041;6435;0.05958
4024;Tweede kind;33 jaar;2042;6447;0.05958
4025;Tweede kind;33 jaar;2043;6452;0.05959
4026;Tweede kind;33 jaar;2044;6304;0.05959
4027;Tweede kind;33 jaar;2045;6209;0.05958
4028;Tweede kind;33 jaar;2046;6081;0.05958
4029;Tweede kind;33 jaar;2047;6215;0.05959
4030;Tweede kind;33 jaar;2048;6075;0.05959
4031;Tweede kind;33 jaar;2049;6128;0.05959
4032;Tweede kind;33 jaar;2050;6050;0.05958
4033;Tweede kind;33 jaar;2051;6097;0.05959
4034;Tweede kind;33 jaar;2052;6152;0.05959
4035;Tweede kind;33 jaar;2053;6208;0.05959
4036;Tweede kind;33 jaar;2054;6304;0.05959
4037;Tweede kind;33 jaar;2055;6390;0.05959
4038;Tweede kind;33 jaar;2056;6490;0.05959
4039;Tweede kind;33 jaar;2057;6572;0.05959
4040;Tweede kind;33 jaar;2058;6647;0.05959
4041;Tweede kind;33 jaar;2059;6714;0.05959
4042;Tweede kind;34 jaar;2017;4813;0.04807
4043;Tweede kind;34 jaar;2018;5173;0.05025
4044;Tweede kind;34 jaar;2019;5305;0.0504
4045;Tweede kind;34 jaar;2020;5531;0.05112
4046;Tweede kind;34 jaar;2021;5744;0.05316
4047;Tweede kind;34 jaar;2022;5798;0.05342
4048;Tweede kind;34 jaar;2023;6036;0.05486
4049;Tweede kind;34 jaar;2024;6303;0.05552
4050;Tweede kind;34 jaar;2025;6392;0.05623
4051;Tweede kind;34 jaar;2026;6419;0.05695
4052;Tweede kind;34 jaar;2027;6442;0.05734
4053;Tweede kind;34 jaar;2028;6493;0.05765
4054;Tweede kind;34 jaar;2029;6425;0.0581
4055;Tweede kind;34 jaar;2030;6384;0.05816
4056;Tweede kind;34 jaar;2031;6479;0.05809
4057;Tweede kind;34 jaar;2032;6637;0.05796
4058;Tweede kind;34 jaar;2033;6673;0.05799
4059;Tweede kind;34 jaar;2034;6845;0.05806
4060;Tweede kind;34 jaar;2035;6746;0.05805
4061;Tweede kind;34 jaar;2036;6693;0.05803
4062;Tweede kind;34 jaar;2037;6667;0.05802
4063;Tweede kind;34 jaar;2038;6505;0.05803
4064;Tweede kind;34 jaar;2039;6329;0.05804
4065;Tweede kind;34 jaar;2040;6270;0.05803
4066;Tweede kind;34 jaar;2041;6207;0.05803
4067;Tweede kind;34 jaar;2042;6276;0.05803
4068;Tweede kind;34 jaar;2043;6288;0.05803
4069;Tweede kind;34 jaar;2044;6293;0.05803
4070;Tweede kind;34 jaar;2045;6149;0.05803
4071;Tweede kind;34 jaar;2046;6057;0.05803
4072;Tweede kind;34 jaar;2047;5933;0.05803
4073;Tweede kind;34 jaar;2048;6063;0.05803
4074;Tweede kind;34 jaar;2049;5927;0.05803
4075;Tweede kind;34 jaar;2050;5978;0.05803
4076;Tweede kind;34 jaar;2051;5902;0.05803
4077;Tweede kind;34 jaar;2052;5948;0.05803
4078;Tweede kind;34 jaar;2053;6002;0.05803
4079;Tweede kind;34 jaar;2054;6056;0.05803
4080;Tweede kind;34 jaar;2055;6149;0.05803
4081;Tweede kind;34 jaar;2056;6233;0.05803
4082;Tweede kind;34 jaar;2057;6330;0.05803
4083;Tweede kind;34 jaar;2058;6410;0.05803
4084;Tweede kind;34 jaar;2059;6483;0.05803
4085;Tweede kind;35 jaar;2017;4155;0.04135
4086;Tweede kind;35 jaar;2018;4257;0.04233
4087;Tweede kind;35 jaar;2019;4601;0.04456
4088;Tweede kind;35 jaar;2020;4748;0.04501
4089;Tweede kind;35 jaar;2021;4955;0.04571
4090;Tweede kind;35 jaar;2022;5148;0.04755
4091;Tweede kind;35 jaar;2023;5281;0.04858
4092;Tweede kind;35 jaar;2024;5509;0.05001
4093;Tweede kind;35 jaar;2025;5764;0.05072
4094;Tweede kind;35 jaar;2026;5868;0.05157
4095;Tweede kind;35 jaar;2027;5902;0.05232
4096;Tweede kind;35 jaar;2028;5936;0.05279
4097;Tweede kind;35 jaar;2029;5980;0.05305
4098;Tweede kind;35 jaar;2030;5907;0.05338
4099;Tweede kind;35 jaar;2031;5856;0.05331
4100;Tweede kind;35 jaar;2032;5933;0.05315
4101;Tweede kind;35 jaar;2033;6089;0.05314
4102;Tweede kind;35 jaar;2034;6126;0.0532
4103;Tweede kind;35 jaar;2035;6281;0.05324
4104;Tweede kind;35 jaar;2036;6188;0.05321
4105;Tweede kind;35 jaar;2037;6139;0.05319
4106;Tweede kind;35 jaar;2038;6117;0.05319
4107;Tweede kind;35 jaar;2039;5970;0.05321
4108;Tweede kind;35 jaar;2040;5808;0.05321
4109;Tweede kind;35 jaar;2041;5753;0.0532
4110;Tweede kind;35 jaar;2042;5695;0.0532
4111;Tweede kind;35 jaar;2043;5759;0.0532
4112;Tweede kind;35 jaar;2044;5770;0.0532
4113;Tweede kind;35 jaar;2045;5774;0.0532
4114;Tweede kind;35 jaar;2046;5643;0.0532
4115;Tweede kind;35 jaar;2047;5558;0.0532
4116;Tweede kind;35 jaar;2048;5445;0.0532
4117;Tweede kind;35 jaar;2049;5564;0.0532
4118;Tweede kind;35 jaar;2050;5439;0.0532
4119;Tweede kind;35 jaar;2051;5486;0.0532
4120;Tweede kind;35 jaar;2052;5416;0.0532
4121;Tweede kind;35 jaar;2053;5459;0.0532
4122;Tweede kind;35 jaar;2054;5508;0.0532
4123;Tweede kind;35 jaar;2055;5557;0.0532
4124;Tweede kind;35 jaar;2056;5642;0.0532
4125;Tweede kind;35 jaar;2057;5720;0.0532
4126;Tweede kind;35 jaar;2058;5808;0.0532
4127;Tweede kind;35 jaar;2059;5881;0.0532
4128;Tweede kind;36 jaar;2017;3457;0.03347
4129;Tweede kind;36 jaar;2018;3459;0.03428
