ID;PersoonInHuishouden;Persoonskenmerken;Perioden;ConsumentenvertrouwenIndicator_1;EconomischeSituatieLaatste12Maanden_2;EconomischeSituatieKomende12Maanden_3;FinancieleSituatieLaatste12Maanden_4;FinancieleSituatieKomende12Maanden_5;GunstigeTijdVoorGroteAankopen_6;EconomischKlimaatIndicator_7;EconomischeSituatieLaatste12Maanden_8;EconomischeSituatieKomende12Maanden_9;KoopbereidheidIndicator_10;FinancieleSituatieLaatste12Maanden_11;FinancieleSituatieKomende12Maanden_12;GunstigeTijdVoorGroteAankopen_13;TotaalEconomischeSitLaatste12Mnd_14;DuidelijkVerbeteren_15;IetsVerbeteren_16;Ongewijzigd_17;IetsVerslechterd_18;DuidelijkVerslechterd_19;WeetNiet_20;TotaalEconomischeSitKomende12Mnd_21;DuidelijkVerbeteren_22;IetsVerbeteren_23;OngewijzigdBlijven_24;IetsVerslechteren_25;DuidelijkVerslechteren_26;WeetNiet_27;TotaalFinancieleSitLaatste12Mnd_28;DuidelijkVerbeterd_29;IetsVerbeterd_30;Ongewijzigd_31;IetsVerslechterd_32;DuidelijkVerslechterd_33;WeetNiet_34;TotaalFinancieleSitKomende12Mnd_35;DuidelijkVerbeteren_36;IetsVerbeteren_37;OngewijzigdBlijven_38;IetsVerslechteren_39;DuidelijkVerslechteren_40;WeetNiet_41;TotaalGunstigeTijdVoorAankoopArt_42;GunstigeTijd_43;NietGunstigOngunstig_44;OngunstigeTijd_45;WeetNiet_46;TotaalPrijzenLaatste12Mnd_47;SterkGestegen_48;MatigGestegen_49;ZwakGestegen_50;VrijwelGelijkGebleven_51;Gedaald_52;WeetNiet_53;TotaalPrijzenKomende12Mnd_54;SterkerStijgen_55;EvenveelStijgen_56;MinderStijgen_57;GelijkBlijven_58;Dalen_59;WeetNiet_60;TotaalWerkloosheidKomende12Mnd_61;DuidelijkStijgen_62;EnigszinsStijgen_63;GelijkBlijven_64;IetsDalen_65;DuidelijkDalen_66;WeetNiet_67;TotaalFinancieleSituatieEigenHuish_68;SchuldenMaken_69;SpaarmiddelenAanspreken_70;PreciesRondkomen_71;BeetjeGeldOverhouden_72;VeelGeldOverhouden_73;WeetNiet_74;TotaalGeldOpzijLeggenKomende12Mnd_75;Jazeker_76;JaMisschien_77;WaarschijnlijkNiet_78;ZekerNiet_79;WeetNiet_80;TotaalSparenZinvol_81;Jazeker_82;JaMisschien_83;WaarschijnlijkNiet_84;ZekerNiet_85;WeetNiet_86;TotaalAankoopDuurzameArtKomendJaar_87;VeelMeer_88;EenBeetjeMeer_89;Evenveel_90;IetsMinder_91;VeelMinder_92;WeetNiet_93;TotaalAutoKopenKomende2Jaren_94;Jazeker_95;JaMisschien_96;WaarschijnlijkNiet_97;ZekerNiet_98;WeetNiet_99;TotaalWoningKopenOfBouwenKom2Jr_100;Jazeker_101;JaMisschien_102;WaarschijnlijkNiet_103;ZekerNiet_104;WeetNiet_105;TotaalOnderhoudOfVerbeteringWoning_106;Jazeker_107;JaMisschien_108;WaarschijnlijkNiet_109;ZekerNiet_110;WeetNiet_111;TotaalWaaropBezuinBijDalingInkomen_112;VoedingDrankenTabak_113;KledingSchoeisel_114;Auto_115;VakantieUitgaan_116;DuurzameArtikelen_117;OverigeBezuinigingen_118;WeetNiet_119;TotaalWaaropBezuinBijDalingInkomen_120;VoedingDrankenTabak_121;KledingSchoeisel_122;AutoEnVervoer_123;Vakantie_124;RecreatieEnCultuur_125;Overig_126;OpAllesOpNiets_127;WeetNiet_128
2487;Ondervraagde persoon;45 tot 55 jaar;2013 1e kwartaal;-36.0;-78.0;-50.0;-24.0;-14.0;-16.0;-64.0;-78.0;-50.0;-18.0;-24.0;-14.0;-16.0;100.0;0.0;1.0;18.0;28.0;51.0;1.0;100.0;3.0;8.0;27.0;29.0;32.0;2.0;100.0;5.0;7.0;52.0;18.0;18.0;1.0;100.0;4.0;8.0;55.0;16.0;10.0;7.0;100.0;21.0;37.0;37.0;5.0;100.0;19.0;39.0;8.0;31.0;1.0;2.0;100.0;21.0;30.0;8.0;35.0;3.0;2.0;100.0;67.0;25.0;6.0;1.0;1.0;1.0;100.0;3.0;5.0;41.0;35.0;13.0;2.0;100.0;48.0;15.0;14.0;20.0;3.0;100.0;74.0;7.0;6.0;10.0;2.0;100.0;4.0;5.0;60.0;13.0;17.0;2.0;100.0;11.0;10.0;16.0;61.0;1.0;100.0;2.0;4.0;5.0;87.0;1.0;100.0;25.0;6.0;6.0;62.0;0.0;;;;;;;;;100.0;11.0;7.0;15.0;20.0;17.0;12.0;9.0;8.0
2488;Ondervraagde persoon;45 tot 55 jaar;2013 2e kwartaal;-33.0;-74.0;-32.0;-32.0;-9.0;-19.0;-53.0;-74.0;-32.0;-20.0;-32.0;-9.0;-19.0;100.0;0.0;1.0;21.0;24.0;52.0;1.0;100.0;2.0;12.0;35.0;22.0;25.0;4.0;100.0;3.0;7.0;47.0;19.0;23.0;0.0;100.0;5.0;8.0;62.0;14.0;8.0;4.0;100.0;20.0;35.0;40.0;5.0;100.0;18.0;39.0;7.0;31.0;3.0;3.0;100.0;16.0;26.0;9.0;41.0;5.0;3.0;100.0;58.0;27.0;9.0;4.0;1.0;1.0;100.0;3.0;8.0;40.0;34.0;13.0;1.0;100.0;51.0;13.0;9.0;24.0;2.0;100.0;67.0;7.0;8.0;16.0;3.0;100.0;3.0;4.0;57.0;15.0;19.0;2.0;100.0;14.0;8.0;16.0;61.0;1.0;100.0;3.0;4.0;7.0;86.0;1.0;100.0;27.0;7.0;9.0;56.0;0.0;;;;;;;;;100.0;11.0;8.0;13.0;21.0;14.0;16.0;9.0;8.0
2489;Ondervraagde persoon;45 tot 55 jaar;2013 3e kwartaal;-30.0;-68.0;-27.0;-26.0;-11.0;-17.0;-48.0;-68.0;-27.0;-18.0;-26.0;-11.0;-17.0;100.0;0.0;2.0;26.0;22.0;48.0;1.0;100.0;3.0;14.0;37.0;20.0;24.0;2.0;100.0;4.0;6.0;53.0;15.0;20.0;1.0;100.0;4.0;8.0;60.0;12.0;11.0;5.0;100.0;23.0;32.0;39.0;6.0;100.0;19.0;37.0;6.0;34.0;2.0;2.0;100.0;16.0;32.0;9.0;39.0;3.0;2.0;100.0;49.0;32.0;13.0;4.0;1.0;2.0;100.0;3.0;7.0;43.0;33.0;10.0;3.0;100.0;48.0;15.0;11.0;24.0;2.0;100.0;69.0;8.0;6.0;14.0;3.0;100.0;3.0;4.0;61.0;12.0;18.0;2.0;100.0;11.0;11.0;14.0;62.0;1.0;100.0;3.0;4.0;6.0;86.0;1.0;100.0;25.0;5.0;5.0;63.0;1.0;;;;;;;;;100.0;11.0;8.0;12.0;22.0;16.0;15.0;6.0;10.0
2490;Ondervraagde persoon;45 tot 55 jaar;2013 4e kwartaal;-20.0;-52.0;2.0;-25.0;-5.0;-21.0;-25.0;-52.0;2.0;-17.0;-25.0;-5.0;-21.0;100.0;1.0;6.0;33.0;21.0;37.0;2.0;100.0;3.0;26.0;40.0;14.0;13.0;3.0;100.0;4.0;7.0;52.0;19.0;18.0;1.0;100.0;4.0;10.0;63.0;11.0;8.0;5.0;100.0;19.0;35.0;41.0;5.0;100.0;15.0;32.0;7.0;39.0;4.0;4.0;100.0;17.0;26.0;8.0;40.0;6.0;3.0;100.0;42.0;27.0;17.0;11.0;1.0;2.0;100.0;3.0;7.0;44.0;33.0;13.0;1.0;100.0;50.0;14.0;10.0;24.0;3.0;100.0;71.0;6.0;7.0;13.0;3.0;100.0;3.0;6.0;63.0;13.0;13.0;2.0;100.0;12.0;9.0;17.0;61.0;1.0;100.0;2.0;5.0;7.0;85.0;1.0;100.0;22.0;7.0;6.0;64.0;1.0;;;;;;;;;100.0;12.0;9.0;14.0;17.0;15.0;16.0;9.0;7.0
2491;Ondervraagde persoon;45 tot 55 jaar;2013;-30.0;-68.0;-27.0;-27.0;-10.0;-18.0;-47.0;-68.0;-27.0;-18.0;-27.0;-10.0;-18.0;100.0;0.0;3.0;25.0;24.0;47.0;1.0;100.0;3.0;15.0;35.0;21.0;24.0;3.0;100.0;4.0;7.0;51.0;18.0;20.0;1.0;100.0;4.0;8.0;60.0;13.0;9.0;5.0;100.0;21.0;35.0;39.0;5.0;100.0;18.0;37.0;7.0;34.0;2.0;3.0;100.0;18.0;29.0;9.0;39.0;4.0;3.0;100.0;54.0;28.0;11.0;5.0;1.0;1.0;100.0;3.0;7.0;42.0;34.0;13.0;2.0;100.0;49.0;14.0;11.0;23.0;3.0;100.0;70.0;7.0;7.0;13.0;3.0;100.0;3.0;5.0;60.0;13.0;17.0;2.0;100.0;12.0;10.0;16.0;61.0;1.0;100.0;3.0;4.0;6.0;86.0;1.0;100.0;25.0;6.0;7.0;61.0;1.0;;;;;;;;;100.0;11.0;8.0;14.0;20.0;16.0;15.0;8.0;9.0
2492;Ondervraagde persoon;45 tot 55 jaar;2014 1e kwartaal;-7.0;-24.0;20.0;-14.0;2.0;-18.0;-2.0;-24.0;20.0;-10.0;-14.0;2.0;-18.0;100.0;1.0;17.0;37.0;17.0;26.0;1.0;100.0;4.0;35.0;39.0;10.0;9.0;3.0;100.0;6.0;10.0;53.0;14.0;17.0;1.0;100.0;5.0;12.0;64.0;9.0;7.0;4.0;100.0;18.0;40.0;36.0;6.0;100.0;13.0;36.0;9.0;36.0;4.0;3.0;100.0;16.0;29.0;6.0;42.0;3.0;4.0;100.0;33.0;32.0;20.0;13.0;1.0;1.0;100.0;2.0;6.0;43.0;34.0;14.0;2.0;100.0;49.0;15.0;11.0;22.0;3.0;100.0;71.0;4.0;6.0;17.0;2.0;100.0;3.0;7.0;62.0;9.0;16.0;2.0;100.0;12.0;9.0;15.0;61.0;3.0;100.0;2.0;5.0;5.0;86.0;1.0;100.0;28.0;8.0;6.0;58.0;1.0;;;;;;;;;100.0;11.0;10.0;14.0;18.0;16.0;14.0;10.0;8.0
2493;Ondervraagde persoon;45 tot 55 jaar;2014 2e kwartaal;-1.0;-4.0;29.0;-20.0;2.0;-13.0;12.0;-4.0;29.0;-10.0;-20.0;2.0;-13.0;100.0;4.0;22.0;41.0;12.0;19.0;2.0;100.0;11.0;33.0;37.0;8.0;7.0;4.0;100.0;4.0;8.0;55.0;15.0;17.0;0.0;100.0;6.0;12.0;63.0;9.0;6.0;4.0;100.0;22.0;36.0;35.0;8.0;100.0;12.0;35.0;7.0;40.0;2.0;3.0;100.0;18.0;26.0;7.0;43.0;3.0;3.0;100.0;28.0;29.0;23.0;16.0;2.0;1.0;100.0;3.0;6.0;43.0;33.0;12.0;2.0;100.0;48.0;16.0;10.0;23.0;3.0;100.0;72.0;6.0;4.0;17.0;1.0;100.0;4.0;8.0;58.0;12.0;16.0;3.0;100.0;12.0;10.0;16.0;62.0;1.0;100.0;4.0;4.0;5.0;85.0;1.0;100.0;29.0;7.0;6.0;57.0;1.0;;;;;;;;;100.0;13.0;8.0;12.0;21.0;15.0;16.0;7.0;10.0
2494;Ondervraagde persoon;45 tot 55 jaar;2014 3e kwartaal;-1.0;-2.0;18.0;-13.0;1.0;-10.0;8.0;-2.0;18.0;-7.0;-13.0;1.0;-10.0;100.0;4.0;23.0;43.0;12.0;17.0;2.0;100.0;5.0;30.0;43.0;10.0;8.0;4.0;100.0;6.0;9.0;55.0;13.0;16.0;1.0;100.0;6.0;10.0;65.0;8.0;6.0;5.0;100.0;22.0;38.0;31.0;9.0;100.0;11.0;33.0;8.0;42.0;3.0;3.0;100.0;23.0;26.0;7.0;37.0;4.0;3.0;100.0;22.0;22.0;26.0;26.0;2.0;1.0;100.0;4.0;6.0;40.0;39.0;10.0;1.0;100.0;52.0;16.0;8.0;21.0;2.0;100.0;67.0;8.0;5.0;17.0;2.0;100.0;3.0;7.0;60.0;10.0;18.0;2.0;100.0;11.0;9.0;17.0;61.0;2.0;100.0;3.0;5.0;6.0;84.0;2.0;100.0;25.0;8.0;6.0;61.0;0.0;;;;;;;;;100.0;14.0;7.0;14.0;19.0;17.0;14.0;8.0;7.0
2495;Ondervraagde persoon;45 tot 55 jaar;2014 4e kwartaal;-5.0;-9.0;6.0;-13.0;1.0;-10.0;-1.0;-9.0;6.0;-7.0;-13.0;1.0;-10.0;100.0;4.0;21.0;40.0;15.0;19.0;1.0;100.0;5.0;26.0;40.0;12.0;13.0;4.0;100.0;5.0;11.0;54.0;13.0;16.0;0.0;100.0;5.0;12.0;63.0;9.0;7.0;4.0;100.0;23.0;39.0;32.0;6.0;100.0;9.0;31.0;7.0;46.0;3.0;2.0;100.0;20.0;26.0;5.0;42.0;4.0;3.0;100.0;22.0;23.0;25.0;24.0;4.0;2.0;100.0;2.0;8.0;39.0;35.0;14.0;1.0;100.0;53.0;13.0;8.0;23.0;2.0;100.0;64.0;6.0;7.0;20.0;3.0;100.0;4.0;7.0;60.0;10.0;17.0;2.0;100.0;11.0;11.0;17.0;58.0;2.0;100.0;2.0;7.0;5.0;85.0;1.0;100.0;24.0;6.0;6.0;63.0;0.0;;;;;;;;;100.0;12.0;9.0;14.0;19.0;13.0;18.0;8.0;8.0
2496;Ondervraagde persoon;45 tot 55 jaar;2014;-3.0;-10.0;18.0;-15.0;2.0;-13.0;4.0;-10.0;18.0;-9.0;-15.0;2.0;-13.0;100.0;3.0;21.0;40.0;14.0;20.0;2.0;100.0;7.0;31.0;40.0;10.0;9.0;4.0;100.0;6.0;10.0;54.0;14.0;17.0;1.0;100.0;6.0;11.0;64.0;9.0;7.0;4.0;100.0;21.0;38.0;34.0;7.0;100.0;11.0;34.0;8.0;41.0;3.0;3.0;100.0;19.0;27.0;6.0;41.0;4.0;3.0;100.0;26.0;27.0;24.0;20.0;2.0;1.0;100.0;3.0;7.0;41.0;35.0;13.0;2.0;100.0;50.0;15.0;10.0;22.0;3.0;100.0;69.0;6.0;6.0;18.0;2.0;100.0;4.0;7.0;60.0;11.0;17.0;2.0;100.0;12.0;10.0;16.0;61.0;2.0;100.0;3.0;5.0;5.0;85.0;1.0;100.0;27.0;7.0;6.0;60.0;1.0;;;;;;;;;100.0;12.0;8.0;14.0;19.0;15.0;15.0;8.0;8.0
2497;Ondervraagde persoon;45 tot 55 jaar;2015 1e kwartaal;5.0;0.0;21.0;-5.0;6.0;4.0;10.0;0.0;21.0;2.0;-5.0;6.0;4.0;100.0;3.0;24.0;44.0;11.0;16.0;2.0;100.0;6.0;31.0;44.0;8.0;8.0;3.0;100.0;8.0;11.0;57.0;11.0;13.0;1.0;100.0;6.0;13.0;64.0;7.0;5.0;5.0;100.0;26.0;44.0;22.0;7.0;100.0;8.0;27.0;7.0;49.0;7.0;3.0;100.0;24.0;21.0;4.0;42.0;4.0;5.0;100.0;20.0;23.0;26.0;26.0;3.0;3.0;100.0;3.0;5.0;41.0;37.0;13.0;2.0;100.0;58.0;15.0;8.0;17.0;2.0;100.0;64.0;7.0;8.0;19.0;2.0;100.0;4.0;8.0;57.0;11.0;17.0;2.0;100.0;14.0;10.0;16.0;59.0;2.0;100.0;4.0;5.0;6.0;84.0;0.0;100.0;29.0;7.0;7.0;56.0;1.0;;;;;;;;;100.0;12.0;7.0;15.0;19.0;16.0;18.0;8.0;7.0
2498;Ondervraagde persoon;45 tot 55 jaar;2015 2e kwartaal;10.0;16.0;30.0;-5.0;6.0;1.0;23.0;16.0;30.0;1.0;-5.0;6.0;1.0;100.0;7.0;30.0;40.0;8.0;12.0;3.0;100.0;9.0;34.0;40.0;8.0;5.0;4.0;100.0;9.0;11.0;55.0;11.0;14.0;1.0;100.0;7.0;12.0;63.0;8.0;5.0;5.0;100.0;24.0;45.0;23.0;8.0;100.0;7.0;27.0;7.0;49.0;6.0;4.0;100.0;23.0;23.0;4.0;42.0;4.0;4.0;100.0;15.0;19.0;27.0;31.0;6.0;2.0;100.0;4.0;6.0;37.0;35.0;16.0;2.0;100.0;54.0;14.0;8.0;22.0;2.0;100.0;57.0;8.0;10.0;23.0;2.0;100.0;3.0;7.0;64.0;11.0;13.0;2.0;100.0;13.0;9.0;16.0;59.0;2.0;100.0;3.0;5.0;4.0;87.0;1.0;100.0;26.0;8.0;6.0;60.0;0.0;;;;;;;;;100.0;12.0;6.0;13.0;20.0;16.0;13.0;9.0;11.0
2499;Ondervraagde persoon;45 tot 55 jaar;2015 3e kwartaal;10.0;16.0;23.0;-2.0;9.0;6.0;19.0;16.0;23.0;4.0;-2.0;9.0;6.0;100.0;9.0;29.0;37.0;8.0;14.0;3.0;100.0;8.0;31.0;42.0;8.0;7.0;4.0;100.0;9.0;13.0;54.0;10.0;13.0;0.0;100.0;7.0;14.0;64.0;7.0;5.0;3.0;100.0;27.0;44.0;22.0;7.0;100.0;8.0;27.0;8.0;53.0;2.0;3.0;100.0;27.0;21.0;4.0;42.0;3.0;3.0;100.0;15.0;17.0;27.0;33.0;6.0;3.0;100.0;3.0;5.0;40.0;37.0;14.0;2.0;100.0;54.0;15.0;7.0;20.0;3.0;100.0;63.0;7.0;8.0;21.0;2.0;100.0;4.0;8.0;60.0;12.0;14.0;2.0;100.0;14.0;11.0;18.0;56.0;1.0;100.0;3.0;5.0;7.0;84.0;1.0;100.0;27.0;8.0;6.0;57.0;2.0;;;;;;;;;100.0;12.0;7.0;14.0;18.0;19.0;13.0;10.0;7.0
2500;Ondervraagde persoon;45 tot 55 jaar;2015 4e kwartaal;11.0;24.0;13.0;-1.0;10.0;11.0;19.0;24.0;13.0;7.0;-1.0;10.0;11.0;100.0;10.0;33.0;34.0;8.0;11.0;4.0;100.0;7.0;27.0;38.0;14.0;9.0;5.0;100.0;7.0;13.0;57.0;9.0;13.0;1.0;100.0;7.0;15.0;61.0;8.0;4.0;5.0;100.0;30.0;43.0;18.0;9.0;100.0;8.0;25.0;8.0;51.0;4.0;3.0;100.0;25.0;23.0;3.0;40.0;3.0;6.0;100.0;20.0;17.0;29.0;26.0;5.0;3.0;100.0;3.0;7.0;38.0;35.0;15.0;3.0;100.0;56.0;13.0;7.0;19.0;4.0;100.0;61.0;8.0;7.0;20.0;4.0;100.0;3.0;7.0;65.0;11.0;12.0;2.0;100.0;12.0;11.0;19.0;56.0;2.0;100.0;4.0;5.0;6.0;84.0;2.0;100.0;30.0;8.0;7.0;54.0;1.0;;;;;;;;;100.0;12.0;9.0;12.0;19.0;14.0;15.0;9.0;11.0
2501;Ondervraagde persoon;45 tot 55 jaar;2015;9.0;14.0;22.0;-3.0;8.0;6.0;18.0;14.0;22.0;3.0;-3.0;8.0;6.0;100.0;7.0;29.0;39.0;9.0;13.0;3.0;100.0;8.0;31.0;41.0;9.0;7.0;4.0;100.0;8.0;12.0;56.0;10.0;13.0;1.0;100.0;7.0;14.0;63.0;8.0;5.0;5.0;100.0;27.0;44.0;21.0;8.0;100.0;8.0;26.0;7.0;51.0;5.0;3.0;100.0;25.0;22.0;4.0;42.0;3.0;4.0;100.0;17.0;19.0;27.0;29.0;5.0;3.0;100.0;3.0;6.0;39.0;36.0;14.0;2.0;100.0;55.0;14.0;8.0;20.0;3.0;100.0;61.0;8.0;8.0;21.0;2.0;100.0;4.0;7.0;62.0;11.0;14.0;2.0;100.0;13.0;10.0;17.0;58.0;2.0;100.0;4.0;5.0;6.0;85.0;1.0;100.0;28.0;8.0;7.0;57.0;1.0;;;;;;;;;100.0;12.0;7.0;13.0;19.0;16.0;15.0;9.0;9.0
2502;Ondervraagde persoon;45 tot 55 jaar;2016 1e kwartaal;9.0;14.0;7.0;8.0;11.0;6.0;11.0;14.0;7.0;8.0;8.0;11.0;6.0;100.0;8.0;30.0;37.0;12.0;11.0;2.0;100.0;4.0;24.0;49.0;11.0;9.0;3.0;100.0;9.0;17.0;55.0;8.0;10.0;0.0;100.0;5.0;16.0;66.0;5.0;4.0;4.0;100.0;25.0;46.0;20.0;8.0;100.0;6.0;25.0;7.0;53.0;6.0;4.0;100.0;25.0;21.0;3.0;45.0;3.0;4.0;100.0;25.0;21.0;24.0;23.0;3.0;4.0;100.0;2.0;5.0;37.0;39.0;17.0;1.0;100.0;59.0;15.0;8.0;15.0;3.0;100.0;61.0;6.0;9.0;22.0;2.0;100.0;4.0;7.0;64.0;9.0;15.0;1.0;100.0;14.0;11.0;20.0;54.0;1.0;100.0;4.0;6.0;6.0;84.0;1.0;100.0;29.0;7.0;7.0;56.0;2.0;;;;;;;;;100.0;17.0;5.0;15.0;19.0;17.0;13.0;7.0;8.0
2503;Ondervraagde persoon;45 tot 55 jaar;2016 2e kwartaal;13.0;25.0;14.0;5.0;8.0;15.0;19.0;25.0;14.0;9.0;5.0;8.0;15.0;100.0;11.0;32.0;35.0;9.0;10.0;2.0;100.0;6.0;25.0;48.0;8.0;9.0;4.0;100.0;10.0;16.0;54.0;8.0;12.0;0.0;100.0;8.0;13.0;63.0;7.0;5.0;4.0;100.0;32.0;43.0;18.0;7.0;100.0;8.0;28.0;8.0;49.0;3.0;5.0;100.0;23.0;24.0;5.0;39.0;4.0;5.0;100.0;18.0;20.0;27.0;27.0;7.0;1.0;100.0;2.0;4.0;34.0;44.0;15.0;2.0;100.0;56.0;15.0;10.0;17.0;2.0;100.0;52.0;9.0;10.0;27.0;2.0;100.0;4.0;7.0;63.0;9.0;15.0;2.0;100.0;14.0;10.0;20.0;53.0;2.0;100.0;5.0;6.0;8.0;80.0;1.0;100.0;32.0;7.0;7.0;53.0;2.0;;;;;;;;;100.0;14.0;6.0;12.0;21.0;16.0;12.0;8.0;9.0
2504;Ondervraagde persoon;45 tot 55 jaar;2016 3e kwartaal;14.0;28.0;14.0;3.0;9.0;16.0;21.0;28.0;14.0;9.0;3.0;9.0;16.0;100.0;12.0;34.0;34.0;10.0;8.0;2.0;100.0;5.0;26.0;46.0;12.0;6.0;6.0;100.0;10.0;13.0;57.0;9.0;10.0;0.0;100.0;7.0;13.0;65.0;6.0;6.0;3.0;100.0;31.0;45.0;15.0;9.0;100.0;7.0;24.0;7.0;55.0;4.0;2.0;100.0;25.0;22.0;5.0;43.0;3.0;3.0;100.0;11.0;17.0;29.0;33.0;7.0;3.0;100.0;3.0;5.0;40.0;35.0;15.0;1.0;100.0;56.0;14.0;8.0;20.0;1.0;100.0;56.0;7.0;8.0;27.0;2.0;100.0;3.0;11.0;58.0;12.0;13.0;2.0;100.0;12.0;13.0;19.0;56.0;1.0;100.0;4.0;7.0;7.0;81.0;0.0;100.0;29.0;9.0;7.0;54.0;0.0;;;;;;;;;100.0;15.0;8.0;12.0;21.0;20.0;12.0;8.0;4.0
2505;Ondervraagde persoon;45 tot 55 jaar;2016 4e kwartaal;18.0;22.0;12.0;4.0;5.0;11.0;29.0;22.0;12.0;11.0;4.0;5.0;11.0;100.0;16.0;32.0;34.0;6.0;9.0;3.0;100.0;7.0;27.0;43.0;10.0;6.0;7.0;100.0;8.0;15.0;59.0;9.0;9.0;0.0;100.0;6.0;13.0;66.0;8.0;4.0;3.0;100.0;31.0;45.0;15.0;8.0;100.0;8.0;24.0;9.0;52.0;2.0;5.0;100.0;32.0;24.0;4.0;34.0;3.0;3.0;100.0;7.0;10.0;32.0;37.0;10.0;4.0;100.0;3.0;6.0;33.0;42.0;14.0;2.0;100.0;59.0;14.0;9.0;14.0;4.0;100.0;57.0;8.0;10.0;23.0;2.0;100.0;4.0;8.0;64.0;11.0;12.0;2.0;100.0;16.0;10.0;16.0;56.0;1.0;100.0;4.0;7.0;5.0;82.0;1.0;100.0;28.0;4.0;10.0;57.0;1.0;;;;;;;;;100.0;11.0;8.0;10.0;17.0;21.0;13.0;11.0;9.0
2506;Ondervraagde persoon;45 tot 55 jaar;2016;14.0;23.0;12.0;5.0;8.0;12.0;20.0;23.0;12.0;10.0;5.0;8.0;12.0;100.0;12.0;32.0;35.0;9.0;10.0;2.0;100.0;6.0;25.0;47.0;10.0;8.0;5.0;100.0;9.0;15.0;56.0;9.0;11.0;0.0;100.0;7.0;14.0;65.0;7.0;5.0;3.0;100.0;30.0;45.0;17.0;8.0;100.0;7.0;25.0;8.0;52.0;4.0;4.0;100.0;26.0;23.0;4.0;41.0;3.0;4.0;100.0;16.0;18.0;28.0;29.0;7.0;3.0;100.0;2.0;5.0;36.0;40.0;15.0;1.0;100.0;57.0;15.0;9.0;17.0;3.0;100.0;56.0;7.0;9.0;25.0;2.0;100.0;4.0;8.0;62.0;10.0;14.0;2.0;100.0;14.0;11.0;19.0;55.0;1.0;100.0;4.0;7.0;7.0;82.0;1.0;100.0;30.0;7.0;7.0;55.0;1.0;;;;;;;;;100.0;14.0;7.0;12.0;19.0;19.0;13.0;9.0;8.0
2507;Ondervraagde persoon;45 tot 55 jaar;2017 1e kwartaal;24.0;44.0;31.0;10.0;15.0;21.0;38.0;44.0;31.0;15.0;10.0;15.0;21.0;100.0;18.0;36.0;35.0;5.0;5.0;2.0;100.0;10.0;31.0;41.0;6.0;3.0;9.0;100.0;10.0;15.0;60.0;8.0;8.0;1.0;100.0;8.0;16.0;63.0;6.0;3.0;4.0;100.0;34.0;47.0;13.0;6.0;100.0;11.0;28.0;9.0;46.0;2.0;5.0;100.0;26.0;28.0;4.0;35.0;1.0;6.0;100.0;6.0;8.0;27.0;38.0;17.0;5.0;100.0;2.0;4.0;38.0;38.0;16.0;2.0;100.0;59.0;16.0;6.0;15.0;4.0;100.0;63.0;6.0;7.0;23.0;1.0;100.0;5.0;8.0;65.0;9.0;9.0;3.0;100.0;13.0;13.0;15.0;57.0;1.0;100.0;3.0;7.0;7.0;81.0;2.0;100.0;29.0;11.0;8.0;51.0;1.0;;;;;;;;;100.0;13.0;8.0;10.0;21.0;16.0;15.0;9.0;8.0
2508;Ondervraagde persoon;55 tot 65 jaar;2002 1e kwartaal;-11.0;-40.0;-1.0;-5.0;-7.0;1.0;-21.0;-40.0;-1.0;-4.0;-5.0;-7.0;1.0;100.0;2.0;7.0;38.0;29.0;20.0;4.0;100.0;3.0;20.0;43.0;18.0;7.0;9.0;100.0;5.0;8.0;66.0;9.0;10.0;1.0;100.0;3.0;5.0;73.0;10.0;6.0;4.0;100.0;23.0;45.0;21.0;11.0;100.0;29.0;41.0;13.0;14.0;0.0;3.0;100.0;20.0;28.0;7.0;37.0;2.0;6.0;100.0;16.0;28.0;35.0;10.0;2.0;8.0;100.0;1.0;3.0;38.0;41.0;14.0;4.0;100.0;55.0;12.0;7.0;20.0;6.0;100.0;71.0;7.0;6.0;13.0;3.0;100.0;5.0;7.0;53.0;13.0;16.0;6.0;100.0;14.0;8.0;15.0;60.0;4.0;100.0;3.0;3.0;5.0;88.0;1.0;100.0;24.0;4.0;5.0;66.0;1.0;100.0;7.0;8.0;12.0;18.0;17.0;24.0;15.0;;;;;;;;;
2509;Ondervraagde persoon;55 tot 65 jaar;2002 2e kwartaal;-24.0;-59.0;-18.0;-17.0;-8.0;-18.0;-39.0;-59.0;-18.0;-14.0;-17.0;-8.0;-18.0;100.0;1.0;3.0;28.0;33.0;30.0;4.0;100.0;2.0;13.0;40.0;24.0;10.0;11.0;100.0;5.0;9.0;54.0;18.0;13.0;2.0;100.0;2.0;6.0;71.0;11.0;6.0;4.0;100.0;13.0;43.0;31.0;13.0;100.0;63.0;31.0;3.0;2.0;0.0;1.0;100.0;9.0;24.0;13.0;45.0;2.0;7.0;100.0;16.0;33.0;32.0;8.0;2.0;9.0;100.0;2.0;2.0;44.0;38.0;12.0;1.0;100.0;49.0;16.0;6.0;24.0;5.0;100.0;70.0;9.0;5.0;13.0;3.0;100.0;4.0;5.0;55.0;11.0;20.0;4.0;100.0;12.0;7.0;15.0;63.0;2.0;100.0;2.0;3.0;5.0;89.0;1.0;100.0;17.0;5.0;8.0;70.0;1.0;100.0;6.0;7.0;14.0;20.0;17.0;22.0;14.0;;;;;;;;;
