ID;Geslacht;Overwerk;PositieWerkkring;Persoonskenmerken;Perioden;Werknemer_1
2428;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer;07 Technische beroepen;2019;243
2429;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer;07 Technische beroepen;2020;226
2430;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer;08 ICT beroepen;2006;82
2431;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer;08 ICT beroepen;2007;80
2432;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer;08 ICT beroepen;2008;85
2433;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer;08 ICT beroepen;2009;82
2434;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer;08 ICT beroepen;2010;90
2435;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer;08 ICT beroepen;2011;83
2436;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer;08 ICT beroepen;2012;83
2437;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer;08 ICT beroepen;2013;73
2438;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer;08 ICT beroepen;2014;81
2439;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer;08 ICT beroepen;2015;79
2440;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer;08 ICT beroepen;2016;92
2441;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer;08 ICT beroepen;2017;90
2442;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer;08 ICT beroepen;2018;92
2443;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer;08 ICT beroepen;2019;84
2444;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer;08 ICT beroepen;2020;83
2445;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer;09 Agrarische beroepen;2006;27
2446;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer;09 Agrarische beroepen;2007;30
2447;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer;09 Agrarische beroepen;2008;25
2448;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer;09 Agrarische beroepen;2009;28
2449;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer;09 Agrarische beroepen;2010;21
2450;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer;09 Agrarische beroepen;2011;21
2451;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer;09 Agrarische beroepen;2012;25
2452;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer;09 Agrarische beroepen;2013;21
2453;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer;09 Agrarische beroepen;2014;22
2454;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer;09 Agrarische beroepen;2015;20
2455;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer;09 Agrarische beroepen;2016;20
2456;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer;09 Agrarische beroepen;2017;23
2457;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer;09 Agrarische beroepen;2018;25
2458;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer;09 Agrarische beroepen;2019;23
2459;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer;09 Agrarische beroepen;2020;23
2460;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer;10 Zorg en welzijn beroepen;2006;249
2461;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer;10 Zorg en welzijn beroepen;2007;274
2462;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer;10 Zorg en welzijn beroepen;2008;268
2463;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer;10 Zorg en welzijn beroepen;2009;282
2464;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer;10 Zorg en welzijn beroepen;2010;281
2465;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer;10 Zorg en welzijn beroepen;2011;268
2466;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer;10 Zorg en welzijn beroepen;2012;284
2467;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer;10 Zorg en welzijn beroepen;2013;264
2468;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer;10 Zorg en welzijn beroepen;2014;269
2469;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer;10 Zorg en welzijn beroepen;2015;291
2470;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer;10 Zorg en welzijn beroepen;2016;319
2471;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer;10 Zorg en welzijn beroepen;2017;316
2472;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer;10 Zorg en welzijn beroepen;2018;338
2473;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer;10 Zorg en welzijn beroepen;2019;358
2474;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer;10 Zorg en welzijn beroepen;2020;338
2475;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer;11 Dienstverlenende beroepen;2006;121
2476;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer;11 Dienstverlenende beroepen;2007;125
2477;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer;11 Dienstverlenende beroepen;2008;115
2478;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer;11 Dienstverlenende beroepen;2009;116
2479;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer;11 Dienstverlenende beroepen;2010;115
2480;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer;11 Dienstverlenende beroepen;2011;115
2481;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer;11 Dienstverlenende beroepen;2012;102
2482;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer;11 Dienstverlenende beroepen;2013;106
2483;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer;11 Dienstverlenende beroepen;2014;104
2484;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer;11 Dienstverlenende beroepen;2015;106
2485;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer;11 Dienstverlenende beroepen;2016;121
2486;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer;11 Dienstverlenende beroepen;2017;127
2487;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer;11 Dienstverlenende beroepen;2018;136
2488;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer;11 Dienstverlenende beroepen;2019;131
2489;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer;11 Dienstverlenende beroepen;2020;114
2490;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer;12 Transport en logistiek beroepen;2006;210
2491;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer;12 Transport en logistiek beroepen;2007;200
2492;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer;12 Transport en logistiek beroepen;2008;201
2493;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer;12 Transport en logistiek beroepen;2009;186
2494;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer;12 Transport en logistiek beroepen;2010;176
2495;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer;12 Transport en logistiek beroepen;2011;165
2496;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer;12 Transport en logistiek beroepen;2012;163
2497;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer;12 Transport en logistiek beroepen;2013;153
2498;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer;12 Transport en logistiek beroepen;2014;149
2499;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer;12 Transport en logistiek beroepen;2015;150
2500;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer;12 Transport en logistiek beroepen;2016;166
2501;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer;12 Transport en logistiek beroepen;2017;161
2502;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer;12 Transport en logistiek beroepen;2018;173
2503;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer;12 Transport en logistiek beroepen;2019;165
2504;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer;12 Transport en logistiek beroepen;2020;139
2505;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer;13 Beroepsklasse overig;2006;28
2506;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer;13 Beroepsklasse overig;2007;22
2507;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer;13 Beroepsklasse overig;2008;27
2508;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer;13 Beroepsklasse overig;2009;29
2509;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer;13 Beroepsklasse overig;2010;31
2510;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer;13 Beroepsklasse overig;2011;31
2511;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer;13 Beroepsklasse overig;2012;26
2512;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer;13 Beroepsklasse overig;2013;25
2513;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer;13 Beroepsklasse overig;2014;25
2514;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer;13 Beroepsklasse overig;2015;25
2515;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer;13 Beroepsklasse overig;2016;28
2516;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer;13 Beroepsklasse overig;2017;38
2517;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer;13 Beroepsklasse overig;2018;22
2518;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer;13 Beroepsklasse overig;2019;20
2519;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer;13 Beroepsklasse overig;2020;32
2520;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer met vaste arbeidsrelatie;Totaal personen;2006;1943
2521;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer met vaste arbeidsrelatie;Totaal personen;2007;1982
2522;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer met vaste arbeidsrelatie;Totaal personen;2008;2008
2523;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer met vaste arbeidsrelatie;Totaal personen;2009;1990
2524;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer met vaste arbeidsrelatie;Totaal personen;2010;1900
2525;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer met vaste arbeidsrelatie;Totaal personen;2011;1791
2526;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer met vaste arbeidsrelatie;Totaal personen;2012;1734
2527;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer met vaste arbeidsrelatie;Totaal personen;2013;1570
2528;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer met vaste arbeidsrelatie;Totaal personen;2014;1596
2529;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer met vaste arbeidsrelatie;Totaal personen;2015;1620
2530;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer met vaste arbeidsrelatie;Totaal personen;2016;1675
2531;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer met vaste arbeidsrelatie;Totaal personen;2017;1697
2532;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer met vaste arbeidsrelatie;Totaal personen;2018;1742
2533;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer met vaste arbeidsrelatie;Totaal personen;2019;1697
2534;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer met vaste arbeidsrelatie;Totaal personen;2020;1684
2535;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer met vaste arbeidsrelatie;Arbeidsduur: deeltijd;2006;591
2536;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer met vaste arbeidsrelatie;Arbeidsduur: deeltijd;2007;614
2537;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer met vaste arbeidsrelatie;Arbeidsduur: deeltijd;2008;638
2538;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer met vaste arbeidsrelatie;Arbeidsduur: deeltijd;2009;640
2539;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer met vaste arbeidsrelatie;Arbeidsduur: deeltijd;2010;621
2540;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer met vaste arbeidsrelatie;Arbeidsduur: deeltijd;2011;568
2541;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer met vaste arbeidsrelatie;Arbeidsduur: deeltijd;2012;569
2542;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer met vaste arbeidsrelatie;Arbeidsduur: deeltijd;2013;502
2543;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer met vaste arbeidsrelatie;Arbeidsduur: deeltijd;2014;501
2544;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer met vaste arbeidsrelatie;Arbeidsduur: deeltijd;2015;524
2545;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer met vaste arbeidsrelatie;Arbeidsduur: deeltijd;2016;562
2546;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer met vaste arbeidsrelatie;Arbeidsduur: deeltijd;2017;558
2547;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer met vaste arbeidsrelatie;Arbeidsduur: deeltijd;2018;589
2548;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer met vaste arbeidsrelatie;Arbeidsduur: deeltijd;2019;588
2549;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer met vaste arbeidsrelatie;Arbeidsduur: deeltijd;2020;599
2550;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer met vaste arbeidsrelatie;Arbeidsduur: minder dan 12 uur per week;2006;61
2551;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer met vaste arbeidsrelatie;Arbeidsduur: minder dan 12 uur per week;2007;57
2552;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer met vaste arbeidsrelatie;Arbeidsduur: minder dan 12 uur per week;2008;56
2553;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer met vaste arbeidsrelatie;Arbeidsduur: minder dan 12 uur per week;2009;52
2554;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer met vaste arbeidsrelatie;Arbeidsduur: minder dan 12 uur per week;2010;47
2555;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer met vaste arbeidsrelatie;Arbeidsduur: minder dan 12 uur per week;2011;35
2556;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer met vaste arbeidsrelatie;Arbeidsduur: minder dan 12 uur per week;2012;29
2557;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer met vaste arbeidsrelatie;Arbeidsduur: minder dan 12 uur per week;2013;26
2558;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer met vaste arbeidsrelatie;Arbeidsduur: minder dan 12 uur per week;2014;25
2559;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer met vaste arbeidsrelatie;Arbeidsduur: minder dan 12 uur per week;2015;26
2560;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer met vaste arbeidsrelatie;Arbeidsduur: minder dan 12 uur per week;2016;31
2561;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer met vaste arbeidsrelatie;Arbeidsduur: minder dan 12 uur per week;2017;25
2562;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer met vaste arbeidsrelatie;Arbeidsduur: minder dan 12 uur per week;2018;24
2563;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer met vaste arbeidsrelatie;Arbeidsduur: minder dan 12 uur per week;2019;27
2564;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer met vaste arbeidsrelatie;Arbeidsduur: minder dan 12 uur per week;2020;27
2565;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer met vaste arbeidsrelatie;Arbeidsduur: minder dan 20 uur per week;2006;174
2566;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer met vaste arbeidsrelatie;Arbeidsduur: minder dan 20 uur per week;2007;164
2567;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer met vaste arbeidsrelatie;Arbeidsduur: minder dan 20 uur per week;2008;166
2568;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer met vaste arbeidsrelatie;Arbeidsduur: minder dan 20 uur per week;2009;169
2569;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer met vaste arbeidsrelatie;Arbeidsduur: minder dan 20 uur per week;2010;153
2570;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer met vaste arbeidsrelatie;Arbeidsduur: minder dan 20 uur per week;2011;126
2571;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer met vaste arbeidsrelatie;Arbeidsduur: minder dan 20 uur per week;2012;112
2572;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer met vaste arbeidsrelatie;Arbeidsduur: minder dan 20 uur per week;2013;93
2573;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer met vaste arbeidsrelatie;Arbeidsduur: minder dan 20 uur per week;2014;96
2574;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer met vaste arbeidsrelatie;Arbeidsduur: minder dan 20 uur per week;2015;90
2575;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer met vaste arbeidsrelatie;Arbeidsduur: minder dan 20 uur per week;2016;105
2576;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer met vaste arbeidsrelatie;Arbeidsduur: minder dan 20 uur per week;2017;91
2577;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer met vaste arbeidsrelatie;Arbeidsduur: minder dan 20 uur per week;2018;98
2578;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer met vaste arbeidsrelatie;Arbeidsduur: minder dan 20 uur per week;2019;93
2579;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer met vaste arbeidsrelatie;Arbeidsduur: minder dan 20 uur per week;2020;95
2580;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer met vaste arbeidsrelatie;Arbeidsduur: 12 tot 20 uur per week;2006;113
2581;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer met vaste arbeidsrelatie;Arbeidsduur: 12 tot 20 uur per week;2007;108
2582;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer met vaste arbeidsrelatie;Arbeidsduur: 12 tot 20 uur per week;2008;111
2583;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer met vaste arbeidsrelatie;Arbeidsduur: 12 tot 20 uur per week;2009;117
2584;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer met vaste arbeidsrelatie;Arbeidsduur: 12 tot 20 uur per week;2010;106
2585;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer met vaste arbeidsrelatie;Arbeidsduur: 12 tot 20 uur per week;2011;91
2586;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer met vaste arbeidsrelatie;Arbeidsduur: 12 tot 20 uur per week;2012;83
2587;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer met vaste arbeidsrelatie;Arbeidsduur: 12 tot 20 uur per week;2013;67
2588;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer met vaste arbeidsrelatie;Arbeidsduur: 12 tot 20 uur per week;2014;71
2589;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer met vaste arbeidsrelatie;Arbeidsduur: 12 tot 20 uur per week;2015;64
2590;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer met vaste arbeidsrelatie;Arbeidsduur: 12 tot 20 uur per week;2016;75
2591;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer met vaste arbeidsrelatie;Arbeidsduur: 12 tot 20 uur per week;2017;67
2592;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer met vaste arbeidsrelatie;Arbeidsduur: 12 tot 20 uur per week;2018;74
2593;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer met vaste arbeidsrelatie;Arbeidsduur: 12 tot 20 uur per week;2019;66
2594;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer met vaste arbeidsrelatie;Arbeidsduur: 12 tot 20 uur per week;2020;68
2595;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer met vaste arbeidsrelatie;Arbeidsduur: 20 tot 35 uur per week;2006;418
2596;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer met vaste arbeidsrelatie;Arbeidsduur: 20 tot 35 uur per week;2007;449
2597;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer met vaste arbeidsrelatie;Arbeidsduur: 20 tot 35 uur per week;2008;471
2598;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer met vaste arbeidsrelatie;Arbeidsduur: 20 tot 35 uur per week;2009;471
2599;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer met vaste arbeidsrelatie;Arbeidsduur: 20 tot 35 uur per week;2010;468
2600;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer met vaste arbeidsrelatie;Arbeidsduur: 20 tot 35 uur per week;2011;442
2601;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer met vaste arbeidsrelatie;Arbeidsduur: 20 tot 35 uur per week;2012;457
2602;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer met vaste arbeidsrelatie;Arbeidsduur: 20 tot 35 uur per week;2013;408
2603;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer met vaste arbeidsrelatie;Arbeidsduur: 20 tot 35 uur per week;2014;406
2604;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer met vaste arbeidsrelatie;Arbeidsduur: 20 tot 35 uur per week;2015;435
2605;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer met vaste arbeidsrelatie;Arbeidsduur: 20 tot 35 uur per week;2016;457
2606;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer met vaste arbeidsrelatie;Arbeidsduur: 20 tot 35 uur per week;2017;467
2607;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer met vaste arbeidsrelatie;Arbeidsduur: 20 tot 35 uur per week;2018;491
2608;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer met vaste arbeidsrelatie;Arbeidsduur: 20 tot 35 uur per week;2019;495
2609;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer met vaste arbeidsrelatie;Arbeidsduur: 20 tot 35 uur per week;2020;504
2610;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer met vaste arbeidsrelatie;Arbeidsduur: voltijd;2006;1351
2611;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer met vaste arbeidsrelatie;Arbeidsduur: voltijd;2007;1369
2612;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer met vaste arbeidsrelatie;Arbeidsduur: voltijd;2008;1370
2613;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer met vaste arbeidsrelatie;Arbeidsduur: voltijd;2009;1351
2614;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer met vaste arbeidsrelatie;Arbeidsduur: voltijd;2010;1279
2615;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer met vaste arbeidsrelatie;Arbeidsduur: voltijd;2011;1223
2616;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer met vaste arbeidsrelatie;Arbeidsduur: voltijd;2012;1165
2617;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer met vaste arbeidsrelatie;Arbeidsduur: voltijd;2013;1068
2618;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer met vaste arbeidsrelatie;Arbeidsduur: voltijd;2014;1094
2619;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer met vaste arbeidsrelatie;Arbeidsduur: voltijd;2015;1096
2620;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer met vaste arbeidsrelatie;Arbeidsduur: voltijd;2016;1113
2621;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer met vaste arbeidsrelatie;Arbeidsduur: voltijd;2017;1138
2622;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer met vaste arbeidsrelatie;Arbeidsduur: voltijd;2018;1152
2623;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer met vaste arbeidsrelatie;Arbeidsduur: voltijd;2019;1110
2624;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer met vaste arbeidsrelatie;Arbeidsduur: voltijd;2020;1084
2625;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer met vaste arbeidsrelatie;Onderwijsniveau: 1  laag;2006;349
2626;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer met vaste arbeidsrelatie;Onderwijsniveau: 1  laag;2007;334
2627;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer met vaste arbeidsrelatie;Onderwijsniveau: 1  laag;2008;354
2628;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer met vaste arbeidsrelatie;Onderwijsniveau: 1  laag;2009;327
2629;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer met vaste arbeidsrelatie;Onderwijsniveau: 1  laag;2010;289
2630;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer met vaste arbeidsrelatie;Onderwijsniveau: 1  laag;2011;277
2631;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer met vaste arbeidsrelatie;Onderwijsniveau: 1  laag;2012;256
2632;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer met vaste arbeidsrelatie;Onderwijsniveau: 1  laag;2013;203
2633;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer met vaste arbeidsrelatie;Onderwijsniveau: 1  laag;2014;192
2634;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer met vaste arbeidsrelatie;Onderwijsniveau: 1  laag;2015;196
2635;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer met vaste arbeidsrelatie;Onderwijsniveau: 1  laag;2016;200
2636;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer met vaste arbeidsrelatie;Onderwijsniveau: 1  laag;2017;202
2637;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer met vaste arbeidsrelatie;Onderwijsniveau: 1  laag;2018;204
2638;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer met vaste arbeidsrelatie;Onderwijsniveau: 1  laag;2019;195
2639;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer met vaste arbeidsrelatie;Onderwijsniveau: 1  laag;2020;174
2640;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer met vaste arbeidsrelatie;Onderwijsniveau: 2 middelbaar ;2006;794
2641;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer met vaste arbeidsrelatie;Onderwijsniveau: 2 middelbaar ;2007;810
2642;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer met vaste arbeidsrelatie;Onderwijsniveau: 2 middelbaar ;2008;785
2643;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer met vaste arbeidsrelatie;Onderwijsniveau: 2 middelbaar ;2009;783
2644;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer met vaste arbeidsrelatie;Onderwijsniveau: 2 middelbaar ;2010;733
2645;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer met vaste arbeidsrelatie;Onderwijsniveau: 2 middelbaar ;2011;688
2646;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer met vaste arbeidsrelatie;Onderwijsniveau: 2 middelbaar ;2012;641
2647;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer met vaste arbeidsrelatie;Onderwijsniveau: 2 middelbaar ;2013;563
2648;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer met vaste arbeidsrelatie;Onderwijsniveau: 2 middelbaar ;2014;570
2649;Totaal mannen en vrouwen;Regelmatig overwerken;Werknemer met vaste arbeidsrelatie;Onderwijsniveau: 2 middelbaar ;2015;589
