ID;Geslacht;Leeftijd;DiagnosenGGZ;RegioS;Perioden;PrimaireDiagnoses_1;PrimaireEnNevendiagnoses_2;PrimaireDiagnoses_3;PrimaireEnNevendiagnoses_4;PrimaireDiagnoses_5;PrimaireEnNevendiagnoses_6;PrimaireDiagnoses_7;PrimaireEnNevendiagnoses_8
1925;Totaal mannen en vrouwen;Totaal;1.6 Totaal aandacht- en gedragsstoorn.;Noord-Brabant (PV);2014;17040.0;25785;686.0;1038;14030.0;20510;565.0;826
1926;Totaal mannen en vrouwen;Totaal;1.6 Totaal aandacht- en gedragsstoorn.;Noord-Brabant (PV);2015;6865.0;12635;275.0;507;4665.0;8505;187.0;341
1927;Totaal mannen en vrouwen;Totaal;1.6 Totaal aandacht- en gedragsstoorn.;Noord-Brabant (PV);2016;5990.0;10665;239.0;426;4005.0;7720;160.0;308
1928;Totaal mannen en vrouwen;Totaal;1.6 Totaal aandacht- en gedragsstoorn.;Limburg (PV);2009;5760.0;7965;513.0;709;3720.0;5110;331.0;455
1929;Totaal mannen en vrouwen;Totaal;1.6 Totaal aandacht- en gedragsstoorn.;Limburg (PV);2010;6565.0;9095;585.0;810;4510.0;6195;402.0;552
1930;Totaal mannen en vrouwen;Totaal;1.6 Totaal aandacht- en gedragsstoorn.;Limburg (PV);2011;7340.0;10305;654.0;918;4920.0;6870;438.0;612
1931;Totaal mannen en vrouwen;Totaal;1.6 Totaal aandacht- en gedragsstoorn.;Limburg (PV);2012;8140.0;11285;725.0;1005;5265.0;7320;469.0;652
1932;Totaal mannen en vrouwen;Totaal;1.6 Totaal aandacht- en gedragsstoorn.;Limburg (PV);2013;8840.0;12370;789.0;1104;6175.0;8500;551.0;758
1933;Totaal mannen en vrouwen;Totaal;1.6 Totaal aandacht- en gedragsstoorn.;Limburg (PV);2014;7315.0;10545;654.0;942;6620.0;9270;592.0;829
1934;Totaal mannen en vrouwen;Totaal;1.6 Totaal aandacht- en gedragsstoorn.;Limburg (PV);2015;1965.0;3745;176.0;335;1280.0;2400;115.0;215
1935;Totaal mannen en vrouwen;Totaal;1.6 Totaal aandacht- en gedragsstoorn.;Limburg (PV);2016;2210.0;3695;198.0;331;1270.0;2545;114.0;228
1936;Totaal mannen en vrouwen;Totaal;1.6 Totaal aandacht- en gedragsstoorn.;GGD Amsterdam (GG);2009;6390.0;8290;683.0;886;3970.0;5130;424.0;548
1937;Totaal mannen en vrouwen;Totaal;1.6 Totaal aandacht- en gedragsstoorn.;GGD Amsterdam (GG);2010;7110.0;9350;748.0;984;4825.0;6285;507.0;661
1938;Totaal mannen en vrouwen;Totaal;1.6 Totaal aandacht- en gedragsstoorn.;GGD Amsterdam (GG);2011;7085.0;9360;735.0;971;4880.0;6465;506.0;670
1939;Totaal mannen en vrouwen;Totaal;1.6 Totaal aandacht- en gedragsstoorn.;GGD Amsterdam (GG);2012;7130.0;9375;731.0;961;4710.0;6175;483.0;633
1940;Totaal mannen en vrouwen;Totaal;1.6 Totaal aandacht- en gedragsstoorn.;GGD Amsterdam (GG);2013;7855.0;10480;795.0;1061;5280.0;7035;535.0;713
1941;Totaal mannen en vrouwen;Totaal;1.6 Totaal aandacht- en gedragsstoorn.;GGD Amsterdam (GG);2014;7935.0;10745;792.0;1073;6970.0;9120;696.0;911
1942;Totaal mannen en vrouwen;Totaal;1.6 Totaal aandacht- en gedragsstoorn.;GGD Amsterdam (GG);2015;2420.0;4180;238.0;412;1615.0;2750;159.0;271
1943;Totaal mannen en vrouwen;Totaal;1.6 Totaal aandacht- en gedragsstoorn.;GGD Amsterdam (GG);2016;2335.0;3805;227.0;369;1480.0;2690;144.0;261
1944;Totaal mannen en vrouwen;Totaal;1.6 Totaal aandacht- en gedragsstoorn.;GGD Brabant-Zuidoost (GG);2009;3960.0;5935;539.0;809;2590.0;3855;353.0;525
1945;Totaal mannen en vrouwen;Totaal;1.6 Totaal aandacht- en gedragsstoorn.;GGD Brabant-Zuidoost (GG);2010;4425.0;6565;600.0;891;3080.0;4565;418.0;620
1946;Totaal mannen en vrouwen;Totaal;1.6 Totaal aandacht- en gedragsstoorn.;GGD Brabant-Zuidoost (GG);2011;4845.0;7290;654.0;984;3185.0;4790;430.0;646
1947;Totaal mannen en vrouwen;Totaal;1.6 Totaal aandacht- en gedragsstoorn.;GGD Brabant-Zuidoost (GG);2012;5115.0;7625;688.0;1025;3430.0;5175;461.0;696
1948;Totaal mannen en vrouwen;Totaal;1.6 Totaal aandacht- en gedragsstoorn.;GGD Brabant-Zuidoost (GG);2013;5610.0;8470;752.0;1135;3865.0;5745;518.0;769
1949;Totaal mannen en vrouwen;Totaal;1.6 Totaal aandacht- en gedragsstoorn.;GGD Brabant-Zuidoost (GG);2014;5595.0;8760;745.0;1168;4495.0;6845;599.0;912
1950;Totaal mannen en vrouwen;Totaal;1.6 Totaal aandacht- en gedragsstoorn.;GGD Brabant-Zuidoost (GG);2015;2615.0;4750;346.0;630;1700.0;3150;225.0;418
1951;Totaal mannen en vrouwen;Totaal;1.6 Totaal aandacht- en gedragsstoorn.;GGD Brabant-Zuidoost (GG);2016;2470.0;4210;325.0;555;1665.0;3065;219.0;404
1952;Totaal mannen en vrouwen;Totaal;1.6 Totaal aandacht- en gedragsstoorn.;GGD Den Haag (GG);2009;3710.0;4905;765.0;1011;2360.0;3080;486.0;635
1953;Totaal mannen en vrouwen;Totaal;1.6 Totaal aandacht- en gedragsstoorn.;GGD Den Haag (GG);2010;4045.0;5575;822.0;1133;2780.0;3770;565.0;766
1954;Totaal mannen en vrouwen;Totaal;1.6 Totaal aandacht- en gedragsstoorn.;GGD Den Haag (GG);2011;4365.0;6235;875.0;1250;2685.0;3750;539.0;752
1955;Totaal mannen en vrouwen;Totaal;1.6 Totaal aandacht- en gedragsstoorn.;GGD Den Haag (GG);2012;4970.0;7090;986.0;1407;3185.0;4615;632.0;915
1956;Totaal mannen en vrouwen;Totaal;1.6 Totaal aandacht- en gedragsstoorn.;GGD Den Haag (GG);2013;5615.0;8070;1107.0;1591;3775.0;5310;744.0;1047
1957;Totaal mannen en vrouwen;Totaal;1.6 Totaal aandacht- en gedragsstoorn.;GGD Den Haag (GG);2014;5010.0;7475;979.0;1460;4235.0;5970;827.0;1167
1958;Totaal mannen en vrouwen;Totaal;1.6 Totaal aandacht- en gedragsstoorn.;GGD Den Haag (GG);2015;2050.0;4050;396.0;783;1405.0;2785;272.0;538
1959;Totaal mannen en vrouwen;Totaal;1.6 Totaal aandacht- en gedragsstoorn.;GGD Den Haag (GG);2016;1920.0;3875;368.0;741;1250.0;2650;239.0;507
1960;Totaal mannen en vrouwen;Totaal;1.6 Totaal aandacht- en gedragsstoorn.;GGD Drenthe (GG);2009;5290.0;6695;1079.0;1365;3450.0;4355;703.0;888
1961;Totaal mannen en vrouwen;Totaal;1.6 Totaal aandacht- en gedragsstoorn.;GGD Drenthe (GG);2010;6015.0;7720;1224.0;1571;4355.0;5515;887.0;1123
1962;Totaal mannen en vrouwen;Totaal;1.6 Totaal aandacht- en gedragsstoorn.;GGD Drenthe (GG);2011;6300.0;8295;1282.0;1689;4485.0;5815;913.0;1184
1963;Totaal mannen en vrouwen;Totaal;1.6 Totaal aandacht- en gedragsstoorn.;GGD Drenthe (GG);2012;6980.0;9295;1423.0;1896;4655.0;6155;949.0;1255
1964;Totaal mannen en vrouwen;Totaal;1.6 Totaal aandacht- en gedragsstoorn.;GGD Drenthe (GG);2013;7025.0;9510;1436.0;1943;5120.0;6825;1046.0;1394
1965;Totaal mannen en vrouwen;Totaal;1.6 Totaal aandacht- en gedragsstoorn.;GGD Drenthe (GG);2014;5440.0;7845;1113.0;1605;4790.0;6700;980.0;1371
1966;Totaal mannen en vrouwen;Totaal;1.6 Totaal aandacht- en gedragsstoorn.;GGD Drenthe (GG);2015;1370.0;2520;280.0;515;995.0;1820;203.0;372
1967;Totaal mannen en vrouwen;Totaal;1.6 Totaal aandacht- en gedragsstoorn.;GGD Drenthe (GG);2016;975.0;1900;199.0;388;635.0;1310;130.0;267
1968;Totaal mannen en vrouwen;Totaal;1.6 Totaal aandacht- en gedragsstoorn.;GGD Flevoland (GG);2009;3620.0;4705;939.0;1220;2315.0;2895;601.0;751
1969;Totaal mannen en vrouwen;Totaal;1.6 Totaal aandacht- en gedragsstoorn.;GGD Flevoland (GG);2010;4290.0;5950;1101.0;1525;2840.0;3930;728.0;1008
1970;Totaal mannen en vrouwen;Totaal;1.6 Totaal aandacht- en gedragsstoorn.;GGD Flevoland (GG);2011;4475.0;5995;1137.0;1523;3100.0;4140;787.0;1051
1971;Totaal mannen en vrouwen;Totaal;1.6 Totaal aandacht- en gedragsstoorn.;GGD Flevoland (GG);2012;4460.0;5875;1123.0;1479;3025.0;4095;762.0;1032
1972;Totaal mannen en vrouwen;Totaal;1.6 Totaal aandacht- en gedragsstoorn.;GGD Flevoland (GG);2013;4820.0;6320;1208.0;1584;3130.0;4135;785.0;1036
1973;Totaal mannen en vrouwen;Totaal;1.6 Totaal aandacht- en gedragsstoorn.;GGD Flevoland (GG);2014;4065.0;5300;1014.0;1322;3550.0;4505;885.0;1124
1974;Totaal mannen en vrouwen;Totaal;1.6 Totaal aandacht- en gedragsstoorn.;GGD Flevoland (GG);2015;975.0;1660;242.0;411;715.0;1145;178.0;284
1975;Totaal mannen en vrouwen;Totaal;1.6 Totaal aandacht- en gedragsstoorn.;GGD Flevoland (GG);2016;815.0;1310;200.0;323;455.0;865;112.0;213
1976;Totaal mannen en vrouwen;Totaal;1.6 Totaal aandacht- en gedragsstoorn.;GGD Fryslân (GG);2009;6225.0;8390;964.0;1300;4080.0;5410;632.0;838
1977;Totaal mannen en vrouwen;Totaal;1.6 Totaal aandacht- en gedragsstoorn.;GGD Fryslân (GG);2010;6420.0;8840;992.0;1367;4720.0;6400;730.0;989
1978;Totaal mannen en vrouwen;Totaal;1.6 Totaal aandacht- en gedragsstoorn.;GGD Fryslân (GG);2011;6895.0;9455;1065.0;1461;4800.0;6585;741.0;1018
1979;Totaal mannen en vrouwen;Totaal;1.6 Totaal aandacht- en gedragsstoorn.;GGD Fryslân (GG);2012;6420.0;8830;992.0;1365;4535.0;6145;701.0;949
1980;Totaal mannen en vrouwen;Totaal;1.6 Totaal aandacht- en gedragsstoorn.;GGD Fryslân (GG);2013;6520.0;9360;1008.0;1447;4615.0;6510;714.0;1007
1981;Totaal mannen en vrouwen;Totaal;1.6 Totaal aandacht- en gedragsstoorn.;GGD Fryslân (GG);2014;5765.0;8670;892.0;1342;5045.0;7245;781.0;1121
1982;Totaal mannen en vrouwen;Totaal;1.6 Totaal aandacht- en gedragsstoorn.;GGD Fryslân (GG);2015;2210.0;4500;342.0;696;1305.0;2545;202.0;394
1983;Totaal mannen en vrouwen;Totaal;1.6 Totaal aandacht- en gedragsstoorn.;GGD Fryslân (GG);2016;2600.0;4395;402.0;680;1515.0;3050;234.0;472
1984;Totaal mannen en vrouwen;Totaal;1.6 Totaal aandacht- en gedragsstoorn.;GGD Noord- en Oost-Gelderland (GG);2009;4310.0;5870;541.0;736;2735.0;3640;343.0;456
1985;Totaal mannen en vrouwen;Totaal;1.6 Totaal aandacht- en gedragsstoorn.;GGD Noord- en Oost-Gelderland (GG);2010;4850.0;6750;608.0;845;3350.0;4640;419.0;581
1986;Totaal mannen en vrouwen;Totaal;1.6 Totaal aandacht- en gedragsstoorn.;GGD Noord- en Oost-Gelderland (GG);2011;5475.0;7850;685.0;982;3755.0;5235;470.0;654
1987;Totaal mannen en vrouwen;Totaal;1.6 Totaal aandacht- en gedragsstoorn.;GGD Noord- en Oost-Gelderland (GG);2012;6170.0;8850;771.0;1106;4120.0;5965;515.0;745
1988;Totaal mannen en vrouwen;Totaal;1.6 Totaal aandacht- en gedragsstoorn.;GGD Noord- en Oost-Gelderland (GG);2013;6565.0;9530;821.0;1191;4375.0;6375;547.0;797
1989;Totaal mannen en vrouwen;Totaal;1.6 Totaal aandacht- en gedragsstoorn.;GGD Noord- en Oost-Gelderland (GG);2014;5960.0;9045;745.0;1131;5190.0;7570;648.0;946
1990;Totaal mannen en vrouwen;Totaal;1.6 Totaal aandacht- en gedragsstoorn.;GGD Noord- en Oost-Gelderland (GG);2015;1745.0;3435;218.0;428;1215.0;2335;152.0;291
1991;Totaal mannen en vrouwen;Totaal;1.6 Totaal aandacht- en gedragsstoorn.;GGD Noord- en Oost-Gelderland (GG);2016;1585.0;3105;197.0;386;970.0;2140;121.0;266
1992;Totaal mannen en vrouwen;Totaal;1.6 Totaal aandacht- en gedragsstoorn.;GGD Gooi en Vechtstreek (GG);2009;1330.0;1685;546.0;693;935.0;1155;384.0;474
1993;Totaal mannen en vrouwen;Totaal;1.6 Totaal aandacht- en gedragsstoorn.;GGD Gooi en Vechtstreek (GG);2010;1600.0;2040;655.0;835;1115.0;1415;457.0;580
1994;Totaal mannen en vrouwen;Totaal;1.6 Totaal aandacht- en gedragsstoorn.;GGD Gooi en Vechtstreek (GG);2011;1485.0;1910;608.0;781;990.0;1285;404.0;524
1995;Totaal mannen en vrouwen;Totaal;1.6 Totaal aandacht- en gedragsstoorn.;GGD Gooi en Vechtstreek (GG);2012;1570.0;2030;641.0;827;980.0;1280;400.0;522
1996;Totaal mannen en vrouwen;Totaal;1.6 Totaal aandacht- en gedragsstoorn.;GGD Gooi en Vechtstreek (GG);2013;1610.0;2165;656.0;882;1075.0;1440;439.0;587
1997;Totaal mannen en vrouwen;Totaal;1.6 Totaal aandacht- en gedragsstoorn.;GGD Gooi en Vechtstreek (GG);2014;1200.0;1685;487.0;685;995.0;1340;405.0;544
1998;Totaal mannen en vrouwen;Totaal;1.6 Totaal aandacht- en gedragsstoorn.;GGD Gooi en Vechtstreek (GG);2015;480.0;840;194.0;340;320.0;550;129.0;222
1999;Totaal mannen en vrouwen;Totaal;1.6 Totaal aandacht- en gedragsstoorn.;GGD Gooi en Vechtstreek (GG);2016;425.0;685;170.0;274;300.0;530;121.0;212
2000;Totaal mannen en vrouwen;Totaal;1.6 Totaal aandacht- en gedragsstoorn.;GGD Groningen (GG);2009;6105.0;7635;1061.0;1327;4235.0;5260;736.0;914
2001;Totaal mannen en vrouwen;Totaal;1.6 Totaal aandacht- en gedragsstoorn.;GGD Groningen (GG);2010;6665.0;8420;1153.0;1457;4935.0;6175;854.0;1068
2002;Totaal mannen en vrouwen;Totaal;1.6 Totaal aandacht- en gedragsstoorn.;GGD Groningen (GG);2011;7070.0;9020;1219.0;1555;5280.0;6645;910.0;1146
2003;Totaal mannen en vrouwen;Totaal;1.6 Totaal aandacht- en gedragsstoorn.;GGD Groningen (GG);2012;7040.0;9095;1211.0;1565;5195.0;6665;894.0;1147
2004;Totaal mannen en vrouwen;Totaal;1.6 Totaal aandacht- en gedragsstoorn.;GGD Groningen (GG);2013;6855.0;9135;1177.0;1569;5250.0;6845;902.0;1176
2005;Totaal mannen en vrouwen;Totaal;1.6 Totaal aandacht- en gedragsstoorn.;GGD Groningen (GG);2014;5775.0;7935;990.0;1361;5195.0;6790;890.0;1164
2006;Totaal mannen en vrouwen;Totaal;1.6 Totaal aandacht- en gedragsstoorn.;GGD Groningen (GG);2015;1420.0;2700;243.0;463;965.0;1855;166.0;318
2007;Totaal mannen en vrouwen;Totaal;1.6 Totaal aandacht- en gedragsstoorn.;GGD Groningen (GG);2016;1280.0;2160;219.0;370;905.0;1685;155.0;288
2008;Totaal mannen en vrouwen;Totaal;1.6 Totaal aandacht- en gedragsstoorn.;GGD Hart voor Brabant (GG);2009;6580.0;9255;643.0;905;4225.0;5835;413.0;571
2009;Totaal mannen en vrouwen;Totaal;1.6 Totaal aandacht- en gedragsstoorn.;GGD Hart voor Brabant (GG);2010;7445.0;10450;725.0;1017;4970.0;6975;484.0;679
2010;Totaal mannen en vrouwen;Totaal;1.6 Totaal aandacht- en gedragsstoorn.;GGD Hart voor Brabant (GG);2011;8080.0;11290;783.0;1095;5530.0;7760;536.0;753
2011;Totaal mannen en vrouwen;Totaal;1.6 Totaal aandacht- en gedragsstoorn.;GGD Hart voor Brabant (GG);2012;7810.0;11040;755.0;1067;5475.0;7650;529.0;739
2012;Totaal mannen en vrouwen;Totaal;1.6 Totaal aandacht- en gedragsstoorn.;GGD Hart voor Brabant (GG);2013;8040.0;11425;775.0;1101;5730.0;8005;552.0;771
2013;Totaal mannen en vrouwen;Totaal;1.6 Totaal aandacht- en gedragsstoorn.;GGD Hart voor Brabant (GG);2014;6390.0;9750;614.0;937;5305.0;7855;510.0;755
2014;Totaal mannen en vrouwen;Totaal;1.6 Totaal aandacht- en gedragsstoorn.;GGD Hart voor Brabant (GG);2015;2375.0;4475;227.0;428;1615.0;2980;155.0;285
2015;Totaal mannen en vrouwen;Totaal;1.6 Totaal aandacht- en gedragsstoorn.;GGD Hart voor Brabant (GG);2016;1920.0;3615;183.0;345;1320.0;2665;126.0;254
2016;Totaal mannen en vrouwen;Totaal;1.6 Totaal aandacht- en gedragsstoorn.;GGD Hollands-Midden (GG);2009;6015.0;7495;792.0;987;4095.0;5050;539.0;665
2017;Totaal mannen en vrouwen;Totaal;1.6 Totaal aandacht- en gedragsstoorn.;GGD Hollands-Midden (GG);2010;7230.0;9055;949.0;1188;5025.0;6230;659.0;817
2018;Totaal mannen en vrouwen;Totaal;1.6 Totaal aandacht- en gedragsstoorn.;GGD Hollands-Midden (GG);2011;7430.0;9345;972.0;1221;5185.0;6530;678.0;853
2019;Totaal mannen en vrouwen;Totaal;1.6 Totaal aandacht- en gedragsstoorn.;GGD Hollands-Midden (GG);2012;8030.0;10130;1046.0;1320;5550.0;6930;723.0;903
2020;Totaal mannen en vrouwen;Totaal;1.6 Totaal aandacht- en gedragsstoorn.;GGD Hollands-Midden (GG);2013;8835.0;11275;1148.0;1464;6255.0;7835;812.0;1017
2021;Totaal mannen en vrouwen;Totaal;1.6 Totaal aandacht- en gedragsstoorn.;GGD Hollands-Midden (GG);2014;7825.0;10265;1013.0;1328;6720.0;8570;869.0;1109
2022;Totaal mannen en vrouwen;Totaal;1.6 Totaal aandacht- en gedragsstoorn.;GGD Hollands-Midden (GG);2015;2715.0;4255;350.0;548;1925.0;3000;248.0;386
2023;Totaal mannen en vrouwen;Totaal;1.6 Totaal aandacht- en gedragsstoorn.;GGD Hollands-Midden (GG);2016;2355.0;3655;301.0;467;1570.0;2600;200.0;332
2024;Totaal mannen en vrouwen;Totaal;1.6 Totaal aandacht- en gedragsstoorn.;GGD Hollands-Noorden (GG);2009;4905.0;6390;765.0;997;3015.0;3895;470.0;608
2025;Totaal mannen en vrouwen;Totaal;1.6 Totaal aandacht- en gedragsstoorn.;GGD Hollands-Noorden (GG);2010;5805.0;7685;903.0;1195;3755.0;4945;584.0;769
2026;Totaal mannen en vrouwen;Totaal;1.6 Totaal aandacht- en gedragsstoorn.;GGD Hollands-Noorden (GG);2011;6275.0;8380;974.0;1300;4375.0;5790;679.0;898
2027;Totaal mannen en vrouwen;Totaal;1.6 Totaal aandacht- en gedragsstoorn.;GGD Hollands-Noorden (GG);2012;5760.0;7895;892.0;1223;4115.0;5545;637.0;859
2028;Totaal mannen en vrouwen;Totaal;1.6 Totaal aandacht- en gedragsstoorn.;GGD Hollands-Noorden (GG);2013;5745.0;7895;890.0;1223;3745.0;5100;580.0;790
2029;Totaal mannen en vrouwen;Totaal;1.6 Totaal aandacht- en gedragsstoorn.;GGD Hollands-Noorden (GG);2014;5285.0;7495;818.0;1160;4980.0;6800;770.0;1052
2030;Totaal mannen en vrouwen;Totaal;1.6 Totaal aandacht- en gedragsstoorn.;GGD Hollands-Noorden (GG);2015;820.0;2020;127.0;312;605.0;1410;94.0;218
2031;Totaal mannen en vrouwen;Totaal;1.6 Totaal aandacht- en gedragsstoorn.;GGD Hollands-Noorden (GG);2016;685.0;2050;105.0;315;460.0;1365;71.0;210
2032;Totaal mannen en vrouwen;Totaal;1.6 Totaal aandacht- en gedragsstoorn.;Hulpverlening Gelderland-Midden (GG);2009;4160.0;5635;636.0;861;2655.0;3535;405.0;540
2033;Totaal mannen en vrouwen;Totaal;1.6 Totaal aandacht- en gedragsstoorn.;Hulpverlening Gelderland-Midden (GG);2010;4520.0;6265;686.0;952;3145.0;4290;478.0;652
2034;Totaal mannen en vrouwen;Totaal;1.6 Totaal aandacht- en gedragsstoorn.;Hulpverlening Gelderland-Midden (GG);2011;4605.0;6585;697.0;996;3155.0;4425;477.0;669
2035;Totaal mannen en vrouwen;Totaal;1.6 Totaal aandacht- en gedragsstoorn.;Hulpverlening Gelderland-Midden (GG);2012;4755.0;6870;716.0;1035;3150.0;4540;474.0;684
2036;Totaal mannen en vrouwen;Totaal;1.6 Totaal aandacht- en gedragsstoorn.;Hulpverlening Gelderland-Midden (GG);2013;5205.0;7705;781.0;1156;3405.0;5030;511.0;755
2037;Totaal mannen en vrouwen;Totaal;1.6 Totaal aandacht- en gedragsstoorn.;Hulpverlening Gelderland-Midden (GG);2014;4695.0;7165;701.0;1070;4070.0;6065;608.0;906
2038;Totaal mannen en vrouwen;Totaal;1.6 Totaal aandacht- en gedragsstoorn.;Hulpverlening Gelderland-Midden (GG);2015;1520.0;2795;226.0;415;990.0;1830;147.0;272
2039;Totaal mannen en vrouwen;Totaal;1.6 Totaal aandacht- en gedragsstoorn.;Hulpverlening Gelderland-Midden (GG);2016;1450.0;2565;214.0;379;920.0;1800;136.0;265
2040;Totaal mannen en vrouwen;Totaal;1.6 Totaal aandacht- en gedragsstoorn.;GGD IJsselland (GG);2009;3875.0;5670;749.0;1096;2225.0;3025;430.0;585
2041;Totaal mannen en vrouwen;Totaal;1.6 Totaal aandacht- en gedragsstoorn.;GGD IJsselland (GG);2010;4060.0;6195;781.0;1192;2700.0;4160;519.0;801
2042;Totaal mannen en vrouwen;Totaal;1.6 Totaal aandacht- en gedragsstoorn.;GGD IJsselland (GG);2011;4870.0;7155;934.0;1371;3055.0;4510;585.0;865
2043;Totaal mannen en vrouwen;Totaal;1.6 Totaal aandacht- en gedragsstoorn.;GGD IJsselland (GG);2012;5465.0;7885;1044.0;1506;3635.0;5340;694.0;1020
2044;Totaal mannen en vrouwen;Totaal;1.6 Totaal aandacht- en gedragsstoorn.;GGD IJsselland (GG);2013;6230.0;8945;1188.0;1705;3930.0;5755;749.0;1097
2045;Totaal mannen en vrouwen;Totaal;1.6 Totaal aandacht- en gedragsstoorn.;GGD IJsselland (GG);2014;5545.0;8140;1055.0;1549;4745.0;6800;902.0;1293
2046;Totaal mannen en vrouwen;Totaal;1.6 Totaal aandacht- en gedragsstoorn.;GGD IJsselland (GG);2015;1535.0;2860;291.0;541;1145.0;2025;216.0;384
2047;Totaal mannen en vrouwen;Totaal;1.6 Totaal aandacht- en gedragsstoorn.;GGD IJsselland (GG);2016;1125.0;2060;212.0;388;735.0;1570;138.0;296
2048;Totaal mannen en vrouwen;Totaal;1.6 Totaal aandacht- en gedragsstoorn.;GGD Kennemerland (GG);2009;3560.0;4730;686.0;912;2140.0;2890;413.0;557
2049;Totaal mannen en vrouwen;Totaal;1.6 Totaal aandacht- en gedragsstoorn.;GGD Kennemerland (GG);2010;3920.0;5250;752.0;1007;2635.0;3475;506.0;667
2050;Totaal mannen en vrouwen;Totaal;1.6 Totaal aandacht- en gedragsstoorn.;GGD Kennemerland (GG);2011;4625.0;6245;882.0;1191;2865.0;3880;546.0;740
2051;Totaal mannen en vrouwen;Totaal;1.6 Totaal aandacht- en gedragsstoorn.;GGD Kennemerland (GG);2012;4880.0;6585;927.0;1251;3245.0;4330;616.0;822
2052;Totaal mannen en vrouwen;Totaal;1.6 Totaal aandacht- en gedragsstoorn.;GGD Kennemerland (GG);2013;5755.0;7755;1089.0;1468;3725.0;4955;705.0;938
2053;Totaal mannen en vrouwen;Totaal;1.6 Totaal aandacht- en gedragsstoorn.;GGD Kennemerland (GG);2014;6125.0;8460;1155.0;1595;5535.0;7380;1043.0;1391
2054;Totaal mannen en vrouwen;Totaal;1.6 Totaal aandacht- en gedragsstoorn.;GGD Kennemerland (GG);2015;1495.0;2875;281.0;540;1010.0;1915;190.0;360
2055;Totaal mannen en vrouwen;Totaal;1.6 Totaal aandacht- en gedragsstoorn.;GGD Kennemerland (GG);2016;1320.0;2560;246.0;477;865.0;1815;161.0;338
2056;Totaal mannen en vrouwen;Totaal;1.6 Totaal aandacht- en gedragsstoorn.;GGD Limburg-Noord (GG);2009;2315.0;3355;457.0;663;1420.0;2045;281.0;404
2057;Totaal mannen en vrouwen;Totaal;1.6 Totaal aandacht- en gedragsstoorn.;GGD Limburg-Noord (GG);2010;2680.0;3880;528.0;765;1775.0;2550;350.0;503
2058;Totaal mannen en vrouwen;Totaal;1.6 Totaal aandacht- en gedragsstoorn.;GGD Limburg-Noord (GG);2011;2930.0;4325;577.0;852;1955.0;2900;385.0;571
2059;Totaal mannen en vrouwen;Totaal;1.6 Totaal aandacht- en gedragsstoorn.;GGD Limburg-Noord (GG);2012;3265.0;4695;643.0;924;2115.0;3045;417.0;600
2060;Totaal mannen en vrouwen;Totaal;1.6 Totaal aandacht- en gedragsstoorn.;GGD Limburg-Noord (GG);2013;3385.0;4860;666.0;956;2415.0;3410;475.0;671
2061;Totaal mannen en vrouwen;Totaal;1.6 Totaal aandacht- en gedragsstoorn.;GGD Limburg-Noord (GG);2014;2520.0;3780;496.0;744;2250.0;3290;443.0;647
2062;Totaal mannen en vrouwen;Totaal;1.6 Totaal aandacht- en gedragsstoorn.;GGD Limburg-Noord (GG);2015;755.0;1460;149.0;287;520.0;960;103.0;189
2063;Totaal mannen en vrouwen;Totaal;1.6 Totaal aandacht- en gedragsstoorn.;GGD Limburg-Noord (GG);2016;700.0;1385;138.0;272;470.0;1030;92.0;203
2064;Totaal mannen en vrouwen;Totaal;1.6 Totaal aandacht- en gedragsstoorn.;GGD Midden-Nederland (GG);2009;5855.0;7360;641.0;807;3745.0;4625;411.0;507
2065;Totaal mannen en vrouwen;Totaal;1.6 Totaal aandacht- en gedragsstoorn.;GGD Midden-Nederland (GG);2010;6620.0;8475;723.0;926;4630.0;5890;506.0;643
2066;Totaal mannen en vrouwen;Totaal;1.6 Totaal aandacht- en gedragsstoorn.;GGD Midden-Nederland (GG);2011;6250.0;8295;680.0;903;4120.0;5455;448.0;593
2067;Totaal mannen en vrouwen;Totaal;1.6 Totaal aandacht- en gedragsstoorn.;GGD Midden-Nederland (GG);2012;6655.0;8760;721.0;950;4210.0;5630;457.0;611
2068;Totaal mannen en vrouwen;Totaal;1.6 Totaal aandacht- en gedragsstoorn.;GGD Midden-Nederland (GG);2013;7220.0;9740;781.0;1053;4865.0;6385;526.0;691
2069;Totaal mannen en vrouwen;Totaal;1.6 Totaal aandacht- en gedragsstoorn.;GGD Midden-Nederland (GG);2014;6085.0;8760;656.0;944;5235.0;7275;565.0;784
2070;Totaal mannen en vrouwen;Totaal;1.6 Totaal aandacht- en gedragsstoorn.;GGD Midden-Nederland (GG);2015;1925.0;3500;207.0;375;1330.0;2430;143.0;261
2071;Totaal mannen en vrouwen;Totaal;1.6 Totaal aandacht- en gedragsstoorn.;GGD Midden-Nederland (GG);2016;1590.0;2850;169.0;304;1080.0;2075;115.0;221
2072;Totaal mannen en vrouwen;Totaal;1.6 Totaal aandacht- en gedragsstoorn.;GGD Regio Nijmegen (GG);2009;2225.0;3000;688.0;929;1420.0;1925;440.0;595
2073;Totaal mannen en vrouwen;Totaal;1.6 Totaal aandacht- en gedragsstoorn.;GGD Regio Nijmegen (GG);2010;2220.0;3070;684.0;946;1510.0;2070;465.0;638
2074;Totaal mannen en vrouwen;Totaal;1.6 Totaal aandacht- en gedragsstoorn.;GGD Regio Nijmegen (GG);2011;2240.0;3125;688.0;960;1490.0;2100;457.0;645
