ID;Arbeidspositie;ArbeidspositieVoorgaandePeriode;Persoonskenmerken;Perioden;BeroepsEnNietBeroepsbevolking_1;BeroepsEnNietBeroepsbevolking_2
1001;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Onderwijsniveau: weet niet of onbekend;2015 4e kwartaal;59.0;100.0
1002;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Onderwijsniveau: weet niet of onbekend;2015;55.0;100.0
1003;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Onderwijsniveau: weet niet of onbekend;2016 1e kwartaal;72.0;100.0
1004;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Onderwijsniveau: weet niet of onbekend;2016 2e kwartaal;75.0;100.0
1005;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Onderwijsniveau: weet niet of onbekend;2016 3e kwartaal;71.0;100.0
1006;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Onderwijsniveau: weet niet of onbekend;2016 4e kwartaal;59.0;100.0
1007;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Onderwijsniveau: weet niet of onbekend;2016;68.0;100.0
1008;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Onderwijsniveau: weet niet of onbekend;2017 1e kwartaal;53.0;100.0
1009;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Onderwijsniveau: weet niet of onbekend;2017 2e kwartaal;66.0;100.0
1010;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Onderwijsniveau: weet niet of onbekend;2017 3e kwartaal;64.0;100.0
1011;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Onderwijsniveau: weet niet of onbekend;2017 4e kwartaal;61.0;100.0
1012;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Onderwijsniveau: weet niet of onbekend;2017;50.0;100.0
1013;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Onderwijsniveau: weet niet of onbekend;2018 1e kwartaal;66.0;100.0
1014;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Onderwijsniveau: weet niet of onbekend;2018 2e kwartaal;61.0;100.0
1015;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Onderwijsniveau: weet niet of onbekend;2018 3e kwartaal;58.0;100.0
1016;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Onderwijsniveau: weet niet of onbekend;2018 4e kwartaal;61.0;100.0
1017;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Onderwijsniveau: weet niet of onbekend;2018;51.0;100.0
1018;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Onderwijsniveau: weet niet of onbekend;2019 1e kwartaal;57.0;100.0
1019;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Onderwijsniveau: weet niet of onbekend;2019 2e kwartaal;65.0;100.0
1020;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Onderwijsniveau: weet niet of onbekend;2019 3e kwartaal;65.0;100.0
1021;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Onderwijsniveau: weet niet of onbekend;2019 4e kwartaal;66.0;100.0
1022;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Onderwijsniveau: weet niet of onbekend;2019;55.0;100.0
1023;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Onderwijsniveau: weet niet of onbekend;2020 1e kwartaal;60.0;100.0
1024;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Onderwijsniveau: weet niet of onbekend;2020 2e kwartaal;57.0;100.0
1025;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Onderwijsniveau: weet niet of onbekend;2020 3e kwartaal;71.0;100.0
1026;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Onderwijsniveau: weet niet of onbekend;2020 4e kwartaal;71.0;100.0
1027;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Onderwijsniveau: weet niet of onbekend;2020;61.0;100.0
1028;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Onderwijsniveau: weet niet of onbekend;2021 1e kwartaal;;
1029;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Onderwijsniveau: weet niet of onbekend;2021 2e kwartaal;41.0;100.0
1030;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Onderwijsniveau: weet niet of onbekend;2021 3e kwartaal;37.0;100.0
1031;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Onderwijsniveau: weet niet of onbekend;2021 4e kwartaal;31.0;100.0
1032;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Onderwijsniveau: weet niet of onbekend;2022 1e kwartaal;34.0;100.0
1033;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Onderwijsniveau: weet niet of onbekend;2022 2e kwartaal;34.0;100.0
1034;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 15 tot 25 jaar;2003 2e kwartaal;608.0;100.0
1035;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 15 tot 25 jaar;2003 3e kwartaal;574.0;100.0
1036;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 15 tot 25 jaar;2003 4e kwartaal;554.0;100.0
1037;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 15 tot 25 jaar;2004 1e kwartaal;604.0;100.0
1038;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 15 tot 25 jaar;2004 2e kwartaal;620.0;100.0
1039;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 15 tot 25 jaar;2004 3e kwartaal;623.0;100.0
1040;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 15 tot 25 jaar;2004 4e kwartaal;609.0;100.0
1041;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 15 tot 25 jaar;2004;680.0;100.0
1042;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 15 tot 25 jaar;2005 1e kwartaal;629.0;100.0
1043;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 15 tot 25 jaar;2005 2e kwartaal;628.0;100.0
1044;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 15 tot 25 jaar;2005 3e kwartaal;619.0;100.0
1045;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 15 tot 25 jaar;2005 4e kwartaal;604.0;100.0
1046;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 15 tot 25 jaar;2005;727.0;100.0
1047;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 15 tot 25 jaar;2006 1e kwartaal;648.0;100.0
1048;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 15 tot 25 jaar;2006 2e kwartaal;658.0;100.0
1049;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 15 tot 25 jaar;2006 3e kwartaal;639.0;100.0
1050;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 15 tot 25 jaar;2006 4e kwartaal;602.0;100.0
1051;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 15 tot 25 jaar;2006;743.0;100.0
1052;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 15 tot 25 jaar;2007 1e kwartaal;622.0;100.0
1053;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 15 tot 25 jaar;2007 2e kwartaal;617.0;100.0
1054;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 15 tot 25 jaar;2007 3e kwartaal;595.0;100.0
1055;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 15 tot 25 jaar;2007 4e kwartaal;544.0;100.0
1056;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 15 tot 25 jaar;2007;718.0;100.0
1057;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 15 tot 25 jaar;2008 1e kwartaal;600.0;100.0
1058;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 15 tot 25 jaar;2008 2e kwartaal;609.0;100.0
1059;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 15 tot 25 jaar;2008 3e kwartaal;590.0;100.0
1060;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 15 tot 25 jaar;2008 4e kwartaal;566.0;100.0
1061;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 15 tot 25 jaar;2008;697.0;100.0
1062;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 15 tot 25 jaar;2009 1e kwartaal;613.0;100.0
1063;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 15 tot 25 jaar;2009 2e kwartaal;595.0;100.0
1064;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 15 tot 25 jaar;2009 3e kwartaal;598.0;100.0
1065;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 15 tot 25 jaar;2009 4e kwartaal;574.0;100.0
1066;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 15 tot 25 jaar;2009;691.0;100.0
1067;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 15 tot 25 jaar;2010 1e kwartaal;623.0;100.0
1068;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 15 tot 25 jaar;2010 2e kwartaal;649.0;100.0
1069;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 15 tot 25 jaar;2010 3e kwartaal;630.0;100.0
1070;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 15 tot 25 jaar;2010 4e kwartaal;614.0;100.0
1071;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 15 tot 25 jaar;2010;679.0;100.0
1072;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 15 tot 25 jaar;2011 1e kwartaal;645.0;100.0
1073;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 15 tot 25 jaar;2011 2e kwartaal;664.0;100.0
1074;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 15 tot 25 jaar;2011 3e kwartaal;641.0;100.0
1075;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 15 tot 25 jaar;2011 4e kwartaal;622.0;100.0
1076;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 15 tot 25 jaar;2011;758.0;100.0
1077;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 15 tot 25 jaar;2012 1e kwartaal;642.0;100.0
1078;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 15 tot 25 jaar;2012 2e kwartaal;664.0;100.0
1079;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 15 tot 25 jaar;2012 3e kwartaal;659.0;100.0
1080;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 15 tot 25 jaar;2012 4e kwartaal;621.0;100.0
1081;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 15 tot 25 jaar;2012;780.0;100.0
1082;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 15 tot 25 jaar;2013 1e kwartaal;630.0;100.0
1083;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 15 tot 25 jaar;2013 2e kwartaal;649.0;100.0
1084;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 15 tot 25 jaar;2013 3e kwartaal;633.0;100.0
1085;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 15 tot 25 jaar;2013 4e kwartaal;608.0;100.0
1086;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 15 tot 25 jaar;2013;753.0;100.0
1087;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 15 tot 25 jaar;2014 1e kwartaal;642.0;100.0
1088;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 15 tot 25 jaar;2014 2e kwartaal;681.0;100.0
1089;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 15 tot 25 jaar;2014 3e kwartaal;670.0;100.0
1090;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 15 tot 25 jaar;2014 4e kwartaal;655.0;100.0
1091;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 15 tot 25 jaar;2014;753.0;100.0
1092;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 15 tot 25 jaar;2015 1e kwartaal;661.0;100.0
1093;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 15 tot 25 jaar;2015 2e kwartaal;666.0;100.0
1094;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 15 tot 25 jaar;2015 3e kwartaal;651.0;100.0
1095;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 15 tot 25 jaar;2015 4e kwartaal;645.0;100.0
1096;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 15 tot 25 jaar;2015;782.0;100.0
1097;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 15 tot 25 jaar;2016 1e kwartaal;689.0;100.0
1098;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 15 tot 25 jaar;2016 2e kwartaal;672.0;100.0
1099;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 15 tot 25 jaar;2016 3e kwartaal;673.0;100.0
1100;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 15 tot 25 jaar;2016 4e kwartaal;640.0;100.0
1101;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 15 tot 25 jaar;2016;801.0;100.0
1102;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 15 tot 25 jaar;2017 1e kwartaal;702.0;100.0
1103;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 15 tot 25 jaar;2017 2e kwartaal;688.0;100.0
1104;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 15 tot 25 jaar;2017 3e kwartaal;674.0;100.0
1105;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 15 tot 25 jaar;2017 4e kwartaal;628.0;100.0
1106;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 15 tot 25 jaar;2017;820.0;100.0
1107;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 15 tot 25 jaar;2018 1e kwartaal;668.0;100.0
1108;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 15 tot 25 jaar;2018 2e kwartaal;706.0;100.0
1109;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 15 tot 25 jaar;2018 3e kwartaal;672.0;100.0
1110;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 15 tot 25 jaar;2018 4e kwartaal;642.0;100.0
1111;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 15 tot 25 jaar;2018;797.0;100.0
1112;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 15 tot 25 jaar;2019 1e kwartaal;657.0;100.0
1113;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 15 tot 25 jaar;2019 2e kwartaal;671.0;100.0
1114;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 15 tot 25 jaar;2019 3e kwartaal;641.0;100.0
1115;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 15 tot 25 jaar;2019 4e kwartaal;625.0;100.0
1116;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 15 tot 25 jaar;2019;804.0;100.0
1117;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 15 tot 25 jaar;2020 1e kwartaal;624.0;100.0
1118;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 15 tot 25 jaar;2020 2e kwartaal;658.0;100.0
1119;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 15 tot 25 jaar;2020 3e kwartaal;733.0;100.0
1120;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 15 tot 25 jaar;2020 4e kwartaal;666.0;100.0
1121;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 15 tot 25 jaar;2020;777.0;100.0
1122;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 15 tot 25 jaar;2021 1e kwartaal;;
1123;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 15 tot 25 jaar;2021 2e kwartaal;528.0;100.0
1124;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 15 tot 25 jaar;2021 3e kwartaal;492.0;100.0
1125;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 15 tot 25 jaar;2021 4e kwartaal;479.0;100.0
1126;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 15 tot 25 jaar;2022 1e kwartaal;498.0;100.0
1127;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 15 tot 25 jaar;2022 2e kwartaal;494.0;100.0
1128;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 25 tot 45 jaar;2003 2e kwartaal;675.0;100.0
1129;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 25 tot 45 jaar;2003 3e kwartaal;681.0;100.0
1130;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 25 tot 45 jaar;2003 4e kwartaal;675.0;100.0
1131;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 25 tot 45 jaar;2004 1e kwartaal;663.0;100.0
1132;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 25 tot 45 jaar;2004 2e kwartaal;643.0;100.0
1133;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 25 tot 45 jaar;2004 3e kwartaal;636.0;100.0
1134;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 25 tot 45 jaar;2004 4e kwartaal;643.0;100.0
1135;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 25 tot 45 jaar;2004;663.0;100.0
1136;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 25 tot 45 jaar;2005 1e kwartaal;652.0;100.0
1137;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 25 tot 45 jaar;2005 2e kwartaal;633.0;100.0
1138;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 25 tot 45 jaar;2005 3e kwartaal;603.0;100.0
1139;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 25 tot 45 jaar;2005 4e kwartaal;615.0;100.0
1140;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 25 tot 45 jaar;2005;644.0;100.0
1141;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 25 tot 45 jaar;2006 1e kwartaal;573.0;100.0
1142;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 25 tot 45 jaar;2006 2e kwartaal;563.0;100.0
1143;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 25 tot 45 jaar;2006 3e kwartaal;585.0;100.0
1144;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 25 tot 45 jaar;2006 4e kwartaal;598.0;100.0
1145;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 25 tot 45 jaar;2006;574.0;100.0
1146;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 25 tot 45 jaar;2007 1e kwartaal;553.0;100.0
1147;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 25 tot 45 jaar;2007 2e kwartaal;557.0;100.0
1148;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 25 tot 45 jaar;2007 3e kwartaal;551.0;100.0
1149;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 25 tot 45 jaar;2007 4e kwartaal;548.0;100.0
1150;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 25 tot 45 jaar;2007;579.0;100.0
1151;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 25 tot 45 jaar;2008 1e kwartaal;532.0;100.0
1152;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 25 tot 45 jaar;2008 2e kwartaal;487.0;100.0
1153;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 25 tot 45 jaar;2008 3e kwartaal;477.0;100.0
1154;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 25 tot 45 jaar;2008 4e kwartaal;492.0;100.0
1155;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 25 tot 45 jaar;2008;531.0;100.0
1156;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 25 tot 45 jaar;2009 1e kwartaal;468.0;100.0
1157;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 25 tot 45 jaar;2009 2e kwartaal;466.0;100.0
1158;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 25 tot 45 jaar;2009 3e kwartaal;459.0;100.0
1159;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 25 tot 45 jaar;2009 4e kwartaal;476.0;100.0
1160;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 25 tot 45 jaar;2009;474.0;100.0
1161;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 25 tot 45 jaar;2010 1e kwartaal;470.0;100.0
1162;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 25 tot 45 jaar;2010 2e kwartaal;475.0;100.0
1163;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 25 tot 45 jaar;2010 3e kwartaal;467.0;100.0
1164;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 25 tot 45 jaar;2010 4e kwartaal;454.0;100.0
1165;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 25 tot 45 jaar;2010;446.0;100.0
1166;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 25 tot 45 jaar;2011 1e kwartaal;453.0;100.0
1167;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 25 tot 45 jaar;2011 2e kwartaal;471.0;100.0
1168;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 25 tot 45 jaar;2011 3e kwartaal;497.0;100.0
1169;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 25 tot 45 jaar;2011 4e kwartaal;489.0;100.0
1170;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 25 tot 45 jaar;2011;443.0;100.0
1171;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 25 tot 45 jaar;2012 1e kwartaal;463.0;100.0
1172;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 25 tot 45 jaar;2012 2e kwartaal;472.0;100.0
1173;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 25 tot 45 jaar;2012 3e kwartaal;468.0;100.0
1174;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 25 tot 45 jaar;2012 4e kwartaal;459.0;100.0
1175;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 25 tot 45 jaar;2012;486.0;100.0
1176;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 25 tot 45 jaar;2013 1e kwartaal;469.0;100.0
1177;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 25 tot 45 jaar;2013 2e kwartaal;483.0;100.0
1178;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 25 tot 45 jaar;2013 3e kwartaal;470.0;100.0
1179;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 25 tot 45 jaar;2013 4e kwartaal;484.0;100.0
1180;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 25 tot 45 jaar;2013;472.0;100.0
1181;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 25 tot 45 jaar;2014 1e kwartaal;462.0;100.0
1182;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 25 tot 45 jaar;2014 2e kwartaal;485.0;100.0
1183;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 25 tot 45 jaar;2014 3e kwartaal;483.0;100.0
1184;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 25 tot 45 jaar;2014 4e kwartaal;482.0;100.0
1185;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 25 tot 45 jaar;2014;460.0;100.0
1186;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 25 tot 45 jaar;2015 1e kwartaal;461.0;100.0
1187;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 25 tot 45 jaar;2015 2e kwartaal;467.0;100.0
1188;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 25 tot 45 jaar;2015 3e kwartaal;468.0;100.0
1189;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 25 tot 45 jaar;2015 4e kwartaal;473.0;100.0
1190;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 25 tot 45 jaar;2015;481.0;100.0
1191;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 25 tot 45 jaar;2016 1e kwartaal;469.0;100.0
1192;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 25 tot 45 jaar;2016 2e kwartaal;499.0;100.0
1193;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 25 tot 45 jaar;2016 3e kwartaal;480.0;100.0
1194;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 25 tot 45 jaar;2016 4e kwartaal;510.0;100.0
1195;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 25 tot 45 jaar;2016;468.0;100.0
1196;Beroeps- en niet beroepsbevolking;Niet-beroepsbevolking;Leeftijd: 25 tot 45 jaar;2017 1e kwartaal;483.0;100.0
