ID;Geslacht;Leeftijd;Migratieachtergrond;Cijfersoort;Perioden;TotaalContacten_1;ConsultenOpDePraktijk_2;Visites_3;TelefonischeConsulten_4;TotaalContacten_5;ConsultenOpDePraktijk_6;Visites_7;TelefonischeConsulten_8;TotaalContacten_9;ConsultenOpDePraktijk_10;Visites_11;TelefonischeConsulten_12
520;Totaal mannen en vrouwen;15 tot 30 jaar;Bevolking totaal;Waarde;2006;66.8;64.1;1.2;23.1;2.4;1.9;0.0;0.4;3.6;2.9;0.0;0.6
521;Totaal mannen en vrouwen;15 tot 30 jaar;Bevolking totaal;Waarde;2007;66.3;63.3;1.2;24.5;2.3;1.9;0.0;0.4;3.5;2.8;0.0;0.7
522;Totaal mannen en vrouwen;15 tot 30 jaar;Bevolking totaal;Waarde;2008;71.0;67.8;1.4;28.2;2.6;2.1;0.0;0.5;3.7;2.9;0.0;0.7
523;Totaal mannen en vrouwen;15 tot 30 jaar;Bevolking totaal;Waarde;2009;73.2;69.8;1.8;31.6;2.8;2.2;0.0;0.6;3.9;3.0;0.0;0.8
524;Totaal mannen en vrouwen;15 tot 30 jaar;Bevolking totaal;Waarde;2010;72.2;68.7;1.4;33.2;3.0;2.3;0.0;0.7;4.1;3.2;0.0;1.0
525;Totaal mannen en vrouwen;15 tot 30 jaar;Bevolking totaal;Waarde;2011;72.6;69.0;1.1;33.6;2.9;2.2;0.0;0.7;3.9;3.0;0.0;0.9
526;Totaal mannen en vrouwen;15 tot 30 jaar;Bevolking totaal;Waarde;2012;72.7;68.5;1.5;36.6;3.1;2.3;0.0;0.8;4.3;3.2;0.0;1.1
527;Totaal mannen en vrouwen;15 tot 30 jaar;Bevolking totaal;Waarde;2013;72.4;68.1;1.2;37.1;3.0;2.2;0.0;0.8;4.2;3.0;0.0;1.1
528;Totaal mannen en vrouwen;15 tot 30 jaar;Bevolking totaal;Waarde;2014;71.0;66.8;1.1;36.2;3.0;2.2;0.0;0.8;4.2;3.1;0.0;1.1
529;Totaal mannen en vrouwen;15 tot 30 jaar;Bevolking totaal;Waarde;2015;70.5;66.1;1.2;36.6;3.0;2.2;0.0;0.8;4.3;3.1;0.0;1.2
530;Totaal mannen en vrouwen;15 tot 30 jaar;Bevolking totaal;Waarde;2016;71.6;67.1;1.0;38.4;3.1;2.2;0.0;0.9;4.3;3.1;0.0;1.2
531;Totaal mannen en vrouwen;15 tot 30 jaar;Bevolking totaal;Waarde;2017;71.3;66.9;0.9;38.4;3.1;2.2;0.0;0.9;4.4;3.1;0.0;1.2
532;Totaal mannen en vrouwen;15 tot 30 jaar;Bevolking totaal;Waarde;2018;72.1;67.2;0.9;40.5;3.2;2.2;0.0;1.0;4.4;3.1;0.0;1.3
533;Totaal mannen en vrouwen;15 tot 30 jaar;Bevolking totaal;Standaardfout;2006;0.2;0.2;0.1;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
534;Totaal mannen en vrouwen;15 tot 30 jaar;Bevolking totaal;Standaardfout;2007;0.2;0.2;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
535;Totaal mannen en vrouwen;15 tot 30 jaar;Bevolking totaal;Standaardfout;2008;0.2;0.2;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
536;Totaal mannen en vrouwen;15 tot 30 jaar;Bevolking totaal;Standaardfout;2009;0.3;0.3;0.1;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
537;Totaal mannen en vrouwen;15 tot 30 jaar;Bevolking totaal;Standaardfout;2010;0.3;0.3;0.1;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
538;Totaal mannen en vrouwen;15 tot 30 jaar;Bevolking totaal;Standaardfout;2011;0.4;0.4;0.1;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
539;Totaal mannen en vrouwen;15 tot 30 jaar;Bevolking totaal;Standaardfout;2012;0.1;0.1;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
540;Totaal mannen en vrouwen;15 tot 30 jaar;Bevolking totaal;Standaardfout;2013;0.1;0.1;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
541;Totaal mannen en vrouwen;15 tot 30 jaar;Bevolking totaal;Standaardfout;2014;0.1;0.1;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
542;Totaal mannen en vrouwen;15 tot 30 jaar;Bevolking totaal;Standaardfout;2015;0.1;0.1;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
543;Totaal mannen en vrouwen;15 tot 30 jaar;Bevolking totaal;Standaardfout;2016;0.1;0.1;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
544;Totaal mannen en vrouwen;15 tot 30 jaar;Bevolking totaal;Standaardfout;2017;0.1;0.1;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
545;Totaal mannen en vrouwen;15 tot 30 jaar;Bevolking totaal;Standaardfout;2018;0.1;0.1;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
546;Totaal mannen en vrouwen;15 tot 30 jaar;Nederlandse achtergrond;Waarde;2006;68.1;65.2;1.3;24.4;2.4;1.9;0.0;0.4;3.5;2.9;0.0;0.6
547;Totaal mannen en vrouwen;15 tot 30 jaar;Nederlandse achtergrond;Waarde;2007;67.4;64.1;1.3;25.5;2.3;1.8;0.0;0.4;3.5;2.8;0.0;0.7
548;Totaal mannen en vrouwen;15 tot 30 jaar;Nederlandse achtergrond;Waarde;2008;71.7;68.3;1.5;29.1;2.6;2.1;0.0;0.5;3.7;2.9;0.0;0.8
549;Totaal mannen en vrouwen;15 tot 30 jaar;Nederlandse achtergrond;Waarde;2009;74.4;70.8;1.9;33.2;2.8;2.2;0.0;0.6;3.9;3.0;0.0;0.8
550;Totaal mannen en vrouwen;15 tot 30 jaar;Nederlandse achtergrond;Waarde;2010;73.4;69.7;1.5;34.6;3.0;2.3;0.0;0.7;4.1;3.1;0.0;1.0
551;Totaal mannen en vrouwen;15 tot 30 jaar;Nederlandse achtergrond;Waarde;2011;74.1;70.0;1.3;35.9;2.9;2.2;0.0;0.7;4.0;3.0;0.0;1.0
552;Totaal mannen en vrouwen;15 tot 30 jaar;Nederlandse achtergrond;Waarde;2012;74.0;69.6;1.5;37.8;3.1;2.3;0.0;0.8;4.3;3.1;0.0;1.1
553;Totaal mannen en vrouwen;15 tot 30 jaar;Nederlandse achtergrond;Waarde;2013;73.7;69.1;1.2;38.1;3.0;2.2;0.0;0.8;4.1;3.0;0.0;1.1
554;Totaal mannen en vrouwen;15 tot 30 jaar;Nederlandse achtergrond;Waarde;2014;72.2;67.7;1.2;37.2;3.0;2.2;0.0;0.8;4.1;3.0;0.0;1.1
555;Totaal mannen en vrouwen;15 tot 30 jaar;Nederlandse achtergrond;Waarde;2015;71.7;67.0;1.3;37.4;3.0;2.2;0.0;0.8;4.2;3.1;0.0;1.2
556;Totaal mannen en vrouwen;15 tot 30 jaar;Nederlandse achtergrond;Waarde;2016;72.9;68.2;1.1;39.4;3.1;2.2;0.0;0.9;4.3;3.1;0.0;1.2
557;Totaal mannen en vrouwen;15 tot 30 jaar;Nederlandse achtergrond;Waarde;2017;72.7;68.1;0.9;39.6;3.1;2.2;0.0;0.9;4.3;3.1;0.0;1.2
558;Totaal mannen en vrouwen;15 tot 30 jaar;Nederlandse achtergrond;Waarde;2018;73.6;68.5;0.9;41.8;3.2;2.2;0.0;1.0;4.4;3.0;0.0;1.3
559;Totaal mannen en vrouwen;15 tot 30 jaar;Nederlandse achtergrond;Standaardfout;2006;0.3;0.3;0.1;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
560;Totaal mannen en vrouwen;15 tot 30 jaar;Nederlandse achtergrond;Standaardfout;2007;0.3;0.3;0.1;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
561;Totaal mannen en vrouwen;15 tot 30 jaar;Nederlandse achtergrond;Standaardfout;2008;0.2;0.2;0.1;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
562;Totaal mannen en vrouwen;15 tot 30 jaar;Nederlandse achtergrond;Standaardfout;2009;0.4;0.4;0.1;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
563;Totaal mannen en vrouwen;15 tot 30 jaar;Nederlandse achtergrond;Standaardfout;2010;0.3;0.3;0.1;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
564;Totaal mannen en vrouwen;15 tot 30 jaar;Nederlandse achtergrond;Standaardfout;2011;0.4;0.4;0.1;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
565;Totaal mannen en vrouwen;15 tot 30 jaar;Nederlandse achtergrond;Standaardfout;2012;0.1;0.1;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
566;Totaal mannen en vrouwen;15 tot 30 jaar;Nederlandse achtergrond;Standaardfout;2013;0.1;0.1;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
567;Totaal mannen en vrouwen;15 tot 30 jaar;Nederlandse achtergrond;Standaardfout;2014;0.1;0.1;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
568;Totaal mannen en vrouwen;15 tot 30 jaar;Nederlandse achtergrond;Standaardfout;2015;0.1;0.1;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
569;Totaal mannen en vrouwen;15 tot 30 jaar;Nederlandse achtergrond;Standaardfout;2016;0.1;0.1;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
570;Totaal mannen en vrouwen;15 tot 30 jaar;Nederlandse achtergrond;Standaardfout;2017;0.1;0.1;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
571;Totaal mannen en vrouwen;15 tot 30 jaar;Nederlandse achtergrond;Standaardfout;2018;0.1;0.1;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
572;Totaal mannen en vrouwen;15 tot 30 jaar;Met migratieachtergrond;Waarde;2006;63.2;61.0;0.9;19.1;2.3;2.0;0.0;0.4;3.6;3.1;0.0;0.6
573;Totaal mannen en vrouwen;15 tot 30 jaar;Met migratieachtergrond;Waarde;2007;63.0;60.7;1.1;21.8;2.3;1.9;0.0;0.4;3.5;2.9;0.0;0.6
574;Totaal mannen en vrouwen;15 tot 30 jaar;Met migratieachtergrond;Waarde;2008;69.0;66.4;1.1;25.6;2.7;2.2;0.0;0.5;3.7;3.0;0.0;0.7
575;Totaal mannen en vrouwen;15 tot 30 jaar;Met migratieachtergrond;Waarde;2009;70.1;67.0;1.6;27.1;2.8;2.2;0.0;0.5;3.8;3.1;0.0;0.7
576;Totaal mannen en vrouwen;15 tot 30 jaar;Met migratieachtergrond;Waarde;2010;68.9;66.1;1.0;29.1;2.9;2.3;0.0;0.6;4.1;3.2;0.0;0.9
577;Totaal mannen en vrouwen;15 tot 30 jaar;Met migratieachtergrond;Waarde;2011;68.6;66.2;0.8;27.3;2.7;2.2;0.0;0.6;3.8;3.0;0.0;0.8
578;Totaal mannen en vrouwen;15 tot 30 jaar;Met migratieachtergrond;Waarde;2012;69.3;65.8;1.4;33.4;3.3;2.5;0.0;0.8;4.5;3.4;0.0;1.1
579;Totaal mannen en vrouwen;15 tot 30 jaar;Met migratieachtergrond;Waarde;2013;69.0;65.4;1.0;34.3;3.1;2.3;0.0;0.8;4.2;3.1;0.0;1.1
580;Totaal mannen en vrouwen;15 tot 30 jaar;Met migratieachtergrond;Waarde;2014;67.9;64.3;1.0;33.7;3.1;2.3;0.0;0.8;4.3;3.2;0.0;1.1
581;Totaal mannen en vrouwen;15 tot 30 jaar;Met migratieachtergrond;Waarde;2015;67.5;63.8;1.1;34.4;3.2;2.3;0.0;0.8;4.4;3.2;0.0;1.2
582;Totaal mannen en vrouwen;15 tot 30 jaar;Met migratieachtergrond;Waarde;2016;68.2;64.4;1.0;35.7;3.2;2.3;0.0;0.9;4.4;3.2;0.0;1.2
583;Totaal mannen en vrouwen;15 tot 30 jaar;Met migratieachtergrond;Waarde;2017;67.9;64.2;0.8;35.8;3.2;2.3;0.0;0.9;4.4;3.2;0.0;1.2
584;Totaal mannen en vrouwen;15 tot 30 jaar;Met migratieachtergrond;Waarde;2018;68.5;64.5;0.8;37.6;3.3;2.3;0.0;1.0;4.6;3.2;0.0;1.3
585;Totaal mannen en vrouwen;15 tot 30 jaar;Met migratieachtergrond;Standaardfout;2006;0.5;0.5;0.1;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
586;Totaal mannen en vrouwen;15 tot 30 jaar;Met migratieachtergrond;Standaardfout;2007;0.4;0.5;0.1;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
587;Totaal mannen en vrouwen;15 tot 30 jaar;Met migratieachtergrond;Standaardfout;2008;0.4;0.4;0.1;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
588;Totaal mannen en vrouwen;15 tot 30 jaar;Met migratieachtergrond;Standaardfout;2009;0.6;0.6;0.2;0.6;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0
589;Totaal mannen en vrouwen;15 tot 30 jaar;Met migratieachtergrond;Standaardfout;2010;0.6;0.6;0.1;0.6;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0
590;Totaal mannen en vrouwen;15 tot 30 jaar;Met migratieachtergrond;Standaardfout;2011;0.7;0.7;0.1;0.7;0.1;0.0;0.0;0.0;0.1;0.1;0.0;0.0
591;Totaal mannen en vrouwen;15 tot 30 jaar;Met migratieachtergrond;Standaardfout;2012;0.2;0.2;0.1;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
592;Totaal mannen en vrouwen;15 tot 30 jaar;Met migratieachtergrond;Standaardfout;2013;0.2;0.2;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
593;Totaal mannen en vrouwen;15 tot 30 jaar;Met migratieachtergrond;Standaardfout;2014;0.2;0.2;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
594;Totaal mannen en vrouwen;15 tot 30 jaar;Met migratieachtergrond;Standaardfout;2015;0.2;0.2;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
595;Totaal mannen en vrouwen;15 tot 30 jaar;Met migratieachtergrond;Standaardfout;2016;0.2;0.2;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
596;Totaal mannen en vrouwen;15 tot 30 jaar;Met migratieachtergrond;Standaardfout;2017;0.2;0.2;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
597;Totaal mannen en vrouwen;15 tot 30 jaar;Met migratieachtergrond;Standaardfout;2018;0.2;0.2;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
598;Totaal mannen en vrouwen;15 tot 30 jaar;Niet-westerse migratieachtergrond;Waarde;2006;63.7;61.7;0.9;19.1;2.4;2.0;0.0;0.3;3.7;3.1;0.0;0.5
599;Totaal mannen en vrouwen;15 tot 30 jaar;Niet-westerse migratieachtergrond;Waarde;2007;64.6;62.2;1.0;21.8;2.3;1.9;0.0;0.4;3.5;2.9;0.0;0.6
600;Totaal mannen en vrouwen;15 tot 30 jaar;Niet-westerse migratieachtergrond;Waarde;2008;70.4;67.9;1.2;25.9;2.7;2.2;0.0;0.5;3.7;3.0;0.0;0.7
601;Totaal mannen en vrouwen;15 tot 30 jaar;Niet-westerse migratieachtergrond;Waarde;2009;71.3;68.2;1.3;26.7;2.8;2.2;0.0;0.5;3.8;3.1;0.0;0.7
602;Totaal mannen en vrouwen;15 tot 30 jaar;Niet-westerse migratieachtergrond;Waarde;2010;70.3;67.7;1.1;28.5;2.9;2.3;0.0;0.6;4.1;3.3;0.0;0.8
603;Totaal mannen en vrouwen;15 tot 30 jaar;Niet-westerse migratieachtergrond;Waarde;2011;69.8;67.4;0.9;26.6;2.7;2.2;0.0;0.5;3.8;3.0;0.0;0.7
604;Totaal mannen en vrouwen;15 tot 30 jaar;Niet-westerse migratieachtergrond;Waarde;2012;72.0;68.6;1.4;34.5;3.3;2.5;0.0;0.8;4.5;3.4;0.0;1.1
605;Totaal mannen en vrouwen;15 tot 30 jaar;Niet-westerse migratieachtergrond;Waarde;2013;71.7;68.1;1.0;35.6;3.2;2.4;0.0;0.8;4.3;3.2;0.0;1.1
606;Totaal mannen en vrouwen;15 tot 30 jaar;Niet-westerse migratieachtergrond;Waarde;2014;70.7;67.1;1.1;35.2;3.1;2.3;0.0;0.8;4.3;3.2;0.0;1.1
607;Totaal mannen en vrouwen;15 tot 30 jaar;Niet-westerse migratieachtergrond;Waarde;2015;70.3;66.6;1.1;36.0;3.2;2.3;0.0;0.9;4.4;3.2;0.0;1.2
608;Totaal mannen en vrouwen;15 tot 30 jaar;Niet-westerse migratieachtergrond;Waarde;2016;70.9;66.9;1.1;37.6;3.3;2.4;0.0;0.9;4.5;3.2;0.0;1.2
609;Totaal mannen en vrouwen;15 tot 30 jaar;Niet-westerse migratieachtergrond;Waarde;2017;71.4;67.6;0.9;38.0;3.3;2.3;0.0;0.9;4.5;3.2;0.0;1.2
610;Totaal mannen en vrouwen;15 tot 30 jaar;Niet-westerse migratieachtergrond;Waarde;2018;71.8;67.8;1.0;39.7;3.4;2.4;0.0;1.0;4.6;3.2;0.0;1.3
611;Totaal mannen en vrouwen;15 tot 30 jaar;Niet-westerse migratieachtergrond;Standaardfout;2006;0.6;0.6;0.1;0.5;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0
612;Totaal mannen en vrouwen;15 tot 30 jaar;Niet-westerse migratieachtergrond;Standaardfout;2007;0.5;0.6;0.1;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
613;Totaal mannen en vrouwen;15 tot 30 jaar;Niet-westerse migratieachtergrond;Standaardfout;2008;0.5;0.5;0.1;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
614;Totaal mannen en vrouwen;15 tot 30 jaar;Niet-westerse migratieachtergrond;Standaardfout;2009;0.7;0.8;0.2;0.7;0.1;0.0;0.0;0.0;0.1;0.1;0.0;0.0
615;Totaal mannen en vrouwen;15 tot 30 jaar;Niet-westerse migratieachtergrond;Standaardfout;2010;0.7;0.7;0.2;0.7;0.1;0.0;0.0;0.0;0.1;0.1;0.0;0.0
616;Totaal mannen en vrouwen;15 tot 30 jaar;Niet-westerse migratieachtergrond;Standaardfout;2011;0.8;0.9;0.2;0.8;0.1;0.0;0.0;0.0;0.1;0.1;0.0;0.0
617;Totaal mannen en vrouwen;15 tot 30 jaar;Niet-westerse migratieachtergrond;Standaardfout;2012;0.3;0.3;0.1;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
618;Totaal mannen en vrouwen;15 tot 30 jaar;Niet-westerse migratieachtergrond;Standaardfout;2013;0.2;0.3;0.1;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
619;Totaal mannen en vrouwen;15 tot 30 jaar;Niet-westerse migratieachtergrond;Standaardfout;2014;0.2;0.2;0.1;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
620;Totaal mannen en vrouwen;15 tot 30 jaar;Niet-westerse migratieachtergrond;Standaardfout;2015;0.2;0.3;0.1;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
621;Totaal mannen en vrouwen;15 tot 30 jaar;Niet-westerse migratieachtergrond;Standaardfout;2016;0.2;0.2;0.1;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
622;Totaal mannen en vrouwen;15 tot 30 jaar;Niet-westerse migratieachtergrond;Standaardfout;2017;0.2;0.2;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
623;Totaal mannen en vrouwen;15 tot 30 jaar;Niet-westerse migratieachtergrond;Standaardfout;2018;0.2;0.2;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
624;Totaal mannen en vrouwen;15 tot 30 jaar;Marokko;Waarde;2006;63.3;61.4;0.9;18.8;2.4;2.0;0.0;0.3;3.8;3.2;0.0;0.5
625;Totaal mannen en vrouwen;15 tot 30 jaar;Marokko;Waarde;2007;64.2;62.4;1.1;20.4;2.3;1.9;0.0;0.4;3.5;2.9;0.0;0.6
626;Totaal mannen en vrouwen;15 tot 30 jaar;Marokko;Waarde;2008;72.2;69.1;1.2;27.4;2.6;2.1;0.0;0.5;3.7;2.9;0.0;0.7
627;Totaal mannen en vrouwen;15 tot 30 jaar;Marokko;Waarde;2009;74.3;72.0;1.8;26.0;2.9;2.3;0.0;0.5;3.9;3.1;0.0;0.7
628;Totaal mannen en vrouwen;15 tot 30 jaar;Marokko;Waarde;2010;73.2;70.8;1.4;28.4;3.0;2.3;0.0;0.6;4.1;3.2;0.0;0.9
629;Totaal mannen en vrouwen;15 tot 30 jaar;Marokko;Waarde;2011;72.0;69.5;0.8;25.7;2.7;2.2;0.0;0.5;3.8;3.1;0.0;0.7
630;Totaal mannen en vrouwen;15 tot 30 jaar;Marokko;Waarde;2012;73.6;70.4;1.4;34.2;3.5;2.6;0.0;0.8;4.7;3.6;0.0;1.1
631;Totaal mannen en vrouwen;15 tot 30 jaar;Marokko;Waarde;2013;72.9;69.6;1.2;36.2;3.3;2.4;0.0;0.8;4.5;3.3;0.0;1.1
632;Totaal mannen en vrouwen;15 tot 30 jaar;Marokko;Waarde;2014;74.2;70.8;1.3;36.6;3.3;2.4;0.0;0.8;4.4;3.3;0.0;1.1
633;Totaal mannen en vrouwen;15 tot 30 jaar;Marokko;Waarde;2015;73.3;69.7;1.3;37.8;3.3;2.4;0.0;0.9;4.5;3.3;0.0;1.2
634;Totaal mannen en vrouwen;15 tot 30 jaar;Marokko;Waarde;2016;75.3;71.4;1.1;40.3;3.4;2.4;0.0;1.0;4.5;3.2;0.0;1.3
635;Totaal mannen en vrouwen;15 tot 30 jaar;Marokko;Waarde;2017;75.2;71.5;0.9;41.2;3.4;2.4;0.0;1.0;4.6;3.2;0.0;1.3
636;Totaal mannen en vrouwen;15 tot 30 jaar;Marokko;Waarde;2018;74.7;70.8;1.0;42.1;3.5;2.4;0.0;1.0;4.6;3.2;0.0;1.4
637;Totaal mannen en vrouwen;15 tot 30 jaar;Marokko;Standaardfout;2006;1.4;1.4;0.3;1.1;0.1;0.1;0.0;0.0;0.1;0.1;0.0;0.0
638;Totaal mannen en vrouwen;15 tot 30 jaar;Marokko;Standaardfout;2007;1.2;1.2;0.3;1.1;0.1;0.1;0.0;0.0;0.1;0.1;0.0;0.0
639;Totaal mannen en vrouwen;15 tot 30 jaar;Marokko;Standaardfout;2008;1.1;1.1;0.3;1.1;0.1;0.1;0.0;0.0;0.1;0.1;0.0;0.0
640;Totaal mannen en vrouwen;15 tot 30 jaar;Marokko;Standaardfout;2009;1.6;1.6;0.5;1.5;0.1;0.1;0.0;0.0;0.1;0.1;0.0;0.1
641;Totaal mannen en vrouwen;15 tot 30 jaar;Marokko;Standaardfout;2010;1.7;1.7;0.4;1.6;0.1;0.1;0.0;0.0;0.2;0.1;0.0;0.1
642;Totaal mannen en vrouwen;15 tot 30 jaar;Marokko;Standaardfout;2011;2.0;2.0;0.3;1.8;0.1;0.1;0.0;0.0;0.2;0.1;0.0;0.1
643;Totaal mannen en vrouwen;15 tot 30 jaar;Marokko;Standaardfout;2012;0.6;0.6;0.2;0.6;0.1;0.0;0.0;0.0;0.1;0.1;0.0;0.0
644;Totaal mannen en vrouwen;15 tot 30 jaar;Marokko;Standaardfout;2013;0.6;0.6;0.1;0.6;0.1;0.0;0.0;0.0;0.1;0.0;0.0;0.0
645;Totaal mannen en vrouwen;15 tot 30 jaar;Marokko;Standaardfout;2014;0.5;0.6;0.1;0.6;0.1;0.0;0.0;0.0;0.1;0.0;0.0;0.0
646;Totaal mannen en vrouwen;15 tot 30 jaar;Marokko;Standaardfout;2015;0.6;0.6;0.1;0.6;0.1;0.0;0.0;0.0;0.1;0.0;0.0;0.0
647;Totaal mannen en vrouwen;15 tot 30 jaar;Marokko;Standaardfout;2016;0.5;0.5;0.1;0.5;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0
648;Totaal mannen en vrouwen;15 tot 30 jaar;Marokko;Standaardfout;2017;0.4;0.4;0.1;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
649;Totaal mannen en vrouwen;15 tot 30 jaar;Marokko;Standaardfout;2018;0.5;0.5;0.1;0.5;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0
650;Totaal mannen en vrouwen;15 tot 30 jaar;Turkije;Waarde;2006;66.3;64.0;1.1;20.8;2.5;2.1;0.0;0.4;3.8;3.2;0.0;0.6
651;Totaal mannen en vrouwen;15 tot 30 jaar;Turkije;Waarde;2007;70.8;67.9;1.1;24.3;2.5;2.1;0.0;0.4;3.6;2.9;0.0;0.6
652;Totaal mannen en vrouwen;15 tot 30 jaar;Turkije;Waarde;2008;73.4;71.4;1.0;27.0;2.9;2.3;0.0;0.5;3.9;3.2;0.0;0.7
653;Totaal mannen en vrouwen;15 tot 30 jaar;Turkije;Waarde;2009;72.0;68.1;1.2;29.6;2.8;2.2;0.0;0.6;3.9;3.1;0.0;0.8
654;Totaal mannen en vrouwen;15 tot 30 jaar;Turkije;Waarde;2010;74.6;72.1;0.5;28.9;3.0;2.4;0.0;0.6;4.0;3.2;0.0;0.8
655;Totaal mannen en vrouwen;15 tot 30 jaar;Turkije;Waarde;2011;72.0;69.5;;24.2;2.7;2.2;;0.5;3.7;3.0;;0.6
656;Totaal mannen en vrouwen;15 tot 30 jaar;Turkije;Waarde;2012;75.6;72.5;1.4;36.5;3.5;2.7;0.0;0.8;4.6;3.5;0.0;1.1
657;Totaal mannen en vrouwen;15 tot 30 jaar;Turkije;Waarde;2013;75.7;72.2;1.0;38.2;3.3;2.4;0.0;0.8;4.3;3.2;0.0;1.1
658;Totaal mannen en vrouwen;15 tot 30 jaar;Turkije;Waarde;2014;73.7;69.8;1.0;36.7;3.2;2.4;0.0;0.8;4.3;3.2;0.0;1.1
659;Totaal mannen en vrouwen;15 tot 30 jaar;Turkije;Waarde;2015;73.8;70.2;1.0;38.5;3.3;2.4;0.0;0.9;4.5;3.2;0.0;1.2
660;Totaal mannen en vrouwen;15 tot 30 jaar;Turkije;Waarde;2016;75.9;71.5;1.2;42.0;3.5;2.4;0.0;1.0;4.6;3.2;0.0;1.3
661;Totaal mannen en vrouwen;15 tot 30 jaar;Turkije;Waarde;2017;75.4;71.0;1.0;43.2;3.5;2.5;0.0;1.1;4.7;3.2;0.0;1.4
662;Totaal mannen en vrouwen;15 tot 30 jaar;Turkije;Waarde;2018;75.8;71.5;1.0;44.4;3.6;2.4;0.0;1.1;4.7;3.2;0.0;1.5
663;Totaal mannen en vrouwen;15 tot 30 jaar;Turkije;Standaardfout;2006;1.3;1.3;0.3;1.1;0.1;0.1;0.0;0.0;0.1;0.1;0.0;0.0
664;Totaal mannen en vrouwen;15 tot 30 jaar;Turkije;Standaardfout;2007;1.2;1.2;0.3;1.1;0.1;0.1;0.0;0.0;0.1;0.1;0.0;0.0
665;Totaal mannen en vrouwen;15 tot 30 jaar;Turkije;Standaardfout;2008;1.0;1.0;0.2;1.0;0.1;0.1;0.0;0.0;0.1;0.1;0.0;0.0
666;Totaal mannen en vrouwen;15 tot 30 jaar;Turkije;Standaardfout;2009;1.6;1.6;0.4;1.6;0.1;0.1;0.0;0.0;0.1;0.1;0.0;0.1
