ID;Gebieden;Beroepsklasse;Positie;Gezinshoofden_1;MeerDan2PersonenPerVertrek_2;Pagina_3
2392;"Nederland;     500 of minder inwoners";34. Gepensioneerden;B: Hoofd, voor rekening van een ander;;;     
2393;"Nederland;     500 of minder inwoners";34. Gepensioneerden;C: Leiding of controle;;;     
2394;"Nederland;     500 of minder inwoners";34. Gepensioneerden;D: Werklieden;;;     
2395;"Nederland;     500 of minder inwoners";35. Beroep onbekend;Totaal;0.0;0.0;WS168
2396;"Nederland;     500 of minder inwoners";35. Beroep onbekend;A: Hoofd, voor eigen rekening;;;     
2397;"Nederland;     500 of minder inwoners";35. Beroep onbekend;B: Hoofd, voor rekening van een ander;;;     
2398;"Nederland;     500 of minder inwoners";35. Beroep onbekend;C: Leiding of controle;;;     
2399;"Nederland;     500 of minder inwoners";35. Beroep onbekend;D: Werklieden;;;     
2400;"Nederland;     500 of minder inwoners";36. Zonder beroep;Totaal;282.0;60.0;WS168
2401;"Nederland;     500 of minder inwoners";36. Zonder beroep;A: Hoofd, voor eigen rekening;;;     
2402;"Nederland;     500 of minder inwoners";36. Zonder beroep;B: Hoofd, voor rekening van een ander;;;     
2403;"Nederland;     500 of minder inwoners";36. Zonder beroep;C: Leiding of controle;;;     
2404;"Nederland;     500 of minder inwoners";36. Zonder beroep;D: Werklieden;;;     
2405;"Nederland;     501 -   1.000 inwoners";Totaal van alle beroepsklassen;Totaal;28350.0;11161.0;WS168
2406;"Nederland;     501 -   1.000 inwoners";Totaal van alle beroepsklassen;A: Hoofd, voor eigen rekening;;;     
2407;"Nederland;     501 -   1.000 inwoners";Totaal van alle beroepsklassen;B: Hoofd, voor rekening van een ander;;;     
2408;"Nederland;     501 -   1.000 inwoners";Totaal van alle beroepsklassen;C: Leiding of controle;;;     
2409;"Nederland;     501 -   1.000 inwoners";Totaal van alle beroepsklassen;D: Werklieden;;;     
2410;"Nederland;     501 -   1.000 inwoners"; 1. Aardewerk, glas, kalk;Totaal;606.0;371.0;WS152
2411;"Nederland;     501 -   1.000 inwoners"; 1. Aardewerk, glas, kalk;A: Hoofd, voor eigen rekening;39.0;7.0;WS152
2412;"Nederland;     501 -   1.000 inwoners"; 1. Aardewerk, glas, kalk;B: Hoofd, voor rekening van een ander;3.0;0.0;WS152
2413;"Nederland;     501 -   1.000 inwoners"; 1. Aardewerk, glas, kalk;C: Leiding of controle;52.0;22.0;WS152
2414;"Nederland;     501 -   1.000 inwoners"; 1. Aardewerk, glas, kalk;D: Werklieden;512.0;342.0;WS152
2415;"Nederland;     501 -   1.000 inwoners"; 2. Diamant;Totaal;0.0;0.0;WS152
2416;"Nederland;     501 -   1.000 inwoners"; 2. Diamant;A: Hoofd, voor eigen rekening;0.0;0.0;WS152
2417;"Nederland;     501 -   1.000 inwoners"; 2. Diamant;B: Hoofd, voor rekening van een ander;0.0;0.0;WS152
2418;"Nederland;     501 -   1.000 inwoners"; 2. Diamant;C: Leiding of controle;0.0;0.0;WS152
2419;"Nederland;     501 -   1.000 inwoners"; 2. Diamant;D: Werklieden;0.0;0.0;WS152
2420;"Nederland;     501 -   1.000 inwoners"; 3. Boek- en steendruk;Totaal;0.0;0.0;WS152
2421;"Nederland;     501 -   1.000 inwoners"; 3. Boek- en steendruk;A: Hoofd, voor eigen rekening;0.0;0.0;WS152
2422;"Nederland;     501 -   1.000 inwoners"; 3. Boek- en steendruk;B: Hoofd, voor rekening van een ander;0.0;0.0;WS152
2423;"Nederland;     501 -   1.000 inwoners"; 3. Boek- en steendruk;C: Leiding of controle;0.0;0.0;WS152
2424;"Nederland;     501 -   1.000 inwoners"; 3. Boek- en steendruk;D: Werklieden;0.0;0.0;WS152
2425;"Nederland;     501 -   1.000 inwoners"; 4. Bouwbedrijven;Totaal;1454.0;547.0;WS152
2426;"Nederland;     501 -   1.000 inwoners"; 4. Bouwbedrijven;A: Hoofd, voor eigen rekening;984.0;308.0;WS152
2427;"Nederland;     501 -   1.000 inwoners"; 4. Bouwbedrijven;B: Hoofd, voor rekening van een ander;1.0;1.0;WS152
2428;"Nederland;     501 -   1.000 inwoners"; 4. Bouwbedrijven;C: Leiding of controle;19.0;10.0;WS152
2429;"Nederland;     501 -   1.000 inwoners"; 4. Bouwbedrijven;D: Werklieden;450.0;228.0;WS152
2430;"Nederland;     501 -   1.000 inwoners"; 5. Chemische nijverheid;Totaal;14.0;5.0;WS152
2431;"Nederland;     501 -   1.000 inwoners"; 5. Chemische nijverheid;A: Hoofd, voor eigen rekening;3.0;1.0;WS152
2432;"Nederland;     501 -   1.000 inwoners"; 5. Chemische nijverheid;B: Hoofd, voor rekening van een ander;0.0;0.0;WS152
2433;"Nederland;     501 -   1.000 inwoners"; 5. Chemische nijverheid;C: Leiding of controle;0.0;0.0;WS152
2434;"Nederland;     501 -   1.000 inwoners"; 5. Chemische nijverheid;D: Werklieden;11.0;4.0;WS152
2435;"Nederland;     501 -   1.000 inwoners"; 6. Hout-, kurk- en stroobewerking;Totaal;265.0;119.0;WS152
2436;"Nederland;     501 -   1.000 inwoners"; 6. Hout-, kurk- en stroobewerking;A: Hoofd, voor eigen rekening;223.0;96.0;WS152
2437;"Nederland;     501 -   1.000 inwoners"; 6. Hout-, kurk- en stroobewerking;B: Hoofd, voor rekening van een ander;0.0;0.0;WS152
2438;"Nederland;     501 -   1.000 inwoners"; 6. Hout-, kurk- en stroobewerking;C: Leiding of controle;0.0;0.0;WS152
2439;"Nederland;     501 -   1.000 inwoners"; 6. Hout-, kurk- en stroobewerking;D: Werklieden;42.0;23.0;WS152
2440;"Nederland;     501 -   1.000 inwoners"; 7. Kleeding en reiniging;Totaal;353.0;126.0;WS152
2441;"Nederland;     501 -   1.000 inwoners"; 7. Kleeding en reiniging;A: Hoofd, voor eigen rekening;341.0;122.0;WS152
2442;"Nederland;     501 -   1.000 inwoners"; 7. Kleeding en reiniging;B: Hoofd, voor rekening van een ander;0.0;0.0;WS152
2443;"Nederland;     501 -   1.000 inwoners"; 7. Kleeding en reiniging;C: Leiding of controle;1.0;0.0;WS152
2444;"Nederland;     501 -   1.000 inwoners"; 7. Kleeding en reiniging;D: Werklieden;11.0;4.0;WS152
2445;"Nederland;     501 -   1.000 inwoners"; 8. Kunstnijverheid;Totaal;3.0;1.0;WS152
2446;"Nederland;     501 -   1.000 inwoners"; 8. Kunstnijverheid;A: Hoofd, voor eigen rekening;2.0;0.0;WS152
2447;"Nederland;     501 -   1.000 inwoners"; 8. Kunstnijverheid;B: Hoofd, voor rekening van een ander;0.0;0.0;WS152
2448;"Nederland;     501 -   1.000 inwoners"; 8. Kunstnijverheid;C: Leiding of controle;0.0;0.0;WS152
2449;"Nederland;     501 -   1.000 inwoners"; 8. Kunstnijverheid;D: Werklieden;1.0;1.0;WS152
2450;"Nederland;     501 -   1.000 inwoners"; 9. Leder, wasdoek, caoutchouc;Totaal;394.0;164.0;WS152
2451;"Nederland;     501 -   1.000 inwoners"; 9. Leder, wasdoek, caoutchouc;A: Hoofd, voor eigen rekening;315.0;119.0;WS152
2452;"Nederland;     501 -   1.000 inwoners"; 9. Leder, wasdoek, caoutchouc;B: Hoofd, voor rekening van een ander;0.0;0.0;WS152
2453;"Nederland;     501 -   1.000 inwoners"; 9. Leder, wasdoek, caoutchouc;C: Leiding of controle;6.0;1.0;WS152
2454;"Nederland;     501 -   1.000 inwoners"; 9. Leder, wasdoek, caoutchouc;D: Werklieden;73.0;44.0;WS152
2455;"Nederland;     501 -   1.000 inwoners";10. Oer, steenkolen, turf;Totaal;79.0;34.0;WS152
2456;"Nederland;     501 -   1.000 inwoners";10. Oer, steenkolen, turf;A: Hoofd, voor eigen rekening;28.0;8.0;WS152
2457;"Nederland;     501 -   1.000 inwoners";10. Oer, steenkolen, turf;B: Hoofd, voor rekening van een ander;0.0;0.0;WS152
2458;"Nederland;     501 -   1.000 inwoners";10. Oer, steenkolen, turf;C: Leiding of controle;1.0;0.0;WS152
2459;"Nederland;     501 -   1.000 inwoners";10. Oer, steenkolen, turf;D: Werklieden;50.0;26.0;WS152
2460;"Nederland;     501 -   1.000 inwoners";11. Metalen (bewerking van);Totaal;330.0;111.0;WS152
2461;"Nederland;     501 -   1.000 inwoners";11. Metalen (bewerking van);A: Hoofd, voor eigen rekening;277.0;88.0;WS152
2462;"Nederland;     501 -   1.000 inwoners";11. Metalen (bewerking van);B: Hoofd, voor rekening van een ander;1.0;1.0;WS152
2463;"Nederland;     501 -   1.000 inwoners";11. Metalen (bewerking van);C: Leiding of controle;3.0;0.0;WS152
2464;"Nederland;     501 -   1.000 inwoners";11. Metalen (bewerking van);D: Werklieden;49.0;22.0;WS152
2465;"Nederland;     501 -   1.000 inwoners";12. Stoom- en andere werktuigen;Totaal;27.0;7.0;WS152
2466;"Nederland;     501 -   1.000 inwoners";12. Stoom- en andere werktuigen;A: Hoofd, voor eigen rekening;23.0;6.0;WS152
2467;"Nederland;     501 -   1.000 inwoners";12. Stoom- en andere werktuigen;B: Hoofd, voor rekening van een ander;0.0;0.0;WS152
2468;"Nederland;     501 -   1.000 inwoners";12. Stoom- en andere werktuigen;C: Leiding of controle;2.0;1.0;WS152
2469;"Nederland;     501 -   1.000 inwoners";12. Stoom- en andere werktuigen;D: Werklieden;2.0;0.0;WS152
2470;"Nederland;     501 -   1.000 inwoners";13. Scheepsbouw, verv. van rijtuigen;Totaal;144.0;51.0;WS152
2471;"Nederland;     501 -   1.000 inwoners";13. Scheepsbouw, verv. van rijtuigen;A: Hoofd, voor eigen rekening;118.0;41.0;WS152
2472;"Nederland;     501 -   1.000 inwoners";13. Scheepsbouw, verv. van rijtuigen;B: Hoofd, voor rekening van een ander;0.0;0.0;WS152
2473;"Nederland;     501 -   1.000 inwoners";13. Scheepsbouw, verv. van rijtuigen;C: Leiding of controle;2.0;0.0;WS152
2474;"Nederland;     501 -   1.000 inwoners";13. Scheepsbouw, verv. van rijtuigen;D: Werklieden;24.0;10.0;WS152
2475;"Nederland;     501 -   1.000 inwoners";14. Papier;Totaal;5.0;3.0;WS152
2476;"Nederland;     501 -   1.000 inwoners";14. Papier;A: Hoofd, voor eigen rekening;0.0;0.0;WS152
2477;"Nederland;     501 -   1.000 inwoners";14. Papier;B: Hoofd, voor rekening van een ander;0.0;0.0;WS152
2478;"Nederland;     501 -   1.000 inwoners";14. Papier;C: Leiding of controle;0.0;0.0;WS152
2479;"Nederland;     501 -   1.000 inwoners";14. Papier;D: Werklieden;5.0;3.0;WS152
2480;"Nederland;     501 -   1.000 inwoners";15. Textiele nijverheid;Totaal;141.0;29.0;WS152
2481;"Nederland;     501 -   1.000 inwoners";15. Textiele nijverheid;A: Hoofd, voor eigen rekening;57.0;11.0;WS152
2482;"Nederland;     501 -   1.000 inwoners";15. Textiele nijverheid;B: Hoofd, voor rekening van een ander;0.0;0.0;WS152
2483;"Nederland;     501 -   1.000 inwoners";15. Textiele nijverheid;C: Leiding of controle;5.0;0.0;WS152
2484;"Nederland;     501 -   1.000 inwoners";15. Textiele nijverheid;D: Werklieden;79.0;18.0;WS152
2485;"Nederland;     501 -   1.000 inwoners";16. Gas en electriciteit;Totaal;5.0;3.0;WS152
2486;"Nederland;     501 -   1.000 inwoners";16. Gas en electriciteit;A: Hoofd, voor eigen rekening;0.0;0.0;WS152
2487;"Nederland;     501 -   1.000 inwoners";16. Gas en electriciteit;B: Hoofd, voor rekening van een ander;0.0;0.0;WS152
2488;"Nederland;     501 -   1.000 inwoners";16. Gas en electriciteit;C: Leiding of controle;0.0;0.0;WS152
2489;"Nederland;     501 -   1.000 inwoners";16. Gas en electriciteit;D: Werklieden;5.0;3.0;WS152
2490;"Nederland;     501 -   1.000 inwoners";17. Voedings- en genotmiddelen;Totaal;848.0;366.0;WS152
2491;"Nederland;     501 -   1.000 inwoners";17. Voedings- en genotmiddelen;A: Hoofd, voor eigen rekening;658.0;275.0;WS152
2492;"Nederland;     501 -   1.000 inwoners";17. Voedings- en genotmiddelen;B: Hoofd, voor rekening van een ander;10.0;2.0;WS152
2493;"Nederland;     501 -   1.000 inwoners";17. Voedings- en genotmiddelen;C: Leiding of controle;21.0;9.0;WS152
2494;"Nederland;     501 -   1.000 inwoners";17. Voedings- en genotmiddelen;D: Werklieden;159.0;80.0;WS152
2495;"Nederland;     501 -   1.000 inwoners";18. Landbouwbedrijven;Totaal;16247.0;6779.0;WS152
2496;"Nederland;     501 -   1.000 inwoners";18. Landbouwbedrijven;A: Hoofd, voor eigen rekening;10541.0;3143.0;WS152
2497;"Nederland;     501 -   1.000 inwoners";18. Landbouwbedrijven;B: Hoofd, voor rekening van een ander;28.0;9.0;WS152
2498;"Nederland;     501 -   1.000 inwoners";18. Landbouwbedrijven;C: Leiding of controle;51.0;21.0;WS152
2499;"Nederland;     501 -   1.000 inwoners";18. Landbouwbedrijven;D: Werklieden;5627.0;3606.0;WS152
2500;"Nederland;     501 -   1.000 inwoners";19. Visscherij en jacht;Totaal;424.0;259.0;WS152
2501;"Nederland;     501 -   1.000 inwoners";19. Visscherij en jacht;A: Hoofd, voor eigen rekening;281.0;166.0;WS152
2502;"Nederland;     501 -   1.000 inwoners";19. Visscherij en jacht;B: Hoofd, voor rekening van een ander;3.0;3.0;WS152
2503;"Nederland;     501 -   1.000 inwoners";19. Visscherij en jacht;C: Leiding of controle;25.0;11.0;WS152
2504;"Nederland;     501 -   1.000 inwoners";19. Visscherij en jacht;D: Werklieden;115.0;79.0;WS152
2505;"Nederland;     501 -   1.000 inwoners";20. Warenhandel;Totaal;1533.0;715.0;WS152
2506;"Nederland;     501 -   1.000 inwoners";20. Warenhandel;A: Hoofd, voor eigen rekening;1417.0;658.0;WS152
2507;"Nederland;     501 -   1.000 inwoners";20. Warenhandel;B: Hoofd, voor rekening van een ander;8.0;3.0;WS152
2508;"Nederland;     501 -   1.000 inwoners";20. Warenhandel;C: Leiding of controle;39.0;14.0;WS152
2509;"Nederland;     501 -   1.000 inwoners";20. Warenhandel;D: Werklieden;69.0;40.0;WS152
2510;"Nederland;     501 -   1.000 inwoners";21. Verkeerswezen;Totaal;1202.0;510.0;WS152
2511;"Nederland;     501 -   1.000 inwoners";21. Verkeerswezen;A: Hoofd, voor eigen rekening;670.0;266.0;WS152
2512;"Nederland;     501 -   1.000 inwoners";21. Verkeerswezen;B: Hoofd, voor rekening van een ander;82.0;23.0;WS152
2513;"Nederland;     501 -   1.000 inwoners";21. Verkeerswezen;C: Leiding of controle;73.0;26.0;WS152
2514;"Nederland;     501 -   1.000 inwoners";21. Verkeerswezen;D: Werklieden;377.0;195.0;WS152
2515;"Nederland;     501 -   1.000 inwoners";22. Crediet en bankwezen;Totaal;2.0;0.0;WS152
2516;"Nederland;     501 -   1.000 inwoners";22. Crediet en bankwezen;A: Hoofd, voor eigen rekening;2.0;0.0;WS152
2517;"Nederland;     501 -   1.000 inwoners";22. Crediet en bankwezen;B: Hoofd, voor rekening van een ander;0.0;0.0;WS152
2518;"Nederland;     501 -   1.000 inwoners";22. Crediet en bankwezen;C: Leiding of controle;0.0;0.0;WS152
2519;"Nederland;     501 -   1.000 inwoners";22. Crediet en bankwezen;D: Werklieden;0.0;0.0;WS152
2520;"Nederland;     501 -   1.000 inwoners";23. Verzekeringswezen;Totaal;8.0;0.0;WS152
2521;"Nederland;     501 -   1.000 inwoners";23. Verzekeringswezen;A: Hoofd, voor eigen rekening;0.0;0.0;WS152
2522;"Nederland;     501 -   1.000 inwoners";23. Verzekeringswezen;B: Hoofd, voor rekening van een ander;4.0;0.0;WS152
2523;"Nederland;     501 -   1.000 inwoners";23. Verzekeringswezen;C: Leiding of controle;3.0;0.0;WS152
2524;"Nederland;     501 -   1.000 inwoners";23. Verzekeringswezen;D: Werklieden;1.0;0.0;WS152
2525;"Nederland;     501 -   1.000 inwoners";24. Vrije beroepen;Totaal;62.0;3.0;WS168
2526;"Nederland;     501 -   1.000 inwoners";24. Vrije beroepen;A: Hoofd, voor eigen rekening;;;     
2527;"Nederland;     501 -   1.000 inwoners";24. Vrije beroepen;B: Hoofd, voor rekening van een ander;;;     
2528;"Nederland;     501 -   1.000 inwoners";24. Vrije beroepen;C: Leiding of controle;;;     
2529;"Nederland;     501 -   1.000 inwoners";24. Vrije beroepen;D: Werklieden;;;     
2530;"Nederland;     501 -   1.000 inwoners";25. Onderwijs;Totaal;34.0;1.0;WS168
2531;"Nederland;     501 -   1.000 inwoners";25. Onderwijs;A: Hoofd, voor eigen rekening;;;     
2532;"Nederland;     501 -   1.000 inwoners";25. Onderwijs;B: Hoofd, voor rekening van een ander;;;     
2533;"Nederland;     501 -   1.000 inwoners";25. Onderwijs;C: Leiding of controle;;;     
2534;"Nederland;     501 -   1.000 inwoners";25. Onderwijs;D: Werklieden;;;     
2535;"Nederland;     501 -   1.000 inwoners";26. Verpleging;Totaal;9.0;2.0;WS168
2536;"Nederland;     501 -   1.000 inwoners";26. Verpleging;A: Hoofd, voor eigen rekening;;;     
2537;"Nederland;     501 -   1.000 inwoners";26. Verpleging;B: Hoofd, voor rekening van een ander;;;     
2538;"Nederland;     501 -   1.000 inwoners";26. Verpleging;C: Leiding of controle;;;     
2539;"Nederland;     501 -   1.000 inwoners";26. Verpleging;D: Werklieden;;;     
2540;"Nederland;     501 -   1.000 inwoners";27. Huis- en stalbedienden;Totaal;113.0;42.0;WS168
2541;"Nederland;     501 -   1.000 inwoners";27. Huis- en stalbedienden;A: Hoofd, voor eigen rekening;;;     
2542;"Nederland;     501 -   1.000 inwoners";27. Huis- en stalbedienden;B: Hoofd, voor rekening van een ander;;;     
2543;"Nederland;     501 -   1.000 inwoners";27. Huis- en stalbedienden;C: Leiding of controle;;;     
2544;"Nederland;     501 -   1.000 inwoners";27. Huis- en stalbedienden;D: Werklieden;;;     
2545;"Nederland;     501 -   1.000 inwoners";28. Losse werklieden;Totaal;106.0;57.0;WS168
2546;"Nederland;     501 -   1.000 inwoners";28. Losse werklieden;A: Hoofd, voor eigen rekening;;;     
2547;"Nederland;     501 -   1.000 inwoners";28. Losse werklieden;B: Hoofd, voor rekening van een ander;;;     
2548;"Nederland;     501 -   1.000 inwoners";28. Losse werklieden;C: Leiding of controle;;;     
2549;"Nederland;     501 -   1.000 inwoners";28. Losse werklieden;D: Werklieden;;;     
2550;"Nederland;     501 -   1.000 inwoners";29. In dienst van den staat;Totaal;229.0;59.0;WS168
2551;"Nederland;     501 -   1.000 inwoners";29. In dienst van den staat;A: Hoofd, voor eigen rekening;;;     
2552;"Nederland;     501 -   1.000 inwoners";29. In dienst van den staat;B: Hoofd, voor rekening van een ander;;;     
2553;"Nederland;     501 -   1.000 inwoners";29. In dienst van den staat;C: Leiding of controle;;;     
2554;"Nederland;     501 -   1.000 inwoners";29. In dienst van den staat;D: Werklieden;;;     
2555;"Nederland;     501 -   1.000 inwoners";30. In dienst van eene provincie;Totaal;17.0;6.0;WS168
2556;"Nederland;     501 -   1.000 inwoners";30. In dienst van eene provincie;A: Hoofd, voor eigen rekening;;;     
2557;"Nederland;     501 -   1.000 inwoners";30. In dienst van eene provincie;B: Hoofd, voor rekening van een ander;;;     
2558;"Nederland;     501 -   1.000 inwoners";30. In dienst van eene provincie;C: Leiding of controle;;;     
2559;"Nederland;     501 -   1.000 inwoners";30. In dienst van eene provincie;D: Werklieden;;;     
2560;"Nederland;     501 -   1.000 inwoners";31. In dienst van eene gemeente;Totaal;626.0;79.0;WS168
2561;"Nederland;     501 -   1.000 inwoners";31. In dienst van eene gemeente;A: Hoofd, voor eigen rekening;;;     
2562;"Nederland;     501 -   1.000 inwoners";31. In dienst van eene gemeente;B: Hoofd, voor rekening van een ander;;;     
2563;"Nederland;     501 -   1.000 inwoners";31. In dienst van eene gemeente;C: Leiding of controle;;;     
2564;"Nederland;     501 -   1.000 inwoners";31. In dienst van eene gemeente;D: Werklieden;;;     
2565;"Nederland;     501 -   1.000 inwoners";32. In dienst van een waterschap;Totaal;273.0;138.0;WS168
2566;"Nederland;     501 -   1.000 inwoners";32. In dienst van een waterschap;A: Hoofd, voor eigen rekening;;;     
2567;"Nederland;     501 -   1.000 inwoners";32. In dienst van een waterschap;B: Hoofd, voor rekening van een ander;;;     
2568;"Nederland;     501 -   1.000 inwoners";32. In dienst van een waterschap;C: Leiding of controle;;;     
2569;"Nederland;     501 -   1.000 inwoners";32. In dienst van een waterschap;D: Werklieden;;;     
2570;"Nederland;     501 -   1.000 inwoners";33. In dienst van een kerkgenootschap;Totaal;274.0;7.0;WS168
2571;"Nederland;     501 -   1.000 inwoners";33. In dienst van een kerkgenootschap;A: Hoofd, voor eigen rekening;;;     
2572;"Nederland;     501 -   1.000 inwoners";33. In dienst van een kerkgenootschap;B: Hoofd, voor rekening van een ander;;;     
2573;"Nederland;     501 -   1.000 inwoners";33. In dienst van een kerkgenootschap;C: Leiding of controle;;;     
2574;"Nederland;     501 -   1.000 inwoners";33. In dienst van een kerkgenootschap;D: Werklieden;;;     
2575;"Nederland;     501 -   1.000 inwoners";34. Gepensioneerden;Totaal;54.0;8.0;WS168
2576;"Nederland;     501 -   1.000 inwoners";34. Gepensioneerden;A: Hoofd, voor eigen rekening;;;     
2577;"Nederland;     501 -   1.000 inwoners";34. Gepensioneerden;B: Hoofd, voor rekening van een ander;;;     
2578;"Nederland;     501 -   1.000 inwoners";34. Gepensioneerden;C: Leiding of controle;;;     
2579;"Nederland;     501 -   1.000 inwoners";34. Gepensioneerden;D: Werklieden;;;     
2580;"Nederland;     501 -   1.000 inwoners";35. Beroep onbekend;Totaal;0.0;0.0;WS168
2581;"Nederland;     501 -   1.000 inwoners";35. Beroep onbekend;A: Hoofd, voor eigen rekening;;;     
2582;"Nederland;     501 -   1.000 inwoners";35. Beroep onbekend;B: Hoofd, voor rekening van een ander;;;     
2583;"Nederland;     501 -   1.000 inwoners";35. Beroep onbekend;C: Leiding of controle;;;     
2584;"Nederland;     501 -   1.000 inwoners";35. Beroep onbekend;D: Werklieden;;;     
2585;"Nederland;     501 -   1.000 inwoners";36. Zonder beroep;Totaal;2469.0;559.0;WS168
2586;"Nederland;     501 -   1.000 inwoners";36. Zonder beroep;A: Hoofd, voor eigen rekening;;;     
2587;"Nederland;     501 -   1.000 inwoners";36. Zonder beroep;B: Hoofd, voor rekening van een ander;;;     
2588;"Nederland;     501 -   1.000 inwoners";36. Zonder beroep;C: Leiding of controle;;;     
2589;"Nederland;     501 -   1.000 inwoners";36. Zonder beroep;D: Werklieden;;;     
2590;"Nederland;   1.001 -   2.000 inwoners";Totaal van alle beroepsklassen;Totaal;91897.0;39084.0;WS168
2591;"Nederland;   1.001 -   2.000 inwoners";Totaal van alle beroepsklassen;A: Hoofd, voor eigen rekening;;;     
2592;"Nederland;   1.001 -   2.000 inwoners";Totaal van alle beroepsklassen;B: Hoofd, voor rekening van een ander;;;     
2593;"Nederland;   1.001 -   2.000 inwoners";Totaal van alle beroepsklassen;C: Leiding of controle;;;     
2594;"Nederland;   1.001 -   2.000 inwoners";Totaal van alle beroepsklassen;D: Werklieden;;;     
2595;"Nederland;   1.001 -   2.000 inwoners"; 1. Aardewerk, glas, kalk;Totaal;1076.0;638.0;WS152
2596;"Nederland;   1.001 -   2.000 inwoners"; 1. Aardewerk, glas, kalk;A: Hoofd, voor eigen rekening;122.0;48.0;WS152
2597;"Nederland;   1.001 -   2.000 inwoners"; 1. Aardewerk, glas, kalk;B: Hoofd, voor rekening van een ander;10.0;4.0;WS152
2598;"Nederland;   1.001 -   2.000 inwoners"; 1. Aardewerk, glas, kalk;C: Leiding of controle;76.0;34.0;WS152
2599;"Nederland;   1.001 -   2.000 inwoners"; 1. Aardewerk, glas, kalk;D: Werklieden;868.0;552.0;WS152
2600;"Nederland;   1.001 -   2.000 inwoners"; 2. Diamant;Totaal;0.0;0.0;WS152
2601;"Nederland;   1.001 -   2.000 inwoners"; 2. Diamant;A: Hoofd, voor eigen rekening;0.0;0.0;WS152
2602;"Nederland;   1.001 -   2.000 inwoners"; 2. Diamant;B: Hoofd, voor rekening van een ander;0.0;0.0;WS152
2603;"Nederland;   1.001 -   2.000 inwoners"; 2. Diamant;C: Leiding of controle;0.0;0.0;WS152
2604;"Nederland;   1.001 -   2.000 inwoners"; 2. Diamant;D: Werklieden;0.0;0.0;WS152
2605;"Nederland;   1.001 -   2.000 inwoners"; 3. Boek- en steendruk;Totaal;28.0;6.0;WS152
2606;"Nederland;   1.001 -   2.000 inwoners"; 3. Boek- en steendruk;A: Hoofd, voor eigen rekening;11.0;2.0;WS152
2607;"Nederland;   1.001 -   2.000 inwoners"; 3. Boek- en steendruk;B: Hoofd, voor rekening van een ander;1.0;1.0;WS152
2608;"Nederland;   1.001 -   2.000 inwoners"; 3. Boek- en steendruk;C: Leiding of controle;7.0;0.0;WS152
2609;"Nederland;   1.001 -   2.000 inwoners"; 3. Boek- en steendruk;D: Werklieden;9.0;3.0;WS152
2610;"Nederland;   1.001 -   2.000 inwoners"; 4. Bouwbedrijven;Totaal;5441.0;2446.0;WS152
2611;"Nederland;   1.001 -   2.000 inwoners"; 4. Bouwbedrijven;A: Hoofd, voor eigen rekening;3158.0;1164.0;WS152
2612;"Nederland;   1.001 -   2.000 inwoners"; 4. Bouwbedrijven;B: Hoofd, voor rekening van een ander;6.0;2.0;WS152
2613;"Nederland;   1.001 -   2.000 inwoners"; 4. Bouwbedrijven;C: Leiding of controle;93.0;46.0;WS152
2614;"Nederland;   1.001 -   2.000 inwoners"; 4. Bouwbedrijven;D: Werklieden;2184.0;1234.0;WS152
2615;"Nederland;   1.001 -   2.000 inwoners"; 5. Chemische nijverheid;Totaal;86.0;27.0;WS152
2616;"Nederland;   1.001 -   2.000 inwoners"; 5. Chemische nijverheid;A: Hoofd, voor eigen rekening;22.0;1.0;WS152
2617;"Nederland;   1.001 -   2.000 inwoners"; 5. Chemische nijverheid;B: Hoofd, voor rekening van een ander;1.0;0.0;WS152
2618;"Nederland;   1.001 -   2.000 inwoners"; 5. Chemische nijverheid;C: Leiding of controle;12.0;2.0;WS152
2619;"Nederland;   1.001 -   2.000 inwoners"; 5. Chemische nijverheid;D: Werklieden;51.0;24.0;WS152
2620;"Nederland;   1.001 -   2.000 inwoners"; 6. Hout-, kurk- en stroobewerking;Totaal;1258.0;628.0;WS152
2621;"Nederland;   1.001 -   2.000 inwoners"; 6. Hout-, kurk- en stroobewerking;A: Hoofd, voor eigen rekening;774.0;339.0;WS152
2622;"Nederland;   1.001 -   2.000 inwoners"; 6. Hout-, kurk- en stroobewerking;B: Hoofd, voor rekening van een ander;3.0;2.0;WS152
2623;"Nederland;   1.001 -   2.000 inwoners"; 6. Hout-, kurk- en stroobewerking;C: Leiding of controle;16.0;11.0;WS152
2624;"Nederland;   1.001 -   2.000 inwoners"; 6. Hout-, kurk- en stroobewerking;D: Werklieden;465.0;276.0;WS152
2625;"Nederland;   1.001 -   2.000 inwoners"; 7. Kleeding en reiniging;Totaal;1256.0;426.0;WS152
2626;"Nederland;   1.001 -   2.000 inwoners"; 7. Kleeding en reiniging;A: Hoofd, voor eigen rekening;1168.0;381.0;WS152
2627;"Nederland;   1.001 -   2.000 inwoners"; 7. Kleeding en reiniging;B: Hoofd, voor rekening van een ander;0.0;0.0;WS152
2628;"Nederland;   1.001 -   2.000 inwoners"; 7. Kleeding en reiniging;C: Leiding of controle;4.0;1.0;WS152
2629;"Nederland;   1.001 -   2.000 inwoners"; 7. Kleeding en reiniging;D: Werklieden;84.0;44.0;WS152
2630;"Nederland;   1.001 -   2.000 inwoners"; 8. Kunstnijverheid;Totaal;9.0;1.0;WS152
2631;"Nederland;   1.001 -   2.000 inwoners"; 8. Kunstnijverheid;A: Hoofd, voor eigen rekening;8.0;1.0;WS152
