ID;Leeftijd;Geslacht;GestandaardiseerdInkomen;Diagnoseindeling;Marges;Perioden;PersonenMetDiagnose_1
2219;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);R05 Hoesten;Bovengrens 95%-interval;2023;62
2220;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);R21 Symptomen/klachten keel;Waarde;2022;32
2221;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);R21 Symptomen/klachten keel;Waarde;2023;28
2222;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);R21 Symptomen/klachten keel;Ondergrens 95%-interval;2022;31
2223;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);R21 Symptomen/klachten keel;Ondergrens 95%-interval;2023;27
2224;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);R21 Symptomen/klachten keel;Bovengrens 95%-interval;2022;33
2225;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);R21 Symptomen/klachten keel;Bovengrens 95%-interval;2023;29
2226;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);R74 Acute infectie bovenste luchtwegen;Waarde;2022;60
2227;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);R74 Acute infectie bovenste luchtwegen;Waarde;2023;65
2228;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);R74 Acute infectie bovenste luchtwegen;Ondergrens 95%-interval;2022;59
2229;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);R74 Acute infectie bovenste luchtwegen;Ondergrens 95%-interval;2023;63
2230;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);R74 Acute infectie bovenste luchtwegen;Bovengrens 95%-interval;2022;61
2231;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);R74 Acute infectie bovenste luchtwegen;Bovengrens 95%-interval;2023;66
2232;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);R75 Acute of chronische rinosinusitis;Waarde;2022;12
2233;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);R75 Acute of chronische rinosinusitis;Waarde;2023;14
2234;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);R75 Acute of chronische rinosinusitis;Ondergrens 95%-interval;2022;11
2235;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);R75 Acute of chronische rinosinusitis;Ondergrens 95%-interval;2023;13
2236;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);R75 Acute of chronische rinosinusitis;Bovengrens 95%-interval;2022;13
2237;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);R75 Acute of chronische rinosinusitis;Bovengrens 95%-interval;2023;14
2238;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);R76 Acute tonsillitis / peritons. abces;Waarde;2022;12
2239;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);R76 Acute tonsillitis / peritons. abces;Waarde;2023;12
2240;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);R76 Acute tonsillitis / peritons. abces;Ondergrens 95%-interval;2022;11
2241;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);R76 Acute tonsillitis / peritons. abces;Ondergrens 95%-interval;2023;11
2242;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);R76 Acute tonsillitis / peritons. abces;Bovengrens 95%-interval;2022;12
2243;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);R76 Acute tonsillitis / peritons. abces;Bovengrens 95%-interval;2023;12
2244;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);R77 Acute laryngitis/tracheïtis;Waarde;2022;2
2245;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);R77 Acute laryngitis/tracheïtis;Waarde;2023;1
2246;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);R77 Acute laryngitis/tracheïtis;Ondergrens 95%-interval;2022;1
2247;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);R77 Acute laryngitis/tracheïtis;Ondergrens 95%-interval;2023;1
2248;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);R77 Acute laryngitis/tracheïtis;Bovengrens 95%-interval;2022;2
2249;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);R77 Acute laryngitis/tracheïtis;Bovengrens 95%-interval;2023;1
2250;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);R78 Acute bronchitis / bronchiolitis;Waarde;2022;8
2251;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);R78 Acute bronchitis / bronchiolitis;Waarde;2023;10
2252;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);R78 Acute bronchitis / bronchiolitis;Ondergrens 95%-interval;2022;8
2253;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);R78 Acute bronchitis / bronchiolitis;Ondergrens 95%-interval;2023;9
2254;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);R78 Acute bronchitis / bronchiolitis;Bovengrens 95%-interval;2022;8
2255;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);R78 Acute bronchitis / bronchiolitis;Bovengrens 95%-interval;2023;10
2256;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);R80 Influenza;Waarde;2022;7
2257;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);R80 Influenza;Waarde;2023;8
2258;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);R80 Influenza;Ondergrens 95%-interval;2022;6
2259;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);R80 Influenza;Ondergrens 95%-interval;2023;7
2260;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);R80 Influenza;Bovengrens 95%-interval;2022;7
2261;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);R80 Influenza;Bovengrens 95%-interval;2023;8
2262;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);R81 Pneumonie;Waarde;2022;12
2263;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);R81 Pneumonie;Waarde;2023;16
2264;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);R81 Pneumonie;Ondergrens 95%-interval;2022;11
2265;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);R81 Pneumonie;Ondergrens 95%-interval;2023;15
2266;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);R81 Pneumonie;Bovengrens 95%-interval;2022;12
2267;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);R81 Pneumonie;Bovengrens 95%-interval;2023;17
2268;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);R83 Andere infectie(s) luchtwegen;Waarde;2022;214
2269;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);R83 Andere infectie(s) luchtwegen;Waarde;2023;17
2270;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);R83 Andere infectie(s) luchtwegen;Ondergrens 95%-interval;2022;212
2271;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);R83 Andere infectie(s) luchtwegen;Ondergrens 95%-interval;2023;16
2272;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);R83 Andere infectie(s) luchtwegen;Bovengrens 95%-interval;2022;216
2273;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);R83 Andere infectie(s) luchtwegen;Bovengrens 95%-interval;2023;18
2274;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);R84 Maligniteit bronchus/long;Waarde;2022;3
2275;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);R84 Maligniteit bronchus/long;Waarde;2023;3
2276;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);R84 Maligniteit bronchus/long;Ondergrens 95%-interval;2022;3
2277;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);R84 Maligniteit bronchus/long;Ondergrens 95%-interval;2023;3
2278;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);R84 Maligniteit bronchus/long;Bovengrens 95%-interval;2022;3
2279;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);R84 Maligniteit bronchus/long;Bovengrens 95%-interval;2023;3
2280;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);R91, R95 Chr. bronchitis, emfyseem, COPD;Waarde;2022;31
2281;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);R91, R95 Chr. bronchitis, emfyseem, COPD;Waarde;2023;30
2282;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);R91, R95 Chr. bronchitis, emfyseem, COPD;Ondergrens 95%-interval;2022;30
2283;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);R91, R95 Chr. bronchitis, emfyseem, COPD;Ondergrens 95%-interval;2023;29
2284;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);R91, R95 Chr. bronchitis, emfyseem, COPD;Bovengrens 95%-interval;2022;32
2285;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);R91, R95 Chr. bronchitis, emfyseem, COPD;Bovengrens 95%-interval;2023;30
2286;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);R91 Chronische bronchitis/bronchiëctasie;Waarde;2022;7
2287;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);R91 Chronische bronchitis/bronchiëctasie;Waarde;2023;7
2288;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);R91 Chronische bronchitis/bronchiëctasie;Ondergrens 95%-interval;2022;6
2289;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);R91 Chronische bronchitis/bronchiëctasie;Ondergrens 95%-interval;2023;6
2290;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);R91 Chronische bronchitis/bronchiëctasie;Bovengrens 95%-interval;2022;7
2291;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);R91 Chronische bronchitis/bronchiëctasie;Bovengrens 95%-interval;2023;7
2292;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);R95 Emfyseem/COPD;Waarde;2022;26
2293;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);R95 Emfyseem/COPD;Waarde;2023;24
2294;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);R95 Emfyseem/COPD;Ondergrens 95%-interval;2022;25
2295;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);R95 Emfyseem/COPD;Ondergrens 95%-interval;2023;23
2296;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);R95 Emfyseem/COPD;Bovengrens 95%-interval;2022;27
2297;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);R95 Emfyseem/COPD;Bovengrens 95%-interval;2023;25
2298;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);R96 Astma;Waarde;2022;93
2299;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);R96 Astma;Waarde;2023;91
2300;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);R96 Astma;Ondergrens 95%-interval;2022;91
2301;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);R96 Astma;Ondergrens 95%-interval;2023;89
2302;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);R96 Astma;Bovengrens 95%-interval;2022;94
2303;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);R96 Astma;Bovengrens 95%-interval;2023;92
2304;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);R97 Hooikoorts, allergische rhinitis;Waarde;2022;54
2305;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);R97 Hooikoorts, allergische rhinitis;Waarde;2023;56
2306;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);R97 Hooikoorts, allergische rhinitis;Ondergrens 95%-interval;2022;53
2307;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);R97 Hooikoorts, allergische rhinitis;Ondergrens 95%-interval;2023;55
2308;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);R97 Hooikoorts, allergische rhinitis;Bovengrens 95%-interval;2022;56
2309;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);R97 Hooikoorts, allergische rhinitis;Bovengrens 95%-interval;2023;57
2310;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);R999 Overige ziekten van de luchtwegen;Waarde;2022;56
2311;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);R999 Overige ziekten van de luchtwegen;Waarde;2023;53
2312;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);R999 Overige ziekten van de luchtwegen;Ondergrens 95%-interval;2022;55
2313;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);R999 Overige ziekten van de luchtwegen;Ondergrens 95%-interval;2023;52
2314;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);R999 Overige ziekten van de luchtwegen;Bovengrens 95%-interval;2022;57
2315;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);R999 Overige ziekten van de luchtwegen;Bovengrens 95%-interval;2023;54
2316;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);S. Huid en subcutis;Waarde;2022;428
2317;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);S. Huid en subcutis;Waarde;2023;433
2318;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);S. Huid en subcutis;Ondergrens 95%-interval;2022;425
2319;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);S. Huid en subcutis;Ondergrens 95%-interval;2023;431
2320;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);S. Huid en subcutis;Bovengrens 95%-interval;2022;430
2321;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);S. Huid en subcutis;Bovengrens 95%-interval;2023;436
2322;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);S02 Pruritus/jeuk;Waarde;2022;15
2323;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);S02 Pruritus/jeuk;Waarde;2023;14
2324;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);S02 Pruritus/jeuk;Ondergrens 95%-interval;2022;15
2325;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);S02 Pruritus/jeuk;Ondergrens 95%-interval;2023;14
2326;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);S02 Pruritus/jeuk;Bovengrens 95%-interval;2022;16
2327;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);S02 Pruritus/jeuk;Bovengrens 95%-interval;2023;15
2328;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);S03 Wratten;Waarde;2022;19
2329;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);S03 Wratten;Waarde;2023;21
2330;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);S03 Wratten;Ondergrens 95%-interval;2022;18
2331;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);S03 Wratten;Ondergrens 95%-interval;2023;20
2332;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);S03 Wratten;Bovengrens 95%-interval;2022;19
2333;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);S03 Wratten;Bovengrens 95%-interval;2023;21
2334;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);S12 Beet/steek insekt;Waarde;2022;9
2335;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);S12 Beet/steek insekt;Waarde;2023;10
2336;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);S12 Beet/steek insekt;Ondergrens 95%-interval;2022;9
2337;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);S12 Beet/steek insekt;Ondergrens 95%-interval;2023;10
2338;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);S12 Beet/steek insekt;Bovengrens 95%-interval;2022;10
2339;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);S12 Beet/steek insekt;Bovengrens 95%-interval;2023;11
2340;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);S13 Beet mens/dier;Waarde;2022;5
2341;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);S13 Beet mens/dier;Waarde;2023;5
2342;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);S13 Beet mens/dier;Ondergrens 95%-interval;2022;5
2343;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);S13 Beet mens/dier;Ondergrens 95%-interval;2023;5
2344;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);S13 Beet mens/dier;Bovengrens 95%-interval;2022;6
2345;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);S13 Beet mens/dier;Bovengrens 95%-interval;2023;6
2346;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);S14 Brandwond/verbranding huid;Waarde;2022;6
2347;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);S14 Brandwond/verbranding huid;Waarde;2023;6
2348;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);S14 Brandwond/verbranding huid;Ondergrens 95%-interval;2022;5
2349;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);S14 Brandwond/verbranding huid;Ondergrens 95%-interval;2023;5
2350;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);S14 Brandwond/verbranding huid;Bovengrens 95%-interval;2022;6
2351;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);S14 Brandwond/verbranding huid;Bovengrens 95%-interval;2023;6
2352;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);S17-S19 schaaf-, scheurwonden;Waarde;2022;33
2353;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);S17-S19 schaaf-, scheurwonden;Waarde;2023;32
2354;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);S17-S19 schaaf-, scheurwonden;Ondergrens 95%-interval;2022;32
2355;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);S17-S19 schaaf-, scheurwonden;Ondergrens 95%-interval;2023;31
2356;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);S17-S19 schaaf-, scheurwonden;Bovengrens 95%-interval;2022;34
2357;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);S17-S19 schaaf-, scheurwonden;Bovengrens 95%-interval;2023;33
2358;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);S23 Haaruitval/alopecia;Waarde;2022;10
2359;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);S23 Haaruitval/alopecia;Waarde;2023;9
2360;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);S23 Haaruitval/alopecia;Ondergrens 95%-interval;2022;9
2361;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);S23 Haaruitval/alopecia;Ondergrens 95%-interval;2023;9
2362;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);S23 Haaruitval/alopecia;Bovengrens 95%-interval;2022;10
2363;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);S23 Haaruitval/alopecia;Bovengrens 95%-interval;2023;10
2364;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);S72 Scabies/andere aand door mijten;Waarde;2022;16
2365;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);S72 Scabies/andere aand door mijten;Waarde;2023;24
2366;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);S72 Scabies/andere aand door mijten;Ondergrens 95%-interval;2022;15
2367;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);S72 Scabies/andere aand door mijten;Ondergrens 95%-interval;2023;23
2368;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);S72 Scabies/andere aand door mijten;Bovengrens 95%-interval;2022;17
2369;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);S72 Scabies/andere aand door mijten;Bovengrens 95%-interval;2023;24
2370;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);S74 Dermatomycose(n);Waarde;2022;40
2371;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);S74 Dermatomycose(n);Waarde;2023;40
2372;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);S74 Dermatomycose(n);Ondergrens 95%-interval;2022;39
2373;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);S74 Dermatomycose(n);Ondergrens 95%-interval;2023;39
2374;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);S74 Dermatomycose(n);Bovengrens 95%-interval;2022;41
2375;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);S74 Dermatomycose(n);Bovengrens 95%-interval;2023;41
2376;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);S77 Maligniteit huid/subcutis;Waarde;2022;19
2377;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);S77 Maligniteit huid/subcutis;Waarde;2023;18
2378;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);S77 Maligniteit huid/subcutis;Ondergrens 95%-interval;2022;19
2379;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);S77 Maligniteit huid/subcutis;Ondergrens 95%-interval;2023;18
2380;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);S77 Maligniteit huid/subcutis;Bovengrens 95%-interval;2022;20
2381;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);S77 Maligniteit huid/subcutis;Bovengrens 95%-interval;2023;19
2382;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);S82 Naevus / moedervlek;Waarde;2022;19
2383;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);S82 Naevus / moedervlek;Waarde;2023;19
2384;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);S82 Naevus / moedervlek;Ondergrens 95%-interval;2022;18
2385;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);S82 Naevus / moedervlek;Ondergrens 95%-interval;2023;18
2386;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);S82 Naevus / moedervlek;Bovengrens 95%-interval;2022;20
2387;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);S82 Naevus / moedervlek;Bovengrens 95%-interval;2023;20
2388;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);S84 Impetigo / impetiginisatie;Waarde;2022;12
2389;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);S84 Impetigo / impetiginisatie;Waarde;2023;14
2390;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);S84 Impetigo / impetiginisatie;Ondergrens 95%-interval;2022;12
2391;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);S84 Impetigo / impetiginisatie;Ondergrens 95%-interval;2023;13
2392;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);S84 Impetigo / impetiginisatie;Bovengrens 95%-interval;2022;13
2393;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);S84 Impetigo / impetiginisatie;Bovengrens 95%-interval;2023;15
2394;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);S87 Constitutioneel eczeem;Waarde;2022;115
2395;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);S87 Constitutioneel eczeem;Waarde;2023;121
2396;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);S87 Constitutioneel eczeem;Ondergrens 95%-interval;2022;114
2397;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);S87 Constitutioneel eczeem;Ondergrens 95%-interval;2023;119
2398;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);S87 Constitutioneel eczeem;Bovengrens 95%-interval;2022;117
2399;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);S87 Constitutioneel eczeem;Bovengrens 95%-interval;2023;123
2400;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);S88 Contacteczeem / ander eczeem;Waarde;2022;43
2401;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);S88 Contacteczeem / ander eczeem;Waarde;2023;44
2402;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);S88 Contacteczeem / ander eczeem;Ondergrens 95%-interval;2022;42
2403;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);S88 Contacteczeem / ander eczeem;Ondergrens 95%-interval;2023;43
2404;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);S88 Contacteczeem / ander eczeem;Bovengrens 95%-interval;2022;45
2405;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);S88 Contacteczeem / ander eczeem;Bovengrens 95%-interval;2023;45
2406;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);S89 Luiereczeem;Waarde;2022;2
2407;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);S89 Luiereczeem;Waarde;2023;1
2408;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);S89 Luiereczeem;Ondergrens 95%-interval;2022;1
2409;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);S89 Luiereczeem;Ondergrens 95%-interval;2023;1
2410;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);S89 Luiereczeem;Bovengrens 95%-interval;2022;2
2411;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);S89 Luiereczeem;Bovengrens 95%-interval;2023;2
2412;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);S91 Psoriasis;Waarde;2022;23
2413;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);S91 Psoriasis;Waarde;2023;22
2414;10000;Totaal mannen en vrouwen;1e 10%-groep (personen) (laag inkomen);S91 Psoriasis;Ondergrens 95%-interval;2022;22
