ID;Geslacht;Leeftijd;SoortOpname;DiagnoseIndelingVTV;Perioden;Opnamen_1;OpnamenPer10000Inwoners_2;PersMet1OfMeerOpnamen_3;PersMet1OfMeerOpnPer10000Inw_4;Verpleegdagen_5;VerpleegdagenPer10000Inwoners_6;GemiddeldeVerpleegduur_7
883;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;5.16 Overige psychische stoornissen;2016;6475.0;3.7;5980.0;3.4;;;
884;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;5.16 Overige psychische stoornissen;2017;6685.0;3.8;6065.0;3.5;;;
885;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;5.16 Overige psychische stoornissen;2018;6310.0;3.6;5735.0;3.3;;;
886;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;5.16 Overige psychische stoornissen;2019;5855.0;3.3;5405.0;3.1;;;
887;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;5.16 Overige psychische stoornissen;2020;4890.0;2.7;4485.0;2.5;;;
888;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;5.16 Overige psychische stoornissen;2021;5340.0;3.0;4835.0;2.7;;;
889;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;5.16 Overige psychische stoornissen;2022;5880.0;3.2;5315.0;2.9;;;
890;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;6 Totaal ziekten van zenuwstelsel;2013;118780.0;69.3;85360.0;49.8;;;
891;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;6 Totaal ziekten van zenuwstelsel;2014;108065.0;62.8;76115.0;44.3;;;
892;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;6 Totaal ziekten van zenuwstelsel;2015;95825.0;55.4;68295.0;39.5;;;
893;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;6 Totaal ziekten van zenuwstelsel;2016;92660.0;53.3;66840.0;38.4;;;
894;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;6 Totaal ziekten van zenuwstelsel;2017;87835.0;50.2;64135.0;36.7;;;
895;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;6 Totaal ziekten van zenuwstelsel;2018;80935.0;46.0;58085.0;33.0;;;
896;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;6 Totaal ziekten van zenuwstelsel;2019;79660.0;44.9;54655.0;30.8;;;
897;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;6 Totaal ziekten van zenuwstelsel;2020;64575.0;36.3;42875.0;24.1;;;
898;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;6 Totaal ziekten van zenuwstelsel;2021;63630.0;35.5;42505.0;23.7;;;
899;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;6 Totaal ziekten van zenuwstelsel;2022;64775.0;35.7;43845.0;24.2;;;
900;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;6.1 Ziekte van Parkinson, parkinsonisme;2013;2685.0;1.6;2240.0;1.3;;;
901;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;6.1 Ziekte van Parkinson, parkinsonisme;2014;2300.0;1.3;1940.0;1.1;;;
902;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;6.1 Ziekte van Parkinson, parkinsonisme;2015;2260.0;1.3;1845.0;1.1;;;
903;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;6.1 Ziekte van Parkinson, parkinsonisme;2016;2355.0;1.4;1890.0;1.1;;;
904;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;6.1 Ziekte van Parkinson, parkinsonisme;2017;2225.0;1.3;1745.0;1.0;;;
905;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;6.1 Ziekte van Parkinson, parkinsonisme;2018;2055.0;1.2;1630.0;0.9;;;
906;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;6.1 Ziekte van Parkinson, parkinsonisme;2019;1955.0;1.1;1570.0;0.9;;;
907;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;6.1 Ziekte van Parkinson, parkinsonisme;2020;1485.0;0.8;1270.0;0.7;;;
908;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;6.1 Ziekte van Parkinson, parkinsonisme;2021;1375.0;0.8;1205.0;0.7;;;
909;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;6.1 Ziekte van Parkinson, parkinsonisme;2022;1565.0;0.9;1340.0;0.7;;;
910;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;6.2 Multiple sclerose (MS);2013;22260.0;13.0;5365.0;3.1;;;
911;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;6.2 Multiple sclerose (MS);2014;19295.0;11.2;4580.0;2.7;;;
912;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;6.2 Multiple sclerose (MS);2015;16975.0;9.8;4255.0;2.5;;;
913;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;6.2 Multiple sclerose (MS);2016;16120.0;9.3;4165.0;2.4;;;
914;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;6.2 Multiple sclerose (MS);2017;15500.0;8.9;4120.0;2.4;;;
915;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;6.2 Multiple sclerose (MS);2018;15535.0;8.8;4280.0;2.4;;;
916;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;6.2 Multiple sclerose (MS);2019;17745.0;10.0;4815.0;2.7;;;
917;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;6.2 Multiple sclerose (MS);2020;16415.0;9.2;4830.0;2.7;;;
918;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;6.2 Multiple sclerose (MS);2021;15865.0;8.9;5115.0;2.9;;;
919;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;6.2 Multiple sclerose (MS);2022;15900.0;8.8;5530.0;3.0;;;
920;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;6.3 Epilepsie;2013;10970.0;6.4;8890.0;5.2;;;
921;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;6.3 Epilepsie;2014;9920.0;5.8;8035.0;4.7;;;
922;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;6.3 Epilepsie;2015;10785.0;6.2;8675.0;5.0;;;
923;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;6.3 Epilepsie;2016;10970.0;6.3;8780.0;5.0;;;
924;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;6.3 Epilepsie;2017;10860.0;6.2;8650.0;4.9;;;
925;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;6.3 Epilepsie;2018;10150.0;5.8;8165.0;4.6;;;
926;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;6.3 Epilepsie;2019;10155.0;5.7;8175.0;4.6;;;
927;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;6.3 Epilepsie;2020;9460.0;5.3;7665.0;4.3;;;
928;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;6.3 Epilepsie;2021;9370.0;5.2;7625.0;4.3;;;
929;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;6.3 Epilepsie;2022;9575.0;5.3;7720.0;4.3;;;
930;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;6.4 Migraine;2013;2125.0;1.2;2065.0;1.2;;;
931;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;6.4 Migraine;2014;1950.0;1.1;1875.0;1.1;;;
932;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;6.4 Migraine;2015;1875.0;1.1;1805.0;1.0;;;
933;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;6.4 Migraine;2016;1745.0;1.0;1690.0;1.0;;;
934;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;6.4 Migraine;2017;1610.0;0.9;1550.0;0.9;;;
935;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;6.4 Migraine;2018;1560.0;0.9;1525.0;0.9;;;
936;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;6.4 Migraine;2019;1375.0;0.8;1330.0;0.8;;;
937;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;6.4 Migraine;2020;1320.0;0.7;1285.0;0.7;;;
938;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;6.4 Migraine;2021;1365.0;0.8;1290.0;0.7;;;
939;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;6.4 Migraine;2022;1230.0;0.7;1175.0;0.6;;;
940;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;6.5 Overige ziekten van zenuwstelsel;2013;80740.0;47.1;65100.0;38.0;;;
941;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;6.5 Overige ziekten van zenuwstelsel;2014;74600.0;43.4;59365.0;34.5;;;
942;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;6.5 Overige ziekten van zenuwstelsel;2015;63930.0;37.0;51115.0;29.6;;;
943;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;6.5 Overige ziekten van zenuwstelsel;2016;61470.0;35.4;49820.0;28.7;;;
944;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;6.5 Overige ziekten van zenuwstelsel;2017;57640.0;33.0;47280.0;27.0;;;
945;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;6.5 Overige ziekten van zenuwstelsel;2018;51635.0;29.3;41950.0;23.8;;;
946;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;6.5 Overige ziekten van zenuwstelsel;2019;48430.0;27.3;37815.0;21.3;;;
947;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;6.5 Overige ziekten van zenuwstelsel;2020;35895.0;20.2;26865.0;15.1;;;
948;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;6.5 Overige ziekten van zenuwstelsel;2021;35655.0;19.9;25885.0;14.5;;;
949;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;6.5 Overige ziekten van zenuwstelsel;2022;36505.0;20.1;26785.0;14.8;;;
950;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;7 Totaal ziekten van oog en adnexen;2013;216875.0;126.6;138950.0;81.1;;;
951;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;7 Totaal ziekten van oog en adnexen;2014;143120.0;83.2;102160.0;59.4;;;
952;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;7 Totaal ziekten van oog en adnexen;2015;104890.0;60.7;78565.0;45.4;;;
953;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;7 Totaal ziekten van oog en adnexen;2016;100180.0;57.6;75695.0;43.5;;;
954;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;7 Totaal ziekten van oog en adnexen;2017;87930.0;50.3;67635.0;38.7;;;
955;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;7 Totaal ziekten van oog en adnexen;2018;80330.0;45.6;61805.0;35.1;;;
956;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;7 Totaal ziekten van oog en adnexen;2019;75975.0;42.9;58045.0;32.8;;;
957;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;7 Totaal ziekten van oog en adnexen;2020;56475.0;31.7;44310.0;24.9;;;
958;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;7 Totaal ziekten van oog en adnexen;2021;57435.0;32.1;45230.0;25.3;;;
959;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;7 Totaal ziekten van oog en adnexen;2022;59875.0;33.0;47125.0;26.0;;;
960;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;7.1 Diabetische retinopathie;2013;0.0;0.0;0.0;0.0;;;
961;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;7.1 Diabetische retinopathie;2014;0.0;0.0;0.0;0.0;;;
962;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;7.1 Diabetische retinopathie;2015;0.0;0.0;0.0;0.0;;;
963;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;7.1 Diabetische retinopathie;2016;0.0;0.0;0.0;0.0;;;
964;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;7.1 Diabetische retinopathie;2017;0.0;0.0;0.0;0.0;;;
965;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;7.1 Diabetische retinopathie;2018;0.0;0.0;0.0;0.0;;;
966;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;7.1 Diabetische retinopathie;2019;0.0;0.0;0.0;0.0;;;
967;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;7.1 Diabetische retinopathie;2020;0.0;0.0;0.0;0.0;;;
968;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;7.1 Diabetische retinopathie;2021;0.0;0.0;0.0;0.0;;;
969;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;7.1 Diabetische retinopathie;2022;0.0;0.0;0.0;0.0;;;
970;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;7.2 Maculadegeneratie, leeftijdsgebonden;2013;32155.0;18.8;11630.0;6.8;;;
971;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;7.2 Maculadegeneratie, leeftijdsgebonden;2014;11395.0;6.6;4970.0;2.9;;;
972;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;7.2 Maculadegeneratie, leeftijdsgebonden;2015;3785.0;2.2;2845.0;1.6;;;
973;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;7.2 Maculadegeneratie, leeftijdsgebonden;2016;3485.0;2.0;2945.0;1.7;;;
974;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;7.2 Maculadegeneratie, leeftijdsgebonden;2017;3260.0;1.9;2945.0;1.7;;;
975;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;7.2 Maculadegeneratie, leeftijdsgebonden;2018;3480.0;2.0;3020.0;1.7;;;
976;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;7.2 Maculadegeneratie, leeftijdsgebonden;2019;2715.0;1.5;2520.0;1.4;;;
977;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;7.2 Maculadegeneratie, leeftijdsgebonden;2020;2535.0;1.4;2400.0;1.3;;;
978;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;7.2 Maculadegeneratie, leeftijdsgebonden;2021;2880.0;1.6;2715.0;1.5;;;
979;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;7.2 Maculadegeneratie, leeftijdsgebonden;2022;2850.0;1.6;2705.0;1.5;;;
980;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;7.3 Glaucoom;2013;2710.0;1.6;2295.0;1.3;;;
981;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;7.3 Glaucoom;2014;2120.0;1.2;1845.0;1.1;;;
982;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;7.3 Glaucoom;2015;2175.0;1.3;1800.0;1.0;;;
983;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;7.3 Glaucoom;2016;2125.0;1.2;1835.0;1.1;;;
984;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;7.3 Glaucoom;2017;2125.0;1.2;1815.0;1.0;;;
985;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;7.3 Glaucoom;2018;2305.0;1.3;2000.0;1.1;;;
986;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;7.3 Glaucoom;2019;2440.0;1.4;2075.0;1.2;;;
987;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;7.3 Glaucoom;2020;2400.0;1.3;2000.0;1.1;;;
988;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;7.3 Glaucoom;2021;2610.0;1.5;2190.0;1.2;;;
989;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;7.3 Glaucoom;2022;2440.0;1.3;2030.0;1.1;;;
990;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;7.4 Cataract;2013;123535.0;72.1;88485.0;51.7;;;
991;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;7.4 Cataract;2014;98340.0;57.2;71440.0;41.5;;;
992;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;7.4 Cataract;2015;73990.0;42.8;53865.0;31.2;;;
993;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;7.4 Cataract;2016;71015.0;40.8;51860.0;29.8;;;
994;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;7.4 Cataract;2017;58840.0;33.6;43390.0;24.8;;;
995;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;7.4 Cataract;2018;51140.0;29.1;37430.0;21.3;;;
996;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;7.4 Cataract;2019;48215.0;27.2;35195.0;19.9;;;
997;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;7.4 Cataract;2020;32500.0;18.3;24715.0;13.9;;;
998;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;7.4 Cataract;2021;31940.0;17.8;24410.0;13.6;;;
999;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;7.4 Cataract;2022;33185.0;18.3;25230.0;13.9;;;
1000;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;7.5 Blindheid en slechtziendheid;2013;265.0;0.2;230.0;0.1;;;
1001;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;7.5 Blindheid en slechtziendheid;2014;235.0;0.1;205.0;0.1;;;
1002;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;7.5 Blindheid en slechtziendheid;2015;195.0;0.1;185.0;0.1;;;
1003;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;7.5 Blindheid en slechtziendheid;2016;200.0;0.1;200.0;0.1;;;
1004;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;7.5 Blindheid en slechtziendheid;2017;155.0;0.1;150.0;0.1;;;
1005;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;7.5 Blindheid en slechtziendheid;2018;130.0;0.1;125.0;0.1;;;
1006;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;7.5 Blindheid en slechtziendheid;2019;105.0;0.1;105.0;0.1;;;
1007;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;7.5 Blindheid en slechtziendheid;2020;75.0;0.0;75.0;0.0;;;
1008;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;7.5 Blindheid en slechtziendheid;2021;80.0;0.0;80.0;0.0;;;
1009;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;7.5 Blindheid en slechtziendheid;2022;125.0;0.1;125.0;0.1;;;
1010;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;7.6 Refractiestoornissen;2013;265.0;0.2;180.0;0.1;;;
1011;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;7.6 Refractiestoornissen;2014;95.0;0.1;80.0;0.0;;;
1012;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;7.6 Refractiestoornissen;2015;85.0;0.0;70.0;0.0;;;
1013;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;7.6 Refractiestoornissen;2016;110.0;0.1;95.0;0.1;;;
1014;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;7.6 Refractiestoornissen;2017;95.0;0.1;85.0;0.0;;;
1015;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;7.6 Refractiestoornissen;2018;80.0;0.0;70.0;0.0;;;
1016;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;7.6 Refractiestoornissen;2019;70.0;0.0;65.0;0.0;;;
1017;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;7.6 Refractiestoornissen;2020;65.0;0.0;60.0;0.0;;;
1018;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;7.6 Refractiestoornissen;2021;65.0;0.0;60.0;0.0;;;
1019;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;7.6 Refractiestoornissen;2022;100.0;0.1;90.0;0.0;;;
1020;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;7.7 Ooglid aandoeningen;2013;7975.0;4.7;7645.0;4.5;;;
1021;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;7.7 Ooglid aandoeningen;2014;5510.0;3.2;5280.0;3.1;;;
1022;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;7.7 Ooglid aandoeningen;2015;3775.0;2.2;3585.0;2.1;;;
1023;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;7.7 Ooglid aandoeningen;2016;2940.0;1.7;2790.0;1.6;;;
1024;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;7.7 Ooglid aandoeningen;2017;3390.0;1.9;3255.0;1.9;;;
1025;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;7.7 Ooglid aandoeningen;2018;2795.0;1.6;2700.0;1.5;;;
1026;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;7.7 Ooglid aandoeningen;2019;2895.0;1.6;2755.0;1.6;;;
1027;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;7.7 Ooglid aandoeningen;2020;1800.0;1.0;1730.0;1.0;;;
1028;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;7.7 Ooglid aandoeningen;2021;1625.0;0.9;1560.0;0.9;;;
1029;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;7.7 Ooglid aandoeningen;2022;1775.0;1.0;1700.0;0.9;;;
1030;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;7.8 Overige ziekten van oog en adnexen;2013;49970.0;29.2;29895.0;17.5;;;
1031;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;7.8 Overige ziekten van oog en adnexen;2014;25425.0;14.8;20525.0;11.9;;;
1032;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;7.8 Overige ziekten van oog en adnexen;2015;20885.0;12.1;17880.0;10.3;;;
1033;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;7.8 Overige ziekten van oog en adnexen;2016;20300.0;11.7;17505.0;10.1;;;
1034;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;7.8 Overige ziekten van oog en adnexen;2017;20065.0;11.5;17245.0;9.9;;;
1035;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;7.8 Overige ziekten van oog en adnexen;2018;20405.0;11.6;17700.0;10.1;;;
1036;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;7.8 Overige ziekten van oog en adnexen;2019;19535.0;11.0;16515.0;9.3;;;
1037;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;7.8 Overige ziekten van oog en adnexen;2020;17100.0;9.6;14265.0;8.0;;;
1038;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;7.8 Overige ziekten van oog en adnexen;2021;18230.0;10.2;15245.0;8.5;;;
1039;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;7.8 Overige ziekten van oog en adnexen;2022;19395.0;10.7;16295.0;9.0;;;
1040;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;8 Totaal zkt. van oor, processus mast.;2013;56065.0;32.7;53000.0;30.9;;;
1041;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;8 Totaal zkt. van oor, processus mast.;2014;48430.0;28.2;45790.0;26.6;;;
1042;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;8 Totaal zkt. van oor, processus mast.;2015;51155.0;29.6;48450.0;28.0;;;
1043;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;8 Totaal zkt. van oor, processus mast.;2016;48705.0;28.0;46115.0;26.5;;;
1044;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;8 Totaal zkt. van oor, processus mast.;2017;48920.0;28.0;46510.0;26.6;;;
1045;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;8 Totaal zkt. van oor, processus mast.;2018;45920.0;26.1;43640.0;24.8;;;
1046;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;8 Totaal zkt. van oor, processus mast.;2019;46535.0;26.3;44460.0;25.1;;;
1047;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;8 Totaal zkt. van oor, processus mast.;2020;30545.0;17.2;29370.0;16.5;;;
1048;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;8 Totaal zkt. van oor, processus mast.;2021;29855.0;16.7;28630.0;16.0;;;
1049;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;8 Totaal zkt. van oor, processus mast.;2022;38340.0;21.1;36840.0;20.3;;;
1050;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;8.1 Aangeboren gehoorverlies;2013;990.0;0.6;950.0;0.6;;;
1051;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;8.1 Aangeboren gehoorverlies;2014;1155.0;0.7;1115.0;0.6;;;
1052;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;8.1 Aangeboren gehoorverlies;2015;1140.0;0.7;1080.0;0.6;;;
1053;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;8.1 Aangeboren gehoorverlies;2016;980.0;0.6;935.0;0.5;;;
1054;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;8.1 Aangeboren gehoorverlies;2017;1065.0;0.6;1020.0;0.6;;;
1055;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;8.1 Aangeboren gehoorverlies;2018;1090.0;0.6;1015.0;0.6;;;
1056;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;8.1 Aangeboren gehoorverlies;2019;970.0;0.5;940.0;0.5;;;
1057;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;8.1 Aangeboren gehoorverlies;2020;720.0;0.4;690.0;0.4;;;
1058;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;8.1 Aangeboren gehoorverlies;2021;960.0;0.5;905.0;0.5;;;
1059;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;8.1 Aangeboren gehoorverlies;2022;1115.0;0.6;1065.0;0.6;;;
1060;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;8.2 Gehoorverlies door lawaai;2013;0.0;0.0;0.0;0.0;;;
1061;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;8.2 Gehoorverlies door lawaai;2014;0.0;0.0;0.0;0.0;;;
1062;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;8.2 Gehoorverlies door lawaai;2015;0.0;0.0;0.0;0.0;;;
1063;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;8.2 Gehoorverlies door lawaai;2016;5.0;0.0;5.0;0.0;;;
1064;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;8.2 Gehoorverlies door lawaai;2017;5.0;0.0;5.0;0.0;;;
