ID;Functies;Financiering;Perioden;UitgavenZorg_1
1165;"HC13.2: Tandheelkundige zorg; ambulant";HF21: Private sociale verzekering;2009;
1166;"HC13.2: Tandheelkundige zorg; ambulant";HF21: Private sociale verzekering;2010;
1167;"HC13.2: Tandheelkundige zorg; ambulant";HF21: Private sociale verzekering;2011;
1168;"HC13.2: Tandheelkundige zorg; ambulant";HF21: Private sociale verzekering;2012;
1169;"HC13.2: Tandheelkundige zorg; ambulant";HF21: Private sociale verzekering;2013;
1170;"HC13.2: Tandheelkundige zorg; ambulant";HF22: Particuliere ziekteverzekering;2005;990.0
1171;"HC13.2: Tandheelkundige zorg; ambulant";HF22: Particuliere ziekteverzekering;2006;1260.0
1172;"HC13.2: Tandheelkundige zorg; ambulant";HF22: Particuliere ziekteverzekering;2007;1359.0
1173;"HC13.2: Tandheelkundige zorg; ambulant";HF22: Particuliere ziekteverzekering;2008;1411.0
1174;"HC13.2: Tandheelkundige zorg; ambulant";HF22: Particuliere ziekteverzekering;2009;1569.0
1175;"HC13.2: Tandheelkundige zorg; ambulant";HF22: Particuliere ziekteverzekering;2010;1607.0
1176;"HC13.2: Tandheelkundige zorg; ambulant";HF22: Particuliere ziekteverzekering;2011;1762.0
1177;"HC13.2: Tandheelkundige zorg; ambulant";HF22: Particuliere ziekteverzekering;2012;1808.0
1178;"HC13.2: Tandheelkundige zorg; ambulant";HF22: Particuliere ziekteverzekering;2013;1687.0
1179;"HC13.2: Tandheelkundige zorg; ambulant";HF23: Eigen betalingen;2005;572.0
1180;"HC13.2: Tandheelkundige zorg; ambulant";HF23: Eigen betalingen;2006;450.0
1181;"HC13.2: Tandheelkundige zorg; ambulant";HF23: Eigen betalingen;2007;486.0
1182;"HC13.2: Tandheelkundige zorg; ambulant";HF23: Eigen betalingen;2008;522.0
1183;"HC13.2: Tandheelkundige zorg; ambulant";HF23: Eigen betalingen;2009;458.0
1184;"HC13.2: Tandheelkundige zorg; ambulant";HF23: Eigen betalingen;2010;452.0
1185;"HC13.2: Tandheelkundige zorg; ambulant";HF23: Eigen betalingen;2011;454.0
1186;"HC13.2: Tandheelkundige zorg; ambulant";HF23: Eigen betalingen;2012;494.0
1187;"HC13.2: Tandheelkundige zorg; ambulant";HF23: Eigen betalingen;2013;493.0
1188;"HC13.2: Tandheelkundige zorg; ambulant";HF24: Non-profit instellingen;2005;0.0
1189;"HC13.2: Tandheelkundige zorg; ambulant";HF24: Non-profit instellingen;2006;0.0
1190;"HC13.2: Tandheelkundige zorg; ambulant";HF24: Non-profit instellingen;2007;0.0
1191;"HC13.2: Tandheelkundige zorg; ambulant";HF24: Non-profit instellingen;2008;0.0
1192;"HC13.2: Tandheelkundige zorg; ambulant";HF24: Non-profit instellingen;2009;0.0
1193;"HC13.2: Tandheelkundige zorg; ambulant";HF24: Non-profit instellingen;2010;0.0
1194;"HC13.2: Tandheelkundige zorg; ambulant";HF24: Non-profit instellingen;2011;0.0
1195;"HC13.2: Tandheelkundige zorg; ambulant";HF24: Non-profit instellingen;2012;0.0
1196;"HC13.2: Tandheelkundige zorg; ambulant";HF24: Non-profit instellingen;2013;0.0
1197;"HC13.2: Tandheelkundige zorg; ambulant";HF25: Bedrijven;2005;0.0
1198;"HC13.2: Tandheelkundige zorg; ambulant";HF25: Bedrijven;2006;0.0
1199;"HC13.2: Tandheelkundige zorg; ambulant";HF25: Bedrijven;2007;0.0
1200;"HC13.2: Tandheelkundige zorg; ambulant";HF25: Bedrijven;2008;0.0
1201;"HC13.2: Tandheelkundige zorg; ambulant";HF25: Bedrijven;2009;0.0
1202;"HC13.2: Tandheelkundige zorg; ambulant";HF25: Bedrijven;2010;0.0
1203;"HC13.2: Tandheelkundige zorg; ambulant";HF25: Bedrijven;2011;0.0
1204;"HC13.2: Tandheelkundige zorg; ambulant";HF25: Bedrijven;2012;0.0
1205;"HC13.2: Tandheelkundige zorg; ambulant";HF25: Bedrijven;2013;0.0
1206;"HC13.2: Tandheelkundige zorg; ambulant";"Buitenland; uitvoer";2005;7.0
1207;"HC13.2: Tandheelkundige zorg; ambulant";"Buitenland; uitvoer";2006;7.0
1208;"HC13.2: Tandheelkundige zorg; ambulant";"Buitenland; uitvoer";2007;7.0
1209;"HC13.2: Tandheelkundige zorg; ambulant";"Buitenland; uitvoer";2008;8.0
1210;"HC13.2: Tandheelkundige zorg; ambulant";"Buitenland; uitvoer";2009;7.0
1211;"HC13.2: Tandheelkundige zorg; ambulant";"Buitenland; uitvoer";2010;11.0
1212;"HC13.2: Tandheelkundige zorg; ambulant";"Buitenland; uitvoer";2011;10.0
1213;"HC13.2: Tandheelkundige zorg; ambulant";"Buitenland; uitvoer";2012;10.0
1214;"HC13.2: Tandheelkundige zorg; ambulant";"Buitenland; uitvoer";2013;10.0
1215;HC13.9: Ov. Polikl./amb. geneesk. zorg;Totaal alle financieringsbronnen;2005;6942.0
1216;HC13.9: Ov. Polikl./amb. geneesk. zorg;Totaal alle financieringsbronnen;2006;6709.0
1217;HC13.9: Ov. Polikl./amb. geneesk. zorg;Totaal alle financieringsbronnen;2007;7057.0
1218;HC13.9: Ov. Polikl./amb. geneesk. zorg;Totaal alle financieringsbronnen;2008;7842.0
1219;HC13.9: Ov. Polikl./amb. geneesk. zorg;Totaal alle financieringsbronnen;2009;9011.0
1220;HC13.9: Ov. Polikl./amb. geneesk. zorg;Totaal alle financieringsbronnen;2010;8891.0
1221;HC13.9: Ov. Polikl./amb. geneesk. zorg;Totaal alle financieringsbronnen;2011;9041.0
1222;HC13.9: Ov. Polikl./amb. geneesk. zorg;Totaal alle financieringsbronnen;2012;9536.0
1223;HC13.9: Ov. Polikl./amb. geneesk. zorg;Totaal alle financieringsbronnen;2013;9873.0
1224;HC13.9: Ov. Polikl./amb. geneesk. zorg;Totaal financiering van ingezetenen;2005;6928.0
1225;HC13.9: Ov. Polikl./amb. geneesk. zorg;Totaal financiering van ingezetenen;2006;6695.0
1226;HC13.9: Ov. Polikl./amb. geneesk. zorg;Totaal financiering van ingezetenen;2007;7043.0
1227;HC13.9: Ov. Polikl./amb. geneesk. zorg;Totaal financiering van ingezetenen;2008;7828.0
1228;HC13.9: Ov. Polikl./amb. geneesk. zorg;Totaal financiering van ingezetenen;2009;8997.0
1229;HC13.9: Ov. Polikl./amb. geneesk. zorg;Totaal financiering van ingezetenen;2010;8873.0
1230;HC13.9: Ov. Polikl./amb. geneesk. zorg;Totaal financiering van ingezetenen;2011;9024.0
1231;HC13.9: Ov. Polikl./amb. geneesk. zorg;Totaal financiering van ingezetenen;2012;9519.0
1232;HC13.9: Ov. Polikl./amb. geneesk. zorg;Totaal financiering van ingezetenen;2013;9856.0
1233;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF1: Publieke sector;2005;4203.0
1234;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF1: Publieke sector;2006;5656.0
1235;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF1: Publieke sector;2007;5952.0
1236;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF1: Publieke sector;2008;6789.0
1237;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF1: Publieke sector;2009;7950.0
1238;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF1: Publieke sector;2010;7822.0
1239;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF1: Publieke sector;2011;7946.0
1240;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF1: Publieke sector;2012;8392.0
1241;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF1: Publieke sector;2013;8732.0
1242;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF11: Overheid;2005;126.0
1243;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF11: Overheid;2006;30.0
1244;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF11: Overheid;2007;89.0
1245;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF11: Overheid;2008;101.0
1246;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF11: Overheid;2009;278.0
1247;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF11: Overheid;2010;288.0
1248;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF11: Overheid;2011;306.0
1249;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF11: Overheid;2012;258.0
1250;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF11: Overheid;2013;131.0
1251;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF12: Sociale verzekering, zekerheid;2005;4077.0
1252;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF12: Sociale verzekering, zekerheid;2006;5626.0
1253;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF12: Sociale verzekering, zekerheid;2007;5862.0
1254;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF12: Sociale verzekering, zekerheid;2008;6688.0
1255;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF12: Sociale verzekering, zekerheid;2009;7673.0
1256;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF12: Sociale verzekering, zekerheid;2010;7533.0
1257;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF12: Sociale verzekering, zekerheid;2011;7639.0
1258;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF12: Sociale verzekering, zekerheid;2012;8133.0
1259;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF12: Sociale verzekering, zekerheid;2013;8600.0
1260;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF121a: AWBZ;2005;228.0
1261;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF121a: AWBZ;2006;219.0
1262;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF121a: AWBZ;2007;235.0
1263;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF121a: AWBZ;2008;71.0
1264;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF121a: AWBZ;2009;77.0
1265;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF121a: AWBZ;2010;88.0
1266;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF121a: AWBZ;2011;92.0
1267;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF121a: AWBZ;2012;103.0
1268;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF121a: AWBZ;2013;102.0
1269;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF121b: Ziekenfonds;2005;3849.0
1270;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF121b: Ziekenfonds;2006;
1271;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF121b: Ziekenfonds;2007;
1272;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF121b: Ziekenfonds;2008;
1273;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF121b: Ziekenfonds;2009;
1274;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF121b: Ziekenfonds;2010;
1275;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF121b: Ziekenfonds;2011;
1276;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF121b: Ziekenfonds;2012;
1277;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF121b: Ziekenfonds;2013;
1278;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF122: Zorgverzekeringswet;2005;
1279;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF122: Zorgverzekeringswet;2006;5407.0
1280;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF122: Zorgverzekeringswet;2007;5628.0
1281;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF122: Zorgverzekeringswet;2008;6617.0
1282;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF122: Zorgverzekeringswet;2009;7595.0
1283;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF122: Zorgverzekeringswet;2010;7445.0
1284;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF122: Zorgverzekeringswet;2011;7547.0
1285;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF122: Zorgverzekeringswet;2012;8030.0
1286;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF122: Zorgverzekeringswet;2013;8499.0
1287;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF2: Private sector;2005;2725.0
1288;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF2: Private sector;2006;1039.0
1289;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF2: Private sector;2007;1091.0
1290;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF2: Private sector;2008;1038.0
1291;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF2: Private sector;2009;1047.0
1292;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF2: Private sector;2010;1052.0
1293;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF2: Private sector;2011;1079.0
1294;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF2: Private sector;2012;1127.0
1295;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF2: Private sector;2013;1125.0
1296;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF21: Private sociale verzekering;2005;699.0
1297;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF21: Private sociale verzekering;2006;
1298;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF21: Private sociale verzekering;2007;
1299;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF21: Private sociale verzekering;2008;
1300;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF21: Private sociale verzekering;2009;
1301;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF21: Private sociale verzekering;2010;
1302;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF21: Private sociale verzekering;2011;
1303;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF21: Private sociale verzekering;2012;
1304;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF21: Private sociale verzekering;2013;
1305;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF22: Particuliere ziekteverzekering;2005;1098.0
1306;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF22: Particuliere ziekteverzekering;2006;539.0
1307;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF22: Particuliere ziekteverzekering;2007;586.0
1308;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF22: Particuliere ziekteverzekering;2008;530.0
1309;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF22: Particuliere ziekteverzekering;2009;539.0
1310;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF22: Particuliere ziekteverzekering;2010;533.0
1311;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF22: Particuliere ziekteverzekering;2011;534.0
1312;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF22: Particuliere ziekteverzekering;2012;536.0
1313;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF22: Particuliere ziekteverzekering;2013;495.0
1314;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF23: Eigen betalingen;2005;914.0
1315;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF23: Eigen betalingen;2006;488.0
1316;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF23: Eigen betalingen;2007;494.0
1317;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF23: Eigen betalingen;2008;495.0
1318;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF23: Eigen betalingen;2009;490.0
1319;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF23: Eigen betalingen;2010;497.0
1320;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF23: Eigen betalingen;2011;521.0
1321;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF23: Eigen betalingen;2012;569.0
1322;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF23: Eigen betalingen;2013;605.0
1323;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF24: Non-profit instellingen;2005;14.0
1324;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF24: Non-profit instellingen;2006;12.0
1325;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF24: Non-profit instellingen;2007;11.0
1326;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF24: Non-profit instellingen;2008;13.0
1327;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF24: Non-profit instellingen;2009;18.0
1328;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF24: Non-profit instellingen;2010;22.0
1329;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF24: Non-profit instellingen;2011;23.0
1330;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF24: Non-profit instellingen;2012;23.0
1331;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF24: Non-profit instellingen;2013;24.0
1332;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF25: Bedrijven;2005;0.0
1333;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF25: Bedrijven;2006;0.0
1334;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF25: Bedrijven;2007;0.0
1335;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF25: Bedrijven;2008;0.0
1336;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF25: Bedrijven;2009;0.0
1337;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF25: Bedrijven;2010;0.0
1338;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF25: Bedrijven;2011;0.0
1339;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF25: Bedrijven;2012;0.0
1340;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF25: Bedrijven;2013;0.0
1341;HC13.9: Ov. Polikl./amb. geneesk. zorg;"Buitenland; uitvoer";2005;13.0
1342;HC13.9: Ov. Polikl./amb. geneesk. zorg;"Buitenland; uitvoer";2006;14.0
1343;HC13.9: Ov. Polikl./amb. geneesk. zorg;"Buitenland; uitvoer";2007;14.0
1344;HC13.9: Ov. Polikl./amb. geneesk. zorg;"Buitenland; uitvoer";2008;14.0
1345;HC13.9: Ov. Polikl./amb. geneesk. zorg;"Buitenland; uitvoer";2009;14.0
1346;HC13.9: Ov. Polikl./amb. geneesk. zorg;"Buitenland; uitvoer";2010;17.0
1347;HC13.9: Ov. Polikl./amb. geneesk. zorg;"Buitenland; uitvoer";2011;17.0
1348;HC13.9: Ov. Polikl./amb. geneesk. zorg;"Buitenland; uitvoer";2012;17.0
1349;HC13.9: Ov. Polikl./amb. geneesk. zorg;"Buitenland; uitvoer";2013;17.0
1350;HC14: Geneeskundige zorg aan huis;Totaal alle financieringsbronnen;2005;198.0
1351;HC14: Geneeskundige zorg aan huis;Totaal alle financieringsbronnen;2006;239.0
1352;HC14: Geneeskundige zorg aan huis;Totaal alle financieringsbronnen;2007;248.0
1353;HC14: Geneeskundige zorg aan huis;Totaal alle financieringsbronnen;2008;284.0
1354;HC14: Geneeskundige zorg aan huis;Totaal alle financieringsbronnen;2009;290.0
1355;HC14: Geneeskundige zorg aan huis;Totaal alle financieringsbronnen;2010;309.0
1356;HC14: Geneeskundige zorg aan huis;Totaal alle financieringsbronnen;2011;379.0
1357;HC14: Geneeskundige zorg aan huis;Totaal alle financieringsbronnen;2012;382.0
1358;HC14: Geneeskundige zorg aan huis;Totaal alle financieringsbronnen;2013;398.0
1359;HC14: Geneeskundige zorg aan huis;Totaal financiering van ingezetenen;2005;197.0
1360;HC14: Geneeskundige zorg aan huis;Totaal financiering van ingezetenen;2006;238.0
1361;HC14: Geneeskundige zorg aan huis;Totaal financiering van ingezetenen;2007;247.0
1362;HC14: Geneeskundige zorg aan huis;Totaal financiering van ingezetenen;2008;284.0
1363;HC14: Geneeskundige zorg aan huis;Totaal financiering van ingezetenen;2009;290.0
1364;HC14: Geneeskundige zorg aan huis;Totaal financiering van ingezetenen;2010;308.0
1365;HC14: Geneeskundige zorg aan huis;Totaal financiering van ingezetenen;2011;379.0
1366;HC14: Geneeskundige zorg aan huis;Totaal financiering van ingezetenen;2012;381.0
1367;HC14: Geneeskundige zorg aan huis;Totaal financiering van ingezetenen;2013;397.0
1368;HC14: Geneeskundige zorg aan huis;HF1: Publieke sector;2005;166.0
1369;HC14: Geneeskundige zorg aan huis;HF1: Publieke sector;2006;238.0
1370;HC14: Geneeskundige zorg aan huis;HF1: Publieke sector;2007;247.0
1371;HC14: Geneeskundige zorg aan huis;HF1: Publieke sector;2008;283.0
1372;HC14: Geneeskundige zorg aan huis;HF1: Publieke sector;2009;289.0
1373;HC14: Geneeskundige zorg aan huis;HF1: Publieke sector;2010;308.0
1374;HC14: Geneeskundige zorg aan huis;HF1: Publieke sector;2011;378.0
1375;HC14: Geneeskundige zorg aan huis;HF1: Publieke sector;2012;380.0
1376;HC14: Geneeskundige zorg aan huis;HF1: Publieke sector;2013;397.0
1377;HC14: Geneeskundige zorg aan huis;HF11: Overheid;2005;0.0
1378;HC14: Geneeskundige zorg aan huis;HF11: Overheid;2006;0.0
1379;HC14: Geneeskundige zorg aan huis;HF11: Overheid;2007;0.0
1380;HC14: Geneeskundige zorg aan huis;HF11: Overheid;2008;0.0
1381;HC14: Geneeskundige zorg aan huis;HF11: Overheid;2009;0.0
1382;HC14: Geneeskundige zorg aan huis;HF11: Overheid;2010;0.0
1383;HC14: Geneeskundige zorg aan huis;HF11: Overheid;2011;0.0
1384;HC14: Geneeskundige zorg aan huis;HF11: Overheid;2012;0.0
1385;HC14: Geneeskundige zorg aan huis;HF11: Overheid;2013;0.0
1386;HC14: Geneeskundige zorg aan huis;HF12: Sociale verzekering, zekerheid;2005;166.0
1387;HC14: Geneeskundige zorg aan huis;HF12: Sociale verzekering, zekerheid;2006;238.0
1388;HC14: Geneeskundige zorg aan huis;HF12: Sociale verzekering, zekerheid;2007;247.0
1389;HC14: Geneeskundige zorg aan huis;HF12: Sociale verzekering, zekerheid;2008;283.0
1390;HC14: Geneeskundige zorg aan huis;HF12: Sociale verzekering, zekerheid;2009;289.0
1391;HC14: Geneeskundige zorg aan huis;HF12: Sociale verzekering, zekerheid;2010;308.0
1392;HC14: Geneeskundige zorg aan huis;HF12: Sociale verzekering, zekerheid;2011;378.0
1393;HC14: Geneeskundige zorg aan huis;HF12: Sociale verzekering, zekerheid;2012;380.0
1394;HC14: Geneeskundige zorg aan huis;HF12: Sociale verzekering, zekerheid;2013;397.0
1395;HC14: Geneeskundige zorg aan huis;HF121a: AWBZ;2005;110.0
1396;HC14: Geneeskundige zorg aan huis;HF121a: AWBZ;2006;138.0
1397;HC14: Geneeskundige zorg aan huis;HF121a: AWBZ;2007;141.0
1398;HC14: Geneeskundige zorg aan huis;HF121a: AWBZ;2008;177.0
1399;HC14: Geneeskundige zorg aan huis;HF121a: AWBZ;2009;180.0
1400;HC14: Geneeskundige zorg aan huis;HF121a: AWBZ;2010;198.0
1401;HC14: Geneeskundige zorg aan huis;HF121a: AWBZ;2011;257.0
1402;HC14: Geneeskundige zorg aan huis;HF121a: AWBZ;2012;262.0
1403;HC14: Geneeskundige zorg aan huis;HF121a: AWBZ;2013;275.0
1404;HC14: Geneeskundige zorg aan huis;HF121b: Ziekenfonds;2005;56.0
1405;HC14: Geneeskundige zorg aan huis;HF121b: Ziekenfonds;2006;
1406;HC14: Geneeskundige zorg aan huis;HF121b: Ziekenfonds;2007;
1407;HC14: Geneeskundige zorg aan huis;HF121b: Ziekenfonds;2008;
1408;HC14: Geneeskundige zorg aan huis;HF121b: Ziekenfonds;2009;
1409;HC14: Geneeskundige zorg aan huis;HF121b: Ziekenfonds;2010;
1410;HC14: Geneeskundige zorg aan huis;HF121b: Ziekenfonds;2011;
1411;HC14: Geneeskundige zorg aan huis;HF121b: Ziekenfonds;2012;
1412;HC14: Geneeskundige zorg aan huis;HF121b: Ziekenfonds;2013;
1413;HC14: Geneeskundige zorg aan huis;HF122: Zorgverzekeringswet;2005;
1414;HC14: Geneeskundige zorg aan huis;HF122: Zorgverzekeringswet;2006;100.0
1415;HC14: Geneeskundige zorg aan huis;HF122: Zorgverzekeringswet;2007;106.0
1416;HC14: Geneeskundige zorg aan huis;HF122: Zorgverzekeringswet;2008;107.0
1417;HC14: Geneeskundige zorg aan huis;HF122: Zorgverzekeringswet;2009;109.0
1418;HC14: Geneeskundige zorg aan huis;HF122: Zorgverzekeringswet;2010;110.0
1419;HC14: Geneeskundige zorg aan huis;HF122: Zorgverzekeringswet;2011;122.0
1420;HC14: Geneeskundige zorg aan huis;HF122: Zorgverzekeringswet;2012;119.0
1421;HC14: Geneeskundige zorg aan huis;HF122: Zorgverzekeringswet;2013;122.0
1422;HC14: Geneeskundige zorg aan huis;HF2: Private sector;2005;32.0
1423;HC14: Geneeskundige zorg aan huis;HF2: Private sector;2006;
1424;HC14: Geneeskundige zorg aan huis;HF2: Private sector;2007;
1425;HC14: Geneeskundige zorg aan huis;HF2: Private sector;2008;1.0
1426;HC14: Geneeskundige zorg aan huis;HF2: Private sector;2009;
1427;HC14: Geneeskundige zorg aan huis;HF2: Private sector;2010;1.0
1428;HC14: Geneeskundige zorg aan huis;HF2: Private sector;2011;1.0
1429;HC14: Geneeskundige zorg aan huis;HF2: Private sector;2012;1.0
1430;HC14: Geneeskundige zorg aan huis;HF2: Private sector;2013;1.0
1431;HC14: Geneeskundige zorg aan huis;HF21: Private sociale verzekering;2005;11.0
1432;HC14: Geneeskundige zorg aan huis;HF21: Private sociale verzekering;2006;
1433;HC14: Geneeskundige zorg aan huis;HF21: Private sociale verzekering;2007;
1434;HC14: Geneeskundige zorg aan huis;HF21: Private sociale verzekering;2008;
1435;HC14: Geneeskundige zorg aan huis;HF21: Private sociale verzekering;2009;
1436;HC14: Geneeskundige zorg aan huis;HF21: Private sociale verzekering;2010;
1437;HC14: Geneeskundige zorg aan huis;HF21: Private sociale verzekering;2011;
1438;HC14: Geneeskundige zorg aan huis;HF21: Private sociale verzekering;2012;
1439;HC14: Geneeskundige zorg aan huis;HF21: Private sociale verzekering;2013;
1440;HC14: Geneeskundige zorg aan huis;HF22: Particuliere ziekteverzekering;2005;14.0
1441;HC14: Geneeskundige zorg aan huis;HF22: Particuliere ziekteverzekering;2006;0.0
1442;HC14: Geneeskundige zorg aan huis;HF22: Particuliere ziekteverzekering;2007;0.0
1443;HC14: Geneeskundige zorg aan huis;HF22: Particuliere ziekteverzekering;2008;0.0
1444;HC14: Geneeskundige zorg aan huis;HF22: Particuliere ziekteverzekering;2009;0.0
1445;HC14: Geneeskundige zorg aan huis;HF22: Particuliere ziekteverzekering;2010;0.0
1446;HC14: Geneeskundige zorg aan huis;HF22: Particuliere ziekteverzekering;2011;0.0
1447;HC14: Geneeskundige zorg aan huis;HF22: Particuliere ziekteverzekering;2012;0.0
1448;HC14: Geneeskundige zorg aan huis;HF22: Particuliere ziekteverzekering;2013;0.0
1449;HC14: Geneeskundige zorg aan huis;HF23: Eigen betalingen;2005;7.0
1450;HC14: Geneeskundige zorg aan huis;HF23: Eigen betalingen;2006;
1451;HC14: Geneeskundige zorg aan huis;HF23: Eigen betalingen;2007;
1452;HC14: Geneeskundige zorg aan huis;HF23: Eigen betalingen;2008;1.0
1453;HC14: Geneeskundige zorg aan huis;HF23: Eigen betalingen;2009;
1454;HC14: Geneeskundige zorg aan huis;HF23: Eigen betalingen;2010;1.0
1455;HC14: Geneeskundige zorg aan huis;HF23: Eigen betalingen;2011;1.0
1456;HC14: Geneeskundige zorg aan huis;HF23: Eigen betalingen;2012;1.0
1457;HC14: Geneeskundige zorg aan huis;HF23: Eigen betalingen;2013;1.0
1458;HC14: Geneeskundige zorg aan huis;HF24: Non-profit instellingen;2005;0.0
1459;HC14: Geneeskundige zorg aan huis;HF24: Non-profit instellingen;2006;0.0
1460;HC14: Geneeskundige zorg aan huis;HF24: Non-profit instellingen;2007;0.0
1461;HC14: Geneeskundige zorg aan huis;HF24: Non-profit instellingen;2008;0.0
1462;HC14: Geneeskundige zorg aan huis;HF24: Non-profit instellingen;2009;0.0
